id	2c298a08-f047-49c0-8e69-cec2187caddf	8e08141b-7a0a-4a93-b9f1-0479b423c4b0
4794	757.0	797.0
4795	1259.0	2042.0
407052	0.0	0.0
2132	7449.0	9754.0
407053	0.0	0.0
2131	2199.0	2365.0
407050	1.0	4.0
2130	13168.0	12903.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	296.0	332.0
2125	2832.0	5613.0
2124	249.0	559.0
2123	137.0	263.0
255919	634.0	530.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	2.0	0.0
407040	0.0	0.0
2140	2931.0	3467.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	3583.0	6548.0
2138	499.0	803.0
2137	2088.0	4285.0
2135	2693.0	1729.0
2134	20.0	68.0
4796	482.0	977.0
100303728	142.0	88.0
4798	2001.0	3864.0
4799	4981.0	6106.0
255928	13.0	26.0
255926	0.0	0.0
2155	43.0	17.0
2153	506.0	5873.0
2152	2007.0	4385.0
2151	2.0	326.0
2150	1557.0	1817.0
253314	0.0	0.0
2149	783.0	5446.0
100288042	0.0	0.0
2147	3.0	5.0
2146	226.0	606.0
2145	2634.0	3108.0
348120	0.0	0.0
2166	15824.0	11787.0
2165	0.0	2.0
100288038	4.0	16.0
2162	739.0	3524.0
2161	61.0	115.0
2160	0.0	6.0
100288035	1.0	0.0
2159	448.0	433.0
2158	0.0	0.0
2157	1390.0	1654.0
652959	2.0	5.0
348110	6051.0	5967.0
2177	683.0	995.0
2176	970.0	1165.0
2175	98.0	338.0
2173	0.0	4.0
2172	0.0	0.0
2171	138.0	177.0
2170	204.0	717.0
338799	356.0	564.0
100288022	0.0	0.0
100303755	356.0	310.0
2169	0.0	0.0
2168	0.0	0.0
2167	17.0	16.0
2180	33669.0	20227.0
2188	2030.0	2415.0
2187	34.0	56.0
2186	6900.0	12682.0
2185	4152.0	4774.0
2184	2152.0	1172.0
338785	0.0	1.0
2182	2564.0	1843.0
2181	34055.0	29729.0
100288013	1.0	0.0
2178	342.0	417.0
255967	3180.0	4010.0
2191	20.0	760.0
649324	0.0	0.0
2199	1624.0	13884.0
652972	33.0	18.0
100288008	0.0	1.0
2197	21358.0	18924.0
2196	1547.0	1037.0
338773	292.0	1830.0
652974	0.0	0.0
2195	13501.0	52611.0
652975	0.0	0.0
2194	45995.0	114294.0
2193	4813.0	5364.0
2192	16610.0	29483.0
104355140	0.0	4.0
652978	3.0	3.0
104355141	1.0	1.0
104355143	1.0	3.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	1.0
652980	0.0	0.0
2189	816.0	949.0
104355148	3.0	23.0
104355149	0.0	0.0
121916	0.0	0.0
652968	319.0	189.0
652969	0.0	4.0
652960	0.0	4.0
649330	0.0	0.0
652961	0.0	0.0
338761	0.0	3.0
652963	0.0	4.0
652965	0.0	0.0
652966	0.0	0.0
338758	154.0	155.0
104355133	0.0	0.0
104355135	0.0	1.0
104355136	0.0	0.0
104355137	0.0	3.0
104355138	0.0	0.0
104355139	1.0	3.0
121906	0.0	0.0
192286	3423.0	3054.0
652995	9.0	19.0
338751	1.0	0.0
338755	1.0	0.0
101290508	0.0	0.0
652985	2.0	3.0
101290506	71.0	253.0
101290504	6.0	5.0
101290503	0.0	0.0
104355150	1.0	0.0
101290502	2.0	1.0
104355151	0.0	0.0
104355152	8.0	8.0
338739	8.0	6.0
652991	1.0	171.0
101290501	1.0	4.0
101290500	2.0	1.0
100132247	36.0	55.0
121838	3.0	9.0
100132251	0.0	0.0
145814	6.0	7.0
100132264	0.0	0.0
100132268	1.0	0.0
145820	34.0	43.0
157807	22.0	3.0
338821	0.0	6.0
100132273	138.0	228.0
338811	134.0	260.0
338817	10.0	21.0
145837	816.0	2179.0
375719	0.0	0.0
100132288	125.0	189.0
100132289	0.0	0.0
338809	6.0	4.0
101060321	0.0	0.0
100132291	9.0	17.0
375704	476.0	86.0
100132295	0.0	0.0
50484	4294.0	3965.0
50486	312.0	254.0
50485	1966.0	2418.0
50488	6327.0	8438.0
50487	7.0	13.0
50489	85.0	86.0
387712	20.0	33.0
387718	0.0	1.0
387715	1.0	1.0
652904	0.0	0.0
101060301	0.0	0.0
387700	14.0	35.0
387707	3.0	3.0
387703	2.0	8.0
107063611	0.0	0.0
100506377	0.0	0.0
100506376	1.0	2.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	4.0	7.0
399726	65.0	38.0
101928969	17.0	33.0
375757	1640.0	1295.0
387733	0.0	0.0
100533990	1.0	0.0
375743	3436.0	5083.0
100506365	2291.0	1604.0
101928971	0.0	0.0
157869	1220.0	439.0
143241	1.0	0.0
375748	1962.0	2600.0
169841	137.0	204.0
387723	171.0	181.0
375775	5138.0	3471.0
100506392	55.0	44.0
399708	0.0	0.0
100506390	0.0	6.0
399706	0.0	0.0
101928989	8.0	5.0
100506394	61.0	76.0
143244	49.0	41.0
387755	10.0	10.0
387751	211.0	281.0
100533970	41.0	62.0
387758	563.0	3006.0
101928991	0.0	0.0
100506380	690.0	3319.0
100506385	7.0	21.0
101928999	0.0	0.0
399717	4.0	10.0
387745	11.0	18.0
170850	3.0	343.0
387742	0.0	0.0
387747	2.0	1.0
387748	0.0	0.0
100506334	1915.0	2024.0
100533955	1.0	1.0
100533952	10.0	4.0
100506330	16.0	22.0
101928922	0.0	0.0
4804	2078.0	1953.0
387778	0.0	1.0
4807	0.0	12.0
4808	6.0	10.0
100132201	1.0	5.0
4809	9266.0	7180.0
387775	9.0	7.0
100134869	95.0	138.0
4800	2323.0	3134.0
4801	2364.0	2666.0
4802	3894.0	3986.0
4803	12.0	40.0
133874	3.0	6.0
399774	1.0	0.0
100506328	16.0	2.0
100506325	129.0	85.0
101928931	18.0	26.0
4815	39.0	285.0
4817	2480.0	1854.0
4818	100.0	97.0
387763	137.0	240.0
145853	729.0	814.0
375791	62.0	96.0
145858	0.0	0.0
375790	6971.0	18350.0
4810	440.0	532.0
4811	1745.0	5295.0
4814	2927.0	2771.0
373159	0.0	0.0
100506356	0.0	0.0
101060376	24.0	29.0
399746	0.0	0.0
373156	5886.0	4701.0
157855	1.0	24.0
170825	0.0	0.0
101928941	0.0	62.0
399748	28.0	31.0
4826	14.0	61.0
4828	180.0	157.0
4829	8.0	1.0
169834	41.0	222.0
145864	186.0	263.0
4820	3779.0	6236.0
4821	1.0	11.0
4824	166268.0	146582.0
4825	0.0	181.0
100506343	11.0	10.0
157848	1.0	1.0
4837	210.0	740.0
4838	4.0	7.0
145873	92.0	43.0
4839	1487.0	2048.0
387787	129.0	113.0
100132234	4.0	6.0
4830	1970.0	1946.0
4831	2039.0	3464.0
4832	3448.0	2813.0
4833	16286.0	13741.0
4835	1872.0	1424.0
4836	6876.0	7953.0
650236	0.0	0.0
102467146	54.0	37.0
4850	2124.0	2188.0
4848	4179.0	5020.0
4849	3870.0	5078.0
143187	1352.0	1540.0
4841	24372.0	41000.0
4842	1205.0	306.0
4843	13.0	19.0
155185	8.0	25.0
155184	11.0	12.0
4846	256.0	503.0
192111	2621.0	2820.0
4860	912.0	1062.0
4861	32.0	17.0
167153	2794.0	2704.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	2921.0	3914.0
4852	31392.0	10985.0
4853	15508.0	31507.0
4854	1850.0	9704.0
100506527	7.0	0.0
100421096	0.0	1.0
4855	906.0	827.0
100421097	18.0	10.0
4856	2176.0	1306.0
4857	96.0	462.0
4858	78.0	122.0
100506555	54.0	35.0
4871	1.0	0.0
2210	11.0	34.0
649264	34.0	5.0
2207	291.0	691.0
2206	155.0	156.0
2205	149.0	127.0
101928904	0.0	0.0
2204	9.0	0.0
2203	4124.0	7019.0
2202	4013.0	3608.0
2201	346.0	1178.0
2200	1780.0	11334.0
4862	900.0	2831.0
4863	1911.0	2200.0
4864	2606.0	2991.0
4867	378.0	362.0
2209	39.0	96.0
4868	0.0	0.0
2208	9.0	2.0
4869	24444.0	37660.0
100506542	79.0	41.0
4880	612.0	11.0
4881	180.0	164.0
4882	2388.0	892.0
4883	3184.0	6247.0
2220	99.0	42.0
101928913	202.0	116.0
100506540	29.0	53.0
2218	2174.0	2660.0
2217	7798.0	5473.0
2216	0.0	1.0
2215	25.0	16.0
2214	870.0	2934.0
2213	27.0	83.0
2212	256.0	1163.0
4874	2.0	4.0
4875	37.0	37.0
4878	1.0	5.0
4879	0.0	0.0
2219	81.0	171.0
4891	6015.0	5909.0
4892	18.0	24.0
4893	4346.0	3925.0
2232	780.0	800.0
2231	0.0	1.0
2230	1473.0	1211.0
649288	1.0	0.0
2229	4.0	1.0
2228	0.0	0.0
2227	0.0	1.0
204474	69.0	3.0
2224	5898.0	4100.0
2222	19148.0	10493.0
4884	120.0	470.0
4885	128.0	180.0
4886	407.0	125.0
4887	1.0	38.0
4888	136.0	113.0
4889	7.0	1.0
131177	446.0	3758.0
2243	0.0	0.0
2242	866.0	1068.0
2241	1353.0	2093.0
649299	0.0	0.0
143162	164.0	85.0
2239	1255.0	2333.0
2237	1097.0	1233.0
2236	0.0	0.0
2235	6938.0	3747.0
4897	190.0	1518.0
4898	10755.0	11914.0
4899	1164.0	1345.0
131185	6.0	6.0
2254	2.0	70.0
2253	0.0	4.0
2252	556.0	579.0
2251	0.0	2.0
2250	5.0	5.0
2249	0.0	0.0
2248	0.0	0.0
2247	458.0	679.0
2246	203.0	247.0
2245	1032.0	1620.0
2244	6.0	0.0
100506516	32.0	44.0
2264	154.0	99.0
348262	5009.0	4422.0
2263	3790.0	1850.0
2262	3.0	35.0
2261	1204.0	1440.0
2260	5537.0	7817.0
169792	282.0	510.0
613227	0.0	5.0
2259	10.0	129.0
2258	1671.0	3560.0
167127	142.0	10.0
2257	335.0	937.0
2256	12.0	1.0
2255	260.0	222.0
100506506	0.0	0.0
348254	3.0	5.0
2275	520.0	1137.0
2274	4619.0	4199.0
2273	7280.0	10247.0
2272	559.0	725.0
2271	3476.0	3884.0
100132086	0.0	0.0
253430	716.0	852.0
2268	119.0	180.0
2267	4.0	48.0
2266	1.0	1.0
348249	0.0	0.0
2287	5164.0	3742.0
2286	8503.0	3024.0
2284	1.0	0.0
2283	0.0	0.0
2281	299.0	70.0
2280	18410.0	15228.0
2277	7.0	8.0
2290	1.0	0.0
348235	1829.0	1590.0
2298	12.0	45.0
2297	17.0	420.0
2296	401.0	1251.0
2295	377.0	126.0
2294	587.0	906.0
2289	42768.0	13496.0
2288	16867.0	16223.0
2299	255.0	321.0
338879	2.0	1.0
338870	4.0	1.0
652873	0.0	0.0
253461	8754.0	8435.0
338872	28.0	10.0
192134	6.0	4874.0
104054213	8.0	13.0
338862	0.0	0.0
338864	0.0	0.0
192146	20.0	18.0
100132121	1.0	0.0
100846978	136.0	35.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	1.0	2.0
100846999	0.0	1.0
338949	0.0	0.0
100132153	3.0	4.0
100132159	118.0	70.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	2.0
107063539	2.0	2.0
399804	75.0	129.0
399806	0.0	0.0
100132163	24.0	23.0
100132166	3.0	0.0
100132169	17.0	11.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1427.0	1034.0
399814	2.0	3.0
100132173	0.0	0.0
338917	3.0	0.0
387804	33.0	251.0
375850	0.0	0.0
387837	0.0	1.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	6.0	10.0
133789	0.0	0.0
101928840	0.0	1.0
100421008	0.0	0.0
100506492	1.0	126.0
613210	0.0	0.0
613211	0.0	0.0
613212	7.0	3.0
100506495	720.0	176.0
101928846	14.0	12.0
387856	11.0	95.0
387853	0.0	0.0
613209	0.0	0.0
121793	8.0	10.0
145767	161.0	148.0
100073347	1.0	3.0
399857	7.0	1.0
100421018	0.0	1.0
145781	57.0	55.0
613204	0.0	0.0
387845	70.0	56.0
145773	905.0	1172.0
170712	0.0	0.0
387841	218.0	177.0
100134713	50.0	46.0
387849	9.0	12.0
157773	5.0	17.0
399823	2.0	15.0
131149	0.0	0.0
157777	93.0	201.0
399829	0.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	15742.0	18265.0
4905	4047.0	5756.0
4907	611.0	1265.0
4908	128.0	101.0
4909	297.0	76.0
145788	309.0	229.0
4900	70.0	90.0
4901	157.0	102.0
4902	68.0	30.0
155100	0.0	0.0
157769	4174.0	4609.0
399839	0.0	0.0
4914	42.0	43.0
4915	254.0	906.0
387867	36.0	42.0
4916	568.0	571.0
4917	6.0	11.0
4919	466.0	1438.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	435.0	1316.0
50507	17.0	470.0
399888	0.0	2.0
100421046	0.0	0.0
50506	433.0	230.0
100421047	1.0	1.0
50509	75.0	252.0
50508	0.0	1.0
157713	12.0	13.0
100506457	0.0	0.0
133746	2774.0	4705.0
100506451	590.0	626.0
4925	6430.0	8398.0
4926	38344.0	64587.0
4927	3051.0	3091.0
4928	8749.0	11868.0
4929	308.0	1026.0
387895	1.0	3.0
387893	4091.0	3585.0
50512	6047.0	8862.0
50511	13.0	22.0
4920	2856.0	1884.0
4921	1853.0	5645.0
50514	8.0	8.0
4922	48.0	75.0
4923	1.0	4.0
4924	44024.0	37725.0
50515	433.0	871.0
100421045	2.0	1.0
100421057	0.0	0.0
100421058	0.0	1.0
100506443	1.0	0.0
387890	29.0	10.0
157708	1.0	4.0
4938	678.0	1873.0
4939	2805.0	7199.0
387885	2.0	9.0
387882	1063.0	1344.0
4931	1846.0	1551.0
100421055	0.0	5.0
4935	464.0	176.0
100506475	0.0	0.0
157739	48.0	22.0
4947	5995.0	5998.0
4948	23.0	25.0
145741	6.0	82.0
100132100	0.0	0.0
101928827	0.0	0.0
100132101	0.0	2.0
100132103	4.0	13.0
100132104	0.0	0.0
169714	1135.0	2396.0
4940	1548.0	5338.0
145748	298.0	359.0
4942	5991.0	5606.0
4943	1287.0	1538.0
4946	23598.0	20323.0
399876	0.0	0.0
100506465	0.0	1.0
157724	11.0	7.0
100506469	270.0	306.0
131118	2564.0	1718.0
100506462	21.0	34.0
4958	149.0	584.0
100132116	119.0	504.0
4951	0.0	0.0
100421072	0.0	0.0
4952	7162.0	12292.0
4953	18275.0	23841.0
399881	1.0	2.0
100421075	0.0	0.0
4954	7.0	10.0
4956	0.0	0.0
4957	3155.0	4444.0
100847022	0.0	0.0
100847023	1.0	2.0
100847020	0.0	0.0
286887	4.0	0.0
100847021	0.0	0.0
100847026	1.0	0.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	103.0	578.0
100847025	0.0	0.0
100847028	0.0	2.0
100847029	0.0	0.0
4969	1621.0	2505.0
2306	48.0	138.0
2305	162.0	1102.0
2304	319.0	98.0
2303	15.0	16.0
2302	35.0	26.0
284217	162.0	123.0
2301	0.0	0.0
2300	22.0	28.0
284215	38.0	8.0
2309	10110.0	12168.0
4967	11829.0	14313.0
2308	2151.0	2416.0
4968	1705.0	1697.0
2307	35.0	241.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	278.0	146.0
100847032	0.0	6.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	0.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	1.0	1.0
100847039	0.0	1.0
100862666	0.0	0.0
2317	58184.0	74440.0
2316	66304.0	196125.0
2315	33.0	44.0
2314	8060.0	11072.0
100862662	20.0	18.0
2313	455.0	746.0
284207	487.0	781.0
2312	59.0	53.0
2311	0.0	0.0
2310	110.0	198.0
284203	0.0	0.0
4973	126.0	494.0
4974	4.0	7.0
4975	5.0	8.0
4976	4896.0	5990.0
2319	16460.0	12897.0
4978	1.0	12.0
2318	8824.0	24307.0
100847040	0.0	8.0
100847041	0.0	0.0
4990	66.0	23.0
4991	0.0	0.0
4992	0.0	0.0
100847042	1.0	0.0
4993	10.0	14.0
100847043	0.0	0.0
2331	32231.0	23104.0
100862678	0.0	0.0
100847048	0.0	0.0
2330	749.0	1370.0
100862679	0.0	0.0
100847049	0.0	0.0
100847046	3.0	3.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	32.0	76.0
100862670	0.0	0.0
2327	850.0	441.0
2326	23.0	65.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	303.0	414.0
2323	60.0	85.0
259239	0.0	0.0
2322	23.0	45.0
2321	1658.0	1658.0
4983	7548.0	4124.0
4985	9.0	35.0
4986	2009.0	531.0
4987	184.0	148.0
4988	0.0	0.0
2329	440.0	217.0
100847051	0.0	1.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	878.0	1052.0
100847059	1.0	0.0
2341	3.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3981.0	4318.0
2335	5574.0	59876.0
2334	128.0	77.0
104502416	3.0	9.0
259249	0.0	0.0
2332	2747.0	2696.0
100862680	22.0	3.0
4994	1.0	1.0
4995	1.0	0.0
104502417	0.0	1.0
4998	92.0	153.0
4999	2137.0	2275.0
260294	98.0	52.0
100847062	2.0	3.0
260293	2274.0	1246.0
100847063	0.0	0.0
284260	1.0	11.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	6778.0	10029.0
2352	0.0	1.0
100847068	0.0	2.0
2350	122.0	571.0
100847069	0.0	1.0
100862692	3.0	1.0
2348	36.0	38.0
2346	14461.0	16228.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	0.0
284252	3438.0	2188.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	0.0	3.0
100847077	0.0	0.0
729790	2.0	1.0
100847078	0.0	0.0
100847075	1.0	6.0
100847076	0.0	1.0
100847079	0.0	0.0
729799	58.0	106.0
729798	10.0	5.0
2359	134.0	652.0
2358	11.0	4.0
2357	71.0	195.0
2356	3130.0	3526.0
2355	3657.0	5738.0
2354	623.0	1059.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	0.0	2.0
100847084	0.0	0.0
259282	4293.0	7214.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	1.0	2.0
100847087	0.0	0.0
259289	1.0	0.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	3.0	1.0
284233	2.0	8.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	5.0	6.0
259293	0.0	1.0
259292	1.0	1.0
100847093	0.0	0.0
259290	35.0	22.0
259296	1.0	1.0
259295	10.0	29.0
646913	0.0	0.0
646912	4.0	6.0
646910	0.0	3.0
50700	0.0	0.0
646915	0.0	0.0
59082	0.0	0.0
2395	609.0	592.0
59084	8357.0	4254.0
441584	0.0	0.0
11108	3210.0	2851.0
11107	618.0	524.0
11100	16761.0	28197.0
11102	1647.0	1557.0
11101	4642.0	4004.0
139411	225.0	544.0
11104	1137.0	1166.0
11103	2956.0	3343.0
284297	133.0	3078.0
11105	1.0	0.0
693231	0.0	1.0
25759	4698.0	5307.0
693232	7.0	30.0
284293	2.0	4.0
693233	0.0	0.0
693234	1.0	0.0
693235	0.0	0.0
115426	5379.0	3099.0
25758	75.0	16.0
100379174	0.0	0.0
11119	2673.0	2019.0
11118	2074.0	2205.0
441581	0.0	0.0
127406	0.0	0.0
84034	852.0	993.0
84033	586.0	1569.0
11113	172.0	825.0
11112	5707.0	4187.0
139422	0.0	2.0
284288	5.0	2.0
139420	0.0	0.0
11117	2201.0	13789.0
11116	456.0	494.0
693220	31.0	39.0
693221	0.0	0.0
84061	22795.0	10861.0
693222	0.0	0.0
84060	998.0	780.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	2.0	1.0
139425	0.0	0.0
693227	0.0	0.0
693228	0.0	0.0
693229	0.0	0.0
115416	843.0	734.0
84067	2603.0	3047.0
84066	10.0	7.0
84069	74.0	243.0
84068	1007.0	1076.0
84063	5.0	1.0
284276	79.0	80.0
84062	1149.0	1254.0
139431	0.0	0.0
84065	5254.0	2974.0
284274	0.0	1.0
84064	4034.0	3133.0
284273	3924.0	4369.0
693230	0.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	1.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	36.0	12.0
84059	494.0	2560.0
84056	954.0	828.0
84055	11.0	48.0
84058	645.0	1035.0
84057	25.0	90.0
284266	64.0	105.0
84054	6.0	16.0
84081	2517.0	2535.0
84080	785.0	1044.0
84083	545.0	736.0
441549	316.0	165.0
441548	50.0	44.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	15.0	11.0
84089	0.0	0.0
84088	0.0	1.0
84085	1159.0	1223.0
84084	328.0	323.0
84087	0.0	2.0
84086	0.0	0.0
84070	14.0	23.0
84072	0.0	4.0
84071	180.0	201.0
392100	1.0	3.0
100379132	0.0	0.0
392106	2.0	1.0
441533	8.0	8.0
441531	4.0	9.0
84078	2534.0	3004.0
84077	25.0	27.0
84079	3096.0	4307.0
84074	301.0	574.0
84073	32.0	33.0
84076	0.0	1.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	0.0
201931	8534.0	5279.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	2.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	0.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	1.0
127435	1750.0	5212.0
106480190	1.0	5.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	0.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	0.0	1.0
343099	76.0	149.0
103695431	0.0	2.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	2.0	3.0
100847010	9.0	9.0
103695436	1.0	3.0
100847015	0.0	1.0
103695435	3.0	7.0
100847016	1.0	0.0
100847013	3.0	2.0
100847014	0.0	0.0
441554	4.0	2.0
100847019	0.0	0.0
100847017	3.0	4.0
100847018	0.0	1.0
127428	889.0	957.0
84096	5.0	45.0
84097	0.0	0.0
11061	26.0	123.0
646892	21.0	10.0
441509	59.0	6.0
646891	0.0	0.0
11060	5263.0	10471.0
11063	36.0	84.0
619279	11772.0	15503.0
646898	0.0	0.0
11062	654.0	546.0
11065	56.0	366.0
441505	5.0	4.0
11064	1178.0	1535.0
23046	64.0	239.0
441502	9.0	10.0
23047	4932.0	4768.0
441501	4.0	12.0
23048	4136.0	7342.0
106479179	0.0	0.0
23049	7223.0	12301.0
106479178	0.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	3.0	5.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	4783.0	5546.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	23689.0	28313.0
106480177	0.0	0.0
23043	299.0	1394.0
106480179	0.0	0.0
104384744	0.0	2.0
11067	550.0	1796.0
50674	0.0	0.0
11066	1234.0	1192.0
11069	651.0	1008.0
11068	2597.0	2087.0
139378	5.0	0.0
106480170	0.0	0.0
152330	402.0	1967.0
106480172	1.0	0.0
106480171	1.0	0.0
11070	4192.0	4295.0
404550	173.0	79.0
644242	28.0	22.0
404552	0.0	0.0
11072	1175.0	744.0
11074	36.0	25.0
644246	435.0	236.0
11073	2141.0	2769.0
166979	8.0	2.0
11076	212.0	963.0
11075	63.0	202.0
201965	1171.0	962.0
379027	0.0	0.0
23057	35.0	70.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1757.0	1842.0
164312	3.0	7.0
106479168	1.0	0.0
106479167	0.0	1.0
106479166	7.0	5.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	1.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	1490.0	4543.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	24528.0	13234.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	6532.0	6050.0
115399	335.0	676.0
23054	5968.0	8728.0
11078	1529.0	1733.0
11077	20.0	27.0
644237	3.0	3.0
11079	8788.0	6318.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	0.0	2.0
106480182	0.0	0.0
11041	3237.0	2665.0
11040	642.0	500.0
11043	2055.0	2270.0
23023	3117.0	4061.0
441525	0.0	0.0
106480149	0.0	0.0
23024	5367.0	7859.0
106480148	1.0	0.0
23025	0.0	23.0
23026	38.0	81.0
441521	0.0	0.0
23028	7108.0	11221.0
106479199	1.0	0.0
23029	75.0	91.0
106479198	0.0	0.0
201973	675.0	819.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	2.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	0.0	4.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	19998.0	34421.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	2.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	13037.0	18697.0
106480157	0.0	0.0
11045	1484.0	672.0
11044	1142.0	1716.0
11047	4763.0	4695.0
644248	0.0	0.0
11046	1734.0	1568.0
11049	1.0	0.0
106480150	0.0	1.0
343173	0.0	2.0
343172	0.0	1.0
343171	3.0	30.0
343170	0.0	6.0
441519	0.0	0.0
11052	4740.0	6225.0
441518	1695.0	1060.0
11051	7630.0	8647.0
11054	2075.0	2715.0
23034	663.0	1528.0
23035	704.0	1247.0
106480159	0.0	0.0
23036	4632.0	5986.0
729816	0.0	1.0
23037	692.0	1423.0
23038	7503.0	10978.0
106479189	0.0	0.0
23039	5861.0	8048.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	2.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	1.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	7391.0	10542.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	572.0	1179.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	8407.0	7983.0
106480169	0.0	0.0
729809	0.0	0.0
23033	1979.0	2454.0
106480168	0.0	0.0
11056	2262.0	2676.0
11055	2.0	7.0
343169	0.0	0.0
11057	44248.0	31306.0
11059	6807.0	8962.0
106480161	0.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	1.0	7.0
693202	0.0	0.0
693203	0.0	0.0
11021	3397.0	3985.0
693204	0.0	0.0
11020	1755.0	1959.0
693205	0.0	0.0
106479139	0.0	0.0
23001	5347.0	9071.0
106480127	0.0	0.0
693206	99.0	169.0
106479138	0.0	0.0
23002	5623.0	6914.0
106480126	0.0	0.0
693207	0.0	0.0
