id	0a4df4cc-74dd-4858-864b-b483e75b30f8	5d7766c6-e42f-4f85-9065-d8bcc54d7db9
693125	0.0	0.0
130951	17.0	12.0
693126	0.0	0.0
693127	0.0	2.0
693128	0.0	0.0
25862	432.0	384.0
693129	0.0	0.0
23200	5332.0	9481.0
25861	935.0	998.0
644191	1.0	3.0
23201	4352.0	3956.0
25864	1639.0	1700.0
23203	2888.0	3280.0
25865	3799.0	4591.0
23204	11842.0	14497.0
23205	90.0	31.0
644192	54.0	37.0
11228	1901.0	2416.0
84166	403.0	438.0
11221	814.0	406.0
84168	9273.0	4868.0
11223	9.0	5.0
100093630	4255.0	4989.0
84167	730.0	633.0
11222	3779.0	5406.0
100093631	419.0	403.0
84162	3349.0	3540.0
11224	25364.0	28437.0
84164	5023.0	5917.0
11227	213.0	353.0
11226	163.0	115.0
84163	304.0	288.0
23218	1369.0	2017.0
23219	2489.0	2853.0
402093	0.0	0.0
100862704	16.0	6.0
11230	1520.0	967.0
23210	1668.0	1421.0
25873	25622.0	31685.0
100379298	0.0	0.0
23211	3230.0	3045.0
25875	3783.0	3694.0
23212	1216.0	1390.0
23213	3749.0	2503.0
25874	13787.0	15257.0
23214	5127.0	5328.0
25876	12.0	10.0
23215	6820.0	7957.0
23216	4776.0	2728.0
25879	1420.0	2002.0
100379296	0.0	0.0
25878	2430.0	1715.0
23217	36.0	18.0
84159	6150.0	8522.0
25871	1923.0	2100.0
25870	15418.0	16263.0
142940	1531.0	1714.0
11232	214.0	202.0
11231	8834.0	11702.0
84154	1528.0	2075.0
11234	1077.0	1065.0
11236	2177.0	2705.0
11235	1522.0	1644.0
11238	719.0	1214.0
84153	2776.0	2786.0
11237	2392.0	2570.0
84152	7563.0	23117.0
693120	0.0	0.0
100093624	0.0	0.0
166929	1548.0	2154.0
25847	5809.0	6669.0
84182	321.0	224.0
84181	4072.0	5478.0
25849	29265.0	19376.0
25840	13052.0	8843.0
25842	1189.0	1216.0
25841	289.0	286.0
25844	13068.0	15029.0
25843	2331.0	2592.0
11209	36.0	42.0
84188	2564.0	2837.0
84187	3690.0	3746.0
11201	1130.0	1321.0
11200	182.0	224.0
84189	429.0	299.0
11202	0.0	1.0
84186	879.0	1153.0
25859	6653.0	12134.0
25858	0.0	1.0
84171	684.0	583.0
284391	1809.0	2569.0
284390	144.0	149.0
100862726	0.0	0.0
100862727	0.0	1.0
100862728	1.0	1.0
25851	3733.0	7297.0
25850	217.0	340.0
25853	3122.0	3752.0
25852	1990.0	2050.0
100862725	0.0	0.0
25855	4683.0	3961.0
25854	959.0	538.0
402077	0.0	0.0
11218	820.0	771.0
11217	35.0	23.0
11219	43.0	25.0
139324	215.0	279.0
84176	4.0	4.0
11212	3128.0	3862.0
139322	1667.0	2176.0
84179	383.0	228.0
11211	255.0	369.0
84173	1117.0	1117.0
11214	5836.0	5007.0
11213	624.0	483.0
84172	1022.0	1319.0
284385	612.0	745.0
11216	1645.0	1584.0
11215	2925.0	2672.0
84174	46.0	73.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	6554.0	8231.0
693166	1.0	0.0
25828	5786.0	6066.0
693167	0.0	1.0
25827	333.0	221.0
693168	0.0	0.0
693169	0.0	0.0
25829	3950.0	3796.0
441669	0.0	0.0
392214	0.0	0.0
25820	3925.0	4209.0
127343	0.0	1.0
25822	3800.0	1877.0
25821	1206.0	1110.0
25824	12632.0	13101.0
441662	0.0	0.0
106479099	0.0	0.0
25823	181.0	77.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	3.0
115361	1022.0	645.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	3451.0	3740.0
115362	31.0	15.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	1.0	0.0
414059	0.0	4.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	0.0	0.0
693174	0.0	4.0
693175	4.0	6.0
106480094	0.0	0.0
84191	2048.0	3171.0
25837	343.0	784.0
693154	0.0	0.0
84190	233.0	308.0
25836	3436.0	3719.0
693155	4.0	2.0
25839	3688.0	3926.0
84193	5871.0	6838.0
693156	1.0	1.0
693157	0.0	0.0
693158	5.0	2.0
693159	0.0	2.0
392225	0.0	0.0
25831	6430.0	7086.0
25830	3.0	15.0
441654	0.0	0.0
25833	73.0	80.0
100379250	0.0	0.0
106479089	1.0	2.0
25832	363.0	382.0
106479088	0.0	0.0
25834	25.0	13.0
106479087	0.0	0.0
100379251	29.0	24.0
106479086	0.0	0.0
115350	1.0	3.0
106479085	1.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	8.0	9.0
106479083	0.0	0.0
414062	1.0	22.0
115353	1380.0	1201.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	68.0	150.0
693163	1.0	5.0
84196	2854.0	3213.0
693164	0.0	1.0
25804	5003.0	4902.0
693143	0.0	1.0
25803	46287.0	68538.0
693144	0.0	0.0
25806	34.0	107.0
25805	187.0	421.0
693146	1.0	0.0
693147	0.0	0.0
25807	2758.0	2983.0
693148	1.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	792.0	813.0
100130995	0.0	0.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	6.0	11.0
25800	22165.0	27660.0
25802	29501.0	11399.0
25801	862.0	1069.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	0.0	4.0
106480076	0.0	0.0
106480079	1.0	0.0
106480078	0.0	0.0
142910	8.0	7.0
106480071	0.0	0.0
100380272	1.0	0.0
693151	0.0	0.0
142913	54.0	46.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	0.0
693153	250.0	179.0
106480072	0.0	0.0
693132	0.0	0.0
25814	7257.0	7670.0
693133	0.0	0.0
693134	0.0	0.0
25817	814.0	446.0
25816	2426.0	1938.0
100130988	0.0	0.0
693135	0.0	0.0
25819	104.0	136.0
693136	0.0	0.0
100129998	1.0	0.0
130940	28.0	28.0
25818	1.0	14.0
693137	0.0	0.0
693138	0.0	0.0
693139	0.0	0.0
100130980	4.0	3.0
25813	2769.0	3505.0
392209	4.0	4.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	61.0	44.0
106480087	0.0	1.0
106480089	1.0	0.0
100129994	0.0	0.0
106480080	0.0	4.0
100129995	3.0	3.0
106480082	0.0	0.0
693140	0.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	11705.0	14776.0
154881	1178.0	851.0
11182	62.0	63.0
11181	132.0	52.0
646770	0.0	0.0
11184	123.0	100.0
392133	1.0	1.0
11183	2095.0	2410.0
392132	0.0	0.0
11186	1472.0	1567.0
139249	0.0	0.0
11185	3037.0	1293.0
23166	644.0	571.0
23167	5434.0	6455.0
106480049	0.0	0.0
23168	4339.0	4854.0
106479059	0.0	1.0
23169	2212.0	1867.0
166863	150.0	551.0
392138	0.0	0.0
106479058	0.0	0.0
729920	198.0	357.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	5766.0	6036.0
106479054	0.0	0.0
142891	1745.0	2074.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	1504.0	2198.0
106480055	0.0	0.0
106479051	1.0	0.0
23161	2643.0	3120.0
115286	1239.0	933.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	1025.0	1166.0
106480057	0.0	0.0
23163	1600.0	1694.0
106480056	0.0	0.0
152217	994.0	936.0
23164	7833.0	5365.0
106480059	0.0	0.0
23165	1859.0	1958.0
106480058	0.0	0.0
11188	10809.0	10417.0
11187	2721.0	3610.0
11189	15.0	21.0
106480051	0.0	0.0
644109	0.0	1.0
106480050	0.0	0.0
646784	4.0	1.0
11191	126.0	184.0
392140	1.0	1.0
11190	2451.0	1905.0
404672	2445.0	2852.0
11193	1018.0	966.0
154872	0.0	0.0
11194	2667.0	2629.0
11197	1942.0	621.0
11196	3233.0	4378.0
23177	1807.0	1268.0
402016	1.0	1.0
23178	897.0	1287.0
106479049	0.0	0.0
23179	1585.0	1008.0
106479048	0.0	0.0
127255	69.0	46.0
106479047	0.0	0.0
127254	17.0	11.0
106479046	0.0	0.0
646780	15.0	14.0
127253	1771.0	1565.0
106479045	1.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	2.0	0.0
106480064	0.0	0.0
106479042	5.0	2.0
23170	5902.0	8136.0
115273	45.0	24.0
106480063	0.0	0.0
729909	2.0	2.0
106479041	0.0	0.0
23171	10172.0	6461.0
106479040	0.0	0.0
106480066	0.0	4.0
23172	1331.0	1499.0
106480065	0.0	0.0
23173	3902.0	4154.0
106480068	1.0	0.0
23174	1567.0	1555.0
106480067	0.0	0.0
23175	2192.0	1500.0
23176	2370.0	2432.0
106480069	1.0	1.0
11199	1.0	6.0
11198	5734.0	5800.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	7210.0	10076.0
644131	56.0	107.0
404663	0.0	0.0
11162	84.0	116.0
646799	0.0	0.0
11161	6040.0	7365.0
404665	8.0	5.0
11164	1929.0	2458.0
11163	6999.0	14223.0
23144	1909.0	1985.0
127247	0.0	0.0
106480028	0.0	0.0
23145	52.0	134.0
106480027	0.0	2.0
106480029	0.0	0.0
23148	527.0	262.0
106479079	0.0	0.0
646791	1.0	7.0
23149	44.0	35.0
441641	1.0	1.0
106479078	0.0	0.0
106479077	3.0	2.0
106479076	0.0	0.0
84108	311.0	317.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	2.0
84109	97.0	12.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	3389.0	3393.0
115265	54.0	78.0
106480035	0.0	0.0
106479071	2.0	2.0
84103	0.0	0.0
23141	3390.0	3927.0
106480034	1.0	1.0
106479070	0.0	0.0
23142	1787.0	1418.0
84106	110.0	66.0
106480037	0.0	0.0
84105	458.0	448.0
23143	2143.0	1924.0
106480036	0.0	0.0
84100	215.0	235.0
11166	194.0	121.0
140258	0.0	0.0
644129	0.0	0.0
11165	1114.0	1279.0
84102	192.0	376.0
11168	3118.0	2479.0
84101	61.0	67.0
11167	44699.0	51090.0
644128	52.0	52.0
11169	161.0	141.0
11171	4459.0	5184.0
11170	14394.0	5693.0
11173	125.0	111.0
441639	0.0	0.0
11172	1.0	1.0
343296	0.0	1.0
11174	29.0	18.0
644146	2.0	0.0
23155	1887.0	2390.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	3455.0	3906.0
23158	3232.0	5810.0
106479069	0.0	0.0
441631	454.0	268.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	1.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	1860.0	2062.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	746.0	540.0
106479060	2.0	0.0
106480046	0.0	0.0
23152	4568.0	4065.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	3217.0	3657.0
106480047	0.0	0.0
11177	1395.0	2200.0
11176	4213.0	5074.0
11179	1049.0	1118.0
644138	8.0	7.0
11178	182.0	192.0
644139	2.0	5.0
139285	356.0	358.0
106480040	0.0	0.0
103695364	2.0	2.0
103695363	0.0	0.0
644153	0.0	0.0
11140	9003.0	9485.0
644159	0.0	0.0
103695365	0.0	0.0
11142	3069.0	2093.0
166824	1645.0	1256.0
106479019	0.0	0.0
11141	0.0	11.0
130872	546.0	693.0
106479018	0.0	0.0
644157	60.0	89.0
23122	2299.0	2373.0
106480006	0.0	0.0
106479017	1.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	2.0	2.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	10.0	32.0
23125	4293.0	4335.0
106480007	0.0	0.0
25786	98.0	143.0
106479014	0.0	0.0
25789	117.0	115.0
644150	1023.0	466.0
23126	4334.0	4701.0
106479013	0.0	0.0
25788	66.0	58.0
23127	272.0	350.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	1992.0	1255.0
106479010	0.0	0.0
84129	27.0	24.0
106480011	4.0	1.0
106480010	0.0	0.0
84126	8.0	6.0
106480013	0.0	0.0
84125	62.0	101.0
25780	110.0	78.0
106480012	0.0	0.0
84128	1321.0	1665.0
23120	2.0	1.0
106480015	0.0	0.0
25782	1930.0	2134.0
106480014	0.0	0.0
11144	46.0	24.0
11143	3632.0	3267.0
139212	0.0	3.0
84124	1305.0	1308.0
11146	216.0	216.0
11145	1105.0	1070.0
11148	1.0	6.0
86781	42.0	90.0
11147	785.0	763.0
11149	1533.0	1014.0
392181	0.0	0.0
127294	34.0	17.0
644165	38.0	63.0
11151	485.0	511.0
166815	608.0	761.0
392188	0.0	0.0
106479009	0.0	0.0
11153	751.0	1196.0
106479008	3.0	1.0
644168	0.0	0.0
11152	2624.0	3236.0
106479007	0.0	0.0
25796	3863.0	4668.0
130888	393.0	479.0
23133	4787.0	7552.0
106479006	0.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	2286.0	2751.0
25798	4577.0	5129.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1185.0	790.0
25797	679.0	1430.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	1751.0	1850.0
106479002	0.0	0.0
25799	546.0	519.0
402055	1034.0	1283.0
23138	219.0	127.0
106479001	0.0	0.0
23139	3461.0	4346.0
106479000	0.0	0.0
644160	0.0	0.0
106480020	0.0	0.0
25790	8.0	18.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	5922.0	5749.0
106480024	0.0	0.0
25791	116.0	150.0
23130	2747.0	2461.0
106480023	0.0	0.0
23131	2395.0	2665.0
25794	31.0	41.0
106480026	0.0	0.0
25793	5238.0	5527.0
23132	1432.0	1679.0
106480025	0.0	2.0
11155	4626.0	1665.0
11154	605.0	680.0
11157	1224.0	750.0
11156	1648.0	3131.0
11159	353.0	519.0
139221	218.0	338.0
11158	722.0	859.0
392193	1.0	0.0
23108	1460.0	3296.0
23109	2.0	6.0
127281	2326.0	2894.0
441608	0.0	0.0
154860	0.0	11.0
11120	1583.0	1232.0
343263	2.0	1.0
154865	48.0	48.0
25763	0.0	0.0
106479039	0.0	0.0
23101	59.0	60.0
106479038	6.0	6.0
23102	2353.0	1764.0
106479037	3.0	0.0
25764	82.0	95.0
106479036	0.0	0.0
106479035	0.0	1.0
23105	145.0	197.0
25766	452.0	442.0
106479034	0.0	0.0
25769	3.0	5.0
106479033	0.0	0.0
23107	4382.0	4475.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1299.0	1633.0
106479030	0.0	0.0
84148	2335.0	2797.0
84144	186.0	224.0
11122	136.0	288.0
84146	2140.0	1993.0
11124	3009.0	2503.0
11123	11977.0	9966.0
11126	39.0	27.0
84140	127.0	157.0
11128	2145.0	2270.0
84142	322.0	352.0
84141	44.0	19.0
139231	3089.0	3645.0
11127	847.0	1158.0
23119	243.0	247.0
644186	8.0	7.0
11131	13.0	5.0
11130	354.0	524.0
106479029	0.0	0.0
23111	4125.0	3205.0
106479028	0.0	0.0
25774	0.0	0.0
23112	2453.0	3112.0
106479027	0.0	0.0
25776	2538.0	2655.0
23113	1956.0	1578.0
106479026	0.0	0.0
25775	3.0	4.0
23114	1115.0	535.0
106479025	0.0	1.0
25778	1324.0	1364.0
106479024	0.0	0.0
25777	16878.0	17745.0
23116	970.0	904.0
106479023	0.0	3.0
23117	35.0	41.0
106479022	0.0	0.0
23118	5885.0	6576.0
106479021	0.0	0.0
115294	5177.0	6382.0
106479020	0.0	0.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	31.0	27.0
106480004	0.0	0.0
25771	1443.0	1380.0
84138	213.0	260.0
106480003	0.0	0.0
11133	427.0	597.0
84133	14.0	13.0
84132	784.0	881.0
11132	1147.0	1509.0
11135	2518.0	3252.0
84135	798.0	1073.0
84134	872.0	908.0
11137	2219.0	2347.0
115290	1461.0	765.0
11136	13.0	11.0
84131	723.0	979.0
11138	4464.0	6125.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	28.0	78.0
729993	1343.0	1002.0
50717	3923.0	3575.0
102465257	1.0	1.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	921.0	1027.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	39.0	36.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	0.0
102465250	0.0	0.0
730974	0.0	0.0
392194	0.0	0.0
392197	0.0	0.0
646702	0.0	0.0
646701	0.0	1.0
646721	0.0	0.0
729962	0.0	0.0
729967	688.0	643.0
2504	9.0	5.0
2503	22.0	13.0
284418	0.0	0.0
2502	9.0	11.0
284417	2.0	4.0
2501	25.0	39.0
2500	37.0	45.0
284415	0.0	0.0
404635	0.0	0.0
619190	1.0	0.0
404636	787.0	729.0
2509	6.0	10.0
646723	0.0	5.0
2508	15.0	23.0
2507	5.0	2.0
619189	0.0	0.0
164237	0.0	0.0
729956	2.0	0.0
140290	56.0	53.0
729952	0.0	1.0
2515	8.0	605.0
284408	159.0	201.0
2512	55207.0	66037.0
284406	297.0	419.0
2510	1.0	0.0
284403	43.0	50.0
284402	21.0	38.0
2519	3367.0	5420.0
2518	0.0	0.0
2517	7887.0	10513.0
2516	0.0	0.0
646755	4.0	0.0
646754	0.0	0.0
646753	0.0	1.0
260434	0.0	0.0
23189	6307.0	3826.0
260436	0.0	1.0
23180	816.0	559.0
2526	585.0	549.0
23181	2372.0	4424.0
2525	11.0	17.0
2524	65.0	154.0
2523	470.0	620.0
23184	5702.0	7464.0
2521	7419.0	8580.0
23185	5162.0	6040.0
23186	2028.0	2272.0
2520	3.0	0.0
23187	2353.0	1857.0
2529	3.0	2.0
2528	1.0	4.0
2527	0.0	0.0
152273	581.0	350.0
644100	0.0	0.0
646766	9.0	6.0
644101	3.0	4.0
23199	3591.0	6309.0
260425	1018.0	1184.0
729974	0.0	0.0
260429	0.0	0.0
2537	6564.0	4403.0
23191	8075.0	10261.0
23192	3512.0	3868.0
23193	30789.0	44834.0
2535	212.0	104.0
2534	738.0	508.0
23194	1689.0	1005.0
2533	206.0	179.0
23195	2377.0	2395.0
23196	11500.0	15205.0
2532	1500.0	1924.0
23197	4802.0	5522.0
2531	4376.0	4084.0
2530	876.0	992.0
23198	4679.0	5555.0
345829	2.0	1.0
646759	0.0	0.0
646758	0.0	0.0
2539	2449.0	2836.0
2538	0.0	0.0
23190	8435.0	11890.0
25903	406.0	362.0
25902	184.0	261.0
25904	1356.0	1549.0
100129866	0.0	1.0
25907	2200.0	1007.0
100130855	108.0	192.0
25906	1115.0	1102.0
25909	2092.0	2449.0
100127206	0.0	0.0
100129867	0.0	0.0
2551	1612.0	1872.0
2550	1208.0	1242.0
25901	2034.0	2322.0
25900	323.0	209.0
2548	18418.0	27541.0
223075	24.0	29.0
2547	15298.0	18569.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	12.0	3.0
2542	6036.0	4660.0
100874403	0.0	0.0
100874402	0.0	1.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	1.0	0.0
2549	1272.0	814.0
100874404	0.0	0.0
25914	285.0	233.0
100130848	0.0	0.0
25913	1181.0	1377.0
100129858	18.0	16.0
25915	4974.0	5906.0
25917	2411.0	2416.0
2562	1198.0	2350.0
2561	11.0	3.0
2560	0.0	0.0
25912	12456.0	15182.0
25911	794.0	1140.0
2559	0.0	0.0
2558	16.0	10.0
2557	1.0	0.0
2556	2.0	5.0
2555	2.0	1.0
2554	2.0	8.0
2553	2109.0	2845.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	19.0	8.0
2572	1.0	1.0
2571	18.0	39.0
2570	6.0	6.0
2569	1.0	7.0
2568	382.0	409.0
2567	1895.0	2392.0
2566	2.0	2.0
2565	3.0	0.0
2564	427.0	453.0
2563	32.0	20.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	421.0	1196.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	2.0	0.0
100129836	0.0	0.0
100874410	0.0	1.0
286676	1371.0	2364.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	963.0	669.0
2583	365.0	238.0
2582	1134.0	1625.0
2581	2965.0	3685.0
2580	6382.0	7520.0
100874419	0.0	0.0
100874414	2.0	1.0
100874413	1.0	1.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	819.0	953.0
100874417	6.0	11.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	21.0	71.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	653.0	716.0
2593	3492.0	3072.0
100379300	0.0	0.0
2592	1391.0	1645.0
2591	3234.0	7519.0
441389	5.0	16.0
2590	6896.0	6181.0
441386	8.0	0.0
127617	0.0	1.0
2589	5393.0	6235.0
2588	1987.0	2216.0
2587	127.0	82.0
441391	3.0	7.0
284018	1142.0	1293.0
2585	990.0	1654.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	78.0	56.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	4.0	3.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	1.0	0.0
100874431	0.0	0.0
100874430	0.0	0.0
100129813	1.0	1.0
441377	1.0	0.0
441376	13.0	7.0
441381	6.0	2.0
127602	163.0	204.0
2597	81560.0	80199.0
2596	18.0	29.0
100874436	0.0	0.0
284004	1588.0	1828.0
100874435	0.0	0.0
100874434	0.0	5.0
100874433	0.0	1.0
284001	1865.0	3513.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	3.0	0.0
100874464	1.0	0.0
100874462	1.0	0.0
100129801	1.0	1.0
100874469	0.0	1.0
100874468	1.0	1.0
100874467	1.0	3.0
100874466	47.0	20.0
100874450	0.0	0.0
50937	273.0	284.0
100874454	0.0	0.0
50939	5.0	8.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	0.0	1.0
50940	4117.0	2167.0
100874455	0.0	2.0
50943	84.0	94.0
50945	15.0	0.0
50944	26.0	17.0
100874459	0.0	0.0
23328	3220.0	4809.0
23329	692.0	1505.0
84281	1334.0	429.0
84280	1265.0	1383.0
644076	0.0	0.0
11340	707.0	757.0
644079	1.0	1.0
25983	1134.0	1342.0
127665	1.0	1.0
23321	3374.0	3259.0
115677	596.0	697.0
644070	0.0	0.0
23322	426.0	457.0
25984	849.0	938.0
23324	6870.0	9052.0
25987	5466.0	7345.0
23325	1984.0	2222.0
23326	11209.0	13483.0
25989	2063.0	3455.0
23327	22385.0	44320.0
25988	1059.0	1161.0
25981	242.0	453.0
25980	4034.0	3561.0
11342	5394.0	5927.0
84287	2256.0	2381.0
84286	2601.0	2583.0
11341	566.0	215.0
284058	3083.0	3438.0
84289	1463.0	1934.0
11344	2179.0	1984.0
11343	6539.0	7238.0
84288	479.0	606.0
84283	7674.0	5577.0
11346	4260.0	1865.0
11345	6507.0	7683.0
84282	1604.0	1727.0
84285	1297.0	1559.0
84284	2825.0	3011.0
23339	6054.0	5720.0
84270	794.0	940.0
23331	1827.0	1175.0
25994	3356.0	3018.0
23332	4512.0	4016.0
25996	2691.0	4669.0
23333	1198.0	1092.0
23334	2671.0	2335.0
25998	3007.0	3440.0
23335	1920.0	1811.0
23336	67007.0	21930.0
441332	0.0	0.0
644082	0.0	0.0
23338	2341.0	1825.0
25999	4150.0	1515.0
441331	1.0	2.0
84279	1408.0	1393.0
25992	1259.0	1295.0
84276	1769.0	1808.0
84275	1261.0	1403.0
284047	15.0	21.0
84278	118.0	163.0
84277	1381.0	1429.0
84272	4948.0	5028.0
84271	7038.0	7172.0
84274	1757.0	1980.0
84273	1844.0	2194.0
23306	1018.0	941.0
23307	2399.0	2583.0
284040	22.0	24.0
23308	23.0	20.0
23309	3499.0	3289.0
25961	105.0	133.0
25960	15655.0	6947.0
25963	10181.0	16126.0
23300	4540.0	6024.0
23301	2601.0	2300.0
25962	2825.0	2870.0
23302	111.0	109.0
23303	5408.0	8860.0
644096	699.0	913.0
23304	2776.0	3066.0
25966	3559.0	3135.0
23305	70.0	40.0
644094	0.0	0.0
11328	5426.0	5229.0
11329	2241.0	1992.0
11320	1462.0	3979.0
137012	1.0	5.0
113000	1249.0	1307.0
11322	2215.0	2290.0
11321	1532.0	1734.0
284034	0.0	0.0
11326	189.0	180.0
11325	6995.0	7522.0
23317	2829.0	2738.0
84290	15.0	12.0
25979	3561.0	3481.0
23318	1224.0	1398.0
84292	639.0	665.0
25972	1750.0	1717.0
23310	19785.0	20345.0
441359	0.0	0.0
25974	705.0	904.0
23312	635.0	711.0
25973	490.0	423.0
23313	4692.0	4270.0
25976	6336.0	2863.0
23314	628.0	559.0
25975	11.0	13.0
441355	3.0	9.0
25978	4521.0	4403.0
23315	1918.0	1747.0
25977	3180.0	3967.0
23316	5842.0	8754.0
11339	16.0	18.0
11338	7261.0	8983.0
441362	0.0	0.0
441361	0.0	0.0
140660	1.0	5.0
115650	19.0	18.0
127623	0.0	1.0
25970	3455.0	4200.0
284029	72.0	186.0
115653	0.0	0.0
84298	1210.0	1490.0
11331	12676.0	15244.0
11330	0.0	0.0
11333	6510.0	7212.0
152641	61.0	60.0
11332	979.0	992.0
84299	4129.0	5672.0
11335	4564.0	6029.0
84294	901.0	1209.0
11334	1816.0	1967.0
84293	15951.0	14892.0
84296	51.0	76.0
11337	6272.0	8465.0
284021	25.0	17.0
84295	1395.0	1533.0
11336	4120.0	3542.0
25946	2902.0	2342.0
25949	3091.0	3542.0
25948	2105.0	1764.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	2.0	4.0
25941	1882.0	1689.0
25940	2387.0	3162.0
100130892	12.0	13.0
25943	2020.0	1167.0
25942	4272.0	4163.0
100130890	200.0	267.0
25945	1776.0	2978.0
11309	468.0	452.0
284099	2.0	4.0
284098	374.0	667.0
25957	2438.0	2467.0
140609	3453.0	2680.0
25959	16117.0	8157.0
100130889	4.0	6.0
100130887	67.0	67.0
25950	275.0	282.0
25953	13795.0	14325.0
25956	138.0	167.0
11317	0.0	0.0
11316	11687.0	15887.0
11319	1807.0	2360.0
11318	2.0	1.0
100379378	0.0	0.0
11311	2211.0	2257.0
11313	4989.0	7047.0
140603	0.0	0.0
11315	17203.0	20185.0
284086	515.0	779.0
11314	126.0	89.0
25925	222.0	163.0
284085	8.0	10.0
25924	376.0	1149.0
25927	588.0	375.0
284083	1.0	0.0
100130879	0.0	0.0
25926	1847.0	2078.0
139628	0.0	0.0
25929	1624.0	1663.0
25928	167.0	71.0
441328	0.0	0.0
127687	3063.0	2595.0
100130873	1.0	3.0
441327	0.0	0.0
441326	0.0	0.0
