id	b50ac187-7079-4b52-b872-f815521fc164	f676c6d1-b263-467c-ae4f-547628572df8
2888	11.0	42.0
100500816	7.0	1.0
2887	2042.0	2575.0
100500817	0.0	0.0
2886	2348.0	958.0
100500818	0.0	0.0
2885	8909.0	9591.0
100500819	0.0	0.0
2884	3.0	17.0
2882	641.0	224.0
100642175	0.0	2.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	1.0	1.0
100500813	0.0	0.0
100500814	1.0	2.0
727676	0.0	0.0
107105271	0.0	0.0
727677	7.0	12.0
2899	77.0	132.0
84418	2953.0	2299.0
2898	72.0	84.0
60468	214.0	111.0
84417	2175.0	301.0
2897	71.0	36.0
2896	22238.0	21099.0
60467	0.0	0.0
100500808	0.0	0.0
2895	0.0	2.0
100500809	0.0	0.0
2894	283.0	177.0
2893	6.0	3.0
100500801	0.0	0.0
100500802	6.0	14.0
100500803	0.0	0.0
23603	6492.0	3914.0
100129507	0.0	0.0
23604	1732.0	734.0
23605	0.0	0.0
23606	1.0	0.0
23607	3117.0	4558.0
23608	8484.0	8150.0
23609	1467.0	1764.0
286527	7.0	6.0
286528	0.0	0.0
23600	247.0	26611.0
23601	10.0	18.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	0.0
23614	1.0	0.0
23615	13.0	30.0
23616	2193.0	568.0
286530	69.0	211.0
23617	0.0	0.0
23619	1.0	0.0
23612	6922.0	2462.0
23613	2533.0	2215.0
286544	28.0	37.0
286550	0.0	0.0
286554	7.0	8.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	2.0	3.0
100463528	0.0	0.0
441272	311.0	523.0
100379667	13.0	2.0
100288998	0.0	0.0
441263	29.0	35.0
441261	1.0	0.0
100288984	0.0	0.0
441295	8.0	14.0
441294	0.0	0.0
100463500	0.0	0.0
100288979	0.0	1.0
286512	6.0	5.0
286514	0.0	0.0
60625	628.0	524.0
441282	9.0	1.0
646377	0.0	0.0
100130579	0.0	0.0
646379	0.0	0.0
646378	0.0	0.0
23683	1921.0	1481.0
404281	44.0	87.0
100130572	0.0	0.0
646370	0.0	0.0
23682	564.0	54.0
100129587	0.0	0.0
100129583	135.0	184.0
100129584	0.0	0.0
441218	2.0	3.0
100130566	11.0	0.0
100130564	0.0	2.0
100130562	3142.0	2329.0
100130561	67.0	173.0
441212	480.0	160.0
646382	0.0	0.0
100129570	0.0	0.0
404266	106.0	0.0
100130557	33.0	76.0
100130555	0.0	1.0
646390	0.0	0.0
441246	48.0	24.0
23666	255.0	445.0
23667	1.0	2.0
646392	0.0	1.0
23668	1.0	1.0
441251	1.0	0.0
441250	412.0	414.0
23660	1038.0	795.0
100129564	0.0	0.0
100129566	0.0	1.0
100129561	0.0	0.0
100130549	1.0	1.0
130500	0.0	0.0
100129557	0.0	0.0
23673	3639.0	3937.0
441238	6.0	1.0
130502	288.0	411.0
23676	11.0	4.0
130507	3416.0	2337.0
23677	5059.0	9858.0
441234	0.0	0.0
23678	480.0	640.0
23679	1.0	0.0
23670	1984.0	2658.0
23671	1420.0	58144.0
100129556	0.0	1.0
100129555	5.0	16.0
23647	6131.0	8386.0
23648	12811.0	9004.0
100130539	7.0	0.0
23649	888.0	656.0
129521	0.0	0.0
100130535	1.0	0.0
23640	2814.0	2758.0
23641	3892.0	2118.0
23642	1257.0	894.0
23643	73.0	57.0
23644	1716.0	2065.0
23645	8069.0	14372.0
23646	16169.0	16168.0
100129543	13.0	18.0
23658	1542.0	1877.0
23659	1082.0	1469.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	3.0	1.0
100130522	192.0	453.0
23650	31433.0	4085.0
23654	25593.0	36093.0
23657	131.0	224.0
117532	3.0	3.0
117531	40.0	21.0
100130519	93.0	39.0
23625	1698.0	2166.0
23626	0.0	0.0
23627	3.0	1.0
100130514	0.0	0.0
441208	9.0	10.0
23620	0.0	1.0
23621	2467.0	2326.0
23623	3572.0	6923.0
23624	1089.0	1546.0
23636	4090.0	4002.0
23637	5752.0	5191.0
23639	99.0	137.0
100129515	0.0	0.0
23630	18.0	13.0
23632	613.0	295.0
23633	5400.0	5037.0
23635	2104.0	1224.0
100129512	0.0	0.0
404201	174.0	145.0
404203	2.0	1.0
129446	0.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	73.0	17.0
84561	448.0	1651.0
60592	4470.0	7432.0
84560	0.0	2.0
648947	0.0	0.0
646300	1.0	8.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	109.0	97.0
727736	0.0	0.0
84559	0.0	0.0
84557	1814.0	782.0
84553	867.0	495.0
84552	1256.0	1012.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	1.0	0.0
201617	2.0	0.0
100499457	0.0	0.0
727764	12.0	21.0
102465669	0.0	0.0
102465668	4.0	1.0
646309	77.0	172.0
201627	1467.0	1049.0
646324	17.0	3.0
201626	1732.0	2749.0
727758	88.0	121.0
201625	5.0	8.0
648980	1.0	2.0
84572	3831.0	5596.0
646316	0.0	1.0
84570	5.0	33.0
345462	313.0	196.0
102465689	0.0	3.0
102465688	0.0	0.0
646330	2.0	0.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	4550.0	6902.0
727701	0.0	0.0
727703	0.0	2.0
727704	0.0	0.0
201633	57.0	102.0
2900	69.0	17.0
2908	5035.0	2367.0
2907	17085.0	22220.0
2906	356.0	101.0
2905	15.0	27.0
2904	2.0	4.0
2903	191.0	21.0
345456	0.0	0.0
2902	364.0	795.0
2901	549.0	326.0
406894	0.0	0.0
406893	0.0	0.0
406896	21.0	20.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	2.0	2.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	6.0	6.0
201651	3.0	1.0
2919	115.0	66.0
2918	5.0	4.0
102465691	0.0	0.0
2917	37.0	16.0
2916	30.0	19.0
2915	0.0	1.0
2914	9.0	27.0
2913	22.0	5.0
2912	9.0	35.0
404220	6.0	12.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	2.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	3.0	7.0
406889	0.0	0.0
406888	0.0	3.0
23584	5712.0	2115.0
23585	7741.0	12039.0
23586	857.0	1514.0
23587	2496.0	2223.0
23588	1759.0	1747.0
23589	1523.0	1685.0
406881	1.0	1.0
2922	84.0	27.0
2921	31.0	46.0
2920	73.0	74.0
23580	7060.0	4241.0
23581	78.0	3.0
23582	2812.0	2033.0
23583	1482.0	2018.0
404217	1472.0	950.0
2928	0.0	0.0
2926	4683.0	6618.0
2925	7.0	31.0
2923	27771.0	62504.0
646366	0.0	0.0
345430	0.0	0.0
406875	0.0	0.0
404216	22.0	2.0
23595	1495.0	945.0
23596	151.0	141.0
23597	1437.0	1326.0
96597	0.0	2.0
23598	5534.0	3909.0
100130584	0.0	0.0
100130581	258.0	143.0
646360	0.0	0.0
129450	355.0	316.0
130429	1.0	0.0
2932	2407.0	3258.0
2931	5008.0	5291.0
23590	161.0	299.0
100129591	5.0	3.0
23591	1.0	2.0
23592	1216.0	1663.0
23593	8392.0	15667.0
23594	42.0	83.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	2.0	0.0
100499483	17.0	37.0
2939	546.0	5.0
2938	5145.0	637.0
2937	3151.0	5399.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	7861.0	8110.0
2935	7914.0	9807.0
2934	39085.0	23920.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2603.0	3756.0
60506	0.0	0.0
2944	10.0	5.0
2942	0.0	0.0
2941	1850.0	1205.0
2940	3.0	4.0
2949	1611.0	565.0
2948	2525.0	911.0
2947	4457.0	2176.0
2946	1096.0	596.0
60526	859.0	647.0
2954	2094.0	4414.0
2953	3.0	4.0
2951	2.0	6.0
2950	35037.0	4345.0
2959	1375.0	1488.0
2958	2374.0	2758.0
2957	2120.0	3492.0
2956	2680.0	2108.0
100288948	0.0	0.0
60529	4.0	108.0
60528	5815.0	4757.0
2966	15.0	38.0
84504	2.0	8.0
2965	2378.0	2054.0
84503	371.0	439.0
2964	1.0	1.0
2963	1316.0	1328.0
2962	7807.0	7041.0
2961	1835.0	939.0
84502	3104.0	1882.0
2960	762.0	775.0
84501	816.0	563.0
2969	1527.0	1322.0
2968	74.0	60.0
2967	1089.0	1263.0
2980	3.0	0.0
2977	1029.0	1602.0
2976	2876.0	2888.0
2975	10543.0	32378.0
2974	1.0	3.0
2972	2414.0	3015.0
2971	4408.0	4650.0
2970	64.0	48.0
2979	22.0	15.0
2978	2.0	0.0
154442	26.0	10.0
2990	3538.0	6056.0
225689	32.0	66.0
84519	58.0	63.0
84518	392.0	118.0
60559	6632.0	9327.0
100500914	0.0	0.0
2987	7736.0	10481.0
60558	1622.0	1759.0
84525	1435.0	605.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	955.0	1005.0
100500917	0.0	0.0
2984	262.0	22.0
84522	2770.0	4011.0
100500918	0.0	0.0
2983	658.0	655.0
100500919	0.0	0.0
84524	660.0	507.0
2982	1574.0	5534.0
2981	0.0	0.0
84520	573.0	820.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	3.0	4.0
100500913	0.0	0.0
2999	66.0	71.0
84515	347.0	518.0
100500903	0.0	0.0
2998	5.0	0.0
84514	3966.0	5374.0
100500904	0.0	5.0
2997	5523.0	6397.0
84517	98.0	80.0
100500905	0.0	0.0
84516	4886.0	4995.0
2996	11.0	5.0
100500906	0.0	0.0
2995	1807.0	943.0
2994	0.0	0.0
100500908	2.0	0.0
84513	3405.0	8490.0
2993	0.0	0.0
100500909	0.0	0.0
2992	5003.0	3696.0
60561	643.0	798.0
60560	1124.0	1319.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	1.0	0.0
154467	603.0	1187.0
130497	1141.0	194.0
84548	718.0	619.0
84547	240.0	341.0
100500938	0.0	0.0
84549	926.0	659.0
84546	0.0	0.0
84545	4037.0	4853.0
84542	372.0	862.0
84541	33.0	79.0
727795	25.0	29.0
84529	1820.0	486.0
84536	157.0	227.0
84539	0.0	0.0
84532	4138.0	8114.0
84530	15.0	3.0
23729	285.0	367.0
201288	0.0	0.0
201283	691.0	444.0
23738	0.0	2.0
23731	6552.0	5166.0
23732	394.0	143.0
201299	4.0	12.0
201292	1356.0	1093.0
201294	289.0	288.0
23704	274.0	402.0
23705	980.0	6088.0
23708	746.0	781.0
252840	0.0	0.0
252841	0.0	0.0
100288897	69.0	710.0
23710	8147.0	3417.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	5.0	6.0
100288861	0.0	0.0
84701	72.0	62.0
252884	213.0	238.0
84700	12.0	26.0
129841	0.0	0.0
94086	38.0	10.0
117854	157.0	131.0
100130450	2.0	0.0
154807	2687.0	4600.0
100129460	78.0	86.0
359710	1.0	0.0
94081	1640.0	2222.0
115201	680.0	1219.0
100129468	0.0	0.0
100129464	6.0	4.0
286256	175.0	122.0
286257	1892.0	1850.0
100129459	0.0	1.0
100130447	0.0	0.0
129831	401.0	523.0
646269	2.0	5.0
646262	0.0	0.0
286262	1665.0	5022.0
142827	8.0	0.0
100129452	2.0	3.0
646278	25.0	7.0
100130435	0.0	0.0
727800	991.0	839.0
646270	9.0	28.0
154822	98.0	52.0
23782	3.0	14.0
23783	3.0	3.0
23784	37.0	438.0
23786	3639.0	4380.0
23787	17947.0	16109.0
646273	0.0	0.0
23788	3499.0	4518.0
359730	0.0	1.0
359731	0.0	0.0
23780	3288.0	3224.0
23781	2.0	0.0
345079	263.0	249.0
154810	9422.0	5849.0
100129438	0.0	0.0
94097	923.0	1339.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	3.0
646282	741.0	1550.0
359736	0.0	65.0
359740	2.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	24.0	54.0
139201	8.0	5.0
129804	247.0	122.0
129807	1.0	6.0
129880	496.0	550.0
23768	954.0	529.0
23769	65.0	107.0
129881	28.0	29.0
100130418	103.0	36.0
345062	0.0	0.0
286204	9.0	10.0
100129428	0.0	0.0
286205	733.0	547.0
100129427	0.0	0.0
23760	3026.0	2618.0
359748	0.0	0.0
100862854	0.0	0.0
286207	61.0	114.0
359749	0.0	0.0
23761	1922.0	1521.0
100862855	0.0	0.0
23762	798.0	1066.0
23764	3727.0	7820.0
359744	0.0	1.0
100862850	0.0	0.0
23765	1676.0	2210.0
359745	0.0	0.0
359746	0.0	0.0
100862852	3.0	0.0
23766	0.0	0.0
23767	1852.0	1030.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	0.0
359753	6.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	65.0	177.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2757.0	2992.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	27846.0	24944.0
359761	0.0	1.0
129868	0.0	0.0
23746	3.0	0.0
102465502	3.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	56.0	50.0
23749	0.0	3.0
100129403	0.0	1.0
345041	0.0	1.0
100129405	77.0	108.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	12497.0	15022.0
102465507	0.0	0.0
23742	1.0	0.0
359766	0.0	0.0
23743	886.0	607.0
359767	0.0	3.0
102465505	0.0	0.0
130813	13.0	27.0
23744	0.0	0.0
102465504	0.0	0.0
130814	1283.0	1454.0
102465503	0.0	0.0
359774	4.0	3.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	1.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2723.0	4704.0
102465511	1.0	0.0
286234	0.0	2.0
102465510	0.0	0.0
129852	11.0	8.0
347694	31.0	0.0
286239	0.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	16.0	11.0
23753	1291.0	1989.0
115207	1879.0	2277.0
359777	0.0	0.0
102465517	0.0	0.0
130827	285.0	223.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1363.0	1594.0
23755	4.0	2.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	2.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	80.0	75.0
347688	6.0	8.0
102465524	0.0	0.0
94005	3369.0	2461.0
102465523	0.0	0.0
102465522	3.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	135.0	740.0
727866	1.0	0.0
57060	2582.0	2888.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	14946.0	11683.0
102465526	0.0	0.0
727865	21.0	5.0
102465525	0.0	2.0
84687	4624.0	3972.0
727859	0.0	2.0
84689	28.0	42.0
84688	97.0	38.0
139135	0.0	0.0
84684	0.0	1.0
84681	2073.0	1928.0
84680	626.0	850.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	47.0	22.0
102465539	0.0	3.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	2568.0	5775.0
84676	14.0	9.0
84675	2.0	1.0
140123	0.0	0.0
84678	1336.0	1948.0
84677	0.0	0.0
84672	0.0	0.0
84671	787.0	770.0
84674	184.0	93.0
84673	0.0	0.0
152101	0.0	0.0
152100	562.0	699.0
94027	10.0	16.0
94026	7.0	0.0
94025	10.0	29.0
129787	1680.0	2439.0
57088	1100.0	572.0
127124	78.0	2.0
57089	691.0	641.0
57082	28.0	115.0
57084	0.0	0.0
57085	4955.0	10488.0
152118	0.0	0.0
152110	82.0	208.0
154790	1.0	1.0
154791	1059.0	2132.0
646201	1.0	0.0
57091	36.0	40.0
94015	273.0	163.0
57092	6451.0	6406.0
646202	10.0	17.0
57097	877.0	1230.0
57099	804.0	758.0
727879	0.0	0.0
57093	0.0	0.0
166752	17.0	0.0
57094	1934.0	120.0
57095	4430.0	4883.0
57096	32.0	48.0
139163	0.0	0.0
84698	215.0	199.0
84699	0.0	0.0
84694	0.0	0.0
84693	640.0	1010.0
100499563	0.0	0.0
84696	94.0	274.0
84695	209.0	140.0
84690	0.0	0.0
84692	4.0	5.0
84691	6.0	3.0
130752	68.0	79.0
646213	0.0	0.0
100130495	2.0	4.0
646208	1.0	4.0
94039	392.0	443.0
94031	915.0	1271.0
94030	89.0	117.0
100130484	0.0	0.0
94033	0.0	0.0
94032	12.0	222.0
727810	0.0	0.0
100130481	0.0	0.0
100130480	1.0	0.0
115196	582.0	319.0
727805	0.0	0.0
139105	3.0	0.0
646218	0.0	0.0
347744	73.0	92.0
347741	1.0	0.0
646231	0.0	0.0
154743	923.0	824.0
130773	4.0	3.0
727842	0.0	1.0
100129480	114.0	126.0
100129482	599.0	493.0
727837	0.0	0.0
347736	15.0	40.0
347733	75.0	206.0
347732	24.0	23.0
347735	14750.0	19125.0
347734	3798.0	4336.0
347731	44.0	4.0
646243	0.0	54.0
94059	579.0	2640.0
347730	27.0	22.0
646249	0.0	0.0
201305	74.0	23.0
100130466	0.0	0.0
727833	0.0	0.0
727835	0.0	0.0
100130462	0.0	0.0
94056	4248.0	9491.0
100130461	0.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	73.0	67.0
727828	0.0	0.0
100129472	1.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	7317.0	6930.0
347717	0.0	0.0
347716	4.0	7.0
101154644	0.0	2.0
152195	444.0	680.0
100288831	1.0	0.0
164153	2.0	1.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	1030.0	1027.0
347705	3.0	1.0
347702	1.0	0.0
152185	748.0	698.0
347701	1.0	0.0
100288827	0.0	0.0
100288825	0.0	0.0
57000	6.0	12.0
57001	662.0	1049.0
84618	2.0	1.0
84617	4199.0	3935.0
84619	403.0	336.0
57007	670.0	381.0
84624	59.0	9.0
84627	276.0	283.0
84626	671.0	353.0
57002	445.0	487.0
57003	6532.0	9051.0
84620	211.0	82.0
84623	36.0	34.0
57004	0.0	0.0
84622	519.0	444.0
100288814	0.0	4.0
57010	165.0	321.0
57017	4005.0	3969.0
84614	384.0	1367.0
57018	2598.0	5049.0
57019	2098.0	1808.0
84616	0.0	0.0
84612	429.0	406.0
57016	14.0	11.0
96626	0.0	0.0
100288805	15.0	19.0
100288801	0.0	0.0
100288802	1.0	0.0
57020	3477.0	1628.0
164127	1.0	0.0
166785	514.0	560.0
84639	0.0	0.0
84647	1.0	0.0
84649	343.0	191.0
60678	2012.0	2735.0
60677	1.0	1.0
84648	0.0	0.0
60676	14.0	1.0
84643	0.0	0.0
60675	0.0	0.0
139170	61.0	6.0
101154686	0.0	0.0
84645	326.0	200.0
60674	10524.0	7570.0
57026	32.0	56.0
60673	1842.0	2451.0
152138	0.0	0.0
60672	1181.0	1554.0
152137	3794.0	3630.0
252946	0.0	0.0
84641	4258.0	5143.0
252948	6.0	0.0
84640	1606.0	2291.0
252949	0.0	0.0
154796	1930.0	815.0
96610	84.0	81.0
164118	0.0	0.0
84629	7651.0	11127.0
84628	497.0	822.0
727897	5.0	30.0
57030	24.0	13.0
84636	8.0	4.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	5092.0	3919.0
84632	4551.0	1234.0
60686	939.0	424.0
84631	191.0	71.0
57037	1576.0	823.0
84634	1.0	5.0
60685	5442.0	5802.0
105370183	0.0	0.0
57038	1652.0	1203.0
60684	1788.0	2282.0
60682	798.0	848.0
60681	2662.0	2562.0
84630	46.0	19.0
60680	35.0	21.0
252953	0.0	0.0
252954	0.0	0.0
139189	5.0	5.0
252955	0.0	0.0
252956	0.0	0.0
57045	4352.0	4782.0
84669	1054.0	967.0
84668	407.0	511.0
84665	1.0	1.0
57047	6.0	1.0
84664	0.0	0.0
84667	6.0	3.0
84666	0.0	0.0
84661	2242.0	2593.0
84660	10.0	19.0
84662	1862.0	942.0
648809	2.0	0.0
648822	2.0	0.0
57053	53.0	51.0
57054	0.0	0.0
57055	0.0	0.0
57050	1352.0	1525.0
166793	447.0	293.0
84658	5.0	6.0
84657	53.0	60.0
84659	52.0	9.0
84654	0.0	0.0
57057	0.0	0.0
84656	7919.0	9254.0
84650	1815.0	2063.0
84651	1.0	0.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	751.0	920.0
441073	107.0	51.0
100132920	0.0	0.0
100132923	9.0	5.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	194.0	109.0
441061	0.0	9.0
100132932	0.0	1.0
100132938	0.0	2.0
100288785	0.0	0.0
441094	556.0	548.0
100132940	1.0	0.0
252968	0.0	0.0
252969	2210.0	808.0
100132948	12.0	6.0
100132949	0.0	0.0
286310	2.0	0.0
404093	2738.0	2484.0
286319	1260.0	2036.0
100288772	0.0	3.0
441027	718.0	5033.0
441026	1.0	0.0
441024	687.0	2438.0
441032	437.0	206.0
84803	200.0	82.0
164091	2950.0	843.0
100132963	0.0	0.0
100132965	1.0	0.0
100132967	1.0	0.0
152098	107.0	101.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	1.0
100132979	0.0	0.0
359803	1.0	0.0
359804	1.0	2.0
100288742	0.0	0.0
359806	0.0	0.0
84816	386.0	225.0
359800	1.0	1.0
84818	4400.0	8123.0
441046	21.0	25.0
84817	1846.0	3345.0
359802	0.0	0.0
84823	2420.0	2664.0
57205	993.0	564.0
441054	25.0	39.0
84824	19.0	5.0
441051	9.0	6.0
441050	75.0	98.0
84820	161.0	113.0
100132987	16.0	14.0
57209	1192.0	1097.0
100288739	0.0	1.0
84809	1157.0	1136.0
84808	319.0	312.0
57210	1521.0	1283.0
84804	505.0	586.0
100288730	54.0	46.0
84807	118.0	192.0
441034	62.0	42.0
84812	333.0	333.0
57215	2139.0	1375.0
84811	1382.0	963.0
57216	3324.0	3800.0
57217	1703.0	1218.0
84814	317.0	157.0
100132992	0.0	0.0
57211	2386.0	234.0
100132994	0.0	0.0
57212	1421.0	1483.0
57213	772.0	1677.0
100132995	1.0	1.0
57214	336.0	388.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	1.0
100130335	16.0	14.0
648791	291.0	118.0
359822	0.0	1.0
100129347	15.0	5.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	0.0
130728	6.0	1.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	13.0	38.0
100130311	561.0	635.0
100130310	0.0	1.0
130733	339.0	204.0
359844	1.0	0.0
359845	401.0	847.0
727914	1.0	0.0
727915	20.0	322.0
100129325	1.0	1.0
100129320	2.0	4.0
646168	0.0	1.0
100129319	3.0	0.0
100130307	0.0	0.0
100129315	0.0	0.0
100130302	1.0	1.0
727910	429.0	348.0
100130301	5.0	4.0
345193	6.0	7.0
130749	23.0	15.0
646164	0.0	0.0
727909	0.0	3.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	1.0	0.0
646171	18.0	5.0
646175	0.0	0.0
646174	0.0	4.0
115123	129.0	156.0
286333	36.0	17.0
286336	113.0	225.0
115106	529.0	579.0
100306975	0.0	0.0
115111	26.0	5.0
286343	464.0	201.0
286348	2.0	0.0
646193	0.0	0.0
100886964	0.0	0.0
646192	0.0	0.0
646196	0.0	8.0
646195	11324.0	8627.0
100534599	0.0	1.0
130700	0.0	0.0
100306951	338.0	188.0
100534595	44.0	24.0
100132911	0.0	0.0
100534592	2.0	8.0
100534593	8.0	44.0
286362	0.0	0.0
100132916	11.0	0.0
100240709	0.0	1.0
129684	2.0	9.0
57180	536.0	524.0
129685	1821.0	1950.0
100240707	1.0	1.0
727982	0.0	0.0
57185	2824.0	11535.0
727987	0.0	0.0
57186	2054.0	6237.0
57187	2544.0	3389.0
57188	2893.0	179.0
57181	1060.0	8519.0
94122	558.0	29.0
57182	1628.0	3109.0
727984	16.0	5.0
94121	1266.0	1630.0
94120	779.0	592.0
57184	839.0	1447.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	2.0	0.0
100009613	2.0	0.0
57189	2448.0	3249.0
359792	2.0	5.0
127018	1111.0	1248.0
359793	0.0	0.0
100240711	1.0	0.0
100240712	0.0	2.0
100240710	0.0	0.0
345258	0.0	1.0
100240713	0.0	0.0
94115	0.0	1.0
57190	13022.0	18498.0
727970	4.0	0.0
57191	73.0	107.0
166614	664.0	739.0
57198	2228.0	14571.0
57192	1004.0	1532.0
359799	0.0	0.0
57194	129.0	784.0
727969	0.0	0.0
84798	5347.0	13977.0
140004	0.0	0.0
84793	111.0	128.0
84792	1560.0	948.0
84795	825.0	564.0
84791	537.0	628.0
84790	1425.0	2587.0
154661	77.0	95.0
154664	8.0	0.0
166647	2223.0	1967.0
127003	19.0	54.0
127002	135.0	212.0
115019	15.0	0.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	8.0	32.0
100130391	0.0	0.0
115024	2971.0	2784.0
142679	459.0	318.0
648729	3.0	3.0
142678	1667.0	2202.0
347894	0.0	0.0
102465436	0.0	1.0
94137	17.0	3.0
727991	1.0	1.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	1.0	4.0
100130386	4.0	1.0
94134	2407.0	2276.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	62.0	39.0
100129394	1.0	2.0
142683	362.0	44.0
142686	48.0	46.0
142685	0.0	0.0
152007	2421.0	4739.0
152006	3025.0	2606.0
142689	61.0	12.0
140028	0.0	0.0
152002	759.0	812.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	6.0	17.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	1.0	51.0
94161	2.0	3.0
100130376	0.0	0.0
94160	6.0	0.0
127068	0.0	0.0
127066	1.0	1.0
727940	1.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	158.0	110.0
100129385	4.0	29.0
100129387	350.0	578.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	6.0	9.0
102465456	0.0	0.0
102465455	1.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	1.0	0.0
102465451	1.0	0.0
127059	0.0	0.0
94151	1.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	14.0	1.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3640.0	5654.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	0.0	1.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	139.0	103.0
727964	0.0	0.0
100129361	1921.0	1798.0
102465461	0.0	0.0
102465460	0.0	0.0
