id	8c36062e-bf1d-4d6c-be76-37d9fd4805bc	640827e7-e319-4b34-a59b-485ef92cdc66
648791	262.0	131.0
359822	0.0	0.0
100129347	12.0	2.0
286370	0.0	0.0
404037	0.0	0.0
100130327	1.0	0.0
100129337	2.0	4.0
130728	1.0	2.0
286380	1.0	1.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	1.0	0.0
100130313	0.0	0.0
441009	8.0	14.0
100130311	982.0	2144.0
100130310	0.0	0.0
130733	134.0	148.0
359844	3.0	5.0
359845	1125.0	1104.0
727914	4.0	4.0
727915	2.0	1.0
100129325	1.0	3.0
100129320	3.0	5.0
646168	3.0	4.0
100129319	1.0	2.0
100130307	0.0	4.0
100129315	0.0	0.0
100130302	4.0	2.0
727910	435.0	1275.0
100130301	4.0	6.0
345193	13.0	7.0
130749	7.0	36.0
646164	0.0	0.0
727909	2.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	1.0
646171	7.0	3.0
646175	0.0	1.0
646174	0.0	1.0
115123	285.0	77.0
286333	8.0	15.0
286336	257.0	247.0
115106	1282.0	1112.0
100306975	0.0	0.0
115111	54.0	3.0
286343	679.0	713.0
286348	2.0	2.0
646193	1.0	0.0
100886964	1.0	0.0
646192	19.0	36.0
646196	4.0	2.0
646195	3377.0	3389.0
100534599	1.0	6.0
130700	0.0	0.0
100306951	322.0	257.0
100534595	17.0	50.0
100132911	0.0	0.0
100534592	5.0	4.0
100534593	27.0	71.0
286362	0.0	0.0
100132916	8.0	1.0
100240709	1.0	7.0
129684	14.0	148.0
57180	338.0	757.0
129685	1620.0	2493.0
100240707	3.0	1.0
727982	3.0	0.0
57185	18389.0	8587.0
727987	0.0	0.0
57186	4256.0	23061.0
57187	3167.0	5351.0
57188	1000.0	2123.0
57181	5936.0	3462.0
94122	225.0	79.0
57182	2116.0	4891.0
727984	7.0	9.0
94121	2530.0	2344.0
94120	1005.0	1272.0
57184	1596.0	2535.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	1.0
100009613	1.0	0.0
57189	3080.0	7384.0
359792	5.0	24.0
127018	3070.0	3699.0
359793	1.0	0.0
100240711	0.0	0.0
100240712	2.0	0.0
100240710	1.0	4.0
345258	1.0	3.0
100240713	0.0	1.0
94115	0.0	0.0
57190	9451.0	29409.0
727970	1.0	4.0
57191	67.0	136.0
166614	412.0	928.0
57198	5803.0	22766.0
57192	835.0	1554.0
359799	0.0	1.0
57194	633.0	782.0
727969	0.0	0.0
84798	7116.0	11641.0
140004	0.0	0.0
84793	24.0	104.0
84792	1194.0	1403.0
84795	905.0	1420.0
84791	1021.0	1409.0
84790	3437.0	4906.0
154661	156.0	109.0
154664	26.0	319.0
166647	2074.0	3446.0
127003	7.0	56.0
127002	163.0	207.0
115019	73.0	15.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	9.0	47.0
100130391	0.0	4.0
115024	2728.0	3050.0
142679	300.0	202.0
648729	9.0	6.0
142678	1135.0	2060.0
347894	0.0	0.0
102465436	0.0	0.0
94137	3.0	25.0
727991	8.0	28.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	11.0	26.0
100130386	3.0	0.0
94134	3936.0	4443.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	48.0	22.0
100129394	10.0	6.0
142683	126.0	26.0
142686	42.0	58.0
142685	0.0	0.0
152007	7916.0	11363.0
152006	2664.0	4624.0
142689	8.0	4.0
140028	0.0	0.0
152002	798.0	1296.0
100129396	0.0	1.0
102465447	0.0	1.0
127062	0.0	0.0
102465446	0.0	0.0
345222	7.0	10.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	1.0	2.0
102465442	0.0	0.0
102465441	0.0	1.0
102465440	0.0	0.0
94162	0.0	0.0
127069	11.0	1.0
94161	4.0	7.0
100130376	0.0	0.0
94160	1.0	1.0
127068	1.0	0.0
127066	5.0	0.0
727940	0.0	0.0
727941	2.0	3.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	2.0
727936	186.0	256.0
100129385	44.0	0.0
100129387	845.0	2441.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	3.0	13.0
102465456	0.0	1.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	11.0	19.0
102465451	2.0	2.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	4.0	2.0
102465469	0.0	0.0
102465468	0.0	3.0
102465467	0.0	0.0
347862	3821.0	8057.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	1.0	0.0
646114	0.0	14.0
102465462	0.0	0.0
100009676	166.0	279.0
727964	0.0	9.0
100129361	2460.0	1643.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	8.0	15.0
100129368	0.0	0.0
347853	36.0	50.0
102465479	0.0	0.0
102465478	1.0	1.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	39.0	64.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1709.0	4701.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	1.0	9.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	0.0
100129357	9.0	15.0
100129351	0.0	3.0
100129354	5.0	2.0
102465489	0.0	0.0
102465488	2.0	1.0
100288726	0.0	0.0
102465487	3.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	56.0	9.0
57105	129.0	155.0
57106	515.0	658.0
84726	6640.0	24414.0
57107	2523.0	3937.0
84725	491.0	1080.0
57108	6.0	7.0
57101	96.0	100.0
84720	2529.0	5502.0
57102	1727.0	1196.0
57103	533.0	391.0
84722	167.0	327.0
57104	4522.0	10769.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1090.0	2124.0
102465499	0.0	0.0
100288713	4.0	6.0
102465496	0.0	1.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	38.0	44.0
57110	1.0	2.0
57111	5270.0	5683.0
84706	4485.0	8517.0
84705	589.0	1189.0
84708	983.0	496.0
84707	1570.0	345.0
57116	10.0	15.0
57117	1661.0	1790.0
57118	937.0	1107.0
57119	4.0	0.0
57113	5.0	3.0
57115	6.0	7.0
102465494	0.0	0.0
102465493	0.0	1.0
102465492	0.0	0.0
102465491	0.0	2.0
102465490	0.0	0.0
152065	2.0	0.0
100288702	0.0	0.0
57120	2355.0	1771.0
57121	202.0	90.0
57122	1545.0	1636.0
201456	33.0	52.0
127086	1.0	3.0
57127	7.0	6.0
57128	1242.0	776.0
57129	1812.0	2080.0
84747	3005.0	6376.0
57124	995.0	1112.0
57125	341.0	1314.0
57126	27132.0	11272.0
84740	5.0	6.0
152078	15.0	3.0
127074	39.0	1.0
57130	2439.0	5586.0
57132	6024.0	3744.0
84727	445.0	372.0
127077	0.0	0.0
84735	9.0	6.0
84734	316.0	312.0
57139	184.0	198.0
115098	2018.0	2635.0
201475	2108.0	1582.0
57134	2214.0	4488.0
57135	0.0	0.0
57136	8425.0	12030.0
84733	92.0	857.0
57142	23498.0	20817.0
57143	455.0	1029.0
57144	78.0	18.0
201477	0.0	0.0
57140	4083.0	9452.0
57149	3084.0	2281.0
84767	0.0	0.0
140032	154.0	7.0
84769	668.0	930.0
57146	4336.0	3080.0
57147	1727.0	1982.0
84766	1147.0	305.0
84765	777.0	586.0
57148	5255.0	11464.0
152015	83.0	302.0
57152	41.0	13.0
57153	9491.0	20069.0
166655	0.0	0.0
57154	1939.0	3818.0
84749	1714.0	2409.0
57150	774.0	241.0
57151	0.0	0.0
84759	603.0	481.0
140043	0.0	3.0
57156	37.0	226.0
57157	1436.0	935.0
139060	1.0	10.0
84752	939.0	544.0
57158	1329.0	1226.0
57159	11.0	12.0
84750	478.0	281.0
152024	1.0	3.0
139067	0.0	0.0
139065	455.0	103.0
94104	1540.0	1918.0
94103	6505.0	7896.0
96764	1478.0	1304.0
94107	2798.0	2463.0
57165	117.0	53.0
94101	3026.0	3085.0
57161	787.0	397.0
57162	2081.0	1295.0
57167	48.0	56.0
57168	228.0	123.0
57169	2717.0	6244.0
84787	320.0	616.0
57175	12132.0	27182.0
57176	781.0	1944.0
57171	1690.0	3062.0
57172	98.0	112.0
84779	1.0	1.0
57178	5229.0	40463.0
139081	3.0	1.0
84775	463.0	1002.0
57179	8863.0	7893.0
84777	173.0	181.0
84771	5.0	14.0
113655	1659.0	2760.0
732538	1.0	3.0
353323	0.0	2.0
353322	1438.0	1499.0
353324	7.0	4.0
100996279	1.0	0.0
149603	6229.0	15067.0
341333	2.0	2.0
343990	394.0	508.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	3.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	34.0	49.0
84900	37.0	221.0
84902	2788.0	4944.0
149628	166.0	57.0
84901	1663.0	2975.0
341315	203.0	172.0
113622	198.0	608.0
353355	579.0	1090.0
149643	2.0	8.0
150622	14.0	2.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	834.0	153.0
100852407	2.0	0.0
642513	1.0	1.0
100852405	0.0	0.0
642517	78.0	130.0
100852410	67.0	103.0
84919	7203.0	5930.0
84918	5268.0	12586.0
389322	44.0	89.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	147.0	993.0
84914	1636.0	3165.0
497190	0.0	21.0
84916	2135.0	2282.0
84922	703.0	1609.0
390318	0.0	0.0
84924	600.0	1059.0
84923	1519.0	1779.0
84920	379.0	448.0
123016	3490.0	3290.0
497189	70.0	32.0
642521	0.0	0.0
390320	0.0	0.0
84908	2056.0	1565.0
390321	0.0	0.0
353376	7.0	7.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	3656.0	1440.0
390324	0.0	0.0
654503	1.0	1.0
84904	66.0	169.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	2.0	0.0
654506	6.0	10.0
84905	310.0	624.0
84911	185.0	653.0
390329	0.0	1.0
84910	10183.0	12748.0
84913	971.0	403.0
84912	1426.0	4528.0
113691	33.0	26.0
642538	0.0	0.0
113675	1279.0	1572.0
84937	677.0	1412.0
84936	1603.0	2264.0
84939	1714.0	3727.0
84938	988.0	1371.0
84944	1514.0	12639.0
57325	1229.0	1584.0
57326	7716.0	10362.0
84946	1140.0	1097.0
84945	2327.0	876.0
84940	113.0	78.0
389336	9.0	15.0
389337	4630.0	16166.0
84942	481.0	574.0
84941	1114.0	2125.0
642546	0.0	4.0
343930	0.0	0.0
84929	22.0	38.0
389333	356.0	1262.0
84926	4984.0	10460.0
84925	1644.0	3072.0
84928	1679.0	2061.0
57336	451.0	652.0
84933	519.0	392.0
84932	2384.0	2370.0
57337	1714.0	2172.0
84935	211.0	133.0
57338	19.0	15.0
84934	1135.0	2216.0
57332	478.0	1942.0
57333	466.0	616.0
84931	0.0	0.0
84930	615.0	800.0
57335	186.0	249.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	5.0	10.0
390352	13.0	6.0
390354	404.0	404.0
389362	706.0	1215.0
150677	5.0	0.0
150678	2803.0	1477.0
377381	225.0	539.0
162655	333.0	227.0
390363	3.0	9.0
147040	1231.0	1652.0
343901	1.0	0.0
149699	1.0	0.0
150684	2009.0	731.0
150681	0.0	0.0
159013	1688.0	1465.0
221504	0.0	4.0
103752581	3.0	3.0
389386	0.0	0.0
389383	0.0	0.0
389384	10.0	17.0
123041	50.0	32.0
162681	100.0	240.0
123036	6339.0	10344.0
103752587	2.0	0.0
150696	5047.0	6951.0
103752588	14.0	40.0
103752589	17.0	13.0
103752583	0.0	0.0
103752584	14.0	8.0
103752585	13.0	26.0
103752586	1.0	3.0
390340	0.0	0.0
389376	3.0	3.0
221527	224.0	1075.0
390394	0.0	0.0
149647	2.0	0.0
389396	0.0	0.0
123099	397.0	504.0
389395	0.0	1.0
123096	1848.0	4385.0
137682	749.0	648.0
390378	0.0	1.0
221545	584.0	1175.0
221547	11.0	17.0
147011	114.0	148.0
147007	1316.0	1294.0
100996295	0.0	4.0
137695	2255.0	1362.0
162632	30.0	143.0
149685	5.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	921.0	2196.0
100996280	0.0	0.0
94240	1190.0	293.0
94241	7104.0	7738.0
94236	0.0	0.0
94235	9.0	3.0
94234	1253.0	337.0
94239	8229.0	9484.0
94233	1.0	0.0
390294	0.0	2.0
390297	0.0	1.0
390298	0.0	1.0
221584	36.0	58.0
150590	142.0	366.0
94274	1576.0	681.0
94298	1.0	1.0
94297	1.0	3.0
414768	0.0	0.0
642451	6.0	2.0
414766	54.0	54.0
414767	1.0	0.0
654434	273.0	622.0
400123	0.0	1.0
400121	0.0	1.0
57221	11664.0	41295.0
84838	1945.0	2600.0
400120	107.0	7.0
84837	205.0	234.0
84839	1.0	0.0
57226	4467.0	2135.0
84844	2037.0	1260.0
84847	1.0	7.0
57228	833.0	257.0
57222	31890.0	67708.0
402779	0.0	0.0
402778	185.0	247.0
57223	8670.0	7049.0
57224	240.0	572.0
84842	168.0	33.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	2.0
642448	0.0	6.0
642461	0.0	0.0
642460	0.0	0.0
414777	1827.0	2416.0
414778	6.0	6.0
57231	4580.0	630.0
400110	0.0	2.0
57232	329.0	319.0
654427	9.0	5.0
84826	0.0	0.0
654429	2.0	2.0
84833	3401.0	3084.0
84836	4234.0	4355.0
84830	116.0	41.0
57234	300.0	833.0
84832	0.0	0.0
654433	489.0	747.0
9001	25.0	22.0
9002	60.0	191.0
642475	97.0	73.0
84859	2069.0	4882.0
84867	55.0	57.0
84866	1728.0	2656.0
84869	2007.0	1821.0
84868	452.0	358.0
654463	8.0	8.0
84865	265.0	480.0
84864	1563.0	4315.0
84861	1883.0	3134.0
9014	1460.0	1169.0
9015	309.0	410.0
9013	1458.0	2351.0
9019	7423.0	13054.0
9016	471.0	534.0
341392	0.0	1.0
84848	14.0	16.0
84856	63.0	21.0
84858	1569.0	1096.0
84852	387.0	434.0
102725176	0.0	4.0
84851	624.0	1286.0
642477	86.0	308.0
84850	0.0	4.0
105376946	1.0	0.0
9025	969.0	1167.0
9026	1899.0	3780.0
9023	688.0	100.0
113612	1902.0	1383.0
9024	79.0	330.0
642493	2.0	3.0
9027	8.0	10.0
9028	151.0	56.0
400165	0.0	0.0
9021	10291.0	1820.0
9022	317.0	63.0
9020	1445.0	1082.0
84889	36.0	211.0
84888	5884.0	4547.0
654483	25.0	23.0
84885	2058.0	3288.0
654486	0.0	0.0
84886	3023.0	5957.0
84881	1149.0	1397.0
642489	35.0	43.0
84883	751.0	487.0
654480	1.0	8.0
9037	1139.0	967.0
9034	149.0	66.0
9038	0.0	0.0
9039	4450.0	3534.0
400156	17.0	9.0
9032	0.0	1.0
9033	28.0	39.0
9031	5138.0	9647.0
84878	820.0	2263.0
84879	273.0	51.0
84874	616.0	1276.0
84873	3.0	3.0
84876	810.0	1639.0
84875	2686.0	6771.0
84870	364.0	146.0
84872	521.0	853.0
84871	26.0	58.0
9047	237.0	65.0
9048	72.0	217.0
9045	37975.0	34495.0
9046	350.0	169.0
9049	3973.0	3317.0
106480985	0.0	0.0
9040	3231.0	4224.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	1.0	0.0
9043	3938.0	5420.0
400141	256.0	172.0
106480989	2.0	1.0
9044	2292.0	4723.0
106480988	0.0	0.0
57282	42.0	22.0
106480990	0.0	0.0
106480992	0.0	1.0
106480991	0.0	1.0
106480994	0.0	0.0
106480993	0.0	0.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	21.0	0.0
341356	4.0	15.0
9058	13.0	3.0
9056	395.0	355.0
9057	299.0	668.0
341350	3.0	3.0
9050	1116.0	749.0
106480996	0.0	0.0
9051	270.0	196.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	2216.0	4487.0
9054	953.0	2442.0
9055	388.0	1932.0
106480999	3.0	1.0
9052	6976.0	887.0
9053	5533.0	6349.0
84899	1479.0	2044.0
282569	0.0	0.0
400129	6.0	10.0
84896	6129.0	4647.0
84895	1316.0	2231.0
400128	278.0	22.0
84898	2907.0	4487.0
84897	2312.0	2422.0
400126	33.0	72.0
654499	0.0	0.0
84892	1846.0	2438.0
414764	43.0	7.0
84891	0.0	3.0
414765	49.0	169.0
84894	66.0	242.0
84893	3337.0	5315.0
414760	11.0	30.0
414761	106.0	127.0
84890	1765.0	2049.0
341346	4.0	4.0
9069	6423.0	8871.0
414926	11.0	23.0
9068	227.0	52.0
106479979	0.0	0.0
729004	4.0	3.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	12.0	20.0
9061	5605.0	6716.0
106480963	0.0	1.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	696.0	627.0
106480964	0.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	2.0	0.0
9066	15418.0	41117.0
106480966	0.0	0.0
9063	1968.0	3207.0
729009	101.0	79.0
106480969	0.0	0.0
9064	1272.0	2020.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	0.0	1.0
113540	34.0	47.0
106479969	0.0	1.0
9079	1737.0	1216.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	7.0	5.0
9073	3234.0	6389.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3147.0	3838.0
106479961	0.0	0.0
106480976	1.0	1.0
9071	100.0	25.0
106479960	1.0	0.0
106480975	0.0	1.0
9076	2849.0	1285.0
390402	0.0	0.0
106480978	2.0	1.0
9077	488.0	141.0
390403	0.0	0.0
106480977	0.0	0.0
9074	3.0	2.0
9075	18.0	39.0
106480979	0.0	1.0
100996387	0.0	0.0
390407	0.0	2.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	11.0	0.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	24.0	1.0
137529	2.0	4.0
730010	2.0	7.0
106479999	0.0	0.0
729020	2.0	4.0
113510	1124.0	698.0
106479998	0.0	0.0
729023	10.0	2.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	1.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	1.0	5.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	392.0	300.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	111.0	365.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	2128.0	1749.0
106480946	0.0	0.0
57402	1450.0	126.0
57403	2782.0	3857.0
57404	4047.0	3993.0
57405	48.0	71.0
389416	4.0	0.0
149501	84.0	103.0
9080	49.0	9.0
106480950	3.0	0.0
57406	607.0	510.0
57407	3274.0	5944.0
57408	3.0	4.0
730005	78.0	34.0
57409	1200.0	1708.0
106480959	0.0	0.0
729013	782.0	1476.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	5.0	1.0
106479986	0.0	0.0
9094	2096.0	3300.0
106479985	0.0	0.0
106480952	1.0	1.0
9095	120.0	97.0
106479984	1.0	3.0
106480951	2.0	5.0
9092	2118.0	4314.0
106479983	1.0	1.0
106480954	0.0	1.0
9093	3443.0	3875.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	39.0	42.0
106479981	0.0	0.0
106480956	1.0	1.0
9099	123.0	70.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	26.0	6.0
106480958	0.0	0.0
9097	6457.0	7758.0
106480957	0.0	0.0
57413	53.0	72.0
57414	7145.0	9044.0
57415	1689.0	2733.0
389404	8.0	9.0
9091	2163.0	3998.0
57410	5723.0	11776.0
389400	0.0	32.0
106480961	0.0	0.0
57412	65.0	32.0
106480960	0.0	0.0
57418	1312.0	2014.0
57419	1115.0	1087.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	1.0	9.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	1.0	0.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	2.0	4.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	242.0	409.0
390433	0.0	0.0
106480921	1.0	3.0
106480920	0.0	1.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	3.0	3.0
106480925	3.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	3.0	1.0
389434	443.0	159.0
642402	2.0	1.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	3.0	3.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	1.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	3.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	2.0	5.0
353497	95.0	167.0
390442	2.0	0.0
106480930	1.0	1.0
390443	0.0	0.0
389432	408.0	4330.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	1.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	0.0	3.0
106480935	4.0	0.0
389428	6.0	3.0
341405	0.0	0.0
389422	21.0	13.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	1.0	1.0
106480904	0.0	0.0
106480907	2.0	5.0
106479958	1.0	0.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	2.0
106479955	1.0	0.0
106480908	0.0	0.0
106479954	0.0	1.0
106479953	2.0	1.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	2.0	4.0
106479950	0.0	0.0
106480901	0.0	1.0
390413	2.0	3.0
106480900	0.0	1.0
106480903	0.0	0.0
390415	0.0	1.0
106480902	0.0	0.0
57446	11277.0	16758.0
57447	14623.0	4701.0
390418	0.0	1.0
100996331	0.0	0.0
57448	5063.0	11141.0
390419	0.0	1.0
57449	656.0	580.0
389458	0.0	2.0
642425	0.0	0.0
642424	1.0	1.0
100125556	121.0	240.0
106479949	0.0	0.0
106480916	4.0	5.0
106479948	0.0	0.0
106480915	4.0	4.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	1.0	0.0
106479946	0.0	0.0
106479945	0.0	1.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	1.0	1.0
642443	18.0	10.0
106479942	1.0	0.0
106479941	3.0	8.0
106479940	0.0	0.0
390421	3.0	7.0
57451	418.0	351.0
106480910	1.0	0.0
57452	528.0	409.0
390423	0.0	0.0
414919	2377.0	3750.0
390424	0.0	2.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	580.0	1719.0
106480913	0.0	0.0
57458	2755.0	6031.0
390429	0.0	3.0
57459	1409.0	4076.0
57453	24.0	17.0
57455	1198.0	2495.0
57456	2218.0	2733.0
106479939	2.0	8.0
390472	1.0	0.0
162540	0.0	0.0
150554	19.0	38.0
729082	7861.0	9126.0
729085	241.0	116.0
729079	1.0	2.0
390483	3.0	1.0
730061	2.0	2.0
150568	0.0	2.0
729073	8.0	3.0
497258	431.0	296.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	1.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1248.0	881.0
730092	191.0	64.0
730091	297.0	67.0
150577	1.0	1.0
150572	0.0	33.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	1.0	7.0
102546227	2.0	0.0
106479902	2.0	2.0
730087	180.0	368.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	3.0	5.0
729097	11.0	17.0
389493	343.0	26.0
221613	0.0	0.0
729096	22.0	39.0
729092	12.0	16.0
729046	50.0	48.0
729042	1.0	3.0
729041	30.0	35.0
730029	250.0	222.0
730023	6.0	9.0
729032	0.0	1.0
730016	0.0	0.0
730058	0.0	0.0
730052	4.0	4.0
730051	695.0	1186.0
221662	171.0	107.0
150538	32.0	40.0
162515	207.0	60.0
162517	8.0	4.0
729059	12.0	22.0
162514	39.0	12.0
730041	19.0	14.0
149563	87.0	11.0
221656	947.0	1064.0
729050	0.0	3.0
221687	38.0	12.0
221692	310.0	259.0
162494	163.0	65.0
654391	0.0	6.0
198437	3.0	4.0
257629	3.0	3.0
267004	5.0	6.0
149499	1.0	8.0
162466	42.0	28.0
255022	3.0	2.0
162461	214.0	265.0
267010	0.0	0.0
267012	0.0	0.0
267013	29.0	26.0
150472	706.0	872.0
255031	157.0	125.0
255025	1.0	2.0
101101692	41.0	56.0
255027	958.0	127.0
267002	484.0	674.0
150483	8.0	3.0
282617	0.0	0.0
282618	0.0	1.0
282616	0.0	4.0
644990	42.0	51.0
9103	43.0	91.0
9100	4294.0	8665.0
9101	4062.0	5577.0
644994	0.0	1.0
9107	4861.0	4263.0
9104	773.0	277.0
400242	200.0	840.0
84959	300.0	235.0
255061	6.0	17.0
84958	11860.0	10266.0
654319	1.0	2.0
100996315	1.0	0.0
84966	455.0	4818.0
57348	74.0	85.0
282679	1092.0	988.0
84968	11.0	3.0
84967	1937.0	1313.0
84962	1594.0	1221.0
57343	1110.0	1443.0
654320	0.0	0.0
255057	45.0	64.0
84961	1486.0	3822.0
654321	2.0	2.0
400238	0.0	3.0
654322	1.0	6.0
84964	90.0	138.0
400236	134.0	59.0
644988	10.0	4.0
84960	222.0	361.0
642326	0.0	0.0
9113	3339.0	5080.0
9114	7470.0	6006.0
9111	976.0	431.0
9112	2186.0	4817.0
9117	9296.0	11311.0
9118	25.0	18.0
414899	1.0	0.0
100996307	231.0	282.0
100996306	0.0	0.0
84948	566.0	1349.0
9110	2494.0	6780.0
84947	1015.0	796.0
84955	1164.0	610.0
84954	1264.0	1780.0
84957	248.0	162.0
100996301	29.0	46.0
84951	1428.0	478.0
84950	3312.0	2648.0
84953	63.0	131.0
400224	6.0	35.0
84952	7495.0	20830.0
644998	1.0	1.0
9108	80.0	75.0
642337	4.0	2.0
644997	5.0	3.0
9124	5835.0	2490.0
9125	2754.0	4107.0
9122	393.0	205.0
9123	1154.0	599.0
9128	2284.0	1942.0
9129	1760.0	1824.0
9126	2642.0	5245.0
9127	23.0	10.0
94304	1.0	2.0
255043	51.0	48.0
9120	91.0	251.0
9121	2199.0	423.0
57369	2.0	1.0
84988	1354.0	2941.0
84987	3096.0	1615.0
84989	72.0	125.0
84984	131.0	270.0
84983	12.0	32.0
84986	758.0	1412.0
84985	41.0	10.0
642345	7.0	3.0
9119	2.0	3.0
84981	3148.0	600.0
9135	5625.0	10791.0
9136	974.0	1806.0
9133	210.0	552.0
