id	f3cf307e-8d8d-4477-9531-ccd7a877e829	0eb37323-6070-4be3-9b1f-11b49a7ab6f2
100129351	0.0	0.0
100129354	1.0	2.0
102465489	0.0	0.0
102465488	1.0	0.0
100288726	1.0	0.0
102465487	0.0	0.0
102465486	0.0	1.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	51.0	45.0
57105	188.0	15.0
57106	709.0	275.0
84726	15507.0	13243.0
57107	2801.0	4276.0
84725	623.0	607.0
57108	2.0	4.0
57101	37.0	84.0
84720	3237.0	5038.0
57102	1157.0	816.0
57103	530.0	798.0
84722	189.0	108.0
57104	5395.0	5230.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2195.0	1588.0
102465499	0.0	0.0
100288713	4.0	10.0
102465496	0.0	2.0
102465495	0.0	0.0
100288711	0.0	3.0
84709	61.0	12.0
57110	2.0	2.0
57111	4978.0	4721.0
84706	8960.0	16617.0
84705	907.0	1161.0
84708	1370.0	2413.0
84707	1413.0	747.0
57116	7.0	24.0
57117	1481.0	1525.0
57118	1576.0	333.0
57119	1.0	1.0
57113	0.0	35.0
57115	2.0	0.0
102465494	0.0	0.0
102465493	0.0	1.0
102465492	0.0	0.0
102465491	0.0	1.0
102465490	0.0	0.0
152065	0.0	7.0
100288702	0.0	0.0
57120	2942.0	2233.0
57121	182.0	29.0
57122	1457.0	1550.0
201456	46.0	36.0
127086	0.0	1.0
57127	4.0	13.0
57128	1091.0	1072.0
57129	1041.0	2168.0
84747	2956.0	2611.0
57124	877.0	326.0
57125	278.0	217.0
57126	29310.0	1841.0
84740	2.0	7.0
152078	73.0	32.0
127074	0.0	0.0
57130	5176.0	6994.0
57132	3761.0	3684.0
84727	363.0	258.0
127077	0.0	0.0
84735	11.0	3.0
84734	193.0	290.0
57139	327.0	422.0
115098	3287.0	2467.0
201475	1636.0	882.0
57134	3624.0	2122.0
57135	0.0	0.0
57136	8267.0	10495.0
84733	71.0	92.0
57142	23317.0	15034.0
57143	868.0	716.0
57144	273.0	14.0
201477	0.0	3.0
57140	5272.0	5909.0
57149	2103.0	2162.0
84767	1.0	0.0
140032	49.0	6.0
84769	835.0	836.0
57146	3591.0	2061.0
57147	1425.0	1319.0
84766	1908.0	3533.0
84765	912.0	2203.0
57148	8816.0	8638.0
152015	21.0	143.0
57152	0.0	1.0
57153	15814.0	8506.0
166655	0.0	0.0
57154	2539.0	1746.0
84749	1638.0	1265.0
57150	514.0	503.0
57151	0.0	0.0
84759	466.0	679.0
140043	0.0	0.0
57156	62.0	541.0
57157	759.0	716.0
139060	2.0	1.0
84752	1706.0	336.0
57158	3714.0	479.0
57159	0.0	6.0
84750	515.0	214.0
152024	4.0	0.0
139067	0.0	0.0
139065	337.0	263.0
94104	1274.0	1567.0
94103	8221.0	6236.0
96764	1467.0	1369.0
94107	2677.0	1893.0
57165	119.0	26.0
94101	2013.0	2898.0
57161	1252.0	745.0
57162	1475.0	1495.0
57167	51.0	87.0
57168	219.0	98.0
57169	4004.0	3126.0
84787	428.0	524.0
57175	17078.0	19554.0
57176	1332.0	2061.0
57171	2054.0	1918.0
57172	87.0	24.0
84779	3.0	0.0
57178	10911.0	6048.0
139081	1.0	0.0
84775	623.0	641.0
57179	8546.0	6663.0
84777	104.0	102.0
84771	5.0	6.0
113655	2277.0	2482.0
732538	0.0	0.0
353323	0.0	0.0
353322	1256.0	1223.0
353324	3.0	1.0
100996279	1.0	0.0
149603	10702.0	9656.0
341333	0.0	0.0
343990	322.0	418.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	4.0	7.0
84900	35.0	76.0
84902	2351.0	1909.0
149628	23.0	17.0
84901	2187.0	2241.0
341315	216.0	50.0
113622	118.0	126.0
353355	359.0	532.0
149643	8.0	2.0
150622	7.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	343.0	51.0
100852407	2.0	0.0
642513	0.0	0.0
100852405	0.0	0.0
642517	123.0	219.0
100852410	33.0	54.0
84919	5138.0	6642.0
84918	5157.0	12394.0
389322	62.0	50.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	215.0	684.0
84914	1653.0	2462.0
497190	6.0	32.0
84916	1675.0	2160.0
84922	1302.0	1131.0
390318	0.0	0.0
84924	626.0	824.0
84923	1257.0	861.0
84920	381.0	374.0
123016	2120.0	2223.0
497189	7.0	2.0
642521	0.0	0.0
390320	0.0	0.0
84908	2018.0	2925.0
390321	0.0	0.0
353376	14.0	5.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	1.0
84909	1880.0	793.0
390324	0.0	0.0
654503	1.0	0.0
84904	79.0	75.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	2.0	15.0
84905	647.0	518.0
84911	253.0	288.0
390329	0.0	0.0
84910	8639.0	10811.0
84913	1088.0	276.0
84912	1455.0	2957.0
113691	20.0	14.0
642538	1.0	0.0
113675	1132.0	1220.0
84937	914.0	634.0
84936	1874.0	1406.0
84939	2189.0	1950.0
84938	614.0	808.0
84944	64.0	9.0
57325	1820.0	1117.0
57326	14913.0	8423.0
84946	857.0	1340.0
84945	1453.0	1499.0
84940	122.0	131.0
389336	18.0	2.0
389337	6509.0	4887.0
84942	339.0	344.0
84941	519.0	1196.0
642546	0.0	3.0
343930	1.0	0.0
84929	26.0	19.0
389333	475.0	404.0
84926	6616.0	6082.0
84925	1670.0	1735.0
84928	2057.0	2087.0
57336	525.0	497.0
84933	288.0	328.0
84932	2041.0	1667.0
57337	1451.0	1444.0
84935	15.0	22.0
57338	17.0	9.0
84934	1617.0	1881.0
57332	250.0	544.0
57333	229.0	233.0
84931	4.0	1.0
84930	520.0	523.0
57335	375.0	231.0
103752554	0.0	0.0
103752555	1.0	0.0
642559	5.0	7.0
390352	21.0	4.0
390354	431.0	613.0
389362	651.0	1132.0
150677	0.0	0.0
150678	1982.0	1892.0
377381	123.0	178.0
162655	322.0	230.0
390363	3.0	2.0
147040	1485.0	877.0
343901	0.0	1.0
149699	0.0	0.0
150684	1428.0	1167.0
150681	0.0	0.0
159013	1315.0	919.0
221504	0.0	3.0
103752581	0.0	1.0
389386	0.0	0.0
389383	0.0	2.0
389384	2.0	0.0
123041	7.0	11.0
162681	146.0	109.0
123036	4446.0	8284.0
103752587	0.0	1.0
150696	9812.0	7766.0
103752588	13.0	2.0
103752589	6.0	3.0
103752583	0.0	0.0
103752584	10.0	5.0
103752585	16.0	2.0
103752586	2.0	4.0
390340	0.0	0.0
389376	3.0	3.0
221527	446.0	400.0
390394	2.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	234.0	207.0
389395	1.0	1.0
123096	2897.0	3473.0
137682	550.0	868.0
390378	0.0	1.0
221545	726.0	818.0
221547	7.0	7.0
147011	100.0	57.0
147007	1236.0	1217.0
100996295	0.0	4.0
137695	1535.0	1425.0
162632	7.0	11.0
149685	2.0	7.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	993.0	1580.0
100996280	0.0	0.0
94240	277.0	105.0
94241	6149.0	12453.0
94236	0.0	0.0
94235	0.0	0.0
94234	576.0	100.0
94239	9494.0	8816.0
94233	0.0	0.0
390294	1.0	3.0
390297	0.0	0.0
390298	0.0	1.0
221584	48.0	35.0
150590	125.0	295.0
94274	885.0	120.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	1.0	2.0
414766	53.0	40.0
414767	1.0	1.0
654434	231.0	529.0
400123	0.0	2.0
400121	0.0	0.0
57221	14015.0	41566.0
84838	2295.0	2120.0
400120	6.0	4.0
84837	289.0	169.0
84839	0.0	0.0
57226	3104.0	3228.0
84844	953.0	1117.0
84847	1.0	0.0
57228	443.0	204.0
57222	50326.0	68193.0
402779	0.0	0.0
402778	374.0	155.0
57223	8010.0	8060.0
57224	298.0	449.0
84842	134.0	14.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	1.0
642448	2.0	3.0
642461	0.0	0.0
642460	0.0	0.0
414777	1945.0	2123.0
414778	5.0	13.0
57231	3735.0	3847.0
400110	0.0	1.0
57232	324.0	390.0
654427	7.0	14.0
84826	0.0	0.0
654429	2.0	3.0
84833	2238.0	2935.0
84836	8301.0	5952.0
84830	46.0	63.0
57234	278.0	337.0
84832	0.0	0.0
654433	1125.0	790.0
9001	111.0	30.0
9002	62.0	62.0
642475	105.0	42.0
84859	3153.0	1575.0
84867	17.0	17.0
84866	2907.0	3126.0
84869	1271.0	2683.0
84868	201.0	131.0
654463	4.0	1.0
84865	437.0	457.0
84864	1493.0	2444.0
84861	2319.0	1964.0
9014	875.0	541.0
9015	334.0	259.0
9013	1724.0	1821.0
9019	8608.0	9789.0
9016	337.0	392.0
341392	0.0	0.0
84848	5.0	4.0
84856	35.0	8.0
84858	2887.0	3202.0
84852	310.0	201.0
102725176	0.0	1.0
84851	788.0	907.0
642477	19.0	5.0
84850	3.0	2.0
105376946	1.0	3.0
9025	1129.0	781.0
9026	3060.0	2481.0
9023	99.0	55.0
113612	2311.0	1443.0
9024	36.0	380.0
642493	1.0	1.0
9027	4.0	7.0
9028	170.0	88.0
400165	1.0	0.0
9021	775.0	4702.0
9022	394.0	15.0
9020	1622.0	483.0
84889	445.0	89.0
84888	4758.0	3801.0
654483	6.0	11.0
84885	2877.0	1985.0
654486	0.0	2.0
84886	4352.0	3058.0
84881	1179.0	1462.0
642489	31.0	32.0
84883	1045.0	415.0
654480	3.0	3.0
9037	1478.0	269.0
9034	24.0	44.0
9038	0.0	0.0
9039	2597.0	2840.0
400156	16.0	19.0
9032	0.0	0.0
9033	6.0	8.0
9031	9152.0	8849.0
84878	1511.0	1404.0
84879	79.0	36.0
84874	710.0	877.0
84873	0.0	0.0
84876	587.0	995.0
84875	5216.0	3163.0
84870	263.0	147.0
84872	654.0	558.0
84871	26.0	8.0
9047	38.0	34.0
9048	170.0	95.0
9045	29768.0	44432.0
9046	76.0	56.0
9049	3495.0	2482.0
106480985	3.0	1.0
9040	3769.0	3679.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	4723.0	3690.0
400141	207.0	225.0
106480989	1.0	0.0
9044	2351.0	2747.0
106480988	0.0	0.0
57282	6.0	4.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	0.0	8.0
414753	0.0	0.0
414754	1.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	67.0	24.0
341356	0.0	0.0
9058	2.0	11.0
9056	204.0	123.0
9057	342.0	345.0
341350	1.0	4.0
9050	1162.0	479.0
106480996	0.0	0.0
9051	80.0	34.0
106480995	0.0	1.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	1826.0	5446.0
9054	1256.0	1431.0
9055	386.0	601.0
106480999	0.0	0.0
9052	907.0	1745.0
9053	5867.0	11088.0
84899	1999.0	6189.0
282569	0.0	0.0
400129	8.0	6.0
84896	6680.0	5171.0
84895	1386.0	1426.0
400128	38.0	2.0
84898	6231.0	2866.0
84897	1780.0	1635.0
400126	47.0	27.0
654499	0.0	0.0
84892	2192.0	1771.0
414764	75.0	10.0
84891	2.0	2.0
414765	48.0	110.0
84894	181.0	174.0
84893	4408.0	4272.0
414760	3.0	11.0
414761	95.0	61.0
84890	2048.0	2205.0
341346	5.0	0.0
9069	3787.0	6491.0
414926	13.0	100.0
9068	715.0	82.0
106479979	0.0	0.0
729004	2.0	9.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	2.0	14.0
9061	7017.0	7314.0
106480963	0.0	1.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	1.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	821.0	1923.0
106480964	0.0	0.0
106479971	2.0	0.0
106479970	0.0	0.0
106480967	0.0	1.0
9066	26526.0	18962.0
106480966	0.0	0.0
9063	1828.0	2953.0
729009	103.0	55.0
106480969	0.0	0.0
9064	2055.0	923.0
106480968	0.0	0.0
106480970	2.0	2.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	32.0	24.0
106479969	0.0	0.0
9079	583.0	532.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	1.0	0.0
106480974	0.0	2.0
9073	1166.0	5158.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3521.0	1591.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	72.0	16.0
106479960	0.0	0.0
106480975	1.0	0.0
9076	1521.0	834.0
390402	0.0	0.0
106480978	0.0	0.0
9077	166.0	51.0
390403	0.0	0.0
106480977	0.0	0.0
9074	5.0	1.0
9075	8.0	8.0
106480979	0.0	3.0
100996387	0.0	0.0
390407	0.0	1.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	7.0	9.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	28.0	4.0
137529	1.0	3.0
730010	9.0	8.0
106479999	0.0	0.0
729020	0.0	2.0
113510	889.0	715.0
106479998	0.0	0.0
729023	13.0	3.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	270.0	294.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	148.0	125.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1523.0	1568.0
106480946	0.0	0.0
57402	909.0	32.0
57403	3114.0	2599.0
57404	4061.0	3686.0
57405	26.0	44.0
389416	4.0	0.0
149501	86.0	128.0
9080	28.0	11.0
106480950	1.0	0.0
57406	663.0	325.0
57407	3409.0	5106.0
57408	0.0	0.0
730005	178.0	37.0
57409	896.0	1216.0
106480959	0.0	0.0
729013	775.0	776.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	3.0	4.0
106479986	0.0	0.0
9094	1751.0	1384.0
106479985	0.0	0.0
106480952	0.0	3.0
9095	176.0	46.0
106479984	6.0	2.0
106480951	0.0	3.0
9092	4999.0	3863.0
106479983	3.0	5.0
106480954	0.0	0.0
9093	3321.0	3504.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	148.0	89.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	145.0	53.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	0.0	4.0
106480958	0.0	0.0
9097	7671.0	7025.0
106480957	0.0	1.0
57413	118.0	61.0
57414	10124.0	7435.0
57415	1174.0	133.0
389404	3.0	3.0
9091	3978.0	3118.0
57410	8730.0	7683.0
389400	0.0	0.0
106480961	0.0	0.0
57412	56.0	34.0
106480960	0.0	0.0
57418	2141.0	2007.0
57419	1960.0	351.0
106480927	0.0	0.0
106479938	0.0	2.0
106479937	0.0	1.0
106480926	1.0	3.0
106479936	0.0	0.0
106480929	1.0	0.0
106479935	2.0	1.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	1.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	347.0	1303.0
390433	0.0	0.0
106480921	2.0	4.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	12.0	1.0
389434	84.0	48.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	5.0	4.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	3.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	1.0	3.0
353497	170.0	347.0
390442	0.0	0.0
106480930	0.0	1.0
390443	0.0	0.0
389432	696.0	5527.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	1.0	0.0
106480935	0.0	0.0
389428	4.0	4.0
341405	2.0	0.0
389422	7.0	8.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	2.0
106480904	0.0	0.0
106480907	3.0	4.0
106479958	0.0	0.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	1.0	1.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	0.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	2.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	2.0
106480902	0.0	0.0
57446	16983.0	17738.0
57447	9927.0	3510.0
390418	1.0	1.0
100996331	0.0	0.0
57448	9561.0	9307.0
390419	0.0	0.0
57449	869.0	307.0
389458	0.0	0.0
642425	0.0	0.0
642424	0.0	0.0
100125556	236.0	320.0
106479949	0.0	0.0
106480916	1.0	1.0
106479948	0.0	0.0
106480915	2.0	1.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	1.0	0.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	1.0	3.0
642443	23.0	9.0
106479942	2.0	0.0
106479941	8.0	0.0
106479940	0.0	0.0
390421	4.0	4.0
57451	1614.0	168.0
106480910	0.0	0.0
57452	1138.0	312.0
390423	0.0	0.0
414919	7225.0	2504.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	1.0
106480914	0.0	0.0
414918	888.0	755.0
106480913	0.0	0.0
57458	2178.0	3473.0
390429	1.0	0.0
57459	2851.0	2366.0
57453	38.0	20.0
57455	2016.0	1709.0
57456	2599.0	2673.0
106479939	3.0	10.0
390472	1.0	0.0
162540	0.0	0.0
150554	12.0	11.0
729082	8672.0	6845.0
729085	377.0	366.0
729079	2.0	4.0
390483	0.0	13.0
730061	3.0	4.0
150568	0.0	1.0
729073	2.0	2.0
497258	325.0	264.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	1.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	884.0	1135.0
730092	113.0	73.0
730091	259.0	124.0
150577	1.0	0.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	1.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	1.0	5.0
102546227	1.0	0.0
106479902	0.0	0.0
730087	117.0	141.0
106479901	0.0	1.0
106479900	0.0	0.0
730086	5.0	2.0
729097	18.0	13.0
389493	254.0	45.0
221613	0.0	0.0
729096	16.0	34.0
729092	12.0	22.0
729046	28.0	44.0
729042	3.0	2.0
729041	36.0	31.0
730029	144.0	185.0
730023	10.0	7.0
729032	0.0	1.0
730016	0.0	0.0
730058	0.0	0.0
730052	3.0	2.0
730051	1004.0	1665.0
221662	308.0	1237.0
150538	38.0	31.0
162515	169.0	68.0
162517	1.0	1.0
729059	2.0	3.0
162514	17.0	3.0
730041	13.0	7.0
149563	358.0	141.0
221656	1374.0	1012.0
729050	1.0	1.0
221687	39.0	3.0
221692	99.0	103.0
162494	344.0	42.0
654391	1.0	3.0
198437	2.0	3.0
257629	4.0	5.0
267004	5.0	7.0
149499	2.0	6.0
162466	56.0	19.0
255022	3.0	0.0
162461	18.0	25.0
267010	0.0	0.0
267012	0.0	0.0
267013	1.0	0.0
150472	550.0	754.0
255031	254.0	229.0
255025	0.0	0.0
101101692	34.0	41.0
255027	1340.0	1130.0
267002	579.0	630.0
150483	3.0	8.0
282617	0.0	0.0
282618	0.0	1.0
282616	0.0	4.0
644990	24.0	35.0
9103	16.0	19.0
9100	5996.0	5305.0
9101	3859.0	3656.0
644994	0.0	2.0
9107	3091.0	3499.0
9104	539.0	107.0
400242	164.0	261.0
84959	139.0	153.0
255061	5.0	14.0
84958	15086.0	9324.0
654319	2.0	4.0
100996315	1.0	0.0
84966	150.0	123.0
57348	52.0	55.0
282679	934.0	493.0
84968	14.0	21.0
84967	1378.0	1388.0
84962	3026.0	459.0
57343	1245.0	1714.0
654320	0.0	0.0
255057	22.0	13.0
84961	2361.0	2513.0
654321	1.0	3.0
400238	0.0	0.0
654322	0.0	4.0
84964	96.0	93.0
400236	122.0	231.0
644988	5.0	3.0
84960	231.0	273.0
642326	0.0	0.0
9113	4988.0	3869.0
9114	8256.0	5800.0
9111	787.0	460.0
9112	3242.0	3431.0
9117	8597.0	11082.0
9118	29.0	33.0
414899	0.0	0.0
100996307	150.0	138.0
100996306	0.0	0.0
84948	914.0	617.0
9110	3440.0	3764.0
84947	968.0	776.0
84955	820.0	872.0
84954	2031.0	1937.0
84957	61.0	68.0
100996301	5.0	138.0
84951	6282.0	667.0
84950	2970.0	3118.0
84953	155.0	376.0
400224	8.0	36.0
84952	13387.0	14494.0
644998	0.0	0.0
9108	69.0	33.0
642337	1.0	2.0
644997	0.0	0.0
9124	6977.0	1603.0
9125	2443.0	2943.0
9122	238.0	105.0
9123	662.0	247.0
9128	2333.0	2686.0
9129	1666.0	1931.0
9126	3869.0	3259.0
9127	70.0	7.0
94304	0.0	0.0
255043	103.0	65.0
9120	20.0	123.0
9121	2641.0	179.0
57369	1.0	2.0
84988	1988.0	1006.0
84987	2046.0	1668.0
84989	57.0	79.0
84984	217.0	65.0
84983	7.0	81.0
84986	1004.0	783.0
84985	4.0	3.0
642345	1.0	2.0
9119	3.0	4.0
84981	654.0	1031.0
9135	6877.0	12996.0
9136	1135.0	1845.0
9133	205.0	605.0
9134	87.0	126.0
9139	5427.0	6197.0
267014	0.0	0.0
267015	3.0	0.0
9138	3365.0	3037.0
267017	0.0	8.0
9131	2502.0	3583.0
9132	282.0	69.0
84969	253.0	585.0
9130	3698.0	3954.0
400208	2.0	4.0
84976	522.0	321.0
400209	50.0	79.0
400206	0.0	0.0
84978	64.0	25.0
84973	2426.0	2439.0
84975	2679.0	1997.0
57379	0.0	1.0
642357	14.0	10.0
84971	1218.0	1604.0
84970	1.0	0.0
267020	0.0	1.0
9146	4979.0	3963.0
9147	2458.0	2045.0
9144	25926.0	34586.0
9145	4279.0	1101.0
9148	42.0	41.0
106479899	0.0	0.0
9149	1774.0	1548.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	1.0	1.0
57380	2250.0	2334.0
9143	27.0	11.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	332.0	331.0
9140	2242.0	2051.0
106479891	0.0	0.0
9141	981.0	1868.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	27.0	57.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	3090.0	3205.0
9156	56.0	59.0
106479889	0.0	0.0
9159	2545.0	1561.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	6.0	2.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1816.0	2001.0
106480896	0.0	0.0
106479885	3.0	3.0
57396	1443.0	1212.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	0.0	1.0
106479882	0.0	0.0
9154	4.0	6.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	69.0	102.0
9152	0.0	0.0
654350	0.0	0.0
84996	383.0	403.0
84991	3164.0	3202.0
84993	2871.0	2644.0
84992	0.0	0.0
9168	10513.0	13107.0
9169	8276.0	8368.0
9166	1929.0	1395.0
642395	18.0	13.0
9167	6318.0	6406.0
642394	0.0	1.0
106480864	0.0	0.0
106480863	0.0	1.0
106480866	0.0	1.0
106480865	0.0	0.0
106480868	0.0	2.0
255082	207.0	194.0
106480867	0.0	0.0
9162	52.0	32.0
106480869	0.0	0.0
654383	1.0	0.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	1.0	0.0
282697	0.0	0.0
400258	2.0	3.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	1.0
9179	1276.0	1403.0
9177	1.0	0.0
106480875	0.0	0.0
9172	377.0	130.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1890.0	1564.0
106480876	0.0	0.0
9175	2436.0	2012.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	18.0	9.0
106480880	2.0	5.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	5.0	4.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	2.0	3.0
137868	0.0	1.0
730112	19.0	2.0
106480849	0.0	0.0
729123	4.0	1.0
9188	3862.0	7926.0
106479859	0.0	0.0
106479858	2.0	2.0
9189	5646.0	5671.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	1.0
9182	492.0	118.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1239.0	1184.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	1966.0	2607.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	1861.0	624.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1322.0	958.0
106480845	0.0	0.0
9184	3476.0	5247.0
106480848	0.0	0.0
9185	5760.0	18375.0
106480847	0.0	0.0
57501	93.0	205.0
57502	80.0	212.0
57504	2638.0	2255.0
125875	90.0	107.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	8723.0	6157.0
730109	0.0	0.0
137872	1215.0	1064.0
102546175	1.0	1.0
57505	1898.0	1524.0
644903	30.0	14.0
57506	6305.0	8224.0
57507	1756.0	1080.0
57508	1257.0	931.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	338.0	100.0
106479841	0.0	0.0
106480852	1.0	0.0
9191	1952.0	1759.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	5196.0	6572.0
106480857	0.0	0.0
106480856	3.0	0.0
106480859	0.0	0.0
729119	2.0	0.0
9196	29.0	68.0
106480858	0.0	0.0
57512	421.0	766.0
57513	2635.0	1912.0
57514	762.0	610.0
123207	975.0	898.0
57515	20850.0	14080.0
106480860	0.0	0.0
57510	3288.0	3705.0
106480862	0.0	0.0
57511	2305.0	1379.0
106480861	0.0	0.0
644911	1.0	1.0
644914	17.0	7.0
57519	593.0	161.0
729146	1.0	7.0
106480828	0.0	0.0
113878	1611.0	639.0
135228	1882.0	675.0
106480827	0.0	0.0
729148	83.0	90.0
106480829	0.0	0.0
137886	2297.0	2298.0
106479879	0.0	0.0
730130	6.0	16.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	2.0	3.0
106480820	0.0	1.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	1.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	1.0
106479870	2.0	2.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	3029.0	319.0
57524	107.0	404.0
