id	f0b61979-b534-4fbb-863b-4a368818df92	5f8449ce-a11c-4641-a5a4-ea1524a6f94a
50945	3.0	1.0
50944	57.0	33.0
100874459	0.0	0.0
23328	3601.0	3789.0
23329	454.0	873.0
84281	4521.0	371.0
84280	2107.0	1094.0
644076	0.0	0.0
11340	748.0	1231.0
644079	0.0	0.0
25983	1229.0	1457.0
127665	2.0	7.0
23321	5367.0	3578.0
115677	985.0	786.0
644070	0.0	4.0
23322	670.0	581.0
25984	4930.0	2282.0
23324	6675.0	4324.0
25987	4662.0	5694.0
23325	3561.0	2692.0
23326	11680.0	15888.0
25989	1385.0	3726.0
23327	7170.0	20349.0
25988	1118.0	1273.0
25981	336.0	804.0
25980	3646.0	2688.0
11342	4703.0	4214.0
84287	1241.0	1786.0
84286	1663.0	2041.0
11341	978.0	192.0
284058	4617.0	4268.0
84289	1694.0	2862.0
11344	2426.0	1928.0
11343	12623.0	4538.0
84288	637.0	496.0
84283	4244.0	3539.0
11346	18878.0	6555.0
11345	5655.0	4559.0
84282	1050.0	1453.0
84285	1496.0	1437.0
84284	2680.0	2056.0
23339	8071.0	4188.0
84270	1031.0	981.0
23331	5359.0	2291.0
25994	5063.0	2229.0
23332	6237.0	4108.0
25996	2415.0	6510.0
23333	1654.0	1006.0
23334	3015.0	3024.0
25998	4088.0	3548.0
23335	2854.0	1621.0
23336	92115.0	15280.0
441332	1.0	0.0
644082	2.0	0.0
23338	3529.0	2687.0
25999	14967.0	2110.0
441331	1.0	0.0
84279	1312.0	615.0
25992	2315.0	1514.0
84276	1138.0	1029.0
84275	577.0	1224.0
284047	54.0	67.0
84278	183.0	188.0
84277	1064.0	1104.0
84272	4768.0	4624.0
84271	6931.0	6058.0
84274	1483.0	1635.0
84273	1724.0	2738.0
23306	1343.0	1057.0
23307	2992.0	2578.0
284040	18.0	37.0
23308	22.0	23.0
23309	5650.0	3478.0
25961	130.0	155.0
25960	25016.0	6798.0
25963	8272.0	6324.0
23300	4824.0	3954.0
23301	5513.0	2433.0
25962	4251.0	3004.0
23302	103.0	164.0
23303	4607.0	7406.0
644096	671.0	792.0
23304	4684.0	3805.0
25966	3542.0	2653.0
23305	159.0	94.0
644094	1.0	3.0
11328	8398.0	4261.0
11329	3723.0	2365.0
11320	2330.0	2798.0
137012	6.0	0.0
113000	1001.0	1162.0
11322	1489.0	2911.0
11321	1760.0	1782.0
284034	3.0	2.0
11326	393.0	727.0
11325	9860.0	9336.0
23317	4787.0	2986.0
84290	18.0	6.0
25979	1868.0	1696.0
23318	2275.0	2097.0
84292	444.0	670.0
25972	1456.0	1642.0
23310	10834.0	4828.0
441359	0.0	0.0
25974	555.0	550.0
23312	1174.0	1277.0
25973	357.0	444.0
23313	4367.0	4467.0
25976	10453.0	3377.0
23314	394.0	559.0
25975	284.0	13.0
441355	8.0	44.0
25978	4251.0	2843.0
23315	1652.0	1530.0
25977	2453.0	2421.0
23316	2975.0	3897.0
11339	15.0	13.0
11338	8605.0	9169.0
441362	0.0	0.0
441361	0.0	0.0
140660	10.0	4.0
115650	47.0	129.0
127623	1.0	0.0
25970	3977.0	5155.0
284029	96.0	209.0
115653	0.0	1.0
84298	1072.0	1066.0
11331	10683.0	17106.0
11330	0.0	5.0
11333	5811.0	6094.0
152641	81.0	47.0
11332	1661.0	990.0
84299	2473.0	3100.0
11335	4961.0	7754.0
84294	1022.0	1093.0
11334	1690.0	1838.0
84293	9891.0	7958.0
84296	91.0	66.0
11337	5014.0	4245.0
284021	79.0	104.0
84295	1543.0	2045.0
11336	4723.0	3637.0
25946	2834.0	2549.0
25949	3398.0	4199.0
25948	3459.0	2284.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	1.0
100130894	4.0	3.0
25941	3793.0	2820.0
25940	4396.0	2204.0
100130892	41.0	25.0
25943	5517.0	1335.0
25942	6887.0	4920.0
100130890	180.0	164.0
25945	1302.0	771.0
11309	1755.0	2564.0
284099	0.0	2.0
284098	229.0	461.0
25957	3005.0	6593.0
140609	6577.0	2785.0
25959	37138.0	8947.0
100130889	2.0	0.0
100130887	54.0	14.0
25950	313.0	390.0
25953	6426.0	8262.0
25956	125.0	482.0
11317	0.0	10.0
11316	7003.0	7345.0
11319	2314.0	2070.0
11318	15.0	21.0
100379378	0.0	0.0
11311	3073.0	1756.0
11313	2444.0	4704.0
140603	0.0	2.0
11315	12318.0	13221.0
284086	387.0	719.0
11314	211.0	355.0
25925	458.0	532.0
284085	2.0	3.0
25924	366.0	803.0
25927	1896.0	601.0
284083	0.0	1.0
100130879	0.0	1.0
25926	2316.0	2239.0
139628	0.0	0.0
25929	2446.0	1574.0
25928	176.0	47.0
441328	0.0	0.0
127687	2068.0	1535.0
100130873	0.0	1.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	1.0
441324	0.0	0.0
25921	7163.0	6244.0
441323	0.0	0.0
25920	4912.0	5484.0
25923	8742.0	5097.0
140612	761.0	501.0
100129880	0.0	0.0
284076	30.0	48.0
100129882	7.0	10.0
25936	1335.0	1369.0
25938	1716.0	1113.0
25937	13804.0	5492.0
284071	18.0	14.0
100130866	0.0	0.0
25939	5807.0	3550.0
113026	3132.0	1351.0
441317	0.0	0.0
441315	0.0	0.0
25930	4439.0	4366.0
441314	0.0	0.0
441313	0.0	0.0
25932	36995.0	10282.0
127671	0.0	0.0
25934	1596.0	1410.0
127670	0.0	10.0
284069	227.0	110.0
140623	40.0	24.0
140625	0.0	0.0
284067	7.0	2.0
100129871	0.0	0.0
140628	1380.0	177.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	3.0
406983	0.0	7.0
406986	0.0	0.0
406985	0.0	2.0
406988	1.0	2.0
406987	0.0	0.0
23287	835.0	1008.0
23288	1896.0	1600.0
406980	0.0	0.0
84206	242.0	350.0
23281	39.0	178.0
84203	4.0	5.0
23283	2621.0	2513.0
23284	1287.0	175.0
140596	0.0	0.0
23285	421.0	399.0
152579	1233.0	847.0
140597	2593.0	1047.0
23286	2397.0	6573.0
152578	1.0	3.0
406979	0.0	0.0
406978	0.0	0.0
152573	22.0	40.0
644000	0.0	0.0
646663	0.0	1.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	0.0	0.0
23299	3825.0	2085.0
201725	346.0	373.0
23291	4992.0	2815.0
23293	3877.0	1800.0
23294	4597.0	2303.0
23295	6331.0	6052.0
406968	0.0	1.0
406967	0.0	0.0
646658	24.0	113.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	20.0	7.0
406962	1.0	14.0
646672	4.0	5.0
11280	236.0	17.0
406961	0.0	0.0
11283	12.0	18.0
406964	0.0	0.0
11282	2428.0	4740.0
406963	0.0	0.0
644016	1.0	2.0
11285	1971.0	1925.0
406966	0.0	0.0
11284	1658.0	2582.0
406965	0.0	0.0
23265	5975.0	4603.0
23266	11972.0	3750.0
23268	2699.0	2833.0
23269	4085.0	2726.0
84229	1.0	15.0
164592	19.0	28.0
59269	853.0	1526.0
84225	153.0	301.0
23261	2418.0	1942.0
84224	396.0	363.0
23262	2007.0	2462.0
23263	1939.0	4146.0
23264	9208.0	9152.0
84226	89.0	98.0
84221	1792.0	1191.0
406957	1.0	0.0
84220	3.0	2.0
406956	0.0	0.0
84223	437.0	341.0
406959	0.0	0.0
406958	0.0	0.0
84222	81.0	141.0
646685	3.0	0.0
644022	2.0	2.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	15.0	19.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	1.0
23276	1492.0	978.0
23277	5616.0	5318.0
23279	3232.0	2585.0
59277	8908.0	10157.0
59272	74.0	41.0
59271	2532.0	2410.0
59274	1170.0	1695.0
84218	0.0	0.0
84217	132.0	179.0
23270	5095.0	2819.0
23271	4693.0	2449.0
84219	836.0	1013.0
23272	4585.0	4135.0
23274	1777.0	1610.0
84216	793.0	438.0
84215	34.0	19.0
23275	1788.0	1368.0
406946	0.0	0.0
84210	4.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	1.0
11261	6590.0	4787.0
644037	19.0	15.0
11260	4440.0	4795.0
646698	3.0	1.0
11262	92.0	233.0
23243	2128.0	2977.0
23244	7210.0	7589.0
59286	5172.0	5178.0
23245	6510.0	6589.0
23246	1809.0	3256.0
23247	2146.0	2238.0
59283	15.0	15.0
23248	5663.0	4344.0
644030	2.0	2.0
59285	32.0	4.0
59284	3.0	5.0
84247	3828.0	2654.0
23240	1690.0	899.0
84246	1157.0	1235.0
84249	66.0	15.0
23241	3808.0	3889.0
23242	5226.0	3020.0
84248	6513.0	4442.0
84243	1502.0	2101.0
11264	2232.0	1816.0
84245	995.0	1453.0
11267	2597.0	2836.0
11266	525.0	702.0
11269	963.0	806.0
84240	1091.0	1300.0
11270	830.0	550.0
644042	1.0	0.0
11272	72.0	250.0
11274	297.0	234.0
11273	4710.0	7312.0
23254	976.0	614.0
23255	449.0	364.0
23256	3053.0	2984.0
23258	7481.0	3488.0
23259	6732.0	3249.0
644041	0.0	0.0
84239	18.0	5.0
23250	1669.0	2299.0
84236	3112.0	2316.0
23251	56.0	78.0
23252	862.0	905.0
140564	160.0	226.0
23253	4112.0	3665.0
84232	10379.0	8426.0
11276	3645.0	3514.0
11275	1257.0	1073.0
84231	3250.0	5180.0
49861	3.0	7.0
11278	1916.0	943.0
49860	0.0	0.0
84233	702.0	767.0
11277	0.0	0.0
11279	547.0	301.0
84230	859.0	1009.0
23229	5459.0	1482.0
49856	817.0	1160.0
644054	0.0	0.0
49855	1759.0	1035.0
644059	0.0	0.0
49854	2357.0	1038.0
11240	982.0	828.0
23221	1508.0	1013.0
25884	2237.0	511.0
23223	1578.0	2356.0
25886	111.0	124.0
23224	9753.0	8039.0
25885	3839.0	3328.0
23225	1636.0	4036.0
25888	701.0	529.0
23228	969.0	524.0
644050	1.0	6.0
201780	5.0	21.0
84269	950.0	981.0
152559	1185.0	598.0
25880	522.0	700.0
84268	930.0	2272.0
23220	986.0	1002.0
140576	3256.0	1946.0
84265	1807.0	1271.0
11243	1138.0	1415.0
139599	33.0	15.0
84264	72.0	259.0
140578	223.0	253.0
84267	1332.0	1002.0
11245	1832.0	1165.0
84266	2949.0	2918.0
11244	4168.0	2590.0
84261	503.0	766.0
11247	1012.0	364.0
139596	765.0	733.0
84260	1359.0	1202.0
84263	3369.0	2241.0
11249	8.0	1.0
84262	666.0	1553.0
11248	1287.0	985.0
345557	170.0	154.0
406993	0.0	0.0
406992	1.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	3.0	6.0
406997	0.0	0.0
406996	0.0	0.0
11252	8093.0	6248.0
406999	0.0	0.0
11251	25.0	32.0
406998	0.0	0.0
23232	927.0	833.0
25895	983.0	1080.0
23233	3608.0	1965.0
25894	288.0	1191.0
25897	5206.0	2837.0
23234	797.0	865.0
25896	1210.0	976.0
23235	4577.0	3335.0
23236	2989.0	1587.0
25898	894.0	1482.0
23237	111.0	72.0
644063	47.0	33.0
406991	0.0	0.0
23239	1735.0	1498.0
406990	0.0	0.0
25891	905.0	1104.0
84258	59.0	53.0
25890	2394.0	1582.0
25893	28.0	17.0
23230	3403.0	3435.0
23231	1973.0	5792.0
84259	722.0	916.0
84254	682.0	992.0
11254	253.0	400.0
84253	1490.0	892.0
11253	3908.0	4471.0
406989	0.0	0.0
84256	3605.0	2788.0
11255	12.0	9.0
84255	1685.0	2158.0
84250	418.0	336.0
11258	3500.0	2352.0
11257	1388.0	1612.0
84251	170.0	670.0
11259	10809.0	2565.0
100874483	0.0	0.0
100874482	0.0	0.0
100874480	1.0	0.0
406900	3.0	0.0
100874484	3.0	1.0
201799	306.0	351.0
201798	39.0	26.0
50831	0.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	7.0	21.0
50835	0.0	0.0
50834	0.0	1.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	0.0	0.0
102465138	0.0	0.0
50839	0.0	2.0
100874470	0.0	0.0
102465137	0.0	2.0
50838	0.0	1.0
102465136	0.0	3.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	41.0	63.0
100874479	2.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	54.0	29.0
100499183	105.0	64.0
50848	3907.0	4258.0
2601	12.0	5.0
100499177	930.0	1661.0
102465141	0.0	0.0
50853	1696.0	1451.0
2609	1.0	0.0
102465140	0.0	0.0
50852	72.0	101.0
50855	197.0	305.0
50854	6318.0	9147.0
100499171	1.0	0.0
50856	108.0	119.0
50859	17076.0	2209.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	2.0	0.0
100874498	0.0	0.0
646600	0.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1787.0	514.0
2613	3.0	6.0
2611	3.0	5.0
50862	4325.0	4273.0
50861	2202.0	1432.0
2619	1527.0	1632.0
50863	121.0	94.0
100874499	0.0	0.0
2618	2545.0	2649.0
50865	3163.0	3017.0
2617	3594.0	3517.0
2616	95.0	44.0
2615	3856.0	1932.0
406940	0.0	16.0
406942	0.0	0.0
646612	48.0	28.0
406941	1.0	1.0
406944	0.0	0.0
406943	2.0	0.0
100996876	0.0	1.0
2625	818.0	1501.0
2624	4178.0	6585.0
2623	12.0	6.0
2622	1151.0	951.0
2621	14385.0	7789.0
2620	99.0	122.0
406935	7.0	1.0
406934	0.0	0.0
646603	0.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	2312.0	2024.0
406939	0.0	0.0
646609	0.0	1.0
2628	2162.0	946.0
406938	0.0	0.0
2627	1573.0	472.0
2626	7.0	0.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	1.0	0.0
2636	0.0	0.0
2635	237.0	373.0
2634	9807.0	6719.0
2633	4064.0	2094.0
2632	1997.0	1368.0
2631	6258.0	4895.0
2630	79.0	128.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	1.0	1.0
406925	2.0	4.0
406928	0.0	0.0
2639	1879.0	1426.0
406927	0.0	0.0
646619	0.0	3.0
2638	0.0	0.0
2637	0.0	0.0
406929	0.0	0.0
646630	0.0	2.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	684.0	3053.0
2647	1661.0	1484.0
2646	4.0	13.0
2645	82.0	27.0
2644	143.0	141.0
2643	527.0	491.0
2642	0.0	0.0
2641	1.0	32.0
406913	1.0	1.0
646627	1.0	3.0
406912	0.0	0.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	69.0	208.0
406919	0.0	1.0
2648	1436.0	3004.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	1.0
646643	3.0	8.0
406911	0.0	0.0
406910	0.0	0.0
2661	35.0	44.0
2660	114.0	6.0
2658	4.0	5.0
2657	0.0	0.0
406909	0.0	0.0
2653	237.0	222.0
2652	0.0	0.0
2651	4648.0	2715.0
406902	0.0	0.0
406901	0.0	2.0
406904	0.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	35.0	23.0
2672	58.0	156.0
106144578	0.0	0.0
2671	1031.0	1484.0
2670	15.0	12.0
106144575	3.0	3.0
2669	4705.0	688.0
2668	102.0	140.0
2667	1.0	0.0
100874529	0.0	2.0
2665	12186.0	13063.0
2664	10724.0	8485.0
2662	636.0	18.0
100874524	11.0	28.0
100874523	0.0	0.0
100129743	1.0	0.0
100874522	0.0	0.0
100874528	0.0	0.0
100129738	0.0	2.0
100129739	5.0	4.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	9892.0	8404.0
106144568	1.0	1.0
2681	811.0	419.0
2679	0.0	5.0
2678	1560.0	5580.0
100874519	0.0	1.0
2677	3269.0	2619.0
100874518	2.0	2.0
2676	340.0	73.0
2675	76.0	121.0
2674	3162.0	623.0
2673	9411.0	11308.0
101056700	6.0	2.0
100874512	0.0	0.0
100874511	1.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	1.0
100874516	0.0	0.0
100130718	2.0	3.0
100874515	0.0	2.0
100130717	16.0	21.0
100874514	0.0	0.0
100129727	133.0	41.0
100129726	14.0	49.0
100129723	0.0	0.0
100129722	4.0	39.0
2694	0.0	3.0
2693	0.0	0.0
2692	6.0	21.0
2691	0.0	1.0
2690	2161.0	2854.0
2689	0.0	0.0
2688	1.0	0.0
2687	2244.0	2984.0
2686	1809.0	1547.0
100130708	4.0	2.0
100129716	50.0	22.0
106144540	0.0	0.0
100874531	1.0	1.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	2.0
106144541	1.0	1.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	6.0	1.0
106144538	10.0	5.0
2697	17171.0	6698.0
106144539	0.0	0.0
2696	59.0	227.0
2695	0.0	5.0
100129706	0.0	0.0
100129708	1.0	0.0
284131	1126.0	1018.0
115509	904.0	864.0
259197	12.0	28.0
284129	1308.0	1612.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	14.0	22.0
106144595	3.0	2.0
286749	12.0	2.0
106144598	3.0	2.0
106144599	0.0	0.0
284119	78700.0	19528.0
284116	47.0	30.0
284114	196.0	288.0
284111	6.0	6.0
284110	2.0	20.0
259173	655.0	667.0
106144584	3.0	1.0
286753	3.0	4.0
106144585	0.0	0.0
106144586	30.0	2.0
284106	1821.0	2428.0
284100	2.0	0.0
284184	659.0	849.0
127544	2137.0	1318.0
23443	3323.0	3485.0
115557	6008.0	1970.0
127540	0.0	0.0
23446	5470.0	5677.0
115560	394.0	342.0
23440	0.0	10.0
127534	139.0	79.0
139538	0.0	0.0
23452	5892.0	3768.0
441459	54.0	92.0
441457	4.0	5.0
23456	1442.0	1273.0
115548	2732.0	2362.0
23457	407.0	298.0
441452	1.0	0.0
441461	36.0	85.0
152503	9867.0	4816.0
23450	9818.0	7323.0
23451	16982.0	17857.0
139542	0.0	0.0
284167	56.0	61.0
23428	8378.0	7416.0
284161	132.0	555.0
23429	8170.0	4884.0
100130799	0.0	5.0
23420	2836.0	1722.0
23421	402.0	488.0
23423	6282.0	9632.0
23424	1608.0	964.0
23426	741.0	411.0
152519	285.0	293.0
152518	620.0	827.0
441490	0.0	0.0
23438	1665.0	1762.0
23439	82.0	5.0
100130786	1.0	1.0
23430	127.0	55.0
100130785	0.0	1.0
23431	1054.0	634.0
23432	5734.0	1288.0
23433	5881.0	2907.0
441478	371.0	710.0
23434	0.0	0.0
23435	6065.0	6442.0
441476	0.0	31.0
23436	0.0	2.0
441484	12.0	3.0
441481	189.0	243.0
140545	180.0	215.0
100129795	3.0	5.0
139562	1.0	0.0
100129792	176.0	112.0
100129794	281.0	349.0
100129793	2.0	0.0
23405	4233.0	4749.0
23406	4973.0	5902.0
23408	1007.0	928.0
23409	84.0	53.0
100130776	295.0	457.0
100130775	5.0	0.0
441425	0.0	2.0
23400	1543.0	3134.0
100130771	13.0	22.0
23401	596.0	1218.0
23403	1150.0	1702.0
441420	0.0	0.0
23404	1275.0	1298.0
127579	31.0	117.0
100129784	3.0	5.0
100129781	71.0	9.0
100129782	0.0	1.0
23416	122.0	82.0
23417	1324.0	892.0
23418	16.0	9.0
100129777	0.0	0.0
441416	3.0	1.0
23410	1755.0	1626.0
23411	2587.0	2101.0
23412	1017.0	1249.0
23413	10193.0	3595.0
441410	0.0	0.0
23414	349.0	119.0
23415	15.0	36.0
100129772	2.0	0.0
100130758	40.0	22.0
100130756	4.0	0.0
100129769	0.0	1.0
441442	1.0	0.0
100874509	0.0	0.0
100874508	0.0	1.0
100874507	0.0	1.0
115584	4.0	13.0
379024	0.0	0.0
379025	1434.0	1789.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	1.0
100874504	0.0	1.0
100874503	1.0	7.0
284196	1.0	0.0
284194	8.0	18.0
139516	6.0	1.0
100129755	2.0	0.0
100130742	32.0	45.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	0.0	0.0
441432	0.0	0.0
441430	2.0	1.0
115572	3541.0	489.0
379011	0.0	0.0
379012	0.0	0.0
379013	10.0	66.0
284186	5.0	19.0
284185	8.0	8.0
646531	43.0	15.0
100463285	3.0	12.0
84328	1951.0	1174.0
84327	1622.0	1918.0
84329	549.0	309.0
84324	159.0	163.0
84326	1826.0	2661.0
84320	1822.0	1995.0
100500797	0.0	0.0
646527	16.0	11.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	2.0	1.0
84322	0.0	0.0
84321	391.0	500.0
100499227	11.0	24.0
343071	0.0	1.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	73.0	2.0
127495	103.0	45.0
84309	1865.0	1851.0
84317	3890.0	2930.0
84316	1953.0	1662.0
84319	1148.0	973.0
84318	357.0	405.0
84313	1975.0	1988.0
84312	779.0	452.0
84315	761.0	491.0
84314	354.0	384.0
646538	2.0	3.0
343069	3.0	1.0
84311	1822.0	2309.0
84310	4013.0	2490.0
343068	0.0	1.0
343066	9.0	14.0
100996939	173.0	242.0
23386	9096.0	5226.0
23387	3494.0	2108.0
23389	8141.0	6149.0
441400	10.0	7.0
100996930	7.0	2.0
201853	23.0	5.0
23380	1663.0	1571.0
23381	5486.0	6017.0
23382	1971.0	1411.0
23383	3245.0	3369.0
23384	3418.0	3927.0
23385	7305.0	6311.0
106866914	0.0	0.0
84342	1139.0	1373.0
106866913	32.0	2.0
84343	1774.0	1267.0
60370	1561.0	820.0
84340	1356.0	1231.0
106866915	0.0	0.0
646567	4.0	3.0
100996928	3.0	0.0
23397	33.0	80.0
23398	1134.0	1395.0
23399	4653.0	4683.0
23390	2509.0	2031.0
23392	9173.0	11080.0
84335	3035.0	2981.0
23394	7699.0	7326.0
84334	1000.0	1151.0
23395	1794.0	1583.0
84337	2537.0	3145.0
84336	2062.0	2689.0
23396	10303.0	4083.0
60386	139.0	169.0
84331	872.0	1178.0
60385	58.0	5.0
84330	906.0	953.0
84333	7089.0	3883.0
84332	2.0	2.0
152485	4267.0	3496.0
646575	0.0	0.0
646572	12.0	7.0
343045	0.0	0.0
646577	1.0	0.0
646576	479.0	133.0
23365	16973.0	13553.0
23366	598.0	525.0
23367	11952.0	12629.0
23368	3351.0	3858.0
23369	11893.0	10880.0
23360	3165.0	4402.0
23361	2412.0	2676.0
140432	2.0	3.0
23362	1397.0	2172.0
23363	8119.0	8419.0
84364	6694.0	6693.0
84366	1092.0	7806.0
84365	1738.0	2573.0
343035	9.0	1.0
139452	4.0	0.0
646583	1.0	0.0
23376	3988.0	3533.0
23378	1951.0	1414.0
23379	3743.0	2573.0
646581	1.0	0.0
23370	537.0	350.0
23371	14260.0	7572.0
23373	1346.0	1266.0
100499261	2.0	1.0
646597	0.0	0.0
646595	1.0	3.0
100499258	0.0	0.0
23344	11408.0	5554.0
23345	11487.0	5160.0
201895	10289.0	12454.0
23347	5807.0	4050.0
646592	0.0	0.0
23348	3857.0	3883.0
23349	84.0	32.0
140453	0.0	7.0
23341	1580.0	1870.0
140456	5.0	3.0
140458	1715.0	289.0
100499252	8.0	17.0
140459	1507.0	1458.0
100499251	0.0	0.0
23353	5417.0	5108.0
23354	697.0	943.0
23355	2400.0	1868.0
23357	1650.0	1162.0
23358	5078.0	4573.0
23359	26.0	122.0
140460	1190.0	1195.0
140461	2668.0	2024.0
140462	85.0	144.0
23350	5211.0	5499.0
140464	0.0	0.0
23351	2959.0	3028.0
140465	2868.0	1890.0
23352	11272.0	8305.0
140467	5322.0	6014.0
140468	1.0	0.0
140469	48.0	22.0
84376	4979.0	4205.0
2702	631.0	612.0
2701	793.0	484.0
2700	10.0	6.0
2709	211.0	207.0
2707	343.0	327.0
2706	71.0	245.0
2705	731.0	3863.0
2703	0.0	3.0
345651	4.0	11.0
2712	0.0	0.0
106866981	0.0	0.0
2710	219.0	306.0
106866980	0.0	0.0
2719	562.0	1072.0
2717	752.0	717.0
50964	0.0	0.0
345643	5.0	24.0
345645	0.0	0.0
286826	309.0	296.0
286827	137.0	333.0
286828	0.0	0.0
59307	1800.0	3178.0
2720	3410.0	2738.0
2729	3149.0	3404.0
100500737	0.0	1.0
345630	56.0	91.0
2735	209.0	253.0
2734	17536.0	9753.0
2733	2457.0	1992.0
2732	0.0	7.0
2731	4.0	73.0
2730	1122.0	963.0
2739	9057.0	16527.0
2738	583.0	935.0
2737	2785.0	1084.0
2736	1188.0	212.0
106144534	0.0	2.0
106144535	23.0	23.0
106144536	0.0	0.0
106144537	0.0	1.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	10.0	19.0
106144533	0.0	0.0
2746	17711.0	15101.0
2745	789.0	783.0
2744	3324.0	2643.0
2743	949.0	460.0
60314	2264.0	3328.0
2742	0.0	0.0
60313	6847.0	7860.0
106144527	0.0	0.0
2741	0.0	1.0
259217	1008.0	328.0
60312	6003.0	2546.0
106144528	2.0	0.0
2740	2.0	11.0
106144529	0.0	0.0
259215	0.0	0.0
2749	42.0	83.0
345611	3.0	10.0
50999	4077.0	2905.0
2747	139.0	63.0
259236	154.0	22.0
2760	6374.0	4280.0
106144524	0.0	5.0
259234	0.0	1.0
106144526	7.0	54.0
259232	14.0	81.0
259230	3085.0	3681.0
59339	3796.0	2029.0
59338	3387.0	2321.0
59335	2.0	8.0
2752	32456.0	29732.0
59336	0.0	31.0
2750	0.0	0.0
2771	26725.0	14133.0
59342	7830.0	5535.0
59341	492.0	962.0
2770	2121.0	1968.0
59344	12.0	66.0
59343	2544.0	1910.0
59340	3.0	7.0
84306	204.0	419.0
2768	6502.0	3396.0
2767	11173.0	6707.0
59349	2904.0	2944.0
84305	1607.0	2323.0
2766	7718.0	5858.0
2765	0.0	1.0
84307	1816.0	1737.0
84302	1997.0	862.0
2764	2380.0	2337.0
59345	1122.0	796.0
84301	3361.0	5745.0
2762	1356.0	2318.0
84304	1155.0	1317.0
59348	1273.0	4113.0
84303	676.0	659.0
59347	2.0	2.0
2761	0.0	0.0
84300	1913.0	1821.0
646508	0.0	0.0
2769	761.0	742.0
646507	0.0	0.0
646520	3.0	1.0
2782	25639.0	20887.0
59353	5128.0	640.0
2781	3111.0	632.0
59352	2271.0	125.0
2780	1.0	0.0
59351	2.0	1.0
59350	175.0	93.0
2779	2.0	1.0
2778	63724.0	65074.0
2777	42.0	19.0
2776	9829.0	7145.0
2775	4395.0	513.0
2774	3145.0	944.0
2773	5943.0	3852.0
60343	3413.0	2991.0
2772	1.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	1.0
2793	71.0	104.0
100379584	0.0	0.0
2792	0.0	0.0
2791	2765.0	1408.0
2790	706.0	522.0
105369316	11.0	0.0
2789	0.0	0.0
2788	4043.0	1206.0
2787	3269.0	5455.0
2786	3196.0	2430.0
441194	309.0	275.0
2785	7.0	6.0
2784	49.0	82.0
2783	15557.0	19231.0
441191	901.0	840.0
100129622	0.0	0.0
100130606	3.0	0.0
286410	2608.0	1405.0
100130603	0.0	1.0
286411	3.0	4.0
100130600	190.0	246.0
100379571	235.0	296.0
441177	0.0	0.0
2799	11253.0	7966.0
2798	3.0	4.0
2797	3.0	8.0
2796	13.0	78.0
2794	5459.0	4179.0
100129611	0.0	0.0
