id	c2b14984-5f00-40a2-b977-990f30066906	a772773c-9c24-4eb0-bd27-70c8a72b2f51
64848	1448.0	2133.0
64839	2846.0	2353.0
64850	0.0	0.0
64852	734.0	862.0
64854	1257.0	1715.0
64853	2060.0	1130.0
64856	12587.0	11168.0
64855	9028.0	18607.0
64858	248.0	274.0
64857	493.0	1005.0
64859	284.0	164.0
387911	34.0	140.0
387914	99.0	4348.0
100144494	0.0	1.0
64860	2081.0	1358.0
64863	1417.0	493.0
133619	4740.0	6792.0
64864	817.0	1293.0
64866	1979.0	1859.0
133615	0.0	0.0
100506172	0.0	0.0
387933	7.0	11.0
100533794	1.0	0.0
387934	0.0	16.0
100533790	2.0	5.0
100506169	23.0	16.0
64881	2.0	0.0
375940	0.0	0.0
399939	0.0	0.0
100506161	226.0	71.0
100506164	0.0	0.0
399937	0.0	0.0
387921	1672.0	926.0
100288198	119.0	199.0
100288195	0.0	0.0
387923	620.0	46.0
387924	1.0	2.0
64895	1341.0	676.0
100506195	0.0	1.0
64897	1458.0	751.0
399909	1384.0	4677.0
100288185	0.0	0.0
100288179	12.0	2.0
121601	1280.0	437.0
100288173	0.0	0.0
100506190	3697.0	11257.0
399965	3.0	9.0
399967	5.0	0.0
101060111	0.0	0.0
100506134	3.0	0.0
100533754	0.0	0.0
157638	2115.0	3925.0
399968	0.0	0.0
169611	548.0	498.0
145645	1.0	4.0
100132402	0.0	0.0
100132403	1.0	1.0
100132406	38.0	109.0
387978	1.0	0.0
100506126	4.0	0.0
399972	190.0	133.0
157627	0.0	0.0
399979	4105.0	6571.0
121665	3083.0	3150.0
100132415	6.0	16.0
100132417	54.0	3.0
133688	169.0	3.0
399942	13.0	9.0
100506157	41.0	14.0
100533731	0.0	0.0
133686	3054.0	2788.0
157657	526.0	293.0
399940	0.0	0.0
170627	0.0	0.0
170626	0.0	0.0
399947	30.0	0.0
399949	8.0	0.0
399948	3293.0	762.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	9319.0	1900.0
133690	2.0	65.0
131034	10608.0	15659.0
399950	6.0	4.0
101060105	0.0	1.0
387990	37.0	7.0
100506144	850.0	225.0
399959	60.0	9.0
121643	0.0	39.0
121642	1367.0	585.0
100132439	0.0	0.0
542767	466.0	1989.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	1.0	1.0
100132441	1.0	1.0
100462957	1.0	0.0
100533725	0.0	0.0
100533721	0.0	0.0
101060160	0.0	0.0
64801	2217.0	1025.0
64800	123.0	119.0
64802	1497.0	491.0
64805	214.0	21.0
100132450	0.0	0.0
100144435	0.0	0.0
100506115	20.0	33.0
399988	14.0	4.0
100506119	567.0	24.0
64816	33.0	4.0
64806	2.0	0.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	5.0	4.0
100132467	0.0	0.0
101060146	213.0	279.0
101060144	0.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	0.0	0.0
101060192	0.0	1.0
101060195	382.0	236.0
4606	8.0	3.0
4607	1.0	0.0
4608	1.0	0.0
4609	1906.0	9275.0
4600	227.0	212.0
4601	6122.0	3049.0
4602	340.0	531.0
4603	205.0	105.0
4604	5839.0	18798.0
4605	55.0	313.0
202018	1576.0	1453.0
4617	0.0	0.0
170555	0.0	0.0
4618	0.0	0.0
170554	0.0	0.0
4619	0.0	0.0
170552	1.0	1.0
170559	7.0	7.0
202020	90.0	149.0
170556	1.0	0.0
4610	742.0	365.0
4611	0.0	0.0
4613	21.0	2.0
170550	0.0	0.0
4615	2444.0	2799.0
4616	4497.0	13469.0
100506311	250.0	150.0
101060176	0.0	0.0
101060171	5.0	0.0
4628	2007.0	10357.0
4629	175392.0	152724.0
170589	9.0	3.0
4620	3.0	8.0
4621	172.0	60.0
4622	0.0	0.0
4624	259.0	74.0
4625	9.0	5.0
4626	0.0	2.0
4627	11168.0	48478.0
432369	32.0	11.0
100506301	3.0	8.0
101060189	0.0	0.0
100506305	255.0	2.0
4640	14.0	11.0
4641	9790.0	19008.0
170575	244.0	180.0
4632	7.0	2.0
4633	1.0	0.0
4634	72.0	15.0
4635	17.0	0.0
170572	5.0	0.0
4636	1335.0	881.0
4637	152736.0	24191.0
4638	190099.0	35216.0
157556	4.0	1.0
133584	1095.0	1008.0
4650	2103.0	4091.0
4651	1052.0	4376.0
170529	4.0	3.0
170527	2.0	1.0
170526	0.0	0.0
202051	216.0	154.0
170524	1.0	0.0
145567	1761.0	2665.0
202052	1636.0	431.0
170523	0.0	0.0
4642	2794.0	10965.0
4643	1124.0	1911.0
253639	225.0	111.0
4644	1256.0	2921.0
4645	1753.0	3608.0
4646	3542.0	6480.0
4647	202.0	106.0
253635	1135.0	461.0
4648	45.0	21.0
4649	1712.0	2875.0
4660	18007.0	9668.0
4661	13.0	3.0
2001	127.0	1.0
2000	477.0	274.0
170517	0.0	0.0
170516	4.0	1.0
145581	236.0	187.0
169522	0.0	2.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	115.0	26.0
4654	0.0	0.0
4656	0.0	0.0
4659	8073.0	5668.0
4670	6196.0	9084.0
4671	30.0	10.0
4673	30121.0	17483.0
4674	1066.0	503.0
2012	3503.0	11796.0
2011	3137.0	6721.0
2010	4501.0	3529.0
2009	1567.0	905.0
170542	0.0	0.0
2006	2538.0	3299.0
170541	6.0	4.0
2005	4521.0	23142.0
170548	3.0	1.0
2004	2068.0	1619.0
170547	0.0	0.0
2003	0.0	0.0
2002	2091.0	2138.0
4664	2043.0	1116.0
4665	1558.0	856.0
4666	52388.0	31198.0
4668	3726.0	1430.0
170540	0.0	0.0
4669	5241.0	4956.0
157567	2810.0	1310.0
4680	232.0	68.0
4681	15956.0	15846.0
4682	1558.0	946.0
4683	4695.0	4018.0
4684	547.0	528.0
4685	302.0	1258.0
2023	33837.0	29269.0
2022	2270.0	4124.0
2021	560.0	485.0
170539	5.0	1.0
2020	0.0	0.0
170533	1.0	0.0
2019	0.0	1.0
2018	34.0	8.0
2017	8964.0	15986.0
2016	0.0	4.0
170537	4.0	0.0
2015	33.0	6.0
170536	5.0	6.0
2014	1974.0	685.0
170535	0.0	0.0
2013	9928.0	4205.0
4675	435.0	190.0
100134934	12.0	5.0
157570	58.0	125.0
4676	8163.0	5254.0
4677	8613.0	10203.0
4678	3027.0	2314.0
100134938	150.0	39.0
157574	471.0	116.0
4690	3335.0	1385.0
4691	14777.0	26813.0
4692	3831.0	1622.0
4693	896.0	79.0
4694	9463.0	3727.0
4695	9556.0	3418.0
4696	4424.0	1862.0
2034	6762.0	12722.0
2033	2752.0	8653.0
2030	1142.0	883.0
100288165	58.0	29.0
2029	13952.0	7764.0
2028	199.0	455.0
2027	71.0	62.0
2026	1064.0	585.0
2025	0.0	0.0
4686	2210.0	1988.0
4688	338.0	340.0
4689	227.0	119.0
348487	4.0	1.0
2045	2109.0	2784.0
2044	582.0	81.0
2043	674.0	1760.0
2042	8094.0	3363.0
2041	491.0	226.0
2040	13136.0	3552.0
2039	2670.0	4872.0
2038	7.0	1.0
2037	1699.0	1273.0
2036	2168.0	3183.0
2035	1903.0	4142.0
4697	30942.0	8394.0
4698	9361.0	3930.0
735301	277.0	78.0
4699	0.0	0.0
2056	100.0	4.0
2055	723.0	1200.0
2054	992.0	337.0
2053	13595.0	8806.0
100288149	0.0	0.0
2052	10964.0	3803.0
2051	1531.0	404.0
2050	4692.0	1513.0
100288142	34.0	79.0
253650	39.0	32.0
2049	1893.0	5357.0
2048	207.0	190.0
2047	293.0	133.0
2046	0.0	3.0
2067	4790.0	4018.0
2066	103.0	332.0
2065	8550.0	23595.0
2064	7056.0	15556.0
2063	1676.0	2662.0
2060	8791.0	7549.0
253665	2.0	1.0
100288130	0.0	1.0
2059	3116.0	2000.0
2058	5379.0	7394.0
2057	281.0	142.0
2070	608.0	246.0
649446	593.0	128.0
2078	452.0	469.0
2077	1515.0	1585.0
2074	538.0	836.0
2073	986.0	747.0
2072	1162.0	588.0
100288122	4.0	2.0
2071	3303.0	2641.0
2069	11.0	3.0
2068	1149.0	1222.0
2081	1099.0	2996.0
649458	0.0	0.0
2086	346.0	690.0
105751187	2.0	0.0
100288111	0.0	0.0
2079	9185.0	3873.0
170591	22.0	2.0
2091	8813.0	3293.0
2099	206.0	124.0
2098	10144.0	3965.0
100653515	4.0	1.0
64951	762.0	492.0
64949	5852.0	2613.0
64960	6057.0	2361.0
64963	2794.0	1215.0
64965	2424.0	1382.0
64968	2694.0	593.0
64969	2456.0	1747.0
100132372	5.0	1.0
64975	3935.0	4020.0
64976	4648.0	1850.0
64979	2906.0	1235.0
100132380	3.0	2.0
64978	424.0	272.0
100132382	1.0	0.0
100132386	0.0	0.0
64981	5608.0	2168.0
64983	9879.0	2320.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	50.0	10.0
287015	0.0	1.0
100506299	59.0	18.0
121512	1620.0	1644.0
100288083	0.0	0.0
101060200	263.0	237.0
100288077	10.0	6.0
100288072	11.0	10.0
121504	147.0	247.0
121506	220.0	17.0
101060233	0.0	0.0
121551	1082.0	823.0
100506246	0.0	0.0
133558	0.0	3.0
100506244	0.0	0.0
157506	1352.0	968.0
100506243	95.0	7.0
121549	22.0	5.0
101060211	0.0	0.0
100533851	0.0	3.0
170506	3220.0	2553.0
100506275	1.0	0.0
170504	0.0	0.0
170503	1.0	1.0
100132308	0.0	0.0
121536	1916.0	1827.0
101060226	123.0	183.0
64900	533.0	165.0
64902	0.0	0.0
64901	236.0	193.0
145553	358.0	39.0
100132311	0.0	2.0
157530	21.0	20.0
100506211	181.0	318.0
100506215	115.0	98.0
121599	2.0	0.0
100132321	0.0	0.0
100132322	1.0	0.0
100533844	0.0	0.0
100506205	0.0	0.0
101060280	0.0	0.0
64922	8.0	4.0
64921	2784.0	2560.0
64924	5223.0	3577.0
100533849	0.0	0.0
64926	164.0	149.0
64925	2327.0	1126.0
64919	80.0	76.0
100132332	0.0	0.0
133522	185.0	187.0
100506233	707.0	314.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	6401.0	5057.0
64928	3813.0	1505.0
4706	5373.0	2401.0
64927	1436.0	786.0
100132341	354.0	188.0
4707	5513.0	984.0
4708	8877.0	3165.0
4709	3888.0	1548.0
100132346	2.0	1.0
145501	91.0	22.0
145508	142.0	230.0
4700	7147.0	1940.0
4701	464.0	170.0
4702	5340.0	2669.0
4703	32.0	56.0
4704	3699.0	1631.0
101060264	17.0	39.0
100506229	64.0	8.0
64940	1322.0	471.0
64943	4471.0	766.0
64946	318.0	158.0
204777	0.0	0.0
4716	7594.0	3896.0
4717	5332.0	2265.0
100132352	730.0	212.0
4718	5727.0	2873.0
4719	8592.0	8458.0
100132355	0.0	0.0
100132358	0.0	1.0
4710	8313.0	5786.0
4711	8590.0	2786.0
4712	4511.0	1756.0
4713	9122.0	2949.0
4714	4364.0	1390.0
4715	13201.0	5209.0
100506412	3.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	0.0	1.0
100506413	0.0	0.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	1.0	1.0
407033	0.0	0.0
4728	7699.0	4034.0
4729	1269.0	791.0
4720	5009.0	6101.0
4722	6860.0	2464.0
4723	5801.0	4562.0
4724	4853.0	1802.0
4725	11354.0	4111.0
4726	4480.0	2338.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	7767.0	2635.0
4739	3410.0	3715.0
100506409	12.0	46.0
4730	102.0	63.0
4731	4768.0	2904.0
4733	6329.0	2408.0
4734	1501.0	1025.0
4735	38217.0	19321.0
4736	113956.0	37693.0
407016	0.0	0.0
407017	0.0	7.0
100506433	0.0	0.0
407014	7.0	6.0
407015	1.0	0.0
4750	1262.0	1070.0
407018	2.0	1.0
100506436	30.0	36.0
4751	50.0	190.0
407019	3.0	0.0
407013	0.0	0.0
407010	1.0	0.0
407011	0.0	1.0
192217	62.0	18.0
4741	4.0	1.0
4744	116488.0	948.0
4745	855.0	150.0
4747	1011.0	19.0
407006	7.0	3.0
407003	0.0	2.0
100506421	0.0	0.0
650368	24.0	8.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	2.0	0.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	7.0	16.0
649395	7.0	0.0
348180	849.0	491.0
407001	0.0	0.0
407002	1.0	2.0
407000	0.0	0.0
4752	935.0	793.0
4753	2961.0	3089.0
100506428	1039.0	759.0
4756	6128.0	13818.0
4758	18581.0	3366.0
4759	0.0	0.0
4771	1095.0	3689.0
4772	547.0	863.0
4773	414.0	423.0
348174	3.0	0.0
2110	1860.0	1445.0
2108	7397.0	2796.0
2107	7365.0	5689.0
2104	768.0	1051.0
2103	4.0	9.0
2101	1718.0	2914.0
4763	2737.0	6086.0
4764	0.0	0.0
4768	0.0	0.0
2109	6213.0	2885.0
4780	8514.0	4216.0
4781	5988.0	7452.0
4782	5058.0	17468.0
4783	3653.0	2354.0
4784	10899.0	29557.0
2122	1010.0	544.0
2121	916.0	1557.0
2120	1520.0	1256.0
143282	119.0	148.0
2119	2257.0	417.0
2118	254.0	60.0
100303743	0.0	0.0
2117	1869.0	1986.0
2116	214.0	92.0
100303745	0.0	0.0
2115	486.0	281.0
2114	3990.0	3422.0
167227	1487.0	1505.0
2113	1540.0	2598.0
143279	2140.0	827.0
4774	4013.0	3654.0
4775	977.0	1643.0
4776	835.0	719.0
4778	13.0	6.0
4779	13665.0	23824.0
4790	2549.0	2388.0
348158	0.0	0.0
4791	1300.0	2477.0
4792	5948.0	4814.0
4793	1091.0	1075.0
348156	9.0	50.0
4794	839.0	707.0
4795	1400.0	1445.0
407052	0.0	0.0
2132	7669.0	5339.0
407053	0.0	0.0
2131	2054.0	1842.0
407050	1.0	2.0
2130	9634.0	9750.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	464.0	61.0
2125	673.0	4310.0
2124	538.0	294.0
2123	911.0	187.0
255919	809.0	348.0
407049	3.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	2.0	0.0
407040	4.0	0.0
2140	1058.0	1731.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	2344.0	2089.0
2138	677.0	363.0
2137	1156.0	5174.0
2135	2488.0	1394.0
2134	29.0	13.0
4796	229.0	934.0
100303728	155.0	64.0
4798	1203.0	1665.0
4799	2401.0	2429.0
255928	38.0	0.0
255926	0.0	0.0
2155	35.0	16.0
2153	596.0	54.0
2152	4258.0	7562.0
2151	3.0	9.0
2150	1819.0	138.0
253314	0.0	0.0
2149	1676.0	2089.0
100288042	0.0	0.0
2147	0.0	0.0
2146	146.0	374.0
2145	1875.0	2092.0
348120	0.0	8.0
2166	6810.0	3496.0
2165	0.0	0.0
100288038	4.0	1.0
2162	582.0	208.0
2161	100.0	209.0
2160	1.0	0.0
100288035	0.0	0.0
2159	1533.0	530.0
2158	0.0	0.0
2157	1047.0	1015.0
652959	3.0	0.0
348110	2845.0	3447.0
2177	466.0	604.0
2176	531.0	779.0
2175	90.0	169.0
2173	9.0	1.0
2172	3.0	1.0
2171	276.0	7676.0
2170	1612.0	218.0
338799	417.0	168.0
100288022	0.0	0.0
100303755	398.0	325.0
2169	0.0	0.0
2168	6.0	0.0
2167	19.0	6.0
2180	14778.0	5863.0
2188	1590.0	960.0
2187	40.0	26.0
2186	1988.0	4527.0
2185	1902.0	3982.0
2184	2055.0	961.0
338785	1.0	0.0
2182	3504.0	1027.0
2181	18867.0	28665.0
100288013	1.0	0.0
2178	454.0	285.0
255967	1988.0	2025.0
2191	107.0	114.0
649324	0.0	0.0
2199	1200.0	2366.0
652972	41.0	21.0
100288008	2.0	0.0
2197	49005.0	12405.0
2196	346.0	37.0
338773	794.0	845.0
652974	0.0	0.0
2195	5909.0	8444.0
652975	0.0	0.0
2194	6631.0	131317.0
2193	3641.0	4197.0
2192	16174.0	24689.0
104355140	1.0	0.0
652978	1.0	2.0
104355141	0.0	0.0
104355143	3.0	2.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	799.0	797.0
104355148	3.0	14.0
104355149	0.0	0.0
121916	0.0	0.0
652968	277.0	176.0
652969	4.0	3.0
652960	4.0	2.0
649330	0.0	0.0
652961	0.0	1.0
338761	0.0	1.0
652963	1.0	1.0
652965	0.0	0.0
652966	0.0	0.0
338758	144.0	214.0
104355133	0.0	0.0
104355135	0.0	0.0
104355136	0.0	1.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	2.0	0.0
121906	0.0	0.0
192286	4805.0	2541.0
652995	0.0	3.0
338751	0.0	0.0
338755	4.0	0.0
101290508	0.0	0.0
652985	2.0	3.0
101290506	40.0	29.0
101290504	1.0	0.0
101290503	0.0	1.0
104355150	0.0	1.0
101290502	1.0	2.0
104355151	0.0	0.0
104355152	5.0	2.0
338739	3.0	4.0
652991	0.0	0.0
101290501	3.0	2.0
101290500	0.0	5.0
100132247	17.0	29.0
121838	7.0	1.0
100132251	0.0	0.0
145814	26.0	0.0
100132264	0.0	0.0
100132268	0.0	0.0
145820	36.0	7.0
157807	16.0	36.0
338821	0.0	0.0
100132273	130.0	132.0
338811	255.0	103.0
338817	39.0	9.0
145837	505.0	424.0
375719	0.0	0.0
100132288	273.0	183.0
100132289	0.0	1.0
338809	3.0	0.0
101060321	0.0	0.0
100132291	5.0	2.0
375704	881.0	53.0
100132295	0.0	0.0
50484	3922.0	2938.0
50486	575.0	329.0
50485	1703.0	1614.0
50488	3054.0	6004.0
50487	11.0	0.0
50489	315.0	59.0
387712	35.0	21.0
387718	1.0	0.0
387715	8.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	42.0	11.0
387707	3.0	7.0
387703	2.0	2.0
107063611	0.0	0.0
100506377	0.0	0.0
100506376	0.0	0.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	11.0	3.0
399726	90.0	48.0
101928969	26.0	5.0
375757	2634.0	933.0
387733	0.0	0.0
100533990	0.0	4.0
375743	2210.0	1669.0
100506365	2366.0	1539.0
101928971	0.0	0.0
157869	2876.0	790.0
143241	0.0	0.0
375748	1283.0	1095.0
169841	121.0	65.0
387723	346.0	88.0
375775	2234.0	4567.0
100506392	114.0	17.0
399708	0.0	0.0
100506390	3.0	0.0
399706	0.0	0.0
101928989	13.0	1.0
100506394	120.0	37.0
143244	275.0	228.0
387755	17.0	1.0
387751	193.0	220.0
100533970	28.0	37.0
387758	751.0	701.0
101928991	3.0	0.0
100506380	830.0	966.0
100506385	30.0	11.0
101928999	0.0	0.0
399717	22.0	0.0
387745	24.0	11.0
170850	18.0	24.0
387742	0.0	0.0
387747	0.0	0.0
387748	0.0	0.0
100506334	635.0	419.0
100533955	0.0	3.0
100533952	3.0	2.0
100506330	36.0	17.0
101928922	0.0	0.0
4804	1491.0	166.0
387778	1.0	1.0
4807	1.0	7.0
4808	7.0	0.0
100132201	6.0	1.0
4809	11950.0	6889.0
387775	2.0	291.0
100134869	60.0	39.0
4800	1655.0	2348.0
4801	3745.0	1599.0
4802	3688.0	2299.0
4803	71.0	31.0
133874	12.0	3.0
399774	2.0	0.0
100506328	2.0	3.0
100506325	145.0	92.0
101928931	45.0	21.0
4815	177.0	51.0
4817	3086.0	1155.0
4818	356.0	63.0
387763	720.0	2506.0
145853	729.0	433.0
375791	54.0	87.0
145858	0.0	0.0
375790	2160.0	14542.0
4810	320.0	190.0
4811	2056.0	3678.0
4814	3920.0	2247.0
373159	0.0	0.0
100506356	0.0	0.0
101060376	11.0	1.0
399746	0.0	0.0
373156	8472.0	2969.0
157855	4.0	43.0
170825	0.0	0.0
101928941	0.0	1.0
399748	11.0	9.0
4826	48.0	13.0
4828	347.0	40.0
4829	6.0	0.0
169834	200.0	21.0
145864	316.0	72.0
4820	1536.0	2332.0
4821	1.0	7.0
4824	90028.0	72969.0
4825	0.0	0.0
100506343	5.0	3.0
157848	1.0	1.0
4837	826.0	240.0
4838	11.0	1.0
145873	64.0	103.0
4839	1009.0	1783.0
387787	140.0	71.0
100132234	6.0	1.0
4830	2520.0	1676.0
4831	3907.0	2606.0
4832	6131.0	1840.0
4833	21705.0	15513.0
4835	2386.0	2976.0
4836	5173.0	5825.0
650236	0.0	0.0
102467146	81.0	27.0
4850	1268.0	1288.0
4848	3674.0	2603.0
4849	1954.0	3196.0
143187	1202.0	1028.0
4841	18698.0	21869.0
4842	353.0	11.0
4843	43.0	20.0
155185	9.0	13.0
155184	13.0	8.0
4846	164.0	604.0
192111	2839.0	2967.0
4860	1402.0	843.0
4861	30.0	52.0
167153	2945.0	1309.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	1294.0	2020.0
4852	34179.0	179.0
4853	4091.0	14903.0
4854	890.0	6123.0
100506527	11.0	0.0
100421096	0.0	0.0
4855	566.0	743.0
100421097	2.0	2.0
4856	2194.0	1134.0
4857	98.0	66.0
4858	60.0	150.0
100506555	41.0	27.0
4871	1.0	0.0
2210	19.0	5.0
649264	116.0	50.0
2207	820.0	544.0
2206	193.0	256.0
2205	644.0	65.0
101928904	0.0	1.0
2204	8.0	1.0
2203	2694.0	1221.0
2202	6492.0	2154.0
2201	156.0	88.0
2200	2423.0	3735.0
4862	715.0	1473.0
4863	1325.0	982.0
4864	1422.0	1572.0
4867	504.0	217.0
2209	120.0	48.0
4868	0.0	0.0
2208	17.0	4.0
4869	45075.0	28680.0
100506542	547.0	37.0
4880	295.0	4.0
4881	147.0	329.0
4882	871.0	445.0
4883	618.0	5792.0
2220	70.0	23.0
101928913	227.0	22.0
100506540	51.0	31.0
2218	1196.0	1107.0
2217	9327.0	2620.0
2216	0.0	0.0
2215	70.0	6.0
2214	1797.0	342.0
2213	215.0	92.0
2212	790.0	360.0
4874	3.0	0.0
4875	31.0	28.0
4878	7.0	3.0
4879	0.0	0.0
2219	292.0	150.0
4891	5631.0	5160.0
4892	10.0	12.0
4893	4196.0	2510.0
2232	977.0	883.0
2231	0.0	0.0
2230	2087.0	1340.0
649288	0.0	0.0
2229	0.0	0.0
2228	0.0	1.0
2227	0.0	0.0
204474	24.0	0.0
2224	6390.0	2713.0
2222	18019.0	8809.0
4884	85.0	97.0
4885	158.0	18.0
4886	265.0	93.0
4887	5.0	0.0
4888	172.0	24.0
4889	7.0	3.0
131177	948.0	129.0
2243	0.0	0.0
2242	874.0	236.0
2241	1003.0	866.0
649299	0.0	0.0
143162	35.0	55.0
2239	1309.0	1484.0
2237	812.0	780.0
2236	2.0	0.0
2235	5188.0	3031.0
4897	269.0	1550.0
4898	6346.0	7196.0
4899	1079.0	741.0
131185	1.0	3.0
2254	5.0	2.0
2253	0.0	0.0
2252	2467.0	520.0
2251	0.0	1.0
2250	20.0	1.0
2249	0.0	0.0
2248	0.0	0.0
2247	979.0	460.0
2246	172.0	11.0
2245	609.0	393.0
2244	2.0	0.0
100506516	20.0	18.0
2264	138.0	305.0
348262	9246.0	2305.0
2263	3473.0	1094.0
2262	2.0	2.0
2261	797.0	1597.0
2260	3651.0	4225.0
169792	353.0	304.0
613227	0.0	0.0
2259	38.0	10.0
2258	2229.0	2849.0
167127	74.0	16.0
2257	254.0	34.0
2256	2.0	3.0
2255	369.0	242.0
100506506	0.0	0.0
348254	1.0	2.0
2275	871.0	571.0
2274	10719.0	977.0
2273	24705.0	5513.0
2272	349.0	740.0
2271	4555.0	3132.0
100132086	0.0	0.0
253430	664.0	596.0
2268	263.0	343.0
2267	74.0	72.0
2266	1.0	0.0
348249	0.0	0.0
2287	5446.0	2387.0
2286	7696.0	3584.0
2284	1.0	0.0
2283	0.0	0.0
2281	573.0	38.0
2280	16856.0	8118.0
2277	14.0	9.0
2290	0.0	0.0
348235	2712.0	1117.0
2298	5.0	95.0
2297	37.0	13.0
2296	453.0	680.0
2295	609.0	685.0
2294	1100.0	951.0
2289	12344.0	42010.0
2288	15421.0	19867.0
2299	534.0	0.0
338879	1.0	2.0
338870	3.0	1.0
652873	0.0	0.0
253461	6395.0	3742.0
338872	1.0	2.0
192134	0.0	0.0
104054213	8.0	6.0
338862	0.0	0.0
338864	0.0	0.0
192146	10.0	9.0
100132121	0.0	0.0
100846978	45.0	5.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	2.0	2.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	0.0
100132159	33.0	21.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	0.0
399804	55.0	68.0
399806	0.0	0.0
100132163	16.0	32.0
100132166	0.0	0.0
100132169	77.0	4.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1096.0	722.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	61.0	26.0
375850	0.0	0.0
387837	0.0	1.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	12.0	2.0
133789	2.0	2.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	5.0	4.0
613210	0.0	0.0
613211	2.0	0.0
613212	3.0	0.0
100506495	522.0	513.0
101928846	8.0	6.0
387856	25.0	30.0
387853	0.0	0.0
613209	0.0	0.0
121793	5.0	3.0
145767	308.0	51.0
100073347	4.0	1.0
399857	0.0	1.0
100421018	0.0	0.0
145781	69.0	12.0
613204	0.0	0.0
387845	66.0	34.0
145773	560.0	61.0
170712	0.0	0.0
387841	367.0	117.0
100134713	31.0	45.0
387849	4.0	6.0
157773	11.0	2.0
399823	7.0	2.0
131149	0.0	0.0
157777	102.0	115.0
399829	1.0	2.0
101928869	0.0	0.0
399827	0.0	0.0
4904	25184.0	19063.0
4905	2664.0	4886.0
4907	1584.0	470.0
4908	289.0	27.0
4909	574.0	12.0
145788	361.0	183.0
4900	88.0	170.0
4901	197.0	70.0
4902	78.0	34.0
155100	0.0	0.0
157769	3826.0	3773.0
399839	0.0	0.0
4914	31.0	75.0
4915	324.0	195.0
387867	33.0	11.0
4916	323.0	341.0
4917	6.0	2.0
4919	697.0	503.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	1.0
4913	855.0	375.0
50507	32.0	38.0
399888	0.0	0.0
100421046	0.0	0.0
50506	143.0	13.0
100421047	0.0	0.0
50509	67.0	609.0
50508	1.0	0.0
157713	17.0	7.0
100506457	0.0	0.0
133746	1325.0	2727.0
100506451	548.0	166.0
4925	7516.0	1846.0
4926	8208.0	26437.0
4927	3798.0	2354.0
4928	5076.0	8039.0
4929	563.0	2400.0
387895	9.0	3.0
387893	2708.0	2025.0
50512	2347.0	9668.0
50511	11.0	1.0
4920	2499.0	520.0
4921	3041.0	3018.0
50514	21.0	0.0
4922	48.0	1.0
4923	3.0	2.0
4924	26718.0	20554.0
50515	668.0	528.0
100421045	3.0	4.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	0.0	0.0
387890	51.0	61.0
157708	1.0	0.0
4938	1229.0	253.0
4939	1239.0	420.0
387885	4.0	15.0
387882	7081.0	716.0
4931	1506.0	751.0
100421055	1.0	1.0
4935	418.0	290.0
100506475	0.0	0.0
157739	31.0	10.0
4947	6183.0	5745.0
4948	46.0	13.0
145741	50.0	1.0
100132100	0.0	0.0
101928827	0.0	1.0
