id	b7aa2312-9946-4dc5-a844-7e1cf249e284	edc8824b-e337-47be-8f6e-9a7516e69df0
100874456	0.0	0.0
50940	453.0	446.0
100874455	0.0	0.0
50943	86.0	84.0
50945	0.0	0.0
50944	11.0	13.0
100874459	0.0	0.0
23328	4878.0	3373.0
23329	1419.0	1178.0
84281	543.0	48.0
84280	1657.0	821.0
644076	0.0	0.0
11340	1094.0	792.0
644079	0.0	0.0
25983	1395.0	997.0
127665	0.0	0.0
23321	2851.0	1040.0
115677	311.0	414.0
644070	0.0	0.0
23322	407.0	189.0
25984	5.0	8.0
23324	2986.0	2024.0
25987	2530.0	3064.0
23325	2029.0	1213.0
23326	12733.0	6447.0
25989	2537.0	2006.0
23327	85153.0	88452.0
25988	929.0	571.0
25981	466.0	286.0
25980	1642.0	1417.0
11342	3966.0	2333.0
84287	1835.0	1735.0
84286	1423.0	1188.0
11341	259.0	31.0
284058	2026.0	1126.0
84289	1601.0	1565.0
11344	903.0	706.0
11343	8734.0	3466.0
84288	449.0	149.0
84283	1825.0	2157.0
11346	2918.0	1223.0
11345	5452.0	3320.0
84282	1352.0	1191.0
84285	1636.0	964.0
84284	3155.0	2229.0
23339	3108.0	2707.0
84270	859.0	719.0
23331	868.0	654.0
25994	3919.0	2112.0
23332	2056.0	1540.0
25996	7536.0	4423.0
23333	1121.0	956.0
23334	1483.0	1270.0
25998	4437.0	3194.0
23335	1433.0	683.0
23336	9331.0	1492.0
441332	0.0	0.0
644082	0.0	0.0
23338	1493.0	1153.0
25999	3473.0	582.0
441331	0.0	0.0
84279	726.0	727.0
25992	1203.0	603.0
84276	705.0	368.0
84275	1648.0	1157.0
284047	46.0	15.0
84278	180.0	75.0
84277	791.0	918.0
84272	4752.0	4053.0
84271	4059.0	2568.0
84274	1484.0	1107.0
84273	1744.0	862.0
23306	771.0	460.0
23307	1766.0	1196.0
284040	50.0	6.0
23308	78.0	65.0
23309	2583.0	1447.0
25961	103.0	77.0
25960	1609.0	442.0
25963	6390.0	3844.0
23300	3655.0	3163.0
23301	2553.0	839.0
25962	2062.0	1612.0
23302	164.0	59.0
23303	4512.0	2048.0
644096	721.0	621.0
23304	2930.0	2286.0
25966	1793.0	1493.0
23305	124.0	54.0
644094	0.0	1.0
11328	2322.0	1304.0
11329	1937.0	1128.0
11320	5490.0	2282.0
137012	7.0	0.0
113000	607.0	629.0
11322	1455.0	1734.0
11321	1308.0	658.0
284034	0.0	0.0
11326	105.0	101.0
11325	6664.0	3613.0
23317	1307.0	803.0
84290	0.0	0.0
25979	1718.0	1780.0
23318	1654.0	624.0
84292	614.0	820.0
25972	1682.0	1134.0
23310	2413.0	2035.0
441359	0.0	0.0
25974	637.0	628.0
23312	1003.0	337.0
25973	201.0	186.0
23313	3747.0	2442.0
25976	3268.0	1731.0
23314	277.0	188.0
25975	23.0	8.0
441355	37.0	4.0
25978	2407.0	1374.0
23315	594.0	378.0
25977	3637.0	2183.0
23316	4519.0	2544.0
11339	43.0	23.0
11338	7987.0	6451.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	5.0
115650	23.0	3.0
127623	0.0	0.0
25970	3447.0	2423.0
284029	342.0	153.0
115653	0.0	2.0
84298	1158.0	686.0
11331	10499.0	10596.0
11330	3.0	2.0
11333	5788.0	4917.0
152641	4.0	11.0
11332	1126.0	617.0
84299	5548.0	7465.0
11335	8258.0	4122.0
84294	1099.0	508.0
11334	2047.0	2229.0
84293	4974.0	4805.0
84296	38.0	14.0
11337	6589.0	3579.0
284021	19.0	9.0
84295	2398.0	1382.0
11336	1573.0	1069.0
25946	6323.0	3156.0
25949	4703.0	3521.0
25948	2279.0	1161.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	3.0	1.0
25941	3001.0	1402.0
25940	2871.0	1974.0
100130892	19.0	31.0
25943	702.0	203.0
25942	2168.0	1311.0
100130890	209.0	118.0
25945	2607.0	911.0
11309	364.0	274.0
284099	3.0	4.0
284098	528.0	294.0
25957	3543.0	2055.0
140609	5287.0	2987.0
25959	5878.0	2065.0
100130889	4.0	12.0
100130887	118.0	138.0
25950	845.0	527.0
25953	12444.0	12110.0
25956	429.0	216.0
11317	2.0	5.0
11316	12229.0	13846.0
11319	2139.0	1221.0
11318	10.0	2.0
100379378	0.0	0.0
11311	2755.0	2005.0
11313	4017.0	3042.0
140603	0.0	0.0
11315	19047.0	17464.0
284086	436.0	331.0
11314	58.0	79.0
25925	31.0	71.0
284085	11.0	7.0
25924	1217.0	872.0
25927	398.0	247.0
284083	6.0	0.0
100130879	0.0	0.0
25926	1522.0	1073.0
139628	0.0	0.0
25929	1076.0	817.0
25928	8.0	1.0
441328	0.0	0.0
127687	1486.0	1121.0
100130873	0.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	4859.0	4759.0
441323	0.0	0.0
25920	2398.0	2122.0
25923	5365.0	4119.0
140612	518.0	311.0
100129880	0.0	0.0
284076	45.0	26.0
100129882	4.0	11.0
25936	1990.0	1548.0
25938	1001.0	530.0
25937	4818.0	2297.0
284071	16.0	2.0
100130866	0.0	0.0
25939	1291.0	920.0
113026	453.0	254.0
441317	0.0	0.0
441315	0.0	0.0
25930	3323.0	2078.0
441314	0.0	0.0
441313	0.0	0.0
25932	10362.0	4362.0
127671	0.0	0.0
25934	2137.0	853.0
127670	3.0	1.0
284069	54.0	24.0
140623	21.0	63.0
140625	0.0	0.0
284067	0.0	0.0
100129871	0.0	0.0
140628	271.0	86.0
406982	0.0	0.0
406981	0.0	1.0
406984	20.0	0.0
406983	22.0	2.0
406986	0.0	0.0
406985	5.0	1.0
406988	0.0	0.0
406987	0.0	0.0
23287	704.0	260.0
23288	2012.0	992.0
406980	0.0	0.0
84206	394.0	129.0
23281	513.0	87.0
84203	2.0	1.0
23283	2262.0	1352.0
23284	123.0	29.0
140596	0.0	0.0
23285	198.0	108.0
152579	1022.0	558.0
140597	428.0	65.0
23286	9243.0	6138.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	427.0	114.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	0.0	0.0
23299	1729.0	1022.0
201725	579.0	313.0
23291	3625.0	1976.0
23293	484.0	114.0
23294	1319.0	667.0
23295	5582.0	3469.0
406968	3.0	2.0
406967	0.0	0.0
646658	4.0	6.0
152586	1.0	3.0
406969	0.0	2.0
406960	0.0	0.0
11281	2.0	1.0
406962	5.0	0.0
646672	8.0	13.0
11280	2.0	2.0
406961	0.0	0.0
11283	45.0	35.0
406964	0.0	0.0
11282	3159.0	2079.0
406963	0.0	0.0
644016	2.0	1.0
11285	1485.0	1683.0
406966	0.0	0.0
11284	2992.0	2429.0
406965	0.0	0.0
23265	1995.0	1025.0
23266	2219.0	589.0
23268	1609.0	1748.0
23269	2788.0	1752.0
84229	9.0	1.0
164592	2.0	8.0
59269	1093.0	518.0
84225	112.0	90.0
23261	2989.0	2403.0
84224	195.0	77.0
23262	2461.0	1593.0
23263	4683.0	2530.0
23264	7748.0	4349.0
84226	59.0	32.0
84221	1620.0	1192.0
406957	0.0	0.0
84220	1.0	0.0
406956	0.0	0.0
84223	391.0	148.0
406959	0.0	0.0
406958	0.0	0.0
84222	55.0	111.0
646685	1.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	6.0	24.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	852.0	408.0
23277	2250.0	1304.0
23279	1905.0	1060.0
59277	4231.0	1037.0
59272	17.0	3.0
59271	990.0	783.0
59274	2090.0	2199.0
84218	0.0	0.0
84217	191.0	172.0
23270	2784.0	1340.0
23271	4365.0	2922.0
84219	835.0	1044.0
23272	3789.0	2212.0
23274	1471.0	822.0
84216	509.0	178.0
84215	11.0	8.0
23275	1240.0	951.0
406946	0.0	0.0
84210	0.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	1.0
646693	0.0	0.0
11261	5736.0	4504.0
644037	12.0	27.0
11260	4859.0	3520.0
646698	11.0	5.0
11262	23.0	12.0
23243	1942.0	1372.0
23244	7952.0	5274.0
59286	8576.0	13618.0
23245	8911.0	6240.0
23246	2301.0	1801.0
23247	1767.0	1042.0
59283	9.0	7.0
23248	5549.0	4079.0
644030	0.0	0.0
59285	0.0	2.0
59284	5.0	0.0
84247	1634.0	570.0
23240	665.0	312.0
84246	1654.0	1355.0
84249	11.0	2.0
23241	2558.0	1610.0
23242	2224.0	1536.0
84248	5234.0	3037.0
84243	2911.0	2053.0
11264	930.0	686.0
84245	1092.0	424.0
11267	1836.0	2268.0
11266	825.0	528.0
11269	422.0	323.0
84240	2814.0	1821.0
11270	494.0	329.0
644042	2.0	5.0
11272	27.0	13.0
11274	91.0	19.0
11273	5965.0	2774.0
23254	769.0	194.0
23255	451.0	322.0
23256	3757.0	2566.0
23258	1926.0	988.0
23259	2811.0	1302.0
644041	0.0	0.0
84239	2.0	51.0
23250	3250.0	1213.0
84236	1626.0	909.0
23251	78.0	18.0
23252	996.0	498.0
140564	51.0	30.0
23253	3228.0	2461.0
84232	6186.0	5598.0
11276	2767.0	1620.0
11275	565.0	375.0
84231	4941.0	2766.0
49861	3.0	0.0
11278	380.0	183.0
49860	0.0	0.0
84233	894.0	948.0
11277	0.0	0.0
11279	72.0	37.0
84230	284.0	352.0
23229	1126.0	562.0
49856	720.0	600.0
644054	0.0	0.0
49855	751.0	215.0
644059	0.0	0.0
49854	1969.0	598.0
11240	314.0	63.0
23221	391.0	412.0
25884	518.0	147.0
23223	2106.0	1280.0
25886	153.0	48.0
23224	1595.0	839.0
25885	1830.0	1129.0
23225	2513.0	1806.0
25888	3072.0	2733.0
23228	72.0	39.0
644050	1.0	0.0
201780	33.0	13.0
84269	900.0	806.0
152559	655.0	226.0
25880	552.0	360.0
84268	2141.0	1211.0
23220	348.0	177.0
140576	563.0	633.0
84265	907.0	717.0
11243	2353.0	2110.0
139599	0.0	0.0
84264	231.0	176.0
140578	24.0	1.0
84267	878.0	454.0
11245	859.0	761.0
84266	2715.0	3355.0
11244	2859.0	1671.0
84261	273.0	137.0
11247	186.0	249.0
139596	1208.0	934.0
84260	686.0	428.0
84263	2991.0	1647.0
11249	0.0	0.0
84262	1617.0	1748.0
11248	111.0	68.0
345557	66.0	75.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	1.0	0.0
11250	3.0	1.0
406997	0.0	0.0
406996	0.0	0.0
11252	5269.0	4281.0
406999	0.0	0.0
11251	24.0	46.0
406998	0.0	0.0
23232	932.0	655.0
25895	672.0	317.0
23233	2357.0	1046.0
25894	66.0	65.0
25897	4211.0	1173.0
23234	508.0	179.0
25896	3649.0	2166.0
23235	4919.0	3518.0
23236	1498.0	619.0
25898	1945.0	1180.0
23237	110.0	22.0
644063	20.0	15.0
406991	0.0	0.0
23239	987.0	821.0
406990	0.0	0.0
25891	424.0	201.0
84258	1.0	5.0
25890	333.0	121.0
25893	27.0	5.0
23230	3374.0	1947.0
23231	3166.0	1427.0
84259	815.0	470.0
84254	273.0	157.0
11254	27.0	1.0
84253	1012.0	456.0
11253	2285.0	1971.0
406989	0.0	0.0
84256	1035.0	811.0
11255	35.0	9.0
84255	2227.0	1188.0
84250	326.0	213.0
11258	2069.0	1023.0
11257	1699.0	1789.0
84251	67.0	62.0
11259	3105.0	755.0
100874483	0.0	0.0
100874482	0.0	0.0
100874480	0.0	0.0
406900	1.0	1.0
100874484	0.0	0.0
201799	56.0	28.0
201798	29.0	6.0
50831	0.0	0.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	10.0	4.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	1.0	1.0
102465138	0.0	0.0
50839	0.0	0.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	1.0
102465136	5.0	0.0
100874476	2.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	133.0	45.0
100874479	1.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	1.0	8.0
100499183	6.0	6.0
50848	6055.0	2921.0
2601	0.0	3.0
100499177	1159.0	876.0
102465141	0.0	0.0
50853	310.0	201.0
2609	0.0	0.0
102465140	0.0	0.0
50852	18.0	8.0
50855	317.0	229.0
50854	8254.0	7508.0
100499171	1.0	1.0
50856	35.0	15.0
50859	3147.0	203.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	2.0
100874498	0.0	0.0
646600	1.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	429.0	118.0
2613	4.0	7.0
2611	1.0	0.0
50862	6628.0	3599.0
50861	2065.0	1365.0
2619	217.0	229.0
50863	88.0	93.0
100874499	0.0	0.0
2618	2177.0	929.0
50865	1743.0	1511.0
2617	2899.0	1931.0
2616	42.0	43.0
2615	747.0	1247.0
406940	6.0	4.0
406942	0.0	0.0
646612	28.0	29.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	53.0	107.0
2624	4978.0	3743.0
2623	6.0	3.0
2622	682.0	412.0
2621	3282.0	1909.0
2620	26.0	15.0
406935	2.0	0.0
406934	0.0	0.0
646603	2.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	1218.0	969.0
406939	0.0	0.0
646609	0.0	0.0
2628	727.0	140.0
406938	0.0	0.0
2627	820.0	192.0
2626	1.0	4.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	0.0
406932	0.0	0.0
646620	1.0	2.0
2636	0.0	0.0
2635	322.0	276.0
2634	1297.0	724.0
2633	626.0	292.0
2632	1678.0	1166.0
2631	5452.0	2695.0
2630	46.0	32.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	2.0	2.0
406928	0.0	0.0
2639	1127.0	945.0
406927	0.0	0.0
646619	0.0	0.0
2638	0.0	0.0
2637	2.0	0.0
406929	0.0	0.0
646630	2.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	14844.0	4037.0
2647	1780.0	3462.0
2646	1.0	0.0
2645	17.0	10.0
2644	49.0	43.0
2643	1054.0	386.0
2642	1.0	2.0
2641	940.0	61.0
406913	1.0	6.0
646627	7.0	2.0
406912	0.0	0.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	14.0	17.0
406919	0.0	0.0
2648	2529.0	1966.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	1.0
406911	0.0	0.0
406910	0.0	0.0
2661	36.0	37.0
2660	18.0	15.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	296.0	194.0
2652	0.0	0.0
2651	262.0	811.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	23.0	9.0
2672	47.0	20.0
106144578	0.0	0.0
2671	767.0	823.0
2670	4.0	7.0
106144575	0.0	0.0
2669	4201.0	538.0
2668	33.0	20.0
2667	0.0	0.0
100874529	1.0	1.0
2665	11649.0	7726.0
2664	13424.0	10328.0
2662	26.0	3.0
100874524	22.0	16.0
100874523	3.0	0.0
100129743	1.0	0.0
100874522	0.0	0.0
100874528	0.0	0.0
100129738	0.0	0.0
100129739	0.0	2.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	8054.0	6619.0
106144568	0.0	0.0
2681	283.0	249.0
2679	1.0	0.0
2678	331.0	385.0
100874519	1.0	0.0
2677	1911.0	1199.0
100874518	0.0	0.0
2676	48.0	23.0
2675	62.0	29.0
2674	677.0	140.0
2673	13716.0	12970.0
101056700	13.0	0.0
100874512	0.0	0.0
100874511	0.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	1.0	0.0
100130718	0.0	8.0
100874515	0.0	1.0
100130717	15.0	46.0
100874514	0.0	0.0
100129727	21.0	7.0
100129726	23.0	10.0
100129723	0.0	0.0
100129722	3.0	9.0
2694	0.0	0.0
2693	0.0	0.0
2692	219.0	208.0
2691	2.0	2.0
2690	4065.0	3767.0
2689	0.0	0.0
2688	2.0	3.0
2687	1221.0	1546.0
2686	334.0	254.0
100130708	0.0	1.0
100129716	60.0	30.0
106144540	0.0	0.0
100874531	1.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	0.0	0.0
106144538	6.0	1.0
2697	1853.0	871.0
106144539	0.0	0.0
2696	61.0	21.0
2695	0.0	2.0
100129706	0.0	1.0
100129708	0.0	0.0
284131	768.0	550.0
115509	511.0	396.0
259197	3.0	4.0
284129	1054.0	599.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	2.0	0.0
106144595	0.0	0.0
286749	13.0	11.0
106144598	0.0	4.0
106144599	0.0	1.0
284119	11271.0	5871.0
284116	20.0	2.0
284114	43.0	53.0
284111	11.0	12.0
284110	16.0	11.0
259173	172.0	121.0
106144584	4.0	6.0
286753	6.0	4.0
106144585	0.0	0.0
106144586	3.0	2.0
284106	2358.0	1881.0
284100	0.0	0.0
284184	726.0	1010.0
127544	696.0	255.0
23443	3239.0	2160.0
115557	1591.0	500.0
127540	0.0	0.0
23446	3888.0	2180.0
115560	179.0	182.0
23440	1.0	0.0
127534	0.0	0.0
139538	0.0	0.0
23452	2726.0	1512.0
441459	0.0	1.0
441457	11.0	6.0
23456	1866.0	786.0
115548	2822.0	1622.0
23457	117.0	78.0
441452	1.0	0.0
441461	52.0	43.0
152503	5755.0	2622.0
23450	3830.0	2213.0
23451	15603.0	8766.0
139542	0.0	0.0
284167	34.0	24.0
23428	7892.0	8823.0
284161	539.0	112.0
23429	3963.0	2091.0
100130799	2.0	0.0
23420	2140.0	1263.0
23421	1161.0	769.0
23423	6180.0	5689.0
23424	430.0	214.0
23426	523.0	129.0
152519	586.0	263.0
152518	1408.0	672.0
441490	0.0	0.0
23438	1121.0	765.0
23439	0.0	1.0
100130786	0.0	1.0
23430	81.0	66.0
100130785	0.0	0.0
23431	285.0	186.0
23432	1371.0	447.0
23433	3171.0	1824.0
441478	1624.0	347.0
23434	0.0	0.0
23435	10606.0	5156.0
441476	1.0	2.0
23436	1.0	3.0
441484	26.0	15.0
441481	80.0	12.0
140545	236.0	169.0
100129795	1.0	2.0
139562	0.0	1.0
100129792	53.0	39.0
100129794	287.0	239.0
100129793	0.0	0.0
23405	7237.0	3945.0
23406	4555.0	3320.0
23408	736.0	398.0
23409	31.0	27.0
100130776	187.0	319.0
100130775	1.0	5.0
441425	0.0	0.0
23400	2531.0	1932.0
100130771	51.0	25.0
23401	763.0	488.0
23403	1791.0	1495.0
441420	0.0	0.0
23404	806.0	504.0
127579	49.0	70.0
100129784	0.0	4.0
100129781	11.0	4.0
100129782	0.0	0.0
23416	73.0	8.0
23417	363.0	246.0
23418	3.0	1.0
100129777	0.0	0.0
441416	0.0	0.0
23410	1036.0	836.0
23411	3979.0	1885.0
23412	1383.0	1123.0
23413	2058.0	572.0
441410	0.0	0.0
23414	56.0	10.0
23415	3.0	5.0
100129772	0.0	0.0
100130758	16.0	8.0
100130756	3.0	1.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	3.0	7.0
379024	0.0	0.0
379025	3149.0	1937.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	0.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	0.0	0.0
284194	1.0	0.0
139516	0.0	0.0
100129755	1.0	1.0
100130742	57.0	156.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	1.0	0.0
441432	0.0	0.0
441430	0.0	0.0
115572	388.0	59.0
379011	0.0	0.0
379012	0.0	0.0
379013	228.0	93.0
284186	28.0	5.0
284185	11.0	6.0
646531	29.0	8.0
100463285	4.0	4.0
84328	978.0	536.0
84327	1722.0	1229.0
84329	215.0	100.0
84324	204.0	145.0
84326	4071.0	8068.0
84320	3077.0	1855.0
100500797	0.0	0.0
646527	10.0	20.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	1.0
84322	0.0	0.0
84321	396.0	258.0
100499227	43.0	9.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	1.0	0.0
127495	38.0	24.0
84309	2250.0	1961.0
84317	1101.0	1040.0
84316	2937.0	4459.0
84319	1168.0	501.0
84318	292.0	137.0
84313	1265.0	864.0
84312	602.0	315.0
84315	527.0	400.0
84314	195.0	101.0
646538	0.0	0.0
343069	0.0	1.0
84311	1640.0	826.0
84310	3532.0	2656.0
343068	0.0	0.0
343066	0.0	0.0
100996939	509.0	444.0
23386	2607.0	1868.0
23387	1626.0	1113.0
23389	4080.0	2381.0
441400	1.0	1.0
100996930	0.0	0.0
201853	7.0	0.0
23380	4196.0	1930.0
23381	6946.0	4743.0
23382	1319.0	571.0
23383	2512.0	1430.0
23384	1806.0	2100.0
23385	9356.0	7609.0
106866914	0.0	0.0
84342	696.0	375.0
106866913	0.0	1.0
84343	599.0	217.0
60370	357.0	135.0
84340	1087.0	544.0
106866915	0.0	0.0
646567	2.0	6.0
100996928	2.0	1.0
23397	170.0	36.0
23398	861.0	362.0
23399	4893.0	4989.0
23390	2021.0	1168.0
23392	8413.0	6205.0
84335	4138.0	3492.0
23394	6477.0	3451.0
84334	1235.0	1038.0
23395	824.0	469.0
84337	3851.0	4318.0
84336	1377.0	1283.0
23396	4269.0	2285.0
60386	121.0	64.0
84331	2107.0	2979.0
60385	11.0	9.0
84330	692.0	594.0
84333	3545.0	3448.0
84332	17.0	4.0
152485	3039.0	3738.0
646575	0.0	0.0
646572	12.0	0.0
343045	1.0	0.0
646577	1.0	0.0
646576	169.0	33.0
23365	12384.0	6901.0
23366	1521.0	779.0
23367	10442.0	5949.0
23368	1967.0	1723.0
23369	9353.0	6407.0
23360	2751.0	1876.0
23361	1105.0	1072.0
140432	4.0	0.0
23362	2616.0	1135.0
23363	6097.0	3851.0
84364	3703.0	3787.0
84366	11698.0	14071.0
84365	1677.0	1775.0
343035	9.0	0.0
139452	0.0	6.0
646583	0.0	3.0
23376	3055.0	2023.0
23378	1053.0	876.0
23379	1309.0	689.0
646581	0.0	0.0
23370	118.0	46.0
23371	5432.0	5426.0
23373	1426.0	708.0
100499261	0.0	0.0
646597	0.0	0.0
646595	7.0	2.0
100499258	0.0	0.0
23344	1854.0	1025.0
23345	3622.0	1829.0
201895	17043.0	17016.0
23347	3472.0	2344.0
646592	0.0	0.0
23348	2194.0	1729.0
23349	1.0	3.0
140453	24.0	19.0
23341	2162.0	1576.0
140456	0.0	3.0
140458	702.0	173.0
100499252	5.0	1.0
140459	1006.0	810.0
100499251	0.0	0.0
23353	5160.0	3139.0
23354	433.0	272.0
23355	1278.0	706.0
23357	962.0	512.0
23358	1971.0	1218.0
23359	267.0	274.0
140460	1047.0	885.0
140461	1857.0	1430.0
140462	21.0	22.0
23350	4272.0	2822.0
140464	0.0	0.0
23351	2042.0	1047.0
140465	1719.0	1488.0
23352	3927.0	1524.0
140467	5231.0	6410.0
140468	0.0	0.0
140469	11.0	3.0
84376	4185.0	2635.0
2702	115.0	236.0
2701	251.0	300.0
2700	188.0	302.0
2709	1.0	4.0
2707	9.0	12.0
2706	1518.0	1501.0
2705	4027.0	3834.0
2703	0.0	0.0
345651	0.0	0.0
2712	0.0	0.0
106866981	0.0	0.0
2710	426.0	240.0
106866980	0.0	0.0
2719	248.0	197.0
2717	1586.0	1068.0
50964	0.0	0.0
345643	11.0	3.0
345645	0.0	0.0
286826	479.0	216.0
286827	249.0	187.0
286828	0.0	0.0
59307	2059.0	2462.0
2720	2844.0	1102.0
2729	1316.0	723.0
100500737	0.0	0.0
345630	345.0	222.0
2735	83.0	56.0
2734	6066.0	4418.0
2733	1927.0	1398.0
2732	11.0	3.0
2731	1850.0	914.0
2730	985.0	572.0
2739	17255.0	10642.0
2738	494.0	640.0
2737	542.0	319.0
2736	170.0	45.0
106144534	0.0	0.0
106144535	1.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	9.0	15.0
106144533	0.0	0.0
2746	28315.0	27408.0
2745	2734.0	1474.0
2744	3113.0	1403.0
2743	182.0	28.0
60314	2552.0	2642.0
2742	0.0	0.0
60313	7888.0	5379.0
106144527	0.0	0.0
2741	0.0	0.0
259217	274.0	216.0
60312	1437.0	585.0
106144528	3.0	0.0
2740	22.0	8.0
106144529	0.0	1.0
259215	0.0	0.0
2749	108.0	69.0
345611	0.0	5.0
50999	6439.0	3783.0
2747	45.0	17.0
259236	31.0	4.0
2760	3456.0	3020.0
106144524	3.0	0.0
259234	0.0	0.0
106144526	168.0	109.0
259232	11.0	19.0
259230	3818.0	2132.0
59339	731.0	386.0
59338	2251.0	856.0
59335	9.0	3.0
2752	36643.0	25974.0
59336	0.0	0.0
2750	0.0	0.0
2771	12282.0	7585.0
59342	2710.0	2237.0
59341	50.0	36.0
2770	3527.0	1312.0
59344	51.0	4.0
59343	1842.0	1314.0
59340	2.0	2.0
84306	406.0	319.0
2768	3211.0	1524.0
2767	3593.0	1641.0
59349	4119.0	3440.0
84305	2563.0	3455.0
2766	5384.0	4720.0
2765	0.0	0.0
84307	1691.0	785.0
84302	80.0	75.0
2764	2547.0	1542.0
59345	382.0	440.0
84301	6211.0	4571.0
2762	2081.0	951.0
84304	767.0	614.0
59348	2634.0	1800.0
84303	297.0	226.0
59347	4.0	2.0
2761	0.0	0.0
84300	3506.0	6264.0
646508	4.0	1.0
2769	628.0	310.0
646507	0.0	0.0
646520	2.0	0.0
2782	23767.0	17417.0
59353	445.0	42.0
2781	483.0	139.0
59352	244.0	48.0
2780	0.0	0.0
59351	4.0	1.0
59350	4.0	14.0
2779	0.0	0.0
2778	102711.0	99651.0
2777	28.0	22.0
2776	7793.0	7157.0
2775	703.0	78.0
2774	406.0	157.0
2773	3890.0	2271.0
60343	2208.0	2204.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	16.0	46.0
100379584	0.0	0.0
2792	0.0	1.0
2791	828.0	856.0
2790	604.0	210.0
105369316	0.0	0.0
2789	0.0	0.0
2788	1111.0	614.0
2787	6170.0	4982.0
2786	7388.0	2595.0
441194	260.0	98.0
2785	9.0	5.0
2784	32.0	14.0
2783	14921.0	12036.0
441191	649.0	459.0
100129622	0.0	0.0
100130606	0.0	0.0
286410	878.0	371.0
100130603	0.0	0.0
286411	2.0	2.0
100130600	117.0	52.0
100379571	624.0	419.0
441177	0.0	0.0
2799	8533.0	5226.0
2798	14.0	1.0
2797	20.0	39.0
2796	50.0	36.0
2794	2663.0	1935.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	2.0	2.0
100129604	0.0	0.0
286430	0.0	0.0
105369343	3.0	2.0
286436	0.0	0.0
100379592	7.0	3.0
441154	2.0	12.0
441151	19.0	0.0
441150	320.0	380.0
191585	63.0	4.0
105370357	0.0	0.0
