id	ec4a2c9d-1d81-4129-b2b9-ac500f39f7ca	0532b0ce-9326-49a6-a19b-f888bf7d000f
406966	0.0	0.0
11284	1737.0	2007.0
406965	0.0	0.0
23265	6132.0	7023.0
23266	6723.0	8072.0
23268	1716.0	2951.0
23269	3634.0	4878.0
84229	3.0	2.0
164592	23.0	21.0
59269	1014.0	1045.0
84225	221.0	139.0
23261	1711.0	1752.0
84224	1025.0	1043.0
23262	2056.0	2814.0
23263	3055.0	3440.0
23264	9658.0	10208.0
84226	62.0	127.0
84221	1352.0	1169.0
406957	0.0	0.0
84220	2.0	1.0
406956	0.0	0.0
84223	439.0	349.0
406959	0.0	0.0
406958	0.0	0.0
84222	99.0	110.0
646685	0.0	1.0
644022	0.0	4.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	3.0	11.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1041.0	1396.0
23277	3640.0	6290.0
23279	3212.0	3082.0
59277	9310.0	3033.0
59272	84.0	25.0
59271	1754.0	1228.0
59274	899.0	1137.0
84218	0.0	0.0
84217	182.0	274.0
23270	3627.0	3314.0
23271	3504.0	4452.0
84219	820.0	813.0
23272	4543.0	4549.0
23274	1869.0	2016.0
84216	530.0	505.0
84215	23.0	32.0
23275	2057.0	2382.0
406946	0.0	0.0
84210	6.0	2.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	1.0	0.0
646693	0.0	0.0
11261	6988.0	8453.0
644037	11.0	10.0
11260	5009.0	7631.0
646698	0.0	1.0
11262	118.0	158.0
23243	2364.0	2156.0
23244	7491.0	8427.0
59286	4658.0	5122.0
23245	5741.0	9744.0
23246	1236.0	2732.0
23247	1870.0	2150.0
59283	9.0	3.0
23248	4607.0	5607.0
644030	0.0	1.0
59285	3.0	58.0
59284	0.0	0.0
84247	3012.0	3431.0
23240	849.0	1519.0
84246	1088.0	1084.0
84249	48.0	14.0
23241	3341.0	3537.0
23242	4484.0	5456.0
84248	4804.0	4583.0
84243	1915.0	2368.0
11264	3164.0	2975.0
84245	1353.0	1360.0
11267	2318.0	2406.0
11266	753.0	637.0
11269	900.0	888.0
84240	1183.0	1141.0
11270	475.0	491.0
644042	1.0	0.0
11272	55.0	231.0
11274	322.0	431.0
11273	4521.0	5736.0
23254	951.0	833.0
23255	427.0	517.0
23256	3345.0	4436.0
23258	4695.0	5459.0
23259	3571.0	3541.0
644041	0.0	0.0
84239	12.0	15.0
23250	1498.0	3644.0
84236	2416.0	2609.0
23251	159.0	190.0
23252	842.0	893.0
140564	398.0	226.0
23253	3721.0	4483.0
84232	7393.0	7816.0
11276	3840.0	5149.0
11275	1218.0	1433.0
84231	3603.0	4588.0
49861	10.0	7.0
11278	881.0	1695.0
49860	0.0	0.0
84233	716.0	913.0
11277	0.0	0.0
11279	508.0	440.0
84230	1262.0	1270.0
23229	2252.0	2836.0
49856	984.0	973.0
644054	0.0	0.0
49855	1574.0	1753.0
644059	0.0	0.0
49854	1418.0	1562.0
11240	1080.0	916.0
23221	1759.0	2003.0
25884	429.0	1157.0
23223	1541.0	2428.0
25886	131.0	157.0
23224	7524.0	9717.0
25885	2710.0	4348.0
23225	2005.0	4871.0
25888	726.0	855.0
23228	634.0	649.0
644050	3.0	2.0
201780	3.0	4.0
84269	863.0	1084.0
152559	1323.0	930.0
25880	643.0	657.0
84268	1211.0	1666.0
23220	1570.0	1301.0
140576	2526.0	1441.0
84265	1297.0	1356.0
11243	1237.0	1190.0
139599	24.0	16.0
84264	78.0	94.0
140578	118.0	171.0
84267	1176.0	1697.0
11245	1966.0	1398.0
84266	2210.0	2860.0
11244	3377.0	3721.0
84261	661.0	768.0
11247	1316.0	407.0
139596	968.0	1068.0
84260	1246.0	1232.0
84263	3125.0	4083.0
11249	1.0	2.0
84262	904.0	1005.0
11248	1365.0	1876.0
345557	143.0	104.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	2.0	5.0
406997	0.0	0.0
406996	0.0	0.0
11252	7986.0	8080.0
406999	0.0	0.0
11251	26.0	25.0
406998	0.0	0.0
23232	1072.0	1314.0
25895	930.0	1412.0
23233	2375.0	2655.0
25894	432.0	290.0
25897	3498.0	2887.0
23234	807.0	784.0
25896	1436.0	1286.0
23235	3057.0	3691.0
23236	1653.0	1683.0
25898	1472.0	1727.0
23237	63.0	126.0
644063	14.0	60.0
406991	0.0	0.0
23239	1505.0	1993.0
406990	0.0	0.0
25891	3224.0	2126.0
84258	47.0	20.0
25890	1560.0	2812.0
25893	32.0	236.0
23230	2613.0	3247.0
23231	3901.0	8499.0
84259	783.0	1028.0
84254	799.0	1091.0
11254	403.0	549.0
84253	1190.0	1489.0
11253	4370.0	7645.0
406989	0.0	0.0
84256	2453.0	2515.0
11255	8.0	9.0
84255	2037.0	2728.0
84250	378.0	444.0
11258	3079.0	2780.0
11257	1348.0	1481.0
84251	276.0	316.0
11259	7152.0	9734.0
100874483	0.0	0.0
100874482	1.0	1.0
100874480	0.0	1.0
406900	0.0	1.0
100874484	2.0	4.0
201799	440.0	375.0
201798	31.0	61.0
50831	4.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	10.0	8.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	3.0	1.0
102465138	0.0	0.0
50839	1.0	4.0
100874470	0.0	0.0
102465137	0.0	1.0
50838	2.0	0.0
102465136	3.0	5.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	85.0	73.0
100874479	2.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	25.0	30.0
100499183	88.0	136.0
50848	5280.0	5451.0
2601	5.0	10.0
100499177	1179.0	1311.0
102465141	0.0	1.0
50853	1909.0	1285.0
2609	0.0	1.0
102465140	0.0	0.0
50852	57.0	100.0
50855	242.0	244.0
50854	5016.0	4858.0
100499171	3.0	0.0
50856	137.0	135.0
50859	7364.0	8689.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	2.0
100874498	1.0	0.0
646600	1.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1736.0	2269.0
2613	5.0	10.0
2611	0.0	3.0
50862	5037.0	3627.0
50861	2077.0	1894.0
2619	2783.0	1376.0
50863	82.0	208.0
100874499	0.0	0.0
2618	2681.0	3974.0
50865	2512.0	3138.0
2617	3028.0	5320.0
2616	160.0	388.0
2615	2226.0	2342.0
406940	0.0	1.0
406942	0.0	1.0
646612	12.0	36.0
406941	1.0	3.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	2128.0	369.0
2624	6350.0	7283.0
2623	10.0	16.0
2622	1214.0	1178.0
2621	10428.0	11249.0
2620	61.0	69.0
406935	6.0	15.0
406934	0.0	0.0
646603	0.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	2360.0	3371.0
406939	0.0	0.0
646609	0.0	1.0
2628	1311.0	1275.0
406938	0.0	0.0
2627	451.0	748.0
2626	3.0	21.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	0.0	0.0
646620	0.0	1.0
2636	2.0	1.0
2635	352.0	279.0
2634	5857.0	5607.0
2633	1662.0	1534.0
2632	1696.0	2226.0
2631	5037.0	6173.0
2630	133.0	105.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	2.0	0.0
406928	0.0	0.0
2639	1496.0	1955.0
406927	0.0	0.0
646619	3.0	5.0
2638	7.0	1.0
2637	0.0	1.0
406929	0.0	0.0
646630	2.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	828.0	10565.0
2647	1526.0	1649.0
2646	11.0	15.0
2645	55.0	43.0
2644	210.0	121.0
2643	405.0	515.0
2642	3.0	1.0
2641	0.0	1.0
406913	1.0	2.0
646627	0.0	2.0
406912	0.0	0.0
646625	0.0	1.0
406915	1.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	158.0	202.0
406919	0.0	0.0
2648	2287.0	3069.0
406918	0.0	0.0
646641	0.0	0.0
646640	2.0	0.0
646643	0.0	0.0
406911	2.0	0.0
406910	0.0	0.0
2661	36.0	46.0
2660	11.0	24.0
2658	0.0	1.0
2657	0.0	0.0
406909	0.0	0.0
2653	211.0	321.0
2652	0.0	0.0
2651	6423.0	3637.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	2.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	43.0	50.0
2672	128.0	174.0
106144578	0.0	0.0
2671	841.0	1011.0
2670	60.0	46.0
106144575	2.0	0.0
2669	1321.0	1593.0
2668	98.0	256.0
2667	0.0	1.0
100874529	2.0	1.0
2665	13914.0	17134.0
2664	6779.0	8762.0
2662	32.0	228.0
100874524	9.0	7.0
100874523	0.0	1.0
100129743	2.0	0.0
100874522	0.0	0.0
100874528	2.0	0.0
100129738	0.0	0.0
100129739	0.0	1.0
100129736	0.0	1.0
100130721	0.0	0.0
2683	9587.0	13526.0
106144568	0.0	0.0
2681	506.0	746.0
2679	1.0	1.0
2678	2631.0	9224.0
100874519	0.0	0.0
2677	2911.0	3451.0
100874518	1.0	0.0
2676	106.0	149.0
2675	52.0	161.0
2674	1261.0	3737.0
2673	12482.0	24876.0
101056700	11.0	18.0
100874512	0.0	0.0
100874511	1.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	1.0	0.0
100130719	2.0	1.0
100874516	1.0	3.0
100130718	0.0	4.0
100874515	2.0	0.0
100130717	17.0	35.0
100874514	0.0	0.0
100129727	95.0	48.0
100129726	9.0	12.0
100129723	0.0	0.0
100129722	9.0	9.0
2694	0.0	0.0
2693	0.0	0.0
2692	12.0	13.0
2691	0.0	0.0
2690	3222.0	1310.0
2689	0.0	0.0
2688	2.0	2.0
2687	1734.0	3644.0
2686	2069.0	1999.0
100130708	0.0	0.0
100129716	22.0	42.0
106144540	0.0	0.0
100874531	0.0	1.0
100874530	1.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	1.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	4.0	2.0
106144538	5.0	1.0
2697	9301.0	9494.0
106144539	0.0	0.0
2696	144.0	41.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	1196.0	951.0
115509	817.0	955.0
259197	19.0	38.0
284129	1693.0	1645.0
284123	0.0	0.0
106144592	0.0	1.0
106144593	22.0	16.0
106144595	4.0	2.0
286749	1.0	1.0
106144598	0.0	4.0
106144599	1.0	0.0
284119	34159.0	40739.0
284116	53.0	11.0
284114	304.0	263.0
284111	4.0	2.0
284110	7.0	12.0
259173	798.0	385.0
106144584	4.0	4.0
286753	4.0	5.0
106144585	0.0	0.0
106144586	6.0	18.0
284106	1704.0	2418.0
284100	0.0	3.0
284184	552.0	744.0
127544	1613.0	1535.0
23443	3447.0	5010.0
115557	2651.0	3012.0
127540	0.0	0.0
23446	5092.0	5301.0
115560	435.0	479.0
23440	0.0	1.0
127534	178.0	23.0
139538	0.0	0.0
23452	5217.0	4399.0
441459	90.0	44.0
441457	13.0	10.0
23456	1418.0	1517.0
115548	2501.0	2762.0
23457	302.0	329.0
441452	0.0	5.0
441461	33.0	69.0
152503	6529.0	8210.0
23450	7534.0	9182.0
23451	17398.0	21113.0
139542	0.0	0.0
284167	43.0	61.0
23428	7722.0	12760.0
284161	284.0	550.0
23429	5264.0	7485.0
100130799	0.0	0.0
23420	1691.0	4757.0
23421	718.0	690.0
23423	6755.0	13846.0
23424	1415.0	1448.0
23426	532.0	461.0
152519	544.0	541.0
152518	786.0	1297.0
441490	0.0	0.0
23438	1751.0	1703.0
23439	0.0	471.0
100130786	0.0	1.0
23430	29.0	56.0
100130785	0.0	0.0
23431	836.0	910.0
23432	2264.0	2642.0
23433	4282.0	4580.0
441478	412.0	328.0
23434	1.0	0.0
23435	4972.0	5972.0
441476	6.0	5.0
23436	0.0	0.0
441484	12.0	23.0
441481	12.0	32.0
140545	154.0	194.0
100129795	2.0	0.0
139562	0.0	0.0
100129792	133.0	162.0
100129794	238.0	212.0
100129793	2.0	0.0
23405	3825.0	6735.0
23406	4938.0	7412.0
23408	1067.0	956.0
23409	76.0	98.0
100130776	310.0	275.0
100130775	0.0	5.0
441425	1.0	0.0
23400	2575.0	2516.0
100130771	15.0	26.0
23401	853.0	1274.0
23403	1028.0	1455.0
441420	0.0	0.0
23404	1420.0	1480.0
127579	75.0	37.0
100129784	4.0	3.0
100129781	22.0	34.0
100129782	0.0	0.0
23416	85.0	48.0
23417	1411.0	1421.0
23418	13.0	6.0
100129777	0.0	0.0
441416	4.0	3.0
23410	1520.0	1438.0
23411	2369.0	2336.0
23412	1070.0	1152.0
23413	4244.0	5287.0
441410	0.0	1.0
23414	87.0	304.0
23415	104.0	29.0
100129772	3.0	3.0
100130758	40.0	38.0
100130756	0.0	0.0
100129769	0.0	0.0
441442	5.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	1.0	1.0
115584	11.0	2.0
379024	0.0	0.0
379025	1616.0	1647.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	1.0	0.0
100874506	0.0	1.0
100874505	0.0	0.0
100129761	1.0	1.0
100874504	0.0	0.0
100874503	0.0	2.0
284196	2.0	0.0
284194	8.0	2.0
139516	4.0	3.0
100129755	0.0	5.0
100130742	17.0	23.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	0.0	0.0
441432	0.0	1.0
441430	1.0	0.0
115572	660.0	868.0
379011	0.0	0.0
379012	0.0	0.0
379013	16.0	26.0
284186	20.0	2.0
284185	13.0	7.0
646531	10.0	24.0
100463285	2.0	2.0
84328	1786.0	1938.0
84327	1639.0	1941.0
84329	455.0	452.0
84324	191.0	119.0
84326	1259.0	2147.0
84320	1483.0	1672.0
100500797	0.0	0.0
646527	2.0	11.0
100500798	0.0	0.0
646526	0.0	1.0
100463289	0.0	0.0
84322	0.0	0.0
84321	263.0	300.0
100499227	14.0	24.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	76.0	6.0
127495	26.0	302.0
84309	1988.0	2515.0
84317	3139.0	3016.0
84316	1896.0	2448.0
84319	674.0	1021.0
84318	424.0	501.0
84313	2644.0	2931.0
84312	791.0	750.0
84315	575.0	809.0
84314	411.0	292.0
646538	1.0	2.0
343069	0.0	4.0
84311	1935.0	2455.0
84310	3434.0	3290.0
343068	0.0	0.0
343066	1.0	4.0
100996939	148.0	168.0
23386	7225.0	7081.0
23387	2914.0	3107.0
23389	6764.0	7328.0
441400	4.0	9.0
100996930	4.0	8.0
201853	11.0	11.0
23380	989.0	1121.0
23381	6251.0	6469.0
23382	2336.0	2415.0
23383	3739.0	4198.0
23384	3778.0	3751.0
23385	7059.0	15813.0
106866914	0.0	0.0
84342	1322.0	1430.0
106866913	3.0	158.0
84343	1818.0	2219.0
60370	1329.0	730.0
84340	1625.0	2393.0
106866915	0.0	0.0
646567	8.0	2.0
100996928	4.0	0.0
23397	56.0	94.0
23398	1281.0	1149.0
23399	4129.0	5108.0
23390	2239.0	2470.0
23392	9391.0	12809.0
84335	2525.0	3750.0
23394	6709.0	8412.0
84334	939.0	1034.0
23395	1733.0	2572.0
84337	2388.0	2809.0
84336	2408.0	2523.0
23396	5043.0	6563.0
60386	217.0	262.0
84331	845.0	1631.0
60385	3.0	9.0
84330	682.0	860.0
84333	5524.0	4408.0
84332	6.0	3.0
152485	7405.0	3752.0
646575	0.0	0.0
646572	9.0	9.0
343045	0.0	0.0
646577	0.0	1.0
646576	121.0	258.0
23365	14409.0	15870.0
23366	566.0	554.0
23367	9113.0	13969.0
23368	4341.0	5078.0
23369	11792.0	11984.0
23360	3154.0	3505.0
23361	2124.0	2393.0
140432	0.0	3.0
23362	1324.0	2776.0
23363	5997.0	6320.0
84364	6562.0	6434.0
84366	1994.0	4379.0
84365	1699.0	2428.0
343035	10.0	11.0
139452	0.0	2.0
646583	0.0	1.0
23376	3651.0	4593.0
23378	1314.0	1512.0
23379	3146.0	3563.0
646581	0.0	2.0
23370	511.0	547.0
23371	8632.0	9531.0
23373	1265.0	1334.0
100499261	0.0	0.0
646597	0.0	0.0
646595	4.0	1.0
100499258	0.0	0.0
23344	7986.0	10139.0
23345	6198.0	14533.0
201895	14427.0	16184.0
23347	4675.0	5945.0
646592	0.0	0.0
23348	4317.0	4141.0
23349	20.0	31.0
140453	1.0	0.0
23341	1735.0	2593.0
140456	1.0	40.0
140458	349.0	2215.0
100499252	2.0	4.0
140459	1506.0	1607.0
100499251	0.0	0.0
23353	6848.0	7405.0
23354	741.0	730.0
23355	2256.0	2571.0
23357	1390.0	1501.0
23358	4039.0	5564.0
23359	77.0	82.0
140460	1244.0	1186.0
140461	2522.0	2833.0
140462	89.0	133.0
23350	5688.0	8909.0
140464	0.0	0.0
23351	2853.0	3164.0
140465	1596.0	4032.0
23352	9385.0	15298.0
140467	2526.0	3145.0
140468	1.0	3.0
140469	47.0	73.0
84376	3896.0	4623.0
2702	633.0	555.0
2701	497.0	683.0
2700	23.0	63.0
2709	387.0	59.0
2707	372.0	60.0
2706	181.0	321.0
2705	1294.0	3897.0
2703	0.0	0.0
345651	11.0	0.0
2712	0.0	0.0
106866981	0.0	0.0
2710	373.0	309.0
106866980	0.0	0.0
2719	573.0	529.0
2717	640.0	1013.0
50964	11.0	4.0
345643	7.0	1.0
345645	0.0	1.0
286826	339.0	272.0
286827	263.0	819.0
286828	0.0	0.0
59307	1902.0	2074.0
2720	3418.0	5797.0
2729	4584.0	3293.0
100500737	0.0	0.0
345630	126.0	187.0
2735	324.0	588.0
2734	12274.0	22866.0
2733	1786.0	2601.0
2732	0.0	1.0
2731	11.0	87.0
2730	930.0	959.0
2739	52328.0	13271.0
2738	503.0	520.0
2737	1623.0	1718.0
2736	586.0	951.0
106144534	0.0	0.0
106144535	15.0	10.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	6.0	5.0
106144533	0.0	0.0
2746	20109.0	23120.0
2745	1090.0	828.0
2744	3617.0	4359.0
2743	446.0	1010.0
60314	1970.0	2267.0
2742	0.0	0.0
60313	7901.0	9131.0
106144527	0.0	0.0
2741	0.0	0.0
259217	569.0	589.0
60312	2933.0	4552.0
106144528	4.0	4.0
2740	17.0	11.0
106144529	1.0	1.0
259215	0.0	0.0
2749	68.0	54.0
345611	2.0	5.0
50999	4970.0	6586.0
2747	130.0	191.0
259236	55.0	52.0
2760	5252.0	6288.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	4.0	33.0
259232	113.0	109.0
259230	3494.0	3815.0
59339	2681.0	2681.0
59338	3477.0	2787.0
59335	1.0	4.0
2752	29633.0	21533.0
59336	0.0	0.0
2750	0.0	0.0
2771	18269.0	17390.0
59342	6832.0	5785.0
59341	893.0	306.0
2770	1866.0	1778.0
59344	14.0	13.0
59343	2381.0	2863.0
59340	7.0	8.0
84306	214.0	416.0
2768	4284.0	6117.0
2767	7690.0	8800.0
59349	3187.0	2911.0
84305	1926.0	2864.0
2766	9536.0	6006.0
2765	0.0	0.0
84307	1913.0	2318.0
84302	1973.0	1166.0
2764	2507.0	2709.0
59345	1250.0	1327.0
84301	4717.0	5965.0
2762	1067.0	7153.0
84304	1301.0	1580.0
59348	3089.0	4244.0
84303	578.0	587.0
59347	0.0	2.0
2761	0.0	0.0
84300	1543.0	1386.0
646508	0.0	0.0
2769	1049.0	818.0
646507	0.0	0.0
646520	3.0	8.0
2782	22129.0	26093.0
59353	2476.0	1823.0
2781	1256.0	1326.0
59352	1099.0	828.0
2780	0.0	0.0
59351	3.0	6.0
59350	126.0	54.0
2779	0.0	0.0
2778	49712.0	59738.0
2777	45.0	33.0
2776	6980.0	8699.0
2775	1260.0	1666.0
2774	1635.0	1856.0
2773	5702.0	6515.0
60343	2861.0	3038.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	3.0
105370308	0.0	0.0
2793	82.0	78.0
100379584	1.0	0.0
2792	0.0	1.0
2791	2260.0	1832.0
2790	808.0	720.0
105369316	0.0	1.0
2789	0.0	0.0
2788	1354.0	2367.0
2787	3138.0	4179.0
2786	1835.0	3864.0
441194	314.0	297.0
2785	8.0	6.0
2784	72.0	72.0
2783	15579.0	21025.0
441191	795.0	848.0
100129622	2.0	0.0
100130606	0.0	2.0
286410	2115.0	2701.0
100130603	0.0	0.0
286411	0.0	2.0
100130600	185.0	224.0
100379571	122.0	211.0
441177	1.0	1.0
2799	10105.0	17672.0
2798	5.0	5.0
2797	5.0	10.0
2796	21.0	33.0
2794	4372.0	3852.0
100129611	0.0	0.0
100129606	0.0	1.0
286423	1.0	1.0
100129604	0.0	0.0
286430	4.0	0.0
105369343	1.0	2.0
286436	0.0	0.0
100379592	4.0	9.0
441154	2.0	5.0
441151	12.0	4.0
441150	243.0	267.0
191585	14.0	49.0
105370357	0.0	0.0
441133	1.0	4.0
100142659	1.0	5.0
100379564	0.0	1.0
441168	115.0	85.0
441166	20.0	15.0
101730217	5.0	6.0
441161	2.0	6.0
441160	4.0	6.0
646498	0.0	1.0
441108	378.0	284.0
23562	17.0	1.0
23563	5.0	5.0
359948	7856.0	8011.0
23564	4603.0	4300.0
23566	2094.0	3196.0
100130693	1.0	6.0
23567	858.0	922.0
23568	458.0	505.0
23569	16.0	5.0
23560	2043.0	2815.0
286494	2.0	4.0
286495	909.0	1165.0
286499	6.0	12.0
100130687	0.0	0.0
23576	7048.0	9851.0
117608	551.0	503.0
100129690	0.0	2.0
100129696	13.0	25.0
100129692	0.0	2.0
100129694	0.0	0.0
23548	954.0	845.0
23549	4372.0	5266.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	6738.0	4441.0
23542	335.0	431.0
23543	8029.0	9367.0
130612	240.0	292.0
23544	68.0	39.0
130617	1428.0	1440.0
100130671	0.0	0.0
23545	1471.0	1460.0
441124	106.0	110.0
23546	4.0	3.0
441123	0.0	0.0
23547	25.0	30.0
441131	0.0	3.0
23559	982.0	993.0
23551	2155.0	2765.0
23552	821.0	852.0
23553	1.0	1.0
23554	1390.0	805.0
23555	3429.0	2810.0
100130660	3.0	4.0
23556	2524.0	3117.0
23557	1719.0	1605.0
23558	10148.0	10377.0
23550	6668.0	5816.0
23526	1246.0	2106.0
23527	3588.0	3097.0
23528	962.0	1391.0
286442	3.0	4.0
23529	179.0	352.0
129642	5595.0	7351.0
286444	16.0	57.0
100129669	0.0	0.0
100463482	1.0	8.0
23520	0.0	3.0
23521	105355.0	120642.0
23522	3246.0	4308.0
23523	4443.0	5299.0
23524	30355.0	43001.0
359996	0.0	0.0
115004	416.0	401.0
100129664	0.0	0.0
100463487	1.0	3.0
100463486	27.0	84.0
100463489	0.0	1.0
100463488	2.0	6.0
100129662	17.0	12.0
286451	5712.0	7603.0
23538	0.0	0.0
23539	92.0	71.0
23530	4151.0	4725.0
23531	564.0	761.0
100130640	0.0	0.0
23532	4.0	7.0
23533	282.0	373.0
359997	0.0	0.0
23534	3305.0	4221.0
23536	1305.0	1239.0
100463498	20.0	79.0
100129654	4.0	4.0
286460	77.0	99.0
100129650	0.0	1.0
23504	254.0	224.0
100499416	0.0	0.0
23505	5274.0	8513.0
100499417	0.0	1.0
23506	2822.0	3719.0
286464	4.0	6.0
100130637	0.0	0.0
23507	1820.0	2615.0
100130636	0.0	0.0
23508	784.0	1390.0
23509	4701.0	6203.0
286467	1.0	9.0
100129647	0.0	2.0
100130631	0.0	0.0
23500	3652.0	4409.0
100499418	0.0	0.0
23503	1940.0	2246.0
100129641	2.0	3.0
100129640	0.0	0.0
286472	0.0	1.0
23515	3133.0	2829.0
345275	2876.0	38.0
100499405	125.0	126.0
23516	3354.0	5822.0
23517	4137.0	4673.0
100130626	0.0	0.0
23518	1522.0	2167.0
102465752	0.0	0.0
23519	0.0	0.0
345274	36.0	28.0
100130621	36.0	30.0
23510	3028.0	2949.0
23511	3195.0	4490.0
23512	2673.0	2653.0
23513	3184.0	4914.0
23514	4135.0	3728.0
100129631	0.0	6.0
129607	357.0	344.0
129563	1601.0	1682.0
431704	0.0	1.0
117579	0.0	0.0
130557	889.0	1066.0
431705	2.0	2.0
431707	3.0	20.0
129560	0.0	0.0
117583	1815.0	3209.0
84449	789.0	917.0
84448	121.0	471.0
117584	2100.0	2563.0
84445	5739.0	6597.0
84444	838.0	1180.0
84447	4838.0	10495.0
84446	275.0	307.0
84441	3239.0	1959.0
84440	868.0	1043.0
84443	148.0	572.0
646405	31.0	24.0
646409	0.0	0.0
117581	659.0	584.0
130560	0.0	0.0
646424	20.0	71.0
84437	1162.0	1346.0
84439	357.0	594.0
60489	908.0	566.0
60488	3206.0	4483.0
84433	448.0	582.0
60487	607.0	683.0
84436	1669.0	1789.0
84435	6.0	3.0
60485	4459.0	4611.0
60484	199.0	132.0
84432	308.0	989.0
60482	28.0	29.0
60481	11907.0	13865.0
130576	459.0	435.0
130574	299.0	481.0
84467	248.0	43.0
84466	91.0	278.0
60496	2163.0	2530.0
60495	697.0	3213.0
60494	68.0	62.0
84465	14.0	49.0
84464	533.0	696.0
60493	890.0	1133.0
60492	2525.0	2402.0
60491	1207.0	1188.0
60490	569.0	627.0
84461	1514.0	1738.0
84460	917.0	1041.0
646442	1.0	5.0
129530	44.0	19.0
129531	717.0	835.0
130589	1528.0	1396.0
201501	788.0	295.0
84456	1046.0	1601.0
84455	560.0	498.0
84458	1484.0	2385.0
84457	249.0	128.0
84450	2131.0	2431.0
646457	2.0	2.0
100500870	1.0	0.0
100500872	0.0	0.0
201514	564.0	558.0
201516	17.0	0.0
646450	200.0	134.0
23480	1827.0	3329.0
105416157	1019.0	810.0
23481	3420.0	4785.0
23483	799.0	670.0
23484	2501.0	2992.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	1.0
646467	2.0	1.0
100500860	0.0	0.0
96459	2263.0	2807.0
100500861	0.0	0.0
23498	790.0	703.0
23499	16157.0	30712.0
23491	50.0	26.0
23492	7252.0	6691.0
23493	120.0	192.0
23495	14.0	29.0
100500862	0.0	0.0
100500863	1.0	1.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	29.0	36.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	6117.0	7416.0
394217	0.0	0.0
23464	2312.0	3251.0
130535	1690.0	1578.0
23466	5718.0	8334.0
23467	3344.0	4229.0
23468	6959.0	9031.0
23469	6526.0	7783.0
2801	5871.0	9459.0
2800	1890.0	2146.0
23460	221.0	358.0
23461	1560.0	2161.0
23462	353.0	349.0
100500895	0.0	1.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	7708.0	9631.0
100500898	0.0	0.0
2805	1955.0	3154.0
100500899	0.0	0.0
2804	16323.0	25478.0
2803	9179.0	14212.0
2802	6293.0	7742.0
130540	11.0	14.0
646486	0.0	1.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1653.0	1531.0
23475	710.0	683.0
23476	4604.0	5659.0
23478	4953.0	5555.0
23479	6004.0	6872.0
646480	0.0	0.0
2812	0.0	0.0
