id	5eb01b59-7181-491d-9c1e-9903473ad91e	725ae5e0-0325-4f5e-ba91-7694ac1166bb
11070	6654.0	4798.0
404550	681.0	171.0
644242	30.0	71.0
404552	0.0	0.0
11072	1425.0	1843.0
11074	264.0	55.0
644246	314.0	321.0
11073	1411.0	1303.0
166979	19.0	0.0
11076	412.0	509.0
11075	28.0	2127.0
201965	779.0	996.0
379027	1.0	0.0
23057	39.0	51.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2097.0	2846.0
164312	9.0	6.0
106479168	0.0	0.0
106479167	0.0	0.0
106479166	3.0	6.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	1536.0	2917.0
106479160	4.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	12716.0	6044.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	6704.0	3573.0
115399	306.0	480.0
23054	3408.0	4713.0
11078	2479.0	2088.0
11077	34.0	43.0
644237	4.0	2.0
11079	7555.0	6231.0
106480181	0.0	0.0
106480180	1.0	0.0
106480183	2.0	2.0
106480182	0.0	0.0
11041	1824.0	3402.0
11040	950.0	579.0
11043	815.0	714.0
23023	2892.0	2293.0
441525	0.0	0.0
106480149	0.0	0.0
23024	4605.0	7397.0
106480148	0.0	0.0
23025	65.0	28.0
23026	75.0	58.0
441521	1.0	0.0
23028	7586.0	6022.0
106479199	0.0	0.0
23029	137.0	78.0
106479198	0.0	0.0
201973	671.0	526.0
106479197	1.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	1.0	2.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	15790.0	15588.0
106480155	0.0	0.0
106479191	2.0	0.0
729817	1.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	13780.0	28913.0
106480157	0.0	0.0
11045	472.0	598.0
11044	1626.0	1089.0
11047	7541.0	5677.0
644248	1.0	0.0
11046	1857.0	1503.0
11049	0.0	0.0
106480150	0.0	0.0
343173	3.0	0.0
343172	4.0	0.0
343171	68.0	1.0
343170	6.0	0.0
441519	0.0	0.0
11052	5521.0	4427.0
441518	2337.0	1834.0
11051	5051.0	5915.0
11054	3437.0	2992.0
23034	874.0	2116.0
23035	582.0	597.0
106480159	0.0	0.0
23036	2783.0	2031.0
729816	1.0	0.0
23037	399.0	356.0
23038	9322.0	7408.0
106479189	0.0	0.0
23039	4490.0	5633.0
106479188	2.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	1.0	0.0
106480164	11.0	0.0
106479182	0.0	0.0
23030	5507.0	6336.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	653.0	734.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	3550.0	4697.0
106480169	3.0	0.0
729809	0.0	0.0
23033	1743.0	1046.0
106480168	0.0	0.0
11056	1813.0	1934.0
11055	1.0	3.0
343169	2.0	0.0
11057	6978.0	6995.0
11059	5271.0	6358.0
106480161	0.0	2.0
106480160	0.0	0.0
693200	0.0	0.0
693201	4.0	0.0
693202	0.0	0.0
693203	0.0	0.0
11021	2563.0	2651.0
693204	0.0	0.0
11020	2569.0	2201.0
693205	0.0	0.0
106479139	0.0	0.0
23001	3086.0	3282.0
106480127	0.0	0.0
693206	42.0	76.0
106479138	0.0	0.0
23002	2672.0	3014.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	1.0	2.0
106480129	0.0	0.0
106479136	1.0	0.0
693208	1.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1498.0	1109.0
106479134	1.0	0.0
106479133	0.0	0.0
23007	157.0	99.0
106479132	0.0	0.0
23008	3777.0	4962.0
106479131	0.0	0.0
106479130	21.0	3.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	2.0	4.0
84000	380.0	304.0
11022	1419.0	1306.0
11025	43.0	24.0
11024	30.0	20.0
84002	4095.0	684.0
139334	5.0	0.0
11027	24.0	27.0
11029	0.0	0.0
11030	8992.0	9246.0
106479129	1.0	0.0
11031	1425.0	2286.0
106479128	0.0	0.0
106479127	3.0	0.0
106480138	2.0	0.0
23012	3122.0	3704.0
23013	4525.0	4079.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	4745.0	4597.0
106479125	0.0	0.0
23015	1156.0	155.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	3563.0	1988.0
106479123	0.0	0.0
23017	603.0	2030.0
106479122	2.0	0.0
106479121	0.0	0.0
23019	7322.0	7017.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	0.0
106480143	2.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	2.0	0.0
106480147	0.0	0.0
23011	5528.0	5535.0
106480146	0.0	0.0
11034	47230.0	66007.0
152302	652.0	593.0
11033	170.0	285.0
11036	2.0	3.0
11035	249.0	74.0
11037	2849.0	3485.0
139341	1853.0	1137.0
644297	13.0	2.0
166968	2360.0	1911.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	4.0	0.0
106479157	0.0	0.0
106480106	1.0	0.0
106479156	1.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	50.0	39.0
106479152	0.0	0.0
106479151	1.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	789.0	688.0
11000	1949.0	1293.0
11005	575.0	87.0
11004	92.0	123.0
11007	373.0	1263.0
11006	135.0	211.0
127391	1.0	0.0
11010	4620.0	1008.0
106479149	1.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	4.0	0.0
106479147	2.0	0.0
106479146	1.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	164.0	119.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	772.0	943.0
106479143	1.0	0.0
106479142	1.0	0.0
106479141	0.0	0.0
11019	651.0	702.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	1.0	0.0
106480124	0.0	0.0
11012	18775.0	2373.0
11011	1966.0	1918.0
11014	25011.0	23582.0
11013	2080.0	2147.0
11016	3122.0	4337.0
11015	2282.0	2091.0
11018	1000.0	771.0
11017	1934.0	2490.0
139363	0.0	0.0
106144608	1.0	0.0
646808	33.0	20.0
106144606	9.0	10.0
106144607	0.0	0.0
345778	1566.0	1558.0
646802	32.0	11.0
730861	3.0	2.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	1.0	0.0
164395	13.0	14.0
729877	0.0	0.0
259308	6.0	0.0
259307	46.0	84.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	7.0	3.0
50604	57.0	8.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	2.0	0.0
106479113	0.0	0.0
106479112	2.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1809.0	1939.0
50613	1.0	0.0
50612	0.0	0.0
50615	41.0	67.0
50614	402.0	120.0
50617	341.0	43.0
729894	1.0	0.0
50616	0.0	0.0
50619	3224.0	1648.0
50618	3016.0	2226.0
106479109	0.0	0.0
106479108	4.0	3.0
106479107	0.0	0.0
106479106	1.0	0.0
106479105	32.0	4.0
106479104	0.0	0.0
106479103	1.0	0.0
106479102	0.0	0.0
729898	4.0	4.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	63.0	40.0
646839	1.0	2.0
50626	7586.0	5003.0
646837	112.0	163.0
50628	2710.0	2672.0
646851	120.0	81.0
260332	0.0	0.0
23089	549.0	184.0
260334	28.0	54.0
260337	2.0	0.0
260338	2.0	0.0
23081	1244.0	1062.0
23082	3679.0	2336.0
100272228	177.0	13.0
23085	3376.0	3581.0
23086	888.0	556.0
23087	1204.0	1112.0
50631	29.0	42.0
50632	29.0	20.0
646849	0.0	0.0
23080	2667.0	4899.0
50636	12020.0	5479.0
50639	3.0	0.0
729830	388.0	196.0
644202	18.0	10.0
646864	4.0	1.0
646862	14.0	5.0
729838	1.0	11.0
23092	1347.0	1654.0
23093	1667.0	2273.0
23094	3679.0	5019.0
23095	3383.0	4023.0
23096	1912.0	1344.0
23097	25810.0	5217.0
729828	1.0	3.0
23098	550.0	838.0
50640	2508.0	2381.0
23099	990.0	729.0
730811	0.0	0.0
23090	736.0	1380.0
23091	5430.0	5012.0
11081	20.0	7.0
50649	1284.0	1394.0
11080	1352.0	1822.0
11083	6851.0	4588.0
729862	1.0	0.0
11082	14.0	559.0
11085	2.0	0.0
644213	1.0	3.0
100286844	127.0	112.0
646875	4.0	1.0
644214	2.0	1.0
11086	3.0	0.0
646873	0.0	0.0
23067	3370.0	2321.0
23060	2987.0	4188.0
23061	9082.0	8147.0
23062	8757.0	4308.0
23063	3308.0	3095.0
23064	4849.0	3607.0
23065	4222.0	4554.0
50651	372.0	389.0
100272205	12.0	16.0
23066	477.0	576.0
50650	1890.0	3608.0
50652	1337.0	18411.0
11092	562.0	512.0
644220	11.0	2.0
11091	2490.0	2379.0
11094	3400.0	4190.0
729852	2525.0	1957.0
11093	639.0	282.0
11096	196.0	2215.0
11095	1258.0	698.0
11098	8430.0	9673.0
11097	1357.0	1321.0
646884	3.0	0.0
23078	1622.0	1532.0
729857	31.0	0.0
23070	4391.0	2832.0
23071	5826.0	6152.0
23072	49.0	211.0
164380	0.0	0.0
23074	1205.0	1535.0
23075	2236.0	3171.0
23076	2544.0	2885.0
23077	4472.0	3038.0
11099	1458.0	2126.0
646879	0.0	0.0
644218	0.0	1.0
646877	0.0	0.0
100130972	1.0	0.0
100379220	5.0	0.0
100130970	2.0	0.0
284339	38.0	20.0
284338	125.0	177.0
100129983	0.0	0.0
100129982	6.0	9.0
548313	1.0	0.0
693198	1.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	75.0	48.0
100129976	1.0	1.0
100130963	1.0	1.0
100130962	6.0	0.0
284325	1014.0	1250.0
100129972	1.0	1.0
284323	805.0	952.0
100129969	0.0	0.0
100130958	70.0	133.0
693187	0.0	2.0
693188	0.0	0.0
693189	3.0	0.0
100130954	4.0	0.0
2444	1036.0	2665.0
100379249	1.0	5.0
693190	0.0	0.0
100129961	103.0	81.0
284312	88.0	77.0
693191	0.0	0.0
100129960	13.0	1.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	9.0	0.0
693177	0.0	0.0
693178	0.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	1333.0	882.0
284307	390.0	213.0
284306	209.0	140.0
693180	0.0	0.0
693181	0.0	1.0
693182	0.0	0.0
693183	0.0	0.0
693184	1.0	0.0
693185	0.0	0.0
693186	1.0	0.0
284382	1.0	0.0
100130935	0.0	0.0
100130934	532.0	246.0
100130933	31.0	35.0
100130932	3.0	0.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	1209.0	597.0
284370	2637.0	4597.0
100130923	1.0	0.0
100130922	2.0	2.0
100129937	1.0	0.0
100129933	8.0	5.0
2483	1197.0	1303.0
284369	0.0	0.0
2475	3309.0	6802.0
284367	21.0	17.0
284366	0.0	0.0
284361	12645.0	14780.0
50801	0.0	0.0
50804	1247.0	1817.0
50805	757.0	1195.0
100129926	7.0	5.0
50808	5502.0	8186.0
100129921	0.0	0.0
50807	1183.0	1818.0
100129920	3.0	1.0
50809	11637.0	8335.0
2496	11.0	3.0
2495	18998.0	16336.0
2494	58.0	367.0
2492	5.0	0.0
100129929	0.0	0.0
2491	29.0	31.0
2488	1.0	0.0
2487	349.0	1295.0
284359	16.0	1.0
284358	372.0	257.0
284355	4.0	0.0
284353	192.0	60.0
284352	3402.0	2991.0
50813	8496.0	6878.0
50814	2659.0	1864.0
100129919	1.0	0.0
284349	413.0	276.0
2499	5.0	11.0
284348	344.0	155.0
2498	48.0	25.0
2497	21.0	15.0
284346	180.0	208.0
284340	3861.0	745.0
23207	4419.0	3898.0
693121	0.0	0.0
100093625	0.0	0.0
23208	736.0	2599.0
693122	2.0	0.0
100093626	0.0	0.0
23209	266.0	266.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	41.0	9.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	406.0	336.0
693129	0.0	0.0
23200	5492.0	5635.0
25861	1876.0	708.0
644191	4.0	2.0
23201	3265.0	5048.0
25864	2126.0	1601.0
23203	5197.0	3700.0
25865	5659.0	4177.0
23204	12333.0	10828.0
23205	88.0	22.0
644192	82.0	74.0
11228	6064.0	2013.0
84166	658.0	733.0
11221	344.0	411.0
84168	14078.0	11999.0
11223	69.0	17.0
100093630	6056.0	6307.0
84167	682.0	764.0
11222	4316.0	6805.0
100093631	399.0	487.0
84162	4048.0	3504.0
11224	37429.0	38358.0
84164	7329.0	6739.0
11227	402.0	243.0
11226	380.0	248.0
84163	379.0	185.0
23218	3738.0	1789.0
23219	2925.0	2995.0
402093	8.0	0.0
100862704	42.0	8.0
11230	1676.0	1972.0
23210	3502.0	1516.0
25873	42556.0	60007.0
100379298	0.0	0.0
23211	2315.0	3271.0
25875	4912.0	5022.0
23212	1224.0	2018.0
23213	1842.0	6095.0
25874	11166.0	10430.0
23214	5081.0	4227.0
25876	25.0	30.0
23215	9917.0	8527.0
23216	2957.0	4244.0
25879	1868.0	2434.0
100379296	0.0	0.0
25878	1937.0	3844.0
23217	71.0	3.0
84159	3159.0	7586.0
25871	2233.0	2535.0
25870	10900.0	8769.0
142940	1268.0	2088.0
11232	517.0	324.0
11231	8425.0	9652.0
84154	2110.0	3424.0
11234	1377.0	1097.0
11236	1964.0	1789.0
11235	1695.0	1610.0
11238	565.0	1345.0
84153	2893.0	2973.0
11237	2893.0	3107.0
84152	29604.0	47550.0
693120	0.0	0.0
100093624	0.0	0.0
166929	1292.0	1951.0
25847	4829.0	5657.0
84182	215.0	200.0
84181	4555.0	5015.0
25849	17669.0	13323.0
25840	8888.0	4816.0
25842	1385.0	1709.0
25841	608.0	1632.0
25844	12595.0	12234.0
25843	1936.0	2424.0
11209	299.0	29.0
84188	4290.0	2956.0
84187	4336.0	2576.0
11201	1910.0	1511.0
11200	342.0	415.0
84189	985.0	1363.0
11202	7.0	0.0
84186	1105.0	1723.0
25859	5970.0	5466.0
25858	1.0	0.0
84171	1259.0	1969.0
284391	1726.0	1498.0
284390	191.0	185.0
100862726	0.0	0.0
100862727	6.0	0.0
100862728	3.0	1.0
25851	5614.0	4222.0
25850	399.0	267.0
25853	2866.0	3882.0
25852	2492.0	2162.0
100862725	0.0	0.0
25855	6326.0	3274.0
25854	833.0	829.0
402077	0.0	0.0
11218	935.0	879.0
11217	21.0	20.0
11219	37.0	31.0
139324	324.0	290.0
84176	33.0	5.0
11212	4203.0	4159.0
139322	1522.0	2196.0
84179	351.0	174.0
11211	701.0	439.0
84173	2131.0	917.0
11214	5433.0	6063.0
11213	408.0	679.0
84172	1020.0	1632.0
284385	760.0	689.0
11216	1789.0	1396.0
11215	3415.0	3179.0
84174	123.0	97.0
284383	1.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	12329.0	9507.0
693166	4.0	1.0
25828	7211.0	6779.0
693167	3.0	0.0
25827	380.0	400.0
693168	0.0	0.0
693169	0.0	0.0
25829	4344.0	3731.0
441669	2.0	0.0
392214	7.0	2.0
25820	4997.0	4687.0
127343	3.0	1.0
25822	2507.0	2652.0
25821	1806.0	1341.0
25824	14621.0	9866.0
441662	0.0	0.0
106479099	0.0	0.0
25823	99.0	23.0
106479098	0.0	0.0
106480097	2.0	1.0
106479097	0.0	0.0
115361	999.0	1650.0
441670	4.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	5557.0	2583.0
115362	87.0	190.0
106479095	0.0	0.0
106480099	1.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	2.0	0.0
106479092	0.0	0.0
106479091	2.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	10.0	5.0
106480093	0.0	0.0
693172	0.0	0.0
693173	2.0	0.0
106480092	2.0	0.0
106480095	0.0	0.0
693174	5.0	2.0
693175	6.0	0.0
106480094	0.0	0.0
84191	1670.0	2394.0
25837	536.0	755.0
693154	0.0	0.0
84190	351.0	320.0
25836	4017.0	4230.0
693155	48.0	9.0
25839	5152.0	4049.0
84193	5535.0	6712.0
693156	4.0	1.0
693157	0.0	0.0
693158	4.0	1.0
693159	3.0	2.0
392225	0.0	0.0
25831	6357.0	8406.0
25830	1.0	28.0
441654	3.0	0.0
25833	478.0	232.0
100379250	0.0	0.0
106479089	2.0	1.0
25832	674.0	405.0
106479088	0.0	0.0
25834	106.0	14.0
106479087	0.0	0.0
100379251	143.0	9.0
106479086	0.0	0.0
115350	7.0	8.0
106479085	1.0	0.0
414061	1.0	2.0
106479084	0.0	0.0
115352	4.0	26.0
106479083	0.0	0.0
414062	147.0	10.0
115353	1705.0	1551.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	64.0	27.0
693163	11.0	0.0
84196	3825.0	2960.0
693164	3.0	0.0
25804	4267.0	5148.0
693143	0.0	0.0
25803	31661.0	53779.0
693144	2.0	2.0
25806	31.0	142.0
25805	2764.0	514.0
693146	84.0	1.0
693147	0.0	0.0
25807	2266.0	1885.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	594.0	720.0
100130995	0.0	0.0
100379287	2.0	0.0
100130994	0.0	0.0
441687	13.0	11.0
25800	28537.0	12998.0
25802	18050.0	30667.0
25801	1443.0	1782.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	10.0	3.0
106480076	0.0	0.0
106480079	0.0	0.0
106480078	0.0	0.0
142910	18.0	8.0
106480071	0.0	0.0
100380272	0.0	0.0
693151	0.0	0.0
142913	56.0	74.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	3.0	1.0
693153	92.0	82.0
106480072	0.0	0.0
693132	0.0	0.0
25814	8369.0	8294.0
693133	0.0	1.0
693134	0.0	0.0
25817	829.0	843.0
25816	836.0	1593.0
100130988	2.0	0.0
693135	0.0	0.0
25819	158.0	98.0
693136	0.0	0.0
100129998	0.0	0.0
130940	61.0	50.0
25818	41.0	329.0
693137	0.0	0.0
693138	1.0	0.0
693139	2.0	0.0
100130980	26.0	11.0
25813	3405.0	3503.0
392209	9.0	6.0
25812	3.0	1.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	43.0	79.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	1.0	0.0
106480080	1.0	1.0
100129995	3.0	7.0
106480082	0.0	0.0
693140	0.0	1.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	16635.0	8642.0
154881	1241.0	1369.0
11182	56.0	151.0
11181	15.0	13.0
646770	0.0	0.0
11184	333.0	171.0
392133	0.0	0.0
11183	2285.0	2738.0
392132	0.0	0.0
11186	2318.0	1288.0
139249	1.0	1.0
11185	2358.0	3369.0
23166	774.0	1095.0
23167	3757.0	7298.0
106480049	0.0	0.0
23168	4654.0	5499.0
106479059	2.0	2.0
23169	2153.0	1071.0
166863	5.0	2.0
392138	0.0	0.0
106479058	0.0	0.0
729920	249.0	309.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	7557.0	6396.0
106479054	0.0	0.0
142891	2241.0	1553.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	1.0	0.0
23160	2061.0	2911.0
106480055	2.0	0.0
106479051	1.0	0.0
23161	2550.0	2540.0
115286	1428.0	1318.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	4922.0	952.0
106480057	0.0	0.0
23163	2531.0	1540.0
106480056	0.0	0.0
152217	1075.0	1500.0
23164	7495.0	8341.0
106480059	0.0	0.0
23165	2697.0	2490.0
106480058	0.0	0.0
11188	13494.0	8581.0
11187	3451.0	4144.0
11189	28.0	5.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	2.0	1.0
11191	765.0	111.0
392140	7.0	0.0
11190	2754.0	2513.0
404672	3676.0	4226.0
11193	1252.0	950.0
154872	3.0	0.0
11194	2919.0	1950.0
11197	588.0	262.0
11196	4568.0	4129.0
23177	1792.0	2390.0
402016	4.0	2.0
23178	2283.0	1111.0
106479049	0.0	0.0
23179	882.0	2336.0
106479048	0.0	0.0
127255	47.0	112.0
106479047	0.0	0.0
127254	15.0	8.0
106479046	0.0	0.0
646780	4.0	5.0
127253	1756.0	2387.0
106479045	1.0	0.0
106479044	0.0	0.0
729911	2.0	0.0
106479043	4.0	1.0
106480064	0.0	0.0
106479042	22.0	11.0
23170	6021.0	6907.0
115273	45.0	76.0
106480063	0.0	0.0
729909	4.0	8.0
106479041	0.0	0.0
23171	16981.0	5538.0
106479040	1.0	0.0
106480066	2.0	7.0
23172	1460.0	1491.0
106480065	0.0	0.0
23173	4848.0	4988.0
106480068	0.0	0.0
23174	1683.0	1897.0
106480067	0.0	0.0
23175	1804.0	1714.0
23176	4360.0	3079.0
106480069	3.0	0.0
11199	2.0	22.0
11198	6193.0	7139.0
106480060	1.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	8552.0	6839.0
644131	55.0	65.0
404663	0.0	0.0
11162	121.0	134.0
646799	2.0	0.0
11161	5844.0	4464.0
404665	22.0	14.0
11164	2219.0	2689.0
11163	5241.0	5023.0
23144	2161.0	1733.0
127247	1.0	0.0
106480028	0.0	0.0
23145	109.0	92.0
106480027	3.0	0.0
106480029	0.0	0.0
23148	581.0	560.0
106479079	0.0	0.0
646791	4.0	4.0
23149	83.0	76.0
441641	3.0	3.0
106479078	0.0	0.0
106479077	9.0	1.0
106479076	0.0	0.0
84108	360.0	464.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	2.0	0.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	0.0
84109	37.0	0.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	3058.0	3013.0
115265	224.0	246.0
106480035	0.0	0.0
106479071	3.0	1.0
84103	0.0	0.0
23141	4645.0	3387.0
106480034	6.0	0.0
106479070	2.0	0.0
23142	2390.0	2043.0
84106	286.0	117.0
106480037	0.0	0.0
84105	629.0	489.0
23143	1452.0	1771.0
106480036	0.0	0.0
84100	254.0	369.0
11166	197.0	22.0
140258	3.0	0.0
644129	0.0	0.0
11165	1671.0	1384.0
84102	437.0	394.0
11168	4171.0	5119.0
84101	66.0	50.0
11167	41013.0	45134.0
644128	87.0	82.0
11169	171.0	244.0
11171	5131.0	6192.0
11170	4470.0	7073.0
11173	64.0	185.0
441639	0.0	0.0
11172	0.0	0.0
343296	0.0	0.0
11174	42.0	43.0
644146	81.0	66.0
23155	1780.0	1561.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2599.0	3396.0
23158	3354.0	4593.0
106479069	0.0	0.0
441631	341.0	631.0
106479068	0.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	2.0	0.0
106479062	0.0	0.0
106480044	1.0	0.0
23150	1955.0	2483.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	946.0	637.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	4752.0	4367.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2949.0	4031.0
106480047	0.0	0.0
11177	2278.0	2415.0
11176	5155.0	5007.0
11179	1032.0	1754.0
644138	12.0	5.0
11178	284.0	523.0
644139	14.0	1.0
139285	452.0	567.0
106480040	1.0	1.0
103695364	0.0	0.0
103695363	4.0	1.0
644153	0.0	0.0
11140	10712.0	10795.0
644159	0.0	0.0
103695365	7.0	0.0
11142	2476.0	5535.0
166824	1407.0	1087.0
106479019	0.0	0.0
11141	17.0	9.0
130872	3315.0	636.0
106479018	4.0	0.0
644157	169.0	63.0
23122	2382.0	2836.0
106480006	0.0	0.0
106479017	2.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	6.0	0.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	8.0	22.0
23125	4278.0	4181.0
106480007	2.0	0.0
25786	114.0	66.0
106479014	0.0	0.0
25789	65.0	115.0
644150	895.0	1620.0
23126	5901.0	4257.0
106479013	0.0	0.0
25788	136.0	80.0
23127	353.0	964.0
106479012	0.0	0.0
106480009	3.0	0.0
106479011	0.0	0.0
23129	1064.0	3247.0
106479010	0.0	0.0
84129	41.0	14.0
106480011	1.0	1.0
106480010	0.0	0.0
84126	13.0	4.0
106480013	0.0	0.0
84125	247.0	286.0
25780	98.0	279.0
106480012	0.0	0.0
84128	2147.0	2242.0
23120	17.0	1.0
106480015	1.0	0.0
25782	2029.0	2328.0
106480014	0.0	0.0
11144	49.0	57.0
11143	3791.0	3700.0
139212	2.0	1.0
84124	2387.0	1330.0
11146	571.0	365.0
11145	1060.0	2104.0
11148	35.0	1.0
86781	59.0	97.0
11147	1149.0	1191.0
11149	599.0	1001.0
392181	0.0	3.0
127294	21.0	19.0
644165	158.0	31.0
11151	1256.0	1189.0
166815	520.0	752.0
392188	0.0	0.0
106479009	0.0	0.0
11153	1310.0	618.0
106479008	0.0	1.0
644168	2.0	0.0
11152	3578.0	2906.0
106479007	0.0	0.0
25796	4022.0	5434.0
130888	405.0	466.0
23133	4747.0	3523.0
106479006	0.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3620.0	2930.0
25798	6657.0	8507.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	911.0	1158.0
25797	433.0	2887.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	2093.0	1784.0
106479002	0.0	0.0
25799	686.0	452.0
402055	1174.0	1088.0
23138	426.0	281.0
106479001	0.0	0.0
23139	4265.0	3999.0
106479000	0.0	0.0
644160	12.0	0.0
106480020	0.0	0.0
25790	25.0	28.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6560.0	6840.0
106480024	0.0	0.0
25791	383.0	165.0
23130	3077.0	2061.0
106480023	0.0	0.0
23131	2821.0	2473.0
25794	52.0	53.0
106480026	0.0	0.0
25793	7092.0	6067.0
23132	1794.0	1717.0
106480025	0.0	0.0
11155	1955.0	3981.0
11154	747.0	557.0
11157	1005.0	684.0
11156	1468.0	10177.0
11159	755.0	416.0
139221	138.0	727.0
11158	1190.0	859.0
392193	1.0	1.0
23108	838.0	3621.0
23109	3.0	9.0
127281	1918.0	4845.0
441608	0.0	0.0
154860	4.0	5.0
11120	2114.0	1271.0
343263	17.0	4.0
