id	23c08503-80f7-4a8e-94fb-4a51dcebd78b	46e9b99f-ca9d-4db6-a705-662343b5242a
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	166.0	249.0
57622	137.0	470.0
57623	753.0	1339.0
57624	3.0	1.0
57620	2972.0	2830.0
106480730	0.0	0.0
57621	989.0	1656.0
57626	1.0	0.0
100125387	1.0	4.0
730227	3.0	2.0
57628	3.0	7.0
353219	0.0	6.0
729234	297.0	240.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	4.0	7.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	62.0	82.0
106479726	0.0	0.0
729230	401.0	590.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	278.0	337.0
106479723	1.0	1.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	0.0	4.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	1473.0	8511.0
106480736	26.0	24.0
106480735	3.0	0.0
100113391	0.0	0.0
106480738	2.0	0.0
100113392	1.0	0.0
100113393	5.0	11.0
106480737	0.0	0.0
57633	834.0	2387.0
341208	28.0	21.0
150726	623.0	1528.0
57634	2799.0	7931.0
57636	2730.0	3323.0
57630	4091.0	20417.0
57631	2233.0	1484.0
106480741	16.0	18.0
106480740	0.0	0.0
57639	450.0	383.0
106479719	2.0	1.0
730213	12.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	1.0	0.0
106479758	0.0	0.0
729262	19.0	42.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	11.0	2.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	0.0	8.0
106479753	0.0	0.0
100113384	1.0	1.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	15.0	63.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	242.0	77.0
57645	3084.0	5198.0
644809	100.0	71.0
150737	898.0	1117.0
57646	2110.0	3625.0
57647	896.0	1621.0
100188945	7.0	0.0
57642	2.0	1.0
100113389	0.0	0.0
57643	810.0	1309.0
100188949	46.0	65.0
135112	2219.0	4842.0
730249	1.0	0.0
57648	13922.0	28180.0
57649	4556.0	15262.0
730246	10.0	10.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	1.0	0.0
729258	10.0	2.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	1.0	0.0
729252	7.0	0.0
135114	5227.0	6094.0
106479746	0.0	0.0
106479745	1.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	70.0	66.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	313.0	318.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	6.0	3.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	0.0
57655	3684.0	8299.0
100418708	0.0	0.0
100188954	83.0	283.0
57657	217.0	253.0
57658	8467.0	9463.0
100418709	0.0	0.0
100418706	0.0	1.0
57654	503.0	1365.0
100113379	1.0	1.0
729250	0.0	0.0
730239	8.0	20.0
57659	12390.0	18077.0
644815	921.0	2405.0
100188953	231.0	139.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2531.0	5846.0
55003	6853.0	4912.0
57666	2735.0	4513.0
55002	4838.0	8174.0
100418718	0.0	0.0
55001	914.0	1208.0
57669	2434.0	3592.0
55000	8278.0	17180.0
57662	1838.0	4597.0
55007	2515.0	2658.0
100418715	0.0	0.0
57663	0.0	0.0
55006	1338.0	1210.0
57664	1576.0	1529.0
55005	1020.0	922.0
55004	8253.0	5503.0
57665	1362.0	1522.0
55009	1199.0	1380.0
644820	146.0	190.0
55008	2506.0	3304.0
57670	800.0	7604.0
390201	0.0	0.0
392862	138.0	185.0
100418724	0.0	0.0
390203	0.0	0.0
55010	257.0	162.0
390205	51.0	43.0
100418720	5.0	5.0
55014	1839.0	2738.0
57677	1053.0	1088.0
55013	323.0	313.0
57678	1287.0	2103.0
57679	1661.0	2759.0
55012	2222.0	1823.0
55011	3379.0	3457.0
55018	0.0	1.0
57673	365.0	1161.0
57674	5297.0	19225.0
55017	2904.0	2379.0
55016	575.0	657.0
100418728	0.0	0.0
55015	2161.0	2647.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	11.0	14.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	2.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	6.0	7.0
57680	4826.0	11111.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	1.0	0.0
57683	1246.0	3014.0
353267	5.0	10.0
55020	3723.0	7968.0
100418731	0.0	0.0
57688	1143.0	1808.0
57689	82.0	282.0
55024	921.0	1004.0
55023	4264.0	9717.0
389217	7.0	4.0
55022	2444.0	1934.0
57684	1228.0	1463.0
100418737	38.0	52.0
55028	2860.0	1976.0
57685	1651.0	1802.0
343819	0.0	0.0
100418736	0.0	0.0
55027	1225.0	1514.0
100418739	0.0	0.0
55026	88.0	149.0
57687	37.0	7.0
353274	1778.0	3538.0
644844	11.0	258.0
100127983	800.0	318.0
149708	141.0	13.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	0.0
137735	69.0	10.0
106479706	2.0	4.0
729211	3.0	1.0
100127979	1.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	1.0	32.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	917.0	617.0
100418744	12.0	14.0
57692	694.0	892.0
100418743	0.0	2.0
57693	1897.0	2716.0
150709	279.0	344.0
392843	0.0	0.0
100418745	0.0	0.0
55032	3576.0	3005.0
100418740	9.0	15.0
55031	6589.0	11011.0
573971	8.0	30.0
729215	0.0	0.0
55030	2886.0	3391.0
57690	1336.0	3677.0
57699	618.0	285.0
55036	435.0	877.0
389208	2.0	11.0
55035	2317.0	2904.0
55034	529.0	403.0
389206	812.0	7602.0
55033	1659.0	1293.0
389207	0.0	0.0
57695	951.0	1610.0
100418748	11.0	10.0
57696	964.0	1472.0
55039	1064.0	1006.0
100418747	2.0	2.0
55038	656.0	608.0
57697	471.0	593.0
55037	3517.0	4493.0
123103	100.0	77.0
57698	3639.0	4448.0
389203	1988.0	1385.0
113791	3268.0	4093.0
390231	0.0	0.0
353288	0.0	0.0
390233	4.0	0.0
100418754	0.0	1.0
147150	15.0	15.0
100418756	0.0	0.0
389240	113.0	105.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	7.0	8.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	2.0	6.0
353299	0.0	0.0
390245	12.0	13.0
147166	638.0	561.0
100418763	0.0	0.0
100233209	153.0	123.0
100418769	0.0	2.0
123169	1647.0	3158.0
104266962	5.0	0.0
104266963	1.0	1.0
100418770	0.0	0.0
392872	6.0	3.0
390211	6.0	2.0
390212	0.0	2.0
390213	13.0	23.0
100418779	0.0	0.0
147172	671.0	776.0
147179	3322.0	6517.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	36.0	37.0
390218	5.0	1.0
100418774	0.0	0.0
389257	11.0	0.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	5.0	7.0
104266957	28.0	11.0
104266958	3.0	0.0
104266956	0.0	0.0
102465839	0.0	0.0
147184	874.0	594.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	0.0
102465837	0.0	0.0
390226	0.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	0.0	0.0
729288	53.0	95.0
102465842	2.0	4.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	1.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	96.0	87.0
149773	4.0	3.0
221400	569.0	1626.0
149775	6.0	4.0
102524628	11.0	2.0
147111	6.0	41.0
150759	216.0	322.0
729277	1.0	0.0
137797	3.0	0.0
730262	1.0	1.0
135138	201.0	299.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	19.0	31.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	3.0	2.0
102465860	0.0	0.0
159119	0.0	2.0
730291	0.0	0.0
221421	125.0	52.0
390259	0.0	0.0
221424	85.0	117.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	0.0	1.0
57600	3049.0	36548.0
57602	2140.0	4237.0
57608	4958.0	6211.0
57609	2393.0	10603.0
135154	1210.0	911.0
150771	570.0	363.0
57604	242.0	214.0
57605	889.0	1063.0
159125	0.0	0.0
57606	7443.0	9795.0
135152	48.0	54.0
102465876	0.0	0.0
221416	7.0	3.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	2.0	8.0
729298	2.0	0.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	6.0	8.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	67.0	141.0
147138	421.0	827.0
57613	1159.0	4285.0
57614	3147.0	4226.0
57610	1854.0	4681.0
57619	6304.0	25210.0
57615	14.0	19.0
57616	2559.0	2515.0
57617	2266.0	3515.0
390195	0.0	0.0
390197	0.0	0.0
102465882	0.0	1.0
102465881	1.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	178.0	208.0
221443	2226.0	1689.0
400084	36.0	192.0
221438	0.0	0.0
196051	58.0	419.0
389197	10.0	19.0
400073	740.0	738.0
159090	2356.0	2710.0
159091	234.0	222.0
257407	947.0	5457.0
196047	419.0	475.0
390174	0.0	0.0
221468	23.0	153.0
400064	11.0	3.0
221472	345.0	481.0
100233198	164.0	226.0
390181	0.0	0.0
390183	14.0	6.0
390186	0.0	0.0
400058	2.0	1.0
221458	70.0	58.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1435.0	801.0
9311	54.0	50.0
9312	19.0	25.0
9310	257.0	341.0
9315	3944.0	3417.0
162699	0.0	0.0
9313	10.0	36.0
147081	1002.0	1377.0
9314	2756.0	4350.0
221477	9560.0	14638.0
221476	4868.0	666.0
221481	28.0	46.0
9308	671.0	846.0
9306	2004.0	3159.0
9322	3701.0	3248.0
9320	13289.0	22008.0
9321	3584.0	5831.0
9326	2210.0	1728.0
147093	0.0	1.0
9324	3092.0	2032.0
9325	1833.0	1880.0
160065	0.0	4.0
257415	689.0	768.0
9319	115.0	243.0
9317	1928.0	3446.0
9318	7473.0	6282.0
9333	14.0	10.0
9334	4866.0	7664.0
400094	12.0	29.0
9331	1738.0	1576.0
9332	731.0	2010.0
9337	5093.0	4822.0
9338	4413.0	2775.0
100233146	0.0	0.0
221496	2048.0	3149.0
9330	2197.0	3074.0
9328	3270.0	3339.0
9329	2862.0	6374.0
9344	3491.0	5845.0
9342	2799.0	4491.0
9343	3702.0	6005.0
9348	19.0	24.0
9349	43913.0	36871.0
402665	8.0	5.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	7.0	12.0
106479698	0.0	0.0
106480687	1.0	2.0
57583	5652.0	9871.0
106479697	0.0	0.0
57584	3289.0	5894.0
106479696	1.0	0.0
106480689	0.0	0.0
9340	12.0	24.0
106479695	0.0	0.0
9341	8911.0	7449.0
106479694	1.0	1.0
106479693	0.0	0.0
57580	2258.0	3932.0
106479692	0.0	0.0
57589	1670.0	2557.0
106479691	1.0	1.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	3.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	1019.0	2619.0
106480695	4.0	9.0
57586	619.0	1890.0
106480694	0.0	0.0
57587	4838.0	7428.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	0.0	3.0
100101467	1309.0	1536.0
9356	0.0	0.0
9353	2551.0	4048.0
9354	3694.0	6739.0
644761	10.0	14.0
9358	135.0	512.0
106479689	0.0	0.0
57592	2453.0	5160.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	3154.0	2881.0
106480698	0.0	0.0
106479687	1.0	1.0
106479686	0.0	0.0
57594	1178.0	1720.0
57595	928.0	1282.0
106479685	0.0	0.0
9351	8691.0	12256.0
106479684	0.0	0.0
9352	5960.0	5179.0
106479683	0.0	0.0
57590	3859.0	5860.0
106479682	0.0	0.0
9350	1.0	1.0
57591	2180.0	3712.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	205.0	199.0
57597	1649.0	3959.0
57599	4101.0	4522.0
644754	0.0	1.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1945.0	1834.0
9364	1230.0	1091.0
9365	907.0	958.0
9368	5147.0	4058.0
9369	1000.0	1272.0
644773	0.0	0.0
402643	0.0	2.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	382.0	144.0
9363	33.0	11.0
106480669	0.0	0.0
9360	6210.0	7920.0
9361	3747.0	5746.0
106480671	1.0	1.0
106480670	1.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	1.0	4.0
106480675	0.0	1.0
106480674	1.0	1.0
341277	18.0	22.0
644768	0.0	0.0
341276	0.0	0.0
9377	3658.0	3407.0
9378	258.0	327.0
9375	21387.0	41078.0
9376	0.0	1.0
9379	298.0	370.0
106480677	0.0	0.0
9370	1.0	0.0
106480676	1.0	0.0
106480679	0.0	0.0
106480678	14.0	8.0
9373	2282.0	3174.0
9374	490.0	913.0
9371	4440.0	7673.0
9372	2560.0	4480.0
106480680	0.0	0.0
106480682	0.0	1.0
106480681	0.0	0.0
257468	132.0	96.0
106480684	1.0	0.0
106480683	0.0	0.0
106480686	1.0	0.0
106480685	0.0	0.0
100101440	3.0	4.0
9388	389.0	216.0
9389	5.0	5.0
644790	12.0	10.0
9386	19.0	5.0
106479659	0.0	0.0
106479658	1.0	0.0
113730	68.0	532.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	8086.0	6968.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	14.0	15.0
106479654	0.0	0.0
106480643	1.0	2.0
106480646	21.0	10.0
106479653	1.0	0.0
106479652	1.0	0.0
106480645	0.0	0.0
106480648	1.0	0.0
106479651	0.0	0.0
9384	147.0	71.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	2178.0	3176.0
106480649	0.0	0.0
9383	0.0	4.0
100113402	0.0	0.0
100113403	0.0	2.0
100113404	0.0	52.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	0.0	0.0
106480652	0.0	0.0
100113407	776.0	1734.0
9399	1272.0	992.0
9397	1884.0	1860.0
9398	94.0	223.0
106479649	1.0	0.0
106479648	0.0	0.0
106479647	1.0	0.0
106479646	0.0	0.0
106479645	1.0	3.0
9391	4598.0	6021.0
106480655	0.0	2.0
106479644	0.0	0.0
9392	2511.0	6700.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	0.0	0.0
9390	4.0	5.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	2636.0	5142.0
125704	24.0	17.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	0.0
106480663	0.0	0.0
105376843	15.0	30.0
100551499	1.0	1.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	2.0	3.0
106479676	0.0	0.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	0.0	1.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	93.0	126.0
106479672	0.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	1.0
106480630	13.0	25.0
106479669	0.0	1.0
196074	980.0	1087.0
106479668	1.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	19.0	27.0
106480634	0.0	0.0
106479663	0.0	0.0
106479662	0.0	2.0
106480637	0.0	4.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	1.0	0.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	1.0	0.0
106480608	0.0	0.0
729366	3.0	3.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	4.0	3.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	0.0	1.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	1.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	0.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	79.0	148.0
284695	1773.0	2539.0
343515	0.0	3.0
106479609	1.0	0.0
115827	8.0	12.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	0.0	3.0
106479607	1.0	0.0
140807	1.0	1.0
106479606	1.0	0.0
729356	0.0	0.0
106479605	1.0	3.0
140809	156.0	205.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	1.0	1.0
106480613	0.0	0.0
106480612	1.0	0.0
729359	2317.0	3292.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	70.0	42.0
115825	1187.0	1731.0
139818	711.0	1149.0
106480617	2.0	0.0
106480616	0.0	0.0
343505	1.0	1.0
106480620	0.0	1.0
284688	0.0	0.0
100418804	0.0	1.0
140801	6.0	1.0
57758	8422.0	14823.0
140803	104.0	120.0
284680	2.0	17.0
115817	1824.0	1425.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	40.0	25.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	93.0	90.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	130.0	89.0
106479630	0.0	0.0
100418811	0.0	0.0
257062	4.0	1.0
55102	2806.0	6900.0
55101	2860.0	2429.0
55100	2156.0	2083.0
100418819	10.0	13.0
57761	1613.0	3389.0
55106	281.0	231.0
55105	1165.0	1493.0
57763	2092.0	2820.0
55103	2104.0	4162.0
284677	91.0	63.0
100418815	0.0	0.0
55109	2741.0	4160.0
55108	7872.0	10378.0
55107	2902.0	3400.0
284672	209.0	190.0
106479629	0.0	0.0
140828	1131.0	30.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	100.0	81.0
106479623	0.0	0.0
106479622	0.0	2.0
106479621	0.0	2.0
100418820	3.0	14.0
106479620	0.0	0.0
55113	620.0	911.0
100418829	0.0	0.0
55112	1391.0	1753.0
100418828	0.0	0.0
55111	2287.0	2267.0
55110	687.0	609.0
55117	44.0	48.0
55116	816.0	894.0
55114	2148.0	2957.0
100127893	3.0	6.0
55119	3255.0	4030.0
55118	621.0	63.0
140823	2582.0	1082.0
140825	52.0	53.0
100127889	7.0	8.0
729321	0.0	0.0
729323	0.0	0.0
100874201	0.0	1.0
100874200	0.0	0.0
100127888	6.0	12.0
55120	998.0	1044.0
729327	2.0	1.0
57787	2573.0	3147.0
55124	155.0	145.0
55122	1587.0	1566.0
55128	3250.0	5841.0
55127	2016.0	4236.0
55125	2072.0	4117.0
57786	1166.0	2470.0
100418837	5.0	4.0
100874205	2.0	2.0
100874204	0.0	1.0
113220	1088.0	1081.0
100874203	7.0	13.0
55129	1946.0	2182.0
100874202	28.0	15.0
100874208	0.0	1.0
100874207	12.0	9.0
100874206	0.0	1.0
729310	0.0	0.0
100101268	46.0	51.0
113201	16792.0	18011.0
100101267	1658.0	4189.0
100418843	0.0	3.0
55131	1223.0	2038.0
55130	506.0	516.0
392505	2.0	0.0
55135	427.0	485.0
57798	3189.0	4042.0
57799	1812.0	2466.0
55133	1659.0	2129.0
55132	1617.0	3224.0
392509	11.0	19.0
57794	1797.0	1986.0
55139	1774.0	2932.0
127845	194.0	143.0
55138	53.0	50.0
57795	6.0	1.0
55137	235.0	598.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	11.0	5.0
729344	1.0	1.0
100874223	50.0	50.0
644731	0.0	0.0
100874222	0.0	4.0
729342	11.0	18.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	5.0	17.0
55142	1245.0	1410.0
55140	2663.0	2666.0
55146	3110.0	3009.0
55145	964.0	773.0
55144	1129.0	2015.0
55143	102.0	277.0
55149	1199.0	2000.0
127833	55.0	86.0
55148	3465.0	3897.0
115861	0.0	1.0
55147	5048.0	6129.0
100874227	0.0	2.0
100874226	1.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	5.0	3.0
100874212	17.0	12.0
100874211	27.0	85.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	1.0	0.0
55153	2676.0	3556.0
100418861	0.0	0.0
55152	1239.0	1223.0
55151	1394.0	782.0
79100	2.0	0.0
100526694	5.0	9.0
55150	48.0	31.0
729338	30.0	6.0
100526693	28.0	18.0
55157	1027.0	2117.0
79102	2330.0	3310.0
100996684	0.0	0.0
55156	3926.0	3227.0
79101	2144.0	3180.0
100996686	0.0	0.0
79104	15.0	5.0
55154	419.0	796.0
55159	1404.0	1742.0
100874216	0.0	0.0
79109	6761.0	7140.0
100874214	20.0	36.0
100874213	2.0	3.0
644739	7.0	17.0
100874219	0.0	0.0
127829	3033.0	3278.0
100874218	0.0	0.0
100874217	1.0	2.0
125242	4.0	2.0
100526664	0.0	1.0
100418877	9.0	11.0
140870	4.0	0.0
140871	0.0	0.0
140873	0.0	0.0
140875	12.0	3.0
140876	300.0	229.0
113263	791.0	1357.0
392540	0.0	0.0
113246	6277.0	3482.0
164832	1761.0	4413.0
100418887	10.0	9.0
149224	16.0	20.0
392545	0.0	0.0
392547	1.0	2.0
150209	92.0	41.0
125228	996.0	1145.0
140880	0.0	0.0
140881	0.0	1.0
140883	174.0	316.0
140885	1766.0	3136.0
140886	446.0	604.0
113251	3116.0	5062.0
113235	809.0	2004.0
149233	4.0	5.0
392517	9.0	10.0
392516	0.0	1.0
140890	4395.0	6975.0
140893	328.0	575.0
152877	53.0	94.0
100526648	0.0	0.0
140894	4.0	13.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	0.0
392522	0.0	0.0
392525	0.0	0.0
125208	254.0	388.0
125206	4.0	11.0
150223	794.0	944.0
150221	2.0	7.0
140838	441.0	392.0
152816	2.0	1.0
57700	2345.0	3311.0
152815	1787.0	1647.0
57701	1360.0	1894.0
57707	1168.0	1054.0
140831	343.0	592.0
57708	4714.0	4180.0
57709	29.0	14.0
140832	0.0	0.0
57703	2339.0	2536.0
140834	0.0	1.0
57704	4225.0	4745.0
140836	2.0	0.0
57705	326.0	980.0
57706	2146.0	4641.0
140849	3.0	2.0
729399	14.0	13.0
729396	0.0	0.0
57710	575.0	490.0
57711	913.0	1067.0
57713	1462.0	1547.0
57718	94.0	87.0
729391	0.0	0.0
57719	602.0	1125.0
729392	0.0	5.0
57715	2519.0	2216.0
140846	2.0	1.0
57716	871.0	1441.0
140848	0.0	0.0
57717	129.0	379.0
137209	273.0	274.0
113278	1043.0	1486.0
392552	0.0	0.0
392557	8.0	7.0
57721	1880.0	2343.0
57722	167.0	50.0
57724	1835.0	5024.0
140850	0.0	0.0
152831	34.0	58.0
57720	9677.0	16542.0
140851	2.0	3.0
140856	0.0	0.0
100125288	26.0	39.0
140857	10.0	4.0
57727	2883.0	5035.0
57728	1702.0	2082.0
392561	0.0	0.0
57732	435.0	606.0
57733	6.0	1.0
57730	44.0	133.0
140862	96.0	73.0
57731	432.0	707.0
140863	0.0	0.0
113277	423.0	335.0
139886	513.0	1647.0
140865	0.0	0.0
402381	1.0	0.0
150160	0.0	0.0
79090	1999.0	1581.0
79092	271.0	267.0
79091	909.0	839.0
79094	115.0	204.0
79096	1691.0	1583.0
79095	1592.0	1049.0
79098	18645.0	41818.0
79097	0.0	0.0
149175	645.0	1041.0
150159	59.0	36.0
137196	3.0	2.0
80086	7.0	0.0
79081	171.0	374.0
79080	1704.0	1873.0
79083	10649.0	10972.0
79085	6999.0	7033.0
79084	1450.0	1768.0
79087	1314.0	1662.0
402375	10.0	12.0
402374	0.0	0.0
79086	4676.0	4880.0
79089	2961.0	2781.0
79088	1778.0	2322.0
80072	50.0	111.0
80071	229.0	274.0
150165	0.0	0.0
80070	0.0	0.0
402360	0.0	1.0
9400	1181.0	1815.0
9404	764.0	971.0
9401	666.0	375.0
9402	197.0	220.0
392479	2.0	1.0
92086	6.0	8.0
402359	7.0	1.0
9410	2721.0	3636.0
125170	1773.0	1784.0
9411	5620.0	9077.0
9414	5919.0	8225.0
9415	10615.0	3552.0
9412	2848.0	1930.0
9413	1894.0	4271.0
92070	1290.0	2225.0
80099	0.0	0.0
9407	3.0	3.0
9406	5630.0	5497.0
150185	0.0	2.0
80097	3126.0	3194.0
9409	1594.0	1280.0
80095	1034.0	1150.0
9421	0.0	0.0
9422	1794.0	3939.0
9420	429.0	1099.0
414328	578.0	265.0
9425	1313.0	1895.0
9426	0.0	0.0
9423	971.0	1099.0
9424	1133.0	2672.0
149134	117.0	164.0
9419	1371.0	1260.0
9416	7283.0	9550.0
414332	77.0	97.0
9432	0.0	0.0
9430	6.0	7.0
9431	7.0	7.0
9436	1.0	0.0
9437	6.0	6.0
9435	1291.0	1288.0
441933	0.0	0.0
441932	3.0	1.0
441931	0.0	0.0
92092	230.0	374.0
152789	304.0	74.0
221120	1637.0	1369.0
9429	2384.0	1330.0
9427	15.0	29.0
9443	1127.0	990.0
9444	5291.0	6232.0
9441	390.0	664.0
9442	1284.0	832.0
9447	47.0	43.0
9448	4023.0	7480.0
9445	47896.0	47347.0
9446	5141.0	4201.0
106480589	0.0	0.0
106480588	0.0	0.0
9440	2155.0	3244.0
164781	10.0	1.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	54.0	143.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	3498.0	3302.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	5.0	6.0
9439	2609.0	5731.0
106480590	0.0	0.0
414351	0.0	0.0
9454	748.0	690.0
9455	12450.0	27268.0
9452	3157.0	1135.0
9453	4228.0	4422.0
441958	0.0	0.0
9459	1651.0	1960.0
441957	0.0	0.0
9456	390.0	584.0
9457	230.0	159.0
106480599	0.0	0.0
441951	3625.0	2868.0
9450	277.0	245.0
9451	2905.0	6021.0
221143	704.0	505.0
150147	3.0	2.0
150142	11.0	12.0
