id	d5e1f394-fa12-4197-ab85-2e738847527e	2205b107-3cb2-46dd-b1f2-b9342df83d4a
84940	395.0	158.0
389336	35.0	7.0
389337	4603.0	3423.0
84942	198.0	336.0
84941	864.0	781.0
642546	0.0	0.0
343930	3.0	0.0
84929	15.0	140.0
389333	441.0	445.0
84926	7474.0	8042.0
84925	1388.0	2082.0
84928	1612.0	1583.0
57336	275.0	425.0
84933	445.0	470.0
84932	1752.0	1466.0
57337	699.0	921.0
84935	105.0	75.0
57338	51.0	36.0
84934	1987.0	2178.0
57332	504.0	816.0
57333	239.0	415.0
84931	1.0	2.0
84930	341.0	428.0
57335	230.0	276.0
103752554	0.0	0.0
103752555	0.0	2.0
642559	0.0	5.0
390352	4.0	4.0
390354	1146.0	636.0
389362	701.0	885.0
150677	0.0	0.0
150678	3055.0	2264.0
377381	126.0	82.0
162655	195.0	212.0
390363	5.0	5.0
147040	1225.0	1177.0
343901	2.0	0.0
149699	0.0	1.0
150684	1731.0	1362.0
150681	0.0	0.0
159013	998.0	1011.0
221504	6.0	4.0
103752581	0.0	1.0
389386	0.0	0.0
389383	3.0	3.0
389384	0.0	8.0
123041	8.0	13.0
162681	89.0	77.0
123036	5628.0	7815.0
103752587	0.0	0.0
150696	6739.0	8281.0
103752588	3.0	2.0
103752589	4.0	8.0
103752583	0.0	0.0
103752584	12.0	12.0
103752585	8.0	12.0
103752586	0.0	0.0
390340	0.0	0.0
389376	0.0	3.0
221527	322.0	552.0
390394	0.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	945.0	277.0
389395	0.0	0.0
123096	2031.0	3517.0
137682	493.0	744.0
390378	0.0	2.0
221545	762.0	949.0
221547	9.0	8.0
147011	52.0	73.0
147007	1736.0	1541.0
100996295	0.0	2.0
137695	1760.0	1644.0
162632	3.0	8.0
149685	0.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	1534.0	1927.0
100996280	0.0	0.0
94240	238.0	112.0
94241	5981.0	10855.0
94236	0.0	0.0
94235	2.0	2.0
94234	1064.0	428.0
94239	7598.0	7859.0
94233	0.0	0.0
390294	1.0	1.0
390297	0.0	0.0
390298	0.0	1.0
221584	22.0	40.0
150590	154.0	192.0
94274	1491.0	997.0
94298	0.0	0.0
94297	1.0	0.0
414768	0.0	1.0
642451	1.0	0.0
414766	19.0	26.0
414767	0.0	0.0
654434	227.0	466.0
400123	0.0	1.0
400121	0.0	0.0
57221	10501.0	35871.0
84838	1370.0	1932.0
400120	7.0	34.0
84837	225.0	258.0
84839	0.0	0.0
57226	2715.0	2962.0
84844	1261.0	1154.0
84847	0.0	1.0
57228	635.0	308.0
57222	58395.0	67856.0
402779	0.0	0.0
402778	320.0	298.0
57223	6195.0	6517.0
57224	288.0	266.0
84842	56.0	37.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	1.0
642448	2.0	4.0
642461	0.0	0.0
642460	0.0	0.0
414777	1201.0	1550.0
414778	7.0	12.0
57231	3197.0	3308.0
400110	0.0	1.0
57232	243.0	319.0
654427	6.0	9.0
84826	0.0	0.0
654429	3.0	34.0
84833	2857.0	1549.0
84836	8810.0	6027.0
84830	167.0	213.0
57234	377.0	321.0
84832	0.0	0.0
654433	726.0	879.0
9001	41.0	61.0
9002	87.0	268.0
642475	92.0	71.0
84859	2237.0	2885.0
84867	56.0	23.0
84866	3013.0	3040.0
84869	1417.0	2968.0
84868	115.0	151.0
654463	1.0	0.0
84865	238.0	568.0
84864	1463.0	2106.0
84861	2100.0	2675.0
9014	798.0	827.0
9015	191.0	209.0
9013	1042.0	1433.0
9019	8868.0	9328.0
9016	435.0	352.0
341392	0.0	3.0
84848	9.0	12.0
84856	12.0	16.0
84858	2574.0	3051.0
84852	298.0	168.0
102725176	0.0	0.0
84851	497.0	754.0
642477	96.0	171.0
84850	1.0	2.0
105376946	1.0	7.0
9025	1098.0	1135.0
9026	2412.0	3286.0
9023	274.0	148.0
113612	2486.0	1169.0
9024	30.0	1257.0
642493	1.0	0.0
9027	4.0	4.0
9028	102.0	110.0
400165	0.0	1.0
9021	1654.0	3255.0
9022	129.0	70.0
9020	985.0	786.0
84889	202.0	161.0
84888	4206.0	3722.0
654483	29.0	16.0
84885	3881.0	2806.0
654486	0.0	0.0
84886	3593.0	4106.0
84881	1205.0	1279.0
642489	42.0	67.0
84883	664.0	598.0
654480	4.0	5.0
9037	706.0	411.0
9034	54.0	63.0
9038	0.0	2.0
9039	2578.0	2977.0
400156	1.0	2.0
9032	3.0	0.0
9033	14.0	8.0
9031	5970.0	6157.0
84878	1136.0	1343.0
84879	120.0	83.0
84874	529.0	1018.0
84873	1.0	0.0
84876	919.0	1091.0
84875	2997.0	2088.0
84870	367.0	167.0
84872	649.0	690.0
84871	15.0	7.0
9047	41.0	54.0
9048	87.0	199.0
9045	46863.0	34886.0
9046	91.0	81.0
9049	3973.0	2966.0
106480985	2.0	0.0
9040	4887.0	4382.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	1.0
9043	2202.0	3205.0
400141	178.0	113.0
106480989	0.0	0.0
9044	958.0	1078.0
106480988	0.0	0.0
57282	5.0	6.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	0.0	2.0
414753	0.0	0.0
414754	1.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	17.0	13.0
341356	1.0	0.0
9058	34.0	7.0
9056	155.0	175.0
9057	178.0	357.0
341350	1.0	1.0
9050	848.0	962.0
106480996	0.0	0.0
9051	74.0	59.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	3606.0	2076.0
9054	1422.0	1467.0
9055	292.0	542.0
106480999	0.0	0.0
9052	4387.0	2911.0
9053	5322.0	12077.0
84899	2996.0	5109.0
282569	0.0	0.0
400129	5.0	4.0
84896	4490.0	2746.0
84895	1428.0	2408.0
400128	64.0	68.0
84898	2278.0	1870.0
84897	1324.0	1767.0
400126	24.0	46.0
654499	0.0	0.0
84892	2076.0	2104.0
414764	61.0	38.0
84891	0.0	1.0
414765	27.0	51.0
84894	89.0	904.0
84893	3420.0	4403.0
414760	7.0	3.0
414761	29.0	42.0
84890	1956.0	2130.0
341346	4.0	2.0
9069	4284.0	4377.0
414926	8.0	5.0
9068	313.0	270.0
106479979	0.0	0.0
729004	1.0	2.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	1.0
106479975	6.0	4.0
9061	6958.0	6630.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	326.0	753.0
106480964	0.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	0.0	0.0
9066	21758.0	23432.0
106480966	0.0	0.0
9063	2019.0	2902.0
729009	349.0	315.0
106480969	0.0	0.0
9064	1983.0	1900.0
106480968	0.0	0.0
106480970	1.0	4.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	7.0	28.0
106479969	0.0	0.0
9079	487.0	824.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	1.0	4.0
9073	3610.0	11901.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3018.0	1998.0
106479961	0.0	0.0
106480976	0.0	2.0
9071	149.0	49.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	2604.0	2634.0
390402	0.0	0.0
106480978	3.0	3.0
9077	266.0	118.0
390403	0.0	1.0
106480977	0.0	0.0
9074	1.0	2.0
9075	3.0	3.0
106480979	0.0	0.0
100996387	0.0	0.0
390407	1.0	0.0
106480981	0.0	0.0
106480980	1.0	0.0
106480983	0.0	0.0
106480982	17.0	8.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	8.0	4.0
137529	0.0	3.0
730010	10.0	8.0
106479999	0.0	1.0
729020	2.0	2.0
113510	604.0	530.0
106479998	0.0	0.0
729023	7.0	2.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	2.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	253.0	294.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	68.0	236.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	1747.0	1448.0
106480946	0.0	0.0
57402	2226.0	450.0
57403	2377.0	2930.0
57404	2286.0	3083.0
57405	35.0	47.0
389416	3.0	1.0
149501	63.0	51.0
9080	9.0	14.0
106480950	0.0	0.0
57406	577.0	519.0
57407	4626.0	4576.0
57408	211.0	0.0
730005	91.0	76.0
57409	1002.0	1239.0
106480959	0.0	0.0
729013	1257.0	771.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	4.0	3.0
106479986	0.0	0.0
9094	2013.0	2336.0
106479985	0.0	0.0
106480952	0.0	1.0
9095	96.0	97.0
106479984	0.0	7.0
106480951	0.0	2.0
9092	4105.0	4586.0
106479983	1.0	3.0
106480954	1.0	0.0
9093	3497.0	4105.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	47.0	36.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	213.0	89.0
106479980	0.0	0.0
106480955	0.0	0.0
9096	35.0	4.0
106480958	0.0	0.0
9097	5582.0	6257.0
106480957	0.0	0.0
57413	112.0	89.0
57414	10258.0	11447.0
57415	1386.0	204.0
389404	6.0	5.0
9091	3332.0	4617.0
57410	7547.0	9416.0
389400	0.0	0.0
106480961	1.0	0.0
57412	28.0	19.0
106480960	1.0	0.0
57418	1882.0	2485.0
57419	1129.0	1024.0
106480927	0.0	0.0
106479938	0.0	1.0
106479937	0.0	0.0
106480926	0.0	1.0
106479936	0.0	0.0
106480929	0.0	2.0
106479935	0.0	3.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	1.0
106479931	0.0	0.0
390431	0.0	1.0
106479930	0.0	0.0
390432	0.0	0.0
400322	151.0	909.0
390433	0.0	0.0
106480921	0.0	0.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	2.0
106480925	0.0	2.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	2.0
341418	0.0	0.0
341416	0.0	0.0
100996350	1.0	1.0
389434	77.0	303.0
642402	0.0	1.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	0.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	0.0	1.0
106479922	0.0	1.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	1.0	2.0
353497	224.0	246.0
390442	0.0	0.0
106480930	0.0	4.0
390443	0.0	0.0
389432	952.0	2118.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	3.0	7.0
106480935	0.0	2.0
389428	5.0	3.0
341405	0.0	1.0
389422	0.0	6.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	0.0	0.0
106479958	0.0	0.0
106479957	0.0	2.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	0.0	1.0
106479951	0.0	0.0
390411	1.0	2.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	3.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	2.0
106480902	0.0	0.0
57446	18994.0	21246.0
57447	8931.0	5364.0
390418	0.0	2.0
100996331	0.0	0.0
57448	3752.0	5740.0
390419	0.0	0.0
57449	447.0	575.0
389458	0.0	0.0
642425	0.0	0.0
642424	0.0	0.0
100125556	173.0	106.0
106479949	0.0	0.0
106480916	0.0	3.0
106479948	0.0	0.0
106480915	2.0	5.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	1.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	10.0	2.0
106479942	0.0	1.0
106479941	11.0	0.0
106479940	0.0	0.0
390421	0.0	1.0
57451	341.0	271.0
106480910	0.0	0.0
57452	409.0	569.0
390423	0.0	0.0
414919	2790.0	2945.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	916.0	1161.0
106480913	0.0	0.0
57458	2976.0	3372.0
390429	2.0	0.0
57459	1529.0	2081.0
57453	15.0	30.0
57455	1325.0	1949.0
57456	2365.0	2324.0
106479939	2.0	6.0
390472	2.0	1.0
162540	0.0	0.0
150554	17.0	20.0
729082	5437.0	6567.0
729085	188.0	133.0
729079	0.0	2.0
390483	0.0	5.0
730061	1.0	3.0
150568	0.0	0.0
729073	2.0	6.0
497258	250.0	253.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	811.0	904.0
730092	78.0	123.0
730091	103.0	80.0
150577	0.0	0.0
150572	997.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	0.0	4.0
102546227	0.0	0.0
106479902	0.0	3.0
730087	66.0	259.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	1.0	4.0
729097	8.0	7.0
389493	131.0	207.0
221613	0.0	0.0
729096	8.0	8.0
729092	7.0	15.0
729046	47.0	53.0
729042	1.0	0.0
729041	12.0	23.0
730029	186.0	92.0
730023	5.0	10.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	2.0	3.0
730051	772.0	1478.0
221662	490.0	373.0
150538	21.0	17.0
162515	179.0	334.0
162517	1.0	3.0
729059	1.0	2.0
162514	7.0	15.0
730041	11.0	12.0
149563	98.0	65.0
221656	863.0	937.0
729050	1.0	2.0
221687	16.0	11.0
221692	63.0	90.0
162494	180.0	97.0
654391	1.0	1.0
198437	0.0	2.0
257629	3.0	2.0
267004	6.0	10.0
149499	4.0	9.0
162466	36.0	20.0
255022	5.0	3.0
162461	207.0	16.0
267010	0.0	0.0
267012	0.0	2.0
267013	2.0	1.0
150472	468.0	590.0
255031	180.0	169.0
255025	0.0	0.0
101101692	54.0	40.0
255027	686.0	771.0
267002	483.0	585.0
150483	12.0	12.0
282617	0.0	0.0
282618	0.0	0.0
282616	0.0	0.0
644990	25.0	47.0
9103	7.0	24.0
9100	5494.0	3967.0
9101	2556.0	3264.0
644994	0.0	0.0
9107	2437.0	2486.0
9104	486.0	347.0
400242	135.0	194.0
84959	92.0	423.0
255061	9.0	11.0
84958	8845.0	6506.0
654319	0.0	0.0
100996315	0.0	0.0
84966	889.0	1127.0
57348	49.0	37.0
282679	716.0	493.0
84968	19.0	22.0
84967	1896.0	1670.0
84962	1243.0	1142.0
57343	862.0	1216.0
654320	0.0	0.0
255057	3.0	16.0
84961	1735.0	2050.0
654321	0.0	5.0
400238	0.0	0.0
654322	4.0	5.0
84964	60.0	107.0
400236	228.0	149.0
644988	6.0	8.0
84960	189.0	195.0
642326	0.0	0.0
9113	2935.0	3009.0
9114	9159.0	9262.0
9111	715.0	295.0
9112	2440.0	4103.0
9117	5679.0	8889.0
9118	26.0	58.0
414899	0.0	0.0
100996307	199.0	100.0
100996306	0.0	0.0
84948	871.0	1025.0
9110	2201.0	3259.0
84947	860.0	769.0
84955	680.0	700.0
84954	2354.0	2357.0
84957	35.0	75.0
100996301	5.0	88.0
84951	3447.0	1696.0
84950	2958.0	2821.0
84953	70.0	94.0
400224	8.0	63.0
84952	7273.0	12567.0
644998	0.0	0.0
9108	60.0	52.0
642337	1.0	0.0
644997	0.0	2.0
9124	7770.0	3774.0
9125	2203.0	3046.0
9122	228.0	124.0
9123	794.0	561.0
9128	2680.0	2750.0
9129	1205.0	1830.0
9126	2302.0	2618.0
9127	48.0	20.0
94304	0.0	0.0
255043	76.0	96.0
9120	32.0	32.0
9121	918.0	464.0
57369	2.0	3.0
84988	1557.0	1548.0
84987	2768.0	1330.0
84989	49.0	62.0
84984	158.0	119.0
84983	4.0	47.0
84986	798.0	512.0
84985	37.0	13.0
642345	0.0	2.0
9119	2.0	13.0
84981	818.0	1029.0
9135	5914.0	7619.0
9136	1479.0	1851.0
9133	214.0	406.0
9134	31.0	89.0
9139	4143.0	5552.0
267014	0.0	0.0
267015	1.0	1.0
9138	2268.0	3763.0
267017	0.0	0.0
9131	2634.0	3507.0
9132	152.0	276.0
84969	273.0	1062.0
9130	4028.0	5297.0
400208	0.0	2.0
84976	597.0	397.0
400209	81.0	92.0
400206	0.0	0.0
84978	45.0	38.0
84973	1383.0	1554.0
84975	3485.0	2221.0
57379	2.0	0.0
642357	7.0	12.0
84971	1321.0	1833.0
84970	1.0	1.0
267020	2.0	4.0
9146	3110.0	5183.0
9147	1335.0	1753.0
9144	38362.0	33607.0
9145	2957.0	1989.0
9148	140.0	80.0
106479899	0.0	0.0
9149	1550.0	2218.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	1.0
57380	2192.0	2366.0
9143	7.0	12.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	327.0	375.0
9140	1966.0	2025.0
106479891	0.0	0.0
9141	1556.0	1555.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	68.0	139.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	0.0
9158	3580.0	3580.0
9156	27.0	67.0
106479889	0.0	0.0
9159	2338.0	2247.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	16.0	12.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1270.0	1482.0
106480896	0.0	0.0
106479885	0.0	1.0
57396	611.0	1173.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	6.0	10.0
106479882	0.0	0.0
9154	3.0	1.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	85.0	78.0
9152	1.0	0.0
654350	0.0	0.0
84996	577.0	379.0
84991	2917.0	3633.0
84993	3561.0	2945.0
84992	0.0	0.0
9168	18932.0	13025.0
9169	4867.0	6439.0
9166	2108.0	1399.0
642395	9.0	13.0
9167	9281.0	8606.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	228.0	208.0
106480867	0.0	0.0
9162	31.0	21.0
106480869	0.0	0.0
654383	1.0	0.0
106480871	3.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	9.0	1.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1148.0	1468.0
9177	0.0	1.0
106480875	0.0	0.0
9172	1781.0	199.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	2149.0	1578.0
106480876	0.0	0.0
9175	2750.0	3566.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	2.0	9.0
106480880	1.0	7.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	0.0	0.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	3.0	2.0
137868	0.0	0.0
730112	23.0	16.0
106480849	0.0	0.0
729123	1.0	2.0
9188	2969.0	5058.0
106479859	0.0	0.0
106479858	0.0	5.0
9189	5527.0	6131.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	1.0
9182	171.0	358.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	813.0	899.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	1487.0	2274.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	1311.0	1124.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	647.0	959.0
106480845	0.0	0.0
9184	3326.0	4331.0
106480848	0.0	0.0
9185	8102.0	4856.0
106480847	0.0	0.0
57501	49.0	118.0
57502	100.0	64.0
57504	2372.0	2874.0
125875	53.0	82.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	6572.0	3892.0
730109	0.0	0.0
137872	572.0	547.0
102546175	5.0	1.0
57505	1443.0	1839.0
644903	21.0	28.0
57506	4461.0	8482.0
57507	636.0	668.0
57508	808.0	685.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	198.0	166.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2068.0	1896.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	4249.0	4992.0
106480857	0.0	1.0
106480856	0.0	3.0
106480859	0.0	2.0
729119	1.0	1.0
9196	15.0	45.0
106480858	0.0	0.0
57512	329.0	937.0
57513	1692.0	2654.0
57514	449.0	748.0
123207	891.0	883.0
57515	16528.0	15005.0
106480860	0.0	0.0
57510	2240.0	2828.0
106480862	0.0	1.0
57511	1761.0	1928.0
106480861	0.0	0.0
644911	3.0	1.0
644914	6.0	11.0
57519	166.0	300.0
729146	4.0	2.0
106480828	0.0	0.0
113878	2075.0	1336.0
135228	892.0	893.0
106480827	0.0	0.0
729148	49.0	78.0
106480829	0.0	0.0
137886	1895.0	2392.0
106479879	0.0	1.0
730130	6.0	28.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	0.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	0.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	1.0	0.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	1519.0	1012.0
57524	68.0	213.0
57526	31.0	30.0
644928	5.0	3.0
57520	140.0	306.0
57521	2641.0	3114.0
57522	688.0	936.0
57528	42.0	7.0
57529	1.0	0.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	12.0	6.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	0.0	0.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	748.0	898.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	1.0	1.0
106480836	0.0	0.0
57534	3114.0	3125.0
57535	34690.0	32449.0
343727	0.0	0.0
57536	299.0	391.0
57537	259.0	186.0
150864	2532.0	9566.0
57530	3992.0	5901.0
57531	553.0	789.0
57532	4254.0	5382.0
106480840	0.0	0.0
57533	1222.0	1656.0
57538	550.0	508.0
57539	889.0	1179.0
106479817	4.0	0.0
106480806	0.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	0.0
123263	773.0	1081.0
106480800	0.0	0.0
123264	79.0	32.0
57540	123.0	149.0
106480802	0.0	0.0
106480801	1.0	1.0
106480804	0.0	0.0
106480803	0.0	0.0
57545	690.0	1098.0
57546	1237.0	1490.0
57547	141.0	271.0
57541	1472.0	1486.0
57542	2180.0	2592.0
353132	0.0	0.0
57544	3908.0	3196.0
353131	0.0	1.0
644943	126.0	145.0
57549	1307.0	1482.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	4.0	2.0
100101490	40.0	30.0
106479807	0.0	0.0
137835	67.0	21.0
106479806	0.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	6.0	13.0
106479802	1.0	5.0
106479801	0.0	0.0
644962	7.0	11.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	0.0
106480811	0.0	0.0
57551	2979.0	4744.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	1.0	0.0
106480814	0.0	0.0
57556	1157.0	1216.0
57558	166.0	235.0
57559	110.0	137.0
57552	1177.0	1467.0
353141	0.0	0.0
353140	0.0	0.0
57553	670.0	1017.0
57554	77.0	842.0
353143	0.0	0.0
57555	1031.0	1488.0
353142	0.0	0.0
343702	3.0	2.0
729102	2.0	0.0
106479839	5.0	1.0
106479838	0.0	0.0
729101	1.0	0.0
106479837	0.0	0.0
106479836	0.0	4.0
106479835	1.0	11.0
644972	119.0	71.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	3.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	6.0	3.0
102465906	0.0	0.0
57560	367.0	496.0
106479830	0.0	0.0
353144	0.0	0.0
57561	3666.0	3868.0
57562	199.0	187.0
149830	0.0	0.0
57567	800.0	1067.0
57568	1150.0	1299.0
57569	273.0	312.0
57563	1822.0	1901.0
57565	63.0	67.0
106479829	0.0	0.0
106479828	0.0	1.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	0.0	1.0
106479824	0.0	0.0
106479823	0.0	0.0
106479822	1.0	0.0
106479821	0.0	0.0
57570	1263.0	1410.0
125893	843.0	640.0
106479820	1.0	2.0
57571	181.0	84.0
57572	751.0	1954.0
149840	555.0	428.0
57573	425.0	657.0
102465910	0.0	0.0
57578	37.0	36.0
57579	1980.0	2563.0
149837	48.0	66.0
123228	356.0	325.0
57574	15.0	22.0
353163	0.0	1.0
57575	805.0	856.0
102465909	0.0	0.0
57576	77.0	80.0
102465908	0.0	0.0
57577	284.0	389.0
353164	0.0	0.0
102465907	0.0	0.0
644974	4.0	5.0
642317	0.0	0.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	1.0	6.0
730196	0.0	0.0
390110	0.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	0.0	1.0
390116	0.0	0.0
389120	0.0	1.0
390117	0.0	0.0
147276	0.0	0.0
389118	0.0	18.0
389119	374.0	127.0
353174	55.0	32.0
389114	257.0	405.0
135293	6550.0	9505.0
135295	151.0	280.0
729196	5.0	2.0
729198	0.0	2.0
730180	0.0	0.0
353189	122.0	14.0
392752	22.0	14.0
389144	0.0	2.0
389141	1.0	1.0
123283	863.0	974.0
102465944	0.0	0.0
353194	5.0	10.0
353196	5.0	1.0
389136	10069.0	402.0
389137	6.0	10.0
390102	0.0	0.0
100526416	0.0	0.0
389125	31.0	0.0
389160	9.0	13.0
390151	0.0	0.0
390152	0.0	0.0
729163	5.0	2.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	9.0	18.0
390158	6.0	6.0
389161	0.0	4.0
147226	0.0	4.0
389158	0.0	0.0
147228	2.0	3.0
135250	28.0	15.0
102465975	0.0	0.0
