id	16d2659e-8bd4-4956-b6f7-6f8aba267527	6a2fc43b-131d-4bba-8e64-8a39243fcdc6
149685	1.0	1.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	541.0	2027.0
100996280	0.0	0.0
94240	550.0	148.0
94241	1285.0	18153.0
94236	0.0	0.0
94235	0.0	0.0
94234	28.0	241.0
94239	5475.0	11354.0
94233	1.0	0.0
390294	0.0	7.0
390297	1.0	0.0
390298	0.0	0.0
221584	68.0	40.0
150590	150.0	317.0
94274	402.0	184.0
94298	0.0	1.0
94297	0.0	1.0
414768	0.0	0.0
642451	0.0	6.0
414766	12.0	100.0
414767	0.0	0.0
654434	280.0	426.0
400123	0.0	2.0
400121	0.0	1.0
57221	1999.0	45185.0
84838	850.0	2960.0
400120	3.0	4.0
84837	87.0	177.0
84839	0.0	0.0
57226	2044.0	4409.0
84844	845.0	801.0
84847	1.0	0.0
57228	310.0	339.0
57222	13759.0	56067.0
402779	0.0	0.0
402778	529.0	269.0
57223	3889.0	10315.0
57224	200.0	695.0
84842	6.0	56.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	0.0
642448	0.0	4.0
642461	0.0	1.0
642460	0.0	0.0
414777	1086.0	2542.0
414778	7.0	11.0
57231	1929.0	4968.0
400110	2.0	1.0
57232	220.0	312.0
654427	3.0	13.0
84826	0.0	0.0
654429	2.0	6.0
84833	1916.0	1953.0
84836	5443.0	4114.0
84830	6399.0	668.0
57234	202.0	372.0
84832	0.0	0.0
654433	150.0	588.0
9001	216.0	27.0
9002	145.0	320.0
642475	134.0	35.0
84859	1293.0	4459.0
84867	10.0	27.0
84866	1564.0	2555.0
84869	1312.0	1316.0
84868	66.0	356.0
654463	0.0	2.0
84865	310.0	840.0
84864	897.0	4078.0
84861	1075.0	2400.0
9014	709.0	1564.0
9015	72.0	453.0
9013	1782.0	1275.0
9019	3096.0	11914.0
9016	329.0	359.0
341392	2.0	2.0
84848	4.0	2.0
84856	1440.0	2.0
84858	4594.0	2864.0
84852	105.0	180.0
102725176	59.0	0.0
84851	705.0	728.0
642477	2.0	129.0
84850	1.0	0.0
105376946	0.0	0.0
9025	464.0	981.0
9026	7750.0	2930.0
9023	28.0	311.0
113612	539.0	3126.0
9024	12.0	78.0
642493	0.0	2.0
9027	5.0	5.0
9028	246.0	135.0
400165	0.0	0.0
9021	1131.0	9520.0
9022	38.0	42.0
9020	622.0	915.0
84889	20.0	14.0
84888	3494.0	6261.0
654483	7.0	15.0
84885	2503.0	2409.0
654486	1.0	0.0
84886	1056.0	6329.0
84881	580.0	1594.0
642489	52.0	62.0
84883	2247.0	516.0
654480	2.0	3.0
9037	560.0	618.0
9034	87.0	90.0
9038	1.0	0.0
9039	1866.0	3633.0
400156	6.0	11.0
9032	1.0	0.0
9033	1.0	22.0
9031	6651.0	8766.0
84878	863.0	1713.0
84879	30346.0	165.0
84874	785.0	918.0
84873	55.0	1.0
84876	3596.0	1258.0
84875	2446.0	5496.0
84870	710.0	190.0
84872	344.0	587.0
84871	11.0	36.0
9047	10.0	78.0
9048	63.0	114.0
9045	21407.0	26895.0
9046	15.0	223.0
9049	2114.0	3336.0
106480985	3.0	0.0
9040	3115.0	4379.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	2.0
9043	2139.0	6387.0
400141	2.0	5.0
106480989	1.0	0.0
9044	1418.0	4019.0
106480988	0.0	0.0
57282	5.0	114.0
106480990	1.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	5.0	3.0
414753	0.0	0.0
414754	0.0	2.0
414751	0.0	0.0
414752	0.0	0.0
341359	163.0	29.0
341356	1.0	0.0
9058	12196.0	3.0
9056	81.0	439.0
9057	433.0	536.0
341350	3.0	4.0
9050	410.0	1010.0
106480996	1.0	0.0
9051	84.0	91.0
106480995	0.0	0.0
106480998	2.0	1.0
106480997	0.0	0.0
57291	4604.0	2509.0
9054	1212.0	1842.0
9055	82.0	1081.0
106480999	0.0	0.0
9052	63.0	5946.0
9053	3416.0	8878.0
84899	1413.0	5587.0
282569	0.0	0.0
400129	0.0	6.0
84896	1908.0	5935.0
84895	2059.0	2015.0
400128	1.0	776.0
84898	3536.0	3828.0
84897	1224.0	4609.0
400126	12.0	49.0
654499	0.0	0.0
84892	1151.0	1807.0
414764	28.0	15.0
84891	1.0	2.0
414765	50.0	61.0
84894	567.0	180.0
84893	2847.0	7451.0
414760	13.0	5.0
414761	26.0	222.0
84890	1000.0	2867.0
341346	3.0	2.0
9069	1111.0	7489.0
414926	0.0	214.0
9068	67.0	122.0
106479979	1.0	0.0
729004	2.0	6.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	0.0	8.0
9061	1705.0	9565.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	1.0
106480965	1.0	0.0
106479972	0.0	0.0
9060	76.0	793.0
106480964	2.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	0.0	0.0
9066	181.0	28979.0
106480966	0.0	0.0
9063	2333.0	2012.0
729009	101.0	142.0
106480969	0.0	0.0
9064	696.0	2961.0
106480968	0.0	0.0
106480970	2.0	0.0
106480972	1.0	0.0
106480971	0.0	0.0
113540	3.0	20.0
106479969	0.0	0.0
9079	290.0	615.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	2.0	6.0
9073	755.0	4943.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	1814.0	3684.0
106479961	0.0	1.0
106480976	1.0	0.0
9071	10.0	59.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	3444.0	5018.0
390402	0.0	0.0
106480978	10.0	8.0
9077	225.0	104.0
390403	2.0	0.0
106480977	0.0	0.0
9074	0.0	1.0
9075	80328.0	1.0
106480979	0.0	2.0
100996387	0.0	1.0
390407	1.0	4.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	14.0	2.0
729025	0.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	2.0	3.0
137529	1.0	1.0
730010	8.0	10.0
106479999	0.0	0.0
729020	0.0	2.0
113510	429.0	869.0
106479998	0.0	0.0
729023	2.0	2.0
106479997	1.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	3.0
9084	0.0	0.0
389421	0.0	1.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	115.0	244.0
106479992	0.0	1.0
106480945	0.0	0.0
9088	5.0	146.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	839.0	1384.0
106480946	0.0	0.0
57402	1041.0	197.0
57403	1447.0	3632.0
57404	2070.0	3584.0
57405	7.0	31.0
389416	2.0	0.0
149501	46.0	118.0
9080	16.0	10.0
106480950	0.0	0.0
57406	3875.0	695.0
57407	2123.0	3863.0
57408	18.0	1.0
730005	95.0	23.0
57409	558.0	1012.0
106480959	0.0	0.0
729013	899.0	601.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	2.0	0.0
729012	1.0	7.0
106479986	0.0	0.0
9094	1264.0	1720.0
106479985	0.0	0.0
106480952	0.0	0.0
9095	62.0	72.0
106479984	1.0	2.0
106480951	2.0	3.0
9092	4076.0	4130.0
106479983	0.0	1.0
106480954	0.0	0.0
9093	2311.0	4536.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	144.0	92.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	132.0	102.0
106479980	0.0	2.0
106480955	0.0	0.0
9096	4.0	1.0
106480958	0.0	0.0
9097	2651.0	6313.0
106480957	1.0	0.0
57413	84.0	77.0
57414	48330.0	8934.0
57415	59.0	183.0
389404	3.0	12.0
9091	3985.0	3542.0
57410	6560.0	10459.0
389400	0.0	0.0
106480961	0.0	0.0
57412	9.0	16.0
106480960	0.0	0.0
57418	1415.0	1449.0
57419	509.0	378.0
106480927	0.0	0.0
106479938	1.0	0.0
106479937	0.0	0.0
106480926	0.0	3.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	0.0	2.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	1.0
106479931	0.0	0.0
390431	2.0	4.0
106479930	0.0	0.0
390432	0.0	1.0
400322	1216.0	995.0
390433	0.0	0.0
106480921	0.0	2.0
106480920	0.0	3.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	1.0
106480922	0.0	0.0
390437	0.0	1.0
106480925	0.0	1.0
106480924	0.0	0.0
390438	0.0	1.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	13.0	1.0
389434	0.0	28.0
642402	1.0	1.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	9.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	1.0	0.0
106479922	1.0	0.0
106479921	0.0	0.0
390440	0.0	1.0
106479920	0.0	0.0
390441	5.0	5.0
353497	128.0	256.0
390442	0.0	0.0
106480930	1.0	5.0
390443	0.0	0.0
389432	404.0	3848.0
106480932	0.0	0.0
390445	72.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	205.0	0.0
106480935	0.0	2.0
389428	1.0	9.0
341405	0.0	0.0
389422	6.0	16.0
642413	4.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	2.0	4.0
106479958	0.0	2.0
106479957	1.0	0.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	2.0	4.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	3.0	4.0
106480900	1.0	0.0
106480903	0.0	0.0
390415	0.0	3.0
106480902	0.0	0.0
57446	1908.0	33356.0
57447	30993.0	4505.0
390418	4.0	4.0
100996331	0.0	0.0
57448	3526.0	16417.0
390419	1.0	2.0
57449	627.0	493.0
389458	1.0	0.0
642425	0.0	0.0
642424	0.0	0.0
100125556	81.0	135.0
106479949	0.0	0.0
106480916	1.0	2.0
106479948	0.0	0.0
106480915	2.0	1.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	1.0
106479946	0.0	0.0
106479945	0.0	1.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	2.0	0.0
642443	3.0	8.0
106479942	0.0	0.0
106479941	0.0	45.0
106479940	0.0	0.0
390421	0.0	0.0
57451	129.0	976.0
106480910	0.0	0.0
57452	148.0	383.0
390423	0.0	0.0
414919	1201.0	2674.0
390424	0.0	0.0
106480912	0.0	9.0
106480911	9.0	0.0
106480914	0.0	0.0
414918	414.0	413.0
106480913	0.0	1.0
57458	1264.0	4148.0
390429	1.0	2.0
57459	1743.0	3467.0
57453	25.0	12.0
57455	1427.0	2076.0
57456	970.0	3604.0
106479939	0.0	0.0
390472	0.0	4.0
162540	0.0	1.0
150554	7.0	44.0
729082	5087.0	10394.0
729085	69.0	469.0
729079	2.0	1.0
390483	1.0	2.0
730061	2.0	2.0
150568	32.0	1.0
729073	3.0	2.0
497258	134.0	476.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	839.0	1629.0
730092	93.0	55.0
730091	93.0	117.0
150577	0.0	0.0
150572	1.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	6.0	2.0
102546227	0.0	0.0
106479902	1.0	0.0
730087	139.0	183.0
106479901	0.0	3.0
106479900	0.0	0.0
730086	1.0	1.0
729097	4.0	12.0
389493	536.0	46.0
221613	0.0	0.0
729096	16.0	26.0
729092	14.0	7.0
729046	26.0	27.0
729042	0.0	0.0
729041	10.0	8.0
730029	23.0	30.0
730023	3.0	8.0
729032	1.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	3.0	16.0
730051	1034.0	1524.0
221662	108.0	199.0
150538	4.0	26.0
162515	743.0	45.0
162517	0.0	2.0
729059	3.0	0.0
162514	17.0	5.0
730041	7.0	24.0
149563	19.0	37.0
221656	434.0	1914.0
729050	1.0	4.0
221687	214.0	3.0
221692	103.0	372.0
162494	175.0	46.0
654391	1.0	1.0
198437	0.0	1.0
257629	0.0	2.0
267004	2.0	5.0
149499	21.0	3.0
162466	78.0	46.0
255022	1.0	4.0
162461	33.0	24.0
267010	0.0	0.0
267012	1.0	0.0
267013	1.0	2.0
150472	426.0	710.0
255031	327.0	216.0
255025	0.0	0.0
101101692	19.0	73.0
255027	854.0	726.0
267002	262.0	571.0
150483	8.0	8.0
282617	0.0	1.0
282618	0.0	0.0
282616	1.0	0.0
644990	34.0	12.0
9103	33.0	41.0
9100	2691.0	5341.0
9101	2132.0	5611.0
644994	0.0	0.0
9107	1330.0	3872.0
9104	343.0	144.0
400242	208.0	119.0
84959	50.0	380.0
255061	4.0	5.0
84958	2466.0	7228.0
654319	5.0	1.0
100996315	5.0	6.0
84966	26.0	317.0
57348	68.0	45.0
282679	62.0	2219.0
84968	17.0	5.0
84967	2266.0	1179.0
84962	881.0	518.0
57343	700.0	1564.0
654320	0.0	0.0
255057	104.0	36.0
84961	1562.0	3033.0
654321	3.0	10.0
400238	0.0	0.0
654322	1.0	7.0
84964	113.0	78.0
400236	197.0	114.0
644988	4.0	4.0
84960	102.0	235.0
642326	0.0	0.0
9113	1654.0	5868.0
9114	4598.0	8429.0
9111	252.0	812.0
9112	5578.0	3476.0
9117	2058.0	17465.0
9118	11.0	19.0
414899	0.0	0.0
100996307	159.0	101.0
100996306	0.0	0.0
84948	932.0	788.0
9110	1527.0	5236.0
84947	370.0	1551.0
84955	524.0	1432.0
84954	1058.0	1781.0
84957	53.0	214.0
100996301	14.0	10.0
84951	3726.0	3781.0
84950	1800.0	3875.0
84953	16.0	202.0
400224	209.0	38.0
84952	2001.0	12849.0
644998	0.0	1.0
9108	43.0	43.0
642337	0.0	2.0
644997	0.0	1.0
9124	5739.0	3478.0
9125	2469.0	3988.0
9122	436.0	143.0
9123	817.0	938.0
9128	1712.0	3785.0
9129	1583.0	2080.0
9126	1875.0	4689.0
9127	136.0	11.0
94304	0.0	0.0
255043	127.0	54.0
9120	470.0	55.0
9121	952.0	241.0
57369	0.0	1.0
84988	2540.0	1171.0
84987	2532.0	1553.0
84989	50.0	108.0
84984	69.0	143.0
84983	2.0	26.0
84986	237.0	1448.0
84985	424.0	101.0
642345	1.0	1.0
9119	0.0	28.0
84981	3040.0	2426.0
9135	2232.0	11441.0
9136	651.0	1354.0
9133	22.0	172.0
9134	22.0	133.0
9139	1169.0	18998.0
267014	0.0	0.0
267015	1.0	1.0
9138	2532.0	3819.0
267017	0.0	0.0
9131	2934.0	3262.0
9132	112.0	119.0
84969	148.0	183.0
9130	3743.0	3562.0
400208	0.0	4.0
84976	201.0	596.0
400209	78.0	124.0
400206	1.0	0.0
84978	18.0	63.0
84973	1210.0	1607.0
84975	1318.0	2660.0
57379	0.0	0.0
642357	5.0	31.0
84971	1292.0	1367.0
84970	2.0	0.0
267020	4.0	3.0
9146	3122.0	5865.0
9147	1586.0	3720.0
9144	8413.0	35947.0
9145	513.0	2106.0
9148	152.0	41.0
106479899	0.0	0.0
9149	639.0	2248.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	1.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	3.0	0.0
57380	1636.0	2397.0
9143	21.0	21.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	186.0	362.0
9140	3385.0	2298.0
106479891	0.0	0.0
9141	1354.0	1709.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	68.0	163.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	0.0	1.0
9158	2168.0	3186.0
9156	4.0	90.0
106479889	0.0	0.0
9159	1349.0	2541.0
106479888	0.0	0.0
106479887	0.0	0.0
654346	3.0	7.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1195.0	1516.0
106480896	0.0	0.0
106479885	0.0	1.0
57396	953.0	1275.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	6.0	5.0
106479882	0.0	0.0
9154	0.0	0.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	57.0	96.0
9152	0.0	0.0
654350	0.0	0.0
84996	438.0	266.0
84991	2274.0	3405.0
84993	2127.0	2609.0
84992	0.0	0.0
9168	4565.0	10039.0
9169	3821.0	11521.0
9166	2091.0	1952.0
642395	5.0	12.0
9167	2841.0	6845.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	163.0	214.0
106480867	0.0	0.0
9162	13.0	15.0
106480869	0.0	1.0
654383	0.0	0.0
106480871	0.0	0.0
106480870	0.0	0.0
106480873	0.0	1.0
282697	1.0	0.0
400258	81.0	0.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	946.0	1493.0
9177	2.0	0.0
106480875	0.0	0.0
9172	191.0	190.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	941.0	1540.0
106480876	0.0	0.0
9175	1502.0	4487.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	1237.0	279.0
106480880	4.0	2.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	1.0	3.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	3.0
137868	0.0	0.0
730112	74.0	10.0
106480849	3.0	0.0
729123	2.0	3.0
9188	3454.0	15521.0
106479859	0.0	0.0
106479858	2.0	0.0
9189	2220.0	7364.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	33.0	219.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	645.0	1605.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	482.0	12274.0
106480844	1.0	0.0
106479851	0.0	0.0
9181	1698.0	1277.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	406.0	1339.0
106480845	0.0	0.0
9184	2097.0	4566.0
106480848	0.0	0.0
9185	5308.0	28113.0
106480847	0.0	0.0
57501	14.0	76.0
57502	84.0	90.0
57504	2720.0	2160.0
125875	83.0	27.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	4125.0	7161.0
730109	0.0	0.0
137872	735.0	1047.0
102546175	1.0	0.0
57505	734.0	2474.0
644903	9.0	34.0
57506	5962.0	13729.0
57507	287.0	1169.0
57508	404.0	1173.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	2.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	91.0	301.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	1381.0	2440.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	5443.0	8019.0
106480857	0.0	0.0
106480856	0.0	1.0
106480859	0.0	0.0
729119	1.0	2.0
9196	32.0	72.0
106480858	0.0	0.0
57512	492.0	212.0
57513	1675.0	2934.0
57514	810.0	1096.0
123207	857.0	921.0
57515	12886.0	29719.0
106480860	0.0	0.0
57510	1274.0	5473.0
106480862	0.0	0.0
57511	1290.0	4143.0
106480861	0.0	0.0
644911	5.0	7.0
644914	8.0	16.0
57519	239.0	256.0
729146	4.0	6.0
106480828	0.0	0.0
113878	496.0	1240.0
135228	229.0	4165.0
106480827	0.0	0.0
729148	41.0	187.0
106480829	0.0	0.0
137886	1078.0	4249.0
106479879	0.0	0.0
730130	7.0	3.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	0.0	0.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	1.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	1.0
106479870	3.0	1.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	2661.0	567.0
57524	64.0	329.0
57526	12.0	94.0
644928	4.0	3.0
57520	65.0	520.0
57521	2067.0	4359.0
57522	82.0	672.0
57528	33.0	12.0
57529	2.0	7.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	7.0	31.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	2.0	0.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	488.0	760.0
106479860	0.0	0.0
106480835	3.0	0.0
106480834	0.0	0.0
106480837	9.0	3.0
106480836	0.0	0.0
57534	1707.0	4149.0
57535	84.0	49095.0
343727	0.0	0.0
57536	183.0	418.0
57537	80.0	220.0
150864	1091.0	8123.0
57530	4689.0	4637.0
57531	432.0	1256.0
57532	3994.0	9840.0
106480840	0.0	0.0
57533	823.0	4424.0
57538	137.0	337.0
57539	610.0	2353.0
106479817	1.0	5.0
106480806	7.0	1.0
106479816	0.0	0.0
106480805	0.0	1.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	0.0
123263	373.0	1023.0
106480800	0.0	0.0
123264	29.0	24.0
57540	3.0	134.0
106480802	0.0	0.0
106480801	0.0	1.0
106480804	0.0	3.0
106480803	0.0	0.0
57545	514.0	1137.0
57546	706.0	2476.0
57547	55.0	239.0
57541	885.0	2247.0
57542	1042.0	3050.0
353132	0.0	0.0
57544	1648.0	5218.0
353131	0.0	0.0
644943	67.0	133.0
57549	658.0	1140.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	0.0	3.0
100101490	15.0	62.0
106479807	0.0	0.0
137835	17.0	47.0
106479806	0.0	1.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	11.0	32.0
106479802	4.0	14.0
106479801	0.0	0.0
644962	244.0	21.0
106479800	0.0	0.0
353134	0.0	0.0
353133	5.0	0.0
106480811	0.0	0.0
57551	2770.0	9995.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	355.0	1870.0
57558	394.0	450.0
57559	21.0	262.0
57552	750.0	1913.0
353141	0.0	0.0
353140	0.0	0.0
57553	449.0	1548.0
57554	16.0	400.0
353143	0.0	0.0
57555	2000.0	2242.0
353142	0.0	0.0
343702	10.0	2.0
729102	0.0	3.0
106479839	0.0	7.0
106479838	0.0	0.0
729101	0.0	1.0
106479837	0.0	0.0
106479836	0.0	2.0
106479835	2.0	3.0
644972	54.0	139.0
106479834	0.0	0.0
106479833	0.0	0.0
642311	1.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	2.0	12.0
102465906	0.0	0.0
57560	917.0	659.0
106479830	0.0	0.0
353144	0.0	0.0
57561	1707.0	7397.0
57562	251.0	163.0
149830	0.0	0.0
57567	670.0	980.0
57568	277.0	2327.0
57569	378.0	223.0
57563	1012.0	2632.0
57565	4049.0	30.0
106479829	0.0	0.0
106479828	0.0	3.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	0.0	0.0
106479824	0.0	1.0
106479823	0.0	0.0
106479822	0.0	0.0
106479821	0.0	0.0
57570	606.0	1764.0
125893	220.0	908.0
106479820	4.0	3.0
57571	73.0	131.0
57572	592.0	2446.0
149840	293.0	314.0
57573	406.0	1099.0
102465910	0.0	0.0
57578	30.0	57.0
57579	555.0	4543.0
149837	208.0	164.0
123228	169.0	429.0
57574	3.0	4.0
353163	1.0	4.0
57575	677.0	457.0
102465909	1.0	0.0
57576	42.0	34.0
102465908	0.0	0.0
57577	400.0	419.0
353164	0.0	0.0
102465907	0.0	0.0
644974	6.0	9.0
642317	0.0	0.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	0.0	1.0
730196	1.0	0.0
390110	0.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	1.0	0.0
390116	0.0	0.0
389120	0.0	1.0
390117	0.0	0.0
147276	0.0	0.0
389118	47.0	4.0
389119	126.0	20.0
353174	14.0	25.0
389114	318.0	1051.0
135293	1080.0	18538.0
135295	19.0	341.0
729196	1.0	1.0
729198	0.0	1.0
730180	1.0	4.0
353189	2045.0	5.0
392752	16.0	43.0
389144	1.0	0.0
389141	2.0	7.0
123283	735.0	1345.0
102465944	0.0	0.0
353194	1.0	7.0
353196	0.0	7.0
389136	188.0	2174.0
389137	2.0	6.0
390102	0.0	0.0
100526416	0.0	0.0
389125	2.0	0.0
389160	0.0	14.0
390151	0.0	0.0
390152	0.0	0.0
729163	0.0	1.0
730152	0.0	2.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	9.0	25.0
390158	7.0	12.0
389161	1.0	0.0
147226	1.0	8.0
389158	0.0	0.0
147228	1.0	4.0
135250	5.0	9.0
102465975	0.0	1.0
729156	12.0	23.0
102465974	0.0	0.0
730144	4.0	6.0
390162	0.0	0.0
390166	0.0	0.0
389156	0.0	9.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	1.0
102465976	0.0	0.0
729150	0.0	2.0
730138	10.0	20.0
102465985	0.0	0.0
730174	0.0	5.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	0.0	1.0
390136	0.0	0.0
390137	0.0	0.0
221303	81.0	21.0
390138	0.0	0.0
221302	254.0	651.0
390139	0.0	0.0
729182	1.0	3.0
135270	0.0	0.0
389170	41.0	79.0
729178	227.0	204.0
102465995	0.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	1.0	1.0
390144	0.0	0.0
729176	0.0	3.0
389179	18.0	99.0
389177	3.0	0.0
390148	0.0	0.0
729171	3.0	20.0
390072	7.0	0.0
390073	1.0	0.0
390075	0.0	0.0
390077	5.0	0.0
390078	0.0	0.0
390079	0.0	0.0
221322	121.0	639.0
642290	3.0	3.0
389084	48.0	51.0
390081	0.0	0.0
390082	0.0	0.0
389072	90.0	895.0
390083	0.0	0.0
390084	0.0	0.0
389075	2.0	0.0
389073	1.0	0.0
390091	1.0	1.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	1.0	0.0
390061	0.0	1.0
390063	0.0	0.0
390064	0.0	1.0
389090	0.0	0.0
390066	0.0	0.0
390067	0.0	0.0
221336	43.0	137.0
147199	0.0	0.0
257313	2.0	159.0
221357	0.0	0.0
196120	0.0	0.0
9201	67.0	293.0
9202	2678.0	8006.0
9200	176.0	216.0
9205	474.0	1056.0
9206	1.0	0.0
