id	f42ef7e5-39e3-4a91-b8bb-11a38d24c72b	e32272e5-a64e-482b-bb3e-b82542a643e3
102465137	1.0	1.0
50838	1.0	1.0
102465136	1.0	4.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	3.0	0.0
50840	66.0	42.0
100874479	0.0	2.0
100874478	0.0	0.0
100874477	0.0	1.0
50846	19.0	21.0
100499183	86.0	44.0
50848	5929.0	3972.0
2601	2.0	2.0
100499177	908.0	927.0
102465141	0.0	0.0
50853	1896.0	316.0
2609	0.0	0.0
102465140	0.0	0.0
50852	12.0	2.0
50855	226.0	402.0
50854	3841.0	5555.0
100499171	6.0	10.0
50856	65.0	37.0
50859	3344.0	1357.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	1.0	1.0
100874498	0.0	0.0
646600	0.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	1246.0	329.0
2613	1.0	1.0
2611	0.0	2.0
50862	6267.0	3767.0
50861	1798.0	2057.0
2619	2528.0	335.0
50863	61.0	602.0
100874499	0.0	0.0
2618	2782.0	3015.0
50865	2715.0	2745.0
2617	3557.0	5178.0
2616	49.0	41.0
2615	1601.0	1839.0
406940	1.0	0.0
406942	0.0	0.0
646612	12.0	10.0
406941	3.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	0.0
2625	1116.0	328.0
2624	6728.0	8161.0
2623	3.0	10.0
2622	1022.0	1202.0
2621	7030.0	4805.0
2620	100.0	38.0
406935	15.0	0.0
406934	0.0	0.0
646603	1.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	3006.0	4178.0
406939	0.0	0.0
646609	0.0	0.0
2628	794.0	253.0
406938	0.0	0.0
2627	191.0	260.0
2626	1.0	14.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	1.0	0.0
646620	0.0	0.0
2636	0.0	0.0
2635	1149.0	360.0
2634	2623.0	1238.0
2633	921.0	378.0
2632	1941.0	1717.0
2631	4281.0	4857.0
2630	65.0	75.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	1.0
406925	4.0	6.0
406928	0.0	0.0
2639	1931.0	2418.0
406927	0.0	0.0
646619	2.0	5.0
2638	0.0	8.0
2637	0.0	0.0
406929	0.0	0.0
646630	2.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	2579.0	964.0
2647	1483.0	2137.0
2646	18.0	28.0
2645	15.0	12.0
2644	245.0	171.0
2643	413.0	544.0
2642	1.0	0.0
2641	10.0	0.0
406913	0.0	0.0
646627	4.0	10.0
406912	0.0	0.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	128.0	90.0
406919	0.0	0.0
2648	1595.0	2829.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	1.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	32.0	33.0
2660	10.0	4.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	265.0	356.0
2652	0.0	0.0
2651	15480.0	7004.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	1.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	22.0	28.0
2672	80.0	20.0
106144578	0.0	0.0
2671	752.0	1024.0
2670	2.0	3.0
106144575	0.0	1.0
2669	901.0	283.0
2668	74.0	32.0
2667	0.0	0.0
100874529	2.0	1.0
2665	13478.0	14896.0
2664	9386.0	10819.0
2662	42.0	35.0
100874524	0.0	3.0
100874523	0.0	0.0
100129743	1.0	0.0
100874522	0.0	0.0
100874528	1.0	0.0
100129738	1.0	0.0
100129739	3.0	0.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	13271.0	9412.0
106144568	0.0	0.0
2681	295.0	185.0
2679	6.0	4.0
2678	3259.0	4585.0
100874519	0.0	0.0
2677	3224.0	3128.0
100874518	0.0	0.0
2676	57.0	10.0
2675	120.0	77.0
2674	696.0	599.0
2673	18904.0	20357.0
101056700	9.0	4.0
100874512	0.0	0.0
100874511	0.0	0.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	1.0
100874516	1.0	1.0
100130718	0.0	1.0
100874515	0.0	0.0
100130717	24.0	34.0
100874514	0.0	0.0
100129727	96.0	67.0
100129726	7.0	7.0
100129723	0.0	0.0
100129722	2.0	12.0
2694	0.0	1.0
2693	0.0	0.0
2692	9.0	14.0
2691	0.0	0.0
2690	2309.0	1101.0
2689	0.0	0.0
2688	0.0	0.0
2687	834.0	1214.0
2686	2661.0	3000.0
100130708	0.0	1.0
100129716	29.0	24.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	1.0	0.0
106144538	1.0	5.0
2697	7185.0	2767.0
106144539	0.0	0.0
2696	63.0	26.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	1309.0	1242.0
115509	777.0	631.0
259197	15.0	9.0
284129	1736.0	1592.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	10.0	11.0
106144595	3.0	0.0
286749	11.0	2.0
106144598	2.0	1.0
106144599	0.0	0.0
284119	37557.0	19135.0
284116	22.0	4.0
284114	264.0	477.0
284111	4.0	1.0
284110	2.0	9.0
259173	316.0	109.0
106144584	5.0	11.0
286753	2.0	1.0
106144585	0.0	0.0
106144586	5.0	4.0
284106	1823.0	3425.0
284100	0.0	0.0
284184	519.0	823.0
127544	1353.0	1290.0
23443	5957.0	4441.0
115557	1793.0	795.0
127540	0.0	0.0
23446	4137.0	2298.0
115560	494.0	298.0
23440	0.0	1.0
127534	62.0	6.0
139538	0.0	0.0
23452	4342.0	2230.0
441459	112.0	37.0
441457	6.0	6.0
23456	1578.0	990.0
115548	3203.0	1636.0
23457	258.0	324.0
441452	0.0	2.0
441461	73.0	86.0
152503	4823.0	3563.0
23450	8077.0	7057.0
23451	13981.0	9785.0
139542	0.0	0.0
284167	189.0	188.0
23428	12906.0	29523.0
284161	274.0	378.0
23429	5428.0	5186.0
100130799	0.0	0.0
23420	2871.0	4998.0
23421	311.0	265.0
23423	9709.0	22125.0
23424	1287.0	904.0
23426	350.0	202.0
152519	870.0	328.0
152518	991.0	834.0
441490	0.0	0.0
23438	1728.0	1545.0
23439	6.0	1.0
100130786	0.0	0.0
23430	1.0	1.0
100130785	0.0	0.0
23431	805.0	479.0
23432	1580.0	969.0
23433	4798.0	2794.0
441478	435.0	268.0
23434	0.0	0.0
23435	5448.0	5261.0
441476	4.0	8.0
23436	0.0	5.0
441484	22.0	62.0
441481	102.0	36.0
140545	183.0	176.0
100129795	0.0	2.0
139562	0.0	0.0
100129792	111.0	157.0
100129794	361.0	292.0
100129793	0.0	0.0
23405	3821.0	2975.0
23406	4684.0	8942.0
23408	901.0	876.0
23409	75.0	140.0
100130776	272.0	638.0
100130775	2.0	1.0
441425	0.0	0.0
23400	4561.0	7063.0
100130771	18.0	25.0
23401	938.0	1093.0
23403	1050.0	1740.0
441420	1.0	0.0
23404	1199.0	1304.0
127579	37.0	51.0
100129784	0.0	2.0
100129781	30.0	22.0
100129782	0.0	0.0
23416	87.0	20.0
23417	1077.0	1188.0
23418	11.0	5.0
100129777	0.0	0.0
441416	1.0	1.0
23410	1651.0	1877.0
23411	1928.0	1476.0
23412	1020.0	928.0
23413	5056.0	2706.0
441410	0.0	0.0
23414	73.0	31.0
23415	34.0	13.0
100129772	1.0	1.0
100130758	24.0	19.0
100130756	0.0	1.0
100129769	0.0	0.0
441442	1.0	1.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	1.0
115584	16.0	7.0
379024	0.0	0.0
379025	1396.0	900.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	1.0	0.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	1.0	3.0
284194	7.0	3.0
139516	0.0	0.0
100129755	0.0	0.0
100130742	53.0	14.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	0.0	0.0
441432	0.0	0.0
441430	3.0	1.0
115572	825.0	258.0
379011	0.0	0.0
379012	0.0	0.0
379013	20.0	12.0
284186	2.0	1.0
284185	4.0	6.0
646531	13.0	8.0
100463285	6.0	5.0
84328	2108.0	1491.0
84327	1749.0	923.0
84329	247.0	168.0
84324	141.0	149.0
84326	1405.0	3213.0
84320	1300.0	1397.0
100500797	0.0	0.0
646527	5.0	1.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	1.0	1.0
84322	0.0	0.0
84321	524.0	568.0
100499227	8.0	8.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	7.0	0.0
127495	16.0	10.0
84309	2634.0	3129.0
84317	3404.0	3035.0
84316	2268.0	3359.0
84319	671.0	910.0
84318	374.0	395.0
84313	3121.0	3110.0
84312	831.0	537.0
84315	534.0	1232.0
84314	389.0	342.0
646538	2.0	0.0
343069	2.0	2.0
84311	1889.0	2338.0
84310	3746.0	3915.0
343068	0.0	0.0
343066	2.0	1.0
100996939	178.0	183.0
23386	7523.0	7957.0
23387	2664.0	2032.0
23389	6890.0	3921.0
441400	6.0	4.0
100996930	2.0	0.0
201853	4.0	8.0
23380	1027.0	1419.0
23381	7564.0	7834.0
23382	2395.0	2058.0
23383	3745.0	3278.0
23384	4669.0	4877.0
23385	9357.0	12054.0
106866914	0.0	0.0
84342	1782.0	2057.0
106866913	1.0	0.0
84343	1926.0	1288.0
60370	597.0	444.0
84340	1783.0	1514.0
106866915	0.0	0.0
646567	3.0	1.0
100996928	0.0	1.0
23397	42.0	86.0
23398	823.0	500.0
23399	4627.0	5275.0
23390	1949.0	1135.0
23392	11316.0	11930.0
84335	3533.0	4776.0
23394	7923.0	7235.0
84334	773.0	855.0
23395	1763.0	1864.0
84337	2449.0	4292.0
84336	2613.0	2956.0
23396	5519.0	5223.0
60386	161.0	267.0
84331	777.0	1882.0
60385	2.0	4.0
84330	810.0	1109.0
84333	4773.0	3009.0
84332	2.0	2.0
152485	16791.0	3729.0
646575	0.0	0.0
646572	16.0	7.0
343045	1.0	0.0
646577	0.0	0.0
646576	108.0	41.0
23365	16085.0	12023.0
23366	518.0	494.0
23367	10648.0	13542.0
23368	5824.0	5754.0
23369	11941.0	8259.0
23360	2121.0	1380.0
23361	2366.0	2804.0
140432	0.0	0.0
23362	1562.0	2060.0
23363	4915.0	5733.0
84364	7354.0	7880.0
84366	2311.0	2492.0
84365	1548.0	1927.0
343035	1.0	4.0
139452	0.0	2.0
646583	0.0	0.0
23376	4717.0	1909.0
23378	1255.0	1296.0
23379	2949.0	1947.0
646581	0.0	0.0
23370	666.0	593.0
23371	5781.0	3991.0
23373	2003.0	2159.0
100499261	0.0	0.0
646597	0.0	0.0
646595	3.0	2.0
100499258	0.0	0.0
23344	8742.0	8431.0
23345	4679.0	2150.0
201895	20124.0	17389.0
23347	4833.0	3553.0
646592	0.0	0.0
23348	5143.0	2344.0
23349	10.0	14.0
140453	7.0	0.0
23341	2414.0	2128.0
140456	9.0	3.0
140458	559.0	141.0
100499252	6.0	2.0
140459	1394.0	1437.0
100499251	0.0	0.0
23353	6131.0	4400.0
23354	665.0	640.0
23355	2300.0	1667.0
23357	1482.0	1471.0
23358	4233.0	3272.0
23359	292.0	77.0
140460	1394.0	1099.0
140461	2586.0	2480.0
140462	57.0	38.0
23350	5622.0	4051.0
140464	0.0	0.0
23351	3800.0	1949.0
140465	1268.0	2363.0
23352	13338.0	12060.0
140467	2753.0	4327.0
140468	0.0	0.0
140469	48.0	12.0
84376	3115.0	1644.0
2702	371.0	508.0
2701	198.0	451.0
2700	108.0	183.0
2709	170.0	45.0
2707	129.0	23.0
2706	214.0	106.0
2705	2076.0	8333.0
2703	0.0	0.0
345651	1.0	1.0
2712	0.0	0.0
106866981	0.0	0.0
2710	303.0	229.0
106866980	0.0	0.0
2719	652.0	719.0
2717	913.0	967.0
50964	3.0	0.0
345643	7.0	2.0
345645	0.0	1.0
286826	269.0	148.0
286827	203.0	177.0
286828	0.0	0.0
59307	2600.0	3146.0
2720	4411.0	4779.0
2729	5009.0	3222.0
100500737	0.0	0.0
345630	188.0	320.0
2735	162.0	207.0
2734	16537.0	17018.0
2733	1936.0	2168.0
2732	0.0	1.0
2731	38.0	24.0
2730	1523.0	1065.0
2739	23496.0	22970.0
2738	477.0	615.0
2737	1073.0	514.0
2736	337.0	218.0
106144534	1.0	1.0
106144535	12.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	12.0	14.0
106144533	0.0	0.0
2746	34155.0	31627.0
2745	936.0	389.0
2744	2389.0	1492.0
2743	339.0	554.0
60314	2097.0	3371.0
2742	0.0	1.0
60313	8857.0	7393.0
106144527	0.0	0.0
2741	0.0	0.0
259217	331.0	170.0
60312	2821.0	2325.0
106144528	2.0	3.0
2740	12.0	2.0
106144529	2.0	0.0
259215	0.0	0.0
2749	61.0	53.0
345611	2.0	0.0
50999	7060.0	5705.0
2747	255.0	152.0
259236	13.0	10.0
2760	6934.0	6646.0
106144524	1.0	0.0
259234	0.0	0.0
106144526	9.0	4.0
259232	46.0	11.0
259230	4461.0	4305.0
59339	1761.0	827.0
59338	2360.0	1561.0
59335	4.0	6.0
2752	23439.0	16495.0
59336	0.0	0.0
2750	0.0	0.0
2771	16539.0	11882.0
59342	8365.0	3975.0
59341	712.0	229.0
2770	1878.0	2370.0
59344	13.0	78.0
59343	2578.0	2103.0
59340	1.0	1.0
84306	237.0	407.0
2768	5865.0	4967.0
2767	8860.0	7872.0
59349	3888.0	3200.0
84305	2838.0	5660.0
2766	12396.0	6983.0
2765	0.0	0.0
84307	1623.0	1549.0
84302	2052.0	388.0
2764	3242.0	2443.0
59345	855.0	465.0
84301	6915.0	4639.0
2762	1576.0	3547.0
84304	1400.0	1806.0
59348	4194.0	6212.0
84303	480.0	874.0
59347	0.0	0.0
2761	0.0	0.0
84300	1774.0	2125.0
646508	1.0	1.0
2769	1028.0	711.0
646507	0.0	0.0
646520	9.0	3.0
2782	30830.0	26263.0
59353	1588.0	442.0
2781	1077.0	523.0
59352	718.0	533.0
2780	0.0	0.0
59351	1.0	0.0
59350	91.0	39.0
2779	1.0	0.0
2778	56461.0	58262.0
2777	35.0	21.0
2776	7418.0	6347.0
2775	830.0	530.0
2774	1525.0	564.0
2773	6140.0	4886.0
60343	2949.0	4571.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	36.0	21.0
100379584	0.0	0.0
2792	0.0	0.0
2791	1265.0	690.0
2790	1094.0	966.0
105369316	2.0	0.0
2789	0.0	0.0
2788	2181.0	2407.0
2787	3392.0	3455.0
2786	8781.0	6311.0
441194	335.0	287.0
2785	12.0	9.0
2784	46.0	17.0
2783	21159.0	31387.0
441191	802.0	645.0
100129622	0.0	0.0
100130606	0.0	0.0
286410	1793.0	1709.0
100130603	0.0	0.0
286411	0.0	1.0
100130600	200.0	92.0
100379571	191.0	248.0
441177	0.0	0.0
2799	13620.0	13252.0
2798	13.0	10.0
2797	8.0	17.0
2796	10.0	13.0
2794	4395.0	3915.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	3.0	0.0
100129604	0.0	0.0
286430	3.0	1.0
105369343	1.0	1.0
286436	0.0	0.0
100379592	0.0	0.0
441154	5.0	3.0
441151	9.0	8.0
441150	369.0	385.0
191585	5.0	4.0
105370357	0.0	0.0
441133	1.0	2.0
100142659	22.0	27.0
100379564	0.0	0.0
441168	69.0	31.0
441166	15.0	4.0
101730217	5.0	4.0
441161	19.0	87.0
441160	6.0	0.0
646498	0.0	0.0
441108	237.0	171.0
23562	16.0	1.0
23563	5.0	9.0
359948	6385.0	4973.0
23564	4887.0	5073.0
23566	10621.0	17316.0
100130693	3.0	2.0
23567	744.0	800.0
23568	375.0	233.0
23569	23.0	6.0
23560	2250.0	2465.0
286494	0.0	1.0
286495	923.0	682.0
286499	3.0	1.0
100130687	0.0	2.0
23576	11939.0	17316.0
117608	320.0	158.0
100129690	2.0	0.0
100129696	8.0	16.0
100129692	0.0	1.0
100129694	0.0	0.0
23548	978.0	595.0
23549	3883.0	4939.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	14273.0	13561.0
23542	544.0	1491.0
23543	6741.0	4654.0
130612	332.0	582.0
23544	23.0	8.0
130617	1471.0	1767.0
100130671	3.0	0.0
23545	2110.0	1558.0
441124	163.0	153.0
23546	8.0	6.0
441123	0.0	0.0
23547	13.0	26.0
441131	2.0	0.0
23559	1271.0	1586.0
23551	1305.0	866.0
23552	640.0	673.0
23553	0.0	0.0
23554	839.0	303.0
23555	3737.0	2433.0
100130660	1.0	0.0
23556	3706.0	3036.0
23557	1766.0	1671.0
23558	14508.0	15072.0
23550	10804.0	10655.0
23526	617.0	852.0
23527	3512.0	2097.0
23528	1183.0	623.0
286442	1.0	0.0
23529	113.0	239.0
129642	14233.0	17313.0
286444	49.0	39.0
100129669	1.0	0.0
100463482	4.0	3.0
23520	5.0	0.0
23521	88581.0	172792.0
23522	3680.0	2709.0
23523	4725.0	5116.0
23524	36275.0	32821.0
359996	0.0	0.0
115004	252.0	153.0
100129664	0.0	0.0
100463487	2.0	1.0
100463486	14.0	25.0
100463489	0.0	0.0
100463488	6.0	7.0
100129662	22.0	24.0
286451	8079.0	6601.0
23538	0.0	0.0
23539	44.0	26.0
23530	4637.0	2066.0
23531	438.0	292.0
100130640	0.0	0.0
23532	0.0	1.0
23533	127.0	69.0
359997	0.0	0.0
23534	3810.0	3116.0
23536	2006.0	1449.0
100463498	25.0	71.0
100129654	4.0	0.0
286460	97.0	58.0
100129650	1.0	0.0
23504	174.0	65.0
100499416	0.0	0.0
23505	6601.0	5993.0
100499417	0.0	1.0
23506	3133.0	2729.0
286464	6.0	7.0
100130637	0.0	0.0
23507	2792.0	1879.0
100130636	0.0	0.0
23508	699.0	576.0
23509	4839.0	4875.0
286467	4.0	7.0
100129647	1.0	0.0
100130631	1.0	0.0
23500	2172.0	1203.0
100499418	0.0	0.0
23503	2834.0	1487.0
100129641	0.0	0.0
100129640	1.0	4.0
286472	0.0	0.0
23515	2965.0	1547.0
345275	478.0	20.0
100499405	26.0	30.0
23516	3533.0	3198.0
23517	4524.0	3270.0
100130626	0.0	0.0
23518	1572.0	1536.0
102465752	0.0	0.0
23519	2.0	0.0
345274	11.0	10.0
100130621	10.0	12.0
23510	3248.0	3192.0
23511	4222.0	4513.0
23512	2745.0	1805.0
23513	4168.0	4418.0
23514	3941.0	3532.0
100129631	0.0	0.0
129607	188.0	197.0
129563	1479.0	1444.0
431704	0.0	1.0
117579	1.0	0.0
130557	794.0	1007.0
431705	1.0	3.0
431707	0.0	0.0
129560	0.0	0.0
117583	2107.0	2541.0
84449	669.0	479.0
84448	128.0	138.0
117584	2798.0	2208.0
84445	4972.0	5664.0
84444	1204.0	1325.0
84447	8136.0	8545.0
84446	288.0	855.0
84441	2934.0	1659.0
84440	1320.0	1245.0
84443	285.0	560.0
646405	26.0	10.0
646409	0.0	0.0
117581	375.0	162.0
130560	1.0	0.0
646424	15.0	4.0
84437	772.0	611.0
84439	179.0	142.0
60489	636.0	196.0
60488	3895.0	4914.0
84433	115.0	77.0
60487	459.0	373.0
84436	1300.0	898.0
84435	12.0	5.0
60485	3422.0	2185.0
60484	108.0	34.0
84432	332.0	29.0
60482	27.0	2.0
60481	33813.0	21422.0
130576	269.0	173.0
130574	617.0	431.0
84467	56.0	40.0
84466	313.0	300.0
60496	2456.0	1962.0
60495	547.0	13603.0
60494	61.0	32.0
84465	7.0	5.0
84464	714.0	869.0
60493	1111.0	809.0
60492	2093.0	1869.0
60491	1253.0	1077.0
60490	652.0	818.0
84461	1496.0	1653.0
84460	581.0	406.0
646442	4.0	7.0
129530	16.0	16.0
129531	475.0	307.0
130589	1815.0	560.0
201501	600.0	202.0
84456	1146.0	1205.0
84455	345.0	284.0
84458	1932.0	1380.0
84457	303.0	134.0
84450	2118.0	1618.0
646457	1.0	0.0
100500870	0.0	2.0
100500872	0.0	0.0
201514	505.0	530.0
201516	6.0	2.0
646450	168.0	217.0
23480	2666.0	3230.0
105416157	3002.0	2582.0
23481	3528.0	5681.0
23483	673.0	395.0
23484	2534.0	2140.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	0.0
646467	0.0	3.0
100500860	0.0	0.0
96459	2893.0	1700.0
100500861	0.0	0.0
23498	606.0	298.0
23499	18623.0	12305.0
23491	20.0	20.0
23492	6922.0	4562.0
23493	112.0	239.0
23495	2.0	3.0
100500862	0.0	0.0
100500863	0.0	0.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	20.0	23.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	1.0
100500894	0.0	0.0
23463	7283.0	8433.0
394217	0.0	0.0
23464	4374.0	5586.0
130535	1839.0	1324.0
23466	6604.0	5195.0
23467	5470.0	9640.0
23468	10611.0	9609.0
23469	6631.0	3269.0
2801	7344.0	7968.0
2800	2020.0	1683.0
23460	95.0	59.0
23461	1643.0	938.0
23462	191.0	245.0
100500895	0.0	3.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	13118.0	14198.0
100500898	0.0	0.0
2805	2367.0	3060.0
100500899	0.0	0.0
2804	23972.0	21962.0
2803	11866.0	7470.0
2802	8099.0	8644.0
130540	7.0	5.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1942.0	1793.0
23475	334.0	196.0
23476	5089.0	4851.0
23478	5063.0	4839.0
23479	6053.0	4099.0
646480	0.0	0.0
2812	0.0	0.0
2811	58.0	58.0
2810	10555.0	2425.0
23471	16928.0	10264.0
23473	3127.0	2199.0
100500884	0.0	0.0
2819	10.0	4.0
100500885	0.0	0.0
84498	4852.0	3428.0
100500886	0.0	0.0
2817	6589.0	5613.0
100500888	0.0	0.0
2815	1.0	0.0
100500889	0.0	0.0
2814	12.0	2.0
2813	6639.0	2076.0
2823	663.0	85.0
2822	402.0	97.0
2821	12727.0	20200.0
100500839	0.0	0.0
2820	4901.0	3254.0
201562	8919.0	7997.0
100379623	0.0	2.0
2829	25.0	9.0
100500831	0.0	0.0
2828	111.0	202.0
2827	25.0	6.0
100500833	5.0	3.0
2826	14.0	6.0
100500834	0.0	0.0
2825	5.0	5.0
100500835	0.0	0.0
2824	1158.0	738.0
100500836	0.0	0.0
727699	0.0	0.0
2834	2.0	6.0
100500826	0.0	0.0
2833	31.0	16.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	9.0	7.0
100500829	0.0	2.0
60401	230.0	115.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	2.0	0.0
100500822	0.0	0.0
2837	0.0	0.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	1.0	2.0
100500825	0.0	0.0
100500850	27.0	7.0
2845	2.0	1.0
100500859	0.0	0.0
2844	0.0	0.0
2843	26.0	30.0
2842	2.0	7.0
2841	7.0	3.0
60412	4517.0	4989.0
2840	24.0	22.0
100500851	0.0	0.0
100500854	3.0	2.0
2849	1.0	2.0
100500855	0.0	0.0
2848	1.0	0.0
394261	16.0	8.0
2847	0.0	0.0
347933	1.0	0.0
100500857	0.0	0.0
2846	5.0	2.0
100500858	0.0	0.0
394263	4.0	0.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	2.0	0.0
201595	12922.0	11466.0
2852	1010.0	373.0
2850	1003.0	978.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	46.0	11.0
100500846	0.0	0.0
2857	319.0	142.0
100500847	0.0	0.0
2870	1890.0	2638.0
107105261	0.0	0.0
2867	249.0	330.0
107105265	0.0	0.0
60437	2492.0	90.0
2866	0.0	0.0
107105264	1.0	0.0
60436	1088.0	603.0
2865	0.0	0.0
107105263	0.0	1.0
2864	1.0	2.0
107105262	0.0	0.0
2863	73.0	13.0
2862	2.0	1.0
2861	248.0	279.0
347918	324.0	240.0
107105266	1.0	0.0
2869	818.0	541.0
2868	161.0	304.0
2880	5.0	10.0
60439	0.0	0.0
107105254	0.0	0.0
2878	8577.0	3478.0
2877	309.0	31.0
107105253	7.0	7.0
2876	8452.0	11158.0
2875	76.0	180.0
2874	106.0	53.0
2873	6995.0	9517.0
2872	14352.0	15676.0
107105256	0.0	0.0
2871	3.0	2.0
347902	644.0	202.0
107105259	0.0	0.0
2879	11350.0	16983.0
727682	0.0	0.0
727684	0.0	2.0
2892	66.0	30.0
2891	41.0	11.0
2890	9.0	3.0
727686	0.0	0.0
84419	1163.0	1417.0
2889	5465.0	4596.0
100500815	0.0	0.0
2888	27.0	35.0
100500816	1.0	0.0
2887	3273.0	3125.0
100500817	0.0	0.0
2886	565.0	551.0
100500818	0.0	0.0
2885	9747.0	9760.0
100500819	0.0	0.0
2884	4.0	4.0
2882	467.0	181.0
100642175	1.0	4.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	1.0	0.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	4.0	7.0
2899	51.0	21.0
84418	1643.0	1778.0
2898	106.0	48.0
60468	232.0	115.0
84417	1101.0	446.0
2897	54.0	83.0
2896	19701.0	25130.0
60467	0.0	0.0
100500808	0.0	0.0
2895	9.0	0.0
100500809	0.0	0.0
2894	201.0	72.0
2893	3.0	6.0
100500801	0.0	0.0
100500802	3.0	3.0
100500803	0.0	0.0
23603	4927.0	2962.0
100129507	0.0	0.0
23604	255.0	205.0
23605	0.0	0.0
23606	2.0	1.0
23607	7282.0	5163.0
23608	7935.0	7451.0
23609	2086.0	1591.0
286527	9.0	4.0
286528	0.0	0.0
23600	1623.0	4104.0
23601	14.0	16.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	0.0
23614	0.0	0.0
23615	24.0	17.0
23616	385.0	264.0
286530	129.0	145.0
23617	0.0	0.0
23619	0.0	2.0
23612	2135.0	1183.0
23613	1838.0	1365.0
286544	38.0	31.0
286550	0.0	0.0
286554	15.0	2.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	3.0	1.0
100463528	0.0	0.0
441272	373.0	397.0
100379667	2.0	1.0
100288998	0.0	0.0
441263	30.0	23.0
441261	0.0	0.0
100288984	0.0	0.0
441295	36.0	38.0
441294	4.0	7.0
100463500	0.0	0.0
100288979	0.0	0.0
286512	6.0	1.0
286514	0.0	0.0
60625	536.0	382.0
441282	1.0	0.0
646377	0.0	0.0
100130579	0.0	0.0
646379	0.0	0.0
646378	0.0	0.0
23683	2502.0	1422.0
404281	73.0	44.0
100130572	0.0	0.0
646370	0.0	0.0
23682	115.0	40.0
100129587	0.0	0.0
100129583	150.0	132.0
100129584	0.0	0.0
441218	2.0	3.0
100130566	0.0	1.0
100130564	0.0	0.0
100130562	1635.0	2621.0
100130561	113.0	68.0
441212	157.0	65.0
646382	0.0	0.0
