id	3977b684-3188-4d52-bcd7-39a1d5d6f48f	acb3e352-b255-4c41-b90f-5e5ed2273b06
106480022	0.0	0.0
106480021	0.0	0.0
25792	8197.0	8026.0
106480024	0.0	0.0
25791	362.0	67.0
23130	4623.0	2048.0
106480023	0.0	0.0
23131	5081.0	2711.0
25794	124.0	58.0
106480026	0.0	0.0
25793	8333.0	5410.0
23132	2432.0	2252.0
106480025	0.0	0.0
11155	3494.0	346.0
11154	769.0	384.0
11157	1256.0	472.0
11156	2435.0	5409.0
11159	660.0	314.0
139221	254.0	740.0
11158	1161.0	590.0
392193	0.0	0.0
23108	2947.0	6355.0
23109	6.0	5.0
127281	3248.0	2526.0
441608	0.0	0.0
154860	1.0	23.0
11120	2668.0	1089.0
343263	7.0	0.0
154865	91.0	92.0
25763	0.0	0.0
106479039	0.0	0.0
23101	108.0	62.0
106479038	15.0	7.0
23102	4705.0	1786.0
106479037	14.0	1.0
25764	114.0	66.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	481.0	100.0
25766	856.0	435.0
106479034	0.0	1.0
25769	11.0	86.0
106479033	0.0	0.0
23107	4883.0	5259.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	3040.0	1528.0
106479030	0.0	0.0
84148	3378.0	2183.0
84144	458.0	311.0
11122	240.0	1496.0
84146	2755.0	3547.0
11124	4262.0	3095.0
11123	21489.0	2761.0
11126	39.0	14.0
84140	272.0	255.0
11128	3145.0	2986.0
84142	594.0	467.0
84141	60.0	12.0
139231	3917.0	3698.0
11127	1229.0	888.0
23119	628.0	278.0
644186	37.0	8.0
11131	39.0	10.0
11130	396.0	348.0
106479029	1.0	0.0
23111	5185.0	1210.0
106479028	0.0	1.0
25774	4.0	0.0
23112	3832.0	3721.0
106479027	0.0	0.0
25776	2358.0	1737.0
23113	3759.0	2396.0
106479026	0.0	0.0
25775	4.0	1.0
23114	3246.0	711.0
106479025	1.0	0.0
25778	2375.0	1655.0
106479024	1.0	0.0
25777	21189.0	14266.0
23116	1887.0	1333.0
106479023	1.0	0.0
23117	61.0	35.0
106479022	0.0	0.0
23118	11474.0	9163.0
106479021	0.0	0.0
115294	6760.0	5055.0
106479020	9.0	3.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	39.0	7.0
106480004	0.0	0.0
25771	2285.0	1259.0
84138	514.0	247.0
106480003	0.0	0.0
11133	675.0	515.0
84133	68.0	26.0
84132	1365.0	1074.0
11132	1851.0	912.0
11135	3715.0	3307.0
84135	801.0	899.0
84134	911.0	635.0
11137	3453.0	2305.0
115290	1932.0	146.0
11136	20.0	14.0
84131	1034.0	1189.0
11138	3919.0	3016.0
730993	0.0	1.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	1.0	0.0
100272147	0.0	0.0
345895	58.0	42.0
729993	2083.0	14.0
50717	5107.0	3132.0
102465257	1.0	0.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	908.0	350.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	79.0	18.0
100884155	0.0	0.0
102465252	0.0	0.0
730978	2.0	0.0
102465251	0.0	0.0
102465250	1.0	1.0
730974	0.0	0.0
392194	2.0	0.0
392197	0.0	0.0
646702	1.0	0.0
646701	1.0	2.0
646721	6.0	11.0
729962	0.0	1.0
729967	799.0	453.0
2504	4.0	3.0
2503	12.0	4.0
284418	0.0	0.0
2502	8.0	1.0
284417	11.0	5.0
2501	25.0	14.0
2500	54.0	23.0
284415	4.0	0.0
404635	0.0	0.0
619190	0.0	0.0
404636	1459.0	822.0
2509	8.0	3.0
646723	2.0	3.0
2508	17.0	12.0
2507	6.0	2.0
619189	0.0	0.0
164237	1.0	0.0
729956	4.0	5.0
140290	42.0	31.0
729952	0.0	1.0
2515	10.0	240.0
284408	251.0	122.0
2512	75237.0	68799.0
284406	435.0	356.0
2510	0.0	0.0
284403	93.0	84.0
284402	45.0	21.0
2519	4178.0	3650.0
2518	1.0	0.0
2517	11085.0	4018.0
2516	0.0	0.0
646755	5.0	1.0
646754	0.0	0.0
646753	0.0	1.0
260434	2.0	2.0
23189	10821.0	2987.0
260436	7.0	6.0
23180	1323.0	515.0
2526	674.0	479.0
23181	7645.0	3745.0
2525	112.0	8.0
2524	328.0	58.0
2523	661.0	466.0
23184	8032.0	4147.0
2521	15959.0	11554.0
23185	9230.0	7524.0
23186	3612.0	2822.0
2520	0.0	0.0
23187	5789.0	1247.0
2529	9.0	11.0
2528	14.0	0.0
2527	1.0	0.0
152273	1583.0	329.0
644100	0.0	0.0
646766	14.0	8.0
644101	1.0	0.0
23199	7224.0	6221.0
260425	1895.0	1335.0
729974	0.0	0.0
260429	6.0	0.0
2537	14729.0	1057.0
23191	15084.0	9592.0
23192	5898.0	1998.0
23193	39653.0	34715.0
2535	249.0	72.0
2534	1187.0	485.0
23194	1993.0	492.0
2533	910.0	766.0
23195	5584.0	4546.0
23196	17791.0	15513.0
2532	2945.0	635.0
23197	6751.0	4387.0
2531	5380.0	3707.0
2530	1300.0	1290.0
23198	6010.0	4009.0
345829	3.0	1.0
646759	0.0	0.0
646758	2.0	3.0
2539	3181.0	1673.0
2538	2.0	2.0
23190	13552.0	10783.0
25903	611.0	254.0
25902	360.0	704.0
25904	2008.0	1809.0
100129866	2.0	2.0
25907	810.0	497.0
100130855	113.0	114.0
25906	1249.0	757.0
25909	3297.0	2800.0
100127206	1.0	0.0
100129867	0.0	1.0
2551	1898.0	1897.0
2550	2694.0	879.0
25901	2838.0	1269.0
25900	729.0	169.0
2548	17806.0	12189.0
223075	17.0	1.0
2547	23875.0	15566.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	15.0	1.0
2542	5869.0	2244.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1660.0	1238.0
100874404	1.0	0.0
25914	818.0	701.0
100130848	0.0	0.0
25913	1492.0	1272.0
100129858	23.0	12.0
25915	5899.0	2640.0
25917	3431.0	1478.0
2562	1239.0	4116.0
2561	23.0	4.0
2560	0.0	0.0
25912	14548.0	16320.0
25911	1219.0	877.0
2559	0.0	0.0
2558	67.0	38.0
2557	0.0	1.0
2556	109.0	12.0
2555	5.0	0.0
2554	7.0	1.0
2553	2190.0	2167.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	42.0	12.0
2572	0.0	3.0
2571	157.0	148.0
2570	27.0	4.0
2569	6.0	1.0
2568	1990.0	683.0
2567	1649.0	585.0
2566	0.0	4.0
2565	4.0	3.0
2564	2007.0	225.0
2563	28.0	8.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	725.0	1057.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	6.0	2.0
100129836	3.0	0.0
100874410	0.0	0.0
286676	2922.0	1358.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	1182.0	402.0
2583	426.0	73.0
2582	2505.0	1073.0
2581	3950.0	2931.0
2580	9266.0	4839.0
100874419	0.0	0.0
100874414	0.0	2.0
100874413	1.0	0.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	0.0	0.0
223082	852.0	924.0
100874417	2.0	3.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	39.0	31.0
100874443	1.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	0.0	0.0
2595	1281.0	706.0
2593	3038.0	1309.0
100379300	0.0	0.0
2592	2360.0	1347.0
2591	4152.0	9086.0
441389	24.0	12.0
2590	5750.0	3405.0
441386	7.0	6.0
127617	11.0	1.0
2589	5365.0	7415.0
2588	3504.0	779.0
2587	52.0	11.0
441391	14.0	5.0
284018	1092.0	759.0
2585	1959.0	1683.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	122.0	19.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	1.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	4.0	3.0
100874430	0.0	0.0
100129813	0.0	0.0
441377	0.0	1.0
441376	35.0	3.0
441381	20.0	0.0
127602	258.0	307.0
2597	78063.0	79994.0
2596	28.0	34.0
100874436	0.0	0.0
284004	3500.0	1196.0
100874435	0.0	0.0
100874434	1.0	1.0
100874433	0.0	0.0
284001	2781.0	1957.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	3.0
100874465	0.0	0.0
100129800	2.0	1.0
100874464	1.0	0.0
100874462	0.0	3.0
100129801	1.0	0.0
100874469	0.0	1.0
100874468	0.0	0.0
100874467	1.0	0.0
100874466	6.0	1.0
100874450	0.0	0.0
50937	1101.0	1726.0
100874454	0.0	0.0
50939	20.0	12.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	1.0	0.0
50940	2700.0	135.0
100874455	1.0	0.0
50943	161.0	126.0
50945	4.0	0.0
50944	58.0	14.0
100874459	0.0	0.0
23328	5344.0	3551.0
23329	1033.0	1548.0
84281	842.0	84.0
84280	1939.0	1192.0
644076	0.0	0.0
11340	1005.0	625.0
644079	0.0	1.0
25983	1975.0	1212.0
127665	3.0	1.0
23321	7331.0	4413.0
115677	1155.0	297.0
644070	0.0	0.0
23322	585.0	694.0
25984	4955.0	461.0
23324	9910.0	3656.0
25987	5864.0	2524.0
23325	4306.0	3090.0
23326	19224.0	21427.0
25989	3368.0	3619.0
23327	21830.0	20068.0
25988	1409.0	1325.0
25981	1138.0	886.0
25980	4374.0	2732.0
11342	8206.0	4199.0
84287	2054.0	1730.0
84286	2661.0	966.0
11341	299.0	62.0
284058	4726.0	3342.0
84289	3548.0	2385.0
11344	3301.0	951.0
11343	6817.0	4625.0
84288	426.0	358.0
84283	12265.0	4042.0
11346	8058.0	2409.0
11345	8953.0	4010.0
84282	1263.0	1046.0
84285	1579.0	1031.0
84284	2898.0	1901.0
23339	9513.0	4643.0
84270	1291.0	491.0
23331	2656.0	834.0
25994	2418.0	939.0
23332	5702.0	3248.0
25996	4416.0	8387.0
23333	1357.0	601.0
23334	4898.0	2946.0
25998	5358.0	4549.0
23335	3551.0	2635.0
23336	25474.0	5086.0
441332	1.0	1.0
644082	0.0	0.0
23338	5075.0	2597.0
25999	3801.0	708.0
441331	1.0	0.0
84279	1167.0	475.0
25992	4138.0	1246.0
84276	2086.0	772.0
84275	1024.0	1516.0
284047	61.0	9.0
84278	268.0	185.0
84277	1574.0	925.0
84272	4888.0	4233.0
84271	10170.0	7506.0
84274	1861.0	1809.0
84273	2706.0	3866.0
23306	1706.0	959.0
23307	4447.0	2297.0
284040	24.0	14.0
23308	56.0	25.0
23309	6513.0	2415.0
25961	111.0	102.0
25960	13050.0	2033.0
25963	16914.0	13566.0
23300	7572.0	5315.0
23301	3151.0	2449.0
25962	4464.0	3712.0
23302	308.0	243.0
23303	12128.0	9679.0
644096	781.0	661.0
23304	5003.0	3552.0
25966	6298.0	3073.0
23305	120.0	37.0
644094	0.0	0.0
11328	8488.0	3371.0
11329	3199.0	1615.0
11320	2293.0	2129.0
137012	2.0	2.0
113000	1229.0	1086.0
11322	4791.0	1651.0
11321	2596.0	1965.0
284034	1.0	2.0
11326	494.0	234.0
11325	11909.0	8316.0
23317	6481.0	2927.0
84290	384.0	10.0
25979	4005.0	1536.0
23318	3460.0	2031.0
84292	729.0	393.0
25972	2822.0	1751.0
23310	52048.0	10887.0
441359	0.0	0.0
25974	772.0	841.0
23312	1916.0	1521.0
25973	417.0	527.0
23313	4912.0	3705.0
25976	11248.0	3130.0
23314	724.0	1009.0
25975	49.0	10.0
441355	17.0	82.0
25978	5522.0	2627.0
23315	3558.0	1690.0
25977	4491.0	2719.0
23316	12297.0	7559.0
11339	18.0	25.0
11338	12873.0	8420.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	3.0
115650	80.0	102.0
127623	5.0	1.0
25970	6290.0	3383.0
284029	222.0	216.0
115653	0.0	0.0
84298	1461.0	887.0
11331	14192.0	18262.0
11330	2.0	1.0
11333	8179.0	4655.0
152641	101.0	19.0
11332	1336.0	746.0
84299	4302.0	2503.0
11335	5294.0	7806.0
84294	1132.0	1148.0
11334	2385.0	1107.0
84293	17987.0	8977.0
84296	104.0	71.0
11337	6626.0	4056.0
284021	104.0	56.0
84295	1782.0	1841.0
11336	5114.0	2823.0
25946	3436.0	937.0
25949	3934.0	3129.0
25948	2969.0	2002.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	4.0	3.0
25941	4091.0	2844.0
25940	2781.0	2433.0
100130892	3.0	5.0
25943	3549.0	1004.0
25942	7897.0	4757.0
100130890	288.0	130.0
25945	3744.0	2614.0
11309	1632.0	689.0
284099	2.0	5.0
284098	369.0	405.0
25957	7742.0	3988.0
140609	3453.0	2299.0
25959	19047.0	3371.0
100130889	59.0	11.0
100130887	89.0	69.0
25950	486.0	399.0
25953	16904.0	7609.0
25956	464.0	291.0
11317	2.0	0.0
11316	11938.0	5928.0
11319	2616.0	1924.0
11318	20.0	4.0
100379378	0.0	0.0
11311	3194.0	1329.0
11313	5665.0	4665.0
140603	0.0	0.0
11315	17126.0	10068.0
284086	1119.0	553.0
11314	291.0	117.0
25925	490.0	110.0
284085	4.0	1.0
25924	877.0	2434.0
25927	937.0	184.0
284083	3.0	3.0
100130879	0.0	0.0
25926	2742.0	2527.0
139628	0.0	0.0
25929	2157.0	1720.0
25928	185.0	14.0
441328	0.0	0.0
127687	2698.0	1022.0
100130873	2.0	1.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	12819.0	7590.0
441323	0.0	0.0
25920	6834.0	4367.0
25923	6082.0	4283.0
140612	821.0	494.0
100129880	0.0	0.0
284076	26.0	65.0
100129882	2.0	3.0
25936	2001.0	1259.0
25938	1297.0	1269.0
25937	5861.0	3089.0
284071	9.0	7.0
100130866	0.0	0.0
25939	4260.0	3217.0
113026	2609.0	590.0
441317	0.0	0.0
441315	0.0	0.0
25930	7127.0	4117.0
441314	0.0	0.0
441313	0.0	0.0
25932	12868.0	4920.0
127671	0.0	0.0
25934	1609.0	1662.0
127670	2.0	2.0
284069	139.0	91.0
140623	9.0	6.0
140625	0.0	0.0
284067	0.0	0.0
100129871	0.0	0.0
140628	504.0	32.0
406982	0.0	0.0
406981	0.0	1.0
406984	11.0	2.0
406983	15.0	4.0
406986	1.0	0.0
406985	0.0	1.0
406988	14.0	0.0
406987	0.0	0.0
23287	1468.0	1149.0
23288	3165.0	2230.0
406980	0.0	0.0
84206	223.0	251.0
23281	83.0	400.0
84203	3.0	0.0
23283	3997.0	2538.0
23284	369.0	61.0
140596	0.0	0.0
23285	733.0	351.0
152579	1082.0	843.0
140597	3083.0	308.0
23286	8056.0	12289.0
152578	1.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	15.0	6.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	1.0	0.0
406976	1.0	0.0
23299	4229.0	1946.0
201725	293.0	348.0
23291	5293.0	3850.0
23293	3872.0	1758.0
23294	4314.0	2826.0
23295	8483.0	4470.0
406968	6.0	0.0
406967	0.0	0.0
646658	23.0	50.0
152586	0.0	0.0
406969	0.0	1.0
406960	0.0	0.0
11281	12.0	2.0
406962	8.0	13.0
646672	1.0	1.0
11280	22.0	6.0
406961	0.0	0.0
11283	374.0	98.0
406964	0.0	0.0
11282	5175.0	5251.0
406963	0.0	0.0
644016	7.0	0.0
11285	2472.0	1289.0
406966	0.0	0.0
11284	2235.0	1740.0
406965	0.0	0.0
23265	10948.0	5216.0
23266	7610.0	1323.0
23268	2822.0	3303.0
23269	4679.0	4029.0
84229	8.0	2.0
164592	29.0	12.0
59269	1006.0	1139.0
84225	291.0	121.0
23261	2127.0	1344.0
84224	1089.0	578.0
23262	2461.0	2406.0
23263	7497.0	3847.0
23264	15191.0	14821.0
84226	130.0	133.0
84221	5031.0	659.0
406957	0.0	0.0
84220	3.0	1.0
406956	0.0	0.0
84223	588.0	313.0
406959	0.0	0.0
406958	0.0	0.0
84222	228.0	103.0
646685	0.0	1.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	5.0	5.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1547.0	955.0
23277	5811.0	4639.0
23279	4016.0	2904.0
59277	7760.0	2592.0
59272	94.0	25.0
59271	2657.0	629.0
59274	2238.0	975.0
84218	0.0	0.0
84217	223.0	157.0
23270	6108.0	2468.0
23271	3130.0	2622.0
84219	1265.0	803.0
23272	4923.0	3967.0
23274	2727.0	1362.0
84216	608.0	471.0
84215	31.0	6.0
23275	2995.0	1805.0
406946	0.0	0.0
84210	7.0	1.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	10075.0	6665.0
644037	4.0	13.0
11260	6379.0	7106.0
646698	1.0	3.0
11262	124.0	133.0
23243	3073.0	2784.0
23244	7739.0	8130.0
59286	6990.0	3971.0
23245	13238.0	4158.0
23246	1853.0	2718.0
23247	5759.0	2771.0
59283	23.0	7.0
23248	6302.0	5074.0
644030	0.0	0.0
59285	4.0	0.0
59284	2.0	6.0
84247	4342.0	3856.0
23240	1729.0	907.0
84246	1515.0	723.0
84249	55.0	26.0
23241	5512.0	3488.0
23242	9922.0	4887.0
84248	4591.0	3781.0
84243	3023.0	2928.0
11264	4221.0	1548.0
84245	2444.0	1322.0
11267	3110.0	2114.0
11266	986.0	523.0
11269	1325.0	520.0
84240	1653.0	1067.0
11270	605.0	204.0
644042	1.0	1.0
11272	115.0	59.0
11274	795.0	391.0
11273	8236.0	6992.0
23254	875.0	811.0
23255	537.0	643.0
23256	4238.0	3373.0
23258	5679.0	2575.0
23259	4354.0	3296.0
644041	0.0	0.0
84239	12.0	2.0
23250	2948.0	4738.0
84236	3882.0	2040.0
23251	149.0	114.0
23252	1258.0	770.0
140564	588.0	111.0
23253	4306.0	3764.0
84232	9705.0	5772.0
11276	5992.0	4425.0
11275	1496.0	758.0
84231	5809.0	6747.0
49861	17.0	8.0
11278	895.0	360.0
49860	6.0	0.0
84233	1076.0	771.0
11277	0.0	0.0
11279	791.0	122.0
84230	685.0	417.0
23229	3442.0	1389.0
49856	1446.0	948.0
644054	0.0	0.0
49855	2085.0	1166.0
644059	0.0	0.0
49854	2210.0	991.0
11240	1230.0	297.0
23221	2156.0	717.0
25884	252.0	47.0
23223	1783.0	2156.0
25886	142.0	124.0
23224	11593.0	8206.0
25885	4097.0	4229.0
23225	3794.0	5872.0
25888	867.0	836.0
23228	759.0	218.0
644050	2.0	1.0
201780	13.0	55.0
84269	1442.0	811.0
152559	1917.0	415.0
25880	820.0	768.0
84268	1904.0	2080.0
23220	1517.0	582.0
140576	3234.0	520.0
84265	1967.0	698.0
11243	2089.0	1202.0
139599	29.0	3.0
84264	124.0	299.0
140578	368.0	89.0
84267	1627.0	946.0
11245	971.0	718.0
84266	4636.0	2543.0
11244	3440.0	2664.0
84261	911.0	902.0
11247	3350.0	117.0
139596	1554.0	831.0
84260	1707.0	935.0
84263	3999.0	2453.0
11249	0.0	0.0
84262	1176.0	969.0
11248	1426.0	440.0
345557	133.0	23.0
406993	0.0	0.0
406992	8.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	13.0	1.0
406997	0.0	1.0
406996	0.0	0.0
11252	13245.0	6596.0
406999	0.0	0.0
11251	23.0	12.0
406998	0.0	0.0
23232	1022.0	932.0
25895	1285.0	1256.0
23233	2670.0	1209.0
25894	601.0	541.0
25897	4235.0	2973.0
23234	965.0	639.0
25896	1724.0	1273.0
23235	4823.0	3832.0
23236	2754.0	1201.0
25898	1690.0	1651.0
23237	137.0	50.0
644063	20.0	12.0
406991	0.0	0.0
23239	2285.0	2161.0
406990	0.0	0.0
25891	2600.0	538.0
84258	126.0	52.0
25890	1983.0	644.0
25893	189.0	275.0
23230	3523.0	3222.0
23231	8079.0	8993.0
84259	1116.0	980.0
84254	669.0	543.0
11254	501.0	541.0
84253	1932.0	1087.0
11253	6670.0	4183.0
406989	0.0	0.0
84256	4318.0	1478.0
11255	38.0	25.0
84255	2648.0	2598.0
84250	391.0	363.0
11258	4247.0	1865.0
11257	2026.0	1433.0
84251	271.0	158.0
11259	9411.0	1029.0
100874483	0.0	0.0
100874482	1.0	0.0
100874480	0.0	0.0
406900	4.0	0.0
100874484	4.0	2.0
201799	638.0	194.0
201798	51.0	37.0
50831	0.0	2.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	19.0	13.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	1.0	1.0
102465138	0.0	0.0
50839	5.0	6.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	0.0
102465136	3.0	4.0
100874476	0.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	67.0	43.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	28.0	7.0
100499183	97.0	47.0
50848	9323.0	4173.0
2601	3.0	1.0
100499177	1087.0	906.0
102465141	0.0	0.0
50853	5063.0	273.0
2609	1.0	0.0
102465140	0.0	0.0
50852	88.0	77.0
50855	304.0	295.0
50854	7965.0	8858.0
100499171	1.0	1.0
50856	113.0	57.0
50859	5771.0	798.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	1.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	0.0	0.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	4210.0	400.0
2613	3.0	27.0
2611	1.0	0.0
50862	6181.0	4489.0
50861	2751.0	833.0
2619	10097.0	609.0
50863	125.0	62.0
100874499	0.0	0.0
2618	2855.0	3189.0
50865	3477.0	2557.0
2617	4405.0	3916.0
2616	289.0	276.0
2615	1984.0	573.0
406940	2.0	7.0
406942	1.0	0.0
646612	9.0	12.0
406941	9.0	0.0
406944	0.0	0.0
406943	1.0	0.0
100996876	0.0	0.0
2625	2555.0	512.0
2624	12517.0	9766.0
2623	11.0	2.0
2622	1770.0	1090.0
2621	11130.0	2014.0
2620	73.0	121.0
406935	44.0	3.0
406934	0.0	0.0
646603	0.0	0.0
406937	0.0	0.0
406936	0.0	0.0
2629	3452.0	1358.0
406939	0.0	0.0
646609	0.0	4.0
2628	1471.0	395.0
406938	0.0	0.0
2627	725.0	328.0
2626	18.0	2.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	0.0
406932	0.0	0.0
646620	0.0	0.0
2636	0.0	0.0
2635	5219.0	2466.0
2634	5838.0	2789.0
2633	2578.0	1300.0
2632	1985.0	1413.0
2631	6495.0	6864.0
2630	180.0	59.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	7.0	3.0
406928	0.0	0.0
2639	2541.0	1700.0
406927	0.0	0.0
646619	2.0	1.0
2638	0.0	0.0
2637	0.0	2.0
406929	0.0	0.0
646630	0.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	2644.0	7143.0
2647	2072.0	804.0
2646	31.0	0.0
2645	37.0	9.0
2644	422.0	56.0
2643	665.0	716.0
2642	3.0	0.0
2641	14.0	30.0
406913	0.0	1.0
646627	6.0	2.0
406912	3.0	1.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	292.0	65.0
406919	0.0	0.0
2648	3199.0	3022.0
406918	0.0	0.0
646641	0.0	0.0
646640	2.0	0.0
646643	0.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	47.0	27.0
2660	16.0	33.0
2658	1.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	284.0	398.0
2652	0.0	0.0
2651	14793.0	2357.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	57.0	18.0
2672	180.0	89.0
106144578	0.0	0.0
2671	1216.0	886.0
2670	24.0	255.0
106144575	1.0	0.0
2669	1817.0	483.0
2668	154.0	85.0
2667	0.0	0.0
100874529	0.0	2.0
2665	14312.0	21440.0
2664	11991.0	7929.0
2662	92.0	2.0
100874524	7.0	3.0
100874523	0.0	0.0
100129743	0.0	0.0
100874522	0.0	0.0
100874528	3.0	0.0
100129738	2.0	0.0
100129739	3.0	2.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	15701.0	7037.0
106144568	1.0	0.0
2681	388.0	133.0
2679	8.0	8.0
2678	12634.0	12047.0
100874519	0.0	0.0
2677	4011.0	2582.0
100874518	0.0	0.0
2676	235.0	23.0
2675	158.0	55.0
2674	1602.0	372.0
2673	17045.0	14069.0
101056700	11.0	7.0
100874512	0.0	0.0
100874511	1.0	0.0
100129731	0.0	0.0
100874510	2.0	0.0
100874517	0.0	0.0
100130719	0.0	2.0
100874516	1.0	0.0
100130718	1.0	0.0
100874515	1.0	3.0
100130717	33.0	21.0
100874514	0.0	0.0
100129727	81.0	30.0
100129726	34.0	17.0
100129723	0.0	0.0
100129722	25.0	8.0
2694	0.0	0.0
2693	0.0	0.0
2692	15.0	12.0
2691	0.0	0.0
2690	3446.0	7095.0
2689	0.0	0.0
2688	2.0	0.0
2687	1894.0	893.0
2686	3409.0	590.0
100130708	0.0	0.0
100129716	64.0	27.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	1.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	3.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	2.0	0.0
106144538	7.0	1.0
2697	9909.0	2079.0
106144539	0.0	0.0
2696	268.0	33.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	1.0
284131	2125.0	1150.0
115509	1088.0	676.0
259197	104.0	23.0
284129	3129.0	1547.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	12.0	32.0
106144595	2.0	0.0
286749	1.0	2.0
106144598	0.0	1.0
106144599	2.0	0.0
284119	44796.0	5839.0
284116	123.0	7.0
284114	523.0	117.0
284111	9.0	8.0
284110	6.0	33.0
259173	1585.0	182.0
106144584	14.0	6.0
286753	5.0	0.0
106144585	0.0	0.0
106144586	6.0	2.0
284106	2255.0	1995.0
284100	1.0	1.0
284184	643.0	485.0
127544	2791.0	1702.0
23443	5273.0	5180.0
115557	3076.0	574.0
127540	0.0	0.0
23446	5468.0	5501.0
115560	478.0	352.0
23440	1.0	2.0
127534	142.0	16.0
139538	0.0	0.0
23452	5120.0	1158.0
441459	104.0	108.0
441457	5.0	7.0
23456	1553.0	1358.0
115548	2907.0	1896.0
23457	423.0	204.0
441452	0.0	0.0
441461	85.0	66.0
152503	5167.0	3857.0
23450	10203.0	7395.0
23451	25051.0	16929.0
139542	0.0	0.0
284167	25.0	8.0
23428	13524.0	3738.0
284161	284.0	971.0
23429	6067.0	4412.0
100130799	0.0	0.0
23420	3087.0	2268.0
23421	556.0	392.0
23423	12041.0	9778.0
23424	1771.0	702.0
23426	502.0	553.0
152519	611.0	493.0
152518	1037.0	1385.0
441490	0.0	0.0
23438	2327.0	1486.0
23439	21.0	0.0
100130786	0.0	0.0
