id	2496e6ca-cfe1-4160-9a5d-d8d0c1853062	85f7e377-a186-40a2-951b-cb60fc835896
84310	3558.0	3331.0
343068	0.0	0.0
343066	1.0	0.0
100996939	190.0	158.0
23386	8901.0	7905.0
23387	3786.0	2091.0
23389	10132.0	6070.0
441400	12.0	2.0
100996930	10.0	0.0
201853	16.0	4.0
23380	1910.0	1438.0
23381	6848.0	6793.0
23382	2277.0	2424.0
23383	4786.0	3662.0
23384	3809.0	3858.0
23385	8728.0	9442.0
106866914	0.0	0.0
84342	1502.0	1949.0
106866913	3.0	66.0
84343	2226.0	1685.0
60370	1070.0	368.0
84340	1610.0	2022.0
106866915	0.0	0.0
646567	3.0	1.0
100996928	6.0	2.0
23397	65.0	73.0
23398	1215.0	886.0
23399	4591.0	4611.0
23390	2960.0	1946.0
23392	12401.0	13726.0
84335	2938.0	3892.0
23394	8480.0	8714.0
84334	782.0	898.0
23395	1549.0	1946.0
84337	2155.0	2863.0
84336	1796.0	2735.0
23396	9045.0	4570.0
60386	159.0	202.0
84331	624.0	1524.0
60385	27.0	6.0
84330	781.0	844.0
84333	5889.0	3936.0
84332	0.0	2.0
152485	7599.0	5959.0
646575	0.0	0.0
646572	19.0	6.0
343045	0.0	0.0
646577	0.0	0.0
646576	164.0	71.0
23365	19805.0	15299.0
23366	566.0	746.0
23367	13115.0	14901.0
23368	4532.0	5686.0
23369	13423.0	11260.0
23360	3727.0	2508.0
23361	2677.0	2346.0
140432	1.0	0.0
23362	2887.0	2384.0
23363	6621.0	5494.0
84364	6714.0	6810.0
84366	1482.0	1074.0
84365	1569.0	1973.0
343035	47.0	16.0
139452	1.0	0.0
646583	1.0	1.0
23376	4849.0	4050.0
23378	1476.0	1298.0
23379	4055.0	2991.0
646581	1.0	0.0
23370	811.0	554.0
23371	14047.0	6072.0
23373	2033.0	1738.0
100499261	0.0	1.0
646597	0.0	0.0
646595	4.0	8.0
100499258	0.0	0.0
23344	9379.0	7721.0
23345	12432.0	6455.0
201895	15313.0	19881.0
23347	6898.0	6555.0
646592	0.0	0.0
23348	5901.0	2987.0
23349	44.0	18.0
140453	6.0	0.0
23341	2250.0	2625.0
140456	4.0	15.0
140458	648.0	760.0
100499252	2.0	6.0
140459	1444.0	1417.0
100499251	0.0	0.0
23353	7682.0	5612.0
23354	850.0	702.0
23355	2758.0	2406.0
23357	1828.0	1720.0
23358	5279.0	5177.0
23359	59.0	227.0
140460	1387.0	1391.0
140461	2674.0	2738.0
140462	95.0	41.0
23350	6965.0	5729.0
140464	0.0	0.0
23351	3945.0	3227.0
140465	1516.0	2430.0
23352	16467.0	14202.0
140467	3688.0	2802.0
140468	0.0	1.0
140469	62.0	23.0
84376	6635.0	3528.0
2702	739.0	283.0
2701	1016.0	308.0
2700	7.0	9.0
2709	153.0	41.0
2707	212.0	71.0
2706	83.0	53.0
2705	1370.0	5059.0
2703	0.0	1.0
345651	22.0	0.0
2712	0.0	2.0
106866981	0.0	0.0
2710	321.0	349.0
106866980	0.0	0.0
2719	701.0	371.0
2717	718.0	792.0
50964	4.0	4.0
345643	15.0	14.0
345645	1.0	0.0
286826	321.0	198.0
286827	312.0	327.0
286828	0.0	0.0
59307	1681.0	2111.0
2720	4699.0	3816.0
2729	4032.0	3545.0
100500737	0.0	0.0
345630	38.0	32.0
2735	270.0	207.0
2734	22381.0	15748.0
2733	2545.0	2339.0
2732	1.0	0.0
2731	4.0	55.0
2730	1214.0	1247.0
2739	9638.0	11985.0
2738	490.0	630.0
2737	3041.0	1098.0
2736	1288.0	541.0
106144534	0.0	0.0
106144535	15.0	6.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	3.0	11.0
106144533	0.0	0.0
2746	18711.0	32499.0
2745	799.0	604.0
2744	3741.0	2466.0
2743	850.0	487.0
60314	1762.0	2490.0
2742	0.0	0.0
60313	8606.0	9338.0
106144527	0.0	0.0
2741	0.0	0.0
259217	757.0	251.0
60312	6344.0	3037.0
106144528	3.0	6.0
2740	5.0	1.0
106144529	0.0	0.0
259215	0.0	0.0
2749	89.0	95.0
345611	2.0	1.0
50999	6323.0	8078.0
2747	149.0	219.0
259236	79.0	11.0
2760	7206.0	5399.0
106144524	3.0	0.0
259234	0.0	0.0
106144526	4.0	15.0
259232	183.0	34.0
259230	4155.0	5544.0
59339	4137.0	1304.0
59338	3122.0	1795.0
59335	4.0	8.0
2752	35635.0	18935.0
59336	0.0	0.0
2750	0.0	0.0
2771	21105.0	10215.0
59342	7011.0	4673.0
59341	859.0	132.0
2770	2429.0	3631.0
59344	18.0	41.0
59343	3025.0	3000.0
59340	7.0	4.0
84306	192.0	434.0
2768	6443.0	4771.0
2767	9955.0	7704.0
59349	3752.0	3739.0
84305	1980.0	3339.0
2766	8146.0	16197.0
2765	1.0	0.0
84307	2082.0	2287.0
84302	1508.0	667.0
2764	3255.0	3261.0
59345	1819.0	733.0
84301	5489.0	7029.0
2762	1827.0	4004.0
84304	1059.0	1889.0
59348	2818.0	6079.0
84303	495.0	551.0
59347	0.0	0.0
2761	0.0	0.0
84300	1633.0	2235.0
646508	0.0	0.0
2769	1076.0	568.0
646507	0.0	0.0
646520	7.0	9.0
2782	26143.0	25866.0
59353	3717.0	789.0
2781	1955.0	655.0
59352	1972.0	701.0
2780	0.0	0.0
59351	2.0	8.0
59350	66.0	26.0
2779	0.0	1.0
2778	57565.0	48906.0
2777	53.0	40.0
2776	9463.0	8252.0
2775	3159.0	483.0
2774	1874.0	768.0
2773	6315.0	5626.0
60343	2893.0	3870.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	83.0	41.0
100379584	0.0	0.0
2792	0.0	0.0
2791	1765.0	668.0
2790	901.0	812.0
105369316	0.0	0.0
2789	0.0	0.0
2788	2355.0	2398.0
2787	3116.0	3327.0
2786	2176.0	6832.0
441194	427.0	400.0
2785	6.0	9.0
2784	91.0	32.0
2783	13308.0	31429.0
441191	655.0	609.0
100129622	0.0	1.0
100130606	1.0	0.0
286410	4137.0	2278.0
100130603	0.0	0.0
286411	3.0	1.0
100130600	417.0	238.0
100379571	226.0	215.0
441177	0.0	0.0
2799	17033.0	13610.0
2798	5.0	0.0
2797	10.0	24.0
2796	32.0	22.0
2794	5354.0	3528.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	1.0	0.0
100129604	0.0	0.0
286430	2.0	6.0
105369343	3.0	1.0
286436	0.0	0.0
100379592	4.0	4.0
441154	0.0	7.0
441151	12.0	1.0
441150	316.0	406.0
191585	50.0	24.0
105370357	0.0	1.0
441133	1.0	7.0
100142659	15.0	10.0
100379564	4.0	0.0
441168	218.0	60.0
441166	15.0	15.0
101730217	3.0	3.0
441161	2.0	49.0
441160	4.0	1.0
646498	0.0	0.0
441108	372.0	263.0
23562	8.0	4.0
23563	4.0	10.0
359948	11806.0	6418.0
23564	5198.0	3881.0
23566	4956.0	13215.0
100130693	4.0	20.0
23567	905.0	837.0
23568	737.0	354.0
23569	44.0	10.0
23560	2611.0	2330.0
286494	3.0	1.0
286495	902.0	704.0
286499	19.0	1.0
100130687	0.0	0.0
23576	7095.0	15928.0
117608	480.0	457.0
100129690	5.0	3.0
100129696	14.0	11.0
100129692	4.0	2.0
100129694	1.0	1.0
23548	1121.0	872.0
23549	4620.0	4095.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	5088.0	8058.0
23542	434.0	1365.0
23543	13913.0	6248.0
130612	322.0	434.0
23544	174.0	40.0
130617	1175.0	1434.0
100130671	0.0	0.0
23545	1537.0	1642.0
441124	151.0	182.0
23546	7.0	1.0
441123	0.0	1.0
23547	29.0	4.0
441131	1.0	1.0
23559	1220.0	1609.0
23551	3481.0	1503.0
23552	882.0	787.0
23553	3.0	0.0
23554	1316.0	585.0
23555	4679.0	2268.0
100130660	0.0	2.0
23556	3101.0	4033.0
23557	1718.0	1772.0
23558	11274.0	11636.0
23550	7925.0	11650.0
23526	1623.0	815.0
23527	4782.0	3138.0
23528	1134.0	1039.0
286442	2.0	2.0
23529	398.0	262.0
129642	6026.0	17310.0
286444	23.0	44.0
100129669	0.0	1.0
100463482	2.0	0.0
23520	2.0	1.0
23521	84619.0	134429.0
23522	5305.0	3689.0
23523	6711.0	5678.0
23524	47986.0	42522.0
359996	0.0	0.0
115004	387.0	267.0
100129664	0.0	0.0
100463487	6.0	2.0
100463486	36.0	28.0
100463489	0.0	0.0
100463488	3.0	2.0
100129662	18.0	12.0
286451	6785.0	7625.0
23538	0.0	0.0
23539	78.0	115.0
23530	5339.0	2954.0
23531	882.0	472.0
100130640	1.0	0.0
23532	1.0	0.0
23533	602.0	180.0
359997	0.0	1.0
23534	4349.0	3440.0
23536	1838.0	1874.0
100463498	46.0	34.0
100129654	0.0	0.0
286460	73.0	73.0
100129650	0.0	0.0
23504	278.0	91.0
100499416	0.0	0.0
23505	8370.0	7961.0
100499417	0.0	0.0
23506	4072.0	3587.0
286464	3.0	5.0
100130637	0.0	0.0
23507	2108.0	2751.0
100130636	0.0	0.0
23508	1178.0	1457.0
23509	5895.0	5494.0
286467	1.0	12.0
100129647	2.0	2.0
100130631	1.0	0.0
23500	7143.0	1541.0
100499418	0.0	0.0
23503	3372.0	1710.0
100129641	5.0	0.0
100129640	0.0	1.0
286472	0.0	2.0
23515	3689.0	2268.0
345275	75.0	8.0
100499405	148.0	70.0
23516	4985.0	3188.0
23517	5309.0	4559.0
100130626	0.0	0.0
23518	1959.0	2083.0
102465752	0.0	0.0
23519	1.0	1.0
345274	176.0	24.0
100130621	41.0	20.0
23510	3180.0	3020.0
23511	4468.0	4059.0
23512	3093.0	2332.0
23513	4794.0	5941.0
23514	4004.0	4047.0
100129631	0.0	0.0
129607	305.0	187.0
129563	1941.0	1507.0
431704	0.0	0.0
117579	4.0	0.0
130557	1011.0	1016.0
431705	15.0	4.0
431707	3.0	7.0
129560	1.0	0.0
117583	2751.0	3598.0
84449	956.0	733.0
84448	276.0	270.0
117584	2673.0	3348.0
84445	7328.0	4222.0
84444	1582.0	1336.0
84447	5814.0	10978.0
84446	557.0	422.0
84441	4432.0	2110.0
84440	1199.0	1020.0
84443	229.0	1144.0
646405	21.0	13.0
646409	0.0	0.0
117581	1159.0	297.0
130560	0.0	0.0
646424	26.0	27.0
84437	1508.0	934.0
84439	1334.0	287.0
60489	982.0	287.0
60488	2980.0	4338.0
84433	401.0	122.0
60487	797.0	466.0
84436	1435.0	1352.0
84435	42.0	4.0
60485	6206.0	4075.0
60484	406.0	110.0
84432	887.0	598.0
60482	11.0	11.0
60481	21585.0	32965.0
130576	286.0	218.0
130574	270.0	675.0
84467	151.0	31.0
84466	167.0	354.0
60496	2599.0	2260.0
60495	1600.0	6582.0
60494	137.0	51.0
84465	76.0	13.0
84464	717.0	736.0
60493	1034.0	953.0
60492	2441.0	2294.0
60491	1129.0	1108.0
60490	461.0	805.0
84461	1601.0	1726.0
84460	958.0	1281.0
646442	5.0	7.0
129530	18.0	27.0
129531	681.0	516.0
130589	1316.0	701.0
201501	698.0	309.0
84456	1392.0	1210.0
84455	582.0	432.0
84458	1701.0	2548.0
84457	509.0	161.0
84450	2589.0	2121.0
646457	1.0	4.0
100500870	4.0	2.0
100500872	0.0	0.0
201514	584.0	528.0
201516	8.0	0.0
646450	159.0	184.0
23480	1868.0	4104.0
105416157	1024.0	2067.0
23481	3706.0	4115.0
23483	735.0	497.0
23484	2867.0	2337.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	1.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	1.0
646467	1.0	2.0
100500860	0.0	0.0
96459	3252.0	2883.0
100500861	0.0	0.0
23498	1141.0	276.0
23499	31520.0	21704.0
23491	40.0	37.0
23492	10014.0	4989.0
23493	96.0	288.0
23495	15.0	5.0
100500862	0.0	0.0
100500863	1.0	2.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	34.0	70.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	1.0	0.0
100500893	0.0	0.0
100500894	1.0	0.0
23463	8197.0	8339.0
394217	0.0	0.0
23464	2146.0	4208.0
130535	1937.0	1730.0
23466	14038.0	6463.0
23467	5207.0	6470.0
23468	10978.0	10697.0
23469	8695.0	6277.0
2801	8545.0	9410.0
2800	2229.0	2058.0
23460	311.0	170.0
23461	2178.0	2562.0
23462	455.0	252.0
100500895	0.0	4.0
100500896	0.0	0.0
100500897	0.0	1.0
2806	8608.0	12892.0
100500898	0.0	0.0
2805	2116.0	2793.0
100500899	0.0	0.0
2804	25888.0	29082.0
2803	13384.0	13754.0
2802	9294.0	9695.0
130540	19.0	17.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1612.0	3054.0
23475	1241.0	256.0
23476	7330.0	5022.0
23478	5952.0	5479.0
23479	6766.0	5229.0
646480	0.0	0.0
2812	0.0	0.0
2811	56.0	74.0
2810	6112.0	5138.0
23471	19957.0	13637.0
23473	3233.0	2457.0
100500884	0.0	0.0
2819	25.0	28.0
100500885	0.0	0.0
84498	4531.0	4006.0
100500886	0.0	0.0
2817	6529.0	4381.0
100500888	0.0	0.0
2815	0.0	2.0
100500889	0.0	0.0
2814	35.0	12.0
2813	5109.0	1308.0
2823	2856.0	411.0
2822	351.0	238.0
2821	14210.0	16064.0
100500839	0.0	0.0
2820	4015.0	3844.0
201562	5908.0	12062.0
100379623	2.0	1.0
2829	188.0	77.0
100500831	0.0	0.0
2828	488.0	113.0
2827	201.0	23.0
100500833	2.0	2.0
2826	61.0	30.0
100500834	0.0	0.0
2825	14.0	5.0
100500835	1.0	0.0
2824	6401.0	2017.0
100500836	0.0	0.0
727699	15.0	2.0
2834	18.0	6.0
100500826	0.0	0.0
2833	38.0	29.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	2.0
2831	3.0	5.0
100500829	0.0	0.0
60401	711.0	270.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	1.0	4.0
100500822	0.0	0.0
2837	0.0	8.0
100500823	1.0	0.0
100500824	0.0	0.0
2835	5.0	3.0
100500825	0.0	0.0
100500850	22.0	11.0
2845	2.0	6.0
100500859	0.0	0.0
2844	0.0	1.0
2843	126.0	28.0
2842	6.0	8.0
2841	25.0	7.0
60412	6020.0	4684.0
2840	72.0	25.0
100500851	0.0	0.0
100500854	10.0	4.0
2849	4.0	1.0
100500855	0.0	0.0
2848	5.0	1.0
394261	59.0	4.0
2847	25.0	1.0
347933	0.0	0.0
100500857	0.0	0.0
2846	23.0	17.0
100500858	0.0	0.0
394263	0.0	1.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	6.0	2.0
201595	14297.0	13168.0
2852	507.0	383.0
2850	887.0	926.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	65.0	48.0
100500846	0.0	0.0
2857	1152.0	396.0
100500847	0.0	0.0
2870	1989.0	1974.0
107105261	0.0	0.0
2867	109.0	866.0
107105265	0.0	0.0
60437	548.0	621.0
2866	2.0	0.0
107105264	0.0	0.0
60436	1319.0	806.0
2865	6.0	2.0
107105263	0.0	2.0
2864	0.0	0.0
107105262	0.0	0.0
2863	156.0	35.0
2862	3.0	1.0
2861	211.0	554.0
347918	560.0	470.0
107105266	2.0	1.0
2869	2138.0	722.0
2868	218.0	348.0
2880	3.0	54.0
60439	0.0	0.0
107105254	0.0	0.0
2878	13281.0	4641.0
2877	208.0	66.0
107105253	17.0	10.0
2876	8594.0	8697.0
2875	90.0	98.0
2874	170.0	100.0
2873	5366.0	7795.0
2872	12101.0	15444.0
107105256	0.0	0.0
2871	2.0	0.0
347902	1471.0	376.0
107105259	0.0	0.0
2879	8631.0	11652.0
727682	0.0	0.0
727684	2.0	0.0
2892	310.0	184.0
2891	85.0	14.0
2890	46.0	14.0
727686	0.0	0.0
84419	90.0	3532.0
2889	7806.0	4766.0
100500815	0.0	0.0
2888	10.0	45.0
100500816	1.0	0.0
2887	4431.0	3678.0
100500817	0.0	0.0
2886	948.0	807.0
100500818	0.0	0.0
2885	10451.0	9783.0
100500819	3.0	0.0
2884	6.0	5.0
2882	667.0	185.0
100642175	6.0	3.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	4.0	2.0
100500813	0.0	0.0
100500814	3.0	2.0
727676	0.0	0.0
107105271	0.0	0.0
727677	2.0	11.0
2899	85.0	81.0
84418	1571.0	1517.0
2898	249.0	124.0
60468	494.0	156.0
84417	2600.0	1146.0
2897	78.0	127.0
2896	17835.0	14981.0
60467	1.0	1.0
100500808	0.0	0.0
2895	6.0	0.0
100500809	0.0	1.0
2894	672.0	125.0
2893	7.0	0.0
100500801	0.0	0.0
100500802	8.0	8.0
100500803	0.0	0.0
23603	11808.0	3564.0
100129507	0.0	0.0
23604	578.0	400.0
23605	0.0	0.0
23606	2.0	1.0
23607	4806.0	6373.0
23608	8077.0	8280.0
23609	2314.0	1987.0
286527	28.0	3.0
286528	0.0	0.0
23600	395.0	5453.0
23601	141.0	19.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	2.0
23614	0.0	2.0
23615	11.0	11.0
23616	745.0	280.0
286530	722.0	211.0
23617	0.0	0.0
23619	10.0	3.0
23612	2795.0	1791.0
23613	3393.0	2285.0
286544	68.0	19.0
286550	0.0	0.0
286554	18.0	4.0
286555	0.0	1.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	3.0	3.0
100463528	0.0	0.0
441272	347.0	518.0
100379667	10.0	3.0
100288998	0.0	0.0
441263	49.0	48.0
441261	1.0	2.0
100288984	0.0	0.0
441295	10.0	13.0
441294	4.0	8.0
100463500	1.0	0.0
100288979	1.0	0.0
286512	8.0	16.0
286514	0.0	0.0
60625	841.0	575.0
441282	6.0	61.0
646377	0.0	0.0
100130579	2.0	0.0
646379	0.0	0.0
646378	2.0	1.0
23683	4380.0	2077.0
404281	84.0	51.0
100130572	0.0	0.0
646370	0.0	0.0
23682	146.0	39.0
100129587	0.0	1.0
100129583	219.0	412.0
100129584	2.0	0.0
441218	3.0	1.0
100130566	5.0	4.0
100130564	0.0	3.0
100130562	1448.0	2860.0
100130561	123.0	80.0
441212	274.0	106.0
646382	0.0	0.0
100129570	0.0	0.0
404266	4.0	1.0
100130557	53.0	67.0
100130555	0.0	0.0
646390	0.0	0.0
441246	17.0	32.0
23666	362.0	542.0
23667	1.0	1.0
646392	0.0	2.0
23668	3.0	2.0
441251	2.0	0.0
441250	287.0	315.0
23660	1223.0	1048.0
100129564	0.0	0.0
100129566	2.0	0.0
100129561	3.0	4.0
100130549	1.0	1.0
130500	0.0	0.0
100129557	0.0	0.0
23673	6726.0	4056.0
441238	19.0	11.0
130502	435.0	405.0
23676	5.0	198.0
130507	6735.0	6123.0
23677	12182.0	13913.0
441234	0.0	0.0
23678	761.0	704.0
23679	0.0	1.0
23670	4577.0	1889.0
23671	18467.0	61035.0
100129556	2.0	0.0
100129555	6.0	14.0
23647	5199.0	10719.0
23648	7450.0	6216.0
100130539	3.0	0.0
23649	1014.0	579.0
129521	0.0	0.0
100130535	0.0	7.0
23640	1774.0	1926.0
23641	3840.0	3060.0
23642	1012.0	1513.0
23643	186.0	83.0
23644	3270.0	2656.0
23645	10030.0	3069.0
23646	18952.0	14906.0
100129543	25.0	12.0
23658	1438.0	1991.0
23659	1102.0	1489.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	2.0
100130522	119.0	322.0
23650	7392.0	1829.0
23654	35364.0	42303.0
23657	161.0	305.0
117532	5.0	10.0
117531	128.0	30.0
100130519	114.0	47.0
23625	921.0	1400.0
23626	0.0	0.0
23627	68.0	10.0
100130514	0.0	0.0
441208	24.0	30.0
23620	0.0	0.0
23621	5507.0	2730.0
23623	2766.0	3841.0
23624	577.0	1217.0
23636	3702.0	3842.0
23637	10061.0	5845.0
23639	174.0	79.0
100129515	0.0	0.0
23630	48.0	24.0
23632	470.0	96.0
23633	8162.0	6323.0
23635	2650.0	1370.0
100129512	0.0	0.0
404201	368.0	290.0
404203	2.0	2.0
129446	2.0	2635.0
404204	0.0	0.0
84569	0.0	0.0
60598	209.0	40.0
84561	757.0	1262.0
60592	5404.0	6040.0
84560	0.0	0.0
648947	2.0	0.0
646300	24.0	1.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	271.0	242.0
727736	0.0	0.0
84559	0.0	0.0
84557	1182.0	554.0
84553	870.0	665.0
84552	1271.0	659.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	1.0	14.0
100499457	0.0	0.0
727764	9.0	7.0
102465669	0.0	0.0
102465668	1.0	2.0
646309	491.0	166.0
201627	2999.0	1683.0
646324	25.0	4.0
201626	2899.0	2581.0
727758	41.0	118.0
201625	4.0	9.0
648980	2.0	0.0
84572	3083.0	4132.0
646316	0.0	0.0
84570	191.0	228.0
345462	244.0	240.0
102465689	8.0	1.0
102465688	0.0	0.0
646330	2.0	2.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	13261.0	9655.0
727701	0.0	0.0
727703	4.0	4.0
727704	0.0	0.0
201633	186.0	74.0
2900	100.0	37.0
2908	6832.0	3231.0
2907	12109.0	12036.0
2906	106.0	40.0
2905	37.0	24.0
2904	4.0	1.0
2903	48.0	15.0
345456	0.0	0.0
2902	320.0	792.0
2901	939.0	215.0
406894	0.0	0.0
406893	0.0	0.0
406896	10.0	15.0
406895	0.0	0.0
406898	0.0	0.0
646348	1.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	2.0	2.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	1.0
406892	0.0	0.0
406891	0.0	0.0
2911	1.0	1.0
201651	6.0	0.0
2919	1046.0	66.0
2918	0.0	1.0
102465691	0.0	0.0
2917	28.0	22.0
2916	22.0	11.0
2915	1.0	0.0
2914	21.0	18.0
2913	3.0	8.0
2912	34.0	26.0
404220	18.0	11.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	2.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	15.0	7.0
406889	0.0	0.0
406888	0.0	1.0
23584	520.0	345.0
23585	8324.0	9678.0
23586	1435.0	1198.0
23587	1594.0	1610.0
23588	3296.0	2813.0
23589	1502.0	1626.0
406881	2.0	0.0
2922	21.0	2.0
2921	137.0	41.0
2920	716.0	134.0
23580	9382.0	5525.0
23581	8.0	2.0
23582	3748.0	2990.0
23583	1267.0	1851.0
404217	455.0	323.0
2928	0.0	0.0
2926	6065.0	6683.0
2925	36.0	244.0
2923	37529.0	57385.0
646366	6.0	3.0
345430	0.0	2.0
406875	0.0	0.0
404216	3.0	4.0
23595	1831.0	1205.0
23596	177.0	196.0
23597	2891.0	1393.0
96597	4.0	5.0
23598	3483.0	4897.0
100130584	1.0	0.0
100130581	206.0	240.0
646360	0.0	0.0
129450	555.0	521.0
130429	0.0	0.0
2932	5242.0	5005.0
2931	4008.0	4054.0
23590	174.0	233.0
100129591	7.0	5.0
23591	5.0	1.0
23592	2738.0	2313.0
23593	5030.0	10296.0
23594	60.0	49.0
727708	0.0	2.0
100499485	0.0	0.0
100129597	4.0	0.0
100499483	98.0	84.0
2939	3.0	0.0
2938	618.0	53.0
2937	3434.0	4158.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	8518.0	8682.0
2935	12501.0	14077.0
2934	59589.0	25440.0
100129595	0.0	0.0
100288964	1.0	0.0
60509	3125.0	3671.0
60506	0.0	0.0
2944	1787.0	377.0
2942	0.0	0.0
2941	2368.0	3696.0
2940	10.0	3.0
2949	3011.0	784.0
2948	1648.0	593.0
2947	8342.0	2819.0
2946	1923.0	626.0
60526	1051.0	767.0
2954	1231.0	2696.0
2953	17.0	51.0
2951	0.0	1.0
2950	8567.0	2272.0
2959	1533.0	1407.0
2958	2084.0	2204.0
2957	4213.0	4231.0
2956	3773.0	2991.0
100288948	0.0	0.0
60529	59.0	138.0
60528	3980.0	4194.0
2966	189.0	192.0
84504	1.0	0.0
2965	2601.0	2472.0
84503	396.0	508.0
2964	1.0	0.0
2963	1425.0	932.0
2962	6283.0	6658.0
2961	1359.0	989.0
84502	6176.0	1049.0
2960	698.0	738.0
84501	531.0	345.0
2969	5142.0	4081.0
2968	98.0	69.0
2967	2293.0	2001.0
2980	1.0	0.0
2977	1577.0	449.0
2976	3049.0	2784.0
2975	18366.0	28184.0
2974	4.0	0.0
2972	2082.0	2593.0
2971	3067.0	4237.0
2970	101.0	118.0
2979	36.0	27.0
2978	5.0	0.0
154442	27.0	15.0
2990	4789.0	5917.0
225689	53.0	34.0
84519	118.0	93.0
84518	164.0	105.0
60559	10298.0	15569.0
100500914	0.0	0.0
2987	6317.0	7602.0
60558	2016.0	2164.0
84525	1701.0	359.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1041.0	911.0
100500917	0.0	0.0
2984	98.0	25.0
84522	1865.0	2688.0
100500918	0.0	1.0
2983	2100.0	1309.0
100500919	0.0	0.0
84524	605.0	808.0
2982	4288.0	8358.0
2981	0.0	0.0
84520	507.0	701.0
100500910	0.0	0.0
100500911	0.0	2.0
2989	8.0	16.0
100500913	0.0	0.0
2999	62.0	50.0
84515	1213.0	1256.0
100500903	0.0	0.0
2998	6.0	1.0
84514	2768.0	5137.0
100500904	1.0	3.0
2997	5616.0	6022.0
84517	113.0	64.0
100500905	0.0	0.0
84516	5186.0	5061.0
2996	27.0	4.0
100500906	0.0	0.0
2995	1883.0	675.0
2994	0.0	0.0
100500908	0.0	0.0
84513	8115.0	13376.0
2993	2.0	1.0
100500909	0.0	0.0
2992	5127.0	3469.0
60561	929.0	1167.0
60560	1831.0	2506.0
100500900	0.0	0.0
100500901	3.0	0.0
100288904	1.0	0.0
154467	585.0	1283.0
130497	470.0	416.0
84548	1123.0	914.0
84547	330.0	343.0
100500938	1.0	0.0
84549	1075.0	891.0
84546	0.0	0.0
84545	3276.0	4408.0
84542	826.0	1329.0
84541	81.0	87.0
727795	26.0	27.0
84529	779.0	338.0
84536	300.0	262.0
84539	0.0	2.0
84532	5828.0	8874.0
84530	21.0	8.0
23729	241.0	283.0
201288	0.0	0.0
201283	874.0	549.0
23738	3.0	5.0
23731	13243.0	9488.0
23732	2185.0	549.0
201299	4.0	7.0
201292	1402.0	1537.0
201294	703.0	248.0
23704	365.0	168.0
23705	2958.0	8707.0
23708	1027.0	1113.0
252840	2.0	2.0
252841	1.0	1.0
100288897	33.0	39.0
23710	6531.0	5244.0
100288892	0.0	0.0
100288885	1.0	0.0
100288870	0.0	0.0
100288868	5.0	2.0
100288861	0.0	0.0
84701	141.0	49.0
252884	254.0	344.0
84700	22.0	495.0
129841	1.0	0.0
94086	7.0	17.0
117854	651.0	256.0
100130450	4.0	5.0
154807	4261.0	6471.0
100129460	144.0	135.0
359710	0.0	0.0
94081	2333.0	2315.0
115201	854.0	1514.0
100129468	0.0	0.0
100129464	18.0	1.0
286256	94.0	45.0
286257	874.0	1324.0
100129459	1.0	0.0
100130447	0.0	0.0
129831	592.0	584.0
646269	5.0	0.0
646262	0.0	0.0
286262	1101.0	2108.0
142827	2.0	1.0
100129452	1.0	12.0
646278	78.0	19.0
100130435	0.0	0.0
727800	393.0	354.0
646270	17.0	22.0
154822	54.0	6.0
23782	32.0	20.0
23783	0.0	1.0
23784	147.0	356.0
23786	4870.0	5511.0
23787	16551.0	15441.0
646273	0.0	0.0
