id	15e656ea-3229-42eb-be95-379527324b54	d0c8d150-3582-406e-af39-fd58f6e53290
4952	4754.0	3545.0
4953	33931.0	23517.0
399881	1.0	0.0
100421075	0.0	0.0
4954	6.0	2.0
4956	0.0	0.0
4957	2990.0	3538.0
100847022	0.0	0.0
100847023	0.0	0.0
100847020	0.0	0.0
286887	3.0	0.0
100847021	0.0	0.0
100847026	0.0	0.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	235.0	43.0
100847025	0.0	0.0
100847028	1.0	0.0
100847029	0.0	0.0
4969	3901.0	1267.0
2306	234.0	81.0
2305	317.0	168.0
2304	10.0	34.0
2303	43.0	43.0
2302	76.0	85.0
284217	354.0	32.0
2301	0.0	1.0
2300	24.0	14.0
284215	14.0	13.0
2309	5121.0	5694.0
4967	9143.0	6744.0
2308	2700.0	1606.0
4968	1034.0	1138.0
2307	91.0	32.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	53.0	121.0
100847032	0.0	1.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	1.0	1.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	0.0	0.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	27037.0	25807.0
2316	275656.0	70303.0
2315	6.0	11.0
2314	7512.0	6871.0
100862662	33.0	10.0
2313	533.0	314.0
284207	2364.0	1200.0
2312	100.0	4.0
2311	0.0	0.0
2310	35.0	58.0
284203	0.0	0.0
4973	158.0	126.0
4974	13.0	5.0
4975	0.0	5.0
4976	6216.0	3329.0
2319	8783.0	13636.0
4978	10.0	9.0
2318	34462.0	9262.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	21.0	33.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	1.0
4993	0.0	4.0
100847043	0.0	0.0
2331	4586.0	44195.0
100862678	0.0	0.0
100847048	0.0	3.0
2330	3118.0	1818.0
100862679	4.0	0.0
100847049	0.0	2.0
100847046	0.0	0.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	112.0	19.0
100862670	0.0	0.0
2327	387.0	281.0
2326	28.0	11.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	244.0	153.0
2323	111.0	84.0
259239	0.0	0.0
2322	23.0	27.0
2321	1682.0	2097.0
4983	1518.0	1980.0
4985	11.0	7.0
4986	49.0	162.0
4987	66.0	55.0
4988	1.0	0.0
2329	181.0	219.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	2.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	922.0	853.0
100847059	0.0	0.0
2341	0.0	0.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	5358.0	3870.0
2335	51968.0	14183.0
2334	146.0	21.0
104502416	1.0	7.0
259249	0.0	0.0
2332	2208.0	2034.0
100862680	0.0	14.0
4994	0.0	0.0
4995	0.0	1.0
104502417	0.0	1.0
4998	34.0	27.0
4999	1843.0	1585.0
260294	47.0	134.0
100847062	3.0	2.0
260293	3098.0	928.0
100847063	0.0	0.0
284260	3.0	0.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	1.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	17382.0	95049.0
2352	0.0	0.0
100847068	0.0	0.0
2350	133.0	102.0
100847069	0.0	0.0
100862692	0.0	0.0
2348	96.0	52.0
2346	1178.0	61668.0
284257	0.0	0.0
284254	0.0	0.0
100847070	0.0	0.0
284252	8595.0	1713.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	0.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	1.0	0.0
100847078	0.0	0.0
100847075	1.0	0.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	46.0	52.0
729798	3.0	6.0
2359	141.0	165.0
2358	4.0	10.0
2357	173.0	198.0
2356	2924.0	4602.0
2355	13624.0	7648.0
2354	1795.0	12192.0
100847080	0.0	1.0
100847081	0.0	0.0
259283	2.0	0.0
100847084	0.0	0.0
259282	3125.0	1946.0
100847085	0.0	2.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	1.0	0.0
100847087	0.0	0.0
259289	1.0	1.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	1.0	0.0
284233	10.0	121.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	6.0	4.0
259293	0.0	0.0
259292	0.0	0.0
100847093	0.0	0.0
259290	6.0	11.0
259296	1.0	0.0
259295	14.0	4.0
646913	0.0	0.0
646912	2.0	1.0
646910	0.0	0.0
50700	0.0	0.0
646915	0.0	0.0
59082	1.0	1.0
2395	702.0	1136.0
59084	1015.0	4654.0
441584	0.0	0.0
11108	1992.0	2009.0
11107	272.0	194.0
11100	19684.0	12349.0
11102	1579.0	1428.0
11101	2147.0	2293.0
139411	690.0	375.0
11104	1141.0	783.0
11103	2152.0	2082.0
284297	1984.0	211.0
11105	0.0	0.0
693231	0.0	0.0
25759	1981.0	5067.0
693232	13.0	12.0
284293	9.0	1.0
693233	1.0	0.0
693234	0.0	0.0
693235	1.0	0.0
115426	1565.0	1750.0
25758	31.0	18.0
100379174	0.0	0.0
11119	849.0	1007.0
11118	1016.0	1155.0
441581	0.0	0.0
127406	0.0	0.0
84034	240.0	769.0
84033	467.0	506.0
11113	213.0	91.0
11112	6658.0	5077.0
139422	0.0	0.0
284288	0.0	1.0
139420	0.0	0.0
11117	15522.0	3788.0
11116	648.0	536.0
693220	32.0	10.0
693221	0.0	0.0
84061	5977.0	9621.0
693222	0.0	0.0
84060	1213.0	784.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	0.0	0.0
139425	0.0	0.0
693227	0.0	0.0
693228	1.0	2.0
693229	0.0	0.0
115416	1521.0	1192.0
84067	1606.0	2351.0
84066	1.0	3.0
84069	144.0	207.0
84068	695.0	1066.0
84063	3.0	0.0
284276	119.0	44.0
84062	1294.0	1537.0
139431	0.0	0.0
84065	2843.0	6089.0
284274	2.0	12.0
84064	2505.0	1961.0
284273	2423.0	3170.0
693230	0.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	0.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	28.0	25.0
84059	102.0	614.0
84056	1054.0	424.0
84055	18.0	10.0
84058	501.0	591.0
84057	81.0	21.0
284266	18.0	14.0
84054	36.0	6.0
84081	2294.0	2206.0
84080	976.0	1294.0
84083	312.0	366.0
441549	160.0	165.0
441548	2.0	0.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	22.0	18.0
84089	0.0	0.0
84088	11.0	4.0
84085	1908.0	1104.0
84084	214.0	91.0
84087	0.0	0.0
84086	0.0	0.0
84070	28.0	9.0
84072	0.0	0.0
84071	85.0	72.0
392100	0.0	0.0
100379132	0.0	0.0
392106	0.0	0.0
441533	22.0	44.0
441531	4.0	5.0
84078	1669.0	1453.0
84077	3.0	3.0
84079	3590.0	1891.0
84074	377.0	246.0
84073	15.0	12.0
84076	2.0	0.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	0.0
201931	5883.0	6092.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	3.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	0.0	0.0
127435	3639.0	695.0
106480190	14.0	0.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	2.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	1.0	0.0
343099	70.0	49.0
103695431	1.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	2.0	2.0
100847010	1.0	0.0
103695436	2.0	1.0
100847015	0.0	0.0
103695435	4.0	2.0
100847016	4.0	0.0
100847013	0.0	2.0
100847014	0.0	0.0
441554	9.0	5.0
100847019	0.0	0.0
100847017	0.0	0.0
100847018	0.0	0.0
127428	651.0	386.0
84096	1.0	2.0
84097	0.0	0.0
11061	13.0	15.0
646892	17.0	3.0
441509	2.0	2.0
646891	0.0	1.0
11060	3357.0	4488.0
11063	19.0	5.0
619279	4640.0	3439.0
646898	0.0	1.0
11062	1566.0	445.0
11065	777.0	129.0
441505	4.0	4.0
11064	622.0	778.0
23046	73.0	62.0
441502	18.0	15.0
23047	3820.0	3885.0
441501	2.0	0.0
23048	8653.0	3997.0
106479179	0.0	0.0
23049	4797.0	4409.0
106479178	1.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	1.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	34.0	15.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	2031.0	2482.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	15207.0	16209.0
106480177	0.0	0.0
23043	647.0	174.0
106480179	0.0	0.0
104384744	2.0	2.0
11067	7680.0	3717.0
50674	0.0	0.0
11066	1177.0	2104.0
11069	201.0	818.0
11068	1503.0	2859.0
139378	0.0	0.0
106480170	0.0	0.0
152330	374.0	173.0
106480172	0.0	3.0
106480171	0.0	0.0
11070	6429.0	6850.0
404550	122.0	92.0
644242	700.0	19.0
404552	0.0	0.0
11072	657.0	1433.0
11074	19.0	43.0
644246	182.0	247.0
11073	2448.0	1296.0
166979	5.0	9.0
11076	815.0	313.0
11075	192.0	20.0
201965	1381.0	1078.0
379027	0.0	0.0
23057	13.0	196.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2493.0	1309.0
164312	4.0	57.0
106479168	0.0	0.0
106479167	0.0	0.0
106479166	0.0	3.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	0.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	3295.0	1724.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	9474.0	18713.0
379034	0.0	0.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	2819.0	2925.0
115399	241.0	417.0
23054	5401.0	3389.0
11078	2395.0	1775.0
11077	35.0	25.0
644237	47.0	0.0
11079	6638.0	6830.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	2.0	1.0
106480182	0.0	0.0
11041	3950.0	2072.0
11040	821.0	604.0
11043	897.0	594.0
23023	4202.0	2347.0
441525	0.0	0.0
106480149	0.0	0.0
23024	9942.0	4110.0
106480148	0.0	0.0
23025	5.0	10.0
23026	263.0	57.0
441521	0.0	0.0
23028	4800.0	5702.0
106479199	0.0	0.0
23029	162.0	97.0
106479198	0.0	0.0
201973	527.0	262.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	4.0	0.0
106480156	0.0	0.0
106479192	0.0	0.0
23020	13980.0	10979.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	0.0	0.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	36686.0	14624.0
106480157	0.0	0.0
11045	233.0	61.0
11044	1366.0	1091.0
11047	6631.0	8065.0
644248	1.0	2.0
11046	2561.0	1804.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	1.0
343172	4.0	9.0
343171	64.0	39.0
343170	14.0	1.0
441519	0.0	0.0
11052	3868.0	4559.0
441518	3065.0	1794.0
11051	5425.0	3971.0
11054	3065.0	3691.0
23034	1631.0	1268.0
23035	448.0	571.0
106480159	1.0	0.0
23036	1680.0	1396.0
729816	0.0	0.0
23037	274.0	168.0
23038	5614.0	5791.0
106479189	0.0	0.0
23039	5602.0	4322.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	1.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	0.0	0.0
106479183	7.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	10580.0	7201.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	937.0	474.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	5991.0	3916.0
106480169	0.0	2.0
729809	0.0	0.0
23033	823.0	712.0
106480168	0.0	0.0
11056	1436.0	1812.0
11055	9.0	2.0
343169	0.0	0.0
11057	24025.0	44425.0
11059	8051.0	5258.0
106480161	1.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	5.0	0.0
693202	0.0	0.0
693203	0.0	0.0
11021	2590.0	3622.0
693204	0.0	0.0
11020	1638.0	1892.0
693205	0.0	0.0
106479139	0.0	0.0
23001	3589.0	3041.0
106480127	0.0	0.0
693206	53.0	53.0
106479138	0.0	0.0
23002	3822.0	3017.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1163.0	824.0
106479134	0.0	0.0
106479133	0.0	0.0
23007	852.0	65.0
106479132	0.0	0.0
23008	4384.0	2482.0
106479131	0.0	0.0
106479130	2.0	7.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	0.0
106480134	0.0	0.0
106480133	0.0	0.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	0.0
84000	568.0	232.0
11022	2633.0	1031.0
11025	37.0	37.0
11024	34.0	33.0
84002	1429.0	378.0
139334	0.0	0.0
11027	51.0	65.0
11029	0.0	0.0
11030	12537.0	4485.0
106479129	0.0	0.0
11031	5096.0	1709.0
106479128	0.0	0.0
106479127	0.0	0.0
106480138	0.0	0.0
23012	3382.0	3020.0
23013	3969.0	3497.0
106479126	0.0	0.0
106480137	0.0	0.0
23014	3844.0	4700.0
106479125	0.0	0.0
23015	279.0	653.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2189.0	2510.0
106479123	0.0	0.0
23017	1383.0	418.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	6323.0	7066.0
106479120	0.0	0.0
106480141	0.0	0.0
106480140	0.0	2.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	6670.0	5197.0
106480146	0.0	0.0
11034	95769.0	43753.0
152302	602.0	518.0
11033	166.0	200.0
11036	0.0	0.0
11035	96.0	54.0
11037	2564.0	1239.0
139341	823.0	1303.0
644297	1.0	12.0
166968	1147.0	2182.0
619212	0.0	0.0
59067	0.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	1.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	1.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	161.0	97.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	0.0
106480113	0.0	0.0
11001	1676.0	1169.0
11000	966.0	690.0
11005	116.0	50.0
11004	205.0	129.0
11007	2200.0	1391.0
11006	212.0	293.0
127391	0.0	0.0
11010	1061.0	531.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	0.0	2.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	0.0	0.0
106479145	0.0	0.0
127396	117.0	110.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	515.0	474.0
106479143	0.0	0.0
106479142	0.0	0.0
106479141	0.0	0.0
11019	448.0	380.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	0.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	18274.0	2573.0
11011	1426.0	1767.0
11014	35963.0	31996.0
11013	4169.0	2205.0
11016	3950.0	3333.0
11015	1080.0	2154.0
11018	896.0	1675.0
11017	2089.0	2588.0
139363	0.0	0.0
106144608	0.0	0.0
646808	2.0	10.0
106144606	5.0	0.0
106144607	0.0	0.0
345778	1213.0	1265.0
646802	0.0	312.0
730861	7.0	0.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	12.0	9.0
729877	0.0	0.0
259308	0.0	0.0
259307	67.0	54.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	14.0	2.0
50604	9.0	8.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	3.0	1.0
106479113	3.0	0.0
106479112	0.0	0.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1173.0	2282.0
50613	0.0	0.0
50612	0.0	0.0
50615	27.0	45.0
50614	104.0	87.0
50617	28.0	10.0
729894	0.0	0.0
50616	0.0	0.0
50619	1649.0	2839.0
50618	2904.0	2612.0
106479109	0.0	0.0
106479108	3.0	1.0
106479107	0.0	0.0
106479106	0.0	3.0
106479105	16.0	16.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	5.0	3.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	63.0	36.0
646839	2.0	1.0
50626	7919.0	6476.0
646837	141.0	137.0
50628	1498.0	3247.0
646851	97.0	75.0
260332	0.0	0.0
23089	250.0	384.0
260334	8.0	11.0
260337	6.0	0.0
260338	0.0	0.0
23081	966.0	889.0
23082	2753.0	3468.0
100272228	44.0	50.0
23085	3466.0	2706.0
23086	1713.0	533.0
23087	1293.0	1245.0
50631	35.0	38.0
50632	8.0	12.0
646849	0.0	0.0
23080	6418.0	3553.0
50636	713.0	13950.0
50639	0.0	0.0
729830	233.0	423.0
644202	10.0	28.0
646864	2.0	0.0
646862	4.0	7.0
729838	2.0	2.0
23092	1090.0	3132.0
23093	2163.0	1597.0
23094	4374.0	3014.0
23095	5750.0	3801.0
23096	1259.0	1194.0
23097	2573.0	2792.0
729828	0.0	1.0
23098	768.0	543.0
50640	4978.0	3803.0
23099	1064.0	799.0
730811	0.0	0.0
23090	1041.0	279.0
23091	5339.0	3870.0
11081	19.0	0.0
50649	1008.0	631.0
11080	1270.0	817.0
11083	6113.0	4036.0
729862	0.0	0.0
11082	29.0	36.0
11085	0.0	0.0
644213	295.0	1.0
100286844	65.0	47.0
646875	0.0	2.0
644214	2.0	1.0
11086	0.0	0.0
646873	0.0	0.0
23067	3254.0	2672.0
23060	3469.0	4110.0
23061	7618.0	7378.0
23062	4838.0	6109.0
23063	2907.0	2909.0
23064	4645.0	3793.0
23065	1989.0	4366.0
50651	423.0	323.0
100272205	40.0	23.0
23066	485.0	270.0
50650	1197.0	1566.0
50652	45.0	34175.0
11092	687.0	536.0
644220	11.0	4.0
11091	3199.0	2866.0
11094	5591.0	5014.0
729852	6428.0	2686.0
11093	332.0	158.0
11096	488.0	101.0
11095	1038.0	282.0
11098	7665.0	4957.0
11097	1719.0	1139.0
646884	0.0	2.0
23078	2315.0	1747.0
729857	9.0	23.0
23070	2770.0	3063.0
23071	7247.0	6079.0
23072	81.0	28.0
164380	0.0	0.0
23074	1455.0	1346.0
23075	4125.0	2498.0
23076	3512.0	2730.0
23077	3444.0	2560.0
11099	1570.0	1324.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	0.0	0.0
100379220	1.0	6.0
100130970	0.0	0.0
284339	162.0	89.0
284338	161.0	196.0
100129983	2.0	0.0
100129982	3.0	4.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	29.0	25.0
100129976	3.0	2.0
100130963	0.0	0.0
100130962	0.0	0.0
284325	1053.0	1044.0
100129972	0.0	0.0
284323	951.0	581.0
100129969	3.0	0.0
100130958	221.0	1102.0
693187	0.0	0.0
693188	0.0	0.0
693189	0.0	1.0
100130954	1.0	0.0
2444	1062.0	936.0
100379249	5.0	1.0
693190	0.0	0.0
100129961	67.0	101.0
284312	36.0	14.0
693191	0.0	0.0
100129960	1.0	3.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	0.0
693177	0.0	0.0
693178	0.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	1.0
284309	1169.0	1297.0
284307	550.0	364.0
284306	148.0	137.0
693180	0.0	0.0
693181	2.0	0.0
693182	0.0	0.0
693183	0.0	1.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	0.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	272.0	169.0
100130933	2.0	1.0
100130932	5.0	2.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	0.0
284371	788.0	699.0
284370	1426.0	2173.0
100130923	0.0	0.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	6.0	10.0
2483	1533.0	1112.0
284369	0.0	0.0
2475	3769.0	5402.0
284367	6.0	11.0
284366	0.0	0.0
284361	10482.0	20913.0
50801	0.0	0.0
50804	1495.0	1248.0
50805	24.0	75.0
100129926	4.0	5.0
50808	4917.0	6491.0
100129921	0.0	0.0
50807	1738.0	1233.0
100129920	3.0	1.0
50809	8857.0	9567.0
2496	0.0	1.0
2495	22517.0	16288.0
2494	143.0	272.0
2492	1.0	0.0
100129929	0.0	0.0
2491	63.0	13.0
2488	0.0	18.0
2487	1462.0	309.0
284359	6.0	6.0
284358	80.0	56.0
284355	0.0	1.0
284353	60.0	47.0
284352	2764.0	2797.0
50813	4835.0	6158.0
50814	1403.0	1960.0
100129919	0.0	0.0
284349	424.0	310.0
2499	4.0	3.0
284348	221.0	143.0
2498	32.0	26.0
2497	21.0	17.0
284346	114.0	57.0
284340	1109.0	477.0
23207	3915.0	4664.0
693121	0.0	0.0
100093625	0.0	0.0
23208	2412.0	531.0
693122	0.0	0.0
100093626	0.0	0.0
23209	13.0	79.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	6.0	4.0
693126	0.0	0.0
693127	2.0	0.0
693128	0.0	0.0
25862	328.0	304.0
693129	0.0	0.0
23200	10132.0	6394.0
25861	659.0	739.0
644191	4.0	2.0
23201	4837.0	2924.0
25864	1553.0	2721.0
23203	3104.0	4661.0
25865	3171.0	3442.0
23204	21062.0	14624.0
23205	15.0	13.0
644192	77.0	19.0
11228	1767.0	1719.0
84166	514.0	499.0
11221	407.0	582.0
84168	11808.0	3328.0
11223	16.0	27.0
100093630	1786.0	5837.0
84167	801.0	568.0
11222	11087.0	6625.0
100093631	527.0	308.0
84162	2349.0	2599.0
11224	49236.0	42363.0
84164	4329.0	5857.0
11227	211.0	84.0
11226	273.0	157.0
84163	195.0	232.0
23218	1259.0	1369.0
23219	2396.0	3083.0
402093	0.0	0.0
100862704	8.0	11.0
11230	2470.0	945.0
23210	1688.0	2263.0
25873	51626.0	48653.0
100379298	0.0	0.0
23211	3214.0	2652.0
25875	4945.0	4208.0
23212	4597.0	2533.0
23213	11708.0	1944.0
25874	5207.0	23438.0
23214	5027.0	7283.0
25876	112.0	22.0
23215	10469.0	7722.0
23216	3667.0	2287.0
25879	5463.0	3023.0
100379296	0.0	0.0
25878	3890.0	1533.0
23217	12.0	17.0
84159	6077.0	10546.0
25871	2907.0	2299.0
25870	8209.0	13271.0
142940	1691.0	1515.0
11232	253.0	277.0
11231	6821.0	7714.0
84154	1576.0	2236.0
11234	1065.0	1239.0
11236	2919.0	2114.0
11235	2718.0	1929.0
11238	618.0	1308.0
84153	2376.0	3139.0
11237	4683.0	3063.0
84152	9668.0	11509.0
693120	0.0	0.0
100093624	0.0	0.0
166929	2833.0	1992.0
25847	6543.0	7033.0
84182	606.0	175.0
84181	6239.0	5028.0
25849	17543.0	12042.0
25840	9273.0	6765.0
25842	1824.0	967.0
25841	1148.0	244.0
25844	9714.0	14956.0
25843	3584.0	2901.0
11209	19.0	25.0
84188	2346.0	3200.0
84187	2957.0	2265.0
11201	1447.0	939.0
11200	387.0	286.0
84189	965.0	166.0
11202	4.0	0.0
84186	1842.0	1148.0
25859	4296.0	10819.0
25858	3.0	0.0
84171	950.0	395.0
284391	2380.0	1735.0
284390	233.0	142.0
100862726	0.0	0.0
100862727	2.0	0.0
100862728	0.0	0.0
25851	23278.0	8647.0
25850	369.0	354.0
25853	3192.0	4022.0
25852	3231.0	2107.0
100862725	0.0	0.0
25855	4711.0	4540.0
25854	767.0	531.0
402077	1.0	0.0
11218	929.0	1042.0
11217	53.0	3.0
11219	23.0	26.0
139324	275.0	317.0
84176	13.0	0.0
11212	5046.0	2546.0
139322	2070.0	2124.0
84179	267.0	145.0
11211	165.0	145.0
84173	795.0	736.0
11214	6374.0	3007.0
11213	440.0	292.0
84172	1794.0	1480.0
284385	837.0	723.0
11216	1192.0	1369.0
11215	3612.0	1891.0
84174	76.0	57.0
284383	1.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	16064.0	21108.0
693166	1.0	0.0
25828	5784.0	7192.0
693167	0.0	0.0
25827	260.0	114.0
693168	0.0	0.0
693169	0.0	0.0
25829	2847.0	3001.0
441669	0.0	0.0
392214	0.0	4.0
25820	5050.0	4631.0
127343	2.0	1.0
25822	3223.0	1516.0
25821	789.0	1216.0
25824	10765.0	13047.0
441662	0.0	0.0
106479099	1.0	0.0
25823	69.0	26.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	864.0	414.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	3026.0	2570.0
115362	68.0	67.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	10.0	6.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	2.0	0.0
106480095	1.0	0.0
693174	1.0	2.0
693175	4.0	1.0
106480094	2.0	0.0
84191	3039.0	4066.0
25837	1220.0	526.0
693154	0.0	0.0
84190	387.0	373.0
25836	4830.0	3210.0
693155	19.0	8.0
25839	2283.0	3591.0
84193	6939.0	6601.0
693156	0.0	3.0
693157	0.0	0.0
693158	10.0	3.0
693159	1.0	1.0
392225	0.0	0.0
25831	6478.0	5890.0
25830	1.0	7.0
441654	1.0	0.0
25833	210.0	66.0
100379250	0.0	0.0
106479089	6.0	0.0
25832	337.0	199.0
106479088	0.0	0.0
25834	16.0	3.0
106479087	0.0	0.0
100379251	13.0	107.0
106479086	0.0	0.0
115350	33.0	2.0
106479085	0.0	0.0
414061	1.0	2.0
106479084	0.0	0.0
115352	40.0	21.0
106479083	0.0	0.0
414062	8.0	32.0
115353	1383.0	1804.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	83.0	71.0
693163	0.0	6.0
84196	2333.0	2773.0
693164	1.0	0.0
25804	6396.0	6230.0
693143	0.0	0.0
25803	26092.0	52170.0
693144	0.0	0.0
25806	6.0	255.0
