id	ff73b9bb-de12-434d-9550-3148c642442b	a62cfb55-6820-404c-959b-e33a2f732f25
164380	0.0	1.0
23074	1162.0	1503.0
23075	2451.0	2036.0
23076	1329.0	1133.0
23077	3330.0	10368.0
11099	1439.0	2324.0
646879	0.0	1.0
644218	0.0	8.0
646877	0.0	8.0
100130972	0.0	0.0
100379220	0.0	51.0
100130970	0.0	0.0
284339	31.0	2.0
284338	30.0	3.0
100129983	0.0	203.0
100129982	2.0	3.0
548313	0.0	0.0
693198	0.0	4.0
693199	0.0	0.0
100130968	0.0	14.0
100130967	43.0	3.0
100129976	0.0	4.0
100130963	0.0	0.0
100130962	0.0	7.0
284325	663.0	396.0
100129972	0.0	3.0
284323	922.0	802.0
100129969	3.0	33.0
100130958	68.0	23.0
693187	0.0	0.0
693188	0.0	60.0
693189	0.0	240.0
100130954	0.0	2.0
2444	1554.0	1823.0
100379249	1.0	14.0
693190	0.0	58.0
100129961	39.0	63.0
284312	41.0	28.0
693191	0.0	8.0
100129960	0.0	7.0
693192	0.0	0.0
693193	0.0	2.0
693194	1.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	16.0
100129958	0.0	28.0
693177	0.0	0.0
693178	2.0	29.0
260340	0.0	1.0
100129959	0.0	1.0
260341	1.0	0.0
284309	1203.0	1065.0
284307	344.0	279.0
284306	128.0	198.0
693180	0.0	28.0
693181	0.0	2.0
693182	0.0	8.0
693183	0.0	6.0
693184	0.0	0.0
693185	0.0	0.0
693186	0.0	19.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	126.0	214.0
100130933	87.0	91.0
100130932	8.0	63.0
286967	0.0	0.0
100129941	0.0	7.0
100130929	0.0	3.0
284371	525.0	2436.0
284370	588.0	1407.0
100130923	0.0	70.0
100130922	0.0	0.0
100129937	2.0	0.0
100129933	0.0	18.0
2483	875.0	258.0
284369	0.0	0.0
2475	3300.0	5239.0
284367	2.0	77.0
284366	0.0	0.0
284361	7066.0	1976.0
50801	0.0	3.0
50804	1229.0	934.0
50805	1.0	123.0
100129926	4.0	6.0
50808	3808.0	1584.0
100129921	0.0	2.0
50807	1062.0	2936.0
100129920	2.0	106.0
50809	7551.0	8782.0
2496	3.0	32.0
2495	13845.0	3440.0
2494	58.0	820.0
2492	0.0	36.0
100129929	0.0	0.0
2491	10.0	54.0
2488	0.0	1.0
2487	278.0	628.0
284359	14.0	81.0
284358	81.0	83.0
284355	0.0	3.0
284353	119.0	11.0
284352	2552.0	379.0
50813	3000.0	1172.0
50814	1624.0	333.0
100129919	0.0	4.0
284349	246.0	781.0
2499	10.0	200.0
284348	51.0	66.0
2498	27.0	18.0
2497	25.0	13.0
284346	111.0	155.0
284340	44.0	116.0
23207	2608.0	1008.0
693121	0.0	0.0
100093625	0.0	0.0
23208	939.0	2123.0
693122	3.0	104.0
100093626	0.0	0.0
23209	20.0	279.0
693123	0.0	0.0
693124	0.0	6.0
693125	0.0	0.0
130951	71.0	15.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	338.0	1009.0
693129	0.0	4.0
23200	3059.0	5710.0
25861	454.0	478.0
644191	4.0	3.0
23201	3750.0	4604.0
25864	929.0	160.0
23203	1857.0	609.0
25865	2333.0	889.0
23204	7538.0	2079.0
23205	27.0	50.0
644192	63.0	956.0
11228	1261.0	3456.0
84166	365.0	2010.0
11221	93.0	532.0
84168	3705.0	14291.0
11223	48.0	49.0
100093630	1475.0	996.0
84167	486.0	359.0
11222	3566.0	807.0
100093631	367.0	491.0
84162	4946.0	13962.0
11224	14392.0	2334.0
84164	2721.0	1372.0
11227	51.0	101.0
11226	707.0	180.0
84163	167.0	214.0
23218	2670.0	2066.0
23219	1528.0	1257.0
402093	3.0	0.0
100862704	6.0	32.0
11230	2581.0	347.0
23210	813.0	894.0
25873	12514.0	2686.0
100379298	0.0	1.0
23211	2088.0	1514.0
25875	2299.0	1931.0
23212	694.0	183.0
23213	2405.0	15620.0
25874	1473.0	1422.0
23214	2625.0	2998.0
25876	39.0	1.0
23215	10592.0	19310.0
23216	4237.0	2772.0
25879	944.0	848.0
100379296	0.0	0.0
25878	5016.0	7380.0
23217	7.0	10.0
84159	1643.0	9764.0
25871	1347.0	1522.0
25870	7833.0	2597.0
142940	849.0	446.0
11232	233.0	408.0
11231	7434.0	3459.0
84154	785.0	624.0
11234	870.0	836.0
11236	1276.0	526.0
11235	957.0	403.0
11238	309.0	1070.0
84153	2445.0	770.0
11237	2705.0	2926.0
84152	22062.0	2679.0
693120	0.0	0.0
100093624	0.0	0.0
166929	1021.0	1976.0
25847	2502.0	821.0
84182	219.0	424.0
84181	3457.0	9530.0
25849	6893.0	10371.0
25840	8684.0	2803.0
25842	1418.0	336.0
25841	1215.0	776.0
25844	5576.0	1265.0
25843	983.0	474.0
11209	100.0	71.0
84188	1664.0	2770.0
84187	5272.0	1948.0
11201	1464.0	1557.0
11200	185.0	186.0
84189	111.0	978.0
11202	19.0	0.0
84186	1016.0	952.0
25859	325.0	769.0
25858	3.0	3.0
84171	503.0	844.0
284391	1278.0	1394.0
284390	126.0	111.0
100862726	0.0	23.0
100862727	1.0	130.0
100862728	3.0	6.0
25851	1277.0	823.0
25850	241.0	455.0
25853	2314.0	1803.0
25852	1585.0	1656.0
100862725	0.0	4.0
25855	1593.0	265.0
25854	390.0	1099.0
402077	0.0	2.0
11218	549.0	469.0
11217	29.0	160.0
11219	115.0	21.0
139324	135.0	352.0
84176	106.0	84.0
11212	3276.0	1086.0
139322	1290.0	1533.0
84179	185.0	213.0
11211	112.0	94.0
84173	1036.0	1517.0
11214	7301.0	14536.0
11213	571.0	1846.0
84172	990.0	859.0
284385	320.0	336.0
11216	1196.0	1851.0
11215	3475.0	5311.0
84174	16.0	158.0
284383	1.0	0.0
25826	0.0	1.0
693165	0.0	0.0
25825	1392.0	4789.0
693166	0.0	14.0
25828	3089.0	944.0
693167	0.0	14.0
25827	415.0	696.0
693168	0.0	42.0
693169	0.0	0.0
25829	2824.0	1309.0
441669	0.0	0.0
392214	2.0	1.0
25820	3045.0	5648.0
127343	1.0	2.0
25822	1786.0	1957.0
25821	1070.0	949.0
25824	9946.0	522.0
441662	0.0	0.0
106479099	0.0	12.0
25823	218.0	29.0
106479098	0.0	0.0
106480097	0.0	1.0
106479097	0.0	54.0
115361	918.0	1165.0
441670	2.0	2.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	944.0	2126.0
115362	47.0	650.0
106479095	0.0	0.0
106480099	0.0	3.0
106480098	0.0	10.0
106479094	0.0	0.0
106479093	0.0	15.0
106479092	0.0	1.0
106479091	0.0	14.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	4.0
414059	2.0	13.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	9.0
106480095	0.0	2.0
693174	1.0	3.0
693175	5.0	104.0
106480094	0.0	42.0
84191	1547.0	1105.0
25837	196.0	111.0
693154	0.0	1.0
84190	171.0	193.0
25836	4118.0	6238.0
693155	27.0	745.0
25839	2565.0	1088.0
84193	5000.0	2531.0
693156	1.0	32.0
693157	0.0	0.0
693158	3.0	48.0
693159	0.0	3.0
392225	0.0	1.0
25831	5613.0	8236.0
25830	8.0	44.0
441654	5.0	2.0
25833	1043.0	108.0
100379250	0.0	22.0
106479089	4.0	3.0
25832	264.0	517.0
106479088	0.0	0.0
25834	324.0	66.0
106479087	0.0	0.0
100379251	28.0	104.0
106479086	0.0	0.0
115350	0.0	56.0
106479085	0.0	6.0
414061	1.0	3.0
106479084	0.0	5.0
115352	1.0	86.0
106479083	0.0	0.0
414062	29.0	81.0
115353	837.0	325.0
106479082	0.0	0.0
106479081	0.0	1.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	15.0
693161	0.0	0.0
693162	0.0	0.0
84197	70.0	704.0
693163	0.0	19.0
84196	2078.0	3490.0
693164	3.0	9.0
25804	2702.0	468.0
693143	0.0	4.0
25803	16.0	2405.0
693144	2.0	0.0
25806	3.0	11.0
25805	2426.0	116.0
693146	0.0	46.0
693147	0.0	2.0
25807	1032.0	157.0
693148	0.0	6.0
693149	0.0	0.0
100130996	0.0	0.0
25809	273.0	137.0
100130995	0.0	0.0
100379287	1.0	25.0
100130994	1.0	0.0
441687	12.0	26.0
25800	15545.0	5993.0
25802	13694.0	15041.0
25801	1149.0	197.0
154907	0.0	0.0
106480075	0.0	2.0
106480074	0.0	11.0
106480077	13.0	11.0
106480076	0.0	0.0
106480079	1.0	2.0
106480078	0.0	0.0
142910	1.0	22.0
106480071	0.0	5.0
100380272	0.0	2.0
693151	0.0	0.0
142913	23.0	39.0
106480070	0.0	0.0
106480073	0.0	4.0
693152	0.0	8.0
693153	65.0	50.0
106480072	0.0	0.0
693132	0.0	8.0
25814	4001.0	2546.0
693133	0.0	10.0
693134	0.0	24.0
25817	134.0	91.0
25816	501.0	992.0
100130988	0.0	0.0
693135	0.0	0.0
25819	57.0	313.0
693136	0.0	0.0
100129998	1.0	12.0
130940	85.0	96.0
25818	31.0	16.0
693137	0.0	0.0
693138	2.0	13.0
693139	0.0	167.0
100130980	8.0	2.0
25813	1677.0	844.0
392209	8.0	9.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	94.0	62.0
106480087	0.0	12.0
106480089	0.0	6.0
100129994	0.0	0.0
106480080	0.0	3.0
100129995	2.0	20.0
106480082	0.0	1.0
693140	2.0	7.0
106480081	0.0	12.0
106480084	0.0	0.0
693141	0.0	17.0
693142	0.0	0.0
106480083	0.0	0.0
11180	8378.0	3465.0
154881	794.0	1614.0
11182	72.0	33.0
11181	10.0	358.0
646770	0.0	3.0
11184	53.0	217.0
392133	0.0	0.0
11183	2076.0	3206.0
392132	0.0	22.0
11186	826.0	679.0
139249	0.0	0.0
11185	1483.0	1243.0
23166	1126.0	2877.0
23167	4454.0	4177.0
106480049	0.0	0.0
23168	3237.0	2564.0
106479059	0.0	1.0
23169	1124.0	1752.0
166863	4.0	13.0
392138	1.0	14.0
106479058	1.0	0.0
729920	133.0	251.0
106479057	0.0	3.0
106479056	0.0	1.0
106479055	1.0	0.0
127262	3961.0	1549.0
106479054	0.0	7.0
142891	2127.0	1824.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	1150.0	1625.0
106480055	0.0	27.0
106479051	0.0	98.0
23161	2110.0	2773.0
115286	662.0	1036.0
106480054	1.0	0.0
106479050	0.0	0.0
23162	2143.0	2490.0
106480057	0.0	5.0
23163	1377.0	1243.0
106480056	0.0	0.0
152217	506.0	237.0
23164	7563.0	9265.0
106480059	0.0	0.0
23165	1918.0	2544.0
106480058	0.0	0.0
11188	5880.0	6891.0
11187	1581.0	282.0
11189	2.0	10.0
106480051	0.0	0.0
644109	0.0	5.0
106480050	0.0	0.0
646784	2.0	4.0
11191	50.0	45.0
392140	4.0	67.0
11190	1455.0	1473.0
404672	1412.0	650.0
11193	830.0	718.0
154872	0.0	6.0
11194	1115.0	798.0
11197	58.0	248.0
11196	2018.0	2203.0
23177	1195.0	2015.0
402016	3.0	38.0
23178	971.0	1925.0
106479049	0.0	0.0
23179	667.0	2172.0
106479048	0.0	0.0
127255	29.0	43.0
106479047	1.0	0.0
127254	55.0	11.0
106479046	0.0	0.0
646780	21.0	4.0
127253	1260.0	901.0
106479045	0.0	187.0
106479044	0.0	5.0
729911	0.0	0.0
106479043	0.0	1.0
106480064	0.0	0.0
106479042	8.0	21.0
23170	1278.0	1030.0
115273	35.0	32.0
106480063	0.0	0.0
729909	2.0	2.0
106479041	0.0	40.0
23171	2749.0	2782.0
106479040	0.0	0.0
106480066	4.0	60.0
23172	793.0	546.0
106480065	0.0	0.0
23173	3375.0	2037.0
106480068	0.0	0.0
23174	1772.0	2014.0
106480067	0.0	0.0
23175	1531.0	2584.0
23176	2469.0	2054.0
106480069	0.0	33.0
11199	1.0	32.0
11198	4396.0	4193.0
106480060	0.0	1.0
106480062	0.0	26.0
106480061	0.0	2.0
11160	4076.0	2484.0
644131	35.0	83.0
404663	0.0	6.0
11162	122.0	256.0
646799	0.0	6.0
11161	2269.0	535.0
404665	4.0	19.0
11164	1416.0	984.0
11163	2007.0	4248.0
23144	907.0	360.0
127247	0.0	0.0
106480028	0.0	1.0
23145	369.0	352.0
106480027	1.0	1.0
106480029	0.0	1.0
23148	218.0	158.0
106479079	0.0	0.0
646791	3.0	3.0
23149	107.0	104.0
441641	2.0	0.0
106479078	0.0	0.0
106479077	1.0	4.0
106479076	0.0	0.0
84108	210.0	110.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	7.0
106479074	0.0	0.0
106480030	0.0	29.0
106479073	0.0	0.0
106480033	0.0	2.0
84109	16.0	4.0
106480032	0.0	0.0
106479072	0.0	61.0
23140	2933.0	6114.0
115265	218.0	102.0
106480035	0.0	1.0
106479071	3.0	0.0
84103	0.0	7.0
23141	2641.0	2405.0
106480034	2.0	2.0
106479070	0.0	72.0
23142	1985.0	1984.0
84106	48.0	70.0
106480037	0.0	0.0
84105	394.0	928.0
23143	1081.0	3595.0
106480036	0.0	0.0
84100	202.0	205.0
11166	0.0	9.0
140258	0.0	0.0
644129	0.0	0.0
11165	1504.0	2446.0
84102	3070.0	421.0
11168	3818.0	1771.0
84101	283.0	75.0
11167	5999.0	27550.0
644128	54.0	119.0
11169	109.0	197.0
11171	3606.0	1155.0
11170	6035.0	2845.0
11173	75.0	55.0
441639	0.0	0.0
11172	0.0	122.0
343296	1.0	0.0
11174	32.0	170.0
644146	58.0	113.0
23155	1514.0	1313.0
106480039	1.0	0.0
106480038	0.0	0.0
23157	1718.0	1529.0
23158	7201.0	2575.0
106479069	0.0	0.0
441631	215.0	705.0
106479068	0.0	0.0
106479067	1.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	1.0
106479063	0.0	0.0
106479062	0.0	97.0
106480044	0.0	12.0
23150	1045.0	2394.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1084.0	513.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	3990.0	1517.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	1581.0	995.0
106480047	0.0	0.0
11177	1393.0	2011.0
11176	5418.0	6204.0
11179	651.0	313.0
644138	4.0	2.0
11178	199.0	200.0
644139	7.0	72.0
139285	504.0	856.0
106480040	0.0	25.0
103695364	0.0	0.0
103695363	0.0	3.0
644153	0.0	0.0
11140	5244.0	827.0
644159	1.0	0.0
103695365	0.0	10.0
11142	1951.0	2067.0
166824	727.0	863.0
106479019	0.0	0.0
11141	18.0	94.0
130872	2478.0	3236.0
106479018	0.0	0.0
644157	48.0	17.0
23122	2249.0	3822.0
106480006	0.0	3.0
106479017	0.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	7.0	96.0
106479015	1.0	0.0
106480008	0.0	18.0
25787	7.0	7.0
23125	2533.0	1620.0
106480007	0.0	0.0
25786	64.0	240.0
106479014	0.0	0.0
25789	198.0	11.0
644150	400.0	1118.0
23126	4408.0	7959.0
106479013	1.0	0.0
25788	276.0	156.0
23127	94.0	1161.0
106479012	0.0	0.0
106480009	0.0	3.0
106479011	0.0	0.0
23129	2161.0	2415.0
106479010	0.0	0.0
84129	54.0	101.0
106480011	2.0	3.0
106480010	0.0	0.0
84126	2.0	38.0
106480013	0.0	0.0
84125	86.0	127.0
25780	111.0	466.0
106480012	0.0	0.0
84128	1128.0	1132.0
23120	255.0	52.0
106480015	0.0	13.0
25782	2123.0	2385.0
106480014	0.0	0.0
11144	26.0	50.0
11143	2528.0	4949.0
139212	3.0	1.0
84124	877.0	831.0
11146	221.0	168.0
11145	3206.0	469.0
11148	21.0	5.0
86781	24.0	7.0
11147	467.0	144.0
11149	848.0	732.0
392181	1.0	0.0
127294	36.0	25.0
644165	16.0	84.0
11151	318.0	270.0
166815	276.0	327.0
392188	0.0	2.0
106479009	1.0	8.0
11153	1265.0	313.0
106479008	2.0	0.0
644168	0.0	0.0
11152	3341.0	856.0
106479007	0.0	2.0
25796	1601.0	261.0
130888	283.0	212.0
23133	3406.0	3180.0
106479006	1.0	50.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	1920.0	2724.0
25798	2218.0	2045.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1362.0	1253.0
25797	1670.0	275.0
106479003	1.0	19.0
106480018	0.0	1.0
23137	2043.0	2089.0
106479002	0.0	0.0
25799	423.0	462.0
402055	498.0	750.0
23138	196.0	150.0
106479001	0.0	0.0
23139	1754.0	3726.0
106479000	0.0	9.0
644160	1.0	0.0
106480020	0.0	0.0
25790	106.0	23.0
106480022	0.0	0.0
106480021	0.0	2.0
25792	3602.0	1713.0
106480024	0.0	0.0
25791	318.0	34.0
23130	1885.0	623.0
106480023	0.0	0.0
23131	2475.0	3713.0
25794	77.0	49.0
106480026	0.0	1.0
25793	3934.0	2754.0
23132	1222.0	3499.0
106480025	0.0	28.0
11155	1412.0	2868.0
11154	444.0	588.0
11157	389.0	188.0
11156	405.0	865.0
11159	372.0	627.0
139221	232.0	255.0
11158	576.0	824.0
392193	0.0	0.0
23108	2025.0	1504.0
23109	0.0	1.0
127281	1173.0	308.0
441608	0.0	0.0
154860	3.0	20.0
11120	1297.0	772.0
343263	5.0	22.0
154865	93.0	99.0
25763	0.0	0.0
106479039	0.0	171.0
23101	20.0	659.0
106479038	5.0	49.0
23102	1862.0	3613.0
106479037	10.0	47.0
25764	71.0	898.0
106479036	0.0	6.0
106479035	0.0	0.0
23105	16.0	99.0
25766	604.0	611.0
106479034	0.0	1.0
25769	4.0	65.0
106479033	0.0	2.0
23107	2844.0	1907.0
106479032	0.0	2.0
106479031	0.0	0.0
11129	1274.0	664.0
106479030	0.0	0.0
84148	1739.0	1214.0
84144	179.0	621.0
11122	2080.0	600.0
84146	1598.0	2635.0
11124	1854.0	1836.0
11123	1344.0	3474.0
11126	34.0	264.0
84140	275.0	196.0
11128	849.0	1808.0
84142	255.0	415.0
84141	761.0	10.0
139231	4754.0	1511.0
11127	995.0	1021.0
23119	175.0	330.0
644186	6.0	2.0
11131	18.0	30.0
11130	141.0	56.0
106479029	0.0	3.0
23111	3592.0	3412.0
106479028	0.0	90.0
25774	3.0	3.0
23112	2274.0	15127.0
106479027	0.0	4.0
25776	1274.0	598.0
23113	1689.0	1736.0
106479026	0.0	35.0
25775	0.0	7.0
23114	744.0	11105.0
106479025	1.0	5.0
25778	1499.0	2123.0
106479024	0.0	2.0
25777	5856.0	3485.0
23116	1237.0	1547.0
106479023	0.0	0.0
23117	39.0	154.0
106479022	0.0	0.0
23118	4111.0	6188.0
106479021	0.0	0.0
115294	6771.0	4456.0
106479020	1.0	139.0
106480000	1.0	14.0
25770	0.0	0.0
106480002	0.0	6.0
106480001	0.0	0.0
152206	84.0	93.0
106480004	0.0	0.0
25771	1290.0	1021.0
84138	182.0	265.0
106480003	1.0	1.0
11133	226.0	121.0
84133	17.0	35.0
84132	610.0	1030.0
11132	822.0	467.0
11135	2108.0	654.0
84135	442.0	595.0
84134	772.0	365.0
11137	1553.0	864.0
115290	383.0	643.0
11136	11.0	15.0
84131	537.0	877.0
11138	5570.0	2933.0
730993	1.0	3.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	25.0	65.0
729993	62.0	223.0
50717	3550.0	5932.0
102465257	1.0	0.0
102465256	0.0	0.0
102465255	0.0	9.0
729991	643.0	738.0
102465254	0.0	8.0
102465253	0.0	34.0
164284	17.0	30.0
100884155	0.0	9.0
102465252	0.0	0.0
730978	0.0	2.0
102465251	0.0	4.0
102465250	1.0	11.0
730974	0.0	12.0
392194	7.0	5.0
392197	1.0	37.0
646702	0.0	0.0
646701	0.0	6.0
646721	0.0	1.0
729962	1.0	1.0
729967	748.0	86.0
2504	15.0	3.0
2503	27.0	18.0
284418	0.0	0.0
2502	11.0	4.0
284417	7.0	16.0
2501	32.0	12.0
2500	68.0	12.0
284415	0.0	0.0
404635	1.0	6.0
619190	0.0	20.0
404636	459.0	419.0
2509	19.0	0.0
646723	2.0	89.0
2508	23.0	19.0
2507	10.0	3.0
619189	0.0	0.0
164237	4.0	122.0
729956	2.0	6.0
140290	31.0	52.0
729952	0.0	1.0
2515	0.0	179.0
284408	76.0	172.0
2512	44684.0	14000.0
284406	226.0	337.0
2510	1.0	0.0
284403	38.0	78.0
284402	37.0	191.0
2519	2857.0	855.0
2518	1.0	0.0
2517	5426.0	1020.0
2516	1.0	4.0
646755	5.0	4.0
646754	0.0	1.0
646753	0.0	0.0
260434	3.0	7.0
23189	2439.0	5311.0
260436	1.0	5.0
23180	1002.0	1641.0
2526	664.0	434.0
23181	1374.0	4618.0
2525	1492.0	21.0
2524	768.0	271.0
2523	160.0	194.0
23184	4169.0	2109.0
2521	5561.0	7841.0
23185	3028.0	4794.0
23186	1284.0	1823.0
2520	0.0	0.0
23187	1837.0	8558.0
2529	1.0	1.0
2528	384.0	12.0
2527	0.0	1.0
152273	520.0	989.0
644100	5.0	0.0
646766	12.0	4.0
644101	3.0	0.0
23199	3966.0	5351.0
260425	577.0	1678.0
729974	0.0	0.0
260429	1.0	3.0
2537	3963.0	1632.0
23191	4323.0	3402.0
23192	2097.0	1468.0
23193	20619.0	9665.0
2535	213.0	56.0
2534	1121.0	1724.0
23194	1076.0	1697.0
2533	198.0	1284.0
23195	2711.0	7262.0
23196	9940.0	5065.0
2532	641.0	146.0
23197	2820.0	3075.0
2531	3103.0	2436.0
2530	1797.0	1322.0
23198	2100.0	3946.0
345829	1.0	0.0
646759	0.0	0.0
646758	1.0	31.0
2539	1382.0	348.0
2538	4.0	5.0
23190	7414.0	4824.0
25903	238.0	347.0
25902	745.0	692.0
25904	791.0	755.0
100129866	1.0	0.0
25907	918.0	419.0
100130855	77.0	406.0
25906	501.0	205.0
25909	2017.0	2822.0
100127206	0.0	0.0
100129867	1.0	5.0
2551	1603.0	1047.0
2550	1356.0	5437.0
25901	1675.0	328.0
25900	213.0	281.0
2548	4817.0	1543.0
223075	6.0	45.0
2547	9668.0	3918.0
100874409	0.0	0.0
100874408	0.0	3.0
2543	0.0	0.0
100379345	21.0	111.0
2542	3361.0	448.0
100874403	0.0	1.0
100874402	0.0	0.0
100874401	0.0	4.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	3.0
100874406	0.0	5.0
100874405	0.0	0.0
2549	2171.0	2131.0
100874404	0.0	0.0
25914	287.0	943.0
100130848	0.0	0.0
25913	691.0	590.0
100129858	42.0	17.0
25915	3727.0	385.0
25917	1402.0	1535.0
2562	63.0	1001.0
2561	366.0	27.0
2560	2.0	7.0
25912	6333.0	2726.0
25911	592.0	226.0
2559	2.0	5.0
2558	2.0	38.0
2557	1.0	22.0
2556	24.0	30.0
2555	5.0	27.0
2554	0.0	15.0
2553	1122.0	1711.0
100129853	0.0	18.0
100874421	0.0	1.0
100874420	0.0	0.0
100129845	6.0	33.0
2572	1.0	5.0
2571	6.0	89.0
2570	5.0	53.0
2569	0.0	12.0
2568	213.0	516.0
2567	71.0	205.0
2566	0.0	2.0
2565	9.0	9.0
2564	880.0	5211.0
2563	40.0	3.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	775.0	858.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	5.0
100874427	0.0	15.0
100874426	0.0	3.0
100130827	4.0	4.0
100129836	1.0	252.0
100874410	0.0	1.0
286676	3678.0	261.0
100130821	0.0	4.0
100130820	0.0	11.0
2584	569.0	72.0
2583	170.0	141.0
2582	1679.0	197.0
2581	1135.0	1370.0
2580	3267.0	2772.0
100874419	0.0	0.0
100874414	2.0	2.0
100874413	1.0	0.0
100874412	0.0	5.0
100874411	0.0	3.0
100874418	1.0	31.0
223082	1322.0	870.0
100874417	4.0	0.0
100874416	1.0	25.0
100874415	0.0	0.0
100129827	6.0	359.0
100874443	0.0	4.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	1.0	2.0
100874440	0.0	4.0
2595	688.0	1850.0
2593	2029.0	156.0
100379300	0.0	4.0
2592	1141.0	604.0
2591	1151.0	854.0
441389	9.0	99.0
2590	2993.0	2107.0
441386	8.0	7.0
127617	0.0	13.0
2589	1732.0	1997.0
2588	657.0	1136.0
2587	98.0	138.0
441391	2.0	14.0
284018	256.0	158.0
2585	984.0	1250.0
100874447	0.0	6.0
100874446	0.0	7.0
100874445	0.0	0.0
284013	43.0	13.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	0.0
100129815	0.0	1.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	1.0	201.0
100874430	0.0	0.0
100129813	0.0	1.0
441377	4.0	3.0
441376	3.0	15.0
441381	0.0	0.0
127602	169.0	1005.0
2597	48241.0	8894.0
2596	75.0	8.0
100874436	0.0	0.0
284004	793.0	400.0
100874435	0.0	0.0
100874434	2.0	9.0
100874433	0.0	810.0
284001	1476.0	1569.0
100874439	0.0	0.0
100874438	0.0	24.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	2.0	17.0
100874464	0.0	0.0
100874462	3.0	3.0
100129801	0.0	0.0
100874469	1.0	3.0
100874468	0.0	0.0
100874467	0.0	7.0
100874466	2.0	1.0
100874450	0.0	1.0
50937	504.0	659.0
100874454	0.0	0.0
50939	11.0	57.0
100874453	0.0	0.0
100874452	0.0	6.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	2.0	4.0
50940	125.0	901.0
100874455	1.0	41.0
50943	118.0	64.0
50945	1.0	0.0
50944	11.0	46.0
100874459	0.0	0.0
23328	1370.0	2837.0
23329	1464.0	704.0
84281	783.0	975.0
84280	771.0	969.0
644076	0.0	2.0
11340	707.0	520.0
644079	1.0	0.0
25983	991.0	668.0
127665	5.0	8.0
23321	5275.0	3792.0
115677	406.0	743.0
644070	2.0	0.0
23322	345.0	529.0
25984	1086.0	330.0
23324	2538.0	2478.0
25987	1359.0	1315.0
23325	2226.0	2307.0
23326	8777.0	9282.0
25989	1163.0	630.0
23327	7031.0	13629.0
25988	822.0	783.0
25981	335.0	2041.0
25980	1725.0	747.0
11342	2912.0	1626.0
84287	1112.0	1368.0
84286	1119.0	393.0
11341	269.0	265.0
284058	2350.0	6340.0
84289	1323.0	1154.0
11344	1342.0	168.0
11343	1920.0	2288.0
84288	359.0	387.0
84283	420.0	842.0
11346	5300.0	5529.0
11345	4445.0	1422.0
84282	1045.0	540.0
84285	1025.0	675.0
84284	1237.0	1748.0
23339	3695.0	3425.0
84270	546.0	219.0
23331	1686.0	4574.0
25994	1831.0	360.0
23332	2788.0	5231.0
25996	1393.0	1643.0
23333	761.0	816.0
23334	2281.0	4835.0
25998	3325.0	2386.0
23335	1362.0	2845.0
23336	26607.0	28872.0
441332	0.0	0.0
644082	0.0	1.0
23338	2887.0	2419.0
25999	1578.0	1882.0
441331	0.0	0.0
84279	697.0	139.0
25992	960.0	2833.0
84276	975.0	1102.0
84275	283.0	283.0
284047	23.0	796.0
84278	150.0	249.0
84277	746.0	383.0
84272	3242.0	2611.0
84271	3864.0	2778.0
84274	1080.0	450.0
84273	1050.0	729.0
23306	962.0	1745.0
23307	2296.0	2281.0
284040	49.0	286.0
23308	2.0	7.0
23309	6163.0	2511.0
25961	140.0	737.0
25960	4001.0	4798.0
25963	4799.0	2627.0
23300	3879.0	3408.0
23301	1492.0	2816.0
25962	2264.0	2240.0
23302	68.0	34.0
23303	5833.0	3645.0
644096	496.0	124.0
23304	2780.0	4465.0
25966	2139.0	3127.0
