id	913e6383-a422-4429-8385-c5ad8d90386c	d3f4a547-c742-4ed5-9cee-227735f77891
387990	24.0	21.0
100506144	497.0	345.0
399959	80.0	37.0
121643	6.0	3.0
121642	610.0	991.0
100132439	0.0	0.0
542767	28.0	268.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	0.0	1.0
100132441	0.0	1.0
100462957	0.0	0.0
100533725	0.0	4.0
100533721	0.0	0.0
101060160	3.0	0.0
64801	1071.0	1098.0
64800	132.0	413.0
64802	704.0	1082.0
64805	224.0	118.0
100132450	4.0	3.0
100144435	0.0	0.0
100506115	74.0	32.0
399988	2.0	5.0
100506119	571.0	253.0
64816	22.0	10.0
64806	0.0	2.0
100132463	1.0	0.0
100132464	0.0	0.0
145624	1.0	6.0
100132467	0.0	1.0
101060146	142.0	362.0
101060144	1.0	0.0
100506108	0.0	1.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	0.0
650474	3.0	4.0
101060192	0.0	0.0
101060195	280.0	336.0
4606	21.0	9.0
4607	1.0	3.0
4608	1.0	4.0
4609	6448.0	10669.0
4600	609.0	621.0
4601	4553.0	3567.0
4602	258.0	946.0
4603	243.0	175.0
4604	1854.0	29651.0
4605	111.0	239.0
202018	1742.0	1690.0
4617	1.0	0.0
170555	1.0	0.0
4618	0.0	0.0
170554	0.0	0.0
4619	0.0	0.0
170552	0.0	0.0
170559	5.0	18.0
202020	130.0	184.0
170556	0.0	0.0
4610	815.0	765.0
4611	0.0	0.0
4613	25.0	16.0
170550	0.0	0.0
4615	3058.0	3073.0
4616	6528.0	7371.0
100506311	183.0	249.0
101060176	0.0	0.0
101060171	6.0	1.0
4628	5618.0	10487.0
4629	813016.0	303806.0
170589	20.0	11.0
4620	11.0	16.0
4621	164.0	372.0
4622	0.0	0.0
4624	805.0	137.0
4625	13.0	55.0
4626	1.0	3.0
4627	49004.0	84365.0
432369	25.0	12.0
100506301	10.0	5.0
101060189	0.0	0.0
100506305	138.0	80.0
4640	13.0	16.0
4641	16646.0	22831.0
170575	474.0	347.0
4632	21.0	10.0
4633	2.0	9.0
4634	68.0	18.0
4635	5.0	4.0
170572	63.0	29.0
4636	423.0	573.0
4637	79900.0	40295.0
4638	193797.0	61845.0
157556	3.0	4.0
133584	1173.0	671.0
4650	5826.0	6236.0
4651	1925.0	7066.0
170529	0.0	7.0
170527	0.0	0.0
170526	2.0	0.0
202051	146.0	203.0
170524	0.0	0.0
145567	2127.0	2839.0
202052	1526.0	1103.0
170523	0.0	0.0
4642	5538.0	9235.0
4643	1742.0	2868.0
253639	221.0	279.0
4644	1973.0	4413.0
4645	2048.0	6264.0
4646	3558.0	11465.0
4647	1025.0	461.0
253635	782.0	730.0
4648	75.0	55.0
4649	3423.0	4331.0
4660	44024.0	23467.0
4661	23.0	39.0
2001	201.0	1698.0
2000	1288.0	1261.0
170517	0.0	1.0
170516	3.0	11.0
145581	492.0	247.0
169522	1.0	2.0
170511	0.0	0.0
170510	0.0	0.0
170514	0.0	0.0
170513	0.0	0.0
4653	214.0	514.0
4654	0.0	0.0
4656	0.0	0.0
4659	10910.0	8201.0
4670	10834.0	15253.0
4671	99.0	66.0
4673	25980.0	26786.0
4674	828.0	1324.0
2012	13017.0	15324.0
2011	3779.0	10659.0
2010	3466.0	3278.0
2009	2398.0	2303.0
170542	0.0	0.0
2006	8297.0	6831.0
170541	5.0	6.0
2005	4349.0	12331.0
170548	0.0	2.0
2004	4114.0	3217.0
170547	0.0	1.0
2003	0.0	0.0
2002	2078.0	2622.0
4664	2702.0	2280.0
4665	2311.0	1796.0
4666	41256.0	46762.0
4668	3073.0	4201.0
170540	0.0	0.0
4669	2414.0	3970.0
157567	1677.0	1874.0
4680	1028.0	1365.0
4681	10540.0	7752.0
4682	1101.0	1347.0
4683	3453.0	5959.0
4684	3133.0	1741.0
4685	204.0	266.0
2023	30207.0	29281.0
2022	9663.0	6684.0
2021	387.0	411.0
170539	2.0	7.0
2020	1.0	208.0
170533	1.0	2.0
2019	2.0	3.0
2018	95.0	188.0
2017	9365.0	17871.0
2016	0.0	5.0
170537	3.0	1.0
2015	69.0	35.0
170536	1.0	5.0
2014	2579.0	768.0
170535	0.0	0.0
2013	7443.0	10496.0
4675	550.0	304.0
100134934	8.0	10.0
157570	39.0	34.0
4676	6649.0	7862.0
4677	7168.0	10572.0
4678	3219.0	3734.0
100134938	2.0	2.0
157574	214.0	229.0
4690	1990.0	2420.0
4691	25373.0	43856.0
4692	4467.0	2274.0
4693	381.0	168.0
4694	3671.0	3404.0
4695	2930.0	3112.0
4696	1847.0	1717.0
2034	21758.0	15736.0
2033	6384.0	14134.0
2030	2499.0	2072.0
100288165	43.0	120.0
2029	9692.0	9367.0
2028	512.0	298.0
2027	65.0	81.0
2026	2673.0	1068.0
2025	0.0	0.0
4686	2110.0	3323.0
4688	692.0	376.0
4689	367.0	151.0
348487	6.0	10.0
2045	4944.0	3836.0
2044	362.0	1248.0
2043	1094.0	5178.0
2042	9968.0	5221.0
2041	663.0	1184.0
2040	15997.0	8402.0
2039	3672.0	3733.0
2038	3.0	4.0
2037	4866.0	2726.0
2036	5628.0	6082.0
2035	2945.0	6450.0
4697	13525.0	10250.0
4698	4515.0	5835.0
735301	206.0	358.0
4699	0.0	0.0
2056	8.0	9.0
2055	767.0	1585.0
2054	1224.0	632.0
2053	5394.0	7014.0
100288149	0.0	0.0
2052	11919.0	7419.0
2051	2467.0	3037.0
2050	8342.0	7969.0
100288142	70.0	166.0
253650	43.0	132.0
2049	1705.0	3359.0
2048	474.0	745.0
2047	726.0	267.0
2046	7.0	20.0
2067	2926.0	3444.0
2066	84.0	281.0
2065	6095.0	35255.0
2064	12455.0	21859.0
2063	1725.0	2850.0
2060	6296.0	9013.0
253665	0.0	0.0
100288130	0.0	0.0
2059	3714.0	2355.0
2058	5208.0	7543.0
2057	287.0	287.0
2070	803.0	504.0
649446	435.0	612.0
2078	1262.0	864.0
2077	2247.0	2181.0
2074	730.0	1272.0
2073	1028.0	1403.0
2072	1083.0	1422.0
100288122	5.0	1.0
2071	2827.0	2721.0
2069	47.0	30.0
2068	1454.0	2025.0
2081	1792.0	5164.0
649458	0.0	0.0
2086	1021.0	3305.0
105751187	1.0	1.0
100288111	0.0	0.0
2079	4048.0	4408.0
170591	8.0	3.0
2091	6619.0	5971.0
2099	1118.0	1407.0
2098	6397.0	3968.0
100653515	2.0	4.0
64951	469.0	701.0
64949	3180.0	3348.0
64960	2824.0	2720.0
64963	1417.0	1478.0
64965	1654.0	2335.0
64968	1525.0	1108.0
64969	1840.0	2431.0
100132372	1.0	0.0
64975	2135.0	3141.0
64976	1893.0	1913.0
64979	935.0	1448.0
100132380	2.0	5.0
64978	414.0	334.0
100132382	0.0	0.0
100132386	0.0	0.0
64981	3075.0	1772.0
64983	2637.0	3036.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	22.0	44.0
287015	0.0	0.0
100506299	99.0	75.0
121512	1045.0	5452.0
100288083	0.0	3.0
101060200	342.0	491.0
100288077	6.0	9.0
100288072	5.0	5.0
121504	153.0	398.0
121506	238.0	249.0
101060233	0.0	0.0
121551	955.0	1846.0
100506246	0.0	0.0
133558	7.0	3.0
100506244	0.0	1.0
157506	2235.0	1436.0
100506243	96.0	39.0
121549	4.0	15.0
101060211	0.0	0.0
100533851	4.0	0.0
170506	3156.0	5086.0
100506275	0.0	1.0
170504	0.0	2.0
170503	1.0	1.0
100132308	0.0	0.0
121536	2182.0	2866.0
101060226	391.0	741.0
64900	818.0	1314.0
64902	0.0	0.0
64901	169.0	489.0
145553	143.0	63.0
100132311	0.0	0.0
157530	13.0	18.0
100506211	114.0	223.0
100506215	126.0	145.0
121599	3.0	1.0
100132321	0.0	0.0
100132322	0.0	1.0
100533844	0.0	0.0
100506205	0.0	0.0
101060280	0.0	0.0
64922	6.0	5.0
64921	2181.0	4488.0
64924	3442.0	4750.0
100533849	0.0	0.0
64926	391.0	240.0
64925	1659.0	1648.0
64919	193.0	240.0
100132332	0.0	1.0
133522	906.0	887.0
100506233	326.0	495.0
104644205	0.0	0.0
100506237	0.0	10.0
4705	4569.0	6406.0
64928	1899.0	2202.0
4706	2360.0	2151.0
64927	1470.0	1171.0
100132341	366.0	591.0
4707	2194.0	1942.0
4708	4129.0	4190.0
4709	1511.0	1828.0
100132346	0.0	2.0
145501	271.0	74.0
145508	225.0	438.0
4700	3082.0	2216.0
4701	112.0	204.0
4702	2430.0	2933.0
4703	95.0	203.0
4704	1936.0	2219.0
101060264	7.0	87.0
100506229	19.0	10.0
64940	721.0	625.0
64943	5473.0	3219.0
64946	204.0	279.0
204777	0.0	0.0
4716	4355.0	4520.0
4717	2294.0	2350.0
100132352	414.0	383.0
4718	1863.0	2415.0
4719	6617.0	10608.0
100132355	0.0	0.0
100132358	0.0	1.0
4710	4504.0	5404.0
4711	3658.0	4135.0
4712	1891.0	1791.0
4713	3990.0	3335.0
4714	2049.0	1479.0
4715	5513.0	4974.0
100506412	1.0	0.0
407039	0.0	0.0
407036	0.0	1.0
407037	0.0	0.0
100506413	1.0	5.0
407030	0.0	1.0
407031	0.0	1.0
407034	0.0	0.0
407035	0.0	0.0
407032	2.0	3.0
407033	0.0	0.0
4728	4174.0	4125.0
4729	432.0	677.0
4720	4117.0	5894.0
4722	3184.0	2784.0
4723	5493.0	5413.0
4724	2241.0	2038.0
4725	6603.0	5073.0
4726	2670.0	3138.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3038.0	2703.0
4739	4991.0	5951.0
100506409	3.0	23.0
4730	57.0	99.0
4731	2801.0	3580.0
4733	3036.0	2910.0
4734	1450.0	1407.0
4735	29938.0	27846.0
4736	46197.0	37999.0
407016	0.0	3.0
407017	0.0	0.0
100506433	0.0	0.0
407014	1.0	6.0
407015	0.0	0.0
4750	1892.0	2303.0
407018	19.0	15.0
100506436	40.0	45.0
4751	52.0	50.0
407019	9.0	9.0
407013	4.0	3.0
407010	13.0	19.0
407011	3.0	2.0
192217	98.0	56.0
4741	34.0	15.0
4744	34768.0	34812.0
4745	638.0	791.0
4747	114.0	123.0
407006	29.0	13.0
407003	0.0	1.0
100506421	0.0	1.0
650368	120.0	46.0
407004	0.0	0.0
407009	0.0	0.0
4760	3.0	0.0
4761	1.0	4.0
407007	2.0	2.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	35.0	44.0
649395	1.0	1.0
348180	701.0	795.0
407001	0.0	0.0
407002	2.0	1.0
407000	0.0	0.0
4752	392.0	1240.0
4753	6325.0	1605.0
100506428	297.0	1020.0
4756	7366.0	14424.0
4758	6514.0	5567.0
4759	0.0	0.0
4771	2494.0	4162.0
4772	1031.0	1925.0
4773	1140.0	869.0
348174	2.0	6.0
2110	1297.0	1929.0
2108	4257.0	6046.0
2107	7553.0	8484.0
2104	450.0	1319.0
2103	8.0	39.0
2101	1955.0	2511.0
4763	5364.0	9801.0
4764	0.0	0.0
4768	0.0	1.0
2109	3325.0	4088.0
4780	9185.0	6626.0
4781	6386.0	14684.0
4782	14914.0	25274.0
4783	5636.0	5974.0
4784	21675.0	35297.0
2122	2230.0	1969.0
2121	3087.0	3550.0
2120	2638.0	3669.0
143282	136.0	210.0
2119	1922.0	1250.0
2118	185.0	174.0
100303743	0.0	0.0
2117	2775.0	4353.0
2116	96.0	82.0
100303745	0.0	1.0
2115	747.0	615.0
2114	13229.0	17425.0
167227	1676.0	1692.0
2113	4935.0	4388.0
143279	1985.0	1443.0
4774	6690.0	7263.0
4775	1722.0	2597.0
4776	2230.0	1329.0
4778	36.0	17.0
4779	29382.0	27396.0
4790	4731.0	5007.0
348158	0.0	0.0
4791	2130.0	2626.0
4792	6904.0	5994.0
4793	852.0	879.0
348156	53.0	59.0
4794	874.0	700.0
4795	1145.0	1320.0
407052	0.0	0.0
2132	6487.0	8422.0
407053	0.0	0.0
2131	3009.0	2477.0
407050	3.0	0.0
2130	9962.0	13356.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	739.0	486.0
2125	1776.0	5659.0
2124	811.0	437.0
2123	593.0	239.0
255919	585.0	460.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	1.0
407040	1.0	4.0
2140	1312.0	2992.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	2852.0	4147.0
2138	769.0	1016.0
2137	3031.0	3549.0
2135	1188.0	3030.0
2134	78.0	26.0
4796	327.0	769.0
100303728	110.0	96.0
4798	1974.0	2978.0
4799	2694.0	4228.0
255928	39.0	74.0
255926	0.0	0.0
2155	89.0	28.0
2153	1282.0	20297.0
2152	4612.0	7210.0
2151	24.0	91.0
2150	696.0	1388.0
253314	0.0	0.0
2149	1887.0	2398.0
100288042	0.0	0.0
2147	1.0	4.0
2146	117.0	407.0
2145	3817.0	3235.0
348120	0.0	0.0
2166	1766.0	4815.0
2165	0.0	0.0
100288038	2.0	1.0
2162	4358.0	1505.0
2161	95.0	234.0
2160	1.0	2.0
100288035	0.0	0.0
2159	1789.0	597.0
2158	0.0	0.0
2157	1939.0	2594.0
652959	0.0	4.0
348110	3901.0	5618.0
2177	307.0	678.0
2176	466.0	741.0
2175	98.0	185.0
2173	79.0	14.0
2172	4.0	0.0
2171	143.0	971.0
2170	1702.0	736.0
338799	275.0	533.0
100288022	0.0	0.0
100303755	267.0	308.0
2169	0.0	0.0
2168	1.0	1.0
2167	53.0	23.0
2180	9167.0	26451.0
2188	1055.0	1784.0
2187	29.0	33.0
2186	4821.0	9418.0
2185	3304.0	4159.0
2184	1692.0	1982.0
338785	2.0	0.0
2182	4356.0	2303.0
2181	7647.0	20601.0
100288013	0.0	0.0
2178	368.0	398.0
255967	1951.0	3763.0
2191	138.0	239.0
649324	0.0	0.0
2199	6609.0	3694.0
652972	21.0	38.0
100288008	0.0	0.0
2197	25093.0	15722.0
2196	2322.0	2892.0
338773	1730.0	1204.0
652974	0.0	0.0
2195	10018.0	38340.0
652975	0.0	0.0
2194	10163.0	173374.0
2193	2907.0	5102.0
2192	57714.0	28515.0
104355140	1.0	0.0
652978	6.0	5.0
104355141	0.0	1.0
104355143	0.0	1.0
104355145	0.0	2.0
104355146	0.0	1.0
104355147	0.0	0.0
652980	0.0	0.0
2189	620.0	649.0
104355148	1.0	7.0
104355149	0.0	0.0
121916	0.0	0.0
652968	198.0	329.0
652969	2.0	9.0
652960	1.0	6.0
649330	0.0	1.0
652961	3.0	2.0
338761	15.0	0.0
652963	1.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	176.0	189.0
104355133	0.0	0.0
104355135	0.0	0.0
104355136	1.0	1.0
104355137	0.0	0.0
104355138	0.0	1.0
104355139	1.0	0.0
121906	0.0	0.0
192286	3460.0	2773.0
652995	5.0	14.0
338751	0.0	0.0
338755	2.0	1.0
101290508	0.0	0.0
652985	1.0	1.0
101290506	51.0	106.0
101290504	4.0	2.0
101290503	0.0	2.0
104355150	0.0	0.0
101290502	0.0	0.0
104355151	0.0	1.0
104355152	6.0	7.0
338739	4.0	5.0
652991	0.0	0.0
101290501	0.0	0.0
101290500	0.0	2.0
100132247	16.0	49.0
121838	5.0	10.0
100132251	0.0	0.0
145814	46.0	7.0
100132264	0.0	1.0
100132268	0.0	1.0
145820	144.0	35.0
157807	14.0	23.0
338821	0.0	0.0
100132273	151.0	171.0
338811	793.0	347.0
338817	23.0	65.0
145837	115.0	593.0
375719	8.0	2.0
100132288	218.0	236.0
100132289	0.0	0.0
338809	10.0	9.0
101060321	0.0	0.0
100132291	3.0	1.0
375704	233.0	202.0
100132295	0.0	0.0
50484	3063.0	3180.0
50486	1171.0	362.0
50485	1477.0	2069.0
50488	6310.0	9150.0
50487	26.0	8.0
50489	305.0	122.0
387712	36.0	44.0
387718	0.0	0.0
387715	1.0	7.0
652904	0.0	0.0
101060301	0.0	0.0
387700	8.0	43.0
387707	3.0	6.0
387703	1.0	2.0
107063611	0.0	2.0
100506377	0.0	1.0
100506376	0.0	2.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	17.0	4.0
399726	116.0	54.0
101928969	24.0	15.0
375757	1119.0	1252.0
387733	0.0	0.0
100533990	0.0	1.0
375743	2880.0	4289.0
100506365	1816.0	1760.0
101928971	0.0	0.0
157869	3734.0	882.0
143241	0.0	0.0
375748	1616.0	1913.0
169841	110.0	198.0
387723	301.0	197.0
375775	1793.0	5155.0
100506392	72.0	114.0
399708	0.0	0.0
100506390	0.0	0.0
399706	0.0	0.0
101928989	5.0	8.0
100506394	142.0	89.0
143244	37.0	41.0
387755	66.0	29.0
387751	433.0	322.0
100533970	50.0	67.0
387758	483.0	748.0
101928991	1.0	0.0
100506380	489.0	1260.0
100506385	14.0	16.0
101928999	0.0	0.0
399717	16.0	9.0
387745	21.0	16.0
170850	12.0	24.0
387742	0.0	0.0
387747	3.0	4.0
387748	0.0	0.0
100506334	409.0	469.0
100533955	5.0	9.0
100533952	4.0	6.0
100506330	20.0	56.0
101928922	0.0	0.0
4804	2751.0	1480.0
387778	3.0	2.0
4807	15.0	9.0
4808	41.0	27.0
100132201	3.0	7.0
4809	6432.0	6650.0
387775	2.0	16.0
100134869	80.0	113.0
4800	1488.0	2485.0
4801	3054.0	2182.0
4802	2968.0	3941.0
4803	126.0	27.0
133874	21.0	7.0
399774	0.0	0.0
100506328	3.0	11.0
100506325	124.0	121.0
101928931	29.0	48.0
4815	145.0	85.0
4817	1735.0	1541.0
4818	599.0	179.0
387763	5493.0	1630.0
145853	391.0	487.0
375791	32.0	95.0
145858	0.0	0.0
375790	8095.0	18259.0
4810	994.0	961.0
4811	4862.0	3568.0
4814	5231.0	3487.0
373159	3.0	1.0
100506356	0.0	0.0
101060376	7.0	14.0
399746	0.0	0.0
373156	5381.0	5539.0
157855	7.0	27.0
170825	0.0	0.0
101928941	1.0	51.0
399748	16.0	13.0
4826	83.0	64.0
4828	217.0	167.0
4829	2.0	1.0
169834	181.0	77.0
145864	417.0	191.0
4820	2685.0	5171.0
4821	4.0	6.0
4824	27266.0	75292.0
4825	2.0	51.0
100506343	17.0	2.0
157848	1.0	4.0
4837	1474.0	676.0
4838	18.0	14.0
145873	9.0	81.0
4839	1182.0	2129.0
387787	104.0	158.0
100132234	10.0	2.0
4830	1039.0	1832.0
4831	3388.0	2936.0
4832	2535.0	2295.0
4833	10263.0	11039.0
4835	1530.0	1204.0
4836	6462.0	8153.0
650236	0.0	0.0
102467146	104.0	90.0
4850	1465.0	2721.0
4848	3249.0	4138.0
4849	2609.0	4312.0
143187	945.0	1384.0
4841	15408.0	25946.0
4842	718.0	825.0
4843	51.0	84.0
155185	11.0	29.0
155184	9.0	28.0
4846	749.0	846.0
192111	1938.0	3056.0
4860	1274.0	1079.0
4861	15.0	16.0
167153	2134.0	2435.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	8169.0	9668.0
4852	326.0	398629.0
4853	12149.0	31089.0
4854	5855.0	7314.0
100506527	0.0	2.0
100421096	1.0	1.0
4855	1308.0	1415.0
100421097	2.0	7.0
4856	693.0	1125.0
4857	182.0	168.0
4858	280.0	285.0
100506555	13.0	19.0
4871	0.0	1.0
2210	42.0	22.0
649264	9.0	21.0
2207	884.0	419.0
2206	578.0	309.0
2205	550.0	150.0
101928904	0.0	1.0
2204	29.0	10.0
2203	1802.0	6157.0
2202	15547.0	6459.0
2201	362.0	549.0
2200	5556.0	4872.0
4862	1144.0	1919.0
4863	1406.0	1480.0
4864	1855.0	2964.0
4867	426.0	426.0
2209	131.0	67.0
4868	1.0	2.0
2208	16.0	0.0
4869	26185.0	33421.0
100506542	558.0	80.0
4880	267.0	250.0
4881	609.0	481.0
4882	1785.0	1282.0
4883	2539.0	4735.0
2220	70.0	99.0
101928913	144.0	158.0
100506540	30.0	66.0
2218	1118.0	2395.0
2217	7853.0	4650.0
2216	0.0	0.0
2215	237.0	78.0
2214	1263.0	841.0
2213	165.0	75.0
2212	988.0	665.0
4874	2.0	3.0
4875	28.0	32.0
4878	12.0	10.0
4879	0.0	1.0
2219	1083.0	471.0
4891	4230.0	6979.0
4892	3.0	38.0
4893	2643.0	3134.0
2232	1036.0	823.0
2231	2.0	1.0
2230	1311.0	1410.0
649288	0.0	2.0
2229	1.0	0.0
2228	0.0	2.0
2227	0.0	0.0
204474	32.0	42.0
2224	3309.0	4086.0
2222	7873.0	8413.0
4884	103.0	168.0
4885	241.0	128.0
4886	320.0	173.0
4887	3.0	29.0
4888	111.0	78.0
4889	13.0	3.0
131177	508.0	1156.0
2243	0.0	1.0
2242	1256.0	802.0
2241	1740.0	1097.0
649299	0.0	0.0
143162	30.0	137.0
2239	1948.0	1618.0
2237	678.0	1050.0
2236	1.0	1.0
2235	2331.0	4404.0
4897	161.0	2295.0
4898	6367.0	10154.0
4899	1097.0	1336.0
131185	0.0	5.0
2254	18.0	10.0
2253	1.0	1.0
2252	2976.0	983.0
2251	1.0	0.0
2250	1.0	3.0
2249	2.0	0.0
2248	0.0	0.0
2247	1877.0	992.0
2246	273.0	233.0
2245	1097.0	1074.0
2244	0.0	0.0
100506516	24.0	53.0
2264	714.0	219.0
348262	4484.0	3737.0
2263	4446.0	4523.0
2262	10.0	37.0
2261	1074.0	3718.0
2260	10115.0	6574.0
169792	976.0	878.0
613227	3.0	1.0
2259	212.0	80.0
2258	1878.0	1792.0
167127	61.0	22.0
2257	460.0	863.0
2256	26.0	19.0
2255	1403.0	342.0
100506506	0.0	0.0
348254	1.0	11.0
2275	1166.0	720.0
2274	8860.0	4233.0
2273	32951.0	15348.0
2272	264.0	621.0
2271	2990.0	2691.0
100132086	0.0	0.0
253430	563.0	732.0
2268	605.0	287.0
2267	67.0	9.0
2266	0.0	0.0
348249	3.0	0.0
2287	2361.0	3315.0
2286	3443.0	4302.0
2284	1.0	0.0
2283	0.0	0.0
2281	236.0	121.0
2280	10769.0	10005.0
2277	39.0	15.0
2290	0.0	0.0
348235	2496.0	1721.0
2298	10.0	22.0
2297	10.0	216.0
2296	1461.0	1369.0
2295	1870.0	969.0
2294	3666.0	1931.0
2289	7697.0	45834.0
2288	7575.0	25350.0
2299	368.0	204.0
338879	5.0	2.0
338870	3.0	0.0
652873	0.0	0.0
253461	6622.0	8735.0
338872	6.0	16.0
192134	10.0	33.0
104054213	3.0	10.0
338862	0.0	0.0
338864	0.0	1.0
192146	11.0	26.0
100132121	0.0	0.0
100846978	31.0	49.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	0.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	2.0
100132159	54.0	71.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	5.0
399804	50.0	84.0
399806	1.0	0.0
100132163	14.0	18.0
100132166	0.0	0.0
100132169	17.0	45.0
387815	0.0	2.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	587.0	673.0
399814	3.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	61.0	57.0
375850	0.0	0.0
387837	2.0	1.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	29.0	21.0
133789	1.0	0.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	6.0	14.0
613210	0.0	0.0
613211	1.0	2.0
613212	0.0	8.0
100506495	295.0	333.0
101928846	13.0	14.0
387856	219.0	114.0
387853	0.0	0.0
613209	0.0	0.0
121793	2.0	7.0
145767	97.0	81.0
100073347	1.0	0.0
399857	0.0	3.0
100421018	0.0	0.0
145781	83.0	84.0
613204	0.0	0.0
387845	39.0	40.0
145773	89.0	309.0
170712	0.0	1.0
387841	153.0	186.0
100134713	35.0	82.0
387849	9.0	21.0
157773	15.0	5.0
399823	62.0	52.0
131149	0.0	0.0
157777	74.0	283.0
399829	4.0	1.0
101928869	0.0	0.0
399827	0.0	0.0
4904	24602.0	17237.0
4905	1938.0	4731.0
4907	1972.0	1029.0
4908	213.0	102.0
4909	272.0	156.0
145788	144.0	333.0
4900	228.0	109.0
4901	107.0	114.0
4902	97.0	74.0
155100	0.0	0.0
157769	2630.0	4353.0
399839	0.0	0.0
4914	156.0	71.0
4915	791.0	1384.0
387867	26.0	18.0
4916	1236.0	820.0
4917	14.0	10.0
4919	989.0	1214.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	762.0	624.0
50507	19.0	55.0
399888	3.0	0.0
100421046	0.0	0.0
50506	704.0	1061.0
100421047	2.0	0.0
50509	643.0	501.0
50508	0.0	0.0
157713	2.0	6.0
100506457	1.0	2.0
133746	2278.0	4012.0
100506451	228.0	364.0
4925	5974.0	7964.0
4926	16461.0	45697.0
4927	1837.0	2557.0
4928	6102.0	11043.0
4929	6687.0	7545.0
387895	3.0	1.0
387893	2827.0	4211.0
50512	1494.0	8904.0
50511	11.0	18.0
4920	3241.0	2175.0
4921	12379.0	5023.0
50514	19.0	13.0
4922	33.0	6.0
4923	6.0	4.0
4924	24872.0	25938.0
50515	1244.0	900.0
100421045	2.0	2.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	1.0	2.0
387890	81.0	56.0
157708	4.0	1.0
4938	1438.0	1889.0
4939	2124.0	6595.0
387885	10.0	14.0
387882	5184.0	1225.0
4931	1103.0	1550.0
100421055	6.0	6.0
4935	250.0	342.0
100506475	0.0	0.0
157739	6.0	20.0
4947	5191.0	5590.0
4948	120.0	2602.0
145741	210.0	35.0
100132100	0.0	0.0
101928827	1.0	0.0
100132101	0.0	1.0
100132103	6.0	1.0
100132104	0.0	0.0
169714	728.0	2042.0
4940	1840.0	5255.0
145748	495.0	405.0
4942	6618.0	5266.0
4943	994.0	1085.0
4946	22624.0	20855.0
399876	0.0	0.0
100506465	3.0	0.0
157724	0.0	13.0
100506469	194.0	415.0
131118	1378.0	2501.0
100506462	67.0	65.0
4958	610.0	366.0
100132116	914.0	441.0
4951	0.0	1.0
100421072	0.0	1.0
4952	6000.0	10842.0
4953	7333.0	17985.0
399881	0.0	2.0
100421075	0.0	0.0
4954	4.0	13.0
4956	0.0	0.0
4957	2334.0	3628.0
100847022	1.0	0.0
100847023	0.0	0.0
100847020	0.0	0.0
286887	7.0	2.0
100847021	0.0	0.0
100847026	3.0	1.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	47.0	100.0
100847025	0.0	0.0
100847028	2.0	0.0
100847029	0.0	0.0
4969	6292.0	2566.0
2306	90.0	136.0
2305	133.0	261.0
2304	52.0	30.0
2303	58.0	46.0
2302	27.0	140.0
284217	108.0	491.0
2301	2.0	5.0
2300	179.0	97.0
284215	64.0	30.0
2309	3889.0	7057.0
4967	10917.0	16162.0
2308	2219.0	2121.0
4968	1130.0	1184.0
2307	85.0	42.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	173.0	92.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	0.0
100847036	0.0	0.0
100862664	0.0	2.0
100862665	0.0	5.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	22830.0	64447.0
2316	365470.0	195220.0
2315	17.0	37.0
2314	9129.0	11064.0
100862662	62.0	20.0
2313	1148.0	787.0
284207	1456.0	1113.0
2312	73.0	159.0
