id	fa85b238-f8d6-4c71-b5e0-fdba959b4122	7852bfcc-9d96-4a25-8c4c-feec90f9c21f
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	3.0	1.0
50604	3.0	0.0
106479119	0.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	0.0	0.0
106479115	0.0	0.0
106479114	0.0	0.0
106479113	0.0	0.0
106479112	0.0	1.0
106479111	0.0	0.0
106479110	0.0	0.0
345757	1154.0	594.0
50613	0.0	1.0
50612	0.0	0.0
50615	99.0	7.0
50614	160.0	17.0
50617	15.0	2.0
729894	0.0	0.0
50616	0.0	0.0
50619	2597.0	3262.0
50618	2025.0	873.0
106479109	0.0	0.0
106479108	1.0	2.0
106479107	0.0	0.0
106479106	6.0	0.0
106479105	14.0	31.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	3.0	0.0
729898	1.0	0.0
106479101	0.0	0.0
106479100	0.0	0.0
50624	59.0	99.0
646839	1.0	0.0
50626	4578.0	6056.0
646837	4.0	3.0
50628	1802.0	3075.0
646851	70.0	209.0
260332	0.0	0.0
23089	392.0	67.0
260334	24.0	40.0
260337	1.0	3.0
260338	0.0	0.0
23081	738.0	620.0
23082	1288.0	905.0
100272228	56.0	204.0
23085	4605.0	1672.0
23086	420.0	241.0
23087	1110.0	370.0
50631	31.0	6.0
50632	24.0	12.0
646849	0.0	0.0
23080	1702.0	1358.0
50636	3251.0	35321.0
50639	2.0	0.0
729830	117.0	98.0
644202	13.0	18.0
646864	0.0	0.0
646862	3.0	0.0
729838	4.0	4.0
23092	1621.0	495.0
23093	1980.0	826.0
23094	3564.0	1815.0
23095	2601.0	1930.0
23096	1606.0	712.0
23097	2393.0	3347.0
729828	7.0	0.0
23098	695.0	338.0
50640	1761.0	424.0
23099	756.0	620.0
730811	0.0	0.0
23090	1578.0	178.0
23091	4723.0	1663.0
11081	2.0	0.0
50649	1884.0	387.0
11080	1333.0	159.0
11083	3672.0	2035.0
729862	0.0	0.0
11082	318.0	13.0
11085	0.0	0.0
644213	0.0	0.0
100286844	59.0	33.0
646875	4.0	1.0
644214	0.0	0.0
11086	0.0	0.0
646873	1.0	0.0
23067	2312.0	1768.0
23060	3081.0	973.0
23061	7903.0	4737.0
23062	6206.0	3176.0
23063	2175.0	969.0
23064	3932.0	1451.0
23065	3137.0	1701.0
50651	344.0	193.0
100272205	11.0	11.0
23066	640.0	87.0
50650	1938.0	226.0
50652	95.0	28180.0
11092	705.0	349.0
644220	5.0	1.0
11091	2276.0	2091.0
11094	2390.0	3665.0
729852	1207.0	616.0
11093	263.0	477.0
11096	1166.0	80.0
11095	698.0	158.0
11098	11295.0	1200.0
11097	809.0	694.0
646884	0.0	1.0
23078	1563.0	773.0
729857	1.0	0.0
23070	2856.0	1546.0
23071	3546.0	1829.0
23072	230.0	399.0
164380	0.0	0.0
23074	984.0	471.0
23075	2534.0	590.0
23076	1980.0	1247.0
23077	3029.0	1510.0
11099	2005.0	633.0
646879	0.0	0.0
644218	0.0	0.0
646877	0.0	0.0
100130972	4.0	0.0
100379220	1.0	185.0
100130970	0.0	0.0
284339	26.0	45.0
284338	60.0	35.0
100129983	0.0	0.0
100129982	10.0	4.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	0.0	0.0
100130967	22.0	24.0
100129976	1.0	0.0
100130963	1.0	0.0
100130962	0.0	0.0
284325	1056.0	839.0
100129972	0.0	0.0
284323	795.0	503.0
100129969	6.0	0.0
100130958	283.0	550.0
693187	0.0	0.0
693188	0.0	0.0
693189	0.0	0.0
100130954	0.0	4.0
2444	874.0	412.0
100379249	0.0	1.0
693190	0.0	0.0
100129961	55.0	30.0
284312	48.0	191.0
693191	0.0	0.0
100129960	4.0	2.0
693192	0.0	0.0
693193	0.0	0.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	1.0	0.0
693177	0.0	0.0
693178	0.0	0.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	789.0	514.0
284307	251.0	175.0
284306	147.0	266.0
693180	0.0	1.0
693181	0.0	0.0
693182	0.0	0.0
693183	0.0	0.0
693184	0.0	0.0
693185	0.0	0.0
693186	1.0	0.0
284382	2.0	0.0
100130935	0.0	0.0
100130934	404.0	197.0
100130933	29.0	0.0
100130932	1.0	1.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	0.0	0.0
284371	449.0	740.0
284370	1655.0	3270.0
100130923	0.0	0.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	1.0	0.0
2483	1042.0	447.0
284369	0.0	0.0
2475	2483.0	2005.0
284367	54.0	24.0
284366	0.0	0.0
284361	10483.0	12069.0
50801	4.0	0.0
50804	726.0	611.0
50805	54.0	419.0
100129926	7.0	8.0
50808	4589.0	2394.0
100129921	0.0	0.0
50807	2075.0	371.0
100129920	1.0	0.0
50809	8701.0	3375.0
2496	3.0	0.0
2495	18283.0	5100.0
2494	174.0	182.0
2492	0.0	0.0
100129929	0.0	0.0
2491	31.0	5.0
2488	0.0	5.0
2487	1479.0	359.0
284359	2.0	6.0
284358	207.0	98.0
284355	0.0	0.0
284353	141.0	70.0
284352	3144.0	2128.0
50813	4767.0	2215.0
50814	1497.0	689.0
100129919	0.0	0.0
284349	187.0	104.0
2499	5.0	0.0
284348	72.0	66.0
2498	26.0	13.0
2497	22.0	7.0
284346	226.0	59.0
284340	388.0	8.0
23207	4270.0	1916.0
693121	0.0	0.0
100093625	0.0	0.0
23208	2247.0	158.0
693122	0.0	0.0
100093626	0.0	0.0
23209	528.0	99.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	14.0	3.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	0.0
25862	309.0	237.0
693129	0.0	0.0
23200	2710.0	1162.0
25861	709.0	701.0
644191	3.0	3.0
23201	4170.0	1858.0
25864	1878.0	4257.0
23203	2726.0	2910.0
25865	4099.0	3085.0
23204	6456.0	2948.0
23205	24.0	14.0
644192	65.0	20.0
11228	1338.0	706.0
84166	1166.0	425.0
11221	411.0	158.0
84168	11619.0	945.0
11223	17.0	49.0
100093630	3685.0	4069.0
84167	834.0	599.0
11222	3073.0	1519.0
100093631	403.0	155.0
84162	2704.0	969.0
11224	36295.0	55236.0
84164	4951.0	5517.0
11227	169.0	11.0
11226	372.0	53.0
84163	253.0	267.0
23218	1476.0	2047.0
23219	1825.0	1117.0
402093	0.0	0.0
100862704	12.0	17.0
11230	1568.0	1100.0
23210	1475.0	614.0
25873	38578.0	53294.0
100379298	0.0	0.0
23211	3819.0	3082.0
25875	3360.0	2283.0
23212	1023.0	495.0
23213	5421.0	626.0
25874	5095.0	3266.0
23214	4787.0	6480.0
25876	22.0	111.0
23215	9660.0	3984.0
23216	5725.0	779.0
25879	1017.0	455.0
100379296	0.0	0.0
25878	3567.0	360.0
23217	21.0	4.0
84159	4015.0	2747.0
25871	1729.0	779.0
25870	5725.0	3524.0
142940	1200.0	287.0
11232	248.0	175.0
11231	5947.0	3298.0
84154	1606.0	1416.0
11234	982.0	378.0
11236	1557.0	650.0
11235	947.0	287.0
11238	588.0	428.0
84153	2962.0	2543.0
11237	2235.0	1485.0
84152	13040.0	11122.0
693120	2.0	0.0
100093624	0.0	0.0
166929	612.0	487.0
25847	3165.0	1951.0
84182	129.0	106.0
84181	3879.0	4253.0
25849	19934.0	4285.0
25840	6953.0	3293.0
25842	1057.0	536.0
25841	771.0	248.0
25844	7029.0	4835.0
25843	1498.0	626.0
11209	38.0	166.0
84188	2269.0	1133.0
84187	1833.0	1348.0
11201	1157.0	1101.0
11200	229.0	151.0
84189	695.0	30.0
11202	0.0	0.0
84186	1106.0	839.0
25859	1834.0	2010.0
25858	2.0	4.0
84171	951.0	810.0
284391	1248.0	723.0
284390	152.0	212.0
100862726	0.0	0.0
100862727	6.0	1.0
100862728	0.0	0.0
25851	2961.0	5411.0
25850	259.0	155.0
25853	1982.0	1207.0
25852	1844.0	683.0
100862725	0.0	0.0
25855	3653.0	2229.0
25854	1091.0	205.0
402077	0.0	1.0
11218	759.0	342.0
11217	23.0	0.0
11219	50.0	9.0
139324	224.0	36.0
84176	15.0	19.0
11212	2811.0	701.0
139322	1132.0	700.0
84179	363.0	496.0
11211	315.0	20.0
84173	978.0	1066.0
11214	5577.0	2214.0
11213	887.0	151.0
84172	700.0	480.0
284385	646.0	387.0
11216	1228.0	564.0
11215	3132.0	597.0
84174	69.0	31.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	5729.0	6384.0
693166	2.0	7.0
25828	5647.0	5384.0
693167	1.0	0.0
25827	488.0	43.0
693168	0.0	0.0
693169	0.0	0.0
25829	2779.0	1473.0
441669	0.0	0.0
392214	3.0	2.0
25820	3767.0	1146.0
127343	4.0	2.0
25822	3411.0	354.0
25821	1005.0	525.0
25824	14450.0	10404.0
441662	0.0	0.0
106479099	0.0	0.0
25823	41.0	16.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	1876.0	275.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	1749.0	2259.0
115362	222.0	24.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	2.0
414059	1.0	4.0
106480093	0.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	1.0
106480095	3.0	0.0
693174	2.0	1.0
693175	0.0	0.0
106480094	0.0	0.0
84191	935.0	582.0
25837	376.0	685.0
693154	0.0	0.0
84190	227.0	103.0
25836	3663.0	1499.0
693155	5.0	6.0
25839	3420.0	3213.0
84193	4852.0	2174.0
693156	0.0	0.0
693157	0.0	0.0
693158	3.0	0.0
693159	0.0	2.0
392225	0.0	0.0
25831	5255.0	1948.0
25830	7.0	63.0
441654	0.0	0.0
25833	89.0	56.0
100379250	0.0	0.0
106479089	6.0	0.0
25832	316.0	223.0
106479088	0.0	0.0
25834	26.0	0.0
106479087	0.0	0.0
100379251	105.0	453.0
106479086	0.0	0.0
115350	10.0	0.0
106479085	0.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	87.0	10.0
106479083	0.0	0.0
414062	16.0	10.0
115353	856.0	336.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	23.0	11.0
693163	0.0	0.0
84196	2846.0	1417.0
693164	0.0	0.0
25804	3954.0	3756.0
693143	0.0	0.0
25803	33751.0	50051.0
693144	0.0	1.0
25806	57.0	82.0
25805	259.0	134.0
693146	0.0	0.0
693147	0.0	0.0
25807	1605.0	2069.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	602.0	427.0
100130995	1.0	0.0
100379287	0.0	0.0
100130994	0.0	0.0
441687	13.0	12.0
25800	5705.0	3062.0
25802	43011.0	5160.0
25801	716.0	438.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	2.0	0.0
106480076	0.0	0.0
106480079	3.0	0.0
106480078	1.0	0.0
142910	5.0	0.0
106480071	0.0	0.0
100380272	1.0	3.0
693151	0.0	0.0
142913	71.0	80.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	0.0	0.0
693153	130.0	15.0
106480072	0.0	0.0
693132	0.0	0.0
25814	5139.0	1810.0
693133	0.0	0.0
693134	0.0	0.0
25817	395.0	39.0
25816	2203.0	1225.0
100130988	0.0	0.0
693135	0.0	0.0
25819	105.0	133.0
693136	0.0	0.0
100129998	0.0	0.0
130940	65.0	7.0
25818	68.0	29.0
693137	0.0	0.0
693138	0.0	0.0
693139	0.0	0.0
100130980	8.0	16.0
25813	2541.0	1115.0
392209	4.0	12.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	78.0	13.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	25.0	0.0
106480082	0.0	0.0
693140	1.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	0.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	7767.0	6104.0
154881	1186.0	221.0
11182	187.0	38.0
11181	15.0	2.0
646770	0.0	0.0
11184	304.0	157.0
392133	0.0	0.0
11183	2619.0	787.0
392132	0.0	0.0
11186	1427.0	889.0
139249	0.0	0.0
11185	5551.0	1363.0
23166	1498.0	819.0
23167	4266.0	1857.0
106480049	0.0	0.0
23168	6053.0	4037.0
106479059	0.0	0.0
23169	803.0	343.0
166863	0.0	0.0
392138	0.0	0.0
106479058	0.0	3.0
729920	145.0	50.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	1.0	0.0
127262	4952.0	2396.0
106479054	0.0	0.0
142891	1352.0	326.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	1267.0	894.0
106480055	0.0	4.0
106479051	1.0	4.0
23161	1913.0	731.0
115286	1214.0	422.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	1695.0	5775.0
106480057	0.0	0.0
23163	1525.0	1038.0
106480056	0.0	0.0
152217	871.0	573.0
23164	9634.0	3351.0
106480059	0.0	0.0
23165	1724.0	824.0
106480058	0.0	0.0
11188	8561.0	6674.0
11187	2345.0	3435.0
11189	5.0	7.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	2.0	2.0
11191	90.0	13.0
392140	5.0	0.0
11190	3194.0	2354.0
404672	2459.0	1022.0
11193	1277.0	389.0
154872	0.0	0.0
11194	1989.0	1507.0
11197	3150.0	5.0
11196	2209.0	1139.0
23177	2225.0	307.0
402016	1.0	1.0
23178	497.0	2716.0
106479049	0.0	0.0
23179	2432.0	355.0
106479048	0.0	0.0
127255	24.0	21.0
106479047	0.0	0.0
127254	4.0	0.0
106479046	0.0	0.0
646780	8.0	6.0
127253	1470.0	698.0
106479045	0.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	6.0	19.0
23170	4169.0	5002.0
115273	98.0	18.0
106480063	0.0	0.0
729909	2.0	1.0
106479041	0.0	0.0
23171	4630.0	2317.0
106479040	0.0	0.0
106480066	7.0	15.0
23172	980.0	474.0
106480065	0.0	0.0
23173	2983.0	2014.0
106480068	0.0	0.0
23174	1825.0	806.0
106480067	0.0	0.0
23175	2392.0	353.0
23176	2227.0	718.0
106480069	0.0	0.0
11199	1.0	0.0
11198	5537.0	2715.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	3615.0	1307.0
644131	69.0	64.0
404663	0.0	0.0
11162	102.0	57.0
646799	0.0	0.0
11161	2819.0	2846.0
404665	10.0	8.0
11164	1344.0	847.0
11163	4301.0	2658.0
23144	1475.0	1596.0
127247	0.0	0.0
106480028	0.0	0.0
23145	130.0	127.0
106480027	1.0	0.0
106480029	0.0	0.0
23148	865.0	127.0
106479079	0.0	0.0
646791	3.0	0.0
23149	111.0	18.0
441641	5.0	1.0
106479078	0.0	0.0
106479077	1.0	0.0
106479076	0.0	0.0
84108	344.0	103.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	1.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	0.0	0.0
84109	1.0	1.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	2944.0	1883.0
115265	154.0	20.0
106480035	0.0	0.0
106479071	1.0	0.0
84103	0.0	0.0
23141	3122.0	1681.0
106480034	0.0	0.0
106479070	0.0	0.0
23142	1872.0	610.0
84106	246.0	346.0
106480037	0.0	0.0
84105	325.0	261.0
23143	2216.0	445.0
106480036	0.0	0.0
84100	191.0	70.0
11166	66.0	3.0
140258	0.0	0.0
644129	0.0	0.0
11165	1531.0	998.0
84102	342.0	36.0
11168	4438.0	893.0
84101	78.0	4.0
11167	33503.0	10265.0
644128	41.0	14.0
11169	298.0	104.0
11171	3787.0	1357.0
11170	9964.0	1119.0
11173	169.0	50.0
441639	0.0	0.0
11172	6.0	0.0
343296	0.0	0.0
11174	58.0	19.0
644146	1.0	5.0
23155	1292.0	623.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2289.0	1943.0
23158	2466.0	1081.0
106479069	0.0	0.0
441631	663.0	121.0
106479068	0.0	0.0
106479067	0.0	1.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	1721.0	304.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1334.0	304.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	5411.0	2154.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	3060.0	3023.0
106480047	0.0	0.0
11177	1354.0	2254.0
11176	3050.0	2141.0
11179	970.0	654.0
644138	2.0	0.0
11178	696.0	115.0
644139	8.0	5.0
139285	414.0	179.0
106480040	0.0	0.0
103695364	2.0	0.0
103695363	1.0	0.0
644153	0.0	0.0
11140	9311.0	9257.0
644159	0.0	0.0
103695365	0.0	1.0
11142	5321.0	1825.0
166824	911.0	537.0
106479019	0.0	0.0
11141	13.0	99.0
130872	1112.0	2329.0
106479018	0.0	0.0
644157	54.0	70.0
23122	2232.0	1391.0
106480006	0.0	0.0
106479017	1.0	3.0
106479016	0.0	0.0
106480005	0.0	1.0
25784	0.0	0.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	8.0	69.0
23125	3283.0	3487.0
106480007	0.0	0.0
25786	70.0	47.0
106479014	0.0	0.0
25789	40.0	132.0
644150	1416.0	219.0
23126	3575.0	4247.0
106479013	0.0	0.0
25788	55.0	37.0
23127	864.0	122.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	3567.0	1175.0
106479010	0.0	0.0
84129	16.0	6.0
106480011	3.0	0.0
106480010	0.0	0.0
84126	3.0	1.0
106480013	0.0	0.0
84125	192.0	1210.0
25780	198.0	58.0
106480012	0.0	0.0
84128	1213.0	1333.0
23120	0.0	0.0
106480015	0.0	0.0
25782	1749.0	1281.0
106480014	0.0	0.0
11144	59.0	4.0
11143	2957.0	949.0
139212	0.0	7.0
84124	1334.0	972.0
11146	248.0	220.0
11145	1532.0	574.0
11148	3.0	9.0
86781	54.0	50.0
11147	680.0	807.0
11149	1283.0	150.0
392181	0.0	0.0
127294	42.0	0.0
644165	65.0	92.0
11151	1742.0	401.0
166815	346.0	220.0
392188	0.0	0.0
106479009	2.0	0.0
11153	523.0	417.0
106479008	0.0	0.0
644168	0.0	0.0
11152	2461.0	2625.0
106479007	0.0	0.0
25796	4966.0	7634.0
130888	347.0	98.0
23133	2458.0	2160.0
106479006	0.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	2217.0	1821.0
25798	3393.0	2599.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	2228.0	205.0
25797	810.0	102.0
106479003	0.0	0.0
106480018	0.0	5.0
23137	1366.0	522.0
106479002	0.0	0.0
25799	527.0	730.0
402055	883.0	324.0
23138	304.0	139.0
106479001	0.0	0.0
23139	4724.0	16226.0
106479000	0.0	0.0
644160	0.0	0.0
106480020	0.0	0.0
25790	23.0	109.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6312.0	3499.0
106480024	0.0	0.0
25791	64.0	16.0
23130	2074.0	1550.0
106480023	0.0	0.0
23131	2088.0	1184.0
25794	46.0	105.0
106480026	0.0	0.0
25793	4737.0	1891.0
23132	1579.0	1121.0
106480025	0.0	0.0
11155	5495.0	294.0
11154	607.0	218.0
11157	662.0	181.0
11156	1962.0	4512.0
11159	440.0	370.0
139221	650.0	52.0
11158	643.0	257.0
392193	1.0	0.0
23108	526.0	985.0
23109	0.0	2.0
127281	2071.0	2772.0
441608	0.0	0.0
154860	6.0	20.0
11120	1591.0	401.0
343263	3.0	1.0
154865	52.0	30.0
25763	0.0	0.0
106479039	0.0	0.0
23101	45.0	13.0
106479038	7.0	11.0
23102	2282.0	770.0
106479037	12.0	2.0
25764	95.0	187.0
106479036	0.0	0.0
106479035	0.0	0.0
23105	66.0	5.0
25766	472.0	266.0
106479034	0.0	0.0
25769	5.0	4.0
106479033	0.0	0.0
23107	3648.0	1426.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1936.0	2449.0
106479030	0.0	0.0
84148	2394.0	1961.0
84144	172.0	86.0
11122	233.0	346.0
84146	1910.0	865.0
11124	2759.0	2384.0
11123	6756.0	4895.0
11126	15.0	9.0
84140	215.0	91.0
11128	1441.0	1139.0
84142	363.0	205.0
84141	93.0	11.0
139231	2777.0	880.0
11127	777.0	277.0
23119	253.0	168.0
644186	5.0	7.0
11131	10.0	24.0
11130	430.0	175.0
106479029	0.0	0.0
23111	4525.0	425.0
106479028	0.0	0.0
25774	1.0	0.0
23112	2274.0	1345.0
106479027	0.0	0.0
25776	2493.0	1862.0
23113	1968.0	1658.0
106479026	0.0	0.0
25775	3.0	2.0
23114	2818.0	732.0
106479025	0.0	0.0
25778	1507.0	833.0
106479024	0.0	0.0
25777	12226.0	4929.0
23116	1041.0	476.0
106479023	5.0	0.0
23117	12.0	40.0
106479022	0.0	0.0
23118	4838.0	1591.0
106479021	0.0	0.0
115294	4088.0	2482.0
106479020	2.0	0.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	53.0	24.0
106480004	0.0	0.0
25771	1838.0	893.0
84138	205.0	36.0
106480003	0.0	0.0
11133	607.0	492.0
84133	16.0	0.0
84132	647.0	374.0
11132	862.0	1333.0
11135	3399.0	1619.0
84135	608.0	285.0
84134	907.0	226.0
11137	2276.0	792.0
115290	1794.0	217.0
11136	17.0	35.0
84131	921.0	415.0
11138	2287.0	3581.0
730993	1.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	41.0	48.0
729993	140.0	58.0
50717	3763.0	1771.0
102465257	3.0	1.0
102465256	0.0	0.0
102465255	1.0	0.0
729991	572.0	502.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	10.0	0.0
100884155	1.0	2.0
102465252	0.0	0.0
730978	0.0	3.0
102465251	0.0	0.0
102465250	0.0	0.0
730974	3.0	2.0
392194	0.0	1.0
392197	1.0	0.0
646702	0.0	0.0
646701	0.0	0.0
646721	4.0	32.0
729962	0.0	0.0
729967	662.0	318.0
2504	11.0	1.0
2503	33.0	5.0
284418	0.0	0.0
2502	8.0	4.0
284417	17.0	2.0
2501	47.0	5.0
2500	72.0	13.0
284415	2.0	0.0
404635	0.0	0.0
619190	0.0	0.0
404636	563.0	333.0
2509	24.0	2.0
646723	1.0	8.0
2508	32.0	13.0
2507	17.0	0.0
619189	0.0	0.0
164237	2.0	0.0
729956	0.0	2.0
140290	41.0	106.0
729952	0.0	0.0
2515	0.0	90.0
284408	164.0	229.0
2512	71165.0	65150.0
284406	368.0	131.0
2510	0.0	0.0
284403	84.0	51.0
284402	22.0	35.0
2519	1677.0	1508.0
2518	0.0	0.0
2517	3459.0	3184.0
2516	2.0	0.0
646755	7.0	7.0
646754	0.0	0.0
646753	1.0	0.0
260434	23.0	0.0
23189	6329.0	1442.0
260436	6.0	5.0
23180	1374.0	355.0
2526	516.0	110.0
23181	2293.0	5213.0
2525	10.0	0.0
2524	200.0	63.0
2523	253.0	218.0
23184	3190.0	998.0
2521	9587.0	4215.0
23185	3319.0	3624.0
23186	1427.0	658.0
2520	1.0	0.0
23187	4168.0	553.0
2529	6.0	7.0
2528	3.0	1.0
2527	2.0	0.0
152273	1751.0	210.0
644100	0.0	0.0
646766	27.0	26.0
644101	0.0	0.0
23199	3719.0	2811.0
260425	959.0	395.0
729974	0.0	0.0
260429	0.0	0.0
2537	3900.0	3139.0
23191	5396.0	2312.0
23192	3200.0	3904.0
23193	16357.0	11112.0
2535	445.0	124.0
2534	1209.0	342.0
23194	2174.0	843.0
2533	724.0	162.0
23195	1803.0	1375.0
23196	8057.0	5429.0
2532	2078.0	835.0
23197	3068.0	2450.0
2531	3653.0	976.0
2530	1019.0	332.0
23198	3429.0	1956.0
345829	0.0	1.0
646759	0.0	0.0
646758	2.0	1.0
2539	1756.0	1823.0
2538	0.0	2.0
23190	5479.0	3242.0
25903	680.0	107.0
25902	502.0	136.0
25904	1106.0	1028.0
100129866	0.0	0.0
25907	4691.0	626.0
100130855	84.0	89.0
25906	997.0	732.0
25909	1730.0	807.0
100127206	1.0	0.0
100129867	1.0	0.0
2551	1430.0	422.0
2550	2221.0	6398.0
25901	1360.0	838.0
25900	672.0	149.0
2548	8467.0	9629.0
223075	9.0	0.0
2547	13508.0	5860.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	40.0	3.0
2542	1696.0	2032.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1085.0	385.0
100874404	0.0	0.0
25914	307.0	72.0
100130848	0.0	0.0
25913	909.0	474.0
100129858	39.0	42.0
25915	4446.0	5901.0
25917	1567.0	801.0
2562	136.0	53.0
2561	3.0	2.0
2560	1.0	0.0
25912	7796.0	5038.0
25911	966.0	903.0
2559	0.0	0.0
2558	0.0	6.0
2557	3.0	0.0
2556	13.0	0.0
2555	1.0	0.0
2554	0.0	0.0
2553	1923.0	1285.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	26.0	14.0
2572	0.0	0.0
2571	97.0	33.0
2570	1.0	11.0
2569	3.0	0.0
2568	2051.0	94.0
2567	128.0	111.0
2566	0.0	0.0
2565	0.0	0.0
2564	327.0	53.0
2563	9.0	3.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	230.0	223.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	1.0	2.0
100129836	0.0	0.0
100874410	0.0	0.0
286676	859.0	186.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	840.0	650.0
2583	372.0	83.0
2582	867.0	773.0
2581	1107.0	845.0
2580	4774.0	7417.0
100874419	0.0	0.0
100874414	0.0	0.0
100874413	2.0	0.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	2.0	0.0
223082	638.0	350.0
100874417	5.0	14.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	13.0	8.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	4.0
100874440	1.0	4.0
2595	681.0	239.0
2593	4785.0	7401.0
100379300	0.0	0.0
2592	1241.0	936.0
2591	1420.0	1103.0
441389	43.0	119.0
2590	4172.0	1534.0
441386	17.0	7.0
127617	7.0	0.0
2589	3259.0	2243.0
2588	1359.0	624.0
2587	63.0	1.0
441391	8.0	7.0
284018	532.0	803.0
2585	525.0	318.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	105.0	58.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	4.0	0.0
100129815	1.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	1.0	0.0
100874430	0.0	0.0
100129813	1.0	5.0
441377	0.0	0.0
441376	22.0	0.0
441381	1.0	0.0
127602	241.0	648.0
2597	77329.0	36996.0
