id	fd973a6f-54c1-4da1-afb8-7c74cf7aafcd	16dc4634-4e55-4392-9b22-902fd68b2d71
51128	6728.0	13255.0
51127	58.0	20.0
51129	1329.0	477.0
646024	9.0	6.0
646023	14.0	21.0
100131539	6.0	7.0
5430	17688.0	23950.0
5431	6601.0	8356.0
286016	17.0	37.0
5432	4509.0	4070.0
100131535	1.0	0.0
5433	2002.0	3020.0
105369729	0.0	0.0
51131	1155.0	1241.0
51130	339.0	219.0
51133	8461.0	17012.0
51132	4950.0	7759.0
51135	1193.0	1732.0
51134	369.0	647.0
5423	1211.0	1834.0
90701	13994.0	22849.0
5424	644.0	626.0
51136	463.0	596.0
5425	5181.0	6526.0
51138	2932.0	2794.0
5426	1956.0	2581.0
646019	3.0	7.0
5427	120.0	194.0
5428	2135.0	2387.0
5429	964.0	925.0
100131528	0.0	0.0
5440	2352.0	2240.0
5441	3306.0	4012.0
5442	1773.0	2156.0
5443	57.0	16.0
5444	2.0	3.0
51142	9345.0	8700.0
51141	1522.0	1684.0
51144	6603.0	7020.0
51143	3086.0	4393.0
51146	1.0	1.0
89758	0.0	0.0
5434	7800.0	6347.0
51148	4973.0	2295.0
5435	9.0	12.0
51147	2131.0	2141.0
5436	2516.0	2362.0
90736	706.0	801.0
51149	787.0	855.0
5437	1259.0	1917.0
5438	944.0	1041.0
5439	1438.0	1429.0
90737	0.0	0.0
5450	236.0	154.0
5451	2118.0	3659.0
5452	697.0	554.0
5453	154.0	5.0
5454	2.0	2.0
646049	1.0	2.0
5455	0.0	8.0
51151	3.0	739.0
51150	11415.0	14727.0
51155	2029.0	2315.0
51154	1603.0	1974.0
51157	983.0	1270.0
51156	1.0	5.0
5445	2107.0	2845.0
5446	12.0	8.0
5447	6484.0	7621.0
5449	4.0	7.0
286042	138.0	118.0
347487	1.0	0.0
5460	30.0	56.0
5462	48.0	162.0
5463	963.0	831.0
5464	5280.0	6714.0
5465	3502.0	3971.0
51160	5729.0	6172.0
100287399	0.0	0.0
646052	0.0	0.0
51162	1648.0	1150.0
51161	890.0	477.0
51164	6251.0	8451.0
51163	932.0	1301.0
51166	1196.0	1751.0
51168	49.0	51.0
51167	791.0	1101.0
5456	0.0	2.0
89778	73.0	116.0
5457	1.0	0.0
89777	3.0	0.0
5458	1.0	0.0
5459	4.0	3.0
120824	0.0	0.0
5470	0.0	2.0
5471	595.0	1509.0
347475	240.0	381.0
5473	2.0	0.0
5475	16.0	39.0
5476	5906.0	5484.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	564.0	559.0
100287388	0.0	0.0
100507099	3.0	6.0
51170	2750.0	1813.0
100507098	388.0	249.0
51172	751.0	931.0
51175	525.0	576.0
51174	677.0	759.0
51177	3568.0	1983.0
51176	930.0	442.0
51179	1.0	1.0
5467	3954.0	3637.0
5468	375.0	217.0
89766	21.0	27.0
5469	3312.0	5099.0
89765	192.0	252.0
347468	0.0	0.0
89761	1.0	1.0
5481	1894.0	1910.0
89792	35.0	64.0
90780	4570.0	5125.0
89790	510.0	357.0
5483	32.0	14.0
646077	0.0	0.0
5485	2.0	0.0
5486	1.0	1.0
5487	1.0	0.0
5488	1.0	1.0
646070	0.0	0.0
51182	1375.0	1649.0
646074	0.0	0.0
5480	2103.0	1836.0
51181	9310.0	20019.0
51184	1674.0	2078.0
51186	3640.0	4143.0
51185	2557.0	2854.0
100287372	1.0	0.0
51188	831.0	1195.0
51187	4789.0	5584.0
5478	10438.0	13212.0
5479	15343.0	21866.0
89797	2115.0	1433.0
89796	2554.0	2086.0
89795	1336.0	825.0
89781	2198.0	2331.0
347454	20.0	14.0
5493	7566.0	10880.0
89780	197.0	57.0
5494	8698.0	12300.0
5495	4938.0	5605.0
5496	5421.0	6950.0
5498	679.0	949.0
5499	9641.0	9729.0
646080	28.0	85.0
100287369	1.0	1.0
51191	1029.0	977.0
646087	0.0	0.0
100287364	0.0	0.0
646086	5.0	0.0
51193	2302.0	3144.0
100287366	1.0	0.0
646085	0.0	0.0
51192	194.0	171.0
5491	6.0	1.0
51195	402.0	316.0
51194	2031.0	2195.0
100287362	2.0	2.0
51196	1029.0	869.0
51199	3016.0	4708.0
51198	1.0	0.0
5489	0.0	1.0
89782	589.0	1043.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	1.0
100507064	2.0	3.0
28735	0.0	0.0
28732	0.0	0.0
100507062	27.0	41.0
28733	0.0	0.0
28738	0.0	0.0
100507067	0.0	1.0
28739	0.0	0.0
28736	0.0	0.0
100507066	1.0	0.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	6.0	8.0
119764	0.0	0.0
119765	0.0	0.0
144715	59.0	66.0
286094	0.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	654.0	865.0
144717	724.0	869.0
100507059	0.0	0.0
100507058	0.0	1.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	36.0	355.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	1.0
100507050	46.0	17.0
28749	1.0	0.0
100507057	109.0	105.0
100507056	0.0	3.0
100507055	9.0	4.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	1.0
100859930	2244.0	1775.0
347541	0.0	0.0
347544	1.0	2.0
28718	0.0	0.0
28719	0.0	0.0
28712	1.0	0.0
100507086	16.0	24.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	1.0
28716	0.0	0.0
28717	0.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	1.0
130106	10.0	2.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	1.0
347527	5.0	5.0
100507027	20.0	1.0
286046	128.0	242.0
648630	81.0	78.0
117143	860.0	1025.0
117145	791.0	1119.0
117144	8.0	12.0
120787	0.0	0.0
492295	0.0	0.0
347517	28.0	26.0
347516	2.0	0.0
286053	682.0	804.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	1.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	177.0	187.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	1.0
100131568	0.0	0.0
100131565	1.0	0.0
100131564	339.0	596.0
100507040	1.0	2.0
132719	0.0	0.0
100507046	1.0	8.0
100507044	0.0	0.0
100507043	2.0	3.0
51100	8146.0	8628.0
51102	861.0	818.0
51101	1343.0	1391.0
51104	1608.0	2553.0
51103	945.0	1140.0
51106	342.0	470.0
51105	2436.0	3507.0
51108	6799.0	8384.0
51107	10161.0	10412.0
286075	503.0	591.0
51109	135393.0	194615.0
286077	1781.0	4108.0
646000	0.0	0.0
132720	984.0	1093.0
132724	0.0	0.0
100131551	5.0	9.0
100131550	0.0	0.0
100507034	17.0	34.0
100507032	123.0	303.0
119774	0.0	1.0
119772	0.0	0.0
51111	4590.0	5952.0
51110	798.0	1202.0
119775	0.0	0.0
51112	2504.0	3155.0
51115	2512.0	2721.0
51114	4986.0	8493.0
51117	2921.0	3737.0
51116	1970.0	3184.0
51119	6970.0	6326.0
51118	1735.0	1651.0
26151	1692.0	2219.0
26150	77.0	60.0
26153	150.0	131.0
26152	142.0	194.0
26155	4463.0	5892.0
26154	33.0	27.0
26157	406.0	317.0
26156	9226.0	10624.0
130162	209.0	338.0
100534611	0.0	1.0
100534612	0.0	7.0
26164	1680.0	1954.0
117178	2540.0	2469.0
117177	3059.0	4278.0
26166	359.0	183.0
105379197	0.0	0.0
26165	0.0	0.0
26168	1041.0	1126.0
26167	1054.0	487.0
26160	1415.0	1917.0
100507003	1.0	1.0
100507008	804.0	420.0
26137	305.0	725.0
26136	3822.0	3507.0
28798	0.0	0.0
28799	1.0	3.0
26138	0.0	0.0
28792	0.0	0.0
28793	83.0	78.0
28790	0.0	0.0
117166	30.0	24.0
26130	3667.0	4812.0
28791	5.0	11.0
26133	7122.0	9003.0
28796	91.0	193.0
28797	85.0	130.0
26135	18017.0	23050.0
28794	0.0	0.0
28795	0.0	0.0
26134	253.0	334.0
154150	5.0	0.0
129138	1213.0	1161.0
26148	290.0	797.0
26147	1897.0	1294.0
26149	195.0	221.0
117154	31.0	15.0
26140	314.0	609.0
553820	0.0	2.0
117153	18.0	6.0
120796	0.0	0.0
117156	1.0	1.0
117155	58.0	178.0
117157	17.0	16.0
120793	0.0	0.0
26146	1853.0	1883.0
117159	0.0	0.0
26145	2103.0	2805.0
130195	0.0	0.0
154141	418.0	569.0
117151	2.0	2.0
26115	1818.0	3060.0
28778	31.0	87.0
28779	0.0	3.0
28776	18.0	52.0
28777	0.0	0.0
26119	3967.0	4340.0
26118	2630.0	4602.0
28770	0.0	0.0
28771	0.0	0.0
28774	32.0	43.0
28775	5.0	13.0
28772	4.0	14.0
26112	5846.0	2682.0
28773	26.0	36.0
130120	0.0	0.0
28789	0.0	0.0
26128	2282.0	2966.0
28787	0.0	0.0
26127	1902.0	2202.0
132789	1646.0	1672.0
28788	0.0	0.0
28781	13.0	14.0
201134	1027.0	944.0
28780	0.0	1.0
26122	2729.0	3017.0
28785	26.0	36.0
144766	0.0	0.0
26121	2654.0	2200.0
28786	0.0	2.0
28783	51.0	65.0
26123	4943.0	5567.0
28784	26.0	25.0
130132	392.0	332.0
28756	0.0	0.0
28757	0.0	0.0
28754	0.0	0.0
28755	690.0	664.0
100750326	0.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	18.0	2.0
28751	0.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	4.0	0.0
28768	0.0	1.0
28765	0.0	0.0
28766	0.0	0.0
26108	1725.0	2426.0
28769	0.0	0.0
28760	0.0	0.0
26100	5595.0	6596.0
28763	0.0	2.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	0.0	0.0
117196	0.0	0.0
117195	0.0	1.0
154089	0.0	2.0
100287238	0.0	0.0
201158	67.0	110.0
100287234	0.0	0.0
201164	581.0	1365.0
201161	560.0	664.0
201163	1604.0	2089.0
154091	5191.0	16542.0
154092	0.0	13.0
276719	0.0	0.0
100287229	6.0	0.0
100287227	39.0	59.0
100287226	1.0	0.0
201176	1318.0	1408.0
100287216	51.0	52.0
100287215	2.0	2.0
201181	167.0	206.0
129099	1042.0	197.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	400.0	166.0
130075	0.0	0.0
5510	6761.0	6866.0
166012	17.0	14.0
5509	1555.0	1397.0
5500	41373.0	45590.0
5501	8057.0	10430.0
5502	618.0	192.0
5504	5052.0	5336.0
5506	215.0	0.0
5507	1860.0	547.0
154043	1221.0	2246.0
5520	3540.0	4169.0
5521	96.0	135.0
193629	6.0	5.0
5519	2075.0	2542.0
26298	9295.0	15719.0
26297	1076.0	1145.0
5511	2611.0	2726.0
5512	1.0	1.0
5514	5873.0	9541.0
5515	8324.0	9962.0
26290	12.0	9.0
5516	7544.0	7761.0
154075	56.0	40.0
26292	1569.0	1733.0
26291	7.0	0.0
5518	23463.0	22198.0
5530	21729.0	64578.0
5531	3117.0	3479.0
5532	6275.0	5089.0
5522	1604.0	2772.0
5523	1832.0	1862.0
5524	14830.0	15197.0
5525	3906.0	3976.0
5526	1097.0	1223.0
5527	7156.0	7239.0
5528	4859.0	5377.0
154064	4.0	4.0
5529	3280.0	3952.0
286122	87.0	52.0
5540	33.0	23.0
5542	0.0	0.0
286128	377.0	414.0
51241	1827.0	1967.0
89858	62.0	48.0
89857	266.0	342.0
51244	1299.0	1340.0
51247	5126.0	4604.0
5533	1054.0	1411.0
51246	13416.0	12634.0
5534	3520.0	4122.0
51249	1415.0	2235.0
5535	1.0	1.0
90835	40.0	32.0
89853	1831.0	1402.0
5536	3139.0	3606.0
51248	2089.0	2398.0
5537	4823.0	5877.0
5538	10459.0	14611.0
5539	0.0	0.0
28907	0.0	4.0
286133	372.0	699.0
28908	462.0	894.0
28905	2.0	1.0
100131418	0.0	0.0
5550	2409.0	2992.0
28906	13.0	16.0
286135	0.0	0.0
5551	363.0	258.0
5552	4808.0	4197.0
100131415	0.0	0.0
5553	0.0	1.0
28909	0.0	0.0
5554	12.0	21.0
28900	0.0	0.0
28903	1.0	1.0
28904	11.0	14.0
28901	0.0	7.0
28902	14.0	12.0
51250	477.0	510.0
51252	77.0	18.0
51251	975.0	1655.0
89849	282.0	445.0
89848	685.0	728.0
51253	3284.0	4034.0
89846	388.0	311.0
51256	942.0	1102.0
89845	1156.0	1396.0
51255	2540.0	2815.0
51258	3574.0	4263.0
5544	10.0	2.0
51257	2856.0	2249.0
5545	0.0	0.0
5546	3612.0	3937.0
5547	10178.0	8442.0
51259	656.0	610.0
90826	853.0	1252.0
5549	23449.0	12868.0
286140	49.0	39.0
90827	0.0	0.0
286144	3083.0	5088.0
5562	7287.0	10034.0
286148	3262.0	3753.0
5563	1783.0	1212.0
90861	11653.0	18374.0
5564	2103.0	1672.0
90864	137.0	94.0
5565	2922.0	2342.0
51260	1542.0	1671.0
51263	1879.0	2031.0
100287296	0.0	0.0
51265	52.0	63.0
51264	1617.0	1806.0
51267	291.0	212.0
51266	4.0	5.0
5555	2.0	7.0
51268	353.0	137.0
89876	355.0	386.0
5557	257.0	313.0
5558	5503.0	8234.0
89874	136.0	131.0
90859	7.0	4.0
89872	21.0	5.0
286151	14.0	23.0
89870	1.0	0.0
5570	426.0	515.0
5571	3873.0	4557.0
5573	20958.0	21439.0
90850	1938.0	2507.0
5574	0.0	1.0
90853	15.0	16.0
5575	2357.0	1232.0
5576	5595.0	8423.0
51270	0.0	0.0
100192378	4.0	5.0
51272	5434.0	6076.0
51271	4402.0	4918.0
51274	5882.0	8495.0
100287284	0.0	6.0
51276	256.0	417.0
89869	2.0	0.0
51275	691.0	628.0
51278	1034.0	695.0
51277	680.0	641.0
5566	7055.0	5996.0
89866	7.0	5.0
51279	4029.0	3453.0
5567	6112.0	6497.0
90843	3366.0	4026.0
5568	0.0	1.0
5569	2331.0	1418.0
89891	2016.0	2101.0
5580	7298.0	9204.0
89890	2057.0	1945.0
5581	789.0	1052.0
5582	5.0	1.0
5583	3365.0	4267.0
5584	4736.0	6991.0
5585	7092.0	10029.0
5586	4142.0	4571.0
5587	3853.0	3250.0
100287279	0.0	0.0
51281	509.0	732.0
51280	16587.0	119455.0
51283	2859.0	3555.0
100287272	1.0	3.0
51282	1869.0	2878.0
51285	6972.0	3129.0
51284	355.0	324.0
51287	2154.0	2915.0
119722	1.0	2.0
51286	397.0	116.0
51289	2.0	9.0
100287270	0.0	0.0
5577	3511.0	2127.0
5578	7970.0	5669.0
5579	4249.0	2418.0
89894	266.0	343.0
5591	12374.0	16961.0
5592	2309.0	1550.0
90871	2365.0	2277.0
5593	1716.0	957.0
5594	13222.0	15158.0
347598	0.0	0.0
5595	3718.0	2875.0
5596	1100.0	2321.0
5597	2759.0	4108.0
90874	1320.0	2813.0
5598	1641.0	1041.0
51290	3031.0	4873.0
51292	3784.0	4157.0
5590	2015.0	2160.0
51291	866.0	992.0
100287266	1.0	1.0
51294	485.0	393.0
100287261	0.0	0.0
51293	3887.0	3688.0
51296	1000.0	817.0
51295	2715.0	3009.0
51298	8.0	25.0
51297	0.0	1.0
51299	474.0	290.0
119710	436.0	387.0
5588	318.0	108.0
5589	21239.0	24398.0
90865	4118.0	2126.0
89887	307.0	401.0
89886	24.0	8.0
89885	2.0	1.0
89884	19.0	61.0
89883	0.0	0.0
89882	1.0	0.0
286101	3215.0	4868.0
286102	0.0	0.0
286103	23.0	43.0
347584	0.0	0.0
5599	1980.0	2482.0
347687	1.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	1.0
28850	0.0	1.0
53822	9.0	3.0
53820	82.0	88.0
53826	8005.0	2777.0
53827	2221.0	1497.0
345016	0.0	0.0
347673	2.0	0.0
53828	5.0	5.0
53829	291.0	183.0
347675	1.0	1.0
28866	1.0	0.0
100507173	12.0	13.0
26205	1224.0	1528.0
132625	0.0	0.0
28864	0.0	1.0
100507171	274.0	157.0
28865	0.0	3.0
26207	1708.0	2613.0
100507178	21.0	59.0
26206	90.0	62.0
28869	0.0	1.0
100131493	0.0	0.0
28862	2.0	7.0
28863	1.0	0.0
28861	0.0	1.0
53833	22.0	22.0
53834	1816.0	4757.0
53831	26.0	25.0
53832	1560.0	2943.0
53838	1885.0	2359.0
53836	404.0	152.0
144608	135.0	1093.0
28833	0.0	1.0
28834	5.0	14.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	5.0	5.0
100750247	2.0	4.0
100131481	0.0	0.0
53840	36.0	38.0
53841	4.0	8.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	2.0
28847	0.0	0.0
102060282	3.0	15.0
28819	0.0	2.0
28817	36.0	99.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	1.0
28812	0.0	2.0
28810	1.0	2.0
28815	119.0	234.0
28816	38.0	85.0
28813	269.0	165.0
100507143	0.0	0.0
28814	26.0	14.0
51201	4582.0	6721.0
119687	0.0	0.0
51200	2.0	6.0
51203	168.0	393.0
51202	38.0	72.0
51205	878.0	1458.0
51204	910.0	945.0
51207	306.0	4.0
51206	10.0	28.0
119682	0.0	0.0
51209	1470.0	564.0
51208	8.0	10.0
28828	0.0	0.0
100507135	5.0	23.0
28829	0.0	0.0
100131457	0.0	2.0
28822	58.0	117.0
28823	103.0	265.0
28820	97.0	144.0
100131454	21.0	22.0
28821	5.0	4.0
28826	24.0	14.0
28827	0.0	0.0
100131451	3.0	1.0
28824	0.0	2.0
28825	326.0	452.0
119678	0.0	0.0
119679	0.0	0.0
89801	369.0	368.0
51214	11.0	4.0
51213	1.0	0.0
51218	2428.0	2628.0
286183	6.0	10.0
286184	0.0	0.0
286186	0.0	0.0
286187	11.0	3.0
286189	529.0	1134.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	1.0	2.0
89839	67.0	114.0
89838	1.0	0.0
89837	0.0	1.0
100507170	0.0	0.0
51222	1545.0	847.0
51225	665.0	457.0
286190	7.0	5.0
89832	32.0	9.0
51224	1.0	2.0
51227	1706.0	2196.0
51226	1461.0	915.0
51228	3169.0	4066.0
347613	6.0	11.0
28808	0.0	0.0
28809	83.0	132.0
28806	0.0	1.0
100131439	1.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	26.0	87.0
28800	0.0	0.0
28801	1.0	0.0
28804	4.0	8.0
28805	0.0	0.0
28802	5.0	6.0
28803	33.0	35.0
51230	4306.0	5464.0
90809	1472.0	2212.0
51232	9657.0	9104.0
51231	2518.0	2374.0
51234	3836.0	3807.0
51233	1.0	5.0
89822	18.0	15.0
51236	1282.0	1928.0
51237	247.0	1119.0
51239	577.0	586.0
90806	2159.0	2768.0
100507102	48.0	46.0
129049	357.0	238.0
154007	947.0	1209.0
26279	113.0	149.0
203859	1432.0	1121.0
26272	763.0	1034.0
26271	303.0	481.0
26273	3462.0	2626.0
26276	1169.0	1312.0
26275	2465.0	4606.0
26278	2846.0	2559.0
26277	3593.0	4214.0
26270	801.0	834.0
26285	0.0	0.0
26284	3028.0	3030.0
26287	253.0	12.0
26286	10805.0	15268.0
26289	83.0	3354.0
26281	9.0	6.0
26280	9.0	10.0
100507127	0.0	0.0
100507125	1.0	1.0
129025	0.0	0.0
26258	6742.0	8962.0
26257	4.0	2.0
26259	1388.0	2024.0
26251	1.0	3.0
168667	982.0	1702.0
26254	6.0	0.0
26253	112.0	144.0
26256	95.0	45.0
144699	824.0	1120.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	7.0	38.0
100507118	7.0	9.0
100507117	2.0	1.0
26269	1823.0	2064.0
26268	2746.0	3629.0
201229	801.0	715.0
26261	69.0	58.0
119696	0.0	0.0
26260	4792.0	9516.0
26263	2121.0	2174.0
119694	0.0	0.0
26262	1683.0	2295.0
201232	265.0	161.0
119695	0.0	0.0
26267	373.0	405.0
26266	30.0	40.0
119692	0.0	2.0
130074	12443.0	11363.0
129080	1478.0	387.0
28899	0.0	0.0
26235	2530.0	3442.0
26238	33.0	95.0
28897	0.0	0.0
28898	4.0	23.0
100750225	17.0	462.0
26239	0.0	0.0
28891	3.0	7.0
28892	2.0	2.0
26230	712.0	598.0
201243	0.0	0.0
28890	0.0	0.0
26232	568.0	235.0
28895	0.0	0.0
26231	285.0	257.0
28896	0.0	0.0
26234	11824.0	13797.0
28893	2.0	2.0
26233	478.0	621.0
28894	0.0	0.0
144638	12.0	7.0
132660	1130.0	1330.0
26247	0.0	1.0
26246	0.0	0.0
26249	341.0	272.0
26248	0.0	0.0
100510707	0.0	0.0
201255	798.0	1146.0
26240	568.0	626.0
201254	2820.0	4190.0
26242	0.0	0.0
26245	0.0	1.0
252839	7741.0	8231.0
132671	1186.0	881.0
130013	3.0	13.0
28877	0.0	0.0
28878	28.0	43.0
28875	5.0	6.0
28876	10.0	2.0
201259	2.0	2.0
28879	0.0	0.0
26219	0.0	0.0
492311	1413.0	1488.0
168620	590.0	1552.0
28870	0.0	0.0
201266	1449.0	2505.0
28873	0.0	0.0
28874	25.0	18.0
26212	3.0	8.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	1137.0	886.0
26225	4352.0	6206.0
28888	0.0	0.0
26224	5214.0	6910.0
28889	0.0	0.0
26227	13346.0	5692.0
28886	0.0	0.0
26226	11.0	13.0
28887	0.0	0.0
26229	2424.0	3326.0
26228	47.0	381.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	69.0	130.0
28885	4.0	5.0
26223	242.0	84.0
28882	12.0	8.0
28883	0.0	0.0
492307	31.0	1.0
492303	37.0	51.0
105369550	1.0	5.0
100287114	0.0	1.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	0.0	1.0
5607	1426.0	1537.0
5608	536.0	456.0
5609	2415.0	2552.0
5600	830.0	809.0
5601	3552.0	5690.0
5602	1948.0	2576.0
5603	4240.0	4569.0
5604	4337.0	5612.0
5605	7411.0	8437.0
5606	2557.0	3292.0
5620	0.0	0.0
5618	559.0	444.0
5619	0.0	0.0
5610	7159.0	8866.0
5611	16517.0	28160.0
5612	2367.0	4204.0
5613	1200.0	1335.0
5616	292.0	281.0
5617	0.0	0.0
105370578	6.0	6.0
5630	44.0	13.0
5631	2943.0	4501.0
166379	382.0	290.0
166378	578.0	655.0
5629	153.0	107.0
100133941	11260.0	6350.0
5621	18018.0	12516.0
5623	181.0	226.0
5624	24.0	5.0
5625	64.0	48.0
5626	0.0	2.0
5627	2159.0	1768.0
5628	2.0	0.0
5641	10099.0	8448.0
5634	3856.0	3874.0
5635	1910.0	2326.0
100133957	28.0	37.0
5636	1421.0	1659.0
5638	862.0	652.0
5639	633.0	846.0
5650	22.0	24.0
5651	3.0	1.0
5652	11168.0	15019.0
5653	5.0	3.0
5644	1.0	1.0
5645	3.0	2.0
5646	0.0	2.0
5648	9564.0	5800.0
5649	489.0	650.0
100131309	0.0	0.0
5660	144269.0	140859.0
5662	435.0	239.0
5663	5926.0	7178.0
5664	2729.0	2504.0
3002	84.0	85.0
347281	0.0	0.0
100131302	0.0	0.0
3001	84.0	59.0
3000	98.0	276.0
51360	2929.0	4096.0
51362	2037.0	1868.0
51361	1838.0	3795.0
51364	27.0	86.0
100287191	1.0	0.0
51363	2380.0	1600.0
51366	7337.0	10955.0
89978	457.0	583.0
100287193	2.0	0.0
51365	789.0	725.0
51368	5124.0	5255.0
5654	6584.0	4161.0
5655	474.0	251.0
51367	910.0	974.0
90956	2182.0	2190.0
5657	10.0	6.0
90957	1779.0	2146.0
89970	2643.0	3598.0
5670	0.0	0.0
5671	0.0	1.0
5672	17.0	19.0
347273	483.0	33.0
5673	1.0	0.0
90952	1646.0	1192.0
5675	0.0	0.0
347275	0.0	0.0
3013	76.0	95.0
3012	445.0	679.0
3010	1.0	8.0
51371	3748.0	3673.0
3009	0.0	3.0
100287183	0.0	0.0
3008	13.0	58.0
51373	772.0	408.0
3007	5.0	6.0
51372	2700.0	4306.0
51375	1439.0	583.0
3006	4390.0	9098.0
51374	5949.0	4914.0
3005	25189.0	29791.0
51377	2309.0	3253.0
3004	77.0	33.0
3003	270.0	185.0
51379	697.0	816.0
51378	51.0	41.0
5669	1.0	0.0
5680	0.0	0.0
5681	2200.0	2760.0
5682	3126.0	3097.0
5683	1291.0	967.0
5684	2945.0	3661.0
5685	7229.0	8792.0
347265	32.0	41.0
5686	3460.0	4571.0
3024	1.0	0.0
3021	28188.0	25520.0
3020	1681.0	2404.0
100287177	0.0	0.0
51380	537.0	859.0
100287178	0.0	0.0
51382	4534.0	5024.0
100287173	0.0	0.0
51384	91.0	132.0
3018	1.0	3.0
51386	17680.0	16751.0
3017	2694.0	3419.0
51385	2747.0	2951.0
51388	1081.0	1216.0
3015	5803.0	4905.0
100287171	161.0	199.0
3014	953.0	1126.0
5676	0.0	0.0
51389	3379.0	2613.0
5678	0.0	3.0
5690	5746.0	5191.0
5691	3565.0	3608.0
5692	10323.0	9304.0
5693	5405.0	6473.0
347252	17.0	18.0
5694	3980.0	3997.0
5695	5334.0	6348.0
5696	3563.0	2505.0
5697	1.0	3.0
3035	3544.0	4485.0
3034	16.0	39.0
3033	4656.0	6277.0
3032	10035.0	12973.0
3031	24.0	20.0
3030	15303.0	15547.0
51390	2865.0	3229.0
51393	779.0	501.0
3029	1941.0	2811.0
3028	2913.0	3612.0
51397	1657.0	2270.0
3026	6.0	15.0
51399	3497.0	3780.0
51398	5809.0	5388.0
5687	1211.0	1295.0
5688	5549.0	5818.0
5689	6219.0	6487.0
129401	604.0	747.0
347240	220.0	189.0
129402	0.0	0.0
3046	7.0	0.0
3045	0.0	0.0
3044	0.0	0.0
3043	405.0	248.0
3042	0.0	0.0
3040	115.0	59.0
374900	626.0	1188.0
3039	0.0	1.0
3038	702.0	364.0
3037	72.0	113.0
374907	191.0	75.0
3036	2.0	3.0
5698	1153.0	913.0
5699	1267.0	925.0
90990	377.0	572.0
90993	6572.0	19259.0
3055	750.0	661.0
3054	7742.0	9090.0
3053	11.0	5.0
100287144	0.0	0.0
3052	1118.0	1091.0
3051	0.0	0.0
3050	1.0	2.0
100287140	0.0	0.0
3049	0.0	0.0
3048	6.0	3.0
3047	0.0	0.0
90987	733.0	961.0
3060	0.0	1.0
374920	660.0	600.0
3068	8762.0	12182.0
3067	110.0	157.0
374928	474.0	462.0
3066	5532.0	5366.0
3065	9286.0	8012.0
3064	4771.0	6425.0
3062	0.0	1.0
3061	2.0	5.0
3059	1889.0	1578.0
3071	1388.0	1276.0
3070	237.0	294.0
3078	1.0	0.0
3077	1625.0	847.0
100287128	0.0	1.0
3075	3309.0	4110.0
3074	8753.0	11205.0
3073	5885.0	2283.0
374918	1.0	0.0
3069	67929.0	97110.0
3082	1007.0	1353.0
3081	6428.0	3651.0
3080	0.0	0.0
53938	952.0	1133.0
28976	2715.0	3046.0
28977	3369.0	5457.0
28974	3086.0	3138.0
100131388	0.0	2.0
3087	440.0	195.0
28978	1572.0	1181.0
3084	470.0	299.0
3083	2.0	5.0
28972	6454.0	6891.0
53940	0.0	0.0
28973	3262.0	3678.0
28970	3417.0	3423.0
28971	583.0	661.0
53944	1056.0	1606.0
53942	6.0	6.0
53947	1593.0	1662.0
3093	5761.0	7494.0
3092	3317.0	4211.0
3091	10360.0	12928.0
3090	613.0	617.0
28987	2202.0	2959.0
