id	4a8849c2-9e21-4ccf-b703-b6d6311744e0	1530a60d-78d0-4ce6-8959-40080184f716
23436	0.0	1.0
441484	17.0	23.0
441481	13.0	57.0
140545	149.0	129.0
100129795	2.0	5.0
139562	1.0	0.0
100129792	82.0	132.0
100129794	340.0	277.0
100129793	2.0	2.0
23405	3526.0	5560.0
23406	4579.0	4903.0
23408	996.0	760.0
23409	87.0	74.0
100130776	279.0	539.0
100130775	1.0	10.0
441425	0.0	0.0
23400	3736.0	6084.0
100130771	20.0	18.0
23401	980.0	1303.0
23403	1069.0	1880.0
441420	0.0	0.0
23404	1308.0	1227.0
127579	56.0	53.0
100129784	2.0	12.0
100129781	29.0	29.0
100129782	0.0	0.0
23416	103.0	66.0
23417	1233.0	1403.0
23418	22.0	7.0
100129777	0.0	0.0
441416	0.0	1.0
23410	1771.0	1685.0
23411	1771.0	1808.0
23412	1236.0	1107.0
23413	5761.0	3875.0
441410	0.0	0.0
23414	115.0	76.0
23415	47.0	16.0
100129772	2.0	6.0
100130758	43.0	18.0
100130756	1.0	0.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	8.0	8.0
379024	0.0	0.0
379025	1249.0	1228.0
100874502	0.0	0.0
100874501	0.0	0.0
100874500	1.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	1.0	2.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	2.0	0.0
284194	36.0	5.0
139516	12.0	1.0
100129755	0.0	2.0
100130742	24.0	13.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	0.0	0.0
441432	0.0	0.0
441430	0.0	1.0
115572	1653.0	814.0
379011	0.0	0.0
379012	0.0	0.0
379013	10.0	16.0
284186	13.0	7.0
284185	2.0	3.0
646531	16.0	22.0
100463285	3.0	9.0
84328	1785.0	1659.0
84327	1521.0	1667.0
84329	388.0	213.0
84324	186.0	94.0
84326	1802.0	2789.0
84320	1483.0	1483.0
100500797	0.0	0.0
646527	8.0	19.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	270.0	200.0
100499227	7.0	3.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	21.0	3.0
127495	26.0	24.0
84309	2798.0	3104.0
84317	3366.0	2690.0
84316	2746.0	3135.0
84319	881.0	803.0
84318	454.0	423.0
84313	3528.0	2748.0
84312	694.0	517.0
84315	599.0	852.0
84314	384.0	282.0
646538	1.0	2.0
343069	0.0	1.0
84311	2569.0	2493.0
84310	3444.0	3800.0
343068	0.0	0.0
343066	0.0	2.0
100996939	153.0	189.0
23386	8000.0	7412.0
23387	2429.0	2261.0
23389	5183.0	6340.0
441400	5.0	15.0
100996930	9.0	3.0
201853	12.0	8.0
23380	823.0	1340.0
23381	6324.0	7332.0
23382	1555.0	1547.0
23383	3809.0	4000.0
23384	3301.0	5034.0
23385	8970.0	7316.0
106866914	0.0	0.0
84342	1386.0	1991.0
106866913	0.0	0.0
84343	1551.0	1501.0
60370	1382.0	767.0
84340	2260.0	1454.0
106866915	0.0	0.0
646567	0.0	3.0
100996928	4.0	6.0
23397	84.0	110.0
23398	877.0	667.0
23399	4521.0	5605.0
23390	1696.0	1364.0
23392	8435.0	12707.0
84335	2919.0	4952.0
23394	7242.0	7434.0
84334	990.0	876.0
23395	1963.0	2303.0
84337	2895.0	3431.0
84336	3293.0	3467.0
23396	5179.0	5922.0
60386	175.0	191.0
84331	1349.0	1757.0
60385	2.0	7.0
84330	785.0	1021.0
84333	3841.0	3754.0
84332	7.0	0.0
152485	4777.0	5631.0
646575	0.0	0.0
646572	5.0	15.0
343045	0.0	0.0
646577	0.0	0.0
646576	192.0	90.0
23365	10794.0	13020.0
23366	622.0	465.0
23367	7812.0	13615.0
23368	4789.0	6232.0
23369	9830.0	10370.0
23360	2170.0	1995.0
23361	1965.0	2934.0
140432	0.0	0.0
23362	1761.0	1245.0
23363	4690.0	7022.0
84364	7317.0	7576.0
84366	3711.0	4027.0
84365	1932.0	1814.0
343035	7.0	10.0
139452	1.0	4.0
646583	0.0	1.0
23376	3810.0	2294.0
23378	1568.0	1439.0
23379	2522.0	2583.0
646581	2.0	0.0
23370	394.0	586.0
23371	6506.0	8681.0
23373	1678.0	2142.0
100499261	0.0	0.0
646597	0.0	1.0
646595	3.0	4.0
100499258	0.0	0.0
23344	8271.0	8187.0
23345	3704.0	4890.0
201895	13786.0	13938.0
23347	3856.0	4409.0
646592	0.0	2.0
23348	3209.0	4333.0
23349	16.0	5.0
140453	4.0	10.0
23341	1963.0	2143.0
140456	3.0	0.0
140458	308.0	235.0
100499252	4.0	0.0
140459	1350.0	1426.0
100499251	0.0	0.0
23353	5390.0	4819.0
23354	718.0	736.0
23355	2052.0	2204.0
23357	1569.0	1411.0
23358	3446.0	4015.0
23359	320.0	191.0
140460	1386.0	1225.0
140461	2409.0	2436.0
140462	99.0	113.0
23350	4700.0	4355.0
140464	0.0	0.0
23351	2982.0	3954.0
140465	1541.0	1677.0
23352	8798.0	15109.0
140467	2685.0	4554.0
140468	0.0	1.0
140469	57.0	37.0
84376	2483.0	2238.0
2702	497.0	473.0
2701	326.0	371.0
2700	21.0	27.0
2709	238.0	83.0
2707	187.0	111.0
2706	193.0	255.0
2705	4848.0	7633.0
2703	0.0	1.0
345651	0.0	0.0
2712	0.0	0.0
106866981	0.0	0.0
2710	298.0	243.0
106866980	0.0	0.0
2719	939.0	1028.0
2717	885.0	746.0
50964	2.0	0.0
345643	9.0	2.0
345645	0.0	0.0
286826	322.0	202.0
286827	271.0	320.0
286828	0.0	0.0
59307	2229.0	2530.0
2720	4396.0	4047.0
2729	4729.0	4123.0
100500737	1.0	0.0
345630	20.0	7.0
2735	221.0	295.0
2734	14289.0	16469.0
2733	2256.0	2498.0
2732	0.0	0.0
2731	11.0	9.0
2730	981.0	1123.0
2739	45075.0	43893.0
2738	497.0	824.0
2737	1458.0	1357.0
2736	294.0	313.0
106144534	0.0	0.0
106144535	17.0	4.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	12.0	11.0
106144533	0.0	0.0
2746	23607.0	29411.0
2745	1138.0	465.0
2744	1767.0	1996.0
2743	418.0	394.0
60314	2652.0	2956.0
2742	1.0	1.0
60313	7813.0	7922.0
106144527	0.0	0.0
2741	0.0	0.0
259217	606.0	335.0
60312	2680.0	3293.0
106144528	1.0	0.0
2740	22.0	6.0
106144529	3.0	1.0
259215	0.0	2.0
2749	51.0	71.0
345611	3.0	1.0
50999	5227.0	4820.0
2747	132.0	204.0
259236	31.0	12.0
2760	4906.0	4666.0
106144524	8.0	1.0
259234	0.0	0.0
106144526	5.0	0.0
259232	52.0	137.0
259230	3812.0	4262.0
59339	1974.0	1334.0
59338	2460.0	1902.0
59335	3.0	7.0
2752	26057.0	23814.0
59336	0.0	1.0
2750	0.0	0.0
2771	15250.0	11426.0
59342	6999.0	3724.0
59341	1076.0	900.0
2770	2612.0	4756.0
59344	16.0	55.0
59343	2281.0	2619.0
59340	5.0	1.0
84306	262.0	323.0
2768	4606.0	5890.0
2767	6977.0	8343.0
59349	3267.0	3102.0
84305	3202.0	3491.0
2766	12132.0	8715.0
2765	0.0	0.0
84307	1580.0	1741.0
84302	1988.0	576.0
2764	2561.0	2465.0
59345	470.0	630.0
84301	4225.0	6435.0
2762	2747.0	4962.0
84304	1583.0	1617.0
59348	3809.0	5016.0
84303	790.0	753.0
59347	1.0	1.0
2761	0.0	0.0
84300	1836.0	1617.0
646508	0.0	0.0
2769	995.0	611.0
646507	0.0	0.0
646520	6.0	2.0
2782	21896.0	24059.0
59353	2371.0	899.0
2781	1110.0	615.0
59352	256.0	105.0
2780	0.0	0.0
59351	2.0	0.0
59350	126.0	55.0
2779	2.0	0.0
2778	51239.0	51044.0
2777	35.0	22.0
2776	5612.0	7547.0
2775	1293.0	830.0
2774	1765.0	822.0
2773	5183.0	4854.0
60343	3056.0	3974.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	46.0	34.0
100379584	0.0	0.0
2792	3.0	1.0
2791	1939.0	918.0
2790	894.0	631.0
105369316	0.0	0.0
2789	1.0	0.0
2788	1744.0	1889.0
2787	3453.0	3804.0
2786	5448.0	4705.0
441194	253.0	251.0
2785	5.0	5.0
2784	40.0	13.0
2783	20042.0	35195.0
441191	607.0	528.0
100129622	0.0	0.0
100130606	0.0	3.0
286410	1464.0	1721.0
100130603	0.0	0.0
286411	3.0	0.0
100130600	215.0	204.0
100379571	161.0	271.0
441177	0.0	0.0
2799	10540.0	11517.0
2798	8.0	5.0
2797	33.0	14.0
2796	25.0	16.0
2794	3745.0	3658.0
100129611	0.0	0.0
100129606	4.0	0.0
286423	0.0	5.0
100129604	0.0	0.0
286430	3.0	4.0
105369343	0.0	1.0
286436	1.0	0.0
100379592	5.0	7.0
441154	2.0	12.0
441151	11.0	3.0
441150	280.0	424.0
191585	12.0	11.0
105370357	0.0	0.0
441133	1.0	8.0
100142659	3.0	6.0
100379564	0.0	1.0
441168	118.0	102.0
441166	25.0	11.0
101730217	5.0	1.0
441161	11.0	1.0
441160	11.0	4.0
646498	0.0	0.0
441108	268.0	216.0
23562	6.0	3.0
23563	3.0	3.0
359948	6658.0	7009.0
23564	4840.0	6265.0
23566	3848.0	1227.0
100130693	1.0	4.0
23567	865.0	771.0
23568	425.0	314.0
23569	1.0	5.0
23560	2052.0	2166.0
286494	1.0	4.0
286495	678.0	750.0
286499	5.0	10.0
100130687	0.0	0.0
23576	7811.0	14803.0
117608	291.0	286.0
100129690	3.0	0.0
100129696	9.0	14.0
100129692	0.0	3.0
100129694	0.0	0.0
23548	941.0	699.0
23549	4928.0	6720.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	9340.0	4389.0
23542	549.0	1608.0
23543	6205.0	5749.0
130612	247.0	456.0
23544	34.0	28.0
130617	1310.0	1354.0
100130671	1.0	0.0
23545	1483.0	1478.0
441124	163.0	227.0
23546	5.0	1.0
441123	0.0	0.0
23547	44.0	14.0
441131	2.0	2.0
23559	1182.0	1241.0
23551	2372.0	1855.0
23552	709.0	612.0
23553	3.0	2.0
23554	1471.0	1821.0
23555	4716.0	2701.0
100130660	0.0	6.0
23556	3856.0	3372.0
23557	1925.0	1382.0
23558	11576.0	12006.0
23550	7050.0	11603.0
23526	737.0	1233.0
23527	2735.0	2639.0
23528	783.0	811.0
286442	1.0	1.0
23529	165.0	236.0
129642	7000.0	14023.0
286444	27.0	100.0
100129669	0.0	0.0
100463482	1.0	15.0
23520	0.0	2.0
23521	166216.0	174302.0
23522	2538.0	3108.0
23523	3814.0	5230.0
23524	24584.0	41262.0
359996	0.0	0.0
115004	300.0	203.0
100129664	0.0	0.0
100463487	3.0	4.0
100463486	33.0	106.0
100463489	0.0	4.0
100463488	2.0	12.0
100129662	10.0	16.0
286451	6517.0	5274.0
23538	0.0	0.0
23539	59.0	62.0
23530	3804.0	2255.0
23531	479.0	338.0
100130640	0.0	1.0
23532	3.0	0.0
23533	135.0	199.0
359997	0.0	0.0
23534	3391.0	3623.0
23536	1433.0	1264.0
100463498	27.0	149.0
100129654	5.0	7.0
286460	79.0	79.0
100129650	1.0	1.0
23504	147.0	112.0
100499416	0.0	0.0
23505	6768.0	7117.0
100499417	1.0	3.0
23506	2585.0	2927.0
286464	8.0	7.0
100130637	0.0	0.0
23507	2024.0	2326.0
100130636	0.0	0.0
23508	614.0	656.0
23509	5140.0	5372.0
286467	7.0	21.0
100129647	0.0	0.0
100130631	0.0	1.0
23500	2938.0	1698.0
100499418	0.0	0.0
23503	1813.0	1863.0
100129641	0.0	3.0
100129640	0.0	0.0
286472	2.0	2.0
23515	2464.0	1965.0
345275	209.0	220.0
100499405	98.0	65.0
23516	3028.0	2091.0
23517	3894.0	2813.0
100130626	0.0	0.0
23518	1556.0	1632.0
102465752	0.0	0.0
23519	1.0	2.0
345274	17.0	11.0
100130621	36.0	25.0
23510	2821.0	2900.0
23511	3375.0	4127.0
23512	1945.0	2014.0
23513	3453.0	5876.0
23514	3633.0	4137.0
100129631	0.0	0.0
129607	174.0	200.0
129563	1637.0	2561.0
431704	2.0	0.0
117579	0.0	0.0
130557	851.0	847.0
431705	2.0	4.0
431707	0.0	0.0
129560	0.0	1.0
117583	1449.0	2010.0
84449	795.0	639.0
84448	85.0	166.0
117584	2420.0	3336.0
84445	4579.0	5407.0
84444	882.0	1516.0
84447	6444.0	7951.0
84446	166.0	141.0
84441	2421.0	1672.0
84440	1245.0	1650.0
84443	217.0	389.0
646405	22.0	6.0
646409	0.0	0.0
117581	366.0	279.0
130560	0.0	0.0
646424	45.0	90.0
84437	1066.0	689.0
84439	287.0	283.0
60489	894.0	410.0
60488	4102.0	3661.0
84433	165.0	172.0
60487	527.0	360.0
84436	1447.0	1177.0
84435	1.0	0.0
60485	3254.0	3634.0
60484	172.0	113.0
84432	723.0	150.0
60482	29.0	8.0
60481	21994.0	21434.0
130576	482.0	217.0
130574	311.0	500.0
84467	69.0	45.0
84466	186.0	134.0
60496	2270.0	1987.0
60495	670.0	1002.0
60494	75.0	49.0
84465	87.0	20.0
84464	506.0	940.0
60493	983.0	910.0
60492	2511.0	1867.0
60491	1293.0	1084.0
60490	904.0	1024.0
84461	1275.0	1383.0
84460	727.0	578.0
646442	1.0	2.0
129530	14.0	16.0
129531	543.0	485.0
130589	1429.0	904.0
201501	1138.0	662.0
84456	880.0	1314.0
84455	591.0	414.0
84458	1399.0	1971.0
84457	272.0	45.0
84450	2056.0	1919.0
646457	2.0	2.0
100500870	0.0	1.0
100500872	0.0	0.0
201514	528.0	515.0
201516	13.0	2.0
646450	279.0	193.0
23480	1865.0	2363.0
105416157	1149.0	1048.0
23481	4056.0	5021.0
23483	699.0	443.0
23484	2219.0	1401.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	0.0
646467	0.0	0.0
100500860	0.0	0.0
96459	1996.0	2106.0
100500861	0.0	0.0
23498	574.0	226.0
23499	13705.0	18035.0
23491	107.0	284.0
23492	5645.0	4859.0
23493	144.0	410.0
23495	11.0	6.0
100500862	0.0	0.0
100500863	2.0	1.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	33.0	21.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	5808.0	6226.0
394217	0.0	0.0
23464	3812.0	5953.0
130535	1666.0	1403.0
23466	5798.0	5409.0
23467	4238.0	8408.0
23468	5672.0	7340.0
23469	5652.0	6298.0
2801	5895.0	7664.0
2800	1910.0	1841.0
23460	151.0	95.0
23461	1522.0	1611.0
23462	220.0	230.0
100500895	1.0	4.0
100500896	0.0	0.0
100500897	1.0	0.0
2806	12467.0	10610.0
100500898	0.0	0.0
2805	2328.0	2203.0
100500899	0.0	0.0
2804	16105.0	23013.0
2803	7417.0	9826.0
2802	6310.0	8713.0
130540	13.0	11.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	2563.0	2357.0
23475	480.0	191.0
23476	4202.0	6231.0
23478	5426.0	5087.0
23479	5415.0	4333.0
646480	0.0	0.0
2812	0.0	0.0
2811	48.0	35.0
2810	9021.0	7785.0
23471	11603.0	11574.0
23473	2454.0	2320.0
100500884	0.0	0.0
2819	28.0	14.0
100500885	0.0	0.0
84498	3951.0	3314.0
100500886	0.0	0.0
2817	4745.0	3865.0
100500888	0.0	0.0
2815	2.0	2.0
100500889	0.0	2.0
2814	3.0	4.0
2813	14089.0	649.0
2823	271.0	154.0
2822	235.0	109.0
2821	13758.0	19255.0
100500839	0.0	0.0
2820	3388.0	3689.0
201562	7623.0	9632.0
100379623	1.0	7.0
2829	17.0	29.0
100500831	0.0	0.0
2828	144.0	253.0
2827	17.0	8.0
100500833	1.0	6.0
2826	22.0	29.0
100500834	0.0	0.0
2825	13.0	7.0
100500835	0.0	0.0
2824	1776.0	942.0
100500836	0.0	0.0
727699	0.0	1.0
2834	15.0	5.0
100500826	0.0	2.0
2833	50.0	54.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	18.0	76.0
100500829	0.0	0.0
60401	427.0	138.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	3.0	0.0
100500822	0.0	0.0
2837	0.0	0.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	1.0	0.0
100500825	0.0	0.0
100500850	9.0	13.0
2845	12.0	2.0
100500859	0.0	0.0
2844	0.0	1.0
2843	10.0	34.0
2842	10.0	1.0
2841	13.0	20.0
60412	4776.0	5284.0
2840	33.0	37.0
100500851	0.0	0.0
100500854	6.0	10.0
2849	3.0	1.0
100500855	0.0	0.0
2848	2.0	1.0
394261	8.0	7.0
2847	0.0	0.0
347933	0.0	0.0
100500857	0.0	0.0
2846	3.0	5.0
100500858	0.0	0.0
394263	7.0	10.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	3.0	0.0
201595	12886.0	12147.0
2852	850.0	544.0
2850	603.0	766.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	89.0	64.0
100500846	0.0	0.0
2857	292.0	407.0
100500847	0.0	0.0
2870	2163.0	2629.0
107105261	0.0	0.0
2867	382.0	479.0
107105265	0.0	0.0
60437	2302.0	513.0
2866	0.0	0.0
107105264	1.0	0.0
60436	1195.0	1138.0
2865	2.0	1.0
107105263	0.0	0.0
2864	0.0	1.0
107105262	0.0	0.0
2863	111.0	68.0
2862	2.0	5.0
2861	156.0	238.0
347918	353.0	362.0
107105266	2.0	0.0
2869	739.0	563.0
2868	186.0	247.0
2880	8.0	6.0
60439	0.0	0.0
107105254	0.0	0.0
2878	10287.0	4739.0
2877	397.0	87.0
107105253	8.0	6.0
2876	10989.0	10333.0
2875	97.0	119.0
2874	110.0	124.0
2873	7171.0	8172.0
2872	12671.0	19445.0
107105256	2.0	1.0
2871	5.0	12.0
347902	970.0	1127.0
107105259	0.0	0.0
2879	15597.0	18536.0
727682	0.0	0.0
727684	0.0	1.0
2892	101.0	27.0
2891	381.0	5.0
2890	15.0	14.0
727686	0.0	1.0
84419	1437.0	2199.0
2889	4547.0	5550.0
100500815	0.0	0.0
2888	25.0	37.0
100500816	1.0	0.0
2887	2619.0	2657.0
100500817	0.0	0.0
2886	954.0	1089.0
100500818	0.0	0.0
2885	8534.0	8902.0
100500819	0.0	2.0
2884	12.0	9.0
2882	676.0	310.0
100642175	8.0	1.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	2.0	3.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	17.0	24.0
2899	268.0	186.0
84418	1864.0	1391.0
2898	148.0	65.0
60468	281.0	325.0
84417	1303.0	561.0
2897	33.0	16.0
2896	19636.0	27352.0
60467	0.0	0.0
100500808	0.0	0.0
2895	4.0	0.0
100500809	0.0	2.0
2894	230.0	162.0
2893	8.0	5.0
100500801	0.0	0.0
100500802	5.0	3.0
100500803	0.0	0.0
23603	5743.0	3501.0
100129507	0.0	0.0
23604	667.0	564.0
23605	0.0	0.0
23606	0.0	2.0
23607	4602.0	6628.0
23608	7291.0	9294.0
23609	2327.0	1745.0
286527	8.0	4.0
286528	0.0	1.0
23600	1792.0	3374.0
23601	16.0	27.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	1.0
23614	0.0	0.0
23615	24.0	10.0
23616	494.0	448.0
286530	311.0	416.0
23617	0.0	0.0
23619	1.0	2.0
23612	2737.0	1974.0
23613	2670.0	3587.0
286544	0.0	1.0
286550	0.0	0.0
286554	30.0	6.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	2.0	5.0
100463528	0.0	0.0
441272	377.0	430.0
100379667	21.0	1.0
100288998	0.0	2.0
441263	40.0	31.0
441261	0.0	0.0
100288984	0.0	0.0
441295	23.0	17.0
441294	0.0	0.0
100463500	0.0	1.0
100288979	0.0	0.0
286512	6.0	20.0
286514	0.0	0.0
60625	775.0	583.0
441282	1.0	1.0
646377	0.0	0.0
100130579	1.0	0.0
646379	0.0	0.0
646378	0.0	1.0
23683	2616.0	1940.0
404281	62.0	55.0
100130572	0.0	0.0
646370	0.0	0.0
23682	195.0	105.0
100129587	0.0	0.0
100129583	191.0	179.0
100129584	0.0	1.0
441218	1.0	3.0
100130566	3.0	0.0
100130564	0.0	0.0
100130562	2265.0	3065.0
100130561	124.0	62.0
441212	183.0	98.0
646382	0.0	0.0
100129570	0.0	0.0
404266	7.0	3.0
100130557	52.0	50.0
100130555	0.0	0.0
646390	0.0	0.0
441246	52.0	46.0
23666	345.0	381.0
23667	0.0	0.0
646392	0.0	0.0
23668	0.0	9.0
441251	2.0	4.0
441250	623.0	489.0
23660	948.0	1070.0
100129564	0.0	0.0
100129566	1.0	2.0
100129561	1.0	3.0
100130549	3.0	2.0
130500	2.0	0.0
100129557	0.0	0.0
23673	4074.0	3410.0
441238	7.0	5.0
130502	393.0	366.0
23676	23.0	4.0
130507	4482.0	4089.0
23677	12752.0	13600.0
441234	0.0	0.0
23678	518.0	664.0
23679	0.0	1.0
23670	1594.0	2517.0
23671	5948.0	16043.0
100129556	0.0	5.0
100129555	17.0	14.0
23647	7021.0	6959.0
23648	6682.0	5794.0
100130539	0.0	1.0
23649	853.0	786.0
129521	0.0	0.0
100130535	0.0	0.0
23640	1704.0	2367.0
23641	2783.0	2704.0
23642	1268.0	1080.0
23643	80.0	67.0
23644	1967.0	2758.0
23645	2762.0	2977.0
23646	15067.0	15272.0
100129543	13.0	11.0
23658	1568.0	1560.0
23659	1277.0	1743.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	4.0	4.0
100130522	139.0	83.0
23650	11703.0	6454.0
23654	32447.0	47665.0
23657	375.0	1684.0
117532	2.0	2.0
117531	63.0	28.0
100130519	35.0	27.0
23625	1339.0	1509.0
23626	0.0	0.0
23627	2.0	4.0
100130514	0.0	0.0
441208	15.0	14.0
23620	0.0	3.0
23621	2531.0	2799.0
23623	4035.0	6590.0
23624	1146.0	2074.0
23636	3573.0	4032.0
23637	6752.0	5443.0
23639	141.0	90.0
100129515	0.0	0.0
23630	17.0	12.0
23632	611.0	168.0
23633	4873.0	5533.0
23635	1929.0	1071.0
100129512	0.0	0.0
404201	261.0	239.0
404203	2.0	1.0
129446	1.0	7.0
404204	0.0	0.0
84569	0.0	0.0
60598	17.0	27.0
84561	1108.0	1251.0
60592	5559.0	4794.0
84560	2.0	2.0
648947	2.0	1.0
646300	0.0	1.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	163.0	180.0
727736	0.0	0.0
84559	0.0	2.0
84557	1750.0	1754.0
84553	762.0	497.0
84552	1130.0	759.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	1.0	1.0
100499457	0.0	0.0
727764	3.0	14.0
102465669	0.0	0.0
102465668	1.0	4.0
646309	162.0	98.0
201627	1554.0	1381.0
646324	17.0	5.0
201626	1974.0	2152.0
727758	71.0	62.0
201625	15.0	16.0
648980	0.0	0.0
84572	4621.0	3902.0
646316	0.0	0.0
84570	47.0	37.0
345462	238.0	153.0
102465689	0.0	0.0
102465688	0.0	0.0
646330	3.0	2.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	7461.0	10390.0
727701	0.0	3.0
727703	3.0	7.0
727704	0.0	0.0
201633	60.0	69.0
2900	30.0	36.0
2908	4919.0	3046.0
2907	12878.0	16560.0
2906	65.0	104.0
2905	38.0	25.0
2904	3.0	2.0
2903	91.0	41.0
345456	0.0	0.0
2902	352.0	489.0
2901	482.0	551.0
406894	0.0	0.0
406893	0.0	1.0
406896	15.0	17.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	0.0	6.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	0.0	0.0
2911	4.0	3.0
201651	2.0	5.0
2919	88.0	241.0
2918	30.0	20.0
102465691	0.0	0.0
2917	196.0	112.0
2916	17.0	1.0
2915	4.0	5.0
2914	7.0	14.0
2913	24.0	9.0
2912	15.0	21.0
404220	5.0	12.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	9.0	6.0
406889	0.0	0.0
406888	0.0	0.0
23584	8170.0	6190.0
23585	8529.0	7800.0
23586	964.0	951.0
23587	2187.0	1548.0
23588	2783.0	2397.0
23589	1955.0	2262.0
406881	3.0	0.0
2922	39.0	22.0
2921	17.0	53.0
2920	73.0	158.0
23580	6463.0	5338.0
23581	18.0	21.0
23582	3208.0	2759.0
23583	1719.0	1918.0
404217	655.0	610.0
2928	0.0	0.0
2926	6021.0	6499.0
2925	48.0	141.0
2923	46194.0	57817.0
646366	2.0	3.0
345430	0.0	2.0
406875	0.0	0.0
404216	4.0	21.0
23595	1426.0	759.0
23596	181.0	193.0
23597	1981.0	1511.0
96597	9.0	5.0
23598	3976.0	5096.0
100130584	0.0	0.0
100130581	220.0	200.0
646360	0.0	0.0
129450	485.0	344.0
130429	0.0	0.0
2932	3349.0	4556.0
2931	3960.0	4573.0
23590	233.0	242.0
100129591	0.0	7.0
23591	4.0	0.0
23592	2017.0	2082.0
23593	8903.0	11746.0
23594	67.0	49.0
727708	0.0	1.0
100499485	0.0	0.0
100129597	3.0	0.0
100499483	39.0	63.0
2939	29.0	34.0
2938	872.0	540.0
2937	3874.0	4468.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	11138.0	6933.0
2935	10020.0	14383.0
2934	29778.0	33531.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	3679.0	4318.0
60506	1.0	0.0
2944	2267.0	1784.0
2942	0.0	0.0
2941	3114.0	2639.0
2940	7.0	8.0
2949	1010.0	469.0
2948	1420.0	890.0
2947	9039.0	4469.0
2946	1074.0	478.0
60526	1314.0	523.0
2954	2778.0	3572.0
2953	8.0	8.0
2951	0.0	2.0
2950	9193.0	4464.0
2959	1374.0	1242.0
2958	2191.0	2369.0
2957	2900.0	3461.0
2956	2870.0	2960.0
100288948	0.0	0.0
60529	12.0	114.0
60528	3639.0	3868.0
2966	176.0	153.0
84504	5.0	1.0
2965	2388.0	1817.0
84503	414.0	431.0
2964	0.0	0.0
2963	1068.0	818.0
2962	6019.0	7455.0
2961	1152.0	760.0
84502	2144.0	1085.0
2960	744.0	694.0
84501	566.0	519.0
2969	3233.0	3261.0
2968	85.0	75.0
2967	1965.0	1432.0
2980	1.0	1.0
2977	1457.0	991.0
2976	2815.0	3030.0
2975	18109.0	27886.0
2974	12.0	7.0
2972	2057.0	3097.0
2971	4476.0	3543.0
2970	50.0	51.0
2979	26.0	33.0
2978	0.0	2.0
154442	43.0	10.0
2990	5882.0	6947.0
225689	30.0	28.0
84519	76.0	77.0
84518	209.0	226.0
60559	9568.0	10406.0
100500914	0.0	0.0
2987	8373.0	7814.0
60558	1956.0	2062.0
84525	1831.0	947.0
100500915	0.0	0.0
2986	0.0	0.0
84528	3.0	0.0
100500916	0.0	0.0
84527	1035.0	947.0
100500917	0.0	0.0
2984	109.0	30.0
84522	2687.0	2812.0
100500918	0.0	0.0
