id	6598740f-64d5-4b20-af26-dac644efc45f	d487c477-1052-4b32-8df9-edf0e6872bd4
100288979	0.0	0.0
286512	21.0	25.0
286514	0.0	0.0
60625	1499.0	1162.0
441282	55.0	3.0
646377	0.0	0.0
100130579	2.0	4.0
646379	0.0	0.0
646378	4.0	0.0
23683	6068.0	2969.0
404281	63.0	164.0
100130572	1.0	0.0
646370	2.0	0.0
23682	666.0	2584.0
100129587	5.0	0.0
100129583	687.0	143.0
100129584	5.0	3.0
441218	3.0	3.0
100130566	3.0	6.0
100130564	3.0	5.0
100130562	3990.0	4728.0
100130561	147.0	91.0
441212	354.0	268.0
646382	1.0	0.0
100129570	2.0	1.0
404266	103.0	445.0
100130557	81.0	43.0
100130555	0.0	0.0
646390	1.0	0.0
441246	71.0	50.0
23666	154.0	288.0
23667	1.0	1.0
646392	2.0	0.0
23668	4.0	11.0
441251	6.0	0.0
441250	529.0	236.0
23660	1935.0	1644.0
100129564	0.0	1.0
100129566	0.0	2.0
100129561	2.0	7.0
100130549	3.0	1.0
130500	0.0	0.0
100129557	2.0	1.0
23673	6559.0	7630.0
441238	40.0	12.0
130502	1281.0	631.0
23676	7.0	0.0
130507	7937.0	7703.0
23677	10674.0	5229.0
441234	2.0	1.0
23678	2713.0	4239.0
23679	1.0	3.0
23670	3393.0	23555.0
23671	12.0	5.0
100129556	4.0	9.0
100129555	29.0	0.0
23647	5463.0	6207.0
23648	4214.0	3258.0
100130539	14.0	2.0
23649	1586.0	2304.0
129521	0.0	0.0
100130535	0.0	2.0
23640	1445.0	1695.0
23641	2898.0	2045.0
23642	7010.0	4110.0
23643	308.0	973.0
23644	3415.0	3075.0
23645	6092.0	4548.0
23646	6965.0	15987.0
100129543	36.0	57.0
23658	2516.0	2553.0
23659	1087.0	2395.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	4.0	6.0
100130522	148.0	100.0
23650	12291.0	390.0
23654	26589.0	26935.0
23657	145.0	569.0
117532	13.0	4.0
117531	65.0	15.0
100130519	74.0	33.0
23625	705.0	1225.0
23626	0.0	0.0
23627	167.0	171.0
100130514	2.0	1.0
441208	15.0	23.0
23620	1.0	0.0
23621	4166.0	4343.0
23623	1950.0	3424.0
23624	877.0	981.0
23636	4612.0	6047.0
23637	10600.0	5882.0
23639	537.0	1614.0
100129515	0.0	0.0
23630	3.0	6.0
23632	74.0	54.0
23633	8021.0	9189.0
23635	5703.0	3220.0
100129512	0.0	0.0
404201	347.0	98.0
404203	0.0	3.0
129446	4.0	2.0
404204	0.0	0.0
84569	2.0	4.0
60598	65.0	145.0
84561	1086.0	1627.0
60592	6843.0	8471.0
84560	0.0	0.0
648947	5.0	7.0
646300	38.0	11.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	344.0	423.0
727736	0.0	0.0
84559	0.0	0.0
84557	488.0	899.0
84553	964.0	345.0
84552	1418.0	475.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	1.0
201617	0.0	3.0
100499457	0.0	0.0
727764	4.0	6.0
102465669	0.0	0.0
102465668	1.0	4.0
646309	64.0	184.0
201627	4600.0	4463.0
646324	21.0	32.0
201626	3656.0	5235.0
727758	100.0	94.0
201625	120.0	39.0
648980	2.0	1.0
84572	3270.0	5356.0
646316	1.0	0.0
84570	212.0	45.0
345462	689.0	523.0
102465689	3.0	0.0
102465688	0.0	0.0
646330	0.0	5.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	16388.0	15204.0
727701	18.0	1.0
727703	0.0	1.0
727704	0.0	0.0
201633	133.0	371.0
2900	48.0	18.0
2908	10285.0	7186.0
2907	9325.0	14020.0
2906	66.0	204.0
2905	58.0	21.0
2904	537.0	9.0
2903	412.0	78.0
345456	0.0	0.0
2902	225.0	148.0
2901	99.0	47.0
406894	2.0	1.0
406893	2.0	0.0
406896	9.0	8.0
406895	1.0	1.0
406898	0.0	0.0
646348	5.0	5.0
406897	0.0	0.0
102465695	0.0	0.0
646346	12.0	12.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	2.0	0.0
406892	0.0	0.0
406891	0.0	1.0
2911	16.0	19.0
201651	9.0	1.0
2919	296.0	42.0
2918	19.0	129.0
102465691	0.0	0.0
2917	28.0	40.0
2916	23.0	6.0
2915	0.0	4.0
2914	7.0	9.0
2913	5.0	10.0
2912	44.0	101.0
404220	61.0	53.0
406883	0.0	0.0
406882	0.0	0.0
406885	4.0	0.0
406884	0.0	0.0
646359	0.0	1.0
406887	0.0	0.0
406886	31.0	3.0
406889	0.0	0.0
406888	3.0	2.0
23584	346.0	105.0
23585	14380.0	14110.0
23586	3511.0	4316.0
23587	1737.0	2149.0
23588	4282.0	3987.0
23589	3350.0	3305.0
406881	2.0	1.0
2922	127.0	43.0
2921	314.0	83.0
2920	2673.0	54.0
23580	10711.0	4101.0
23581	1.0	1.0
23582	4720.0	5659.0
23583	1926.0	2099.0
404217	124.0	416.0
2928	0.0	0.0
2926	8776.0	15039.0
2925	151.0	49.0
2923	29399.0	62858.0
646366	1.0	1.0
345430	2.0	3.0
406875	0.0	0.0
404216	0.0	8.0
23595	3003.0	2061.0
23596	406.0	478.0
23597	2178.0	3946.0
96597	5.0	18.0
23598	6040.0	5891.0
100130584	0.0	1.0
100130581	298.0	247.0
646360	26.0	8.0
129450	1501.0	735.0
130429	0.0	0.0
2932	6380.0	7742.0
2931	3419.0	4761.0
23590	427.0	747.0
100129591	13.0	8.0
23591	7.0	11.0
23592	4383.0	3500.0
23593	8699.0	3617.0
23594	148.0	360.0
727708	1.0	0.0
100499485	0.0	0.0
100129597	0.0	1.0
100499483	183.0	28.0
2939	7.0	1.0
2938	924.0	13.0
2937	2852.0	3541.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	4672.0	11672.0
2935	12399.0	22033.0
2934	34212.0	38724.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2863.0	1174.0
60506	0.0	0.0
2944	1666.0	1876.0
2942	0.0	0.0
2941	2466.0	1527.0
2940	5.0	2.0
2949	191.0	33.0
2948	1671.0	2338.0
2947	3609.0	1002.0
2946	3589.0	1152.0
60526	1441.0	1815.0
2954	1644.0	2156.0
2953	7.0	7.0
2951	0.0	1.0
2950	11371.0	11922.0
2959	2525.0	2879.0
2958	2137.0	3939.0
2957	6137.0	7393.0
2956	6629.0	5365.0
100288948	1.0	1.0
60529	1807.0	44.0
60528	4407.0	6150.0
2966	117.0	147.0
84504	0.0	0.0
2965	5161.0	4311.0
84503	837.0	851.0
2964	5.0	6.0
2963	2566.0	4237.0
2962	6969.0	6318.0
2961	1607.0	2381.0
84502	86.0	81.0
2960	1244.0	2097.0
84501	617.0	312.0
2969	6612.0	7113.0
2968	232.0	192.0
2967	2818.0	3074.0
2980	0.0	0.0
2977	1543.0	1719.0
2976	4754.0	3885.0
2975	6232.0	9206.0
2974	151.0	10.0
2972	2482.0	2373.0
2971	5330.0	9321.0
2970	211.0	164.0
2979	100.0	19.0
2978	0.0	2.0
154442	18.0	2.0
2990	5611.0	10461.0
225689	327.0	25.0
84519	69.0	203.0
84518	142.0	151.0
60559	9201.0	20288.0
100500914	0.0	0.0
2987	5419.0	7076.0
60558	3687.0	3126.0
84525	399.0	1531.0
100500915	0.0	0.0
2986	1.0	0.0
84528	0.0	1.0
100500916	0.0	0.0
84527	2228.0	1225.0
100500917	2.0	0.0
2984	177.0	224.0
84522	2595.0	2564.0
100500918	0.0	2.0
2983	1300.0	3141.0
100500919	0.0	0.0
84524	1925.0	1111.0
2982	12728.0	6499.0
2981	0.0	0.0
84520	616.0	1186.0
100500910	0.0	0.0
100500911	0.0	1.0
2989	18.0	2.0
100500913	0.0	0.0
2999	158.0	146.0
84515	1353.0	1633.0
100500903	0.0	0.0
2998	3.0	6.0
84514	2500.0	3499.0
100500904	12.0	4.0
2997	3779.0	7903.0
84517	95.0	346.0
100500905	1.0	1.0
84516	6166.0	9224.0
2996	19.0	48.0
100500906	0.0	0.0
2995	1646.0	1498.0
2994	1.0	1.0
100500908	1.0	0.0
84513	2746.0	4892.0
2993	0.0	0.0
100500909	0.0	0.0
2992	3864.0	6068.0
60561	1814.0	2394.0
60560	2796.0	2119.0
100500900	0.0	0.0
100500901	1.0	0.0
100288904	1.0	0.0
154467	245.0	605.0
130497	964.0	123.0
84548	803.0	1030.0
84547	427.0	389.0
100500938	0.0	0.0
84549	1986.0	2294.0
84546	0.0	0.0
84545	3162.0	3934.0
84542	718.0	980.0
84541	111.0	1113.0
727795	80.0	84.0
84529	644.0	350.0
84536	448.0	154.0
84539	0.0	0.0
84532	4755.0	4297.0
84530	0.0	2.0
23729	404.0	483.0
201288	0.0	0.0
201283	981.0	759.0
23738	13.0	8.0
23731	11386.0	8030.0
23732	104.0	12.0
201299	16.0	40.0
201292	1867.0	2910.0
201294	956.0	1793.0
23704	397.0	7134.0
23705	6075.0	8519.0
23708	1155.0	954.0
252840	9.0	2.0
252841	3.0	4.0
100288897	7.0	0.0
23710	7040.0	3353.0
100288892	1.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	8.0	5.0
100288861	0.0	0.0
84701	66.0	149.0
252884	588.0	433.0
84700	20.0	56.0
129841	0.0	2.0
94086	17.0	8.0
117854	498.0	220.0
100130450	15.0	14.0
154807	4705.0	6722.0
100129460	350.0	204.0
359710	0.0	1.0
94081	1861.0	4304.0
115201	846.0	1655.0
100129468	0.0	0.0
100129464	0.0	9.0
286256	121.0	63.0
286257	1284.0	1269.0
100129459	2.0	1.0
100130447	0.0	0.0
129831	974.0	1020.0
646269	27.0	18.0
646262	0.0	0.0
286262	1193.0	3760.0
142827	0.0	3.0
100129452	3.0	2.0
646278	36.0	63.0
100130435	0.0	0.0
727800	239.0	613.0
646270	13.0	18.0
154822	91.0	7.0
23782	0.0	0.0
23783	92.0	2.0
23784	8.0	2.0
23786	5362.0	6926.0
23787	11302.0	10396.0
646273	0.0	1.0
23788	4082.0	8325.0
359730	3.0	3.0
359731	0.0	0.0
23780	2327.0	4205.0
23781	0.0	0.0
345079	532.0	296.0
154810	9010.0	3516.0
100129438	0.0	0.0
94097	689.0	1472.0
359737	0.0	0.0
359738	0.0	0.0
359739	5.0	7.0
646282	388.0	897.0
359736	8.0	0.0
359740	3.0	4.0
359741	0.0	0.0
359742	0.0	1.0
359743	17.0	4.0
139201	37.0	57.0
129804	464.0	431.0
129807	2.0	2.0
129880	562.0	280.0
23768	2945.0	1520.0
23769	35.0	12.0
129881	42.0	34.0
100130418	966.0	113.0
345062	4.0	0.0
286204	216.0	32.0
100129428	3.0	0.0
286205	1891.0	1261.0
100129427	0.0	0.0
23760	6455.0	7833.0
359748	0.0	0.0
100862854	0.0	0.0
286207	125.0	207.0
359749	2.0	0.0
23761	3412.0	5496.0
100862855	0.0	0.0
23762	659.0	421.0
23764	6397.0	1282.0
359744	2.0	4.0
100862850	1.0	0.0
23765	3174.0	3194.0
359745	0.0	1.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	836.0	395.0
100862853	0.0	0.0
359747	1.0	1.0
359751	0.0	0.0
359752	3.0	0.0
359753	1.0	0.0
100129423	1.0	0.0
100130409	0.0	0.0
23779	269.0	139.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	1.0	0.0
23772	0.0	0.0
23774	4800.0	3692.0
359755	2.0	1.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	10383.0	12487.0
359761	22.0	8.0
129868	2.0	0.0
23746	0.0	0.0
102465502	2.0	3.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	1.0	0.0
286223	34.0	32.0
23749	0.0	0.0
100129403	8.0	5.0
345041	21.0	32.0
100129405	332.0	139.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	12271.0	16309.0
102465507	0.0	0.0
23742	0.0	0.0
359766	1.0	1.0
23743	214.0	162.0
359767	1.0	0.0
102465505	0.0	1.0
130813	41.0	11.0
23744	4.0	2.0
102465504	1.0	2.0
130814	2375.0	2595.0
102465503	0.0	0.0
359774	7.0	6.0
359775	0.0	0.0
359776	0.0	0.0
359770	1.0	2.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	1.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	3049.0	4447.0
102465511	0.0	0.0
286234	3.0	0.0
102465510	0.0	0.0
129852	15.0	2.0
347694	0.0	0.0
286239	0.0	3.0
23751	2.0	0.0
102465519	0.0	0.0
23752	3.0	2.0
23753	570.0	1333.0
115207	18210.0	15424.0
359777	0.0	0.0
102465517	0.0	0.0
130827	488.0	237.0
359778	0.0	1.0
102465516	0.0	0.0
115209	2429.0	2589.0
23755	12.0	9.0
359779	0.0	0.0
102465515	0.0	1.0
23756	0.0	1.0
102465514	1.0	0.0
359787	3.0	1.0
359781	1.0	0.0
359782	0.0	0.0
347689	54.0	27.0
347688	10.0	3.0
102465524	0.0	0.0
94005	4467.0	5575.0
102465523	0.0	0.0
102465522	1.0	0.0
102465521	1.0	1.0
102465520	0.0	0.0
94009	128.0	62.0
727866	0.0	0.0
57060	1998.0	948.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	12953.0	16774.0
102465526	0.0	0.0
727865	34.0	24.0
102465525	1.0	1.0
84687	3941.0	8086.0
727859	4.0	0.0
84689	162.0	579.0
84688	21.0	11.0
139135	0.0	0.0
84684	0.0	1.0
84681	1164.0	1537.0
84680	1582.0	714.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	133.0	109.0
102465539	2.0	2.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	8582.0	6705.0
84676	11.0	10.0
84675	7.0	1.0
140123	0.0	0.0
84678	3003.0	2843.0
84677	0.0	24.0
84672	0.0	0.0
84671	1981.0	1800.0
84674	1433.0	1612.0
84673	0.0	0.0
152101	0.0	0.0
152100	1030.0	1584.0
94027	28.0	5.0
94026	3.0	0.0
94025	2569.0	29.0
129787	3663.0	1640.0
57088	5168.0	2268.0
127124	0.0	1.0
57089	910.0	3028.0
57082	354.0	1724.0
57084	1.0	0.0
57085	1997.0	3040.0
152118	1.0	0.0
152110	2619.0	15555.0
154790	3.0	5.0
154791	471.0	488.0
646201	1.0	0.0
57091	153.0	496.0
94015	763.0	5057.0
57092	13917.0	11981.0
646202	42.0	38.0
57097	1435.0	1917.0
57099	688.0	1561.0
727879	0.0	1.0
57093	2.0	0.0
166752	15.0	2.0
57094	64.0	179.0
57095	3623.0	4420.0
57096	253.0	83.0
139163	0.0	0.0
84698	542.0	277.0
84699	1.0	2.0
84694	0.0	0.0
84693	1038.0	899.0
100499563	2.0	2.0
84696	105.0	22.0
84695	303.0	476.0
84690	24.0	19.0
84692	4.0	2.0
84691	5.0	1.0
130752	162.0	35.0
646213	0.0	0.0
100130495	32.0	26.0
646208	26.0	52.0
94039	2036.0	4540.0
94031	647.0	7890.0
94030	66.0	44.0
100130484	0.0	0.0
94033	15.0	0.0
94032	3.0	5.0
727810	11.0	11.0
100130481	1.0	0.0
100130480	1.0	1.0
115196	935.0	481.0
727805	2.0	0.0
139105	2.0	2.0
646218	1.0	3.0
347744	68.0	61.0
347741	0.0	0.0
646231	0.0	0.0
154743	2119.0	1115.0
130773	11.0	13.0
727842	1.0	3.0
100129480	120.0	104.0
100129482	4327.0	2026.0
727837	0.0	0.0
347736	84.0	14.0
347733	638.0	57.0
347732	41.0	33.0
347735	7303.0	5659.0
347734	4571.0	5425.0
347731	2.0	0.0
646243	0.0	0.0
94059	295.0	499.0
347730	1.0	2.0
646249	0.0	0.0
201305	57.0	75.0
100130466	1.0	0.0
727833	0.0	2.0
727835	3.0	0.0
100130462	0.0	0.0
94056	5915.0	8858.0
100130461	6.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	193.0	195.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	6239.0	8602.0
347717	0.0	0.0
347716	22.0	8.0
101154644	0.0	2.0
152195	312.0	830.0
100288831	0.0	0.0
164153	4.0	5.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	1339.0	618.0
347705	5.0	2.0
347702	0.0	0.0
152185	2494.0	2988.0
347701	1.0	3.0
100288827	7.0	6.0
100288825	0.0	0.0
57000	87.0	39.0
57001	653.0	1070.0
84618	2.0	0.0
84617	2688.0	7885.0
84619	399.0	391.0
57007	856.0	848.0
84624	273.0	6213.0
84627	920.0	2564.0
84626	876.0	421.0
57002	980.0	662.0
57003	13601.0	19580.0
84620	626.0	1541.0
84623	34.0	13.0
57004	0.0	0.0
84622	1346.0	865.0
100288814	5.0	1.0
57010	294.0	463.0
57017	2530.0	3556.0
84614	2711.0	1700.0
57018	16044.0	5788.0
57019	2146.0	3296.0
84616	0.0	0.0
84612	955.0	1127.0
57016	4.0	3.0
96626	0.0	0.0
100288805	110.0	39.0
100288801	3.0	0.0
100288802	5.0	4.0
57020	4064.0	5555.0
164127	2.0	1.0
166785	1456.0	1692.0
84639	0.0	0.0
84647	0.0	0.0
84649	810.0	1022.0
60678	1320.0	1560.0
60677	2.0	2.0
84648	0.0	1.0
60676	117.0	18.0
84643	0.0	0.0
60675	3.0	0.0
139170	7.0	0.0
101154686	0.0	1.0
84645	448.0	121.0
60674	20976.0	12013.0
57026	22.0	53.0
60673	1356.0	1957.0
152138	0.0	0.0
60672	946.0	1014.0
152137	9349.0	6280.0
252946	0.0	0.0
84641	4839.0	6685.0
252948	0.0	0.0
84640	3572.0	5553.0
252949	0.0	0.0
154796	5526.0	2454.0
96610	196.0	171.0
164118	25.0	22.0
84629	8954.0	8944.0
84628	41.0	93.0
727897	5350.0	23783.0
57030	125.0	33.0
84636	167.0	113.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	7967.0	5180.0
84632	3073.0	1154.0
60686	1014.0	794.0
84631	9.0	14.0
57037	3003.0	2572.0
84634	8.0	38.0
60685	5125.0	6360.0
105370183	1.0	0.0
57038	3042.0	3085.0
60684	6270.0	6306.0
60682	883.0	877.0
60681	2534.0	6374.0
84630	15.0	8.0
60680	649.0	11.0
252953	0.0	0.0
252954	0.0	0.0
139189	3.0	1.0
252955	0.0	0.0
252956	2.0	4.0
57045	3310.0	8251.0
84669	3967.0	7177.0
84668	6452.0	2681.0
84665	3.0	11.0
57047	14.0	8.0
84664	0.0	0.0
84667	0.0	5.0
84666	0.0	1.0
84661	1868.0	1713.0
84660	37.0	64.0
84662	817.0	1622.0
648809	1.0	1.0
648822	0.0	3.0
57053	34.0	29.0
57054	0.0	0.0
57055	0.0	0.0
57050	2662.0	3863.0
166793	949.0	331.0
84658	4.0	9.0
84657	91.0	43.0
84659	332.0	15.0
84654	0.0	0.0
57057	0.0	0.0
84656	8734.0	10772.0
84650	2571.0	3167.0
84651	4.0	0.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	1574.0	3155.0
441073	281.0	213.0
100132920	1.0	1.0
100132923	30.0	4.0
100132929	2.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	76.0	53.0
441061	3.0	4.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	4.0	0.0
441094	345.0	365.0
100132940	0.0	0.0
252968	4.0	0.0
252969	1861.0	2114.0
100132948	9.0	3.0
100132949	3.0	0.0
286310	2.0	1.0
404093	3556.0	3844.0
286319	1165.0	1311.0
100288772	0.0	0.0
441027	2507.0	2568.0
441026	1.0	3.0
441024	1669.0	1022.0
441032	670.0	540.0
84803	300.0	202.0
164091	1077.0	881.0
100132963	1.0	0.0
100132965	1.0	1.0
100132967	0.0	0.0
152098	178.0	131.0
100288757	0.0	4.0
100132973	1.0	1.0
100132978	1.0	2.0
100132979	1.0	0.0
359803	5.0	3.0
359804	1.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	492.0	451.0
359800	2.0	4.0
84818	3667.0	2518.0
441046	94.0	54.0
84817	1178.0	3382.0
359802	2.0	0.0
84823	2126.0	6256.0
57205	2381.0	3064.0
441054	117.0	48.0
84824	31.0	181.0
441051	28.0	19.0
441050	69.0	62.0
84820	597.0	164.0
100132987	4.0	10.0
57209	1975.0	1226.0
100288739	0.0	0.0
84809	2946.0	1778.0
84808	145.0	115.0
57210	1468.0	1216.0
84804	981.0	714.0
100288730	109.0	52.0
84807	295.0	235.0
441034	100.0	93.0
84812	429.0	235.0
57215	1508.0	1375.0
84811	1968.0	1816.0
57216	4127.0	1096.0
57217	3079.0	1993.0
84814	95.0	158.0
100132992	1.0	5.0
57211	2319.0	2768.0
100132994	0.0	0.0
57212	3068.0	1764.0
57213	1201.0	1449.0
100132995	10.0	13.0
57214	364.0	812.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	22.0	31.0
648791	117.0	322.0
359822	1.0	0.0
100129347	10.0	3.0
286370	1.0	0.0
404037	1.0	0.0
100130327	0.0	0.0
100129337	14.0	13.0
130728	14.0	10.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	2.0
404024	4.0	1.0
404026	0.0	2.0
100129329	2.0	0.0
100130313	1.0	0.0
441009	8.0	11.0
100130311	708.0	201.0
100130310	0.0	0.0
130733	1410.0	41.0
359844	2.0	4.0
359845	723.0	1503.0
727914	0.0	0.0
727915	1.0	0.0
100129325	4.0	7.0
100129320	8.0	3.0
646168	8.0	15.0
100129319	0.0	0.0
100130307	9.0	2.0
100129315	0.0	0.0
100130302	3.0	1.0
727910	652.0	1816.0
100130301	4.0	5.0
345193	49.0	29.0
130749	33.0	19.0
646164	0.0	0.0
727909	8.0	2.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	1.0	2.0
646171	3.0	29.0
646175	2.0	1.0
646174	1.0	0.0
115123	255.0	683.0
286333	93.0	18.0
286336	412.0	1124.0
115106	1054.0	1514.0
100306975	0.0	0.0
115111	101.0	43.0
286343	1269.0	842.0
286348	9.0	13.0
646193	3.0	1.0
100886964	0.0	0.0
646192	1.0	1.0
646196	7.0	4.0
646195	4096.0	3316.0
100534599	7.0	0.0
130700	0.0	0.0
100306951	195.0	162.0
100534595	83.0	61.0
100132911	0.0	0.0
100534592	2.0	1.0
100534593	159.0	88.0
286362	0.0	0.0
100132916	1.0	1.0
100240709	3.0	12.0
129684	0.0	4.0
57180	1279.0	676.0
129685	2733.0	3020.0
100240707	11.0	1.0
727982	1.0	0.0
57185	6177.0	7972.0
727987	0.0	0.0
57186	6233.0	8663.0
57187	8879.0	8793.0
57188	274.0	409.0
57181	3477.0	4412.0
94122	69.0	610.0
57182	5331.0	7374.0
727984	11.0	7.0
94121	1494.0	2767.0
94120	726.0	250.0
57184	1278.0	810.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	1.0
359791	0.0	0.0
100009613	25.0	1.0
57189	8852.0	8655.0
359792	30.0	53.0
127018	1704.0	1443.0
359793	0.0	0.0
100240711	1.0	1.0
100240712	1.0	2.0
100240710	4.0	1.0
345258	1.0	1.0
100240713	0.0	2.0
94115	0.0	9.0
57190	9369.0	14880.0
727970	12.0	11.0
57191	126.0	43.0
166614	461.0	419.0
57198	2424.0	3032.0
57192	1148.0	2399.0
359799	0.0	1.0
57194	1251.0	2263.0
727969	0.0	0.0
84798	2535.0	2720.0
140004	0.0	0.0
84793	57.0	92.0
84792	1752.0	1884.0
84795	2066.0	444.0
84791	523.0	914.0
84790	2129.0	7175.0
154661	550.0	213.0
154664	215.0	15.0
166647	6835.0	1248.0
127003	29.0	10.0
127002	290.0	318.0
115019	7.0	14.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	16.0	13.0
100130391	4.0	1.0
115024	2842.0	2865.0
142679	409.0	231.0
648729	31.0	19.0
142678	1533.0	1054.0
347894	0.0	0.0
102465436	0.0	1.0
94137	80.0	15.0
727991	9.0	8.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	15.0	6.0
100130386	4.0	0.0
94134	7554.0	4989.0
100130384	0.0	0.0
100130383	1.0	2.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	47.0	28.0
100129394	10.0	24.0
142683	0.0	0.0
142686	189.0	94.0
142685	4.0	1.0
152007	2797.0	1684.0
152006	8294.0	4841.0
142689	38.0	1.0
140028	0.0	0.0
152002	855.0	1217.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	25.0	7.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	2.0	0.0
102465442	1.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	5.0	7.0
100130376	2.0	1.0
94160	2.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	177.0	1022.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	1.0	0.0
727936	659.0	1721.0
100129385	0.0	0.0
100129387	5534.0	1745.0
102465458	0.0	0.0
102465457	1.0	0.0
94158	37.0	143.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	46.0	7.0
102465451	8.0	15.0
127059	0.0	0.0
94151	0.0	0.0
94150	2.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	0.0	3.0
102465469	0.0	0.0
102465468	0.0	1.0
102465467	0.0	0.0
347862	4286.0	4575.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	2.0
102465464	1.0	0.0
102465463	2.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	155.0	182.0
727964	0.0	0.0
100129361	1824.0	2460.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	19.0	13.0
100129368	0.0	0.0
347853	4.0	0.0
102465479	0.0	0.0
102465478	4.0	2.0
102465477	1.0	0.0
102465476	0.0	0.0
100130348	129.0	88.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	3525.0	5004.0
100009667	0.0	1.0
100130342	0.0	0.0
100009668	8.0	3.0
101154753	1.0	1.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	31.0	37.0
100129351	0.0	0.0
100129354	11.0	0.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	0.0	7.0
102465486	0.0	0.0
102465485	1.0	0.0
102465484	0.0	1.0
164045	91.0	15.0
57105	98.0	203.0
57106	624.0	910.0
84726	21495.0	16959.0
57107	1697.0	1913.0
84725	1324.0	2787.0
57108	4.0	11.0
57101	188.0	73.0
84720	3493.0	4573.0
57102	1913.0	3026.0
57103	432.0	1747.0
84722	253.0	328.0
57104	7251.0	9312.0
102465483	0.0	0.0
102465482	1.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2747.0	2572.0
102465499	0.0	0.0
100288713	6.0	8.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	110.0	10.0
57110	111.0	52.0
57111	4824.0	3866.0
84706	1568.0	1115.0
84705	1272.0	1636.0
84708	2364.0	2149.0
84707	1136.0	52.0
57116	43.0	84.0
57117	2212.0	2096.0
57118	1548.0	1629.0
57119	2.0	0.0
57113	0.0	0.0
57115	1.0	3.0
