id	ef51ae2e-91ac-4d5f-ba2a-0ae978ba33b9	36bcb602-58b0-4731-8d2c-090eaac15d29
84940	248.0	24.0
389336	142.0	305.0
389337	6574.0	152.0
84942	613.0	269.0
84941	290.0	1606.0
642546	0.0	1.0
343930	1.0	0.0
84929	38.0	30.0
389333	260.0	169.0
84926	5278.0	4170.0
84925	1294.0	1900.0
84928	2823.0	6044.0
57336	567.0	453.0
84933	261.0	792.0
84932	2542.0	2872.0
57337	2798.0	2042.0
84935	3154.0	198.0
57338	31.0	45.0
84934	933.0	869.0
57332	201.0	196.0
57333	1141.0	1222.0
84931	0.0	0.0
84930	947.0	2084.0
57335	612.0	481.0
103752554	0.0	0.0
103752555	4.0	1.0
642559	13.0	4.0
390352	4.0	2.0
390354	369.0	360.0
389362	759.0	457.0
150677	2.0	3.0
150678	1302.0	885.0
377381	104.0	169.0
162655	597.0	185.0
390363	1.0	2.0
147040	1682.0	763.0
343901	2.0	2.0
149699	2.0	0.0
150684	1453.0	1295.0
150681	0.0	0.0
159013	2161.0	1697.0
221504	3.0	3.0
103752581	17.0	1.0
389386	0.0	0.0
389383	4.0	27.0
389384	0.0	0.0
123041	73.0	7.0
162681	580.0	743.0
123036	7562.0	6035.0
103752587	3.0	3.0
150696	5264.0	4527.0
103752588	2.0	2.0
103752589	7.0	7.0
103752583	0.0	0.0
103752584	44.0	28.0
103752585	5.0	0.0
103752586	3.0	16.0
390340	0.0	0.0
389376	15.0	7.0
221527	250.0	181.0
390394	2.0	2.0
149647	5.0	0.0
389396	1.0	0.0
123099	736.0	13125.0
389395	0.0	0.0
123096	3261.0	2352.0
137682	1000.0	4266.0
390378	0.0	0.0
221545	519.0	742.0
221547	10.0	25.0
147011	130.0	35.0
147007	1144.0	1324.0
100996295	1.0	7.0
137695	1522.0	5576.0
162632	98.0	16.0
149685	2.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	212.0	105.0
100996280	1.0	0.0
94240	805.0	742.0
94241	3407.0	9145.0
94236	0.0	0.0
94235	4.0	2.0
94234	26.0	74.0
94239	12117.0	10662.0
94233	18.0	3.0
390294	0.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	50.0	147.0
150590	208.0	448.0
94274	879.0	30.0
94298	3.0	0.0
94297	1.0	0.0
414768	0.0	0.0
642451	2.0	1.0
414766	17.0	21.0
414767	0.0	0.0
654434	304.0	118.0
400123	5.0	0.0
400121	0.0	4.0
57221	8440.0	7145.0
84838	3989.0	1627.0
400120	166.0	1.0
84837	509.0	299.0
84839	4.0	0.0
57226	3437.0	4055.0
84844	1492.0	1046.0
84847	12.0	0.0
57228	988.0	399.0
57222	13182.0	21104.0
402779	0.0	0.0
402778	790.0	266.0
57223	9554.0	14417.0
57224	1486.0	1307.0
84842	31.0	7.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	0.0
642448	1.0	8.0
642461	0.0	0.0
642460	31.0	1.0
414777	2867.0	1676.0
414778	7.0	37.0
57231	4337.0	8067.0
400110	0.0	13.0
57232	411.0	174.0
654427	11.0	23.0
84826	0.0	0.0
654429	0.0	10.0
84833	2277.0	5603.0
84836	6780.0	1989.0
84830	425.0	91.0
57234	367.0	178.0
84832	0.0	0.0
654433	1260.0	1984.0
9001	421.0	11.0
9002	126.0	51.0
642475	218.0	1243.0
84859	4152.0	1999.0
84867	55.0	0.0
84866	2592.0	2462.0
84869	2279.0	2968.0
84868	634.0	894.0
654463	0.0	5.0
84865	390.0	121.0
84864	2167.0	2037.0
84861	1628.0	330.0
9014	1037.0	1871.0
9015	380.0	524.0
9013	3205.0	855.0
9019	16240.0	10719.0
9016	595.0	583.0
341392	26.0	5.0
84848	49.0	99.0
84856	128.0	9.0
84858	973.0	309.0
84852	272.0	89.0
102725176	0.0	0.0
84851	1120.0	543.0
642477	32.0	32.0
84850	1.0	1.0
105376946	0.0	0.0
9025	1502.0	792.0
9026	3035.0	730.0
9023	174.0	61.0
113612	2233.0	1059.0
9024	41.0	4.0
642493	0.0	1.0
9027	12.0	4.0
9028	34.0	8.0
400165	0.0	2.0
9021	14993.0	1175.0
9022	84.0	155.0
9020	2599.0	203.0
84889	1246.0	5.0
84888	5668.0	14951.0
654483	5.0	2.0
84885	884.0	868.0
654486	1.0	0.0
84886	7441.0	6527.0
84881	1895.0	898.0
642489	20.0	42.0
84883	4262.0	421.0
654480	2.0	7.0
9037	13230.0	6984.0
9034	227.0	127.0
9038	0.0	0.0
9039	4112.0	4038.0
400156	0.0	6.0
9032	0.0	0.0
9033	20.0	6.0
9031	11040.0	8159.0
84878	759.0	428.0
84879	179.0	104.0
84874	1784.0	626.0
84873	0.0	1.0
84876	1329.0	634.0
84875	2269.0	1013.0
84870	4049.0	167.0
84872	892.0	450.0
84871	53.0	35.0
9047	79.0	18.0
9048	27.0	20.0
9045	39062.0	13958.0
9046	362.0	82.0
9049	2475.0	736.0
106480985	1.0	0.0
9040	2153.0	3486.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	2.0	1.0
9043	11373.0	5841.0
400141	194.0	36.0
106480989	0.0	4.0
9044	6207.0	1942.0
106480988	0.0	0.0
57282	28.0	790.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	6.0	2.0
414753	0.0	0.0
414754	0.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	2.0	14.0
341356	1.0	0.0
9058	642.0	9.0
9056	811.0	1116.0
9057	849.0	798.0
341350	44.0	4.0
9050	1875.0	450.0
106480996	0.0	0.0
9051	115.0	14.0
106480995	2.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	1552.0	1846.0
9054	1689.0	3173.0
9055	761.0	5753.0
106480999	0.0	0.0
9052	9184.0	20852.0
9053	3366.0	4819.0
84899	1452.0	1826.0
282569	0.0	0.0
400129	18.0	14.0
84896	4926.0	5298.0
84895	1407.0	160.0
400128	425.0	82.0
84898	19109.0	15252.0
84897	2686.0	1448.0
400126	48.0	28.0
654499	0.0	0.0
84892	1941.0	480.0
414764	72.0	49.0
84891	2.0	0.0
414765	23.0	36.0
84894	221.0	132.0
84893	6064.0	1790.0
414760	8.0	3.0
414761	64.0	69.0
84890	2070.0	3241.0
341346	12.0	44.0
9069	4477.0	4181.0
414926	4.0	0.0
9068	1811.0	58.0
106479979	0.0	0.0
729004	20.0	3.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	11.0	7.0
9061	8457.0	8605.0
106480963	2.0	0.0
106479974	1.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	2427.0	2066.0
106480964	0.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	6.0	1.0
9066	3004.0	2931.0
106480966	0.0	0.0
9063	1967.0	2152.0
729009	112.0	188.0
106480969	0.0	0.0
9064	2990.0	455.0
106480968	0.0	0.0
106480970	2.0	2.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	52.0	77.0
106479969	0.0	0.0
9079	5405.0	1129.0
106479968	0.0	2.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	2.0	0.0
106480974	11.0	2.0
9073	2205.0	592.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	4516.0	8990.0
106479961	0.0	1.0
106480976	0.0	0.0
9071	15.0	7.0
106479960	3.0	0.0
106480975	0.0	0.0
9076	3012.0	1079.0
390402	1.0	0.0
106480978	0.0	1.0
9077	547.0	96.0
390403	0.0	0.0
106480977	0.0	2.0
9074	3.0	3.0
9075	215.0	3.0
106480979	1.0	0.0
100996387	0.0	0.0
390407	0.0	0.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	4.0	8.0
729025	18.0	0.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	26.0	2.0
137529	0.0	0.0
730010	7.0	11.0
106479999	1.0	4.0
729020	1.0	0.0
113510	1259.0	1084.0
106479998	0.0	0.0
729023	13.0	0.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	3.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	1.0	0.0
9081	0.0	0.0
106479994	2.0	1.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	0.0	0.0
106479992	1.0	0.0
106480945	0.0	0.0
9088	43.0	488.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	2469.0	8793.0
57403	4145.0	9763.0
57404	3795.0	1695.0
57405	52.0	643.0
389416	6.0	6.0
149501	39.0	75.0
9080	30.0	7.0
106480950	0.0	0.0
57406	897.0	210.0
57407	1655.0	1135.0
57408	2.0	0.0
730005	55.0	11.0
57409	1411.0	1334.0
106480959	0.0	0.0
729013	580.0	983.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	3.0	23.0
106479986	0.0	0.0
9094	1284.0	729.0
106479985	0.0	0.0
106480952	0.0	1.0
9095	391.0	228.0
106479984	4.0	5.0
106480951	7.0	0.0
9092	2840.0	330.0
106479983	1.0	5.0
106480954	0.0	0.0
9093	3226.0	3743.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	357.0	126.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	791.0	389.0
106479980	0.0	0.0
106480955	2.0	0.0
9096	1076.0	833.0
106480958	0.0	0.0
9097	5164.0	12615.0
106480957	0.0	0.0
57413	239.0	1183.0
57414	4498.0	3857.0
57415	1341.0	2479.0
389404	4.0	10.0
9091	2342.0	1166.0
57410	4747.0	2278.0
389400	4.0	0.0
106480961	0.0	0.0
57412	29.0	1.0
106480960	0.0	0.0
57418	1294.0	415.0
57419	1634.0	1807.0
106480927	1.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	1.0
106479936	0.0	0.0
106480929	0.0	3.0
106479935	4.0	4.0
106480928	0.0	1.0
106479934	0.0	0.0
106479933	0.0	1.0
106479932	1.0	1.0
106479931	0.0	0.0
390431	0.0	3.0
106479930	0.0	0.0
390432	0.0	0.0
400322	3111.0	422.0
390433	0.0	0.0
106480921	12.0	8.0
106480920	2.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	1.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	9.0	0.0
389434	161.0	51.0
642402	3.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	1.0	0.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	3.0	1.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	13.0	0.0
353497	235.0	58.0
390442	2.0	0.0
106480930	2.0	2.0
390443	0.0	0.0
389432	7410.0	176.0
106480932	0.0	0.0
390445	2.0	1.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	61.0	18.0
106480935	8.0	0.0
389428	2.0	2.0
341405	10.0	0.0
389422	78.0	19.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	7.0	3.0
106479958	1.0	0.0
106479957	0.0	2.0
106480906	0.0	0.0
106480909	0.0	0.0
106479956	0.0	0.0
106479955	1.0	0.0
106480908	0.0	0.0
106479954	2.0	1.0
106479953	0.0	2.0
106479952	0.0	0.0
654412	3.0	0.0
106479951	0.0	0.0
390411	0.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	1.0	0.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	1.0
106480902	0.0	0.0
57446	3454.0	5857.0
57447	25301.0	783.0
390418	0.0	3.0
100996331	0.0	0.0
57448	13293.0	15940.0
390419	0.0	2.0
57449	1445.0	161.0
389458	0.0	1.0
642425	0.0	0.0
642424	2.0	0.0
100125556	195.0	221.0
106479949	0.0	0.0
106480916	4.0	0.0
106479948	0.0	0.0
106480915	2.0	4.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	16.0	1.0
106479946	0.0	0.0
106479945	1.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	3.0	6.0
642443	12.0	15.0
106479942	5.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	1.0	7.0
57451	2559.0	53.0
106480910	1.0	1.0
57452	2784.0	143.0
390423	0.0	0.0
414919	841.0	764.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	784.0	261.0
106480913	0.0	0.0
57458	2276.0	496.0
390429	0.0	0.0
57459	4971.0	6243.0
57453	133.0	29.0
57455	1587.0	397.0
57456	4230.0	2582.0
106479939	0.0	0.0
390472	0.0	5.0
162540	0.0	0.0
150554	11.0	49.0
729082	11434.0	13105.0
729085	449.0	67.0
729079	2.0	0.0
390483	0.0	0.0
730061	1.0	2.0
150568	5.0	4.0
729073	16.0	5.0
497258	441.0	320.0
106479916	0.0	0.0
106479915	0.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1843.0	1735.0
730092	539.0	97.0
730091	232.0	105.0
150577	0.0	0.0
150572	923.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	6.0	5.0
102546227	6.0	2.0
106479902	1.0	1.0
730087	110.0	369.0
106479901	0.0	4.0
106479900	0.0	0.0
730086	0.0	1.0
729097	26.0	26.0
389493	43.0	233.0
221613	0.0	0.0
729096	52.0	8.0
729092	17.0	5.0
729046	25.0	93.0
729042	0.0	0.0
729041	31.0	27.0
730029	76.0	19.0
730023	11.0	6.0
729032	0.0	0.0
730016	1.0	0.0
730058	0.0	0.0
730052	4.0	8.0
730051	912.0	1671.0
221662	226.0	66.0
150538	6.0	33.0
162515	143.0	8.0
162517	24.0	15.0
729059	3.0	0.0
162514	88.0	7.0
730041	28.0	21.0
149563	848.0	178.0
221656	2105.0	2823.0
729050	0.0	4.0
221687	104.0	38.0
221692	477.0	286.0
162494	273.0	9.0
654391	1.0	0.0
198437	1.0	1.0
257629	1.0	1.0
267004	8.0	9.0
149499	13.0	1.0
162466	33.0	4.0
255022	2.0	36.0
162461	10.0	159.0
267010	0.0	0.0
267012	0.0	0.0
267013	1.0	1.0
150472	1019.0	1894.0
255031	316.0	368.0
255025	0.0	0.0
101101692	84.0	97.0
255027	1731.0	2226.0
267002	820.0	683.0
150483	0.0	0.0
282617	1.0	0.0
282618	0.0	1.0
282616	0.0	0.0
644990	40.0	29.0
9103	299.0	174.0
9100	5544.0	8746.0
9101	6266.0	8787.0
644994	1.0	2.0
9107	4126.0	5623.0
9104	597.0	17.0
400242	411.0	180.0
84959	373.0	354.0
255061	27.0	8.0
84958	1348.0	479.0
654319	4.0	0.0
100996315	1.0	0.0
84966	417.0	127.0
57348	724.0	16.0
282679	170.0	154.0
84968	45.0	0.0
84967	1001.0	849.0
84962	3956.0	1804.0
57343	1913.0	1324.0
654320	0.0	0.0
255057	16.0	17.0
84961	3054.0	1725.0
654321	11.0	0.0
400238	0.0	0.0
654322	4.0	6.0
84964	119.0	146.0
400236	142.0	45.0
644988	1.0	0.0
84960	73.0	70.0
642326	0.0	0.0
9113	6025.0	4201.0
9114	4742.0	4142.0
9111	1424.0	964.0
9112	3185.0	593.0
9117	5597.0	2446.0
9118	5.0	10.0
414899	1.0	0.0
100996307	273.0	83.0
100996306	0.0	0.0
84948	383.0	193.0
9110	4322.0	9063.0
84947	1164.0	672.0
84955	1635.0	4229.0
84954	735.0	245.0
84957	117.0	168.0
100996301	3.0	25.0
84951	12479.0	184.0
84950	6492.0	2981.0
84953	309.0	101.0
400224	58.0	19.0
84952	5478.0	231.0
644998	0.0	2.0
9108	182.0	528.0
642337	0.0	1.0
644997	1.0	0.0
9124	16650.0	2182.0
9125	3398.0	3402.0
9122	1793.0	931.0
9123	444.0	874.0
9128	2955.0	2172.0
9129	4539.0	2472.0
9126	8200.0	5095.0
9127	32.0	1.0
94304	0.0	0.0
255043	89.0	36.0
9120	311.0	2656.0
9121	1265.0	708.0
57369	0.0	0.0
84988	694.0	239.0
84987	2169.0	1121.0
84989	31.0	27.0
84984	217.0	120.0
84983	39.0	12.0
84986	4835.0	926.0
84985	25.0	76.0
642345	5.0	18.0
9119	7.0	0.0
84981	3448.0	902.0
9135	15981.0	10629.0
9136	918.0	296.0
9133	243.0	2940.0
9134	144.0	1382.0
9139	3881.0	1604.0
267014	0.0	0.0
267015	0.0	0.0
9138	4086.0	1151.0
267017	0.0	0.0
9131	2139.0	1693.0
9132	154.0	63.0
84969	175.0	74.0
9130	1910.0	561.0
400208	18.0	7.0
84976	1214.0	748.0
400209	132.0	88.0
400206	0.0	0.0
84978	149.0	124.0
84973	1095.0	1445.0
84975	1934.0	2799.0
57379	4.0	0.0
642357	11.0	3.0
84971	587.0	529.0
84970	2.0	0.0
267020	1.0	3.0
9146	3454.0	1557.0
9147	4068.0	3672.0
9144	8562.0	15090.0
9145	3149.0	568.0
9148	49.0	126.0
106479899	0.0	0.0
9149	1101.0	726.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	3.0
106479895	0.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	1.0	0.0
57380	2008.0	4285.0
9143	22.0	30.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	3832.0	855.0
9140	3216.0	5169.0
106479891	0.0	0.0
9141	1863.0	2906.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	16.0	6.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	3.0	0.0
9158	2213.0	2941.0
9156	72.0	1274.0
106479889	0.0	0.0
9159	6094.0	628.0
106479888	0.0	0.0
106479887	0.0	1.0
654346	2.0	1.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1256.0	337.0
106480896	0.0	0.0
106479885	5.0	5.0
57396	2418.0	1045.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	16.0	15.0
106479882	0.0	0.0
9154	11.0	10.0
106479881	1.0	0.0
106479880	0.0	0.0
57393	192.0	83.0
9152	0.0	3.0
654350	0.0	0.0
84996	260.0	133.0
84991	6198.0	2619.0
84993	2452.0	1984.0
84992	0.0	0.0
9168	26267.0	20355.0
9169	15251.0	14898.0
9166	2399.0	4072.0
642395	12.0	16.0
9167	6230.0	10482.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	0.0	0.0
255082	268.0	141.0
106480867	0.0	0.0
9162	403.0	536.0
106480869	0.0	0.0
654383	1.0	0.0
106480871	2.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	0.0	0.0
400258	800.0	0.0
106480872	0.0	0.0
642389	1.0	0.0
654381	0.0	0.0
9179	1136.0	547.0
9177	0.0	1.0
106480875	0.0	0.0
9172	1074.0	7.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	652.0	344.0
106480876	0.0	0.0
9175	3159.0	3320.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	97.0	76.0
106480880	7.0	5.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	2.0	1.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	0.0	0.0
137868	17.0	2.0
730112	118.0	10.0
106480849	0.0	0.0
729123	3.0	0.0
9188	10006.0	8425.0
106479859	0.0	0.0
106479858	5.0	0.0
9189	5126.0	2190.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	1019.0	79.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1752.0	3500.0
106479852	0.0	0.0
106480841	0.0	0.0
9180	6485.0	7972.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	5947.0	3221.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	2048.0	1272.0
106480845	0.0	0.0
9184	5730.0	8862.0
106480848	0.0	0.0
9185	2385.0	6486.0
106480847	0.0	2.0
57501	44.0	138.0
57502	565.0	181.0
57504	3203.0	4242.0
125875	63.0	5.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	11806.0	4183.0
730109	0.0	0.0
137872	1646.0	216.0
102546175	0.0	5.0
57505	1414.0	289.0
644903	21.0	2.0
57506	10934.0	2851.0
57507	3171.0	307.0
57508	1564.0	3538.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	5036.0	1122.0
106479841	0.0	0.0
106480852	1.0	1.0
9191	2805.0	3384.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	3437.0	5285.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	1.0	0.0
729119	0.0	1.0
9196	158.0	36.0
106480858	0.0	0.0
57512	24.0	19.0
57513	4254.0	690.0
57514	6245.0	1788.0
123207	1474.0	580.0
57515	35900.0	35677.0
106480860	0.0	0.0
57510	3765.0	5085.0
106480862	0.0	0.0
57511	2701.0	6193.0
106480861	0.0	0.0
644911	0.0	1.0
644914	5.0	20.0
57519	4333.0	220.0
729146	1.0	6.0
106480828	0.0	0.0
113878	735.0	428.0
135228	4590.0	7520.0
106480827	0.0	0.0
729148	95.0	65.0
106480829	0.0	0.0
137886	3036.0	7733.0
106479879	0.0	0.0
730130	0.0	1.0
106479878	0.0	0.0
106479877	0.0	1.0
106479876	3.0	0.0
106480820	1.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	2.0	0.0
106480822	4.0	3.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	0.0
106479870	1.0	2.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	4753.0	677.0
57524	38.0	6.0
57526	1444.0	935.0
644928	1.0	3.0
57520	939.0	827.0
57521	3278.0	1268.0
57522	1653.0	1859.0
57528	33.0	36.0
57529	23.0	7.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	3.0	21.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	0.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	1.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	778.0	104.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	13.0	6.0
106480836	0.0	0.0
57534	9326.0	8311.0
57535	21603.0	6977.0
343727	0.0	0.0
57536	1086.0	252.0
57537	599.0	468.0
150864	1347.0	1870.0
57530	4456.0	4664.0
57531	2250.0	1082.0
57532	9942.0	18719.0
106480840	0.0	0.0
57533	3351.0	821.0
57538	1648.0	358.0
57539	3763.0	2037.0
106479817	0.0	2.0
106480806	5.0	0.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	1.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	2.0	0.0
106479811	0.0	0.0
106479810	1.0	0.0
123263	796.0	571.0
106480800	0.0	0.0
123264	99.0	9.0
57540	7.0	5.0
106480802	0.0	0.0
106480801	3.0	0.0
106480804	1.0	0.0
106480803	0.0	0.0
57545	2061.0	1295.0
57546	2253.0	1512.0
57547	540.0	330.0
57541	1749.0	1530.0
57542	4668.0	4007.0
353132	0.0	0.0
57544	1964.0	1194.0
353131	0.0	0.0
644943	536.0	78.0
57549	1155.0	338.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	1.0	0.0
100101490	58.0	23.0
106479807	0.0	0.0
137835	445.0	55.0
106479806	2.0	3.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	1.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	26.0	12.0
106479802	29.0	15.0
106479801	0.0	0.0
644962	264.0	299.0
106479800	0.0	0.0
353134	0.0	0.0
353133	2.0	0.0
106480811	0.0	0.0
57551	11057.0	9759.0
353135	1.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	3511.0	243.0
57558	628.0	246.0
57559	398.0	139.0
57552	2138.0	3487.0
353141	0.0	0.0
353140	0.0	0.0
57553	4044.0	184.0
57554	67.0	55.0
353143	0.0	0.0
57555	2862.0	828.0
353142	2.0	0.0
343702	0.0	3.0
729102	6.0	1.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	4.0	2.0
106479837	0.0	0.0
106479836	5.0	0.0
106479835	2.0	10.0
644972	115.0	108.0
106479834	2.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	4.0	16.0
102465906	0.0	0.0
57560	1051.0	1070.0
106479830	1.0	0.0
353144	0.0	0.0
57561	13115.0	7533.0
57562	2384.0	1106.0
149830	0.0	0.0
57567	1044.0	221.0
57568	3522.0	1410.0
57569	1741.0	235.0
57563	2075.0	2044.0
57565	217.0	10.0
106479829	4.0	2.0
106479828	0.0	0.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	0.0	2.0
106479824	1.0	12.0
106479823	0.0	0.0
106479822	0.0	0.0
106479821	0.0	0.0
57570	2265.0	1323.0
125893	587.0	1203.0
106479820	0.0	9.0
57571	156.0	20.0
57572	3531.0	799.0
149840	218.0	181.0
57573	1612.0	538.0
102465910	0.0	0.0
57578	81.0	21.0
57579	1815.0	1239.0
149837	494.0	308.0
123228	304.0	433.0
57574	0.0	37.0
353163	3.0	1.0
57575	108.0	36055.0
102465909	0.0	0.0
57576	209.0	32.0
102465908	0.0	0.0
57577	1423.0	235.0
353164	3.0	3.0
102465907	0.0	0.0
644974	39.0	53.0
642317	4.0	0.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	4.0	0.0
730196	0.0	0.0
390110	1.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	3.0	1.0
390116	0.0	0.0
389120	0.0	0.0
390117	0.0	0.0
147276	4.0	1.0
389118	8.0	5.0
389119	157.0	23.0
353174	22.0	13.0
389114	1485.0	514.0
135293	2873.0	284.0
135295	110.0	44.0
729196	2.0	0.0
729198	0.0	1.0
730180	0.0	0.0
353189	70.0	124.0
392752	38.0	17.0
389144	0.0	0.0
389141	4.0	0.0
123283	1756.0	841.0
102465944	0.0	0.0
353194	16.0	0.0
353196	0.0	0.0
389136	5511.0	3670.0
389137	3.0	4.0
390102	0.0	0.0
100526416	0.0	0.0
389125	6.0	2.0
389160	1412.0	44.0
390151	0.0	0.0
390152	0.0	0.0
729163	4.0	1.0
730152	0.0	0.0
390154	0.0	4.0
390155	0.0	0.0
390157	0.0	0.0
389168	22.0	12.0
390158	9.0	4.0
389161	1.0	1.0
147226	3.0	4.0
389158	0.0	1.0
