id	c5eb6a8e-2a5b-4268-8ae6-f6c13d3e3b01	95c75be7-d55d-4d74-9179-9be223230a5b
727676	0.0	0.0
107105271	0.0	0.0
727677	156.0	52.0
2899	2757.0	54.0
84418	2474.0	1257.0
2898	45.0	4.0
60468	651.0	114.0
84417	1405.0	42.0
2897	22.0	7.0
2896	16388.0	10699.0
60467	0.0	0.0
100500808	0.0	0.0
2895	3.0	0.0
100500809	0.0	0.0
2894	441.0	74.0
2893	888.0	7.0
100500801	0.0	0.0
100500802	10.0	6.0
100500803	0.0	0.0
23603	11199.0	3015.0
100129507	0.0	0.0
23604	1191.0	340.0
23605	0.0	0.0
23606	1.0	0.0
23607	3309.0	5350.0
23608	7347.0	5398.0
23609	1864.0	1161.0
286527	6.0	4.0
286528	0.0	1.0
23600	166.0	165.0
23601	16.0	80.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	0.0
23614	0.0	0.0
23615	19.0	20.0
23616	746.0	1033.0
286530	179.0	406.0
23617	0.0	0.0
23619	0.0	0.0
23612	2849.0	2117.0
23613	2913.0	2397.0
286544	3.0	2.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	10.0	14.0
100463528	0.0	0.0
441272	435.0	426.0
100379667	0.0	0.0
100288998	0.0	1.0
441263	14.0	43.0
441261	0.0	0.0
100288984	0.0	2.0
441295	0.0	0.0
441294	0.0	0.0
100463500	1.0	0.0
100288979	0.0	0.0
286512	2.0	2.0
286514	0.0	0.0
60625	714.0	488.0
441282	81.0	142.0
646377	0.0	0.0
100130579	2.0	2.0
646379	0.0	0.0
646378	3.0	0.0
23683	2623.0	1010.0
404281	47.0	40.0
100130572	0.0	0.0
646370	0.0	0.0
23682	267.0	442.0
100129587	0.0	0.0
100129583	266.0	328.0
100129584	0.0	1.0
441218	6.0	4.0
100130566	0.0	1.0
100130564	1.0	0.0
100130562	4715.0	3031.0
100130561	40.0	205.0
441212	233.0	110.0
646382	0.0	0.0
100129570	0.0	0.0
404266	20.0	1000.0
100130557	31.0	25.0
100130555	0.0	0.0
646390	0.0	0.0
441246	30.0	82.0
23666	263.0	80.0
23667	0.0	0.0
646392	0.0	0.0
23668	1.0	0.0
441251	0.0	2.0
441250	97.0	92.0
23660	772.0	542.0
100129564	0.0	0.0
100129566	1.0	2.0
100129561	0.0	0.0
100130549	0.0	0.0
130500	0.0	0.0
100129557	0.0	0.0
23673	5510.0	3143.0
441238	3.0	5.0
130502	341.0	126.0
23676	0.0	0.0
130507	3430.0	2469.0
23677	10858.0	2589.0
441234	0.0	0.0
23678	1776.0	2974.0
23679	0.0	0.0
23670	4374.0	2169.0
23671	92.0	0.0
100129556	1.0	0.0
100129555	0.0	0.0
23647	5350.0	4222.0
23648	5586.0	1755.0
100130539	10.0	1.0
23649	874.0	663.0
129521	0.0	0.0
100130535	0.0	0.0
23640	1916.0	1007.0
23641	3792.0	3098.0
23642	744.0	1341.0
23643	448.0	257.0
23644	2490.0	1064.0
23645	10839.0	3945.0
23646	13810.0	4787.0
100129543	5.0	11.0
23658	1695.0	1404.0
23659	1348.0	855.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	0.0
100130522	138.0	174.0
23650	21000.0	1771.0
23654	20684.0	14994.0
23657	174.0	440.0
117532	37.0	22.0
117531	11.0	6.0
100130519	93.0	9.0
23625	1031.0	608.0
23626	0.0	0.0
23627	167.0	97.0
100130514	0.0	0.0
441208	14.0	5.0
23620	2.0	0.0
23621	2823.0	1168.0
23623	1571.0	3981.0
23624	682.0	954.0
23636	3442.0	2741.0
23637	5004.0	3379.0
23639	224.0	78.0
100129515	0.0	0.0
23630	7.0	7.0
23632	76.0	53.0
23633	5938.0	3643.0
23635	3013.0	1158.0
100129512	0.0	0.0
404201	356.0	154.0
404203	0.0	0.0
129446	0.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	226.0	61.0
84561	548.0	1028.0
60592	4647.0	2809.0
84560	0.0	0.0
648947	5.0	16.0
646300	1.0	3.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	141.0	152.0
727736	0.0	0.0
84559	0.0	0.0
84557	886.0	352.0
84553	451.0	51.0
84552	1376.0	450.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	1.0
100499457	0.0	0.0
727764	2.0	8.0
102465669	0.0	0.0
102465668	0.0	4.0
646309	44.0	37.0
201627	2272.0	1210.0
646324	35.0	20.0
201626	2487.0	1852.0
727758	20.0	182.0
201625	32.0	9.0
648980	0.0	0.0
84572	4350.0	2718.0
646316	0.0	0.0
84570	103.0	126.0
345462	204.0	64.0
102465689	0.0	0.0
102465688	0.0	0.0
646330	0.0	1.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	12360.0	4547.0
727701	39.0	0.0
727703	7.0	0.0
727704	0.0	0.0
201633	29.0	85.0
2900	30.0	87.0
2908	6283.0	2456.0
2907	11529.0	10740.0
2906	65.0	70.0
2905	54.0	39.0
2904	64.0	19.0
2903	139.0	28.0
345456	0.0	0.0
2902	183.0	229.0
2901	164.0	24.0
406894	0.0	0.0
406893	0.0	1.0
406896	13.0	10.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	1.0
406897	0.0	0.0
102465695	0.0	0.0
646346	1.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	1.0	0.0
2911	12.0	11.0
201651	14.0	22.0
2919	194.0	186.0
2918	12.0	12.0
102465691	0.0	0.0
2917	27.0	37.0
2916	8.0	4.0
2915	4.0	1.0
2914	6.0	11.0
2913	2.0	8.0
2912	9.0	0.0
404220	3.0	3.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	1.0	14.0
406887	0.0	0.0
406886	15.0	4.0
406889	0.0	0.0
406888	3.0	0.0
23584	771.0	1003.0
23585	7777.0	9567.0
23586	1603.0	1533.0
23587	1702.0	667.0
23588	2929.0	3203.0
23589	3815.0	1480.0
406881	1.0	0.0
2922	81.0	8.0
2921	76.0	0.0
2920	1425.0	82.0
23580	11137.0	3493.0
23581	12.0	4.0
23582	3783.0	2261.0
23583	1159.0	923.0
404217	504.0	124.0
2928	0.0	0.0
2926	5466.0	7277.0
2925	545.0	33.0
2923	29447.0	22453.0
646366	0.0	0.0
345430	2.0	0.0
406875	0.0	0.0
404216	5.0	2.0
23595	1449.0	1128.0
23596	252.0	185.0
23597	2317.0	826.0
96597	3.0	1.0
23598	3673.0	3859.0
100130584	0.0	0.0
100130581	199.0	119.0
646360	7.0	5.0
129450	315.0	424.0
130429	0.0	0.0
2932	3500.0	2154.0
2931	3803.0	2938.0
23590	210.0	220.0
100129591	1.0	2.0
23591	3.0	0.0
23592	2362.0	1158.0
23593	6217.0	4269.0
23594	73.0	109.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	0.0	1.0
100499483	58.0	81.0
2939	22.0	11.0
2938	838.0	1423.0
2937	2941.0	1842.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	1942.0	4654.0
2935	9691.0	7855.0
2934	230995.0	22230.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2474.0	1909.0
60506	0.0	0.0
2944	2858.0	4466.0
2942	0.0	1.0
2941	1087.0	776.0
2940	3.0	4.0
2949	2474.0	2554.0
2948	1533.0	1011.0
2947	5995.0	4383.0
2946	1278.0	829.0
60526	708.0	1017.0
2954	1167.0	754.0
2953	4.0	0.0
2951	1.0	1.0
2950	22591.0	35671.0
2959	2355.0	1197.0
2958	2033.0	2933.0
2957	2275.0	3026.0
2956	3988.0	3224.0
100288948	0.0	0.0
60529	624.0	58.0
60528	4771.0	2067.0
2966	47.0	71.0
84504	0.0	2.0
2965	2550.0	1321.0
84503	260.0	230.0
2964	0.0	1.0
2963	1394.0	1205.0
2962	6647.0	4904.0
2961	1197.0	688.0
84502	81.0	11.0
2960	457.0	482.0
84501	233.0	697.0
2969	3376.0	2923.0
2968	113.0	136.0
2967	1503.0	1383.0
2980	0.0	0.0
2977	704.0	1766.0
2976	3227.0	2942.0
2975	6500.0	4865.0
2974	2.0	7.0
2972	1609.0	1343.0
2971	5050.0	5616.0
2970	57.0	169.0
2979	55.0	22.0
2978	5.0	2.0
154442	11.0	1.0
2990	5834.0	5864.0
225689	108.0	290.0
84519	57.0	73.0
84518	190.0	159.0
60559	8044.0	6302.0
100500914	0.0	0.0
2987	7863.0	6918.0
60558	1497.0	1763.0
84525	284.0	1612.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	784.0	158.0
100500917	0.0	0.0
2984	82.0	257.0
84522	2261.0	1265.0
100500918	0.0	0.0
2983	1108.0	940.0
100500919	0.0	0.0
84524	444.0	570.0
2982	3941.0	1741.0
2981	0.0	0.0
84520	486.0	473.0
100500910	0.0	0.0
100500911	0.0	2.0
2989	1.0	5.0
100500913	0.0	0.0
2999	108.0	40.0
84515	637.0	357.0
100500903	0.0	0.0
2998	6.0	27.0
84514	2749.0	1548.0
100500904	0.0	4.0
2997	3199.0	2683.0
84517	131.0	122.0
100500905	0.0	0.0
84516	4410.0	3367.0
2996	21.0	20.0
100500906	0.0	0.0
2995	3574.0	942.0
2994	0.0	0.0
100500908	7.0	0.0
84513	1755.0	1539.0
2993	0.0	2.0
100500909	0.0	0.0
2992	4036.0	2340.0
60561	857.0	745.0
60560	1156.0	1030.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	215.0	233.0
130497	4620.0	237.0
84548	839.0	722.0
84547	557.0	138.0
100500938	0.0	0.0
84549	1182.0	865.0
84546	0.0	0.0
84545	3064.0	2351.0
84542	417.0	384.0
84541	85.0	46.0
727795	79.0	16.0
84529	301.0	323.0
84536	176.0	181.0
84539	5.0	0.0
84532	2927.0	3155.0
84530	1.0	3.0
23729	256.0	85.0
201288	0.0	0.0
201283	525.0	301.0
23738	5.0	0.0
23731	6423.0	6354.0
23732	67.0	18.0
201299	3.0	22.0
201292	871.0	812.0
201294	1087.0	220.0
23704	1327.0	957.0
23705	2090.0	334.0
23708	1068.0	164.0
252840	0.0	0.0
252841	0.0	2.0
100288897	1.0	0.0
23710	7526.0	1241.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	3.0	3.0
100288861	0.0	0.0
84701	138.0	119.0
252884	130.0	128.0
84700	40.0	19.0
129841	2.0	0.0
94086	9.0	2.0
117854	413.0	159.0
100130450	4.0	1.0
154807	3807.0	4657.0
100129460	124.0	125.0
359710	0.0	0.0
94081	1294.0	1750.0
115201	909.0	690.0
100129468	0.0	0.0
100129464	0.0	1.0
286256	21.0	20.0
286257	876.0	631.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	532.0	500.0
646269	4.0	1.0
646262	0.0	0.0
286262	1078.0	871.0
142827	4.0	669.0
100129452	0.0	3.0
646278	25.0	12.0
100130435	1.0	0.0
727800	290.0	399.0
646270	4.0	3.0
154822	46.0	11.0
23782	0.0	0.0
23783	3.0	0.0
23784	3.0	0.0
23786	4155.0	3691.0
23787	12296.0	5125.0
646273	0.0	0.0
23788	3795.0	3575.0
359730	0.0	7.0
359731	0.0	0.0
23780	2029.0	1254.0
23781	0.0	0.0
345079	971.0	419.0
154810	5961.0	1600.0
100129438	0.0	0.0
94097	1066.0	1109.0
359737	0.0	1.0
359738	0.0	1.0
359739	1.0	3.0
646282	158.0	126.0
359736	0.0	2.0
359740	0.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	11.0	4.0
139201	10.0	5.0
129804	1526.0	382.0
129807	20.0	19.0
129880	460.0	241.0
23768	3379.0	1104.0
23769	19.0	19.0
129881	122.0	33.0
100130418	617.0	154.0
345062	0.0	0.0
286204	356.0	4.0
100129428	0.0	0.0
286205	584.0	696.0
100129427	0.0	0.0
23760	4872.0	3182.0
359748	0.0	0.0
100862854	0.0	0.0
286207	130.0	75.0
359749	0.0	0.0
23761	2315.0	1716.0
100862855	0.0	0.0
23762	435.0	332.0
23764	7917.0	2711.0
359744	0.0	0.0
100862850	0.0	0.0
23765	2227.0	1271.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	252.0	75.0
100862853	0.0	1.0
359747	0.0	0.0
359751	0.0	0.0
359752	8.0	1.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	122.0	284.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	2793.0	1903.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	14137.0	7292.0
359761	0.0	4.0
129868	0.0	0.0
23746	1.0	0.0
102465502	3.0	1.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	77.0	9.0
23749	0.0	0.0
100129403	2.0	4.0
345041	27.0	6.0
100129405	108.0	124.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	14366.0	8959.0
102465507	0.0	0.0
23742	0.0	0.0
359766	0.0	0.0
23743	622.0	261.0
359767	0.0	1.0
102465505	0.0	0.0
130813	43.0	5.0
23744	0.0	0.0
102465504	5.0	0.0
130814	2984.0	2637.0
102465503	0.0	0.0
359774	0.0	3.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	2.0
359771	0.0	0.0
359772	0.0	1.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	1.0
23759	2425.0	2287.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	23.0	6.0
347694	3.0	1.0
286239	1.0	0.0
23751	0.0	2.0
102465519	0.0	0.0
23752	3.0	1.0
23753	956.0	439.0
115207	12406.0	4973.0
359777	0.0	0.0
102465517	0.0	0.0
130827	245.0	500.0
359778	0.0	0.0
102465516	0.0	0.0
115209	997.0	913.0
23755	18.0	0.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	19.0	64.0
347688	10.0	42.0
102465524	0.0	0.0
94005	4224.0	2113.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	53.0	72.0
727866	5.0	1.0
57060	1902.0	560.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	13068.0	6349.0
102465526	0.0	0.0
727865	3.0	26.0
102465525	0.0	0.0
84687	3579.0	2776.0
727859	0.0	0.0
84689	66.0	866.0
84688	8.0	26.0
139135	3.0	0.0
84684	0.0	0.0
84681	1277.0	992.0
84680	661.0	277.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	58.0	27.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	4144.0	274.0
84676	62.0	15.0
84675	8.0	13.0
140123	0.0	0.0
84678	1712.0	797.0
84677	0.0	0.0
84672	0.0	0.0
84671	649.0	514.0
84674	1123.0	492.0
84673	0.0	0.0
152101	0.0	0.0
152100	524.0	617.0
94027	14.0	7.0
94026	0.0	4.0
94025	3011.0	23.0
129787	1887.0	1150.0
57088	3296.0	1296.0
127124	0.0	2.0
57089	309.0	494.0
57082	79.0	372.0
57084	0.0	0.0
57085	1960.0	1077.0
152118	0.0	0.0
152110	1992.0	55.0
154790	14.0	3.0
154791	311.0	167.0
646201	0.0	3.0
57091	182.0	109.0
94015	580.0	262.0
57092	7942.0	5458.0
646202	20.0	15.0
57097	924.0	457.0
57099	695.0	399.0
727879	0.0	1.0
57093	0.0	0.0
166752	39.0	1.0
57094	0.0	9.0
57095	2755.0	1166.0
57096	69.0	76.0
139163	0.0	0.0
84698	173.0	88.0
84699	0.0	0.0
84694	0.0	0.0
84693	676.0	499.0
100499563	0.0	0.0
84696	71.0	148.0
84695	387.0	190.0
84690	19.0	4.0
84692	15.0	0.0
84691	1.0	2.0
130752	58.0	48.0
646213	0.0	0.0
100130495	4.0	6.0
646208	3.0	0.0
94039	526.0	289.0
94031	6242.0	1960.0
94030	64.0	44.0
100130484	0.0	0.0
94033	4.0	2.0
94032	6.0	69.0
727810	1.0	1.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	392.0	184.0
727805	0.0	0.0
139105	0.0	0.0
646218	0.0	0.0
347744	47.0	41.0
347741	4.0	29.0
646231	0.0	0.0
154743	875.0	503.0
130773	6.0	0.0
727842	0.0	0.0
100129480	112.0	102.0
100129482	1084.0	702.0
727837	0.0	0.0
347736	23.0	11.0
347733	1744.0	27.0
347732	18.0	24.0
347735	5834.0	3146.0
347734	4358.0	2233.0
347731	1.0	0.0
646243	0.0	0.0
94059	305.0	191.0
347730	12.0	2.0
646249	0.0	0.0
201305	73.0	15.0
100130466	1.0	0.0
727833	0.0	0.0
727835	1.0	0.0
100130462	0.0	0.0
94056	5387.0	4780.0
100130461	1.0	2.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	52.0	104.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	6534.0	4074.0
347717	3.0	0.0
347716	3.0	5.0
101154644	0.0	0.0
152195	194.0	351.0
100288831	0.0	0.0
164153	6.0	6.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	525.0	209.0
347705	0.0	1.0
347702	0.0	0.0
152185	994.0	1157.0
347701	0.0	0.0
100288827	0.0	2.0
100288825	0.0	0.0
57000	27.0	22.0
57001	493.0	335.0
84618	1.0	1.0
84617	13500.0	1368.0
84619	312.0	199.0
57007	15466.0	4470.0
84624	3310.0	1978.0
84627	1295.0	594.0
84626	880.0	414.0
57002	494.0	381.0
57003	9402.0	8895.0
84620	194.0	70.0
84623	104.0	54.0
57004	0.0	2.0
84622	279.0	148.0
100288814	8.0	0.0
57010	200.0	28.0
57017	2027.0	1376.0
84614	512.0	1024.0
57018	5474.0	2193.0
57019	2294.0	1146.0
84616	0.0	0.0
84612	744.0	1713.0
57016	850.0	6512.0
96626	0.0	0.0
100288805	22.0	10.0
100288801	1.0	0.0
100288802	0.0	0.0
57020	3530.0	2676.0
164127	3.0	0.0
166785	540.0	413.0
84639	0.0	0.0
84647	0.0	4.0
84649	2043.0	2821.0
60678	1269.0	820.0
60677	3.0	1.0
84648	0.0	0.0
60676	401.0	38.0
84643	0.0	0.0
60675	2.0	3.0
139170	5.0	0.0
101154686	0.0	0.0
84645	252.0	49.0
60674	7558.0	30334.0
57026	20.0	35.0
60673	1774.0	780.0
152138	0.0	0.0
60672	789.0	568.0
152137	7267.0	3202.0
252946	0.0	0.0
84641	4258.0	3872.0
252948	0.0	0.0
84640	2408.0	2060.0
252949	0.0	0.0
154796	3346.0	1187.0
96610	121.0	119.0
164118	2.0	3.0
84629	10049.0	5562.0
84628	41.0	19.0
727897	1255.0	36.0
57030	474.0	59.0
84636	7.0	17.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	582.0	759.0
84632	3547.0	565.0
60686	573.0	481.0
84631	32.0	11.0
57037	2176.0	1232.0
84634	18.0	7.0
60685	4915.0	3286.0
105370183	0.0	0.0
57038	2065.0	1478.0
60684	2525.0	2425.0
60682	714.0	362.0
60681	6481.0	4032.0
84630	9.0	17.0
60680	95.0	5.0
252953	0.0	0.0
252954	0.0	0.0
139189	2.0	0.0
252955	0.0	0.0
252956	0.0	0.0
57045	3248.0	3230.0
84669	1730.0	1879.0
84668	2728.0	574.0
84665	0.0	0.0
57047	3.0	4.0
84664	0.0	0.0
84667	2.0	6.0
84666	0.0	0.0
84661	1411.0	2103.0
84660	18.0	10.0
84662	1695.0	664.0
648809	2.0	0.0
648822	2.0	0.0
57053	39.0	26.0
57054	0.0	0.0
57055	0.0	0.0
57050	3072.0	1344.0
166793	246.0	213.0
84658	7.0	0.0
84657	78.0	24.0
84659	214.0	12.0
84654	0.0	0.0
57057	0.0	0.0
84656	6712.0	5089.0
84650	1812.0	2282.0
84651	0.0	1.0
100132917	1.0	0.0
100132918	0.0	0.0
252983	612.0	523.0
441073	68.0	76.0
100132920	4.0	0.0
100132923	8.0	0.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	262.0	91.0
441061	23.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	2.0	0.0
441094	292.0	142.0
100132940	0.0	0.0
252968	0.0	1.0
252969	1365.0	465.0
100132948	22.0	1.0
100132949	0.0	0.0
286310	0.0	1.0
404093	2662.0	1050.0
286319	1747.0	1006.0
100288772	3.0	0.0
441027	1420.0	2951.0
441026	0.0	1.0
441024	900.0	419.0
441032	378.0	300.0
84803	480.0	320.0
164091	993.0	819.0
100132963	0.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	85.0	84.0
100288757	0.0	0.0
100132973	0.0	2.0
100132978	5.0	0.0
100132979	0.0	0.0
359803	1.0	4.0
359804	4.0	2.0
100288742	0.0	0.0
359806	0.0	0.0
84816	511.0	167.0
359800	2.0	1.0
84818	3374.0	1475.0
441046	44.0	16.0
84817	1175.0	747.0
359802	0.0	0.0
84823	2836.0	2576.0
57205	1620.0	607.0
441054	92.0	13.0
84824	44.0	15.0
441051	8.0	13.0
441050	38.0	51.0
84820	210.0	130.0
100132987	1.0	12.0
57209	659.0	399.0
100288739	0.0	0.0
84809	462.0	242.0
84808	117.0	59.0
57210	1302.0	1031.0
84804	549.0	598.0
100288730	85.0	30.0
84807	301.0	134.0
441034	43.0	41.0
84812	375.0	614.0
57215	2102.0	965.0
84811	1146.0	507.0
57216	1643.0	291.0
57217	3127.0	665.0
84814	294.0	103.0
100132992	2.0	0.0
57211	486.0	230.0
100132994	0.0	0.0
57212	1966.0	752.0
57213	595.0	723.0
100132995	1.0	2.0
57214	132.0	240.0
105370242	0.0	0.0
286365	0.0	2.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	4.0	4.0
648791	152.0	51.0
359822	0.0	0.0
100129347	36.0	4.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	3.0	2.0
130728	2.0	1.0
286380	0.0	5.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	5.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	6.0	8.0
100130311	903.0	131.0
100130310	0.0	0.0
130733	367.0	38.0
359844	0.0	0.0
359845	1565.0	640.0
727914	11.0	0.0
727915	0.0	0.0
100129325	1.0	1.0
100129320	7.0	9.0
646168	8.0	9.0
100129319	0.0	0.0
100130307	0.0	2.0
100129315	0.0	0.0
100130302	0.0	0.0
727910	749.0	362.0
100130301	0.0	5.0
345193	2.0	37.0
130749	12.0	24.0
646164	0.0	0.0
727909	0.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	2.0	0.0
646175	0.0	0.0
646174	1.0	2.0
115123	360.0	184.0
286333	76.0	21.0
286336	203.0	230.0
115106	965.0	721.0
100306975	0.0	0.0
115111	56.0	40.0
286343	1583.0	419.0
286348	0.0	0.0
646193	21.0	3.0
100886964	0.0	0.0
646192	0.0	0.0
646196	0.0	6.0
646195	2536.0	4817.0
100534599	2.0	1.0
130700	0.0	0.0
100306951	108.0	172.0
100534595	103.0	31.0
100132911	0.0	0.0
100534592	8.0	1.0
100534593	18.0	27.0
286362	0.0	0.0
100132916	0.0	0.0
100240709	3.0	1.0
129684	5.0	0.0
57180	496.0	386.0
129685	1213.0	896.0
100240707	0.0	2.0
727982	12.0	16.0
57185	4044.0	2196.0
727987	0.0	0.0
57186	3479.0	1167.0
57187	3112.0	3341.0
57188	1074.0	360.0
57181	1506.0	1247.0
94122	181.0	307.0
57182	2135.0	2277.0
727984	1.0	6.0
94121	2351.0	1507.0
94120	616.0	103.0
57184	789.0	591.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	8.0	3.0
57189	3516.0	3416.0
359792	10.0	3.0
127018	869.0	1512.0
359793	0.0	0.0
100240711	0.0	2.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	2.0	0.0
100240713	0.0	1.0
94115	0.0	0.0
57190	11733.0	11247.0
727970	2.0	2.0
57191	48.0	4.0
166614	306.0	141.0
57198	3864.0	774.0
57192	1286.0	827.0
359799	0.0	0.0
57194	1370.0	434.0
727969	0.0	0.0
84798	1373.0	1823.0
140004	0.0	0.0
84793	76.0	49.0
84792	1035.0	825.0
84795	795.0	333.0
84791	247.0	603.0
84790	4259.0	4387.0
154661	371.0	152.0
154664	48.0	190.0
166647	3525.0	2337.0
127003	13.0	10.0
127002	259.0	106.0
115019	6.0	15.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	0.0	13.0
100130391	0.0	0.0
115024	2016.0	1572.0
142679	328.0	187.0
648729	1.0	6.0
142678	1457.0	669.0
347894	0.0	0.0
102465436	4.0	0.0
94137	25.0	11.0
727991	0.0	0.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	2.0	0.0
102465430	0.0	0.0
100130388	4.0	10.0
100130386	6.0	0.0
94134	4280.0	2218.0
100130384	0.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	42.0	10.0
100129394	10.0	4.0
142683	0.0	1.0
142686	56.0	57.0
142685	0.0	0.0
152007	3837.0	936.0
152006	3727.0	1781.0
142689	4.0	12.0
140028	0.0	0.0
152002	1044.0	1026.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	3.0	0.0
345222	13.0	20.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	1.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	2.0
127069	0.0	0.0
94161	2.0	9.0
100130376	0.0	0.0
94160	8.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	8.0	1.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	553.0	605.0
100129385	2.0	0.0
100129387	845.0	1236.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	5.0	2.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	3.0	2.0
102465451	0.0	4.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	1.0	0.0
102465469	0.0	0.0
102465468	3.0	0.0
102465467	0.0	0.0
347862	2342.0	1431.0
102465466	0.0	0.0
102465465	0.0	1.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	5.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	170.0	142.0
727964	0.0	0.0
100129361	1570.0	1172.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	3.0	4.0
100129368	0.0	1.0
347853	0.0	1.0
102465479	0.0	0.0
102465478	2.0	0.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	22.0	25.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2485.0	1395.0
100009667	5.0	0.0
100130342	0.0	0.0
100009668	0.0	2.0
101154753	0.0	0.0
100009669	0.0	0.0
