id	af504400-7f49-4561-a8e4-8b0b6ca3d02d	b3b6981a-b5db-481c-bc27-76a114856b03
84616	0.0	1.0
84612	234.0	7376.0
57016	6.0	14.0
96626	0.0	0.0
100288805	40.0	28.0
100288801	0.0	2.0
100288802	0.0	0.0
57020	3406.0	2428.0
164127	0.0	81.0
166785	669.0	520.0
84639	0.0	0.0
84647	2.0	0.0
84649	45585.0	1885.0
60678	1013.0	1176.0
60677	2.0	0.0
84648	0.0	0.0
60676	236.0	7.0
84643	0.0	0.0
60675	4.0	0.0
139170	2.0	0.0
101154686	0.0	0.0
84645	198.0	40.0
60674	8407.0	3889.0
57026	12.0	42.0
60673	667.0	1157.0
152138	0.0	0.0
60672	726.0	539.0
152137	7249.0	2610.0
252946	0.0	0.0
84641	2776.0	3090.0
252948	0.0	0.0
84640	1591.0	1750.0
252949	0.0	0.0
154796	2709.0	6015.0
96610	124.0	139.0
164118	4.0	0.0
84629	4644.0	8968.0
84628	51.0	35.0
727897	458.0	5111.0
57030	312.0	38.0
84636	34.0	5.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	2263.0	364.0
84632	2175.0	1272.0
60686	627.0	387.0
84631	34.0	7.0
57037	1467.0	705.0
84634	3.0	458.0
60685	4392.0	6167.0
105370183	1.0	3.0
57038	2211.0	1025.0
60684	2662.0	2425.0
60682	646.0	334.0
60681	3452.0	8903.0
84630	22.0	2.0
60680	203.0	98.0
252953	0.0	0.0
252954	0.0	0.0
139189	11.0	0.0
252955	0.0	0.0
252956	0.0	0.0
57045	2008.0	4912.0
84669	1884.0	3141.0
84668	3011.0	543.0
84665	0.0	0.0
57047	2.0	9.0
84664	0.0	0.0
84667	7.0	0.0
84666	0.0	0.0
84661	1024.0	2025.0
84660	13.0	9.0
84662	1004.0	862.0
648809	0.0	2.0
648822	0.0	1.0
57053	30.0	27.0
57054	0.0	0.0
57055	0.0	0.0
57050	1442.0	1127.0
166793	382.0	135.0
84658	3.0	1.0
84657	72.0	13.0
84659	118.0	6.0
84654	0.0	0.0
57057	1.0	0.0
84656	4519.0	5945.0
84650	979.0	1034.0
84651	0.0	0.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	581.0	1201.0
441073	41.0	19.0
100132920	0.0	0.0
100132923	25.0	32.0
100132929	3.0	1.0
100288797	0.0	1.0
441056	0.0	0.0
441066	0.0	0.0
252995	202.0	677.0
441061	1.0	3.0
100132932	0.0	0.0
100132938	1.0	0.0
100288785	1.0	0.0
441094	440.0	284.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1297.0	3049.0
100132948	4.0	2.0
100132949	1.0	0.0
286310	6.0	0.0
404093	1995.0	3679.0
286319	698.0	661.0
100288772	2.0	0.0
441027	1229.0	264.0
441026	0.0	2.0
441024	522.0	363.0
441032	284.0	108.0
84803	366.0	282.0
164091	698.0	899.0
100132963	1.0	0.0
100132965	0.0	2.0
100132967	0.0	0.0
152098	82.0	70.0
100288757	1.0	0.0
100132973	0.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	7.0	3.0
359804	1.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	323.0	262.0
359800	0.0	1.0
84818	2107.0	2531.0
441046	42.0	116.0
84817	785.0	1900.0
359802	0.0	1.0
84823	882.0	4114.0
57205	1431.0	1246.0
441054	56.0	61.0
84824	75.0	13.0
441051	2.0	3.0
441050	40.0	78.0
84820	205.0	94.0
100132987	2.0	2.0
57209	939.0	529.0
100288739	1.0	0.0
84809	737.0	219.0
84808	42.0	68.0
57210	765.0	341.0
84804	762.0	747.0
100288730	84.0	12.0
84807	168.0	167.0
441034	38.0	23.0
84812	566.0	666.0
57215	1228.0	1471.0
84811	1023.0	1036.0
57216	1662.0	220.0
57217	2266.0	2223.0
84814	441.0	67.0
100132992	0.0	1.0
57211	973.0	117.0
100132994	0.0	0.0
57212	1863.0	1038.0
57213	540.0	410.0
100132995	0.0	1.0
57214	163.0	367.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	1.0	0.0
100130335	6.0	10.0
648791	192.0	14.0
359822	0.0	0.0
100129347	16.0	3.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	1.0
130728	2.0	0.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	1.0
404024	0.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	7.0	5.0
100130311	297.0	134.0
100130310	0.0	0.0
130733	213.0	63.0
359844	2.0	1.0
359845	2764.0	1353.0
727914	1.0	0.0
727915	0.0	0.0
100129325	0.0	0.0
100129320	47.0	1.0
646168	48.0	0.0
100129319	0.0	0.0
100130307	3.0	0.0
100129315	0.0	0.0
100130302	1.0	5.0
727910	2099.0	1429.0
100130301	4.0	2.0
345193	16.0	6.0
130749	19.0	5.0
646164	0.0	0.0
727909	3.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	17.0	4.0
646175	0.0	2.0
646174	1.0	0.0
115123	337.0	627.0
286333	70.0	16.0
286336	427.0	243.0
115106	654.0	2755.0
100306975	0.0	0.0
115111	91.0	4.0
286343	1134.0	1600.0
286348	1.0	0.0
646193	3.0	7.0
100886964	0.0	0.0
646192	2.0	17.0
646196	1.0	4.0
646195	5493.0	5015.0
100534599	8.0	3.0
130700	0.0	0.0
100306951	157.0	193.0
100534595	14.0	5.0
100132911	0.0	0.0
100534592	2.0	5.0
100534593	79.0	56.0
286362	0.0	0.0
100132916	0.0	1.0
100240709	1.0	3.0
129684	0.0	1.0
57180	309.0	294.0
129685	2142.0	1741.0
100240707	2.0	0.0
727982	3.0	0.0
57185	3294.0	597.0
727987	0.0	0.0
57186	4560.0	760.0
57187	3009.0	4424.0
57188	803.0	122.0
57181	1505.0	6592.0
94122	149.0	4291.0
57182	2305.0	2646.0
727984	3.0	2.0
94121	2478.0	2943.0
94120	1018.0	81.0
57184	1267.0	681.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	21.0	6.0
57189	3649.0	874.0
359792	9.0	6.0
127018	980.0	1524.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	1.0	1.0
100240710	0.0	0.0
345258	0.0	1.0
100240713	0.0	0.0
94115	0.0	0.0
57190	8145.0	11623.0
727970	4.0	0.0
57191	55.0	98.0
166614	393.0	139.0
57198	2580.0	2031.0
57192	1400.0	1936.0
359799	0.0	0.0
57194	915.0	819.0
727969	0.0	0.0
84798	1433.0	4181.0
140004	0.0	0.0
84793	97.0	131.0
84792	896.0	1349.0
84795	1165.0	192.0
84791	360.0	853.0
84790	1929.0	6908.0
154661	207.0	119.0
154664	29.0	3.0
166647	3032.0	920.0
127003	7.0	23.0
127002	217.0	233.0
115019	2.0	1.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	5.0	14.0
100130391	1.0	0.0
115024	2024.0	3837.0
142679	212.0	84.0
648729	5.0	2.0
142678	746.0	288.0
347894	0.0	0.0
102465436	0.0	0.0
94137	37.0	0.0
727991	10.0	1.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	3.0	2.0
100130386	2.0	0.0
94134	3005.0	313.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	31.0	12.0
100129394	3.0	1.0
142683	0.0	0.0
142686	103.0	25.0
142685	2.0	5.0
152007	2937.0	563.0
152006	3868.0	1871.0
142689	14.0	9.0
140028	0.0	0.0
152002	740.0	1329.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	12.0	9.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	2.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	6.0	7.0
100130376	1.0	0.0
94160	2.0	30.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	1.0	655.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	540.0	477.0
100129385	4.0	0.0
100129387	2526.0	637.0
102465458	0.0	0.0
102465457	1.0	0.0
94158	11.0	4.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	13.0	0.0
102465451	2.0	2.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	0.0	1.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	2566.0	2742.0
102465466	0.0	0.0
102465465	1.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	4.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	155.0	221.0
727964	0.0	0.0
100129361	1250.0	1957.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	7.0	2.0
100129368	0.0	0.0
347853	1.0	0.0
102465479	0.0	0.0
102465478	2.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	41.0	25.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1497.0	3299.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	8.0	1.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	16.0	33.0
100129351	0.0	0.0
100129354	6.0	2.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	0.0	5.0
102465486	0.0	0.0
102465485	1.0	0.0
102465484	0.0	1.0
164045	31.0	0.0
57105	65.0	26.0
57106	272.0	351.0
84726	11748.0	5102.0
57107	960.0	896.0
84725	714.0	794.0
57108	4.0	3.0
57101	233.0	181.0
84720	1857.0	5442.0
57102	910.0	1094.0
57103	315.0	643.0
84722	147.0	756.0
57104	39419.0	7876.0
102465483	0.0	0.0
102465482	1.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1039.0	1146.0
102465499	0.0	0.0
100288713	0.0	3.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	73.0	5.0
57110	100.0	5.0
57111	2422.0	8961.0
84706	2158.0	948.0
84705	552.0	1367.0
84708	1239.0	753.0
84707	497.0	128.0
57116	15.0	282.0
57117	1154.0	1119.0
57118	1490.0	1550.0
57119	5.0	0.0
57113	0.0	0.0
57115	0.0	2.0
102465494	0.0	0.0
102465493	1.0	0.0
102465492	0.0	0.0
102465491	1.0	0.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	2819.0	1102.0
57121	146.0	235.0
57122	1864.0	3665.0
201456	45.0	229.0
127086	0.0	0.0
57127	8.0	287.0
57128	1411.0	1189.0
57129	1081.0	1881.0
84747	2675.0	773.0
57124	15049.0	1744.0
57125	1659.0	1343.0
57126	7.0	1.0
84740	16.0	1.0
152078	529.0	145.0
127074	0.0	0.0
57130	2270.0	7588.0
57132	2642.0	2947.0
84727	175.0	213.0
127077	0.0	0.0
84735	13.0	24.0
84734	236.0	193.0
57139	435.0	1001.0
115098	1260.0	2216.0
201475	2118.0	1475.0
57134	1337.0	688.0
57135	0.0	0.0
57136	10665.0	9343.0
84733	134.0	359.0
57142	39167.0	21036.0
57143	530.0	408.0
57144	202.0	17.0
201477	0.0	0.0
57140	5032.0	4587.0
57149	2194.0	1566.0
84767	0.0	0.0
140032	0.0	0.0
84769	430.0	861.0
57146	3063.0	2025.0
57147	1178.0	1263.0
84766	759.0	1598.0
84765	650.0	207.0
57148	4739.0	9561.0
152015	449.0	3.0
57152	5.0	1.0
57153	13865.0	20658.0
166655	0.0	0.0
57154	2561.0	2692.0
84749	1536.0	1357.0
57150	389.0	200.0
57151	0.0	0.0
84759	572.0	450.0
140043	0.0	0.0
57156	107.0	1525.0
57157	1066.0	2510.0
139060	0.0	6.0
84752	671.0	2394.0
57158	1091.0	43.0
57159	7.0	0.0
84750	545.0	66.0
152024	0.0	1.0
139067	0.0	0.0
139065	574.0	1289.0
94104	1665.0	1082.0
94103	7752.0	4576.0
96764	1312.0	1644.0
94107	1833.0	2340.0
57165	79.0	26.0
94101	1741.0	1459.0
57161	1338.0	239.0
57162	3213.0	712.0
57167	11.0	484.0
57168	105.0	226.0
57169	4383.0	3652.0
84787	335.0	401.0
57175	2283.0	3576.0
57176	1183.0	3700.0
57171	665.0	1281.0
57172	6.0	14.0
84779	2.0	0.0
57178	9991.0	8809.0
139081	2.0	4.0
84775	444.0	371.0
57179	5571.0	6467.0
84777	73.0	44.0
84771	16.0	6.0
113655	553.0	2832.0
732538	0.0	0.0
353323	0.0	0.0
353322	228.0	60.0
353324	6.0	12.0
100996279	1.0	0.0
149603	5089.0	12554.0
341333	4.0	0.0
343990	964.0	1441.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	1.0
162605	0.0	0.0
353345	19.0	27.0
84900	133.0	822.0
84902	1296.0	1774.0
149628	77.0	11.0
84901	2007.0	2193.0
341315	249.0	61.0
113622	288.0	52.0
353355	84.0	152.0
149643	3.0	3.0
150622	5.0	0.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	2.0	0.0
642513	1.0	0.0
100852405	0.0	0.0
642517	89.0	26.0
100852410	35.0	26.0
84919	5497.0	5915.0
84918	2358.0	3552.0
389322	34.0	52.0
390311	0.0	3.0
389320	0.0	0.0
390313	0.0	0.0
84915	229.0	1597.0
84914	1085.0	4411.0
497190	4.0	2.0
84916	2224.0	2387.0
84922	650.0	899.0
390318	0.0	0.0
84924	496.0	527.0
84923	986.0	1389.0
84920	149.0	450.0
123016	1163.0	1123.0
497189	9.0	3.0
642521	0.0	0.0
390320	0.0	0.0
84908	1255.0	1347.0
390321	0.0	0.0
353376	15.0	7.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	1093.0	549.0
390324	0.0	0.0
654503	1.0	1.0
84904	107.0	380.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	7.0	14.0
84905	309.0	604.0
84911	193.0	325.0
390329	0.0	0.0
84910	1794.0	3448.0
84913	2796.0	100.0
84912	1336.0	703.0
113691	21.0	10.0
642538	0.0	0.0
113675	321.0	1553.0
84937	1084.0	1145.0
84936	1327.0	2767.0
84939	2252.0	1165.0
84938	743.0	741.0
84944	0.0	2.0
57325	1142.0	1229.0
57326	8948.0	9131.0
84946	1168.0	739.0
84945	941.0	703.0
84940	267.0	45.0
389336	54.0	49.0
389337	3640.0	923.0
84942	296.0	437.0
84941	158.0	1585.0
642546	3.0	0.0
343930	0.0	0.0
84929	10.0	9.0
389333	106.0	140.0
84926	3918.0	3361.0
84925	897.0	2267.0
84928	1472.0	4386.0
57336	359.0	325.0
84933	233.0	363.0
84932	1582.0	608.0
57337	1254.0	1042.0
84935	2094.0	202.0
57338	21.0	13.0
84934	689.0	1986.0
57332	179.0	308.0
57333	1393.0	1104.0
84931	1.0	0.0
84930	575.0	1620.0
57335	276.0	320.0
103752554	0.0	0.0
103752555	2.0	2.0
642559	17.0	0.0
390352	3.0	2.0
390354	410.0	310.0
389362	628.0	422.0
150677	3.0	0.0
150678	1278.0	5734.0
377381	93.0	118.0
162655	294.0	171.0
390363	1.0	1.0
147040	1074.0	1058.0
343901	0.0	0.0
149699	0.0	1.0
150684	1126.0	1191.0
150681	4.0	0.0
159013	1333.0	1158.0
221504	1.0	4.0
103752581	13.0	4.0
389386	0.0	0.0
389383	4.0	222.0
389384	0.0	2.0
123041	46.0	10.0
162681	207.0	830.0
123036	6799.0	543.0
103752587	0.0	0.0
150696	3595.0	10908.0
103752588	3.0	0.0
103752589	7.0	2.0
103752583	0.0	0.0
103752584	26.0	5.0
103752585	1.0	0.0
103752586	0.0	0.0
390340	0.0	0.0
389376	5.0	2.0
221527	136.0	255.0
390394	3.0	0.0
149647	1.0	0.0
389396	0.0	0.0
123099	305.0	6099.0
389395	1.0	1.0
123096	2390.0	958.0
137682	603.0	1198.0
390378	0.0	0.0
221545	571.0	875.0
221547	7.0	8.0
147011	101.0	116.0
147007	700.0	1966.0
100996295	0.0	15.0
137695	870.0	1430.0
162632	39.0	2.0
149685	0.0	1.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	80.0	426.0
100996280	2.0	0.0
94240	312.0	264.0
94241	2075.0	2460.0
94236	0.0	0.0
94235	0.0	4.0
94234	56.0	34.0
94239	5635.0	8372.0
94233	14.0	6.0
390294	0.0	4.0
390297	0.0	0.0
390298	0.0	1.0
221584	34.0	148.0
150590	137.0	354.0
94274	1069.0	53.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	0.0
414766	5.0	19.0
414767	0.0	0.0
654434	389.0	507.0
400123	6.0	1.0
400121	0.0	0.0
57221	1751.0	3688.0
84838	2239.0	2184.0
400120	11.0	1.0
84837	262.0	12.0
84839	4.0	2.0
57226	1858.0	1561.0
84844	1059.0	1780.0
84847	6.0	2.0
57228	490.0	980.0
57222	11857.0	39607.0
402779	0.0	0.0
402778	424.0	1818.0
57223	5177.0	5084.0
57224	745.0	500.0
84842	41.0	445.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	0.0
642448	1.0	5.0
642461	0.0	0.0
642460	3.0	8.0
414777	1220.0	1278.0
414778	9.0	5.0
57231	2406.0	2701.0
400110	0.0	1.0
57232	193.0	186.0
654427	7.0	8.0
84826	0.0	0.0
654429	0.0	44.0
84833	2501.0	2778.0
84836	7826.0	7971.0
84830	253.0	52.0
57234	161.0	11.0
84832	0.0	0.0
654433	48.0	19.0
9001	183.0	8.0
9002	1058.0	620.0
642475	234.0	726.0
84859	2505.0	1763.0
84867	24.0	22.0
84866	1695.0	4303.0
84869	1251.0	1455.0
84868	1035.0	1205.0
654463	1.0	22.0
84865	194.0	230.0
84864	1615.0	1113.0
84861	1233.0	1911.0
9014	533.0	472.0
9015	198.0	301.0
9013	2075.0	1417.0
9019	13621.0	12209.0
9016	309.0	468.0
341392	24.0	1.0
84848	42.0	19.0
84856	114.0	22.0
84858	575.0	99.0
84852	196.0	154.0
102725176	0.0	0.0
84851	706.0	416.0
642477	13.0	11.0
84850	1.0	0.0
105376946	0.0	0.0
9025	871.0	732.0
9026	1876.0	2522.0
9023	244.0	37.0
113612	1404.0	827.0
9024	30.0	18.0
642493	1.0	0.0
9027	3.0	1.0
9028	54.0	238.0
400165	0.0	2.0
9021	12270.0	1946.0
9022	83.0	60.0
9020	1178.0	893.0
84889	530.0	62.0
84888	3000.0	7192.0
654483	6.0	26.0
84885	924.0	2522.0
654486	1.0	0.0
84886	7687.0	3810.0
84881	1393.0	947.0
642489	34.0	31.0
84883	5440.0	1045.0
654480	2.0	5.0
9037	5039.0	1492.0
9034	266.0	129.0
9038	0.0	0.0
9039	2459.0	3759.0
400156	3.0	0.0
9032	0.0	0.0
9033	19.0	90.0
9031	5502.0	9683.0
84878	706.0	803.0
84879	381.0	167.0
84874	1073.0	1074.0
84873	0.0	1.0
84876	972.0	2531.0
84875	1619.0	2101.0
84870	385.0	130.0
84872	629.0	495.0
84871	22.0	99.0
9047	55.0	8.0
9048	18.0	2411.0
9045	32625.0	31358.0
9046	458.0	130.0
9049	1772.0	1125.0
106480985	0.0	1.0
9040	1725.0	3055.0
106480984	1.0	0.0
106480987	0.0	0.0
106480986	0.0	2.0
9043	6417.0	5261.0
400141	141.0	237.0
106480989	1.0	0.0
9044	3339.0	1243.0
106480988	0.0	0.0
57282	16.0	2.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	0.0	3.0
414753	0.0	0.0
414754	1.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	0.0
341356	0.0	0.0
9058	1586.0	4.0
9056	648.0	927.0
9057	1041.0	601.0
341350	4.0	8.0
9050	1018.0	219.0
106480996	0.0	0.0
9051	177.0	72.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	1063.0	1768.0
9054	1241.0	2901.0
9055	365.0	9034.0
106480999	0.0	0.0
9052	1394.0	15097.0
9053	1220.0	2192.0
84899	645.0	976.0
282569	0.0	0.0
400129	4.0	13.0
84896	3165.0	3299.0
84895	771.0	637.0
400128	282.0	249.0
84898	8499.0	18099.0
84897	1649.0	517.0
400126	43.0	41.0
654499	0.0	0.0
84892	1425.0	4660.0
414764	25.0	3.0
84891	0.0	0.0
414765	28.0	41.0
84894	312.0	13783.0
84893	3505.0	2957.0
414760	9.0	1.0
414761	21.0	45.0
84890	1384.0	1399.0
341346	4.0	4.0
9069	1992.0	2352.0
414926	1.0	3.0
9068	1321.0	68.0
106479979	0.0	0.0
729004	5.0	0.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	5.0	6.0
9061	4897.0	3811.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	2681.0	658.0
106480964	1.0	3.0
106479971	0.0	1.0
106479970	0.0	1.0
106480967	4.0	1.0
9066	2017.0	4493.0
106480966	0.0	0.0
9063	1149.0	853.0
729009	164.0	85.0
106480969	0.0	0.0
9064	2800.0	1506.0
106480968	0.0	0.0
106480970	1.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	56.0	53.0
106479969	0.0	7.0
9079	5947.0	1091.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	1.0	0.0
106480974	10.0	2.0
9073	3136.0	26.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	2681.0	3578.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	116.0	27.0
106479960	1.0	0.0
106480975	0.0	0.0
9076	946.0	2920.0
390402	0.0	0.0
106480978	0.0	3.0
9077	165.0	130.0
390403	0.0	0.0
106480977	0.0	0.0
9074	0.0	0.0
9075	55.0	4.0
106480979	0.0	0.0
100996387	0.0	0.0
390407	1.0	1.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	2.0	2.0
729025	14.0	8.0
106480949	1.0	0.0
106480948	0.0	0.0
730013	20.0	48.0
137529	4.0	2.0
730010	8.0	4.0
106479999	0.0	0.0
729020	0.0	1.0
113510	654.0	367.0
106479998	0.0	0.0
729023	8.0	0.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	0.0	1.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	37.0	1545.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	1144.0	41146.0
57403	2521.0	9435.0
57404	1729.0	1515.0
57405	21.0	829.0
389416	4.0	1.0
149501	22.0	247.0
9080	10.0	6.0
106480950	0.0	0.0
57406	870.0	164.0
57407	1173.0	2469.0
57408	0.0	6.0
730005	37.0	680.0
57409	1280.0	2072.0
106480959	1.0	0.0
729013	452.0	699.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	1.0	5.0
106479986	0.0	0.0
9094	1358.0	2187.0
106479985	0.0	0.0
106480952	3.0	1.0
9095	316.0	59.0
106479984	3.0	3.0
106480951	4.0	0.0
9092	1742.0	2012.0
106479983	0.0	0.0
106480954	0.0	0.0
9093	2250.0	3294.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	82.0	17.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	274.0	434.0
106479980	0.0	0.0
106480955	1.0	1.0
9096	873.0	129.0
106480958	0.0	0.0
9097	3656.0	4668.0
106480957	0.0	0.0
57413	673.0	925.0
57414	3436.0	6313.0
57415	368.0	1748.0
389404	0.0	2.0
9091	1561.0	2880.0
57410	3443.0	4330.0
389400	3.0	0.0
106480961	0.0	0.0
57412	21.0	99.0
106480960	0.0	0.0
57418	740.0	1844.0
57419	2964.0	712.0
106480927	0.0	0.0
106479938	0.0	1.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	1.0	1.0
106479935	1.0	0.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	2.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	1272.0	357.0
390433	0.0	0.0
106480921	1.0	2.0
106480920	0.0	1.0
390434	0.0	0.0
106480923	1.0	2.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	1.0	0.0
100996350	6.0	6.0
389434	3.0	49.0
642402	0.0	0.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	1.0	3.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	0.0	1.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	8.0	0.0
353497	204.0	271.0
390442	0.0	0.0
106480930	1.0	2.0
390443	0.0	0.0
389432	1622.0	143.0
106480932	0.0	0.0
390445	1.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	2.0
106480936	0.0	0.0
100996348	29.0	20.0
106480935	3.0	0.0
389428	3.0	0.0
341405	2.0	1.0
389422	112.0	15.0
642413	0.0	0.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	10.0	3.0
106479958	0.0	1.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	0.0	1.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	2.0
106479952	0.0	0.0
654412	1.0	0.0
106479951	0.0	0.0
390411	0.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	2.0	0.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	1.0	0.0
106480902	0.0	0.0
57446	2545.0	4515.0
57447	27554.0	1913.0
390418	1.0	1.0
100996331	0.0	0.0
57448	6463.0	6035.0
390419	0.0	0.0
57449	2776.0	396.0
389458	0.0	2.0
642425	0.0	0.0
642424	11.0	0.0
100125556	104.0	276.0
106479949	0.0	0.0
106480916	0.0	11.0
106479948	0.0	0.0
106480915	4.0	2.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	3.0	1.0
106479946	0.0	0.0
106479945	2.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	3.0	2.0
642443	5.0	8.0
106479942	0.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	3.0	1.0
57451	1282.0	148.0
106480910	2.0	0.0
57452	2852.0	769.0
390423	0.0	0.0
414919	708.0	1010.0
390424	1.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	465.0	588.0
106480913	0.0	0.0
57458	3477.0	787.0
390429	0.0	0.0
57459	2681.0	3464.0
57453	118.0	349.0
