id	7e450615-1252-4b4c-bebb-0f292dec3ceb	3c49cb1a-c0f5-4b74-81f9-aa18d3da1e43
5008	28.0	42.0
5009	6.0	0.0
100420300	41.0	51.0
92949	313.0	217.0
7682	1.0	4.0
100422850	3.0	0.0
5020	11.0	4.0
7681	0.0	56.0
100422851	0.0	0.0
5021	31472.0	132.0
100422852	0.0	0.0
7683	9.0	0.0
100422853	0.0	0.0
5023	98.0	89.0
100422854	0.0	0.0
5024	0.0	1.0
100422855	0.0	0.0
5025	1776.0	7832.0
101929651	1.0	7.0
100422856	0.0	0.0
5026	23.0	18.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	43.0	35.0
5016	125.0	76.0
5017	244.0	404.0
7678	112.0	102.0
5018	8485.0	6451.0
5019	3148.0	1035.0
5030	2.0	68.0
7693	1443.0	2300.0
100422861	0.0	0.0
7692	1418.0	412.0
5031	142.0	246.0
100422862	0.0	0.0
7695	755.0	685.0
5032	316.0	238.0
100422863	0.0	0.0
5033	1782.0	8159.0
7694	814.0	806.0
100422864	0.0	0.0
5034	36524.0	53894.0
7697	392.0	1068.0
101929664	24.0	2.0
7696	104.0	109.0
101929665	2.0	2.0
100422866	0.0	0.0
5036	8206.0	9336.0
7699	945.0	785.0
101927003	0.0	4.0
100422867	0.0	0.0
5037	29535.0	21106.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	2.0
7691	500.0	569.0
7690	1515.0	1665.0
254013	347.0	526.0
100420207	2.0	1.0
5027	421.0	660.0
100420206	0.0	0.0
5028	264.0	174.0
5029	293.0	897.0
100420203	1.0	3.0
100420200	0.0	0.0
100422860	8.0	4.0
5042	29.0	19.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	5391.0	3235.0
100422876	0.0	0.0
5046	521.0	1533.0
5047	43.0	4.0
100292290	0.0	1.0
100422878	0.0	0.0
5048	7830.0	7514.0
100422879	0.0	0.0
101927015	7.0	2.0
101927017	0.0	1.0
105377880	2.0	0.0
256646	1.0	1.0
256643	894.0	579.0
55902	9524.0	3058.0
55901	790.0	227.0
55900	2298.0	1737.0
55906	491.0	83.0
100420213	0.0	0.0
55905	5488.0	5038.0
55904	4118.0	4250.0
5052	16064.0	22693.0
100422883	0.0	0.0
55909	1352.0	835.0
5053	20.0	0.0
100422884	0.0	0.0
5054	738.0	1789.0
55908	684.0	14.0
55907	1467.0	1762.0
5055	141.0	5.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2499.0	5322.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	0.0	0.0
5050	1110.0	4069.0
5051	1410.0	1805.0
5049	6664.0	5182.0
55911	648.0	1064.0
55917	1616.0	1640.0
100420224	0.0	0.0
55916	719.0	721.0
100420223	0.0	0.0
101929690	0.0	0.0
100422880	0.0	0.0
55915	1601.0	1276.0
100422881	0.0	0.0
55914	2949.0	4168.0
5063	702.0	33.0
100422894	0.0	0.0
5064	5115.0	2589.0
100422895	0.0	0.0
100422896	0.0	0.0
5066	9754.0	4406.0
5067	103.0	8.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	98.0	54.0
100419246	0.0	0.0
254050	50.0	7.0
5062	4058.0	13385.0
55920	6345.0	6515.0
254048	1485.0	1962.0
55924	1105.0	1088.0
55922	467.0	624.0
100422891	0.0	0.0
100422892	0.0	1.0
5074	3272.0	7622.0
5075	4.0	0.0
5076	38.0	72.0
5077	15.0	0.0
55929	2899.0	2044.0
5078	0.0	0.0
101929620	0.0	0.0
5079	31.0	6.0
101929624	0.0	2.0
254065	413.0	868.0
101929623	4.0	2.0
5071	342.0	73.0
5073	3252.0	7054.0
55930	2464.0	4112.0
55937	227.0	201.0
100420253	14.0	1.0
5087	7140.0	13443.0
5088	6.0	2.0
5089	3706.0	4678.0
5080	149.0	93.0
5081	0.0	1.0
101929639	165.0	62.0
5082	1071.0	1561.0
256691	1734.0	157.0
5083	312.0	62.0
101929637	0.0	0.0
102725541	0.0	0.0
79913	652.0	596.0
79912	610.0	295.0
79915	137.0	311.0
100420259	11.0	1.0
100420258	5.0	8.0
100420257	2.0	3.0
79917	211.0	594.0
79919	102.0	4.0
79918	657.0	476.0
5096	2106.0	5163.0
5097	2835.0	7890.0
5098	1297.0	384.0
5099	694.0	550.0
100420260	0.0	0.0
254042	573.0	403.0
5090	1334.0	2364.0
5091	6600.0	1132.0
5092	4441.0	4136.0
5093	9424.0	13662.0
5094	20390.0	18664.0
5095	2504.0	1012.0
100270899	0.0	0.0
100270895	1.0	0.0
79902	2200.0	1727.0
55957	241.0	186.0
79901	23800.0	61563.0
100270891	1.0	0.0
55954	761.0	668.0
79903	1513.0	2170.0
100420269	0.0	0.0
79906	416.0	750.0
79905	171.0	237.0
79908	3.0	0.0
55959	8154.0	22920.0
55958	2506.0	4397.0
112724	725.0	684.0
100420275	4.0	0.0
90288	207.0	614.0
28338	0.0	0.0
28339	0.0	0.0
254099	19.0	9.0
28337	0.0	2.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	1.0
28347	0.0	0.0
653579	0.0	2.0
28348	0.0	0.0
90271	870.0	648.0
90273	46.0	38.0
112714	18.0	7.0
28341	0.0	0.0
28342	0.0	4.0
28340	0.0	0.0
653583	705.0	1126.0
28345	0.0	0.0
28346	0.0	0.0
28343	0.0	7.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	5.0
28316	86.0	19.0
28317	0.0	6.0
28314	0.0	3.0
28315	0.0	14.0
28318	9.0	66.0
112703	118.0	257.0
28312	0.0	0.0
28313	0.0	7.0
101929602	3.0	2.0
653598	2.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	2632.0	1167.0
28329	0.0	0.0
28320	0.0	1.0
401898	0.0	0.0
112770	2332.0	3878.0
105377820	1.0	0.0
112755	178.0	233.0
112752	1239.0	1439.0
28305	0.0	10.0
28306	0.0	14.0
28304	1.0	34.0
28309	0.0	7.0
28307	7.0	61.0
28301	12.0	14.0
28300	2.0	8.0
124739	285.0	494.0
112744	0.0	0.0
388403	1436.0	1977.0
388401	3.0	1.0
388407	46.0	146.0
376412	6.0	0.0
653509	253.0	0.0
90441	2291.0	2005.0
388551	0.0	0.0
388552	1218.0	2232.0
122011	1.0	0.0
148641	708.0	23.0
102216342	0.0	1.0
388550	2.0	0.0
102216341	0.0	0.0
653505	1.0	3.0
641518	0.0	21.0
641517	0.0	0.0
641515	0.0	6.0
388536	266.0	428.0
388533	179.0	0.0
388531	14.0	2.0
148645	1.0	2.0
388532	4.0	1.0
340595	0.0	0.0
340596	30.0	94.0
90427	919.0	874.0
340598	4.0	2.0
161635	0.0	1.0
340591	264.0	302.0
388574	62.0	10.0
388569	296.0	429.0
388566	519.0	357.0
388567	136.0	230.0
388564	133.0	468.0
124641	0.0	0.0
90459	593.0	1138.0
653519	271.0	427.0
388561	692.0	1006.0
388559	29.0	49.0
124637	137.0	426.0
388558	386.0	560.0
388555	0.0	13.0
388553	0.0	0.0
701	67.0	775.0
340571	0.0	0.0
705	792.0	1613.0
706	7168.0	2276.0
340578	17.0	0.0
708	4781.0	4697.0
100505881	1628.0	313.0
90485	312.0	205.0
90488	1651.0	8664.0
220717	246.0	101.0
100529855	0.0	4.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	487.0	57.0
90480	2552.0	2678.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	0.0
28493	0.0	2.0
28494	0.0	1.0
122046	8.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	136.0	261.0
710	46175.0	7478.0
28497	0.0	3.0
28498	0.0	2.0
653553	84.0	92.0
711	0.0	2.0
712	7280.0	3196.0
340562	0.0	0.0
713	5639.0	3776.0
714	5061.0	3673.0
641556	0.0	0.0
715	34576.0	6941.0
716	34713.0	9022.0
28491	0.0	0.0
717	891.0	517.0
28492	0.0	0.0
718	49311.0	20339.0
719	559.0	882.0
28490	0.0	0.0
100505876	2071.0	2092.0
219731	70.0	25.0
100505877	0.0	0.0
100505875	46.0	6.0
122042	3.0	1.0
388585	8.0	3.0
388581	30.0	10.0
122038	0.0	0.0
388579	2.0	2.0
720	969.0	15862.0
721	2458.0	17520.0
722	53.0	2.0
724	3.0	0.0
725	23.0	0.0
726	979.0	347.0
100505879	15.0	5.0
727	498.0	674.0
728	284.0	944.0
729	272.0	236.0
340554	151.0	26.0
219743	2464.0	4089.0
339562	0.0	2.0
653566	28.0	73.0
653567	4.0	0.0
28479	29.0	124.0
339559	338.0	463.0
28473	43.0	86.0
28474	417.0	2883.0
28471	12.0	60.0
340547	25.0	7.0
730	2886.0	1066.0
28477	0.0	0.0
731	0.0	0.0
28478	0.0	11.0
732	3.0	0.0
28475	0.0	0.0
124685	4.0	0.0
733	17.0	18.0
28476	0.0	0.0
734	1595.0	3566.0
735	2.0	0.0
738	7244.0	5122.0
340544	42.0	8.0
219738	661.0	743.0
28470	2.0	16.0
340542	335.0	75.0
219736	568.0	2261.0
340543	580.0	8.0
136647	981.0	1311.0
100505894	340.0	172.0
100505892	0.0	0.0
100505893	0.0	0.0
219752	2.0	2.0
7710	326.0	212.0
653557	15.0	0.0
100505890	0.0	0.0
7709	1557.0	885.0
28484	0.0	0.0
28485	0.0	1.0
28482	0.0	1.0
740	4961.0	7278.0
28483	3.0	16.0
741	446.0	1296.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	946.0	1278.0
28487	0.0	0.0
7701	1222.0	1973.0
745	89.0	345.0
7700	337.0	373.0
746	2435.0	3382.0
747	532.0	1142.0
7703	2207.0	3871.0
7702	987.0	1128.0
340533	46.0	294.0
7705	4617.0	5550.0
28480	0.0	0.0
7704	718.0	100.0
219749	1106.0	491.0
28481	18.0	58.0
7707	1804.0	3429.0
7706	3979.0	2440.0
339541	101.0	46.0
100270879	0.0	0.0
171017	857.0	757.0
768215	0.0	0.0
340526	1591.0	1035.0
340527	55.0	79.0
100270887	0.0	0.0
146059	987.0	1304.0
768217	0.0	0.0
750	5.0	4.0
768216	0.0	0.0
768211	299.0	785.0
752	1167.0	1790.0
753	2349.0	884.0
171019	5.0	270.0
754	19524.0	17229.0
768213	0.0	0.0
755	1182.0	982.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	21.0	15.0
757	3534.0	4945.0
7711	213.0	201.0
758	73.0	2.0
100270880	0.0	0.0
100505845	0.0	0.0
759	0.0	0.0
7716	4219.0	7132.0
134082	0.0	0.0
134083	0.0	0.0
158055	3.0	57.0
7718	231.0	538.0
158056	322.0	75.0
158038	8.0	2.0
7730	10.0	0.0
100505832	20.0	1.0
7732	45.0	12.0
219771	4384.0	3698.0
219770	2.0	0.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	32.0	24.0
340515	0.0	0.0
100270875	1.0	0.0
760	7348.0	2490.0
256714	89.0	1.0
100270876	0.0	0.0
761	1049.0	113.0
768206	110.0	14.0
762	2358.0	2.0
763	0.0	5.0
100270871	0.0	0.0
256710	48.0	19.0
100270872	0.0	2.0
764	0.0	0.0
765	5.0	0.0
100270873	18.0	5.0
766	6.0	0.0
100270874	0.0	1.0
767	1081.0	185.0
768	52.0	2.0
732275	0.0	0.0
100270870	1.0	0.0
100505835	48.0	0.0
7727	812.0	1132.0
158046	346.0	410.0
7726	4504.0	5116.0
7728	764.0	543.0
100505839	21.0	1.0
7741	1387.0	1286.0
100505865	226.0	19.0
7743	1506.0	773.0
339521	0.0	0.0
100270857	0.0	1.0
339524	322.0	35.0
770	1792.0	2860.0
100270864	0.0	0.0
771	11452.0	82847.0
205147	0.0	0.0
773	160.0	287.0
100270867	2.0	0.0
774	10.0	4.0
340508	0.0	1.0
775	1559.0	298.0
776	768.0	1899.0
777	0.0	22.0
778	86.0	258.0
100505869	2.0	8.0
779	0.0	1.0
7733	565.0	581.0
7738	598.0	1102.0
7737	1042.0	829.0
340501	0.0	10.0
7739	3557.0	2578.0
158078	3529.0	605.0
7750	3411.0	3204.0
7752	484.0	662.0
100505854	550.0	320.0
100505855	0.0	0.0
100505852	0.0	0.0
7754	1206.0	167.0
7753	751.0	271.0
219793	2.0	1.0
219790	44.0	624.0
122060	255.0	37.0
100270846	0.0	0.0
339512	141.0	0.0
100270847	0.0	1.0
100270848	0.0	0.0
780	14202.0	77546.0
781	530.0	3646.0
100270853	1.0	0.0
782	301.0	144.0
339505	2.0	4.0
783	127.0	87.0
103689912	98.0	52.0
784	1182.0	1469.0
103689911	0.0	3.0
785	133.0	41.0
786	47.0	550.0
100270850	2.0	0.0
100270851	7.0	1.0
788	2064.0	648.0
100270852	8.0	0.0
7745	1988.0	2891.0
789	0.0	0.0
103689918	0.0	1.0
103689917	0.0	2.0
732253	7.0	3.0
158062	36.0	2.0
7746	788.0	1076.0
171024	11926.0	1038.0
7748	1075.0	1087.0
171023	4187.0	3493.0
103689913	0.0	0.0
171022	35.0	136.0
158067	106.0	306.0
103689915	1.0	0.0
7761	196.0	297.0
7760	1433.0	2301.0
7763	7739.0	6385.0
5100	13.0	2.0
7762	78.0	36.0
5101	392.0	58.0
7764	2215.0	3955.0
100270839	5.0	3.0
339500	264.0	794.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	2964.0	5139.0
100270837	0.0	0.0
100270838	0.0	0.0
793	20.0	7.0
794	4021.0	298.0
100270844	0.0	0.0
795	7.0	1.0
796	8.0	1.0
797	2.0	0.0
100270840	30.0	5.0
798	0.0	0.0
799	147.0	21.0
100270841	8.0	1.0
7756	5435.0	6646.0
7755	1091.0	1366.0
7757	136.0	334.0
101929580	18.0	17.0
158011	0.0	0.0
100505806	933.0	530.0
7770	872.0	819.0
101929581	0.0	1.0
7772	341.0	711.0
7771	414.0	327.0
5110	3915.0	4269.0
101929582	0.0	0.0
5111	3471.0	3683.0
7773	495.0	325.0
7776	568.0	522.0
7775	638.0	669.0
101929589	0.0	0.0
100419416	3.0	0.0
100270832	8.0	1.0
100270833	34.0	11.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	3826.0	18946.0
7767	627.0	397.0
5105	3625.0	163.0
7766	96.0	90.0
5106	2786.0	6128.0
7769	1151.0	872.0
100420401	0.0	2.0
7768	451.0	397.0
5108	7879.0	24309.0
101929590	0.0	0.0
101929591	17.0	2.0
7781	14.0	0.0
7780	57.0	30.0
7783	5.0	2.0
7782	397.0	817.0
5121	19.0	214.0
5122	26.0	11.0
7784	677.0	669.0
5125	900.0	313.0
7786	631.0	1169.0
90423	505.0	561.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	0.0	0.0
100420415	69.0	54.0
5116	2006.0	1674.0
100420414	23.0	5.0
100505826	22.0	35.0
90417	457.0	1000.0
5118	7994.0	2706.0
90416	806.0	1066.0
7779	1299.0	4116.0
100420412	0.0	0.0
5119	6002.0	5149.0
158035	10.0	0.0
100420410	0.0	0.0
7791	23360.0	7784.0
5130	4163.0	5070.0
5132	0.0	0.0
90411	7472.0	6229.0
5133	51.0	42.0
5134	2890.0	1447.0
90410	1149.0	917.0
7798	2748.0	1394.0
5136	567.0	185.0
146053	75.0	20.0
146050	1018.0	1646.0
146057	903.0	956.0
103091864	40.0	4.0
103091863	0.0	0.0
5126	10.0	0.0
7789	210.0	337.0
5127	4832.0	5648.0
5128	1247.0	3571.0
100505812	182.0	101.0
5129	1480.0	1293.0
90407	1473.0	2106.0
5140	1500.0	248.0
100422971	0.0	0.0
5141	1332.0	1291.0
100422972	0.0	0.0
5142	1068.0	316.0
100422973	0.0	0.0
5143	24.0	16.0
100422974	1.0	0.0
5144	309.0	159.0
100422975	0.0	0.0
5145	7.0	5.0
5146	26.0	22.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	898.0	708.0
100422978	0.0	0.0
100422979	0.0	0.0
101929539	25.0	9.0
100419324	0.0	3.0
254128	512.0	181.0
254122	136.0	117.0
5137	2050.0	90.0
7799	3022.0	2137.0
5138	3745.0	245.0
5139	372.0	293.0
100422970	0.0	0.0
5151	1458.0	2417.0
100422982	0.0	0.0
5152	881.0	116.0
100422983	0.0	0.0
5153	713.0	253.0
100422984	0.0	0.0
5154	4143.0	714.0
100422985	0.0	0.0
5155	2793.0	2294.0
100422986	7.0	0.0
5156	4040.0	1058.0
100422987	4.0	0.0
5157	2951.0	339.0
100422988	0.0	0.0
5158	359.0	718.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	3.0	0.0
5150	1418.0	1184.0
100049076	6.0	5.0
5148	28.0	25.0
5149	0.0	1.0
100422980	0.0	0.0
100422981	0.0	1.0
5162	3782.0	6573.0
100422993	0.0	0.0
5163	612.0	1057.0
100422994	0.0	0.0
5164	3175.0	1800.0
100422995	0.0	0.0
5165	450.0	1997.0
100422996	0.0	0.0
5166	15168.0	2312.0
100422997	0.0	0.0
5167	3957.0	7730.0
5168	9245.0	1054.0
5169	95.0	49.0
101929559	10.0	1.0
101929557	0.0	1.0
5160	5549.0	2293.0
5161	0.0	0.0
256764	109.0	87.0
254100	106.0	102.0
254102	4647.0	1931.0
5159	11591.0	7386.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	0.0	3.0
100420341	69.0	33.0
5174	2010.0	1916.0
5175	29382.0	8355.0
5176	27991.0	8342.0
5178	1927.0	277.0
5179	93.0	5.0
5170	1368.0	2828.0
5172	60.0	101.0
100420342	0.0	0.0
5184	4821.0	2537.0
5187	9340.0	1570.0
5188	1375.0	1443.0
5189	1259.0	2199.0
254173	75.0	5.0
254170	1070.0	788.0
100420359	0.0	0.0
100420358	10.0	21.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1809.0	1093.0
5196	8.0	0.0
5197	1.0	0.0
5198	1044.0	2112.0
5199	176.0	21.0
254187	10.0	5.0
5190	3680.0	5811.0
5191	698.0	553.0
5192	1079.0	1688.0
5193	735.0	1259.0
5194	1031.0	2296.0
100270790	2.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	0.0
105375380	0.0	0.0
53400	0.0	0.0
53405	668.0	290.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1915.0	1483.0
100419392	4.0	2.0
100419391	13.0	0.0
101929520	867.0	95.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	0.0	11.0
53410	0.0	0.0
768220	0.0	1.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	531.0	25.0
28457	232.0	508.0
28458	120.0	299.0
28452	241.0	239.0
28450	447.0	3314.0
28455	179.0	392.0
28453	2.0	24.0
28454	17.0	13.0
90390	439.0	471.0
28468	744.0	2638.0
653458	0.0	0.0
28469	1.0	9.0
101340251	0.0	0.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	1.0	2.0
28463	26.0	47.0
28461	73.0	273.0
28466	3.0	174.0
28467	576.0	1268.0
653464	296.0	216.0
28464	92.0	344.0
28465	280.0	1706.0
653489	2.0	8.0
28438	0.0	0.0
28435	0.0	1.0
28439	246.0	1134.0
653492	0.0	0.0
28430	0.0	6.0
28433	0.0	0.0
28434	334.0	1106.0
28431	2.0	2.0
28432	18.0	71.0
28448	867.0	2940.0
28449	201.0	1049.0
28446	10.0	58.0
28447	0.0	5.0
28440	0.0	0.0
28441	1.0	12.0
653483	45.0	9.0
28444	433.0	1470.0
28445	38.0	160.0
28442	2266.0	6576.0
653486	0.0	0.0
28443	1.0	13.0
28415	6.0	51.0
28416	6.0	29.0
28413	11.0	11.0
28414	208.0	426.0
28419	0.0	12.0
28417	16.0	38.0
28418	0.0	0.0
124626	0.0	0.0
388503	0.0	0.0
28411	12.0	96.0
28412	109.0	360.0
28410	261.0	1240.0
388507	387.0	1031.0
653499	67.0	2.0
28426	158.0	423.0
28427	0.0	13.0
28424	250.0	849.0
28425	21.0	79.0
28428	13.0	56.0
28429	10.0	55.0
28422	0.0	9.0
28423	380.0	1245.0
28420	217.0	1027.0
28421	12.0	65.0
102723099	29.0	93.0
388524	9.0	1.0
124602	97.0	19.0
388523	20.0	2.0
112611	513.0	339.0
28405	1.0	6.0
28408	1271.0	4014.0
28409	225.0	446.0
112616	2680.0	567.0
28406	0.0	28.0
28407	4.0	19.0
388514	0.0	1.0
28400	86.0	363.0
388512	2.0	19.0
28401	34.0	130.0
134359	613.0	488.0
158326	881.0	71.0
339263	478.0	83.0
401730	0.0	0.0
146336	0.0	1.0
401725	0.0	0.0
401720	28.0	4.0
90557	2410.0	17934.0
90550	1049.0	1179.0
158314	42.0	36.0
106478999	0.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	0.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	0.0	5.0
339258	0.0	0.0
106478990	0.0	1.0
800	28599.0	7323.0
801	19997.0	21792.0
802	0.0	0.0
342892	131.0	150.0
804	0.0	0.0
805	21818.0	31426.0
342898	0.0	0.0
342897	266.0	18.0
806	15.0	14.0
401718	11.0	0.0
807	0.0	1.0
401717	9.0	0.0
808	17010.0	14494.0
158345	66.0	21.0
339240	0.0	0.0
90586	98.0	16.0
339241	8.0	0.0
90589	17.0	13.0
378884	115.0	176.0
339244	14.0	0.0
653404	0.0	0.0
90580	593.0	791.0
391825	0.0	0.0
391827	1.0	4.0
810	3089.0	418.0
811	42111.0	73182.0
340221	1.0	2.0
813	7344.0	12285.0
814	99.0	110.0
815	7.0	9.0
816	320.0	35.0
401708	0.0	4.0
817	2210.0	928.0
818	2464.0	1514.0
819	3143.0	3577.0
90576	270.0	342.0
339230	974.0	1120.0
339231	1670.0	936.0
339229	928.0	1581.0
122335	0.0	0.0
124997	2723.0	2987.0
340217	10.0	0.0
124995	3760.0	2845.0
378881	0.0	0.0
820	0.0	11.0
821	30305.0	49690.0
822	9015.0	24987.0
823	13497.0	12794.0
824	14072.0	13755.0
825	81.0	19.0
826	27366.0	23490.0
827	1258.0	23.0
134391	0.0	0.0
829	4969.0	11001.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	3.0	4.0
106478966	4.0	0.0
106478965	0.0	2.0
161931	49.0	7.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	0.0	8.0
106478962	2.0	2.0
653423	0.0	0.0
106478961	0.0	0.0
106478960	3.0	0.0
653427	7.0	0.0
340205	17.0	17.0
340206	0.0	2.0
388228	397.0	1021.0
830	5150.0	5453.0
831	10703.0	10551.0
832	14832.0	9836.0
833	3025.0	4382.0
834	1617.0	586.0
835	2520.0	4224.0
836	1124.0	1629.0
837	2504.0	1541.0
838	3.0	5.0
342865	1.0	0.0
340204	6.0	346.0
839	1050.0	1479.0
90594	361.0	714.0
100505993	4.0	19.0
106478959	0.0	0.0
106478958	1.0	0.0
100505994	3.0	1.0
106478957	4.0	14.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	4.0	6.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	1.0
339210	140.0	66.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	2.0
90592	552.0	828.0
7809	0.0	0.0
840	1978.0	5652.0
841	1033.0	2016.0
842	842.0	581.0
843	808.0	468.0
844	56.0	26.0
136991	0.0	1.0
845	643.0	199.0
342850	0.0	3.0
846	0.0	0.0
7802	2330.0	6398.0
847	10979.0	1446.0
7804	140.0	256.0
7803	3556.0	13889.0
7805	7704.0	11630.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	1727.0	1391.0
106478986	0.0	0.0
106478985	0.0	0.0
106478984	0.0	1.0
388254	7.0	9.0
106478983	0.0	0.0
388255	5.0	58.0
106478982	0.0	2.0
339201	491.0	724.0
653447	366.0	765.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	13.0	0.0
7818	6369.0	6328.0
28595	20.0	8.0
148979	102.0	22.0
28592	16.0	0.0
28593	0.0	0.0
28599	3.0	0.0
401744	0.0	0.0
28597	0.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	714.0	1165.0
857	35287.0	3537.0
641457	1.0	1.0
7812	45532.0	34767.0
858	7125.0	1149.0
641456	1.0	1.0
859	12.0	2.0
28591	0.0	0.0
106478979	0.0	0.0
106478978	0.0	1.0
106478977	4.0	1.0
106478976	0.0	0.0
106478975	0.0	0.0
106478974	0.0	0.0
106478973	0.0	4.0
106478972	0.0	0.0
653435	0.0	0.0
106478971	0.0	7.0
653436	0.0	0.0
106478970	0.0	0.0
653437	0.0	0.0
146330	599.0	3794.0
146325	0.0	0.0
860	366.0	542.0
861	6772.0	20695.0
862	960.0	145.0
653440	363.0	145.0
863	657.0	355.0
653441	14.0	22.0
864	1060.0	687.0
865	1220.0	1246.0
866	1953.0	14400.0
867	1806.0	1230.0
868	1396.0	1602.0
869	79.0	32.0
134353	476.0	531.0
641467	19.0	36.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	0.0
106478925	0.0	0.0
106478924	2.0	9.0
219402	3420.0	1629.0
106478923	0.0	0.0
7840	1297.0	2055.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	10.0	1.0
7841	2818.0	5786.0
388276	0.0	0.0
388275	5.0	0.0
388272	251.0	281.0
871	11432.0	7144.0
873	4334.0	5416.0
874	1105.0	740.0
875	6.0	0.0
7832	14469.0	12605.0
100505967	0.0	1.0
7837	7534.0	6340.0
106478919	0.0	0.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	1.0	0.0
106478914	2.0	0.0
106478913	0.0	0.0
106478912	0.0	0.0
7851	131.0	42.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	54.0	11.0
106478910	3.0	0.0
7852	1058.0	1799.0
100270754	0.0	0.0
881	16.0	20.0
100270755	2.0	2.0
883	391.0	434.0
885	0.0	4.0
886	0.0	0.0
887	2.0	0.0
100270753	0.0	0.0
7844	2713.0	6292.0
889	1549.0	1981.0
7846	23906.0	10017.0
106478909	0.0	0.0
219409	0.0	0.0
7849	462.0	695.0
220416	13.0	7.0
106478948	0.0	0.0
106478947	0.0	0.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1610.0	1103.0
106478944	0.0	0.0
100174857	18.0	4.0
106478943	375.0	174.0
5201	4120.0	3456.0
106478942	0.0	0.0
5202	1931.0	1644.0
106478941	0.0	0.0
106478940	0.0	0.0
890	124.0	838.0
891	614.0	2153.0
892	2204.0	1774.0
894	4119.0	1402.0
342808	0.0	2.0
895	0.0	0.0
896	6362.0	3452.0
388289	2.0	2.0
897	3.0	4.0
898	104.0	83.0
899	489.0	1565.0
7855	524.0	957.0
7857	71.0	27.0
171392	235.0	929.0
100505989	3.0	0.0
106478939	0.0	0.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	0.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	4978.0	4391.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	5.0	13.0
5210	363.0	660.0
7873	2516.0	2611.0
100505975	4.0	5.0
106478933	0.0	0.0
5211	8752.0	8632.0
106478932	0.0	0.0
219432	5.0	0.0
5212	1937.0	45.0
106478931	0.0	0.0
5213	4602.0	5370.0
219431	0.0	0.0
7874	7917.0	11996.0
106478930	0.0	0.0
388284	209.0	45.0
171389	12.0	27.0
