id	f4d80dc6-a28c-4d31-99e8-f58e78678654	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259
23154	1234.0	890.0
106480047	0.0	0.0
11177	2310.0	8480.0
11176	3917.0	10784.0
11179	758.0	1674.0
644138	1.0	2.0
11178	390.0	986.0
644139	2.0	1.0
139285	239.0	3536.0
106480040	2.0	1.0
103695364	0.0	0.0
103695363	0.0	3.0
644153	0.0	0.0
11140	4116.0	8885.0
644159	0.0	0.0
103695365	0.0	0.0
11142	1957.0	1244.0
166824	401.0	914.0
106479019	0.0	0.0
11141	1.0	3.0
130872	1353.0	1256.0
106479018	0.0	0.0
644157	12.0	55.0
23122	2215.0	3941.0
106480006	0.0	0.0
106479017	2.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	1.0	2.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	4.0	115.0
23125	2504.0	2957.0
106480007	0.0	0.0
25786	59.0	79.0
106479014	0.0	0.0
25789	28.0	14.0
644150	357.0	2529.0
23126	3644.0	15294.0
106479013	0.0	1.0
25788	39.0	957.0
23127	85.0	124.0
106479012	0.0	0.0
106480009	1.0	0.0
106479011	0.0	0.0
23129	8329.0	7578.0
106479010	0.0	0.0
84129	29.0	58.0
106480011	3.0	5.0
106480010	0.0	0.0
84126	4.0	10.0
106480013	0.0	0.0
84125	92.0	191.0
25780	602.0	1173.0
106480012	0.0	0.0
84128	1602.0	3930.0
23120	11.0	21.0
106480015	0.0	0.0
25782	2003.0	5669.0
106480014	0.0	0.0
11144	33.0	22.0
11143	1962.0	5892.0
139212	0.0	0.0
84124	770.0	1535.0
11146	259.0	564.0
11145	5594.0	506.0
11148	5.0	0.0
86781	26.0	56.0
11147	319.0	335.0
11149	277.0	138.0
392181	0.0	1.0
127294	118.0	57.0
644165	40.0	36.0
11151	1408.0	6415.0
166815	493.0	1258.0
392188	0.0	0.0
106479009	0.0	0.0
11153	510.0	1087.0
106479008	1.0	0.0
644168	2.0	384.0
11152	1595.0	3250.0
106479007	0.0	0.0
25796	1524.0	3955.0
130888	413.0	205.0
23133	1609.0	3545.0
106479006	3.0	3.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	2047.0	2136.0
25798	2619.0	5532.0
106479004	0.0	0.0
106480019	1.0	0.0
23136	2332.0	1216.0
25797	223.0	3553.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	1943.0	8800.0
106479002	0.0	0.0
25799	399.0	979.0
402055	770.0	576.0
23138	616.0	1102.0
106479001	0.0	0.0
23139	1601.0	11137.0
106479000	1.0	0.0
644160	1.0	0.0
106480020	0.0	0.0
25790	41.0	111.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	2918.0	25988.0
106480024	0.0	6.0
25791	102.0	133.0
23130	1143.0	2368.0
106480023	0.0	0.0
23131	2068.0	5808.0
25794	17.0	11.0
106480026	0.0	0.0
25793	4944.0	5824.0
23132	1257.0	4137.0
106480025	1.0	0.0
11155	282.0	34.0
11154	603.0	331.0
11157	544.0	1611.0
11156	963.0	3427.0
11159	368.0	548.0
139221	161.0	14.0
11158	672.0	732.0
392193	1.0	0.0
23108	874.0	3523.0
23109	6.0	707.0
127281	1161.0	3054.0
441608	0.0	0.0
154860	3.0	52.0
11120	1112.0	3191.0
343263	0.0	1.0
154865	52.0	9.0
25763	0.0	0.0
106479039	0.0	0.0
23101	26.0	31.0
106479038	9.0	29.0
23102	2972.0	2550.0
106479037	3.0	8.0
25764	77.0	34.0
106479036	0.0	0.0
106479035	2.0	0.0
23105	58.0	27.0
25766	267.0	763.0
106479034	0.0	0.0
25769	5.0	75.0
106479033	0.0	1.0
23107	2371.0	4928.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	840.0	3867.0
106479030	0.0	0.0
84148	1626.0	2516.0
84144	274.0	311.0
11122	326.0	0.0
84146	1889.0	3701.0
11124	2037.0	8873.0
11123	1426.0	6789.0
11126	39.0	30.0
84140	107.0	1215.0
11128	1008.0	2906.0
84142	473.0	633.0
84141	141.0	187.0
139231	2459.0	6782.0
11127	944.0	1717.0
23119	248.0	342.0
644186	9.0	6.0
11131	204.0	27.0
11130	197.0	3830.0
106479029	0.0	0.0
23111	3693.0	4032.0
106479028	0.0	0.0
25774	1.0	0.0
23112	1496.0	1793.0
106479027	0.0	0.0
25776	946.0	1754.0
23113	1340.0	3472.0
106479026	1.0	0.0
25775	5.0	7.0
23114	1200.0	1649.0
106479025	0.0	1.0
25778	1429.0	2310.0
106479024	1.0	0.0
25777	5651.0	6842.0
23116	1050.0	1090.0
106479023	0.0	0.0
23117	48.0	66.0
106479022	0.0	0.0
23118	4198.0	8837.0
106479021	1.0	0.0
115294	3890.0	5771.0
106479020	7.0	3.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	27.0	23.0
106480004	0.0	0.0
25771	1401.0	1322.0
84138	161.0	322.0
106480003	1.0	1.0
11133	227.0	227.0
84133	5.0	9.0
84132	836.0	2724.0
11132	354.0	666.0
11135	4037.0	9289.0
84135	920.0	1647.0
84134	563.0	4302.0
11137	2016.0	5809.0
115290	487.0	2779.0
11136	9.0	17.0
84131	805.0	3816.0
11138	1756.0	3157.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	57.0	18.0
729993	143.0	24.0
50717	2886.0	6789.0
102465257	0.0	2.0
102465256	0.0	0.0
102465255	0.0	0.0
729991	491.0	517.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	105.0	37.0
100884155	5.0	0.0
102465252	0.0	0.0
730978	2.0	0.0
102465251	0.0	0.0
102465250	1.0	0.0
730974	0.0	1.0
392194	1.0	0.0
392197	0.0	0.0
646702	0.0	0.0
646701	1.0	0.0
646721	0.0	0.0
729962	0.0	0.0
729967	348.0	1033.0
2504	10.0	6.0
2503	17.0	20.0
284418	0.0	0.0
2502	21.0	10.0
284417	45.0	140.0
2501	42.0	30.0
2500	88.0	92.0
284415	0.0	3.0
404635	7.0	19.0
619190	0.0	1.0
404636	678.0	1110.0
2509	10.0	12.0
646723	0.0	3.0
2508	37.0	31.0
2507	6.0	4.0
619189	0.0	0.0
164237	0.0	0.0
729956	1.0	1.0
140290	18.0	91.0
729952	0.0	4.0
2515	2.0	0.0
284408	103.0	26.0
2512	84621.0	123120.0
284406	396.0	3014.0
2510	0.0	1.0
284403	49.0	8104.0
284402	31.0	6.0
2519	2766.0	3121.0
2518	2.0	0.0
2517	2184.0	2921.0
2516	2.0	2.0
646755	0.0	1.0
646754	0.0	0.0
646753	1.0	1.0
260434	7.0	11.0
23189	3486.0	6788.0
260436	1265.0	9052.0
23180	2889.0	1915.0
2526	315.0	595.0
23181	1499.0	4083.0
2525	49.0	75.0
2524	242.0	125.0
2523	428.0	281.0
23184	2275.0	2964.0
2521	6843.0	23152.0
23185	2712.0	12789.0
23186	1873.0	6258.0
2520	0.0	0.0
23187	4431.0	1753.0
2529	12.0	38.0
2528	33.0	0.0
2527	0.0	1.0
152273	3319.0	753.0
644100	1.0	0.0
646766	9.0	20.0
644101	0.0	4.0
23199	4607.0	3611.0
260425	1092.0	761.0
729974	0.0	0.0
260429	0.0	4.0
2537	3543.0	5333.0
23191	6174.0	11551.0
23192	1524.0	3461.0
23193	13217.0	35186.0
2535	58.0	281.0
2534	2321.0	2343.0
23194	1210.0	403.0
2533	947.0	2683.0
23195	2256.0	4093.0
23196	7098.0	24694.0
2532	13211.0	161.0
23197	2723.0	5115.0
2531	3978.0	6064.0
2530	1336.0	2759.0
23198	3943.0	13949.0
345829	5.0	1.0
646759	0.0	0.0
646758	0.0	4.0
2539	1506.0	5196.0
2538	0.0	1.0
23190	6388.0	11063.0
25903	1360.0	2609.0
25902	537.0	5443.0
25904	965.0	4538.0
100129866	0.0	0.0
25907	173.0	1741.0
100130855	74.0	35.0
25906	333.0	692.0
25909	1936.0	12365.0
100127206	0.0	0.0
100129867	0.0	2.0
2551	1958.0	3088.0
2550	1042.0	5037.0
25901	725.0	975.0
25900	554.0	430.0
2548	4709.0	10365.0
223075	72.0	0.0
2547	10720.0	20395.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	2.0	84.0
2542	873.0	1351.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	0.0	2.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	1501.0	4517.0
100874404	0.0	0.0
25914	461.0	1047.0
100130848	0.0	0.0
25913	942.0	1521.0
100129858	39.0	14.0
25915	1949.0	4720.0
25917	1393.0	4187.0
2562	77.0	298.0
2561	4.0	357.0
2560	2.0	1.0
25912	6603.0	34694.0
25911	393.0	683.0
2559	0.0	1.0
2558	1.0	698.0
2557	0.0	0.0
2556	0.0	0.0
2555	118.0	9.0
2554	0.0	1.0
2553	1440.0	2367.0
100129853	0.0	0.0
100874421	0.0	0.0
100874420	0.0	0.0
100129845	22.0	9.0
2572	2.0	0.0
2571	3.0	109.0
2570	7.0	12.0
2569	0.0	0.0
2568	5394.0	44137.0
2567	44.0	39.0
2566	0.0	0.0
2565	25.0	0.0
2564	1219.0	750.0
2563	22.0	56.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	640.0	211.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	7.0	0.0
100129836	0.0	0.0
100874410	1.0	0.0
286676	318.0	631.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	355.0	2431.0
2583	72.0	1632.0
2582	508.0	1438.0
2581	1700.0	1927.0
2580	2546.0	5916.0
100874419	0.0	0.0
100874414	0.0	1.0
100874413	0.0	1.0
100874412	1.0	1.0
100874411	0.0	2.0
100874418	1.0	2.0
223082	997.0	1480.0
100874417	0.0	3.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	5.0	1.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	2.0
100874440	0.0	0.0
2595	635.0	986.0
2593	594.0	371.0
100379300	0.0	0.0
2592	636.0	1282.0
2591	2038.0	1901.0
441389	49.0	0.0
2590	2520.0	2983.0
441386	6.0	12.0
127617	0.0	0.0
2589	3948.0	7912.0
2588	553.0	685.0
2587	18.0	0.0
441391	5.0	39.0
284018	1354.0	1137.0
2585	539.0	1063.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	41.0	139.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	1.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	1.0	1.0
100874430	0.0	0.0
100129813	0.0	1.0
441377	0.0	0.0
441376	538.0	5552.0
441381	0.0	0.0
127602	185.0	646.0
2597	33280.0	141624.0
2596	22.0	6.0
100874436	0.0	0.0
284004	702.0	1351.0
100874435	0.0	0.0
100874434	5.0	5.0
100874433	2.0	0.0
284001	789.0	971.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	6.0	2.0
100874464	0.0	0.0
100874462	1.0	0.0
100129801	1.0	2.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	2.0	3.0
100874466	1.0	0.0
100874450	0.0	0.0
50937	1440.0	434.0
100874454	0.0	0.0
50939	14.0	27.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	1.0	2.0
50940	366.0	4.0
100874455	2.0	0.0
50943	88.0	926.0
50945	0.0	0.0
50944	13.0	14.0
100874459	0.0	0.0
23328	5413.0	3140.0
23329	500.0	514.0
84281	375.0	364.0
84280	1144.0	2380.0
644076	2.0	0.0
11340	872.0	1826.0
644079	0.0	1.0
25983	920.0	2476.0
127665	5.0	12.0
23321	2650.0	3031.0
115677	2215.0	210.0
644070	0.0	0.0
23322	404.0	586.0
25984	5465.0	5581.0
23324	3609.0	2323.0
25987	3704.0	2937.0
23325	2049.0	4607.0
23326	11247.0	58346.0
25989	942.0	2039.0
23327	3917.0	4721.0
25988	596.0	1326.0
25981	509.0	413.0
25980	2307.0	3903.0
11342	2920.0	3443.0
84287	1136.0	1977.0
84286	965.0	1197.0
11341	46.0	250.0
284058	2314.0	4706.0
84289	975.0	2074.0
11344	1128.0	3051.0
11343	11150.0	1447.0
84288	456.0	919.0
84283	339.0	1570.0
11346	10597.0	2197.0
11345	3881.0	3304.0
84282	1338.0	3444.0
84285	1071.0	2975.0
84284	1580.0	1193.0
23339	3390.0	3583.0
84270	699.0	1247.0
23331	2091.0	598.0
25994	2158.0	2806.0
23332	2333.0	4651.0
25996	1608.0	2101.0
23333	1104.0	1376.0
23334	1674.0	2447.0
25998	2758.0	2625.0
23335	1172.0	2163.0
23336	12819.0	734.0
441332	0.0	1.0
644082	0.0	1.0
23338	2169.0	3314.0
25999	1245.0	845.0
441331	2.0	0.0
84279	634.0	1904.0
25992	1827.0	286.0
84276	1031.0	1129.0
84275	570.0	1392.0
284047	20.0	113.0
84278	70.0	180.0
84277	709.0	599.0
84272	2839.0	4966.0
84271	3456.0	8575.0
84274	857.0	2353.0
84273	1023.0	4778.0
23306	740.0	4801.0
23307	1905.0	6964.0
284040	30.0	31.0
23308	65.0	836.0
23309	1886.0	3354.0
25961	142.0	66.0
25960	2952.0	947.0
25963	5276.0	5850.0
23300	3848.0	4642.0
23301	2736.0	4301.0
25962	2508.0	13367.0
23302	211.0	4.0
23303	3391.0	1269.0
644096	286.0	1246.0
23304	2357.0	6797.0
25966	3893.0	4539.0
23305	103.0	1396.0
644094	1.0	0.0
11328	6324.0	7056.0
11329	2622.0	11821.0
11320	2920.0	3510.0
137012	1.0	7.0
113000	455.0	2220.0
11322	1287.0	2928.0
11321	1463.0	5730.0
284034	7.0	1.0
11326	1334.0	1751.0
11325	5234.0	13238.0
23317	2404.0	5199.0
84290	1.0	2.0
25979	1454.0	1667.0
23318	1366.0	2642.0
84292	145.0	841.0
25972	1385.0	1483.0
23310	778.0	3139.0
441359	0.0	0.0
25974	549.0	1906.0
23312	743.0	1312.0
25973	256.0	698.0
23313	3552.0	6066.0
25976	1317.0	1113.0
23314	238.0	536.0
25975	2817.0	1081.0
441355	2.0	0.0
25978	2354.0	4726.0
23315	1027.0	993.0
25977	1313.0	2628.0
23316	103.0	6.0
11339	13.0	525.0
11338	3490.0	10525.0
441362	0.0	0.0
441361	0.0	0.0
140660	2.0	2.0
115650	83.0	283.0
127623	0.0	0.0
25970	1388.0	2554.0
284029	149.0	112.0
115653	0.0	0.0
84298	1225.0	1975.0
11331	5705.0	17715.0
11330	5.0	0.0
11333	2180.0	7787.0
152641	39.0	15.0
11332	414.0	3160.0
84299	1008.0	2507.0
11335	5433.0	19338.0
84294	1124.0	3224.0
11334	1310.0	1543.0
84293	8933.0	6206.0
84296	109.0	1746.0
11337	2535.0	3119.0
284021	155.0	214.0
84295	1000.0	5266.0
11336	2304.0	2490.0
25946	2710.0	908.0
25949	2108.0	4638.0
25948	2838.0	4189.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	2.0	16.0
25941	2538.0	7217.0
25940	1663.0	4180.0
100130892	7.0	30.0
25943	1522.0	606.0
25942	3577.0	7607.0
100130890	95.0	59.0
25945	358.0	656.0
11309	2097.0	3899.0
284099	4.0	15.0
284098	464.0	811.0
25957	4115.0	5474.0
140609	3925.0	3235.0
25959	5315.0	1948.0
100130889	2.0	3.0
100130887	32.0	47.0
25950	242.0	568.0
25953	1208.0	2321.0
25956	362.0	492.0
11317	0.0	10.0
11316	2563.0	6681.0
11319	1608.0	2254.0
11318	46.0	4.0
100379378	0.0	0.0
11311	1596.0	4140.0
11313	1902.0	6686.0
140603	0.0	0.0
11315	6822.0	11729.0
284086	293.0	449.0
11314	326.0	787.0
25925	1259.0	848.0
284085	7.0	4.0
25924	749.0	74.0
25927	1094.0	200.0
284083	2.0	1.0
100130879	0.0	0.0
25926	1848.0	7458.0
139628	0.0	0.0
25929	1135.0	3607.0
25928	343.0	141.0
441328	0.0	0.0
127687	1199.0	2338.0
100130873	1.0	2.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	1.0
441324	0.0	0.0
25921	4529.0	10513.0
441323	0.0	0.0
25920	1835.0	15033.0
25923	6567.0	12517.0
140612	531.0	1539.0
100129880	1.0	0.0
284076	8.0	2.0
100129882	4.0	3.0
25936	1126.0	1120.0
25938	1120.0	1638.0
25937	5304.0	13304.0
284071	17.0	889.0
100130866	0.0	0.0
25939	5944.0	9501.0
113026	1490.0	1558.0
441317	0.0	0.0
441315	0.0	0.0
25930	2139.0	7683.0
441314	0.0	0.0
441313	0.0	0.0
25932	13549.0	16978.0
127671	0.0	0.0
25934	1510.0	7010.0
127670	2.0	7.0
284069	38.0	884.0
140623	7.0	15.0
140625	0.0	0.0
284067	5.0	3.0
100129871	0.0	0.0
140628	12.0	25.0
406982	0.0	0.0
406981	0.0	0.0
406984	2.0	6.0
406983	2.0	7.0
406986	0.0	0.0
406985	0.0	1.0
406988	14.0	0.0
406987	0.0	0.0
23287	706.0	10285.0
23288	1271.0	1347.0
406980	0.0	0.0
84206	142.0	673.0
23281	32.0	32.0
84203	3.0	3.0
23283	1949.0	2930.0
23284	447.0	10.0
140596	0.0	0.0
23285	228.0	273.0
152579	832.0	2034.0
140597	92.0	0.0
23286	2337.0	3743.0
152578	0.0	4.0
406979	0.0	0.0
406978	0.0	0.0
152573	93.0	19.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	2.0	0.0
406972	0.0	1.0
406974	0.0	0.0
406977	1.0	0.0
406976	0.0	0.0
23299	1802.0	4611.0
201725	284.0	4114.0
23291	2634.0	5488.0
23293	996.0	1235.0
23294	2098.0	6053.0
23295	2285.0	5356.0
406968	6.0	0.0
406967	0.0	0.0
646658	5.0	3.0
152586	0.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	4.0	1.0
406962	17.0	7.0
646672	0.0	3.0
11280	203.0	11.0
406961	0.0	0.0
11283	1311.0	0.0
406964	0.0	0.0
11282	2430.0	8614.0
406963	2.0	0.0
644016	0.0	3.0
11285	732.0	1022.0
406966	0.0	0.0
11284	583.0	1509.0
406965	0.0	0.0
23265	2551.0	6388.0
23266	1972.0	734.0
23268	1603.0	406.0
23269	1676.0	4676.0
84229	0.0	0.0
164592	15.0	3.0
59269	1027.0	797.0
84225	198.0	428.0
23261	1318.0	3273.0
84224	309.0	400.0
23262	1752.0	3863.0
23263	1924.0	2895.0
23264	3881.0	4217.0
84226	85.0	101.0
84221	179.0	1282.0
406957	2.0	1.0
84220	1.0	1.0
406956	0.0	0.0
84223	517.0	929.0
406959	0.0	0.0
406958	0.0	0.0
84222	39.0	63.0
646685	0.0	0.0
644022	0.0	0.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	0.0	9.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	1.0
23276	943.0	2293.0
23277	2548.0	9338.0
23279	2020.0	5370.0
59277	11092.0	1500.0
59272	37.0	11.0
59271	1896.0	2334.0
59274	1399.0	1286.0
84218	1.0	1.0
84217	126.0	33.0
23270	1702.0	798.0
23271	2267.0	4222.0
84219	329.0	758.0
23272	3045.0	6868.0
23274	1127.0	2218.0
84216	269.0	319.0
84215	127.0	11.0
23275	1142.0	1801.0
406946	0.0	0.0
84210	3.0	39.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5347.0	5851.0
644037	2.0	15.0
11260	3353.0	23610.0
646698	4.0	0.0
11262	83.0	857.0
23243	3067.0	8475.0
23244	4432.0	17011.0
59286	2816.0	9482.0
23245	320.0	264.0
23246	689.0	14368.0
23247	973.0	1036.0
59283	12.0	9.0
23248	2154.0	11168.0
644030	0.0	0.0
59285	1.0	9.0
59284	0.0	0.0
84247	2232.0	3646.0
23240	1149.0	3655.0
84246	841.0	1581.0
84249	46.0	9.0
23241	2793.0	9499.0
23242	1497.0	3702.0
84248	3933.0	5830.0
84243	1282.0	11857.0
11264	2265.0	414.0
84245	1093.0	2137.0
11267	1612.0	3266.0
11266	528.0	2052.0
11269	781.0	1051.0
84240	704.0	1187.0
11270	491.0	3150.0
644042	1.0	1.0
11272	473.0	51.0
11274	236.0	1123.0
11273	2927.0	15375.0
23254	1309.0	5576.0
23255	232.0	11964.0
23256	2127.0	3097.0
23258	4653.0	3035.0
23259	2716.0	5444.0
644041	0.0	0.0
84239	154.0	32.0
23250	1162.0	3066.0
84236	1398.0	2608.0
23251	35.0	84.0
23252	695.0	759.0
140564	241.0	662.0
23253	2673.0	7951.0
84232	3275.0	15734.0
11276	2581.0	3819.0
11275	1062.0	808.0
84231	2313.0	9018.0
49861	10.0	2.0
11278	734.0	1555.0
49860	0.0	0.0
84233	624.0	572.0
11277	0.0	0.0
11279	1077.0	653.0
84230	1916.0	5736.0
23229	1078.0	3274.0
49856	610.0	3699.0
644054	0.0	0.0
49855	691.0	1272.0
644059	0.0	0.0
49854	1224.0	2370.0
11240	2533.0	49322.0
23221	797.0	332.0
25884	31.0	5.0
23223	1274.0	4032.0
25886	126.0	3898.0
23224	6657.0	17252.0
25885	1600.0	7749.0
23225	1452.0	28686.0
25888	456.0	2074.0
23228	641.0	732.0
644050	0.0	1.0
201780	3.0	25.0
84269	500.0	547.0
152559	768.0	1296.0
25880	421.0	1691.0
84268	962.0	1790.0
23220	1892.0	1780.0
140576	5897.0	16358.0
84265	1147.0	624.0
11243	611.0	2157.0
139599	6.0	0.0
84264	48.0	771.0
140578	79.0	506.0
84267	835.0	2521.0
11245	803.0	638.0
84266	867.0	2503.0
11244	2598.0	4496.0
84261	366.0	1925.0
11247	143.0	204.0
139596	525.0	1376.0
84260	586.0	2493.0
84263	3119.0	3226.0
11249	2.0	79.0
84262	710.0	1964.0
11248	250.0	22.0
345557	309.0	17.0
406993	0.0	0.0
406992	0.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	0.0	1.0
406997	2.0	0.0
406996	0.0	0.0
11252	3267.0	3604.0
406999	0.0	0.0
11251	43.0	7.0
406998	0.0	0.0
23232	791.0	1347.0
25895	715.0	804.0
23233	1718.0	3002.0
25894	711.0	2002.0
25897	3223.0	14257.0
23234	394.0	2974.0
25896	780.0	3455.0
23235	5156.0	2230.0
23236	1030.0	537.0
25898	1133.0	1453.0
23237	120.0	16.0
644063	16.0	36.0
406991	0.0	0.0
23239	1047.0	2210.0
406990	0.0	0.0
25891	1858.0	81.0
84258	34.0	3.0
25890	2509.0	95.0
25893	4.0	3.0
23230	1606.0	3635.0
23231	1099.0	8196.0
84259	643.0	1321.0
84254	463.0	355.0
11254	343.0	2.0
84253	459.0	1461.0
11253	2259.0	12020.0
406989	0.0	0.0
84256	1191.0	1157.0
11255	0.0	0.0
84255	1686.0	3345.0
84250	328.0	776.0
11258	1639.0	4888.0
11257	706.0	287.0
84251	156.0	307.0
11259	4321.0	2011.0
100874483	0.0	0.0
100874482	0.0	0.0
100874480	0.0	1.0
406900	0.0	10.0
100874484	1.0	3.0
201799	523.0	363.0
201798	20.0	57.0
50831	1.0	1.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	15.0	7.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	2.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	1.0	0.0
102465138	0.0	0.0
50839	3.0	3.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	3.0	0.0
102465136	4.0	6.0
100874476	2.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	57.0	79.0
100874479	0.0	0.0
100874478	0.0	0.0
100874477	0.0	0.0
50846	62.0	12.0
100499183	80.0	266.0
50848	4441.0	21670.0
2601	2.0	6.0
100499177	1462.0	8339.0
102465141	1.0	0.0
50853	430.0	242.0
2609	0.0	0.0
102465140	0.0	0.0
50852	75.0	254.0
50855	151.0	152.0
50854	3120.0	10794.0
100499171	1.0	1.0
50856	131.0	257.0
50859	7.0	2.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	0.0	4.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	631.0	48.0
2613	0.0	1.0
2611	0.0	6.0
50862	3549.0	1312.0
50861	1011.0	332.0
2619	2174.0	2978.0
50863	518.0	166.0
100874499	0.0	0.0
2618	2299.0	14982.0
50865	2311.0	6075.0
2617	3345.0	12010.0
2616	10.0	61.0
2615	6470.0	945.0
406940	3.0	1.0
406942	0.0	0.0
646612	4.0	6.0
406941	0.0	0.0
406944	0.0	1.0
406943	0.0	0.0
100996876	0.0	0.0
2625	10184.0	516.0
2624	991.0	56.0
2623	6.0	2.0
2622	711.0	492.0
2621	5456.0	2816.0
2620	86.0	18.0
406935	30.0	0.0
406934	0.0	0.0
646603	0.0	7.0
406937	0.0	0.0
406936	0.0	0.0
2629	1402.0	6688.0
406939	0.0	0.0
646609	1.0	3.0
2628	1717.0	535.0
406938	0.0	0.0
2627	418.0	1278.0
2626	0.0	22.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	3.0
406932	0.0	0.0
646620	0.0	0.0
2636	1.0	0.0
2635	1585.0	950.0
2634	5691.0	5041.0
2633	3080.0	19930.0
2632	2185.0	3089.0
2631	3605.0	4888.0
2630	87.0	573.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	6.0	0.0
406928	0.0	0.0
2639	672.0	3833.0
406927	0.0	0.0
646619	2.0	7.0
2638	0.0	0.0
2637	0.0	31.0
406929	0.0	1.0
646630	0.0	1.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1102.0	1041.0
2647	856.0	1519.0
2646	14.0	2.0
2645	18.0	3.0
2644	96.0	99.0
2643	749.0	1053.0
2642	1.0	12.0
2641	0.0	0.0
406913	11.0	1.0
646627	2.0	2.0
406912	1.0	1.0
646625	38.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	195.0	458.0
406919	0.0	0.0
2648	1652.0	6485.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	18.0	45.0
2660	21.0	1.0
2658	0.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	231.0	426.0
2652	0.0	0.0
2651	952.0	13181.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	4.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	169.0	17.0
2672	47.0	387.0
106144578	0.0	0.0
2671	338.0	638.0
2670	244.0	1.0
106144575	1.0	0.0
2669	1786.0	325.0
2668	8.0	15.0
2667	0.0	0.0
100874529	1.0	3.0
2665	9819.0	49504.0
2664	4125.0	17188.0
2662	427.0	1.0
100874524	6.0	7.0
100874523	0.0	0.0
100129743	0.0	0.0
100874522	0.0	0.0
100874528	0.0	0.0
100129738	0.0	3.0
100129739	1.0	1.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	8384.0	33884.0
106144568	0.0	0.0
2681	1204.0	730.0
2679	0.0	0.0
2678	657.0	231.0
100874519	0.0	0.0
2677	2143.0	2883.0
100874518	0.0	0.0
2676	20.0	81.0
2675	152.0	9.0
2674	4755.0	134.0
