id	3a04fb30-378c-48a0-a02e-85cf81b31b43	fced57a8-570a-4f05-aa10-4e16aa7ecc85
64838	1482.0	461.0
64837	1211.0	3562.0
100132487	0.0	0.0
64841	1829.0	3680.0
64840	628.0	845.0
64843	0.0	21.0
64844	5952.0	4663.0
64847	3371.0	6620.0
64849	165.0	349.0
64848	2752.0	3849.0
64839	2710.0	1317.0
64850	19.0	0.0
64852	601.0	1099.0
64854	1674.0	1190.0
64853	2269.0	2224.0
64856	2420.0	6791.0
64855	6830.0	16839.0
64858	801.0	1110.0
64857	1574.0	1930.0
64859	2275.0	712.0
387911	11.0	0.0
387914	540.0	977.0
100144494	0.0	0.0
64860	747.0	499.0
64863	701.0	1176.0
133619	4823.0	7249.0
64864	1994.0	1834.0
64866	1719.0	3517.0
133615	0.0	0.0
100506172	0.0	0.0
387933	6.0	20.0
100533794	0.0	0.0
387934	5.0	0.0
100533790	3.0	43.0
100506169	46.0	18.0
64881	2.0	1.0
375940	0.0	0.0
399939	0.0	0.0
100506161	90.0	71.0
100506164	6.0	0.0
399937	0.0	0.0
387921	3211.0	1436.0
100288198	172.0	73.0
100288195	0.0	0.0
387923	220.0	152.0
387924	7.0	0.0
64895	1535.0	1469.0
100506195	0.0	5.0
64897	1113.0	1200.0
399909	3735.0	6853.0
100288185	1.0	0.0
100288179	4.0	3.0
121601	41.0	22.0
100288173	0.0	0.0
100506190	3765.0	3091.0
399965	9.0	8.0
399967	3.0	0.0
101060111	0.0	0.0
100506134	4.0	2.0
100533754	0.0	0.0
157638	4759.0	10463.0
399968	0.0	1.0
169611	5565.0	2996.0
145645	2.0	0.0
100132402	0.0	2.0
100132403	2.0	0.0
100132406	250.0	234.0
387978	0.0	0.0
100506126	0.0	2.0
399972	120.0	142.0
157627	0.0	0.0
399979	8093.0	5076.0
121665	4476.0	4973.0
100132415	17.0	2.0
100132417	28.0	45.0
133688	0.0	0.0
399942	14.0	58.0
100506157	13.0	16.0
100533731	0.0	0.0
133686	2321.0	1560.0
157657	291.0	407.0
399940	0.0	0.0
170627	1.0	1.0
170626	16.0	1.0
399947	13.0	0.0
399949	6.0	16.0
399948	94.0	111.0
100132420	0.0	0.0
100132421	0.0	0.0
170622	4342.0	2482.0
133690	1.0	4.0
131034	20.0	2.0
399950	1.0	0.0
101060105	2.0	0.0
387990	8.0	4.0
100506144	397.0	306.0
399959	27.0	9.0
121643	9.0	14.0
121642	473.0	1039.0
100132439	0.0	0.0
542767	13.0	10.0
100533713	0.0	0.0
100533714	0.0	0.0
100533717	0.0	0.0
100533718	0.0	0.0
100462954	0.0	0.0
100132441	0.0	0.0
100462957	0.0	0.0
100533725	2.0	1.0
100533721	0.0	0.0
101060160	6.0	0.0
64801	1040.0	997.0
64800	194.0	138.0
64802	1184.0	642.0
64805	553.0	23.0
100132450	0.0	0.0
100144435	0.0	0.0
100506115	208.0	394.0
399988	2.0	11.0
100506119	273.0	276.0
64816	4.0	1.0
64806	7.0	0.0
100132463	0.0	0.0
100132464	0.0	0.0
145624	8.0	0.0
100132467	0.0	0.0
101060146	61.0	4.0
101060144	0.0	0.0
100506108	0.0	0.0
100132476	0.0	0.0
100132479	0.0	0.0
649489	0.0	1.0
650474	6.0	37.0
101060192	0.0	0.0
101060195	370.0	292.0
4606	7.0	8.0
4607	5.0	3.0
4608	2.0	24.0
4609	12929.0	2303.0
4600	1509.0	4357.0
4601	4012.0	878.0
4602	4964.0	1103.0
4603	245.0	1367.0
4604	6094.0	2.0
4605	55.0	11866.0
202018	2654.0	3011.0
4617	0.0	0.0
170555	0.0	1.0
4618	17.0	0.0
170554	0.0	1.0
4619	37.0	27.0
170552	0.0	0.0
170559	13.0	10.0
202020	236.0	200.0
170556	7.0	1.0
4610	358.0	216.0
4611	0.0	0.0
4613	11.0	85.0
170550	1.0	0.0
4615	3299.0	7368.0
4616	8140.0	5475.0
100506311	247.0	51.0
101060176	0.0	1.0
101060171	1.0	1.0
4628	8691.0	5117.0
4629	29502.0	2758.0
170589	0.0	2.0
4620	22.0	6.0
4621	232.0	74.0
4622	6.0	11.0
4624	0.0	6.0
4625	0.0	12.0
4626	6.0	21.0
4627	74906.0	126828.0
432369	6.0	17.0
100506301	6.0	1.0
101060189	0.0	0.0
100506305	46.0	7.0
4640	9.0	10.0
4641	40233.0	23011.0
170575	974.0	794.0
4632	0.0	0.0
4633	2.0	5.0
4634	70.0	28.0
4635	42.0	31.0
170572	0.0	0.0
4636	562.0	298.0
4637	52868.0	78729.0
4638	32820.0	12121.0
157556	5.0	5.0
133584	1905.0	389.0
4650	5043.0	7914.0
4651	3544.0	4983.0
170529	0.0	2.0
170527	0.0	1.0
170526	1.0	1.0
202051	159.0	116.0
170524	0.0	0.0
145567	2405.0	982.0
202052	1017.0	425.0
170523	0.0	0.0
4642	4699.0	8259.0
4643	3217.0	3783.0
253639	242.0	247.0
4644	4415.0	3874.0
4645	2969.0	3204.0
4646	7918.0	13923.0
4647	1125.0	632.0
253635	2465.0	1002.0
4648	285.0	37.0
4649	4999.0	2022.0
4660	11160.0	2148.0
4661	10.0	865.0
2001	1394.0	17.0
2000	2369.0	4330.0
170517	1.0	7.0
170516	6.0	10.0
145581	258.0	44.0
169522	1.0	1.0
170511	0.0	0.0
170510	0.0	0.0
170514	3.0	1.0
170513	2.0	0.0
4653	751.0	3.0
4654	1.0	0.0
4656	0.0	2.0
4659	4998.0	3858.0
4670	7810.0	16642.0
4671	63.0	40.0
4673	18166.0	23584.0
4674	251.0	167.0
2012	50894.0	9443.0
2011	3655.0	15035.0
2010	2511.0	4654.0
2009	1750.0	904.0
170542	0.0	0.0
2006	7795.0	4545.0
170541	9.0	4.0
2005	4220.0	3978.0
170548	4.0	4.0
2004	7057.0	4737.0
170547	0.0	0.0
2003	0.0	0.0
2002	1727.0	3443.0
4664	4750.0	2212.0
4665	1265.0	3775.0
4666	37624.0	33874.0
4668	2669.0	4562.0
170540	0.0	0.0
4669	3007.0	4542.0
157567	1922.0	3124.0
4680	182.0	664.0
4681	2554.0	7354.0
4682	905.0	1725.0
4683	5733.0	9098.0
4684	1068.0	64.0
4685	278.0	1327.0
2023	41364.0	48049.0
2022	21199.0	12393.0
2021	149.0	227.0
170539	4.0	2.0
2020	12.0	5.0
170533	0.0	2.0
2019	296.0	165.0
2018	232.0	126.0
2017	12161.0	17111.0
2016	5.0	732.0
170537	1.0	1.0
2015	118.0	133.0
170536	2.0	4.0
2014	2124.0	3188.0
170535	0.0	0.0
2013	11345.0	22738.0
4675	195.0	286.0
100134934	8.0	13.0
157570	39.0	1276.0
4676	7348.0	10183.0
4677	8638.0	11082.0
4678	3884.0	5554.0
100134938	26.0	24.0
157574	131.0	300.0
4690	2311.0	1938.0
4691	25418.0	54839.0
4692	2862.0	1279.0
4693	42.0	8.0
4694	3760.0	6519.0
4695	2406.0	4301.0
4696	2312.0	2765.0
2034	49780.0	7706.0
2033	10095.0	7670.0
2030	12893.0	14148.0
100288165	113.0	10.0
2029	10783.0	29823.0
2028	1012.0	830.0
2027	168.0	118.0
2026	1256.0	839.0
2025	0.0	0.0
4686	2505.0	2803.0
4688	1221.0	2216.0
4689	908.0	887.0
348487	9.0	3.0
2045	74.0	20.0
2044	15.0	5.0
2043	1896.0	777.0
2042	511.0	215.0
2041	721.0	2828.0
2040	26587.0	20781.0
2039	4355.0	1384.0
2038	322.0	5.0
2037	14374.0	3886.0
2036	9638.0	6891.0
2035	4511.0	4031.0
4697	7258.0	13592.0
4698	3176.0	5389.0
735301	221.0	132.0
4699	0.0	0.0
2056	3.0	1.0
2055	1585.0	1434.0
2054	1170.0	626.0
2053	2621.0	1381.0
100288149	0.0	0.0
2052	23833.0	20882.0
2051	569.0	181.0
2050	6590.0	8385.0
100288142	164.0	334.0
253650	115.0	286.0
2049	1438.0	2957.0
2048	354.0	1454.0
2047	1290.0	102.0
2046	3.0	1.0
2067	3040.0	3174.0
2066	2289.0	2029.0
2065	14953.0	27100.0
2064	13514.0	24669.0
2063	1550.0	7522.0
2060	7352.0	5562.0
253665	3.0	11.0
100288130	0.0	0.0
2059	8066.0	4114.0
2058	9307.0	14868.0
2057	325.0	325.0
2070	82.0	59.0
649446	421.0	496.0
2078	4254.0	1275.0
2077	1923.0	2879.0
2074	1092.0	1166.0
2073	1509.0	1052.0
2072	1007.0	960.0
100288122	34.0	1.0
2071	3203.0	4285.0
2069	110.0	8.0
2068	1138.0	1383.0
2081	3150.0	1644.0
649458	0.0	0.0
2086	2730.0	813.0
105751187	0.0	3.0
100288111	0.0	0.0
2079	3567.0	8320.0
170591	5.0	4.0
2091	4519.0	7193.0
2099	15836.0	24995.0
2098	6310.0	3512.0
100653515	0.0	4.0
64951	131.0	268.0
64949	1113.0	1824.0
64960	2996.0	6162.0
64963	1304.0	2261.0
64965	1210.0	2102.0
64968	2014.0	2142.0
64969	1698.0	3795.0
100132372	4.0	3.0
64975	1055.0	3433.0
64976	1709.0	1793.0
64979	849.0	2024.0
100132380	0.0	1.0
64978	145.0	575.0
100132382	1.0	0.0
100132386	0.0	0.0
64981	1266.0	1581.0
64983	1690.0	3888.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	32.0	8.0
287015	1.0	0.0
100506299	48.0	13.0
121512	2731.0	685.0
100288083	2.0	2.0
101060200	465.0	272.0
100288077	12.0	11.0
100288072	4.0	2.0
121504	72.0	57.0
121506	380.0	157.0
101060233	0.0	0.0
121551	418.0	223.0
100506246	0.0	0.0
133558	3.0	1.0
100506244	0.0	0.0
157506	1947.0	1633.0
100506243	24.0	10.0
121549	0.0	4.0
101060211	0.0	0.0
100533851	3.0	0.0
170506	3412.0	3712.0
100506275	0.0	0.0
170504	1.0	0.0
170503	0.0	0.0
100132308	0.0	0.0
121536	1909.0	1235.0
101060226	1055.0	755.0
64900	1088.0	1389.0
64902	9.0	0.0
64901	138.0	456.0
145553	84.0	162.0
100132311	0.0	2.0
157530	9.0	11.0
100506211	49.0	69.0
100506215	137.0	80.0
121599	2.0	3.0
100132321	0.0	0.0
100132322	0.0	1.0
100533844	0.0	0.0
100506205	0.0	1.0
101060280	0.0	0.0
64922	1.0	3.0
64921	2464.0	1502.0
64924	4087.0	4536.0
100533849	0.0	0.0
64926	317.0	1213.0
64925	1217.0	1003.0
64919	180.0	669.0
100132332	0.0	0.0
133522	713.0	137.0
100506233	356.0	224.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	6392.0	7344.0
64928	1123.0	3977.0
4706	2050.0	4529.0
64927	1470.0	701.0
100132341	495.0	574.0
4707	1733.0	1941.0
4708	3574.0	8097.0
4709	1737.0	2658.0
100132346	0.0	1.0
145501	4.0	4.0
145508	365.0	296.0
4700	2316.0	3093.0
4701	102.0	187.0
4702	2127.0	4665.0
4703	155.0	72.0
4704	1945.0	2462.0
101060264	32.0	15.0
100506229	25.0	1.0
64940	317.0	291.0
64943	1879.0	3041.0
64946	234.0	455.0
204777	0.0	0.0
4716	2551.0	6289.0
4717	1826.0	2867.0
100132352	445.0	242.0
4718	2539.0	4197.0
4719	8361.0	6208.0
100132355	1.0	0.0
100132358	0.0	2.0
4710	4466.0	10945.0
4711	4119.0	4777.0
4712	1537.0	3052.0
4713	2544.0	4748.0
4714	1578.0	1968.0
4715	4874.0	17695.0
100506412	0.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	0.0	0.0
100506413	0.0	2.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	16.0	1.0
407033	0.0	0.0
4728	2841.0	6969.0
4729	613.0	1131.0
4720	5889.0	13308.0
4722	2670.0	6859.0
4723	4407.0	6859.0
4724	2273.0	2149.0
4725	4769.0	7156.0
4726	1126.0	6269.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	3189.0	6158.0
4739	10136.0	1783.0
100506409	54.0	9.0
4730	27.0	76.0
4731	3290.0	3006.0
4733	2972.0	4160.0
4734	2134.0	1179.0
4735	31358.0	32439.0
4736	32369.0	28750.0
407016	1.0	1.0
407017	2.0	0.0
100506433	19.0	0.0
407014	7.0	7.0
407015	0.0	0.0
4750	1755.0	1111.0
407018	29.0	0.0
100506436	66.0	114.0
4751	31.0	2487.0
407019	8.0	0.0
407013	3.0	0.0
407010	44.0	1.0
407011	10.0	0.0
192217	0.0	6.0
4741	13.0	24.0
4744	82.0	181.0
4745	3.0	0.0
4747	26.0	18.0
407006	8.0	0.0
407003	0.0	1.0
100506421	4.0	0.0
650368	250.0	48.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	5.0	1.0
407007	2.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	168.0	16.0
649395	1.0	1.0
348180	406.0	818.0
407001	0.0	0.0
407002	1.0	0.0
407000	0.0	0.0
4752	508.0	267.0
4753	178.0	2453.0
100506428	178.0	613.0
4756	5007.0	3397.0
4758	4676.0	10587.0
4759	0.0	0.0
4771	2728.0	1987.0
4772	1568.0	750.0
4773	1583.0	1881.0
348174	0.0	0.0
2110	3046.0	1045.0
2108	5526.0	5233.0
2107	10474.0	8926.0
2104	367.0	29.0
2103	15.0	3.0
2101	936.0	3071.0
4763	7748.0	6395.0
4764	0.0	0.0
4768	0.0	0.0
2109	2448.0	2568.0
4780	10572.0	7874.0
4781	15114.0	4150.0
4782	13882.0	11242.0
4783	5188.0	872.0
4784	16090.0	2177.0
2122	3173.0	1063.0
2121	2451.0	1986.0
2120	4169.0	3111.0
143282	64.0	60.0
2119	1527.0	1129.0
2118	460.0	222.0
100303743	0.0	0.0
2117	3944.0	4881.0
2116	61.0	50.0
100303745	0.0	0.0
2115	1208.0	1697.0
2114	10313.0	2560.0
167227	2892.0	2748.0
2113	12988.0	9182.0
143279	913.0	1076.0
4774	7672.0	2398.0
4775	2610.0	1610.0
4776	1821.0	1248.0
4778	30.0	4.0
4779	32391.0	29366.0
4790	4528.0	3777.0
348158	7.0	0.0
4791	1818.0	4058.0
4792	5348.0	9216.0
4793	506.0	1308.0
348156	24.0	12.0
4794	447.0	2337.0
4795	524.0	1756.0
407052	1.0	0.0
2132	7057.0	7806.0
407053	0.0	0.0
2131	4964.0	4108.0
407050	0.0	2.0
2130	8904.0	15312.0
407051	0.0	0.0
407056	0.0	0.0
407054	1.0	0.0
407055	0.0	0.0
2128	3.0	0.0
2125	666.0	7481.0
2124	869.0	1890.0
2123	563.0	1057.0
255919	875.0	1158.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	0.0
407040	2.0	2.0
2140	2045.0	2473.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	1260.0	4428.0
2138	50.0	74.0
2137	4082.0	3151.0
2135	1299.0	980.0
2134	42.0	179.0
4796	196.0	5541.0
100303728	100.0	47.0
4798	2696.0	1662.0
4799	3693.0	4839.0
255928	8.0	10.0
255926	0.0	0.0
2155	89.0	566.0
2153	109.0	388.0
2152	3866.0	515.0
2151	250.0	2961.0
2150	604.0	805.0
253314	0.0	5.0
2149	2823.0	9955.0
100288042	0.0	0.0
2147	0.0	1.0
2146	196.0	2462.0
2145	5332.0	3294.0
348120	0.0	0.0
2166	1602.0	1883.0
2165	0.0	1.0
100288038	0.0	0.0
2162	17333.0	3454.0
2161	50.0	320.0
2160	0.0	0.0
100288035	0.0	1.0
2159	481.0	98.0
2158	0.0	0.0
2157	4791.0	836.0
652959	3.0	4.0
348110	3823.0	2186.0
2177	494.0	1801.0
2176	592.0	825.0
2175	140.0	711.0
2173	56.0	0.0
2172	0.0	1.0
2171	4056.0	694.0
2170	443.0	448.0
338799	417.0	215.0
100288022	0.0	0.0
100303755	148.0	237.0
2169	2.0	0.0
2168	0.0	1.0
2167	126870.0	858.0
2180	46390.0	4855.0
2188	690.0	2009.0
2187	47.0	38.0
2186	8171.0	10917.0
2185	2433.0	2220.0
2184	8833.0	4653.0
338785	117.0	6.0
2182	5262.0	3077.0
2181	8084.0	9381.0
100288013	0.0	0.0
2178	379.0	564.0
255967	3171.0	2264.0
2191	942.0	6540.0
649324	0.0	0.0
2199	28115.0	17889.0
652972	32.0	17.0
100288008	0.0	0.0
2197	12096.0	27024.0
2196	2971.0	457.0
338773	1883.0	3054.0
652974	0.0	0.0
2195	21883.0	8022.0
652975	0.0	0.0
2194	27458.0	145047.0
2193	2037.0	6093.0
2192	28695.0	11615.0
104355140	0.0	0.0
652978	2.0	0.0
104355141	3.0	0.0
104355143	0.0	1.0
104355145	0.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	433.0	2085.0
104355148	12.0	8.0
104355149	0.0	0.0
121916	0.0	0.0
652968	254.0	145.0
652969	0.0	0.0
652960	2.0	6.0
649330	0.0	0.0
652961	0.0	1.0
338761	12.0	14.0
652963	0.0	2.0
652965	0.0	0.0
652966	0.0	0.0
338758	136.0	36.0
104355133	0.0	0.0
104355135	14.0	5.0
104355136	3.0	3.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	5.0	8.0
121906	1.0	1.0
192286	2961.0	3960.0
652995	6.0	25.0
338751	0.0	0.0
338755	0.0	0.0
101290508	0.0	0.0
652985	2.0	3.0
101290506	63.0	39.0
101290504	3.0	2.0
101290503	0.0	0.0
104355150	0.0	1.0
101290502	0.0	0.0
104355151	0.0	0.0
104355152	0.0	0.0
338739	1.0	1.0
652991	0.0	1.0
101290501	0.0	0.0
101290500	2.0	4.0
100132247	95.0	206.0
121838	30.0	1.0
100132251	0.0	0.0
145814	0.0	2.0
100132264	3.0	0.0
100132268	0.0	4.0
145820	74.0	1.0
157807	46.0	1.0
338821	1.0	0.0
100132273	116.0	75.0
338811	115.0	45.0
338817	81.0	39.0
145837	97.0	118.0
375719	227.0	0.0
100132288	231.0	150.0
100132289	3.0	1.0
338809	1.0	1.0
101060321	0.0	0.0
100132291	2.0	2.0
375704	334.0	1690.0
100132295	0.0	0.0
50484	3191.0	4266.0
50486	13705.0	307.0
50485	2016.0	2647.0
50488	5616.0	6499.0
50487	14.0	2.0
50489	61.0	10.0
387712	40.0	20.0
387718	2.0	0.0
387715	18.0	0.0
652904	0.0	0.0
101060301	0.0	0.0
387700	221.0	6.0
387707	7.0	4.0
387703	7.0	4.0
107063611	0.0	0.0
100506377	0.0	0.0
100506376	42.0	3.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	2.0	5.0
399726	182.0	49.0
101928969	1115.0	9.0
375757	797.0	890.0
387733	0.0	0.0
100533990	3.0	9.0
375743	4159.0	1987.0
100506365	1663.0	2427.0
101928971	2.0	0.0
157869	742.0	258.0
143241	0.0	0.0
375748	1404.0	729.0
169841	117.0	125.0
387723	137.0	36.0
375775	1474.0	1433.0
100506392	92.0	69.0
399708	0.0	0.0
100506390	1.0	0.0
399706	2.0	0.0
101928989	3.0	0.0
100506394	140.0	63.0
143244	102.0	331.0
387755	7.0	5.0
387751	539.0	614.0
100533970	41.0	22.0
387758	1136.0	3345.0
101928991	0.0	0.0
100506380	427.0	384.0
100506385	105.0	60.0
101928999	0.0	0.0
399717	136.0	62.0
387745	39.0	7.0
170850	6.0	44.0
387742	0.0	0.0
387747	1.0	2.0
387748	0.0	0.0
100506334	366.0	1140.0
100533955	4.0	2.0
100533952	0.0	1.0
100506330	64.0	37.0
101928922	0.0	0.0
4804	2795.0	478.0
387778	0.0	2.0
4807	8.0	13.0
4808	27.0	8.0
100132201	6.0	2.0
4809	5708.0	5686.0
387775	5.0	0.0
100134869	62.0	77.0
4800	2613.0	4538.0
4801	2495.0	2398.0
4802	3029.0	3578.0
4803	89.0	51.0
133874	23.0	19.0
399774	0.0	2.0
100506328	11.0	2.0
100506325	175.0	111.0
101928931	50.0	14.0
4815	489.0	1051.0
4817	1876.0	3068.0
4818	575.0	1858.0
387763	2938.0	817.0
145853	448.0	312.0
375791	42.0	100.0
145858	0.0	0.0
375790	6185.0	24270.0
4810	958.0	704.0
4811	15916.0	17292.0
4814	5389.0	5808.0
373159	30.0	63.0
100506356	0.0	0.0
101060376	8.0	7.0
399746	0.0	0.0
373156	11831.0	10380.0
157855	2.0	4.0
170825	1.0	0.0
101928941	0.0	0.0
399748	17.0	17.0
4826	863.0	28.0
4828	2158.0	238.0
4829	10.0	1.0
169834	222.0	56.0
145864	529.0	2865.0
4820	6414.0	3308.0
4821	0.0	25.0
4824	759.0	266.0
4825	14.0	127.0
100506343	25.0	2.0
157848	0.0	1.0
4837	9630.0	9104.0
4838	24.0	4.0
145873	51.0	524.0
4839	1361.0	4036.0
387787	70.0	100.0
100132234	4.0	0.0
4830	1346.0	6419.0
4831	1270.0	2775.0
4832	900.0	3859.0
4833	5004.0	5874.0
4835	3982.0	3578.0
4836	8704.0	9816.0
650236	0.0	0.0
102467146	39.0	16.0
4850	1952.0	1961.0
4848	4078.0	4776.0
4849	2352.0	4698.0
143187	1598.0	1205.0
4841	14571.0	17862.0
4842	6.0	4.0
4843	27.0	92.0
155185	71.0	255.0
155184	4.0	1.0
4846	1533.0	873.0
192111	1708.0	4714.0
4860	1581.0	3947.0
4861	34.0	28.0
167153	3212.0	3180.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	6751.0	3750.0
4852	1.0	0.0
4853	24091.0	14152.0
4854	18500.0	17117.0
100506527	0.0	0.0
100421096	0.0	0.0
4855	7284.0	1858.0
100421097	4.0	1.0
4856	1370.0	291.0
4857	2344.0	147.0
4858	1123.0	311.0
100506555	5.0	1.0
4871	0.0	0.0
2210	62.0	130.0
649264	1.0	0.0
2207	2265.0	4670.0
2206	209.0	89.0
2205	318.0	17.0
101928904	0.0	0.0
2204	24.0	7.0
2203	3369.0	7112.0
2202	41147.0	6190.0
2201	38.0	239.0
2200	46770.0	48082.0
4862	891.0	641.0
4863	1585.0	1297.0
4864	3885.0	3950.0
4867	487.0	348.0
2209	189.0	1107.0
4868	1.0	2.0
2208	38.0	2.0
4869	19601.0	39936.0
100506542	7.0	0.0
4880	17.0	1.0
4881	9343.0	518.0
4882	2022.0	760.0
4883	11311.0	796.0
2220	59.0	0.0
101928913	106.0	68.0
100506540	36.0	54.0
2218	1509.0	2789.0
2217	12832.0	13544.0
2216	0.0	0.0
2215	81.0	44.0
2214	2849.0	14743.0
2213	1335.0	759.0
2212	2891.0	4089.0
4874	2.0	2.0
4875	14.0	28.0
4878	10.0	0.0
4879	0.0	1.0
2219	636.0	318.0
4891	4996.0	3752.0
4892	0.0	0.0
4893	3241.0	6387.0
2232	277.0	3654.0
2231	2.0	0.0
2230	1101.0	1038.0
649288	0.0	0.0
2229	0.0	0.0
2228	1.0	0.0
2227	1.0	0.0
204474	1.0	0.0
2224	2999.0	8078.0
2222	9817.0	13203.0
4884	103.0	39.0
4885	16.0	73.0
4886	10164.0	697.0
4887	336.0	0.0
4888	6.0	2.0
4889	587.0	0.0
131177	173.0	13.0
2243	99.0	0.0
2242	1393.0	938.0
2241	2667.0	956.0
649299	0.0	0.0
143162	121.0	26.0
2239	2975.0	2348.0
2237	755.0	4238.0
2236	0.0	0.0
2235	2241.0	2754.0
4897	472.0	200.0
4898	8593.0	13692.0
4899	1129.0	1518.0
131185	1.0	3.0
2254	84.0	15.0
2253	1.0	0.0
2252	3106.0	900.0
2251	0.0	0.0
2250	2.0	5.0
2249	0.0	0.0
2248	0.0	0.0
2247	3805.0	190.0
2246	3958.0	1680.0
2245	881.0	1720.0
2244	297.0	0.0
100506516	92.0	64.0
2264	166.0	6358.0
348262	2984.0	7190.0
2263	3472.0	1750.0
2262	12.0	2.0
2261	557.0	3106.0
2260	17242.0	12055.0
169792	419.0	954.0
613227	2.0	0.0
2259	135.0	257.0
2258	894.0	361.0
167127	7.0	16.0
2257	151.0	71.0
2256	27.0	12.0
2255	954.0	118.0
100506506	0.0	0.0
348254	15.0	2.0
2275	1159.0	1807.0
2274	4172.0	2087.0
2273	98769.0	2250.0
2272	496.0	147.0
2271	3720.0	3671.0
100132086	0.0	1.0
253430	808.0	817.0
2268	966.0	904.0
2267	4.0	2.0
2266	395.0	2.0
348249	0.0	1.0
2287	2135.0	3695.0
2286	1040.0	4926.0
2284	0.0	0.0
2283	1.0	0.0
2281	122.0	72.0
2280	13509.0	11760.0
2277	2202.0	6.0
2290	0.0	3.0
348235	1216.0	3510.0
2298	10.0	60.0
2297	5.0	193.0
2296	1898.0	314.0
2295	160.0	369.0
2294	68.0	55.0
2289	3637.0	3310.0
2288	8855.0	41523.0
2299	341.0	956.0
338879	0.0	4.0
338870	1.0	0.0
652873	0.0	0.0
253461	8197.0	3790.0
338872	87.0	2.0
192134	0.0	0.0
104054213	4.0	2.0
338862	0.0	0.0
338864	0.0	0.0
192146	6.0	17.0
100132121	0.0	0.0
100846978	43.0	18.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	1.0	2.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	4.0	0.0
100132159	64.0	158.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	2.0	0.0
399804	50.0	123.0
399806	1.0	0.0
100132163	12.0	6.0
100132166	0.0	0.0
100132169	30.0	71.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	887.0	670.0
399814	0.0	0.0
100132173	0.0	0.0
338917	26.0	1.0
387804	28.0	26.0
375850	0.0	0.0
387837	10.0	7.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	8.0	4.0
133789	2.0	0.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	0.0	607.0
613210	0.0	0.0
613211	0.0	0.0
613212	2.0	0.0
100506495	144.0	55.0
101928846	9.0	10.0
387856	157.0	82.0
387853	2.0	0.0
613209	0.0	0.0
121793	12.0	14.0
145767	51.0	64.0
100073347	6.0	2.0
399857	0.0	2.0
100421018	0.0	0.0
145781	146.0	48.0
613204	0.0	0.0
387845	21.0	26.0
145773	58.0	83.0
170712	0.0	366.0
387841	53.0	51.0
100134713	35.0	65.0
387849	9.0	7.0
157773	82.0	48.0
399823	19.0	4.0
131149	0.0	0.0
157777	134.0	111.0
399829	0.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	18820.0	22997.0
4905	2143.0	8418.0
4907	3762.0	3361.0
4908	90.0	4.0
4909	81.0	13.0
145788	144.0	98.0
4900	240.0	236.0
4901	105.0	191.0
4902	29.0	109.0
155100	0.0	0.0
157769	3047.0	8014.0
399839	0.0	0.0
4914	32.0	52.0
4915	20103.0	878.0
387867	7.0	10.0
4916	637.0	72.0
4917	4.0	0.0
4919	599.0	367.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	310.0	2239.0
50507	982.0	1504.0
399888	201.0	6.0
100421046	1.0	0.0
50506	78.0	13.0
100421047	1.0	1.0
50509	3500.0	4531.0
50508	0.0	0.0
157713	5.0	2.0
100506457	1.0	0.0
133746	2150.0	1493.0
100506451	324.0	200.0
4925	8653.0	10924.0
4926	17320.0	24665.0
4927	2468.0	2352.0
4928	8478.0	7277.0
4929	10485.0	458.0
387895	2.0	20.0
387893	1841.0	1854.0
50512	466.0	3101.0
50511	35.0	1.0
4920	846.0	1730.0
4921	33692.0	3250.0
50514	4.0	1.0
4922	954.0	1.0
4923	6.0	9.0
4924	19961.0	21162.0
50515	1207.0	4101.0
100421045	4.0	7.0
100421057	0.0	0.0
100421058	0.0	0.0
