id	57b2e9d8-ddae-4457-9959-0d911288e8dc	4dddb0ad-1c56-4100-9f5e-a0e9722a12f9
102723346	4.0	1.0
100289137	21.0	5.0
100289133	0.0	8.0
340888	0.0	3.0
100289131	0.0	1.0
100170229	25.0	36.0
339894	2.0	9.0
339896	0.0	2.0
339897	0.0	1.0
100302666	10.0	1.0
100289124	0.0	0.0
102723332	3.0	4.0
100652796	0.0	1.0
339881	0.0	1.0
339883	38.0	24.0
102723320	21.0	0.0
339879	38.0	61.0
55502	185.0	102.0
100302692	83.0	66.0
55501	1669.0	1186.0
100302691	7.0	7.0
55500	1982.0	2174.0
55506	1286.0	3699.0
55505	3420.0	1678.0
55504	577.0	478.0
55503	539.0	1119.0
55509	189.0	135.0
55508	880.0	544.0
55507	17.0	24.0
9810	2694.0	3723.0
9811	5611.0	1437.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	1.0	0.0
100289102	0.0	0.0
55512	234.0	75.0
55511	2.0	13.0
55510	106.0	19.0
9804	9739.0	6792.0
55515	7.0	2.0
9801	1204.0	2519.0
9802	12761.0	10729.0
9807	3034.0	3037.0
9808	3.0	0.0
9805	2638.0	2474.0
9806	819.0	3018.0
9821	1867.0	2612.0
9820	2530.0	3730.0
55520	443.0	337.0
55521	135.0	119.0
9814	1161.0	699.0
9815	1260.0	1525.0
55527	166.0	222.0
9812	3607.0	1839.0
55526	1005.0	2073.0
9813	6412.0	9242.0
9818	1261.0	2425.0
9819	1294.0	4267.0
9816	449.0	786.0
9817	4560.0	3373.0
55529	765.0	150.0
9832	32.0	103.0
9833	204.0	1802.0
9830	2735.0	6015.0
9831	1083.0	1750.0
339855	80.0	2.0
55531	10.0	2.0
339845	0.0	0.0
55530	2.0	0.0
202	3225.0	2464.0
203	556.0	263.0
55534	899.0	667.0
204	4423.0	5338.0
171568	2972.0	2360.0
205	2649.0	6777.0
55532	0.0	0.0
9825	689.0	1034.0
55539	3.0	4.0
206	6.0	42.0
9826	3249.0	5092.0
207	7105.0	16498.0
208	8202.0	6066.0
9823	1877.0	657.0
55536	711.0	1074.0
9824	261.0	1038.0
9829	69.0	581.0
100652759	0.0	0.0
9827	1686.0	2034.0
9828	3799.0	1973.0
171560	2.0	6.0
9840	131.0	261.0
9843	1434.0	862.0
9844	2054.0	1140.0
9841	585.0	582.0
9842	2440.0	2120.0
100652781	5.0	0.0
339843	1.0	0.0
339834	96.0	7.0
210	4779.0	2025.0
211	3283.0	2719.0
55540	364.0	138.0
212	3.0	1.0
213	4541.0	29.0
79513	0.0	0.0
214	5155.0	7158.0
55545	2.0	1.0
79512	0.0	0.0
215	1792.0	2681.0
55544	1852.0	2199.0
79515	0.0	0.0
216	9158.0	446.0
79514	0.0	0.0
217	23238.0	8974.0
9836	593.0	352.0
9837	219.0	1111.0
218	112.0	10.0
219	1645.0	2019.0
9834	53.0	48.0
79518	0.0	0.0
254428	1459.0	879.0
254427	246.0	209.0
9839	4300.0	2460.0
9851	725.0	607.0
9854	1243.0	813.0
9855	1056.0	1369.0
9852	1383.0	1569.0
9853	2886.0	970.0
352905	0.0	0.0
100652770	17.0	7.0
55553	126.0	9.0
220	2293.0	787.0
221	2412.0	979.0
55552	419.0	582.0
222	1484.0	7086.0
223	8040.0	8336.0
171586	701.0	596.0
340811	1.0	1.0
224	5150.0	2038.0
100652772	500.0	415.0
55556	1661.0	1086.0
225	398.0	104.0
79501	0.0	0.0
339829	141.0	96.0
226	42783.0	61708.0
79504	0.0	0.0
55554	2.0	0.0
9847	1717.0	1623.0
228	0.0	7.0
229	33.0	3.0
9848	192.0	1612.0
55559	130.0	181.0
79508	0.0	0.0
9846	2464.0	1340.0
55558	1959.0	4560.0
352909	18.0	102.0
254439	6.0	57.0
9849	802.0	1209.0
9861	2669.0	4198.0
9862	3971.0	3019.0
7200	0.0	2.0
9860	911.0	975.0
9865	1712.0	3973.0
9866	945.0	407.0
7201	0.0	0.0
7204	5109.0	2678.0
9863	424.0	352.0
7203	10597.0	17313.0
101927477	0.0	0.0
339942	318.0	15.0
230	2415.0	133.0
231	4564.0	3793.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	1.0	0.0
236	0.0	1.0
238	38.0	15.0
239	72.0	191.0
9858	1425.0	2591.0
9859	863.0	1114.0
100289092	18.0	45.0
9856	11.0	12.0
9857	1506.0	3662.0
100652846	6.0	5.0
9873	1657.0	1266.0
9870	1523.0	4758.0
9871	2321.0	2905.0
9877	4852.0	3964.0
9874	2070.0	4109.0
101927487	0.0	0.0
9875	1585.0	2003.0
101927489	5.0	0.0
240	1078.0	2424.0
241	877.0	2136.0
242	4.0	85.0
100652831	2.0	8.0
243	0.0	0.0
100289087	0.0	0.0
245	34.0	5.0
246	213.0	426.0
339926	0.0	0.0
247	1229.0	133.0
248	0.0	0.0
249	6282.0	1544.0
339929	232.0	271.0
9869	1830.0	2142.0
7205	5551.0	4317.0
9867	4511.0	2574.0
9868	3311.0	6170.0
7220	345.0	185.0
9883	1103.0	1784.0
9884	29.0	10.0
7222	12.0	17.0
9881	1345.0	3843.0
9882	2708.0	1839.0
7221	62.0	6.0
7224	0.0	0.0
9887	3001.0	6374.0
7223	15.0	8.0
9885	2438.0	2268.0
7226	1095.0	1473.0
101927498	1.0	3.0
9886	1309.0	944.0
7225	290.0	235.0
250	0.0	0.0
9880	396.0	403.0
251	1.0	0.0
340900	0.0	0.0
100652865	29.0	42.0
257	4.0	3.0
258	0.0	0.0
259	22.0	4.0
7216	892.0	99.0
9878	3340.0	5161.0
9879	2243.0	3075.0
9894	2146.0	1592.0
9895	1776.0	2003.0
9892	15.0	2.0
9898	5547.0	12548.0
9899	312.0	10.0
9896	1397.0	834.0
9897	2478.0	2188.0
100422407	0.0	0.0
9890	165.0	207.0
9891	2056.0	735.0
262	2690.0	4885.0
263	0.0	0.0
100652853	78.0	27.0
265	1.0	0.0
266	0.0	0.0
267	5920.0	4208.0
100652856	0.0	0.0
268	15.0	1.0
269	10.0	0.0
339906	8.0	0.0
7227	3377.0	13281.0
9889	918.0	1730.0
100652857	0.0	0.0
100422411	0.0	3.0
7248	1956.0	1753.0
7247	3409.0	2974.0
101927433	0.0	0.0
270	84.0	22.0
271	2033.0	2176.0
100289059	0.0	0.0
272	660.0	1007.0
273	162.0	91.0
274	5019.0	1145.0
275	633.0	79.0
276	0.0	0.0
277	0.0	1.0
278	0.0	0.0
100652801	0.0	1.0
279	0.0	0.0
100289051	0.0	0.0
7253	46.0	123.0
7252	2.0	0.0
7257	1370.0	1010.0
7259	4495.0	3043.0
7258	0.0	0.0
280	531.0	86.0
281	0.0	0.0
101927449	1.0	0.0
283	1037.0	169.0
7251	2948.0	1942.0
284	806.0	456.0
285	611.0	894.0
286	137.0	118.0
287	3736.0	100.0
288	784.0	2577.0
102723378	0.0	0.0
7249	4753.0	2920.0
7264	2404.0	3590.0
7263	2295.0	1235.0
7266	3231.0	3303.0
7265	2419.0	1852.0
7268	157.0	194.0
7267	10308.0	8174.0
100422437	0.0	0.0
290	11024.0	2329.0
101927455	0.0	0.0
291	1656.0	1265.0
292	10092.0	16786.0
101927457	0.0	0.0
7260	1050.0	1704.0
293	31876.0	23973.0
352852	0.0	2.0
101927459	1.0	0.0
7262	187.0	308.0
100289034	5.0	0.0
100652824	5.0	2.0
100422431	0.0	0.0
7275	941.0	161.0
7274	45.0	43.0
7277	1721.0	8130.0
100422445	1.0	0.0
7276	0.0	0.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	835.0	934.0
100289027	0.0	0.0
7273	448.0	128.0
7272	150.0	1365.0
102723356	16.0	7.0
7286	683.0	1655.0
376844	0.0	1.0
100529257	14.0	8.0
7288	21.0	11.0
7287	8.0	20.0
7289	1350.0	821.0
134510	1446.0	1539.0
79490	0.0	0.0
7280	2249.0	752.0
79492	0.0	0.0
79491	0.0	0.0
100529251	7.0	15.0
79494	0.0	0.0
7284	9990.0	6949.0
7283	1604.0	2018.0
79498	0.0	0.0
122525	378.0	175.0
79499	0.0	0.0
100422450	0.0	0.0
100422452	0.0	0.0
7297	3702.0	4008.0
7296	2778.0	7026.0
7299	1.0	0.0
134526	1.0	0.0
7298	756.0	1113.0
100422469	0.0	0.0
7291	1119.0	400.0
100529261	3.0	0.0
7290	1195.0	905.0
100529262	2.0	2.0
7293	157.0	245.0
79483	0.0	0.0
7292	123.0	572.0
100529264	3.0	3.0
79482	0.0	0.0
7295	5243.0	8500.0
352887	0.0	1.0
7294	46.0	26.0
79488	0.0	0.0
388818	0.0	0.0
100292680	5.0	23.0
388815	436.0	185.0
158506	0.0	0.0
100529239	1.0	1.0
92483	3.0	1.0
352896	0.0	0.0
92482	432.0	311.0
122509	570.0	530.0
388849	64.0	4.0
134548	42.0	6.0
101927423	23.0	58.0
101927422	0.0	0.0
100529240	1.0	0.0
134549	675.0	434.0
100529241	1.0	3.0
388830	0.0	0.0
408050	196.0	241.0
100422486	3.0	7.0
100529215	12.0	22.0
100529211	38.0	41.0
100422496	0.0	0.0
122553	1290.0	1533.0
100133307	0.0	0.0
100133308	0.0	2.0
100133309	0.0	1.0
100133310	0.0	0.0
100133311	55.0	2.0
388886	946.0	560.0
100133314	1.0	0.0
134505	8.0	2.0
100133321	1.0	0.0
100529209	38.0	12.0
65003	1919.0	1787.0
65005	2000.0	3836.0
65008	940.0	646.0
171419	0.0	0.0
65009	550.0	873.0
55681	1477.0	4661.0
55680	589.0	418.0
79650	2430.0	4182.0
79652	2234.0	440.0
79651	1661.0	3488.0
146456	46.0	14.0
55684	5531.0	8341.0
55683	3169.0	2524.0
79654	4859.0	4357.0
79656	342.0	16.0
55689	1799.0	4263.0
171416	0.0	0.0
79658	2600.0	787.0
55687	1154.0	1060.0
79657	997.0	1264.0
55686	1315.0	1498.0
374395	2113.0	1989.0
79659	740.0	305.0
374393	241.0	1716.0
65010	705.0	592.0
374378	583.0	459.0
65012	54.0	6.0
92610	680.0	1412.0
122481	42.0	17.0
65018	2329.0	1386.0
55692	2138.0	1068.0
55691	1894.0	1012.0
55690	5871.0	5644.0
79641	1454.0	875.0
55696	2616.0	1762.0
55695	1197.0	1096.0
79640	1673.0	1190.0
79643	1616.0	1326.0
79642	172.0	122.0
55693	82.0	85.0
79645	193.0	10.0
55699	5356.0	5040.0
79644	1236.0	2290.0
55698	508.0	69.0
79647	2256.0	4690.0
55697	3446.0	2940.0
79646	1515.0	2219.0
79649	1955.0	784.0
374383	11.0	37.0
79648	884.0	677.0
92609	2196.0	2656.0
134490	0.0	0.0
134492	1204.0	972.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	1.0	13.0
146481	0.0	0.0
79670	1169.0	2392.0
79672	2639.0	2291.0
79671	2088.0	1239.0
79674	79.0	226.0
79673	749.0	901.0
79676	74.0	121.0
79675	565.0	1319.0
79677	1027.0	1733.0
79679	3558.0	17728.0
158471	860.0	233.0
349391	0.0	0.0
79661	1225.0	179.0
79660	2202.0	1909.0
79663	697.0	262.0
171424	5.0	1.0
171423	142.0	274.0
79665	1905.0	2620.0
171422	0.0	0.0
79664	1657.0	1241.0
171421	0.0	0.0
79667	120.0	12.0
79666	1082.0	1579.0
171427	20.0	7.0
79669	88.0	460.0
171425	543.0	234.0
79668	898.0	1150.0
171420	0.0	0.0
158401	18.0	11.0
92667	1217.0	2002.0
158405	203.0	531.0
349386	0.0	0.0
79690	803.0	2126.0
79692	131.0	421.0
79691	712.0	2282.0
79694	500.0	585.0
79693	564.0	552.0
79696	105.0	87.0
100302751	4.0	4.0
79695	750.0	41.0
79698	7.0	49.0
205564	1257.0	1878.0
79697	809.0	1063.0
79699	1676.0	2596.0
92659	145.0	156.0
65055	185.0	67.0
65057	1113.0	655.0
65056	4474.0	3590.0
65059	76.0	95.0
349372	0.0	0.0
100302743	0.0	0.0
79680	1386.0	881.0
79683	749.0	414.0
100302742	0.0	0.0
79682	362.0	1957.0
100302741	1.0	0.0
79685	2383.0	1347.0
79684	439.0	370.0
100216001	3.0	0.0
79689	4795.0	4640.0
146429	6.0	84.0
65065	164.0	215.0
92689	2810.0	2397.0
90025	139.0	179.0
158427	330.0	595.0
408263	0.0	0.0
92682	52.0	38.0
146434	247.0	62.0
146433	1469.0	316.0
146439	581.0	1029.0
90019	1122.0	101.0
65062	1350.0	511.0
158431	104.0	159.0
65061	79.0	18.0
90011	3.0	19.0
92675	1542.0	3034.0
65078	324.0	127.0
134466	126.0	16.0
90007	2819.0	3214.0
65072	19.0	23.0
100289019	299.0	187.0
100289017	0.0	0.0
100133172	2.0	1.0
55601	945.0	7065.0
55600	30.0	0.0
55605	318.0	852.0
55604	727.0	2044.0
55603	1649.0	1271.0
55602	1158.0	1154.0
55609	100.0	489.0
55608	3154.0	3074.0
55607	470.0	900.0
254528	0.0	0.0
349334	0.0	1.0
9910	1715.0	1535.0
100133180	0.0	2.0
641924	0.0	10.0
9908	3628.0	5881.0
9909	3479.0	2541.0
55612	194.0	1387.0
55611	4122.0	3621.0
55610	1038.0	1718.0
254531	1942.0	990.0
9902	20170.0	4805.0
55616	2724.0	2881.0
171482	0.0	0.0
9903	4605.0	2170.0
55615	1862.0	470.0
55614	1142.0	1619.0
9900	205.0	114.0
55613	43.0	104.0
340990	0.0	1.0
9901	545.0	438.0
9906	72.0	64.0
55619	1049.0	1447.0
9907	2210.0	2404.0
9904	1628.0	1627.0
171484	7.0	0.0
55617	465.0	526.0
9905	4258.0	2060.0
641922	0.0	0.0
171483	7.0	2.0
9920	373.0	97.0
9921	8555.0	10784.0
100133190	1031.0	48.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	5497.0	11499.0
55623	2309.0	2131.0
55622	952.0	1077.0
55621	1924.0	1359.0
55620	1039.0	5096.0
9913	1931.0	2149.0
55627	2732.0	3230.0
340980	1.0	0.0
9914	202.0	975.0
55626	1912.0	2120.0
9911	194.0	156.0
55625	5134.0	4244.0
9912	350.0	1230.0
55624	3083.0	2920.0
9917	2941.0	2785.0
9918	2363.0	5507.0
9915	324.0	256.0
55629	3126.0	2890.0
55628	668.0	554.0
9931	1736.0	2472.0
55630	491.0	584.0
301	37805.0	17000.0
55634	740.0	565.0
55633	801.0	1565.0
302	69219.0	39286.0
55632	413.0	1067.0
303	11.0	12.0
55631	499.0	854.0
304	617.0	475.0
9924	1694.0	730.0
55638	1483.0	204.0
305	1.0	3.0
306	2936.0	2350.0
9925	724.0	1350.0
340970	0.0	0.0
9922	6001.0	2371.0
55636	888.0	695.0
307	4643.0	4010.0
55635	108.0	1039.0
308	35941.0	12979.0
9923	1638.0	1245.0
9928	47.0	419.0
309	26179.0	4442.0
9929	3308.0	3610.0
9926	3010.0	2731.0
9927	5938.0	6285.0
9942	163.0	452.0
9943	2238.0	3937.0
266553	0.0	0.0
101927396	0.0	0.0
9940	107.0	44.0
101927399	0.0	0.0
9941	331.0	462.0
339983	4880.0	33.0
102723423	0.0	0.0
102723426	0.0	0.0
339977	47.0	11.0
55640	513.0	727.0
310	6969.0	8790.0
311	20310.0	5954.0
312	23.0	5.0
79612	454.0	494.0
55644	1756.0	1156.0
79611	1551.0	63.0
313	1071.0	655.0
314	222.0	24.0
55643	6351.0	2907.0
79613	791.0	508.0
494197	0.0	0.0
79616	203.0	1170.0
316	2683.0	164.0
9935	7049.0	6298.0
317	488.0	680.0
9936	516.0	159.0
9933	1421.0	2672.0
55647	2609.0	4024.0
79618	835.0	495.0
318	864.0	452.0
55646	722.0	828.0
9934	268.0	73.0
319	5.0	0.0
9939	3453.0	5422.0
9937	414.0	519.0
9938	2309.0	1396.0
9950	2298.0	4507.0
9953	137.0	743.0
9951	213.0	5.0
339970	1.0	3.0
339976	0.0	0.0
55652	3214.0	1322.0
320	773.0	625.0
55651	1929.0	3073.0
339967	1.0	5.0
321	208.0	282.0
55650	1045.0	525.0
322	2256.0	296.0
323	3418.0	1268.0
55656	1138.0	1948.0
55655	244.0	2766.0
324	1132.0	1197.0
79600	1599.0	1114.0
494188	0.0	1.0
79603	1549.0	1363.0
325	0.0	0.0
55654	7068.0	5427.0
79602	5026.0	4192.0
55653	258.0	179.0
326	3.0	1.0
327	4699.0	5231.0
79605	449.0	746.0
9946	1075.0	545.0
55659	321.0	493.0
328	7003.0	7032.0
9947	0.0	1.0
55658	1195.0	553.0
329	2190.0	3038.0
79607	764.0	1130.0
9945	2343.0	1317.0
55657	1151.0	739.0
79609	284.0	311.0
79608	306.0	19.0
9948	17486.0	15204.0
9949	376.0	1360.0
9960	1508.0	1131.0
9961	12753.0	9799.0
7301	3093.0	402.0
651302	45.0	32.0
7300	0.0	0.0
9965	7.0	4.0
9962	1846.0	3302.0
9963	10.0	277.0
7302	2.0	0.0
339965	108.0	10.0
330	696.0	2241.0
55663	508.0	249.0
79630	762.0	587.0
331	2127.0	3567.0
55662	2886.0	2657.0
332	604.0	3116.0
79632	376.0	128.0
55661	2631.0	3600.0
333	136.0	503.0
79631	1254.0	732.0
55660	3193.0	7124.0
334	44126.0	33486.0
55667	2204.0	2307.0
79634	682.0	1487.0
335	13.0	1.0
55666	5785.0	6849.0
79633	1041.0	157.0
55665	2577.0	3291.0
336	0.0	3.0
55664	1192.0	1048.0
337	0.0	0.0
79635	233.0	141.0
340947	1.0	2.0
9957	341.0	574.0
338	214.0	4.0
339	1.0	0.0
79637	1057.0	818.0
9958	1899.0	2620.0
9955	35.0	70.0
55669	1786.0	2924.0
55668	1275.0	1500.0
9956	811.0	7.0
79639	766.0	573.0
641977	577.0	253.0
9971	1.0	2.0
9972	1616.0	3935.0
7310	5.0	4.0
9970	20.0	22.0
100422600	0.0	0.0
9975	3047.0	2588.0
9976	1220.0	571.0
7311	25963.0	17216.0
100422602	0.0	0.0
7314	22663.0	17087.0
9973	1942.0	947.0
100422603	21.0	12.0
100422605	0.0	0.0
100422608	0.0	1.0
55670	2197.0	2667.0
341	6876.0	3109.0
342	11.0	7.0
343	5.0	0.0
79621	1391.0	1310.0
55672	682.0	719.0
55671	2745.0	4833.0
344	22.0	29.0
345	1.0	0.0
79623	226.0	60.0
254552	351.0	321.0
79622	1233.0	792.0
55677	2852.0	3366.0
346	0.0	2.0
55676	1148.0	1925.0
79625	169.0	14.0
347	43796.0	180.0
348	28590.0	17671.0
79624	1252.0	912.0
7305	14837.0	6608.0
79627	4085.0	8337.0
9968	2597.0	3176.0
9969	1796.0	3941.0
79626	799.0	586.0
79629	1082.0	450.0
7307	27.0	30.0
9966	236.0	682.0
9967	6919.0	6724.0
55679	6659.0	359.0
7306	2.0	7.0
79628	78.0	623.0
254559	179.0	63.0
9982	119.0	29.0
7321	829.0	1399.0
9980	1779.0	1885.0
7320	2953.0	1809.0
101927350	0.0	0.0
7323	10768.0	8640.0
9986	910.0	1239.0
7322	3500.0	3504.0
9987	9386.0	6190.0
101927352	10.0	13.0
9984	1189.0	1026.0
7325	1642.0	1705.0
9985	298.0	406.0
7324	2592.0	3450.0
350	0.0	1.0
351	41800.0	33618.0
353	4913.0	6539.0
100133210	0.0	0.0
354	4.0	0.0
355	700.0	1369.0
100133212	0.0	0.0
356	42.0	285.0
357	246.0	1269.0
358	24455.0	1512.0
359	15.0	0.0
7316	34694.0	35497.0
7315	1.0	13.0
7318	4029.0	4110.0
9978	2418.0	1903.0
7317	16749.0	30397.0
7319	2964.0	4759.0
9993	7130.0	7499.0
101927360	0.0	0.0
9994	564.0	824.0
9991	3314.0	8711.0
7332	5173.0	3667.0
9992	25.0	6.0
9997	949.0	702.0
7334	2816.0	3329.0
101927364	0.0	0.0
7333	1.0	1.0
7336	1920.0	2572.0
9995	0.0	1.0
100422505	107.0	0.0
7335	307.0	449.0
494150	4.0	1.0
9990	1407.0	912.0
360	1169.0	2120.0
361	51.0	0.0
362	1009.0	2.0
363	19.0	4.0
100133220	2.0	1.0
364	10182.0	5.0
366	1811.0	901.0
367	2309.0	131.0
368	544.0	18.0
369	4174.0	3590.0
494143	72.0	196.0
7327	4607.0	2487.0
7326	2028.0	2340.0
7329	5187.0	3858.0
9988	1702.0	2184.0
9989	2976.0	3758.0
7328	7026.0	8860.0
7341	4197.0	2186.0
7343	7087.0	4877.0
7342	3168.0	5714.0
7345	1839.0	270.0
100422514	0.0	0.0
7347	407.0	955.0
100422517	0.0	0.0
372	6501.0	11140.0
373	484.0	447.0
374	310.0	445.0
375	19870.0	18824.0
377	7668.0	9906.0
100133234	0.0	0.0
378	8149.0	16484.0
379	779.0	442.0
100652740	6.0	2.0
7337	2632.0	2962.0
7339	0.0	0.0
100652748	230.0	185.0
101927380	3.0	4.0
100652749	0.0	0.0
7352	77.0	60.0
7351	12022.0	3699.0
101927381	3.0	1.0
7353	2432.0	2303.0
100422523	4.0	1.0
7356	0.0	0.0
7355	1161.0	3417.0
7358	1976.0	3348.0
7357	1729.0	2603.0
100422527	0.0	0.0
380	0.0	4.0
381	7042.0	9210.0
382	6559.0	7299.0
7350	11.0	0.0
383	10.0	15.0
384	63.0	201.0
387	32993.0	27192.0
388	26513.0	5788.0
389	13599.0	9568.0
100652730	0.0	4.0
7349	39.0	43.0
7348	0.0	1.0
100652736	26.0	28.0
100652739	8.0	1.0
101927390	0.0	0.0
7363	17.0	1.0
100422531	0.0	0.0
100422532	6.0	0.0
352954	406.0	221.0
7365	0.0	0.0
100422533	0.0	3.0
352957	3.0	3.0
7364	19.0	0.0
7367	0.0	0.0
100422535	0.0	0.0
7366	8.0	0.0
100422536	7.0	1.0
7369	8.0	0.0
7368	298.0	11.0
390	3761.0	8183.0
391	4748.0	3557.0
392	9439.0	4669.0
393	3983.0	2335.0
394	2090.0	3470.0
100133251	0.0	0.0
395	574.0	97.0
7360	12378.0	5762.0
396	12037.0	12357.0
397	14688.0	12728.0
494115	750.0	1028.0
398	170.0	0.0
399	499.0	409.0
100133259	0.0	0.0
388906	18.0	39.0
388907	26.0	34.0
494119	0.0	0.0
494118	0.0	0.0
7374	2008.0	2755.0
352966	7.0	53.0
7373	14515.0	364.0
352965	23.0	137.0
7376	4660.0	3629.0
7375	3328.0	4075.0
352967	0.0	0.0
100422545	0.0	0.0
7378	1177.0	2235.0
101927320	0.0	0.0
100422546	0.0	0.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	14.0	929.0
101927324	0.0	0.0
101927323	5.0	2.0
352962	22.0	319.0
101927327	1.0	0.0
7372	1404.0	1395.0
352964	1.0	9.0
100133262	0.0	0.0
7371	1737.0	1957.0
352963	0.0	13.0
100133265	2.0	0.0
100133268	0.0	0.0
105377532	0.0	0.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	9016.0	4836.0
7384	8308.0	7253.0
7386	3278.0	2690.0
7389	5114.0	3059.0
376940	626.0	554.0
7388	4124.0	4688.0
100422558	3.0	3.0
101927332	0.0	0.0
7381	8926.0	5080.0
102723489	197.0	282.0
7380	104.0	8.0
102723487	67.0	0.0
102723483	1.0	2.0
100422550	0.0	0.0
388925	1.0	0.0
7398	1727.0	3917.0
7399	12.0	3.0
7390	1973.0	1611.0
101927347	0.0	0.0
7392	8536.0	5147.0
7391	3796.0	4443.0
100133285	0.0	1.0
102723475	23.0	0.0
388910	0.0	0.0
102723472	0.0	0.0
352999	6.0	2.0
352990	9.0	5.0
374308	7.0	2.0
122402	105.0	9.0
122409	0.0	0.0
388948	13.0	6.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	3335.0	2116.0
388931	13.0	28.0
388939	12.0	36.0
100422581	4.0	10.0
100422582	0.0	1.0
100422598	0.0	2.0
408187	1.0	0.0
388965	1.0	1.0
388962	459.0	638.0
388963	391.0	151.0
388960	0.0	0.0
100422591	1.0	2.0
100422595	0.0	0.0
388969	1371.0	1909.0
92597	1029.0	1376.0
92595	359.0	288.0
134429	204.0	650.0
92591	35.0	44.0
388951	0.0	0.0
134430	1257.0	978.0
100147811	1.0	2.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	54.0	91.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	0.0
350383	1.0	2.0
100147827	2.0	1.0
100147828	0.0	0.0
100147830	0.0	1.0
100147832	1.0	2.0
100147833	0.0	0.0
103724390	1.0	1.0
100147834	0.0	0.0
100147835	0.0	0.0
100147836	3.0	5.0
100147837	0.0	0.0
100505385	76.0	56.0
100505383	0.0	0.0
374354	1101.0	1038.0
374355	0.0	0.0
103724389	2.0	7.0
103724388	0.0	3.0
103724387	8.0	5.0
103724386	23.0	0.0
100133203	0.0	0.0
100133204	8.0	6.0
100133205	27.0	28.0
100133206	1.0	0.0
122416	800.0	1137.0
65121	0.0	0.0
677837	10.0	5.0
677838	0.0	0.0
65123	2879.0	3002.0
677835	0.0	0.0
65122	0.0	1.0
677836	0.0	1.0
65125	7138.0	10265.0
677833	0.0	1.0
102723508	17.0	25.0
92745	167.0	407.0
65124	1006.0	1207.0
677834	5.0	9.0
100505566	19.0	41.0
677831	1.0	0.0
677832	0.0	5.0
100505567	0.0	2.0
80759	52.0	118.0
80758	88.0	94.0
80757	146.0	45.0
144165	647.0	827.0
100505561	2.0	1.0
677839	2.0	8.0
79770	3511.0	1730.0
80762	6988.0	4855.0
79772	934.0	436.0
80761	42.0	1549.0
80760	23003.0	420.0
388667	0.0	0.0
79774	357.0	837.0
79777	1030.0	347.0
79776	765.0	141.0
80765	186.0	69.0
80764	1486.0	765.0
80763	534.0	43.0
79778	1305.0	1800.0
92737	55.0	11.0
677840	0.0	1.0
92736	0.0	0.0
158798	1.0	7.0
677848	0.0	0.0
677849	2.0	2.0
677846	0.0	0.0
677847	0.0	0.0
100505557	0.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	3.0	4.0
388662	35.0	535.0
80746	401.0	346.0
80745	487.0	488.0
653857	42.0	161.0
79760	722.0	548.0
79762	5281.0	1023.0
79763	2281.0	2121.0
80755	247.0	111.0
79768	912.0	1058.0
79767	982.0	656.0
677850	0.0	0.0
677815	2.0	0.0
677816	0.0	0.0
677813	1.0	0.0
677814	16.0	2.0
677811	0.0	1.0
90102	2102.0	1587.0
677812	0.0	0.0
677810	4.0	6.0
388695	483.0	584.0
80778	454.0	186.0
79791	3321.0	2164.0
677819	0.0	1.0
100505583	1.0	0.0
677817	0.0	0.0
79792	3990.0	2923.0
677818	0.0	0.0
79794	1690.0	4309.0
79797	693.0	614.0
79796	459.0	549.0
80781	12737.0	10499.0
79799	0.0	0.0
79798	904.0	450.0
388685	165.0	232.0
119180	0.0	0.0
677826	2.0	2.0
219833	310.0	114.0
677827	0.0	0.0
100505576	38.0	14.0
100505573	617.0	638.0
677825	0.0	0.0
92755	40.0	148.0
677822	0.0	0.0
677823	0.0	3.0
677820	0.0	0.0
677821	0.0	0.0
144193	163.0	37.0
79780	992.0	1030.0
79782	5.0	6.0
144195	3.0	214.0
677828	0.0	0.0
79781	244.0	40.0
677829	0.0	0.0
79784	3409.0	10574.0
79783	140.0	182.0
80772	1843.0	2418.0
79786	2935.0	3613.0
79785	631.0	2.0
80777	2875.0	2106.0
79788	163.0	140.0
80776	228.0	113.0
388677	7.0	8.0
80775	429.0	769.0
80774	1047.0	1286.0
79789	2247.0	2430.0
92749	17.0	4.0
92747	33.0	21.0
90121	2467.0	2744.0
219844	249.0	414.0
90120	2570.0	4453.0
158763	6.0	0.0
651249	2.0	0.0
220832	5.0	5.0
146779	3.0	0.0
677885	1.0	1.0
677882	0.0	0.0
677883	1.0	3.0
651250	271.0	436.0
132141	0.0	0.0
219855	3129.0	1155.0
219854	1153.0	668.0
90113	15.0	2.0
653895	0.0	1.0
80789	1662.0	1188.0
144132	550.0	299.0
144124	0.0	0.0
