id	96ddce60-2be5-4f57-814b-35722aa00fd9	be8c6402-fb97-4c31-8a18-a5b4783a1726
2970	244.0	84.0
2979	111.0	13.0
2978	2.0	7.0
154442	21.0	4.0
2990	6552.0	3415.0
225689	351.0	179.0
84519	147.0	69.0
84518	113.0	286.0
60559	7918.0	6388.0
100500914	0.0	0.0
2987	4800.0	6069.0
60558	3299.0	1708.0
84525	306.0	669.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1835.0	426.0
100500917	2.0	0.0
2984	155.0	54.0
84522	1800.0	2357.0
100500918	0.0	0.0
2983	1217.0	2136.0
100500919	0.0	0.0
84524	1586.0	430.0
2982	4344.0	2779.0
2981	0.0	0.0
84520	522.0	427.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	11.0	1.0
100500913	0.0	0.0
2999	108.0	124.0
84515	1192.0	423.0
100500903	0.0	0.0
2998	6.0	6.0
84514	2546.0	2358.0
100500904	6.0	3.0
2997	3552.0	2541.0
84517	95.0	86.0
100500905	0.0	0.0
84516	5232.0	3923.0
2996	18.0	17.0
100500906	0.0	0.0
2995	2376.0	1130.0
2994	0.0	0.0
100500908	1.0	0.0
84513	4356.0	2248.0
2993	0.0	0.0
100500909	0.0	0.0
2992	2791.0	2486.0
60561	1340.0	538.0
60560	2316.0	995.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	231.0	629.0
130497	4480.0	399.0
84548	1097.0	561.0
84547	730.0	483.0
100500938	0.0	1.0
84549	1635.0	768.0
84546	0.0	0.0
84545	2647.0	2478.0
84542	810.0	375.0
84541	81.0	62.0
727795	30.0	13.0
84529	631.0	323.0
84536	276.0	208.0
84539	0.0	0.0
84532	3697.0	1318.0
84530	1.0	2.0
23729	400.0	202.0
201288	0.0	0.0
201283	926.0	472.0
23738	8.0	1.0
23731	10504.0	3855.0
23732	360.0	26.0
201299	10.0	23.0
201292	1489.0	1142.0
201294	1383.0	245.0
23704	1071.0	2968.0
23705	3964.0	2845.0
23708	1152.0	456.0
252840	6.0	3.0
252841	0.0	0.0
100288897	30.0	11.0
23710	5614.0	1997.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	8.0	4.0
100288861	0.0	0.0
84701	70.0	144.0
252884	742.0	232.0
84700	30.0	46.0
129841	0.0	0.0
94086	17.0	11.0
117854	685.0	365.0
100130450	1.0	0.0
154807	4193.0	2879.0
100129460	313.0	65.0
359710	0.0	0.0
94081	1962.0	2419.0
115201	952.0	893.0
100129468	0.0	0.0
100129464	0.0	7.0
286256	77.0	4.0
286257	848.0	769.0
100129459	7.0	0.0
100130447	0.0	0.0
129831	859.0	535.0
646269	3.0	6.0
646262	0.0	0.0
286262	730.0	1335.0
142827	19.0	1.0
100129452	6.0	0.0
646278	55.0	14.0
100130435	0.0	0.0
727800	238.0	404.0
646270	6.0	2.0
154822	97.0	6.0
23782	0.0	0.0
23783	29.0	3.0
23784	15.0	2.0
23786	5211.0	3673.0
23787	9660.0	6783.0
646273	0.0	0.0
23788	3515.0	4260.0
359730	1.0	0.0
359731	0.0	0.0
23780	2360.0	2108.0
23781	0.0	0.0
345079	389.0	159.0
154810	13244.0	3989.0
100129438	0.0	0.0
94097	1688.0	906.0
359737	0.0	1.0
359738	0.0	0.0
359739	2.0	0.0
646282	908.0	104.0
359736	2.0	1.0
359740	0.0	1.0
359741	0.0	0.0
359742	0.0	0.0
359743	14.0	6.0
139201	30.0	19.0
129804	1546.0	1927.0
129807	7.0	2.0
129880	656.0	283.0
23768	4457.0	2199.0
23769	51.0	8.0
129881	114.0	30.0
100130418	1894.0	499.0
345062	5.0	1.0
286204	73.0	35.0
100129428	0.0	0.0
286205	2216.0	472.0
100129427	1.0	0.0
23760	5141.0	3388.0
359748	0.0	0.0
100862854	1.0	0.0
286207	245.0	59.0
359749	2.0	0.0
23761	3171.0	1566.0
100862855	1.0	0.0
23762	664.0	588.0
23764	5397.0	473.0
359744	1.0	0.0
100862850	0.0	0.0
23765	3163.0	1988.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	1030.0	122.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	1.0	0.0
359753	1.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	558.0	62.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	4720.0	2129.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	1.0	0.0
23770	11713.0	8717.0
359761	28.0	6.0
129868	16.0	0.0
23746	1.0	0.0
102465502	1.0	0.0
102465501	0.0	0.0
100129407	0.0	1.0
102465500	0.0	0.0
286223	120.0	17.0
23749	0.0	0.0
100129403	0.0	0.0
345041	4.0	5.0
100129405	348.0	90.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	12688.0	9633.0
102465507	0.0	0.0
23742	2.0	0.0
359766	0.0	0.0
23743	263.0	390.0
359767	1.0	0.0
102465505	0.0	0.0
130813	36.0	10.0
23744	4.0	1.0
102465504	1.0	1.0
130814	1948.0	1629.0
102465503	0.0	0.0
359774	4.0	8.0
359775	1.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	2.0
359772	1.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	1.0	0.0
102465512	0.0	0.0
23759	3407.0	2422.0
102465511	0.0	0.0
286234	1.0	0.0
102465510	0.0	0.0
129852	53.0	20.0
347694	0.0	0.0
286239	0.0	0.0
23751	5.0	0.0
102465519	0.0	0.0
23752	2.0	1.0
23753	331.0	687.0
115207	17861.0	7148.0
359777	0.0	0.0
102465517	0.0	0.0
130827	503.0	242.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1797.0	838.0
23755	8.0	3.0
359779	0.0	0.0
102465515	1.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	73.0	15.0
347688	27.0	16.0
102465524	0.0	0.0
94005	4694.0	2997.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	153.0	29.0
727866	0.0	0.0
57060	1774.0	797.0
102465528	1.0	0.0
102465527	0.0	0.0
57062	11927.0	6125.0
102465526	0.0	0.0
727865	3.0	3.0
102465525	1.0	0.0
84687	4213.0	3606.0
727859	1.0	0.0
84689	254.0	110.0
84688	9.0	5.0
139135	1.0	0.0
84684	2.0	0.0
84681	868.0	1070.0
84680	2679.0	452.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	3.0	0.0
727851	193.0	79.0
102465539	1.0	1.0
102465538	0.0	0.0
102465537	1.0	0.0
102465536	0.0	0.0
84679	4040.0	1241.0
84676	50.0	4.0
84675	8.0	4.0
140123	0.0	0.0
84678	2775.0	1151.0
84677	0.0	9.0
84672	0.0	0.0
84671	1980.0	633.0
84674	895.0	742.0
84673	0.0	0.0
152101	0.0	0.0
152100	663.0	729.0
94027	61.0	1.0
94026	1.0	8.0
94025	1016.0	4247.0
129787	2615.0	1344.0
57088	6435.0	2580.0
127124	0.0	0.0
57089	866.0	1409.0
57082	126.0	255.0
57084	1.0	0.0
57085	2117.0	2321.0
152118	0.0	0.0
152110	2679.0	881.0
154790	12.0	14.0
154791	437.0	180.0
646201	0.0	0.0
57091	155.0	87.0
94015	807.0	529.0
57092	11540.0	3819.0
646202	23.0	15.0
57097	1821.0	533.0
57099	615.0	685.0
727879	0.0	3.0
57093	0.0	0.0
166752	1.0	5.0
57094	98.0	13.0
57095	2869.0	2005.0
57096	154.0	61.0
139163	0.0	0.0
84698	684.0	153.0
84699	0.0	0.0
84694	0.0	0.0
84693	986.0	578.0
100499563	0.0	0.0
84696	152.0	103.0
84695	390.0	231.0
84690	1.0	5.0
84692	5.0	4.0
84691	8.0	17.0
130752	302.0	96.0
646213	0.0	0.0
100130495	21.0	6.0
646208	10.0	2.0
94039	1589.0	527.0
94031	5205.0	27084.0
94030	152.0	50.0
100130484	0.0	0.0
94033	8.0	0.0
94032	7.0	19.0
727810	2.0	0.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	803.0	322.0
727805	2.0	0.0
139105	1.0	0.0
646218	0.0	0.0
347744	52.0	36.0
347741	0.0	0.0
646231	0.0	0.0
154743	1866.0	629.0
130773	3.0	1.0
727842	1.0	0.0
100129480	156.0	127.0
100129482	3704.0	611.0
727837	0.0	0.0
347736	58.0	18.0
347733	964.0	70.0
347732	31.0	43.0
347735	7124.0	8863.0
347734	4246.0	3297.0
347731	1.0	1.0
646243	0.0	1.0
94059	168.0	228.0
347730	16.0	1.0
646249	0.0	0.0
201305	47.0	24.0
100130466	0.0	0.0
727833	0.0	0.0
727835	2.0	1.0
100130462	0.0	0.0
94056	6423.0	8315.0
100130461	6.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	50.0	26.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	6832.0	5366.0
347717	1.0	0.0
347716	28.0	16.0
101154644	0.0	0.0
152195	326.0	266.0
100288831	0.0	0.0
164153	22.0	6.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	637.0	902.0
347705	0.0	0.0
347702	1.0	0.0
152185	2643.0	760.0
347701	0.0	1.0
100288827	1.0	0.0
100288825	0.0	0.0
57000	93.0	27.0
57001	679.0	223.0
84618	6.0	4.0
84617	3293.0	4078.0
84619	435.0	69.0
57007	3338.0	2476.0
84624	2336.0	10285.0
84627	862.0	3988.0
84626	1202.0	349.0
57002	750.0	913.0
57003	10500.0	8764.0
84620	1166.0	2889.0
84623	10.0	9.0
57004	2.0	0.0
84622	1271.0	362.0
100288814	3.0	5.0
57010	566.0	258.0
57017	2670.0	1961.0
84614	2717.0	1098.0
57018	11436.0	1915.0
57019	1948.0	2196.0
84616	0.0	0.0
84612	1146.0	818.0
57016	5.0	44.0
96626	0.0	0.0
100288805	347.0	55.0
100288801	4.0	0.0
100288802	0.0	0.0
57020	4384.0	3488.0
164127	1.0	1.0
166785	1294.0	549.0
84639	0.0	0.0
84647	1.0	0.0
84649	2386.0	2302.0
60678	1311.0	1163.0
60677	3.0	5.0
84648	0.0	0.0
60676	208.0	30.0
84643	0.0	0.0
60675	8.0	1.0
139170	5.0	23.0
101154686	6.0	0.0
84645	346.0	56.0
60674	12347.0	5695.0
57026	13.0	18.0
60673	1028.0	623.0
152138	0.0	0.0
60672	948.0	810.0
152137	9331.0	3772.0
252946	0.0	0.0
84641	4688.0	3685.0
252948	0.0	0.0
84640	3104.0	1906.0
252949	0.0	0.0
154796	5157.0	1424.0
96610	396.0	119.0
164118	12.0	1.0
84629	13355.0	7416.0
84628	45.0	133.0
727897	529.0	3646.0
57030	376.0	52.0
84636	124.0	16.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	5292.0	900.0
84632	5820.0	2831.0
60686	1178.0	596.0
84631	53.0	7.0
57037	2596.0	1122.0
84634	0.0	13.0
60685	6329.0	5271.0
105370183	1.0	0.0
57038	2707.0	2289.0
60684	4715.0	2450.0
60682	947.0	739.0
60681	6957.0	16769.0
84630	28.0	14.0
60680	191.0	77.0
252953	0.0	0.0
252954	0.0	0.0
139189	0.0	0.0
252955	0.0	0.0
252956	0.0	0.0
57045	4402.0	5347.0
84669	5259.0	2527.0
84668	9908.0	1405.0
84665	11.0	0.0
57047	21.0	15.0
84664	0.0	0.0
84667	2.0	6.0
84666	0.0	0.0
84661	2045.0	2007.0
84660	53.0	15.0
84662	1572.0	5945.0
648809	2.0	0.0
648822	0.0	0.0
57053	20.0	29.0
57054	0.0	0.0
57055	0.0	0.0
57050	2285.0	1462.0
166793	828.0	165.0
84658	9.0	4.0
84657	44.0	13.0
84659	187.0	46.0
84654	0.0	0.0
57057	10.0	0.0
84656	8126.0	3814.0
84650	1425.0	600.0
84651	2.0	0.0
100132917	1.0	0.0
100132918	0.0	0.0
252983	1252.0	947.0
441073	35.0	23.0
100132920	0.0	0.0
100132923	38.0	22.0
100132929	0.0	0.0
100288797	2.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	105.0	195.0
441061	6.0	3.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	9.0	0.0
441094	548.0	450.0
100132940	0.0	0.0
252968	1.0	0.0
252969	1286.0	883.0
100132948	9.0	1.0
100132949	0.0	0.0
286310	4.0	7.0
404093	2034.0	3178.0
286319	1381.0	725.0
100288772	8.0	0.0
441027	3616.0	1346.0
441026	0.0	0.0
441024	1334.0	235.0
441032	267.0	203.0
84803	381.0	234.0
164091	1990.0	766.0
100132963	1.0	0.0
100132965	1.0	0.0
100132967	0.0	0.0
152098	201.0	77.0
100288757	1.0	0.0
100132973	0.0	0.0
100132978	1.0	0.0
100132979	0.0	0.0
359803	3.0	1.0
359804	2.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	418.0	279.0
359800	1.0	1.0
84818	2956.0	2186.0
441046	51.0	27.0
84817	887.0	1254.0
359802	0.0	0.0
84823	1748.0	1709.0
57205	3922.0	1752.0
441054	150.0	47.0
84824	51.0	21.0
441051	12.0	5.0
441050	64.0	31.0
84820	471.0	141.0
100132987	6.0	5.0
57209	1721.0	536.0
100288739	2.0	0.0
84809	2501.0	393.0
84808	71.0	75.0
57210	1592.0	558.0
84804	946.0	443.0
100288730	120.0	15.0
84807	322.0	76.0
441034	27.0	12.0
84812	1035.0	276.0
57215	1518.0	1537.0
84811	1812.0	635.0
57216	4715.0	3300.0
57217	2624.0	1463.0
84814	244.0	307.0
100132992	0.0	0.0
57211	1184.0	158.0
100132994	0.0	0.0
57212	2881.0	998.0
57213	833.0	477.0
100132995	1.0	0.0
57214	273.0	2872.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	6.0	9.0
648791	137.0	63.0
359822	0.0	0.0
100129347	1.0	2.0
286370	1.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	2.0	3.0
130728	2.0	1.0
286380	1.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	3.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	1.0	0.0
441009	5.0	1.0
100130311	535.0	110.0
100130310	0.0	0.0
130733	404.0	69.0
359844	1.0	0.0
359845	1506.0	2572.0
727914	2.0	2.0
727915	1.0	1.0
100129325	0.0	2.0
100129320	3.0	2.0
646168	6.0	1.0
100129319	0.0	0.0
100130307	12.0	3.0
100129315	0.0	0.0
100130302	2.0	8.0
727910	651.0	522.0
100130301	22.0	5.0
345193	74.0	38.0
130749	64.0	24.0
646164	0.0	0.0
727909	8.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	6.0	10.0
646175	0.0	1.0
646174	3.0	0.0
115123	304.0	665.0
286333	44.0	44.0
286336	261.0	533.0
115106	1033.0	563.0
100306975	0.0	0.0
115111	132.0	27.0
286343	2199.0	766.0
286348	0.0	1.0
646193	3.0	3.0
100886964	0.0	0.0
646192	10.0	9.0
646196	4.0	3.0
646195	5285.0	4864.0
100534599	3.0	0.0
130700	0.0	0.0
100306951	200.0	75.0
100534595	74.0	15.0
100132911	0.0	0.0
100534592	1.0	2.0
100534593	174.0	14.0
286362	0.0	0.0
100132916	3.0	1.0
100240709	1.0	0.0
129684	0.0	2.0
57180	1002.0	221.0
129685	3075.0	1339.0
100240707	10.0	2.0
727982	65.0	0.0
57185	5239.0	1492.0
727987	0.0	0.0
57186	4092.0	1258.0
57187	8178.0	2761.0
57188	725.0	446.0
57181	3584.0	1934.0
94122	1683.0	317.0
57182	7620.0	3287.0
727984	7.0	2.0
94121	3186.0	1709.0
94120	709.0	170.0
57184	1254.0	687.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	42.0	2.0
57189	5414.0	1279.0
359792	1.0	6.0
127018	1118.0	1379.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	1.0	0.0
100240710	0.0	0.0
345258	1.0	2.0
100240713	1.0	0.0
94115	0.0	0.0
57190	12148.0	13051.0
727970	3.0	1.0
57191	93.0	34.0
166614	437.0	466.0
57198	4341.0	3026.0
57192	1409.0	1732.0
359799	0.0	0.0
57194	700.0	2708.0
727969	0.0	0.0
84798	2234.0	1692.0
140004	0.0	0.0
84793	61.0	114.0
84792	1378.0	1449.0
84795	2128.0	447.0
84791	717.0	993.0
84790	1499.0	4782.0
154661	424.0	120.0
154664	126.0	402.0
166647	4781.0	1716.0
127003	22.0	10.0
127002	483.0	215.0
115019	14.0	7.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	8.0	3.0
100130391	0.0	0.0
115024	2266.0	2318.0
142679	559.0	174.0
648729	4.0	3.0
142678	1793.0	497.0
347894	0.0	1.0
102465436	0.0	0.0
94137	44.0	6.0
727991	29.0	6.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	1.0	0.0
102465430	0.0	0.0
100130388	8.0	2.0
100130386	1.0	0.0
94134	6336.0	1923.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	87.0	35.0
100129394	2.0	2.0
142683	3.0	0.0
142686	132.0	30.0
142685	9.0	2.0
152007	2238.0	1976.0
152006	7315.0	2022.0
142689	25.0	13.0
140028	0.0	0.0
152002	1091.0	1649.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	2.0	0.0
345222	27.0	7.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	10.0	0.0
100130376	1.0	0.0
94160	68.0	445.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	5.0	14.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1374.0	4177.0
100129385	3.0	0.0
100129387	2524.0	323.0
102465458	0.0	0.0
102465457	4.0	1.0
94158	22.0	20.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	51.0	2.0
102465451	1.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	1.0	1.0
102465469	0.0	0.0
102465468	0.0	1.0
102465467	0.0	0.0
347862	5236.0	1785.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	3.0	1.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	143.0	108.0
727964	0.0	0.0
100129361	1656.0	1232.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	18.0	3.0
100129368	0.0	0.0
347853	0.0	0.0
102465479	0.0	0.0
102465478	2.0	0.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	62.0	45.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	3020.0	1216.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	12.0	1.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	0.0
100129357	39.0	23.0
100129351	0.0	0.0
100129354	10.0	3.0
102465489	0.0	0.0
102465488	1.0	0.0
100288726	0.0	0.0
102465487	2.0	1.0
102465486	0.0	0.0
102465485	1.0	0.0
102465484	1.0	0.0
164045	57.0	22.0
57105	102.0	140.0
57106	654.0	358.0
84726	21422.0	5697.0
57107	1837.0	861.0
84725	1290.0	942.0
57108	1.0	0.0
57101	277.0	49.0
84720	3452.0	1905.0
57102	1527.0	650.0
57103	468.0	320.0
84722	399.0	125.0
57104	6481.0	5006.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2208.0	970.0
102465499	0.0	0.0
100288713	1.0	3.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	1.0	8.0
84709	56.0	26.0
57110	54.0	65.0
57111	3743.0	4501.0
84706	2277.0	1336.0
84705	1080.0	557.0
84708	1941.0	780.0
84707	1258.0	409.0
57116	15.0	37.0
57117	1882.0	1287.0
57118	1976.0	1447.0
57119	4.0	0.0
57113	0.0	4.0
57115	4.0	1.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	7.0	2.0
102465490	0.0	0.0
152065	3.0	2.0
100288702	0.0	0.0
57120	6134.0	2940.0
57121	246.0	317.0
57122	2955.0	1658.0
201456	173.0	71.0
127086	0.0	0.0
57127	89.0	47.0
57128	1516.0	1005.0
57129	1124.0	1597.0
84747	3707.0	1135.0
57124	4994.0	5855.0
57125	4312.0	3802.0
57126	2.0	10.0
84740	21.0	14.0
152078	168.0	93.0
127074	1.0	0.0
57130	4623.0	3615.0
57132	4190.0	2299.0
84727	285.0	110.0
127077	0.0	0.0
84735	10.0	8.0
84734	194.0	119.0
57139	1540.0	1216.0
115098	1400.0	1145.0
201475	3676.0	1900.0
57134	1367.0	958.0
57135	0.0	0.0
57136	9370.0	7712.0
84733	363.0	294.0
57142	22495.0	15106.0
57143	627.0	243.0
57144	790.0	107.0
201477	1.0	0.0
57140	2987.0	3357.0
57149	1612.0	974.0
84767	0.0	0.0
140032	0.0	0.0
84769	519.0	688.0
57146	4355.0	2199.0
57147	2890.0	1705.0
84766	2425.0	261.0
84765	1925.0	197.0
57148	9686.0	4183.0
152015	489.0	30.0
57152	1.0	0.0
57153	18838.0	14065.0
166655	0.0	0.0
57154	3287.0	1777.0
84749	2064.0	1014.0
57150	609.0	224.0
57151	0.0	0.0
84759	888.0	778.0
140043	0.0	0.0
57156	1344.0	494.0
57157	2316.0	1536.0
139060	0.0	2.0
84752	908.0	1458.0
57158	1667.0	131.0
57159	28.0	2.0
84750	878.0	253.0
152024	1.0	0.0
139067	0.0	3.0
139065	230.0	576.0
94104	3624.0	877.0
94103	5994.0	5111.0
96764	2423.0	1226.0
94107	2000.0	2271.0
57165	169.0	59.0
94101	2775.0	1520.0
57161	2165.0	934.0
57162	5025.0	1318.0
57167	37.0	287.0
57168	138.0	414.0
57169	5556.0	5117.0
84787	784.0	269.0
57175	4923.0	4509.0
57176	2437.0	1411.0
57171	1023.0	1019.0
57172	37.0	18.0
84779	1.0	0.0
57178	13830.0	10138.0
139081	9.0	2.0
84775	873.0	344.0
57179	8528.0	6690.0
84777	149.0	134.0
84771	16.0	12.0
113655	631.0	687.0
732538	0.0	0.0
353323	0.0	0.0
353322	325.0	111.0
353324	24.0	6.0
100996279	0.0	0.0
149603	6391.0	8470.0
341333	1.0	0.0
343990	1273.0	916.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	22.0	195.0
84900	87.0	342.0
84902	2819.0	1269.0
149628	79.0	63.0
84901	3634.0	1068.0
341315	505.0	158.0
113622	295.0	229.0
353355	342.0	40.0
149643	4.0	4.0
150622	8.0	0.0
100852408	1.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	7.0	0.0
642513	1.0	5.0
100852405	0.0	0.0
642517	628.0	113.0
100852410	60.0	22.0
84919	9164.0	5147.0
84918	2974.0	6172.0
389322	33.0	33.0
390311	0.0	0.0
389320	0.0	0.0
390313	0.0	0.0
84915	538.0	185.0
84914	3433.0	2150.0
497190	17.0	13.0
84916	2909.0	1949.0
84922	1156.0	886.0
390318	0.0	0.0
84924	819.0	454.0
84923	1416.0	1066.0
84920	402.0	145.0
123016	3176.0	1012.0
497189	15.0	1.0
642521	0.0	0.0
390320	0.0	0.0
84908	2121.0	1138.0
390321	0.0	0.0
353376	14.0	13.0
390322	0.0	0.0
390323	0.0	0.0
654502	12.0	1.0
84909	1635.0	1111.0
390324	0.0	0.0
654503	0.0	0.0
84904	147.0	139.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	2.0	0.0
654506	39.0	2.0
84905	652.0	331.0
84911	432.0	183.0
390329	0.0	0.0
84910	5411.0	4467.0
84913	668.0	66.0
84912	1360.0	987.0
113691	16.0	11.0
642538	0.0	0.0
113675	552.0	467.0
84937	1649.0	706.0
84936	2266.0	1072.0
84939	3480.0	1429.0
84938	1104.0	670.0
84944	11.0	11.0
57325	1746.0	1357.0
57326	13343.0	6840.0
84946	1604.0	1020.0
84945	2028.0	1051.0
84940	174.0	810.0
389336	48.0	82.0
389337	7251.0	455.0
84942	736.0	269.0
84941	229.0	925.0
642546	6.0	2.0
343930	0.0	0.0
84929	23.0	60.0
389333	390.0	161.0
84926	4910.0	5357.0
84925	1023.0	1089.0
84928	2669.0	1123.0
57336	677.0	473.0
84933	278.0	298.0
84932	2626.0	1336.0
57337	3648.0	895.0
84935	2366.0	522.0
57338	9.0	103.0
84934	1090.0	1145.0
57332	467.0	353.0
57333	1506.0	4578.0
84931	2.0	2.0
84930	1138.0	489.0
57335	758.0	335.0
103752554	0.0	1.0
103752555	2.0	0.0
642559	9.0	5.0
390352	5.0	2.0
390354	251.0	141.0
389362	770.0	333.0
150677	0.0	0.0
150678	1750.0	3026.0
377381	88.0	48.0
162655	766.0	189.0
390363	2.0	0.0
147040	1297.0	850.0
343901	2.0	0.0
149699	1.0	0.0
150684	1390.0	1134.0
150681	4.0	4.0
159013	1721.0	1531.0
221504	0.0	0.0
103752581	2.0	3.0
389386	0.0	0.0
389383	8.0	57.0
389384	0.0	8.0
123041	25.0	15.0
162681	486.0	301.0
123036	10519.0	2396.0
103752587	1.0	2.0
150696	7850.0	5358.0
103752588	4.0	2.0
103752589	13.0	13.0
103752583	0.0	0.0
103752584	30.0	15.0
103752585	0.0	2.0
103752586	14.0	0.0
390340	0.0	1.0
389376	147.0	0.0
221527	439.0	164.0
390394	2.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	983.0	1665.0
389395	0.0	0.0
123096	3658.0	610.0
137682	1004.0	925.0
390378	0.0	0.0
221545	637.0	580.0
221547	5.0	4.0
147011	203.0	49.0
147007	1196.0	739.0
100996295	5.0	9.0
137695	1705.0	792.0
162632	17.0	0.0
149685	2.0	0.0
100135063	0.0	4.0
100135064	0.0	0.0
147015	239.0	212.0
100996280	0.0	0.0
94240	380.0	739.0
94241	5176.0	4997.0
94236	1.0	0.0
94235	0.0	1.0
94234	56.0	83.0
94239	9296.0	7502.0
94233	3.0	1.0
390294	0.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	96.0	57.0
150590	338.0	95.0
94274	775.0	129.0
94298	1.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	2.0	0.0
414766	22.0	5.0
414767	0.0	1.0
654434	504.0	131.0
400123	1.0	1.0
400121	2.0	1.0
57221	12509.0	5241.0
84838	4137.0	2055.0
400120	36.0	0.0
84837	345.0	78.0
84839	5.0	0.0
57226	3550.0	2058.0
84844	1280.0	1059.0
84847	10.0	9.0
57228	773.0	590.0
57222	12930.0	23233.0
402779	0.0	0.0
402778	663.0	868.0
57223	10382.0	5440.0
57224	2812.0	560.0
84842	56.0	22.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	0.0
642448	0.0	1.0
642461	1.0	0.0
642460	46.0	0.0
