id	8ab96801-8d29-476a-908a-7a99f11f713d	95c9a871-c81b-4a30-92a4-9227a0058553
100130929	2.0	0.0
284371	1178.0	1438.0
284370	1305.0	1495.0
100130923	3.0	0.0
100130922	0.0	0.0
100129937	0.0	0.0
100129933	6.0	0.0
2483	1908.0	2021.0
284369	0.0	0.0
2475	6695.0	2418.0
284367	285.0	68.0
284366	0.0	0.0
284361	4767.0	5522.0
50801	0.0	0.0
50804	1148.0	714.0
50805	228.0	3.0
100129926	2.0	0.0
50808	10327.0	6776.0
100129921	0.0	0.0
50807	6413.0	9070.0
100129920	0.0	1.0
50809	19223.0	9519.0
2496	10.0	12.0
2495	29782.0	47042.0
2494	1262.0	346.0
2492	0.0	0.0
100129929	0.0	0.0
2491	145.0	673.0
2488	0.0	0.0
2487	1640.0	353.0
284359	19.0	3.0
284358	154.0	83.0
284355	0.0	0.0
284353	127.0	7.0
284352	1757.0	1470.0
50813	4894.0	6535.0
50814	1679.0	2300.0
100129919	0.0	0.0
284349	637.0	569.0
2499	5.0	11.0
284348	173.0	270.0
2498	42.0	75.0
2497	15.0	86.0
284346	275.0	135.0
284340	156.0	6592.0
23207	5972.0	1538.0
693121	0.0	0.0
100093625	0.0	0.0
23208	1688.0	1898.0
693122	27.0	6.0
100093626	0.0	0.0
23209	93.0	5.0
693123	0.0	0.0
693124	0.0	0.0
693125	1.0	0.0
130951	157.0	43.0
693126	0.0	0.0
693127	2.0	0.0
693128	0.0	0.0
25862	969.0	910.0
693129	0.0	0.0
23200	7420.0	11152.0
25861	1048.0	520.0
644191	5.0	3.0
23201	9918.0	7234.0
25864	880.0	598.0
23203	3218.0	2160.0
25865	4100.0	1690.0
23204	15814.0	36574.0
23205	17.0	28.0
644192	209.0	78.0
11228	3393.0	3963.0
84166	3270.0	596.0
11221	2227.0	2096.0
84168	16577.0	33508.0
11223	55.0	2.0
100093630	2090.0	1045.0
84167	791.0	303.0
11222	4062.0	8585.0
100093631	726.0	508.0
84162	17317.0	7817.0
11224	20048.0	8271.0
84164	5570.0	3128.0
11227	366.0	1801.0
11226	4068.0	15802.0
84163	455.0	157.0
23218	4190.0	4148.0
23219	4825.0	10228.0
402093	0.0	0.0
100862704	36.0	4.0
11230	973.0	3340.0
23210	2128.0	1578.0
25873	18615.0	6041.0
100379298	0.0	0.0
23211	4831.0	2869.0
25875	7070.0	3434.0
23212	705.0	1188.0
23213	5471.0	52610.0
25874	4814.0	5076.0
23214	5518.0	7605.0
25876	16.0	39.0
23215	20086.0	21464.0
23216	4984.0	5331.0
25879	1836.0	7122.0
100379296	0.0	2.0
25878	9050.0	47904.0
23217	8.0	1.0
84159	24403.0	10051.0
25871	3553.0	4491.0
25870	7943.0	6499.0
142940	1980.0	3812.0
11232	789.0	762.0
11231	11523.0	11153.0
84154	1922.0	2239.0
11234	3549.0	3754.0
11236	4308.0	12056.0
11235	2106.0	4324.0
11238	1638.0	1862.0
84153	1289.0	737.0
11237	2877.0	13874.0
84152	12806.0	1925.0
693120	0.0	0.0
100093624	0.0	0.0
166929	1832.0	3691.0
25847	3302.0	6413.0
84182	193.0	81.0
84181	9018.0	6198.0
25849	7757.0	5288.0
25840	23804.0	5087.0
25842	1506.0	2072.0
25841	316.0	309.0
25844	7148.0	12129.0
25843	2542.0	5006.0
11209	218.0	9.0
84188	5485.0	14914.0
84187	6069.0	4609.0
11201	4532.0	3270.0
11200	447.0	785.0
84189	813.0	21.0
11202	260.0	0.0
84186	2047.0	1840.0
25859	170.0	4.0
25858	1.0	0.0
84171	992.0	124.0
284391	2671.0	2142.0
284390	241.0	153.0
100862726	0.0	1.0
100862727	3.0	1.0
100862728	5.0	3.0
25851	2431.0	418.0
25850	624.0	307.0
25853	4551.0	8068.0
25852	3747.0	4716.0
100862725	1.0	0.0
25855	1696.0	1537.0
25854	1233.0	612.0
402077	0.0	0.0
11218	1666.0	1546.0
11217	148.0	22.0
11219	18.0	6.0
139324	469.0	197.0
84176	18.0	5.0
11212	4688.0	6475.0
139322	3627.0	4975.0
84179	667.0	456.0
11211	109.0	36.0
84173	5506.0	1042.0
11214	15285.0	8441.0
11213	5152.0	1837.0
84172	1831.0	2878.0
284385	371.0	648.0
11216	2948.0	7043.0
11215	10468.0	8556.0
84174	88.0	28.0
284383	0.0	0.0
25826	0.0	0.0
693165	0.0	0.0
25825	4040.0	4502.0
693166	1.0	0.0
25828	5956.0	4278.0
693167	0.0	0.0
25827	702.0	1165.0
693168	0.0	0.0
693169	0.0	3.0
25829	5691.0	6735.0
441669	0.0	0.0
392214	3.0	1.0
25820	8173.0	10391.0
127343	4.0	95.0
25822	751.0	729.0
25821	1759.0	2144.0
25824	7225.0	5069.0
441662	0.0	0.0
106479099	0.0	0.0
25823	49.0	6.0
106479098	0.0	0.0
106480097	0.0	0.0
106479097	0.0	0.0
115361	6657.0	1102.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	2775.0	1901.0
115362	406.0	116.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	4.0
106479094	0.0	0.0
106479093	1.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	5.0	0.0
106480093	1.0	0.0
693172	0.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	1.0	6.0
693174	5.0	1.0
693175	31.0	3.0
106480094	0.0	1.0
84191	1352.0	2387.0
25837	146.0	107.0
693154	0.0	0.0
84190	584.0	1099.0
25836	10956.0	9871.0
693155	84.0	43.0
25839	4875.0	2631.0
84193	6386.0	5866.0
693156	0.0	0.0
693157	0.0	0.0
693158	23.0	5.0
693159	1.0	0.0
392225	1.0	0.0
25831	18493.0	15931.0
25830	26.0	1.0
441654	0.0	1.0
25833	227.0	270.0
100379250	1.0	0.0
106479089	0.0	5.0
25832	1071.0	571.0
106479088	0.0	0.0
25834	8.0	6.0
106479087	0.0	0.0
100379251	42.0	25.0
106479086	0.0	0.0
115350	11.0	0.0
106479085	2.0	0.0
414061	0.0	0.0
106479084	0.0	0.0
115352	18.0	14.0
106479083	0.0	0.0
414062	134.0	415.0
115353	1544.0	2385.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	3.0	0.0
693162	0.0	0.0
84197	229.0	224.0
693163	0.0	0.0
84196	5978.0	3058.0
693164	0.0	0.0
25804	2049.0	4788.0
693143	0.0	0.0
25803	1982.0	8555.0
693144	0.0	15.0
25806	85.0	90.0
25805	2542.0	5680.0
693146	0.0	0.0
693147	0.0	1.0
25807	750.0	630.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	2.0
25809	585.0	463.0
100130995	1.0	1.0
100379287	2.0	1.0
100130994	0.0	0.0
441687	29.0	9.0
25800	17579.0	122890.0
25802	11988.0	1154.0
25801	1380.0	3423.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	1.0	0.0
106480077	5.0	0.0
106480076	0.0	0.0
106480079	4.0	3.0
106480078	0.0	0.0
142910	29.0	5.0
106480071	0.0	0.0
100380272	0.0	1.0
693151	0.0	0.0
142913	37.0	12.0
106480070	1.0	1.0
106480073	0.0	4.0
693152	0.0	1.0
693153	271.0	92.0
106480072	0.0	0.0
693132	0.0	0.0
25814	6824.0	14740.0
693133	3.0	0.0
693134	0.0	0.0
25817	111.0	159.0
25816	3748.0	2175.0
100130988	0.0	0.0
693135	0.0	0.0
25819	857.0	1256.0
693136	0.0	0.0
100129998	1.0	0.0
130940	136.0	131.0
25818	1509.0	0.0
693137	0.0	0.0
693138	5.0	1.0
693139	0.0	0.0
100130980	5.0	12.0
25813	5686.0	3873.0
392209	13.0	6.0
25812	0.0	0.0
106480086	0.0	0.0
106480085	0.0	2.0
106480088	0.0	0.0
115330	1499.0	95.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	5.0	1.0
106480082	2.0	0.0
693140	2.0	0.0
106480081	0.0	0.0
106480084	0.0	0.0
693141	3.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	10768.0	5777.0
154881	1776.0	935.0
11182	289.0	249.0
11181	46.0	10.0
646770	0.0	0.0
11184	256.0	109.0
392133	0.0	1.0
11183	4898.0	8251.0
392132	3.0	1.0
11186	2263.0	776.0
139249	0.0	0.0
11185	1213.0	304.0
23166	7219.0	2488.0
23167	6259.0	24197.0
106480049	0.0	0.0
23168	6337.0	7881.0
106479059	0.0	0.0
23169	2260.0	8148.0
166863	24.0	5.0
392138	2.0	0.0
106479058	0.0	0.0
729920	264.0	364.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	0.0	0.0
127262	7464.0	2957.0
106479054	0.0	2.0
142891	7317.0	4625.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	3652.0	4735.0
106480055	0.0	0.0
106479051	0.0	0.0
23161	5556.0	4892.0
115286	1506.0	1092.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	3073.0	590.0
106480057	0.0	0.0
23163	3262.0	2712.0
106480056	0.0	0.0
152217	631.0	689.0
23164	23051.0	5556.0
106480059	0.0	0.0
23165	4485.0	6403.0
106480058	0.0	0.0
11188	11613.0	2927.0
11187	1332.0	1864.0
11189	1.0	16.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	1.0	0.0
11191	320.0	175.0
392140	10.0	0.0
11190	3392.0	1221.0
404672	2369.0	3084.0
11193	1814.0	1275.0
154872	0.0	0.0
11194	1753.0	944.0
11197	482.0	11.0
11196	4199.0	7632.0
23177	9406.0	2616.0
402016	4.0	1.0
23178	702.0	700.0
106479049	0.0	0.0
23179	4518.0	2865.0
106479048	0.0	0.0
127255	180.0	152.0
106479047	0.0	1.0
127254	101.0	2.0
106479046	0.0	0.0
646780	11.0	6.0
127253	2547.0	4882.0
106479045	4.0	1.0
106479044	0.0	0.0
729911	0.0	1.0
106479043	0.0	0.0
106480064	0.0	0.0
106479042	40.0	29.0
23170	3021.0	2495.0
115273	423.0	198.0
106480063	0.0	0.0
729909	1.0	4.0
106479041	0.0	1.0
23171	12813.0	14967.0
106479040	0.0	0.0
106480066	6.0	3.0
23172	2015.0	2205.0
106480065	0.0	0.0
23173	4225.0	5019.0
106480068	1.0	0.0
23174	5380.0	4236.0
106480067	0.0	0.0
23175	13968.0	2545.0
23176	4521.0	8324.0
106480069	0.0	0.0
11199	2.0	6.0
11198	11498.0	16346.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	7948.0	9827.0
644131	113.0	60.0
404663	1.0	2.0
11162	340.0	69.0
646799	2.0	0.0
11161	2110.0	4813.0
404665	30.0	2.0
11164	2946.0	5280.0
11163	4484.0	6167.0
23144	1725.0	1660.0
127247	0.0	2.0
106480028	0.0	0.0
23145	545.0	35.0
106480027	14.0	5.0
106480029	0.0	0.0
23148	819.0	68.0
106479079	0.0	0.0
646791	5.0	5.0
23149	212.0	42.0
441641	1.0	0.0
106479078	0.0	0.0
106479077	3.0	1.0
106479076	0.0	0.0
84108	826.0	740.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	5.0	76.0
106479074	1.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	2.0	0.0
84109	7.0	8.0
106480032	0.0	0.0
106479072	1.0	0.0
23140	8130.0	2753.0
115265	364.0	128.0
106480035	0.0	0.0
106479071	3.0	2.0
84103	1.0	0.0
23141	6911.0	5741.0
106480034	2.0	0.0
106479070	0.0	0.0
23142	3930.0	5218.0
84106	171.0	79.0
106480037	0.0	0.0
84105	826.0	628.0
23143	3588.0	2410.0
106480036	0.0	0.0
84100	426.0	275.0
11166	8.0	9.0
140258	0.0	0.0
644129	0.0	0.0
11165	2425.0	3588.0
84102	1490.0	2532.0
11168	6932.0	2540.0
84101	164.0	11.0
11167	53590.0	85506.0
644128	182.0	70.0
11169	519.0	1900.0
11171	8325.0	13960.0
11170	6580.0	825.0
11173	557.0	340.0
441639	0.0	0.0
11172	5.0	0.0
343296	2.0	0.0
11174	120.0	596.0
644146	23.0	4.0
23155	2257.0	1259.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	2509.0	2265.0
23158	16075.0	15152.0
106479069	0.0	0.0
441631	950.0	744.0
106479068	1.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	0.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	2420.0	2331.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	3095.0	1190.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	8837.0	2681.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2022.0	1532.0
106480047	0.0	0.0
11177	3297.0	7815.0
11176	15492.0	6821.0
11179	1605.0	2506.0
644138	3.0	5.0
11178	2314.0	1204.0
644139	7.0	2.0
139285	874.0	549.0
106480040	1.0	0.0
103695364	1.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	9849.0	3247.0
644159	0.0	0.0
103695365	0.0	1.0
11142	3414.0	1678.0
166824	2322.0	801.0
106479019	0.0	0.0
11141	53.0	1.0
130872	3235.0	1276.0
106479018	0.0	0.0
644157	107.0	23.0
23122	5598.0	5290.0
106480006	0.0	0.0
106479017	3.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	17.0	2.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	9.0	1.0
23125	6115.0	2128.0
106480007	0.0	0.0
25786	102.0	99.0
106479014	0.0	0.0
25789	44.0	146.0
644150	619.0	85.0
23126	9346.0	7573.0
106479013	3.0	0.0
25788	154.0	342.0
23127	102.0	119.0
106479012	0.0	0.0
106480009	1.0	0.0
106479011	0.0	0.0
23129	19305.0	6875.0
106479010	0.0	0.0
84129	224.0	70.0
106480011	6.0	3.0
106480010	0.0	0.0
84126	19.0	13.0
106480013	0.0	0.0
84125	93.0	16.0
25780	1876.0	1265.0
106480012	0.0	0.0
84128	2867.0	5788.0
23120	25.0	0.0
106480015	0.0	0.0
25782	5774.0	8189.0
106480014	0.0	0.0
11144	141.0	35.0
11143	5640.0	34542.0
139212	2.0	4.0
84124	1775.0	611.0
11146	480.0	1796.0
11145	26554.0	7035.0
11148	1.0	2.0
86781	27.0	48.0
11147	397.0	659.0
11149	606.0	255.0
392181	2.0	6.0
127294	214.0	90.0
644165	17.0	20.0
11151	1267.0	473.0
166815	1055.0	1800.0
392188	1.0	0.0
106479009	0.0	0.0
11153	690.0	858.0
106479008	0.0	0.0
644168	2.0	1.0
11152	2695.0	1805.0
106479007	0.0	0.0
25796	2429.0	2461.0
130888	571.0	987.0
23133	4191.0	5303.0
106479006	10.0	1.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	5947.0	2478.0
25798	4610.0	5746.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	4348.0	2736.0
25797	309.0	1262.0
106479003	0.0	2.0
106480018	1.0	0.0
23137	4823.0	5708.0
106479002	0.0	0.0
25799	1044.0	318.0
402055	1385.0	1501.0
23138	754.0	571.0
106479001	0.0	0.0
23139	3566.0	3015.0
106479000	0.0	0.0
644160	0.0	3.0
106480020	0.0	0.0
25790	45.0	113.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	9094.0	3414.0
106480024	0.0	1.0
25791	114.0	321.0
23130	3250.0	1724.0
106480023	0.0	0.0
23131	7448.0	4840.0
25794	45.0	8.0
106480026	0.0	0.0
25793	8298.0	9157.0
23132	4802.0	1782.0
106480025	0.0	0.0
11155	588.0	256.0
11154	919.0	1097.0
11157	1068.0	563.0
11156	1440.0	614.0
11159	780.0	670.0
139221	232.0	2224.0
11158	1300.0	1469.0
392193	0.0	1.0
23108	1547.0	354.0
23109	5.0	2.0
127281	1640.0	1045.0
441608	0.0	0.0
154860	6.0	30.0
11120	3158.0	1519.0
343263	7.0	0.0
154865	90.0	17.0
25763	0.0	0.0
106479039	0.0	0.0
23101	101.0	16.0
106479038	24.0	3.0
23102	11430.0	3157.0
106479037	26.0	6.0
25764	159.0	103.0
106479036	0.0	0.0
106479035	1.0	0.0
23105	92.0	214.0
25766	794.0	180.0
106479034	0.0	4.0
25769	78.0	606.0
106479033	1.0	2.0
23107	6215.0	4186.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1983.0	389.0
106479030	0.0	0.0
84148	2931.0	2187.0
84144	823.0	3026.0
11122	2573.0	77.0
84146	3973.0	9467.0
11124	4311.0	3714.0
11123	2146.0	2500.0
11126	71.0	30.0
84140	765.0	348.0
11128	2549.0	2806.0
84142	1412.0	826.0
84141	199.0	570.0
139231	7087.0	9517.0
11127	1543.0	1576.0
23119	859.0	153.0
644186	9.0	29.0
11131	519.0	39.0
11130	357.0	2916.0
106479029	0.0	0.0
23111	9054.0	3531.0
106479028	2.0	0.0
25774	1.0	0.0
23112	5954.0	3058.0
106479027	0.0	0.0
25776	1850.0	1165.0
23113	3192.0	1578.0
106479026	0.0	0.0
25775	5.0	5.0
23114	4235.0	368.0
106479025	2.0	2.0
25778	4342.0	2601.0
106479024	0.0	1.0
25777	24215.0	3303.0
23116	2967.0	3559.0
106479023	3.0	0.0
23117	150.0	81.0
106479022	0.0	0.0
23118	11253.0	10447.0
106479021	0.0	0.0
115294	10067.0	12701.0
106479020	12.0	15.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	0.0
106480001	0.0	0.0
152206	55.0	14.0
106480004	0.0	0.0
25771	2549.0	1618.0
84138	577.0	94.0
106480003	0.0	0.0
11133	443.0	191.0
84133	38.0	1.0
84132	1397.0	1710.0
11132	755.0	227.0
11135	5498.0	3620.0
84135	1224.0	1944.0
84134	966.0	711.0
11137	4228.0	4929.0
115290	1593.0	218.0
11136	23.0	60.0
84131	1708.0	3236.0
11138	3115.0	2931.0
730993	0.0	0.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	2.0	0.0
100272147	0.0	0.0
345895	94.0	26.0
729993	113.0	2121.0
50717	6506.0	4674.0
102465257	0.0	1.0
102465256	0.0	0.0
102465255	3.0	0.0
729991	850.0	373.0
102465254	2.0	1.0
102465253	0.0	0.0
164284	226.0	756.0
100884155	1.0	0.0
102465252	0.0	0.0
730978	2.0	0.0
102465251	1.0	0.0
102465250	7.0	2.0
730974	0.0	2.0
392194	0.0	8.0
392197	3.0	0.0
646702	2.0	0.0
646701	1.0	0.0
646721	0.0	0.0
729962	0.0	0.0
729967	588.0	1175.0
2504	11.0	36.0
2503	15.0	61.0
284418	1.0	0.0
2502	9.0	27.0
284417	115.0	61.0
2501	42.0	129.0
2500	112.0	232.0
284415	4.0	8.0
404635	3.0	2.0
619190	1.0	1.0
404636	1339.0	1242.0
2509	19.0	43.0
646723	6.0	1.0
2508	49.0	202.0
2507	6.0	11.0
619189	0.0	1.0
164237	1.0	6.0
729956	6.0	1.0
140290	35.0	51.0
729952	0.0	1.0
2515	0.0	6.0
284408	149.0	129.0
2512	110808.0	131559.0
284406	531.0	479.0
2510	1.0	2.0
284403	86.0	632.0
284402	93.0	24.0
2519	3718.0	4288.0
2518	1.0	4.0
2517	2842.0	4896.0
2516	6.0	0.0
646755	14.0	2.0
646754	0.0	0.0
646753	1.0	0.0
260434	9.0	56.0
23189	14631.0	1934.0
260436	2659.0	0.0
23180	8802.0	2607.0
2526	634.0	550.0
23181	3872.0	2405.0
2525	71.0	318.0
2524	155.0	872.0
2523	836.0	351.0
23184	3847.0	4554.0
2521	15963.0	11879.0
23185	5468.0	7731.0
23186	4852.0	5693.0
2520	1.0	0.0
23187	16518.0	4918.0
2529	10.0	3.0
2528	69.0	18.0
2527	4.0	0.0
152273	7484.0	2839.0
644100	1.0	0.0
646766	7.0	14.0
644101	1.0	8.0
23199	11042.0	9678.0
260425	2742.0	3349.0
729974	1.0	0.0
260429	1.0	2.0
2537	2557.0	8510.0
23191	12900.0	8948.0
23192	2856.0	1896.0
23193	30181.0	34430.0
2535	212.0	575.0
2534	4817.0	1991.0
23194	3367.0	2881.0
2533	992.0	1346.0
23195	8460.0	2465.0
23196	15305.0	31421.0
2532	9849.0	1960.0
23197	5639.0	14345.0
2531	8492.0	7223.0
2530	2847.0	6442.0
23198	7490.0	19227.0
345829	3.0	2.0
646759	0.0	0.0
646758	5.0	2.0
2539	4786.0	3559.0
2538	0.0	2.0
23190	11843.0	28903.0
25903	1946.0	7574.0
25902	789.0	926.0
25904	2160.0	3578.0
100129866	4.0	11.0
25907	152.0	205.0
100130855	90.0	107.0
25906	665.0	229.0
25909	6335.0	6112.0
100127206	0.0	4.0
100129867	0.0	0.0
2551	4616.0	4433.0
2550	3080.0	1508.0
25901	2019.0	1163.0
25900	1246.0	326.0
2548	6162.0	4258.0
223075	234.0	1.0
2547	19888.0	23371.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	16.0	20.0
2542	1778.0	1566.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	1.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	0.0
100874405	0.0	0.0
2549	5987.0	5109.0
100874404	0.0	0.0
25914	1489.0	940.0
100130848	0.0	0.0
25913	1852.0	4372.0
100129858	51.0	87.0
25915	3365.0	2345.0
25917	2675.0	4961.0
2562	433.0	82.0
2561	123.0	232.0
2560	11.0	0.0
25912	13490.0	20411.0
25911	553.0	440.0
2559	1.0	0.0
2558	0.0	3.0
2557	17.0	1.0
2556	5.0	6.0
2555	164.0	14.0
2554	0.0	0.0
2553	2635.0	3059.0
100129853	0.0	2.0
100874421	0.0	0.0
100874420	0.0	1.0
100129845	45.0	40.0
2572	1.0	3.0
2571	11.0	7.0
2570	41.0	6.0
2569	3.0	15.0
2568	14263.0	1256.0
2567	33.0	4.0
2566	0.0	0.0
2565	4.0	1.0
2564	6096.0	517.0
2563	57.0	134.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	795.0	2842.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	30.0	2.0
100129836	5.0	3.0
100874410	0.0	0.0
286676	280.0	760.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	547.0	390.0
2583	178.0	452.0
2582	811.0	1313.0
2581	2878.0	3803.0
2580	5151.0	3272.0
100874419	1.0	0.0
100874414	0.0	3.0
100874413	0.0	1.0
100874412	0.0	1.0
100874411	2.0	0.0
100874418	1.0	3.0
223082	1413.0	2706.0
100874417	3.0	7.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	14.0	7.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	1.0	0.0
100874440	0.0	0.0
2595	2084.0	1401.0
2593	1042.0	327.0
100379300	0.0	0.0
2592	1476.0	371.0
2591	2520.0	7047.0
441389	220.0	21.0
2590	5131.0	2630.0
441386	5.0	8.0
127617	0.0	0.0
2589	6178.0	21835.0
2588	1425.0	1609.0
2587	89.0	18.0
441391	30.0	21.0
284018	1663.0	2889.0
2585	1465.0	846.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	34.0	11.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	2.0	9.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	1.0	0.0
100874431	11.0	3.0
100874430	0.0	0.0
100129813	2.0	2.0
441377	0.0	0.0
441376	601.0	2069.0
441381	0.0	0.0
127602	224.0	797.0
2597	53739.0	84504.0
2596	49.0	45.0
100874436	0.0	0.0
284004	1254.0	545.0
100874435	0.0	0.0
100874434	10.0	3.0
100874433	0.0	2.0
284001	2068.0	877.0
100874439	0.0	4.0
100874438	0.0	0.0
127608	0.0	1.0
100874465	0.0	0.0
100129800	10.0	3.0
100874464	1.0	3.0
100874462	3.0	2.0
100129801	0.0	1.0
100874469	0.0	1.0
100874468	0.0	0.0
100874467	3.0	0.0
100874466	8.0	0.0
100874450	0.0	0.0
50937	4072.0	2005.0
100874454	0.0	0.0
50939	29.0	63.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	2.0	1.0
50940	631.0	227.0
100874455	0.0	2.0
50943	98.0	116.0
50945	4.0	0.0
50944	36.0	50.0
100874459	0.0	0.0
23328	16475.0	2705.0
23329	584.0	2266.0
84281	598.0	175.0
84280	1854.0	3753.0
644076	2.0	0.0
11340	1377.0	2407.0
644079	2.0	0.0
25983	2040.0	2249.0
127665	57.0	37.0
23321	6829.0	3092.0
115677	2530.0	2172.0
644070	1.0	0.0
23322	744.0	921.0
25984	3923.0	51.0
23324	5795.0	4252.0
25987	11044.0	3917.0
23325	6354.0	6653.0
23326	19953.0	16697.0
25989	1770.0	1436.0
23327	8248.0	5656.0
25988	1239.0	1048.0
25981	1900.0	228.0
25980	3953.0	6171.0
11342	6642.0	8183.0
84287	1621.0	3486.0
84286	1627.0	960.0
11341	71.0	45.0
284058	7185.0	4963.0
84289	2305.0	704.0
11344	2969.0	974.0
11343	60320.0	5879.0
84288	716.0	630.0
84283	539.0	998.0
11346	23427.0	5098.0
11345	5734.0	6638.0
84282	2547.0	1522.0
84285	1828.0	3267.0
84284	3237.0	3481.0
23339	9837.0	4932.0
84270	817.0	1583.0
23331	6626.0	1972.0
25994	3458.0	7416.0
23332	9571.0	5721.0
25996	2415.0	2871.0
23333	1855.0	2789.0
23334	5879.0	1626.0
25998	6360.0	7612.0
23335	2873.0	2277.0
23336	43389.0	2359.0
441332	0.0	0.0
644082	0.0	1.0
23338	6671.0	1256.0
25999	3465.0	1159.0
441331	2.0	0.0
84279	1159.0	570.0
25992	5710.0	2584.0
84276	1951.0	1062.0
84275	2092.0	707.0
284047	205.0	5.0
84278	253.0	227.0
84277	1223.0	1411.0
84272	6463.0	8932.0
84271	8150.0	4829.0
84274	2365.0	2690.0
84273	2260.0	2466.0
23306	2207.0	3227.0
23307	4538.0	4510.0
284040	60.0	24.0
23308	165.0	28.0
23309	5416.0	2090.0
25961	267.0	169.0
25960	11148.0	1497.0
25963	8423.0	18478.0
23300	7718.0	7439.0
23301	10699.0	3662.0
25962	9823.0	10959.0
23302	728.0	86.0
23303	6541.0	1321.0
644096	401.0	227.0
23304	7330.0	7168.0
25966	11779.0	6132.0
23305	93.0	14.0
644094	0.0	1.0
11328	13085.0	10383.0
11329	4762.0	12257.0
11320	3519.0	6806.0
137012	8.0	2.0
113000	749.0	911.0
11322	2303.0	1198.0
11321	2526.0	4720.0
284034	5.0	0.0
11326	1128.0	1872.0
11325	14236.0	8087.0
23317	7449.0	9968.0
84290	7.0	0.0
25979	2308.0	2558.0
23318	3896.0	2226.0
84292	404.0	129.0
25972	2418.0	3887.0
23310	1899.0	2102.0
441359	0.0	0.0
25974	917.0	551.0
23312	2463.0	2691.0
25973	372.0	526.0
23313	5480.0	3718.0
25976	9250.0	6614.0
23314	719.0	643.0
25975	211.0	161.0
441355	31.0	5.0
25978	3985.0	9152.0
23315	2531.0	2818.0
25977	2801.0	4516.0
23316	67.0	10.0
11339	44.0	357.0
11338	7424.0	6886.0
441362	0.0	0.0
441361	0.0	0.0
140660	6.0	3.0
115650	58.0	39.0
127623	1.0	0.0
25970	4158.0	915.0
284029	249.0	122.0
115653	1.0	1.0
84298	1615.0	2708.0
11331	12222.0	6967.0
11330	5.0	0.0
11333	5380.0	2838.0
152641	83.0	22.0
11332	705.0	493.0
84299	1253.0	22240.0
11335	8757.0	21328.0
84294	2044.0	4237.0
11334	1569.0	1727.0
84293	29842.0	3388.0
