id	f31566a9-ffde-40fa-b879-71827a3540a9	f95c523a-cfb0-4b7e-9a66-48dcf9d24515
148867	1884.0	3253.0
26063	935.0	1252.0
122258	0.0	0.0
26062	0.0	0.0
102578074	10.0	0.0
26065	8723.0	9239.0
26064	1626.0	6277.0
983	128.0	1274.0
984	1611.0	1412.0
146206	159.0	187.0
987	9878.0	23570.0
988	4005.0	2621.0
7942	755.0	433.0
989	7684.0	9041.0
26061	1245.0	547.0
161829	2.0	8.0
100312798	2.0	14.0
26060	5519.0	3919.0
219525	0.0	0.0
5300	1265.0	2215.0
5301	1.0	0.0
339302	1.0	0.0
388394	1.0	0.0
990	127.0	1836.0
991	125.0	1076.0
100419609	0.0	0.0
342945	483.0	495.0
993	63.0	231.0
994	1555.0	2300.0
51001	786.0	2119.0
100419606	0.0	0.0
51000	1412.0	1121.0
995	17.0	168.0
996	3348.0	5431.0
51003	300.0	193.0
100419608	6.0	1.0
997	1678.0	2162.0
51002	1023.0	521.0
388389	1.0	0.0
998	9436.0	14946.0
51005	876.0	835.0
999	28642.0	31292.0
51004	686.0	573.0
158293	3326.0	4310.0
51006	3306.0	5190.0
7955	40.0	3.0
51009	2185.0	1749.0
7957	502.0	197.0
51008	1150.0	1759.0
158297	4.0	7.0
219537	33.0	63.0
5310	5866.0	2510.0
5311	2990.0	2309.0
101929387	55.0	4.0
388387	14.0	3.0
100419614	2.0	1.0
388381	0.0	0.0
51010	820.0	1820.0
100420608	0.0	0.0
342933	1.0	9.0
51012	3244.0	6133.0
51011	1605.0	364.0
51014	4159.0	5467.0
51013	1000.0	1040.0
51016	346.0	417.0
7965	450.0	791.0
51015	1789.0	1442.0
5303	753.0	592.0
51018	1617.0	2196.0
5304	11232.0	135.0
5305	1984.0	1706.0
5306	5457.0	5451.0
5307	152.0	732.0
51019	1050.0	1057.0
342931	0.0	0.0
5308	82.0	63.0
101929390	0.0	0.0
5309	2.0	1.0
219527	47.0	48.0
101929397	0.0	0.0
7980	4193.0	5062.0
5320	15.0	94.0
7982	1437.0	1990.0
5321	661.0	107.0
5322	84.0	55.0
7984	1679.0	1258.0
219541	617.0	632.0
51021	2949.0	6148.0
51020	2201.0	1172.0
51023	586.0	380.0
51022	210.0	397.0
51025	333.0	272.0
342926	1200.0	153.0
51024	3610.0	4289.0
7976	1672.0	2636.0
5313	0.0	4.0
51027	715.0	486.0
100420613	0.0	0.0
51026	1541.0	1805.0
5314	366.0	2.0
7975	1303.0	674.0
100420612	2.0	8.0
5315	32279.0	51202.0
51029	2310.0	4071.0
7978	879.0	582.0
51028	5110.0	2415.0
5316	1426.0	1303.0
5317	5560.0	185.0
5318	2356.0	1285.0
7979	2136.0	2729.0
219539	251.0	42.0
5319	7.0	5.0
219557	1.0	0.0
7991	3247.0	5564.0
5330	992.0	459.0
7994	6986.0	5602.0
5331	1724.0	3148.0
5332	1977.0	999.0
7993	391.0	661.0
5333	1540.0	520.0
5334	1268.0	2027.0
51030	1527.0	2303.0
51032	10.0	8.0
51031	3561.0	2755.0
342918	3.0	4.0
100420627	40.0	0.0
51035	6041.0	2914.0
5324	152.0	73.0
5325	2797.0	378.0
5326	1650.0	3009.0
5327	11453.0	3139.0
7988	1410.0	805.0
100420621	2.0	0.0
5328	1276.0	3924.0
5329	277.0	1292.0
158248	40.0	25.0
5340	6.0	0.0
5341	408.0	1148.0
5342	0.0	3.0
5343	36.0	12.0
101929335	73.0	19.0
5345	372.0	155.0
63027	2615.0	1924.0
342909	236.0	160.0
342908	344.0	264.0
51043	6394.0	6062.0
51042	110.0	90.0
342900	0.0	0.0
100419649	0.0	0.0
51046	0.0	1.0
5335	5919.0	6250.0
90634	2803.0	575.0
134285	2.0	8.0
5336	2760.0	645.0
5337	2197.0	513.0
90637	519.0	816.0
100420633	0.0	0.0
5338	3950.0	1247.0
5339	18864.0	31471.0
90639	892.0	750.0
5350	152.0	188.0
5351	7399.0	9037.0
5352	1322.0	7136.0
219578	3.0	0.0
100419650	0.0	0.0
134288	1.0	0.0
63035	1552.0	1740.0
5354	353.0	34.0
5355	3581.0	5324.0
63036	1.0	4.0
5356	3676.0	2588.0
90632	2.0	5.0
101929344	298.0	3.0
161882	223.0	125.0
51050	32345.0	183.0
51052	0.0	4.0
643906	0.0	0.0
51054	253.0	129.0
643904	55.0	3.0
51053	683.0	284.0
643905	0.0	0.0
51056	4140.0	9176.0
51058	860.0	422.0
51057	539.0	296.0
643909	0.0	0.0
5346	11034.0	1054.0
90624	1325.0	852.0
51059	41.0	11.0
5347	153.0	1915.0
5348	135.0	6.0
5349	5364.0	8401.0
90625	21.0	6.0
90627	2368.0	1255.0
5360	3667.0	3794.0
5361	5421.0	3791.0
5362	1059.0	869.0
101929351	37.0	8.0
5364	9604.0	6405.0
5365	954.0	1357.0
5366	397.0	1220.0
90665	0.0	0.0
5367	1.0	0.0
51061	3095.0	3590.0
51060	2919.0	2201.0
51063	1260.0	1896.0
51062	1063.0	593.0
146279	12.0	21.0
51065	3004.0	1921.0
643915	1.0	0.0
51067	744.0	955.0
51066	64.0	28.0
51069	1326.0	500.0
51068	3384.0	2524.0
5357	931.0	1165.0
5358	2937.0	2157.0
100420656	0.0	0.0
5359	1781.0	2335.0
643911	1956.0	2231.0
100420650	4.0	7.0
5371	4932.0	4163.0
100420660	3.0	2.0
5372	1287.0	1748.0
5373	637.0	1710.0
158257	12.0	3.0
732448	0.0	0.0
5375	6.0	0.0
5376	5636.0	8332.0
90655	0.0	0.0
5378	1264.0	634.0
219595	21.0	1.0
101929369	0.0	1.0
51070	1883.0	1198.0
51072	117.0	190.0
51071	1193.0	858.0
5370	0.0	0.0
51074	1068.0	1043.0
51073	1491.0	3380.0
51076	754.0	498.0
51075	3923.0	5246.0
51078	2537.0	2377.0
51077	2712.0	1733.0
51079	873.0	1153.0
5368	29.0	28.0
5369	0.0	0.0
100420665	0.0	0.0
171222	4.0	12.0
171221	1.0	1.0
90649	670.0	190.0
171220	149.0	288.0
5382	153.0	133.0
5383	69.0	76.0
100419560	2.0	3.0
28619	8.0	13.0
5387	196.0	97.0
28613	0.0	0.0
28614	21.0	34.0
220594	14.0	26.0
28611	30.0	31.0
28612	0.0	1.0
28617	15.0	10.0
5380	0.0	1.0
28616	18.0	20.0
28610	5.0	6.0
5379	387.0	687.0
100420558	0.0	0.0
100420557	2.0	0.0
100420555	0.0	0.0
100420552	1.0	0.0
5393	1256.0	1098.0
5394	5611.0	4274.0
5395	955.0	1259.0
5396	2446.0	7935.0
101929302	142.0	27.0
28624	0.0	0.0
28625	0.0	0.0
28622	1.0	0.0
28623	0.0	0.0
28628	1.0	5.0
28629	1.0	0.0
28626	4.0	1.0
28627	2.0	0.0
28620	8.0	19.0
28621	2.0	1.0
100420568	0.0	0.0
100420567	0.0	0.0
101929310	0.0	0.0
100420574	0.0	0.0
28608	0.0	1.0
28609	12.0	8.0
100419595	1.0	0.0
28602	11.0	38.0
28603	0.0	0.0
101929328	19.0	8.0
28600	1.0	1.0
28601	6.0	15.0
28606	26.0	12.0
101929329	1.0	2.0
100419599	0.0	0.0
256536	5.0	1.0
100420589	0.0	0.0
100420588	1.0	0.0
53615	2726.0	2428.0
53616	598.0	623.0
100420591	0.0	0.0
100420590	0.0	0.0
112802	3.0	4.0
256586	343.0	324.0
171177	1728.0	267.0
171169	5.0	4.0
53632	9.0	1.0
53630	29.0	3.0
53635	6097.0	6783.0
53637	56.0	202.0
112840	1125.0	504.0
26038	38.0	11.0
26037	4523.0	2552.0
653226	6.0	14.0
28699	0.0	0.0
26039	1737.0	1029.0
112849	647.0	159.0
112846	4.0	7.0
26030	2809.0	1013.0
28693	0.0	2.0
28694	0.0	0.0
26032	90.0	152.0
28691	14.0	10.0
26031	1091.0	1167.0
28692	11.0	10.0
26034	293.0	125.0
28697	1.0	0.0
26033	65.0	166.0
28698	0.0	0.0
653232	182.0	75.0
100312803	0.0	5.0
26036	2931.0	1282.0
100312806	219.0	8.0
28695	0.0	0.0
26035	3171.0	788.0
28696	0.0	0.0
653234	15.0	6.0
643898	0.0	0.0
100312801	8.0	4.0
28690	13.0	13.0
26049	155.0	349.0
26048	1244.0	995.0
653214	876.0	1354.0
100312819	0.0	1.0
26040	3145.0	650.0
26043	4891.0	4129.0
26045	200.0	37.0
653220	4.0	0.0
26047	53.0	9283.0
100312817	0.0	0.0
26046	3783.0	1653.0
100312816	0.0	0.0
124817	126.0	443.0
148808	848.0	186.0
378925	5.0	5.0
28679	0.0	0.0
26015	2276.0	1423.0
653247	0.0	0.0
26018	21596.0	17733.0
28677	10.0	15.0
26017	3458.0	3932.0
28678	0.0	0.0
26019	3988.0	1934.0
124801	396.0	985.0
28671	5.0	18.0
28672	30.0	14.0
26010	3878.0	3367.0
28670	9.0	3.0
26012	1858.0	1857.0
28675	0.0	0.0
26011	226.0	1285.0
28676	1.0	6.0
28673	11.0	22.0
148811	9.0	5.0
26013	1119.0	409.0
28674	9.0	9.0
124808	1141.0	2510.0
148818	0.0	0.0
112812	70.0	267.0
26027	221.0	142.0
653236	88.0	28.0
28688	7.0	6.0
28689	16.0	12.0
653238	58.0	48.0
112817	59.0	57.0
148823	12.0	30.0
28682	11.0	10.0
28683	9.0	16.0
148824	5.0	8.0
28680	28.0	34.0
653240	0.0	0.0
26020	15063.0	10336.0
28681	1.0	0.0
28686	0.0	0.0
26022	4741.0	2951.0
28684	22.0	21.0
26025	110.0	120.0
26024	424.0	521.0
28685	9.0	6.0
378948	0.0	0.0
378949	0.0	0.0
112885	88.0	46.0
28657	3.0	13.0
653268	28.0	17.0
653269	20.0	0.0
28658	7.0	7.0
28655	6.0	3.0
28656	2.0	3.0
28659	2.0	5.0
28650	1.0	0.0
653275	0.0	1.0
28653	7.0	11.0
28654	0.0	0.0
28651	0.0	0.0
28652	1.0	0.0
100312849	14.0	3.0
102157402	871.0	821.0
102157400	3.0	0.0
378938	16372.0	17230.0
641298	39.0	17.0
26005	2928.0	1497.0
28668	0.0	1.0
28669	6.0	7.0
26007	2709.0	3727.0
28666	25.0	23.0
653259	52.0	12.0
28667	14.0	10.0
26009	4479.0	1559.0
28660	7.0	9.0
124857	12.0	2.0
28661	4.0	5.0
26001	5442.0	5237.0
28664	55.0	32.0
26000	3257.0	4679.0
28665	1.0	6.0
26003	5274.0	7828.0
28662	7.0	7.0
26002	134.0	295.0
28663	4.0	4.0
100312850	76.0	9.0
340390	146.0	31.0
340393	5.0	6.0
28639	19.0	19.0
112869	1221.0	548.0
28638	677.0	697.0
100312829	3.0	5.0
100312826	29.0	30.0
124842	20.0	21.0
100312825	6.0	3.0
100312828	62.0	35.0
100312827	0.0	0.0
100312821	0.0	0.0
100312824	0.0	0.0
340385	1154.0	1410.0
100312823	0.0	0.0
339390	16.0	1.0
339396	1.0	0.0
28646	7.0	4.0
378950	0.0	0.0
28647	2.0	4.0
339398	71.0	10.0
378951	0.0	0.0
28644	0.0	6.0
378952	0.0	0.0
378953	0.0	0.0
28645	0.0	0.0
378955	0.0	0.0
112858	1138.0	1851.0
28648	1.0	0.0
378956	0.0	0.0
28649	0.0	0.0
653282	0.0	0.0
28642	5.0	4.0
100312837	0.0	0.0
28643	0.0	0.0
100312836	0.0	0.0
653288	0.0	0.0
28640	1.0	3.0
28641	0.0	0.0
100312838	0.0	0.0
100312833	0.0	0.0
100312832	2.0	0.0
100312835	1.0	2.0
100312830	4.0	2.0
646096	0.0	0.0
90799	2916.0	948.0
100287345	0.0	0.0
87171	3.0	8.0
87178	1557.0	2981.0
100287327	0.0	0.0
100287325	3.0	9.0
100287314	7.0	11.0
26191	251.0	245.0
26190	5164.0	4455.0
100287302	0.0	0.0
26173	7755.0	6501.0
26175	739.0	447.0
154197	25.0	16.0
5411	7706.0	3809.0
5409	24.0	37.0
26184	0.0	0.0
26188	1.0	1.0
26189	0.0	0.0
5406	0.0	0.0
5407	0.0	5.0
5408	0.0	45.0
286002	130.0	8.0
5420	14315.0	3410.0
286006	118.0	47.0
100131546	0.0	0.0
646016	0.0	0.0
5422	1622.0	1577.0
51122	2773.0	1690.0
51121	471.0	929.0
51124	1937.0	2685.0
51123	2937.0	3492.0
5412	4316.0	5257.0
51126	2154.0	3834.0
51125	3453.0	1821.0
5413	1681.0	3894.0
5414	1287.0	419.0
51128	3583.0	3492.0
51127	217.0	224.0
51129	2199.0	318.0
646024	6.0	13.0
646023	46.0	52.0
100131539	10.0	26.0
5430	19421.0	19359.0
5431	6857.0	9713.0
286016	14.0	82.0
5432	3452.0	4424.0
100131535	2.0	0.0
5433	1832.0	2020.0
105369729	0.0	0.0
51131	2219.0	1398.0
51130	186.0	172.0
51133	6517.0	11722.0
51132	4164.0	5590.0
51135	1410.0	1635.0
51134	640.0	592.0
5423	1433.0	749.0
90701	2271.0	2809.0
5424	1197.0	1227.0
51136	654.0	594.0
5425	3840.0	4964.0
51138	2068.0	2586.0
5426	2809.0	3769.0
646019	19.0	4.0
5427	184.0	186.0
5428	3045.0	3273.0
5429	1444.0	802.0
100131528	0.0	0.0
5440	1495.0	3849.0
5441	2173.0	4697.0
5442	2291.0	3511.0
5443	23.0	5.0
5444	25.0	4.0
51142	6115.0	9023.0
51141	1842.0	1583.0
51144	4860.0	5135.0
51143	1869.0	2654.0
51146	12.0	8.0
89758	0.0	1.0
5434	4844.0	4331.0
51148	1970.0	6504.0
5435	280.0	3.0
51147	2694.0	1538.0
5436	2315.0	3877.0
90736	604.0	504.0
51149	1817.0	1170.0
5437	1698.0	2147.0
5438	897.0	926.0
5439	930.0	1140.0
90737	0.0	0.0
5450	377.0	331.0
5451	2374.0	2315.0
5452	332.0	315.0
5453	110.0	13.0
5454	0.0	4.0
646049	0.0	0.0
5455	482.0	18.0
51151	4.0	12.0
51150	5548.0	7735.0
51155	1206.0	3680.0
51154	2145.0	2450.0
51157	1012.0	530.0
51156	81.0	23.0
5445	3133.0	4185.0
5446	564.0	35.0
5447	2736.0	5258.0
5449	4.0	0.0
286042	613.0	587.0
347487	0.0	0.0
5460	47.0	9.0
5462	101.0	18.0
5463	1222.0	544.0
5464	8566.0	3750.0
5465	2275.0	836.0
51160	4950.0	7138.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2596.0	277.0
51161	812.0	735.0
51164	6413.0	4402.0
51163	1113.0	991.0
51166	214.0	339.0
51168	176.0	68.0
51167	816.0	842.0
5456	0.0	1.0
89778	0.0	1.0
5457	5.0	2.0
89777	3.0	0.0
5458	0.0	3.0
5459	3.0	5.0
120824	0.0	0.0
5470	13.0	3.0
5471	1080.0	2147.0
347475	288.0	188.0
5473	1.0	0.0
5475	11.0	86.0
5476	3169.0	13113.0
100507097	1.0	1.0
100507096	0.0	0.0
51171	352.0	705.0
100287388	0.0	0.0
100507099	4.0	4.0
51170	1566.0	934.0
100507098	593.0	24.0
51172	664.0	975.0
51175	1193.0	334.0
51174	810.0	433.0
51177	1177.0	1552.0
51176	659.0	819.0
51179	4.0	11.0
5467	2796.0	2140.0
5468	1097.0	316.0
89766	37.0	9.0
5469	3852.0	4632.0
89765	259.0	215.0
347468	0.0	0.0
89761	0.0	0.0
5481	1920.0	2025.0
89792	2.0	0.0
90780	4161.0	4317.0
89790	314.0	293.0
5483	6.0	9.0
646077	0.0	0.0
5485	0.0	0.0
5486	2.0	2.0
5487	0.0	1.0
5488	0.0	2.0
646070	1.0	0.0
51182	1246.0	1136.0
646074	2.0	0.0
5480	1354.0	2092.0
51181	2727.0	2637.0
51184	1137.0	1498.0
51186	1878.0	1787.0
51185	3669.0	2076.0
100287372	31.0	6.0
51188	676.0	416.0
51187	7503.0	1910.0
5478	13125.0	18059.0
5479	6580.0	7497.0
89797	10201.0	785.0
89796	2166.0	4476.0
89795	862.0	338.0
89781	3594.0	1964.0
347454	20.0	41.0
5493	8304.0	1409.0
89780	4.0	4.0
5494	5585.0	3850.0
5495	2733.0	3187.0
5496	5001.0	7622.0
5498	1266.0	838.0
5499	4533.0	7266.0
646080	334.0	87.0
100287369	1.0	1.0
51191	684.0	1816.0
646087	0.0	0.0
100287364	0.0	0.0
646086	11.0	18.0
51193	1923.0	2131.0
100287366	1.0	0.0
646085	0.0	0.0
51192	274.0	267.0
5491	2.0	2.0
51195	865.0	3052.0
51194	1831.0	1617.0
100287362	18.0	4.0
51196	1119.0	485.0
51199	3260.0	2404.0
51198	3.0	1.0
5489	1.0	0.0
89782	1019.0	1602.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	1.0
28734	0.0	0.0
100507064	4.0	1.0
28735	0.0	0.0
28732	0.0	0.0
100507062	119.0	31.0
28733	1.0	0.0
28738	0.0	0.0
100507067	0.0	0.0
28739	2.0	0.0
28736	0.0	1.0
100507066	1.0	1.0
28737	1.0	1.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	0.0
119764	0.0	0.0
119765	0.0	0.0
144715	81.0	60.0
286094	0.0	0.0
100859921	19.0	49.0
100859920	0.0	0.0
286097	379.0	131.0
144717	835.0	969.0
100507059	0.0	0.0
100507058	0.0	1.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	400.0	119.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	24.0	23.0
28749	0.0	1.0
100507057	188.0	55.0
100507056	0.0	1.0
100507055	9.0	6.0
28747	0.0	0.0
28748	1.0	1.0
119750	0.0	0.0
28741	2.0	0.0
28742	0.0	0.0
347549	1.0	0.0
100859930	1724.0	1618.0
347541	0.0	0.0
347544	6.0	2.0
28718	0.0	0.0
28719	0.0	2.0
28712	0.0	0.0
100507086	9.0	9.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	1.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	2.0	1.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	1.0	1.0
28722	1.0	0.0
28727	0.0	0.0
28728	1.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	1.0	0.0
144742	0.0	1.0
347527	46.0	50.0
100507027	1.0	0.0
286046	127.0	45.0
648630	52.0	261.0
117143	951.0	1091.0
117145	1150.0	1563.0
117144	3.0	47.0
120787	1.0	1.0
492295	1.0	1.0
347517	53.0	66.0
347516	0.0	2.0
286053	1011.0	1385.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	1.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	1.0
100507012	5.0	8.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	1.0	0.0
286065	0.0	1.0
100131568	6.0	0.0
100131565	0.0	1.0
100131564	2128.0	385.0
100507040	9.0	1.0
132719	0.0	0.0
100507046	8.0	5.0
100507044	0.0	0.0
100507043	13.0	1.0
51100	8587.0	4421.0
51102	1258.0	1525.0
51101	1340.0	776.0
51104	901.0	533.0
51103	805.0	510.0
51106	396.0	230.0
51105	3010.0	2755.0
51108	4917.0	5969.0
51107	11581.0	14757.0
286075	651.0	1241.0
51109	2851.0	4903.0
286077	3814.0	15495.0
646000	0.0	0.0
132720	2360.0	1062.0
132724	0.0	0.0
100131551	20.0	18.0
100131550	1.0	0.0
100507034	76.0	20.0
100507032	210.0	155.0
119774	0.0	0.0
119772	0.0	0.0
51111	5795.0	4292.0
51110	447.0	620.0
119775	0.0	0.0
51112	2379.0	1103.0
51115	2263.0	3299.0
51114	2998.0	4676.0
51117	3082.0	1618.0
51116	2441.0	1530.0
51119	4887.0	3767.0
51118	1236.0	1255.0
26151	1766.0	1682.0
26150	88.0	157.0
26153	603.0	76.0
26152	412.0	345.0
26155	4740.0	6409.0
26154	235.0	648.0
26157	738.0	495.0
26156	17543.0	11824.0
130162	412.0	291.0
100534611	3.0	0.0
100534612	9.0	6.0
26164	1955.0	2144.0
117178	934.0	1141.0
117177	1166.0	2330.0
26166	114.0	69.0
105379197	3.0	0.0
26165	0.0	0.0
26168	1051.0	869.0
26167	317.0	70.0
26160	3509.0	2227.0
100507003	1.0	0.0
100507008	39.0	0.0
26137	246.0	60.0
26136	4929.0	2411.0
28798	0.0	0.0
28799	3.0	5.0
26138	0.0	0.0
28792	0.0	0.0
28793	757.0	258.0
28790	8.0	0.0
117166	65.0	10.0
26130	3846.0	3498.0
28791	81.0	5.0
26133	5723.0	14254.0
28796	1594.0	358.0
28797	1318.0	979.0
26135	16524.0	9240.0
28794	2.0	1.0
28795	5.0	0.0
26134	159.0	140.0
154150	0.0	0.0
129138	1306.0	826.0
26148	382.0	358.0
26147	875.0	577.0
26149	361.0	156.0
117154	4.0	1.0
26140	2415.0	1025.0
553820	0.0	2.0
117153	12.0	0.0
120796	0.0	0.0
117156	7.0	1.0
117155	638.0	84.0
117157	26.0	13.0
120793	0.0	0.0
26146	1569.0	2051.0
117159	12.0	0.0
26145	1831.0	1341.0
130195	0.0	0.0
154141	1390.0	2955.0
117151	7.0	4.0
26115	3072.0	3428.0
28778	723.0	148.0
28779	8.0	4.0
28776	269.0	73.0
28777	0.0	0.0
26119	2609.0	1845.0
26118	7451.0	2326.0
28770	1.0	0.0
28771	0.0	0.0
28774	2.0	1.0
28775	836.0	170.0
28772	492.0	89.0
26112	2718.0	900.0
28773	96.0	29.0
130120	0.0	0.0
28789	0.0	0.0
26128	1673.0	1916.0
28787	1.0	0.0
26127	2279.0	1674.0
132789	1486.0	1530.0
28788	0.0	0.0
28781	207.0	70.0
201134	680.0	447.0
28780	2.0	6.0
26122	3101.0	1782.0
28785	212.0	19.0
144766	0.0	0.0
26121	2255.0	3071.0
28786	2.0	1.0
28783	11.0	1.0
26123	3498.0	5244.0
28784	360.0	482.0
130132	294.0	258.0
28756	1.0	0.0
28757	0.0	0.0
28754	1.0	0.0
28755	1141.0	1445.0
100750326	2.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	4.0	1.0
28753	4.0	1.0
28750	2.0	1.0
201140	0.0	0.0
28751	2.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	1.0	1.0
28766	0.0	0.0
26108	549.0	555.0
28769	0.0	0.0
28760	0.0	0.0
26100	5516.0	5588.0
28763	7.0	1.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	4.0	1.0
117196	3.0	0.0
117195	43.0	10.0
154089	0.0	0.0
100287238	0.0	0.0
201158	303.0	89.0
100287234	0.0	0.0
201164	451.0	545.0
201161	863.0	573.0
201163	3055.0	2063.0
154091	483.0	46.0
154092	4.0	2.0
276719	0.0	0.0
100287229	2.0	3.0
100287227	77.0	23.0
100287226	1.0	1.0
201176	1710.0	762.0
100287216	22.0	10.0
100287215	4.0	8.0
201181	471.0	124.0
129099	129.0	12.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	13.0	83.0
130075	1.0	0.0
5510	2546.0	2956.0
166012	18.0	21.0
5509	1074.0	549.0
5500	18151.0	17071.0
5501	7919.0	10241.0
5502	1267.0	95.0
5504	2277.0	2683.0
5506	0.0	0.0
5507	1164.0	226.0
154043	1338.0	256.0
5520	3675.0	4652.0
5521	213.0	21.0
193629	2.0	1.0
5519	2244.0	1297.0
26298	21259.0	1172.0
26297	852.0	870.0
5511	2870.0	2701.0
5512	4.0	1.0
5514	4149.0	4121.0
5515	6206.0	5843.0
26290	53.0	37.0
5516	4434.0	6192.0
154075	72.0	62.0
26292	1338.0	2206.0
26291	0.0	0.0
5518	12955.0	15893.0
5530	3496.0	4838.0
5531	2990.0	5085.0
5532	3996.0	4200.0
5522	42.0	4363.0
5523	1886.0	1773.0
5524	9026.0	11199.0
5525	4907.0	4632.0
5526	909.0	1745.0
5527	7677.0	4827.0
5528	3280.0	2682.0
154064	3.0	2.0
5529	3001.0	2620.0
286122	29.0	89.0
5540	20.0	0.0
5542	0.0	0.0
286128	670.0	1231.0
51241	803.0	568.0
89858	18.0	8.0
89857	278.0	404.0
51244	1880.0	1172.0
51247	3445.0	3037.0
5533	786.0	848.0
51246	5570.0	7950.0
5534	2633.0	2085.0
51249	1650.0	2130.0
5535	0.0	0.0
90835	60.0	81.0
89853	1426.0	886.0
5536	2445.0	3927.0
51248	1319.0	1974.0
5537	5201.0	3458.0
5538	11357.0	19896.0
5539	1.0	0.0
28907	151.0	57.0
286133	1529.0	55.0
28908	3881.0	1034.0
28905	2.0	0.0
100131418	0.0	0.0
5550	2560.0	1548.0
28906	191.0	19.0
286135	0.0	0.0
5551	347.0	199.0
5552	1536.0	2061.0
100131415	0.0	0.0
5553	21.0	3.0
28909	0.0	0.0
5554	14.0	19.0
28900	4.0	1.0
28903	19.0	4.0
28904	74.0	10.0
28901	72.0	73.0
28902	158.0	61.0
51250	614.0	279.0
51252	42.0	42.0
51251	1221.0	2039.0
89849	1863.0	1001.0
89848	1832.0	741.0
51253	2927.0	2960.0
89846	898.0	3307.0
51256	644.0	430.0
89845	1615.0	671.0
51255	1989.0	2325.0
51258	2788.0	3991.0
5544	2.0	2.0
51257	1272.0	1325.0
5545	0.0	0.0
5546	3284.0	5853.0
5547	5209.0	4783.0
51259	960.0	517.0
90826	932.0	801.0
5549	4375.0	1556.0
286140	39.0	27.0
90827	0.0	0.0
286144	1690.0	2671.0
5562	4659.0	2849.0
286148	2486.0	2116.0
5563	1133.0	657.0
90861	7622.0	9698.0
5564	2168.0	1776.0
90864	131.0	47.0
5565	2098.0	1009.0
51260	1110.0	813.0
51263	2034.0	1441.0
100287296	0.0	0.0
51265	65.0	63.0
51264	1302.0	1699.0
51267	233.0	103.0
51266	1.0	3.0
5555	6.0	8.0
51268	71.0	71.0
89876	503.0	512.0
5557	463.0	460.0
5558	626.0	490.0
89874	70.0	17.0
90859	15.0	31.0
89872	0.0	2.0
286151	14.0	45.0
89870	1.0	0.0
5570	1639.0	824.0
5571	3111.0	5153.0
5573	14603.0	16781.0
90850	1637.0	1633.0
5574	0.0	0.0
90853	21.0	185.0
5575	1471.0	906.0
5576	4338.0	3197.0
51270	8.0	1.0
100192378	23.0	39.0
51272	4888.0	6046.0
51271	4229.0	2526.0
51274	5005.0	4344.0
100287284	4.0	2.0
51276	484.0	346.0
89869	79.0	0.0
51275	1026.0	576.0
51278	2342.0	1157.0
51277	865.0	499.0
5566	4725.0	6259.0
89866	30.0	12.0
51279	3798.0	2977.0
5567	2656.0	2221.0
90843	2271.0	2601.0
5568	0.0	0.0
5569	514.0	194.0
89891	2480.0	2721.0
5580	2034.0	4386.0
89890	2265.0	1144.0
5581	888.0	684.0
5582	8.0	9.0
5583	2949.0	964.0
5584	3088.0	3821.0
5585	4450.0	8557.0
5586	4705.0	2073.0
5587	556.0	385.0
100287279	0.0	0.0
51281	1058.0	889.0
51280	8069.0	14669.0
51283	3223.0	4045.0
100287272	4.0	13.0
51282	846.0	1010.0
51285	571.0	315.0
51284	376.0	327.0
51287	1562.0	1549.0
119722	0.0	1.0
51286	10.0	25.0
51289	0.0	5.0
100287270	0.0	0.0
5577	2367.0	2355.0
5578	616.0	306.0
5579	301.0	436.0
89894	1067.0	599.0
5591	12404.0	37251.0
5592	756.0	583.0
90871	1832.0	686.0
5593	205.0	199.0
5594	8770.0	14133.0
347598	0.0	0.0
5595	4061.0	3839.0
5596	322.0	9.0
5597	2341.0	2101.0
90874	599.0	566.0
5598	1033.0	1062.0
51290	2184.0	3765.0
51292	4084.0	2644.0
5590	1037.0	1034.0
51291	906.0	1066.0
100287266	0.0	1.0
51294	842.0	617.0
100287261	0.0	0.0
51293	1535.0	1194.0
51296	712.0	1700.0
51295	2367.0	3010.0
51298	22.0	92.0
51297	0.0	0.0
51299	1162.0	310.0
119710	437.0	539.0
5588	255.0	118.0
5589	17327.0	25355.0
90865	1917.0	357.0
89887	257.0	208.0
