id	a1a68fe9-9635-4b7f-b9a2-34474ef8c1dc	95041603-df86-48f7-9ba5-8289883df2d0
202020	107.0	46.0
170556	0.0	3.0
4610	320.0	1359.0
4611	0.0	0.0
4613	61.0	89.0
170550	0.0	1.0
4615	2832.0	5926.0
4616	2621.0	1947.0
100506311	606.0	111.0
101060176	0.0	0.0
101060171	0.0	1.0
4628	5971.0	4597.0
4629	49374.0	5842.0
170589	0.0	3.0
4620	56.0	1.0
4621	281.0	67.0
4622	3.0	13.0
4624	0.0	4.0
4625	0.0	2.0
4626	9.0	10.0
4627	110721.0	163860.0
432369	1.0	14.0
100506301	9.0	3.0
101060189	0.0	0.0
100506305	207.0	31.0
4640	1.0	4.0
4641	20087.0	15825.0
170575	978.0	1056.0
4632	0.0	0.0
4633	14.0	4.0
4634	36.0	15.0
4635	18.0	38.0
170572	1.0	0.0
4636	513.0	1175.0
4637	47987.0	69067.0
4638	41591.0	9466.0
157556	6.0	2.0
133584	1306.0	1049.0
4650	4457.0	6484.0
4651	2138.0	3466.0
170529	2.0	1.0
170527	0.0	0.0
170526	3.0	1.0
202051	89.0	162.0
170524	0.0	0.0
145567	1008.0	1503.0
202052	819.0	498.0
170523	0.0	0.0
4642	5527.0	6327.0
4643	3574.0	4239.0
253639	265.0	341.0
4644	2456.0	2639.0
4645	4260.0	6138.0
4646	6243.0	20396.0
4647	294.0	448.0
253635	1123.0	910.0
4648	90.0	67.0
4649	3427.0	1457.0
4660	10956.0	2630.0
4661	2.0	7.0
2001	6743.0	344.0
2000	1458.0	2350.0
170517	0.0	5.0
170516	8.0	14.0
145581	192.0	59.0
169522	0.0	1.0
170511	0.0	0.0
170510	0.0	0.0
170514	1.0	1.0
170513	0.0	0.0
4653	610.0	3.0
4654	0.0	0.0
4656	1.0	12.0
4659	4775.0	3860.0
4670	12098.0	22764.0
4671	106.0	92.0
4673	20860.0	31666.0
4674	291.0	85.0
2012	36113.0	12091.0
2011	3358.0	5430.0
2010	3055.0	7404.0
2009	1405.0	1735.0
170542	0.0	0.0
2006	7067.0	6475.0
170541	1.0	9.0
2005	2890.0	5630.0
170548	3.0	2.0
2004	4655.0	8675.0
170547	0.0	0.0
2003	0.0	2.0
2002	1599.0	3115.0
4664	2925.0	1239.0
4665	2342.0	2280.0
4666	57473.0	56533.0
4668	2111.0	6845.0
170540	0.0	0.0
4669	1729.0	1912.0
157567	962.0	1190.0
4680	454.0	641.0
4681	3665.0	5225.0
4682	978.0	1337.0
4683	3651.0	8009.0
4684	1516.0	65.0
4685	269.0	3215.0
2023	46723.0	78558.0
2022	8337.0	17213.0
2021	141.0	395.0
170539	3.0	5.0
2020	11.0	5.0
170533	1.0	1.0
2019	135.0	80.0
2018	181.0	70.0
2017	11347.0	25840.0
2016	5.0	361.0
170537	1.0	1.0
2015	63.0	148.0
170536	5.0	7.0
2014	3089.0	2643.0
170535	0.0	0.0
2013	9336.0	16485.0
4675	294.0	316.0
100134934	3.0	3.0
157570	87.0	1010.0
4676	5999.0	7505.0
4677	6667.0	10702.0
4678	4415.0	6870.0
100134938	49.0	78.0
157574	49.0	168.0
4690	1738.0	2459.0
4691	36268.0	52281.0
4692	1832.0	1350.0
4693	197.0	54.0
4694	3321.0	4793.0
4695	1688.0	4471.0
4696	1173.0	2978.0
2034	24575.0	11171.0
2033	6090.0	10528.0
2030	8236.0	15085.0
100288165	73.0	51.0
2029	9047.0	25661.0
2028	562.0	875.0
2027	149.0	216.0
2026	944.0	3199.0
2025	0.0	0.0
4686	1898.0	4258.0
4688	517.0	1548.0
4689	465.0	979.0
348487	11.0	52.0
2045	101.0	13.0
2044	6.0	10.0
2043	1092.0	945.0
2042	210.0	293.0
2041	911.0	949.0
2040	18537.0	14883.0
2039	2791.0	3072.0
2038	215.0	14.0
2037	8124.0	5781.0
2036	6519.0	6324.0
2035	2629.0	3561.0
4697	5913.0	16574.0
4698	2843.0	5278.0
735301	184.0	198.0
4699	0.0	0.0
2056	7.0	7.0
2055	1167.0	858.0
2054	601.0	858.0
2053	2566.0	4401.0
100288149	0.0	0.0
2052	8565.0	11061.0
2051	945.0	253.0
2050	6113.0	9626.0
100288142	95.0	123.0
253650	53.0	7.0
2049	5207.0	9627.0
2048	332.0	1346.0
2047	1565.0	312.0
2046	0.0	180.0
2067	3131.0	5862.0
2066	1804.0	505.0
2065	10724.0	27715.0
2064	11556.0	9995.0
2063	1396.0	3429.0
2060	4301.0	4664.0
253665	4.0	2.0
100288130	0.0	0.0
2059	5376.0	6496.0
2058	7479.0	20757.0
2057	197.0	305.0
2070	14.0	15.0
649446	230.0	462.0
2078	2938.0	2677.0
2077	2204.0	4530.0
2074	509.0	717.0
2073	1522.0	1036.0
2072	600.0	712.0
100288122	26.0	121.0
2071	2505.0	2651.0
2069	7.0	4.0
2068	993.0	2571.0
2081	2146.0	1557.0
649458	1.0	0.0
2086	1820.0	3598.0
105751187	0.0	1.0
100288111	0.0	0.0
2079	3520.0	10645.0
170591	2.0	22.0
2091	9948.0	11496.0
2099	8059.0	69550.0
2098	6756.0	5275.0
100653515	0.0	2.0
64951	207.0	523.0
64949	1346.0	2449.0
64960	2315.0	4056.0
64963	1056.0	1985.0
64965	1549.0	1754.0
64968	1254.0	2281.0
64969	1682.0	2494.0
100132372	3.0	0.0
64975	753.0	3390.0
64976	1427.0	3047.0
64979	707.0	1633.0
100132380	0.0	1.0
64978	259.0	242.0
100132382	0.0	4.0
100132386	0.0	0.0
64981	1112.0	1969.0
64983	1659.0	3229.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	40.0	14.0
287015	0.0	0.0
100506299	35.0	27.0
121512	1394.0	968.0
100288083	2.0	0.0
101060200	272.0	341.0
100288077	1.0	4.0
100288072	14.0	2.0
121504	56.0	84.0
121506	780.0	2702.0
101060233	0.0	0.0
121551	581.0	185.0
100506246	0.0	0.0
133558	0.0	2.0
100506244	0.0	0.0
157506	809.0	1228.0
100506243	56.0	22.0
121549	4.0	6.0
101060211	0.0	0.0
100533851	0.0	0.0
170506	3332.0	5845.0
100506275	0.0	0.0
170504	0.0	0.0
170503	2.0	1.0
100132308	0.0	0.0
121536	1576.0	1617.0
101060226	578.0	445.0
64900	1039.0	617.0
64902	6.0	3.0
64901	240.0	50.0
145553	48.0	233.0
100132311	0.0	1.0
157530	36.0	16.0
100506211	80.0	78.0
100506215	139.0	109.0
121599	0.0	5.0
100132321	0.0	0.0
100132322	0.0	1.0
100533844	0.0	6.0
100506205	0.0	1.0
101060280	0.0	1.0
64922	3.0	6.0
64921	1323.0	45493.0
64924	2808.0	5111.0
100533849	0.0	0.0
64926	284.0	932.0
64925	1223.0	1152.0
64919	245.0	326.0
100132332	0.0	0.0
133522	477.0	174.0
100506233	307.0	1764.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	5416.0	7899.0
64928	1023.0	3087.0
4706	1461.0	4012.0
64927	1533.0	562.0
100132341	527.0	75.0
4707	1403.0	3755.0
4708	2148.0	6420.0
4709	1266.0	2796.0
100132346	0.0	1.0
145501	4.0	3.0
145508	310.0	448.0
4700	2040.0	5110.0
4701	98.0	184.0
4702	1641.0	3622.0
4703	105.0	58.0
4704	1560.0	3258.0
101060264	16.0	47.0
100506229	9.0	1.0
64940	330.0	373.0
64943	1925.0	1627.0
64946	346.0	870.0
204777	0.0	0.0
4716	2703.0	5468.0
4717	1785.0	1883.0
100132352	396.0	224.0
4718	1462.0	12580.0
4719	4443.0	6325.0
100132355	0.0	0.0
100132358	1.0	3.0
4710	4042.0	9001.0
4711	3080.0	8134.0
4712	1336.0	3156.0
4713	2170.0	4665.0
4714	1349.0	2314.0
4715	4703.0	8813.0
100506412	1.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	0.0	0.0
100506413	0.0	0.0
407030	0.0	0.0
407031	1.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	5.0	19.0
407033	0.0	0.0
4728	1817.0	5065.0
4729	415.0	824.0
4720	4925.0	11050.0
4722	2417.0	4949.0
4723	5156.0	7083.0
4724	2051.0	2631.0
4725	4894.0	9310.0
4726	1609.0	4213.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	1.0
407022	0.0	0.0
4738	2569.0	4940.0
4739	5394.0	5094.0
100506409	38.0	277.0
4730	25.0	116.0
4731	1891.0	2916.0
4733	2767.0	5103.0
4734	1259.0	1674.0
4735	22967.0	41414.0
4736	52920.0	50908.0
407016	7.0	0.0
407017	9.0	0.0
100506433	10.0	12.0
407014	13.0	1.0
407015	0.0	0.0
4750	1242.0	1633.0
407018	6.0	1.0
100506436	52.0	27.0
4751	50.0	1811.0
407019	14.0	0.0
407013	2.0	0.0
407010	20.0	0.0
407011	5.0	2.0
192217	1.0	4.0
4741	37.0	19.0
4744	203.0	587.0
4745	4.0	149.0
4747	10.0	23.0
407006	0.0	1.0
407003	0.0	0.0
100506421	7.0	0.0
650368	109.0	52.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	10.0	1.0
407007	0.0	0.0
100506424	0.0	0.0
4762	0.0	0.0
407008	0.0	0.0
2100	74.0	30.0
649395	2.0	0.0
348180	592.0	691.0
407001	0.0	0.0
407002	1.0	2.0
407000	0.0	0.0
4752	696.0	463.0
4753	571.0	1040.0
100506428	160.0	406.0
4756	5317.0	5926.0
4758	2748.0	7500.0
4759	0.0	0.0
4771	2425.0	2540.0
4772	1964.0	1772.0
4773	4538.0	1935.0
348174	0.0	2.0
2110	1519.0	1211.0
2108	3294.0	3443.0
2107	9213.0	10209.0
2104	222.0	792.0
2103	27.0	14.0
2101	1238.0	1121.0
4763	5227.0	3673.0
4764	0.0	0.0
4768	0.0	0.0
2109	2592.0	3169.0
4780	7592.0	5863.0
4781	18635.0	3774.0
4782	11948.0	23026.0
4783	2249.0	837.0
4784	14701.0	14849.0
2122	1198.0	1244.0
2121	1733.0	1839.0
2120	7327.0	5378.0
143282	171.0	158.0
2119	1899.0	1848.0
2118	401.0	173.0
100303743	0.0	0.0
2117	2955.0	4095.0
2116	28.0	105.0
100303745	0.0	0.0
2115	853.0	1140.0
2114	8455.0	4615.0
167227	1996.0	2867.0
2113	7019.0	12585.0
143279	772.0	2018.0
4774	4317.0	7789.0
4775	1398.0	1493.0
4776	1672.0	2515.0
4778	26.0	70.0
4779	19931.0	14962.0
4790	4614.0	4348.0
348158	15.0	0.0
4791	1948.0	2866.0
4792	7987.0	5828.0
4793	705.0	1035.0
348156	171.0	71.0
4794	514.0	1709.0
4795	1058.0	1846.0
407052	0.0	0.0
2132	4969.0	8203.0
407053	0.0	0.0
2131	4011.0	4586.0
407050	4.0	1.0
2130	10923.0	14848.0
407051	0.0	0.0
407056	2.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	0.0	150.0
2125	1517.0	2928.0
2124	475.0	2375.0
2123	260.0	1015.0
255919	660.0	1372.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	0.0	0.0
407040	3.0	0.0
2140	1721.0	1865.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	2121.0	831.0
2138	44.0	202.0
2137	2614.0	2459.0
2135	817.0	1062.0
2134	124.0	41.0
4796	312.0	1349.0
100303728	105.0	193.0
4798	2173.0	1467.0
4799	3910.0	4692.0
255928	8.0	3.0
255926	4.0	0.0
2155	22.0	203.0
2153	48.0	216.0
2152	3623.0	983.0
2151	653.0	7362.0
2150	631.0	967.0
253314	5.0	0.0
2149	2740.0	11620.0
100288042	0.0	0.0
2147	0.0	3.0
2146	322.0	1749.0
2145	3338.0	1323.0
348120	0.0	0.0
2166	921.0	3976.0
2165	0.0	0.0
100288038	5.0	3.0
2162	5619.0	1958.0
2161	97.0	1090.0
2160	2.0	0.0
100288035	4.0	0.0
2159	493.0	154.0
2158	0.0	0.0
2157	2675.0	2225.0
652959	5.0	2.0
348110	2523.0	2104.0
2177	471.0	1531.0
2176	638.0	1508.0
2175	206.0	638.0
2173	1695.0	71.0
2172	7.0	0.0
2171	865.0	1206.0
2170	400.0	508.0
338799	268.0	259.0
100288022	0.0	0.0
100303755	123.0	330.0
2169	1.0	0.0
2168	3.0	0.0
2167	33828.0	6046.0
2180	12841.0	3672.0
2188	878.0	2053.0
2187	31.0	106.0
2186	5420.0	3083.0
2185	2142.0	3380.0
2184	3066.0	6009.0
338785	50.0	8.0
2182	3760.0	3607.0
2181	6208.0	6225.0
100288013	0.0	0.0
2178	332.0	510.0
255967	2531.0	1697.0
2191	685.0	2877.0
649324	0.0	0.0
2199	21699.0	9873.0
652972	11.0	29.0
100288008	0.0	0.0
2197	15977.0	27660.0
2196	2955.0	658.0
338773	1893.0	4107.0
652974	0.0	0.0
2195	23060.0	5957.0
652975	0.0	0.0
2194	17151.0	9353.0
2193	2099.0	4956.0
2192	28632.0	14342.0
104355140	0.0	0.0
652978	0.0	3.0
104355141	1.0	6.0
104355143	0.0	1.0
104355145	1.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	652.0	2040.0
104355148	13.0	7.0
104355149	0.0	0.0
121916	0.0	0.0
652968	139.0	202.0
652969	0.0	0.0
652960	8.0	6.0
649330	0.0	0.0
652961	0.0	0.0
338761	5.0	7.0
652963	1.0	2.0
652965	0.0	0.0
652966	0.0	0.0
338758	129.0	78.0
104355133	0.0	0.0
104355135	0.0	0.0
104355136	5.0	2.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	8.0	3.0
121906	1.0	0.0
192286	1773.0	5627.0
652995	18.0	15.0
338751	2.0	0.0
338755	0.0	1.0
101290508	0.0	0.0
652985	1.0	1.0
101290506	70.0	140.0
101290504	1.0	4.0
101290503	0.0	0.0
104355150	6.0	1.0
101290502	0.0	1.0
104355151	0.0	0.0
104355152	1.0	0.0
338739	8.0	1.0
652991	0.0	0.0
101290501	0.0	0.0
101290500	2.0	2.0
100132247	272.0	172.0
121838	48.0	4.0
100132251	0.0	0.0
145814	4.0	0.0
100132264	2.0	0.0
100132268	4.0	6.0
145820	21.0	33.0
157807	8.0	4.0
338821	0.0	0.0
100132273	76.0	171.0
338811	60.0	52.0
338817	46.0	15.0
145837	98.0	2079.0
375719	77.0	3.0
100132288	109.0	150.0
100132289	0.0	0.0
338809	0.0	2.0
101060321	2.0	0.0
100132291	5.0	10.0
375704	79.0	455.0
100132295	0.0	0.0
50484	1673.0	3027.0
50486	4013.0	630.0
50485	1169.0	2188.0
50488	5864.0	4660.0
50487	17.0	356.0
50489	42.0	132.0
387712	54.0	36.0
387718	0.0	1.0
387715	5.0	2.0
652904	0.0	0.0
101060301	0.0	0.0
387700	82.0	21.0
387707	0.0	6.0
387703	7.0	8.0
107063611	0.0	0.0
100506377	0.0	0.0
100506376	9.0	2.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	7.0	5.0
399726	96.0	59.0
101928969	539.0	13.0
375757	595.0	1923.0
387733	0.0	0.0
100533990	3.0	25.0
375743	2623.0	2910.0
100506365	1189.0	1027.0
101928971	0.0	1.0
157869	1024.0	11108.0
143241	0.0	2.0
375748	1093.0	854.0
169841	155.0	145.0
387723	123.0	87.0
375775	1152.0	732.0
100506392	120.0	57.0
399708	0.0	0.0
100506390	2.0	0.0
399706	1.0	1.0
101928989	0.0	29.0
100506394	61.0	101.0
143244	150.0	121.0
387755	8.0	1.0
387751	130.0	212.0
100533970	61.0	46.0
387758	1963.0	1154.0
101928991	1.0	0.0
100506380	315.0	852.0
100506385	18.0	54.0
101928999	0.0	0.0
399717	102.0	3519.0
387745	26.0	12.0
170850	5.0	67.0
387742	0.0	0.0
387747	8.0	0.0
387748	1.0	1.0
100506334	164.0	74.0
100533955	7.0	4.0
100533952	0.0	6.0
100506330	17.0	23.0
101928922	1.0	0.0
4804	3998.0	2045.0
387778	4.0	1.0
4807	10.0	9.0
4808	8.0	0.0
100132201	0.0	5.0
4809	5619.0	8536.0
387775	10.0	3.0
100134869	40.0	57.0
4800	1724.0	2458.0
4801	1969.0	1797.0
4802	2622.0	4432.0
4803	31.0	20.0
133874	21.0	7.0
399774	0.0	1.0
100506328	7.0	2.0
100506325	155.0	50.0
101928931	14.0	13.0
4815	233.0	625.0
4817	1243.0	2246.0
4818	301.0	552.0
387763	795.0	1179.0
145853	392.0	406.0
375791	37.0	199.0
145858	0.0	0.0
375790	11229.0	21392.0
4810	567.0	715.0
4811	7251.0	17217.0
4814	3659.0	10579.0
373159	0.0	4.0
100506356	0.0	0.0
101060376	0.0	0.0
399746	0.0	0.0
373156	8106.0	6959.0
157855	1.0	24.0
170825	4.0	0.0
101928941	0.0	2.0
399748	21.0	36.0
4826	391.0	112.0
4828	854.0	394.0
4829	20.0	6.0
169834	274.0	74.0
145864	1603.0	1378.0
4820	4399.0	2157.0
4821	1.0	5.0
4824	857.0	1750.0
4825	15.0	47.0
100506343	25.0	3.0
157848	0.0	5.0
4837	11631.0	7055.0
4838	16.0	2.0
145873	89.0	75.0
4839	1816.0	2698.0
387787	96.0	168.0
100132234	0.0	1.0
4830	1557.0	7965.0
4831	2316.0	9622.0
4832	892.0	3813.0
4833	3296.0	14082.0
4835	2110.0	3026.0
4836	5897.0	4211.0
650236	0.0	0.0
102467146	56.0	34.0
4850	1607.0	1768.0
4848	3815.0	4784.0
4849	2044.0	3309.0
143187	1180.0	1903.0
4841	19090.0	31388.0
4842	10.0	6.0
4843	22.0	161.0
155185	30.0	32.0
155184	3.0	0.0
4846	1022.0	1613.0
192111	1690.0	2827.0
4860	962.0	2423.0
4861	63.0	109.0
167153	2398.0	2887.0
192127	0.0	0.0
100421090	0.0	0.0
192128	0.0	0.0
4851	3499.0	5220.0
4852	0.0	1.0
4853	13857.0	22001.0
4854	10629.0	24122.0
100506527	0.0	0.0
100421096	0.0	0.0
4855	3202.0	4109.0
100421097	10.0	12.0
4856	2740.0	722.0
4857	1453.0	5049.0
4858	541.0	596.0
100506555	2.0	1.0
4871	0.0	0.0
2210	43.0	69.0
649264	13.0	0.0
2207	1701.0	4825.0
2206	267.0	56.0
2205	456.0	130.0
101928904	0.0	0.0
2204	0.0	1.0
2203	1540.0	7415.0
2202	20098.0	6287.0
2201	12.0	206.0
2200	24456.0	18123.0
4862	796.0	647.0
4863	1082.0	1381.0
4864	3728.0	4421.0
4867	401.0	414.0
2209	148.0	514.0
4868	4.0	2.0
2208	52.0	27.0
4869	30980.0	40712.0
100506542	0.0	0.0
4880	7.0	8.0
4881	3287.0	1228.0
4882	1170.0	573.0
4883	3637.0	872.0
2220	42.0	19.0
101928913	98.0	98.0
100506540	31.0	131.0
2218	1013.0	2296.0
2217	9119.0	13444.0
2216	0.0	0.0
2215	40.0	39.0
2214	3178.0	9784.0
2213	412.0	313.0
2212	1410.0	2925.0
4874	0.0	2.0
4875	15.0	23.0
4878	3.0	4.0
4879	0.0	0.0
2219	256.0	91.0
4891	4513.0	3567.0
4892	0.0	5.0
4893	2990.0	7216.0
2232	468.0	963.0
2231	7.0	0.0
2230	932.0	1201.0
649288	0.0	0.0
2229	1.0	0.0
2228	0.0	0.0
2227	0.0	0.0
204474	0.0	0.0
2224	3173.0	7754.0
2222	6221.0	10449.0
4884	23.0	29.0
4885	77.0	153.0
4886	5026.0	2589.0
4887	560.0	4.0
4888	1.0	3.0
4889	175.0	45.0
131177	965.0	112.0
2243	55.0	0.0
2242	1047.0	1668.0
2241	1713.0	1167.0
649299	0.0	0.0
143162	37.0	99.0
2239	666.0	2460.0
2237	928.0	3900.0
2236	0.0	0.0
2235	1198.0	3016.0
4897	274.0	284.0
4898	6813.0	15033.0
4899	1295.0	1444.0
131185	1.0	0.0
2254	61.0	5.0
2253	0.0	0.0
2252	784.0	357.0
2251	0.0	0.0
2250	0.0	2.0
2249	0.0	0.0
2248	0.0	1.0
2247	1944.0	481.0
2246	2937.0	843.0
2245	832.0	2024.0
2244	249.0	5.0
100506516	65.0	100.0
2264	186.0	548.0
348262	2853.0	3298.0
2263	3574.0	3158.0
2262	11.0	2.0
2261	343.0	2140.0
2260	12116.0	5398.0
169792	380.0	475.0
613227	2.0	1.0
2259	71.0	99.0
2258	510.0	1516.0
167127	2.0	6.0
2257	85.0	469.0
2256	55.0	10.0
2255	509.0	47.0
100506506	0.0	0.0
348254	9.0	1.0
2275	1653.0	2536.0
2274	7510.0	8384.0
2273	29807.0	2855.0
2272	532.0	308.0
2271	3500.0	6463.0
100132086	0.0	1.0
253430	611.0	514.0
2268	649.0	1190.0
2267	6.0	7.0
2266	108.0	3.0
348249	0.0	0.0
2287	1606.0	5519.0
2286	2148.0	4321.0
2284	0.0	0.0
2283	0.0	0.0
2281	122.0	90.0
2280	9687.0	16427.0
2277	486.0	17.0
2290	3.0	0.0
348235	983.0	3793.0
2298	0.0	13.0
2297	4.0	4.0
2296	1432.0	838.0
2295	155.0	434.0
2294	32.0	96.0
2289	7317.0	3564.0
2288	6778.0	32675.0
2299	1242.0	456.0
338879	1.0	10.0
338870	5.0	0.0
652873	0.0	1.0
253461	5750.0	5692.0
338872	102.0	8.0
192134	0.0	0.0
104054213	0.0	1.0
338862	0.0	0.0
338864	0.0	0.0
192146	4.0	11.0
100132121	0.0	0.0
100846978	36.0	26.0
100132124	0.0	0.0
100132132	0.0	1.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	1.0	1.0
100846996	0.0	0.0
100132142	0.0	4.0
100846999	1.0	0.0
338949	0.0	0.0
100132153	5.0	1.0
100132159	125.0	84.0
107063536	4.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	0.0	0.0
399804	26.0	88.0
399806	0.0	0.0
100132163	14.0	3.0
100132166	0.0	0.0
100132169	15.0	61.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	739.0	1210.0
399814	0.0	0.0
100132173	0.0	0.0
338917	2.0	3.0
387804	134.0	28.0
375850	0.0	0.0
387837	0.0	0.0
387836	0.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	19.0	5.0
133789	0.0	1.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	0.0	6288.0
613210	0.0	0.0
613211	0.0	0.0
613212	2.0	0.0
100506495	253.0	109.0
101928846	16.0	5.0
387856	148.0	81.0
387853	0.0	0.0
613209	0.0	0.0
121793	1.0	8.0
145767	165.0	144.0
100073347	4.0	1.0
399857	0.0	0.0
100421018	0.0	0.0
145781	74.0	6.0
613204	0.0	0.0
387845	33.0	29.0
145773	115.0	196.0
170712	0.0	0.0
387841	70.0	113.0
100134713	35.0	120.0
387849	7.0	6.0
157773	110.0	103.0
399823	35.0	16.0
131149	0.0	0.0
157777	71.0	104.0
399829	0.0	0.0
101928869	0.0	0.0
399827	0.0	0.0
4904	22011.0	21336.0
4905	1721.0	2796.0
4907	2832.0	1331.0
4908	95.0	63.0
4909	270.0	61.0
145788	68.0	237.0
4900	157.0	292.0
4901	77.0	119.0
4902	136.0	109.0
155100	0.0	0.0
157769	1871.0	3853.0
399839	0.0	0.0
4914	9.0	33.0
4915	22233.0	2721.0
387867	30.0	30.0
4916	1183.0	384.0
4917	5.0	13.0
4919	504.0	413.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	473.0	856.0
50507	389.0	960.0
399888	117.0	9.0
100421046	0.0	0.0
50506	102.0	16.0
100421047	0.0	0.0
50509	1225.0	3861.0
50508	0.0	0.0
157713	1.0	3.0
100506457	0.0	2.0
133746	1487.0	1229.0
100506451	327.0	723.0
4925	4521.0	13574.0
4926	16420.0	43786.0
4927	2110.0	2312.0
4928	7197.0	5397.0
4929	2117.0	1228.0
387895	6.0	4.0
387893	1372.0	1719.0
50512	1013.0	2745.0
50511	36.0	15.0
4920	805.0	3503.0
4921	8957.0	2319.0
50514	14.0	187.0
4922	181.0	19.0
4923	2.0	8.0
4924	14910.0	21327.0
50515	723.0	2759.0
100421045	0.0	6.0
100421057	0.0	0.0
100421058	0.0	0.0
100506443	1.0	0.0
387890	55.0	119.0
157708	1.0	1.0
4938	990.0	6454.0
4939	1349.0	13882.0
387885	29.0	8.0
387882	1062.0	1505.0
4931	1108.0	3840.0
100421055	1.0	2.0
4935	137.0	311.0
100506475	0.0	0.0
157739	0.0	1.0
4947	4837.0	7844.0
4948	15.0	18.0
145741	29.0	2.0
100132100	0.0	0.0
101928827	0.0	0.0
100132101	0.0	0.0
100132103	0.0	1.0
100132104	0.0	0.0
169714	898.0	1112.0
4940	2366.0	18089.0
145748	586.0	326.0
4942	9239.0	5500.0
4943	1048.0	1629.0
4946	17926.0	36862.0
399876	0.0	0.0
100506465	3.0	0.0
157724	4.0	47.0
100506469	363.0	153.0
131118	1118.0	5941.0
100506462	88.0	77.0
4958	1419.0	240.0
100132116	409.0	111.0
4951	0.0	0.0
100421072	0.0	0.0
4952	2456.0	2946.0
4953	3910.0	2703.0
399881	1.0	0.0
100421075	0.0	0.0
4954	2.0	5.0
4956	0.0	1.0
4957	2224.0	5635.0
100847022	0.0	0.0
100847023	0.0	0.0
100847020	0.0	1.0
286887	192.0	22.0
100847021	0.0	0.0
100847026	0.0	0.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	157.0	1769.0
100847025	0.0	0.0
100847028	0.0	0.0
100847029	0.0	0.0
4969	4135.0	538.0
2306	35.0	603.0
2305	241.0	3172.0
2304	69.0	13.0
2303	163.0	249.0
2302	17.0	12.0
284217	466.0	274.0
2301	0.0	19.0
2300	110.0	166.0
284215	35.0	69.0
2309	5380.0	7672.0
4967	6444.0	8386.0
2308	4425.0	2509.0
4968	801.0	1707.0
2307	31.0	340.0
100847030	2.0	1.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	524.0	557.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	0.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	0.0	3.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	28455.0	26650.0
2316	89095.0	101993.0
2315	21.0	26.0
2314	9929.0	9022.0
100862662	31.0	0.0
2313	2005.0	1799.0
284207	2040.0	1974.0
2312	27.0	11.0
2311	0.0	0.0
2310	49.0	71.0
284203	0.0	0.0
4973	340.0	2932.0
4974	28.0	19.0
4975	1.0	0.0
4976	4167.0	7797.0
2319	7059.0	6176.0
4978	35.0	106.0
2318	3341.0	944.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	0.0
4993	1.0	0.0
100847043	0.0	0.0
2331	15614.0	6398.0
100862678	0.0	0.0
100847048	0.0	0.0
2330	751.0	3743.0
100862679	3.0	0.0
100847049	3.0	1.0
100847046	0.0	0.0
100847047	0.0	0.0
100862675	0.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	148.0	217.0
100862670	0.0	0.0
2327	3690.0	615.0
2326	337.0	497.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	1714.0	2928.0
2323	114.0	141.0
259239	0.0	0.0
2322	29.0	270.0
2321	3716.0	5387.0
4983	1021.0	995.0
4985	13.0	26.0
4986	26.0	8.0
4987	125.0	353.0
4988	0.0	0.0
2329	425.0	278.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	544.0	1293.0
100847059	0.0	0.0
2341	0.0	3.0
100847057	0.0	0.0
100847058	0.0	0.0
