id	edea4e5b-ad4d-4a0b-9656-3d82d4a24698	bdceb6c5-77d1-43e6-9046-1340502c2a60
310	11399.0	7563.0
311	15545.0	10808.0
312	36.0	10.0
79612	1379.0	488.0
55644	2057.0	1489.0
79611	2428.0	2535.0
313	531.0	279.0
314	66.0	106.0
55643	7078.0	4401.0
79613	1039.0	701.0
494197	0.0	0.0
79616	432.0	173.0
316	1864.0	943.0
9935	4300.0	6048.0
317	2292.0	1207.0
9936	1966.0	445.0
9933	2289.0	1044.0
55647	991.0	484.0
79618	2072.0	870.0
318	1229.0	734.0
55646	907.0	673.0
9934	197.0	155.0
319	58.0	58.0
9939	8288.0	5849.0
9937	1489.0	1040.0
9938	1398.0	591.0
9950	5602.0	3979.0
9953	374.0	155.0
9951	388.0	20.0
339970	19.0	8.0
339976	0.0	0.0
55652	3317.0	2381.0
320	1003.0	330.0
55651	2767.0	1986.0
339967	5.0	5.0
321	421.0	166.0
55650	2437.0	1156.0
322	2649.0	1074.0
323	10683.0	9143.0
55656	2530.0	1740.0
55655	772.0	45.0
324	4678.0	2495.0
79600	3975.0	2452.0
494188	1.0	0.0
79603	5700.0	4801.0
325	0.0	0.0
55654	10083.0	9824.0
79602	10417.0	4081.0
55653	1103.0	2896.0
326	2.0	1.0
327	6887.0	7443.0
79605	100.0	92.0
9946	1908.0	1238.0
55659	627.0	445.0
328	10344.0	7881.0
9947	0.0	4.0
55658	1344.0	1100.0
329	5972.0	2278.0
79607	1048.0	770.0
9945	1008.0	2088.0
55657	1313.0	845.0
79609	531.0	367.0
79608	1945.0	23.0
9948	18577.0	21586.0
9949	1594.0	1100.0
9960	3906.0	2250.0
9961	7544.0	12108.0
7301	693.0	750.0
651302	61.0	17.0
7300	0.0	0.0
9965	10.0	12.0
9962	4451.0	1239.0
9963	95.0	55.0
7302	2.0	5.0
339965	530.0	36.0
330	2967.0	639.0
55663	783.0	516.0
79630	540.0	609.0
331	7468.0	8142.0
55662	7467.0	4598.0
332	231.0	1282.0
79632	553.0	32.0
55661	4247.0	4002.0
333	496.0	87.0
79631	2452.0	1412.0
55660	10249.0	6301.0
334	81120.0	24019.0
55667	8356.0	2158.0
79634	1584.0	907.0
335	4.0	15.0
55666	6494.0	6074.0
79633	3458.0	909.0
55665	3351.0	2133.0
336	1.0	1.0
55664	2527.0	1262.0
337	0.0	0.0
79635	749.0	339.0
340947	9.0	7.0
9957	1208.0	287.0
338	31.0	61.0
339	0.0	0.0
79637	1231.0	1304.0
9958	4048.0	2498.0
9955	55.0	38.0
55669	4245.0	2735.0
55668	5435.0	1949.0
9956	38.0	96.0
79639	683.0	822.0
641977	938.0	437.0
9971	0.0	0.0
9972	6462.0	3965.0
7310	15.0	3.0
9970	49.0	24.0
100422600	0.0	0.0
9975	11853.0	3527.0
9976	711.0	860.0
7311	27169.0	17351.0
100422602	0.0	0.0
7314	36343.0	38255.0
9973	1642.0	1646.0
100422603	75.0	22.0
100422605	0.0	0.0
100422608	3.0	27.0
55670	4889.0	2167.0
341	657.0	2607.0
342	13.0	10.0
343	6.0	4.0
79621	1745.0	1048.0
55672	1802.0	1576.0
55671	7324.0	4767.0
344	1.0	6.0
345	2.0	0.0
79623	327.0	88.0
254552	210.0	92.0
79622	1330.0	2685.0
55677	4014.0	3180.0
346	0.0	1.0
55676	3427.0	2101.0
79625	944.0	236.0
347	57262.0	14699.0
348	11411.0	15992.0
79624	5891.0	5550.0
7305	1031.0	2051.0
79627	15655.0	1972.0
9968	6936.0	2669.0
9969	9877.0	5314.0
79626	197.0	216.0
79629	1131.0	1734.0
7307	83.0	41.0
9966	401.0	141.0
9967	18089.0	9984.0
55679	2934.0	1804.0
7306	18.0	15.0
79628	284.0	45.0
254559	411.0	182.0
9982	162.0	1.0
7321	1375.0	1126.0
9980	5546.0	3265.0
7320	4911.0	4246.0
101927350	2.0	1.0
7323	21670.0	15261.0
9986	1087.0	1102.0
7322	5560.0	4675.0
9987	20554.0	11221.0
101927352	5.0	3.0
9984	2209.0	1699.0
7325	1633.0	1889.0
9985	249.0	138.0
7324	5114.0	3560.0
350	2.0	0.0
351	142476.0	52321.0
353	4495.0	3862.0
100133210	0.0	0.0
354	2377.0	11.0
355	1275.0	713.0
100133212	0.0	0.0
356	82.0	37.0
357	1389.0	1691.0
358	19385.0	14254.0
359	8.0	1.0
7316	49890.0	38913.0
7315	23.0	7.0
7318	3384.0	1571.0
9978	2462.0	2059.0
7317	27297.0	20893.0
7319	4158.0	4172.0
9993	12625.0	5175.0
101927360	3.0	0.0
9994	2580.0	758.0
9991	12069.0	10985.0
7332	5731.0	3431.0
9992	26.0	11.0
9997	593.0	551.0
7334	5875.0	6650.0
101927364	0.0	0.0
7333	3.0	1.0
7336	3629.0	2651.0
9995	3.0	0.0
100422505	1814.0	462.0
7335	723.0	448.0
494150	10.0	4.0
9990	3552.0	1521.0
360	5081.0	1097.0
361	405.0	16.0
362	898.0	11.0
363	31.0	3.0
100133220	3.0	1.0
364	431.0	900.0
366	20.0	68.0
367	20232.0	6747.0
368	413.0	190.0
369	4658.0	3354.0
494143	84.0	82.0
7327	5934.0	3618.0
7326	5568.0	3598.0
7329	8091.0	7310.0
9988	4852.0	2033.0
9989	5858.0	3642.0
7328	14729.0	14041.0
7341	6801.0	5552.0
7343	12641.0	9561.0
7342	11468.0	6670.0
7345	214.0	607.0
100422514	0.0	0.0
7347	374.0	209.0
100422517	3.0	1.0
372	17360.0	10057.0
373	2189.0	931.0
374	5231.0	2723.0
375	29052.0	32659.0
377	18068.0	22473.0
100133234	2.0	0.0
378	16079.0	16911.0
379	588.0	441.0
100652740	3.0	6.0
7337	9690.0	5439.0
7339	0.0	3.0
100652748	409.0	196.0
101927380	10.0	4.0
100652749	2.0	0.0
7352	126.0	115.0
7351	4578.0	11140.0
101927381	1.0	2.0
7353	3066.0	2130.0
100422523	0.0	0.0
7356	5.0	0.0
7355	2379.0	3328.0
7358	15065.0	5281.0
7357	4657.0	11764.0
100422527	0.0	0.0
380	4.0	0.0
381	7187.0	8189.0
382	10897.0	8458.0
7350	54.0	2.0
383	12.0	6.0
384	175.0	97.0
387	36281.0	36858.0
388	17298.0	24565.0
389	11397.0	19920.0
100652730	0.0	0.0
7349	58.0	64.0
7348	58.0	0.0
100652736	33.0	12.0
100652739	0.0	0.0
101927390	0.0	0.0
7363	21.0	7.0
100422531	0.0	0.0
100422532	37.0	10.0
352954	910.0	306.0
7365	1.0	0.0
100422533	1.0	1.0
352957	1.0	3.0
7364	33.0	3.0
7367	12.0	1.0
100422535	0.0	0.0
7366	1613.0	32.0
100422536	3.0	2.0
7369	53.0	45.0
7368	607.0	30.0
390	9090.0	1574.0
391	1999.0	2866.0
392	11590.0	14062.0
393	1281.0	879.0
394	12098.0	4159.0
100133251	0.0	0.0
395	772.0	434.0
7360	9710.0	6411.0
396	8908.0	10378.0
397	13980.0	9374.0
494115	2961.0	1065.0
398	9.0	17.0
399	1817.0	949.0
100133259	0.0	0.0
388906	33.0	6.0
388907	66.0	22.0
494119	0.0	0.0
494118	0.0	0.0
7374	3165.0	2989.0
352966	10.0	11.0
7373	40437.0	8194.0
352965	18.0	1.0
7376	3895.0	3295.0
7375	6609.0	4384.0
352967	0.0	0.0
100422545	0.0	0.0
7378	314.0	356.0
101927320	1.0	2.0
100422546	1.0	1.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	5.0	19.0
101927324	0.0	0.0
101927323	1.0	2.0
352962	37.0	38.0
101927327	1.0	1.0
7372	2601.0	1836.0
352964	1.0	6.0
100133262	2.0	0.0
7371	3888.0	1320.0
352963	1.0	1.0
100133265	15.0	1.0
100133268	0.0	0.0
105377532	0.0	2.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	12980.0	6908.0
7384	7596.0	8847.0
7386	3374.0	2809.0
7389	3708.0	3668.0
376940	2681.0	580.0
7388	4641.0	3911.0
100422558	8.0	1.0
101927332	0.0	0.0
7381	11352.0	7529.0
102723489	382.0	249.0
7380	8.0	8.0
102723487	27.0	0.0
102723483	1.0	3.0
100422550	0.0	0.0
388925	0.0	0.0
7398	5272.0	3149.0
7399	35.0	10.0
7390	2117.0	2158.0
101927347	0.0	0.0
7392	7353.0	6063.0
7391	2736.0	1865.0
100133285	1.0	0.0
102723475	38.0	1.0
388910	0.0	0.0
102723472	0.0	0.0
352999	12.0	3.0
352990	11.0	1.0
374308	105.0	15.0
122402	87.0	32.0
122409	0.0	0.0
388948	16.0	9.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	4305.0	3964.0
388931	17.0	12.0
388939	8.0	6.0
100422581	7.0	5.0
100422582	1.0	0.0
100422598	2.0	2.0
408187	11.0	6.0
388965	1.0	0.0
388962	595.0	553.0
388963	556.0	860.0
388960	0.0	0.0
100422591	0.0	2.0
100422595	0.0	0.0
388969	3439.0	1830.0
92597	3850.0	1890.0
92595	773.0	539.0
134429	333.0	217.0
92591	111.0	134.0
388951	1.0	0.0
134430	4140.0	1818.0
100147811	4.0	1.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	70.0	44.0
100147815	0.0	1.0
100147816	0.0	0.0
100147817	0.0	1.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	1.0	0.0
350383	8.0	5.0
100147827	1.0	3.0
100147828	0.0	1.0
100147830	0.0	1.0
100147832	0.0	0.0
100147833	0.0	0.0
103724390	11.0	7.0
100147834	0.0	0.0
100147835	1.0	0.0
100147836	2.0	7.0
100147837	1.0	0.0
100505385	102.0	73.0
100505383	0.0	0.0
374354	4373.0	2065.0
374355	0.0	0.0
103724389	3.0	2.0
103724388	4.0	1.0
103724387	16.0	1.0
103724386	14.0	3.0
100133203	0.0	0.0
100133204	28.0	10.0
100133205	148.0	58.0
100133206	0.0	0.0
122416	1149.0	909.0
65121	0.0	0.0
677837	13.0	14.0
677838	0.0	0.0
65123	6309.0	2423.0
677835	0.0	0.0
65122	0.0	0.0
677836	1.0	2.0
65125	20123.0	10575.0
677833	3.0	2.0
102723508	111.0	54.0
92745	267.0	707.0
65124	3018.0	1751.0
677834	7.0	3.0
100505566	35.0	20.0
677831	1.0	0.0
677832	7.0	5.0
100505567	0.0	2.0
80759	107.0	66.0
80758	103.0	76.0
80757	174.0	410.0
144165	809.0	1440.0
100505561	0.0	1.0
677839	14.0	2.0
79770	5317.0	3014.0
80762	15438.0	8259.0
79772	964.0	736.0
80761	38.0	18.0
80760	5173.0	3256.0
388667	0.0	0.0
79774	1596.0	1045.0
79777	973.0	632.0
79776	2121.0	1152.0
80765	417.0	161.0
80764	1575.0	836.0
80763	35.0	26.0
79778	1341.0	1512.0
92737	231.0	10.0
677840	0.0	0.0
92736	2.0	1.0
158798	2.0	1.0
677848	0.0	0.0
677849	3.0	0.0
677846	0.0	0.0
677847	0.0	0.0
100505557	4.0	0.0
677844	0.0	0.0
677845	0.0	0.0
677842	0.0	0.0
677843	3.0	2.0
388662	18.0	79.0
80746	692.0	442.0
80745	808.0	450.0
653857	288.0	148.0
79760	717.0	547.0
79762	9572.0	5432.0
79763	1527.0	1761.0
80755	355.0	185.0
79768	1682.0	931.0
79767	2035.0	2843.0
677850	0.0	0.0
677815	3.0	2.0
677816	0.0	0.0
677813	0.0	1.0
677814	13.0	5.0
677811	5.0	0.0
90102	2702.0	2510.0
677812	0.0	0.0
677810	11.0	12.0
388695	750.0	692.0
80778	568.0	276.0
79791	3561.0	2281.0
677819	0.0	0.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3768.0	4050.0
677818	0.0	0.0
79794	4490.0	2754.0
79797	922.0	801.0
79796	904.0	323.0
80781	12768.0	27018.0
79799	0.0	0.0
79798	949.0	871.0
388685	592.0	480.0
119180	8.0	1.0
677826	1.0	1.0
219833	178.0	53.0
677827	3.0	1.0
100505576	58.0	32.0
100505573	564.0	268.0
677825	0.0	0.0
92755	52.0	49.0
677822	0.0	0.0
677823	0.0	1.0
677820	1.0	0.0
677821	0.0	0.0
144193	89.0	183.0
79780	1607.0	586.0
79782	786.0	32.0
144195	28.0	2.0
677828	2.0	1.0
79781	872.0	359.0
677829	2.0	0.0
79784	5816.0	5564.0
79783	147.0	363.0
80772	2013.0	1759.0
79786	6233.0	2235.0
79785	592.0	220.0
80777	5120.0	4047.0
79788	390.0	181.0
80776	287.0	271.0
388677	132.0	10.0
80775	543.0	442.0
80774	562.0	599.0
79789	11980.0	3177.0
92749	27.0	9.0
92747	159.0	1369.0
90121	3941.0	3628.0
219844	646.0	444.0
90120	3026.0	3420.0
158763	7908.0	3561.0
651249	3.0	2.0
220832	4.0	1.0
146779	0.0	0.0
677885	7.0	4.0
677882	0.0	0.0
677883	6.0	0.0
651250	844.0	475.0
132141	0.0	0.0
219855	425.0	823.0
219854	1557.0	644.0
90113	23.0	17.0
653895	5.0	0.0
80789	2883.0	2323.0
144132	864.0	203.0
144124	0.0	0.0
388698	9.0	0.0
388699	0.0	0.0
388697	62.0	8.0
100505518	1.0	0.0
80790	4641.0	2742.0
89122	5972.0	2619.0
158787	223.0	262.0
100505540	0.0	0.0
219865	4.0	1.0
100505547	6.0	4.0
132158	145.0	112.0
100505545	0.0	1.0
90141	997.0	874.0
132160	2114.0	1313.0
90139	2256.0	2767.0
340665	5.0	3.0
219858	0.0	0.0
100505532	53.0	33.0
90134	6.0	1.0
219875	0.0	0.0
90133	393.0	327.0
92799	2494.0	2564.0
219874	1.0	12.0
651258	9.0	0.0
90135	3481.0	2667.0
219873	0.0	0.0
100505536	6.0	1.0
92797	769.0	736.0
219870	0.0	0.0
339674	1.0	1.0
339669	0.0	0.0
100505538	242.0	31.0
340654	11.0	11.0
219869	0.0	0.0
339665	243.0	204.0
100133053	0.0	0.0
55722	398.0	193.0
55721	428.0	309.0
55720	3949.0	2836.0
55726	1912.0	815.0
55723	291.0	2020.0
55729	11638.0	5690.0
55728	2599.0	1002.0
55727	5598.0	2225.0
105377108	5.0	2.0
219899	2543.0	1146.0
220869	465.0	350.0
102723578	0.0	0.0
100133064	0.0	0.0
102723574	3.0	9.0
55733	1581.0	1504.0
400	10694.0	9739.0
641808	50.0	14.0
55732	496.0	418.0
401	1.0	0.0
55731	3048.0	2422.0
402	1645.0	1822.0
403	3254.0	3651.0
55737	13234.0	6787.0
205251	438.0	412.0
405	7481.0	3743.0
55735	2336.0	1283.0
406	1196.0	532.0
55734	1583.0	1356.0
407	58.0	16.0
408	7910.0	3331.0
409	1836.0	1672.0
55739	4844.0	1722.0
55738	4721.0	5086.0
327658	0.0	0.0
327657	53.0	4.0
327659	0.0	0.0
653808	0.0	2.0
100133074	0.0	0.0
55740	13424.0	13907.0
102723562	1.0	0.0
100133079	0.0	0.0
410	2720.0	956.0
55744	3342.0	1921.0
411	823.0	1524.0
80700	7678.0	5420.0
79711	337.0	268.0
55743	1442.0	1633.0
412	3021.0	2146.0
79710	2185.0	1385.0
79713	59.0	65.0
55742	10966.0	8375.0
414	16257.0	2933.0
55741	2024.0	1976.0
79712	1302.0	870.0
55748	17303.0	5984.0
415	177.0	291.0
100505506	12.0	5.0
416	10.0	0.0
79714	865.0	816.0
55746	6495.0	4385.0
79717	4967.0	3559.0
417	0.0	7.0
55745	4447.0	2629.0
79716	634.0	573.0
418	0.0	0.0
79719	4938.0	4482.0
419	39.0	6.0
79718	13956.0	9749.0
55749	5874.0	5003.0
102723555	0.0	0.0
220885	19.0	12.0
55751	3950.0	2155.0
55750	2332.0	1446.0
420	114.0	16.0
102723553	1.0	0.0
421	2005.0	720.0
55755	7331.0	4358.0
340618	0.0	0.0
55754	18977.0	8353.0
55753	20.0	9.0
55752	9366.0	9009.0
79701	2954.0	2068.0
55759	1960.0	1186.0
427	18934.0	19893.0
55758	5770.0	4841.0
79703	1237.0	914.0
205272	0.0	7.0
55757	2565.0	825.0
79706	1984.0	1329.0
55756	1568.0	1303.0
429	6.0	2034.0
79705	2299.0	707.0
79707	2533.0	1872.0
79709	4328.0	7527.0
256815	5.0	0.0
101927273	1.0	0.0
101927275	134.0	58.0
7402	24936.0	6504.0
7401	1.0	8.0
80714	66.0	42.0
101927279	26.0	5.0
653820	14.0	31.0
100133093	0.0	0.0
80712	0.0	0.0
102723547	0.0	0.0
55762	943.0	557.0
55761	10871.0	3327.0
430	98.0	283.0
55760	3603.0	2375.0
79731	1798.0	926.0
432	51.0	37.0
79730	1196.0	258.0
340602	4.0	1.0
79733	76.0	358.0
433	12.0	28.0
55766	5621.0	4059.0
434	8.0	18.0
55765	222.0	35.0
79735	4430.0	1826.0
435	1305.0	1244.0
55764	4953.0	1988.0
55763	4388.0	2221.0
79734	485.0	616.0
436	29.0	6.0
55769	4195.0	1775.0
79736	519.0	282.0
438	11.0	5.0
79739	736.0	337.0
55768	3049.0	1646.0
439	4040.0	4689.0
79738	2501.0	1408.0
340600	0.0	0.0
677804	0.0	0.0
677805	0.0	0.0
677802	4.0	3.0
80709	3145.0	2114.0
677803	2.0	0.0
7411	2962.0	3162.0
677800	5.0	1.0
7410	3564.0	5554.0
677801	0.0	0.0
101927289	90.0	20.0
7412	2463.0	780.0
101927288	67.0	22.0
80704	340.0	768.0
102723538	0.0	0.0
80701	0.0	1.0
677808	1.0	0.0
677809	0.0	0.0
677806	3.0	0.0
80705	538.0	245.0
677807	0.0	2.0
55773	3731.0	1995.0
440	1347.0	761.0
100652997	0.0	0.0
55771	236.0	417.0
79720	2952.0	2420.0
443	196.0	107.0
55770	4622.0	16051.0
79722	18.0	22.0
444	21637.0	11223.0
55777	2323.0	935.0
55776	1740.0	1757.0
445	5177.0	1979.0
55775	1661.0	1282.0
79724	3472.0	2744.0
79723	567.0	538.0
447	21.0	6.0
79726	3136.0	1445.0
7404	0.0	0.0
7403	5528.0	2095.0
79725	601.0	370.0
449	0.0	0.0
79728	1283.0	753.0
55779	1948.0	988.0
55778	909.0	422.0
79727	5.0	1.0
7405	2671.0	1717.0
7408	6188.0	5811.0
7407	4818.0	4327.0
79729	1771.0	966.0
7409	577.0	335.0
101927295	0.0	0.0
7422	4990.0	3151.0
100422711	0.0	0.0
7421	3872.0	4376.0
100422712	17.0	10.0
7424	789.0	883.0
7423	3748.0	5137.0
80737	203.0	63.0
80736	5443.0	8813.0
100422716	0.0	0.0
65109	1206.0	727.0
65108	16136.0	21568.0
55780	1660.0	828.0
80739	34.0	29.0
450	0.0	0.0
55784	1201.0	77.0
79751	971.0	1584.0
80740	26.0	256.0
451	0.0	0.0
79750	516.0	203.0
55783	3855.0	1876.0
79753	2401.0	1494.0
55781	2109.0	1551.0
79752	2953.0	1316.0
454	0.0	0.0
79755	988.0	120.0
55788	6831.0	2012.0
455	2.0	0.0
55787	2921.0	1440.0
79754	4202.0	4280.0
55786	1221.0	727.0
80742	1147.0	842.0
55785	2328.0	4112.0
80741	165.0	245.0
92715	1357.0	762.0
7415	24286.0	18193.0
79759	274.0	436.0
7414	13844.0	11977.0
79758	1444.0	538.0
7417	4105.0	3111.0
55789	63.0	164.0
92714	2922.0	4782.0
7416	10971.0	8699.0
7419	5132.0	4765.0
7418	0.0	0.0
65110	2699.0	1143.0
7431	75168.0	98816.0
7430	17135.0	21600.0
7433	4023.0	807.0
7432	29.0	9.0
7434	183.0	17.0
80726	1115.0	180.0
65117	6904.0	4791.0
80725	830.0	703.0
80724	2264.0	1456.0
80723	277.0	267.0
102723518	0.0	0.0
55791	1603.0	956.0
55790	2924.0	1115.0
80728	1178.0	1024.0
460	1821.0	90.0
102723513	12.0	10.0
80727	3966.0	4259.0
462	16.0	24.0
55795	3231.0	1263.0
79740	0.0	0.0
463	4060.0	3213.0
55794	803.0	800.0
55793	4217.0	3184.0
79742	3796.0	2076.0
102723510	24.0	3.0
79744	953.0	408.0
466	2298.0	1445.0
55799	72.0	35.0
467	1939.0	1586.0
55798	1698.0	1030.0
468	19611.0	10484.0
79746	1741.0	808.0
80731	391.0	149.0
55796	2146.0	1397.0
79745	2404.0	545.0
469	0.0	0.0
79748	6.0	0.0
79747	3.0	6.0
7425	4.0	5.0
7428	4352.0	2654.0
92703	3065.0	2700.0
7429	5.0	41.0
7442	36.0	10.0
7441	1.0	0.0
7444	1596.0	3258.0
7443	866.0	801.0
101927233	143.0	28.0
254251	1147.0	688.0
471	6302.0	5735.0
472	7428.0	1857.0
473	22376.0	7323.0
103689844	0.0	0.0
474	0.0	0.0
103689843	0.0	0.0
475	2026.0	4381.0
103689846	3.0	14.0
476	55322.0	22021.0
103689845	0.0	0.0
477	1389.0	523.0
478	25.0	12.0
479	6.0	0.0
100135756	0.0	0.0
7436	2228.0	914.0
7439	349.0	237.0
7451	111.0	57.0
7450	23311.0	20005.0
7453	6850.0	5563.0
7455	2.0	7.0
100147744	0.0	0.0
7454	383.0	298.0
100422624	1.0	0.0
101927242	0.0	0.0
100147745	0.0	0.0
100422625	0.0	0.0
100147746	3.0	1.0
7456	4926.0	4193.0
100147747	0.0	0.0
100147749	0.0	0.0
101927249	6.0	1.0
254263	33.0	120.0
480	108.0	108.0
481	13474.0	6621.0
482	564.0	163.0
483	3150.0	4598.0
484	1.0	0.0
100133100	0.0	0.0
485	3.0	3.0
486	58.0	4.0
487	68.0	53.0
488	21147.0	15858.0
100133103	0.0	0.0
489	3346.0	7462.0
7448	35.0	13.0
7447	832.0	174.0
7462	493.0	461.0
100147751	1.0	0.0
7461	1627.0	1638.0
100147752	1.0	3.0
7464	3488.0	3417.0
100147754	0.0	0.0
7466	6516.0	7992.0
100147755	0.0	0.0
7465	6021.0	3307.0
100422635	1.0	0.0
100147756	0.0	0.0
7468	4496.0	3440.0
100147757	0.0	0.0
100422636	1.0	0.0
100147758	0.0	0.0
256892	0.0	0.0
101927258	7.0	0.0
100147759	1.0	0.0
490	7301.0	2912.0
491	65.0	10.0
492	2.0	0.0
493	13556.0	10781.0
495	9.0	0.0
254225	2375.0	919.0
496	2.0	1.0
254228	539.0	1406.0
498	34716.0	14957.0
7458	19188.0	10911.0
100147750	20.0	26.0
7473	507.0	149.0
100147762	0.0	0.0
7472	858.0	707.0
100422642	7.0	4.0
7475	234.0	24.0
134701	2.0	2.0
7474	5271.0	860.0
100422644	0.0	0.0
7477	324.0	369.0
100147766	0.0	0.0
101927265	0.0	0.0
7476	2.0	2.0
100147767	0.0	0.0
7479	12.0	0.0
100147768	0.0	1.0
7478	6.0	0.0
100147769	0.0	0.0
254240	3.0	1.0
7471	8.0	0.0
100133121	0.0	0.0
100133122	0.0	0.0
100133123	0.0	0.0
7469	2365.0	1802.0
100147760	0.0	0.0
100147761	0.0	0.0
7484	67.0	24.0
7483	297.0	791.0
7486	2462.0	644.0
7485	2078.0	1553.0
100422656	1.0	2.0
100422657	0.0	0.0
100422658	0.0	1.0
254295	4386.0	1646.0
7480	76.0	35.0
100419004	0.0	1.0
7482	563.0	165.0
100419006	0.0	0.0
7481	200.0	188.0
100419005	0.0	0.0
100133139	1.0	0.0
100147770	0.0	0.0
100147771	0.0	0.0
7495	29.0	15.0
7494	0.0	0.0
100422666	12.0	9.0
7499	262.0	477.0
7498	1514.0	129.0
7490	116.0	33.0
100420005	199.0	7.0
100420003	10.0	2.0
100422674	0.0	1.0
100419023	1.0	0.0
254272	1.0	0.0
100419029	1.0	0.0
101927215	55.0	2.0
101927217	36.0	14.0
100419028	10.0	24.0
101927219	0.0	0.0
55700	7203.0	6587.0
254268	23.0	47.0
55704	2818.0	1463.0
55703	1415.0	1086.0
122706	1.0	0.0
55702	1241.0	821.0
55701	5866.0	4006.0
55707	4498.0	3756.0
55706	3187.0	2141.0
122704	1771.0	1319.0
55705	7205.0	5740.0
100420012	1.0	0.0
100422686	0.0	1.0
55709	1024.0	684.0
101927221	504.0	244.0
101927220	0.0	6.0
100419031	38.0	3.0
101927222	1.0	0.0
101927224	0.0	0.0
100133161	54.0	16.0
100133162	1.0	2.0
100133163	0.0	0.0
100419038	1.0	2.0
100133168	1.0	0.0
55711	767.0	513.0
55715	1655.0	1995.0
55714	1373.0	885.0
55713	1280.0	75.0
100420028	6.0	20.0
102723590	0.0	0.0
55719	4555.0	2619.0
55718	3700.0	1853.0
55717	6435.0	2442.0
55716	2013.0	1237.0
100420033	13.0	2.0
100420030	0.0	1.0
100419040	0.0	0.0
100419042	17.0	3.0
677798	0.0	0.0
158724	3.0	0.0
677799	21.0	11.0
100419041	0.0	1.0
120103	951.0	374.0
65080	1933.0	1695.0
65082	1390.0	1720.0
100422690	0.0	0.0
100422691	37.0	19.0
122769	448.0	589.0
65084	2882.0	1983.0
65083	3826.0	2007.0
100420044	0.0	0.0
100420043	0.0	0.0
100419054	0.0	0.0
100420042	0.0	0.0
100419056	31.0	18.0
92691	80.0	86.0
100420049	0.0	0.0
65095	2736.0	1989.0
65094	1074.0	971.0
100420047	1.0	0.0
100420046	2.0	0.0
100420055	0.0	0.0
132112	0.0	0.0
100419068	0.0	0.0
158747	1516.0	947.0
100420051	19.0	12.0
100419062	1.0	1.0
677778	69.0	26.0
677779	0.0	0.0
677776	12.0	0.0
677777	9.0	5.0
90060	1714.0	1423.0
146760	3588.0	2863.0
100419069	0.0	1.0
146754	595.0	298.0
122742	0.0	0.0
122740	0.0	0.0
100419070	7.0	5.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	55.0	46.0
122748	1.0	0.0
677780	0.0	0.0
100420063	3.0	7.0
100419075	16.0	1.0
100419074	0.0	0.0
90050	11.0	1.0
144110	1225.0	1870.0
146771	12.0	2.0
144100	2740.0	1128.0
144106	108.0	26.0
677796	19.0	3.0
677797	1.0	3.0
144108	4867.0	3182.0
677794	2.0	1.0
677795	0.0	0.0
677792	0.0	0.0
677793	7.0	3.0
677790	9.0	0.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	396.0	96.0
120146	0.0	0.0
100505477	0.0	0.0
100419098	3.0	0.0
100505474	0.0	0.0
100505475	2.0	0.0
100419095	0.0	0.0
100420080	2.0	0.0
90070	37.0	0.0
90075	528.0	343.0
134728	934.0	194.0
388610	1200.0	127.0
388611	263.0	23.0
146705	679.0	421.0
388650	1679.0	1311.0
122786	13644.0	4181.0
120126	0.0	0.0
388646	29.0	6.0
146713	20.0	2.0
146712	367.0	218.0
388649	3.0	3.0
349075	655.0	340.0
100505494	689.0	147.0
100505495	469.0	371.0
120114	308.0	283.0
388633	9.0	8.0
146723	0.0	0.0
388630	1114.0	530.0
146722	64.0	114.0
122773	507.0	100.0
219902	920.0	351.0
65244	2718.0	2386.0
100505683	26.0	7.0
65243	217.0	146.0
90204	1094.0	1069.0
100505687	300.0	95.0
90203	1536.0	1202.0
65249	1078.0	1658.0
102723626	1.0	0.0
79890	1297.0	1051.0
100505681	101.0	33.0
79892	5159.0	4205.0
79891	1224.0	528.0
120071	990.0	192.0
79894	2225.0	2211.0
79893	6135.0	4631.0
79896	1155.0	142.0
79895	367.0	236.0
388789	1797.0	762.0
79898	700.0	677.0
120065	1.0	0.0
120066	1.0	0.0
79897	251.0	368.0
28299	6243.0	1247.0
79899	466.0	899.0
92856	3481.0	2632.0
219931	1028.0	506.0
100505678	403.0	186.0
100505679	0.0	1.0
100505676	25.0	4.0
220906	2459.0	1800.0
65258	1175.0	1001.0
80868	63.0	35.0
168002	270.0	15.0
653737	6.0	11.0
79883	773.0	976.0
79882	5462.0	3433.0
79885	3516.0	3353.0
79884	2146.0	897.0
79887	2920.0	1449.0
79886	1799.0	756.0
79888	5808.0	4557.0
219927	1910.0	1457.0
65251	1585.0	1492.0
65250	3284.0	913.0
65264	9712.0	7840.0
65263	913.0	1537.0
65266	2057.0	1538.0
65265	4149.0	3371.0
65268	4771.0	624.0
65267	724.0	48.0
90226	13.0	7.0
102723605	0.0	0.0
220930	342.0	226.0
641776	0.0	0.0
