id	c4261805-d89d-4cf0-8dd6-24a8f504a9ed	c443bbe4-b053-47fa-a7a9-97457e44e2a0
100499457	0.0	0.0
727764	14.0	3.0
102465669	0.0	0.0
102465668	1.0	2.0
646309	172.0	379.0
201627	2641.0	1744.0
646324	15.0	36.0
201626	2047.0	1975.0
727758	76.0	931.0
201625	73.0	10.0
648980	1.0	0.0
84572	2367.0	2843.0
646316	0.0	1.0
84570	115.0	28.0
345462	384.0	479.0
102465689	0.0	1.0
102465688	0.0	0.0
646330	8.0	1.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	12001.0	16443.0
727701	17.0	1.0
727703	1.0	1.0
727704	0.0	0.0
201633	77.0	203.0
2900	96.0	207.0
2908	6987.0	4116.0
2907	8572.0	13126.0
2906	65.0	83.0
2905	30.0	29.0
2904	122.0	6.0
2903	153.0	50.0
345456	0.0	0.0
2902	124.0	120.0
2901	214.0	70.0
406894	0.0	0.0
406893	0.0	0.0
406896	13.0	9.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	2.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	0.0	1.0
2911	13.0	11.0
201651	25.0	5.0
2919	456.0	14.0
2918	18.0	49.0
102465691	0.0	0.0
2917	75.0	16.0
2916	14.0	20.0
2915	2.0	2.0
2914	10.0	108.0
2913	6.0	0.0
2912	31.0	25.0
404220	16.0	4.0
406883	0.0	0.0
406882	0.0	0.0
406885	1.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	14.0	2.0
406889	0.0	0.0
406888	8.0	0.0
23584	637.0	142.0
23585	7991.0	10196.0
23586	1842.0	3131.0
23587	1419.0	1500.0
23588	2655.0	2001.0
23589	2948.0	2890.0
406881	0.0	0.0
2922	213.0	352.0
2921	148.0	6.0
2920	1100.0	26.0
23580	7550.0	5407.0
23581	1.0	0.0
23582	2911.0	5037.0
23583	1136.0	1604.0
404217	167.0	882.0
2928	0.0	0.0
2926	5723.0	5199.0
2925	243.0	212.0
2923	23355.0	39927.0
646366	0.0	0.0
345430	1.0	1.0
406875	0.0	0.0
404216	1.0	36.0
23595	1770.0	1480.0
23596	443.0	446.0
23597	1385.0	1602.0
96597	1.0	0.0
23598	4678.0	4451.0
100130584	0.0	0.0
100130581	225.0	207.0
646360	14.0	16.0
129450	526.0	493.0
130429	1.0	0.0
2932	4663.0	4913.0
2931	2883.0	4361.0
23590	238.0	259.0
100129591	4.0	2.0
23591	5.0	5.0
23592	2163.0	2505.0
23593	5624.0	4846.0
23594	117.0	191.0
727708	2.0	0.0
100499485	0.0	0.0
100129597	0.0	0.0
100499483	81.0	24.0
2939	31.0	0.0
2938	1982.0	40.0
2937	2493.0	2629.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	2532.0	3229.0
2935	8802.0	11576.0
2934	64145.0	28139.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2418.0	2484.0
60506	0.0	1.0
2944	1998.0	4608.0
2942	0.0	0.0
2941	1371.0	613.0
2940	0.0	0.0
2949	599.0	93.0
2948	1436.0	1186.0
2947	6607.0	6924.0
2946	1951.0	794.0
60526	1018.0	1010.0
2954	1386.0	1042.0
2953	16.0	3.0
2951	3.0	0.0
2950	11812.0	12438.0
2959	1999.0	1289.0
2958	1277.0	2419.0
2957	3064.0	3154.0
2956	5357.0	6315.0
100288948	0.0	0.0
60529	2836.0	105.0
60528	3934.0	4183.0
2966	95.0	139.0
84504	0.0	0.0
2965	3020.0	2656.0
84503	442.0	495.0
2964	1.0	3.0
2963	1506.0	1006.0
2962	5524.0	7366.0
2961	1224.0	1409.0
84502	66.0	31.0
2960	910.0	1016.0
84501	468.0	613.0
2969	5183.0	5201.0
2968	146.0	86.0
2967	1680.0	1420.0
2980	0.0	0.0
2977	606.0	1155.0
2976	3766.0	3640.0
2975	5624.0	11590.0
2974	4.0	1.0
2972	1772.0	1690.0
2971	3464.0	3056.0
2970	113.0	87.0
2979	81.0	26.0
2978	5.0	2.0
154442	16.0	4.0
2990	4511.0	10226.0
225689	82.0	277.0
84519	53.0	68.0
84518	98.0	359.0
60559	5407.0	7363.0
100500914	0.0	0.0
2987	4332.0	9064.0
60558	2150.0	1712.0
84525	325.0	997.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	968.0	436.0
100500917	0.0	0.0
2984	80.0	143.0
84522	1965.0	1685.0
100500918	0.0	0.0
2983	1138.0	1059.0
100500919	0.0	0.0
84524	1115.0	456.0
2982	5864.0	2313.0
2981	0.0	0.0
84520	416.0	707.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	2.0	2.0
100500913	0.0	0.0
2999	58.0	82.0
84515	866.0	774.0
100500903	0.0	0.0
2998	2.0	1.0
84514	1809.0	2981.0
100500904	0.0	3.0
2997	2824.0	4875.0
84517	94.0	179.0
100500905	0.0	0.0
84516	5312.0	6166.0
2996	16.0	22.0
100500906	0.0	0.0
2995	2290.0	1217.0
2994	0.0	0.0
100500908	1.0	0.0
84513	1592.0	3080.0
2993	2.0	0.0
100500909	0.0	0.0
2992	2762.0	5639.0
60561	956.0	1805.0
60560	1442.0	1927.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	1.0
154467	283.0	741.0
130497	2127.0	206.0
84548	798.0	881.0
84547	477.0	407.0
100500938	0.0	4.0
84549	1534.0	1026.0
84546	0.0	0.0
84545	2058.0	2222.0
84542	372.0	907.0
84541	105.0	121.0
727795	47.0	54.0
84529	464.0	250.0
84536	288.0	227.0
84539	0.0	0.0
84532	2107.0	2927.0
84530	0.0	0.0
23729	359.0	427.0
201288	0.0	0.0
201283	530.0	563.0
23738	8.0	1.0
23731	6436.0	6302.0
23732	162.0	11.0
201299	10.0	43.0
201292	1297.0	1154.0
201294	849.0	591.0
23704	697.0	11190.0
23705	2520.0	4478.0
23708	1344.0	1577.0
252840	0.0	1.0
252841	1.0	0.0
100288897	3.0	13.0
23710	4470.0	3729.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	2.0	2.0
100288861	0.0	0.0
84701	49.0	158.0
252884	387.0	562.0
84700	5.0	5.0
129841	1.0	0.0
94086	10.0	14.0
117854	483.0	189.0
100130450	4.0	1.0
154807	3713.0	7017.0
100129460	114.0	88.0
359710	0.0	0.0
94081	1364.0	2156.0
115201	687.0	1063.0
100129468	0.0	0.0
100129464	1.0	7.0
286256	32.0	36.0
286257	600.0	711.0
100129459	2.0	0.0
100130447	0.0	0.0
129831	548.0	674.0
646269	6.0	1.0
646262	0.0	0.0
286262	748.0	3334.0
142827	0.0	0.0
100129452	2.0	0.0
646278	43.0	30.0
100130435	0.0	0.0
727800	213.0	547.0
646270	8.0	4.0
154822	16.0	7.0
23782	0.0	0.0
23783	20.0	6.0
23784	0.0	5.0
23786	3908.0	3147.0
23787	9048.0	9531.0
646273	0.0	0.0
23788	3102.0	8096.0
359730	0.0	1.0
359731	0.0	0.0
23780	2124.0	2634.0
23781	0.0	0.0
345079	311.0	436.0
154810	6807.0	4224.0
100129438	0.0	0.0
94097	1549.0	2471.0
359737	0.0	1.0
359738	0.0	0.0
359739	1.0	3.0
646282	68.0	268.0
359736	9.0	2.0
359740	0.0	4.0
359741	0.0	0.0
359742	1.0	0.0
359743	28.0	3.0
139201	21.0	26.0
129804	955.0	1068.0
129807	0.0	5.0
129880	361.0	383.0
23768	2850.0	938.0
23769	32.0	52.0
129881	45.0	46.0
100130418	638.0	118.0
345062	1.0	0.0
286204	238.0	61.0
100129428	0.0	0.0
286205	766.0	753.0
100129427	0.0	1.0
23760	4239.0	2717.0
359748	0.0	0.0
100862854	0.0	0.0
286207	77.0	179.0
359749	0.0	0.0
23761	1735.0	1265.0
100862855	0.0	0.0
23762	518.0	616.0
23764	4520.0	706.0
359744	0.0	1.0
100862850	0.0	0.0
23765	2523.0	2428.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	1583.0	2140.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	1.0
359752	0.0	1.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	170.0	144.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	3282.0	1928.0
359755	0.0	1.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	1.0
23770	8502.0	14696.0
359761	1.0	1.0
129868	5.0	0.0
23746	0.0	1.0
102465502	0.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	28.0	26.0
23749	0.0	0.0
100129403	1.0	1.0
345041	28.0	14.0
100129405	142.0	85.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	7949.0	12585.0
102465507	0.0	0.0
23742	0.0	0.0
359766	2.0	0.0
23743	327.0	345.0
359767	0.0	1.0
102465505	0.0	0.0
130813	20.0	32.0
23744	0.0	1.0
102465504	0.0	0.0
130814	1623.0	2879.0
102465503	0.0	0.0
359774	3.0	1.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2338.0	2391.0
102465511	0.0	1.0
286234	0.0	0.0
102465510	0.0	0.0
129852	10.0	16.0
347694	0.0	0.0
286239	0.0	1.0
23751	0.0	0.0
102465519	0.0	0.0
23752	4.0	0.0
23753	365.0	890.0
115207	11933.0	8566.0
359777	0.0	0.0
102465517	0.0	0.0
130827	376.0	412.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1013.0	1348.0
23755	13.0	4.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	21.0	222.0
347688	2.0	48.0
102465524	0.0	0.0
94005	3597.0	6676.0
102465523	0.0	1.0
102465522	0.0	0.0
102465521	0.0	1.0
102465520	0.0	0.0
94009	56.0	36.0
727866	1.0	0.0
57060	1927.0	935.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	9721.0	6845.0
102465526	0.0	0.0
727865	7.0	4.0
102465525	0.0	0.0
84687	3455.0	4304.0
727859	2.0	0.0
84689	246.0	422.0
84688	12.0	8.0
139135	0.0	0.0
84684	0.0	0.0
84681	847.0	1806.0
84680	1158.0	1016.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	1.0	0.0
727857	0.0	0.0
727851	129.0	95.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	4.0	0.0
102465536	0.0	0.0
84679	5046.0	3351.0
84676	6.0	22.0
84675	0.0	4.0
140123	0.0	0.0
84678	2355.0	1900.0
84677	0.0	2.0
84672	0.0	0.0
84671	1165.0	1300.0
84674	1453.0	621.0
84673	0.0	0.0
152101	0.0	0.0
152100	521.0	708.0
94027	19.0	3.0
94026	0.0	0.0
94025	1317.0	1149.0
129787	2110.0	1493.0
57088	3658.0	1465.0
127124	0.0	0.0
57089	506.0	1037.0
57082	127.0	471.0
57084	0.0	0.0
57085	1598.0	2809.0
152118	0.0	0.0
152110	649.0	1432.0
154790	9.0	13.0
154791	281.0	562.0
646201	0.0	0.0
57091	123.0	157.0
94015	653.0	574.0
57092	6163.0	4758.0
646202	23.0	7.0
57097	882.0	831.0
57099	506.0	821.0
727879	0.0	0.0
57093	0.0	0.0
166752	20.0	0.0
57094	20.0	12.0
57095	2342.0	3023.0
57096	67.0	48.0
139163	0.0	0.0
84698	314.0	190.0
84699	0.0	2.0
84694	0.0	0.0
84693	687.0	659.0
100499563	0.0	1.0
84696	72.0	58.0
84695	257.0	222.0
84690	1.0	3.0
84692	4.0	1.0
84691	10.0	1.0
130752	124.0	238.0
646213	0.0	0.0
100130495	11.0	5.0
646208	2.0	16.0
94039	753.0	676.0
94031	1332.0	5580.0
94030	92.0	68.0
100130484	0.0	0.0
94033	13.0	0.0
94032	12.0	18.0
727810	6.0	1.0
100130481	1.0	0.0
100130480	2.0	0.0
115196	615.0	526.0
727805	0.0	1.0
139105	0.0	0.0
646218	0.0	0.0
347744	53.0	28.0
347741	5.0	0.0
646231	0.0	0.0
154743	1147.0	918.0
130773	8.0	1.0
727842	1.0	1.0
100129480	107.0	85.0
100129482	1774.0	983.0
727837	0.0	0.0
347736	51.0	15.0
347733	853.0	166.0
347732	25.0	20.0
347735	4996.0	6911.0
347734	4156.0	4191.0
347731	3.0	0.0
646243	0.0	0.0
94059	241.0	676.0
347730	2.0	1.0
646249	0.0	0.0
201305	59.0	47.0
100130466	0.0	0.0
727833	1.0	0.0
727835	1.0	0.0
100130462	0.0	0.0
94056	3905.0	7746.0
100130461	3.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	73.0	25.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	1.0
100288841	0.0	0.0
60626	5022.0	8655.0
347717	0.0	1.0
347716	11.0	2.0
101154644	4.0	0.0
152195	235.0	343.0
100288831	0.0	0.0
164153	26.0	3.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	771.0	479.0
347705	1.0	0.0
347702	1.0	0.0
152185	1152.0	1204.0
347701	0.0	1.0
100288827	2.0	0.0
100288825	0.0	0.0
57000	43.0	26.0
57001	402.0	254.0
84618	3.0	6.0
84617	3987.0	3120.0
84619	229.0	230.0
57007	2010.0	810.0
84624	769.0	4471.0
84627	1035.0	3764.0
84626	851.0	441.0
57002	539.0	723.0
57003	8389.0	8870.0
84620	625.0	896.0
84623	30.0	8.0
57004	0.0	0.0
84622	1208.0	566.0
100288814	1.0	0.0
57010	196.0	100.0
57017	2155.0	2779.0
84614	1124.0	2529.0
57018	6147.0	1667.0
57019	2037.0	3318.0
84616	0.0	0.0
84612	513.0	1364.0
57016	415.0	1.0
96626	0.0	0.0
100288805	155.0	55.0
100288801	0.0	3.0
100288802	0.0	0.0
57020	3543.0	3232.0
164127	2.0	22.0
166785	816.0	816.0
84639	0.0	0.0
84647	3.0	1.0
84649	1353.0	873.0
60678	982.0	1000.0
60677	1.0	0.0
84648	0.0	0.0
60676	144.0	17.0
84643	0.0	0.0
60675	8.0	1.0
139170	3.0	5.0
101154686	0.0	1.0
84645	356.0	54.0
60674	12220.0	9100.0
57026	22.0	45.0
60673	1078.0	1504.0
152138	0.0	0.0
60672	558.0	909.0
152137	5557.0	3708.0
252946	0.0	0.0
84641	3314.0	3601.0
252948	0.0	0.0
84640	2531.0	2424.0
252949	0.0	0.0
154796	4470.0	3000.0
96610	152.0	68.0
164118	3.0	1.0
84629	8351.0	15032.0
84628	19.0	42.0
727897	1125.0	158.0
57030	428.0	60.0
84636	80.0	35.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	2622.0	1235.0
84632	2751.0	884.0
60686	808.0	594.0
84631	7.0	6.0
57037	1925.0	1384.0
84634	2.0	31.0
60685	4760.0	5999.0
105370183	0.0	0.0
57038	2205.0	1992.0
60684	3689.0	2669.0
60682	803.0	559.0
60681	5463.0	5742.0
84630	14.0	42.0
60680	242.0	53.0
252953	0.0	0.0
252954	0.0	0.0
139189	1.0	2.0
252955	0.0	0.0
252956	0.0	0.0
57045	2458.0	5011.0
84669	2658.0	3115.0
84668	3341.0	1147.0
84665	0.0	8.0
57047	13.0	4.0
84664	0.0	0.0
84667	0.0	1.0
84666	0.0	0.0
84661	1283.0	2081.0
84660	14.0	10.0
84662	1175.0	2048.0
648809	0.0	0.0
648822	1.0	1.0
57053	29.0	34.0
57054	0.0	0.0
57055	0.0	0.0
57050	2603.0	1634.0
166793	576.0	154.0
84658	13.0	10.0
84657	73.0	21.0
84659	230.0	28.0
84654	0.0	0.0
57057	1.0	1.0
84656	5839.0	6580.0
84650	1449.0	1484.0
84651	1.0	0.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	871.0	960.0
441073	74.0	34.0
100132920	0.0	0.0
100132923	32.0	30.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	5.0	0.0
252995	106.0	175.0
441061	0.0	37.0
100132932	0.0	1.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	394.0	401.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1542.0	1287.0
100132948	6.0	1.0
100132949	3.0	0.0
286310	5.0	0.0
404093	1953.0	2333.0
286319	939.0	1508.0
100288772	4.0	7.0
441027	2978.0	448.0
441026	1.0	0.0
441024	565.0	427.0
441032	506.0	196.0
84803	397.0	188.0
164091	1256.0	1306.0
100132963	0.0	1.0
100132965	1.0	1.0
100132967	0.0	0.0
152098	105.0	82.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	5.0	4.0
359804	1.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	371.0	252.0
359800	1.0	0.0
84818	2389.0	2582.0
441046	51.0	41.0
84817	955.0	2670.0
359802	0.0	0.0
84823	2046.0	3402.0
57205	2090.0	1536.0
441054	57.0	16.0
84824	14.0	41.0
441051	8.0	4.0
441050	26.0	47.0
84820	242.0	83.0
100132987	3.0	1.0
57209	1262.0	559.0
100288739	0.0	0.0
84809	906.0	405.0
84808	56.0	105.0
57210	954.0	884.0
84804	864.0	760.0
100288730	113.0	28.0
84807	164.0	91.0
441034	96.0	22.0
84812	726.0	223.0
57215	1417.0	1673.0
84811	1458.0	1356.0
57216	3255.0	2953.0
57217	1849.0	883.0
84814	165.0	140.0
100132992	1.0	0.0
57211	1144.0	292.0
100132994	0.0	0.0
57212	2070.0	1290.0
57213	572.0	487.0
100132995	4.0	0.0
57214	182.0	199.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	1.0
100129348	0.0	0.0
100130335	5.0	8.0
648791	124.0	60.0
359822	0.0	0.0
100129347	10.0	3.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	17.0	8.0
130728	5.0	0.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	2.0	0.0
404024	1.0	2.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	0.0	0.0
441009	10.0	11.0
100130311	455.0	223.0
100130310	0.0	0.0
130733	329.0	68.0
359844	1.0	0.0
359845	1048.0	1712.0
727914	0.0	1.0
727915	0.0	0.0
100129325	1.0	2.0
100129320	11.0	0.0
646168	4.0	5.0
100129319	0.0	1.0
100130307	2.0	5.0
100129315	0.0	0.0
100130302	1.0	3.0
727910	661.0	589.0
100130301	16.0	7.0
345193	40.0	7.0
130749	23.0	13.0
646164	0.0	0.0
727909	4.0	1.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	12.0	4.0
646175	0.0	0.0
646174	3.0	0.0
115123	297.0	806.0
286333	90.0	190.0
286336	344.0	400.0
115106	760.0	1212.0
100306975	2.0	1.0
115111	35.0	29.0
286343	881.0	1688.0
286348	2.0	0.0
646193	0.0	1.0
100886964	0.0	0.0
646192	12.0	19.0
646196	3.0	5.0
646195	249.0	92.0
100534599	4.0	1.0
130700	0.0	0.0
100306951	109.0	141.0
100534595	110.0	105.0
100132911	0.0	0.0
100534592	0.0	2.0
100534593	36.0	14.0
286362	0.0	0.0
100132916	0.0	2.0
100240709	2.0	1.0
129684	0.0	0.0
57180	733.0	376.0
129685	1657.0	1021.0
100240707	2.0	0.0
727982	1.0	0.0
57185	5785.0	2734.0
727987	0.0	0.0
57186	3486.0	3763.0
57187	4946.0	4291.0
57188	512.0	261.0
57181	1855.0	3696.0
94122	414.0	144.0
57182	3807.0	9966.0
727984	4.0	2.0
94121	1274.0	2555.0
94120	744.0	307.0
57184	861.0	660.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	18.0	4.0
57189	4586.0	5710.0
359792	21.0	4.0
127018	686.0	2034.0
359793	1.0	0.0
100240711	1.0	0.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	3.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	9765.0	15623.0
727970	2.0	4.0
57191	106.0	144.0
166614	350.0	197.0
57198	2709.0	1871.0
57192	891.0	1385.0
359799	0.0	0.0
57194	769.0	1278.0
727969	0.0	0.0
84798	1802.0	2280.0
140004	0.0	0.0
84793	59.0	58.0
84792	1311.0	1965.0
84795	2810.0	849.0
84791	367.0	618.0
84790	1873.0	4519.0
154661	377.0	109.0
154664	241.0	18.0
166647	4783.0	1707.0
127003	13.0	3.0
127002	305.0	175.0
115019	9.0	1.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	1.0	4.0
100130391	3.0	0.0
115024	2301.0	2909.0
142679	279.0	140.0
648729	8.0	2.0
142678	1073.0	975.0
347894	0.0	2.0
102465436	0.0	0.0
94137	81.0	21.0
727991	33.0	7.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	10.0	1.0
100130386	1.0	0.0
94134	4602.0	3859.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	51.0	14.0
100129394	3.0	2.0
142683	0.0	0.0
142686	71.0	30.0
142685	5.0	9.0
152007	3196.0	1525.0
152006	4501.0	3267.0
142689	18.0	12.0
140028	0.0	0.0
152002	1160.0	1009.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	0.0	0.0
345222	10.0	8.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	2.0	1.0
100130376	0.0	0.0
94160	5.0	48.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	3.0	11.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	768.0	1862.0
100129385	0.0	0.0
100129387	1028.0	271.0
102465458	0.0	0.0
102465457	0.0	1.0
94158	13.0	12.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	15.0	4.0
102465451	2.0	1.0
127059	0.0	0.0
94151	2.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	1.0	1.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	1.0	0.0
347862	2926.0	2456.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	1.0
102465464	0.0	0.0
102465463	1.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	114.0	72.0
727964	0.0	0.0
100129361	1712.0	1513.0
102465461	0.0	0.0
102465460	0.0	2.0
646108	6.0	5.0
100129368	0.0	0.0
347853	3.0	0.0
102465479	0.0	0.0
102465478	5.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	50.0	51.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1902.0	2189.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	4.0	0.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	0.0
100129357	27.0	7.0
100129351	0.0	0.0
100129354	8.0	3.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	1.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	28.0	2.0
57105	106.0	71.0
57106	546.0	872.0
84726	14749.0	14452.0
57107	1098.0	1094.0
84725	1009.0	1424.0
57108	3.0	0.0
57101	161.0	48.0
84720	2019.0	4709.0
57102	1183.0	1411.0
57103	735.0	1022.0
84722	262.0	236.0
57104	4333.0	7786.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1682.0	1445.0
102465499	0.0	0.0
100288713	1.0	10.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	1.0
84709	82.0	11.0
57110	108.0	300.0
57111	4248.0	8846.0
84706	1568.0	1150.0
84705	785.0	940.0
84708	1439.0	1065.0
84707	1309.0	1506.0
57116	33.0	127.0
57117	1827.0	1506.0
57118	1057.0	1423.0
57119	5.0	0.0
57113	0.0	1.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	1.0	2.0
100288702	0.0	0.0
57120	3977.0	2476.0
57121	260.0	395.0
57122	2927.0	2557.0
201456	101.0	169.0
127086	1.0	1.0
57127	10.0	7.0
57128	1403.0	1232.0
57129	1127.0	1892.0
84747	4171.0	2450.0
57124	6178.0	3753.0
57125	2793.0	2252.0
57126	11.0	9.0
84740	15.0	5.0
152078	72.0	13.0
127074	3.0	3.0
57130	2813.0	4409.0
57132	3508.0	3683.0
84727	393.0	455.0
127077	0.0	0.0
84735	22.0	1.0
84734	111.0	177.0
57139	475.0	292.0
115098	1383.0	2443.0
201475	2429.0	1908.0
57134	1296.0	1204.0
57135	0.0	0.0
57136	7528.0	9419.0
84733	309.0	249.0
57142	18566.0	26602.0
57143	452.0	542.0
57144	303.0	37.0
201477	2.0	0.0
57140	2791.0	5208.0
57149	1322.0	1660.0
84767	0.0	0.0
140032	0.0	0.0
84769	554.0	1053.0
57146	3815.0	3950.0
57147	2007.0	2495.0
84766	2049.0	642.0
84765	688.0	438.0
57148	6623.0	6978.0
152015	1054.0	57.0
57152	2.0	0.0
57153	16479.0	16158.0
166655	0.0	0.0
57154	2707.0	3267.0
84749	1488.0	1359.0
57150	388.0	259.0
57151	0.0	0.0
84759	654.0	589.0
140043	0.0	0.0
57156	592.0	1023.0
57157	1092.0	2618.0
139060	1.0	0.0
84752	769.0	848.0
57158	1589.0	200.0
57159	9.0	1.0
84750	723.0	609.0
152024	0.0	0.0
139067	0.0	0.0
139065	298.0	107.0
94104	2747.0	1676.0
94103	5425.0	5659.0
96764	2073.0	1421.0
94107	1699.0	2383.0
57165	175.0	139.0
94101	1708.0	1722.0
57161	1790.0	533.0
57162	3720.0	1825.0
57167	19.0	72.0
57168	119.0	167.0
57169	5099.0	6587.0
84787	364.0	540.0
57175	3689.0	7150.0
57176	1172.0	2247.0
57171	1044.0	1466.0
57172	7.0	4.0
84779	0.0	0.0
57178	11124.0	8335.0
139081	2.0	0.0
84775	953.0	1035.0
57179	7208.0	8859.0
84777	114.0	59.0
84771	61.0	27.0
113655	516.0	1362.0
732538	2.0	0.0
353323	0.0	0.0
353322	357.0	121.0
353324	18.0	10.0
100996279	0.0	1.0
149603	5677.0	15073.0
341333	3.0	1.0
343990	1190.0	1693.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	31.0	58.0
84900	119.0	146.0
84902	2055.0	2454.0
149628	49.0	95.0
84901	2516.0	1951.0
341315	437.0	87.0
113622	276.0	426.0
353355	180.0	274.0
149643	2.0	3.0
150622	23.0	1.0
100852408	0.0	2.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	0.0	0.0
642513	2.0	0.0
100852405	0.0	0.0
642517	154.0	43.0
100852410	28.0	34.0
84919	6293.0	5804.0
84918	2323.0	2282.0
389322	42.0	27.0
