id	47f0749e-01c7-4d8c-8926-06293c4a9b4e	7e56863a-53f2-4c94-9cf0-053d72b4d5ee
9318	5891.0	4189.0
9333	55.0	75.0
9334	5401.0	2817.0
400094	5.0	7.0
9331	182.0	105.0
9332	1159.0	1445.0
9337	4456.0	4373.0
9338	3047.0	3095.0
100233146	0.0	0.0
221496	2742.0	1639.0
9330	3006.0	1719.0
9328	3308.0	2143.0
9329	4647.0	3504.0
9344	4098.0	5039.0
9342	3621.0	3018.0
9343	5517.0	5131.0
9348	6.0	27.0
9349	50981.0	50811.0
402665	7.0	7.0
106479699	0.0	0.0
106480688	0.0	1.0
57582	17.0	5.0
106479698	0.0	0.0
106480687	0.0	0.0
57583	4500.0	1976.0
106479697	0.0	0.0
57584	6719.0	2978.0
106479696	0.0	2.0
106480689	0.0	0.0
9340	43.0	55.0
106479695	0.0	0.0
9341	8113.0	4852.0
106479694	3.0	0.0
106479693	0.0	0.0
57580	14835.0	5506.0
106479692	0.0	0.0
57589	2546.0	1769.0
106479691	5.0	1.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	1.0	2.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	1862.0	1303.0
106480695	19.0	4.0
57586	318.0	65.0
106480694	1.0	0.0
57587	4644.0	3666.0
106480697	0.0	0.0
106480696	0.0	2.0
644743	0.0	0.0
9355	0.0	48.0
100101467	1834.0	1217.0
9356	0.0	0.0
9353	2448.0	1637.0
9354	3960.0	3049.0
644761	15.0	5.0
9358	4279.0	2576.0
106479689	0.0	0.0
57592	3095.0	5335.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	1658.0	1105.0
106480698	0.0	0.0
106479687	0.0	1.0
106479686	0.0	0.0
57594	1378.0	1378.0
57595	751.0	166.0
106479685	0.0	0.0
9351	3017.0	4276.0
106479684	0.0	0.0
9352	4977.0	5743.0
106479683	0.0	0.0
57590	4114.0	3577.0
106479682	0.0	0.0
9350	0.0	0.0
57591	4665.0	3007.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	251.0	106.0
57597	2089.0	1507.0
57599	4737.0	2661.0
644754	0.0	0.0
644758	0.0	0.0
644759	1.0	1.0
9366	0.0	0.0
9367	2435.0	1450.0
9364	1107.0	875.0
9365	400.0	84.0
9368	14190.0	3657.0
9369	357.0	81.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	1.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	2.0	1.0
9363	13.0	24.0
106480669	0.0	0.0
9360	7083.0	3572.0
9361	4256.0	3670.0
106480671	0.0	0.0
106480670	0.0	1.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	6.0	4.0
106480675	0.0	0.0
106480674	1.0	0.0
341277	335.0	13.0
644768	0.0	0.0
341276	0.0	0.0
9377	2577.0	2376.0
9378	344.0	198.0
9375	19204.0	11364.0
9376	0.0	0.0
9379	425.0	279.0
106480677	0.0	0.0
9370	5445.0	2178.0
106480676	0.0	0.0
106480679	0.0	0.0
106480678	9.0	5.0
9373	2573.0	2482.0
9374	511.0	275.0
9371	7034.0	6084.0
9372	3264.0	863.0
106480680	0.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	93.0	232.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	3.0	1.0
106480685	0.0	0.0
100101440	6.0	2.0
9388	90.0	143.0
9389	1.0	2.0
644790	9.0	4.0
9386	1.0	3.0
106479659	0.0	0.0
106479658	0.0	0.0
113730	332.0	164.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	5179.0	3619.0
106480644	4.0	0.0
106479655	0.0	0.0
9381	189.0	5.0
106479654	0.0	0.0
106480643	0.0	0.0
106480646	15.0	2.0
106479653	4.0	4.0
106479652	0.0	0.0
106480645	0.0	1.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	56.0	54.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	2616.0	1236.0
106480649	0.0	0.0
9383	14.0	7.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	1.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	2.0	0.0
106480652	0.0	0.0
100113407	545.0	362.0
9399	633.0	569.0
9397	1957.0	1057.0
9398	84.0	84.0
106479649	1.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	2.0	0.0
9391	5269.0	3596.0
106480655	3.0	0.0
106479644	0.0	0.0
9392	3493.0	2142.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	1.0
106479642	0.0	0.0
9390	0.0	0.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	4460.0	3705.0
125704	6.0	44.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	2.0	0.0
106480663	0.0	0.0
105376843	17.0	15.0
100551499	2.0	0.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	3.0	0.0
106480622	0.0	2.0
106479676	0.0	0.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	3.0	0.0
106479673	1.0	0.0
106480626	0.0	0.0
402682	65.0	114.0
106479672	4.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	0.0
106480630	30.0	6.0
106479669	2.0	0.0
196074	793.0	965.0
106479668	0.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	36.0	22.0
106480634	0.0	0.0
106479663	0.0	0.0
106479662	1.0	0.0
106480637	8.0	0.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	1.0	0.0
106479660	0.0	0.0
100101407	0.0	2.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	4.0	0.0
106480608	0.0	0.0
729366	2.0	0.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	3.0	3.0
106479617	2.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	2.0	1.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	2.0	2.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	3.0	0.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	2.0
100188847	0.0	0.0
284697	75.0	55.0
284695	2268.0	1281.0
343515	1.0	0.0
106479609	0.0	0.0
115827	81.0	126.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	1.0	1.0
106479607	0.0	4.0
140807	4.0	0.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	7.0	0.0
140809	91.0	59.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	0.0
106480613	0.0	0.0
106480612	0.0	2.0
729359	31801.0	6264.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	120.0	63.0
115825	2650.0	1034.0
139818	1620.0	914.0
106480617	0.0	1.0
106480616	0.0	0.0
343505	0.0	0.0
106480620	0.0	0.0
284688	2.0	2.0
100418804	0.0	0.0
140801	2.0	0.0
57758	53255.0	28900.0
140803	111.0	23.0
284680	73.0	54.0
115817	2476.0	1505.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	14.0	22.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	1.0	2.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	45.0	9.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	192.0	245.0
106479630	1.0	0.0
100418811	0.0	0.0
257062	0.0	14.0
55102	4615.0	2727.0
55101	2626.0	2081.0
55100	2455.0	1506.0
100418819	6.0	6.0
57761	2031.0	2081.0
55106	525.0	364.0
55105	1319.0	2734.0
57763	1635.0	987.0
55103	4706.0	8022.0
284677	221.0	181.0
100418815	0.0	0.0
55109	2810.0	2558.0
55108	8476.0	4531.0
55107	28605.0	4616.0
284672	200.0	169.0
106479629	0.0	0.0
140828	1.0	0.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	1.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	158.0	94.0
106479623	0.0	0.0
106479622	0.0	0.0
106479621	8.0	0.0
100418820	4.0	3.0
106479620	0.0	0.0
55113	574.0	417.0
100418829	1.0	0.0
55112	1749.0	1714.0
100418828	0.0	0.0
55111	1431.0	1283.0
55110	632.0	849.0
55117	8.0	22.0
55116	866.0	750.0
55114	2922.0	2845.0
100127893	1.0	3.0
55119	3452.0	1978.0
55118	392.0	259.0
140823	1167.0	1406.0
140825	29.0	13.0
100127889	12.0	1.0
729321	0.0	0.0
729323	0.0	0.0
100874201	4.0	0.0
100874200	1.0	0.0
100127888	26.0	11.0
55120	939.0	995.0
729327	3.0	0.0
57787	2529.0	2024.0
55124	40.0	86.0
55122	2136.0	1437.0
55128	1481.0	764.0
55127	3565.0	4340.0
55125	2690.0	1477.0
57786	1682.0	1369.0
100418837	1.0	2.0
100874205	0.0	0.0
100874204	0.0	0.0
113220	1848.0	1500.0
100874203	3.0	1.0
55129	3035.0	2203.0
100874202	10.0	5.0
100874208	0.0	0.0
100874207	37.0	24.0
100874206	4.0	2.0
729310	0.0	0.0
100101268	40.0	32.0
113201	10078.0	7327.0
100101267	2815.0	2539.0
100418843	2.0	4.0
55131	2042.0	1564.0
55130	76.0	90.0
392505	0.0	0.0
55135	607.0	451.0
57798	3751.0	3675.0
57799	1741.0	2130.0
55133	1880.0	1241.0
55132	1233.0	1032.0
392509	18.0	9.0
57794	1969.0	1455.0
55139	2280.0	1194.0
127845	236.0	837.0
55138	73.0	25.0
57795	49.0	177.0
55137	241.0	236.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	16.0	4.0
729344	10.0	3.0
100874223	55.0	7.0
644731	0.0	2.0
100874222	8.0	3.0
729342	1.0	3.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	6.0	7.0
55142	1561.0	741.0
55140	2780.0	2725.0
55146	2661.0	2558.0
55145	728.0	620.0
55144	2333.0	1818.0
55143	152.0	396.0
55149	1086.0	1021.0
127833	47.0	33.0
55148	4713.0	3068.0
115861	3.0	4.0
55147	7091.0	3890.0
100874227	1.0	1.0
100874226	0.0	1.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	14.0	0.0
100874212	27.0	29.0
100874211	22.0	90.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	1.0	1.0
55153	2816.0	1652.0
100418861	0.0	1.0
55152	1629.0	1428.0
55151	232.0	1360.0
79100	0.0	3.0
100526694	6.0	2.0
55150	60.0	31.0
729338	8.0	6.0
100526693	34.0	6.0
55157	1339.0	2386.0
79102	2989.0	2863.0
100996684	2.0	0.0
55156	2033.0	2145.0
79101	2567.0	2761.0
100996686	0.0	0.0
79104	7.0	1.0
55154	657.0	807.0
55159	2570.0	1686.0
100874216	0.0	1.0
79109	5948.0	3562.0
100874214	31.0	26.0
100874213	0.0	3.0
644739	7.0	3.0
100874219	0.0	0.0
127829	3515.0	4792.0
100874218	1.0	0.0
100874217	1.0	3.0
125242	4.0	1.0
100526664	0.0	1.0
100418877	9.0	5.0
140870	5.0	4.0
140871	0.0	0.0
140873	0.0	0.0
140875	3.0	1.0
140876	95.0	107.0
113263	1078.0	1933.0
392540	0.0	0.0
113246	3413.0	2525.0
164832	1461.0	2698.0
100418887	14.0	19.0
149224	16.0	14.0
392545	0.0	1.0
392547	2.0	0.0
150209	90.0	94.0
125228	647.0	962.0
140880	0.0	0.0
140881	0.0	0.0
140883	29.0	19.0
140885	5345.0	2468.0
140886	147.0	72.0
113251	2745.0	3110.0
113235	1329.0	1326.0
149233	1.0	4.0
392517	19.0	16.0
392516	0.0	1.0
140890	4974.0	3900.0
140893	241.0	409.0
152877	92.0	148.0
100526648	0.0	0.0
140894	16.0	7.0
140895	0.0	0.0
392520	0.0	0.0
100526656	0.0	0.0
392522	0.0	1.0
392525	0.0	0.0
125208	438.0	418.0
125206	16.0	17.0
150223	711.0	908.0
150221	6.0	0.0
140838	395.0	402.0
152816	1.0	2.0
57700	2030.0	1938.0
152815	1130.0	708.0
57701	2076.0	1353.0
57707	1673.0	771.0
140831	311.0	188.0
57708	3082.0	3273.0
57709	61.0	3.0
140832	0.0	0.0
57703	2482.0	1268.0
140834	0.0	0.0
57704	3241.0	1759.0
140836	2.0	0.0
57705	332.0	867.0
57706	2198.0	1925.0
140849	0.0	0.0
729399	3.0	8.0
729396	0.0	0.0
57710	428.0	182.0
57711	891.0	614.0
57713	2789.0	772.0
57718	180.0	74.0
729391	0.0	1.0
57719	962.0	518.0
729392	0.0	0.0
57715	412.0	270.0
140846	0.0	1.0
57716	1852.0	502.0
140848	0.0	0.0
57717	881.0	432.0
137209	223.0	128.0
113278	1511.0	1782.0
392552	0.0	1.0
392557	19.0	7.0
57721	2687.0	1459.0
57722	99.0	224.0
57724	4307.0	2885.0
140850	0.0	0.0
152831	499.0	113.0
57720	11568.0	9762.0
140851	25.0	6.0
140856	0.0	0.0
100125288	28.0	22.0
140857	0.0	0.0
57727	3480.0	2826.0
57728	3706.0	2080.0
392561	0.0	0.0
57732	772.0	537.0
57733	6.0	0.0
57730	252.0	81.0
140862	5073.0	560.0
57731	171.0	239.0
140863	0.0	0.0
113277	701.0	521.0
139886	489.0	584.0
140865	0.0	0.0
402381	0.0	0.0
150160	0.0	1.0
79090	1337.0	1415.0
79092	938.0	372.0
79091	731.0	545.0
79094	97.0	58.0
79096	1973.0	1736.0
79095	1320.0	1929.0
79098	3386.0	1577.0
79097	0.0	0.0
149175	500.0	991.0
150159	33.0	31.0
137196	1.0	1.0
80086	0.0	75.0
79081	141.0	143.0
79080	1328.0	1012.0
79083	19740.0	14417.0
79085	3553.0	2679.0
79084	1006.0	682.0
79087	1084.0	906.0
402375	5.0	7.0
402374	0.0	0.0
79086	3107.0	2783.0
79089	2806.0	2141.0
79088	2086.0	1064.0
80072	90.0	18.0
80071	324.0	382.0
150165	1.0	0.0
80070	0.0	1.0
402360	0.0	0.0
9400	1827.0	966.0
9404	694.0	1049.0
9401	247.0	602.0
9402	262.0	224.0
392479	2.0	0.0
92086	0.0	0.0
402359	1.0	1.0
9410	2667.0	2035.0
125170	1610.0	1465.0
9411	11478.0	8959.0
9414	6303.0	4386.0
9415	2687.0	4943.0
9412	1740.0	1746.0
9413	4962.0	773.0
92070	1418.0	1466.0
80099	2.0	0.0
9407	27.0	4.0
9406	4750.0	3289.0
150185	0.0	0.0
80097	1974.0	3317.0
9409	1117.0	1461.0
80095	1356.0	398.0
9421	0.0	0.0
9422	3328.0	1943.0
9420	487.0	265.0
414328	410.0	391.0
9425	1859.0	1293.0
9426	0.0	0.0
9423	825.0	406.0
9424	882.0	1582.0
149134	67.0	119.0
9419	1435.0	1197.0
9416	8844.0	5768.0
414332	8.0	12.0
9432	0.0	1.0
9430	4.0	2.0
9431	6.0	7.0
9436	2.0	0.0
9437	3.0	0.0
9435	541.0	260.0
441933	0.0	2.0
441932	0.0	0.0
441931	0.0	0.0
92092	265.0	224.0
152789	9.0	36.0
221120	1712.0	1127.0
9429	703.0	308.0
9427	25.0	37.0
9443	927.0	714.0
9444	6323.0	5777.0
9441	537.0	326.0
9442	945.0	576.0
9447	17.0	33.0
9448	5757.0	4998.0
9445	40347.0	26333.0
9446	2982.0	3483.0
106480589	2.0	1.0
106480588	0.0	0.0
9440	2076.0	1631.0
164781	0.0	0.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	35.0	171.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	3047.0	2510.0
106480598	1.0	0.0
106480597	0.0	0.0
150135	13.0	1.0
9439	3988.0	2037.0
106480590	0.0	0.0
414351	0.0	0.0
9454	770.0	1601.0
9455	4993.0	688.0
9452	5443.0	1347.0
9453	2611.0	4321.0
441958	0.0	0.0
9459	6997.0	2956.0
441957	0.0	0.0
9456	1061.0	329.0
9457	285.0	78.0
106480599	0.0	0.0
441951	5185.0	6031.0
9450	187.0	584.0
9451	2217.0	1908.0
221143	578.0	285.0
150147	0.0	27.0
150142	2.0	2.0
9465	709.0	439.0
100874241	32.0	6.0
9466	1645.0	1225.0
100127967	0.0	0.0
9463	1879.0	1126.0
9464	191.0	89.0
100127969	0.0	0.0
9469	6150.0	1455.0
100874245	0.0	0.0
644632	0.0	0.0
100874244	1.0	2.0
9467	1681.0	570.0
100874243	9.0	5.0
9468	245.0	70.0
106479579	19.0	3.0
100874242	6.0	0.0
441900	0.0	0.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	0.0
729406	0.0	1.0
106480566	0.0	0.0
106479576	0.0	0.0
106480569	0.0	0.0
729409	9.0	2.0
106479575	1.0	2.0
106480568	0.0	0.0
106479574	0.0	0.0
729403	3.0	5.0
9462	2906.0	4030.0
106479573	0.0	0.0
55041	7326.0	5456.0
79012	2.0	2.0
106479572	0.0	0.0
55040	1320.0	1250.0
106479571	0.0	0.0
80003	1887.0	1639.0
284739	37.0	54.0
106479570	0.0	0.0
106480570	0.0	0.0
79016	1758.0	1191.0
106480572	0.0	0.0
79015	9.0	3.0
80000	251.0	1918.0
106480571	0.0	0.0
104472519	3.0	1.0
80007	599.0	484.0
79018	1354.0	933.0
106480574	0.0	0.0
79017	2275.0	2989.0
80006	1512.0	1220.0
106480573	0.0	0.0
55049	619.0	936.0
80005	3872.0	2915.0
106480576	0.0	0.0
79019	56.0	231.0
80004	4195.0	1453.0
55048	3667.0	3241.0
106480575	0.0	1.0
100874249	2.0	5.0
644625	0.0	0.0
100874248	0.0	0.0
100874247	0.0	0.0
100127960	0.0	0.0
100874246	34.0	6.0
644623	88.0	53.0
644627	0.0	3.0
9476	141.0	29.0
9477	1532.0	1083.0
9474	2785.0	1668.0
9475	6668.0	2990.0
100127958	0.0	0.0
100874234	1.0	0.0
100874233	0.0	0.0
100127952	12.0	9.0
9478	86.0	6.0
106479569	0.0	0.0
100874232	0.0	1.0
9479	953.0	808.0
106479568	3.0	5.0
100874231	0.0	0.0
106480578	2.0	3.0
106479567	0.0	0.0
106479566	0.0	0.0
106480577	0.0	0.0
100996669	4.0	0.0
106479565	0.0	0.0
106479564	0.0	0.0
106480579	0.0	0.0
55054	3185.0	2163.0
9472	795.0	169.0
106479563	0.0	0.0
9473	570.0	918.0
106479562	0.0	0.0
100996665	0.0	0.0
9470	3153.0	2690.0
79001	1384.0	1950.0
55052	3247.0	2877.0
106479561	0.0	0.0
55051	1732.0	787.0
79000	57.0	56.0
106479560	0.0	0.0
284729	2.0	15.0
79003	1492.0	731.0
106480581	0.0	0.0
79002	4485.0	4062.0
55057	28.0	131.0
106480580	4.0	0.0
79005	1017.0	1431.0
106480583	0.0	0.0
79004	2283.0	2210.0
55055	823.0	622.0
106480582	0.0	0.0
79007	821.0	535.0
106480585	0.0	0.0
79006	766.0	3017.0
284723	47.0	12.0
106480584	0.0	0.0
79009	3858.0	2736.0
106480587	0.0	0.0
79008	0.0	0.0
106480586	0.0	0.0
100874238	2.0	0.0
100874237	0.0	0.0
100874236	2.0	0.0
414301	3.0	1.0
100127950	0.0	0.0
100874235	12.0	8.0
644634	4.0	1.0
644637	0.0	0.0
100874239	0.0	6.0
9487	727.0	201.0
100874263	1.0	0.0
9488	861.0	571.0
729420	10.0	2.0
100874262	3.0	4.0
100127945	1.0	0.0
729423	1.0	2.0
100874261	54.0	49.0
9486	1069.0	851.0
729422	0.0	0.0
92002	920.0	802.0
441925	0.0	0.0
100874267	0.0	0.0
100874266	6.0	0.0
9489	1825.0	820.0
644651	0.0	0.0
100874264	0.0	0.0
55061	1883.0	1148.0
257101	58.0	151.0
106480545	0.0	0.0
9480	36.0	29.0
221188	133.0	84.0
106480544	0.0	0.0
106479599	0.0	0.0
729428	0.0	0.0
106479598	0.0	0.0
106480547	0.0	0.0
80019	640.0	1285.0
106479597	0.0	0.0
106480546	0.0	0.0
55065	143.0	116.0
106480549	0.0	0.0
106479596	0.0	0.0
55064	272.0	205.0
79031	1248.0	711.0
106479595	0.0	0.0
106480548	0.0	0.0
55063	641.0	567.0
79034	1433.0	1446.0
9481	744.0	94.0
106479594	0.0	3.0
55062	3672.0	1569.0
79033	2945.0	2411.0
9482	1916.0	1117.0
106479593	0.0	0.0
79036	3264.0	2352.0
55069	11731.0	10682.0
80025	2138.0	1574.0
106479592	0.0	0.0
80024	2660.0	2099.0
221191	0.0	1.0
55068	103.0	944.0
79035	1753.0	1815.0
284716	168.0	131.0
106479591	0.0	0.0
79038	4809.0	1993.0
80023	2579.0	3541.0
106479590	0.0	0.0
106480550	0.0	0.0
55066	5627.0	2513.0
79037	19.0	15.0
80022	2743.0	612.0
106480552	0.0	0.0
79039	4076.0	3565.0
80028	481.0	466.0
106480551	0.0	2.0
106480554	0.0	0.0
106480553	0.0	0.0
100874269	0.0	0.0
100874268	2.0	0.0
80021	2153.0	1570.0
80020	1908.0	2408.0
343578	4244.0	23.0
644649	0.0	1.0
9498	987.0	2132.0
644660	63.0	35.0
9499	43.0	12.0
100874251	0.0	0.0
9496	0.0	10.0
414319	0.0	0.0
729412	0.0	2.0
100874250	4.0	4.0
9497	6535.0	5645.0
441915	2.0	0.0
100874256	0.0	0.0
414318	44.0	115.0
100874255	11.0	25.0
100874254	1.0	1.0
441911	0.0	0.0
414316	4.0	0.0
100874253	70.0	75.0
55072	1503.0	1008.0
221178	4051.0	2162.0
106479589	0.0	0.0
106480556	0.0	0.0
100996648	0.0	0.0
9491	7908.0	6125.0
55071	176.0	141.0
106479588	0.0	0.0
106480555	0.0	0.0
55070	639.0	324.0
106479587	0.0	0.0
106480558	0.0	0.0
80008	80.0	456.0
106480557	0.0	0.0
106479586	4.0	5.0
100996649	0.0	0.0
55076	777.0	1190.0
106479585	0.0	0.0
79020	25.0	54.0
55075	8462.0	3626.0
9495	331.0	182.0
106480559	9.0	0.0
106479584	0.0	0.0
79023	954.0	981.0
55074	4212.0	3204.0
729416	20.0	23.0
106479583	0.0	0.0
79022	6096.0	5157.0
9493	375.0	527.0
55073	110.0	28.0
106479582	0.0	0.0
79025	35.0	79.0
80014	4297.0	1750.0
106479581	0.0	0.0
79024	3.0	0.0
80013	1761.0	921.0
55079	5.0	0.0
106479580	0.0	0.0
221180	0.0	0.0
80012	4933.0	3298.0
79027	4390.0	3809.0
106480561	0.0	0.0
79026	326255.0	110464.0
80011	4128.0	2429.0
106480560	0.0	0.0
80018	1940.0	1211.0
79029	486.0	327.0
106480563	0.0	0.0
80017	3295.0	2394.0
221184	1932.0	1257.0
257106	1016.0	1717.0
106480562	0.0	0.0
106480565	1.0	2.0
106480564	0.0	0.0
414325	0.0	0.0
100874259	33.0	7.0
100874258	4.0	0.0
343563	0.0	0.0
100874257	0.0	1.0
80010	485.0	1068.0
644659	0.0	0.0
100127922	1.0	0.0
257160	1350.0	907.0
644672	0.0	2.0
100874284	2.0	1.0
100874283	3.0	0.0
100874282	2.0	0.0
106479539	0.0	0.0
100874289	0.0	0.0
106479538	0.0	0.0
100874288	0.0	0.0
106479537	0.0	0.0
100874287	0.0	0.0
106479536	0.0	0.0
106479535	0.0	0.0
100874286	0.0	0.0
55083	934.0	2629.0
79050	798.0	811.0
106479534	0.0	0.0
106480523	2.0	2.0
55082	5584.0	1515.0
106480522	0.0	0.0
106479533	0.0	0.0
55081	3058.0	2137.0
106479532	0.0	0.0
106480525	0.0	0.0
55080	1512.0	1841.0
106480524	1.0	0.0
106479531	0.0	0.0
79054	14.0	10.0
100874281	0.0	0.0
106480527	0.0	0.0
106479530	0.0	0.0
55086	206.0	43.0
79053	2248.0	2901.0
106480526	0.0	0.0
79056	3114.0	2963.0
106480529	0.0	0.0
55084	655.0	264.0
79055	0.0	0.0
106480528	0.0	0.0
79058	1138.0	955.0
79057	161.0	38.0
55089	29.0	63.0
80045	1081.0	530.0
100996631	0.0	0.0
55088	3807.0	2332.0
106480530	0.0	0.0
106480532	0.0	0.0
106480531	0.0	0.0
642007	0.0	0.0
642006	0.0	0.0
150197	9.0	10.0
92014	832.0	596.0
100874274	7.0	9.0
100127911	1.0	0.0
100874273	0.0	0.0
100874272	23.0	7.0
106479529	0.0	0.0
106479528	0.0	0.0
55090	1320.0	757.0
100874278	8.0	6.0
106479527	1.0	0.0
100874277	0.0	0.0
106479526	0.0	0.0
644684	1.0	0.0
106479525	0.0	0.0
100874276	0.0	0.0
92017	3258.0	2969.0
106479524	39.0	14.0
100874275	0.0	0.0
55094	1351.0	738.0
106479523	0.0	0.0
106480534	0.0	0.0
55093	633.0	789.0
106480533	0.0	0.0
106479522	0.0	0.0
79041	231.0	275.0
55092	983.0	1097.0
106479521	0.0	0.0
106480536	0.0	0.0
402333	0.0	0.0
257177	0.0	0.0
106479520	0.0	0.0
106480535	0.0	0.0
100874270	0.0	0.0
106480538	0.0	0.0
79042	2901.0	2767.0
106480537	2.0	2.0
55096	74.0	32.0
55095	6980.0	5551.0
106480539	0.0	0.0
80036	162.0	9.0
79047	1685.0	697.0
80034	602.0	272.0
79048	4033.0	2598.0
106480541	0.0	0.0
80039	21.0	2.0
106480540	0.0	0.0
257169	44.0	36.0
106480543	0.0	0.0
106480542	0.0	2.0
284764	54.0	43.0
80032	75.0	87.0
80031	1941.0	328.0
105372127	1.0	3.0
106480509	0.0	0.0
644694	0.0	0.0
106480508	0.0	1.0
100127902	0.0	0.0
106479559	0.0	1.0
79070	340.0	467.0
106479558	0.0	0.0
106479557	0.0	0.0
79072	576.0	512.0
106479556	0.0	0.0
106480501	0.0	0.0
79071	818.0	759.0
106479555	0.0	0.0
106480500	0.0	0.0
79074	1573.0	708.0
106480503	0.0	0.0
106479554	3.0	6.0
79073	10341.0	7347.0
257144	341.0	145.0
106480502	0.0	0.0
106479553	0.0	0.0
106479552	0.0	0.0
106480505	0.0	0.0
79075	88.0	178.0
100127905	0.0	0.0
106479551	8.0	2.0
106480504	0.0	0.0
79078	396.0	413.0
106479550	2.0	3.0
106480507	0.0	0.0
79077	1440.0	2357.0
100127907	75.0	33.0
106480506	0.0	0.0
80069	22.0	8.0
80067	1699.0	1284.0
284759	57.0	104.0
402317	3.0	0.0
284757	12.0	11.0
284756	17.0	27.0
106480510	0.0	0.0
80060	3.0	2.0
284751	18.0	57.0
80063	274.0	432.0
100874296	0.0	18.0
100874295	0.0	1.0
106480519	0.0	0.0
100874294	0.0	0.0
100874293	0.0	0.0
106479549	0.0	0.0
100874299	0.0	0.0
106479548	0.0	0.0
100874298	1.0	0.0
106479547	0.0	0.0
106479546	0.0	0.0
100996609	54.0	22.0
106479545	0.0	0.0
106480512	0.0	0.0
106480511	0.0	0.0
106479544	0.0	0.0
106479543	0.0	0.0
106480514	0.0	0.0
106480513	0.0	0.0
106479542	0.0	0.0
79065	4404.0	2768.0
100874292	7.0	1.0
106479541	5.0	0.0
106480516	0.0	0.0
100996600	0.0	0.0
79064	841.0	677.0
100874291	33.0	25.0
106480515	0.0	0.0
106479540	0.0	0.0
106480518	0.0	1.0
100874290	63.0	18.0
79066	3841.0	1557.0
106480517	0.0	0.0
79068	19298.0	2956.0
284749	5.0	12.0
80055	1842.0	424.0
106480521	12.0	10.0
80059	37.0	3.0
106480520	0.0	0.0
343521	5.0	10.0
80054	220.0	116.0
80052	6.0	0.0
729486	5.0	19.0
729484	0.0	1.0
100418910	11.0	10.0
