id	c1a570df-7a5f-44a1-9569-8a7eecb651d0	6c6c01b5-ee5b-4ef0-a44f-2b982033fe4c
84820	104.0	93.0
100132987	0.0	2.0
57209	1103.0	501.0
100288739	0.0	0.0
84809	700.0	327.0
84808	61.0	245.0
57210	423.0	2106.0
84804	510.0	1007.0
100288730	101.0	55.0
84807	330.0	127.0
441034	37.0	25.0
84812	330.0	655.0
57215	1668.0	1435.0
84811	1274.0	1176.0
57216	2470.0	318.0
57217	1533.0	1073.0
84814	133.0	36.0
100132992	1.0	5.0
57211	1638.0	107.0
100132994	0.0	0.0
57212	893.0	1402.0
57213	1776.0	1335.0
100132995	8.0	0.0
57214	58.0	199.0
105370242	0.0	0.0
286365	0.0	1.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	3.0	4.0
648791	183.0	18.0
359822	0.0	0.0
100129347	18.0	5.0
286370	1.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	3.0	2.0
130728	0.0	2.0
286380	1.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	2.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	16.0	10.0
100130311	156.0	189.0
100130310	0.0	0.0
130733	616.0	93.0
359844	0.0	1.0
359845	1245.0	538.0
727914	0.0	0.0
727915	0.0	0.0
100129325	0.0	0.0
100129320	12.0	1.0
646168	4.0	5.0
100129319	0.0	0.0
100130307	0.0	2.0
100129315	0.0	0.0
100130302	0.0	1.0
727910	520.0	789.0
100130301	9.0	7.0
345193	31.0	37.0
130749	17.0	38.0
646164	0.0	0.0
727909	1.0	1.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	10.0	0.0
646175	1.0	0.0
646174	0.0	0.0
115123	300.0	149.0
286333	64.0	41.0
286336	147.0	171.0
115106	1653.0	1415.0
100306975	12.0	2.0
115111	60.0	49.0
286343	1821.0	2667.0
286348	2.0	2.0
646193	1.0	1.0
100886964	0.0	0.0
646192	12.0	20.0
646196	0.0	0.0
646195	2456.0	3146.0
100534599	0.0	3.0
130700	0.0	0.0
100306951	37.0	116.0
100534595	4.0	5.0
100132911	0.0	0.0
100534592	0.0	0.0
100534593	13.0	20.0
286362	0.0	0.0
100132916	0.0	0.0
100240709	1.0	2.0
129684	5.0	0.0
57180	416.0	593.0
129685	1409.0	1750.0
100240707	0.0	0.0
727982	17.0	1.0
57185	3112.0	2996.0
727987	0.0	0.0
57186	2541.0	1580.0
57187	3577.0	4614.0
57188	189.0	563.0
57181	2814.0	2067.0
94122	267.0	1764.0
57182	3561.0	1382.0
727984	4.0	3.0
94121	1223.0	1551.0
94120	306.0	629.0
57184	466.0	684.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	3.0	1.0
57189	3545.0	2104.0
359792	5.0	5.0
127018	2341.0	1464.0
359793	0.0	0.0
100240711	1.0	1.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	0.0	1.0
100240713	0.0	0.0
94115	0.0	0.0
57190	4911.0	9038.0
727970	5.0	3.0
57191	60.0	64.0
166614	161.0	95.0
57198	1372.0	612.0
57192	617.0	1353.0
359799	0.0	0.0
57194	575.0	1309.0
727969	0.0	0.0
84798	643.0	2492.0
140004	0.0	0.0
84793	67.0	129.0
84792	2173.0	1797.0
84795	488.0	786.0
84791	470.0	1024.0
84790	2334.0	5439.0
154661	376.0	74.0
154664	0.0	0.0
166647	3127.0	709.0
127003	17.0	7.0
127002	114.0	194.0
115019	5.0	1.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	0.0	7.0
100130391	0.0	0.0
115024	2194.0	2766.0
142679	665.0	182.0
648729	13.0	7.0
142678	136.0	609.0
347894	0.0	0.0
102465436	0.0	0.0
94137	11.0	4.0
727991	0.0	4.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	7.0	6.0
100130386	2.0	2.0
94134	7201.0	4256.0
100130384	0.0	0.0
100130383	2.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	52.0	10.0
100129394	2.0	1.0
142683	0.0	0.0
142686	120.0	91.0
142685	0.0	6.0
152007	1998.0	648.0
152006	8378.0	4074.0
142689	18.0	0.0
140028	0.0	0.0
152002	557.0	786.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	1.0	0.0
345222	3.0	13.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	3.0	2.0
100130376	0.0	0.0
94160	0.0	58.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	62.0	997.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	542.0	572.0
100129385	0.0	2.0
100129387	820.0	721.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	0.0	8.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	3.0	0.0
102465451	0.0	0.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	0.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	796.0	4221.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	0.0	0.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	60.0	156.0
727964	0.0	0.0
100129361	1759.0	2854.0
102465461	0.0	0.0
102465460	0.0	1.0
646108	16.0	7.0
100129368	0.0	0.0
347853	0.0	0.0
102465479	0.0	0.0
102465478	0.0	1.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	17.0	51.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	431.0	5061.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	5.0	3.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	30.0	45.0
100129351	0.0	0.0
100129354	10.0	2.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	6.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	66.0	2.0
57105	34.0	27.0
57106	183.0	527.0
84726	2935.0	5252.0
57107	1317.0	1478.0
84725	894.0	920.0
57108	0.0	1.0
57101	99.0	72.0
84720	905.0	4463.0
57102	1316.0	1228.0
57103	583.0	636.0
84722	92.0	310.0
57104	8064.0	12215.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	286.0	1519.0
102465499	0.0	0.0
100288713	9.0	0.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	365.0	9.0
57110	120.0	29.0
57111	2731.0	5924.0
84706	1123.0	5988.0
84705	466.0	1215.0
84708	1152.0	1378.0
84707	829.0	136.0
57116	21.0	23.0
57117	2193.0	2252.0
57118	698.0	309.0
57119	3.0	0.0
57113	0.0	0.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	0.0	1.0
100288702	0.0	0.0
57120	4928.0	2878.0
57121	617.0	236.0
57122	2280.0	2331.0
201456	124.0	326.0
127086	0.0	0.0
57127	3.0	5.0
57128	1927.0	1605.0
57129	2108.0	2771.0
84747	3378.0	1814.0
57124	1887.0	938.0
57125	877.0	702.0
57126	11.0	532.0
84740	2.0	3.0
152078	573.0	21.0
127074	0.0	0.0
57130	1225.0	3912.0
57132	5061.0	4278.0
84727	122.0	447.0
127077	0.0	0.0
84735	12.0	5.0
84734	141.0	90.0
57139	82.0	719.0
115098	340.0	1520.0
201475	7211.0	3963.0
57134	896.0	3176.0
57135	0.0	0.0
57136	4956.0	8809.0
84733	81.0	178.0
57142	40829.0	59998.0
57143	394.0	447.0
57144	279.0	7.0
201477	0.0	1.0
57140	1320.0	3552.0
57149	5176.0	4879.0
84767	0.0	0.0
140032	0.0	0.0
84769	557.0	1385.0
57146	4648.0	5892.0
57147	1230.0	1574.0
84766	352.0	469.0
84765	545.0	750.0
57148	5387.0	7846.0
152015	501.0	15.0
57152	2.0	1.0
57153	9324.0	12136.0
166655	0.0	0.0
57154	1584.0	1760.0
84749	1648.0	1871.0
57150	893.0	331.0
57151	0.0	0.0
84759	816.0	677.0
140043	0.0	0.0
57156	394.0	647.0
57157	1755.0	1006.0
139060	1.0	0.0
84752	243.0	561.0
57158	1260.0	54.0
57159	0.0	10.0
84750	708.0	173.0
152024	0.0	0.0
139067	0.0	0.0
139065	407.0	85.0
94104	3246.0	1960.0
94103	2691.0	12478.0
96764	1524.0	2740.0
94107	2046.0	3770.0
57165	75.0	27.0
94101	3468.0	2607.0
57161	2689.0	171.0
57162	6659.0	459.0
57167	11.0	27.0
57168	100.0	157.0
57169	2703.0	5056.0
84787	81.0	325.0
57175	672.0	4069.0
57176	377.0	1789.0
57171	769.0	1823.0
57172	8.0	2.0
84779	0.0	0.0
57178	7691.0	13347.0
139081	0.0	0.0
84775	559.0	822.0
57179	7047.0	8730.0
84777	96.0	67.0
84771	12.0	21.0
113655	245.0	3547.0
732538	5.0	1.0
353323	0.0	0.0
353322	637.0	210.0
353324	14.0	8.0
100996279	0.0	0.0
149603	4148.0	9640.0
341333	0.0	0.0
343990	702.0	1897.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	13.0	18.0
84900	113.0	224.0
84902	897.0	1627.0
149628	237.0	29.0
84901	1818.0	4612.0
341315	324.0	47.0
113622	123.0	649.0
353355	136.0	235.0
149643	3.0	3.0
150622	1.0	1.0
100852408	0.0	0.0
100852409	0.0	1.0
100852406	0.0	0.0
100852407	0.0	2.0
642513	0.0	0.0
100852405	0.0	0.0
642517	42.0	55.0
100852410	61.0	68.0
84919	11035.0	4807.0
84918	4890.0	7439.0
389322	11.0	45.0
390311	0.0	0.0
389320	3.0	0.0
390313	0.0	0.0
84915	366.0	516.0
84914	1143.0	3969.0
497190	7.0	4.0
84916	4210.0	1770.0
84922	734.0	1101.0
390318	0.0	0.0
84924	958.0	715.0
84923	1248.0	2083.0
84920	344.0	229.0
123016	1949.0	3160.0
497189	0.0	9.0
642521	0.0	0.0
390320	0.0	0.0
84908	1635.0	1795.0
390321	0.0	0.0
353376	1.0	10.0
390322	0.0	0.0
390323	0.0	0.0
654502	9.0	3.0
84909	1980.0	782.0
390324	0.0	0.0
654503	0.0	2.0
84904	161.0	271.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	11.0	4.0
84905	190.0	458.0
84911	227.0	300.0
390329	0.0	0.0
84910	4875.0	8114.0
84913	620.0	62.0
84912	1071.0	294.0
113691	23.0	18.0
642538	0.0	0.0
113675	161.0	1359.0
84937	1426.0	1877.0
84936	426.0	2528.0
84939	839.0	1567.0
84938	1562.0	838.0
84944	16.0	8.0
57325	1367.0	1982.0
57326	4838.0	6212.0
84946	1167.0	1515.0
84945	3374.0	1730.0
84940	71.0	13.0
389336	426.0	71.0
389337	2104.0	4416.0
84942	263.0	390.0
84941	42.0	3768.0
642546	0.0	2.0
343930	0.0	0.0
84929	4.0	0.0
389333	30.0	124.0
84926	3042.0	6245.0
84925	1498.0	1532.0
84928	2458.0	3532.0
57336	497.0	368.0
84933	353.0	875.0
84932	3402.0	1543.0
57337	2283.0	1157.0
84935	1506.0	210.0
57338	20.0	11.0
84934	588.0	1838.0
57332	77.0	702.0
57333	370.0	751.0
84931	1.0	0.0
84930	873.0	1099.0
57335	469.0	182.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	3.0	5.0
390352	5.0	3.0
390354	769.0	243.0
389362	722.0	518.0
150677	0.0	0.0
150678	1095.0	2870.0
377381	116.0	67.0
162655	602.0	190.0
390363	2.0	0.0
147040	511.0	897.0
343901	9.0	0.0
149699	0.0	0.0
150684	1165.0	1417.0
150681	0.0	0.0
159013	1437.0	1448.0
221504	3.0	4.0
103752581	10.0	2.0
389386	1.0	1.0
389383	4.0	7.0
389384	2.0	0.0
123041	24.0	14.0
162681	474.0	133.0
123036	15064.0	13040.0
103752587	0.0	1.0
150696	2877.0	4022.0
103752588	0.0	0.0
103752589	11.0	4.0
103752583	0.0	0.0
103752584	65.0	2.0
103752585	0.0	0.0
103752586	0.0	1.0
390340	0.0	0.0
389376	0.0	1.0
221527	87.0	398.0
390394	0.0	0.0
149647	0.0	0.0
389396	0.0	0.0
123099	651.0	12550.0
389395	0.0	0.0
123096	744.0	789.0
137682	1190.0	7096.0
390378	0.0	0.0
221545	703.0	980.0
221547	4.0	14.0
147011	25.0	105.0
147007	901.0	2898.0
100996295	0.0	3.0
137695	1466.0	3537.0
162632	39.0	46.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	70.0	686.0
100996280	0.0	0.0
94240	531.0	869.0
94241	3695.0	20625.0
94236	0.0	0.0
94235	0.0	0.0
94234	166.0	8.0
94239	9694.0	9390.0
94233	8.0	1.0
390294	0.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	13.0	77.0
150590	261.0	502.0
94274	934.0	67.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	2.0	0.0
414766	17.0	27.0
414767	0.0	0.0
654434	125.0	299.0
400123	3.0	0.0
400121	0.0	1.0
57221	4954.0	10444.0
84838	1419.0	1654.0
400120	12.0	0.0
84837	703.0	201.0
84839	2.0	0.0
57226	2874.0	3290.0
84844	1045.0	1786.0
84847	14.0	1.0
57228	831.0	601.0
57222	7433.0	20463.0
402779	0.0	0.0
402778	397.0	1854.0
57223	9124.0	8363.0
57224	1083.0	250.0
84842	17.0	118.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	1.0
642448	2.0	3.0
642461	0.0	0.0
642460	10.0	30.0
414777	1684.0	1178.0
414778	31.0	13.0
57231	5579.0	5438.0
400110	3.0	1.0
57232	265.0	221.0
654427	4.0	21.0
84826	0.0	0.0
654429	1.0	51.0
84833	7948.0	4122.0
84836	8514.0	9426.0
84830	604.0	33.0
57234	157.0	354.0
84832	0.0	0.0
654433	742.0	520.0
9001	75.0	14.0
9002	21.0	41.0
642475	126.0	1650.0
84859	2135.0	1679.0
84867	19.0	14.0
84866	1534.0	7449.0
84869	2461.0	2684.0
84868	458.0	733.0
654463	0.0	2.0
84865	101.0	344.0
84864	1432.0	1439.0
84861	336.0	1333.0
9014	1208.0	1554.0
9015	251.0	165.0
9013	706.0	602.0
9019	19298.0	7535.0
9016	466.0	394.0
341392	9.0	4.0
84848	7.0	15.0
84856	232.0	23.0
84858	1319.0	135.0
84852	135.0	250.0
102725176	3.0	0.0
84851	772.0	491.0
642477	29.0	0.0
84850	0.0	0.0
105376946	0.0	2.0
9025	951.0	747.0
9026	822.0	1749.0
9023	574.0	98.0
113612	1819.0	285.0
9024	6.0	9.0
642493	1.0	1.0
9027	0.0	25.0
9028	20.0	680.0
400165	0.0	0.0
9021	12921.0	2865.0
9022	41.0	270.0
9020	673.0	651.0
84889	216.0	11.0
84888	5904.0	7307.0
654483	7.0	34.0
84885	489.0	2414.0
654486	0.0	0.0
84886	9386.0	4128.0
84881	738.0	1002.0
642489	72.0	33.0
84883	757.0	1117.0
654480	4.0	5.0
9037	6366.0	494.0
9034	260.0	110.0
9038	0.0	0.0
9039	6119.0	3809.0
400156	4.0	4.0
9032	0.0	0.0
9033	0.0	9.0
9031	3885.0	6071.0
84878	355.0	1395.0
84879	213.0	53.0
84874	714.0	963.0
84873	0.0	0.0
84876	709.0	1894.0
84875	444.0	6230.0
84870	916.0	84.0
84872	450.0	1082.0
84871	13.0	62.0
9047	37.0	67.0
9048	27.0	895.0
9045	38027.0	36765.0
9046	87.0	118.0
9049	616.0	1311.0
106480985	3.0	2.0
9040	1577.0	3358.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	9.0
9043	5950.0	5583.0
400141	298.0	74.0
106480989	0.0	1.0
9044	2358.0	1846.0
106480988	0.0	0.0
57282	19.0	12.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	0.0	4.0
414753	0.0	0.0
414754	0.0	1.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	1.0
341356	0.0	0.0
9058	717.0	51.0
9056	514.0	509.0
9057	635.0	210.0
341350	24.0	3.0
9050	1594.0	1309.0
106480996	0.0	0.0
9051	27.0	57.0
106480995	0.0	0.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	2686.0	2296.0
9054	1301.0	1602.0
9055	271.0	1551.0
106480999	0.0	0.0
9052	2978.0	23683.0
9053	4405.0	4605.0
84899	1538.0	1795.0
282569	0.0	0.0
400129	6.0	15.0
84896	6381.0	5394.0
84895	373.0	837.0
400128	274.0	277.0
84898	10352.0	3065.0
84897	1362.0	1490.0
400126	12.0	27.0
654499	0.0	0.0
84892	694.0	1792.0
414764	69.0	0.0
84891	0.0	1.0
414765	22.0	20.0
84894	118.0	93.0
84893	1499.0	3170.0
414760	3.0	5.0
414761	39.0	57.0
84890	4151.0	2580.0
341346	3.0	3.0
9069	7161.0	2944.0
414926	0.0	3.0
9068	1032.0	69.0
106479979	0.0	0.0
729004	4.0	0.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	7.0	15.0
9061	6371.0	5863.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	2738.0	18099.0
106480964	0.0	0.0
106479971	0.0	0.0
106479970	0.0	0.0
106480967	0.0	0.0
9066	1536.0	5826.0
106480966	0.0	0.0
9063	2417.0	1254.0
729009	141.0	200.0
106480969	0.0	1.0
9064	823.0	921.0
106480968	0.0	0.0
106480970	1.0	7.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	4.0	27.0
106479969	0.0	2.0
9079	4712.0	517.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	6.0	0.0
9073	9282.0	383.0
106479962	0.0	1.0
106480973	0.0	0.0
9070	4136.0	12845.0
106479961	0.0	0.0
106480976	0.0	0.0
9071	201.0	18.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	4477.0	435.0
390402	0.0	0.0
106480978	0.0	0.0
9077	305.0	17.0
390403	0.0	0.0
106480977	0.0	0.0
9074	0.0	7.0
9075	7.0	1.0
106480979	0.0	0.0
100996387	0.0	0.0
390407	0.0	1.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	4.0	13.0
729025	23.0	1.0
106480949	0.0	0.0
106480948	1.0	0.0
730013	41.0	2.0
137529	0.0	1.0
730010	6.0	2.0
106479999	3.0	0.0
729020	1.0	2.0
113510	1421.0	734.0
106479998	0.0	0.0
729023	0.0	6.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	2.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	1.0	0.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	13.0	668.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	4.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	644.0	9519.0
57403	3984.0	3648.0
57404	2534.0	2757.0
57405	90.0	276.0
389416	6.0	1.0
149501	6.0	41.0
9080	12.0	31.0
106480950	0.0	0.0
57406	653.0	218.0
57407	661.0	5358.0
57408	1.0	2.0
730005	25.0	19.0
57409	1273.0	3763.0
106480959	0.0	0.0
729013	1581.0	1882.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	0.0	1.0
106479986	0.0	0.0
9094	920.0	4072.0
106479985	0.0	0.0
106480952	0.0	1.0
9095	319.0	89.0
106479984	5.0	0.0
106480951	0.0	4.0
9092	313.0	1438.0
106479983	0.0	2.0
106480954	0.0	0.0
9093	1604.0	8821.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	133.0	48.0
106479981	0.0	0.0
106480956	0.0	0.0
9099	428.0	186.0
106479980	0.0	1.0
106480955	0.0	0.0
9096	601.0	153.0
106480958	0.0	0.0
9097	5727.0	9123.0
106480957	0.0	0.0
57413	612.0	371.0
57414	2763.0	7989.0
57415	2835.0	5209.0
389404	22.0	3.0
9091	672.0	8673.0
57410	1372.0	4718.0
389400	0.0	0.0
106480961	0.0	0.0
57412	3.0	14.0
106480960	3.0	1.0
57418	166.0	994.0
57419	1727.0	1247.0
106480927	0.0	0.0
106479938	0.0	0.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	4.0	2.0
106479935	13.0	1.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	0.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	1480.0	199.0
390433	0.0	0.0
106480921	6.0	3.0
106480920	0.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	0.0
390437	0.0	0.0
106480925	0.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	0.0	2.0
389434	13.0	107.0
642402	0.0	0.0
106479929	1.0	0.0
106479928	0.0	0.0
106479927	5.0	1.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	0.0	0.0
106479922	0.0	0.0
106479921	0.0	0.0
390440	0.0	1.0
106479920	0.0	0.0
390441	0.0	0.0
353497	79.0	306.0
390442	0.0	0.0
106480930	0.0	1.0
390443	0.0	0.0
389432	2685.0	54.0
106480932	0.0	0.0
390445	3.0	0.0
106480931	0.0	0.0
106480934	0.0	0.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	112.0	5.0
106480935	0.0	2.0
389428	0.0	0.0
341405	0.0	0.0
389422	19.0	19.0
642413	0.0	1.0
106479919	0.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	0.0	0.0
106480904	0.0	0.0
106480907	0.0	4.0
106479958	0.0	1.0
106479957	0.0	0.0
106480906	0.0	0.0
106480909	6.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	0.0	0.0
106479953	0.0	0.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	1.0	0.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	7.0	4.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	0.0
106480902	0.0	0.0
57446	2371.0	3297.0
57447	19063.0	3572.0
390418	0.0	0.0
100996331	0.0	0.0
57448	6033.0	6271.0
390419	0.0	0.0
57449	265.0	581.0
389458	0.0	0.0
642425	0.0	0.0
642424	0.0	1.0
100125556	159.0	335.0
106479949	0.0	0.0
106480916	1.0	2.0
106479948	0.0	0.0
106480915	0.0	2.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	1.0
106479946	0.0	0.0
106479945	2.0	1.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	0.0	0.0
642443	4.0	3.0
106479942	0.0	0.0
106479941	0.0	0.0
106479940	0.0	0.0
390421	0.0	11.0
57451	447.0	59.0
106480910	0.0	2.0
57452	628.0	208.0
390423	0.0	0.0
414919	327.0	2540.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	237.0	863.0
106480913	0.0	0.0
57458	1065.0	216.0
390429	0.0	0.0
57459	3477.0	2605.0
57453	26.0	49.0
57455	311.0	955.0
57456	3386.0	3406.0
106479939	0.0	0.0
390472	0.0	10.0
162540	0.0	2.0
150554	10.0	44.0
729082	10539.0	6683.0
729085	522.0	2182.0
729079	2.0	2.0
390483	0.0	1.0
730061	4.0	7.0
150568	0.0	3.0
729073	9.0	2.0
497258	299.0	352.0
106479916	0.0	0.0
106479915	1.0	0.0
106479914	0.0	0.0
106479913	0.0	0.0
106479912	0.0	0.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1806.0	1665.0
730092	312.0	31.0
730091	411.0	323.0
150577	0.0	2.0
150572	1039.0	2.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	2.0	0.0
106479903	0.0	3.0
102546227	0.0	0.0
106479902	0.0	0.0
730087	163.0	226.0
106479901	0.0	0.0
106479900	0.0	0.0
730086	2.0	2.0
729097	17.0	25.0
389493	150.0	324.0
221613	0.0	0.0
729096	32.0	12.0
729092	2.0	10.0
729046	45.0	71.0
729042	2.0	0.0
729041	10.0	25.0
730029	150.0	63.0
730023	5.0	3.0
729032	0.0	0.0
730016	0.0	0.0
730058	0.0	0.0
730052	4.0	0.0
730051	813.0	1323.0
221662	412.0	4291.0
150538	1.0	1.0
162515	123.0	3.0
162517	2.0	2.0
729059	0.0	2.0
162514	68.0	16.0
730041	8.0	5.0
149563	359.0	4107.0
221656	1817.0	2170.0
729050	0.0	1.0
221687	171.0	25.0
221692	280.0	755.0
162494	74.0	157.0
654391	7.0	2.0
198437	1.0	0.0
257629	0.0	3.0
267004	32.0	4.0
149499	0.0	1.0
162466	7.0	6.0
255022	0.0	3.0
162461	31.0	17.0
267010	0.0	0.0
267012	0.0	0.0
267013	0.0	0.0
150472	743.0	953.0
255031	168.0	497.0
255025	0.0	0.0
101101692	135.0	31.0
255027	2280.0	4554.0
267002	698.0	474.0
150483	9.0	0.0
282617	0.0	1.0
282618	0.0	2.0
282616	0.0	2.0
644990	58.0	24.0
9103	38.0	44.0
9100	5322.0	3932.0
9101	4510.0	4695.0
644994	0.0	1.0
9107	4382.0	3081.0
9104	185.0	11.0
400242	156.0	225.0
84959	417.0	116.0
255061	0.0	8.0
84958	469.0	1536.0
654319	1.0	4.0
100996315	4.0	8.0
84966	422.0	125.0
57348	524.0	103.0
282679	225.0	582.0
84968	5.0	8.0
84967	852.0	1559.0
84962	1940.0	1462.0
57343	970.0	1599.0
654320	0.0	0.0
255057	4.0	58.0
84961	2254.0	2925.0
654321	5.0	3.0
400238	2.0	0.0
654322	0.0	5.0
84964	41.0	72.0
400236	94.0	96.0
644988	1.0	0.0
84960	9.0	86.0
642326	0.0	0.0
9113	4438.0	3875.0
9114	2694.0	6036.0
9111	1585.0	1350.0
9112	807.0	2727.0
9117	4983.0	5035.0
9118	11.0	4.0
414899	0.0	1.0
100996307	126.0	137.0
100996306	0.0	0.0
84948	156.0	1135.0
9110	3131.0	5252.0
84947	1026.0	910.0
84955	2217.0	3270.0
84954	255.0	794.0
84957	40.0	132.0
100996301	0.0	256.0
84951	4813.0	243.0
84950	3410.0	3383.0
84953	107.0	103.0
400224	0.0	31.0
84952	2511.0	393.0
644998	1.0	1.0
9108	120.0	71.0
642337	0.0	1.0
644997	0.0	2.0
9124	21311.0	1552.0
9125	2767.0	3228.0
