id	a19d9498-5d19-4aef-9db9-d62deef77142	dcaf948d-c02a-4b7b-913b-e91c74b7641c
100507173	20.0	9.0
26205	1533.0	640.0
132625	0.0	0.0
28864	2.0	0.0
100507171	226.0	24.0
28865	18.0	2.0
26207	1015.0	2360.0
100507178	17.0	3.0
26206	47.0	10.0
28869	2.0	0.0
100131493	0.0	0.0
28862	66.0	14.0
28863	5.0	0.0
28861	4.0	0.0
53833	68.0	38.0
53834	1431.0	664.0
53831	68.0	169.0
53832	2349.0	1060.0
53838	2052.0	1184.0
53836	369.0	58.0
144608	88.0	6.0
28833	1.0	0.0
28834	102.0	1476.0
28831	1.0	0.0
100750245	0.0	0.0
28832	5.0	2.0
100750246	1.0	0.0
100750247	1.0	14.0
100131481	0.0	0.0
53840	52.0	34.0
53841	1.0	6.0
28830	0.0	0.0
53842	0.0	0.0
100131478	3.0	2.0
28847	8.0	3.0
102060282	12.0	2.0
28819	0.0	0.0
28817	481.0	86.0
28818	6.0	0.0
100131469	0.0	0.0
28811	6.0	3.0
28812	9.0	1.0
28810	4.0	5.0
28815	1084.0	122.0
28816	399.0	137.0
28813	691.0	2041.0
100507143	0.0	0.0
28814	127.0	8.0
51201	811.0	297.0
119687	0.0	0.0
51200	254.0	5.0
51203	537.0	2838.0
51202	46.0	8.0
51205	1464.0	686.0
51204	1270.0	2154.0
51207	10.0	4.0
51206	5.0	0.0
119682	0.0	0.0
51209	169.0	35.0
51208	14.0	6.0
28828	0.0	0.0
100507135	9.0	0.0
28829	0.0	0.0
100131457	2.0	0.0
28822	273.0	235.0
28823	466.0	173.0
28820	800.0	73.0
100131454	14.0	1.0
28821	18.0	31.0
28826	47.0	0.0
28827	0.0	0.0
100131451	6.0	5.0
28824	36.0	1.0
28825	792.0	3299.0
119678	0.0	1.0
119679	0.0	0.0
89801	347.0	147.0
51214	27.0	1.0
51213	0.0	0.0
51218	2248.0	1630.0
286183	5.0	2.0
286184	0.0	0.0
286186	0.0	0.0
286187	16.0	0.0
286189	11.0	1.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	0.0
89839	72.0	78.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	3736.0	251.0
51225	678.0	249.0
286190	3.0	3.0
89832	8.0	0.0
51224	1.0	1.0
51227	1060.0	428.0
51226	768.0	906.0
51228	3174.0	841.0
347613	0.0	0.0
28808	0.0	0.0
28809	458.0	642.0
28806	2.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	45.0	1.0
28800	1.0	0.0
28801	4.0	0.0
28804	144.0	12.0
28805	0.0	0.0
28802	4.0	4.0
28803	71.0	159.0
51230	2641.0	2466.0
90809	1509.0	855.0
51232	9062.0	2294.0
51231	2021.0	894.0
51234	3863.0	2702.0
51233	8.0	2.0
89822	70.0	8.0
51236	1789.0	724.0
51237	791.0	1034.0
51239	481.0	229.0
90806	1126.0	512.0
100507102	97.0	74.0
129049	322.0	410.0
154007	522.0	227.0
26279	23.0	19.0
203859	56.0	3.0
26272	682.0	249.0
26271	314.0	578.0
26273	1933.0	12692.0
26276	894.0	511.0
26275	1445.0	295.0
26278	1093.0	491.0
26277	2910.0	1253.0
26270	618.0	292.0
26285	0.0	0.0
26284	2674.0	6425.0
26287	7.0	8.0
26286	3252.0	1380.0
26289	7375.0	252.0
26281	5.0	0.0
26280	74.0	36.0
100507127	41.0	0.0
100507125	0.0	2.0
129025	2.0	0.0
26258	2016.0	2207.0
26257	14.0	2.0
26259	1067.0	419.0
26251	4.0	1.0
168667	140.0	13.0
26254	4.0	1.0
26253	1.0	51.0
26256	439.0	80.0
144699	653.0	223.0
26255	0.0	1.0
100507114	44.0	0.0
100507113	8.0	1.0
100507118	7.0	2.0
100507117	2.0	1.0
26269	962.0	726.0
26268	2550.0	558.0
201229	842.0	469.0
26261	72.0	2.0
119696	0.0	0.0
26260	2074.0	1037.0
26263	1260.0	642.0
119694	0.0	0.0
26262	3068.0	1677.0
201232	305.0	69.0
119695	0.0	0.0
26267	290.0	101.0
26266	35.0	30.0
119692	0.0	0.0
130074	7921.0	1646.0
129080	695.0	84.0
28899	0.0	0.0
26235	801.0	703.0
26238	39.0	6.0
28897	1.0	0.0
28898	9.0	8.0
100750225	35.0	1.0
26239	0.0	0.0
28891	12.0	3.0
28892	15.0	0.0
26230	412.0	170.0
201243	1.0	0.0
28890	0.0	0.0
26232	1360.0	65.0
28895	4.0	0.0
26231	217.0	14.0
28896	7.0	2.0
26234	5130.0	3523.0
28893	10.0	1.0
26233	850.0	534.0
28894	0.0	1.0
144638	6.0	3.0
132660	437.0	585.0
26247	0.0	0.0
26246	0.0	0.0
26249	231.0	114.0
26248	0.0	0.0
100510707	0.0	0.0
201255	1264.0	336.0
26240	957.0	236.0
201254	1824.0	847.0
26242	0.0	0.0
26245	0.0	0.0
252839	7219.0	3082.0
132671	868.0	82.0
130013	23.0	1.0
28877	0.0	1.0
28878	24.0	33.0
28875	32.0	2.0
28876	37.0	26.0
201259	2.0	1.0
28879	0.0	0.0
26219	2.0	0.0
492311	569.0	247.0
168620	20.0	2.0
28870	7.0	3.0
201266	2527.0	1497.0
28873	0.0	0.0
28874	87.0	2.0
26212	4.0	61.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	161.0	34.0
26225	1573.0	1908.0
28888	1.0	0.0
26224	2865.0	2705.0
28889	0.0	0.0
26227	7549.0	1303.0
28886	0.0	0.0
26226	17.0	6.0
28887	0.0	0.0
26229	2507.0	710.0
26228	6.0	3.0
28880	0.0	0.0
28881	2.0	0.0
28884	0.0	0.0
26220	124.0	124.0
28885	4.0	2.0
26223	0.0	0.0
28882	42.0	238.0
28883	4.0	0.0
492307	0.0	0.0
492303	61.0	6.0
105369550	1.0	0.0
100287114	0.0	0.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	1.0
5607	1284.0	476.0
5608	583.0	50.0
5609	2244.0	627.0
5600	625.0	230.0
5601	2421.0	1575.0
5602	191.0	315.0
5603	4724.0	1992.0
5604	1696.0	1326.0
5605	7134.0	2313.0
5606	3910.0	824.0
5620	0.0	0.0
5618	5017.0	3120.0
5619	0.0	0.0
5610	2008.0	1262.0
5611	4342.0	3158.0
5612	1982.0	1127.0
5613	1415.0	685.0
5616	0.0	1.0
5617	0.0	0.0
105370578	1.0	0.0
5630	11.0	4.0
5631	1677.0	1212.0
166379	306.0	175.0
166378	410.0	205.0
5629	137.0	50.0
100133941	45256.0	133504.0
5621	11381.0	2295.0
5623	280.0	77.0
5624	5.0	17.0
5625	1315.0	596.0
5626	0.0	0.0
5627	2368.0	712.0
5628	0.0	0.0
5641	4940.0	2928.0
5634	2924.0	1749.0
5635	2825.0	686.0
100133957	21.0	2.0
5636	1247.0	882.0
5638	548.0	269.0
5639	1063.0	140.0
5650	2567.0	31.0
5651	2.0	0.0
5652	15327.0	3481.0
5653	2401.0	45.0
5644	7.0	1.0
5645	19.0	0.0
5646	29.0	20.0
5648	229.0	4.0
5649	670.0	32.0
100131309	0.0	0.0
5660	83489.0	55191.0
5662	443.0	105.0
5663	4083.0	3571.0
5664	1284.0	533.0
3002	19.0	72.0
347281	0.0	0.0
100131302	0.0	0.0
3001	90.0	154.0
3000	82.0	18.0
51360	1028.0	1079.0
51362	862.0	1123.0
51361	1052.0	468.0
51364	498.0	164.0
100287191	0.0	2.0
51363	2619.0	3121.0
51366	4752.0	2819.0
89978	286.0	160.0
100287193	3.0	3.0
51365	12.0	62.0
51368	4103.0	1207.0
5654	6698.0	17121.0
5655	1699.0	48.0
51367	960.0	277.0
90956	2744.0	850.0
5657	2.0	6.0
90957	1341.0	420.0
89970	1580.0	844.0
5670	1.0	0.0
5671	0.0	0.0
5672	93.0	9.0
347273	15.0	6.0
5673	5.0	5.0
90952	1752.0	721.0
5675	0.0	0.0
347275	0.0	0.0
3013	49.0	109.0
3012	250.0	398.0
3010	3.0	15.0
51371	3676.0	4843.0
3009	2.0	18.0
100287183	0.0	0.0
3008	9.0	25.0
51373	775.0	280.0
3007	11.0	48.0
51372	3963.0	2118.0
51375	1407.0	502.0
3006	2996.0	8350.0
51374	5648.0	2856.0
3005	16253.0	9205.0
51377	1167.0	701.0
3004	100.0	27.0
3003	60.0	60.0
51379	597.0	290.0
51378	26.0	0.0
5669	1.0	0.0
5680	0.0	0.0
5681	3184.0	456.0
5682	3357.0	1635.0
5683	847.0	667.0
5684	3755.0	3698.0
5685	5872.0	5494.0
347265	29.0	44.0
5686	4354.0	4867.0
3024	0.0	0.0
3021	39595.0	22634.0
3020	1571.0	1224.0
100287177	0.0	0.0
51380	1463.0	184.0
100287178	0.0	0.0
51382	3076.0	1619.0
100287173	0.0	0.0
51384	2.0	0.0
3018	0.0	0.0
51386	16829.0	4430.0
3017	797.0	2996.0
51385	667.0	122.0
51388	1411.0	563.0
3015	6639.0	9767.0
100287171	291.0	60.0
3014	1504.0	889.0
5676	0.0	0.0
51389	2644.0	2348.0
5678	2.0	1.0
5690	5262.0	1960.0
5691	4331.0	2252.0
5692	10815.0	6911.0
5693	6476.0	4516.0
347252	4.0	4.0
5694	4675.0	2108.0
5695	6496.0	5348.0
5696	4250.0	2945.0
5697	20.0	3.0
3035	3825.0	1794.0
3034	2.0	0.0
3033	4799.0	1495.0
3032	7557.0	3203.0
3031	1.0	0.0
3030	15380.0	4922.0
51390	2531.0	930.0
51393	387.0	296.0
3029	1404.0	963.0
3028	4616.0	2471.0
51397	1038.0	1134.0
3026	79.0	11.0
51399	2148.0	1183.0
51398	6774.0	2848.0
5687	1176.0	2489.0
5688	6320.0	5915.0
5689	8280.0	8425.0
129401	653.0	367.0
347240	243.0	213.0
129402	0.0	0.0
3046	2.0	0.0
3045	0.0	1.0
3044	0.0	0.0
3043	475.0	275.0
3042	0.0	0.0
3040	150.0	14.0
374900	427.0	172.0
3039	8.0	0.0
3038	2779.0	81.0
3037	95.0	148.0
374907	360.0	132.0
3036	3.0	2.0
5698	1017.0	1303.0
5699	1430.0	720.0
90990	413.0	110.0
90993	2841.0	2333.0
3055	661.0	486.0
3054	5925.0	1559.0
3053	1.0	0.0
100287144	0.0	0.0
3052	1087.0	554.0
3051	0.0	0.0
3050	0.0	0.0
100287140	0.0	0.0
3049	0.0	0.0
3048	4.0	0.0
3047	0.0	0.0
90987	662.0	356.0
3060	0.0	0.0
374920	783.0	298.0
3068	14949.0	8818.0
3067	37.0	5.0
374928	282.0	101.0
3066	5954.0	5998.0
3065	6278.0	1353.0
3064	6342.0	2173.0
3062	0.0	0.0
3061	2.0	0.0
3059	1435.0	1136.0
3071	851.0	1030.0
3070	554.0	455.0
3078	8.0	1.0
3077	590.0	227.0
100287128	9.0	11.0
3075	1413.0	1952.0
3074	5242.0	4791.0
3073	3900.0	2075.0
374918	8.0	21.0
3069	33405.0	20479.0
3082	374.0	75.0
3081	1174.0	2899.0
3080	0.0	0.0
53938	908.0	518.0
28976	2715.0	578.0
28977	1953.0	1768.0
28974	4115.0	2464.0
100131388	1.0	0.0
3087	327.0	320.0
28978	1255.0	1356.0
3084	2119.0	298.0
3083	6.0	7.0
28972	4986.0	1893.0
53940	0.0	0.0
28973	4628.0	1854.0
28970	1123.0	337.0
28971	1043.0	332.0
53944	1000.0	560.0
53942	1.0	0.0
53947	1043.0	348.0
3093	3710.0	4146.0
3092	2736.0	1403.0
3091	5492.0	5050.0
3090	1103.0	266.0
28987	3711.0	758.0
28988	7348.0	2655.0
132989	231.0	81.0
100131378	7.0	6.0
3099	4290.0	5022.0
28985	1723.0	996.0
3098	11548.0	8054.0
28986	1339.0	823.0
3097	1023.0	1131.0
100507299	35.0	16.0
3096	1255.0	756.0
100131374	0.0	0.0
28989	902.0	579.0
100507297	153.0	31.0
3094	11628.0	8795.0
337986	0.0	0.0
100131370	0.0	0.0
28983	120.0	62.0
28984	1413.0	384.0
28981	539.0	191.0
374819	489.0	98.0
26322	0.0	0.0
28982	442.0	238.0
129303	1123.0	605.0
100131369	5.0	0.0
28954	155.0	46.0
28955	345.0	77.0
28952	1612.0	405.0
100131366	2.0	0.0
65944	0.0	0.0
337979	0.0	0.0
28958	2787.0	708.0
337978	0.0	0.0
28959	6263.0	3020.0
337977	0.0	0.0
28956	2176.0	1572.0
337976	0.0	0.0
28957	656.0	454.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3217.0	2243.0
337980	0.0	0.0
51300	2614.0	1433.0
51302	447.0	5.0
89910	2833.0	1516.0
51301	142.0	51.0
51304	4061.0	2102.0
51303	1247.0	703.0
51306	2058.0	639.0
51305	1.0	8.0
51308	321.0	26.0
51307	3240.0	1455.0
51309	1766.0	1108.0
130340	138.0	92.0
100131358	2.0	2.0
28965	1257.0	35.0
28966	485.0	387.0
26301	446.0	127.0
337969	0.0	0.0
28964	4090.0	832.0
337968	0.0	0.0
28969	5652.0	3796.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	67.0	17.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	288.0	74.0
337973	0.0	0.0
337972	0.0	0.0
360200	105.0	3.0
337971	0.0	0.0
337970	0.0	0.0
28962	830.0	1249.0
51311	43.0	147.0
51310	3059.0	797.0
28960	993.0	590.0
51313	5901.0	3133.0
51312	4276.0	808.0
51315	1684.0	851.0
51314	11.0	1.0
51317	2049.0	658.0
360205	1.0	8.0
51316	71.0	15.0
51319	890.0	752.0
360203	0.0	0.0
51318	1529.0	1180.0
374864	132.0	9.0
28938	181.0	26.0
100507267	0.0	0.0
28939	4.0	0.0
374860	72.0	175.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	5.0	0.0
28930	6.0	13.0
28931	0.0	0.0
374868	1255.0	414.0
100507266	89.0	11.0
28936	0.0	0.0
28937	231.0	212.0
28934	0.0	1.0
28935	188.0	60.0
337963	0.0	0.0
337960	0.0	0.0
51320	3320.0	1962.0
51322	6448.0	3312.0
53981	2238.0	1849.0
51321	2728.0	2699.0
51324	4807.0	2668.0
89932	735.0	68.0
51326	31.0	1.0
51327	0.0	0.0
51329	95.0	21.0
28949	0.0	0.0
100507257	33.0	1.0
132946	119.0	10.0
100507251	0.0	0.0
28943	204.0	59.0
65975	8.0	1.0
28941	462.0	38.0
65977	745.0	584.0
28942	61.0	1.0
28947	0.0	0.0
132949	821.0	389.0
65979	2307.0	894.0
28948	0.0	0.0
100507254	15.0	0.0
28946	4.0	4.0
89927	1465.0	1404.0
144920	0.0	0.0
51330	3997.0	1431.0
28940	53.0	34.0
51333	246.0	88.0
51332	578.0	71.0
51335	1944.0	1127.0
51334	64.0	25.0
51337	3714.0	1187.0
360227	1.0	3.0
51339	182.0	885.0
51338	238.0	314.0
360226	0.0	0.0
28918	0.0	0.0
28919	41.0	0.0
374887	45.0	28.0
65981	532.0	140.0
28916	0.0	0.0
65980	1865.0	565.0
28917	0.0	0.0
374882	5752.0	2461.0
65983	3627.0	782.0
100131328	1.0	0.0
65982	2242.0	393.0
100131327	0.0	0.0
65985	5470.0	1361.0
65987	1826.0	41.0
28910	0.0	0.0
65986	1524.0	2038.0
28911	0.0	0.0
65989	393.0	1.0
132954	0.0	0.0
65988	923.0	200.0
100131320	73.0	47.0
28914	1724.0	1507.0
28915	36.0	6.0
28912	1351.0	408.0
28913	372.0	371.0
51340	2275.0	1887.0
100287098	11.0	0.0
89958	767.0	795.0
51341	2628.0	945.0
100287091	0.0	0.0
100507290	1158.0	273.0
51343	3573.0	1225.0
89953	1716.0	439.0
51348	18.0	7.0
51347	1894.0	903.0
90933	1843.0	575.0
100302090	0.0	0.0
65990	601.0	304.0
374875	467.0	94.0
28929	3.0	0.0
65992	4383.0	1741.0
28927	1.0	0.0
65991	3010.0	2059.0
28928	0.0	0.0
65993	2982.0	2281.0
374872	19.0	11.0
65996	1457.0	489.0
65998	1349.0	593.0
28921	17.0	1.0
65997	672.0	279.0
28922	2.0	0.0
65999	972.0	232.0
28920	6.0	0.0
374879	85.0	59.0
28925	0.0	0.0
28926	3.0	0.0
374877	18.0	5.0
28923	120.0	601.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	612.0	253.0
100287087	12.0	10.0
51350	0.0	0.0
51352	0.0	0.0
100287083	0.0	0.0
89944	2370.0	133.0
100287082	1.0	0.0
89941	3826.0	1697.0
130399	139.0	22.0
166348	16.0	0.0
374897	10.0	3.0
100507217	2428.0	1171.0
166336	1982.0	859.0
374899	246.0	117.0
203510	0.0	0.0
541611	0.0	1.0
154386	13.0	0.0
100507246	1027.0	504.0
100507249	1.0	0.0
100507240	6.0	0.0
101937451	0.0	0.0
100507244	23.0	5.0
100507242	2.0	0.0
100133991	125.0	64.0
100509894	15.0	10.0
203522	584.0	71.0
203523	146.0	98.0
130355	384.0	334.0
26353	3428.0	155.0
26355	2680.0	2172.0
26354	4679.0	1478.0
53904	55.0	14.0
53905	753.0	45.0
130367	466.0	806.0
154313	2.0	1.0
203547	2095.0	1024.0
53918	1237.0	796.0
53919	17.0	20.0
100507203	0.0	0.0
53916	672.0	244.0
53917	541.0	83.0
100507206	0.0	2.0
28998	1590.0	2430.0
26335	0.0	0.0
28999	280.0	11.0
28996	3179.0	631.0
26339	0.0	0.0
26338	0.0	0.0
28990	458.0	191.0
28991	1504.0	932.0
203562	13.0	0.0
26330	1.0	0.0
28992	1504.0	524.0
26333	0.0	0.0
100169989	1.0	0.0
100509857	0.0	2.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	1.0	0.0
168975	1.0	0.0
26341	0.0	0.0
26343	1.0	0.0
100289644	0.0	0.0
100289643	0.0	3.0
100289640	0.0	0.0
5706	3038.0	2405.0
5707	5807.0	4758.0
5708	11139.0	8833.0
5709	5953.0	2860.0
5700	939.0	922.0
5701	4149.0	3113.0
5702	6826.0	4484.0
5704	5047.0	3043.0
5705	12013.0	9265.0
100507401	7.0	4.0
100507404	1.0	0.0
100289635	801.0	301.0
5717	3597.0	1822.0
5718	5068.0	2692.0
5719	7333.0	3853.0
5710	7242.0	5062.0
5711	2799.0	2838.0
5713	2427.0	1671.0
5714	7790.0	5166.0
5715	1294.0	788.0
5716	2274.0	2148.0
5730	2800.0	517.0
5728	5120.0	3579.0
5729	27.0	1.0
5720	10329.0	7131.0
5721	5605.0	5012.0
5723	674.0	254.0
105370683	2.0	0.0
5724	562.0	315.0
5725	12955.0	7008.0
5726	0.0	0.0
5727	657.0	57.0
154288	3.0	0.0
100289619	0.0	0.0
5740	690.0	201.0
5741	0.0	0.0
5739	50.0	59.0
5731	19.0	3.0
5732	79.0	41.0
5733	839.0	159.0
5734	550.0	196.0
5736	1.0	0.0
5737	101.0	11.0
5738	5990.0	4091.0
102060414	1.0	4.0
100289607	0.0	0.0
100289605	0.0	0.0
5742	791.0	496.0
5743	324.0	96.0
5744	11254.0	386.0
5745	229.0	62.0
5746	156.0	64.0
5747	4128.0	3107.0
5760	4.0	4.0
5761	30.0	22.0
5763	16094.0	9635.0
3101	44.0	147.0
5753	574.0	259.0
5754	10144.0	8735.0
5756	2125.0	2366.0
5757	32918.0	27861.0
5758	2.0	0.0
5759	42.0	63.0
5770	2946.0	1642.0
5771	1606.0	695.0
5774	2173.0	693.0
3112	85.0	48.0
3111	1280.0	955.0
3110	39.0	11.0
3109	1417.0	1393.0
3108	3192.0	2395.0
3107	51097.0	43092.0
3106	52836.0	47757.0
3105	33964.0	30576.0
3104	1017.0	240.0
5764	24408.0	398.0
5767	9.0	3.0
5768	20015.0	8166.0
5769	5.0	12.0
648315	0.0	0.0
5780	2371.0	1176.0
5781	4395.0	2598.0
5782	2793.0	1999.0
5783	1679.0	959.0
5784	4131.0	853.0
3123	21312.0	22541.0
3122	28781.0	37521.0
3121	0.0	0.0
3120	65.0	98.0
51481	0.0	0.0
51480	0.0	0.0
3119	4798.0	5530.0
3118	86.0	153.0
3117	4412.0	8414.0
3116	6.0	17.0
3115	12465.0	9339.0
3113	14499.0	12234.0
5775	776.0	388.0
5777	2176.0	974.0
5778	192.0	107.0
103164619	1.0	0.0
5790	0.0	0.0
5791	1885.0	508.0
5792	44722.0	8292.0
5793	1726.0	1725.0
5794	89.0	80.0
5795	1611.0	922.0
5796	7499.0	7981.0
3134	1828.0	1028.0
3133	33746.0	16847.0
3132	0.0	0.0
3131	1415.0	30.0
100287067	0.0	0.0
51490	2674.0	737.0
100287063	0.0	0.0
51491	989.0	394.0
51493	6527.0	5014.0
3128	247.0	386.0
51496	1310.0	1188.0
3127	11321.0	9220.0
51495	9458.0	12196.0
445815	13.0	15.0
51497	6141.0	2997.0
5786	5052.0	2174.0
5787	999.0	481.0
51499	1617.0	1009.0
5788	733.0	1205.0
5789	101.0	459.0
3145	1415.0	395.0
3142	522.0	209.0
3141	1425.0	792.0
3140	1564.0	683.0
100287055	0.0	0.0
3139	26.0	50.0
3138	148.0	29.0
3137	69.0	29.0
3136	442.0	285.0
3135	59.0	65.0
5797	1773.0	1321.0
5798	406.0	203.0
5799	2127.0	266.0
347376	3.0	4.0
3156	3172.0	1692.0
3155	2587.0	1063.0
100287045	1.0	0.0
3152	0.0	0.0
3151	9136.0	4324.0
3150	8797.0	7230.0
3149	1481.0	1536.0
3148	2527.0	6976.0
3146	10002.0	11873.0
347365	219.0	84.0
648359	0.0	0.0
347363	1.0	0.0
3167	0.0	0.0
3166	2.0	4.0
100302119	0.0	0.0
3164	3655.0	1050.0
100302118	0.0	0.0
3163	2470.0	1431.0
100302117	0.0	0.0
3162	789.0	2301.0
100302116	0.0	0.0
3161	129.0	306.0
100302115	0.0	0.0
100302114	0.0	0.0
100302113	0.0	0.0
100302112	0.0	0.0
100302111	0.0	0.0
3159	6721.0	1753.0
3158	9164.0	2199.0
3157	3072.0	2374.0
347359	1.0	0.0
3170	6.0	10.0
120939	19.0	39.0
3178	44664.0	20468.0
3177	882.0	87.0
100287026	0.0	0.0
3176	2448.0	1812.0
100287029	7.0	1.0
3175	0.0	0.0
3174	81.0	241.0
3172	1.0	2.0
3171	75.0	9.0
100289682	0.0	0.0
3169	8093.0	7132.0
120935	8.0	0.0
3181	31026.0	26170.0
347344	116.0	137.0
3189	5393.0	3420.0
3188	6856.0	4929.0
3187	10108.0	5036.0
100289678	930.0	69.0
3186	2.0	0.0
3185	15067.0	12701.0
100302139	0.0	0.0
3184	12053.0	6887.0
100302138	0.0	0.0
3183	21080.0	14753.0
100302137	0.0	0.0
100287013	1.0	0.0
3182	9015.0	6701.0
100302136	0.0	0.0
100302135	0.0	0.0
100302134	0.0	0.0
100302133	0.0	0.0
100302132	0.0	0.0
100302130	0.0	0.0
3192	23275.0	14540.0
347333	1.0	17.0
3191	8989.0	5216.0
3190	30601.0	19892.0
3199	167.0	6.0
3198	90.0	21.0
100302129	0.0	0.0
100289667	0.0	0.0
3196	1.0	0.0
100302128	1.0	0.0
3195	1.0	0.0
100302127	0.0	0.0
100302126	0.0	0.0
100289662	1.0	0.0
100302125	0.0	0.0
100289663	0.0	0.0
100302124	0.0	0.0
100302123	0.0	0.0
100302122	0.0	0.0
100302121	1.0	0.0
347442	0.0	0.0
132851	27.0	1.0
100131268	0.0	2.0
374946	72.0	121.0
100302159	0.0	0.0
100302158	0.0	0.0
100302157	0.0	0.0
100131261	18.0	29.0
100302156	0.0	0.0
120863	45.0	6.0
100302155	0.0	0.0
100302153	0.0	0.0
144832	6.0	3.0
100302152	0.0	0.0
100302150	0.0	0.0
51400	3295.0	1659.0
51406	2118.0	1135.0
51409	1568.0	266.0
132864	722.0	822.0
100302149	4.0	1.0
100302148	0.0	0.0
100302146	0.0	0.0
100131250	0.0	0.0
100302145	0.0	0.0
100302144	0.0	0.0
100302143	0.0	0.0
100302141	0.0	0.0
100302140	0.0	0.0
51412	0.0	0.0
144847	0.0	0.0
51411	298.0	186.0
541578	1183.0	812.0
374969	856.0	510.0
100131244	0.0	0.0
100302179	0.0	0.0
100302178	0.0	0.0
100302177	0.0	0.0
100302175	0.0	0.0
100302174	0.0	0.0
51421	6601.0	880.0
100302172	0.0	0.0
51422	1274.0	328.0
51427	716.0	846.0
51426	550.0	304.0
51429	3708.0	3153.0
51428	3764.0	1558.0
347411	0.0	0.0
541565	658.0	185.0
132884	365.0	144.0
100131236	0.0	0.0
100131234	0.0	2.0
100131230	4.0	4.0
374955	2.0	0.0
100302169	0.0	0.0
100302168	0.0	0.0
100302167	0.0	0.0
100302165	0.0	0.0
51430	2617.0	2219.0
100302164	0.0	0.0
100302163	0.0	0.0
100302161	0.0	0.0
51434	2597.0	874.0
100302160	0.0	0.0
51433	5863.0	2865.0
51435	5324.0	620.0
51438	0.0	0.0
347402	0.0	0.0
51439	2213.0	991.0
347404	65.0	8.0
374986	1093.0	347.0
100507381	0.0	0.0
132817	0.0	0.0
374987	13.0	1.0
51441	5661.0	1820.0
100302197	0.0	0.0
51440	14.0	0.0
100302196	0.0	0.0
100302195	0.0	0.0
51442	946.0	2.0
100302193	0.0	0.0
51444	875.0	731.0
100302192	0.0	0.0
51447	5246.0	1211.0
100302191	0.0	0.0
100302190	0.0	0.0
51449	5914.0	3373.0
144809	0.0	0.0
374973	9.0	0.0
100131213	163.0	4.0
100131211	476.0	169.0
374977	31.0	0.0
51450	551.0	269.0
100302186	0.0	0.0
51451	1904.0	1143.0
100302185	0.0	0.0
51454	314.0	346.0
120892	235.0	310.0
100302184	0.0	0.0
100302183	0.0	0.0
51455	1274.0	561.0
100302181	0.0	0.0
51458	48.0	4.0
100131208	5.0	3.0
100131207	0.0	0.0
100131205	88.0	11.0
100192204	0.0	3.0
51460	745.0	343.0
117246	6140.0	5299.0
51463	112.0	42.0
117245	348.0	1.0
144811	516.0	269.0
117248	769.0	194.0
51465	3283.0	2924.0
117247	44.0	28.0
51466	10072.0	7041.0
144817	0.0	0.0
100507392	48.0	10.0
100507398	73.0	23.0
120872	2.0	1.0
51471	6.0	4.0
51474	5991.0	6375.0
51473	394.0	9.0
51475	0.0	0.0
51478	457.0	216.0
51477	6124.0	484.0
51479	3168.0	1156.0
100507347	186.0	26.0
101927992	9.0	10.0
101927994	43.0	108.0
100507341	0.0	0.0
203611	0.0	0.0
129285	1277.0	399.0
100507331	1.0	1.0
100507361	3.0	3.0
26499	378.0	266.0
100507362	0.0	0.0
117286	14.0	10.0
117285	0.0	0.0
26494	0.0	0.0
26493	0.0	0.0
26496	6.0	1.0
117289	480.0	213.0
26495	0.0	0.0
26497	0.0	0.0
117283	18.0	0.0
100507357	0.0	3.0
100507354	1.0	2.0
100507303	830.0	406.0
100507300	13.0	2.0
26478	0.0	0.0
101927953	2.0	0.0
26479	2.0	2.0
101927957	1.0	0.0
26470	4462.0	1455.0
26472	3355.0	2738.0
26471	7191.0	5137.0
26473	0.0	0.0
26476	0.0	0.0
26475	0.0	0.0
100507308	0.0	0.0
100131291	1.0	0.0
100169834	1.0	2.0
100131281	0.0	0.0
101927980	2.0	0.0
154214	616.0	465.0
154215	68.0	13.0
100507316	199.0	112.0
101927983	6.0	1.0
100131279	0.0	0.0
26469	5618.0	1760.0
26468	347.0	20.0
100170841	597.0	288.0
129293	68.0	17.0
101927988	0.0	0.0
168850	848.0	458.0
5805	740.0	401.0
5806	570.0	20.0
5800	74.0	190.0
130271	352.0	66.0
5801	18.0	10.0
100169851	0.0	0.0
5802	4928.0	1989.0
100169850	0.0	0.0
5803	737.0	13.0
100507501	130.0	42.0
100507500	2.0	0.0
100422059	0.0	0.0
102723742	0.0	0.0
168374	495.0	546.0
5816	622.0	2101.0
5817	996.0	403.0
5818	9967.0	990.0
101927917	0.0	0.0
5819	12374.0	7396.0
