id	b504f2d6-3354-4b56-9238-bf58fcf4185a	6c60605b-a647-481e-976d-f2945740faf8
9201	3646.0	11973.0
9202	4055.0	12082.0
9200	293.0	416.0
9205	858.0	1883.0
9206	0.0	1.0
9203	2401.0	6461.0
9204	628.0	2228.0
221391	0.0	0.0
221393	5.0	28.0
221395	8174.0	12805.0
9212	18.0	1125.0
9213	3045.0	10770.0
9210	2.0	1.0
9211	41.0	3.0
9217	3618.0	8131.0
9214	267.0	2858.0
9215	1703.0	3771.0
284904	5.0	6.0
284900	378.0	929.0
9209	2195.0	7606.0
159195	2352.0	2974.0
9207	12.0	205.0
9208	8395.0	26139.0
9223	4088.0	5328.0
9221	4107.0	13028.0
9227	168.0	51.0
644873	1219.0	1544.0
9228	23.0	18.0
644871	0.0	0.0
57460	1287.0	2279.0
57461	874.0	1554.0
57462	1006.0	2215.0
257364	4595.0	5311.0
57463	914.0	954.0
9220	45.0	251.0
57468	21.0	76.0
57469	259.0	208.0
57464	38.0	284.0
257358	4.0	7.0
57465	853.0	2197.0
57466	2103.0	6025.0
57467	44.0	3.0
9218	8249.0	15141.0
9219	3789.0	10923.0
113802	418.0	2140.0
9235	1301.0	4457.0
644881	0.0	0.0
9232	81.0	2788.0
9238	1308.0	5710.0
9236	1641.0	3886.0
57471	7.0	245.0
101101773	0.0	0.0
57472	2259.0	13599.0
101101772	1.0	4.0
57473	1464.0	2502.0
57474	60.0	522.0
9230	4392.0	7250.0
9231	3037.0	3945.0
101101776	0.0	0.0
101101775	75.0	65.0
57470	2296.0	4755.0
57479	2391.0	6207.0
791114	2.0	0.0
791115	1.0	0.0
57475	454.0	397.0
105616916	0.0	0.0
57476	139.0	595.0
57477	2019.0	3686.0
57478	2122.0	2361.0
644877	4.0	55.0
9229	257.0	94.0
9245	1.0	44.0
9246	3146.0	14998.0
9244	492.0	510.0
644890	2.0	11.0
9249	4952.0	5028.0
644896	0.0	4.0
9247	0.0	2.0
9248	1.0	0.0
57482	78.0	1089.0
106480787	0.0	0.0
106480786	0.0	1.0
57484	2429.0	2259.0
106480789	1.0	0.0
106480788	0.0	0.0
9241	33.0	12.0
9242	350.0	859.0
57480	2196.0	4207.0
9240	2770.0	4444.0
57481	47.0	17.0
106480790	0.0	0.0
284958	0.0	17.0
106480792	0.0	0.0
106480791	0.0	4.0
57486	1315.0	4884.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	10002.0	16712.0
106480796	23294.0	23767.0
57489	1615.0	5013.0
106480795	94.0	16.0
9256	861.0	508.0
9254	382.0	1845.0
9255	2223.0	5948.0
137814	0.0	0.0
341152	0.0	0.0
9258	1435.0	3487.0
57493	9953.0	23786.0
106480798	0.0	0.0
57494	2262.0	4136.0
106480797	0.0	0.0
57495	72.0	614.0
57496	7798.0	13864.0
106480799	0.0	0.0
9252	1533.0	2377.0
9253	1103.0	1178.0
57491	49.0	673.0
57492	5669.0	11518.0
284948	4.0	18.0
57497	2.0	11.0
57498	7883.0	11871.0
284942	295.0	472.0
642236	13.0	46.0
402509	0.0	0.0
341148	0.0	0.0
9267	2362.0	6103.0
9265	3209.0	6040.0
9266	3143.0	11110.0
106479779	8.0	3.0
106479778	0.0	0.0
106479777	1.0	1.0
106480765	0.0	2.0
106479776	0.0	0.0
9260	3359.0	2960.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	2027.0	7101.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	5985.0	30819.0
106479770	0.0	0.0
9262	3030.0	10457.0
106480770	3.0	10.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	0.0
9278	1311.0	1922.0
9276	7122.0	29559.0
9277	1506.0	3788.0
106479769	0.0	1.0
106479768	0.0	2.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	3361.0	5112.0
106479765	0.0	1.0
106480776	0.0	0.0
9271	0.0	4.0
106480775	1.0	10.0
106479764	0.0	0.0
106480778	0.0	11.0
106479763	0.0	0.0
106479762	0.0	2.0
106480777	0.0	0.0
9274	1505.0	2151.0
402573	10.0	16.0
106479761	0.0	1.0
9275	2434.0	3039.0
106479760	0.0	8.0
106480779	0.0	0.0
106480781	0.0	1.0
654231	6.0	24.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	7.0	14.0
106480782	0.0	5.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	0.0	5.0
341128	0.0	1.0
113835	103.0	512.0
9289	6343.0	7174.0
9287	0.0	0.0
9288	0.0	0.0
642273	900.0	1005.0
106479799	0.0	0.0
106480743	0.0	1.0
106479798	0.0	0.0
9282	2816.0	10700.0
106479797	0.0	0.0
106480742	0.0	2.0
106479796	0.0	3.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	8.0	26.0
106480747	0.0	0.0
402562	15.0	26.0
106479793	0.0	0.0
106480746	0.0	0.0
9283	7.0	25.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	140.0	166.0
106479791	0.0	0.0
106480748	0.0	3.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	1.0	2.0
106480752	0.0	0.0
284996	2093.0	6102.0
106480751	0.0	0.0
341112	0.0	5.0
284992	19.0	320.0
341116	0.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	0.0	4.0
106480753	0.0	0.0
9290	11.0	134.0
106480756	0.0	0.0
106479785	0.0	2.0
257397	1923.0	5811.0
113829	4444.0	8088.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	2469.0	5077.0
113828	1276.0	851.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	1259.0	1731.0
9295	5509.0	21206.0
642280	70.0	195.0
106479780	0.0	2.0
106480759	0.0	0.0
654254	16.0	73.0
106480761	1.0	1.0
284988	2.0	4.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	1.0	3.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	1.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	0.0	5.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	0.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	2.0	12.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	77.0	153.0
57622	97.0	214.0
57623	552.0	1340.0
57624	1.0	8.0
57620	2238.0	4706.0
106480730	0.0	0.0
57621	1516.0	5928.0
57626	0.0	0.0
100125387	1.0	3.0
730227	5.0	15.0
57628	0.0	54.0
353219	6.0	16.0
729234	252.0	333.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	0.0	20.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	16.0	167.0
106479726	0.0	0.0
729230	97.0	1687.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	239.0	489.0
106479723	2.0	5.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	2.0	1.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	4.0	24.0
106480736	1.0	32.0
106480735	0.0	1.0
100113391	0.0	0.0
106480738	6.0	4.0
100113392	0.0	2.0
100113393	6.0	42.0
106480737	0.0	3.0
57633	2042.0	5512.0
341208	22.0	189.0
150726	400.0	1052.0
57634	3642.0	7269.0
57636	3045.0	3105.0
57630	2320.0	5736.0
57631	548.0	612.0
106480741	4.0	32.0
106480740	0.0	3.0
57639	378.0	1031.0
106479719	2.0	3.0
730213	0.0	6.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	1.0	0.0
106479758	0.0	0.0
729262	12.0	20.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	1.0	1.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	1.0	4.0
106479753	0.0	0.0
100113384	0.0	0.0
106480701	0.0	0.0
106479752	3.0	3.0
106479751	0.0	1.0
106480700	0.0	0.0
100113386	2.0	72.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	1.0
100113382	0.0	0.0
57644	54.0	65.0
57645	3465.0	15659.0
644809	20.0	11.0
150737	602.0	1233.0
57646	1392.0	3943.0
57647	769.0	1723.0
100188945	6.0	7.0
57642	7.0	5.0
100113389	0.0	4.0
57643	295.0	469.0
100188949	22.0	374.0
135112	9281.0	7333.0
730249	0.0	8.0
57648	7758.0	16020.0
57649	2914.0	5116.0
730246	1.0	61.0
106480718	0.0	0.0
113746	1.0	1.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	6.0	10.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	4.0	1.0
135114	2271.0	7169.0
106479746	0.0	0.0
106479745	0.0	2.0
106479744	0.0	0.0
106480710	0.0	1.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	84.0	319.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	136.0	1903.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	0.0	8.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	1.0	2.0
57655	2727.0	6337.0
100418708	0.0	0.0
100188954	63.0	101.0
57657	140.0	320.0
57658	7404.0	11048.0
100418709	0.0	0.0
100418706	0.0	2.0
57654	365.0	796.0
100113379	0.0	0.0
729250	0.0	0.0
730239	6.0	16.0
57659	11041.0	11460.0
644815	602.0	1348.0
100188953	31.0	18.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2145.0	2427.0
55003	746.0	2160.0
57666	1653.0	2334.0
55002	3432.0	5742.0
100418718	0.0	0.0
55001	382.0	589.0
57669	1994.0	5485.0
55000	8627.0	23265.0
57662	918.0	3191.0
55007	766.0	1667.0
100418715	0.0	0.0
57663	1.0	0.0
55006	598.0	826.0
57664	3156.0	2151.0
55005	972.0	5556.0
55004	3263.0	5022.0
57665	785.0	1770.0
55009	677.0	969.0
644820	49.0	216.0
55008	1023.0	6817.0
57670	973.0	1305.0
390201	0.0	0.0
392862	37.0	14.0
100418724	0.0	1.0
390203	0.0	0.0
55010	88.0	1441.0
390205	87.0	125.0
100418720	0.0	4.0
55014	909.0	2221.0
57677	565.0	2199.0
55013	949.0	3685.0
57678	9520.0	15043.0
57679	1731.0	4347.0
55012	958.0	2725.0
55011	1625.0	4624.0
55018	1.0	2.0
57673	216.0	1110.0
57674	7509.0	42203.0
55017	2281.0	6657.0
55016	242.0	3679.0
100418728	0.0	0.0
55015	999.0	4065.0
106479718	0.0	1.0
106479717	0.0	0.0
730211	0.0	10.0
100127989	0.0	1.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	1.0	18.0
57680	5307.0	14190.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	3.0
57683	842.0	2209.0
353267	0.0	10.0
55020	1610.0	1744.0
100418731	0.0	0.0
57688	964.0	4214.0
57689	235.0	328.0
55024	205.0	1052.0
55023	4864.0	17280.0
389217	2.0	8.0
55022	1632.0	1150.0
57684	564.0	1566.0
100418737	23.0	49.0
55028	1439.0	3269.0
57685	2987.0	2227.0
343819	0.0	0.0
100418736	0.0	3.0
55027	678.0	3845.0
100418739	0.0	0.0
55026	889.0	342.0
57687	293.0	76.0
353274	1193.0	3655.0
644844	29.0	2.0
100127983	170.0	106.0
149708	2.0	1.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	3.0
137735	25.0	1.0
106479706	1.0	7.0
729211	0.0	7.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	1.0	28.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	427.0	1054.0
100418744	10.0	91.0
57692	449.0	492.0
100418743	0.0	3.0
57693	1537.0	6520.0
150709	143.0	289.0
392843	0.0	0.0
100418745	0.0	0.0
55032	2014.0	16290.0
100418740	7.0	14.0
55031	5381.0	14640.0
573971	11.0	68.0
729215	0.0	0.0
55030	1749.0	5096.0
57690	2381.0	5071.0
57699	219.0	670.0
55036	316.0	438.0
389208	0.0	0.0
55035	1618.0	6328.0
55034	361.0	774.0
389206	3.0	67.0
55033	1150.0	3372.0
389207	0.0	0.0
57695	621.0	2569.0
100418748	15.0	33.0
57696	630.0	2341.0
55039	727.0	2052.0
100418747	2.0	10.0
55038	446.0	1074.0
57697	646.0	1651.0
55037	1950.0	6737.0
123103	40.0	26.0
57698	2307.0	10096.0
389203	841.0	1606.0
113791	3092.0	6325.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	3.0
100418754	0.0	0.0
147150	8.0	22.0
100418756	0.0	0.0
389240	73.0	336.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	7.0	10.0
102465802	0.0	0.0
390239	1.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	3.0	6.0
353299	0.0	1.0
390245	5.0	22.0
147166	150.0	437.0
100418763	0.0	0.0
100233209	151.0	1410.0
100418769	1.0	2.0
123169	1206.0	5503.0
104266962	0.0	0.0
104266963	0.0	6.0
100418770	0.0	2.0
392872	13.0	10.0
390211	8.0	8.0
390212	1.0	0.0
390213	8.0	21.0
100418779	0.0	0.0
147172	405.0	672.0
147179	3796.0	8270.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	24.0	56.0
390218	7.0	15.0
100418774	1.0	0.0
389257	12.0	21.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	3.0	18.0
104266957	2.0	4.0
104266958	0.0	0.0
104266956	1.0	0.0
102465839	0.0	0.0
147184	602.0	1073.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	1.0
102465837	1.0	0.0
390226	0.0	2.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	1.0	1.0
729288	79.0	262.0
102465842	2.0	22.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	1.0	0.0
102465840	0.0	1.0
390273	0.0	1.0
221409	2.0	0.0
390274	0.0	0.0
390275	0.0	2.0
100418799	0.0	2.0
389289	124.0	331.0
149773	272.0	37.0
221400	53.0	585.0
149775	3.0	7.0
102524628	9.0	9.0
147111	2.0	14.0
150759	152.0	1143.0
729277	0.0	1.0
137797	1.0	2.0
730262	0.0	0.0
135138	91.0	46.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	237.0	1248.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	2.0	1.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	41.0	109.0
390259	0.0	0.0
221424	27.0	182.0
102465869	0.0	0.0
102465868	0.0	1.0
102465867	0.0	0.0
102465866	0.0	1.0
57600	3080.0	6276.0
57602	2542.0	5007.0
57608	4901.0	10241.0
57609	3666.0	13746.0
135154	477.0	679.0
150771	392.0	453.0
57604	973.0	289.0
57605	769.0	1021.0
159125	0.0	0.0
57606	4532.0	10743.0
135152	27.0	112.0
102465876	0.0	0.0
221416	4.0	311.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	1.0	0.0
102465871	0.0	23.0
729298	0.0	3.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	1.0	10.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	253.0	313.0
147138	323.0	2717.0
57613	1665.0	2392.0
57614	1715.0	4853.0
57610	1927.0	2909.0
57619	7006.0	8721.0
57615	33.0	287.0
57616	1372.0	1689.0
57617	1549.0	2662.0
390195	0.0	0.0
390197	0.0	0.0
102465882	0.0	0.0
102465881	0.0	1.0
390199	0.0	0.0
102465880	0.0	0.0
221442	141.0	281.0
221443	917.0	2447.0
400084	13.0	30.0
221438	0.0	0.0
196051	0.0	237.0
389197	1.0	23.0
400073	437.0	1069.0
159090	1501.0	4818.0
159091	136.0	278.0
257407	506.0	97.0
196047	611.0	523.0
390174	0.0	0.0
221468	90.0	86.0
400064	4.0	27.0
221472	216.0	1210.0
100233198	142.0	501.0
390181	0.0	0.0
390183	3.0	22.0
390186	0.0	0.0
400058	0.0	3.0
221458	37.0	99.0
654170	0.0	1.0
390190	0.0	0.0
390191	0.0	1.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	629.0	1613.0
9311	8.0	87.0
9312	52.0	7.0
9310	236.0	810.0
9315	1466.0	10219.0
162699	0.0	0.0
9313	5.0	135.0
147081	699.0	914.0
9314	23415.0	4204.0
221477	7172.0	15243.0
221476	17966.0	5304.0
221481	4.0	14.0
9308	2242.0	4049.0
9306	2306.0	8711.0
9322	2946.0	2790.0
9320	10525.0	36133.0
9321	3827.0	8764.0
9326	977.0	2440.0
147093	1.0	3.0
9324	2449.0	4687.0
9325	1317.0	4707.0
160065	0.0	0.0
257415	357.0	1229.0
9319	101.0	2501.0
9317	991.0	3278.0
9318	4763.0	11925.0
9333	57.0	10.0
9334	5442.0	12579.0
400094	3.0	15.0
9331	282.0	455.0
9332	1978.0	12804.0
9337	3598.0	11641.0
9338	1671.0	3146.0
100233146	0.0	0.0
221496	1315.0	3851.0
9330	1796.0	5338.0
9328	1632.0	3777.0
9329	2460.0	8915.0
9344	2811.0	6201.0
9342	2594.0	10267.0
9343	3421.0	9452.0
9348	2.0	65.0
9349	30910.0	105144.0
402665	24.0	32.0
106479699	0.0	0.0
106480688	0.0	1.0
57582	41.0	23.0
106479698	0.0	0.0
106480687	0.0	0.0
57583	4058.0	12886.0
106479697	0.0	0.0
57584	5779.0	9436.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	62.0	59.0
106479695	0.0	0.0
9341	7666.0	16887.0
106479694	0.0	1.0
106479693	0.0	0.0
57580	7874.0	20440.0
106479692	0.0	0.0
57589	2008.0	5513.0
106479691	1.0	2.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	0.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	1205.0	3433.0
106480695	3.0	7.0
57586	64.0	2335.0
106480694	0.0	1.0
57587	3460.0	7318.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	1.0	61.0
100101467	821.0	2156.0
9356	0.0	0.0
9353	3364.0	7822.0
9354	2641.0	7207.0
644761	2.0	16.0
9358	1225.0	5643.0
106479689	0.0	0.0
57592	1736.0	4118.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	857.0	539.0
106480698	0.0	0.0
106479687	0.0	1.0
106479686	0.0	0.0
57594	1010.0	2633.0
57595	509.0	193.0
106479685	0.0	2.0
9351	3263.0	6051.0
106479684	0.0	0.0
9352	3038.0	8216.0
106479683	0.0	0.0
57590	3081.0	11754.0
106479682	0.0	0.0
9350	0.0	0.0
57591	3990.0	4108.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	106.0	40.0
57597	1326.0	941.0
57599	3164.0	9156.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1308.0	3363.0
9364	1023.0	2083.0
9365	595.0	490.0
9368	3375.0	13905.0
9369	172.0	1242.0
644773	0.0	0.0
402643	0.0	5.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	1.0	1.0
9363	28.0	224.0
106480669	0.0	0.0
9360	4311.0	13411.0
9361	2183.0	6929.0
106480671	0.0	0.0
106480670	0.0	1.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	1.0	0.0
106480675	0.0	1.0
106480674	2.0	0.0
341277	73.0	5.0
644768	0.0	2.0
341276	0.0	0.0
9377	1931.0	6865.0
9378	217.0	29.0
9375	12263.0	40138.0
9376	2.0	0.0
9379	223.0	599.0
106480677	0.0	0.0
9370	26174.0	46893.0
106480676	2.0	4.0
106480679	0.0	3.0
106480678	2.0	1.0
9373	1819.0	7630.0
9374	530.0	1103.0
9371	3980.0	15409.0
9372	2009.0	2633.0
106480680	0.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	43.0	96.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	4.0	2.0
106480685	0.0	0.0
100101440	0.0	2.0
9388	160.0	1203.0
9389	7.0	17.0
644790	5.0	38.0
9386	0.0	17.0
106479659	0.0	0.0
106479658	0.0	0.0
113730	169.0	859.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	2948.0	4147.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	28.0	31.0
106479654	0.0	0.0
106480643	0.0	2.0
106480646	0.0	1.0
106479653	0.0	3.0
106479652	2.0	0.0
106480645	0.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	4.0	3.0
106480647	0.0	0.0
106479650	0.0	1.0
9382	1869.0	3532.0
106480649	0.0	0.0
9383	20.0	47.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	2.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	0.0	0.0
106480652	0.0	0.0
100113407	524.0	1869.0
9399	498.0	733.0
9397	2035.0	2483.0
9398	64.0	625.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	1.0
106479646	0.0	0.0
106479645	1.0	1.0
9391	3014.0	7069.0
106480655	0.0	2.0
106479644	0.0	0.0
9392	2138.0	4314.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	0.0	0.0
9390	2.0	10.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	1.0
9394	2160.0	2648.0
125704	32.0	58.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	0.0
106480663	0.0	1.0
105376843	4.0	11.0
100551499	0.0	0.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	0.0	3.0
106479676	6.0	2.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	0.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	17.0	41.0
106479672	0.0	1.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	0.0
106480631	0.0	0.0
106480630	5.0	40.0
106479669	0.0	1.0
196074	630.0	1991.0
106479668	0.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	13.0	59.0
106480634	0.0	0.0
106479663	0.0	1.0
106479662	0.0	8.0
106480637	3.0	4.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	0.0	4.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	0.0	2.0
106480608	0.0	0.0
729366	0.0	3.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	3.0	9.0
106479617	0.0	0.0
139804	1.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	0.0	0.0
106479613	1.0	1.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	0.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	1.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	51.0	86.0
284695	1159.0	3546.0
343515	0.0	4.0
106479609	0.0	0.0
115827	588.0	615.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	0.0	6.0
106479607	0.0	0.0
140807	3.0	1.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	0.0	11.0
140809	57.0	100.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	0.0
106480613	0.0	0.0
106480612	0.0	0.0
729359	43290.0	23546.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	7.0	174.0
115825	1520.0	2456.0
139818	3279.0	8870.0
106480617	0.0	1.0
106480616	0.0	0.0
343505	0.0	2.0
106480620	0.0	0.0
284688	3.0	6.0
100418804	1.0	0.0
140801	1.0	6.0
57758	12094.0	9204.0
140803	192.0	129.0
284680	4.0	71.0
115817	935.0	1467.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	9.0	79.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	1.0
257068	11.0	116.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	57.0	132.0
106479630	0.0	0.0
100418811	0.0	1.0
257062	0.0	1.0
55102	3247.0	5315.0
55101	1573.0	2921.0
55100	1362.0	4217.0
100418819	4.0	30.0
57761	709.0	2402.0
55106	341.0	954.0
55105	880.0	7136.0
57763	915.0	2012.0
55103	1969.0	22326.0
284677	59.0	165.0
100418815	0.0	0.0
55109	2004.0	7240.0
55108	5199.0	10724.0
55107	13854.0	18149.0
284672	198.0	643.0
106479629	0.0	0.0
140828	0.0	0.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	2.0
106479624	0.0	0.0
729375	39.0	86.0
106479623	0.0	0.0
106479622	0.0	0.0
106479621	0.0	8.0
100418820	4.0	6.0
106479620	0.0	0.0
55113	430.0	730.0
100418829	0.0	2.0
55112	948.0	1906.0
100418828	0.0	0.0
55111	739.0	1482.0
55110	400.0	2287.0
55117	32.0	48.0
55116	817.0	1205.0
55114	4463.0	7202.0
100127893	0.0	7.0
55119	2247.0	7831.0
55118	1140.0	182.0
140823	668.0	1462.0
140825	18.0	29.0
100127889	5.0	26.0
729321	0.0	0.0
729323	0.0	0.0
100874201	0.0	3.0
100874200	0.0	2.0
100127888	9.0	6.0
55120	661.0	2668.0
729327	3.0	7.0
57787	1666.0	3870.0
55124	60.0	102.0
55122	2111.0	5546.0
55128	676.0	817.0
55127	2078.0	9565.0
55125	2127.0	4734.0
57786	1024.0	4723.0
100418837	0.0	2.0
100874205	1.0	0.0
100874204	0.0	1.0
113220	810.0	3473.0
100874203	5.0	5.0
55129	2306.0	4543.0
100874202	3.0	18.0
100874208	1.0	0.0
100874207	32.0	59.0
100874206	0.0	5.0
729310	0.0	0.0
100101268	45.0	83.0
113201	7755.0	19915.0
100101267	1912.0	2850.0
100418843	0.0	7.0
55131	1176.0	3249.0
55130	30.0	16.0
392505	0.0	1.0
55135	370.0	797.0
57798	2284.0	3690.0
57799	928.0	2412.0
55133	1001.0	2587.0
55132	990.0	2546.0
392509	5.0	24.0
57794	906.0	2252.0
55139	1021.0	3002.0
127845	69.0	265.0
55138	40.0	26.0
57795	61.0	958.0
55137	498.0	1036.0
100188891	0.0	0.0
100188893	0.0	0.0
