id	49c4c177-b1d5-42e3-acaa-bfa4f6982437	75965f7b-8ec7-481e-ae22-68ba7f7eafed
4615	3086.0	5312.0
4616	1004.0	1459.0
100506311	581.0	120.0
101060176	0.0	0.0
101060171	2.0	0.0
4628	11609.0	7429.0
4629	40453.0	2796.0
170589	0.0	0.0
4620	13.0	5.0
4621	456.0	115.0
4622	11.0	16.0
4624	1.0	2.0
4625	1.0	3.0
4626	9.0	18.0
4627	98228.0	84899.0
432369	8.0	10.0
100506301	4.0	1.0
101060189	0.0	0.0
100506305	119.0	23.0
4640	9.0	3.0
4641	14890.0	22553.0
170575	1017.0	374.0
4632	1.0	0.0
4633	1.0	0.0
4634	26.0	47.0
4635	8.0	12.0
170572	1.0	0.0
4636	475.0	570.0
4637	33313.0	36453.0
4638	53987.0	8737.0
157556	3.0	0.0
133584	1858.0	950.0
4650	5910.0	5898.0
4651	5129.0	2341.0
170529	1.0	0.0
170527	0.0	0.0
170526	1.0	0.0
202051	190.0	116.0
170524	0.0	0.0
145567	924.0	1039.0
202052	1402.0	434.0
170523	0.0	0.0
4642	7211.0	10691.0
4643	3425.0	3796.0
253639	463.0	261.0
4644	4640.0	3034.0
4645	8754.0	5196.0
4646	15524.0	10428.0
4647	398.0	367.0
253635	1430.0	722.0
4648	49.0	33.0
4649	8287.0	2197.0
4660	16580.0	3364.0
4661	6.0	103.0
2001	17977.0	686.0
2000	1459.0	2824.0
170517	6.0	2.0
170516	1.0	7.0
145581	395.0	49.0
169522	9.0	3.0
170511	0.0	0.0
170510	0.0	0.0
170514	1.0	1.0
170513	0.0	0.0
4653	118.0	12.0
4654	2.0	0.0
4656	0.0	4.0
4659	9095.0	2905.0
4670	11620.0	9879.0
4671	98.0	52.0
4673	35742.0	13403.0
4674	630.0	164.0
2012	18966.0	8610.0
2011	6307.0	5279.0
2010	2636.0	2395.0
2009	1128.0	1689.0
170542	0.0	0.0
2006	2009.0	3896.0
170541	29.0	16.0
2005	6607.0	3985.0
170548	9.0	2.0
2004	5011.0	4109.0
170547	1.0	1.0
2003	0.0	0.0
2002	1943.0	2015.0
4664	6408.0	1622.0
4665	1752.0	801.0
4666	75693.0	27323.0
4668	2191.0	3159.0
170540	0.0	0.0
4669	1693.0	1515.0
157567	2095.0	745.0
4680	381.0	42539.0
4681	2287.0	5722.0
4682	926.0	1034.0
4683	6772.0	3448.0
4684	1265.0	309.0
4685	419.0	801.0
2023	52623.0	26000.0
2022	6615.0	10225.0
2021	53.0	207.0
170539	1.0	5.0
2020	5.0	3.0
170533	2.0	0.0
2019	155.0	281.0
2018	112.0	136.0
2017	12726.0	11841.0
2016	45.0	17.0
170537	3.0	1.0
2015	72.0	92.0
170536	1.0	1.0
2014	1140.0	1917.0
170535	0.0	0.0
2013	11733.0	19600.0
4675	454.0	297.0
100134934	4.0	15.0
157570	117.0	164.0
4676	9203.0	7210.0
4677	10582.0	7813.0
4678	6905.0	3174.0
100134938	7.0	1.0
157574	214.0	119.0
4690	2765.0	1179.0
4691	43972.0	23992.0
4692	1600.0	1171.0
4693	102.0	12.0
4694	3024.0	3427.0
4695	1609.0	3008.0
4696	992.0	2728.0
2034	17539.0	9987.0
2033	14983.0	9945.0
2030	7771.0	9537.0
100288165	109.0	22.0
2029	11472.0	14281.0
2028	1090.0	887.0
2027	205.0	151.0
2026	1226.0	503.0
2025	0.0	0.0
4686	3272.0	3198.0
4688	451.0	910.0
4689	375.0	505.0
348487	23.0	3.0
2045	754.0	53.0
2044	3.0	17.0
2043	2324.0	657.0
2042	199.0	343.0
2041	1379.0	1220.0
2040	18555.0	10573.0
2039	1793.0	799.0
2038	20.0	17.0
2037	10885.0	4384.0
2036	6486.0	2614.0
2035	5476.0	2153.0
4697	7055.0	7397.0
4698	4868.0	2177.0
735301	118.0	263.0
4699	0.0	0.0
2056	7.0	2.0
2055	1826.0	539.0
2054	710.0	554.0
2053	3854.0	1218.0
100288149	1.0	0.0
2052	6649.0	7681.0
2051	766.0	197.0
2050	7742.0	7303.0
100288142	209.0	128.0
253650	189.0	125.0
2049	8170.0	5199.0
2048	297.0	654.0
2047	2540.0	234.0
2046	0.0	10.0
2067	3748.0	3502.0
2066	8430.0	1873.0
2065	32371.0	25929.0
2064	20784.0	11938.0
2063	1573.0	3002.0
2060	7446.0	3930.0
253665	3.0	2.0
100288130	0.0	0.0
2059	6028.0	3069.0
2058	13375.0	12911.0
2057	405.0	219.0
2070	11.0	62.0
649446	306.0	645.0
2078	2335.0	1005.0
2077	1873.0	1838.0
2074	2063.0	783.0
2073	2212.0	1366.0
2072	1182.0	842.0
100288122	61.0	122.0
2071	3949.0	2486.0
2069	41.0	62.0
2068	1337.0	1600.0
2081	4032.0	2887.0
649458	1.0	0.0
2086	2107.0	2162.0
105751187	0.0	1.0
100288111	0.0	0.0
2079	4540.0	5310.0
170591	8.0	3.0
2091	11361.0	4740.0
2099	11204.0	11280.0
2098	7269.0	3490.0
100653515	10.0	5.0
64951	100.0	229.0
64949	1228.0	2211.0
64960	2006.0	5581.0
64963	1130.0	1377.0
64965	1840.0	1038.0
64968	1702.0	2045.0
64969	2268.0	1823.0
100132372	2.0	1.0
64975	505.0	1348.0
64976	1376.0	1433.0
64979	685.0	1327.0
100132380	7.0	1.0
64978	171.0	348.0
100132382	0.0	0.0
100132386	0.0	0.0
64981	847.0	1111.0
64983	2130.0	2105.0
100132396	0.0	0.0
100132399	0.0	0.0
100616668	100.0	22.0
287015	1.0	0.0
100506299	41.0	28.0
121512	2463.0	632.0
100288083	2.0	1.0
101060200	1155.0	361.0
100288077	20.0	13.0
100288072	10.0	15.0
121504	153.0	126.0
121506	927.0	1826.0
101060233	0.0	0.0
121551	732.0	203.0
100506246	0.0	0.0
133558	1.0	0.0
100506244	0.0	1.0
157506	973.0	899.0
100506243	160.0	13.0
121549	3.0	8.0
101060211	0.0	0.0
100533851	12.0	3.0
170506	5468.0	3010.0
100506275	4.0	0.0
170504	3.0	0.0
170503	1.0	0.0
100132308	0.0	0.0
121536	3212.0	723.0
101060226	1067.0	784.0
64900	1677.0	880.0
64902	37.0	8.0
64901	367.0	320.0
145553	69.0	148.0
100132311	0.0	0.0
157530	31.0	10.0
100506211	49.0	49.0
100506215	253.0	82.0
121599	0.0	3.0
100132321	0.0	0.0
100132322	0.0	0.0
100533844	0.0	1.0
100506205	3.0	0.0
101060280	4.0	0.0
64922	14.0	1.0
64921	4118.0	1978.0
64924	5393.0	3703.0
100533849	0.0	0.0
64926	418.0	559.0
64925	1548.0	853.0
64919	712.0	313.0
100132332	0.0	1.0
133522	742.0	271.0
100506233	489.0	861.0
104644205	0.0	0.0
100506237	0.0	0.0
4705	7096.0	4918.0
64928	1240.0	1860.0
4706	1580.0	2002.0
64927	2197.0	631.0
100132341	1306.0	459.0
4707	1593.0	2125.0
4708	2052.0	3665.0
4709	1260.0	1274.0
100132346	0.0	0.0
145501	7.0	2.0
145508	681.0	240.0
4700	1897.0	2170.0
4701	104.0	128.0
4702	1661.0	2191.0
4703	232.0	94.0
4704	1678.0	1247.0
101060264	29.0	35.0
100506229	3.0	1.0
64940	455.0	404.0
64943	2761.0	2038.0
64946	475.0	184.0
204777	1.0	0.0
4716	2299.0	3255.0
4717	1511.0	1944.0
100132352	820.0	225.0
4718	2561.0	8472.0
4719	7259.0	4631.0
100132355	0.0	1.0
100132358	1.0	0.0
4710	3639.0	6307.0
4711	4135.0	2670.0
4712	1361.0	1329.0
4713	1657.0	2507.0
4714	1260.0	1497.0
4715	4003.0	5876.0
100506412	0.0	0.0
407039	0.0	0.0
407036	2.0	0.0
407037	0.0	0.0
100506413	4.0	1.0
407030	0.0	0.0
407031	4.0	0.0
407034	0.0	0.0
407035	0.0	0.0
407032	56.0	20.0
407033	0.0	0.0
4728	1497.0	5049.0
4729	415.0	539.0
4720	5374.0	10332.0
4722	2467.0	3276.0
4723	5045.0	4258.0
4724	2390.0	1580.0
4725	5406.0	8736.0
4726	1028.0	1487.0
407027	0.0	0.0
407028	0.0	0.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	0.0
407023	0.0	0.0
407024	0.0	0.0
407021	0.0	0.0
407022	0.0	0.0
4738	2570.0	4164.0
4739	10560.0	3196.0
100506409	29.0	4.0
4730	9.0	5.0
4731	2626.0	2312.0
4733	3576.0	3233.0
4734	2859.0	1624.0
4735	29498.0	19334.0
4736	70956.0	27960.0
407016	1.0	1.0
407017	2.0	3.0
100506433	8.0	8.0
407014	17.0	3.0
407015	0.0	2.0
4750	2359.0	974.0
407018	5.0	1.0
100506436	90.0	43.0
4751	156.0	847.0
407019	15.0	1.0
407013	1.0	0.0
407010	6.0	3.0
407011	3.0	1.0
192217	8.0	11.0
4741	14.0	8.0
4744	124.0	76.0
4745	2.0	3.0
4747	7.0	10.0
407006	8.0	2.0
407003	0.0	0.0
100506421	15.0	0.0
650368	146.0	86.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	8.0	4.0
407007	1.0	0.0
100506424	0.0	1.0
4762	0.0	0.0
407008	0.0	0.0
2100	72.0	46.0
649395	4.0	3.0
348180	409.0	622.0
407001	0.0	0.0
407002	2.0	1.0
407000	1.0	0.0
4752	666.0	330.0
4753	614.0	404.0
100506428	206.0	329.0
4756	10900.0	7011.0
4758	4232.0	6181.0
4759	0.0	0.0
4771	3230.0	2254.0
4772	1478.0	1470.0
4773	2865.0	1411.0
348174	10.0	9.0
2110	1902.0	717.0
2108	3929.0	3624.0
2107	9779.0	5758.0
2104	991.0	220.0
2103	456.0	14.0
2101	1174.0	658.0
4763	13965.0	3969.0
4764	0.0	0.0
4768	0.0	0.0
2109	2251.0	1008.0
4780	10580.0	5501.0
4781	33915.0	6153.0
4782	12163.0	11215.0
4783	2083.0	559.0
4784	17914.0	5647.0
2122	1351.0	647.0
2121	3252.0	3794.0
2120	11318.0	3569.0
143282	167.0	97.0
2119	5545.0	1376.0
2118	1016.0	343.0
100303743	0.0	0.0
2117	5603.0	3507.0
2116	16.0	60.0
100303745	0.0	0.0
2115	2980.0	1263.0
2114	6340.0	2558.0
167227	5991.0	2298.0
2113	8928.0	8094.0
143279	1713.0	1075.0
4774	8127.0	4039.0
4775	3132.0	2130.0
4776	1976.0	2628.0
4778	32.0	28.0
4779	22415.0	13352.0
4790	5422.0	3703.0
348158	9.0	1.0
4791	2185.0	2220.0
4792	8788.0	6085.0
4793	518.0	682.0
348156	35.0	18.0
4794	584.0	819.0
4795	1049.0	640.0
407052	0.0	0.0
2132	6473.0	6847.0
407053	0.0	0.0
2131	4015.0	2875.0
407050	2.0	2.0
2130	12218.0	9822.0
407051	0.0	0.0
407056	0.0	0.0
407054	0.0	0.0
407055	0.0	0.0
2128	4.0	4.0
2125	1562.0	4683.0
2124	1054.0	1082.0
2123	382.0	529.0
255919	1032.0	646.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	0.0	0.0
407042	1.0	0.0
407040	10.0	1.0
2140	3110.0	1229.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	2701.0	810.0
2138	55.0	36.0
2137	3939.0	2055.0
2135	1974.0	888.0
2134	554.0	96.0
4796	495.0	766.0
100303728	108.0	45.0
4798	4151.0	1453.0
4799	5254.0	2875.0
255928	9.0	23.0
255926	0.0	0.0
2155	55.0	536.0
2153	28.0	215.0
2152	3699.0	827.0
2151	765.0	881.0
2150	1295.0	483.0
253314	0.0	0.0
2149	3941.0	6056.0
100288042	0.0	0.0
2147	0.0	2.0
2146	569.0	1117.0
2145	6136.0	1776.0
348120	0.0	0.0
2166	1477.0	3467.0
2165	1.0	0.0
100288038	1.0	0.0
2162	2200.0	5289.0
2161	79.0	192.0
2160	0.0	2.0
100288035	2.0	0.0
2159	267.0	238.0
2158	1.0	0.0
2157	2490.0	839.0
652959	5.0	2.0
348110	3897.0	1666.0
2177	1031.0	745.0
2176	1149.0	1094.0
2175	356.0	724.0
2173	956.0	43.0
2172	1.0	0.0
2171	686.0	801.0
2170	531.0	361.0
338799	642.0	741.0
100288022	0.0	0.0
100303755	189.0	139.0
2169	0.0	1.0
2168	5.0	1.0
2167	12118.0	6957.0
2180	8704.0	8679.0
2188	1588.0	1861.0
2187	121.0	58.0
2186	14234.0	13852.0
2185	3140.0	1834.0
2184	1738.0	2429.0
338785	2.0	16.0
2182	3822.0	1817.0
2181	14277.0	5711.0
100288013	0.0	0.0
2178	450.0	189.0
255967	6706.0	2266.0
2191	969.0	5950.0
649324	0.0	0.0
2199	6246.0	18735.0
652972	13.0	8.0
100288008	1.0	0.0
2197	17966.0	12733.0
2196	7269.0	835.0
338773	1541.0	3512.0
652974	1.0	0.0
2195	33845.0	17411.0
652975	0.0	0.0
2194	21928.0	34713.0
2193	2271.0	2812.0
2192	14152.0	19121.0
104355140	0.0	0.0
652978	13.0	2.0
104355141	19.0	1.0
104355143	2.0	1.0
104355145	0.0	2.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	1216.0	1032.0
104355148	24.0	3.0
104355149	0.0	0.0
121916	0.0	0.0
652968	141.0	113.0
652969	1.0	1.0
652960	11.0	9.0
649330	0.0	0.0
652961	0.0	0.0
338761	6.0	1.0
652963	4.0	2.0
652965	0.0	0.0
652966	0.0	0.0
338758	210.0	57.0
104355133	1.0	0.0
104355135	0.0	1.0
104355136	0.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	22.0	1.0
121906	0.0	0.0
192286	1647.0	3140.0
652995	11.0	10.0
338751	0.0	0.0
338755	1.0	3.0
101290508	0.0	0.0
652985	2.0	3.0
101290506	132.0	112.0
101290504	6.0	2.0
101290503	0.0	0.0
104355150	1.0	0.0
101290502	0.0	0.0
104355151	0.0	0.0
104355152	3.0	1.0
338739	4.0	4.0
652991	0.0	0.0
101290501	1.0	1.0
101290500	1.0	0.0
100132247	331.0	97.0
121838	339.0	15.0
100132251	0.0	0.0
145814	6.0	2.0
100132264	4.0	0.0
100132268	1.0	0.0
145820	102.0	24.0
157807	19.0	2.0
338821	0.0	0.0
100132273	185.0	79.0
338811	161.0	44.0
338817	97.0	40.0
145837	163.0	222.0
375719	20.0	11.0
100132288	198.0	229.0
100132289	1.0	1.0
338809	1.0	4.0
101060321	1.0	2.0
100132291	7.0	2.0
375704	140.0	46.0
100132295	0.0	0.0
50484	3207.0	1510.0
50486	1821.0	704.0
50485	2468.0	1852.0
50488	6933.0	4509.0
50487	29.0	13.0
50489	76.0	76.0
387712	61.0	20.0
387718	0.0	2.0
387715	0.0	2.0
652904	0.0	2.0
101060301	0.0	0.0
387700	231.0	14.0
387707	16.0	5.0
387703	4.0	1.0
107063611	0.0	0.0
100506377	1.0	1.0
100506376	8.0	4.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	7.0	3.0
399726	71.0	53.0
101928969	597.0	105.0
375757	765.0	597.0
387733	3.0	17.0
100533990	3.0	6.0
375743	8763.0	2056.0
100506365	2504.0	699.0
101928971	0.0	0.0
157869	1259.0	614.0
143241	0.0	0.0
375748	1883.0	752.0
169841	320.0	121.0
387723	189.0	66.0
375775	1759.0	505.0
100506392	235.0	51.0
399708	0.0	0.0
100506390	0.0	3.0
399706	0.0	0.0
101928989	3.0	5.0
100506394	80.0	53.0
143244	25.0	35.0
387755	8.0	6.0
387751	702.0	405.0
100533970	101.0	37.0
387758	1383.0	2209.0
101928991	0.0	3.0
100506380	335.0	265.0
100506385	28.0	93.0
101928999	0.0	0.0
399717	247.0	473.0
387745	64.0	15.0
170850	3.0	45.0
387742	0.0	0.0
387747	4.0	1.0
387748	3.0	0.0
100506334	1036.0	912.0
100533955	4.0	2.0
100533952	5.0	2.0
100506330	17.0	31.0
101928922	0.0	0.0
4804	3588.0	837.0
387778	1.0	2.0
4807	9.0	10.0
4808	8.0	2.0
100132201	6.0	13.0
4809	6100.0	3207.0
387775	4.0	1.0
100134869	150.0	86.0
4800	3997.0	2687.0
4801	3200.0	1844.0
4802	3630.0	2370.0
4803	53.0	21.0
133874	22.0	14.0
399774	2.0	2.0
100506328	42.0	3.0
100506325	213.0	35.0
101928931	34.0	25.0
4815	215.0	1038.0
4817	1821.0	1786.0
4818	213.0	326.0
387763	181.0	348.0
145853	457.0	434.0
375791	22.0	62.0
145858	0.0	0.0
375790	11124.0	18243.0
4810	1265.0	648.0
4811	10370.0	17546.0
4814	3295.0	5336.0
373159	9.0	23.0
100506356	0.0	0.0
101060376	0.0	0.0
399746	0.0	0.0
373156	8616.0	5801.0
157855	3.0	15.0
170825	1.0	0.0
101928941	2.0	3.0
399748	18.0	14.0
4826	136.0	220.0
4828	269.0	286.0
4829	16.0	1.0
169834	780.0	132.0
145864	3651.0	1026.0
4820	11640.0	4083.0
4821	0.0	3.0
4824	717.0	837.0
4825	6.0	28.0
100506343	15.0	2.0
157848	0.0	0.0
4837	2493.0	5588.0
4838	12.0	7.0
145873	54.0	71.0
4839	1688.0	3583.0
387787	135.0	268.0
100132234	1.0	12.0
4830	1102.0	7897.0
4831	1239.0	6856.0
4832	827.0	1556.0
4833	2743.0	6060.0
4835	1867.0	1759.0
4836	9498.0	4174.0
650236	0.0	0.0
102467146	64.0	24.0
4850	2644.0	1552.0
4848	5951.0	3663.0
4849	2568.0	3522.0
143187	1720.0	1191.0
4841	26858.0	19626.0
4842	23.0	3.0
4843	39.0	101.0
155185	47.0	40.0
155184	4.0	0.0
4846	368.0	754.0
192111	1843.0	2120.0
4860	955.0	2701.0
4861	50.0	50.0
167153	5264.0	2257.0
192127	0.0	0.0
100421090	1.0	0.0
192128	1.0	0.0
4851	2968.0	3625.0
4852	1.0	0.0
4853	31899.0	17221.0
4854	15477.0	21378.0
100506527	0.0	0.0
100421096	2.0	0.0
4855	2455.0	2052.0
100421097	29.0	8.0
4856	977.0	313.0
4857	4860.0	383.0
4858	437.0	408.0
100506555	13.0	1.0
4871	1.0	0.0
2210	16.0	45.0
649264	16.0	0.0
2207	1031.0	2357.0
2206	154.0	107.0
2205	1563.0	354.0
101928904	0.0	0.0
2204	2.0	1.0
2203	3412.0	5619.0
2202	14148.0	4291.0
2201	128.0	601.0
2200	10061.0	52339.0
4862	1009.0	1318.0
4863	2543.0	904.0
4864	5065.0	3468.0
4867	967.0	168.0
2209	87.0	354.0
4868	4.0	3.0
2208	24.0	107.0
4869	47186.0	22945.0
100506542	0.0	2.0
4880	35.0	4.0
4881	1999.0	851.0
4882	974.0	743.0
4883	742.0	483.0
2220	25.0	6.0
101928913	413.0	84.0
100506540	100.0	88.0
2218	2362.0	1236.0
2217	7646.0	6264.0
2216	0.0	0.0
2215	10.0	19.0
2214	1456.0	4036.0
2213	303.0	477.0
2212	1059.0	2251.0
4874	3.0	1.0
4875	23.0	6.0
4878	7.0	9.0
4879	0.0	1.0
2219	88.0	167.0
4891	8257.0	3052.0
4892	3.0	38.0
4893	4774.0	2687.0
2232	440.0	2202.0
2231	0.0	2.0
2230	1072.0	505.0
649288	0.0	1.0
2229	0.0	2.0
2228	0.0	1.0
2227	0.0	0.0
204474	1.0	1.0
2224	3546.0	13197.0
2222	8084.0	1452.0
4884	282.0	31.0
4885	4.0	46.0
4886	842.0	517.0
4887	1658.0	49.0
4888	24.0	0.0
4889	76.0	2.0
131177	849.0	45.0
2243	0.0	0.0
2242	1094.0	849.0
2241	3268.0	1149.0
649299	0.0	0.0
143162	110.0	24.0
2239	1321.0	1346.0
2237	1047.0	2284.0
2236	0.0	0.0
2235	2141.0	1374.0
4897	225.0	191.0
4898	9460.0	9131.0
4899	1517.0	985.0
131185	3.0	3.0
2254	37.0	2.0
2253	1.0	0.0
2252	1882.0	615.0
2251	0.0	0.0
2250	1.0	0.0
2249	0.0	0.0
2248	0.0	0.0
2247	2010.0	239.0
2246	7651.0	1554.0
2245	1353.0	1251.0
2244	0.0	0.0
100506516	67.0	31.0
2264	106.0	706.0
348262	2673.0	4419.0
2263	6456.0	1242.0
2262	12.0	2.0
2261	457.0	858.0
2260	14716.0	9602.0
169792	348.0	880.0
613227	2.0	2.0
2259	488.0	192.0
2258	849.0	1355.0
167127	21.0	12.0
2257	230.0	366.0
2256	64.0	14.0
2255	2213.0	228.0
100506506	0.0	0.0
348254	13.0	14.0
2275	1662.0	1771.0
2274	4984.0	2716.0
2273	8310.0	4061.0
2272	993.0	299.0
2271	3280.0	4535.0
100132086	0.0	0.0
253430	1627.0	838.0
2268	585.0	565.0
2267	14.0	11.0
2266	1.0	0.0
348249	0.0	0.0
2287	2145.0	3041.0
2286	1465.0	977.0
2284	0.0	0.0
2283	0.0	0.0
2281	151.0	83.0
2280	9125.0	11241.0
2277	977.0	199.0
2290	0.0	1.0
348235	1484.0	5265.0
2298	11.0	4.0
2297	10.0	11.0
2296	2412.0	406.0
2295	114.0	204.0
2294	20.0	30.0
2289	3442.0	1484.0
2288	11577.0	6752.0
2299	1852.0	495.0
338879	1.0	2.0
338870	4.0	2.0
652873	1.0	2.0
253461	10622.0	4020.0
338872	98.0	14.0
192134	0.0	0.0
104054213	2.0	3.0
338862	0.0	0.0
338864	0.0	0.0
192146	34.0	13.0
100132121	1.0	0.0
100846978	79.0	27.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	0.0	2.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	1.0	0.0
100132159	154.0	74.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	3.0	0.0
399804	80.0	52.0
399806	1.0	0.0
100132163	16.0	14.0
100132166	1.0	0.0
100132169	14.0	2.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	1.0	0.0
107063544	0.0	0.0
399818	1487.0	591.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	0.0
387804	200.0	23.0
375850	0.0	0.0
387837	6.0	1.0
387836	1.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	25.0	1.0
133789	2.0	0.0
101928840	0.0	0.0
100421008	0.0	0.0
100506492	0.0	801.0
613210	0.0	1.0
613211	0.0	1.0
613212	9.0	0.0
100506495	368.0	82.0
101928846	16.0	6.0
387856	71.0	35.0
387853	1.0	0.0
613209	0.0	0.0
121793	13.0	23.0
145767	128.0	40.0
100073347	5.0	1.0
399857	0.0	2.0
100421018	1.0	0.0
145781	145.0	32.0
613204	0.0	0.0
387845	31.0	15.0
145773	293.0	76.0
170712	0.0	0.0
387841	129.0	67.0
100134713	42.0	59.0
387849	17.0	21.0
157773	150.0	63.0
399823	111.0	20.0
131149	0.0	0.0
157777	214.0	67.0
399829	2.0	1.0
101928869	0.0	0.0
399827	0.0	0.0
4904	19784.0	12857.0
4905	2806.0	2245.0
4907	2265.0	1708.0
4908	188.0	23.0
4909	265.0	14.0
145788	177.0	201.0
4900	106.0	149.0
4901	81.0	89.0
4902	88.0	46.0
155100	0.0	0.0
157769	4405.0	2301.0
399839	0.0	0.0
4914	90.0	19.0
4915	36562.0	2000.0
387867	23.0	6.0
4916	716.0	119.0
4917	4.0	5.0
4919	1017.0	442.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	410.0	692.0
50507	57.0	1146.0
399888	28.0	11.0
100421046	0.0	0.0
50506	120.0	18.0
100421047	1.0	0.0
50509	663.0	4935.0
50508	0.0	0.0
157713	7.0	3.0
100506457	2.0	4.0
133746	4849.0	1540.0
100506451	320.0	221.0
4925	5442.0	3837.0
4926	28624.0	24689.0
4927	2552.0	2525.0
4928	10760.0	6822.0
4929	1995.0	888.0
387895	21.0	15.0
387893	1703.0	1772.0
50512	1340.0	1405.0
50511	108.0	16.0
4920	1092.0	1454.0
4921	9483.0	5025.0
50514	10.0	29.0
4922	0.0	1.0
4923	6.0	7.0
4924	13855.0	13529.0
50515	1056.0	2415.0
100421045	6.0	4.0
100421057	1.0	0.0
100421058	0.0	0.0
100506443	1.0	2.0
387890	21.0	77.0
157708	0.0	2.0
4938	848.0	4331.0
4939	859.0	7267.0
387885	20.0	16.0
387882	714.0	487.0
4931	1664.0	3232.0
100421055	9.0	5.0
4935	191.0	506.0
100506475	0.0	0.0
157739	13.0	4.0
4947	6384.0	4141.0
4948	68.0	5.0
145741	91.0	180.0
100132100	0.0	0.0
101928827	2.0	0.0
100132101	0.0	0.0
100132103	1.0	0.0
100132104	2.0	0.0
169714	1107.0	752.0
4940	2521.0	11125.0
145748	884.0	360.0
4942	19778.0	8434.0
4943	1591.0	1052.0
4946	15419.0	18685.0
399876	0.0	0.0
100506465	0.0	1.0
157724	23.0	19.0
100506469	747.0	276.0
131118	2020.0	1141.0
100506462	63.0	83.0
4958	1246.0	1878.0
100132116	1350.0	418.0
4951	0.0	0.0
100421072	2.0	0.0
4952	4099.0	3163.0
4953	3305.0	1298.0
399881	0.0	0.0
100421075	0.0	0.0
4954	14.0	4.0
4956	2.0	0.0
4957	3200.0	3338.0
100847022	0.0	0.0
100847023	1.0	1.0
100847020	0.0	0.0
286887	12.0	13.0
100847021	0.0	0.0
100847026	3.0	4.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	419.0	1627.0
100847025	0.0	0.0
100847028	6.0	5.0
100847029	0.0	0.0
4969	5851.0	3095.0
2306	52.0	97.0
2305	479.0	1260.0
2304	6.0	1.0
2303	125.0	87.0
2302	2.0	143.0
284217	2204.0	566.0
2301	0.0	0.0
2300	89.0	65.0
284215	73.0	2.0
2309	9071.0	7406.0
4967	7291.0	7869.0
2308	3823.0	2270.0
4968	1574.0	1210.0
2307	45.0	293.0
100847030	0.0	3.0
100847033	0.0	0.0
100847031	1.0	0.0
4982	263.0	75.0
100847032	0.0	3.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	2.0	3.0
100847036	2.0	0.0
100862664	0.0	0.0
100862665	5.0	0.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	47243.0	12898.0
2316	68192.0	65064.0
2315	65.0	26.0
2314	9772.0	9098.0
100862662	26.0	5.0
2313	2207.0	1272.0
284207	519.0	740.0
2312	51.0	80.0
2311	0.0	0.0
2310	147.0	80.0
284203	0.0	0.0
4973	801.0	2384.0
4974	72.0	9.0
4975	1.0	3.0
4976	6919.0	3788.0
2319	7532.0	4317.0
4978	13.0	98.0
2318	2021.0	1119.0
100847040	0.0	0.0
100847041	1.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	1.0
100847042	0.0	0.0
4993	14.0	3.0
100847043	0.0	0.0
2331	9217.0	6971.0
100862678	0.0	0.0
100847048	2.0	0.0
2330	1916.0	464.0
100862679	1.0	0.0
100847049	6.0	0.0
100847046	8.0	3.0
100847047	0.0	0.0
100862675	1.0	0.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	259.0	80.0
100862670	0.0	0.0
2327	3890.0	260.0
2326	1237.0	981.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	1284.0	1180.0
2323	141.0	85.0
259239	2.0	0.0
2322	413.0	1047.0
2321	3915.0	3215.0
4983	2466.0	601.0
4985	26.0	27.0
4986	2.0	0.0
4987	320.0	396.0
4988	0.0	0.0
2329	976.0	352.0
100847051	0.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	914.0	1066.0
100847059	3.0	2.0
2341	3.0	1.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	4082.0	2543.0
2335	18425.0	594963.0
2334	139.0	57.0
104502416	7.0	1.0
259249	0.0	0.0
2332	4466.0	2173.0
100862680	0.0	0.0
