id	f5aa7410-7a2e-4267-ba3a-2a6a391f6b45	b40a318f-fc61-49e5-ab41-c2e41510a12c
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	6817.0	241.0
106479841	0.0	0.0
106480852	0.0	0.0
9191	2446.0	2908.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	1.0
9197	1668.0	3680.0
106480857	0.0	0.0
106480856	0.0	0.0
106480859	0.0	0.0
729119	0.0	4.0
9196	27.0	62.0
106480858	0.0	0.0
57512	35.0	498.0
57513	5335.0	1493.0
57514	9288.0	958.0
123207	934.0	696.0
57515	37165.0	15449.0
106480860	0.0	0.0
57510	1815.0	5894.0
106480862	0.0	0.0
57511	1610.0	746.0
106480861	0.0	0.0
644911	1.0	4.0
644914	5.0	24.0
57519	4144.0	375.0
729146	0.0	4.0
106480828	0.0	0.0
113878	716.0	673.0
135228	4800.0	11769.0
106480827	0.0	0.0
729148	43.0	109.0
106480829	0.0	0.0
137886	1160.0	5246.0
106479879	0.0	0.0
730130	0.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	1.0	4.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	1.0
106480822	0.0	1.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	0.0	1.0
106479870	0.0	8.0
106480823	0.0	0.0
106480826	0.0	0.0
106480825	0.0	0.0
57523	4633.0	1012.0
57524	0.0	35.0
57526	1766.0	332.0
644928	2.0	4.0
57520	1033.0	362.0
57521	2366.0	2629.0
57522	1002.0	2752.0
57528	66.0	6.0
57529	51.0	45.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	0.0	4.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	1.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	597.0	484.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	9.0	5.0
106480836	0.0	0.0
57534	4217.0	11554.0
57535	137.0	10150.0
343727	0.0	0.0
57536	537.0	1220.0
57537	576.0	425.0
150864	762.0	2152.0
57530	47.0	3439.0
57531	1034.0	932.0
57532	5341.0	22691.0
106480840	0.0	0.0
57533	1846.0	1757.0
57538	1764.0	310.0
57539	1023.0	3006.0
106479817	0.0	5.0
106480806	0.0	1.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	1.0
106479811	0.0	0.0
106479810	1.0	1.0
123263	440.0	526.0
106480800	0.0	0.0
123264	49.0	2.0
57540	13.0	122.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	0.0	0.0
106480803	0.0	0.0
57545	1953.0	1302.0
57546	3132.0	1304.0
57547	394.0	180.0
57541	979.0	2323.0
57542	1483.0	3785.0
353132	0.0	0.0
57544	1098.0	2593.0
353131	0.0	0.0
644943	27.0	11.0
57549	71.0	4777.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	0.0	1.0
100101490	24.0	122.0
106479807	0.0	0.0
137835	116.0	25.0
106479806	1.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	1.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	6.0	12.0
106479802	8.0	24.0
106479801	0.0	0.0
644962	22.0	291.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	0.0
106480811	0.0	0.0
57551	10751.0	22485.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	0.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	2983.0	7692.0
57558	495.0	1053.0
57559	394.0	403.0
57552	1119.0	1977.0
353141	0.0	0.0
353140	0.0	0.0
57553	2043.0	1441.0
57554	24.0	18.0
353143	0.0	0.0
57555	1336.0	1295.0
353142	10.0	0.0
343702	2.0	0.0
729102	1.0	0.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	3.0	1.0
106479837	0.0	0.0
106479836	2.0	6.0
106479835	2.0	5.0
644972	34.0	50.0
106479834	0.0	1.0
106479833	0.0	0.0
642311	0.0	2.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	4.0	8.0
102465906	0.0	0.0
57560	383.0	759.0
106479830	0.0	0.0
353144	0.0	0.0
57561	6953.0	5188.0
57562	2842.0	501.0
149830	0.0	0.0
57567	690.0	637.0
57568	2147.0	4099.0
57569	2438.0	110.0
57563	1486.0	2201.0
57565	77.0	1860.0
106479829	2.0	1.0
106479828	0.0	3.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	1.0	0.0
106479824	0.0	3.0
106479823	2.0	0.0
106479822	0.0	3.0
106479821	0.0	0.0
57570	1303.0	2322.0
125893	331.0	509.0
106479820	3.0	2.0
57571	97.0	168.0
57572	8103.0	1953.0
149840	146.0	177.0
57573	740.0	55.0
102465910	0.0	0.0
57578	49.0	14.0
57579	926.0	374.0
149837	896.0	1740.0
123228	152.0	226.0
57574	0.0	9.0
353163	3.0	0.0
57575	14.0	106.0
102465909	0.0	0.0
57576	277.0	29.0
102465908	0.0	0.0
57577	391.0	1024.0
353164	0.0	1.0
102465907	0.0	0.0
644974	5.0	17.0
642317	1.0	1.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	1.0	0.0
730196	0.0	0.0
390110	0.0	1.0
389123	0.0	0.0
389124	0.0	0.0
730190	2.0	4.0
390116	0.0	0.0
389120	0.0	0.0
390117	0.0	0.0
147276	0.0	2.0
389118	25.0	8.0
389119	106.0	27.0
353174	16.0	10.0
389114	425.0	1370.0
135293	370.0	93.0
135295	19.0	4.0
729196	1.0	4.0
729198	0.0	2.0
730180	1.0	1.0
353189	22.0	76.0
392752	16.0	27.0
389144	0.0	0.0
389141	0.0	3.0
123283	1367.0	904.0
102465944	0.0	0.0
353194	0.0	0.0
353196	0.0	0.0
389136	5626.0	276.0
389137	2.0	5.0
390102	0.0	0.0
100526416	0.0	0.0
389125	9.0	1.0
389160	1.0	89.0
390151	0.0	0.0
390152	0.0	0.0
729163	2.0	2.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	10.0	21.0
390158	4.0	2.0
389161	1.0	0.0
147226	1.0	1.0
389158	0.0	0.0
147228	0.0	0.0
135250	67.0	64.0
102465975	0.0	0.0
729156	3.0	2.0
102465974	1.0	2.0
730144	2.0	12.0
390162	0.0	0.0
390166	0.0	0.0
389156	1.0	2.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	1.0
102465978	0.0	0.0
102465977	0.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	1.0	2.0
730138	2.0	12.0
102465985	0.0	0.0
730174	0.0	2.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	1.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	161.0	10.0
390138	0.0	0.0
221302	302.0	545.0
390139	0.0	0.0
729182	4.0	8.0
135270	0.0	0.0
389170	22.0	52.0
729178	72.0	35.0
102465995	0.0	0.0
102465993	1.0	1.0
390142	0.0	0.0
729177	3.0	9.0
390144	0.0	0.0
729176	2.0	1.0
389179	18.0	30.0
389177	2.0	1.0
390148	0.0	0.0
729171	0.0	0.0
390072	4.0	2.0
390073	0.0	0.0
390075	0.0	1.0
390077	0.0	2.0
390078	1.0	1.0
390079	0.0	0.0
221322	195.0	620.0
642290	10.0	3.0
389084	16.0	63.0
390081	0.0	0.0
390082	0.0	2.0
389072	807.0	108.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	1.0
390091	0.0	0.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	0.0
390061	0.0	4.0
390063	0.0	0.0
390064	0.0	1.0
389090	0.0	0.0
390066	0.0	0.0
390067	0.0	1.0
221336	150.0	56.0
147199	0.0	0.0
257313	24.0	1.0
221357	0.0	1.0
196120	0.0	0.0
9201	5426.0	528.0
9202	3873.0	7896.0
9200	143.0	16.0
9205	867.0	711.0
9206	2.0	1.0
9203	2196.0	5026.0
9204	515.0	872.0
221391	2.0	0.0
221393	0.0	21.0
221395	12265.0	899.0
9212	21.0	705.0
9213	2350.0	6113.0
9210	0.0	0.0
9211	40.0	0.0
9217	4629.0	5347.0
9214	368.0	1940.0
9215	1545.0	5329.0
284904	2.0	2.0
284900	353.0	1016.0
9209	2372.0	5448.0
159195	1260.0	3239.0
9207	3.0	163.0
9208	7718.0	13455.0
9223	4209.0	2982.0
9221	2810.0	11175.0
9227	10.0	8.0
644873	1210.0	1516.0
9228	19.0	0.0
644871	0.0	0.0
57460	665.0	6092.0
57461	876.0	809.0
57462	1961.0	1167.0
257364	7484.0	2274.0
57463	1176.0	553.0
9220	188.0	85.0
57468	8.0	27.0
57469	656.0	31.0
57464	26.0	145.0
257358	27.0	0.0
57465	1399.0	1459.0
57466	2064.0	3163.0
57467	7.0	2.0
9218	6542.0	12075.0
9219	4429.0	7085.0
113802	380.0	952.0
9235	809.0	1517.0
644881	0.0	0.0
9232	79.0	2653.0
9238	1617.0	4129.0
9236	3568.0	1179.0
57471	9.0	59.0
101101773	0.0	0.0
57472	1327.0	5415.0
101101772	6.0	0.0
57473	1469.0	3432.0
57474	78.0	183.0
9230	4496.0	4432.0
9231	2726.0	10803.0
101101776	1.0	0.0
101101775	89.0	5.0
57470	2534.0	2138.0
57479	2571.0	4834.0
791114	11.0	0.0
791115	1.0	0.0
57475	184.0	2275.0
105616916	0.0	0.0
57476	95.0	88.0
57477	2983.0	302.0
57478	985.0	1690.0
644877	1.0	9.0
9229	76.0	12.0
9245	4.0	3.0
9246	2295.0	6405.0
9244	122.0	47.0
644890	4.0	4.0
9249	7130.0	678.0
644896	0.0	0.0
9247	1.0	1.0
9248	13.0	1.0
57482	36.0	76.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	9187.0	480.0
106480789	1.0	1.0
106480788	0.0	7.0
9241	22.0	6.0
9242	891.0	122.0
57480	2072.0	531.0
9240	3935.0	4310.0
57481	4.0	35.0
106480790	0.0	0.0
284958	0.0	8.0
106480792	0.0	0.0
106480791	5.0	0.0
57486	1327.0	3663.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	14270.0	10840.0
106480796	37306.0	8199.0
57489	1307.0	780.0
106480795	16.0	6.0
9256	401.0	3074.0
9254	173.0	1177.0
9255	1970.0	4297.0
137814	0.0	0.0
341152	0.0	0.0
9258	1417.0	1441.0
57493	18013.0	3538.0
106480798	0.0	0.0
57494	3465.0	1415.0
106480797	0.0	0.0
57495	382.0	1.0
57496	8274.0	9355.0
106480799	0.0	0.0
9252	389.0	1206.0
9253	2980.0	1127.0
57491	86.0	222.0
57492	6251.0	7768.0
284948	4.0	29.0
57497	2.0	115.0
57498	7805.0	8272.0
284942	526.0	332.0
642236	33.0	8.0
402509	0.0	0.0
341148	0.0	0.0
9267	2758.0	1917.0
9265	4902.0	1974.0
9266	2296.0	6898.0
106479779	0.0	6.0
106479778	0.0	0.0
106479777	3.0	0.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	1201.0	1340.0
106480764	0.0	0.0
106479775	0.0	0.0
106480767	0.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	1357.0	1733.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	5567.0	19662.0
106479770	0.0	0.0
9262	2529.0	2838.0
106480770	2.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	6.0
9278	1222.0	1196.0
9276	8981.0	10269.0
9277	1546.0	2410.0
106479769	0.0	5.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	14474.0	1820.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	2.0	3.0
106480775	0.0	4.0
106479764	0.0	0.0
106480778	2.0	2.0
106479763	0.0	0.0
106479762	0.0	0.0
106480777	0.0	0.0
9274	1434.0	1136.0
402573	9.0	11.0
106479761	0.0	0.0
9275	4109.0	2758.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	1.0	0.0
654231	8.0	2.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	0.0	4.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	5.0	4.0
341128	0.0	0.0
113835	79.0	296.0
9289	3597.0	12335.0
9287	0.0	0.0
9288	0.0	0.0
642273	88.0	738.0
106479799	0.0	0.0
106480743	0.0	0.0
106479798	0.0	0.0
9282	2012.0	7027.0
106479797	0.0	0.0
106480742	0.0	0.0
106479796	0.0	1.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	12.0	5.0
106480747	0.0	0.0
402562	7.0	26.0
106479793	0.0	0.0
106480746	0.0	0.0
9283	8.0	128.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	267.0	281.0
106479791	0.0	0.0
106480748	4.0	0.0
106479790	0.0	0.0
106480750	0.0	1.0
284998	1.0	0.0
106480752	0.0	0.0
284996	1487.0	3242.0
106480751	0.0	0.0
341112	1.0	0.0
284992	37.0	260.0
341116	1.0	1.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	0.0	0.0
9293	1.0	1.0
106480753	0.0	0.0
9290	23.0	10.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	1920.0	3716.0
113829	5056.0	5989.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	3222.0	3661.0
113828	333.0	1567.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	498.0	652.0
9295	5535.0	6954.0
642280	28.0	66.0
106479780	0.0	1.0
106480759	0.0	0.0
654254	12.0	123.0
106480761	0.0	0.0
284988	11.0	2.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	1.0	1.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	1.0	2.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	1.0	3.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	1.0	1.0
106479733	1.0	3.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	3.0	13.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	80.0	20.0
57622	72.0	196.0
57623	839.0	1037.0
57624	1.0	1.0
57620	1686.0	2068.0
106480730	0.0	0.0
57621	1027.0	3094.0
57626	27.0	3924.0
100125387	1.0	3.0
730227	3.0	19.0
57628	9.0	0.0
353219	0.0	14.0
729234	213.0	288.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	21.0	16.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	30.0	37.0
106479726	0.0	0.0
729230	36.0	115.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	377.0	638.0
106479723	1.0	3.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	0.0	1.0
106480731	0.0	0.0
106479720	0.0	1.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	4.0	17.0
106480736	17.0	12.0
106480735	0.0	1.0
100113391	1.0	0.0
106480738	1.0	0.0
100113392	0.0	0.0
100113393	5.0	13.0
106480737	1.0	0.0
57633	119.0	809.0
341208	4.0	7.0
150726	138.0	1672.0
57634	3849.0	8174.0
57636	2960.0	1388.0
57630	1556.0	4628.0
57631	384.0	109.0
106480741	5.0	3.0
106480740	0.0	0.0
57639	381.0	308.0
106479719	4.0	1.0
730213	1.0	2.0
106480707	0.0	0.0
106480706	0.0	0.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	0.0
106479758	0.0	0.0
729262	4.0	5.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	7.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	9.0	0.0
106479753	0.0	0.0
100113384	2.0	1.0
106480701	0.0	0.0
106479752	5.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	29.0	55.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	1.0
100113382	0.0	0.0
57644	206.0	93.0
57645	2769.0	7958.0
644809	21.0	14.0
150737	338.0	1185.0
57646	958.0	2126.0
57647	922.0	2536.0
100188945	6.0	6.0
57642	3.0	2.0
100113389	0.0	0.0
57643	194.0	1011.0
100188949	36.0	37.0
135112	4159.0	2376.0
730249	0.0	2.0
57648	2208.0	20909.0
57649	2151.0	5150.0
730246	12.0	15.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	18.0	8.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	0.0	0.0
135114	2510.0	3739.0
106479746	0.0	0.0
106479745	0.0	2.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	49.0	158.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	135.0	1540.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	2.0	5.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	0.0	4.0
57655	2422.0	6841.0
100418708	0.0	0.0
100188954	10.0	7.0
57657	188.0	328.0
57658	12903.0	3210.0
100418709	0.0	0.0
100418706	0.0	0.0
57654	652.0	1432.0
100113379	0.0	0.0
729250	0.0	0.0
730239	6.0	4.0
57659	15820.0	3023.0
644815	355.0	766.0
100188953	7.0	0.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	2546.0	3169.0
55003	694.0	1064.0
57666	1471.0	2555.0
55002	3470.0	2808.0
100418718	0.0	0.0
55001	6.0	242.0
57669	2089.0	4571.0
55000	7377.0	16764.0
57662	45.0	3051.0
55007	1220.0	1532.0
100418715	0.0	0.0
57663	1.0	0.0
55006	470.0	777.0
57664	2136.0	4876.0
55005	1382.0	2241.0
55004	4609.0	3596.0
57665	758.0	1269.0
55009	865.0	1447.0
644820	44.0	53.0
55008	621.0	2923.0
57670	311.0	1112.0
390201	0.0	0.0
392862	11.0	54.0
100418724	0.0	0.0
390203	0.0	0.0
55010	86.0	1374.0
390205	81.0	35.0
100418720	2.0	3.0
55014	1258.0	1816.0
57677	512.0	1261.0
55013	1001.0	1071.0
57678	55019.0	1678.0
57679	1897.0	3526.0
55012	1289.0	905.0
55011	2098.0	3254.0
55018	2.0	9.0
57673	129.0	659.0
57674	14891.0	61193.0
55017	1881.0	2474.0
55016	341.0	784.0
100418728	0.0	0.0
55015	1090.0	1699.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	2.0	4.0
100127989	0.0	8.0
106479716	0.0	0.0
106479715	2.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	8.0	1.0
57680	4442.0	8438.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	0.0
57683	1009.0	63.0
353267	0.0	1.0
55020	1756.0	1596.0
100418731	1.0	0.0
57688	1021.0	976.0
57689	57.0	717.0
55024	1645.0	58.0
55023	3423.0	7032.0
389217	6.0	4.0
55022	2741.0	155.0
57684	464.0	998.0
100418737	38.0	40.0
55028	1383.0	4793.0
57685	3739.0	320.0
343819	0.0	0.0
100418736	0.0	0.0
55027	720.0	2225.0
100418739	0.0	0.0
55026	99.0	86.0
57687	103.0	42.0
353274	1660.0	3192.0
644844	1.0	7.0
100127983	74.0	15.0
149708	0.0	0.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	1.0
137735	4.0	0.0
106479706	1.0	5.0
729211	1.0	0.0
100127979	0.0	1.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	0.0	3.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	452.0	441.0
100418744	5.0	37.0
57692	325.0	278.0
100418743	0.0	0.0
57693	1277.0	3011.0
150709	193.0	108.0
392843	1.0	0.0
100418745	0.0	0.0
55032	1894.0	1792.0
100418740	6.0	0.0
55031	5493.0	6339.0
573971	23.0	60.0
729215	0.0	0.0
55030	1427.0	2150.0
57690	2711.0	2388.0
57699	104.0	74.0
55036	233.0	858.0
389208	2.0	0.0
55035	1885.0	3220.0
55034	505.0	3552.0
389206	25.0	3.0
55033	1345.0	1634.0
389207	0.0	0.0
57695	539.0	2574.0
100418748	3.0	14.0
57696	803.0	1773.0
55039	645.0	2023.0
100418747	0.0	2.0
55038	302.0	1606.0
57697	438.0	1042.0
55037	2671.0	3308.0
123103	122.0	5.0
57698	1886.0	10666.0
389203	894.0	682.0
113791	4924.0	1057.0
390231	0.0	0.0
353288	0.0	0.0
390233	0.0	0.0
100418754	0.0	0.0
147150	7.0	4.0
100418756	0.0	0.0
389240	61.0	62.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	2.0	0.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	1.0
390243	2.0	2.0
353299	1.0	1.0
390245	0.0	0.0
147166	817.0	205.0
100418763	0.0	0.0
100233209	109.0	157.0
100418769	0.0	2.0
123169	896.0	2431.0
104266962	0.0	0.0
104266963	0.0	0.0
100418770	2.0	0.0
392872	4.0	4.0
390211	4.0	1.0
390212	0.0	1.0
390213	11.0	10.0
100418779	0.0	0.0
147172	374.0	1107.0
147179	4176.0	48983.0
104266960	0.0	0.0
390215	0.0	0.0
104266961	0.0	0.0
160140	27.0	39.0
390218	1.0	7.0
100418774	0.0	1.0
389257	0.0	6.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	9.0	12.0
104266957	0.0	3.0
104266958	0.0	0.0
104266956	2.0	0.0
102465839	0.0	0.0
147184	603.0	4739.0
390224	0.0	1.0
102465838	0.0	0.0
147183	3.0	0.0
390225	0.0	0.0
102465837	0.0	1.0
390226	1.0	0.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	0.0	0.0
729288	50.0	39.0
102465842	3.0	0.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	135.0	108.0
149773	20.0	20.0
221400	160.0	49.0
149775	9.0	2.0
102524628	15.0	2.0
147111	1.0	7.0
150759	222.0	616.0
729277	2.0	0.0
137797	4.0	0.0
730262	0.0	1.0
135138	23.0	2.0
102465857	0.0	0.0
102465856	1.0	0.0
150763	68.0	16.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	0.0	1.0
102465860	0.0	0.0
159119	1.0	0.0
730291	0.0	0.0
221421	27.0	31.0
390259	0.0	0.0
221424	11.0	198.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	3.0	0.0
57600	4731.0	3302.0
57602	2712.0	3544.0
57608	8568.0	1789.0
57609	2571.0	4447.0
135154	739.0	513.0
150771	265.0	36.0
57604	261.0	8.0
57605	1278.0	534.0
159125	0.0	0.0
57606	5561.0	4443.0
135152	38.0	29.0
102465876	0.0	0.0
221416	0.0	9.0
102465875	1.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	2.0	67.0
729298	0.0	0.0
390264	0.0	0.0
102465870	2.0	1.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	4.0	1.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	619.0	207.0
147138	380.0	387.0
57613	870.0	5896.0
57614	1623.0	3204.0
57610	1911.0	2167.0
57619	456.0	41423.0
57615	16.0	1.0
57616	1164.0	628.0
57617	1893.0	1912.0
390195	0.0	0.0
390197	0.0	0.0
102465882	1.0	0.0
102465881	0.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	177.0	392.0
221443	1021.0	1671.0
400084	1.0	1.0
221438	0.0	0.0
196051	6.0	128.0
389197	0.0	0.0
400073	419.0	738.0
159090	1288.0	4441.0
159091	115.0	131.0
257407	9.0	8.0
196047	1172.0	7.0
390174	0.0	0.0
221468	16.0	9.0
400064	0.0	7.0
221472	574.0	265.0
100233198	309.0	194.0
390181	0.0	0.0
390183	3.0	4.0
390186	0.0	0.0
400058	3.0	0.0
221458	96.0	174.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	724.0	1374.0
9311	31.0	299.0
9312	17.0	0.0
9310	211.0	376.0
9315	1367.0	5911.0
162699	0.0	0.0
9313	0.0	0.0
147081	747.0	857.0
9314	21354.0	599.0
221477	11208.0	8570.0
221476	7107.0	0.0
221481	10.0	51.0
9308	1626.0	607.0
9306	1454.0	4594.0
9322	6646.0	1995.0
9320	14622.0	15119.0
9321	3650.0	5135.0
9326	937.0	6022.0
147093	15.0	0.0
9324	2147.0	2916.0
9325	1351.0	1323.0
160065	0.0	0.0
257415	303.0	699.0
9319	81.0	1613.0
9317	1038.0	783.0
9318	4982.0	4559.0
9333	21.0	0.0
9334	5428.0	6869.0
400094	4.0	2.0
9331	481.0	367.0
9332	7166.0	2535.0
9337	4064.0	4700.0
9338	708.0	2748.0
100233146	0.0	0.0
221496	1504.0	2833.0
9330	1847.0	3179.0
9328	1844.0	3055.0
9329	1684.0	6103.0
9344	5155.0	5036.0
9342	2339.0	5002.0
9343	3695.0	6260.0
9348	0.0	4.0
9349	30490.0	157391.0
402665	36.0	19.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	20.0	5.0
106479698	0.0	0.0
106480687	0.0	0.0
57583	4061.0	5423.0
106479697	0.0	0.0
57584	12744.0	4853.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	846.0	0.0
106479695	0.0	0.0
9341	10593.0	3430.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	2284.0	48384.0
106479692	0.0	0.0
57589	2492.0	2239.0
106479691	2.0	3.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	1.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	973.0	1252.0
106480695	11.0	3.0
57586	1.0	125.0
106480694	0.0	0.0
57587	2965.0	4860.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	2.0	9.0
100101467	1138.0	1930.0
9356	0.0	0.0
9353	4416.0	642.0
9354	3546.0	2931.0
644761	8.0	6.0
9358	711.0	1316.0
106479689	0.0	0.0
57592	1544.0	4185.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	170.0	1997.0
106480698	0.0	0.0
106479687	0.0	1.0
106479686	0.0	0.0
57594	787.0	1509.0
57595	240.0	31.0
106479685	0.0	0.0
