id	e84e835c-ce99-46bd-a50b-068cfb983143	512b0f65-4ee9-4d01-b453-075499fe9d83
7629	1275.0	2062.0
161779	139.0	227.0
101929693	204.0	183.0
104533120	4.0	14.0
100422930	0.0	0.0
101927034	4.0	81.0
100422931	0.0	0.0
7644	789.0	2918.0
106903081	31.0	86.0
7643	89.0	164.0
100422934	0.0	1.0
100422935	0.0	0.0
100422936	0.0	0.0
219681	4.0	76.0
100422938	0.0	0.0
100422939	0.0	0.0
670	652.0	1085.0
671	28.0	27.0
79971	5719.0	12578.0
100270963	0.0	0.0
672	388.0	582.0
79970	358.0	798.0
53342	343.0	232.0
100270964	22.0	30.0
673	1491.0	3433.0
79973	106.0	325.0
53340	327.0	918.0
675	170.0	545.0
53345	13.0	59.0
79974	2067.0	2390.0
53346	414.0	320.0
676	15.0	15.0
79977	1888.0	4788.0
53343	1177.0	1991.0
677	24724.0	38689.0
100270961	0.0	0.0
678	21453.0	23247.0
53344	732.0	1911.0
100270962	0.0	1.0
53349	1328.0	2596.0
79979	875.0	1806.0
92935	369.0	468.0
158131	0.0	1.0
7634	2.0	10.0
53347	59.0	74.0
7637	1305.0	2864.0
7639	263.0	641.0
7638	39.0	147.0
158135	186.0	376.0
100422940	0.0	0.0
219699	1279.0	5214.0
100422942	0.0	0.0
7652	15.0	48.0
100422943	0.0	2.0
100422944	1.0	2.0
100422945	0.0	3.0
101927049	5.0	0.0
100422947	0.0	0.0
100422948	0.0	1.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	1.0
79960	2349.0	3193.0
682	12675.0	23164.0
401914	0.0	4.0
683	885.0	580.0
53353	129.0	199.0
100270953	0.0	0.0
684	3046.0	4629.0
79962	134.0	419.0
79961	952.0	3763.0
685	309.0	364.0
401911	3.0	4.0
686	997.0	1446.0
687	7883.0	7568.0
79963	59.0	107.0
688	3018.0	1323.0
79966	1439.0	1803.0
53354	99.0	258.0
100270950	0.0	1.0
689	25839.0	22240.0
100270951	0.0	0.0
79968	251.0	395.0
92922	413.0	790.0
53358	773.0	468.0
79969	463.0	867.0
92960	142.0	237.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1456.0	2229.0
7661	1.0	3.0
100422952	0.0	0.0
5001	605.0	1314.0
100422953	0.0	0.0
5002	521.0	639.0
100422954	0.0	0.0
5003	87.0	79.0
100422955	0.0	0.0
5004	2.0	1.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	2.0
690	0.0	1.0
79991	1100.0	1606.0
653604	1.0	5.0
79990	1064.0	1930.0
100270937	0.0	0.0
79993	599.0	1130.0
401903	0.0	0.0
694	8776.0	11276.0
641616	1.0	2.0
79992	21.0	39.0
695	437.0	567.0
100270943	1.0	0.0
696	7.0	15.0
699	160.0	748.0
79998	165.0	92.0
100505704	4.0	6.0
134187	6.0	3.0
100505702	72.0	151.0
641613	2.0	3.0
401904	24.0	33.0
641614	1.0	3.0
100422960	0.0	0.0
5010	3756.0	3517.0
7673	148.0	218.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1428.0	1986.0
101927067	14.0	17.0
100422964	0.0	0.0
5013	16.0	98.0
100422965	3.0	11.0
100422966	0.0	0.0
5015	0.0	0.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	2019.0	2941.0
146177	11.0	18.0
100270924	0.0	0.0
79980	807.0	897.0
100270925	0.0	0.0
100270926	2.0	4.0
79982	1665.0	4199.0
79981	69.0	12.0
79983	261.0	604.0
53373	3719.0	5639.0
80975	43.0	33.0
79986	235.0	447.0
100420308	1.0	2.0
100420307	13.0	37.0
79987	5424.0	7253.0
5005	2.0	0.0
79989	465.0	895.0
5007	3811.0	8766.0
100420303	0.0	0.0
5008	113.0	151.0
5009	3.0	3.0
100420300	38.0	60.0
92949	683.0	1453.0
7682	1.0	7.0
100422850	0.0	1.0
5020	10.0	10.0
7681	28.0	6.0
100422851	1.0	0.0
5021	5680.0	1173.0
100422852	0.0	0.0
7683	3.0	3.0
100422853	0.0	0.0
5023	112.0	129.0
100422854	0.0	0.0
5024	0.0	2.0
100422855	0.0	0.0
5025	1112.0	2078.0
101929651	0.0	5.0
100422856	0.0	0.0
5026	9.0	10.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	0.0
101929655	14.0	45.0
5016	111.0	199.0
5017	310.0	346.0
7678	158.0	250.0
5018	5103.0	5648.0
5019	2243.0	2915.0
5030	6.0	22.0
7693	1037.0	2422.0
100422861	0.0	0.0
7692	553.0	1513.0
5031	110.0	148.0
100422862	0.0	0.0
7695	764.0	1616.0
5032	149.0	353.0
100422863	1.0	0.0
5033	1825.0	5064.0
7694	448.0	1130.0
100422864	0.0	0.0
5034	19225.0	42237.0
7697	515.0	1144.0
101929664	9.0	3.0
7696	80.0	265.0
101929665	0.0	1.0
100422866	0.0	0.0
5036	5319.0	6420.0
7699	838.0	1487.0
101927003	2.0	4.0
100422867	0.0	0.0
5037	15051.0	23805.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	1.0	0.0
7691	242.0	424.0
7690	1620.0	2580.0
254013	236.0	530.0
100420207	1.0	1.0
5027	564.0	663.0
100420206	0.0	0.0
5028	73.0	444.0
5029	205.0	513.0
100420203	0.0	17.0
100420200	0.0	0.0
100422860	9.0	13.0
5042	10.0	30.0
100422873	1.0	3.0
100422874	0.0	0.0
5045	4135.0	9085.0
100422876	0.0	0.0
5046	669.0	3604.0
5047	0.0	2.0
100292290	0.0	0.0
100422878	0.0	0.0
5048	8289.0	12643.0
100422879	0.0	0.0
101927015	19.0	4.0
101927017	0.0	0.0
105377880	0.0	2.0
256646	1.0	0.0
256643	786.0	1413.0
55902	3447.0	2220.0
55901	723.0	922.0
55900	1143.0	2702.0
55906	530.0	576.0
100420213	0.0	0.0
55905	3810.0	5508.0
55904	4191.0	10123.0
5052	7610.0	18829.0
100422883	0.0	3.0
55909	767.0	841.0
5053	17.0	213.0
100422884	0.0	0.0
5054	2288.0	14543.0
55908	28.0	7.0
55907	1724.0	2301.0
5055	107.0	0.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2012.0	4096.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	2.0	0.0
5050	423.0	1468.0
5051	805.0	2636.0
5049	5093.0	9604.0
55911	219.0	416.0
55917	2239.0	4761.0
100420224	0.0	0.0
55916	801.0	1413.0
100420223	0.0	0.0
101929690	1.0	0.0
100422880	0.0	0.0
55915	1419.0	2356.0
100422881	0.0	0.0
55914	4268.0	11197.0
5063	1156.0	1101.0
100422894	1.0	0.0
5064	3839.0	3596.0
100422895	1.0	2.0
100422896	1.0	0.0
5066	16759.0	15028.0
5067	171.0	389.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	135.0	1180.0
100419246	0.0	0.0
254050	22.0	54.0
5062	5011.0	11192.0
55920	4918.0	13136.0
254048	1202.0	3418.0
55924	772.0	1407.0
55922	451.0	749.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	3281.0	7343.0
5075	5.0	320.0
5076	4.0	146.0
5077	25.0	4.0
55929	1216.0	1875.0
5078	0.0	0.0
101929620	0.0	0.0
5079	10.0	10.0
101929624	0.0	0.0
254065	699.0	1866.0
101929623	7.0	22.0
5071	318.0	581.0
5073	2378.0	4407.0
55930	2527.0	4437.0
55937	184.0	175.0
100420253	3.0	12.0
5087	7870.0	23461.0
5088	3.0	11.0
5089	2486.0	4231.0
5080	202.0	281.0
5081	0.0	17.0
101929639	79.0	53.0
5082	1201.0	2355.0
256691	3612.0	2105.0
5083	41.0	343.0
101929637	1.0	1.0
102725541	0.0	0.0
79913	401.0	621.0
79912	789.0	1212.0
79915	191.0	379.0
100420259	3.0	3.0
100420258	9.0	1.0
100420257	0.0	2.0
79917	95.0	189.0
79919	31.0	10.0
79918	481.0	885.0
5096	1236.0	2482.0
5097	2771.0	5919.0
5098	1614.0	4904.0
5099	1111.0	8174.0
100420260	0.0	0.0
254042	297.0	372.0
5090	1089.0	2112.0
5091	1695.0	1590.0
5092	1967.0	1561.0
5093	6721.0	9667.0
5094	15749.0	20008.0
5095	1363.0	1585.0
100270899	0.0	0.0
100270895	0.0	1.0
79902	1412.0	1526.0
55957	126.0	182.0
79901	34097.0	29596.0
100270891	0.0	1.0
55954	457.0	829.0
79903	816.0	1601.0
100420269	0.0	0.0
79906	249.0	423.0
79905	169.0	221.0
79908	3.0	1.0
55959	8039.0	16146.0
55958	2896.0	5885.0
112724	612.0	1082.0
100420275	0.0	1.0
90288	25.0	45.0
28338	0.0	0.0
28339	0.0	1.0
254099	1.0	6.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	0.0
28348	0.0	0.0
90271	254.0	312.0
90273	76.0	94.0
112714	0.0	30.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	236.0	773.0
28345	0.0	0.0
28346	0.0	0.0
28343	1.0	2.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	0.0	2.0
28316	48.0	4.0
28317	1.0	0.0
28314	0.0	0.0
28315	0.0	8.0
28318	4.0	18.0
112703	90.0	106.0
28312	0.0	0.0
28313	0.0	2.0
101929602	1.0	1.0
653598	0.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	2406.0	2755.0
28329	0.0	0.0
28320	0.0	1.0
401898	0.0	0.0
112770	1764.0	3103.0
105377820	0.0	0.0
112755	129.0	450.0
112752	724.0	741.0
28305	1.0	8.0
28306	1.0	8.0
28304	0.0	9.0
28309	0.0	1.0
28307	3.0	13.0
28301	0.0	10.0
28300	0.0	1.0
124739	260.0	366.0
112744	0.0	0.0
388403	1872.0	4637.0
388401	2.0	0.0
388407	10.0	101.0
376412	4.0	4.0
653509	1.0	0.0
90441	1061.0	1953.0
388551	0.0	3.0
388552	312.0	1074.0
122011	5.0	3.0
148641	289.0	255.0
102216342	1.0	1.0
388550	7.0	6.0
102216341	0.0	0.0
653505	0.0	1.0
641518	4.0	116.0
641517	0.0	1.0
641515	0.0	15.0
388536	275.0	603.0
388533	7.0	11.0
388531	3.0	8.0
148645	1.0	5.0
388532	3.0	1.0
340595	0.0	0.0
340596	24.0	34.0
90427	577.0	2369.0
340598	1.0	3.0
161635	2.0	5.0
340591	286.0	459.0
388574	3.0	6.0
388569	136.0	382.0
388566	407.0	563.0
388567	136.0	342.0
388564	65.0	92.0
124641	0.0	0.0
90459	851.0	1388.0
653519	131.0	222.0
388561	589.0	1596.0
388559	10.0	58.0
124637	85.0	220.0
388558	405.0	1045.0
388555	0.0	119.0
388553	0.0	1.0
701	115.0	326.0
340571	0.0	0.0
705	757.0	1146.0
706	3495.0	3834.0
340578	13.0	33.0
708	3350.0	3258.0
100505881	2052.0	2631.0
90485	44.0	164.0
90488	3020.0	8129.0
220717	132.0	343.0
100529855	2.0	10.0
388595	2.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	328.0	334.0
90480	650.0	1343.0
653548	0.0	0.0
28495	0.0	1.0
28496	0.0	0.0
28493	0.0	0.0
28494	0.0	0.0
122046	13.0	3.0
653550	0.0	0.0
28499	0.0	1.0
388588	47.0	129.0
710	40889.0	36923.0
28497	0.0	2.0
28498	0.0	0.0
653553	30.0	84.0
711	0.0	0.0
712	7430.0	6411.0
340562	0.0	0.0
713	10769.0	6971.0
714	7587.0	6274.0
641556	0.0	0.0
715	30408.0	36821.0
716	37848.0	58055.0
28491	0.0	0.0
717	1280.0	1350.0
28492	0.0	0.0
718	58613.0	56778.0
719	1258.0	1418.0
28490	0.0	0.0
100505876	2534.0	3285.0
219731	39.0	66.0
100505877	1.0	0.0
100505875	46.0	45.0
122042	0.0	0.0
388585	3.0	5.0
388581	22.0	41.0
122038	0.0	0.0
388579	3.0	7.0
720	763.0	5453.0
721	957.0	5549.0
722	235.0	11.0
724	0.0	0.0
725	98.0	40.0
726	953.0	2758.0
100505879	12.0	7.0
727	471.0	1181.0
728	2082.0	741.0
729	562.0	368.0
340554	163.0	392.0
219743	1001.0	1133.0
339562	0.0	0.0
653566	26.0	85.0
653567	60.0	41.0
28479	8.0	36.0
339559	178.0	408.0
28473	0.0	4.0
28474	347.0	2082.0
28471	4.0	24.0
340547	15.0	32.0
730	2150.0	6533.0
28477	0.0	0.0
731	0.0	0.0
28478	2.0	13.0
732	3.0	16.0
28475	0.0	0.0
124685	1.0	5.0
733	8.0	18.0
28476	0.0	0.0
734	1849.0	2290.0
735	1.0	2.0
738	3783.0	4811.0
340544	16.0	65.0
219738	332.0	437.0
28470	2.0	8.0
340542	245.0	154.0
219736	331.0	291.0
340543	106.0	339.0
136647	926.0	1198.0
100505894	219.0	255.0
100505892	0.0	0.0
100505893	2.0	4.0
219752	0.0	2.0
7710	198.0	441.0
653557	1.0	0.0
100505890	0.0	0.0
7709	598.0	1526.0
28484	0.0	0.0
28485	0.0	1.0
28482	0.0	0.0
740	2369.0	4531.0
28483	0.0	2.0
741	308.0	378.0
28488	0.0	1.0
28489	0.0	0.0
28486	0.0	0.0
744	285.0	343.0
28487	0.0	0.0
7701	1009.0	2666.0
745	61.0	243.0
7700	248.0	708.0
746	2188.0	2708.0
747	542.0	1051.0
7703	1680.0	4901.0
7702	828.0	1380.0
340533	118.0	297.0
7705	4655.0	9705.0
28480	0.0	1.0
7704	286.0	497.0
219749	1326.0	2207.0
28481	6.0	42.0
7707	2733.0	6340.0
7706	3130.0	3424.0
339541	31.0	55.0
100270879	1.0	2.0
171017	906.0	2428.0
768215	0.0	0.0
340526	970.0	1393.0
340527	172.0	768.0
100270887	1.0	0.0
146059	503.0	1025.0
768217	0.0	0.0
750	5.0	10.0
768216	0.0	0.0
768211	385.0	1530.0
752	1967.0	1690.0
753	3087.0	5229.0
171019	26.0	119.0
754	14178.0	21904.0
768213	0.0	0.0
755	555.0	1016.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	9.0	21.0
757	2807.0	4765.0
7711	106.0	327.0
758	20.0	8.0
100270880	0.0	0.0
100505845	0.0	0.0
759	2.0	0.0
7716	5226.0	12110.0
134082	0.0	0.0
134083	0.0	0.0
158055	1.0	42.0
7718	326.0	247.0
158056	77.0	158.0
158038	16.0	28.0
7730	0.0	2.0
100505832	50.0	7.0
7732	46.0	48.0
219771	4984.0	7719.0
219770	6.0	11.0
100270868	0.0	2.0
100270869	1.0	0.0
339535	163.0	169.0
340515	1.0	2.0
100270875	0.0	0.0
760	822.0	2744.0
256714	46.0	28.0
100270876	0.0	0.0
761	2102.0	179.0
768206	69.0	113.0
762	479.0	113.0
763	1.0	4.0
100270871	0.0	1.0
256710	20.0	32.0
100270872	0.0	1.0
764	0.0	0.0
765	28.0	20.0
100270873	5.0	2.0
766	1.0	8.0
100270874	0.0	0.0
767	614.0	512.0
768	4.0	9.0
732275	0.0	0.0
100270870	0.0	1.0
100505835	7.0	1.0
7727	341.0	734.0
158046	22.0	97.0
7726	2909.0	5988.0
7728	460.0	940.0
100505839	14.0	16.0
7741	638.0	1385.0
100505865	261.0	262.0
7743	1002.0	2261.0
339521	0.0	0.0
100270857	0.0	0.0
339524	345.0	334.0
770	659.0	543.0
100270864	0.0	0.0
771	3577.0	22643.0
205147	0.0	1.0
773	73.0	201.0
100270867	1.0	8.0
774	9.0	128.0
340508	1.0	0.0
775	674.0	2806.0
776	137.0	1441.0
777	14.0	573.0
778	36.0	87.0
100505869	7.0	23.0
779	0.0	1.0
7733	505.0	1094.0
7738	453.0	1222.0
7737	362.0	535.0
340501	0.0	0.0
7739	1887.0	2603.0
158078	2034.0	5028.0
7750	3290.0	7725.0
7752	387.0	675.0
100505854	343.0	877.0
100505855	0.0	1.0
100505852	0.0	0.0
7754	847.0	819.0
7753	558.0	1075.0
219793	1.0	2.0
219790	111.0	284.0
122060	291.0	227.0
100270846	2.0	1.0
339512	0.0	0.0
100270847	0.0	0.0
100270848	0.0	3.0
780	9143.0	22046.0
781	1249.0	2573.0
100270853	6.0	1.0
782	220.0	506.0
339505	0.0	3.0
783	123.0	268.0
103689912	26.0	755.0
784	798.0	3147.0
103689911	1.0	0.0
785	202.0	876.0
786	7.0	25.0
100270850	1.0	0.0
100270851	2.0	5.0
788	1194.0	975.0
100270852	5.0	3.0
7745	1376.0	4845.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	0.0
732253	0.0	1.0
158062	142.0	51.0
7746	456.0	1135.0
171024	8189.0	11553.0
7748	1038.0	1434.0
171023	3353.0	5928.0
103689913	0.0	0.0
171022	39.0	37.0
158067	73.0	235.0
103689915	0.0	5.0
7761	90.0	213.0
7760	833.0	1985.0
7763	9482.0	12757.0
5100	2.0	3.0
7762	38.0	138.0
5101	486.0	221.0
7764	2956.0	7976.0
100270839	1.0	2.0
339500	381.0	1523.0
100270835	0.0	0.0
339501	1.0	0.0
100270836	0.0	0.0
790	2146.0	4889.0
100270837	0.0	0.0
100270838	0.0	0.0
793	6.0	12.0
794	1919.0	399.0
100270844	0.0	0.0
795	0.0	69.0
796	1.0	0.0
797	2.0	0.0
100270840	10.0	18.0
798	0.0	0.0
799	28.0	46.0
100270841	5.0	9.0
7756	6215.0	10741.0
7755	343.0	802.0
7757	38.0	88.0
101929580	6.0	58.0
158011	0.0	0.0
100505806	373.0	735.0
7770	487.0	1128.0
101929581	0.0	3.0
7772	249.0	304.0
7771	248.0	542.0
5110	2965.0	5573.0
101929582	1.0	0.0
5111	2682.0	13743.0
7773	211.0	475.0
7776	524.0	1727.0
7775	282.0	494.0
101929589	0.0	0.0
100419416	0.0	3.0
100270832	4.0	7.0
100270833	6.0	6.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	1155.0	8955.0
7767	362.0	699.0
5105	689.0	47.0
7766	39.0	117.0
5106	1174.0	2275.0
7769	708.0	1213.0
100420401	4.0	6.0
7768	177.0	553.0
5108	8236.0	13477.0
101929590	0.0	0.0
101929591	2.0	32.0
7781	8.0	13.0
7780	23.0	112.0
7783	2.0	4.0
7782	802.0	1521.0
5121	6.0	4.0
5122	24.0	171.0
7784	325.0	415.0
5125	1102.0	2029.0
7786	702.0	1622.0
90423	467.0	694.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	2.0	0.0
100420415	28.0	34.0
5116	1501.0	3417.0
100420414	1.0	2.0
100505826	10.0	17.0
90417	424.0	642.0
5118	8036.0	15899.0
90416	772.0	1121.0
7779	1671.0	5603.0
100420412	0.0	0.0
5119	3371.0	6378.0
158035	2.0	4.0
100420410	0.0	0.0
7791	17448.0	16846.0
5130	2965.0	5911.0
5132	3.0	5.0
90411	7466.0	12426.0
5133	17.0	39.0
5134	2286.0	3315.0
90410	781.0	1675.0
7798	3206.0	7008.0
5136	429.0	1457.0
146053	81.0	50.0
146050	912.0	1793.0
146057	1034.0	2435.0
103091864	5.0	20.0
103091863	0.0	0.0
5126	20.0	179.0
7789	241.0	659.0
5127	3665.0	5900.0
5128	1795.0	4471.0
100505812	223.0	224.0
5129	833.0	938.0
90407	1155.0	1852.0
5140	1418.0	336.0
100422971	0.0	2.0
5141	1212.0	1722.0
100422972	0.0	0.0
5142	5431.0	2424.0
100422973	0.0	0.0
5143	17.0	17.0
100422974	2.0	0.0
5144	620.0	1566.0
100422975	0.0	0.0
5145	15.0	15.0
5146	8.0	29.0
100422977	0.0	0.0
101929530	0.0	0.0
5147	803.0	855.0
100422978	0.0	0.0
100422979	3.0	2.0
101929539	18.0	52.0
100419324	3.0	1.0
254128	257.0	275.0
254122	46.0	95.0
5137	1161.0	1237.0
7799	3058.0	7964.0
5138	3158.0	2041.0
5139	321.0	1271.0
100422970	0.0	0.0
5151	1474.0	2395.0
100422982	0.0	0.0
5152	971.0	799.0
100422983	0.0	0.0
5153	384.0	783.0
100422984	0.0	0.0
5154	1423.0	3284.0
100422985	0.0	0.0
5155	1244.0	3170.0
100422986	2.0	5.0
5156	4504.0	9465.0
100422987	1.0	0.0
5157	5247.0	4859.0
100422988	0.0	0.0
5158	262.0	272.0
100422989	0.0	0.0
100419337	0.0	0.0
101929548	1.0	2.0
5150	1412.0	2445.0
100049076	14.0	30.0
5148	28.0	23.0
5149	0.0	0.0
100422980	0.0	0.0
100422981	0.0	2.0
5162	2768.0	3012.0
100422993	2.0	1.0
5163	712.0	1184.0
100422994	0.0	0.0
5164	1543.0	2563.0
100422995	0.0	0.0
5165	596.0	1817.0
100422996	0.0	0.0
5166	8185.0	4019.0
100422997	0.0	0.0
5167	1178.0	4171.0
5168	9452.0	7663.0
5169	234.0	148.0
101929559	10.0	16.0
101929557	4.0	1.0
5160	2629.0	2929.0
5161	0.0	0.0
256764	14.0	26.0
254100	44.0	124.0
254102	1546.0	3495.0
5159	12357.0	39395.0
100422990	0.0	0.0
100422991	0.0	0.0
100422992	1.0	1.0
5173	0.0	2.0
100420341	36.0	111.0
5174	125.0	408.0
5175	24014.0	25889.0
5176	24180.0	21472.0
5178	704.0	2616.0
5179	322.0	283.0
5170	1649.0	3394.0
5172	174.0	125.0
100420342	0.0	0.0
5184	4115.0	4374.0
5187	6539.0	3929.0
5188	827.0	958.0
5189	1162.0	2697.0
254173	30.0	32.0
254170	1023.0	1228.0
100420359	0.0	0.0
100420358	12.0	19.0
100420356	0.0	1.0
100420354	0.0	0.0
5195	849.0	1178.0
5196	5.0	0.0
5197	2.0	0.0
5198	685.0	1399.0
5199	436.0	160.0
254187	3.0	3.0
5190	986.0	1845.0
5191	465.0	995.0
5192	605.0	1118.0
5193	334.0	1220.0
5194	1902.0	3952.0
100270790	0.0	1.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	0.0	2.0
105375380	0.0	1.0
53400	1.0	0.0
53405	736.0	1466.0
100420377	0.0	0.0
53409	1.0	1.0
100420376	0.0	0.0
53407	925.0	2187.0
100419392	0.0	3.0
100419391	14.0	21.0
101929520	218.0	758.0
768219	0.0	0.0
768218	1.0	0.0
768222	0.0	5.0
254158	8.0	4.0
53410	0.0	0.0
768220	1.0	1.0
100420393	1.0	1.0
100420392	0.0	0.0
112609	232.0	280.0
28457	80.0	279.0
28458	188.0	556.0
28452	68.0	155.0
28450	294.0	1418.0
28455	75.0	348.0
28453	0.0	5.0
28454	66.0	301.0
90390	526.0	418.0
28468	243.0	1061.0
653458	1.0	0.0
28469	3.0	15.0
101340251	1.0	1.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	2.0	9.0
28463	5.0	19.0
28461	15.0	91.0
28466	32.0	263.0
28467	80.0	484.0
653464	383.0	646.0
28464	78.0	359.0
28465	157.0	1421.0
653489	4.0	10.0
28438	0.0	0.0
28435	0.0	0.0
28439	316.0	1882.0
653492	1.0	0.0
28430	1.0	3.0
28433	1.0	0.0
28434	179.0	839.0
28431	0.0	2.0
28432	6.0	27.0
28448	291.0	2005.0
28449	68.0	470.0
28446	4.0	19.0
28447	1.0	4.0
28440	0.0	0.0
28441	1.0	8.0
653483	57.0	61.0
28444	243.0	825.0
28445	40.0	162.0
28442	360.0	3201.0
653486	0.0	0.0
28443	2.0	6.0
28415	1.0	18.0
28416	3.0	14.0
28413	0.0	2.0
28414	19.0	144.0
28419	1.0	1.0
28417	5.0	11.0
28418	0.0	0.0
124626	1.0	0.0
388503	0.0	0.0
28411	6.0	21.0
28412	30.0	146.0
28410	62.0	494.0
388507	241.0	500.0
653499	0.0	1.0
28426	40.0	188.0
28427	3.0	3.0
28424	21.0	158.0
28425	4.0	15.0
28428	1.0	18.0
28429	5.0	27.0
28422	0.0	1.0
28423	92.0	351.0
28420	138.0	689.0
28421	2.0	28.0
102723099	9.0	46.0
388524	3.0	13.0
124602	73.0	234.0
388523	15.0	55.0
112611	325.0	880.0
28405	1.0	1.0
28408	247.0	1361.0
28409	34.0	164.0
112616	2873.0	1397.0
28406	2.0	10.0
28407	3.0	4.0
388514	27.0	54.0
28400	28.0	148.0
388512	5.0	31.0
28401	22.0	59.0
134359	384.0	843.0
158326	688.0	3250.0
339263	360.0	775.0
401730	0.0	0.0
146336	0.0	292.0
401725	2.0	0.0
401720	8.0	24.0
90557	432.0	978.0
90550	929.0	1730.0
158314	33.0	111.0
106478999	1.0	0.0
106478998	0.0	0.0
106478997	0.0	2.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	1.0
106478993	0.0	0.0
339256	0.0	0.0
106478992	0.0	0.0
339257	0.0	0.0
106478991	8.0	8.0
339258	0.0	0.0
106478990	0.0	0.0
800	22332.0	52826.0
801	17806.0	24544.0
802	0.0	1.0
342892	194.0	342.0
804	0.0	0.0
805	28246.0	32333.0
342898	0.0	0.0
342897	650.0	93.0
806	23.0	39.0
401718	0.0	5.0
807	1.0	4.0
401717	8.0	14.0
808	7144.0	16165.0
158345	32.0	58.0
339240	1.0	0.0
90586	35.0	22.0
339241	0.0	0.0
90589	13.0	32.0
378884	76.0	132.0
339244	2.0	0.0
653404	0.0	0.0
90580	487.0	850.0
391825	0.0	0.0
391827	1.0	1.0
810	1154.0	1003.0
811	17344.0	41257.0
340221	1.0	2.0
813	8759.0	25005.0
814	103.0	417.0
815	15.0	93.0
816	306.0	717.0
401708	1.0	0.0
817	2981.0	5697.0
818	1729.0	2786.0
819	2816.0	2551.0
90576	214.0	453.0
339230	382.0	967.0
339231	939.0	1091.0
339229	327.0	625.0
122335	1.0	0.0
124997	1325.0	3543.0
340217	0.0	0.0
124995	1902.0	1813.0
378881	0.0	0.0
820	6.0	15.0
821	29798.0	88151.0
822	3311.0	3755.0
823	8218.0	13319.0
824	15778.0	18038.0
825	51.0	142.0
826	16631.0	17819.0
827	496.0	2824.0
134391	0.0	1.0
829	5265.0	10559.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	1.0	13.0
106478966	0.0	0.0
106478965	1.0	1.0
161931	18.0	26.0
106478964	0.0	1.0
106478963	0.0	0.0
339221	1.0	2.0
106478962	28.0	53.0
653423	0.0	1.0
106478961	0.0	0.0
106478960	1.0	0.0
653427	1.0	1.0
340205	13.0	13.0
340206	0.0	9.0
388228	274.0	1709.0
830	7032.0	8914.0
831	14478.0	13239.0
832	10017.0	17861.0
833	1975.0	2750.0
834	1674.0	1298.0
835	1572.0	3680.0
836	1452.0	2450.0
837	2993.0	3032.0
838	9.0	4.0
342865	0.0	0.0
340204	9.0	18.0
839	761.0	1287.0
90594	301.0	495.0
100505993	1.0	23.0
106478959	0.0	0.0
106478958	1.0	1.0
100505994	37.0	2.0
106478957	0.0	6.0
106478956	0.0	0.0
641451	0.0	0.0
106478955	0.0	0.0
106478954	0.0	3.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	95.0	185.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	0.0	3.0
90592	439.0	920.0
7809	0.0	7.0
840	1192.0	1815.0
841	1146.0	1549.0
842	727.0	1123.0
843	907.0	1194.0
844	15.0	36.0
136991	0.0	4.0
845	238.0	194.0
342850	0.0	4.0
846	1.0	3.0
7802	1115.0	3110.0
847	9756.0	6232.0
7804	183.0	407.0
7803	9357.0	14745.0
7805	7823.0	7259.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	0.0
106478987	0.0	0.0
376267	1359.0	2458.0
106478986	0.0	0.0
106478985	1.0	5.0
106478984	0.0	0.0
388254	0.0	5.0
106478983	2.0	2.0
388255	6.0	21.0
106478982	0.0	3.0
339201	377.0	584.0
