id	f4bb4f4b-2e42-4098-9edf-042f1fffea0f	0404b823-fd3c-47dd-9861-0f9f01a02d2e
140660	1.0	1.0
115650	98.0	525.0
127623	1.0	3.0
25970	2565.0	3123.0
284029	237.0	446.0
115653	0.0	4.0
84298	1372.0	2157.0
11331	7482.0	10270.0
11330	1.0	6.0
11333	2351.0	4795.0
152641	36.0	47.0
11332	479.0	1212.0
84299	1039.0	1825.0
11335	6330.0	14199.0
84294	1625.0	2987.0
11334	1372.0	2183.0
84293	4883.0	8203.0
84296	127.0	544.0
11337	2612.0	4706.0
284021	124.0	425.0
84295	1810.0	3132.0
11336	3258.0	4545.0
25946	1831.0	3368.0
25949	2717.0	4016.0
25948	2964.0	4855.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	7.0	16.0
25941	2323.0	4839.0
25940	1792.0	3452.0
100130892	12.0	23.0
25943	2078.0	2856.0
25942	4596.0	8665.0
100130890	85.0	149.0
25945	419.0	561.0
11309	3506.0	6576.0
284099	3.0	10.0
284098	470.0	743.0
25957	8122.0	8567.0
140609	4052.0	5532.0
25959	3889.0	6562.0
100130889	11.0	6.0
100130887	58.0	89.0
25950	331.0	419.0
25953	1349.0	2478.0
25956	850.0	516.0
11317	1.0	0.0
11316	2523.0	4864.0
11319	1480.0	3048.0
11318	66.0	38.0
100379378	0.0	0.0
11311	1802.0	3248.0
11313	2133.0	3921.0
140603	0.0	1.0
11315	6062.0	12172.0
284086	387.0	494.0
11314	421.0	930.0
25925	1758.0	3598.0
284085	2.0	6.0
25924	240.0	433.0
25927	736.0	1086.0
284083	3.0	6.0
100130879	0.0	1.0
25926	2249.0	3965.0
139628	0.0	0.0
25929	1540.0	2822.0
25928	858.0	687.0
441328	0.0	0.0
127687	832.0	2341.0
100130873	2.0	1.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	5348.0	9756.0
441323	0.0	0.0
25920	2322.0	3956.0
25923	6703.0	12116.0
140612	659.0	774.0
100129880	1.0	1.0
284076	4.0	5.0
100129882	3.0	5.0
25936	1257.0	2038.0
25938	1515.0	3120.0
25937	6556.0	10619.0
284071	28.0	66.0
100130866	0.0	0.0
25939	5462.0	16217.0
113026	2372.0	2559.0
441317	0.0	0.0
441315	0.0	0.0
25930	2968.0	4687.0
441314	0.0	0.0
441313	0.0	0.0
25932	13379.0	25883.0
127671	0.0	0.0
25934	1160.0	2332.0
127670	10.0	19.0
284069	43.0	93.0
140623	8.0	26.0
140625	0.0	0.0
284067	2.0	3.0
100129871	0.0	0.0
140628	3.0	3.0
406982	0.0	0.0
406981	0.0	0.0
406984	6.0	4.0
406983	12.0	0.0
406986	0.0	0.0
406985	3.0	0.0
406988	51.0	42.0
406987	0.0	0.0
23287	900.0	1623.0
23288	1488.0	2942.0
406980	0.0	0.0
84206	354.0	406.0
23281	69.0	48.0
84203	1.0	18.0
23283	2170.0	3617.0
23284	229.0	473.0
140596	0.0	0.0
23285	466.0	764.0
152579	994.0	1755.0
140597	120.0	48.0
23286	4409.0	5830.0
152578	1.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	11.0	24.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	1.0	5.0
406972	0.0	0.0
406974	0.0	0.0
406977	0.0	2.0
406976	0.0	1.0
23299	2291.0	4089.0
201725	430.0	740.0
23291	3387.0	5520.0
23293	1509.0	2806.0
23294	3337.0	4616.0
23295	2621.0	6961.0
406968	0.0	1.0
406967	0.0	0.0
646658	17.0	25.0
152586	0.0	0.0
406969	0.0	3.0
406960	0.0	0.0
11281	2.0	0.0
406962	39.0	37.0
646672	0.0	4.0
11280	52.0	79.0
406961	0.0	0.0
11283	461.0	329.0
406964	0.0	0.0
11282	2997.0	4911.0
406963	0.0	0.0
644016	1.0	5.0
11285	734.0	1391.0
406966	0.0	0.0
11284	821.0	1258.0
406965	0.0	0.0
23265	3747.0	5810.0
23266	3206.0	4498.0
23268	1876.0	2497.0
23269	3562.0	6891.0
84229	2.0	0.0
164592	25.0	12.0
59269	1548.0	2435.0
84225	358.0	303.0
23261	1613.0	2265.0
84224	975.0	1388.0
23262	2972.0	5509.0
23263	2268.0	3553.0
23264	6598.0	11338.0
84226	116.0	243.0
84221	294.0	486.0
406957	0.0	1.0
84220	0.0	4.0
406956	0.0	0.0
84223	721.0	1341.0
406959	0.0	0.0
406958	0.0	0.0
84222	44.0	78.0
646685	0.0	0.0
644022	1.0	4.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	5.0	11.0
406952	0.0	0.0
406955	1.0	2.0
406954	0.0	0.0
23276	988.0	2188.0
23277	3277.0	5352.0
23279	3324.0	6328.0
59277	19344.0	22834.0
59272	69.0	53.0
59271	1022.0	1278.0
59274	1004.0	1808.0
84218	0.0	0.0
84217	161.0	262.0
23270	3197.0	4349.0
23271	3412.0	5778.0
84219	476.0	1056.0
23272	4813.0	9473.0
23274	1666.0	4339.0
84216	305.0	368.0
84215	43.0	45.0
23275	1462.0	1750.0
406946	0.0	0.0
84210	0.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	5455.0	10274.0
644037	1.0	18.0
11260	3641.0	7895.0
646698	4.0	2.0
11262	104.0	703.0
23243	3036.0	7100.0
23244	7119.0	13862.0
59286	2758.0	4988.0
23245	713.0	1566.0
23246	931.0	2156.0
23247	1500.0	3548.0
59283	26.0	34.0
23248	3711.0	5825.0
644030	0.0	1.0
59285	20.0	12.0
59284	0.0	1.0
84247	2876.0	5463.0
23240	1511.0	2697.0
84246	849.0	1150.0
84249	233.0	93.0
23241	2766.0	4067.0
23242	4281.0	2992.0
84248	4194.0	8600.0
84243	1550.0	2601.0
11264	3482.0	2607.0
84245	1441.0	1901.0
11267	1716.0	2872.0
11266	530.0	578.0
11269	906.0	989.0
84240	984.0	1355.0
11270	444.0	797.0
644042	1.0	0.0
11272	92.0	92.0
11274	126.0	367.0
11273	4808.0	9032.0
23254	1678.0	2379.0
23255	312.0	858.0
23256	2282.0	4104.0
23258	3875.0	6645.0
23259	2708.0	3775.0
644041	12.0	0.0
84239	971.0	424.0
23250	1840.0	2794.0
84236	1850.0	3304.0
23251	80.0	252.0
23252	1609.0	1561.0
140564	254.0	487.0
23253	4165.0	7677.0
84232	4036.0	6529.0
11276	3303.0	6742.0
11275	2071.0	3432.0
84231	3641.0	11312.0
49861	23.0	29.0
11278	1157.0	3138.0
49860	0.0	0.0
84233	573.0	935.0
11277	0.0	0.0
11279	1411.0	1731.0
84230	1435.0	3071.0
23229	1936.0	2392.0
49856	955.0	1287.0
644054	0.0	0.0
49855	1147.0	1630.0
644059	0.0	0.0
49854	2709.0	2878.0
11240	5124.0	10722.0
23221	1434.0	2193.0
25884	15.0	42.0
23223	1268.0	2683.0
25886	127.0	456.0
23224	9289.0	20904.0
25885	2695.0	6381.0
23225	2076.0	6038.0
25888	873.0	1012.0
23228	641.0	1355.0
644050	4.0	2.0
201780	5.0	3.0
84269	607.0	1207.0
152559	1090.0	1153.0
25880	461.0	1048.0
84268	1511.0	1734.0
23220	1209.0	1551.0
140576	4715.0	12641.0
84265	1041.0	1663.0
11243	673.0	943.0
139599	3.0	9.0
84264	48.0	250.0
140578	86.0	189.0
84267	940.0	2475.0
11245	337.0	949.0
84266	852.0	1195.0
11244	3041.0	6058.0
84261	530.0	975.0
11247	65.0	140.0
139596	649.0	1136.0
84260	895.0	1391.0
84263	2561.0	4440.0
11249	1.0	11.0
84262	693.0	1047.0
11248	293.0	359.0
345557	260.0	362.0
406993	0.0	0.0
406992	1.0	0.0
406995	0.0	0.0
406994	1.0	0.0
11250	1.0	4.0
406997	1.0	0.0
406996	0.0	0.0
11252	4979.0	7307.0
406999	0.0	0.0
11251	55.0	64.0
406998	0.0	0.0
23232	1056.0	1923.0
25895	923.0	1238.0
23233	1890.0	3261.0
25894	1647.0	762.0
25897	3776.0	8177.0
23234	497.0	922.0
25896	1142.0	2641.0
23235	4745.0	4840.0
23236	2165.0	2002.0
25898	1610.0	2359.0
23237	1014.0	781.0
644063	25.0	55.0
406991	0.0	0.0
23239	1938.0	2127.0
406990	0.0	0.0
25891	3086.0	2047.0
84258	27.0	26.0
25890	2394.0	5672.0
25893	50.0	436.0
23230	2926.0	5318.0
23231	1844.0	3954.0
84259	705.0	1506.0
84254	590.0	709.0
11254	1977.0	1874.0
84253	571.0	921.0
11253	2845.0	5087.0
406989	0.0	0.0
84256	1620.0	2318.0
11255	2.0	1.0
84255	2082.0	3980.0
84250	459.0	876.0
11258	1802.0	2523.0
11257	660.0	1399.0
84251	283.0	547.0
11259	2766.0	5770.0
100874483	0.0	0.0
100874482	0.0	2.0
100874480	0.0	0.0
406900	7.0	3.0
100874484	4.0	2.0
201799	823.0	1770.0
201798	65.0	69.0
50831	4.0	12.0
100874489	0.0	2.0
100874488	0.0	0.0
50833	0.0	0.0
50832	65.0	61.0
50835	1.0	0.0
50834	0.0	1.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	2.0
100874471	0.0	0.0
102465138	0.0	0.0
50839	12.0	12.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	3.0	6.0
102465136	6.0	6.0
100874476	0.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	79.0	117.0
100874479	0.0	1.0
100874478	0.0	0.0
100874477	0.0	1.0
50846	12.0	34.0
100499183	97.0	208.0
50848	5055.0	7398.0
2601	3.0	9.0
100499177	1498.0	1857.0
102465141	4.0	0.0
50853	601.0	598.0
2609	0.0	1.0
102465140	0.0	0.0
50852	50.0	422.0
50855	193.0	255.0
50854	3347.0	4023.0
100499171	7.0	3.0
50856	120.0	379.0
50859	20.0	54.0
100874494	0.0	1.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	1.0
646600	1.0	2.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	980.0	1588.0
2613	3.0	9.0
2611	1.0	7.0
50862	3832.0	7457.0
50861	1210.0	2190.0
2619	3419.0	4770.0
50863	366.0	1206.0
100874499	0.0	0.0
2618	3090.0	6290.0
50865	2238.0	4622.0
2617	2775.0	6448.0
2616	177.0	461.0
2615	1480.0	4830.0
406940	0.0	3.0
406942	0.0	1.0
646612	4.0	20.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	2.0
100996876	1.0	0.0
2625	13054.0	26129.0
2624	469.0	1266.0
2623	5.0	43.0
2622	965.0	1146.0
2621	7310.0	8237.0
2620	193.0	145.0
406935	138.0	44.0
406934	0.0	0.0
646603	1.0	4.0
406937	0.0	0.0
406936	0.0	0.0
2629	1681.0	3213.0
406939	0.0	0.0
646609	2.0	0.0
2628	2196.0	2902.0
406938	0.0	0.0
2627	389.0	570.0
2626	3.0	22.0
406931	0.0	0.0
406930	0.0	0.0
406933	2.0	0.0
406932	1.0	0.0
646620	0.0	5.0
2636	2.0	1.0
2635	1791.0	4954.0
2634	9850.0	22018.0
2633	2393.0	9904.0
2632	1997.0	3511.0
2631	4972.0	9681.0
2630	139.0	129.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	2.0	6.0
406928	0.0	0.0
2639	886.0	1514.0
406927	0.0	0.0
646619	2.0	2.0
2638	0.0	0.0
2637	2.0	5.0
406929	1.0	0.0
646630	0.0	5.0
406920	1.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1564.0	1757.0
2647	702.0	1019.0
2646	15.0	8.0
2645	8.0	12.0
2644	85.0	109.0
2643	516.0	1270.0
2642	1.0	2.0
2641	1.0	0.0
406913	4.0	1.0
646627	15.0	85.0
406912	2.0	0.0
646625	2.0	1.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	244.0	383.0
406919	0.0	1.0
2648	3088.0	2542.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
646643	0.0	0.0
406911	3.0	4.0
406910	0.0	0.0
2661	47.0	139.0
2660	17.0	22.0
2658	1.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	231.0	326.0
2652	0.0	0.0
2651	1701.0	2234.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	3.0	4.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	63.0	89.0
2672	108.0	305.0
106144578	0.0	0.0
2671	403.0	868.0
2670	335.0	187.0
106144575	1.0	0.0
2669	4311.0	8363.0
2668	6.0	48.0
2667	0.0	0.0
100874529	3.0	2.0
2665	10389.0	23003.0
2664	5436.0	7243.0
2662	426.0	180.0
100874524	8.0	10.0
100874523	0.0	0.0
100129743	0.0	1.0
100874522	9.0	7.0
100874528	0.0	1.0
100129738	1.0	3.0
100129739	2.0	3.0
100129736	0.0	1.0
100130721	0.0	0.0
2683	11454.0	22825.0
106144568	0.0	1.0
2681	1143.0	1391.0
2679	8.0	3.0
2678	1182.0	1066.0
100874519	0.0	0.0
2677	2881.0	4569.0
100874518	0.0	0.0
2676	19.0	11.0
2675	140.0	181.0
2674	5752.0	22847.0
2673	5353.0	11816.0
101056700	11.0	26.0
100874512	0.0	2.0
100874511	1.0	4.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	1.0	0.0
100130718	0.0	0.0
100874515	3.0	6.0
100130717	15.0	4.0
100874514	0.0	0.0
100129727	9.0	11.0
100129726	33.0	30.0
100129723	0.0	0.0
100129722	23.0	17.0
2694	0.0	1.0
2693	0.0	0.0
2692	2.0	3.0
2691	8.0	7.0
2690	2688.0	1822.0
2689	0.0	0.0
2688	3.0	3.0
2687	1659.0	3745.0
2686	1539.0	1203.0
100130708	0.0	0.0
100129716	33.0	89.0
106144540	0.0	0.0
100874531	0.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	0.0	0.0
106144542	0.0	0.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	1.0	13.0
106144538	11.0	33.0
2697	5771.0	33568.0
106144539	0.0	0.0
2696	122.0	115.0
2695	0.0	1.0
100129706	0.0	0.0
100129708	0.0	1.0
284131	1084.0	1458.0
115509	1321.0	1017.0
259197	13.0	156.0
284129	997.0	1192.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	16.0	6.0
106144595	1.0	6.0
286749	2.0	3.0
106144598	0.0	4.0
106144599	0.0	6.0
284119	21324.0	21815.0
284116	7.0	1.0
284114	394.0	782.0
284111	25.0	23.0
284110	23.0	86.0
259173	1197.0	786.0
106144584	7.0	13.0
286753	3133.0	223.0
106144585	0.0	0.0
106144586	1.0	0.0
284106	911.0	1439.0
284100	14.0	28.0
284184	391.0	781.0
127544	1435.0	3329.0
23443	2540.0	6566.0
115557	1298.0	1059.0
127540	0.0	0.0
23446	9148.0	19457.0
115560	388.0	495.0
23440	0.0	0.0
127534	1.0	2.0
139538	0.0	0.0
23452	5911.0	8558.0
441459	1.0	2.0
441457	8.0	30.0
23456	1093.0	1722.0
115548	2782.0	3903.0
23457	423.0	512.0
441452	0.0	0.0
441461	31.0	45.0
152503	6436.0	9052.0
23450	6892.0	11064.0
23451	20152.0	32935.0
139542	0.0	1.0
284167	25.0	46.0
23428	4679.0	17830.0
284161	238.0	436.0
23429	3873.0	8259.0
100130799	1.0	1.0
23420	1553.0	3157.0
23421	506.0	787.0
23423	4268.0	9763.0
23424	941.0	2127.0
23426	389.0	1173.0
152519	596.0	442.0
152518	736.0	1281.0
441490	0.0	0.0
23438	1460.0	2911.0
23439	1.0	3.0
100130786	0.0	0.0
23430	40.0	351.0
100130785	0.0	0.0
23431	869.0	1769.0
23432	795.0	1402.0
23433	3415.0	4153.0
441478	352.0	555.0
23434	1.0	0.0
23435	4891.0	7947.0
441476	20.0	17.0
23436	0.0	0.0
441484	0.0	0.0
441481	6.0	24.0
140545	126.0	188.0
100129795	1.0	2.0
139562	0.0	0.0
100129792	158.0	209.0
100129794	180.0	154.0
100129793	1.0	2.0
23405	5855.0	9980.0
23406	2967.0	10846.0
23408	922.0	1233.0
23409	101.0	152.0
100130776	433.0	652.0
100130775	0.0	4.0
441425	1.0	0.0
23400	2130.0	4651.0
100130771	30.0	38.0
23401	561.0	1279.0
23403	883.0	1315.0
441420	0.0	1.0
23404	1218.0	1565.0
127579	185.0	82.0
100129784	1.0	1.0
100129781	35.0	54.0
100129782	0.0	0.0
23416	163.0	71.0
23417	872.0	964.0
23418	29.0	37.0
100129777	0.0	0.0
441416	6.0	5.0
23410	1690.0	2080.0
23411	2377.0	3308.0
23412	1041.0	1536.0
23413	727.0	1760.0
441410	0.0	0.0
23414	327.0	874.0
23415	15.0	23.0
100129772	0.0	0.0
100130758	51.0	89.0
100130756	1.0	4.0
100129769	0.0	0.0
441442	0.0	0.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	75.0	31.0
379024	0.0	0.0
379025	2464.0	2940.0
100874502	0.0	1.0
100874501	0.0	0.0
100874500	0.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	1.0	0.0
100874504	0.0	0.0
100874503	0.0	1.0
284196	3.0	3.0
284194	2.0	4.0
139516	5.0	1.0
100129755	1.0	0.0
100130742	35.0	81.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	0.0	0.0
127550	4.0	2.0
441432	0.0	0.0
441430	0.0	0.0
115572	1505.0	1815.0
379011	0.0	0.0
379012	0.0	0.0
379013	5.0	2.0
284186	28.0	41.0
284185	19.0	19.0
646531	7.0	16.0
100463285	5.0	7.0
84328	1570.0	3014.0
84327	1049.0	1426.0
84329	210.0	669.0
84324	82.0	105.0
84326	772.0	1678.0
84320	1194.0	1824.0
100500797	0.0	0.0
646527	2.0	10.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	251.0	477.0
100499227	15.0	20.0
343071	0.0	0.0
100996944	0.0	1.0
343070	0.0	0.0
100996941	1.0	20.0
127495	67.0	77.0
84309	752.0	2861.0
84317	2042.0	3119.0
84316	743.0	1323.0
84319	832.0	1348.0
84318	352.0	599.0
84313	1858.0	3826.0
84312	582.0	734.0
84315	333.0	647.0
84314	463.0	828.0
646538	1.0	3.0
343069	0.0	1.0
84311	2073.0	2920.0
84310	1364.0	2225.0
343068	0.0	0.0
343066	0.0	0.0
100996939	99.0	196.0
23386	5013.0	7865.0
23387	3729.0	3709.0
23389	9542.0	20687.0
441400	2.0	5.0
100996930	7.0	3.0
201853	542.0	2257.0
23380	1124.0	2675.0
23381	4068.0	7285.0
23382	1511.0	2641.0
23383	3528.0	4619.0
23384	2050.0	3374.0
23385	5774.0	8464.0
106866914	0.0	0.0
84342	1459.0	1703.0
106866913	2.0	22.0
84343	1435.0	3503.0
60370	784.0	831.0
84340	1504.0	2124.0
106866915	0.0	0.0
646567	2.0	2.0
100996928	4.0	2.0
23397	50.0	401.0
23398	1515.0	1877.0
23399	3754.0	6462.0
23390	2509.0	3702.0
23392	7352.0	13761.0
84335	1596.0	2496.0
23394	6384.0	12101.0
84334	603.0	831.0
23395	1135.0	2347.0
84337	1660.0	2004.0
84336	1702.0	2959.0
23396	2649.0	4869.0
60386	204.0	409.0
84331	426.0	864.0
60385	6.0	5.0
84330	429.0	460.0
84333	4692.0	7069.0
84332	1.0	34.0
152485	2020.0	3231.0
646575	0.0	0.0
646572	8.0	16.0
343045	3.0	1.0
646577	0.0	0.0
646576	24.0	54.0
23365	14950.0	31807.0
23366	613.0	1362.0
23367	8018.0	14044.0
23368	1693.0	2583.0
23369	8822.0	16199.0
23360	3786.0	5203.0
23361	1751.0	4685.0
140432	0.0	2.0
23362	1743.0	3833.0
23363	4739.0	4876.0
84364	4979.0	7402.0
84366	0.0	0.0
84365	1697.0	2927.0
343035	1.0	27.0
139452	1.0	0.0
646583	1.0	2.0
23376	2761.0	5055.0
23378	1160.0	1747.0
23379	3508.0	5790.0
646581	2.0	0.0
23370	190.0	496.0
23371	8713.0	6616.0
23373	1067.0	1412.0
100499261	0.0	0.0
646597	0.0	0.0
646595	20.0	14.0
100499258	0.0	2.0
23344	9839.0	13430.0
23345	4896.0	8083.0
201895	12117.0	39995.0
23347	4060.0	8599.0
646592	0.0	0.0
23348	4669.0	7844.0
23349	81.0	86.0
140453	0.0	0.0
23341	1889.0	3497.0
140456	22.0	3.0
140458	11.0	0.0
100499252	4.0	12.0
140459	1321.0	1960.0
100499251	0.0	1.0
23353	8303.0	8503.0
23354	797.0	973.0
23355	1818.0	4270.0
23357	1798.0	2949.0
23358	4730.0	8388.0
23359	10.0	608.0
140460	1095.0	2029.0
140461	2123.0	3154.0
140462	71.0	137.0
23350	5896.0	8568.0
140464	0.0	0.0
23351	4249.0	6032.0
140465	950.0	1517.0
23352	9287.0	20288.0
140467	1701.0	1936.0
140468	0.0	0.0
140469	30.0	131.0
84376	4323.0	9818.0
2702	484.0	1677.0
2701	404.0	717.0
2700	6.0	37.0
2709	53.0	33.0
2707	81.0	65.0
2706	54.0	5935.0
2705	314.0	154.0
2703	0.0	0.0
345651	71.0	37.0
2712	0.0	0.0
106866981	0.0	0.0
2710	268.0	545.0
106866980	0.0	0.0
2719	3706.0	1201.0
2717	858.0	2193.0
50964	0.0	10.0
345643	24.0	21.0
345645	0.0	0.0
286826	356.0	459.0
286827	273.0	1083.0
286828	0.0	0.0
59307	1102.0	2565.0
2720	2565.0	4811.0
2729	1769.0	3141.0
100500737	0.0	1.0
345630	138.0	117.0
2735	147.0	322.0
2734	10862.0	16928.0
2733	2436.0	4292.0
2732	1.0	1.0
2731	87.0	46.0
2730	1527.0	2288.0
2739	4617.0	7835.0
2738	410.0	503.0
2737	3891.0	8497.0
2736	239.0	631.0
106144534	2.0	3.0
106144535	1.0	1.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	3.0	12.0
106144533	0.0	0.0
2746	10966.0	18120.0
2745	671.0	1063.0
2744	4134.0	7119.0
2743	258.0	440.0
60314	1507.0	1965.0
2742	5.0	4.0
60313	7554.0	12029.0
106144527	0.0	0.0
2741	2.0	1.0
259217	545.0	1006.0
60312	2804.0	7157.0
106144528	1.0	2.0
2740	200.0	185.0
106144529	3.0	6.0
259215	0.0	0.0
2749	102.0	128.0
345611	5.0	7.0
50999	3741.0	7367.0
2747	99.0	170.0
259236	41.0	14.0
2760	3910.0	9615.0
106144524	2.0	1.0
259234	0.0	0.0
106144526	2.0	4.0
259232	430.0	612.0
259230	1976.0	3268.0
59339	2223.0	5277.0
59338	2627.0	4211.0
59335	1.0	4.0
2752	32952.0	98486.0
59336	0.0	0.0
2750	0.0	0.0
2771	10930.0	20733.0
59342	10259.0	11768.0
59341	774.0	600.0
2770	1476.0	938.0
59344	30.0	38.0
59343	2655.0	3094.0
59340	8.0	17.0
84306	159.0	274.0
2768	3556.0	6787.0
2767	4248.0	6018.0
59349	2284.0	4026.0
84305	823.0	1632.0
2766	383.0	669.0
2765	0.0	0.0
84307	3006.0	4222.0
84302	309.0	277.0
2764	3798.0	7556.0
59345	2178.0	7292.0
84301	4006.0	5983.0
2762	804.0	2462.0
84304	581.0	868.0
59348	903.0	1380.0
84303	416.0	451.0
59347	0.0	0.0
2761	0.0	0.0
84300	894.0	1454.0
646508	0.0	0.0
2769	378.0	1175.0
646507	0.0	0.0
646520	1.0	0.0
2782	16567.0	32211.0
59353	66.0	81.0
2781	371.0	518.0
59352	2425.0	959.0
2780	0.0	0.0
59351	4.0	7.0
59350	8.0	9.0
2779	1.0	0.0
2778	43615.0	80725.0
2777	12.0	48.0
2776	6608.0	10602.0
2775	350.0	352.0
2774	1133.0	1082.0
2773	4043.0	9821.0
60343	1233.0	1652.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	6.0
105370308	0.0	0.0
2793	45.0	134.0
100379584	0.0	1.0
2792	0.0	0.0
2791	2403.0	2194.0
2790	266.0	662.0
105369316	0.0	1.0
2789	0.0	0.0
2788	1807.0	1226.0
2787	1977.0	4029.0
2786	167.0	128.0
441194	325.0	467.0
2785	4.0	9.0
2784	107.0	52.0
2783	5984.0	10595.0
441191	631.0	973.0
100129622	0.0	2.0
100130606	1.0	0.0
286410	1680.0	2981.0
100130603	0.0	0.0
286411	2.0	11.0
100130600	493.0	637.0
100379571	254.0	297.0
441177	1.0	2.0
2799	10558.0	21704.0
2798	12.0	30.0
2797	6.0	11.0
2796	182.0	86.0
2794	2983.0	3880.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	0.0	3.0
100129604	0.0	0.0
286430	4.0	5.0
105369343	3.0	1.0
286436	0.0	0.0
100379592	9.0	9.0
441154	1.0	8.0
441151	11.0	16.0
441150	123.0	207.0
191585	19.0	57.0
105370357	0.0	0.0
441133	0.0	3.0
100142659	2.0	5.0
100379564	0.0	1.0
441168	120.0	687.0
441166	10.0	17.0
101730217	5.0	2.0
441161	2.0	1.0
441160	5.0	43.0
646498	2.0	0.0
441108	337.0	641.0
23562	10.0	24.0
23563	11.0	7.0
359948	11666.0	15834.0
23564	3013.0	3796.0
23566	114.0	95.0
100130693	0.0	1.0
23567	735.0	1098.0
23568	349.0	644.0
23569	8.0	15.0
23560	2333.0	4258.0
286494	0.0	5.0
286495	722.0	999.0
286499	15.0	31.0
100130687	0.0	0.0
23576	2309.0	7176.0
117608	555.0	622.0
100129690	2.0	7.0
100129696	23.0	22.0
100129692	0.0	0.0
100129694	1.0	0.0
23548	895.0	1246.0
23549	3103.0	5577.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	3367.0	8670.0
23542	282.0	719.0
23543	7432.0	11530.0
130612	193.0	294.0
23544	14.0	164.0
130617	1032.0	1218.0
100130671	0.0	0.0
23545	1475.0	2488.0
441124	291.0	241.0
23546	0.0	6.0
441123	0.0	0.0
23547	34.0	349.0
441131	0.0	4.0
23559	589.0	651.0
23551	452.0	912.0
23552	553.0	826.0
23553	1.0	4.0
23554	827.0	973.0
23555	2323.0	7381.0
100130660	2.0	2.0
23556	1854.0	3953.0
23557	1266.0	1925.0
23558	7756.0	7176.0
23550	4320.0	7531.0
23526	987.0	3049.0
23527	3817.0	7098.0
23528	1805.0	3093.0
286442	0.0	37.0
23529	361.0	269.0
129642	2895.0	3281.0
286444	12.0	47.0
100129669	0.0	0.0
100463482	4.0	4.0
23520	0.0	3.0
23521	89132.0	99726.0
23522	2969.0	5596.0
23523	3457.0	7698.0
23524	36842.0	58606.0
359996	0.0	0.0
115004	275.0	777.0
100129664	0.0	0.0
100463487	4.0	5.0
100463486	20.0	17.0
100463489	0.0	0.0
100463488	4.0	2.0
100129662	44.0	44.0
286451	3432.0	6198.0
23538	0.0	0.0
23539	56.0	63.0
23530	2230.0	4308.0
23531	1671.0	1395.0
100130640	0.0	0.0
23532	24.0	13.0
23533	355.0	1250.0
359997	0.0	0.0
23534	2791.0	5782.0
23536	1268.0	2186.0
100463498	46.0	53.0
100129654	1.0	7.0
286460	101.0	195.0
100129650	2.0	0.0
23504	47.0	56.0
100499416	0.0	0.0
23505	3845.0	9080.0
100499417	0.0	0.0
23506	2587.0	4271.0
286464	2.0	7.0
100130637	0.0	0.0
23507	1816.0	3494.0
100130636	0.0	0.0
23508	1548.0	2361.0
23509	3496.0	6814.0
286467	58.0	74.0
100129647	0.0	2.0
100130631	0.0	1.0
23500	1406.0	1608.0
100499418	0.0	0.0
23503	2411.0	4958.0
100129641	1.0	2.0
