id	78847e00-15b8-45a5-8b5a-db379f48a1c1	20ff57b5-eeb2-4312-a5e0-11ac8c8d573a
106480335	1.0	4.0
106479324	0.0	0.0
55290	389.0	703.0
106480338	2.0	2.0
106479323	1.0	0.0
80228	2184.0	1989.0
106479322	0.0	0.0
106480337	1.0	0.0
7051	170.0	41.0
55296	878.0	487.0
106479321	0.0	0.0
55295	875.0	523.0
7050	6929.0	2743.0
106479320	0.0	1.0
106480339	0.0	0.0
55294	3912.0	825.0
7053	38.0	83.0
55293	3754.0	3226.0
7052	2550.0	12454.0
729635	2.0	0.0
100996420	0.0	0.0
55299	2751.0	1617.0
80233	1646.0	1361.0
55298	1974.0	1735.0
80232	16890.0	21290.0
106480341	1.0	0.0
80231	510.0	69.0
55297	3344.0	2748.0
106480340	0.0	1.0
106480343	0.0	0.0
80237	53.0	87.0
106480342	0.0	0.0
106480345	0.0	0.0
80235	492.0	127.0
106480344	0.0	0.0
80230	4641.0	4471.0
7066	68.0	1765.0
100874021	0.0	0.0
100874020	0.0	0.0
7068	7555.0	2369.0
729665	4.0	0.0
7067	7168.0	15322.0
92249	3494.0	2665.0
100874025	1.0	1.0
7069	8037.0	144.0
100874024	1.0	5.0
100874023	0.0	0.0
100874022	0.0	0.0
106479359	0.0	0.0
106479358	1.0	0.0
106480303	1.0	3.0
106479357	6.0	7.0
106480302	0.0	0.0
7060	1797.0	1031.0
106480305	0.0	0.0
79272	0.0	0.0
106479356	2.0	2.0
106479355	0.0	0.0
106480304	0.0	0.0
7062	59.0	103.0
92241	2611.0	438.0
106479354	1.0	0.0
79274	0.0	0.0
729667	0.0	2.0
106480307	0.0	0.0
729666	4.0	26.0
106480306	1.0	0.0
79273	6.0	0.0
106479353	7.0	1.0
7064	1203.0	1317.0
106480309	0.0	2.0
106479352	1.0	0.0
106480308	0.0	0.0
106479351	0.0	0.0
729668	0.0	0.0
80267	9576.0	21244.0
106479350	1.0	0.0
80264	1780.0	891.0
106480310	10.0	6.0
106480312	11.0	1.0
106480311	1.0	0.0
100874029	4.0	5.0
100874028	1.0	0.0
100874027	1.0	9.0
730647	3.0	0.0
343332	1.0	1.0
644403	0.0	0.0
80263	798.0	618.0
80262	1937.0	971.0
343338	1.0	0.0
7077	71942.0	21224.0
100874010	1.0	0.0
7076	13459.0	8218.0
92235	58.0	35.0
7079	4528.0	64.0
7078	707.0	2423.0
100874014	7.0	1.0
100874013	6.0	13.0
729650	0.0	0.0
106479349	0.0	0.0
100874012	4.0	0.0
100874011	3.0	0.0
106479348	0.0	0.0
106479347	5.0	0.0
106480314	2.0	0.0
106480313	1.0	0.0
729659	1.0	0.0
106479346	13.0	2.0
7071	18060.0	2390.0
106480316	0.0	0.0
106479345	0.0	1.0
7070	5883.0	11083.0
106480315	2.0	0.0
106479344	0.0	0.0
7073	8870.0	4915.0
103352540	0.0	0.0
106480318	0.0	0.0
106479343	1.0	1.0
7072	13624.0	5865.0
106479342	0.0	0.0
106480317	0.0	0.0
7075	3528.0	1025.0
729658	2.0	0.0
106479341	0.0	0.0
7074	2593.0	2117.0
106480319	0.0	0.0
106479340	0.0	0.0
80256	1693.0	1044.0
80255	6867.0	3086.0
79269	6593.0	9031.0
80254	3262.0	3213.0
106480321	0.0	0.0
106480320	0.0	0.0
80258	264.0	488.0
106480323	2.0	3.0
106480322	19.0	6.0
100874018	15.0	2.0
100874016	6.0	2.0
644414	0.0	1.0
100874015	0.0	0.0
343326	15.0	8.0
100874019	1.0	1.0
7088	5209.0	3051.0
100874043	131.0	62.0
7087	93.0	55.0
100874042	6.0	3.0
100874041	5.0	3.0
7089	2273.0	912.0
100874040	0.0	0.0
100874047	0.0	0.0
100874046	3.0	3.0
100874045	1.0	0.0
79290	1.0	1.0
404766	0.0	0.0
100874044	5.0	2.0
7080	0.0	0.0
79291	0.0	0.0
7082	16396.0	3377.0
79294	0.0	0.0
7084	5156.0	1447.0
402100	0.0	0.0
79296	0.0	0.0
7083	965.0	3809.0
7086	13558.0	9211.0
79297	0.0	0.0
729602	6.0	0.0
104472714	1.0	1.0
104472715	6444.0	1021.0
79299	0.0	0.0
104472716	34.0	4.0
104472717	73.0	85.0
104472718	0.0	0.0
284532	0.0	0.0
644425	1.0	2.0
100874048	90.0	341.0
644429	0.0	0.0
7099	5770.0	699.0
100874032	91.0	49.0
7098	2949.0	294.0
100874031	0.0	1.0
100874030	5.0	3.0
92255	4357.0	2312.0
644444	0.0	0.0
100874036	0.0	0.0
100874035	2.0	2.0
644442	0.0	0.0
100874034	0.0	1.0
92259	1451.0	667.0
100874033	15.0	1.0
7091	3276.0	317.0
7090	5362.0	7940.0
7093	25.0	112.0
79283	3.0	0.0
7092	1809.0	228.0
79282	0.0	0.0
7095	21493.0	15603.0
7094	40321.0	26204.0
7097	4059.0	574.0
7096	2959.0	392.0
104472713	8.0	81.0
79289	0.0	0.0
284525	3.0	5.0
106480301	0.0	0.0
80279	5454.0	3232.0
106480300	1.0	0.0
80270	1122.0	625.0
284521	77.0	0.0
100874039	1.0	0.0
644435	18.0	3.0
100874038	0.0	3.0
100874037	0.0	0.0
80274	340.0	422.0
80273	2446.0	1227.0
80271	4573.0	2684.0
100874065	0.0	0.0
100874064	0.0	0.0
100874063	1.0	0.0
106479319	28.0	10.0
100874069	21.0	23.0
106479318	0.0	0.0
100874068	11.0	6.0
106479317	16.0	6.0
100874067	0.0	0.0
106479316	0.0	1.0
404744	6.0	1.0
100874066	1.0	0.0
106479315	0.0	0.0
729627	0.0	0.0
106479314	1.0	0.0
106479313	0.0	0.0
106479312	0.0	0.0
106479311	0.0	0.0
100874061	4.0	1.0
106479310	0.0	0.0
92285	1604.0	1076.0
100874060	3.0	26.0
92283	773.0	502.0
404734	395.0	175.0
644449	0.0	0.0
100874054	6.0	22.0
100874053	0.0	0.0
106479309	4.0	3.0
100874052	2.0	0.0
729610	1.0	14.0
100874051	2.0	1.0
106479308	0.0	2.0
100874058	601.0	250.0
106479307	0.0	2.0
100874057	0.0	0.0
106479306	0.0	1.0
644464	19.0	8.0
100874056	0.0	0.0
106479305	0.0	0.0
100874055	7.0	0.0
106479304	0.0	0.0
92270	745.0	656.0
106479303	0.0	0.0
106479302	1.0	5.0
106479301	0.0	0.0
729617	5.0	9.0
106479300	0.0	0.0
729611	0.0	0.0
80298	2325.0	831.0
729608	2.0	0.0
644459	63.0	12.0
100874059	0.0	0.0
79412	35.0	176.0
79411	1477.0	1520.0
79414	850.0	1036.0
127933	22121.0	22032.0
79413	10.0	2.0
79415	3327.0	2670.0
284576	8.0	1.0
55449	3444.0	3983.0
284573	9.0	5.0
140913	0.0	0.0
115948	24.0	271.0
55450	4458.0	7309.0
152905	9.0	10.0
55454	4220.0	2281.0
79400	34.0	7.0
55451	27.0	9.0
115950	176.0	267.0
284565	1249.0	841.0
92400	5418.0	3138.0
115939	974.0	2144.0
55466	3717.0	6462.0
284551	3.0	0.0
752014	0.0	0.0
55472	30.0	43.0
55471	1141.0	525.0
152926	3433.0	911.0
284546	11.0	0.0
284541	41.0	25.0
140947	0.0	0.0
92421	1353.0	764.0
729687	0.0	0.0
729686	0.0	0.0
729682	11.0	0.0
729689	6.0	4.0
548594	0.0	0.0
548593	2.0	1.0
55486	3886.0	3279.0
100996597	1.0	0.0
100996590	0.0	0.0
548599	1.0	0.0
548596	137.0	136.0
729678	1393.0	907.0
729677	1.0	2.0
79441	2216.0	1066.0
79443	11233.0	5152.0
79442	500.0	3.0
79444	10.0	25.0
79447	207.0	745.0
115992	766.0	404.0
79446	697.0	928.0
100996582	0.0	0.0
100874102	0.0	0.0
100874101	3.0	3.0
100874100	11.0	0.0
79470	0.0	0.0
79473	0.0	0.0
79476	0.0	0.0
100996570	36.0	4.0
100996571	20.0	5.0
100874106	0.0	0.0
100874104	0.0	0.0
100874103	0.0	0.0
100874109	0.0	0.0
284593	5.0	0.0
100874108	2.0	1.0
100874107	2.0	21.0
140909	0.0	0.0
100996567	11.0	0.0
100996569	10.0	0.0
79465	95.0	103.0
100996564	0.0	0.0
79469	127.0	21.0
127943	75.0	15.0
92427	18.0	5.0
140901	4648.0	4017.0
140902	0.0	1.0
619434	1.0	1.0
619431	18.0	51.0
149345	679.0	473.0
392428	10.0	4.0
137362	1.0	1.0
619418	0.0	0.0
125336	58.0	34.0
152992	1088.0	411.0
9700	538.0	1765.0
9701	4079.0	3425.0
392451	4.0	40.0
392454	1.0	0.0
392459	0.0	4.0
9711	3176.0	2325.0
9712	4399.0	1653.0
392465	29.0	44.0
9710	5664.0	3479.0
441899	0.0	0.0
441898	5.0	0.0
441897	0.0	0.0
441896	6.0	5.0
441893	1.0	1.0
9704	1208.0	1811.0
152940	6.0	1.0
9705	30.0	2.0
9702	5415.0	1945.0
9703	31536.0	75051.0
9708	16.0	534.0
9709	13692.0	5069.0
9706	4491.0	929.0
9722	313.0	726.0
9723	3623.0	385.0
9720	179.0	15.0
9721	510.0	157.0
392433	0.0	0.0
392437	26.0	15.0
55421	5833.0	2211.0
55425	3767.0	1100.0
55423	72.0	6.0
55422	4352.0	1257.0
9715	248.0	69.0
9716	10012.0	17639.0
9719	174.0	553.0
9717	186.0	69.0
9718	220.0	496.0
9730	4781.0	2697.0
9733	4349.0	3397.0
9734	2766.0	3455.0
9731	4197.0	2109.0
9732	5114.0	1233.0
55432	1658.0	498.0
100	364.0	403.0
101	447.0	1328.0
102	22155.0	3698.0
103	36264.0	30338.0
55435	4344.0	1574.0
104	3251.0	2118.0
105	36.0	67.0
107	1724.0	503.0
9726	1778.0	2641.0
108	1167.0	140.0
9727	2079.0	2728.0
109	4397.0	662.0
9724	4594.0	2028.0
55437	2242.0	508.0
9725	8790.0	3234.0
9728	12299.0	2884.0
9729	118.0	16.0
150280	1.0	1.0
392371	6.0	2.0
9741	44239.0	18506.0
644353	69.0	5.0
100286948	0.0	0.0
9744	494.0	149.0
392375	0.0	0.0
9745	11.0	11.0
644357	0.0	0.0
392374	0.0	0.0
441869	614.0	482.0
9742	2178.0	5387.0
392377	0.0	0.0
9743	7593.0	6925.0
392376	0.0	0.0
441864	0.0	0.0
106479299	0.0	0.0
106479298	0.0	0.0
149297	315.0	87.0
106479297	0.0	0.0
106479296	0.0	0.0
106480295	0.0	0.0
106479295	0.0	0.0
111	2813.0	976.0
106480294	1.0	0.0
106479294	0.0	0.0
112	10136.0	5284.0
106480297	6.0	2.0
106479293	0.0	0.0
113	718.0	512.0
106479292	0.0	0.0
106480296	0.0	0.0
114	40.0	1.0
106479291	0.0	0.0
106480299	0.0	0.0
115	3836.0	3805.0
106480298	0.0	0.0
106479290	0.0	0.0
116	473.0	1.0
117	1431.0	123.0
118	25153.0	11964.0
9737	2886.0	344.0
119	780.0	128.0
9738	5743.0	3520.0
150275	535.0	556.0
9735	2969.0	1966.0
9736	17752.0	9651.0
414254	1.0	0.0
106480291	1.0	3.0
150274	780.0	562.0
106480290	3.0	0.0
9739	3026.0	2583.0
106480293	0.0	0.0
106480292	0.0	0.0
9751	504.0	918.0
100874197	4.0	5.0
150291	19.0	18.0
9752	9.0	0.0
100874196	0.0	2.0
100874195	0.0	0.0
100286938	0.0	0.0
619383	27.0	6.0
9750	1068.0	243.0
150290	626.0	454.0
100874194	0.0	0.0
9755	803.0	433.0
9753	1016.0	362.0
100874199	4.0	0.0
9754	1426.0	520.0
100874198	7.0	3.0
392387	7.0	1.0
106479289	0.0	0.0
106479288	1.0	0.0
100874193	0.0	0.0
100874192	0.0	0.0
106479287	0.0	0.0
100874191	0.0	0.0
106479286	0.0	0.0
120	24241.0	15598.0
100874190	1.0	0.0
106479285	1.0	1.0
106479284	0.0	0.0
106479283	2.0	0.0
123	4889.0	3156.0
106707175	1.0	0.0
106479282	0.0	0.0
124	138.0	3.0
414260	27.0	2.0
106479281	0.0	1.0
125	118060.0	7.0
106479280	0.0	0.0
126	2064.0	6.0
127	1362.0	0.0
402249	0.0	1.0
128	17279.0	4134.0
9748	15631.0	7023.0
9749	9286.0	2265.0
9746	5072.0	7334.0
9747	3933.0	1720.0
100286929	1.0	0.0
392391	0.0	0.0
392390	0.0	0.0
7101	8.0	0.0
9760	492.0	19.0
9761	23129.0	20716.0
619373	13.0	5.0
7100	3424.0	1950.0
392350	4.0	0.0
9766	11956.0	11003.0
7103	194.0	52.0
644378	8.0	0.0
9767	2455.0	1858.0
7102	5149.0	79.0
7105	6887.0	1649.0
9764	1553.0	735.0
9765	8023.0	3360.0
7104	16.0	0.0
106480269	0.0	0.0
402246	0.0	0.0
441884	14.0	24.0
130	92.0	10.0
131	3.0	0.0
402240	0.0	0.0
132	3791.0	2198.0
441891	1.0	0.0
106480273	1.0	0.0
133	1841.0	482.0
106480272	0.0	1.0
134	605.0	138.0
106480275	0.0	0.0
135	2.0	8.0
106480274	2.0	0.0
136	917.0	51.0
106480277	14.0	12.0
137	2.0	0.0
106480276	0.0	0.0
106480279	1.0	0.0
106480278	0.0	0.0
9759	2907.0	893.0
150297	0.0	1.0
9757	3168.0	4419.0
9758	53.0	3.0
100286918	0.0	0.0
106480271	0.0	0.0
106480270	0.0	0.0
7110	9102.0	4982.0
392360	0.0	0.0
9774	21934.0	7602.0
7112	10867.0	4657.0
9771	5032.0	3343.0
7111	1092.0	17.0
9772	5470.0	3293.0
644384	0.0	0.0
9777	8186.0	7870.0
7114	91046.0	27231.0
9778	11486.0	3861.0
7113	3429.0	1086.0
9775	5252.0	2890.0
7116	6.0	3.0
9776	8867.0	4511.0
441878	0.0	0.0
7115	6.0	1.0
392368	0.0	0.0
402236	0.0	0.0
441873	0.0	0.0
9770	3811.0	1126.0
141	2064.0	907.0
441871	0.0	0.0
142	12395.0	19371.0
441870	0.0	0.0
143	11026.0	2053.0
106480284	0.0	0.0
144	2.0	1.0
106480283	5.0	0.0
162282	60.0	30.0
106480286	52.0	22.0
146	26.0	7.0
106480285	1.0	2.0
147	66.0	52.0
106480288	0.0	0.0
148	100.0	10.0
106480287	0.0	0.0
106480289	0.0	0.0
402226	8.0	1.0
7107	2312.0	3389.0
7106	3617.0	1402.0
7109	3408.0	2002.0
9768	637.0	930.0
7108	1606.0	5920.0
106480280	3.0	0.0
106480282	0.0	0.0
106480281	1.0	0.0
9784	8200.0	7153.0
9785	3435.0	2063.0
7120	0.0	0.0
644397	1061.0	321.0
9782	743.0	403.0
7123	3718.0	327.0
9783	2265.0	439.0
7122	2080.0	282.0
619351	4.0	108.0
7125	38.0	22.0
9788	3678.0	4315.0
9789	3556.0	2015.0
414208	100.0	101.0
7124	392.0	23.0
9786	3198.0	1854.0
7127	12593.0	5606.0
7126	11244.0	16381.0
9787	662.0	1057.0
221002	1456.0	66.0
106479259	0.0	0.0
106480248	0.0	0.0
106479258	0.0	0.0
106480247	0.0	0.0
106479257	4.0	1.0
106479256	0.0	0.0
106480249	0.0	2.0
9780	7856.0	3965.0
150	4655.0	532.0
106479255	0.0	0.0
9781	4647.0	1344.0
106479254	0.0	0.0
151	110.0	49.0
152	141.0	183.0
106479253	12.0	4.0
644390	51.0	14.0
153	464.0	11.0
106479252	0.0	0.0
154	1384.0	127.0
106480251	1.0	0.0
106479251	4.0	0.0
155	22.0	4.0
106479250	0.0	2.0
106480250	0.0	0.0
156	5102.0	3154.0
106480253	13.0	0.0
157	14014.0	2700.0
106480252	0.0	0.0
106480255	2.0	0.0
158	3729.0	3198.0
159	7949.0	4760.0
106480254	1.0	0.0
106480257	3.0	1.0
106480256	1.0	0.0
7118	101.0	18.0
7117	126.0	16.0
9779	12612.0	6307.0
414212	34.0	9.0
414213	11.0	2.0
7132	10623.0	5485.0
9796	489.0	27.0
441818	1.0	5.0
7134	39.0	60.0
9793	11381.0	10976.0
7133	4581.0	669.0
9794	6000.0	3857.0
7136	124.0	18.0
7135	200.0	272.0
7138	8.0	321.0
9797	2256.0	1016.0
619343	12.0	1.0
7137	0.0	59.0
9798	13468.0	5402.0
414217	0.0	0.0
106479249	0.0	0.0
619344	0.0	0.0
106480259	0.0	0.0
106479248	4.0	1.0
619349	3.0	2.0
106480258	0.0	0.0
106479247	0.0	0.0
106479246	1.0	0.0
160	4747.0	7749.0
106479245	0.0	1.0
9791	6185.0	2197.0
161	6094.0	4425.0
106479244	0.0	0.0
162	8857.0	13925.0
9792	7762.0	4184.0
106479243	0.0	0.0
163	31742.0	19023.0
7130	759.0	617.0
106479242	1.0	1.0
9790	5612.0	4799.0
164	13364.0	6821.0
106479241	0.0	0.0
165	21500.0	77458.0
106480262	1.0	0.0
106479240	3.0	0.0
166	15097.0	11049.0
106480261	5.0	1.0
167	1.0	1.0
106480264	0.0	0.0
106480263	0.0	0.0
150248	12.0	6.0
106480266	0.0	0.0
106480265	0.0	0.0
106480268	0.0	0.0
106480267	0.0	0.0
150244	145.0	46.0
7128	9275.0	1039.0
414224	50.0	22.0
106480260	0.0	0.0
7143	11.0	37.0
392392	1.0	0.0
7142	0.0	0.0
7145	71853.0	8736.0
441849	1.0	0.0
7146	36.0	69.0
392399	0.0	0.0
7148	13918.0	171.0
414228	1.0	2.0
106480226	0.0	0.0
106480225	1.0	0.0
441843	139.0	110.0
106480228	0.0	1.0
106479279	0.0	0.0
106480227	1.0	0.0
106479278	0.0	0.0
172	1048.0	347.0
106479277	1.0	1.0
173	1.0	0.0
106479276	0.0	0.0
106480229	0.0	0.0
174	32.0	0.0
7141	1.0	3.0
106479275	0.0	0.0
175	1968.0	905.0
7140	215.0	0.0
106479274	0.0	0.0
176	25.0	138.0
106479273	0.0	0.0
177	205.0	137.0
137290	0.0	0.0
106479272	0.0	0.0
178	7208.0	5817.0
106480231	0.0	0.0
106479271	0.0	0.0
106479270	0.0	0.0
106480230	12.0	0.0
106480233	0.0	0.0
106480232	0.0	0.0
106480235	1.0	3.0
106480234	1.0	1.0
414236	60.0	70.0
7139	99.0	169.0
414235	142.0	9.0
414230	0.0	0.0
7153	18747.0	64326.0
149281	1.0	27.0
7156	2335.0	1379.0
7155	28362.0	11499.0
7158	7846.0	5910.0
7157	6910.0	3619.0
343495	2.0	1.0
162239	1769.0	727.0
7159	6634.0	5168.0
106480237	0.0	0.0
106479269	15.0	3.0
106480236	0.0	0.0
181	2.0	3.0
106480239	0.0	1.0
106479268	1.0	0.0
182	12211.0	3564.0
106479267	0.0	0.0
106480238	0.0	0.0
183	690.0	391.0
7150	11063.0	11514.0
221017	3.0	2.0
106479266	2.0	0.0
106479265	0.0	0.0
185	1374.0	51.0
106479264	0.0	0.0
186	2.0	0.0
402273	1.0	0.0
106479263	0.0	0.0
7151	0.0	0.0
187	4378.0	924.0
106479262	0.0	0.0
106480240	12.0	7.0
106479261	0.0	0.0
189	13.0	0.0
106479260	0.0	0.0
106480242	3.0	0.0
106480241	0.0	0.0
104797537	5.0	113.0
106480244	0.0	0.0
104797536	17.0	2.0
106480243	0.0	0.0
106480246	0.0	0.0
104797538	27.0	32.0
106480245	2.0	0.0
414245	39.0	13.0
414246	0.0	0.0
414241	13.0	11.0
7165	8454.0	5528.0
92344	1414.0	4234.0
100874120	6.0	4.0
7164	4264.0	7130.0
92345	1426.0	568.0
7167	14834.0	30672.0
92342	1058.0	715.0
729764	0.0	0.0
7166	243.0	135.0
7169	6963.0	7082.0
100874124	2.0	0.0
106479219	0.0	0.0
7168	42764.0	20508.0
100874123	0.0	0.0
106479218	0.0	0.0
92346	1.0	27.0
729760	0.0	0.0
100874122	0.0	0.0
106479217	4.0	2.0
106479216	0.0	0.0
100874121	0.0	0.0
190	16.0	0.0
106480204	5.0	2.0
106479215	0.0	0.0
191	8860.0	9552.0
106479214	0.0	0.0
729769	0.0	0.0
106480203	1.0	0.0
106480206	0.0	0.0
106479213	2.0	0.0
257000	592.0	615.0
79370	120.0	13.0
106479212	0.0	0.0
106480205	0.0	0.0
7161	687.0	389.0
106480208	2.0	2.0
92340	192.0	371.0
106479211	0.0	0.0
106479210	0.0	0.0
106480207	2.0	0.0
7163	7403.0	17690.0
196	28485.0	19033.0
197	0.0	2.0
7162	3967.0	2436.0
729767	0.0	0.0
106480209	0.0	0.0
284618	347.0	324.0
199	2636.0	688.0
646929	0.0	0.0
284615	90.0	143.0
106480211	1.0	0.0
284613	2292.0	1067.0
106480210	1.0	0.0
284612	122.0	26.0
106480213	4.0	1.0
284611	5250.0	2178.0
106480212	0.0	0.0
100874128	0.0	0.0
343477	5.0	2.0
100874127	0.0	0.0
730747	7.0	5.0
100874126	0.0	0.0
100874129	1.0	0.0
7175	21834.0	21427.0
7178	252375.0	79153.0
7177	760.0	4.0
106479209	0.0	0.0
646942	0.0	0.0
100874113	75.0	43.0
106479208	0.0	0.0
106479207	0.0	0.0
100874112	7.0	2.0
7179	0.0	0.0
343472	0.0	0.0
106479206	0.0	0.0
100874111	42.0	17.0
92335	762.0	581.0
106479205	0.0	0.0
100874110	6.0	2.0
221035	10591.0	7681.0
106479204	0.0	0.0
106480215	0.0	0.0
729759	0.0	0.0
106480214	2.0	0.0
106479203	0.0	0.0
7170	20731.0	28354.0
221037	14835.0	5335.0
106479202	1.0	0.0
106480217	0.0	0.0
80349	4842.0	2841.0
106480216	0.0	0.0
106479201	0.0	0.0
7172	2448.0	1605.0
106479200	3.0	0.0
106480219	0.0	0.0
7171	69519.0	43738.0
106480218	1.0	0.0
79364	2663.0	2676.0
7174	6733.0	2478.0
7173	402.0	368.0
79363	104.0	179.0
729756	21.0	5.0
79366	994.0	938.0
100996541	86.0	36.0
79365	9359.0	1484.0
79368	14.0	2.0
106480220	0.0	0.0
80352	1927.0	231.0
106480222	0.0	0.0
79369	54.0	142.0
106480221	0.0	0.0
221044	1.0	1.0
106480224	0.0	0.0
106480223	0.0	0.0
100874117	0.0	0.0
100874116	0.0	0.0
100874115	2.0	0.0
100874114	18.0	3.0
80351	13723.0	5836.0
80350	122.0	8.0
100874119	3.0	4.0
646936	0.0	0.0
100874118	3.0	0.0
7187	3599.0	1327.0
7186	678.0	1745.0
7189	2291.0	832.0
729786	0.0	0.0
7188	4205.0	3282.0
100874146	9.0	118.0
100874145	0.0	0.0
100874144	0.0	0.0
106479239	0.0	0.0
92369	77.0	82.0
100874143	0.0	0.0
106479238	0.0	0.0
106479237	0.0	0.0
100996538	0.0	1.0
106479236	0.0	0.0
7181	2903.0	562.0
106479235	0.0	0.0
7180	18.0	30.0
100996539	20.0	18.0
106479234	0.0	0.0
106479233	0.0	0.0
7182	8268.0	4058.0
106479232	0.0	0.0
7185	1722.0	489.0
106479231	2.0	0.0
7184	80563.0	38384.0
729789	3.0	1.0
106479230	12.0	4.0
221074	25.0	3.0
80380	915.0	139.0
100874147	0.0	0.0
80381	6063.0	9779.0
646960	0.0	0.0
100874131	13.0	7.0
100874130	0.0	1.0
92359	406.0	891.0
100874135	0.0	0.0
100874134	3.0	0.0
106479229	0.0	0.0
343450	281.0	29.0
646962	453.0	68.0
106479228	0.0	0.0
106479227	0.0	0.0
100874132	1.0	26.0
106479226	0.0	0.0
7190	32.0	5.0
106479225	1.0	1.0
100286996	0.0	0.0
106479224	0.0	0.0
106479223	0.0	0.0
106479222	0.0	0.0
106479221	1.0	0.0
106479220	0.0	0.0
729779	44.0	4.0
221060	27.0	9.0
221061	3801.0	311.0
100996520	0.0	0.0
106480200	0.0	0.0
106480202	0.0	0.0
106480201	0.0	0.0
100874139	0.0	0.0
100874138	0.0	0.0
646956	2.0	1.0
414201	3.0	1.0
100874137	0.0	0.0
100874136	0.0	0.0
730755	34.0	2.0
414200	4.0	0.0
100874163	4.0	1.0
100874161	0.0	0.0
100874168	0.0	0.0
100874167	0.0	1.0
257044	161.0	110.0
729727	1.0	0.0
100874160	5.0	4.0
402220	0.0	1.0
100996511	543.0	222.0
729723	160.0	359.0
221092	6087.0	3291.0
284656	286.0	146.0
402216	2.0	0.0
102725045	1.0	0.0
284654	335.0	118.0
100874169	0.0	0.0
221091	1858.0	158.0
646982	23.0	5.0
100874153	0.0	0.0
646981	3.0	0.0
100874152	0.0	0.0
100286979	6.0	3.0
100874151	0.0	0.0
100874150	1.0	0.0
115908	3000.0	6303.0
100874157	0.0	0.0
100874156	8.0	0.0
100874155	0.0	0.0
100874154	0.0	1.0
221079	6614.0	1825.0
92370	2139.0	1953.0
100286971	0.0	0.0
221078	1136.0	1026.0
100996501	0.0	1.0
100996500	0.0	2.0
284649	21.0	16.0
729708	29.0	55.0
100874159	0.0	1.0
644315	160.0	57.0
100874158	20.0	84.0
646993	19.0	10.0
100874186	0.0	0.0
100874185	3.0	0.0
100874184	0.0	0.0
100874183	0.0	0.0
100286965	0.0	0.0
100286964	0.0	0.0
646996	1.0	0.0
100874189	0.0	0.0
100874188	52.0	2.0
644333	1.0	0.0
100874187	0.0	0.0
729747	21.0	14.0
100874182	0.0	0.0
100874180	0.0	0.0
257019	2373.0	77.0
644325	0.0	0.0
343413	70.0	5.0
92399	3147.0	1852.0
100874175	0.0	0.0
100874174	4.0	0.0
100874173	0.0	0.0
100874172	0.0	0.0
100874179	2.0	7.0
100286954	0.0	0.0
100874178	0.0	0.0
100874176	0.0	0.0
343409	0.0	0.0
343406	0.0	0.0
644338	3.0	1.0
103911	1.0	3.0
103910	34109.0	18790.0
350297	0.0	0.0
79530	0.0	0.0
79533	0.0	0.0
55561	2348.0	1911.0
79532	0.0	0.0
55568	10092.0	11579.0
55567	149.0	342.0
79534	0.0	0.0
79537	1.0	0.0
55565	403.0	206.0
651452	1.0	0.0
79538	0.0	2.0
158572	161.0	131.0
55571	4436.0	5208.0
171523	447.0	2207.0
55573	20279.0	14973.0
55572	1220.0	1170.0
79521	0.0	0.0
55578	5630.0	10339.0
79523	0.0	0.0
55577	3276.0	4142.0
79526	0.0	0.0
55576	1078.0	3.0
79525	0.0	0.0
79528	0.0	0.0
100037417	114.0	62.0
79529	0.0	0.0
92521	2242.0	1785.0
374286	16.0	23.0
122592	0.0	2.0
55582	1041.0	651.0
79550	0.0	0.0
55586	3.0	162.0
55585	6710.0	5113.0
55584	2.0	15.0
55589	1969.0	547.0
171559	10.0	4.0
55588	5096.0	4855.0
171558	5.0	8.0
374291	928.0	1092.0
55593	4492.0	3364.0
205428	4837.0	594.0
55592	1499.0	739.0
55591	8437.0	6403.0
79540	1.0	0.0
55596	2957.0	1319.0
79541	0.0	0.0
79544	0.0	0.0
79546	0.0	0.0
55599	2036.0	495.0
171546	9209.0	5531.0
79547	1.0	0.0
92507	12.0	3.0
79549	0.0	0.0
158586	2753.0	1269.0
158584	956.0	1216.0
158521	2.0	3.0
134553	9575.0	2830.0
79571	2986.0	1044.0
79570	193.0	232.0
146540	893.0	536.0
79573	1687.0	1013.0
79572	14241.0	10773.0
79575	512.0	570.0
79574	0.0	3.0
79577	7534.0	6354.0
79576	2497.0	1606.0
158511	1.0	0.0
146542	300.0	518.0
79568	1209.0	739.0
79567	5109.0	2367.0
146547	137.0	165.0
92565	617.0	517.0
79591	3261.0	3109.0
79590	2605.0	4846.0
146562	111.0	336.0
79595	3296.0	2264.0
79594	2651.0	2170.0
146556	2001.0	1082.0
100302652	4.0	2.0
79596	1501.0	512.0
79598	2272.0	2271.0
92552	0.0	0.0
92558	415.0	475.0
79582	1956.0	312.0
79581	1427.0	3440.0
79583	1374.0	423.0
79586	2978.0	6229.0
100302640	87.0	48.0
79585	413.0	343.0
79587	2344.0	1530.0
79589	979.0	219.0
340895	96.0	110.0
102723346	0.0	0.0
100289137	67.0	32.0
100289133	6.0	5.0
340888	0.0	2.0
100289131	0.0	0.0
100170229	46.0	59.0
339894	6.0	12.0
339896	8.0	2.0
339897	0.0	1.0
100302666	33.0	33.0
100289124	2.0	0.0
102723332	5.0	18.0
100652796	0.0	0.0
339881	1.0	0.0
339883	52.0	37.0
102723320	40.0	0.0
339879	123.0	36.0
55502	95.0	236.0
100302692	588.0	130.0
