id	d8f60cfe-3faa-406f-8ed6-2bb201dc36f4	96833a09-14ce-4483-b17d-f4328e0b68f5
106480035	0.0	0.0
106479071	0.0	7.0
84103	0.0	2.0
23141	3097.0	3321.0
106480034	0.0	1.0
106479070	0.0	12.0
23142	2246.0	1859.0
84106	53.0	71.0
106480037	0.0	0.0
84105	422.0	480.0
23143	1730.0	847.0
106480036	0.0	0.0
84100	271.0	378.0
11166	1.0	2.0
140258	0.0	0.0
644129	0.0	0.0
11165	1509.0	2128.0
84102	1088.0	568.0
11168	2811.0	6218.0
84101	83.0	125.0
11167	96674.0	8764.0
644128	72.0	66.0
11169	279.0	990.0
11171	5762.0	8561.0
11170	3096.0	213.0
11173	455.0	277.0
441639	0.0	0.0
11172	5.0	19.0
343296	0.0	0.0
11174	104.0	584.0
644146	16.0	26.0
23155	1478.0	1385.0
106480039	0.0	1.0
106480038	0.0	0.0
23157	1674.0	840.0
23158	8223.0	572.0
106479069	0.0	7.0
441631	718.0	339.0
106479068	0.0	4.0
106479067	0.0	1.0
106479066	0.0	0.0
106479065	0.0	1.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	1.0	0.0
106479063	0.0	1.0
106479062	0.0	0.0
106480044	0.0	1.0
23150	2142.0	927.0
106480043	0.0	0.0
106479061	0.0	0.0
23151	1524.0	2622.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	3414.0	1830.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	1256.0	1023.0
106480047	0.0	0.0
11177	1447.0	4096.0
11176	5439.0	3050.0
11179	750.0	1639.0
644138	1.0	7.0
11178	734.0	464.0
644139	5.0	5.0
139285	395.0	1874.0
106480040	2.0	6.0
103695364	0.0	0.0
103695363	0.0	0.0
644153	0.0	0.0
11140	4585.0	12406.0
644159	0.0	0.0
103695365	0.0	1.0
11142	1965.0	1400.0
166824	391.0	563.0
106479019	0.0	0.0
11141	8.0	3.0
130872	1067.0	2285.0
106479018	0.0	0.0
644157	11.0	91.0
23122	3443.0	6677.0
106480006	0.0	0.0
106479017	1.0	1.0
106479016	0.0	0.0
106480005	0.0	1.0
25784	2.0	16.0
106479015	0.0	0.0
106480008	0.0	1.0
25787	1.0	8.0
23125	3170.0	1031.0
106480007	0.0	0.0
25786	61.0	79.0
106479014	0.0	0.0
25789	113.0	10.0
644150	270.0	11.0
23126	3870.0	5225.0
106479013	2.0	8.0
25788	58.0	485.0
23127	152.0	56.0
106479012	0.0	0.0
106480009	0.0	2.0
106479011	0.0	0.0
23129	16467.0	4665.0
106479010	0.0	0.0
84129	149.0	79.0
106480011	1.0	10.0
106480010	0.0	0.0
84126	2.0	20.0
106480013	0.0	0.0
84125	41.0	2.0
25780	1060.0	1743.0
106480012	0.0	1.0
84128	1463.0	2110.0
23120	7.0	65.0
106480015	0.0	0.0
25782	3148.0	7877.0
106480014	0.0	0.0
11144	15.0	31.0
11143	2443.0	3010.0
139212	3.0	0.0
84124	643.0	1315.0
11146	234.0	378.0
11145	14931.0	171.0
11148	0.0	2.0
86781	18.0	11.0
11147	407.0	87.0
11149	458.0	103.0
392181	0.0	0.0
127294	73.0	25.0
644165	4.0	2.0
11151	879.0	346.0
166815	452.0	1983.0
392188	0.0	1.0
106479009	0.0	18.0
11153	814.0	418.0
106479008	0.0	0.0
644168	0.0	2.0
11152	1646.0	726.0
106479007	1.0	0.0
25796	1778.0	3759.0
130888	427.0	173.0
23133	1598.0	1201.0
106479006	7.0	11.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	1921.0	1224.0
25798	3846.0	1781.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	4951.0	518.0
25797	148.0	453.0
106479003	0.0	9.0
106480018	0.0	2.0
23137	1644.0	4550.0
106479002	0.0	0.0
25799	359.0	505.0
402055	821.0	322.0
23138	292.0	936.0
106479001	0.0	0.0
23139	2048.0	3314.0
106479000	0.0	1.0
644160	2.0	0.0
106480020	0.0	0.0
25790	17.0	81.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	3480.0	1233.0
106480024	1.0	29.0
25791	49.0	325.0
23130	1438.0	693.0
106480023	0.0	0.0
23131	2951.0	3011.0
25794	23.0	105.0
106480026	0.0	0.0
25793	5207.0	2738.0
23132	1554.0	3788.0
106480025	0.0	3.0
11155	320.0	36.0
11154	439.0	167.0
11157	507.0	596.0
11156	694.0	1589.0
11159	237.0	152.0
139221	299.0	13.0
11158	558.0	176.0
392193	0.0	0.0
23108	501.0	2453.0
23109	1.0	58.0
127281	980.0	501.0
441608	0.0	0.0
154860	2.0	0.0
11120	1312.0	1025.0
343263	0.0	53.0
154865	41.0	17.0
25763	0.0	0.0
106479039	0.0	33.0
23101	14.0	167.0
106479038	10.0	14.0
23102	6330.0	1162.0
106479037	5.0	22.0
25764	65.0	83.0
106479036	0.0	1.0
106479035	0.0	0.0
23105	42.0	2.0
25766	247.0	702.0
106479034	0.0	0.0
25769	6.0	86.0
106479033	0.0	0.0
23107	3195.0	2270.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	511.0	542.0
106479030	0.0	0.0
84148	1337.0	1923.0
84144	306.0	1447.0
11122	816.0	4.0
84146	2047.0	3935.0
11124	2600.0	4227.0
11123	954.0	5735.0
11126	41.0	67.0
84140	120.0	339.0
11128	1392.0	1870.0
84142	517.0	524.0
84141	179.0	294.0
139231	3009.0	2654.0
11127	594.0	972.0
23119	253.0	232.0
644186	12.0	33.0
11131	231.0	3.0
11130	186.0	1808.0
106479029	0.0	1.0
23111	3856.0	3312.0
106479028	1.0	18.0
25774	2.0	1.0
23112	2332.0	7382.0
106479027	0.0	0.0
25776	1087.0	512.0
23113	1279.0	2892.0
106479026	0.0	10.0
25775	8.0	14.0
23114	1556.0	147.0
106479025	1.0	2.0
25778	2170.0	4796.0
106479024	0.0	1.0
25777	9403.0	6579.0
23116	1413.0	1245.0
106479023	2.0	2.0
23117	62.0	11.0
106479022	0.0	0.0
23118	6032.0	4179.0
106479021	0.0	0.0
115294	5017.0	14323.0
106479020	5.0	47.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	0.0	1.0
106480001	0.0	0.0
152206	22.0	93.0
106480004	0.0	1.0
25771	1697.0	738.0
84138	260.0	393.0
106480003	0.0	5.0
11133	287.0	158.0
84133	7.0	17.0
84132	722.0	1355.0
11132	290.0	600.0
11135	3375.0	2171.0
84135	815.0	924.0
84134	1091.0	1028.0
11137	2658.0	1955.0
115290	1229.0	1450.0
11136	5.0	33.0
84131	948.0	1205.0
11138	1441.0	2168.0
730993	0.0	3.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	1.0
102465246	0.0	1.0
100272147	0.0	0.0
345895	24.0	18.0
729993	89.0	2.0
50717	3323.0	3882.0
102465257	1.0	0.0
102465256	0.0	0.0
102465255	1.0	1.0
729991	496.0	436.0
102465254	0.0	1.0
102465253	0.0	0.0
164284	185.0	251.0
100884155	1.0	0.0
102465252	0.0	0.0
730978	0.0	3.0
102465251	0.0	0.0
102465250	3.0	1.0
730974	0.0	29.0
392194	0.0	0.0
392197	1.0	2.0
646702	0.0	0.0
646701	0.0	2.0
646721	0.0	2.0
729962	0.0	0.0
729967	424.0	569.0
2504	11.0	0.0
2503	31.0	2.0
284418	0.0	0.0
2502	22.0	3.0
284417	225.0	40.0
2501	102.0	6.0
2500	143.0	11.0
284415	3.0	1.0
404635	4.0	115.0
619190	0.0	5.0
404636	847.0	624.0
2509	28.0	1.0
646723	2.0	152.0
2508	79.0	51.0
2507	13.0	1.0
619189	0.0	0.0
164237	0.0	14.0
729956	1.0	6.0
140290	18.0	91.0
729952	0.0	4.0
2515	0.0	0.0
284408	61.0	164.0
2512	232131.0	31696.0
284406	411.0	2324.0
2510	2.0	0.0
284403	42.0	2090.0
284402	26.0	177.0
2519	3005.0	1726.0
2518	3.0	1.0
2517	3576.0	1061.0
2516	1.0	10.0
646755	0.0	7.0
646754	0.0	0.0
646753	4.0	0.0
260434	0.0	9.0
23189	12500.0	10853.0
260436	88.0	5.0
23180	7052.0	751.0
2526	521.0	283.0
23181	1714.0	4461.0
2525	13.0	315.0
2524	87.0	1475.0
2523	390.0	480.0
23184	2583.0	1328.0
2521	5204.0	3016.0
23185	2942.0	14599.0
23186	1917.0	2178.0
2520	0.0	1.0
23187	13947.0	1983.0
2529	6.0	13.0
2528	0.0	16.0
2527	0.0	4.0
152273	3852.0	574.0
644100	3.0	0.0
646766	10.0	3.0
644101	6.0	5.0
23199	8223.0	2267.0
260425	1451.0	1259.0
729974	0.0	0.0
260429	3.0	248.0
2537	1536.0	6008.0
23191	9970.0	9894.0
23192	1470.0	1651.0
23193	17544.0	17416.0
2535	192.0	182.0
2534	4155.0	483.0
23194	2045.0	156.0
2533	1078.0	519.0
23195	3750.0	9057.0
23196	8901.0	9601.0
2532	9056.0	17.0
23197	3184.0	2428.0
2531	4124.0	5807.0
2530	1698.0	447.0
23198	3515.0	18594.0
345829	0.0	1.0
646759	0.0	0.0
646758	0.0	14.0
2539	2473.0	955.0
2538	2.0	2.0
23190	6481.0	5396.0
25903	3575.0	1147.0
25902	913.0	1789.0
25904	1023.0	2191.0
100129866	2.0	0.0
25907	88.0	296.0
100130855	52.0	131.0
25906	382.0	148.0
25909	2355.0	7695.0
100127206	0.0	1.0
100129867	1.0	3.0
2551	2153.0	2778.0
2550	902.0	819.0
25901	1029.0	1229.0
25900	729.0	158.0
2548	5533.0	6016.0
223075	92.0	1027.0
2547	11728.0	9168.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	10.0	64.0
2542	883.0	532.0
100874403	0.0	5.0
100874402	1.0	0.0
100874401	0.0	8.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	0.0	3.0
100874405	0.0	0.0
2549	2015.0	1843.0
100874404	0.0	0.0
25914	485.0	4067.0
100130848	0.0	0.0
25913	997.0	2564.0
100129858	42.0	5.0
25915	2672.0	2146.0
25917	1791.0	2580.0
2562	187.0	7.0
2561	67.0	53.0
2560	6.0	0.0
25912	9205.0	13814.0
25911	323.0	276.0
2559	0.0	0.0
2558	0.0	3.0
2557	10.0	1.0
2556	0.0	0.0
2555	209.0	0.0
2554	0.0	0.0
2553	1414.0	1959.0
100129853	0.0	1.0
100874421	0.0	0.0
100874420	0.0	1.0
100129845	14.0	19.0
2572	1.0	5.0
2571	7.0	121.0
2570	15.0	22.0
2569	11.0	0.0
2568	2043.0	25155.0
2567	5.0	210.0
2566	0.0	0.0
2565	15.0	2.0
2564	3120.0	56.0
2563	9.0	79.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	1.0
100129842	366.0	687.0
100874422	0.0	0.0
100874429	0.0	2.0
100874428	0.0	1.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	6.0	1.0
100129836	3.0	11.0
100874410	1.0	0.0
286676	162.0	798.0
100130821	0.0	0.0
100130820	0.0	1.0
2584	372.0	967.0
2583	98.0	103.0
2582	372.0	1427.0
2581	2323.0	1175.0
2580	2524.0	2908.0
100874419	0.0	0.0
100874414	0.0	0.0
100874413	0.0	0.0
100874412	0.0	1.0
100874411	0.0	0.0
100874418	0.0	21.0
223082	836.0	1291.0
100874417	3.0	1.0
100874416	0.0	8.0
100874415	0.0	0.0
100129827	8.0	13.0
100874443	0.0	0.0
100874442	0.0	0.0
100129824	0.0	2.0
100874441	0.0	7.0
100874440	0.0	1.0
2595	955.0	1085.0
2593	522.0	86.0
100379300	0.0	0.0
2592	810.0	499.0
2591	754.0	3175.0
441389	158.0	60.0
2590	4198.0	3438.0
441386	16.0	6.0
127617	0.0	1.0
2589	5629.0	14643.0
2588	1066.0	782.0
2587	9.0	5.0
441391	6.0	28.0
284018	1976.0	341.0
2585	671.0	2283.0
100874447	0.0	0.0
100874446	0.0	1.0
100874445	0.0	1.0
284013	29.0	58.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	1.0	0.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	2.0	26.0
100874430	0.0	0.0
100129813	1.0	6.0
441377	2.0	0.0
441376	276.0	3252.0
441381	0.0	2.0
127602	154.0	3815.0
2597	43094.0	120037.0
2596	36.0	8.0
100874436	0.0	0.0
284004	372.0	347.0
100874435	0.0	0.0
100874434	2.0	6.0
100874433	0.0	36.0
284001	572.0	1162.0
100874439	1.0	5.0
100874438	0.0	6.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	9.0	29.0
100874464	0.0	6.0
100874462	2.0	11.0
100129801	0.0	3.0
100874469	0.0	0.0
100874468	0.0	0.0
100874467	0.0	4.0
100874466	1.0	1.0
100874450	0.0	0.0
50937	2282.0	924.0
100874454	0.0	1.0
50939	11.0	24.0
100874453	0.0	0.0
100874452	0.0	2.0
100874451	0.0	2.0
100874457	0.0	0.0
100874456	0.0	19.0
50940	1134.0	27.0
100874455	1.0	13.0
50943	52.0	32.0
50945	1.0	23.0
50944	19.0	20.0
100874459	0.0	1.0
23328	8024.0	3635.0
23329	316.0	626.0
84281	490.0	495.0
84280	1352.0	1308.0
644076	0.0	0.0
11340	655.0	738.0
644079	0.0	0.0
25983	943.0	1024.0
127665	6.0	84.0
23321	3060.0	18983.0
115677	2126.0	128.0
644070	0.0	0.0
23322	479.0	1219.0
25984	336.0	7109.0
23324	4185.0	1280.0
25987	6828.0	3600.0
23325	3143.0	4588.0
23326	12392.0	12215.0
25989	911.0	1213.0
23327	3121.0	3877.0
25988	566.0	487.0
25981	624.0	854.0
25980	1516.0	1808.0
11342	4067.0	3617.0
84287	1139.0	1175.0
84286	1318.0	340.0
11341	98.0	7295.0
284058	2756.0	3581.0
84289	551.0	577.0
11344	1370.0	1949.0
11343	41096.0	692.0
84288	447.0	160.0
84283	345.0	1718.0
11346	35119.0	973.0
11345	4342.0	2259.0
84282	1687.0	1519.0
84285	951.0	646.0
84284	2232.0	2753.0
23339	5824.0	2199.0
84270	605.0	920.0
23331	3703.0	741.0
25994	2794.0	1283.0
23332	3740.0	4456.0
25996	1967.0	2033.0
23333	1388.0	1448.0
23334	3061.0	2523.0
25998	3337.0	4806.0
23335	2029.0	3537.0
23336	14031.0	4817.0
441332	0.0	0.0
644082	0.0	2.0
23338	2020.0	1267.0
25999	1307.0	271.0
441331	0.0	0.0
84279	1122.0	516.0
25992	3626.0	435.0
84276	1114.0	505.0
84275	1070.0	725.0
284047	37.0	502.0
84278	123.0	294.0
84277	847.0	638.0
84272	3282.0	8921.0
84271	3739.0	4508.0
84274	1522.0	1262.0
84273	1112.0	1713.0
23306	934.0	1209.0
23307	3064.0	2060.0
284040	57.0	98.0
23308	1.0	9.0
23309	2336.0	6249.0
25961	151.0	219.0
25960	6680.0	1299.0
25963	4425.0	8552.0
23300	4541.0	3737.0
23301	10185.0	6057.0
25962	3650.0	7221.0
23302	469.0	56.0
23303	3216.0	8657.0
644096	262.0	1552.0
23304	4296.0	3949.0
25966	8929.0	2010.0
23305	25.0	10.0
644094	0.0	0.0
11328	9859.0	10877.0
11329	3207.0	5046.0
11320	2741.0	1362.0
137012	3.0	0.0
113000	454.0	973.0
11322	1178.0	2658.0
11321	1549.0	3975.0
284034	9.0	0.0
11326	6019.0	339.0
11325	6947.0	8089.0
23317	4626.0	5605.0
84290	4.0	13.0
25979	1932.0	787.0
23318	1564.0	2966.0
84292	140.0	865.0
25972	1438.0	990.0
23310	1074.0	2237.0
441359	0.0	0.0
25974	564.0	1024.0
23312	1436.0	2579.0
25973	210.0	649.0
23313	4438.0	2625.0
25976	3447.0	1822.0
23314	381.0	419.0
25975	2201.0	45.0
441355	7.0	2.0
25978	2131.0	2535.0
23315	1332.0	1150.0
25977	1389.0	1824.0
23316	31.0	3.0
11339	18.0	175.0
11338	3692.0	3693.0
441362	0.0	0.0
441361	0.0	0.0
140660	1.0	5.0
115650	36.0	52.0
127623	2.0	0.0
25970	1369.0	1347.0
284029	104.0	205.0
115653	0.0	0.0
84298	1019.0	415.0
11331	5838.0	8144.0
11330	3.0	2.0
11333	2268.0	5406.0
152641	54.0	10.0
11332	609.0	717.0
84299	981.0	1266.0
11335	5015.0	13672.0
84294	901.0	1541.0
11334	1390.0	703.0
84293	22430.0	2261.0
84296	78.0	680.0
11337	3341.0	890.0
284021	476.0	110.0
84295	1229.0	1854.0
11336	2533.0	2839.0
25946	3220.0	188.0
25949	2274.0	1832.0
25948	2905.0	4487.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	1.0	48.0
25941	4434.0	4890.0
25940	2831.0	2342.0
100130892	5.0	33.0
25943	3331.0	1839.0
25942	3691.0	3091.0
100130890	146.0	112.0
25945	698.0	130.0
11309	5403.0	1507.0
284099	1.0	46.0
284098	307.0	756.0
25957	3574.0	3735.0
140609	10929.0	6097.0
25959	11211.0	1806.0
100130889	1.0	8.0
100130887	15.0	21.0
25950	297.0	226.0
25953	1768.0	1141.0
25956	209.0	111.0
11317	1.0	12.0
11316	2865.0	4171.0
11319	1690.0	1215.0
11318	42.0	25.0
100379378	1.0	0.0
11311	2522.0	2387.0
11313	1488.0	2694.0
140603	0.0	0.0
11315	7302.0	4524.0
284086	167.0	314.0
11314	469.0	337.0
25925	2212.0	9072.0
284085	0.0	4.0
25924	812.0	101.0
25927	2800.0	151.0
284083	0.0	20.0
100130879	0.0	0.0
25926	1884.0	2890.0
139628	0.0	0.0
25929	1837.0	1982.0
25928	244.0	78.0
441328	0.0	0.0
127687	1600.0	1127.0
100130873	0.0	1.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	5622.0	3191.0
441323	0.0	0.0
25920	2206.0	6794.0
25923	10017.0	12401.0
140612	592.0	779.0
100129880	0.0	0.0
284076	4.0	3.0
100129882	4.0	1.0
25936	1347.0	1615.0
25938	2296.0	1847.0
25937	5142.0	3736.0
284071	14.0	64.0
100130866	0.0	0.0
25939	7465.0	2554.0
113026	1821.0	175.0
441317	0.0	0.0
441315	0.0	0.0
25930	2613.0	2076.0
441314	0.0	0.0
441313	0.0	0.0
25932	18892.0	26277.0
127671	0.0	1.0
25934	1712.0	1345.0
127670	2.0	68.0
284069	323.0	241.0
140623	6.0	1.0
140625	0.0	1.0
284067	2.0	3.0
100129871	0.0	1.0
140628	0.0	0.0
406982	0.0	0.0
406981	0.0	0.0
406984	2.0	14.0
406983	0.0	27.0
406986	0.0	0.0
406985	0.0	18.0
406988	5.0	0.0
406987	0.0	0.0
23287	1044.0	2051.0
23288	1498.0	3087.0
406980	0.0	0.0
84206	187.0	171.0
23281	29.0	19.0
84203	1.0	2.0
23283	1990.0	1853.0
23284	708.0	144.0
140596	0.0	0.0
23285	399.0	650.0
152579	1216.0	1240.0
140597	50.0	0.0
23286	1071.0	1826.0
152578	0.0	3.0
406979	0.0	0.0
406978	0.0	0.0
152573	104.0	10.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	1.0
406972	0.0	0.0
406974	0.0	0.0
406977	4.0	0.0
406976	0.0	17.0
23299	2592.0	2852.0
201725	319.0	741.0
23291	3530.0	2730.0
23293	1663.0	1541.0
23294	3240.0	3650.0
23295	2700.0	2346.0
406968	1.0	7.0
406967	0.0	0.0
646658	11.0	20.0
152586	0.0	1.0
406969	0.0	7.0
406960	0.0	0.0
11281	9.0	5.0
406962	9.0	42.0
646672	2.0	2.0
11280	162.0	19.0
406961	0.0	4.0
11283	2.0	4.0
406964	0.0	0.0
11282	2761.0	3844.0
406963	0.0	11.0
644016	0.0	2.0
11285	968.0	747.0
406966	0.0	4.0
11284	584.0	1106.0
406965	0.0	0.0
23265	3918.0	4031.0
23266	3699.0	3209.0
23268	2248.0	248.0
23269	2715.0	8842.0
84229	0.0	82.0
164592	9.0	4.0
59269	1631.0	189.0
84225	109.0	332.0
23261	996.0	2128.0
84224	480.0	205.0
23262	2017.0	4202.0
23263	2438.0	2649.0
23264	6661.0	4179.0
84226	181.0	30.0
84221	196.0	461.0
406957	0.0	8.0
84220	0.0	0.0
406956	0.0	20.0
84223	748.0	513.0
406959	0.0	1.0
406958	0.0	7.0
84222	26.0	31.0
646685	0.0	1.0
644022	0.0	2.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	9.0	3.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	13.0
23276	1242.0	1492.0
23277	3906.0	7676.0
23279	2574.0	4111.0
59277	5770.0	235.0
59272	71.0	38.0
59271	869.0	1204.0
59274	1270.0	393.0
84218	1.0	1.0
84217	186.0	248.0
23270	1588.0	1274.0
23271	3051.0	11669.0
84219	325.0	558.0
23272	4060.0	7696.0
23274	1300.0	1513.0
84216	375.0	602.0
84215	328.0	39.0
23275	1168.0	1736.0
406946	0.0	0.0
84210	0.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	2.0
406947	0.0	0.0
406949	0.0	2.0
644032	0.0	0.0
646693	1.0	1.0
11261	8007.0	7069.0
644037	2.0	4.0
11260	5301.0	10675.0
646698	4.0	3.0
11262	59.0	119.0
23243	2671.0	6071.0
23244	5647.0	10748.0
59286	3329.0	8038.0
23245	574.0	90.0
23246	817.0	3475.0
23247	1084.0	2026.0
59283	18.0	22.0
23248	3441.0	3336.0
644030	0.0	1.0
59285	3.0	0.0
59284	1.0	0.0
84247	3149.0	2423.0
23240	2210.0	3875.0
84246	922.0	643.0
84249	26.0	724.0
23241	3828.0	3075.0
23242	863.0	3066.0
84248	4409.0	4293.0
84243	1720.0	2075.0
11264	1755.0	883.0
84245	873.0	4747.0
11267	1744.0	1700.0
11266	424.0	934.0
11269	728.0	1034.0
84240	661.0	593.0
11270	547.0	154.0
644042	0.0	0.0
11272	46.0	262.0
11274	296.0	448.0
11273	3004.0	2875.0
23254	1703.0	1468.0
23255	133.0	1200.0
23256	2967.0	2849.0
23258	9854.0	2520.0
23259	4621.0	5799.0
644041	0.0	1.0
84239	136.0	68.0
23250	2635.0	3820.0
84236	2023.0	946.0
23251	57.0	247.0
23252	628.0	759.0
140564	173.0	52.0
23253	3177.0	6955.0
84232	4498.0	4439.0
11276	2642.0	2518.0
11275	1105.0	818.0
84231	2816.0	5505.0
49861	11.0	79.0
11278	1314.0	3672.0
49860	0.0	0.0
84233	803.0	1900.0
11277	0.0	0.0
11279	1285.0	524.0
84230	3205.0	1131.0
23229	1389.0	2864.0
49856	594.0	1001.0
644054	0.0	0.0
49855	908.0	1032.0
644059	0.0	0.0
49854	1103.0	2093.0
11240	1422.0	4759.0
23221	1026.0	162.0
25884	22.0	11.0
23223	965.0	2191.0
25886	142.0	586.0
23224	8725.0	15850.0
25885	2803.0	6004.0
23225	889.0	1624.0
25888	536.0	650.0
23228	1154.0	206.0
644050	0.0	2.0
201780	4.0	31.0
84269	585.0	234.0
152559	553.0	2802.0
25880	320.0	505.0
84268	743.0	1307.0
23220	2373.0	544.0
140576	6432.0	8534.0
84265	1540.0	254.0
11243	593.0	811.0
139599	13.0	5.0
84264	23.0	755.0
140578	36.0	1364.0
84267	946.0	820.0
11245	1177.0	556.0
84266	892.0	687.0
11244	4283.0	4371.0
84261	313.0	3407.0
11247	41.0	43.0
139596	520.0	499.0
84260	547.0	666.0
84263	9455.0	968.0
11249	2.0	4.0
84262	475.0	1878.0
11248	418.0	158.0
345557	391.0	8.0
406993	0.0	0.0
406992	0.0	10.0
406995	0.0	0.0
406994	0.0	0.0
11250	2.0	1.0
406997	1.0	14.0
406996	0.0	0.0
11252	2982.0	2344.0
406999	0.0	0.0
11251	43.0	12.0
406998	0.0	0.0
23232	1250.0	1127.0
25895	676.0	207.0
23233	2960.0	2817.0
25894	427.0	2738.0
25897	4333.0	6213.0
23234	343.0	836.0
25896	1035.0	2104.0
23235	15409.0	2044.0
23236	1196.0	132.0
25898	1216.0	833.0
23237	67.0	10.0
644063	23.0	21.0
406991	0.0	0.0
23239	1232.0	4896.0
406990	0.0	0.0
25891	3624.0	121.0
84258	19.0	8.0
25890	6777.0	210.0
25893	64.0	7.0
23230	2450.0	7548.0
23231	1513.0	2179.0
84259	620.0	1065.0
84254	344.0	758.0
11254	260.0	3679.0
84253	436.0	656.0
11253	2410.0	11095.0
406989	0.0	0.0
84256	1011.0	755.0
11255	1.0	4.0
84255	2259.0	5667.0
84250	289.0	388.0
11258	1700.0	1735.0
11257	647.0	34.0
84251	141.0	372.0
11259	8014.0	1321.0
100874483	1.0	0.0
100874482	0.0	7.0
100874480	0.0	0.0
406900	1.0	8.0
100874484	0.0	4.0
201799	420.0	1902.0
201798	21.0	102.0
50831	0.0	75.0
100874489	0.0	6.0
100874488	0.0	0.0
50833	0.0	0.0
50832	15.0	101.0
50835	0.0	4.0
50834	0.0	0.0
50837	0.0	1.0
102465139	0.0	2.0
50836	0.0	9.0
100874471	0.0	3.0
102465138	0.0	0.0
50839	8.0	33.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	3.0	180.0
102465136	2.0	7.0
100874476	0.0	5.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	49.0	290.0
100874479	0.0	8.0
100874478	0.0	0.0
100874477	1.0	4.0
50846	73.0	6.0
100499183	60.0	644.0
50848	3944.0	7727.0
2601	3.0	39.0
100499177	790.0	2012.0
102465141	1.0	0.0
50853	402.0	102.0
2609	0.0	2.0
102465140	0.0	0.0
50852	36.0	16.0
50855	136.0	150.0
50854	2771.0	5524.0
100499171	0.0	20.0
50856	125.0	45.0
50859	43.0	0.0
100874494	1.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	0.0	1.0
100874497	0.0	0.0
100874495	0.0	0.0
100874490	0.0	2.0
223117	1247.0	96.0
2613	3.0	2.0
2611	0.0	0.0
50862	4967.0	1445.0
50861	1179.0	234.0
2619	2155.0	1007.0
50863	2198.0	696.0
100874499	0.0	0.0
2618	2918.0	7756.0
50865	2995.0	989.0
2617	3721.0	9196.0
2616	25.0	65.0
2615	5899.0	1435.0
406940	1.0	0.0
406942	1.0	0.0
646612	11.0	43.0
406941	0.0	2.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	5.0
2625	4580.0	22.0
2624	642.0	19.0
2623	1.0	14.0
2622	572.0	968.0
2621	7575.0	1227.0
2620	84.0	56.0
406935	6.0	4.0
406934	0.0	0.0
646603	1.0	8.0
406937	0.0	0.0
406936	0.0	0.0
2629	2232.0	3943.0
406939	0.0	1.0
646609	1.0	6.0
2628	1359.0	2355.0
406938	0.0	0.0
2627	503.0	56.0
2626	0.0	1.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	20.0
406932	0.0	12.0
646620	2.0	4.0
2636	0.0	2.0
2635	2066.0	821.0
2634	4942.0	878.0
2633	1464.0	1604.0
2632	6310.0	1917.0
2631	4056.0	4239.0
2630	84.0	222.0
406924	0.0	1.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	1.0
406925	4.0	10.0
406928	0.0	0.0
2639	868.0	5765.0
406927	0.0	0.0
646619	0.0	1.0
2638	0.0	0.0
2637	0.0	3.0
406929	0.0	0.0
646630	0.0	0.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	836.0	212.0
2647	1185.0	558.0
2646	9.0	16.0
2645	15.0	33.0
2644	94.0	196.0
2643	341.0	360.0
2642	0.0	6.0
2641	0.0	2.0
406913	10.0	12.0
646627	0.0	3.0
406912	6.0	11.0
646625	117.0	0.0
406915	0.0	2.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	132.0	438.0
406919	1.0	3.0
2648	1368.0	1687.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	0.0
