id	2eeb46a1-0422-4a77-b58d-3b7d57d51b44	95e7a64b-f228-4d19-8e57-a02adde8d01d
23710	5328.0	3097.0
100288892	0.0	0.0
100288885	1.0	0.0
100288870	0.0	0.0
100288868	1.0	4.0
100288861	1.0	0.0
84701	57.0	67.0
252884	463.0	356.0
84700	13.0	91.0
129841	0.0	0.0
94086	12.0	12.0
117854	456.0	695.0
100130450	4.0	2.0
154807	4458.0	3422.0
100129460	225.0	75.0
359710	0.0	0.0
94081	1323.0	2895.0
115201	616.0	1102.0
100129468	0.0	0.0
100129464	2.0	7.0
286256	77.0	52.0
286257	803.0	1498.0
100129459	4.0	0.0
100130447	0.0	0.0
129831	706.0	650.0
646269	2.0	2.0
646262	0.0	0.0
286262	796.0	1551.0
142827	6.0	2.0
100129452	2.0	1.0
646278	20.0	9.0
100130435	0.0	0.0
727800	250.0	328.0
646270	5.0	9.0
154822	43.0	19.0
23782	0.0	0.0
23783	34.0	54.0
23784	0.0	0.0
23786	3824.0	3990.0
23787	8242.0	8597.0
646273	0.0	0.0
23788	2642.0	5279.0
359730	0.0	1.0
359731	0.0	1.0
23780	2120.0	7924.0
23781	0.0	0.0
345079	337.0	305.0
154810	7294.0	2435.0
100129438	0.0	0.0
94097	1114.0	2053.0
359737	0.0	0.0
359738	0.0	0.0
359739	1.0	3.0
646282	511.0	362.0
359736	6.0	0.0
359740	1.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	10.0	9.0
139201	29.0	32.0
129804	479.0	698.0
129807	3.0	5.0
129880	473.0	420.0
23768	1728.0	1342.0
23769	33.0	7.0
129881	42.0	79.0
100130418	1254.0	237.0
345062	1.0	0.0
286204	230.0	97.0
100129428	1.0	0.0
286205	1383.0	724.0
100129427	1.0	0.0
23760	3982.0	4235.0
359748	0.0	0.0
100862854	0.0	2.0
286207	124.0	247.0
359749	1.0	1.0
23761	2408.0	2446.0
100862855	2.0	0.0
23762	478.0	444.0
23764	5495.0	944.0
359744	0.0	2.0
100862850	0.0	0.0
23765	2058.0	3216.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	895.0	3353.0
100862853	1.0	0.0
359747	1.0	0.0
359751	0.0	0.0
359752	1.0	2.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	143.0	73.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	1.0	0.0
23772	0.0	0.0
23774	3458.0	2710.0
359755	1.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	1.0	0.0
359760	0.0	0.0
23770	9969.0	10118.0
359761	14.0	11.0
129868	0.0	0.0
23746	5.0	23.0
102465502	1.0	1.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	83.0	31.0
23749	0.0	0.0
100129403	0.0	0.0
345041	11.0	11.0
100129405	204.0	126.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	9381.0	9965.0
102465507	0.0	0.0
23742	0.0	1.0
359766	0.0	0.0
23743	314.0	144.0
359767	4.0	1.0
102465505	0.0	0.0
130813	33.0	17.0
23744	2.0	0.0
102465504	2.0	1.0
130814	1413.0	1958.0
102465503	0.0	0.0
359774	4.0	11.0
359775	1.0	0.0
359776	0.0	0.0
359770	2.0	0.0
359771	0.0	0.0
359772	0.0	1.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2339.0	2988.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	32.0	29.0
347694	0.0	0.0
286239	0.0	0.0
23751	5.0	1.0
102465519	0.0	0.0
23752	4.0	0.0
23753	399.0	1303.0
115207	13217.0	12813.0
359777	0.0	0.0
102465517	0.0	0.0
130827	345.0	298.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1062.0	1277.0
23755	13.0	0.0
359779	2.0	0.0
102465515	1.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	4.0	1.0
359781	5.0	0.0
359782	0.0	0.0
347689	43.0	20.0
347688	18.0	18.0
102465524	0.0	0.0
94005	3303.0	3892.0
102465523	0.0	0.0
102465522	1.0	0.0
102465521	0.0	2.0
102465520	0.0	0.0
94009	89.0	37.0
727866	2.0	0.0
57060	1470.0	1159.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	8495.0	10632.0
102465526	0.0	0.0
727865	8.0	1.0
102465525	0.0	0.0
84687	2698.0	6232.0
727859	2.0	0.0
84689	55.0	343.0
84688	13.0	8.0
139135	1.0	0.0
84684	1.0	1.0
84681	1029.0	1301.0
84680	2834.0	1014.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	1.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	16.0	7.0
102465539	0.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	4240.0	3148.0
84676	29.0	69.0
84675	11.0	8.0
140123	0.0	0.0
84678	2056.0	2493.0
84677	0.0	5.0
84672	0.0	0.0
84671	1343.0	1041.0
84674	887.0	862.0
84673	0.0	0.0
152101	0.0	0.0
152100	594.0	1001.0
94027	58.0	3.0
94026	5.0	0.0
94025	847.0	84.0
129787	2126.0	1590.0
57088	4297.0	1352.0
127124	0.0	0.0
57089	543.0	660.0
57082	95.0	548.0
57084	1.0	0.0
57085	1484.0	3180.0
152118	0.0	0.0
152110	2515.0	675.0
154790	12.0	6.0
154791	390.0	259.0
646201	0.0	0.0
57091	181.0	742.0
94015	547.0	681.0
57092	7835.0	6529.0
646202	17.0	11.0
57097	1167.0	1608.0
57099	391.0	575.0
727879	1.0	1.0
57093	1.0	0.0
166752	4.0	5.0
57094	56.0	375.0
57095	2484.0	2710.0
57096	101.0	64.0
139163	0.0	0.0
84698	534.0	366.0
84699	2.0	4.0
84694	3.0	0.0
84693	833.0	627.0
100499563	0.0	0.0
84696	134.0	78.0
84695	223.0	378.0
84690	14.0	6.0
84692	8.0	1.0
84691	10.0	2.0
130752	215.0	197.0
646213	0.0	0.0
100130495	13.0	6.0
646208	16.0	2.0
94039	1159.0	2436.0
94031	1239.0	1260.0
94030	76.0	41.0
100130484	0.0	0.0
94033	5.0	3.0
94032	16.0	8.0
727810	0.0	2.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	644.0	351.0
727805	3.0	0.0
139105	2.0	0.0
646218	1.0	0.0
347744	28.0	42.0
347741	1.0	0.0
646231	0.0	0.0
154743	1202.0	802.0
130773	2.0	3.0
727842	1.0	0.0
100129480	105.0	166.0
100129482	2315.0	1007.0
727837	0.0	0.0
347736	40.0	9.0
347733	745.0	87.0
347732	38.0	31.0
347735	5711.0	5656.0
347734	3538.0	3484.0
347731	1.0	0.0
646243	0.0	0.0
94059	216.0	266.0
347730	24.0	0.0
646249	0.0	0.0
201305	53.0	175.0
100130466	0.0	0.0
727833	5.0	0.0
727835	1.0	2.0
100130462	0.0	0.0
94056	4830.0	5322.0
100130461	2.0	1.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	27.0	33.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4977.0	7037.0
347717	0.0	0.0
347716	17.0	10.0
101154644	0.0	0.0
152195	286.0	141.0
100288831	1.0	0.0
164153	11.0	16.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	1.0
347706	0.0	0.0
152189	650.0	756.0
347705	1.0	1.0
347702	0.0	1.0
152185	1536.0	867.0
347701	0.0	0.0
100288827	9.0	3.0
100288825	0.0	0.0
57000	60.0	15.0
57001	521.0	361.0
84618	1.0	0.0
84617	2628.0	1893.0
84619	317.0	395.0
57007	797.0	352.0
84624	387.0	1042.0
84627	574.0	939.0
84626	906.0	846.0
57002	621.0	526.0
57003	8135.0	6701.0
84620	642.0	326.0
84623	11.0	46.0
57004	1.0	0.0
84622	970.0	541.0
100288814	3.0	6.0
57010	295.0	233.0
57017	1878.0	1743.0
84614	1883.0	1493.0
57018	9583.0	3399.0
57019	1650.0	1939.0
84616	0.0	0.0
84612	941.0	1293.0
57016	20.0	3.0
96626	0.0	0.0
100288805	159.0	26.0
100288801	1.0	1.0
100288802	1.0	0.0
57020	2641.0	4165.0
164127	2.0	1.0
166785	882.0	974.0
84639	0.0	0.0
84647	0.0	0.0
84649	4435.0	1657.0
60678	1003.0	1156.0
60677	6.0	0.0
84648	0.0	1.0
60676	165.0	19.0
84643	6.0	0.0
60675	0.0	2.0
139170	7.0	1.0
101154686	0.0	0.0
84645	261.0	85.0
60674	11231.0	7568.0
57026	26.0	33.0
60673	933.0	1406.0
152138	0.0	0.0
60672	639.0	1207.0
152137	6576.0	4521.0
252946	0.0	0.0
84641	3197.0	3822.0
252948	0.0	0.0
84640	2469.0	3044.0
252949	0.0	0.0
154796	3255.0	1717.0
96610	226.0	181.0
164118	8.0	117.0
84629	11476.0	8384.0
84628	58.0	134.0
727897	927.0	5004.0
57030	125.0	40.0
84636	47.0	273.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	3855.0	1806.0
84632	3747.0	1001.0
60686	787.0	645.0
84631	7.0	14.0
57037	1728.0	1098.0
84634	3.0	11.0
60685	4411.0	6567.0
105370183	6.0	0.0
57038	1967.0	1929.0
60684	3465.0	3301.0
60682	683.0	792.0
60681	3438.0	7251.0
84630	25.0	70.0
60680	249.0	59.0
252953	0.0	0.0
252954	0.0	0.0
139189	2.0	1.0
252955	0.0	0.0
252956	2.0	0.0
57045	2871.0	2360.0
84669	2547.0	2670.0
84668	5902.0	1235.0
84665	11.0	1.0
57047	14.0	6.0
84664	0.0	0.0
84667	7.0	2.0
84666	2.0	0.0
84661	1380.0	2094.0
84660	28.0	19.0
84662	539.0	1083.0
648809	1.0	1.0
648822	0.0	0.0
57053	30.0	30.0
57054	0.0	0.0
57055	0.0	0.0
57050	2068.0	2368.0
166793	514.0	337.0
84658	6.0	20.0
84657	50.0	66.0
84659	95.0	15.0
84654	0.0	0.0
57057	2.0	7.0
84656	5413.0	7488.0
84650	1466.0	1342.0
84651	4.0	0.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	791.0	711.0
441073	41.0	27.0
100132920	1.0	1.0
100132923	36.0	10.0
100132929	0.0	0.0
100288797	1.0	1.0
441056	0.0	0.0
441066	4.0	0.0
252995	66.0	32.0
441061	32.0	0.0
100132932	0.0	0.0
100132938	2.0	0.0
100288785	2.0	0.0
441094	229.0	281.0
100132940	2.0	0.0
252968	0.0	1.0
252969	1035.0	1341.0
100132948	9.0	2.0
100132949	3.0	0.0
286310	1.0	0.0
404093	1771.0	1895.0
286319	1123.0	964.0
100288772	2.0	1.0
441027	2946.0	2979.0
441026	0.0	0.0
441024	1276.0	450.0
441032	178.0	234.0
84803	348.0	304.0
164091	851.0	827.0
100132963	1.0	0.0
100132965	1.0	0.0
100132967	0.0	0.0
152098	123.0	79.0
100288757	1.0	0.0
100132973	5.0	0.0
100132978	2.0	1.0
100132979	0.0	0.0
359803	6.0	0.0
359804	1.0	2.0
100288742	0.0	0.0
359806	0.0	0.0
84816	286.0	437.0
359800	1.0	3.0
84818	3098.0	2956.0
441046	54.0	16.0
84817	699.0	1723.0
359802	0.0	0.0
84823	1321.0	3346.0
57205	2009.0	1865.0
441054	107.0	36.0
84824	14.0	1382.0
441051	5.0	6.0
441050	28.0	27.0
84820	346.0	130.0
100132987	5.0	1.0
57209	1358.0	701.0
100288739	0.0	0.0
84809	1307.0	897.0
84808	126.0	72.0
57210	1230.0	1208.0
84804	778.0	670.0
100288730	117.0	61.0
84807	157.0	250.0
441034	30.0	23.0
84812	598.0	1138.0
57215	1219.0	1583.0
84811	1360.0	1302.0
57216	2951.0	2053.0
57217	1782.0	3123.0
84814	138.0	160.0
100132992	1.0	0.0
57211	1606.0	532.0
100132994	3.0	0.0
57212	2105.0	1428.0
57213	791.0	505.0
100132995	1.0	0.0
57214	141.0	240.0
105370242	0.0	0.0
286365	1.0	0.0
100130338	0.0	0.0
100129348	2.0	0.0
100130335	4.0	9.0
648791	118.0	127.0
359822	0.0	0.0
100129347	16.0	8.0
286370	2.0	0.0
404037	2.0	1.0
100130327	0.0	0.0
100129337	5.0	2.0
130728	0.0	0.0
286380	0.0	3.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	3.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	10.0	3.0
100130311	667.0	366.0
100130310	0.0	0.0
130733	1013.0	149.0
359844	10.0	2.0
359845	1320.0	1280.0
727914	5.0	0.0
727915	0.0	5.0
100129325	0.0	0.0
100129320	6.0	3.0
646168	6.0	1.0
100129319	0.0	0.0
100130307	12.0	1.0
100129315	0.0	0.0
100130302	1.0	3.0
727910	849.0	563.0
100130301	4.0	4.0
345193	43.0	22.0
130749	30.0	13.0
646164	0.0	0.0
727909	3.0	3.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	1.0	0.0
646171	2.0	4.0
646175	0.0	0.0
646174	1.0	1.0
115123	280.0	342.0
286333	54.0	55.0
286336	289.0	2841.0
115106	747.0	1023.0
100306975	0.0	0.0
115111	110.0	21.0
286343	2580.0	3285.0
286348	0.0	1.0
646193	2.0	2.0
100886964	0.0	0.0
646192	2.0	0.0
646196	3.0	4.0
646195	4853.0	5601.0
100534599	2.0	2.0
130700	1.0	0.0
100306951	150.0	145.0
100534595	91.0	87.0
100132911	0.0	0.0
100534592	0.0	1.0
100534593	108.0	37.0
286362	0.0	0.0
100132916	0.0	0.0
100240709	0.0	2.0
129684	1.0	0.0
57180	785.0	417.0
129685	2469.0	2445.0
100240707	7.0	0.0
727982	1.0	0.0
57185	3978.0	2751.0
727987	0.0	3.0
57186	3348.0	2486.0
57187	4702.0	4255.0
57188	254.0	352.0
57181	2345.0	1544.0
94122	973.0	858.0
57182	3731.0	4665.0
727984	3.0	2.0
94121	1728.0	1178.0
94120	741.0	759.0
57184	940.0	604.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	21.0	1.0
57189	4578.0	3338.0
359792	3.0	8.0
127018	1036.0	1349.0
359793	0.0	0.0
100240711	2.0	1.0
100240712	0.0	1.0
100240710	0.0	1.0
345258	1.0	5.0
100240713	0.0	0.0
94115	0.0	0.0
57190	7070.0	8902.0
727970	1.0	2.0
57191	96.0	78.0
166614	362.0	142.0
57198	2086.0	4767.0
57192	1085.0	1147.0
359799	0.0	0.0
57194	758.0	823.0
727969	0.0	0.0
84798	1764.0	1831.0
140004	0.0	0.0
84793	45.0	59.0
84792	1082.0	1148.0
84795	1534.0	967.0
84791	510.0	765.0
84790	978.0	2827.0
154661	338.0	177.0
154664	296.0	112.0
166647	3698.0	1022.0
127003	12.0	12.0
127002	285.0	271.0
115019	13.0	17.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	22.0	8.0
100130391	3.0	0.0
115024	1777.0	1202.0
142679	435.0	261.0
648729	5.0	5.0
142678	1777.0	1109.0
347894	0.0	0.0
102465436	0.0	0.0
94137	55.0	8.0
727991	19.0	10.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	2.0	4.0
100130386	3.0	1.0
94134	4646.0	2881.0
100130384	3.0	0.0
100130383	1.0	0.0
102465438	0.0	0.0
102465437	1.0	0.0
142684	56.0	8.0
100129394	2.0	1.0
142683	2.0	2.0
142686	118.0	67.0
142685	17.0	3.0
152007	1901.0	2912.0
152006	5646.0	3636.0
142689	25.0	5.0
140028	0.0	0.0
152002	651.0	896.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	2.0	0.0
345222	20.0	14.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	0.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	3.0	2.0
100130376	1.0	0.0
94160	36.0	49.0
127068	0.0	0.0
127066	2.0	0.0
727940	0.0	0.0
727941	5.0	1.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	635.0	612.0
100129385	2.0	1.0
100129387	3742.0	1114.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	16.0	25.0
102465456	1.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	33.0	4.0
102465451	1.0	1.0
127059	0.0	0.0
94151	0.0	0.0
94150	3.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	4.0	14.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3749.0	2612.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	2.0	0.0
646114	5.0	0.0
102465462	0.0	0.0
100009676	99.0	135.0
727964	2.0	0.0
100129361	1381.0	1891.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	9.0	7.0
100129368	0.0	0.0
347853	0.0	0.0
102465479	0.0	0.0
102465478	0.0	3.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	82.0	35.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2608.0	2311.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	8.0	8.0
101154753	1.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	0.0
100129357	24.0	12.0
100129351	0.0	0.0
100129354	8.0	4.0
102465489	0.0	0.0
102465488	2.0	0.0
100288726	0.0	0.0
102465487	2.0	1.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	0.0
164045	43.0	7.0
57105	74.0	517.0
57106	548.0	971.0
84726	16300.0	12183.0
57107	1134.0	1254.0
84725	796.0	834.0
57108	2.0	3.0
57101	173.0	147.0
84720	2300.0	2442.0
57102	1172.0	1355.0
57103	289.0	743.0
84722	267.0	351.0
57104	9769.0	6371.0
102465483	0.0	0.0
102465482	0.0	0.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1616.0	1702.0
102465499	0.0	0.0
100288713	7.0	6.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	3.0
84709	52.0	13.0
57110	92.0	44.0
57111	3498.0	6510.0
84706	2598.0	875.0
84705	894.0	826.0
84708	1484.0	788.0
84707	1281.0	714.0
57116	16.0	25.0
57117	1433.0	1382.0
57118	1051.0	3010.0
57119	6.0	5.0
57113	1.0	0.0
57115	2.0	1.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	1.0	0.0
100288702	0.0	0.0
57120	4348.0	2839.0
57121	147.0	724.0
57122	2379.0	2166.0
201456	106.0	138.0
127086	2.0	0.0
57127	7.0	4.0
57128	1049.0	1237.0
57129	886.0	1711.0
84747	3974.0	1954.0
57124	2071.0	2209.0
57125	1416.0	1335.0
57126	3.0	39.0
84740	17.0	14.0
152078	122.0	51.0
127074	1.0	1.0
57130	2885.0	6080.0
57132	3724.0	2950.0
84727	242.0	415.0
127077	0.0	0.0
84735	14.0	14.0
84734	144.0	172.0
57139	766.0	362.0
115098	1332.0	1904.0
201475	2512.0	1959.0
57134	843.0	1513.0
57135	0.0	0.0
57136	7330.0	7352.0
84733	143.0	214.0
57142	19747.0	24639.0
57143	395.0	498.0
57144	477.0	40.0
201477	3.0	2.0
57140	2733.0	6199.0
57149	1341.0	1350.0
84767	0.0	0.0
140032	0.0	0.0
84769	377.0	652.0
57146	3523.0	1911.0
57147	2180.0	1947.0
84766	1492.0	1251.0
84765	1054.0	413.0
57148	6656.0	6692.0
152015	758.0	187.0
57152	6.0	2.0
57153	12397.0	13046.0
166655	0.0	0.0
57154	2735.0	2111.0
84749	1869.0	1195.0
57150	526.0	278.0
57151	0.0	0.0
84759	708.0	673.0
140043	0.0	0.0
57156	1066.0	1773.0
57157	1458.0	1593.0
139060	1.0	0.0
84752	650.0	666.0
57158	1331.0	150.0
57159	13.0	5.0
84750	542.0	361.0
152024	7.0	0.0
139067	0.0	0.0
139065	474.0	313.0
94104	3449.0	1426.0
94103	6463.0	8155.0
96764	1698.0	1700.0
94107	1735.0	2258.0
57165	80.0	47.0
94101	2468.0	1805.0
57161	1873.0	437.0
57162	3625.0	1846.0
57167	26.0	26.0
57168	86.0	394.0
57169	4051.0	8415.0
84787	565.0	429.0
57175	3773.0	5815.0
57176	1247.0	1841.0
57171	737.0	1164.0
57172	9.0	17.0
84779	2.0	0.0
57178	10289.0	9532.0
139081	13.0	2.0
84775	714.0	599.0
57179	6336.0	5380.0
84777	102.0	90.0
84771	10.0	4.0
113655	656.0	703.0
732538	1.0	1.0
353323	1.0	0.0
353322	258.0	204.0
353324	15.0	14.0
100996279	0.0	0.0
149603	4707.0	8280.0
341333	1.0	43.0
343990	1333.0	1225.0
353332	0.0	0.0
149620	2.0	0.0
353333	1.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	18.0	85.0
84900	111.0	257.0
84902	2052.0	1628.0
149628	69.0	1069.0
84901	2406.0	3019.0
341315	345.0	94.0
113622	439.0	519.0
353355	173.0	122.0
149643	4.0	11.0
150622	9.0	50.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	6.0	2.0
642513	0.0	0.0
100852405	0.0	0.0
642517	378.0	145.0
100852410	45.0	21.0
84919	6796.0	5845.0
84918	2040.0	1081.0
389322	28.0	47.0
390311	4.0	1.0
389320	0.0	0.0
390313	1.0	0.0
84915	249.0	692.0
84914	2311.0	2604.0
497190	19.0	4.0
84916	2293.0	1629.0
84922	826.0	1025.0
390318	0.0	0.0
84924	578.0	423.0
84923	1119.0	1325.0
84920	261.0	187.0
123016	2099.0	1525.0
497189	20.0	622.0
642521	0.0	0.0
390320	0.0	0.0
84908	1656.0	1703.0
390321	0.0	0.0
353376	2.0	9.0
390322	0.0	0.0
390323	0.0	0.0
654502	21.0	0.0
84909	1608.0	537.0
390324	0.0	0.0
654503	1.0	1.0
84904	98.0	197.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	51.0	40.0
84905	396.0	495.0
84911	235.0	237.0
390329	0.0	0.0
84910	4192.0	5264.0
84913	985.0	588.0
84912	913.0	956.0
113691	25.0	13.0
642538	0.0	0.0
113675	380.0	1078.0
84937	1165.0	1149.0
84936	1522.0	1771.0
84939	2737.0	2037.0
84938	714.0	988.0
84944	7.0	0.0
57325	1442.0	1429.0
57326	10271.0	11957.0
84946	1020.0	1311.0
84945	1654.0	1554.0
84940	182.0	40.0
389336	56.0	9.0
389337	6394.0	2493.0
84942	462.0	459.0
84941	186.0	1737.0
642546	2.0	0.0
343930	3.0	0.0
84929	19.0	32.0
389333	285.0	292.0
84926	3169.0	3631.0
84925	915.0	738.0
84928	1981.0	1703.0
57336	546.0	491.0
84933	241.0	294.0
84932	1825.0	1215.0
57337	2118.0	1226.0
84935	498.0	395.0
57338	16.0	6.0
84934	900.0	1256.0
57332	376.0	345.0
57333	605.0	1310.0
84931	1.0	1.0
84930	1157.0	808.0
57335	515.0	370.0
103752554	1.0	4.0
103752555	1.0	1.0
642559	10.0	9.0
390352	3.0	7.0
390354	442.0	220.0
389362	765.0	538.0
150677	0.0	0.0
150678	1170.0	2729.0
377381	50.0	45.0
162655	444.0	182.0
390363	1.0	2.0
147040	1060.0	1272.0
343901	3.0	0.0
149699	2.0	14.0
150684	1156.0	1474.0
150681	0.0	2.0
159013	1486.0	2278.0
221504	2.0	1.0
103752581	5.0	9.0
389386	0.0	0.0
389383	18.0	146.0
389384	1.0	3.0
123041	23.0	73.0
162681	316.0	241.0
123036	9930.0	9913.0
103752587	0.0	0.0
150696	5796.0	3593.0
103752588	9.0	2.0
103752589	20.0	4.0
103752583	0.0	0.0
103752584	16.0	4.0
103752585	0.0	0.0
103752586	6.0	2.0
390340	0.0	0.0
389376	1.0	1.0
221527	273.0	373.0
390394	1.0	0.0
149647	2.0	0.0
389396	0.0	0.0
123099	1000.0	2630.0
389395	2.0	0.0
123096	3803.0	1736.0
137682	837.0	1064.0
390378	1.0	0.0
221545	451.0	562.0
221547	1.0	4.0
147011	87.0	126.0
147007	814.0	910.0
100996295	3.0	2.0
137695	1161.0	866.0
162632	94.0	19.0
149685	0.0	1.0
100135063	0.0	0.0
100135064	1.0	0.0
147015	165.0	195.0
100996280	2.0	0.0
94240	368.0	4207.0
94241	4082.0	7804.0
94236	0.0	1.0
94235	1.0	14.0
94234	70.0	22.0
94239	6684.0	7715.0
94233	2.0	0.0
390294	0.0	0.0
390297	0.0	1.0
390298	0.0	0.0
221584	59.0	44.0
150590	221.0	381.0
94274	831.0	132.0
94298	0.0	0.0
94297	1.0	0.0
414768	0.0	0.0
642451	10.0	1.0
414766	19.0	22.0
414767	2.0	0.0
654434	485.0	247.0
400123	6.0	2.0
400121	0.0	2.0
57221	7492.0	5067.0
84838	2855.0	2390.0
400120	13.0	0.0
84837	343.0	116.0
84839	5.0	0.0
57226	2741.0	2989.0
84844	1080.0	1263.0
84847	6.0	48.0
57228	485.0	299.0
57222	8958.0	17119.0
402779	0.0	0.0
402778	722.0	753.0
57223	7284.0	7966.0
57224	1579.0	692.0
84842	56.0	24.0
414776	0.0	0.0
642446	0.0	0.0
414771	1.0	1.0
642448	1.0	0.0
642461	1.0	0.0
642460	41.0	53.0
414777	2122.0	1519.0
414778	14.0	7.0
57231	3332.0	4200.0
400110	0.0	0.0
57232	276.0	227.0
654427	3.0	6.0
84826	0.0	0.0
654429	2.0	10.0
84833	1577.0	2248.0
84836	5386.0	5132.0
84830	466.0	243.0
57234	340.0	780.0
84832	0.0	0.0
654433	46.0	29.0
9001	418.0	64.0
9002	262.0	262.0
642475	179.0	311.0
84859	2834.0	2433.0
84867	20.0	2.0
84866	2642.0	3329.0
84869	2263.0	1554.0
84868	406.0	2384.0
654463	6.0	1.0
84865	294.0	382.0
84864	1531.0	1822.0
84861	1234.0	1650.0
9014	930.0	747.0
9015	348.0	319.0
9013	2679.0	1491.0
9019	15434.0	9820.0
9016	459.0	369.0
341392	48.0	6.0
84848	74.0	52.0
84856	48.0	23.0
84858	1157.0	298.0
84852	247.0	161.0
102725176	2.0	0.0
84851	1039.0	799.0
642477	24.0	13.0
84850	2.0	0.0
105376946	1.0	0.0
9025	871.0	887.0
9026	3160.0	2552.0
9023	65.0	181.0
113612	1073.0	876.0
9024	22.0	11.0
642493	1.0	0.0
9027	16.0	36.0
9028	55.0	118.0
400165	1.0	0.0
9021	4342.0	4748.0
9022	56.0	347.0
9020	1487.0	2265.0
84889	352.0	24.0
84888	4114.0	5198.0
654483	2.0	10.0
84885	760.0	1818.0
654486	3.0	0.0
84886	6543.0	3201.0
84881	1460.0	1268.0
642489	8.0	15.0
84883	1617.0	1051.0
654480	0.0	1.0
9037	14952.0	2107.0
9034	59.0	379.0
9038	0.0	0.0
9039	3186.0	3481.0
400156	0.0	1.0
9032	0.0	0.0
9033	12.0	29.0
9031	6118.0	8189.0
84878	971.0	896.0
84879	650.0	232.0
84874	1084.0	536.0
84873	1.0	0.0
84876	966.0	1523.0
84875	3392.0	6259.0
84870	926.0	816.0
84872	780.0	814.0
84871	38.0	75.0
9047	59.0	987.0
9048	36.0	175.0
9045	33631.0	33686.0
9046	168.0	1977.0
9049	1741.0	3233.0
106480985	2.0	5.0
9040	1539.0	2705.0
