id	8a987f43-454e-4b94-a2ec-6079c58eb99b	0a3fb653-84e8-426a-999a-8dc8127dfd6d
359771	1.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	1915.0	3199.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	35.0	0.0
347694	0.0	0.0
286239	0.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	6.0	5.0
23753	239.0	1174.0
115207	17257.0	2375.0
359777	0.0	0.0
102465517	0.0	0.0
130827	370.0	292.0
359778	0.0	0.0
102465516	0.0	0.0
115209	711.0	658.0
23755	7.0	3.0
359779	0.0	1.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	7.0	41.0
347688	7.0	6.0
102465524	0.0	0.0
94005	4968.0	4708.0
102465523	0.0	0.0
102465522	1.0	0.0
102465521	0.0	2.0
102465520	0.0	0.0
94009	19.0	28.0
727866	1.0	0.0
57060	906.0	962.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	11591.0	9767.0
102465526	0.0	0.0
727865	2.0	3.0
102465525	0.0	0.0
84687	3251.0	4192.0
727859	0.0	0.0
84689	153.0	64.0
84688	28.0	9.0
139135	0.0	0.0
84684	0.0	3.0
84681	2132.0	626.0
84680	881.0	321.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	2.0	0.0
727856	0.0	0.0
727857	0.0	1.0
727851	226.0	135.0
102465539	1.0	2.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	211.0	1511.0
84676	8.0	2.0
84675	65.0	0.0
140123	0.0	0.0
84678	986.0	1728.0
84677	0.0	0.0
84672	0.0	0.0
84671	839.0	309.0
84674	1355.0	308.0
84673	0.0	0.0
152101	0.0	0.0
152100	564.0	549.0
94027	1.0	1.0
94026	2.0	0.0
94025	174.0	10.0
129787	2024.0	2051.0
57088	6156.0	359.0
127124	2.0	0.0
57089	166.0	1044.0
57082	19.0	323.0
57084	0.0	0.0
57085	834.0	968.0
152118	1.0	0.0
152110	35.0	16.0
154790	31.0	1.0
154791	482.0	178.0
646201	0.0	0.0
57091	62.0	67.0
94015	385.0	460.0
57092	5605.0	3153.0
646202	13.0	18.0
57097	573.0	1743.0
57099	1024.0	315.0
727879	0.0	0.0
57093	0.0	0.0
166752	8.0	2.0
57094	5.0	701.0
57095	2324.0	1374.0
57096	42.0	68.0
139163	0.0	0.0
84698	258.0	61.0
84699	0.0	1.0
84694	2.0	0.0
84693	548.0	472.0
100499563	0.0	0.0
84696	252.0	73.0
84695	524.0	405.0
84690	113.0	6.0
84692	2.0	0.0
84691	3.0	7.0
130752	11.0	99.0
646213	0.0	0.0
100130495	15.0	5.0
646208	1.0	0.0
94039	260.0	349.0
94031	3535.0	5086.0
94030	102.0	26.0
100130484	0.0	0.0
94033	0.0	0.0
94032	2.0	280.0
727810	0.0	1.0
100130481	0.0	0.0
100130480	2.0	0.0
115196	318.0	454.0
727805	0.0	0.0
139105	0.0	0.0
646218	0.0	0.0
347744	31.0	15.0
347741	1.0	11.0
646231	0.0	0.0
154743	622.0	437.0
130773	4.0	9.0
727842	1.0	1.0
100129480	20.0	25.0
100129482	679.0	556.0
727837	0.0	0.0
347736	18.0	8.0
347733	160.0	24.0
347732	30.0	19.0
347735	400.0	1455.0
347734	1545.0	2962.0
347731	0.0	0.0
646243	0.0	0.0
94059	144.0	461.0
347730	2.0	4.0
646249	1.0	0.0
201305	13.0	14.0
100130466	0.0	0.0
727833	1.0	2.0
727835	0.0	0.0
100130462	0.0	0.0
94056	3944.0	5456.0
100130461	2.0	4.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	43.0	33.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4350.0	3553.0
347717	0.0	0.0
347716	41.0	7.0
101154644	0.0	0.0
152195	214.0	337.0
100288831	0.0	0.0
164153	12.0	1.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	355.0	534.0
347705	0.0	0.0
347702	0.0	0.0
152185	372.0	602.0
347701	0.0	0.0
100288827	3.0	0.0
100288825	0.0	0.0
57000	46.0	12.0
57001	365.0	313.0
84618	6.0	1.0
84617	12906.0	1289.0
84619	195.0	185.0
57007	8586.0	1448.0
84624	1530.0	1948.0
84627	307.0	1025.0
84626	301.0	400.0
57002	316.0	669.0
57003	6505.0	11333.0
84620	71.0	328.0
84623	44.0	255.0
57004	1.0	0.0
84622	328.0	912.0
100288814	0.0	0.0
57010	51.0	4.0
57017	2346.0	1311.0
84614	2462.0	1159.0
57018	4879.0	2565.0
57019	1527.0	1313.0
84616	0.0	0.0
84612	68.0	4133.0
57016	560.0	2686.0
96626	0.0	0.0
100288805	22.0	5.0
100288801	0.0	0.0
100288802	0.0	0.0
57020	3892.0	3405.0
164127	2.0	2.0
166785	640.0	516.0
84639	0.0	2.0
84647	0.0	0.0
84649	73566.0	900.0
60678	818.0	1523.0
60677	1.0	3.0
84648	0.0	2.0
60676	613.0	48.0
84643	0.0	0.0
60675	7.0	0.0
139170	5.0	4.0
101154686	0.0	0.0
84645	83.0	40.0
60674	3925.0	9087.0
57026	21.0	68.0
60673	746.0	1052.0
152138	0.0	0.0
60672	648.0	577.0
152137	13698.0	2910.0
252946	0.0	0.0
84641	2944.0	2254.0
252948	0.0	0.0
84640	1759.0	1937.0
252949	0.0	0.0
154796	1996.0	2316.0
96610	84.0	138.0
164118	2.0	2.0
84629	6073.0	11304.0
84628	32.0	47.0
727897	70.0	20.0
57030	305.0	12.0
84636	11.0	10.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	1295.0	809.0
84632	921.0	13615.0
60686	425.0	659.0
84631	44.0	14.0
57037	1155.0	972.0
84634	0.0	40.0
60685	5778.0	6404.0
105370183	2.0	0.0
57038	2392.0	1415.0
60684	2246.0	1915.0
60682	783.0	590.0
60681	1677.0	15002.0
84630	6.0	39.0
60680	8.0	60.0
252953	0.0	0.0
252954	0.0	0.0
139189	7.0	0.0
252955	0.0	0.0
252956	2.0	0.0
57045	2271.0	3673.0
84669	1915.0	7506.0
84668	1944.0	341.0
84665	2.0	0.0
57047	7.0	3.0
84664	0.0	0.0
84667	0.0	0.0
84666	0.0	0.0
84661	885.0	1663.0
84660	19.0	34.0
84662	1125.0	1218.0
648809	3.0	1.0
648822	0.0	1.0
57053	22.0	28.0
57054	0.0	0.0
57055	0.0	0.0
57050	1527.0	1211.0
166793	214.0	177.0
84658	8.0	2.0
84657	42.0	15.0
84659	11.0	3.0
84654	0.0	0.0
57057	0.0	1.0
84656	4182.0	5685.0
84650	527.0	1107.0
84651	5.0	1.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	385.0	763.0
441073	36.0	78.0
100132920	3.0	1.0
100132923	7.0	3.0
100132929	0.0	0.0
100288797	1.0	1.0
441056	0.0	0.0
441066	0.0	0.0
252995	193.0	427.0
441061	0.0	0.0
100132932	0.0	0.0
100132938	7.0	0.0
100288785	0.0	0.0
441094	651.0	109.0
100132940	0.0	0.0
252968	1.0	0.0
252969	1408.0	990.0
100132948	1.0	6.0
100132949	0.0	0.0
286310	3.0	0.0
404093	1547.0	2010.0
286319	794.0	869.0
100288772	4.0	0.0
441027	581.0	1451.0
441026	3.0	0.0
441024	291.0	509.0
441032	338.0	117.0
84803	1578.0	182.0
164091	384.0	896.0
100132963	5.0	0.0
100132965	0.0	0.0
100132967	0.0	0.0
152098	118.0	54.0
100288757	0.0	0.0
100132973	1.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	3.0	0.0
359804	0.0	4.0
100288742	0.0	0.0
359806	0.0	0.0
84816	296.0	224.0
359800	2.0	1.0
84818	1250.0	2570.0
441046	32.0	93.0
84817	703.0	1623.0
359802	0.0	0.0
84823	1083.0	3031.0
57205	1056.0	1045.0
441054	13.0	16.0
84824	4.0	8.0
441051	10.0	16.0
441050	23.0	34.0
84820	116.0	89.0
100132987	4.0	11.0
57209	612.0	781.0
100288739	0.0	3.0
84809	639.0	259.0
84808	2.0	47.0
57210	1046.0	500.0
84804	885.0	581.0
100288730	44.0	33.0
84807	334.0	162.0
441034	47.0	37.0
84812	437.0	1934.0
57215	1158.0	1117.0
84811	892.0	659.0
57216	172.0	1508.0
57217	1717.0	961.0
84814	576.0	35.0
100132992	0.0	2.0
57211	897.0	116.0
100132994	0.0	0.0
57212	1698.0	640.0
57213	529.0	610.0
100132995	2.0	0.0
57214	126.0	751.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	8.0	3.0
648791	220.0	21.0
359822	0.0	0.0
100129347	35.0	1.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	4.0	2.0
130728	0.0	2.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	1.0	0.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	8.0	10.0
100130311	72.0	459.0
100130310	0.0	0.0
130733	121.0	41.0
359844	5.0	0.0
359845	4516.0	8602.0
727914	0.0	0.0
727915	0.0	0.0
100129325	1.0	0.0
100129320	123.0	4.0
646168	36.0	4.0
100129319	0.0	0.0
100130307	8.0	1.0
100129315	0.0	0.0
100130302	2.0	0.0
727910	4668.0	246.0
100130301	14.0	9.0
345193	5.0	12.0
130749	16.0	7.0
646164	0.0	0.0
727909	0.0	2.0
727905	0.0	0.0
100129308	2.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	27.0	1.0
646175	2.0	0.0
646174	1.0	0.0
115123	586.0	788.0
286333	36.0	4.0
286336	377.0	269.0
115106	522.0	1210.0
100306975	0.0	0.0
115111	164.0	8.0
286343	867.0	2100.0
286348	0.0	1.0
646193	1.0	0.0
100886964	0.0	0.0
646192	0.0	0.0
646196	1.0	0.0
646195	129.0	178.0
100534599	0.0	5.0
130700	0.0	0.0
100306951	213.0	316.0
100534595	52.0	100.0
100132911	0.0	0.0
100534592	3.0	1.0
100534593	24.0	18.0
286362	0.0	0.0
100132916	1.0	2.0
100240709	0.0	4.0
129684	1.0	0.0
57180	220.0	254.0
129685	1984.0	946.0
100240707	3.0	1.0
727982	1.0	4.0
57185	1496.0	2584.0
727987	0.0	0.0
57186	4388.0	3191.0
57187	2508.0	4463.0
57188	1994.0	536.0
57181	1299.0	4985.0
94122	14.0	437.0
57182	2365.0	3130.0
727984	5.0	5.0
94121	1492.0	10655.0
94120	408.0	327.0
57184	1716.0	483.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	3.0
57189	2988.0	2366.0
359792	7.0	7.0
127018	983.0	791.0
359793	0.0	0.0
100240711	1.0	1.0
100240712	0.0	0.0
100240710	0.0	0.0
345258	0.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	9410.0	7072.0
727970	2.0	2.0
57191	31.0	47.0
166614	338.0	143.0
57198	2082.0	2685.0
57192	1320.0	1170.0
359799	0.0	1.0
57194	1319.0	329.0
727969	0.0	0.0
84798	389.0	3026.0
140004	0.0	0.0
84793	161.0	121.0
84792	840.0	1377.0
84795	1553.0	537.0
84791	354.0	276.0
84790	1537.0	3388.0
154661	280.0	35.0
154664	25.0	81.0
166647	2824.0	1180.0
127003	5.0	4.0
127002	118.0	126.0
115019	1.0	5.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	0.0	10.0
100130391	0.0	0.0
115024	1616.0	3176.0
142679	221.0	108.0
648729	6.0	3.0
142678	899.0	384.0
347894	0.0	0.0
102465436	0.0	0.0
94137	33.0	4.0
727991	5.0	5.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	0.0	1.0
100130386	2.0	0.0
94134	2375.0	790.0
100130384	0.0	1.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	14.0	11.0
100129394	2.0	0.0
142683	0.0	5.0
142686	52.0	25.0
142685	2.0	26.0
152007	1488.0	547.0
152006	4020.0	1230.0
142689	6.0	0.0
140028	0.0	0.0
152002	634.0	1401.0
100129396	0.0	0.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	6.0	0.0
345222	3.0	6.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	4.0
102465442	2.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	8.0	3.0
100130376	0.0	0.0
94160	1.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	890.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	726.0	625.0
100129385	0.0	0.0
100129387	935.0	254.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	2.0	7.0
102465456	0.0	1.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	18.0	20.0
102465451	1.0	0.0
127059	0.0	0.0
94151	2.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	19.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	1506.0	848.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	5.0	0.0
646114	1.0	0.0
102465462	0.0	0.0
100009676	129.0	126.0
727964	0.0	0.0
100129361	1455.0	1702.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	11.0	4.0
100129368	0.0	0.0
347853	0.0	1.0
102465479	0.0	0.0
102465478	0.0	2.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	41.0	39.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	1163.0	1464.0
100009667	0.0	0.0
100130342	0.0	0.0
100009668	6.0	2.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	1.0	1.0
100129357	6.0	19.0
100129351	0.0	0.0
100129354	5.0	0.0
102465489	0.0	0.0
102465488	0.0	0.0
100288726	0.0	0.0
102465487	1.0	0.0
102465486	0.0	0.0
102465485	0.0	1.0
102465484	0.0	0.0
164045	34.0	0.0
57105	479.0	90.0
57106	97.0	533.0
84726	12352.0	9860.0
57107	1095.0	522.0
84725	720.0	481.0
57108	2.0	2.0
57101	490.0	41.0
84720	1375.0	2167.0
57102	802.0	1044.0
57103	297.0	410.0
84722	58.0	173.0
57104	72921.0	2414.0
102465483	0.0	0.0
102465482	0.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	797.0	859.0
102465499	0.0	0.0
100288713	6.0	1.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	22.0	5.0
57110	52.0	8.0
57111	99.0	4189.0
84706	10875.0	1625.0
84705	414.0	819.0
84708	978.0	740.0
84707	36.0	1804.0
57116	5.0	69.0
57117	852.0	1124.0
57118	1481.0	483.0
57119	0.0	0.0
57113	5.0	0.0
57115	1.0	5.0
102465494	0.0	0.0
102465493	0.0	1.0
102465492	0.0	0.0
102465491	0.0	0.0
102465490	0.0	0.0
152065	0.0	0.0
100288702	0.0	0.0
57120	2292.0	1803.0
57121	104.0	224.0
57122	1975.0	2429.0
201456	30.0	154.0
127086	1.0	0.0
57127	0.0	139.0
57128	1277.0	1598.0
57129	983.0	1462.0
84747	2409.0	3192.0
57124	10726.0	1439.0
57125	825.0	1018.0
57126	0.0	10.0
84740	17.0	14.0
152078	1114.0	4.0
127074	0.0	0.0
57130	1592.0	2638.0
57132	2585.0	4157.0
84727	166.0	199.0
127077	0.0	0.0
84735	0.0	2.0
84734	227.0	164.0
57139	262.0	627.0
115098	1682.0	1929.0
201475	2476.0	1159.0
57134	1389.0	1094.0
57135	0.0	0.0
57136	16383.0	10166.0
84733	180.0	306.0
57142	50820.0	22083.0
57143	392.0	553.0
57144	6.0	3.0
201477	0.0	0.0
57140	6516.0	2733.0
57149	3376.0	1416.0
84767	1.0	0.0
140032	0.0	0.0
84769	414.0	727.0
57146	3131.0	2054.0
57147	871.0	1274.0
84766	128.0	1520.0
84765	398.0	401.0
57148	4280.0	9039.0
152015	21.0	119.0
57152	0.0	1.0
57153	14269.0	14240.0
166655	0.0	0.0
57154	3537.0	1432.0
84749	1747.0	1983.0
57150	342.0	273.0
57151	0.0	0.0
84759	467.0	556.0
140043	0.0	0.0
57156	9.0	3334.0
57157	1095.0	3300.0
139060	0.0	0.0
84752	392.0	584.0
57158	611.0	84.0
57159	7.0	11.0
84750	525.0	157.0
152024	0.0	1.0
139067	0.0	0.0
139065	203.0	84.0
94104	1086.0	1568.0
94103	19966.0	6440.0
96764	1068.0	1487.0
94107	1755.0	1251.0
57165	305.0	52.0
94101	1532.0	1966.0
57161	1097.0	170.0
57162	2115.0	457.0
57167	33.0	162.0
57168	84.0	331.0
57169	6246.0	6019.0
84787	298.0	551.0
57175	2692.0	5847.0
57176	1075.0	2837.0
57171	890.0	763.0
57172	0.0	7.0
84779	1.0	0.0
57178	10191.0	10860.0
139081	4.0	1.0
84775	344.0	599.0
57179	5276.0	5295.0
84777	35.0	30.0
84771	15.0	12.0
113655	368.0	1229.0
732538	0.0	1.0
353323	0.0	0.0
353322	109.0	100.0
353324	1.0	9.0
100996279	0.0	0.0
149603	4438.0	7540.0
341333	0.0	0.0
343990	298.0	1594.0
353332	0.0	0.0
149620	0.0	0.0
353333	0.0	0.0
100996266	0.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	14.0	96.0
84900	88.0	249.0
84902	829.0	1309.0
149628	81.0	22.0
84901	2005.0	1729.0
341315	136.0	40.0
113622	326.0	112.0
353355	41.0	337.0
149643	3.0	1.0
150622	2.0	1.0
100852408	0.0	0.0
100852409	0.0	2.0
100852406	0.0	0.0
100852407	4.0	1.0
642513	0.0	0.0
100852405	0.0	0.0
642517	112.0	75.0
100852410	54.0	12.0
84919	7911.0	3314.0
84918	2842.0	2907.0
389322	25.0	31.0
390311	0.0	0.0
389320	1.0	0.0
390313	0.0	0.0
84915	45.0	1300.0
84914	526.0	2179.0
497190	7.0	5.0
84916	2653.0	2033.0
84922	587.0	1292.0
390318	0.0	0.0
84924	516.0	531.0
84923	834.0	1627.0
84920	186.0	179.0
123016	564.0	1827.0
497189	10.0	7.0
642521	0.0	0.0
390320	0.0	0.0
84908	1053.0	1969.0
390321	1.0	0.0
353376	19.0	21.0
390322	0.0	0.0
390323	0.0	0.0
654502	2.0	0.0
84909	1434.0	458.0
390324	0.0	0.0
654503	0.0	0.0
84904	72.0	66.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	22.0	15.0
84905	236.0	237.0
84911	244.0	34.0
390329	2.0	0.0
84910	1575.0	4178.0
84913	1788.0	37.0
84912	1616.0	663.0
113691	18.0	5.0
642538	0.0	0.0
113675	228.0	970.0
84937	949.0	629.0
84936	835.0	1079.0
84939	3428.0	1745.0
84938	735.0	346.0
84944	6.0	19.0
57325	1232.0	1858.0
57326	14651.0	2883.0
84946	927.0	757.0
84945	1019.0	602.0
84940	257.0	1764.0
389336	0.0	37.0
389337	1348.0	1583.0
84942	200.0	166.0
84941	33.0	1722.0
642546	23.0	10.0
343930	0.0	0.0
84929	0.0	321.0
389333	204.0	435.0
84926	4164.0	4597.0
84925	1185.0	1740.0
84928	1280.0	2966.0
57336	227.0	758.0
84933	219.0	258.0
84932	1172.0	1124.0
57337	1065.0	773.0
84935	2042.0	256.0
57338	32.0	487.0
84934	539.0	2017.0
57332	171.0	469.0
57333	1281.0	1032.0
84931	0.0	0.0
84930	384.0	719.0
57335	149.0	624.0
103752554	0.0	0.0
103752555	0.0	1.0
642559	8.0	3.0
390352	8.0	0.0
390354	438.0	562.0
389362	500.0	367.0
150677	1.0	5.0
150678	1390.0	2067.0
377381	152.0	76.0
162655	379.0	278.0
390363	4.0	1.0
147040	1222.0	1388.0
343901	0.0	0.0
149699	3.0	0.0
150684	1242.0	1217.0
150681	0.0	2.0
159013	979.0	1242.0
221504	2.0	5.0
103752581	95.0	1.0
389386	0.0	0.0
389383	0.0	8.0
389384	0.0	2.0
123041	51.0	9.0
162681	196.0	303.0
123036	1349.0	1549.0
103752587	0.0	2.0
150696	230.0	3303.0
103752588	4.0	0.0
103752589	1.0	2.0
103752583	0.0	0.0
103752584	13.0	2.0
103752585	14.0	0.0
103752586	0.0	0.0
390340	0.0	0.0
389376	3.0	0.0
221527	67.0	529.0
390394	1.0	0.0
149647	4.0	0.0
389396	0.0	0.0
123099	48.0	5796.0
389395	1.0	0.0
123096	1131.0	1851.0
137682	561.0	2115.0
390378	0.0	0.0
221545	408.0	469.0
221547	2.0	4.0
147011	72.0	63.0
147007	440.0	1135.0
100996295	4.0	1.0
137695	801.0	1346.0
162632	13.0	4.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	47.0	439.0
100996280	0.0	0.0
94240	360.0	633.0
94241	2671.0	5186.0
94236	0.0	0.0
94235	0.0	2.0
94234	4.0	54.0
94239	6371.0	4544.0
94233	12.0	3.0
390294	2.0	1.0
390297	2.0	0.0
390298	1.0	1.0
221584	20.0	89.0
150590	35.0	255.0
94274	1964.0	110.0
94298	0.0	0.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	0.0
414766	5.0	21.0
414767	0.0	2.0
654434	125.0	298.0
400123	12.0	0.0
400121	0.0	0.0
57221	858.0	17467.0
84838	1081.0	2510.0
400120	6.0	0.0
84837	155.0	23.0
84839	1.0	0.0
57226	1294.0	1369.0
84844	939.0	1369.0
84847	10.0	1.0
57228	455.0	1732.0
57222	11126.0	17387.0
402779	0.0	0.0
402778	126.0	65.0
57223	7814.0	6229.0
57224	731.0	374.0
84842	3.0	22.0
414776	0.0	0.0
642446	1.0	0.0
414771	1.0	0.0
642448	0.0	1.0
642461	0.0	0.0
642460	0.0	8.0
414777	1176.0	1438.0
414778	4.0	1.0
57231	2083.0	1884.0
400110	2.0	1.0
57232	76.0	254.0
654427	4.0	17.0
84826	0.0	0.0
654429	3.0	2263.0
84833	3993.0	2032.0
84836	8023.0	3042.0
84830	32.0	43.0
57234	168.0	19.0
84832	0.0	0.0
654433	682.0	972.0
9001	15.0	20.0
9002	117.0	73.0
642475	80.0	70.0
84859	2057.0	1727.0
84867	209.0	32.0
84866	583.0	2594.0
84869	1018.0	924.0
84868	631.0	603.0
654463	3.0	11.0
84865	254.0	236.0
84864	1532.0	356.0
84861	1713.0	1658.0
9014	436.0	493.0
9015	166.0	260.0
9013	1347.0	892.0
9019	6401.0	8782.0
9016	234.0	446.0
341392	19.0	0.0
84848	54.0	9.0
84856	44.0	12.0
84858	1303.0	146.0
84852	91.0	173.0
102725176	0.0	0.0
84851	597.0	621.0
642477	38.0	10.0
84850	0.0	0.0
105376946	0.0	0.0
9025	644.0	1130.0
9026	1425.0	2344.0
9023	374.0	95.0
113612	1720.0	419.0
9024	39.0	277.0
642493	1.0	0.0
9027	0.0	43.0
9028	19.0	79.0
400165	1.0	1.0
9021	24780.0	2120.0
9022	41.0	49.0
9020	558.0	340.0
84889	5.0	8.0
84888	3482.0	1733.0
654483	11.0	21.0
84885	614.0	637.0
654486	1.0	0.0
84886	6968.0	3153.0
84881	1511.0	768.0
642489	39.0	5.0
84883	9541.0	1359.0
654480	2.0	5.0
9037	1316.0	1077.0
9034	279.0	104.0
9038	0.0	0.0
9039	2469.0	1683.0
400156	2.0	2.0
9032	1.0	0.0
9033	3.0	27.0
9031	7254.0	8565.0
84878	631.0	1032.0
84879	33.0	127.0
84874	874.0	613.0
84873	4.0	0.0
84876	781.0	1267.0
84875	1816.0	3590.0
84870	1852.0	121.0
84872	641.0	606.0
84871	54.0	77.0
9047	30.0	52.0
9048	20.0	500.0
9045	19711.0	29780.0
9046	380.0	78.0
9049	1762.0	3189.0
106480985	1.0	0.0
9040	2072.0	3899.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	0.0	0.0
9043	8054.0	4506.0
400141	0.0	1.0
106480989	0.0	1.0
9044	2327.0	3028.0
106480988	0.0	0.0
57282	7.0	22.0
106480990	0.0	0.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	0.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	0.0	0.0
341356	1.0	0.0
9058	75.0	33.0
9056	454.0	567.0
9057	1442.0	419.0
341350	18.0	2.0
9050	285.0	818.0
106480996	0.0	0.0
9051	116.0	47.0
106480995	0.0	1.0
106480998	0.0	0.0
106480997	0.0	0.0
57291	525.0	2682.0
9054	1265.0	1699.0
9055	208.0	1485.0
106480999	2.0	0.0
9052	1389.0	21092.0
9053	797.0	8367.0
84899	880.0	1052.0
282569	0.0	0.0
400129	14.0	13.0
84896	3514.0	3520.0
84895	1531.0	423.0
400128	7.0	3.0
84898	6018.0	4039.0
84897	1683.0	545.0
400126	77.0	41.0
654499	0.0	0.0
84892	830.0	1163.0
414764	7.0	3.0
84891	0.0	0.0
414765	20.0	40.0
84894	200.0	993.0
84893	4097.0	2723.0
414760	5.0	4.0
414761	9.0	39.0
84890	1396.0	1805.0
341346	3.0	11.0
9069	1017.0	1214.0
414926	1.0	2.0
9068	2267.0	99.0
106479979	0.0	0.0
729004	1.0	8.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	1.0
106479975	4.0	3.0
9061	2945.0	4033.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	5617.0	5200.0
106480964	1.0	2.0
106479971	0.0	0.0
106479970	1.0	0.0
106480967	2.0	0.0
9066	561.0	38684.0
106480966	0.0	0.0
9063	1673.0	1823.0
729009	142.0	46.0
106480969	0.0	0.0
9064	2437.0	518.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	11.0	39.0
106479969	0.0	1.0
9079	5349.0	450.0
106479968	0.0	0.0
106479967	1.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	1.0	3.0
9073	121.0	67.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3645.0	4374.0
106479961	1.0	1.0
106480976	0.0	0.0
9071	52.0	7.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	533.0	1788.0
390402	0.0	0.0
106480978	0.0	0.0
9077	29.0	11.0
390403	0.0	0.0
106480977	1.0	0.0
9074	2.0	4.0
9075	95.0	2.0
106480979	0.0	0.0
100996387	0.0	0.0
390407	2.0	0.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	0.0	0.0
729025	77.0	5.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	17.0	11.0
137529	3.0	0.0
730010	14.0	4.0
106479999	0.0	0.0
729020	1.0	0.0
113510	639.0	286.0
106479998	0.0	0.0
729023	2.0	3.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	1.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	0.0	0.0
106480943	0.0	0.0
106479993	0.0	0.0
