id	7f92fd47-9938-4069-bc1d-ce6d7d6c1dc4	eaee0d82-cd7e-47a5-859f-59b7bf5ad6a0
117159	3.0	6.0
26145	609.0	516.0
130195	1.0	1.0
154141	505.0	1519.0
117151	1.0	2.0
26115	2643.0	12822.0
28778	118.0	31.0
28779	0.0	13.0
28776	16.0	30.0
28777	0.0	0.0
26119	1652.0	2229.0
26118	7927.0	4247.0
28770	0.0	0.0
28771	0.0	0.0
28774	45.0	43.0
28775	28.0	25.0
28772	14.0	42.0
26112	19380.0	558.0
28773	4.0	1.0
130120	0.0	0.0
28789	0.0	0.0
26128	2283.0	1483.0
28787	0.0	0.0
26127	2849.0	1285.0
132789	1360.0	687.0
28788	0.0	0.0
28781	3.0	3.0
201134	2204.0	436.0
28780	1.0	1.0
26122	2496.0	2028.0
28785	9.0	0.0
144766	1.0	0.0
26121	1130.0	640.0
28786	0.0	1.0
28783	3.0	2.0
26123	3053.0	1863.0
28784	100.0	26.0
130132	1711.0	399.0
28756	0.0	2.0
28757	0.0	0.0
28754	1.0	12.0
28755	343.0	408.0
100750326	0.0	14.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	37.0
28753	0.0	12.0
28750	0.0	14.0
201140	1.0	2.0
28751	0.0	6.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	2.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	726.0	241.0
28769	0.0	0.0
28760	0.0	0.0
26100	5334.0	1471.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	1.0
28762	0.0	0.0
117194	83.0	6.0
117196	0.0	0.0
117195	0.0	5.0
154089	0.0	1.0
100287238	0.0	0.0
201158	106.0	1624.0
100287234	0.0	0.0
201164	1506.0	336.0
201161	836.0	409.0
201163	2438.0	1937.0
154091	38.0	43.0
154092	8.0	5.0
276719	0.0	0.0
100287229	4.0	207.0
100287227	18.0	70.0
100287226	1.0	5.0
201176	1033.0	1129.0
100287216	26.0	18.0
100287215	4.0	36.0
201181	97.0	149.0
129099	10.0	30.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	37.0	222.0
130075	0.0	5.0
5510	2818.0	1219.0
166012	5.0	0.0
5509	783.0	906.0
5500	12079.0	7238.0
5501	9464.0	3618.0
5502	31789.0	253.0
5504	2765.0	1757.0
5506	0.0	0.0
5507	503.0	1231.0
154043	671.0	1194.0
5520	3391.0	2567.0
5521	40.0	69.0
193629	8.0	9.0
5519	23155.0	2378.0
26298	10.0	5862.0
26297	815.0	1035.0
5511	2781.0	1115.0
5512	1.0	203.0
5514	2524.0	6700.0
5515	6326.0	2992.0
26290	239.0	33.0
5516	6763.0	2311.0
154075	25.0	64.0
26292	635.0	1220.0
26291	0.0	0.0
5518	10377.0	4737.0
5530	5651.0	1543.0
5531	1969.0	1940.0
5532	7496.0	2297.0
5522	9.0	834.0
5523	1674.0	3367.0
5524	2745.0	3796.0
5525	19354.0	3030.0
5526	1053.0	619.0
5527	7697.0	5867.0
5528	3946.0	1524.0
154064	1.0	7.0
5529	3447.0	2099.0
286122	66.0	30.0
5540	1.0	0.0
5542	0.0	153.0
286128	290.0	405.0
51241	909.0	330.0
89858	0.0	2.0
89857	273.0	598.0
51244	1239.0	841.0
51247	5957.0	1879.0
5533	1250.0	954.0
51246	7581.0	2260.0
5534	7663.0	1618.0
51249	1530.0	1129.0
5535	5.0	7.0
90835	1.0	49.0
89853	1102.0	859.0
5536	1934.0	1587.0
51248	1653.0	723.0
5537	9811.0	2294.0
5538	6965.0	8494.0
5539	0.0	1.0
28907	7.0	11.0
286133	7528.0	119.0
28908	219.0	320.0
28905	1.0	3.0
100131418	0.0	2.0
5550	2618.0	1071.0
28906	4.0	8.0
286135	0.0	0.0
5551	303.0	55.0
5552	4696.0	682.0
100131415	0.0	0.0
5553	1.0	7.0
28909	0.0	0.0
5554	27.0	84.0
28900	1.0	1.0
28903	0.0	2.0
28904	6.0	3.0
28901	16.0	10.0
28902	10.0	9.0
51250	859.0	282.0
51252	209.0	23.0
51251	1322.0	393.0
89849	653.0	2472.0
89848	376.0	1143.0
51253	4657.0	1195.0
89846	223.0	10285.0
51256	479.0	696.0
89845	717.0	986.0
51255	2581.0	933.0
51258	3051.0	1103.0
5544	2.0	224.0
51257	3387.0	859.0
5545	0.0	154.0
5546	2557.0	3255.0
5547	10505.0	2124.0
51259	562.0	426.0
90826	955.0	558.0
5549	20534.0	442.0
286140	189.0	129.0
90827	0.0	2.0
286144	2092.0	717.0
5562	6408.0	3713.0
286148	4032.0	980.0
5563	746.0	2127.0
90861	4952.0	7753.0
5564	1876.0	2204.0
90864	55.0	18.0
5565	2291.0	2181.0
51260	811.0	360.0
51263	2276.0	956.0
100287296	0.0	0.0
51265	68.0	163.0
51264	1311.0	716.0
51267	633.0	65.0
51266	9.0	23.0
5555	5.0	218.0
51268	22.0	147.0
89876	77.0	515.0
5557	343.0	169.0
5558	403.0	473.0
89874	94.0	41.0
90859	5.0	2.0
89872	4.0	0.0
286151	1.0	52.0
89870	0.0	1.0
5570	40.0	1989.0
5571	4907.0	1928.0
5573	29572.0	8902.0
90850	887.0	630.0
5574	0.0	33.0
90853	44.0	62.0
5575	420.0	112.0
5576	6511.0	3388.0
51270	0.0	39.0
100192378	194.0	21.0
51272	4864.0	2057.0
51271	4602.0	2651.0
51274	7956.0	2358.0
100287284	1.0	37.0
51276	268.0	748.0
89869	0.0	15.0
51275	716.0	296.0
51278	798.0	512.0
51277	759.0	553.0
5566	10691.0	3224.0
89866	36.0	100.0
51279	2003.0	2482.0
5567	3512.0	637.0
90843	2057.0	1103.0
5568	0.0	2.0
5569	382.0	51.0
89891	461.0	555.0
5580	7328.0	1232.0
89890	985.0	544.0
5581	1199.0	4855.0
5582	0.0	5.0
5583	2831.0	2814.0
5584	1401.0	1631.0
5585	4331.0	1538.0
5586	8245.0	2699.0
5587	1332.0	208.0
100287279	0.0	13.0
51281	574.0	3559.0
51280	1902.0	8985.0
51283	5430.0	2570.0
100287272	8.0	119.0
51282	764.0	193.0
51285	621.0	253.0
51284	302.0	581.0
51287	1088.0	1074.0
119722	0.0	4.0
51286	2.0	61.0
51289	0.0	7.0
100287270	0.0	0.0
5577	78925.0	1193.0
5578	1568.0	547.0
5579	332.0	689.0
89894	700.0	1468.0
5591	12343.0	16872.0
5592	986.0	653.0
90871	2132.0	449.0
5593	232.0	54.0
5594	9657.0	8763.0
347598	0.0	0.0
5595	6628.0	1163.0
5596	38.0	2.0
5597	2197.0	2768.0
90874	694.0	868.0
5598	924.0	470.0
51290	2768.0	1681.0
51292	2987.0	2787.0
5590	28.0	878.0
51291	329.0	1085.0
100287266	0.0	1.0
51294	2834.0	1533.0
100287261	0.0	0.0
51293	836.0	164.0
51296	1606.0	895.0
51295	1790.0	482.0
51298	1.0	4.0
51297	0.0	0.0
51299	7982.0	257.0
119710	786.0	167.0
5588	106.0	100.0
5589	8895.0	2922.0
90865	5975.0	214.0
89887	148.0	104.0
89886	3.0	57.0
89885	6.0	0.0
89884	103.0	1779.0
89883	0.0	13.0
89882	0.0	1.0
286101	2111.0	2926.0
286102	0.0	0.0
286103	7.0	72.0
347584	0.0	0.0
5599	1898.0	2830.0
347687	2.0	0.0
347686	0.0	0.0
132612	0.0	1.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	7.0	28.0
53820	1.0	93.0
53826	1679.0	239.0
53827	3262.0	2286.0
345016	0.0	0.0
347673	1.0	2.0
53828	0.0	1.0
53829	588.0	538.0
347675	0.0	46.0
28866	0.0	2.0
100507173	2.0	90.0
26205	765.0	890.0
132625	0.0	1.0
28864	0.0	0.0
100507171	319.0	120.0
28865	0.0	0.0
26207	1533.0	450.0
100507178	29.0	646.0
26206	71.0	181.0
28869	6.0	0.0
100131493	0.0	0.0
28862	2.0	17.0
28863	0.0	0.0
28861	0.0	0.0
53833	354.0	96.0
53834	8836.0	2785.0
53831	5.0	71.0
53832	86.0	77.0
53838	1543.0	1159.0
53836	0.0	173.0
144608	103.0	156.0
28833	0.0	0.0
28834	5.0	1.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	3.0	0.0
100750247	7.0	64.0
100131481	0.0	0.0
53840	53.0	58.0
53841	8.0	342.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	9.0
28847	0.0	1.0
102060282	13.0	11.0
28819	0.0	1.0
28817	26.0	66.0
28818	0.0	3.0
100131469	0.0	0.0
28811	1.0	0.0
28812	2.0	1.0
28810	4.0	0.0
28815	100.0	203.0
28816	45.0	149.0
28813	489.0	129.0
100507143	0.0	0.0
28814	18.0	18.0
51201	3048.0	363.0
119687	1.0	0.0
51200	28.0	11.0
51203	62.0	1111.0
51202	173.0	257.0
51205	587.0	2624.0
51204	1016.0	327.0
51207	0.0	0.0
51206	9.0	421.0
119682	0.0	0.0
51209	228.0	97.0
51208	32.0	163.0
28828	0.0	0.0
100507135	9.0	9.0
28829	0.0	0.0
100131457	0.0	1.0
28822	27.0	25.0
28823	85.0	34.0
28820	53.0	148.0
100131454	19.0	73.0
28821	0.0	28.0
28826	3.0	1.0
28827	0.0	0.0
100131451	0.0	4.0
28824	0.0	1.0
28825	154.0	33.0
119678	0.0	0.0
119679	0.0	0.0
89801	143.0	381.0
51214	11.0	4.0
51213	0.0	0.0
51218	2099.0	590.0
286183	6.0	11.0
286184	0.0	0.0
286186	1.0	2.0
286187	4.0	4.0
286189	39.0	0.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	25.0
89839	41.0	323.0
89838	10.0	0.0
89837	7.0	1.0
100507170	0.0	0.0
51222	1474.0	613.0
51225	202.0	344.0
286190	17.0	135.0
89832	55.0	15.0
51224	3.0	167.0
51227	2132.0	701.0
51226	3268.0	293.0
51228	2169.0	1407.0
347613	13.0	10.0
28808	0.0	0.0
28809	35.0	28.0
28806	0.0	0.0
100131439	0.0	3.0
28807	1.0	0.0
100507157	0.0	0.0
100131434	278.0	928.0
28800	0.0	0.0
28801	0.0	0.0
28804	18.0	12.0
28805	0.0	0.0
28802	0.0	0.0
28803	420.0	18.0
51230	3361.0	5759.0
90809	1371.0	969.0
51232	30905.0	11242.0
51231	1493.0	1811.0
51234	3241.0	1488.0
51233	26.0	93.0
89822	21.0	22.0
51236	700.0	262.0
51237	17.0	803.0
51239	307.0	495.0
90806	2061.0	4432.0
100507102	3.0	18.0
129049	159.0	215.0
154007	886.0	669.0
26279	8.0	8.0
203859	320.0	25.0
26272	924.0	361.0
26271	247.0	244.0
26273	3642.0	1906.0
26276	755.0	726.0
26275	5964.0	2113.0
26278	2073.0	1372.0
26277	3960.0	1921.0
26270	581.0	379.0
26285	0.0	0.0
26284	2426.0	663.0
26287	5.0	15.0
26286	2458.0	1723.0
26289	63.0	1616.0
26281	1.0	20.0
26280	8.0	4.0
100507127	0.0	5.0
100507125	3.0	0.0
129025	1.0	0.0
26258	5156.0	1729.0
26257	0.0	0.0
26259	1077.0	2382.0
26251	1.0	18.0
168667	997.0	34.0
26254	2.0	1.0
26253	62.0	12.0
26256	52.0	1205.0
144699	521.0	349.0
26255	0.0	169.0
100507114	0.0	1.0
100507113	73.0	1887.0
100507118	7.0	43.0
100507117	8.0	356.0
26269	1842.0	473.0
26268	6406.0	3296.0
201229	669.0	314.0
26261	22.0	95.0
119696	0.0	0.0
26260	3519.0	2366.0
26263	1167.0	1356.0
119694	0.0	0.0
26262	1040.0	1007.0
201232	97.0	129.0
119695	0.0	0.0
26267	377.0	286.0
26266	121.0	286.0
119692	0.0	0.0
130074	11910.0	4753.0
129080	48.0	67.0
28899	0.0	2.0
26235	2746.0	2160.0
26238	61.0	17.0
28897	0.0	0.0
28898	0.0	1.0
100750225	6.0	86.0
26239	0.0	0.0
28891	1.0	3.0
28892	1.0	1.0
26230	374.0	1011.0
201243	0.0	2.0
28890	0.0	0.0
26232	30.0	103.0
28895	0.0	0.0
26231	146.0	89.0
28896	0.0	0.0
26234	20357.0	3558.0
28893	0.0	0.0
26233	352.0	240.0
28894	0.0	0.0
144638	34.0	6.0
132660	1069.0	1284.0
26247	4.0	4.0
26246	0.0	5.0
26249	1465.0	973.0
26248	1.0	9.0
100510707	0.0	0.0
201255	320.0	392.0
26240	380.0	242.0
201254	418.0	571.0
26242	0.0	0.0
26245	0.0	3.0
252839	2610.0	3021.0
132671	840.0	1156.0
130013	10.0	350.0
28877	0.0	2.0
28878	4.0	1.0
28875	3.0	13.0
28876	3.0	5.0
201259	0.0	0.0
28879	0.0	0.0
26219	0.0	14.0
492311	2190.0	1335.0
168620	7.0	6.0
28870	0.0	0.0
201266	1051.0	1711.0
28873	0.0	0.0
28874	10.0	18.0
26212	1.0	21.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	610.0	508.0
26225	4027.0	1568.0
28888	0.0	0.0
26224	6453.0	2313.0
28889	0.0	0.0
26227	7597.0	439.0
28886	0.0	1.0
26226	28.0	152.0
28887	0.0	0.0
26229	567.0	505.0
26228	18.0	36.0
28880	0.0	0.0
28881	0.0	0.0
28884	0.0	0.0
26220	12.0	56.0
28885	0.0	2.0
26223	0.0	7.0
28882	7.0	16.0
28883	0.0	0.0
492307	15.0	1.0
492303	26.0	57.0
105369550	6.0	24.0
100287114	2.0	0.0
100509927	0.0	0.0
100287102	0.0	2.0
203477	1.0	0.0
5607	1805.0	1069.0
5608	615.0	125.0
5609	1668.0	1117.0
5600	1897.0	281.0
5601	3474.0	2073.0
5602	6445.0	298.0
5603	1089.0	3551.0
5604	3858.0	1072.0
5605	2940.0	1051.0
5606	2065.0	894.0
5620	0.0	0.0
5618	190.0	26428.0
5619	0.0	0.0
5610	9578.0	5512.0
5611	6034.0	5527.0
5612	3696.0	1226.0
5613	1071.0	577.0
5616	0.0	1.0
5617	4.0	1.0
105370578	2.0	7.0
5630	26.0	15.0
5631	1941.0	1161.0
166379	453.0	268.0
166378	850.0	3755.0
5629	528.0	56.0
100133941	198.0	2631.0
5621	9072.0	1419.0
5623	162.0	190.0
5624	3.0	135.0
5625	183.0	31.0
5626	0.0	74.0
5627	4778.0	366.0
5628	3.0	0.0
5641	13392.0	2474.0
5634	1194.0	1010.0
5635	2850.0	1413.0
100133957	27.0	27.0
5636	1012.0	852.0
5638	1455.0	151.0
5639	20.0	335.0
5650	0.0	12.0
5651	0.0	0.0
5652	40.0	5171.0
5653	0.0	17.0
5644	0.0	7.0
5645	0.0	4.0
5646	1.0	12.0
5648	632.0	25.0
5649	538.0	310.0
100131309	0.0	0.0
5660	101659.0	33061.0
5662	45.0	232.0
5663	4739.0	5797.0
5664	1202.0	847.0
3002	62.0	54.0
347281	0.0	9.0
100131302	0.0	0.0
3001	94.0	35.0
3000	6.0	17.0
51360	2456.0	943.0
51362	1768.0	991.0
51361	19.0	2426.0
51364	24.0	593.0
100287191	2.0	0.0
51363	1438.0	8506.0
51366	10503.0	15716.0
89978	477.0	582.0
100287193	0.0	9.0
51365	135.0	30.0
51368	1885.0	1334.0
5654	13354.0	6389.0
5655	4.0	2.0
51367	952.0	507.0
90956	1352.0	664.0
5657	1.0	0.0
90957	1810.0	1704.0
89970	1873.0	1869.0
5670	1.0	17.0
5671	6.0	71.0
5672	0.0	55.0
347273	20.0	25.0
5673	16.0	39.0
90952	6431.0	736.0
5675	0.0	46.0
347275	0.0	0.0
3013	0.0	250.0
3012	7.0	426.0
3010	0.0	49.0
51371	4061.0	992.0
3009	0.0	251.0
100287183	0.0	1.0
3008	1.0	1391.0
51373	531.0	509.0
3007	0.0	1762.0
51372	2331.0	775.0
51375	926.0	576.0
3006	1826.0	1489.0
51374	7033.0	2341.0
3005	6580.0	11710.0
51377	2080.0	1308.0
3004	13.0	6.0
3003	42.0	21.0
51379	877.0	2069.0
51378	199.0	60.0
5669	5.0	70.0
5680	0.0	22.0
5681	2957.0	1056.0
5682	3103.0	1212.0
5683	942.0	364.0
5684	3241.0	1868.0
5685	4120.0	1934.0
347265	1.0	2.0
5686	2516.0	1812.0
3024	0.0	44.0
3021	31440.0	7293.0
3020	1277.0	1026.0
100287177	0.0	0.0
51380	6060.0	5111.0
100287178	0.0	0.0
51382	4070.0	1439.0
100287173	0.0	4.0
51384	0.0	10.0
3018	0.0	155.0
51386	20252.0	6391.0
3017	150.0	2387.0
51385	816.0	1511.0
51388	1002.0	321.0
3015	3205.0	926.0
100287171	212.0	238.0
3014	247.0	209.0
5676	2.0	48.0
51389	4980.0	926.0
5678	4.0	28.0
5690	4428.0	2397.0
5691	2506.0	1259.0
5692	8775.0	3998.0
5693	3702.0	1253.0
347252	14.0	7.0
5694	3082.0	873.0
5695	6389.0	2404.0
5696	2107.0	693.0
5697	1.0	4.0
3035	2298.0	1483.0
3034	40.0	40.0
3033	35859.0	1808.0
3032	24706.0	3784.0
3031	5.0	24.0
3030	39139.0	5942.0
51390	4978.0	1673.0
51393	893.0	299.0
3029	1290.0	917.0
3028	2970.0	503.0
51397	1491.0	929.0
3026	2.0	6.0
51399	1922.0	846.0
51398	4709.0	1512.0
5687	1340.0	772.0
5688	8458.0	903.0
5689	8106.0	2075.0
129401	420.0	421.0
347240	52.0	1155.0
129402	0.0	4.0
3046	2.0	2.0
3045	30.0	0.0
3044	2.0	0.0
3043	44442.0	674.0
3042	5.0	0.0
3040	4874.0	94.0
374900	565.0	789.0
3039	167.0	6.0
3038	125.0	163.0
3037	981.0	207.0
374907	101.0	54.0
3036	322.0	7.0
5698	1015.0	323.0
5699	499.0	260.0
90990	214.0	387.0
90993	756.0	1902.0
3055	595.0	493.0
3054	4085.0	5961.0
3053	22.0	550.0
100287144	0.0	0.0
3052	1090.0	294.0
3051	0.0	0.0
3050	9.0	0.0
100287140	0.0	2.0
3049	3.0	2.0
3048	146.0	40.0
3047	1.0	0.0
90987	1281.0	2207.0
3060	1.0	0.0
374920	191.0	163.0
3068	5370.0	8131.0
3067	261.0	110.0
374928	304.0	660.0
3066	3899.0	1771.0
3065	2418.0	3004.0
3064	8537.0	14759.0
3062	3.0	3.0
3061	42.0	125.0
3059	1333.0	1375.0
3071	1431.0	2128.0
3070	68.0	847.0
3078	4.0	0.0
3077	1499.0	1174.0
100287128	3.0	5.0
3075	9020.0	1790.0
3074	5528.0	2531.0
3073	4516.0	3673.0
374918	0.0	3.0
3069	42628.0	45817.0
3082	916.0	629.0
3081	9.0	904.0
3080	0.0	0.0
53938	1029.0	681.0
28976	3350.0	2112.0
28977	1962.0	2390.0
28974	2228.0	740.0
100131388	4.0	45.0
3087	694.0	175.0
28978	693.0	209.0
3084	7.0	128.0
3083	2.0	20.0
28972	3846.0	1778.0
53940	0.0	0.0
28973	4654.0	957.0
28970	2433.0	1484.0
28971	1328.0	343.0
53944	1329.0	3977.0
53942	2.0	2.0
53947	1204.0	212.0
3093	4496.0	3308.0
3092	7126.0	2965.0
3091	6308.0	2503.0
3090	930.0	408.0
28987	1942.0	357.0
28988	5162.0	11064.0
132989	504.0	461.0
100131378	7.0	6.0
3099	22768.0	4740.0
28985	1426.0	544.0
3098	5692.0	6324.0
28986	1244.0	482.0
3097	3841.0	2219.0
100507299	11.0	326.0
3096	2490.0	4538.0
100131374	0.0	2.0
28989	327.0	246.0
100507297	509.0	192.0
3094	6849.0	1594.0
337986	0.0	0.0
100131370	0.0	0.0
28983	0.0	3.0
28984	6869.0	566.0
28981	441.0	869.0
374819	219.0	2558.0
26322	0.0	0.0
28982	353.0	1470.0
129303	1021.0	535.0
100131369	5.0	8.0
28954	176.0	31.0
28955	297.0	64.0
28952	743.0	412.0
100131366	6.0	2.0
65944	0.0	12.0
337979	0.0	0.0
28958	2083.0	1395.0
337978	0.0	0.0
28959	3751.0	430.0
337977	0.0	1.0
28956	1119.0	1107.0
337976	0.0	1.0
28957	621.0	132.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	1.0
28951	4392.0	1036.0
337980	0.0	2.0
51300	3506.0	1581.0
51302	287.0	20.0
89910	5118.0	3993.0
51301	226.0	85.0
51304	6101.0	2552.0
51303	461.0	963.0
51306	2305.0	3573.0
51305	1.0	1.0
51308	159.0	25.0
51307	2636.0	1910.0
51309	2217.0	657.0
130340	44.0	343.0
100131358	0.0	1.0
28965	77.0	25.0
28966	477.0	996.0
26301	443.0	538.0
337969	0.0	0.0
28964	2941.0	1240.0
337968	0.0	0.0
28969	2509.0	4448.0
337967	0.0	0.0
337966	0.0	0.0
337965	0.0	0.0
28968	381.0	127.0
337964	0.0	0.0
26307	0.0	0.0
337974	0.0	0.0
144983	222.0	163.0
337973	0.0	0.0
337972	0.0	0.0
360200	30.0	182.0
337971	0.0	0.0
337970	0.0	0.0
28962	4227.0	679.0
51311	133.0	96.0
51310	632.0	824.0
28960	457.0	394.0
51313	8661.0	14150.0
51312	2022.0	4247.0
51315	3338.0	1641.0
51314	1.0	88.0
51317	2818.0	3863.0
360205	2.0	1.0
51316	72.0	80.0
51319	1407.0	1081.0
360203	0.0	0.0
51318	3074.0	1546.0
374864	260.0	6.0
28938	19.0	74.0
100507267	2.0	5.0
28939	1.0	1.0
374860	4.0	900.0
28932	0.0	0.0
337959	0.0	0.0
100507261	0.0	0.0
28933	0.0	0.0
28930	0.0	0.0
28931	0.0	0.0
374868	1589.0	3044.0
100507266	85.0	490.0
28936	0.0	0.0
28937	278.0	52.0
28934	0.0	0.0
28935	14.0	36.0
337963	0.0	0.0
337960	0.0	0.0
51320	2403.0	1590.0
51322	11628.0	9067.0
53981	3345.0	3016.0
51321	5703.0	2141.0
51324	5700.0	1966.0
89932	905.0	1337.0
51326	68.0	637.0
51327	9.0	2.0
51329	45.0	43.0
28949	0.0	0.0
100507257	20.0	35.0
132946	3.0	22.0
100507251	0.0	0.0
28943	17.0	18.0
65975	41.0	49.0
28941	73.0	101.0
65977	1581.0	2891.0
28942	2.0	10.0
28947	0.0	0.0
132949	1048.0	931.0
65979	2800.0	3212.0
28948	0.0	0.0
100507254	26.0	24.0
28946	0.0	7.0
89927	1318.0	1204.0
144920	0.0	0.0
51330	117.0	1158.0
28940	0.0	2.0
51333	110.0	293.0
51332	109.0	1415.0
51335	2718.0	1086.0
51334	171.0	247.0
51337	1355.0	350.0
360227	9.0	238.0
51339	530.0	1000.0
51338	3505.0	208.0
360226	0.0	1.0
28918	0.0	0.0
28919	3.0	13.0
374887	84.0	589.0
65981	1994.0	1395.0
28916	0.0	0.0
65980	1676.0	1741.0
28917	0.0	0.0
374882	1972.0	789.0
65983	547.0	825.0
100131328	8.0	4.0
65982	1849.0	1805.0
100131327	0.0	0.0
65985	4941.0	1852.0
65987	109.0	25.0
28910	0.0	0.0
65986	2925.0	1359.0
28911	0.0	0.0
65989	35.0	117.0
132954	0.0	0.0
65988	767.0	1206.0
100131320	18.0	1002.0
28914	149.0	273.0
28915	1.0	1.0
28912	330.0	393.0
28913	41.0	44.0
51340	1999.0	1597.0
100287098	9.0	7.0
89958	11.0	198.0
51341	2914.0	3398.0
100287091	0.0	0.0
100507290	516.0	239.0
51343	1139.0	2248.0
89953	1146.0	845.0
51348	62.0	14.0
51347	2345.0	4105.0
90933	1298.0	2145.0
100302090	1.0	8.0
65990	136.0	106.0
374875	145.0	167.0
28929	0.0	0.0
65992	1088.0	888.0
28927	0.0	0.0
65991	4913.0	1208.0
28928	0.0	0.0
65993	923.0	936.0
374872	9.0	84.0
65996	1281.0	736.0
65998	2426.0	904.0
28921	0.0	2.0
65997	25.0	245.0
28922	0.0	0.0
65999	395.0	187.0
28920	4.0	1.0
374879	284.0	286.0
28925	0.0	0.0
28926	0.0	0.0
374877	3.0	22.0
28923	13.0	40.0
100507274	0.0	0.0
28924	0.0	0.0
100287084	0.0	0.0
51351	11327.0	4721.0
100287087	3.0	83.0
51350	0.0	0.0
51352	0.0	2.0
100287083	0.0	0.0
89944	108.0	449.0
100287082	0.0	31.0
89941	1301.0	1487.0
130399	40292.0	249.0
166348	17.0	31.0
374897	0.0	5.0
100507217	2590.0	2395.0
166336	4599.0	2254.0
374899	309.0	680.0
203510	0.0	0.0
541611	0.0	0.0
154386	2.0	18.0
100507246	1928.0	1725.0
100507249	1.0	128.0
100507240	3.0	21.0
101937451	1.0	0.0
100507244	28.0	372.0
100507242	15.0	99.0
100133991	42.0	260.0
100509894	27.0	10.0
203522	607.0	777.0
203523	645.0	544.0
130355	550.0	331.0
26353	2748.0	1756.0
26355	2711.0	1398.0
26354	2980.0	3165.0
53904	22.0	12.0
53905	277.0	2949.0
130367	8.0	642.0
154313	0.0	9.0
203547	3016.0	1573.0
53918	1085.0	701.0
53919	642.0	25.0
100507203	8.0	48.0
53916	451.0	544.0
53917	122.0	199.0
100507206	7.0	19.0
28998	1244.0	358.0
26335	0.0	0.0
28999	5148.0	61.0
28996	16922.0	11449.0
26339	0.0	3.0
26338	0.0	0.0
28990	603.0	700.0
28991	656.0	550.0
203562	4.0	2.0
26330	1.0	42.0
28992	488.0	315.0
26333	0.0	0.0
100169989	1.0	34.0
100509857	0.0	10.0
203569	0.0	0.0
100131393	0.0	0.0
100131390	10.0	3.0
168975	0.0	1.0
26341	0.0	0.0
26343	0.0	15.0
100289644	0.0	0.0
100289643	0.0	7.0
100289640	1.0	1.0
5706	3337.0	1727.0
5707	6096.0	4051.0
5708	9904.0	3525.0
5709	4697.0	2753.0
5700	1285.0	700.0
5701	4067.0	1671.0
5702	3303.0	1209.0
5704	1924.0	1870.0
5705	4743.0	2843.0
100507401	1.0	23.0
100507404	4.0	80.0
100289635	1361.0	2671.0
5717	4145.0	2976.0
5718	3407.0	1085.0
5719	4209.0	1645.0
5710	5984.0	2704.0
5711	3103.0	2686.0
5713	2767.0	964.0
5714	9420.0	2641.0
5715	748.0	758.0
5716	2196.0	750.0
5730	2384.0	61.0
5728	25490.0	5336.0
5729	117.0	81.0
5720	5716.0	1928.0
5721	2424.0	1835.0
5723	563.0	517.0
105370683	3.0	5.0
5724	1000.0	565.0
5725	7493.0	5536.0
5726	0.0	0.0
5727	1777.0	304.0
154288	0.0	1.0
100289619	1.0	0.0
5740	7132.0	820.0
5741	0.0	2.0
5739	144.0	87.0
5731	1.0	7.0
5732	500.0	41.0
5733	12922.0	4817.0
5734	2106.0	361.0
5736	2.0	8.0
5737	1004.0	81.0
5738	2277.0	8196.0
102060414	4.0	9.0
100289607	0.0	1.0
100289605	0.0	0.0
5742	1211.0	1086.0
5743	895.0	85.0
5744	104.0	1295.0
5745	2084.0	93.0
5746	146.0	93.0
5747	6790.0	7157.0
5760	0.0	59.0
5761	37.0	37.0
5763	6878.0	1854.0
3101	92.0	41.0
5753	15.0	561.0
5754	371.0	3635.0
5756	3035.0	2188.0
5757	13201.0	7902.0
5758	1.0	14.0
5759	17.0	25.0
5770	2985.0	2364.0
5771	1218.0	1655.0
5774	3947.0	3071.0
3112	35.0	75.0
3111	1000.0	1446.0
3110	1.0	943.0
3109	1493.0	1419.0
3108	6524.0	2076.0
3107	23588.0	15111.0
3106	39851.0	11989.0
3105	18692.0	4741.0
3104	601.0	878.0
5764	398.0	122.0
5767	49.0	20.0
5768	4163.0	8510.0
5769	5.0	49.0
648315	0.0	1.0
5780	2321.0	3112.0
5781	14949.0	5138.0
5782	8441.0	3176.0
5783	6398.0	1601.0
5784	10424.0	4419.0
3123	7049.0	4076.0
3122	15612.0	14367.0
3121	0.0	0.0
3120	278.0	681.0
51481	1.0	0.0
51480	0.0	3.0
3119	870.0	1068.0
3118	492.0	426.0
3117	1440.0	2557.0
3116	47.0	57.0
3115	3929.0	5841.0
3113	6542.0	3813.0
5775	2892.0	2423.0
5777	550.0	1265.0
5778	68.0	456.0
103164619	1.0	24.0
