id	5d4c3e4c-0f1b-4e23-af3a-7644cab6c70f	2d71fd22-4dd1-4954-87cf-a7c5879b8bec
84701	72.0	76.0
252884	520.0	572.0
84700	18.0	75.0
129841	0.0	0.0
94086	12.0	10.0
117854	558.0	612.0
100130450	4.0	0.0
154807	4865.0	6380.0
100129460	191.0	126.0
359710	0.0	0.0
94081	1645.0	1787.0
115201	650.0	781.0
100129468	0.0	0.0
100129464	3.0	2.0
286256	35.0	35.0
286257	747.0	857.0
100129459	4.0	2.0
100130447	0.0	0.0
129831	634.0	731.0
646269	4.0	1.0
646262	0.0	0.0
286262	661.0	3687.0
142827	3.0	8.0
100129452	3.0	2.0
646278	11.0	12.0
100130435	0.0	0.0
727800	254.0	390.0
646270	8.0	6.0
154822	51.0	43.0
23782	2.0	1.0
23783	22.0	14.0
23784	0.0	2.0
23786	4481.0	4155.0
23787	10428.0	8590.0
646273	0.0	0.0
23788	3290.0	5387.0
359730	0.0	3.0
359731	0.0	0.0
23780	1814.0	1488.0
23781	0.0	0.0
345079	274.0	263.0
154810	9018.0	4456.0
100129438	0.0	0.0
94097	722.0	844.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	0.0
646282	171.0	1911.0
359736	10.0	0.0
359740	4.0	2.0
359741	0.0	0.0
359742	0.0	0.0
359743	32.0	4.0
139201	18.0	32.0
129804	839.0	503.0
129807	2.0	3.0
129880	570.0	536.0
23768	1994.0	1195.0
23769	13.0	10.0
129881	47.0	52.0
100130418	1526.0	567.0
345062	0.0	1.0
286204	237.0	35.0
100129428	0.0	0.0
286205	1295.0	960.0
100129427	0.0	0.0
23760	4095.0	3988.0
359748	0.0	0.0
100862854	0.0	1.0
286207	98.0	310.0
359749	0.0	2.0
23761	2282.0	2793.0
100862855	0.0	0.0
23762	477.0	371.0
23764	3007.0	1524.0
359744	2.0	2.0
100862850	0.0	0.0
23765	2549.0	3009.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	579.0	110.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	2.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	445.0	449.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	3123.0	2981.0
359755	1.0	2.0
359757	0.0	0.0
359758	1.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	10491.0	10986.0
359761	12.0	9.0
129868	0.0	1.0
23746	1.0	0.0
102465502	3.0	4.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	88.0	55.0
23749	0.0	0.0
100129403	0.0	0.0
345041	9.0	12.0
100129405	198.0	236.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	11633.0	9360.0
102465507	0.0	0.0
23742	0.0	1.0
359766	0.0	1.0
23743	566.0	234.0
359767	0.0	0.0
102465505	0.0	0.0
130813	42.0	267.0
23744	1.0	1.0
102465504	2.0	0.0
130814	2210.0	3082.0
102465503	0.0	0.0
359774	15.0	14.0
359775	0.0	0.0
359776	0.0	0.0
359770	0.0	2.0
359771	0.0	0.0
359772	2.0	1.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	2102.0	2971.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	27.0	19.0
347694	0.0	0.0
286239	0.0	0.0
23751	0.0	0.0
102465519	0.0	0.0
23752	3.0	3.0
23753	434.0	620.0
115207	14277.0	5583.0
359777	0.0	0.0
102465517	0.0	0.0
130827	351.0	459.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1005.0	2031.0
23755	25.0	8.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	29.0	28.0
347688	7.0	15.0
102465524	0.0	0.0
94005	4236.0	3810.0
102465523	0.0	0.0
102465522	0.0	0.0
102465521	0.0	2.0
102465520	0.0	0.0
94009	86.0	109.0
727866	0.0	0.0
57060	1841.0	1340.0
102465528	1.0	0.0
102465527	0.0	0.0
57062	10122.0	9711.0
102465526	0.0	0.0
727865	3.0	2.0
102465525	0.0	3.0
84687	2103.0	2843.0
727859	1.0	0.0
84689	83.0	907.0
84688	21.0	8.0
139135	0.0	0.0
84684	0.0	2.0
84681	1087.0	1309.0
84680	1800.0	1766.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	153.0	74.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	1.0	0.0
102465536	0.0	0.0
84679	6468.0	2577.0
84676	19.0	43.0
84675	13.0	4.0
140123	0.0	0.0
84678	2106.0	1328.0
84677	0.0	0.0
84672	0.0	0.0
84671	1236.0	1536.0
84674	1118.0	382.0
84673	0.0	0.0
152101	0.0	0.0
152100	655.0	658.0
94027	37.0	6.0
94026	1.0	2.0
94025	1266.0	95.0
129787	2686.0	1434.0
57088	4284.0	2245.0
127124	0.0	0.0
57089	433.0	953.0
57082	86.0	183.0
57084	1.0	0.0
57085	1748.0	2342.0
152118	1.0	0.0
152110	1262.0	2182.0
154790	5.0	8.0
154791	326.0	314.0
646201	0.0	0.0
57091	109.0	71.0
94015	968.0	378.0
57092	9817.0	7222.0
646202	15.0	10.0
57097	1290.0	1374.0
57099	356.0	333.0
727879	0.0	0.0
57093	0.0	0.0
166752	0.0	7.0
57094	5.0	10.0
57095	2986.0	2502.0
57096	86.0	76.0
139163	0.0	0.0
84698	607.0	353.0
84699	0.0	0.0
84694	0.0	0.0
84693	758.0	797.0
100499563	0.0	1.0
84696	95.0	72.0
84695	196.0	288.0
84690	11.0	3.0
84692	5.0	24.0
84691	3.0	10.0
130752	131.0	259.0
646213	0.0	0.0
100130495	20.0	11.0
646208	15.0	10.0
94039	866.0	1014.0
94031	2107.0	3228.0
94030	55.0	50.0
100130484	0.0	0.0
94033	11.0	1.0
94032	3.0	35.0
727810	2.0	0.0
100130481	0.0	0.0
100130480	1.0	1.0
115196	657.0	615.0
727805	0.0	0.0
139105	1.0	0.0
646218	0.0	0.0
347744	40.0	35.0
347741	0.0	0.0
646231	0.0	0.0
154743	1345.0	893.0
130773	2.0	0.0
727842	1.0	0.0
100129480	132.0	113.0
100129482	1977.0	1435.0
727837	0.0	0.0
347736	38.0	21.0
347733	412.0	173.0
347732	18.0	54.0
347735	7366.0	9828.0
347734	3996.0	3685.0
347731	5.0	2.0
646243	0.0	0.0
94059	238.0	382.0
347730	3.0	1.0
646249	0.0	0.0
201305	60.0	30.0
100130466	0.0	0.0
727833	1.0	0.0
727835	1.0	0.0
100130462	0.0	0.0
94056	4599.0	9524.0
100130461	0.0	2.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	27.0	30.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	4809.0	8147.0
347717	0.0	0.0
347716	8.0	10.0
101154644	0.0	0.0
152195	172.0	370.0
100288831	0.0	0.0
164153	19.0	5.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	0.0
152189	943.0	1058.0
347705	0.0	0.0
347702	4.0	0.0
152185	1342.0	1837.0
347701	0.0	0.0
100288827	0.0	0.0
100288825	0.0	0.0
57000	63.0	32.0
57001	572.0	281.0
84618	4.0	0.0
84617	3342.0	1500.0
84619	209.0	252.0
57007	1941.0	674.0
84624	228.0	4355.0
84627	1084.0	830.0
84626	1008.0	837.0
57002	603.0	576.0
57003	9153.0	9763.0
84620	526.0	336.0
84623	18.0	23.0
57004	0.0	0.0
84622	792.0	518.0
100288814	1.0	6.0
57010	205.0	239.0
57017	1973.0	1480.0
84614	2175.0	2495.0
57018	7378.0	5362.0
57019	1844.0	1380.0
84616	0.0	0.0
84612	883.0	1250.0
57016	11.0	68.0
96626	0.0	0.0
100288805	108.0	90.0
100288801	6.0	4.0
100288802	1.0	0.0
57020	2960.0	4406.0
164127	0.0	1.0
166785	1078.0	950.0
84639	0.0	0.0
84647	0.0	0.0
84649	5005.0	2468.0
60678	1130.0	815.0
60677	1.0	3.0
84648	0.0	0.0
60676	116.0	35.0
84643	0.0	0.0
60675	3.0	1.0
139170	3.0	0.0
101154686	0.0	0.0
84645	347.0	112.0
60674	15417.0	12068.0
57026	23.0	24.0
60673	897.0	1057.0
152138	0.0	0.0
60672	759.0	878.0
152137	6825.0	3911.0
252946	0.0	0.0
84641	3813.0	3644.0
252948	0.0	0.0
84640	2217.0	2684.0
252949	0.0	0.0
154796	4697.0	6818.0
96610	214.0	160.0
164118	3.0	2.0
84629	7074.0	14144.0
84628	43.0	20.0
727897	876.0	7969.0
57030	186.0	58.0
84636	64.0	26.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	2477.0	2369.0
84632	2699.0	1607.0
60686	924.0	653.0
84631	6.0	7.0
57037	2197.0	2421.0
84634	3.0	5.0
60685	4034.0	5542.0
105370183	0.0	0.0
57038	1946.0	2358.0
60684	3735.0	3060.0
60682	690.0	571.0
60681	4144.0	5621.0
84630	25.0	223.0
60680	392.0	341.0
252953	0.0	0.0
252954	0.0	0.0
139189	3.0	30.0
252955	0.0	0.0
252956	0.0	0.0
57045	2987.0	2845.0
84669	2352.0	1957.0
84668	4335.0	1744.0
84665	0.0	7.0
57047	3.0	13.0
84664	0.0	0.0
84667	5.0	2.0
84666	0.0	0.0
84661	1289.0	1708.0
84660	23.0	18.0
84662	947.0	1565.0
648809	0.0	0.0
648822	0.0	2.0
57053	29.0	56.0
57054	0.0	0.0
57055	0.0	0.0
57050	2168.0	1840.0
166793	463.0	415.0
84658	3.0	2.0
84657	98.0	66.0
84659	197.0	71.0
84654	0.0	0.0
57057	1.0	1.0
84656	6080.0	9286.0
84650	1809.0	1650.0
84651	3.0	2.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	911.0	821.0
441073	55.0	33.0
100132920	2.0	1.0
100132923	43.0	23.0
100132929	1.0	1.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	196.0	55.0
441061	0.0	0.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	3.0	0.0
441094	358.0	248.0
100132940	0.0	0.0
252968	1.0	0.0
252969	1447.0	1277.0
100132948	7.0	2.0
100132949	0.0	0.0
286310	2.0	1.0
404093	2155.0	1817.0
286319	1114.0	1104.0
100288772	3.0	3.0
441027	2448.0	8077.0
441026	1.0	1.0
441024	974.0	798.0
441032	387.0	243.0
84803	357.0	99.0
164091	1071.0	882.0
100132963	2.0	3.0
100132965	0.0	1.0
100132967	0.0	0.0
152098	145.0	70.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	2.0	0.0
100132979	0.0	0.0
359803	8.0	1.0
359804	2.0	0.0
100288742	0.0	0.0
359806	0.0	0.0
84816	438.0	294.0
359800	1.0	0.0
84818	3685.0	2297.0
441046	70.0	44.0
84817	885.0	1676.0
359802	1.0	0.0
84823	1503.0	2365.0
57205	1434.0	835.0
441054	91.0	32.0
84824	82.0	147.0
441051	3.0	2.0
441050	72.0	52.0
84820	379.0	345.0
100132987	5.0	11.0
57209	1165.0	722.0
100288739	1.0	0.0
84809	1089.0	1023.0
84808	77.0	112.0
57210	1267.0	1602.0
84804	775.0	946.0
100288730	121.0	47.0
84807	247.0	273.0
441034	33.0	27.0
84812	594.0	410.0
57215	1661.0	1078.0
84811	1465.0	1560.0
57216	3662.0	6036.0
57217	1932.0	1417.0
84814	245.0	105.0
100132992	0.0	0.0
57211	1088.0	443.0
100132994	0.0	1.0
57212	2826.0	2654.0
57213	793.0	679.0
100132995	0.0	0.0
57214	196.0	224.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	9.0	2.0
648791	203.0	64.0
359822	0.0	0.0
100129347	9.0	2.0
286370	4.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	1.0	3.0
130728	1.0	3.0
286380	2.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	1.0	1.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	0.0	0.0
441009	3.0	11.0
100130311	703.0	316.0
100130310	0.0	0.0
130733	481.0	129.0
359844	3.0	0.0
359845	1553.0	888.0
727914	0.0	3.0
727915	0.0	0.0
100129325	1.0	0.0
100129320	12.0	5.0
646168	7.0	1.0
100129319	0.0	0.0
100130307	4.0	6.0
100129315	0.0	1.0
100130302	4.0	2.0
727910	625.0	749.0
100130301	12.0	9.0
345193	54.0	78.0
130749	20.0	49.0
646164	0.0	0.0
727909	0.0	2.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	1.0	0.0
646171	1.0	1.0
646175	1.0	0.0
646174	3.0	1.0
115123	170.0	557.0
286333	112.0	214.0
286336	512.0	246.0
115106	835.0	787.0
100306975	0.0	0.0
115111	117.0	30.0
286343	1584.0	1422.0
286348	0.0	0.0
646193	0.0	0.0
100886964	0.0	0.0
646192	0.0	0.0
646196	4.0	7.0
646195	7776.0	6123.0
100534599	6.0	2.0
130700	0.0	0.0
100306951	152.0	126.0
100534595	29.0	50.0
100132911	0.0	0.0
100534592	3.0	3.0
100534593	55.0	54.0
286362	0.0	0.0
100132916	0.0	0.0
100240709	3.0	1.0
129684	0.0	0.0
57180	1053.0	607.0
129685	1935.0	1978.0
100240707	7.0	2.0
727982	14.0	0.0
57185	5435.0	2837.0
727987	0.0	0.0
57186	3697.0	5303.0
57187	4816.0	4861.0
57188	371.0	184.0
57181	2369.0	2500.0
94122	346.0	552.0
57182	3190.0	6820.0
727984	8.0	3.0
94121	1206.0	1435.0
94120	931.0	537.0
57184	1083.0	639.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	49.0	12.0
57189	5924.0	5992.0
359792	5.0	5.0
127018	1104.0	1468.0
359793	0.0	0.0
100240711	0.0	0.0
100240712	2.0	0.0
100240710	0.0	0.0
345258	1.0	1.0
100240713	0.0	0.0
94115	0.0	0.0
57190	10965.0	14549.0
727970	3.0	3.0
57191	89.0	50.0
166614	494.0	236.0
57198	3087.0	5079.0
57192	1004.0	1570.0
359799	0.0	0.0
57194	808.0	612.0
727969	0.0	0.0
84798	2525.0	3387.0
140004	0.0	0.0
84793	50.0	66.0
84792	1328.0	1516.0
84795	2131.0	958.0
84791	436.0	839.0
84790	1857.0	2852.0
154661	426.0	114.0
154664	91.0	84.0
166647	4666.0	1685.0
127003	11.0	20.0
127002	326.0	217.0
115019	11.0	1.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	7.0	15.0
100130391	0.0	0.0
115024	2013.0	1401.0
142679	371.0	158.0
648729	8.0	2.0
142678	1003.0	983.0
347894	0.0	0.0
102465436	0.0	0.0
94137	61.0	14.0
727991	7.0	10.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	5.0	3.0
100130386	5.0	1.0
94134	5330.0	4512.0
100130384	0.0	0.0
100130383	0.0	1.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	35.0	28.0
100129394	2.0	1.0
142683	1.0	2.0
142686	118.0	97.0
142685	1.0	4.0
152007	2552.0	888.0
152006	6210.0	4080.0
142689	21.0	10.0
140028	0.0	0.0
152002	902.0	943.0
100129396	0.0	1.0
102465447	0.0	0.0
127062	0.0	0.0
102465446	1.0	0.0
345222	10.0	22.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	2.0
102465442	0.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	1.0	3.0
100130376	0.0	0.0
94160	7.0	13.0
127068	0.0	0.0
127066	1.0	0.0
727940	0.0	0.0
727941	28.0	7.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	1.0
727936	752.0	556.0
100129385	0.0	0.0
100129387	1508.0	738.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	27.0	18.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	14.0	9.0
102465451	0.0	1.0
127059	0.0	0.0
94151	0.0	1.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	1.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3358.0	5028.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	1.0	0.0
102465464	0.0	0.0
102465463	2.0	3.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	156.0	108.0
727964	0.0	0.0
100129361	1660.0	1413.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	12.0	5.0
100129368	0.0	0.0
347853	3.0	3.0
102465479	0.0	0.0
102465478	1.0	1.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	63.0	103.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	2351.0	2490.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	3.0	3.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	2.0	0.0
100129357	33.0	38.0
100129351	0.0	0.0
100129354	12.0	6.0
102465489	0.0	0.0
102465488	1.0	0.0
100288726	0.0	0.0
102465487	1.0	2.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	1.0
164045	72.0	29.0
57105	66.0	38.0
57106	529.0	969.0
84726	18317.0	13122.0
57107	1251.0	1248.0
84725	897.0	1117.0
57108	2.0	0.0
57101	116.0	79.0
84720	2380.0	3599.0
57102	1021.0	1042.0
57103	284.0	376.0
84722	231.0	288.0
57104	8299.0	19105.0
102465483	0.0	0.0
102465482	0.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1521.0	1305.0
102465499	0.0	0.0
100288713	8.0	9.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	0.0	0.0
84709	72.0	15.0
57110	94.0	92.0
57111	4418.0	8002.0
84706	1688.0	1597.0
84705	779.0	1277.0
84708	1500.0	1252.0
84707	1025.0	462.0
57116	18.0	19.0
57117	1491.0	2059.0
57118	1059.0	942.0
57119	1.0	4.0
57113	0.0	0.0
57115	3.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	1.0	1.0
102465490	0.0	0.0
152065	1.0	1.0
100288702	0.0	0.0
57120	3948.0	2724.0
57121	236.0	229.0
57122	2701.0	2683.0
201456	128.0	73.0
127086	0.0	0.0
57127	10.0	9.0
57128	1678.0	1201.0
57129	1221.0	1406.0
84747	4725.0	2353.0
57124	4440.0	2444.0
57125	1421.0	811.0
57126	4.0	2.0
84740	58.0	19.0
152078	241.0	25.0
127074	1.0	1.0
57130	3360.0	5172.0
57132	4060.0	3616.0
84727	342.0	424.0
127077	0.0	0.0
84735	20.0	7.0
84734	141.0	172.0
57139	434.0	414.0
115098	1084.0	1608.0
201475	2717.0	1953.0
57134	1126.0	1610.0
57135	0.0	0.0
57136	7560.0	12879.0
84733	197.0	279.0
57142	23812.0	24698.0
57143	509.0	535.0
57144	520.0	124.0
201477	1.0	1.0
57140	3433.0	3463.0
57149	1788.0	1699.0
84767	0.0	0.0
140032	0.0	0.0
84769	454.0	1213.0
57146	3605.0	3149.0
57147	1947.0	3116.0
84766	1691.0	741.0
84765	809.0	639.0
57148	6884.0	7497.0
152015	1263.0	77.0
57152	2.0	1.0
57153	14764.0	13865.0
166655	0.0	0.0
57154	2740.0	4977.0
84749	2188.0	1557.0
57150	629.0	324.0
57151	0.0	0.0
84759	707.0	791.0
140043	0.0	0.0
57156	554.0	1336.0
57157	1324.0	1065.0
139060	0.0	1.0
84752	644.0	539.0
57158	1518.0	399.0
57159	11.0	11.0
84750	771.0	288.0
152024	0.0	0.0
139067	0.0	0.0
139065	420.0	139.0
94104	3305.0	2599.0
94103	6421.0	4949.0
96764	1945.0	1344.0
94107	2353.0	2165.0
57165	136.0	65.0
94101	1892.0	1655.0
57161	2394.0	632.0
57162	5873.0	3292.0
57167	24.0	73.0
57168	121.0	188.0
57169	4695.0	4566.0
84787	402.0	657.0
57175	3438.0	7409.0
57176	1719.0	1956.0
57171	922.0	1220.0
57172	2.0	17.0
84779	0.0	1.0
57178	12338.0	16433.0
139081	1.0	14.0
84775	826.0	902.0
57179	8179.0	6229.0
84777	128.0	87.0
84771	13.0	9.0
113655	718.0	1034.0
732538	2.0	2.0
353323	0.0	0.0
353322	396.0	145.0
353324	16.0	8.0
100996279	0.0	0.0
149603	5903.0	9831.0
341333	0.0	5.0
343990	812.0	1216.0
353332	0.0	0.0
149620	1.0	3.0
353333	0.0	0.0
100996266	1.0	0.0
343981	0.0	0.0
162605	0.0	0.0
353345	13.0	39.0
84900	113.0	246.0
84902	1929.0	2866.0
149628	80.0	50.0
84901	2413.0	2999.0
341315	420.0	125.0
113622	377.0	300.0
353355	90.0	194.0
149643	3.0	1.0
150622	8.0	2.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	0.0	5.0
642513	0.0	1.0
100852405	0.0	0.0
642517	340.0	276.0
100852410	36.0	61.0
84919	6290.0	7292.0
84918	2598.0	2534.0
389322	34.0	18.0
390311	0.0	0.0
389320	4.0	0.0
390313	0.0	0.0
84915	496.0	848.0
84914	1710.0	7117.0
497190	8.0	3.0
84916	2674.0	1586.0
84922	978.0	1625.0
390318	0.0	0.0
84924	809.0	577.0
84923	1040.0	1218.0
84920	323.0	260.0
123016	1923.0	2325.0
497189	8.0	7.0
642521	0.0	0.0
390320	0.0	0.0
84908	1786.0	1747.0
390321	0.0	0.0
353376	11.0	5.0
390322	0.0	0.0
390323	0.0	0.0
654502	12.0	8.0
84909	1241.0	818.0
390324	0.0	0.0
654503	0.0	0.0
84904	146.0	151.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	1.0	0.0
654506	74.0	63.0
84905	595.0	677.0
84911	240.0	322.0
390329	0.0	0.0
84910	3769.0	6401.0
84913	552.0	119.0
84912	1182.0	793.0
113691	38.0	42.0
642538	0.0	0.0
113675	359.0	776.0
84937	1104.0	1303.0
84936	1571.0	2470.0
84939	2568.0	3099.0
84938	644.0	537.0
84944	7.0	9.0
57325	1670.0	1598.0
57326	8858.0	8981.0
84946	1425.0	1290.0
84945	1788.0	1427.0
84940	87.0	90.0
389336	91.0	31.0
389337	7362.0	3896.0
84942	447.0	461.0
84941	321.0	1017.0
642546	3.0	7.0
343930	0.0	0.0
84929	14.0	4.0
389333	242.0	375.0
84926	4011.0	4098.0
84925	989.0	857.0
84928	2249.0	3102.0
57336	568.0	585.0
84933	228.0	291.0
84932	1718.0	1357.0
57337	1822.0	1122.0
84935	668.0	389.0
57338	23.0	11.0
84934	973.0	1118.0
57332	327.0	442.0
57333	749.0	929.0
84931	0.0	2.0
84930	676.0	877.0
57335	544.0	478.0
103752554	1.0	0.0
103752555	1.0	0.0
642559	17.0	11.0
390352	6.0	4.0
390354	457.0	358.0
389362	957.0	735.0
150677	0.0	0.0
150678	1232.0	1268.0
377381	113.0	80.0
162655	461.0	352.0
390363	0.0	4.0
147040	1343.0	1376.0
343901	2.0	1.0
149699	1.0	0.0
150684	1233.0	1085.0
150681	0.0	3.0
159013	1979.0	1321.0
221504	6.0	4.0
103752581	40.0	3.0
389386	0.0	0.0
389383	3.0	9.0
389384	1.0	3.0
123041	40.0	12.0
162681	288.0	175.0
123036	11113.0	17606.0
103752587	2.0	0.0
150696	5174.0	5903.0
103752588	11.0	5.0
103752589	6.0	11.0
103752583	0.0	0.0
103752584	34.0	10.0
103752585	0.0	0.0
103752586	4.0	2.0
390340	0.0	0.0
389376	1.0	0.0
221527	319.0	596.0
390394	4.0	1.0
149647	0.0	0.0
389396	0.0	0.0
123099	864.0	3395.0
389395	0.0	0.0
123096	3658.0	8687.0
137682	824.0	1123.0
390378	0.0	0.0
221545	511.0	656.0
221547	2.0	4.0
147011	132.0	116.0
147007	951.0	943.0
100996295	3.0	3.0
137695	1281.0	1008.0
162632	103.0	83.0
149685	0.0	0.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	194.0	144.0
100996280	2.0	1.0
94240	359.0	308.0
94241	3148.0	10798.0
94236	0.0	0.0
94235	0.0	2.0
94234	87.0	9.0
94239	8826.0	9656.0
94233	5.0	4.0
390294	1.0	0.0
390297	0.0	0.0
390298	0.0	1.0
221584	48.0	22.0
150590	298.0	383.0
94274	784.0	237.0
94298	1.0	1.0
94297	0.0	0.0
414768	0.0	0.0
642451	0.0	0.0
414766	30.0	18.0
414767	0.0	0.0
654434	473.0	335.0
400123	4.0	0.0
400121	0.0	0.0
57221	4976.0	16650.0
84838	3226.0	3251.0
400120	6.0	1.0
84837	471.0	119.0
84839	1.0	3.0
57226	3007.0	2418.0
84844	1163.0	1246.0
84847	4.0	2.0
57228	808.0	495.0
57222	11504.0	14488.0
402779	0.0	0.0
402778	965.0	604.0
57223	7350.0	7341.0
57224	1082.0	897.0
84842	94.0	12.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	2.0
642448	0.0	2.0
642461	0.0	0.0
642460	11.0	122.0
414777	2406.0	1466.0
414778	9.0	16.0
57231	3103.0	4436.0
400110	0.0	0.0
57232	264.0	220.0
654427	3.0	17.0
84826	0.0	0.0
654429	5.0	4.0
84833	1929.0	1863.0
84836	7586.0	3749.0
84830	331.0	325.0
57234	268.0	201.0
84832	0.0	0.0
654433	348.0	1672.0
9001	550.0	161.0
9002	117.0	342.0
642475	207.0	478.0
84859	2974.0	1998.0
84867	8.0	8.0
84866	2577.0	5093.0
84869	2295.0	2431.0
84868	443.0	444.0
654463	3.0	25.0
84865	289.0	358.0
84864	2100.0	3699.0
84861	1229.0	1247.0
9014	986.0	911.0
9015	319.0	561.0
9013	2099.0	1499.0
9019	19605.0	18870.0
9016	354.0	493.0
341392	52.0	5.0
84848	38.0	67.0
84856	194.0	34.0
84858	755.0	4115.0
84852	223.0	172.0
102725176	0.0	0.0
84851	920.0	873.0
642477	25.0	15.0
84850	0.0	0.0
105376946	0.0	0.0
9025	890.0	714.0
9026	2896.0	3854.0
9023	209.0	225.0
113612	1654.0	875.0
9024	15.0	17.0
642493	1.0	0.0
9027	12.0	7.0
9028	35.0	377.0
400165	1.0	0.0
9021	4190.0	3448.0
9022	103.0	57.0
9020	2007.0	4912.0
84889	139.0	115.0
84888	3983.0	4015.0
654483	4.0	23.0
84885	874.0	1190.0
654486	0.0	0.0
84886	10801.0	5296.0
84881	1702.0	1619.0
642489	16.0	12.0
84883	1670.0	1216.0
654480	1.0	4.0
9037	10735.0	4276.0
9034	154.0	136.0
9038	0.0	0.0
9039	3171.0	3803.0
400156	0.0	2.0
9032	0.0	0.0
9033	1.0	7.0
9031	6057.0	10484.0
84878	861.0	1439.0
84879	253.0	564.0
84874	1484.0	1250.0
84873	1.0	2.0
84876	1259.0	660.0
84875	2461.0	2092.0
84870	871.0	262.0
84872	798.0	880.0
84871	60.0	77.0
9047	146.0	232.0
9048	31.0	78.0
9045	52636.0	30570.0
9046	242.0	107.0
9049	1727.0	1832.0
106480985	9.0	5.0
9040	1756.0	2692.0
106480984	1.0	1.0
106480987	0.0	0.0
106480986	3.0	1.0
9043	6513.0	4870.0
400141	0.0	1.0
106480989	1.0	0.0
