id	a0c9781b-0c1e-4dc0-a3f6-84e938b07641	4a775326-e623-47d4-b105-d32fc21afb8a
90737	0.0	0.0
5450	18.0	96.0
5451	1831.0	2051.0
5452	127.0	176.0
5453	5.0	2.0
5454	3.0	5.0
646049	1.0	1.0
5455	20.0	1.0
51151	0.0	0.0
51150	5703.0	3633.0
51155	661.0	1836.0
51154	1601.0	2532.0
51157	1045.0	1053.0
51156	1.0	0.0
5445	3899.0	9678.0
5446	228.0	4066.0
5447	5471.0	1880.0
5449	2.0	5.0
286042	34.0	84.0
347487	0.0	0.0
5460	19.0	70.0
5462	18.0	92.0
5463	1200.0	477.0
5464	13069.0	7848.0
5465	5184.0	2779.0
51160	3531.0	3558.0
100287399	0.0	0.0
646052	0.0	0.0
51162	2104.0	231.0
51161	614.0	70.0
51164	7787.0	3913.0
51163	904.0	1119.0
51166	338.0	15.0
51168	27.0	20.0
51167	1212.0	437.0
5456	0.0	0.0
89778	0.0	0.0
5457	0.0	35.0
89777	1.0	37.0
5458	0.0	0.0
5459	5.0	0.0
120824	0.0	0.0
5470	3.0	2.0
5471	486.0	1466.0
347475	36.0	49.0
5473	34.0	1.0
5475	7.0	53.0
5476	7231.0	13104.0
100507097	1.0	0.0
100507096	0.0	0.0
51171	110.0	107.0
100287388	0.0	0.0
100507099	1.0	3.0
51170	4070.0	586.0
100507098	177.0	46.0
51172	610.0	420.0
51175	1318.0	782.0
51174	619.0	255.0
51177	1327.0	1316.0
51176	113.0	213.0
51179	5.0	6.0
5467	2469.0	1887.0
5468	21279.0	212.0
89766	5.0	153.0
5469	4162.0	1223.0
89765	10.0	236.0
347468	0.0	0.0
89761	0.0	1.0
5481	2929.0	2230.0
89792	2.0	0.0
90780	3094.0	4515.0
89790	45.0	118.0
5483	10.0	17.0
646077	0.0	0.0
5485	0.0	2.0
5486	4.0	11.0
5487	0.0	0.0
5488	1.0	7.0
646070	0.0	0.0
51182	1273.0	1427.0
646074	0.0	0.0
5480	2160.0	3338.0
51181	3530.0	1078.0
51184	2039.0	1693.0
51186	2708.0	4157.0
51185	4104.0	2897.0
100287372	0.0	0.0
51188	510.0	1548.0
51187	5627.0	11185.0
5478	12309.0	34470.0
5479	7790.0	33602.0
89797	2642.0	5608.0
89796	10906.0	2534.0
89795	1166.0	301.0
89781	2467.0	1991.0
347454	2.0	7.0
5493	5701.0	1425.0
89780	0.0	2.0
5494	8329.0	3159.0
5495	4688.0	2940.0
5496	5696.0	6864.0
5498	567.0	863.0
5499	3825.0	4492.0
646080	69.0	100.0
100287369	0.0	3.0
51191	765.0	631.0
646087	0.0	2.0
100287364	0.0	0.0
646086	18.0	0.0
51193	2064.0	3017.0
100287366	0.0	0.0
646085	0.0	2.0
51192	265.0	354.0
5491	7.0	13.0
51195	182.0	173.0
51194	2198.0	857.0
100287362	2.0	3.0
51196	2726.0	1552.0
51199	3811.0	1323.0
51198	2.0	3.0
5489	0.0	0.0
89782	719.0	768.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	0.0
100507064	56.0	0.0
28735	0.0	0.0
28732	0.0	0.0
100507062	40.0	54.0
28733	0.0	0.0
28738	0.0	0.0
100507067	2.0	0.0
28739	0.0	0.0
28736	0.0	0.0
100507066	3.0	9.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	1.0	1.0
119764	0.0	0.0
119765	0.0	0.0
144715	48.0	102.0
286094	0.0	0.0
100859921	0.0	33.0
100859920	0.0	0.0
286097	813.0	125.0
144717	425.0	530.0
100507059	0.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	19.0	79.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	2.0	13.0
28749	0.0	0.0
100507057	66.0	468.0
100507056	0.0	2.0
100507055	3.0	0.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	0.0
28742	0.0	0.0
347549	0.0	0.0
100859930	1675.0	463.0
347541	0.0	0.0
347544	3.0	8.0
28718	0.0	0.0
28719	0.0	0.0
28712	0.0	0.0
100507086	3.0	5.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	1.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	1.0	3.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	2.0	75.0
100507027	3.0	0.0
286046	38.0	98.0
648630	13.0	1.0
117143	571.0	1257.0
117145	1637.0	2914.0
117144	4.0	2.0
120787	0.0	1.0
492295	0.0	0.0
347517	39.0	51.0
347516	3.0	0.0
286053	1119.0	978.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	1.0	0.0
100507012	0.0	0.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	0.0	0.0
347509	0.0	0.0
286065	0.0	0.0
100131568	0.0	0.0
100131565	0.0	0.0
100131564	430.0	224.0
100507040	1.0	0.0
132719	0.0	0.0
100507046	3.0	4.0
100507044	0.0	0.0
100507043	53.0	0.0
51100	26853.0	5648.0
51102	1931.0	1156.0
51101	778.0	206.0
51104	861.0	786.0
51103	1447.0	1128.0
51106	364.0	403.0
51105	3288.0	3641.0
51108	6836.0	7379.0
51107	7092.0	15731.0
286075	294.0	165.0
51109	2620.0	5379.0
286077	354.0	4368.0
646000	0.0	0.0
132720	5046.0	470.0
132724	1.0	0.0
100131551	7.0	8.0
100131550	0.0	0.0
100507034	28.0	19.0
100507032	120.0	170.0
119774	0.0	0.0
119772	0.0	0.0
51111	4187.0	5410.0
51110	1276.0	589.0
119775	0.0	0.0
51112	2430.0	2598.0
51115	5637.0	2233.0
51114	3368.0	14984.0
51117	1606.0	1841.0
51116	1937.0	1865.0
51119	14497.0	4998.0
51118	1750.0	1218.0
26151	863.0	388.0
26150	7.0	39.0
26153	887.0	26.0
26152	147.0	157.0
26155	3171.0	1955.0
26154	4.0	34.0
26157	536.0	454.0
26156	11836.0	10405.0
130162	98.0	239.0
100534611	1.0	1.0
100534612	2.0	1.0
26164	1358.0	2002.0
117178	244.0	691.0
117177	336.0	719.0
26166	1014.0	7.0
105379197	1.0	0.0
26165	0.0	0.0
26168	1185.0	590.0
26167	182.0	52.0
26160	1868.0	3085.0
100507003	0.0	2.0
100507008	5.0	59.0
26137	325.0	248.0
26136	1450.0	14445.0
28798	0.0	0.0
28799	1.0	0.0
26138	0.0	1.0
28792	0.0	0.0
28793	10.0	47.0
28790	0.0	0.0
117166	12.0	15.0
26130	5075.0	2707.0
28791	0.0	0.0
26133	10096.0	7522.0
28796	28.0	28.0
28797	11.0	98.0
26135	16550.0	9513.0
28794	0.0	0.0
28795	0.0	0.0
26134	179.0	55.0
154150	0.0	27.0
129138	835.0	2048.0
26148	260.0	112.0
26147	1551.0	437.0
26149	236.0	186.0
117154	2.0	5.0
26140	813.0	437.0
553820	3.0	2.0
117153	0.0	0.0
120796	0.0	0.0
117156	0.0	14.0
117155	104.0	228.0
117157	35.0	39.0
120793	0.0	0.0
26146	1673.0	1158.0
117159	1.0	2.0
26145	865.0	965.0
130195	0.0	0.0
154141	507.0	889.0
117151	1.0	2.0
26115	2645.0	820.0
28778	2.0	33.0
28779	2.0	0.0
28776	10.0	4.0
28777	0.0	0.0
26119	2177.0	2319.0
26118	5243.0	2342.0
28770	0.0	0.0
28771	0.0	0.0
28774	0.0	0.0
28775	38.0	4.0
28772	8.0	15.0
26112	28579.0	166.0
28773	2.0	0.0
130120	0.0	0.0
28789	0.0	0.0
26128	2503.0	688.0
28787	0.0	0.0
26127	2854.0	1122.0
132789	1967.0	1038.0
28788	0.0	0.0
28781	0.0	1.0
201134	1897.0	155.0
28780	0.0	0.0
26122	2909.0	1713.0
28785	0.0	6.0
144766	0.0	0.0
26121	1823.0	1366.0
28786	0.0	0.0
28783	0.0	35.0
26123	3020.0	2209.0
28784	1.0	32.0
130132	1644.0	2153.0
28756	0.0	2.0
28757	0.0	0.0
28754	0.0	0.0
28755	291.0	273.0
100750326	1.0	1.0
28758	0.0	0.0
28759	0.0	0.0
28752	0.0	0.0
28753	1.0	0.0
28750	0.0	0.0
201140	4.0	0.0
28751	0.0	0.0
144776	1.0	0.0
28767	0.0	0.0
26103	0.0	1.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	911.0	436.0
28769	0.0	0.0
28760	0.0	0.0
26100	7103.0	5732.0
28763	0.0	0.0
28764	0.0	0.0
28761	0.0	0.0
28762	0.0	0.0
117194	14.0	0.0
117196	0.0	0.0
117195	0.0	2.0
154089	0.0	0.0
100287238	0.0	0.0
201158	60.0	56.0
100287234	0.0	0.0
201164	332.0	424.0
201161	688.0	590.0
201163	2193.0	936.0
154091	136.0	30.0
154092	8.0	12.0
276719	0.0	0.0
100287229	5.0	0.0
100287227	21.0	85.0
100287226	2.0	2.0
201176	725.0	723.0
100287216	26.0	5.0
100287215	3.0	5.0
201181	54.0	66.0
129099	13.0	66.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	37.0	23.0
130075	1.0	7.0
5510	3647.0	3420.0
166012	8.0	7.0
5509	785.0	2144.0
5500	13269.0	23893.0
5501	11579.0	7167.0
5502	36491.0	10484.0
5504	2670.0	2877.0
5506	0.0	0.0
5507	499.0	1329.0
154043	434.0	651.0
5520	3693.0	3853.0
5521	68.0	28.0
193629	4.0	2.0
5519	19139.0	1425.0
26298	735.0	8919.0
26297	725.0	1256.0
5511	2895.0	2881.0
5512	4.0	7.0
5514	5117.0	5212.0
5515	7612.0	5793.0
26290	193.0	4.0
5516	8443.0	5609.0
154075	24.0	16.0
26292	1042.0	947.0
26291	0.0	0.0
5518	12957.0	13705.0
5530	5433.0	10370.0
5531	2428.0	3317.0
5532	9620.0	1389.0
5522	53.0	495.0
5523	1958.0	5425.0
5524	3953.0	10075.0
5525	24510.0	6487.0
5526	1666.0	336.0
5527	8233.0	4662.0
5528	4411.0	1976.0
154064	0.0	80.0
5529	4066.0	1627.0
286122	49.0	3.0
5540	3.0	52.0
5542	0.0	2.0
286128	281.0	269.0
51241	1002.0	1286.0
89858	4.0	2.0
89857	230.0	71.0
51244	1446.0	1233.0
51247	7323.0	2318.0
5533	1440.0	644.0
51246	6564.0	3866.0
5534	10189.0	6427.0
51249	1545.0	1142.0
5535	1.0	1.0
90835	4.0	5.0
89853	1228.0	343.0
5536	1695.0	1399.0
51248	2004.0	2500.0
5537	10312.0	5236.0
5538	5403.0	8891.0
5539	0.0	0.0
28907	1.0	29.0
286133	7858.0	59.0
28908	14.0	205.0
28905	0.0	0.0
100131418	0.0	0.0
5550	2773.0	2921.0
28906	2.0	0.0
286135	0.0	0.0
5551	235.0	17.0
5552	5055.0	791.0
100131415	0.0	0.0
5553	11.0	246.0
28909	0.0	0.0
5554	15.0	27.0
28900	0.0	0.0
28903	0.0	0.0
28904	1.0	6.0
28901	0.0	0.0
28902	1.0	4.0
51250	1166.0	920.0
51252	182.0	30.0
51251	1301.0	2006.0
89849	393.0	124.0
89848	269.0	202.0
51253	4354.0	2437.0
89846	176.0	746.0
51256	600.0	1513.0
89845	811.0	562.0
51255	2683.0	2204.0
51258	3468.0	3997.0
5544	1.0	15.0
51257	4301.0	865.0
5545	0.0	7.0
5546	2798.0	4725.0
5547	8579.0	6137.0
51259	643.0	1444.0
90826	1134.0	774.0
5549	40385.0	52852.0
286140	179.0	113.0
90827	0.0	0.0
286144	1760.0	2772.0
5562	5138.0	3608.0
286148	2730.0	1292.0
5563	750.0	209.0
90861	4395.0	6619.0
5564	1660.0	1337.0
90864	60.0	20.0
5565	2152.0	1247.0
51260	1022.0	938.0
51263	2192.0	1729.0
100287296	0.0	0.0
51265	74.0	39.0
51264	1795.0	884.0
51267	584.0	109.0
51266	3.0	0.0
5555	4.0	11.0
51268	26.0	22.0
89876	90.0	278.0
5557	344.0	175.0
5558	462.0	841.0
89874	99.0	25.0
90859	0.0	0.0
89872	1.0	0.0
286151	5.0	50.0
89870	0.0	0.0
5570	94.0	1291.0
5571	5241.0	2950.0
5573	26709.0	5892.0
90850	1203.0	631.0
5574	1.0	0.0
90853	29.0	4.0
5575	600.0	745.0
5576	8056.0	3772.0
51270	1.0	8.0
100192378	190.0	6.0
51272	3971.0	6157.0
51271	5937.0	3481.0
51274	7492.0	2482.0
100287284	1.0	0.0
51276	252.0	365.0
89869	0.0	32.0
51275	638.0	1142.0
51278	2018.0	2730.0
51277	888.0	363.0
5566	15252.0	6129.0
89866	15.0	24.0
51279	2164.0	2398.0
5567	3936.0	1019.0
90843	2230.0	3391.0
5568	0.0	0.0
5569	560.0	11.0
89891	545.0	1376.0
5580	7221.0	1834.0
89890	733.0	1453.0
5581	854.0	501.0
5582	28.0	0.0
5583	2426.0	1278.0
5584	1556.0	4523.0
5585	5690.0	1949.0
5586	9266.0	1789.0
5587	1118.0	97.0
100287279	0.0	0.0
51281	411.0	249.0
51280	1968.0	12343.0
51283	4500.0	4424.0
100287272	5.0	2.0
51282	752.0	994.0
51285	921.0	1129.0
51284	56.0	152.0
51287	1266.0	1741.0
119722	0.0	1.0
51286	10.0	1.0
51289	0.0	0.0
100287270	0.0	0.0
5577	76801.0	7702.0
5578	897.0	105.0
5579	249.0	89.0
89894	474.0	801.0
5591	12015.0	6452.0
5592	890.0	205.0
90871	2376.0	2918.0
5593	83.0	134.0
5594	9432.0	6785.0
347598	0.0	0.0
5595	5976.0	1970.0
5596	68.0	757.0
5597	2763.0	3222.0
90874	799.0	5331.0
5598	731.0	445.0
51290	3715.0	8832.0
51292	2909.0	1133.0
5590	65.0	474.0
51291	296.0	277.0
100287266	0.0	1.0
51294	3303.0	586.0
100287261	0.0	0.0
51293	1928.0	2507.0
51296	810.0	374.0
51295	2008.0	354.0
51298	1.0	15.0
51297	0.0	0.0
51299	7831.0	3402.0
119710	838.0	889.0
5588	63.0	37.0
5589	10211.0	12845.0
90865	3404.0	4203.0
89887	143.0	101.0
89886	3.0	50.0
89885	2.0	4.0
89884	16.0	69.0
89883	0.0	2.0
89882	0.0	0.0
286101	1934.0	1258.0
286102	0.0	0.0
286103	8.0	4.0
347584	0.0	0.0
5599	2204.0	1833.0
347687	0.0	3.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	0.0
28859	0.0	0.0
28850	0.0	0.0
53822	3.0	3.0
53820	2.0	11.0
53826	1430.0	327.0
53827	2636.0	26793.0
345016	0.0	0.0
347673	1.0	1.0
53828	0.0	1.0
53829	69.0	118.0
347675	0.0	1.0
28866	0.0	0.0
100507173	2.0	27.0
26205	956.0	1227.0
132625	1.0	40.0
28864	0.0	0.0
100507171	263.0	72.0
28865	0.0	1.0
26207	1705.0	337.0
100507178	14.0	92.0
26206	41.0	23.0
28869	0.0	0.0
100131493	0.0	1.0
28862	3.0	5.0
28863	0.0	0.0
28861	0.0	0.0
53833	176.0	47.0
53834	7732.0	2470.0
53831	2.0	31.0
53832	228.0	1133.0
53838	2020.0	3262.0
53836	0.0	1.0
144608	79.0	109.0
28833	0.0	0.0
28834	1.0	0.0
28831	0.0	0.0
100750245	0.0	0.0
28832	0.0	0.0
100750246	1.0	1.0
100750247	2.0	4.0
100131481	0.0	0.0
53840	40.0	20.0
53841	9.0	1.0
28830	0.0	0.0
53842	0.0	0.0
100131478	0.0	0.0
28847	1.0	0.0
102060282	16.0	19.0
28819	1.0	0.0
28817	1.0	15.0
28818	0.0	0.0
100131469	0.0	0.0
28811	0.0	0.0
28812	0.0	0.0
28810	0.0	0.0
28815	2.0	65.0
28816	0.0	1.0
28813	15.0	29.0
100507143	0.0	0.0
28814	0.0	20.0
51201	2231.0	138.0
119687	0.0	0.0
51200	43.0	282.0
51203	133.0	2044.0
51202	72.0	144.0
51205	820.0	898.0
51204	1230.0	366.0
51207	0.0	0.0
51206	4.0	5.0
119682	0.0	0.0
51209	280.0	291.0
51208	17.0	3.0
28828	0.0	0.0
100507135	16.0	82.0
28829	0.0	0.0
100131457	1.0	0.0
28822	3.0	31.0
28823	6.0	53.0
28820	29.0	110.0
100131454	29.0	17.0
28821	0.0	1.0
28826	2.0	24.0
28827	0.0	0.0
100131451	0.0	0.0
28824	0.0	0.0
28825	6.0	31.0
119678	0.0	0.0
119679	0.0	0.0
89801	200.0	178.0
51214	13.0	0.0
51213	0.0	0.0
51218	2481.0	1305.0
286183	6.0	86.0
286184	0.0	0.0
286186	1.0	0.0
286187	8.0	13.0
286189	129.0	0.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	5.0
89839	61.0	164.0
89838	3.0	0.0
89837	23.0	0.0
100507170	0.0	0.0
51222	2298.0	226.0
51225	253.0	166.0
286190	7.0	19.0
89832	73.0	13.0
51224	1.0	6.0
51227	1738.0	2409.0
51226	4794.0	776.0
51228	2597.0	5083.0
347613	15.0	12.0
28808	0.0	0.0
28809	7.0	15.0
28806	0.0	0.0
100131439	0.0	0.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	97.0	33.0
28800	1.0	0.0
28801	0.0	0.0
28804	0.0	53.0
28805	0.0	0.0
28802	0.0	0.0
28803	1.0	25.0
51230	3460.0	5324.0
90809	1864.0	443.0
51232	16442.0	7996.0
51231	1933.0	1264.0
51234	4061.0	10162.0
51233	1.0	10.0
89822	2.0	2.0
51236	838.0	1193.0
51237	10.0	4.0
51239	410.0	454.0
90806	1731.0	2951.0
100507102	3.0	10.0
129049	123.0	31.0
154007	883.0	876.0
26279	2.0	22.0
203859	731.0	180.0
26272	809.0	355.0
26271	298.0	474.0
26273	3144.0	2915.0
26276	769.0	528.0
26275	4188.0	3234.0
26278	1584.0	1435.0
26277	3553.0	621.0
26270	706.0	619.0
26285	0.0	2.0
26284	2611.0	1614.0
26287	7.0	1.0
26286	2798.0	5553.0
26289	93.0	101.0
26281	3.0	1.0
26280	2.0	19.0
100507127	0.0	7.0
100507125	2.0	1.0
129025	2.0	6.0
26258	4513.0	3248.0
26257	0.0	1.0
26259	985.0	1774.0
26251	3.0	11.0
168667	1151.0	2.0
26254	2.0	1.0
26253	23.0	2.0
26256	55.0	665.0
144699	792.0	167.0
26255	0.0	0.0
100507114	2.0	0.0
100507113	37.0	42.0
100507118	5.0	12.0
100507117	7.0	14.0
26269	2492.0	1928.0
26268	5657.0	4156.0
201229	554.0	282.0
26261	10.0	31.0
119696	0.0	0.0
26260	3543.0	3367.0
26263	1217.0	2759.0
119694	0.0	0.0
26262	1095.0	600.0
201232	56.0	129.0
119695	0.0	0.0
26267	438.0	347.0
26266	49.0	63.0
119692	0.0	0.0
130074	14146.0	7508.0
129080	49.0	101.0
28899	0.0	0.0
26235	2655.0	1302.0
26238	46.0	313.0
28897	0.0	0.0
28898	0.0	0.0
100750225	8.0	44.0
26239	0.0	0.0
28891	0.0	0.0
28892	0.0	0.0
26230	345.0	317.0
201243	0.0	0.0
28890	0.0	0.0
26232	16.0	146.0
28895	0.0	0.0
26231	149.0	125.0
28896	0.0	0.0
26234	21665.0	3757.0
28893	0.0	0.0
26233	312.0	384.0
28894	0.0	0.0
144638	16.0	14.0
132660	967.0	678.0
26247	1.0	0.0
26246	0.0	0.0
26249	1110.0	187.0
26248	1.0	1.0
100510707	0.0	0.0
201255	366.0	78.0
26240	404.0	284.0
201254	775.0	299.0
26242	0.0	0.0
26245	0.0	0.0
252839	2617.0	8541.0
132671	400.0	2305.0
130013	3.0	19.0
28877	0.0	0.0
28878	0.0	0.0
28875	0.0	0.0
28876	1.0	0.0
201259	0.0	3.0
28879	0.0	0.0
26219	2.0	9.0
492311	1996.0	305.0
168620	1.0	4.0
28870	0.0	2.0
201266	920.0	1825.0
28873	0.0	0.0
28874	0.0	1.0
26212	1.0	24.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	513.0	486.0
26225	3883.0	3164.0
28888	0.0	0.0
26224	5645.0	2844.0
28889	0.0	0.0
26227	17700.0	161781.0
28886	0.0	0.0
26226	24.0	47.0
28887	0.0	0.0
26229	870.0	484.0
26228	12.0	7.0
28880	0.0	0.0
28881	0.0	4.0
28884	0.0	0.0
26220	8.0	123.0
28885	1.0	0.0
26223	0.0	0.0
28882	0.0	1.0
28883	0.0	0.0
492307	27.0	0.0
492303	41.0	54.0
105369550	3.0	4.0
100287114	2.0	5.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	1.0	1.0
5607	1571.0	643.0
5608	489.0	941.0
5609	2268.0	984.0
5600	1700.0	335.0
5601	4082.0	2066.0
5602	6819.0	3481.0
5603	802.0	2880.0
5604	4841.0	1695.0
5605	3423.0	2317.0
5606	2558.0	2491.0
5620	0.0	0.0
5618	622.0	1779.0
5619	0.0	0.0
5610	5981.0	2387.0
5611	6195.0	6625.0
5612	3652.0	2872.0
5613	842.0	2587.0
5616	0.0	0.0
5617	23.0	0.0
105370578	3.0	0.0
5630	13.0	29.0
5631	2276.0	1135.0
166379	662.0	267.0
166378	775.0	614.0
5629	834.0	1119.0
100133941	1627.0	58459.0
5621	9400.0	8756.0
5623	134.0	86.0
5624	2.0	10.0
5625	47.0	8.0
5626	0.0	0.0
5627	3040.0	1418.0
5628	0.0	1.0
5641	5682.0	2473.0
5634	1296.0	4518.0
5635	2981.0	1837.0
100133957	27.0	49.0
5636	1012.0	923.0
5638	1129.0	1040.0
5639	33.0	252.0
5650	198.0	14071.0
5651	2.0	16.0
5652	508.0	13543.0
5653	58.0	2915.0
5644	0.0	0.0
5645	0.0	6.0
5646	1.0	2.0
5648	911.0	3.0
5649	790.0	35.0
100131309	0.0	0.0
5660	99374.0	55766.0
5662	39.0	20.0
5663	5131.0	3496.0
5664	1443.0	1115.0
3002	72.0	14.0
347281	0.0	0.0
100131302	0.0	0.0
3001	109.0	32.0
3000	2.0	21.0
51360	2561.0	1909.0
51362	1858.0	876.0
51361	41.0	917.0
51364	7.0	43.0
100287191	1.0	3.0
51363	956.0	534.0
51366	14286.0	4272.0
89978	507.0	511.0
100287193	0.0	0.0
51365	111.0	53.0
51368	1757.0	4122.0
5654	15252.0	4271.0
5655	55.0	2827.0
51367	1258.0	1425.0
90956	1399.0	1283.0
5657	0.0	1.0
90957	1730.0	1392.0
89970	2166.0	2881.0
5670	0.0	0.0
5671	4.0	0.0
5672	0.0	0.0
347273	17.0	13.0
5673	1.0	0.0
90952	5982.0	866.0
5675	1.0	0.0
347275	0.0	0.0
3013	2.0	61.0
3012	20.0	538.0
3010	0.0	1.0
51371	4934.0	7046.0
3009	1.0	2.0
100287183	0.0	0.0
3008	5.0	9.0
51373	646.0	725.0
3007	1.0	14.0
51372	3557.0	5496.0
51375	1048.0	677.0
3006	1367.0	5006.0
51374	6467.0	18757.0
3005	6771.0	8317.0
51377	2220.0	3639.0
3004	16.0	3.0
3003	36.0	36.0
51379	964.0	894.0
51378	149.0	1.0
5669	2.0	0.0
5680	0.0	0.0
5681	3378.0	1729.0
5682	3344.0	5411.0
5683	1030.0	1358.0
5684	3834.0	3677.0
5685	5526.0	6816.0
347265	2.0	7.0
5686	2798.0	2393.0
3024	0.0	0.0
3021	29224.0	23169.0
3020	1238.0	5945.0
100287177	0.0	0.0
51380	2792.0	1108.0
100287178	0.0	0.0
51382	5426.0	2699.0
100287173	0.0	0.0
51384	0.0	1.0
3018	1.0	5.0
51386	16122.0	9945.0
3017	136.0	2054.0
51385	799.0	291.0
51388	1059.0	2787.0
3015	3584.0	5714.0
100287171	279.0	118.0
3014	411.0	1821.0
5676	0.0	0.0
51389	5558.0	3654.0
5678	1.0	0.0
5690	4788.0	4229.0
5691	3173.0	2927.0
5692	9945.0	17833.0
5693	5570.0	3554.0
347252	30.0	1.0
5694	4119.0	1625.0
5695	6202.0	8253.0
5696	1544.0	2207.0
5697	1.0	0.0
3035	3608.0	1090.0
3034	17.0	8.0
3033	34562.0	9779.0
3032	19061.0	9124.0
3031	8.0	1.0
3030	33355.0	11368.0
51390	5074.0	1623.0
51393	883.0	84.0
3029	3048.0	645.0
3028	3820.0	3516.0
51397	1681.0	680.0
3026	3.0	2.0
51399	1855.0	1374.0
51398	4355.0	8779.0
5687	1337.0	624.0
5688	8831.0	6785.0
5689	9822.0	11829.0
129401	419.0	929.0
347240	53.0	257.0
129402	0.0	0.0
3046	7.0	0.0
3045	7.0	0.0
3044	0.0	0.0
3043	36194.0	108.0
3042	5.0	0.0
3040	4442.0	44.0
374900	586.0	1067.0
3039	135.0	0.0
3038	199.0	63.0
3037	898.0	153.0
374907	85.0	54.0
3036	283.0	14.0
5698	831.0	244.0
5699	430.0	338.0
90990	174.0	82.0
90993	831.0	377.0
3055	253.0	138.0
3054	4091.0	3215.0
3053	38.0	5.0
100287144	0.0	0.0
3052	1449.0	1438.0
3051	0.0	0.0
3050	2.0	1.0
100287140	0.0	0.0
3049	2.0	0.0
3048	6.0	4.0
3047	0.0	0.0
90987	1094.0	1147.0
3060	0.0	0.0
374920	407.0	77.0
3068	9165.0	25140.0
3067	83.0	2.0
374928	282.0	237.0
3066	4465.0	8650.0
3065	2315.0	2601.0
3064	8534.0	1547.0
3062	6.0	5.0
3061	15.0	2.0
3059	1099.0	402.0
3071	419.0	269.0
3070	51.0	291.0
3078	0.0	0.0
3077	997.0	897.0
100287128	0.0	2.0
3075	5768.0	418.0
3074	5210.0	4572.0
3073	3589.0	13141.0
374918	0.0	0.0
3069	52121.0	45240.0
3082	584.0	73.0
3081	7.0	38.0
3080	0.0	0.0
53938	600.0	839.0
28976	5036.0	2126.0
28977	1981.0	4278.0
28974	2699.0	3593.0
100131388	2.0	0.0
3087	540.0	131.0
28978	707.0	1892.0
3084	75.0	2629.0
3083	1.0	0.0
28972	3751.0	7718.0
53940	0.0	0.0
28973	4306.0	1799.0
28970	1991.0	952.0
28971	2493.0	6291.0
53944	1758.0	1220.0
53942	3.0	5.0
53947	824.0	54.0
3093	5095.0	3353.0
3092	4975.0	1064.0
3091	5400.0	3112.0
3090	1242.0	206.0
28987	1858.0	1556.0
28988	6582.0	2361.0
132989	376.0	343.0
100131378	10.0	13.0
3099	14594.0	5962.0
28985	1807.0	1830.0
3098	8119.0	1892.0
28986	1682.0	1426.0
3097	4899.0	1133.0
100507299	18.0	79.0
3096	2042.0	1410.0
100131374	0.0	0.0
28989	693.0	277.0
100507297	331.0	213.0
3094	7004.0	9127.0
337986	0.0	0.0
100131370	0.0	0.0
28983	4.0	144.0
28984	13558.0	3653.0
28981	482.0	963.0
374819	161.0	234.0
26322	0.0	0.0
28982	331.0	1246.0
129303	915.0	1287.0
100131369	20.0	3.0
28954	205.0	481.0
28955	259.0	143.0
28952	916.0	354.0
100131366	3.0	11.0
65944	0.0	0.0
337979	0.0	0.0
28958	2224.0	1590.0
337978	0.0	0.0
28959	1569.0	649.0
337977	0.0	0.0
28956	1374.0	1440.0
337976	0.0	0.0
28957	777.0	277.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	3263.0	5860.0
337980	0.0	0.0
51300	3287.0	3638.0
51302	411.0	4438.0
89910	4635.0	3741.0
51301	126.0	11.0
51304	6817.0	5987.0
51303	293.0	3281.0
51306	2670.0	1644.0
51305	0.0	0.0
51308	499.0	25.0
51307	4022.0	3331.0
51309	2411.0	2828.0
130340	27.0	59.0
100131358	1.0	1.0
28965	87.0	54.0
28966	364.0	319.0
26301	322.0	354.0
337969	0.0	0.0
28964	3291.0	1484.0
