id	98921931-2f32-470d-97ae-824716d1c034	f6466e05-5aea-4d32-a97a-c65589f327e2
646526	0.0	0.0
100463289	1.0	0.0
84322	0.0	0.0
84321	147.0	321.0
100499227	10.0	25.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	0.0	1.0
127495	35.0	118.0
84309	499.0	2849.0
84317	1596.0	3817.0
84316	538.0	937.0
84319	923.0	722.0
84318	318.0	283.0
84313	1259.0	2809.0
84312	511.0	571.0
84315	216.0	377.0
84314	353.0	538.0
646538	1.0	1.0
343069	0.0	2.0
84311	2758.0	2159.0
84310	819.0	3362.0
343068	0.0	0.0
343066	1.0	0.0
100996939	106.0	179.0
23386	5155.0	9401.0
23387	2377.0	9459.0
23389	10249.0	16107.0
441400	3.0	4.0
100996930	3.0	27.0
201853	75.0	2652.0
23380	1225.0	1195.0
23381	2491.0	5539.0
23382	1672.0	2871.0
23383	2579.0	5618.0
23384	1237.0	1824.0
23385	6105.0	9762.0
106866914	0.0	0.0
84342	955.0	1099.0
106866913	3.0	12.0
84343	1141.0	2155.0
60370	1986.0	260.0
84340	1489.0	3186.0
106866915	0.0	0.0
646567	0.0	3.0
100996928	2.0	3.0
23397	27.0	195.0
23398	1593.0	2269.0
23399	3955.0	3041.0
23390	3354.0	3395.0
23392	12909.0	13499.0
84335	1936.0	2723.0
23394	5732.0	14743.0
84334	1046.0	1193.0
23395	709.0	1935.0
84337	1067.0	2156.0
84336	747.0	2957.0
23396	1408.0	3754.0
60386	192.0	170.0
84331	294.0	2479.0
60385	33.0	9.0
84330	168.0	530.0
84333	5611.0	3480.0
84332	9.0	144.0
152485	1323.0	4811.0
646575	0.0	0.0
646572	9.0	12.0
343045	0.0	0.0
646577	0.0	0.0
646576	29.0	15.0
23365	9837.0	16205.0
23366	215.0	1024.0
23367	9441.0	13232.0
23368	1088.0	3279.0
23369	7997.0	15028.0
23360	2723.0	6090.0
23361	976.0	6424.0
140432	0.0	3.0
23362	1121.0	30663.0
23363	1965.0	2390.0
84364	3729.0	7268.0
84366	0.0	0.0
84365	1077.0	2200.0
343035	1.0	12.0
139452	1.0	1.0
646583	0.0	0.0
23376	3587.0	4402.0
23378	853.0	1268.0
23379	3156.0	5352.0
646581	0.0	0.0
23370	126.0	421.0
23371	18355.0	6244.0
23373	599.0	1739.0
100499261	0.0	1.0
646597	0.0	0.0
646595	15.0	19.0
100499258	0.0	0.0
23344	23138.0	6577.0
23345	8652.0	4995.0
201895	5913.0	19825.0
23347	4090.0	5346.0
646592	0.0	1.0
23348	4420.0	8209.0
23349	79.0	27.0
140453	0.0	0.0
23341	1589.0	4364.0
140456	2.0	1.0
140458	8.0	3.0
100499252	3.0	16.0
140459	591.0	1575.0
100499251	0.0	0.0
23353	7906.0	11909.0
23354	425.0	928.0
23355	1820.0	3194.0
23357	1112.0	3256.0
23358	5174.0	9257.0
23359	22.0	12.0
140460	1021.0	1741.0
140461	2011.0	2625.0
140462	230.0	125.0
23350	5345.0	9405.0
140464	0.0	0.0
23351	3728.0	11030.0
140465	602.0	1304.0
23352	7977.0	14014.0
140467	1781.0	1848.0
140468	0.0	1.0
140469	30.0	221.0
84376	5618.0	4997.0
2702	975.0	748.0
2701	774.0	427.0
2700	2.0	6.0
2709	14.0	18.0
2707	12.0	12.0
2706	26.0	1319.0
2705	57.0	85.0
2703	0.0	0.0
345651	0.0	1.0
2712	0.0	0.0
106866981	0.0	0.0
2710	166.0	1639.0
106866980	0.0	0.0
2719	16607.0	1666.0
2717	557.0	871.0
50964	0.0	2.0
345643	0.0	477.0
345645	0.0	0.0
286826	348.0	515.0
286827	54.0	354.0
286828	0.0	0.0
59307	471.0	2408.0
2720	1545.0	5095.0
2729	5078.0	4065.0
100500737	0.0	3.0
345630	4.0	4.0
2735	48.0	208.0
2734	11118.0	10919.0
2733	2070.0	3783.0
2732	0.0	0.0
2731	53.0	7.0
2730	1410.0	1393.0
2739	5536.0	7641.0
2738	381.0	541.0
2737	2868.0	8181.0
2736	196.0	417.0
106144534	0.0	6.0
106144535	3.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	2.0
106144531	0.0	0.0
106144532	9.0	9.0
106144533	0.0	0.0
2746	9417.0	15649.0
2745	905.0	3109.0
2744	4217.0	2768.0
2743	1068.0	627.0
60314	1478.0	1614.0
2742	1.0	0.0
60313	6042.0	11639.0
106144527	0.0	0.0
2741	0.0	0.0
259217	1835.0	592.0
60312	2155.0	3748.0
106144528	5.0	1.0
2740	28.0	8.0
106144529	2.0	8.0
259215	0.0	1.0
2749	79.0	118.0
345611	6.0	5.0
50999	6539.0	6140.0
2747	256.0	142.0
259236	34.0	18.0
2760	3346.0	5472.0
106144524	0.0	4.0
259234	0.0	0.0
106144526	1.0	4.0
259232	197.0	182.0
259230	1960.0	5014.0
59339	1892.0	1943.0
59338	1745.0	2886.0
59335	0.0	0.0
2752	136748.0	29643.0
59336	0.0	0.0
2750	0.0	0.0
2771	12506.0	15137.0
59342	4780.0	5783.0
59341	133.0	142.0
2770	11380.0	370.0
59344	3.0	4.0
59343	2820.0	5385.0
59340	13.0	13.0
84306	214.0	186.0
2768	3798.0	6155.0
2767	2627.0	4645.0
59349	1897.0	3292.0
84305	744.0	1708.0
2766	120.0	103.0
2765	0.0	0.0
84307	1986.0	4632.0
84302	518.0	116.0
2764	3141.0	9494.0
59345	1586.0	1967.0
84301	4402.0	8682.0
2762	375.0	1178.0
84304	308.0	1089.0
59348	445.0	968.0
84303	223.0	346.0
59347	1.0	0.0
2761	0.0	0.0
84300	400.0	1416.0
646508	0.0	0.0
2769	102.0	218.0
646507	0.0	0.0
646520	3.0	0.0
2782	17643.0	25197.0
59353	141.0	50.0
2781	1024.0	362.0
59352	315.0	319.0
2780	0.0	0.0
59351	2.0	15.0
59350	2.0	19.0
2779	0.0	0.0
2778	50207.0	44640.0
2777	26.0	134.0
2776	10015.0	10272.0
2775	110.0	206.0
2774	1338.0	348.0
2773	3770.0	5922.0
60343	1126.0	1621.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	27.0	71.0
100379584	0.0	0.0
2792	0.0	0.0
2791	6898.0	1113.0
2790	406.0	303.0
105369316	0.0	0.0
2789	0.0	0.0
2788	741.0	973.0
2787	1938.0	5425.0
2786	118.0	27.0
441194	176.0	537.0
2785	6.0	24.0
2784	17.0	38.0
2783	4866.0	13972.0
441191	471.0	894.0
100129622	0.0	2.0
100130606	0.0	0.0
286410	2551.0	2090.0
100130603	0.0	0.0
286411	81.0	2.0
100130600	260.0	891.0
100379571	211.0	325.0
441177	0.0	0.0
2799	20592.0	13624.0
2798	5.0	14.0
2797	2.0	10.0
2796	42.0	92.0
2794	1783.0	2443.0
100129611	0.0	0.0
100129606	0.0	5.0
286423	1.0	1.0
100129604	0.0	0.0
286430	1.0	4.0
105369343	3.0	6.0
286436	0.0	0.0
100379592	5.0	14.0
441154	1.0	3.0
441151	0.0	11.0
441150	121.0	79.0
191585	5.0	11.0
105370357	0.0	0.0
441133	0.0	4.0
100142659	2.0	19.0
100379564	1.0	3.0
441168	47.0	402.0
441166	11.0	7.0
101730217	1.0	1.0
441161	6.0	2.0
441160	3.0	24.0
646498	0.0	0.0
441108	312.0	787.0
23562	2.0	6.0
23563	3.0	3.0
359948	8669.0	16619.0
23564	2421.0	3847.0
23566	46.0	19.0
100130693	3.0	6.0
23567	473.0	1321.0
23568	455.0	324.0
23569	3.0	2.0
23560	1676.0	2702.0
286494	4.0	6.0
286495	616.0	1695.0
286499	6.0	18.0
100130687	0.0	0.0
23576	1482.0	3939.0
117608	462.0	674.0
100129690	1.0	0.0
100129696	28.0	19.0
100129692	0.0	2.0
100129694	0.0	0.0
23548	856.0	809.0
23549	2639.0	4297.0
100130677	0.0	6.0
100130676	0.0	0.0
23541	185.0	2472.0
23542	51.0	777.0
23543	7265.0	8112.0
130612	61.0	99.0
23544	10.0	79.0
130617	518.0	721.0
100130671	0.0	0.0
23545	977.0	1962.0
441124	173.0	545.0
23546	2.0	4.0
441123	1.0	0.0
23547	6.0	89.0
441131	0.0	1.0
23559	414.0	1537.0
23551	182.0	585.0
23552	187.0	877.0
23553	3.0	5.0
23554	858.0	1684.0
23555	3657.0	9057.0
100130660	3.0	1.0
23556	1641.0	4210.0
23557	1831.0	1546.0
23558	10437.0	5481.0
23550	551.0	13022.0
23526	482.0	1919.0
23527	4161.0	4805.0
23528	1535.0	3488.0
286442	0.0	9.0
23529	87.0	482.0
129642	674.0	21611.0
286444	16.0	23.0
100129669	0.0	2.0
100463482	14.0	4.0
23520	0.0	0.0
23521	60881.0	63154.0
23522	3086.0	8170.0
23523	1799.0	3936.0
23524	30923.0	110509.0
359996	0.0	0.0
115004	260.0	335.0
100129664	0.0	0.0
100463487	15.0	4.0
100463486	73.0	27.0
100463489	0.0	1.0
100463488	25.0	9.0
100129662	59.0	12.0
286451	4177.0	6765.0
23538	0.0	0.0
23539	11.0	75.0
23530	5433.0	3155.0
23531	16661.0	506.0
100130640	0.0	0.0
23532	22.0	648.0
23533	123.0	512.0
359997	2.0	0.0
23534	3324.0	6348.0
23536	794.0	1424.0
100463498	222.0	57.0
100129654	9.0	6.0
286460	64.0	108.0
100129650	1.0	2.0
23504	135.0	21.0
100499416	0.0	0.0
23505	4185.0	6888.0
100499417	0.0	0.0
23506	2815.0	4318.0
286464	5.0	613.0
100130637	0.0	0.0
23507	1568.0	2154.0
100130636	0.0	0.0
23508	195.0	3409.0
23509	3798.0	7233.0
286467	22.0	47.0
100129647	0.0	0.0
100130631	0.0	0.0
23500	4050.0	801.0
100499418	0.0	0.0
23503	2359.0	6051.0
100129641	1.0	17.0
100129640	0.0	0.0
286472	0.0	3.0
23515	3249.0	5263.0
345275	2068.0	5.0
100499405	282.0	140.0
23516	4191.0	3306.0
23517	4611.0	5512.0
100130626	0.0	0.0
23518	1702.0	2457.0
102465752	0.0	0.0
23519	0.0	0.0
345274	373.0	45.0
100130621	49.0	129.0
23510	2787.0	3053.0
23511	1972.0	3872.0
23512	2350.0	4155.0
23513	1154.0	3801.0
23514	2684.0	3721.0
100129631	1.0	0.0
129607	352.0	245.0
129563	802.0	1766.0
431704	0.0	4.0
117579	0.0	0.0
130557	215.0	932.0
431705	1.0	8.0
431707	1.0	0.0
129560	0.0	0.0
117583	2705.0	1347.0
84449	913.0	1218.0
84448	105.0	122.0
117584	686.0	2335.0
84445	2427.0	3836.0
84444	517.0	1666.0
84447	3599.0	5435.0
84446	41.0	470.0
84441	4008.0	1393.0
84440	138.0	3448.0
84443	11.0	720.0
646405	53.0	16.0
646409	0.0	1.0
117581	2048.0	87.0
130560	1.0	0.0
646424	19.0	251.0
84437	861.0	819.0
84439	155.0	189.0
60489	303.0	737.0
60488	2479.0	4045.0
84433	57.0	562.0
60487	671.0	759.0
84436	876.0	1526.0
84435	0.0	0.0
60485	4786.0	7623.0
60484	4.0	6.0
84432	13.0	1.0
60482	1.0	0.0
60481	22625.0	27919.0
130576	57.0	1312.0
130574	89.0	1959.0
84467	13.0	17.0
84466	215.0	88.0
60496	2009.0	3454.0
60495	437.0	22.0
60494	19.0	29.0
84465	16.0	29.0
84464	289.0	1145.0
60493	783.0	1080.0
60492	2143.0	1840.0
60491	714.0	1217.0
60490	240.0	444.0
84461	522.0	1002.0
84460	1648.0	3787.0
646442	0.0	19.0
129530	17.0	58.0
129531	592.0	1255.0
130589	723.0	991.0
201501	760.0	5356.0
84456	777.0	611.0
84455	372.0	630.0
84458	1123.0	3041.0
84457	31.0	37.0
84450	1347.0	2600.0
646457	1.0	2.0
100500870	1.0	1.0
100500872	0.0	0.0
201514	362.0	527.0
201516	15.0	7.0
646450	66.0	77.0
23480	1232.0	2318.0
105416157	50.0	221.0
23481	1415.0	1961.0
23483	1198.0	1405.0
23484	2129.0	3346.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	1.0	0.0
646467	2.0	2.0
100500860	0.0	0.0
96459	2376.0	4347.0
100500861	0.0	0.0
23498	396.0	220.0
23499	17198.0	37538.0
23491	138.0	57.0
23492	4044.0	1986.0
23493	297.0	281.0
23495	16.0	43.0
100500862	0.0	0.0
100500863	0.0	8.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	21.0	73.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	2.0	0.0
23463	3866.0	5527.0
394217	0.0	0.0
23464	197.0	195.0
130535	1390.0	1714.0
23466	3014.0	6276.0
23467	516.0	667.0
23468	5546.0	15990.0
23469	9703.0	9393.0
2801	3283.0	7164.0
2800	1573.0	3486.0
23460	4612.0	535.0
23461	3311.0	1115.0
23462	1084.0	956.0
100500895	4.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	1643.0	4184.0
100500898	0.0	0.0
2805	1060.0	1712.0
100500899	0.0	0.0
2804	9889.0	27184.0
2803	10614.0	18487.0
2802	3221.0	7724.0
130540	52.0	137.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	1.0	0.0
23474	746.0	1125.0
23475	145.0	539.0
23476	3164.0	7382.0
23478	7611.0	5911.0
23479	6385.0	3667.0
646480	8.0	0.0
2812	0.0	0.0
2811	27.0	102.0
2810	213.0	1056.0
23471	11438.0	12052.0
23473	3149.0	3581.0
100500884	0.0	0.0
2819	56755.0	168.0
100500885	0.0	0.0
84498	2892.0	5032.0
100500886	0.0	0.0
2817	837.0	3337.0
100500888	0.0	0.0
2815	0.0	0.0
100500889	3.0	4.0
2814	10.0	16.0
2813	6.0	20879.0
2823	341.0	123.0
2822	361.0	35.0
2821	19702.0	13331.0
100500839	0.0	0.0
2820	3224.0	9177.0
201562	13863.0	4278.0
100379623	0.0	2.0
2829	29.0	148.0
100500831	0.0	0.0
2828	361.0	188.0
2827	39.0	21.0
100500833	0.0	8.0
2826	78.0	18.0
100500834	0.0	0.0
2825	101.0	69.0
100500835	1.0	0.0
2824	1803.0	791.0
100500836	0.0	0.0
727699	2.0	0.0
2834	2.0	1.0
100500826	0.0	0.0
2833	34.0	215.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	2.0
2831	0.0	0.0
100500829	0.0	0.0
60401	365.0	495.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	31.0	7.0
100500822	0.0	0.0
2837	2.0	1.0
100500823	1.0	2.0
100500824	0.0	0.0
2835	57.0	7.0
100500825	0.0	0.0
100500850	15.0	38.0
2845	4.0	15.0
100500859	0.0	0.0
2844	1.0	0.0
2843	4.0	6.0
2842	5.0	14.0
2841	5.0	64.0
60412	4126.0	6714.0
2840	43.0	27.0
100500851	0.0	0.0
100500854	15.0	14.0
2849	3.0	0.0
100500855	0.0	0.0
2848	1.0	2.0
394261	3.0	0.0
2847	3.0	16.0
347933	0.0	0.0
100500857	0.0	0.0
2846	74.0	70.0
100500858	0.0	0.0
394263	0.0	0.0
2856	0.0	6.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	0.0	10.0
201595	8739.0	15334.0
2852	685.0	240.0
2850	226.0	321.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	1.0
2859	21.0	189.0
100500846	0.0	0.0
2857	2438.0	537.0
100500847	0.0	0.0
2870	839.0	1847.0
107105261	0.0	0.0
2867	276.0	8.0
107105265	0.0	0.0
60437	59.0	42.0
2866	2.0	0.0
107105264	0.0	1.0
60436	844.0	1708.0
2865	26.0	0.0
107105263	1.0	2.0
2864	0.0	0.0
107105262	0.0	0.0
2863	20.0	292.0
2862	1.0	7.0
2861	219.0	174.0
347918	359.0	1185.0
107105266	0.0	2.0
2869	1523.0	1018.0
2868	263.0	309.0
2880	1.0	1.0
60439	0.0	0.0
107105254	0.0	1.0
2878	110589.0	797.0
2877	16.0	33.0
107105253	10.0	33.0
2876	6889.0	4599.0
2875	775.0	165.0
2874	96.0	208.0
2873	2482.0	4074.0
2872	13389.0	22131.0
107105256	0.0	0.0
2871	2.0	4.0
347902	2203.0	1840.0
107105259	0.0	0.0
2879	23530.0	8510.0
727682	0.0	0.0
727684	0.0	4.0
2892	238.0	56.0
2891	31.0	1683.0
2890	209.0	15.0
727686	0.0	1.0
84419	9.0	1047.0
2889	4681.0	4733.0
100500815	0.0	0.0
2888	166.0	45.0
100500816	0.0	0.0
2887	2868.0	1682.0
100500817	0.0	0.0
2886	182.0	1186.0
100500818	0.0	0.0
2885	4915.0	12485.0
100500819	1.0	1.0
2884	3.0	0.0
2882	450.0	369.0
100642175	29.0	6.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	1.0	9.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	24.0	9.0
2899	78.0	140.0
84418	2995.0	1138.0
2898	13.0	24.0
60468	461.0	357.0
84417	1210.0	164.0
2897	9.0	178.0
2896	5527.0	14123.0
60467	0.0	0.0
100500808	0.0	0.0
2895	6.0	0.0
100500809	0.0	0.0
2894	301.0	137.0
2893	279.0	669.0
100500801	0.0	0.0
100500802	12.0	54.0
100500803	0.0	0.0
23603	5251.0	2814.0
100129507	1.0	0.0
23604	3747.0	1722.0
23605	0.0	0.0
23606	2.0	1.0
23607	3062.0	6596.0
23608	5602.0	12315.0
23609	1809.0	2000.0
286527	9.0	9.0
286528	0.0	0.0
23600	75.0	160.0
23601	10.0	168.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	0.0
23614	0.0	1.0
23615	1.0	10.0
23616	131.0	584.0
286530	145.0	397.0
23617	0.0	0.0
23619	3.0	2.0
23612	3562.0	1024.0
23613	1998.0	7423.0
286544	28.0	150.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	1.0
441273	3.0	12.0
100463528	0.0	0.0
441272	324.0	470.0
100379667	0.0	0.0
100288998	1.0	0.0
441263	17.0	112.0
441261	0.0	3.0
100288984	0.0	1.0
441295	66.0	48.0
441294	2.0	26.0
100463500	2.0	1.0
100288979	0.0	0.0
286512	7.0	8.0
286514	0.0	0.0
60625	551.0	1095.0
441282	21.0	29.0
646377	0.0	0.0
100130579	1.0	1.0
646379	0.0	0.0
646378	0.0	1.0
23683	4173.0	1890.0
404281	49.0	103.0
100130572	0.0	0.0
646370	0.0	1.0
23682	93.0	776.0
100129587	0.0	0.0
100129583	576.0	1097.0
100129584	1.0	0.0
441218	0.0	0.0
100130566	2.0	5.0
100130564	0.0	0.0
100130562	1016.0	2467.0
100130561	58.0	140.0
441212	190.0	91.0
646382	0.0	0.0
100129570	0.0	0.0
404266	16.0	1789.0
100130557	26.0	111.0
100130555	0.0	0.0
646390	0.0	0.0
441246	21.0	19.0
23666	130.0	78.0
23667	0.0	0.0
646392	0.0	0.0
23668	0.0	3.0
441251	0.0	3.0
441250	88.0	223.0
23660	716.0	2070.0
100129564	0.0	0.0
100129566	1.0	0.0
100129561	0.0	0.0
100130549	2.0	0.0
130500	0.0	0.0
100129557	0.0	0.0
23673	8158.0	3953.0
441238	14.0	10.0
130502	222.0	532.0
23676	1.0	2.0
130507	6044.0	5931.0
23677	2565.0	14405.0
441234	0.0	94.0
23678	598.0	781.0
23679	0.0	0.0
23670	5039.0	5085.0
23671	9.0	7.0
100129556	0.0	0.0
100129555	0.0	3.0
23647	1065.0	6096.0
23648	3090.0	4151.0
100130539	24.0	2.0
23649	449.0	950.0
129521	0.0	0.0
100130535	3.0	0.0
23640	488.0	1265.0
23641	1271.0	1725.0
23642	1438.0	2802.0
23643	219.0	253.0
23644	1271.0	2622.0
23645	5867.0	4323.0
23646	5785.0	8142.0
100129543	10.0	75.0
23658	1173.0	2987.0
23659	658.0	893.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	2.0	0.0
100130522	95.0	279.0
23650	1879.0	1704.0
23654	4824.0	13526.0
23657	126.0	165.0
117532	41.0	3.0
117531	20.0	9.0
100130519	74.0	30.0
23625	702.0	878.0
23626	0.0	0.0
23627	29.0	523.0
100130514	0.0	1.0
441208	11.0	6.0
23620	16.0	20.0
23621	3041.0	2118.0
23623	811.0	3347.0
23624	45.0	650.0
23636	1666.0	4429.0
23637	4100.0	5719.0
23639	127.0	1459.0
100129515	0.0	1.0
23630	70.0	0.0
23632	17.0	51.0
23633	4516.0	7571.0
23635	3068.0	5770.0
100129512	0.0	0.0
404201	667.0	216.0
404203	3.0	1.0
129446	0.0	2.0
404204	0.0	0.0
84569	0.0	0.0
60598	21.0	45.0
84561	107.0	710.0
60592	3242.0	8987.0
84560	0.0	0.0
648947	5.0	4.0
646300	10.0	38.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	239.0	215.0
727736	0.0	0.0
84559	0.0	0.0
84557	721.0	440.0
84553	95.0	629.0
84552	632.0	699.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	1.0
201617	2.0	4.0
100499457	0.0	0.0
727764	2.0	19.0
102465669	0.0	0.0
102465668	2.0	1.0
646309	146.0	468.0
201627	2085.0	3043.0
646324	12.0	42.0
201626	1338.0	2678.0
727758	54.0	351.0
201625	32.0	618.0
648980	0.0	1.0
84572	2039.0	4872.0
646316	0.0	0.0
84570	584.0	24.0
345462	192.0	249.0
102465689	6.0	0.0
102465688	0.0	0.0
646330	0.0	7.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	5754.0	17859.0
727701	7.0	2.0
727703	0.0	1.0
727704	0.0	1.0
201633	44.0	657.0
2900	19.0	62.0
2908	16865.0	2718.0
2907	12999.0	11805.0
2906	16.0	43.0
2905	20.0	23.0
2904	225.0	6.0
2903	52.0	122.0
345456	0.0	0.0
2902	5.0	861.0
2901	56.0	107.0
406894	2.0	0.0
406893	0.0	0.0
406896	6.0	15.0
406895	0.0	0.0
406898	0.0	0.0
646348	1.0	2.0
406897	0.0	0.0
102465695	0.0	0.0
646346	4.0	0.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	4.0
406892	0.0	0.0
406891	0.0	1.0
2911	11.0	6.0
201651	42.0	8.0
2919	43.0	26.0
2918	1.0	42.0
102465691	0.0	0.0
2917	5.0	19.0
2916	10.0	8.0
2915	1.0	2.0
2914	4.0	37.0
2913	3.0	15.0
2912	11.0	29.0
404220	25.0	39.0
406883	0.0	0.0
406882	0.0	0.0
406885	2.0	0.0
406884	0.0	0.0
646359	0.0	13.0
406887	0.0	0.0
406886	23.0	35.0
406889	0.0	1.0
406888	2.0	4.0
23584	69.0	86.0
23585	5980.0	8490.0
23586	1265.0	2191.0
23587	1222.0	936.0
23588	2747.0	4860.0
23589	2082.0	2086.0
406881	3.0	0.0
2922	25.0	187.0
2921	58.0	20.0
2920	1517.0	129.0
23580	5874.0	3421.0
23581	0.0	3.0
23582	3479.0	2763.0
23583	840.0	2211.0
404217	20.0	513.0
2928	0.0	0.0
2926	5278.0	6845.0
2925	15.0	858.0
2923	9758.0	23948.0
646366	0.0	2.0
345430	0.0	1.0
406875	0.0	0.0
404216	0.0	18.0
23595	1991.0	2613.0
23596	155.0	416.0
23597	1370.0	912.0
96597	9.0	50.0
23598	1741.0	4888.0
100130584	0.0	0.0
100130581	186.0	314.0
646360	1.0	149.0
129450	406.0	929.0
130429	0.0	0.0
2932	3355.0	8699.0
2931	2052.0	3502.0
23590	126.0	191.0
100129591	3.0	12.0
23591	3.0	3.0
23592	1974.0	2668.0
23593	14809.0	4857.0
23594	14.0	65.0
727708	0.0	1.0
100499485	0.0	1.0
100129597	0.0	0.0
100499483	71.0	153.0
2939	1.0	0.0
2938	11.0	7.0
2937	1318.0	2487.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	1571.0	8356.0
2935	6635.0	20473.0
2934	136322.0	13356.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	1459.0	2064.0
60506	0.0	1.0
2944	7.0	5.0
2942	0.0	0.0
2941	1354.0	604.0
2940	1.0	8.0
2949	1269.0	151.0
2948	1139.0	1236.0
2947	2037.0	4656.0
2946	1851.0	2750.0
60526	906.0	1288.0
2954	853.0	2758.0
2953	0.0	3.0
2951	0.0	0.0
2950	6559.0	15625.0
2959	1220.0	1797.0
2958	1371.0	1635.0
2957	3904.0	5107.0
2956	2784.0	3766.0
100288948	0.0	0.0
60529	511.0	203.0
60528	2819.0	2127.0
2966	55.0	87.0
84504	0.0	0.0
2965	2385.0	2770.0
84503	357.0	551.0
2964	2.0	7.0
2963	807.0	1362.0
2962	2359.0	5481.0
2961	1724.0	1191.0
84502	27.0	43.0
2960	512.0	1117.0
84501	132.0	448.0
2969	3477.0	8413.0
2968	84.0	174.0
2967	1465.0	2421.0
2980	0.0	0.0
2977	1722.0	644.0
2976	1931.0	4497.0
2975	3032.0	18825.0
2974	11.0	16.0
2972	712.0	3583.0
2971	4441.0	7447.0
2970	67.0	118.0
2979	26.0	60.0
2978	0.0	4.0
154442	17.0	3.0
2990	3056.0	6834.0
225689	12.0	1416.0
84519	46.0	149.0
84518	32.0	51.0
60559	5388.0	8081.0
100500914	0.0	0.0
2987	2483.0	4360.0
60558	1583.0	2734.0
84525	76.0	1133.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	1.0
100500916	0.0	0.0
84527	1023.0	1174.0
100500917	0.0	1.0
2984	140.0	84.0
84522	1942.0	1916.0
100500918	0.0	0.0
2983	1232.0	1133.0
100500919	0.0	0.0
84524	511.0	1029.0
2982	2140.0	7276.0
2981	0.0	0.0
84520	220.0	1028.0
100500910	0.0	0.0
100500911	0.0	1.0
2989	0.0	7.0
100500913	0.0	0.0
2999	39.0	207.0
84515	730.0	882.0
100500903	0.0	0.0
2998	1603.0	3.0
84514	872.0	2734.0
100500904	4.0	7.0
2997	4509.0	2860.0
84517	143.0	57.0
100500905	0.0	0.0
84516	3229.0	10139.0
2996	60.0	18.0
100500906	0.0	0.0
2995	5861.0	720.0
2994	0.0	0.0
100500908	0.0	1.0
84513	1127.0	3438.0
2993	1.0	0.0
100500909	0.0	0.0
2992	1613.0	2242.0
60561	959.0	1753.0
60560	854.0	1938.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	1.0
154467	98.0	436.0
130497	1164.0	283.0
84548	606.0	862.0
84547	303.0	281.0
100500938	1.0	2.0
84549	816.0	1115.0
84546	0.0	0.0
84545	2148.0	2189.0
84542	622.0	869.0
84541	63.0	195.0
727795	31.0	64.0
84529	318.0	176.0
84536	77.0	220.0
84539	0.0	1.0
84532	881.0	8286.0
84530	0.0	2.0
23729	244.0	194.0
201288	0.0	0.0
201283	736.0	756.0
23738	0.0	6.0
23731	10021.0	11200.0
23732	71.0	81.0
201299	0.0	13.0
201292	711.0	1161.0
201294	222.0	573.0
23704	1170.0	1992.0
23705	1231.0	2601.0
23708	786.0	758.0
252840	1.0	0.0
252841	3.0	4.0
100288897	1.0	1592.0
23710	7816.0	1869.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	2.0	5.0
100288861	0.0	0.0
84701	193.0	51.0
252884	216.0	846.0
84700	19.0	34.0
129841	0.0	0.0
94086	12.0	8.0
117854	233.0	320.0
100130450	0.0	2.0
154807	13600.0	5605.0
100129460	111.0	144.0
359710	0.0	0.0
94081	983.0	1712.0
115201	623.0	921.0
100129468	0.0	0.0
100129464	1.0	8.0
286256	5.0	99.0
286257	231.0	1230.0
100129459	4.0	1.0
100130447	0.0	0.0
129831	327.0	1006.0
