id	6a12fc1f-9ef6-48fb-8706-f7d82b86407b	73a8acb0-feba-4c0d-b67a-a1f26d046b0b
100846996	0.0	0.0
100132142	1.0	1.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	1.0
100132159	8.0	11.0
107063536	0.0	0.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	5.0	3.0
399804	114.0	154.0
399806	0.0	3.0
100132163	7.0	11.0
100132166	0.0	0.0
100132169	8.0	3.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	1049.0	814.0
399814	0.0	0.0
100132173	0.0	0.0
338917	2.0	0.0
387804	12.0	12.0
375850	0.0	0.0
387837	3.0	1.0
387836	1.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	5.0	2.0
133789	2.0	1.0
101928840	16.0	3.0
100421008	0.0	0.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	0.0
613212	0.0	0.0
100506495	403.0	197.0
101928846	20.0	8.0
387856	40.0	166.0
387853	0.0	0.0
613209	0.0	0.0
121793	8.0	7.0
145767	84.0	91.0
100073347	7.0	3.0
399857	0.0	1.0
100421018	0.0	0.0
145781	24.0	13.0
613204	0.0	1.0
387845	32.0	24.0
145773	234.0	190.0
170712	0.0	0.0
387841	142.0	129.0
100134713	118.0	143.0
387849	27.0	32.0
157773	172.0	89.0
399823	32.0	368.0
131149	0.0	0.0
157777	51.0	58.0
399829	0.0	1.0
101928869	0.0	0.0
399827	0.0	0.0
4904	18355.0	18389.0
4905	2313.0	2353.0
4907	2357.0	3410.0
4908	29.0	77.0
4909	58.0	70.0
145788	123.0	104.0
4900	413.0	1114.0
4901	262.0	230.0
4902	7.0	24.0
155100	3.0	3.0
157769	3426.0	3657.0
399839	0.0	0.0
4914	12.0	5.0
4915	37145.0	34386.0
387867	17.0	14.0
4916	285.0	806.0
4917	10.0	3.0
4919	75.0	177.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	740.0	677.0
50507	65.0	362.0
399888	376.0	212.0
100421046	0.0	0.0
50506	25773.0	48763.0
100421047	2.0	0.0
50509	690.0	1315.0
50508	0.0	0.0
157713	0.0	1.0
100506457	3.0	1.0
133746	3404.0	3611.0
100506451	382.0	525.0
4925	7765.0	5940.0
4926	17418.0	20155.0
4927	3049.0	2487.0
4928	8830.0	8558.0
4929	1203.0	2657.0
387895	5.0	7.0
387893	3162.0	2806.0
50512	487.0	898.0
50511	24.0	63.0
4920	2602.0	714.0
4921	3769.0	2464.0
50514	1.0	0.0
4922	115.0	8.0
4923	2.0	1.0
4924	21229.0	21409.0
50515	951.0	1676.0
100421045	4.0	2.0
100421057	0.0	1.0
100421058	0.0	0.0
100506443	3.0	2.0
387890	5225.0	2256.0
157708	5.0	2.0
4938	590.0	665.0
4939	1181.0	1760.0
387885	29.0	29.0
387882	181.0	356.0
4931	1278.0	1068.0
100421055	1.0	2.0
4935	144.0	120.0
100506475	0.0	0.0
157739	34.0	14.0
4947	7257.0	8865.0
4948	637.0	295.0
145741	6.0	48.0
100132100	0.0	0.0
101928827	1.0	0.0
100132101	1.0	0.0
100132103	0.0	1.0
100132104	0.0	0.0
169714	1763.0	1714.0
4940	1193.0	1555.0
145748	435.0	573.0
4942	6937.0	4885.0
4943	1385.0	1461.0
4946	24536.0	23776.0
399876	19.0	17.0
100506465	1.0	0.0
157724	0.0	0.0
100506469	983.0	675.0
131118	1665.0	1457.0
100506462	37.0	40.0
4958	1013.0	726.0
100132116	27.0	133.0
4951	0.0	0.0
100421072	1.0	1.0
4952	4249.0	3280.0
4953	7256.0	17114.0
399881	1.0	1.0
100421075	1.0	0.0
4954	3.0	3.0
4956	1.0	1.0
4957	1908.0	2327.0
100847022	0.0	0.0
100847023	0.0	1.0
100847020	0.0	0.0
286887	0.0	0.0
100847021	0.0	0.0
100847026	0.0	2.0
100847027	0.0	0.0
100847024	0.0	2.0
259266	108.0	27.0
100847025	0.0	0.0
100847028	6.0	3.0
100847029	0.0	0.0
4969	1536.0	1588.0
2306	16.0	69.0
2305	162.0	77.0
2304	18020.0	10145.0
2303	156.0	324.0
2302	200.0	193.0
284217	2101.0	1812.0
2301	0.0	1.0
2300	28.0	147.0
284215	1.0	0.0
2309	3524.0	4311.0
4967	16916.0	12049.0
2308	7344.0	5413.0
4968	1134.0	1712.0
2307	86.0	323.0
100847030	1.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	18533.0	7588.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	2.0	2.0
100847036	0.0	0.0
100862664	0.0	0.0
100862665	1.0	1.0
100847039	1.0	0.0
100862666	0.0	0.0
2317	24896.0	18290.0
2316	28713.0	71211.0
2315	40.0	34.0
2314	7690.0	11831.0
100862662	0.0	1.0
2313	1962.0	2939.0
284207	2527.0	5884.0
2312	49.0	60.0
2311	3.0	2.0
2310	57.0	31.0
284203	1.0	0.0
4973	306.0	393.0
4974	34.0	24.0
4975	1.0	0.0
4976	4408.0	3284.0
2319	5780.0	7068.0
4978	16.0	192.0
2318	1379.0	1715.0
100847040	0.0	0.0
100847041	1.0	0.0
4990	0.0	0.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	2.0
4993	5.0	3.0
100847043	0.0	0.0
2331	10915.0	6307.0
100862678	0.0	0.0
100847048	0.0	0.0
2330	314.0	512.0
100862679	0.0	0.0
100847049	3.0	2.0
100847046	3.0	10.0
100847047	0.0	0.0
100862675	0.0	1.0
100862676	0.0	0.0
259240	1.0	0.0
100862677	0.0	0.0
2328	178.0	309.0
100862670	0.0	2.0
2327	1716.0	1066.0
2326	151.0	47.0
100862672	1.0	0.0
100862673	0.0	0.0
2324	3477.0	3833.0
2323	136.0	133.0
259239	0.0	0.0
2322	152.0	19.0
2321	9151.0	23323.0
4983	860.0	651.0
4985	11.0	14.0
4986	1.0	1.0
4987	109.0	147.0
4988	0.0	0.0
2329	350.0	363.0
100847051	1.0	1.0
100847052	0.0	0.0
100847050	0.0	1.0
100847055	0.0	1.0
100847056	0.0	0.0
100847053	1.0	0.0
100847054	0.0	0.0
2342	617.0	534.0
100847059	0.0	1.0
2341	1.0	0.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3896.0	3656.0
2335	14347.0	123484.0
2334	96.0	134.0
104502416	3.0	2.0
259249	0.0	1.0
2332	4164.0	5383.0
100862680	0.0	0.0
4994	0.0	0.0
4995	0.0	2.0
104502417	2.0	7.0
4998	65.0	65.0
4999	1911.0	1373.0
260294	114.0	97.0
100847062	11.0	0.0
260293	417.0	473.0
100847063	0.0	0.0
284260	1.0	5.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	0.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	187311.0	198836.0
2352	34.0	7.0
100847068	0.0	0.0
2350	544.0	639.0
100847069	0.0	0.0
100862692	2.0	1.0
2348	2168.0	1877.0
2346	37.0	226.0
284257	0.0	0.0
284254	0.0	1.0
100847070	0.0	1.0
284252	1249.0	1228.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	1.0	0.0
100847072	0.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	3.0	3.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	63.0	47.0
729798	2.0	2.0
2359	669.0	581.0
2358	6.0	17.0
2357	162.0	240.0
2356	2544.0	3464.0
2355	3898.0	14868.0
2354	59459.0	61382.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	100.0	40.0
100847084	0.0	0.0
259282	5158.0	4004.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	0.0	0.0
259289	2.0	1.0
259287	0.0	1.0
259286	0.0	0.0
259285	0.0	0.0
646909	2.0	2.0
284233	56.0	94.0
284232	0.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	10.0	13.0
259293	1.0	0.0
259292	1.0	0.0
100847093	0.0	0.0
259290	17.0	9.0
259296	5.0	2.0
259295	17.0	13.0
646913	0.0	1.0
646912	3.0	2.0
646910	0.0	2.0
50700	0.0	0.0
646915	1.0	1.0
59082	0.0	0.0
2395	587.0	571.0
59084	3745.0	4166.0
441584	0.0	0.0
11108	2530.0	2392.0
11107	898.0	649.0
11100	15628.0	16555.0
11102	1976.0	1346.0
11101	3047.0	2480.0
139411	7.0	32.0
11104	1147.0	1163.0
11103	2587.0	2228.0
284297	440.0	795.0
11105	3.0	1.0
693231	0.0	0.0
25759	2283.0	2349.0
693232	48.0	16.0
284293	39.0	22.0
693233	0.0	0.0
693234	0.0	0.0
693235	1.0	1.0
115426	2268.0	2039.0
25758	24.0	45.0
100379174	0.0	0.0
11119	2083.0	1698.0
11118	3013.0	2512.0
441581	0.0	0.0
127406	5.0	3.0
84034	942.0	4938.0
84033	4899.0	5037.0
11113	173.0	590.0
11112	4728.0	4436.0
139422	0.0	0.0
284288	1.0	0.0
139420	0.0	0.0
11117	1162.0	1694.0
11116	1276.0	1069.0
693220	49.0	16.0
693221	0.0	0.0
84061	18195.0	13176.0
693222	0.0	0.0
84060	903.0	756.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	5.0	7.0
139425	0.0	0.0
693227	1.0	0.0
693228	1.0	1.0
693229	0.0	1.0
115416	1138.0	1219.0
84067	3162.0	3395.0
84066	1.0	0.0
84069	25.0	438.0
84068	947.0	632.0
84063	12.0	11.0
284276	191.0	288.0
84062	1091.0	1462.0
139431	0.0	0.0
84065	2947.0	3736.0
284274	0.0	1.0
84064	2593.0	2262.0
284273	3859.0	2877.0
693230	0.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	0.0	0.0
693213	0.0	0.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	0.0	0.0
152404	32.0	6.0
84059	1406.0	363.0
84056	884.0	685.0
84055	6.0	3.0
84058	513.0	681.0
84057	20.0	30.0
284266	20.0	210.0
84054	13.0	4.0
84081	3183.0	3535.0
84080	1054.0	1438.0
84083	458.0	331.0
441549	219.0	236.0
441548	5.0	1.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	10.0	24.0
84089	0.0	0.0
84088	0.0	0.0
84085	3679.0	2153.0
84084	17.0	6.0
84087	1.0	0.0
84086	0.0	0.0
84070	69.0	35.0
84072	1.0	1.0
84071	261.0	179.0
392100	1.0	1.0
100379132	0.0	2.0
392106	0.0	0.0
441533	5.0	4.0
441531	1.0	3.0
84078	1669.0	909.0
84077	19.0	9.0
84079	3054.0	1913.0
84074	555.0	271.0
84073	86.0	100.0
84076	0.0	1.0
84075	1.0	0.0
100847000	1.0	0.0
100847001	0.0	0.0
100847004	0.0	2.0
201931	2978.0	2734.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	2.0	0.0
100847008	1.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	0.0	3.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	1.0	1.0
127435	1938.0	1847.0
106480190	0.0	2.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	1.0	0.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	7.0	7.0
343099	234.0	159.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	1.0	0.0
103695433	0.0	0.0
100847010	5.0	5.0
103695436	3.0	2.0
100847015	0.0	0.0
103695435	7.0	15.0
100847016	2.0	0.0
100847013	0.0	2.0
100847014	0.0	0.0
441554	2.0	4.0
100847019	0.0	0.0
100847017	1.0	0.0
100847018	0.0	0.0
127428	921.0	720.0
84096	3.0	0.0
84097	0.0	0.0
11061	532.0	190.0
646892	12.0	10.0
441509	4.0	1.0
646891	0.0	0.0
11060	4000.0	4657.0
11063	9.0	9.0
619279	2424.0	2423.0
646898	0.0	0.0
11062	475.0	330.0
11065	99.0	37.0
441505	1.0	3.0
11064	1600.0	1471.0
23046	713.0	227.0
441502	0.0	1.0
23047	2652.0	2434.0
441501	6.0	68.0
23048	4785.0	3847.0
106479179	0.0	0.0
23049	9397.0	5682.0
106479178	1.0	0.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	13.0	4.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	4925.0	3569.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	9490.0	7333.0
106480177	0.0	0.0
23043	2008.0	2811.0
106480179	0.0	0.0
104384744	1.0	3.0
11067	5768.0	18361.0
50674	1.0	2.0
11066	1283.0	1660.0
11069	793.0	1628.0
11068	1563.0	1490.0
139378	2.0	0.0
106480170	0.0	0.0
152330	1698.0	1230.0
106480172	0.0	0.0
106480171	0.0	0.0
11070	4694.0	5307.0
404550	186.0	269.0
644242	71.0	40.0
404552	0.0	1.0
11072	3519.0	10338.0
11074	7.0	15.0
644246	246.0	324.0
11073	1981.0	1408.0
166979	5.0	8.0
11076	1532.0	1407.0
11075	8.0	241.0
201965	1050.0	871.0
379027	0.0	0.0
23057	1431.0	1421.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	1824.0	1762.0
164312	8.0	9.0
106479168	0.0	2.0
106479167	0.0	1.0
106479166	3.0	4.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	1.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	2.0	2.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	6573.0	4410.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	2590.0	7867.0
379034	2.0	2.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	5748.0	5369.0
115399	269.0	369.0
23054	5005.0	3648.0
11078	2073.0	2299.0
11077	28.0	31.0
644237	1.0	2.0
11079	5272.0	5526.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	1.0	0.0
106480182	0.0	0.0
11041	2499.0	2993.0
11040	1115.0	978.0
11043	932.0	730.0
23023	2348.0	2367.0
441525	0.0	0.0
106480149	0.0	0.0
23024	221.0	336.0
106480148	0.0	0.0
23025	46.0	96.0
23026	43.0	13.0
441521	0.0	0.0
23028	4161.0	4266.0
106479199	0.0	0.0
23029	133.0	112.0
106479198	0.0	0.0
201973	668.0	546.0
106479197	0.0	0.0
106479196	0.0	0.0
106480152	0.0	0.0
106480151	0.0	0.0
106479195	0.0	0.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	1.0	2.0
106480156	0.0	0.0
106479192	0.0	1.0
23020	15301.0	12362.0
106480155	0.0	0.0
106479191	1.0	0.0
729817	2.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	11522.0	17255.0
106480157	0.0	0.0
11045	8.0	5.0
11044	1704.0	1687.0
11047	4359.0	5272.0
644248	4.0	0.0
11046	1864.0	1420.0
11049	0.0	0.0
106480150	0.0	0.0
343173	0.0	0.0
343172	9.0	9.0
343171	205.0	74.0
343170	0.0	0.0
441519	0.0	0.0
11052	4568.0	4515.0
441518	788.0	996.0
11051	6704.0	5306.0
11054	2411.0	3050.0
23034	1547.0	8462.0
23035	1837.0	1064.0
106480159	0.0	0.0
23036	3421.0	2142.0
729816	0.0	0.0
23037	459.0	827.0
23038	7391.0	8805.0
106479189	0.0	0.0
23039	6176.0	5814.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	0.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	0.0	1.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	5029.0	3350.0
106479181	0.0	0.0
106480167	0.0	0.0
23031	938.0	1426.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4963.0	3647.0
106480169	1.0	2.0
729809	0.0	1.0
23033	2132.0	2304.0
106480168	0.0	0.0
11056	1130.0	1679.0
11055	12.0	12.0
343169	0.0	0.0
11057	6007.0	4006.0
11059	4118.0	2515.0
106480161	1.0	0.0
106480160	0.0	0.0
693200	0.0	0.0
693201	39.0	29.0
693202	0.0	0.0
693203	0.0	0.0
11021	2116.0	2633.0
693204	1.0	0.0
11020	3466.0	2505.0
693205	0.0	0.0
106479139	0.0	0.0
23001	4815.0	4265.0
106480127	0.0	0.0
693206	1036.0	339.0
106479138	0.0	0.0
23002	1653.0	2408.0
106480126	0.0	0.0
693207	0.0	0.0
106479137	0.0	0.0
106480129	0.0	0.0
106479136	0.0	0.0
693208	0.0	0.0
693209	0.0	0.0
106480128	0.0	0.0
106479135	0.0	0.0
23005	1851.0	2672.0
106479134	0.0	0.0
106479133	2.0	2.0
23007	1676.0	533.0
106479132	0.0	0.0
23008	4735.0	4151.0
106479131	0.0	1.0
106479130	17.0	5.0
106480130	0.0	0.0
106480132	0.0	0.0
106480131	0.0	1.0
106480134	0.0	0.0
106480133	0.0	1.0
106480136	0.0	0.0
106480135	0.0	0.0
11023	0.0	1.0
84000	756.0	372.0
11022	1181.0	1491.0
11025	72.0	75.0
11024	64.0	36.0
84002	545.0	639.0
139334	0.0	0.0
11027	137.0	105.0
11029	0.0	0.0
11030	6317.0	8464.0
106479129	0.0	0.0
11031	5487.0	8135.0
106479128	1.0	0.0
106479127	4.0	2.0
106480138	0.0	0.0
23012	1944.0	3085.0
23013	8992.0	7366.0
106479126	0.0	1.0
106480137	1.0	0.0
23014	4708.0	5092.0
106479125	0.0	0.0
23015	3081.0	5886.0
106480139	0.0	0.0
106479124	0.0	0.0
23016	2167.0	2219.0
106479123	0.0	0.0
23017	133.0	130.0
106479122	0.0	0.0
106479121	0.0	0.0
23019	11280.0	7177.0
106479120	0.0	0.0
106480141	1.0	0.0
106480140	0.0	0.0
106480143	0.0	0.0
106480142	0.0	0.0
106480145	0.0	0.0
106480144	0.0	0.0
106480147	0.0	0.0
23011	4984.0	6521.0
106480146	0.0	0.0
11034	30007.0	30119.0
152302	721.0	537.0
11033	348.0	625.0
11036	0.0	1.0
11035	1030.0	878.0
11037	436.0	634.0
139341	940.0	1198.0
644297	16.0	18.0
166968	1820.0	1697.0
619212	0.0	0.0
59067	5.0	0.0
106480105	0.0	0.0
106479159	0.0	0.0
106480104	0.0	0.0
106479158	0.0	0.0
106480107	0.0	0.0
106479157	0.0	0.0
106480106	0.0	0.0
106479156	0.0	0.0
106480109	0.0	0.0
106480108	0.0	0.0
106479155	0.0	0.0
106479154	0.0	0.0
106479153	0.0	0.0
11009	240.0	50.0
106479152	0.0	0.0
106479151	0.0	0.0
106480110	0.0	0.0
106479150	0.0	0.0
106480112	0.0	0.0
106480111	0.0	0.0
106480114	0.0	2.0
106480113	0.0	0.0
11001	400.0	1001.0
11000	1011.0	1438.0
11005	165.0	285.0
11004	177.0	70.0
11007	430.0	2678.0
11006	388.0	593.0
127391	2.0	1.0
11010	995.0	2476.0
106479149	0.0	0.0
106480116	0.0	0.0
106479148	0.0	0.0
106480115	0.0	0.0
106480118	3.0	2.0
106479147	0.0	0.0
106479146	0.0	0.0
106480117	1.0	0.0
106479145	0.0	0.0
127396	326.0	176.0
106480119	0.0	0.0
106479144	0.0	0.0
619208	1030.0	1081.0
106479143	1.0	0.0
106479142	0.0	3.0
106479141	0.0	0.0
11019	576.0	404.0
106479140	0.0	0.0
106480121	0.0	0.0
106480120	0.0	0.0
106480123	0.0	0.0
106480122	0.0	1.0
106480125	0.0	0.0
106480124	0.0	0.0
11012	6.0	5.0
11011	2096.0	1923.0
11014	20567.0	18070.0
11013	122.0	246.0
11016	2498.0	2642.0
11015	1003.0	1847.0
11018	1181.0	1256.0
11017	1913.0	1891.0
139363	0.0	0.0
106144608	0.0	0.0
646808	5.0	5.0
106144606	13.0	12.0
106144607	0.0	0.0
345778	2212.0	1392.0
646802	0.0	0.0
730861	3.0	0.0
729873	0.0	0.0
106144601	0.0	0.0
106144602	0.0	0.0
164395	109.0	53.0
729877	0.0	0.0
259308	4.0	0.0
259307	97.0	111.0
106480101	0.0	0.0
106480100	0.0	0.0
106480103	0.0	0.0
106480102	0.0	0.0
646817	3.0	4.0
50604	1.0	1.0
106479119	1.0	0.0
106479118	0.0	0.0
106479117	0.0	0.0
106479116	1.0	0.0
106479115	0.0	0.0
106479114	0.0	1.0
106479113	0.0	0.0
106479112	0.0	0.0
106479111	0.0	1.0
106479110	0.0	0.0
345757	1093.0	1790.0
50613	0.0	1.0
50612	0.0	0.0
50615	203.0	98.0
50614	794.0	350.0
50617	3.0	32.0
729894	0.0	0.0
50616	1.0	1.0
50619	810.0	663.0
50618	14612.0	11913.0
106479109	0.0	0.0
106479108	0.0	0.0
106479107	0.0	0.0
106479106	1.0	0.0
106479105	29.0	37.0
106479104	0.0	0.0
106479103	0.0	0.0
106479102	0.0	0.0
729898	2.0	0.0
106479101	0.0	0.0
106479100	1.0	0.0
50624	52.0	65.0
646839	3.0	2.0
50626	3122.0	3833.0
646837	77.0	54.0
50628	1832.0	1567.0
646851	295.0	226.0
260332	2.0	0.0
23089	1280.0	2577.0
260334	15.0	8.0
260337	0.0	2.0
260338	0.0	0.0
23081	1300.0	1284.0
23082	3238.0	3838.0
100272228	254.0	151.0
23085	5548.0	5146.0
23086	280.0	447.0
23087	1600.0	1582.0
50631	39.0	34.0
50632	0.0	15.0
646849	0.0	0.0
23080	3667.0	2692.0
50636	54.0	170.0
50639	0.0	0.0
729830	808.0	966.0
644202	5.0	2.0
646864	1.0	0.0
646862	3.0	15.0
729838	12.0	12.0
23092	1694.0	1623.0
23093	1667.0	1633.0
23094	3699.0	3406.0
23095	6034.0	4883.0
23096	1092.0	1138.0
23097	1543.0	1546.0
729828	2.0	7.0
23098	841.0	525.0
50640	3772.0	3626.0
23099	1377.0	1647.0
730811	0.0	0.0
23090	755.0	921.0
23091	6769.0	6202.0
11081	0.0	0.0
50649	1868.0	1106.0
11080	4782.0	3923.0
11083	5560.0	5049.0
729862	0.0	0.0
11082	176.0	306.0
11085	1.0	0.0
644213	4.0	2.0
100286844	106.0	63.0
646875	0.0	1.0
644214	1.0	10.0
11086	3.0	0.0
646873	0.0	0.0
23067	3929.0	3508.0
23060	3441.0	3432.0
23061	11738.0	10495.0
23062	9595.0	10197.0
23063	4829.0	3927.0
23064	13740.0	9276.0
23065	3891.0	3969.0
50651	93.0	204.0
100272205	126.0	48.0
23066	681.0	612.0
50650	2147.0	2553.0
50652	1.0	1.0
11092	984.0	824.0
644220	2.0	7.0
11091	2209.0	1777.0
11094	2578.0	3208.0
729852	2007.0	1859.0
11093	269.0	264.0
11096	676.0	836.0
11095	20.0	34.0
11098	5509.0	39029.0
11097	1439.0	1034.0
646884	0.0	1.0
23078	1857.0	1416.0
729857	223.0	48.0
23070	3286.0	3066.0
23071	7388.0	7468.0
23072	64.0	26.0
164380	0.0	0.0
23074	1405.0	1107.0
23075	7704.0	13086.0
23076	2409.0	2028.0
23077	6850.0	5427.0
11099	5030.0	3926.0
646879	0.0	0.0
644218	0.0	1.0
646877	2.0	0.0
100130972	1.0	0.0
100379220	1.0	2.0
100130970	1.0	0.0
284339	14.0	41.0
284338	39.0	46.0
100129983	0.0	0.0
100129982	1.0	5.0
548313	0.0	0.0
693198	0.0	0.0
693199	0.0	0.0
100130968	1.0	0.0
100130967	28.0	16.0
100129976	0.0	2.0
100130963	1.0	1.0
100130962	3.0	0.0
284325	992.0	688.0
100129972	0.0	1.0
284323	1330.0	895.0
100129969	5.0	3.0
100130958	37.0	286.0
693187	2.0	0.0
693188	0.0	1.0
693189	1.0	1.0
100130954	289.0	154.0
2444	361.0	279.0
100379249	0.0	2.0
693190	0.0	0.0
100129961	104.0	62.0
284312	194.0	212.0
693191	0.0	0.0
100129960	1.0	0.0
693192	0.0	1.0
693193	0.0	1.0
693194	0.0	0.0
693195	0.0	0.0
693196	0.0	0.0
693197	0.0	0.0
693176	0.0	0.0
100129958	0.0	2.0
693177	0.0	0.0
693178	2.0	5.0
260340	0.0	0.0
100129959	0.0	0.0
260341	0.0	0.0
284309	1406.0	1005.0
284307	960.0	536.0
284306	282.0	152.0
693180	0.0	0.0
693181	0.0	0.0
693182	1.0	0.0
693183	3.0	0.0
693184	0.0	1.0
693185	0.0	0.0
693186	0.0	2.0
284382	0.0	0.0
100130935	0.0	0.0
100130934	23.0	19.0
100130933	3.0	3.0
100130932	2.0	14.0
286967	0.0	0.0
100129941	0.0	0.0
100130929	1.0	1.0
284371	793.0	624.0
284370	897.0	803.0
100130923	0.0	1.0
100130922	1.0	0.0
100129937	0.0	0.0
100129933	1.0	0.0
2483	1371.0	1547.0
284369	2.0	1.0
2475	4688.0	4015.0
284367	15.0	16.0
284366	0.0	0.0
284361	14324.0	16386.0
50801	1.0	0.0
50804	397.0	1238.0
50805	0.0	0.0
100129926	6.0	0.0
50808	5937.0	5830.0
100129921	0.0	0.0
50807	2823.0	4473.0
100129920	38.0	22.0
50809	18074.0	13415.0
2496	1.0	3.0
2495	20068.0	26400.0
2494	192.0	256.0
2492	0.0	2.0
100129929	0.0	0.0
2491	33.0	18.0
2488	0.0	0.0
2487	1394.0	2993.0
284359	8.0	27.0
284358	79.0	67.0
284355	0.0	0.0
284353	24.0	26.0
284352	3146.0	3435.0
50813	4982.0	5039.0
50814	1511.0	1734.0
100129919	0.0	0.0
284349	477.0	308.0
2499	7.0	8.0
284348	110.0	405.0
2498	17.0	23.0
2497	16.0	24.0
284346	185.0	223.0
284340	22.0	111.0
23207	4477.0	5940.0
693121	0.0	0.0
100093625	0.0	0.0
23208	894.0	1533.0
693122	3.0	8.0
100093626	0.0	0.0
23209	13.0	5.0
693123	0.0	0.0
693124	0.0	0.0
693125	0.0	0.0
130951	145.0	238.0
693126	0.0	0.0
693127	0.0	0.0
693128	0.0	1.0
25862	792.0	529.0
693129	0.0	0.0
23200	3395.0	3256.0
25861	675.0	679.0
644191	1.0	4.0
23201	5789.0	5321.0
25864	1662.0	2715.0
23203	2839.0	3110.0
25865	2877.0	4590.0
23204	10427.0	9479.0
23205	18.0	3.0
644192	87.0	79.0
11228	1570.0	2058.0
84166	2683.0	1990.0
11221	639.0	413.0
84168	9727.0	10322.0
11223	18.0	104.0
100093630	3687.0	4387.0
84167	556.0	497.0
11222	4959.0	4496.0
100093631	384.0	471.0
84162	8823.0	6091.0
11224	21103.0	22875.0
84164	4382.0	4760.0
11227	22.0	229.0
11226	377.0	491.0
84163	452.0	349.0
23218	2762.0	2744.0
23219	2303.0	2395.0
402093	0.0	0.0
100862704	18.0	10.0
11230	1619.0	2554.0
23210	1458.0	1805.0
25873	11995.0	13827.0
100379298	0.0	0.0
23211	2886.0	3785.0
25875	4091.0	3945.0
23212	717.0	1192.0
23213	6961.0	9743.0
25874	1741.0	2814.0
23214	5735.0	4653.0
25876	138.0	178.0
23215	10993.0	11026.0
23216	9435.0	8014.0
25879	1873.0	1827.0
100379296	0.0	0.0
25878	6400.0	8127.0
23217	16.0	58.0
84159	1647.0	4202.0
25871	2801.0	2693.0
25870	10218.0	11049.0
142940	1579.0	1266.0
11232	541.0	429.0
11231	15284.0	14645.0
84154	1732.0	1739.0
11234	1652.0	1531.0
11236	2063.0	2899.0
11235	1808.0	1746.0
11238	900.0	1358.0
84153	1381.0	2002.0
11237	1705.0	3306.0
84152	13.0	633.0
693120	0.0	0.0
