id	15e2962d-44df-4c43-85d4-a58ca3299da2	702f5f23-47cb-49bd-ac6c-eb9eca14f028
84532	8542.0	3333.0
84530	37.0	1639.0
23729	391.0	878.0
201288	0.0	0.0
201283	648.0	955.0
23738	8.0	9.0
23731	22758.0	6562.0
23732	94.0	70.0
201299	4.0	55.0
201292	2854.0	2820.0
201294	272.0	12398.0
23704	933.0	1699.0
23705	19528.0	18179.0
23708	1215.0	482.0
252840	0.0	0.0
252841	2.0	0.0
100288897	28.0	3.0
23710	10348.0	4711.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	8.0	2.0
100288861	0.0	0.0
84701	365.0	916.0
252884	879.0	384.0
84700	94.0	0.0
129841	0.0	0.0
94086	26.0	45.0
117854	505.0	108.0
100130450	1.0	6.0
154807	3485.0	1874.0
100129460	209.0	470.0
359710	3.0	0.0
94081	1900.0	2374.0
115201	1679.0	483.0
100129468	0.0	0.0
100129464	2.0	8.0
286256	5287.0	18538.0
286257	2337.0	4597.0
100129459	2.0	5.0
100130447	0.0	0.0
129831	676.0	773.0
646269	0.0	3.0
646262	0.0	1.0
286262	1485.0	1427.0
142827	28.0	4.0
100129452	0.0	0.0
646278	382.0	9.0
100130435	0.0	0.0
727800	1303.0	2282.0
646270	6.0	0.0
154822	25.0	2.0
23782	0.0	0.0
23783	5.0	12.0
23784	0.0	2.0
23786	5579.0	2981.0
23787	81790.0	16447.0
646273	0.0	0.0
23788	5940.0	2431.0
359730	2.0	0.0
359731	0.0	0.0
23780	2294.0	3851.0
23781	0.0	0.0
345079	787.0	127.0
154810	6671.0	2057.0
100129438	0.0	0.0
94097	1212.0	1952.0
359737	1.0	2.0
359738	0.0	0.0
359739	2.0	0.0
646282	0.0	2.0
359736	0.0	0.0
359740	2.0	3.0
359741	0.0	0.0
359742	0.0	0.0
359743	14.0	17.0
139201	23.0	9.0
129804	2972.0	492.0
129807	37.0	179.0
129880	1257.0	1669.0
23768	3754.0	1969.0
23769	1130.0	295.0
129881	218.0	76.0
100130418	317.0	575.0
345062	3.0	0.0
286204	73.0	964.0
100129428	0.0	0.0
286205	980.0	1205.0
100129427	0.0	0.0
23760	3932.0	3076.0
359748	0.0	0.0
100862854	0.0	0.0
286207	257.0	95.0
359749	2.0	0.0
23761	3440.0	3295.0
100862855	0.0	0.0
23762	1345.0	591.0
23764	916.0	2794.0
359744	1.0	4.0
100862850	0.0	1.0
23765	2982.0	2147.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	842.0	49.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	2.0	2.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	327.0	255.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	5228.0	3619.0
359755	0.0	0.0
359757	1.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	27671.0	53569.0
359761	4.0	19.0
129868	1.0	0.0
23746	0.0	2.0
102465502	1.0	5.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	84.0	13.0
23749	0.0	0.0
100129403	0.0	3.0
345041	3.0	0.0
100129405	188.0	398.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	16409.0	10761.0
102465507	0.0	0.0
23742	55.0	189.0
359766	0.0	1.0
23743	2310.0	234.0
359767	1.0	1.0
102465505	0.0	0.0
130813	31.0	50.0
23744	0.0	0.0
102465504	1.0	3.0
130814	1574.0	927.0
102465503	0.0	0.0
359774	7.0	5.0
359775	2.0	2.0
359776	0.0	0.0
359770	0.0	0.0
359771	1.0	0.0
359772	5.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	8289.0	4158.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	168.0	64.0
347694	16.0	116.0
286239	0.0	0.0
23751	5.0	7.0
102465519	0.0	0.0
23752	27.0	12.0
23753	6885.0	2149.0
115207	3917.0	2357.0
359777	0.0	0.0
102465517	0.0	0.0
130827	449.0	238.0
359778	0.0	0.0
102465516	0.0	0.0
115209	1556.0	1050.0
23755	3.0	3.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	1.0
102465514	0.0	1.0
359787	0.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	50.0	84.0
347688	37.0	17.0
102465524	0.0	0.0
94005	5644.0	1104.0
102465523	0.0	2.0
102465522	2.0	2.0
102465521	0.0	1.0
102465520	0.0	0.0
94009	34.0	75.0
727866	0.0	0.0
57060	1530.0	6079.0
102465528	0.0	0.0
102465527	0.0	0.0
57062	22107.0	13136.0
102465526	0.0	0.0
727865	5.0	12.0
102465525	0.0	0.0
84687	8203.0	6441.0
727859	0.0	1.0
84689	49.0	85.0
84688	62.0	29.0
139135	0.0	7.0
84684	1.0	2.0
84681	2588.0	1436.0
84680	1372.0	1941.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	1.0
727857	1.0	0.0
727851	59.0	92.0
102465539	0.0	2.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	3290.0	2458.0
84676	34.0	134.0
84675	141.0	36.0
140123	0.0	0.0
84678	2909.0	1780.0
84677	0.0	17.0
84672	0.0	0.0
84671	1642.0	957.0
84674	1634.0	314.0
84673	0.0	0.0
152101	0.0	0.0
152100	840.0	908.0
94027	1.0	104.0
94026	2.0	0.0
94025	158.0	3.0
129787	3431.0	1474.0
57088	4641.0	210.0
127124	0.0	0.0
57089	474.0	161.0
57082	106.0	108.0
57084	0.0	0.0
57085	3469.0	3674.0
152118	2.0	0.0
152110	64.0	63.0
154790	4.0	20.0
154791	1167.0	1564.0
646201	0.0	2.0
57091	30.0	33.0
94015	3583.0	185.0
57092	7850.0	6450.0
646202	17.0	5.0
57097	1648.0	821.0
57099	424.0	345.0
727879	1.0	1.0
57093	0.0	0.0
166752	2.0	10.0
57094	1.0	6.0
57095	3842.0	3115.0
57096	36.0	49.0
139163	2.0	0.0
84698	552.0	175.0
84699	0.0	5.0
84694	0.0	0.0
84693	659.0	402.0
100499563	2.0	2.0
84696	116.0	205.0
84695	214.0	778.0
84690	4.0	0.0
84692	9.0	5.0
84691	2.0	8.0
130752	574.0	590.0
646213	0.0	0.0
100130495	6.0	3.0
646208	54.0	26.0
94039	732.0	629.0
94031	2697.0	446.0
94030	268.0	54.0
100130484	0.0	0.0
94033	0.0	0.0
94032	10.0	117.0
727810	4.0	1.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	892.0	653.0
727805	17.0	1.0
139105	2.0	0.0
646218	1.0	1.0
347744	47.0	40.0
347741	0.0	0.0
646231	0.0	0.0
154743	946.0	883.0
130773	3.0	0.0
727842	1.0	0.0
100129480	97.0	137.0
100129482	1163.0	2228.0
727837	1.0	4.0
347736	123.0	218.0
347733	67.0	22.0
347732	32.0	134.0
347735	4111.0	6967.0
347734	5004.0	3978.0
347731	0.0	0.0
646243	0.0	0.0
94059	194.0	694.0
347730	628.0	293.0
646249	3.0	2.0
201305	8.0	23.0
100130466	0.0	0.0
727833	0.0	1.0
727835	1.0	1.0
100130462	0.0	0.0
94056	5815.0	4067.0
100130461	0.0	0.0
727830	0.0	0.0
727832	0.0	0.0
140100	0.0	0.0
727826	57.0	72.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	9649.0	6994.0
347717	2.0	0.0
347716	3.0	29.0
101154644	1.0	0.0
152195	1603.0	439.0
100288831	1.0	0.0
164153	2.0	6.0
105370141	0.0	0.0
347704	0.0	1.0
347703	0.0	3.0
347706	0.0	0.0
152189	994.0	3062.0
347705	0.0	0.0
347702	1.0	0.0
152185	1100.0	1077.0
347701	1.0	2.0
100288827	8.0	0.0
100288825	0.0	0.0
57000	25.0	53.0
57001	729.0	502.0
84618	5.0	13.0
84617	3124.0	4322.0
84619	496.0	493.0
57007	5158.0	1588.0
84624	27648.0	6716.0
84627	86.0	198.0
84626	1061.0	1250.0
57002	805.0	1308.0
57003	10331.0	4306.0
84620	8970.0	5154.0
84623	29.0	153.0
57004	14.0	9.0
84622	1473.0	1227.0
100288814	2.0	0.0
57010	32.0	29.0
57017	5142.0	3152.0
84614	2315.0	1521.0
57018	7303.0	7287.0
57019	2361.0	1341.0
84616	0.0	0.0
84612	862.0	1384.0
57016	6.0	2.0
96626	0.0	0.0
100288805	125.0	285.0
100288801	0.0	2.0
100288802	1.0	0.0
57020	6585.0	3175.0
164127	0.0	21.0
166785	847.0	719.0
84639	0.0	0.0
84647	8.0	38.0
84649	2319.0	472.0
60678	1772.0	1144.0
60677	3.0	6.0
84648	0.0	0.0
60676	187.0	73.0
84643	0.0	0.0
60675	0.0	6.0
139170	46.0	19.0
101154686	0.0	0.0
84645	345.0	131.0
60674	8377.0	70819.0
57026	84.0	6.0
60673	2474.0	735.0
152138	0.0	0.0
60672	1648.0	3850.0
152137	5990.0	3729.0
252946	0.0	0.0
84641	4172.0	2904.0
252948	0.0	0.0
84640	3291.0	1761.0
252949	0.0	0.0
154796	2539.0	2046.0
96610	162.0	102.0
164118	2.0	0.0
84629	18477.0	13915.0
84628	52.0	5274.0
727897	8.0	14.0
57030	354.0	25.0
84636	7.0	1.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	4343.0	12460.0
84632	33036.0	6157.0
60686	1633.0	1247.0
84631	109.0	2.0
57037	3106.0	1365.0
84634	3.0	251.0
60685	11043.0	4674.0
105370183	0.0	6.0
57038	2363.0	1488.0
60684	3244.0	1435.0
60682	981.0	444.0
60681	7617.0	37042.0
84630	26.0	241.0
60680	12.0	827.0
252953	0.0	0.0
252954	0.0	0.0
139189	4.0	85.0
252955	0.0	0.0
252956	1.0	2.0
57045	4068.0	2830.0
84669	3217.0	1048.0
84668	889.0	535.0
84665	59.0	0.0
57047	22.0	20.0
84664	0.0	0.0
84667	12.0	19.0
84666	0.0	3.0
84661	3522.0	6287.0
84660	21.0	67.0
84662	3866.0	4901.0
648809	0.0	3.0
648822	0.0	0.0
57053	97.0	120.0
57054	0.0	0.0
57055	0.0	0.0
57050	2992.0	1807.0
166793	583.0	353.0
84658	3.0	9.0
84657	144.0	67.0
84659	8.0	5.0
84654	0.0	2.0
57057	0.0	0.0
84656	7574.0	3985.0
84650	1424.0	3091.0
84651	7.0	4.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	1558.0	665.0
441073	49.0	49.0
100132920	0.0	1.0
100132923	25.0	7.0
100132929	0.0	0.0
100288797	0.0	1.0
441056	0.0	0.0
441066	2.0	0.0
252995	435.0	391.0
441061	0.0	97.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	142.0	336.0
100132940	0.0	7.0
252968	0.0	0.0
252969	2910.0	1897.0
100132948	10.0	5.0
100132949	0.0	0.0
286310	6.0	32.0
404093	4237.0	1351.0
286319	2454.0	401.0
100288772	4.0	0.0
441027	1510.0	388.0
441026	1.0	0.0
441024	911.0	2516.0
441032	492.0	367.0
84803	4126.0	709.0
164091	1416.0	2987.0
100132963	0.0	0.0
100132965	2.0	0.0
100132967	1.0	0.0
152098	218.0	136.0
100288757	0.0	1.0
100132973	1.0	4.0
100132978	0.0	1.0
100132979	0.0	0.0
359803	2.0	14.0
359804	2.0	3.0
100288742	0.0	0.0
359806	0.0	0.0
84816	874.0	213.0
359800	1.0	0.0
84818	5372.0	5782.0
441046	58.0	42.0
84817	1487.0	2311.0
359802	1.0	0.0
84823	3320.0	2846.0
57205	2986.0	789.0
441054	344.0	709.0
84824	1.0	2.0
441051	6.0	0.0
441050	39.0	4.0
84820	339.0	436.0
100132987	1.0	57.0
57209	2213.0	2618.0
100288739	1.0	0.0
84809	1830.0	1396.0
84808	37.0	380.0
57210	4444.0	2086.0
84804	964.0	444.0
100288730	184.0	279.0
84807	551.0	832.0
441034	36.0	81.0
84812	502.0	484.0
57215	3066.0	798.0
84811	2271.0	788.0
57216	3610.0	6234.0
57217	7795.0	3573.0
84814	114.0	29.0
100132992	1.0	0.0
57211	166.0	49.0
100132994	0.0	1.0
57212	4429.0	3432.0
57213	1114.0	797.0
100132995	1.0	1.0
57214	356.0	325.0
105370242	0.0	0.0
286365	1.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	3.0	12.0
648791	170.0	540.0
359822	0.0	7.0
100129347	66.0	12.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	19.0	5.0
130728	0.0	1.0
286380	1.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	3.0	4.0
404026	0.0	0.0
100129329	0.0	0.0
100130313	0.0	0.0
441009	5.0	6.0
100130311	195.0	1118.0
100130310	0.0	0.0
130733	1106.0	647.0
359844	1.0	1.0
359845	1993.0	716.0
727914	0.0	0.0
727915	0.0	0.0
100129325	1.0	2.0
100129320	6.0	3.0
646168	18.0	3.0
100129319	1.0	0.0
100130307	4.0	1.0
100129315	0.0	0.0
100130302	0.0	0.0
727910	559.0	617.0
100130301	1.0	77.0
345193	24.0	86.0
130749	71.0	38.0
646164	0.0	0.0
727909	164.0	0.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	33.0	0.0
646175	0.0	1.0
646174	0.0	1.0
115123	117.0	24.0
286333	22.0	16.0
286336	249.0	114.0
115106	873.0	969.0
100306975	3.0	0.0
115111	85796.0	57.0
286343	220.0	431.0
286348	0.0	0.0
646193	1.0	0.0
100886964	4972.0	779.0
646192	0.0	1.0
646196	7.0	6.0
646195	7339.0	18346.0
100534599	3.0	0.0
130700	0.0	0.0
100306951	410.0	243.0
100534595	165.0	10.0
100132911	0.0	0.0
100534592	4.0	0.0
100534593	111.0	188.0
286362	0.0	1.0
100132916	0.0	0.0
100240709	1.0	4.0
129684	0.0	1.0
57180	473.0	565.0
129685	4313.0	1841.0
100240707	0.0	5.0
727982	0.0	1.0
57185	10744.0	7268.0
727987	0.0	0.0
57186	9942.0	1631.0
57187	4324.0	4035.0
57188	1444.0	35.0
57181	4824.0	8277.0
94122	29.0	1286.0
57182	2796.0	581.0
727984	10.0	34.0
94121	1610.0	432.0
94120	5570.0	218.0
57184	1537.0	815.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	4.0
57189	7109.0	2210.0
359792	6.0	8.0
127018	1646.0	1828.0
359793	0.0	0.0
100240711	0.0	5.0
100240712	1.0	0.0
100240710	0.0	1.0
345258	0.0	0.0
100240713	0.0	0.0
94115	0.0	4.0
57190	16769.0	7594.0
727970	1.0	8.0
57191	171.0	205.0
166614	995.0	105.0
57198	3901.0	4022.0
57192	1797.0	844.0
359799	0.0	0.0
57194	278.0	189.0
727969	0.0	0.0
84798	4582.0	8135.0
140004	0.0	0.0
84793	48.0	341.0
84792	2449.0	755.0
84795	2458.0	2629.0
84791	991.0	396.0
84790	2536.0	1600.0
154661	60.0	26.0
154664	516.0	441.0
166647	9729.0	2484.0
127003	15.0	55.0
127002	1038.0	1341.0
115019	459.0	46.0
100130396	0.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	26.0	378.0
100130391	0.0	0.0
115024	6031.0	4045.0
142679	577.0	308.0
648729	2.0	0.0
142678	5224.0	5058.0
347894	1.0	0.0
102465436	0.0	0.0
94137	31.0	23.0
727991	7.0	9.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	1.0	17.0
102465430	0.0	0.0
100130388	11.0	19.0
100130386	2.0	3.0
94134	4241.0	3537.0
100130384	0.0	0.0
100130383	0.0	1.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	52.0	191.0
100129394	7.0	18.0
142683	12.0	16.0
142686	77.0	83.0
142685	16.0	2.0
152007	2156.0	1256.0
152006	7421.0	2767.0
142689	30.0	23.0
140028	0.0	0.0
152002	1206.0	1047.0
100129396	0.0	0.0
102465447	0.0	3.0
127062	0.0	0.0
102465446	0.0	1.0
345222	71.0	127.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	5.0
102465442	1.0	0.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	0.0
127069	0.0	0.0
94161	3.0	9.0
100130376	0.0	0.0
94160	2.0	3.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	0.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1783.0	1044.0
100129385	29.0	1.0
100129387	2776.0	7439.0
102465458	0.0	0.0
102465457	0.0	0.0
94158	11.0	27.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	7.0	1.0
102465451	0.0	3.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	0.0	11.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	7155.0	8276.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	1.0	0.0
102465463	11.0	18.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	352.0	213.0
727964	0.0	0.0
100129361	2758.0	3221.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	10.0	30.0
100129368	0.0	0.0
347853	3.0	23.0
102465479	0.0	0.0
102465478	2.0	1.0
102465477	0.0	2.0
102465476	0.0	0.0
100130348	59.0	114.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	14868.0	6679.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	0.0	11.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	4.0
100129357	62.0	278.0
100129351	0.0	0.0
100129354	7.0	46.0
102465489	0.0	0.0
102465488	5.0	2.0
100288726	0.0	0.0
102465487	3.0	0.0
102465486	0.0	0.0
102465485	0.0	0.0
102465484	0.0	2.0
164045	185.0	313.0
57105	205.0	5269.0
57106	1205.0	5788.0
84726	16873.0	4452.0
57107	2167.0	1013.0
84725	847.0	737.0
57108	3.0	1.0
57101	75.0	17.0
84720	4651.0	1936.0
57102	977.0	618.0
57103	345.0	195.0
84722	416.0	165.0
57104	8296.0	8367.0
102465483	0.0	0.0
102465482	0.0	5.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	2847.0	2768.0
102465499	0.0	0.0
100288713	12.0	30.0
102465496	0.0	0.0
102465495	0.0	0.0
100288711	1.0	1.0
84709	34.0	25.0
57110	266.0	86.0
57111	5979.0	7690.0
84706	2119.0	1517.0
84705	1177.0	1608.0
84708	2521.0	771.0
84707	7578.0	3729.0
57116	7.0	21.0
57117	2320.0	588.0
57118	8638.0	513.0
57119	23.0	20.0
57113	2.0	0.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	0.0	3.0
102465490	0.0	1.0
152065	0.0	4.0
100288702	0.0	0.0
57120	4891.0	3572.0
57121	257.0	2911.0
57122	2308.0	1752.0
201456	223.0	108.0
127086	0.0	1.0
57127	2.0	4.0
57128	2306.0	1974.0
57129	1484.0	1665.0
84747	10296.0	3494.0
57124	2369.0	1194.0
57125	501.0	658.0
57126	10.0	23431.0
84740	12.0	11.0
152078	837.0	17.0
127074	0.0	0.0
57130	8799.0	9176.0
57132	7844.0	3715.0
84727	1848.0	1229.0
127077	0.0	0.0
84735	33.0	22.0
84734	594.0	722.0
57139	7095.0	23009.0
115098	4506.0	3709.0
201475	2299.0	1809.0
57134	11369.0	2692.0
57135	0.0	0.0
57136	35841.0	21471.0
84733	201.0	219.0
57142	14578.0	16164.0
57143	780.0	935.0
57144	8.0	9.0
201477	0.0	2.0
57140	5153.0	3574.0
57149	2308.0	2319.0
84767	0.0	3.0
140032	0.0	1.0
84769	1443.0	949.0
57146	2894.0	1757.0
57147	1710.0	1070.0
84766	152.0	348.0
84765	1177.0	1733.0
57148	6954.0	4187.0
152015	104.0	31.0
57152	0.0	0.0
57153	18349.0	14844.0
166655	0.0	0.0
57154	1949.0	1663.0
84749	2154.0	1203.0
57150	594.0	582.0
57151	0.0	0.0
84759	1081.0	1541.0
140043	0.0	0.0
57156	321.0	687.0
57157	913.0	1289.0
139060	0.0	1.0
84752	6784.0	1922.0
57158	359.0	35.0
57159	85.0	2251.0
84750	862.0	274.0
152024	1.0	0.0
139067	0.0	0.0
139065	179.0	643.0
94104	1936.0	4470.0
94103	13564.0	12861.0
96764	1803.0	973.0
94107	3539.0	2613.0
57165	228.0	393.0
94101	2652.0	4961.0
57161	1208.0	364.0
57162	522.0	1632.0
57167	549.0	1733.0
57168	205.0	336.0
57169	8073.0	3369.0
84787	667.0	1924.0
57175	10834.0	10973.0
57176	4988.0	5591.0
57171	1368.0	891.0
57172	2.0	117.0
84779	0.0	1.0
57178	27669.0	15303.0
139081	6.0	172.0
84775	1486.0	779.0
57179	11311.0	6719.0
84777	185.0	2594.0
84771	66.0	223.0
113655	2830.0	2374.0
732538	1.0	0.0
353323	0.0	3.0
353322	953.0	422.0
353324	3.0	117.0
100996279	2.0	6.0
149603	16719.0	12204.0
341333	2.0	1.0
343990	1586.0	1229.0
353332	0.0	0.0
149620	0.0	2.0
353333	0.0	1.0
100996266	0.0	11.0
343981	0.0	0.0
162605	0.0	5.0
353345	6.0	2.0
84900	258.0	787.0
84902	2735.0	1772.0
149628	26.0	20.0
84901	2050.0	2613.0
341315	247.0	39.0
113622	98.0	50.0
353355	318.0	204.0
149643	11.0	10.0
150622	2.0	108.0
100852408	0.0	0.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	1.0	11.0
642513	0.0	0.0
100852405	0.0	0.0
642517	347.0	593.0
100852410	126.0	68.0
84919	7908.0	2638.0
84918	4807.0	6145.0
389322	39.0	17.0
390311	1.0	12.0
389320	0.0	1.0
390313	0.0	0.0
84915	122.0	64.0
84914	1383.0	1484.0
497190	5.0	76.0
84916	3713.0	1287.0
84922	2784.0	2439.0
390318	0.0	0.0
84924	851.0	852.0
84923	1321.0	616.0
84920	208.0	128.0
123016	3090.0	2758.0
497189	4.0	5.0
642521	0.0	0.0
390320	0.0	0.0
84908	3398.0	2879.0
390321	0.0	0.0
353376	15.0	2.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	2.0
84909	3434.0	4708.0
390324	0.0	0.0
654503	0.0	0.0
84904	37.0	196.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	5.0	36.0
84905	552.0	973.0
84911	740.0	434.0
390329	0.0	0.0
84910	3171.0	4680.0
84913	7560.0	2502.0
84912	1157.0	788.0
113691	48.0	133.0
642538	0.0	0.0
113675	4695.0	1472.0
84937	5236.0	1694.0
84936	2056.0	2163.0
84939	3914.0	4004.0
84938	1295.0	481.0
84944	3.0	10.0
57325	2976.0	1729.0
57326	47017.0	49796.0
84946	1153.0	820.0
84945	1515.0	717.0
84940	2812.0	2459.0
389336	0.0	9.0
389337	690.0	146.0
84942	688.0	667.0
84941	182.0	1119.0
642546	4.0	1.0
343930	0.0	0.0
84929	1.0	118.0
389333	413.0	627.0
84926	12505.0	4724.0
84925	1646.0	480.0
84928	2656.0	1648.0
57336	717.0	390.0
84933	403.0	423.0
84932	2527.0	2163.0
57337	1725.0	2240.0
84935	676.0	1270.0
57338	30.0	501.0
84934	2512.0	1329.0
57332	827.0	605.0
57333	848.0	912.0
84931	0.0	2.0
84930	732.0	485.0
57335	433.0	348.0
103752554	0.0	0.0
103752555	0.0	0.0
642559	13.0	28.0
390352	7.0	2.0
390354	335.0	368.0
389362	1604.0	1567.0
150677	3125.0	535.0
150678	3151.0	2142.0
377381	174.0	337.0
162655	340.0	257.0
390363	3.0	5.0
147040	3796.0	1930.0
343901	2.0	4.0
149699	1.0	3.0
150684	1900.0	1332.0
150681	0.0	0.0
159013	3454.0	1517.0
221504	0.0	3.0
103752581	0.0	2.0
389386	0.0	0.0
389383	1.0	103.0
389384	0.0	6.0
123041	41.0	9.0
162681	151.0	150.0
123036	1965.0	476.0
103752587	1.0	1.0
150696	8290.0	920.0
103752588	4.0	70.0
103752589	3.0	33.0
103752583	0.0	0.0
103752584	77.0	119.0
103752585	4.0	1.0
103752586	3.0	7.0
390340	0.0	0.0
389376	40.0	58.0
221527	734.0	893.0
390394	4.0	7.0
149647	3.0	0.0
389396	0.0	0.0
123099	760.0	1961.0
389395	0.0	1.0
123096	39508.0	28940.0
137682	1389.0	1793.0
390378	0.0	0.0
221545	1696.0	1433.0
221547	5.0	4.0
147011	104.0	754.0
147007	1428.0	836.0
100996295	10.0	26.0
137695	1399.0	1605.0
162632	35.0	35.0
149685	139.0	2.0
100135063	0.0	0.0
100135064	1.0	0.0
147015	263.0	224.0
100996280	1.0	0.0
94240	346.0	330.0
94241	2716.0	5546.0
94236	0.0	0.0
94235	2.0	20.0
94234	902.0	3756.0
94239	12653.0	5188.0
94233	3.0	2.0
390294	3.0	0.0
390297	0.0	0.0
390298	0.0	0.0
221584	112.0	105.0
150590	360.0	414.0
94274	384.0	128.0
94298	0.0	0.0
94297	1.0	3.0
414768	0.0	0.0
642451	0.0	6.0
414766	35.0	15.0
414767	0.0	0.0
654434	621.0	1187.0
400123	0.0	0.0
400121	0.0	0.0
57221	1421.0	788.0
84838	5711.0	3847.0
400120	1058.0	8.0
84837	529.0	343.0
84839	0.0	4.0
57226	5273.0	1885.0
84844	1741.0	1361.0
84847	0.0	3.0
57228	316.0	355.0
57222	21935.0	8864.0
402779	0.0	0.0
402778	74.0	2138.0
57223	9576.0	4374.0
57224	384.0	2626.0
84842	328.0	55.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	2.0
642448	1.0	2.0
642461	0.0	0.0
642460	0.0	0.0
414777	2312.0	1993.0
414778	13.0	39.0
57231	4791.0	4589.0
400110	5.0	4.0
57232	556.0	307.0
654427	10.0	33.0
84826	0.0	0.0
654429	26.0	11.0
84833	3229.0	5438.0
84836	11012.0	12149.0
84830	70.0	113.0
57234	80.0	120.0
84832	0.0	0.0
654433	1818.0	584.0
9001	928.0	87.0
9002	715.0	272.0
642475	160.0	1717.0
84859	2456.0	1604.0
84867	22.0	36.0
84866	3422.0	3715.0
84869	2655.0	3569.0
84868	122.0	169.0
654463	453.0	1.0
84865	484.0	471.0
84864	6477.0	688.0
84861	4029.0	2217.0
9014	952.0	579.0
9015	395.0	252.0
9013	3602.0	2140.0
9019	5577.0	4348.0
9016	607.0	617.0
341392	3.0	1.0
84848	322.0	910.0
84856	24.0	18.0
84858	2219.0	2321.0
84852	445.0	155.0
102725176	0.0	0.0
84851	1590.0	1586.0
642477	1.0	21.0
84850	11.0	309.0
105376946	0.0	0.0
9025	1280.0	999.0
9026	3778.0	5781.0
9023	59.0	570.0
113612	976.0	367.0
9024	132.0	185.0
642493	0.0	0.0
9027	9.0	10.0
9028	35.0	210.0
400165	1.0	0.0
9021	8142.0	2407.0
9022	15506.0	11233.0
9020	937.0	418.0
84889	34.0	1.0
84888	3990.0	1638.0
654483	18.0	31.0
84885	1793.0	1526.0
654486	0.0	0.0
84886	8876.0	5610.0
84881	1773.0	1230.0
642489	27.0	7.0
84883	3372.0	2927.0
654480	4.0	1.0
9037	978.0	971.0
9034	93.0	41.0
9038	0.0	0.0
