id	40061da3-4d17-4319-a4a8-22b0fbad9fd9	c09b3169-05dc-4a2a-881a-05b4d2296d0a
84688	51.0	3.0
139135	0.0	0.0
84684	0.0	1.0
84681	1564.0	831.0
84680	1833.0	1272.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	0.0
102465530	0.0	0.0
727856	0.0	0.0
727857	0.0	0.0
727851	253.0	94.0
102465539	0.0	1.0
102465538	0.0	0.0
102465537	0.0	0.0
102465536	0.0	0.0
84679	3683.0	2330.0
84676	6.0	243.0
84675	84.0	129.0
140123	0.0	0.0
84678	2714.0	1431.0
84677	0.0	0.0
84672	0.0	0.0
84671	1391.0	808.0
84674	755.0	1042.0
84673	0.0	0.0
152101	0.0	0.0
152100	696.0	431.0
94027	5.0	7.0
94026	1.0	0.0
94025	244.0	5156.0
129787	2325.0	1353.0
57088	4675.0	981.0
127124	1.0	0.0
57089	578.0	321.0
57082	1087.0	153.0
57084	0.0	0.0
57085	1606.0	2126.0
152118	0.0	0.0
152110	97.0	22.0
154790	6.0	0.0
154791	800.0	419.0
646201	0.0	0.0
57091	152.0	133.0
94015	2157.0	464.0
57092	13662.0	8031.0
646202	20.0	16.0
57097	1847.0	851.0
57099	343.0	474.0
727879	0.0	0.0
57093	0.0	0.0
166752	3.0	4.0
57094	6.0	5.0
57095	3399.0	2349.0
57096	43.0	34.0
139163	0.0	1.0
84698	610.0	230.0
84699	2.0	1.0
84694	0.0	0.0
84693	480.0	393.0
100499563	1.0	0.0
84696	96.0	38.0
84695	208.0	214.0
84690	8.0	1.0
84692	14.0	2.0
84691	2.0	1.0
130752	383.0	48.0
646213	0.0	0.0
100130495	12.0	10.0
646208	29.0	22.0
94039	1290.0	583.0
94031	1574.0	721.0
94030	59.0	22.0
100130484	0.0	0.0
94033	0.0	0.0
94032	1.0	51.0
727810	3.0	0.0
100130481	0.0	0.0
100130480	0.0	0.0
115196	576.0	450.0
727805	1.0	1.0
139105	0.0	0.0
646218	0.0	0.0
347744	36.0	8.0
347741	0.0	0.0
646231	0.0	0.0
154743	1131.0	641.0
130773	4.0	2.0
727842	0.0	0.0
100129480	24.0	67.0
100129482	1504.0	574.0
727837	0.0	0.0
347736	74.0	18.0
347733	231.0	50.0
347732	37.0	13.0
347735	2039.0	8225.0
347734	3201.0	3893.0
347731	1.0	0.0
646243	0.0	0.0
94059	93.0	236.0
347730	94.0	1.0
646249	0.0	2.0
201305	65.0	31.0
100130466	1.0	0.0
727833	0.0	2.0
727835	1.0	0.0
100130462	0.0	0.0
94056	6933.0	3611.0
100130461	0.0	2.0
727830	0.0	0.0
727832	0.0	1.0
140100	0.0	0.0
727826	52.0	44.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	6157.0	5079.0
347717	2.0	0.0
347716	17.0	14.0
101154644	0.0	3.0
152195	1996.0	434.0
100288831	0.0	0.0
164153	0.0	2.0
105370141	0.0	0.0
347704	0.0	0.0
347703	0.0	0.0
347706	0.0	1.0
152189	706.0	939.0
347705	0.0	3.0
347702	8.0	0.0
152185	1394.0	570.0
347701	0.0	2.0
100288827	8.0	1.0
100288825	0.0	0.0
57000	47.0	56.0
57001	718.0	357.0
84618	0.0	9.0
84617	4294.0	4137.0
84619	443.0	306.0
57007	2278.0	667.0
84624	18274.0	5484.0
84627	157.0	291.0
84626	701.0	501.0
57002	585.0	406.0
57003	10850.0	5618.0
84620	10430.0	2567.0
84623	36.0	3.0
57004	14.0	1.0
84622	908.0	399.0
100288814	6.0	1.0
57010	24.0	18.0
57017	2924.0	2403.0
84614	2374.0	1039.0
57018	12995.0	3946.0
57019	2119.0	1564.0
84616	0.0	0.0
84612	2743.0	871.0
57016	1.0	1.0
96626	0.0	0.0
100288805	78.0	30.0
100288801	1.0	2.0
100288802	0.0	0.0
57020	4837.0	3936.0
164127	1.0	2.0
166785	620.0	496.0
84639	2.0	6.0
84647	3.0	17.0
84649	1292.0	306.0
60678	1296.0	776.0
60677	5.0	3.0
84648	0.0	0.0
60676	135.0	13.0
84643	0.0	0.0
60675	6.0	3.0
139170	64.0	15.0
101154686	0.0	0.0
84645	313.0	148.0
60674	7866.0	7778.0
57026	34.0	42.0
60673	1675.0	1669.0
152138	0.0	0.0
60672	1514.0	1709.0
152137	6898.0	3578.0
252946	0.0	0.0
84641	5223.0	3598.0
252948	0.0	0.0
84640	3487.0	2284.0
252949	0.0	0.0
154796	1890.0	5395.0
96610	166.0	131.0
164118	138.0	11.0
84629	11273.0	6972.0
84628	99.0	54.0
727897	7.0	0.0
57030	87.0	25.0
84636	233.0	51.0
252950	0.0	0.0
252951	0.0	0.0
252952	0.0	0.0
57035	3054.0	3056.0
84632	21031.0	11856.0
60686	1078.0	599.0
84631	30.0	15.0
57037	2361.0	1233.0
84634	4.0	47.0
60685	7137.0	5676.0
105370183	0.0	0.0
57038	2463.0	1947.0
60684	3872.0	2317.0
60682	1017.0	812.0
60681	6058.0	3081.0
84630	17.0	37.0
60680	11.0	11.0
252953	0.0	0.0
252954	0.0	0.0
139189	3.0	1.0
252955	0.0	0.0
252956	0.0	0.0
57045	6132.0	3422.0
84669	4108.0	2454.0
84668	1807.0	778.0
84665	0.0	1.0
57047	38.0	23.0
84664	0.0	0.0
84667	12.0	3.0
84666	0.0	0.0
84661	2649.0	2218.0
84660	40.0	27.0
84662	2226.0	2614.0
648809	0.0	0.0
648822	3.0	1.0
57053	115.0	35.0
57054	0.0	0.0
57055	0.0	0.0
57050	2993.0	2088.0
166793	386.0	297.0
84658	13.0	13.0
84657	88.0	42.0
84659	5.0	5.0
84654	0.0	0.0
57057	2.0	2.0
84656	9969.0	7585.0
84650	1274.0	660.0
84651	6.0	27.0
100132917	0.0	0.0
100132918	0.0	0.0
252983	1347.0	549.0
441073	63.0	73.0
100132920	1.0	0.0
100132923	34.0	6.0
100132929	0.0	0.0
100288797	0.0	0.0
441056	0.0	0.0
441066	0.0	0.0
252995	172.0	45.0
441061	0.0	81.0
100132932	0.0	0.0
100132938	0.0	0.0
100288785	0.0	0.0
441094	122.0	1690.0
100132940	0.0	0.0
252968	0.0	0.0
252969	1843.0	1279.0
100132948	11.0	2.0
100132949	0.0	0.0
286310	10.0	3.0
404093	2792.0	2571.0
286319	1104.0	550.0
100288772	1.0	1.0
441027	2427.0	515.0
441026	1.0	1.0
441024	1328.0	965.0
441032	242.0	281.0
84803	5463.0	748.0
164091	937.0	1169.0
100132963	2.0	0.0
100132965	0.0	1.0
100132967	0.0	0.0
152098	215.0	60.0
100288757	0.0	0.0
100132973	0.0	0.0
100132978	0.0	0.0
100132979	0.0	0.0
359803	0.0	2.0
359804	5.0	1.0
100288742	0.0	0.0
359806	0.0	0.0
84816	798.0	290.0
359800	1.0	2.0
84818	3198.0	2343.0
441046	46.0	39.0
84817	1283.0	1551.0
359802	0.0	0.0
84823	3411.0	2660.0
57205	4118.0	1328.0
441054	428.0	34.0
84824	3284.0	188.0
441051	6.0	3.0
441050	70.0	33.0
84820	333.0	196.0
100132987	4.0	10.0
57209	1939.0	926.0
100288739	1.0	0.0
84809	1336.0	662.0
84808	18.0	225.0
57210	1908.0	1107.0
84804	746.0	419.0
100288730	166.0	55.0
84807	860.0	370.0
441034	33.0	47.0
84812	377.0	118.0
57215	1814.0	1050.0
84811	1651.0	935.0
57216	2591.0	1454.0
57217	6849.0	4846.0
84814	44.0	47.0
100132992	2.0	0.0
57211	275.0	94.0
100132994	1.0	0.0
57212	3449.0	1622.0
57213	928.0	899.0
100132995	0.0	0.0
57214	1051.0	895.0
105370242	0.0	0.0
286365	0.0	0.0
100130338	0.0	0.0
100129348	0.0	0.0
100130335	6.0	9.0
648791	109.0	384.0
359822	0.0	0.0
100129347	19.0	10.0
286370	0.0	0.0
404037	0.0	0.0
100130327	0.0	0.0
100129337	21.0	12.0
130728	2.0	2.0
286380	0.0	0.0
100129331	0.0	0.0
100130319	0.0	0.0
404024	0.0	0.0
404026	0.0	0.0
100129329	0.0	1.0
100130313	0.0	0.0
441009	4.0	4.0
100130311	210.0	120.0
100130310	0.0	0.0
130733	546.0	109.0
359844	0.0	0.0
359845	1414.0	1056.0
727914	0.0	0.0
727915	0.0	0.0
100129325	0.0	3.0
100129320	3.0	2.0
646168	8.0	0.0
100129319	0.0	0.0
100130307	0.0	1.0
100129315	0.0	0.0
100130302	0.0	0.0
727910	482.0	505.0
100130301	11.0	9.0
345193	27.0	15.0
130749	65.0	11.0
646164	0.0	0.0
727909	25.0	4.0
727905	0.0	0.0
100129308	0.0	0.0
646177	0.0	0.0
100129306	0.0	0.0
646171	5.0	10.0
646175	0.0	0.0
646174	0.0	0.0
115123	202.0	85.0
286333	15.0	17.0
286336	968.0	391.0
115106	1316.0	707.0
100306975	0.0	2.0
115111	99631.0	4375.0
286343	167.0	699.0
286348	0.0	0.0
646193	0.0	1.0
100886964	2358.0	950.0
646192	16.0	0.0
646196	8.0	0.0
646195	2455.0	2731.0
100534599	5.0	1.0
130700	0.0	0.0
100306951	210.0	109.0
100534595	58.0	55.0
100132911	0.0	0.0
100534592	1.0	3.0
100534593	108.0	40.0
286362	0.0	0.0
100132916	3.0	0.0
100240709	2.0	3.0
129684	0.0	0.0
57180	433.0	293.0
129685	3157.0	1792.0
100240707	8.0	2.0
727982	0.0	0.0
57185	7003.0	9739.0
727987	0.0	0.0
57186	9327.0	5441.0
57187	6872.0	3175.0
57188	829.0	734.0
57181	6623.0	7952.0
94122	11.0	2349.0
57182	3076.0	1844.0
727984	6.0	5.0
94121	2090.0	714.0
94120	2937.0	898.0
57184	1299.0	1164.0
359795	0.0	0.0
359797	0.0	0.0
359798	0.0	0.0
359791	0.0	0.0
100009613	0.0	3.0
57189	7888.0	2156.0
359792	8.0	4.0
127018	1919.0	965.0
359793	0.0	0.0
100240711	1.0	1.0
100240712	3.0	0.0
100240710	3.0	0.0
345258	2.0	0.0
100240713	0.0	0.0
94115	0.0	0.0
57190	11128.0	8197.0
727970	10.0	2.0
57191	103.0	64.0
166614	823.0	146.0
57198	8465.0	2609.0
57192	884.0	936.0
359799	0.0	0.0
57194	309.0	264.0
727969	0.0	0.0
84798	2897.0	2946.0
140004	0.0	0.0
84793	55.0	89.0
84792	1474.0	868.0
84795	914.0	430.0
84791	810.0	316.0
84790	4324.0	2981.0
154661	65.0	56.0
154664	2186.0	481.0
166647	7868.0	1392.0
127003	29.0	1.0
127002	612.0	348.0
115019	334.0	62.0
100130396	1.0	0.0
102465429	0.0	0.0
102465428	0.0	0.0
142680	20.0	8.0
100130391	0.0	0.0
115024	4590.0	1610.0
142679	404.0	95.0
648729	7.0	2.0
142678	2341.0	1743.0
347894	0.0	0.0
102465436	0.0	0.0
94137	11.0	3.0
727991	13.0	5.0
102465435	0.0	0.0
102465434	0.0	0.0
102465433	0.0	0.0
102465432	0.0	0.0
648740	0.0	0.0
102465431	0.0	0.0
102465430	0.0	0.0
100130388	3.0	0.0
100130386	3.0	1.0
94134	4022.0	3346.0
100130384	0.0	0.0
100130383	0.0	0.0
102465438	0.0	0.0
102465437	0.0	0.0
142684	63.0	27.0
100129394	2.0	2.0
142683	5.0	0.0
142686	66.0	39.0
142685	3.0	0.0
152007	1630.0	1387.0
152006	6328.0	2753.0
142689	20.0	13.0
140028	0.0	0.0
152002	735.0	487.0
100129396	0.0	0.0
102465447	1.0	0.0
127062	0.0	0.0
102465446	3.0	0.0
345222	73.0	72.0
102465445	0.0	0.0
102465444	0.0	0.0
102465443	0.0	2.0
102465442	0.0	2.0
102465441	0.0	0.0
102465440	0.0	0.0
94162	0.0	1.0
127069	1.0	1.0
94161	4.0	4.0
100130376	0.0	0.0
94160	1.0	0.0
127068	0.0	0.0
127066	0.0	0.0
727940	0.0	0.0
727941	0.0	2.0
102465449	0.0	0.0
127064	0.0	0.0
102465448	0.0	0.0
100129382	0.0	0.0
727936	1513.0	878.0
100129385	24.0	1.0
100129387	1425.0	390.0
102465458	0.0	0.0
102465457	0.0	1.0
94158	32.0	8.0
102465456	0.0	0.0
102465455	0.0	0.0
102465454	0.0	0.0
102465453	0.0	0.0
102465452	0.0	0.0
100130368	9.0	6.0
102465451	2.0	3.0
127059	0.0	0.0
94151	0.0	0.0
94150	0.0	0.0
100130361	0.0	0.0
100129370	0.0	0.0
102465450	0.0	0.0
646113	21.0	0.0
102465469	0.0	0.0
102465468	0.0	0.0
102465467	0.0	0.0
347862	3814.0	3290.0
102465466	0.0	0.0
102465465	0.0	0.0
100130359	0.0	0.0
102465464	0.0	0.0
102465463	19.0	3.0
646114	0.0	0.0
102465462	0.0	0.0
100009676	336.0	191.0
727964	0.0	0.0
100129361	1993.0	1435.0
102465461	0.0	0.0
102465460	0.0	0.0
646108	12.0	7.0
100129368	0.0	0.0
347853	7.0	0.0
102465479	0.0	0.0
102465478	0.0	3.0
102465477	0.0	0.0
102465476	0.0	0.0
100130348	70.0	48.0
102465475	0.0	0.0
102465474	0.0	0.0
102465473	0.0	0.0
727956	0.0	0.0
727957	8944.0	7580.0
100009667	1.0	0.0
100130342	0.0	0.0
100009668	10.0	0.0
101154753	0.0	0.0
100009669	0.0	0.0
102465472	0.0	0.0
100129355	0.0	0.0
102465471	0.0	0.0
102465470	0.0	1.0
100129357	40.0	10.0
100129351	0.0	0.0
100129354	9.0	6.0
102465489	0.0	0.0
102465488	0.0	1.0
100288726	0.0	0.0
102465487	2.0	0.0
102465486	0.0	0.0
102465485	0.0	1.0
102465484	0.0	0.0
164045	313.0	46.0
57105	621.0	2817.0
57106	1112.0	714.0
84726	16282.0	9404.0
57107	2408.0	1891.0
84725	960.0	642.0
57108	3.0	5.0
57101	59.0	26.0
84720	3437.0	2008.0
57102	1379.0	825.0
57103	554.0	741.0
84722	147.0	109.0
57104	4769.0	4987.0
102465483	0.0	0.0
102465482	1.0	1.0
102465481	0.0	0.0
102465480	0.0	0.0
57109	1688.0	1429.0
102465499	0.0	0.0
100288713	5.0	3.0
102465496	0.0	1.0
102465495	0.0	0.0
100288711	1.0	0.0
84709	28.0	18.0
57110	135.0	199.0
57111	3505.0	5005.0
84706	1611.0	340.0
84705	685.0	573.0
84708	2146.0	1565.0
84707	6590.0	2179.0
57116	13.0	15.0
57117	1521.0	1004.0
57118	6307.0	965.0
57119	17.0	1.0
57113	0.0	2.0
57115	0.0	0.0
102465494	0.0	0.0
102465493	0.0	0.0
102465492	0.0	0.0
102465491	2.0	2.0
102465490	0.0	0.0
152065	1.0	0.0
100288702	0.0	0.0
57120	5521.0	3154.0
57121	496.0	2943.0
57122	2985.0	1548.0
201456	188.0	16.0
127086	0.0	1.0
57127	3.0	0.0
57128	1657.0	973.0
57129	1839.0	1159.0
84747	8173.0	2289.0
57124	677.0	615.0
57125	386.0	1115.0
57126	0.0	64.0
84740	14.0	17.0
152078	324.0	84.0
127074	0.0	0.0
57130	5002.0	4162.0
57132	8662.0	5414.0
84727	1042.0	787.0
127077	0.0	0.0
84735	20.0	5.0
84734	289.0	275.0
57139	4233.0	4426.0
115098	2199.0	2176.0
201475	2124.0	1583.0
57134	9052.0	2627.0
57135	0.0	0.0
57136	26956.0	13819.0
84733	142.0	198.0
57142	13650.0	14672.0
57143	586.0	582.0
57144	14.0	0.0
201477	1.0	3.0
57140	3164.0	4740.0
57149	2424.0	1630.0
84767	0.0	0.0
140032	0.0	0.0
84769	766.0	670.0
57146	1611.0	2035.0
57147	1417.0	910.0
84766	409.0	134.0
84765	961.0	569.0
57148	8661.0	6364.0
152015	72.0	7.0
57152	0.0	0.0
57153	12299.0	13214.0
166655	0.0	0.0
57154	1924.0	1719.0
84749	1649.0	910.0
57150	600.0	273.0
57151	0.0	0.0
84759	647.0	639.0
140043	0.0	0.0
57156	188.0	133.0
57157	2321.0	1185.0
139060	1.0	2.0
84752	3568.0	1807.0
57158	68.0	19.0
57159	14.0	98.0
84750	792.0	404.0
152024	0.0	0.0
139067	0.0	0.0
139065	69.0	613.0
94104	2825.0	1437.0
94103	7805.0	7602.0
96764	2018.0	1071.0
94107	2029.0	1785.0
57165	118.0	77.0
94101	3179.0	2159.0
57161	1144.0	288.0
57162	2087.0	2897.0
57167	313.0	8.0
57168	352.0	430.0
57169	8983.0	6854.0
84787	395.0	387.0
57175	6290.0	6752.0
57176	2133.0	1788.0
57171	894.0	770.0
57172	18.0	42.0
84779	1.0	0.0
57178	20597.0	10789.0
139081	1.0	4.0
84775	554.0	446.0
57179	10701.0	7353.0
84777	140.0	160.0
84771	6.0	7.0
113655	934.0	703.0
732538	0.0	0.0
353323	0.0	0.0
353322	996.0	126.0
353324	7.0	25.0
100996279	1.0	0.0
149603	7727.0	7449.0
341333	23.0	4.0
343990	556.0	1028.0
353332	0.0	0.0
149620	0.0	21.0
353333	0.0	0.0
100996266	0.0	54.0
343981	0.0	0.0
162605	0.0	0.0
353345	41.0	46.0
84900	183.0	203.0
84902	1980.0	1245.0
149628	332.0	86.0
84901	2533.0	1736.0
341315	125.0	39.0
113622	54.0	6.0
353355	91.0	139.0
149643	1.0	1.0
150622	1.0	0.0
100852408	0.0	1.0
100852409	0.0	0.0
100852406	0.0	0.0
100852407	6.0	2.0
642513	0.0	1.0
100852405	0.0	0.0
642517	347.0	165.0
100852410	111.0	19.0
84919	10384.0	3199.0
84918	3697.0	3295.0
389322	50.0	41.0
390311	0.0	0.0
389320	0.0	1.0
390313	0.0	0.0
84915	189.0	91.0
84914	1388.0	917.0
497190	5.0	2.0
84916	3150.0	2053.0
84922	1452.0	962.0
390318	0.0	0.0
84924	712.0	426.0
84923	1064.0	856.0
84920	395.0	196.0
123016	3654.0	2005.0
497189	79.0	32.0
642521	0.0	0.0
390320	0.0	0.0
84908	2292.0	1781.0
390321	0.0	0.0
353376	16.0	7.0
390322	0.0	0.0
390323	0.0	0.0
654502	0.0	0.0
84909	2902.0	1553.0
390324	0.0	0.0
654503	0.0	0.0
84904	170.0	63.0
654504	0.0	0.0
390326	0.0	0.0
654505	0.0	0.0
390327	0.0	0.0
654506	10.0	13.0
84905	361.0	271.0
84911	404.0	358.0
390329	0.0	0.0
84910	3591.0	3683.0
84913	4213.0	6019.0
84912	1311.0	766.0
113691	17.0	2.0
642538	0.0	0.0
113675	2076.0	1066.0
84937	2828.0	2448.0
84936	1198.0	2266.0
84939	2765.0	1597.0
84938	1475.0	587.0
84944	26.0	4.0
57325	1615.0	1126.0
57326	24686.0	11938.0
84946	1465.0	846.0
84945	2567.0	1364.0
84940	4703.0	4207.0
389336	0.0	1.0
389337	590.0	112.0
84942	622.0	330.0
84941	1660.0	816.0
642546	1.0	2.0
343930	1.0	0.0
84929	3.0	19.0
389333	161.0	97.0
84926	6965.0	5682.0
84925	1487.0	865.0
84928	2748.0	1148.0
57336	471.0	318.0
84933	269.0	227.0
84932	2218.0	1243.0
57337	3809.0	1495.0
84935	775.0	669.0
57338	12.0	219.0
84934	1243.0	1299.0
57332	407.0	330.0
57333	367.0	674.0
84931	0.0	1.0
84930	1166.0	499.0
57335	489.0	240.0
103752554	1.0	0.0
103752555	2.0	0.0
642559	16.0	18.0
390352	7.0	5.0
390354	236.0	386.0
389362	818.0	575.0
150677	1386.0	168.0
150678	1702.0	1337.0
377381	303.0	341.0
162655	371.0	148.0
390363	4.0	2.0
147040	2486.0	1949.0
343901	1.0	1.0
149699	9.0	0.0
150684	1776.0	1296.0
150681	0.0	0.0
159013	2939.0	1782.0
221504	0.0	2.0
103752581	18.0	45.0
389386	0.0	0.0
389383	4.0	7.0
389384	2.0	2.0
123041	50.0	17.0
162681	299.0	114.0
123036	3933.0	1654.0
103752587	0.0	0.0
150696	2715.0	5174.0
103752588	5.0	17.0
103752589	0.0	1.0
103752583	0.0	0.0
103752584	46.0	26.0
103752585	8.0	3.0
103752586	4.0	0.0
390340	0.0	0.0
389376	18.0	515.0
221527	323.0	248.0
390394	3.0	2.0
149647	1.0	0.0
389396	1.0	0.0
123099	294.0	352.0
389395	0.0	1.0
123096	20601.0	9837.0
137682	1117.0	948.0
390378	0.0	0.0
221545	790.0	763.0
221547	8.0	9.0
147011	108.0	71.0
147007	1003.0	726.0
100996295	10.0	8.0
137695	1042.0	1155.0
162632	50.0	18.0
149685	27.0	2.0
100135063	0.0	0.0
100135064	0.0	0.0
147015	199.0	109.0
100996280	0.0	0.0
94240	1091.0	1022.0
94241	4854.0	5443.0
94236	2.0	0.0
94235	5.0	4.0
94234	686.0	3277.0
94239	11222.0	5607.0
94233	5.0	4.0
390294	1.0	1.0
390297	0.0	0.0
390298	0.0	0.0
221584	173.0	35.0
150590	295.0	282.0
94274	68.0	42.0
94298	0.0	0.0
94297	0.0	0.0
414768	1.0	0.0
642451	1.0	0.0
414766	35.0	14.0
414767	0.0	0.0
654434	416.0	222.0
400123	1.0	0.0
400121	0.0	0.0
57221	767.0	1007.0
84838	3971.0	2841.0
400120	1148.0	48.0
84837	337.0	217.0
84839	0.0	0.0
57226	4911.0	2372.0
84844	1568.0	983.0
84847	8.0	58.0
57228	286.0	241.0
57222	16036.0	13438.0
402779	0.0	0.0
402778	72.0	208.0
57223	10457.0	4840.0
57224	265.0	522.0
84842	54.0	18.0
414776	0.0	0.0
642446	0.0	0.0
414771	2.0	1.0
642448	0.0	4.0
642461	0.0	0.0
642460	0.0	0.0
414777	2923.0	1298.0
414778	24.0	10.0
57231	5710.0	4529.0
400110	1.0	1.0
57232	422.0	207.0
654427	14.0	3.0
84826	0.0	0.0
654429	2.0	0.0
84833	2267.0	2303.0
84836	6063.0	4925.0
84830	205.0	77.0
57234	153.0	128.0
84832	0.0	0.0
654433	1629.0	399.0
9001	469.0	36.0
9002	470.0	307.0
642475	122.0	918.0
84859	3184.0	1638.0
84867	17.0	81.0
84866	2111.0	1600.0
84869	2322.0	1359.0
84868	518.0	755.0
654463	289.0	3.0
84865	432.0	200.0
84864	8892.0	1642.0
84861	2610.0	1772.0
9014	1362.0	947.0
9015	548.0	216.0
9013	2989.0	1629.0
9019	5467.0	3410.0
9016	607.0	296.0
341392	1.0	0.0
84848	314.0	96.0
84856	9.0	2.0
84858	824.0	1008.0
84852	268.0	96.0
102725176	0.0	0.0
84851	1489.0	653.0
642477	0.0	3.0
84850	30.0	57.0
105376946	0.0	0.0
9025	1210.0	878.0
9026	4295.0	3372.0
9023	246.0	567.0
113612	1031.0	429.0
9024	203.0	21.0
642493	2.0	1.0
9027	15.0	1.0
9028	15.0	34.0
400165	1.0	0.0
9021	13946.0	3361.0
9022	7683.0	2693.0
9020	3558.0	1352.0
84889	7.0	1.0
84888	5239.0	3406.0
654483	17.0	7.0
84885	912.0	1061.0
654486	0.0	0.0
84886	7977.0	3337.0
84881	1405.0	978.0
642489	25.0	33.0
84883	2161.0	1434.0
654480	1.0	1.0
9037	1216.0	831.0
9034	128.0	180.0
9038	0.0	0.0
9039	3623.0	2286.0
400156	3.0	3.0
9032	0.0	0.0
9033	30.0	7.0
9031	11151.0	7239.0
84878	676.0	914.0
84879	662.0	333.0
84874	1422.0	868.0
84873	1.0	1.0
84876	1592.0	1403.0
84875	3367.0	3231.0
84870	274.0	45.0
84872	778.0	611.0
84871	156.0	17.0
9047	248.0	190.0
9048	26.0	19.0
9045	30450.0	28304.0
9046	475.0	695.0
9049	4211.0	3778.0
106480985	2.0	1.0
9040	3499.0	2951.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	3.0	1.0
9043	14943.0	8527.0
400141	73.0	64.0
106480989	1.0	0.0
9044	5173.0	2428.0
106480988	0.0	0.0
57282	22.0	7.0
106480990	0.0	0.0
106480992	0.0	1.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	3.0	7.0
414753	0.0	0.0
414754	0.0	3.0
414751	0.0	0.0
414752	0.0	0.0
341359	3.0	6.0
341356	0.0	0.0
9058	3.0	1.0
9056	1112.0	1212.0
9057	2221.0	446.0
341350	8.0	10.0
9050	205.0	478.0
106480996	0.0	0.0
9051	577.0	398.0
106480995	2.0	2.0
106480998	0.0	0.0
106480997	0.0	1.0
57291	2927.0	1250.0
9054	1514.0	808.0
9055	1088.0	436.0
106480999	0.0	0.0
9052	79204.0	36513.0
9053	4437.0	2683.0
84899	1374.0	948.0
282569	0.0	0.0
400129	8.0	1.0
84896	4578.0	2888.0
84895	2202.0	1582.0
400128	0.0	0.0
84898	4242.0	5013.0
84897	2639.0	1567.0
400126	23.0	31.0
654499	0.0	0.0
84892	1510.0	944.0
414764	26.0	11.0
84891	0.0	1.0
414765	37.0	16.0
84894	88.0	198.0
84893	5366.0	3591.0
414760	11.0	3.0
414761	83.0	32.0
84890	1664.0	1157.0
341346	6.0	11.0
9069	2981.0	3239.0
414926	16.0	3.0
9068	4111.0	267.0
106479979	2.0	0.0
729004	8.0	6.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	0.0	0.0
106479975	6.0	6.0
9061	3501.0	3950.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	3634.0	505.0
106480964	0.0	0.0
106479971	0.0	0.0
106479970	1.0	0.0
106480967	5.0	0.0
9066	3132.0	1086.0
106480966	0.0	0.0
9063	2994.0	1313.0
729009	64.0	290.0
106480969	0.0	0.0
9064	913.0	3120.0
106480968	0.0	0.0
106480970	0.0	0.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	60.0	106.0
106479969	7.0	1.0
9079	1933.0	909.0
106479968	0.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	1.0
106479963	0.0	0.0
106480974	3.0	6.0
9073	1741.0	1491.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3533.0	2454.0
106479961	4.0	0.0
106480976	0.0	0.0
9071	7.0	269.0
106479960	0.0	0.0
106480975	0.0	0.0
9076	6118.0	29166.0
390402	0.0	0.0
106480978	0.0	5.0
9077	320.0	311.0
390403	0.0	0.0
106480977	0.0	0.0
9074	71.0	25.0
9075	48.0	146.0
106480979	0.0	1.0
100996387	0.0	0.0
390407	0.0	0.0
106480981	0.0	0.0
106480980	0.0	0.0
106480983	0.0	0.0
106480982	3.0	4.0
729025	3.0	1.0
106480949	0.0	0.0
106480948	0.0	0.0
730013	13.0	72.0
137529	0.0	1.0
730010	6.0	7.0
106479999	0.0	0.0
729020	1.0	2.0
113510	1633.0	749.0
106479998	0.0	0.0
729023	4.0	3.0
106479997	1.0	0.0
9083	0.0	0.0
106479996	0.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	0.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	4.0	1.0
106480943	0.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	2.0	1.0
106479992	0.0	0.0
106480945	0.0	0.0
9088	321.0	136.0
106479991	0.0	0.0
106480944	0.0	0.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	0.0
106480946	0.0	0.0
57402	4589.0	10970.0
57403	4329.0	3644.0
57404	4460.0	2097.0
57405	261.0	36.0
389416	3.0	12.0
149501	88.0	68.0
9080	501.0	1065.0
106480950	1.0	0.0
57406	892.0	408.0
57407	2020.0	1415.0
57408	1.0	0.0
730005	8.0	11.0
57409	1134.0	1420.0
106480959	1.0	1.0
729013	803.0	367.0
106479989	0.0	0.0
106479988	0.0	0.0
106479987	0.0	0.0
729012	9.0	2.0
106479986	0.0	0.0
9094	1601.0	1033.0
106479985	0.0	0.0
106480952	0.0	0.0
9095	165.0	113.0
106479984	9.0	2.0
106480951	5.0	7.0
9092	4767.0	3946.0
106479983	2.0	3.0
106480954	0.0	0.0
9093	3357.0	2877.0
106479982	0.0	0.0
106480953	0.0	0.0
