id	085d1072-73d9-4d5c-865f-782c4eb173a1	30b62a5c-f64d-44df-85df-58803540976e
106479747	0.0	1.0
729252	0.0	0.0
135114	2280.0	4069.0
106479746	0.0	0.0
106479745	1.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	91.0	65.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	161.0	122.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	0.0	1.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	3.0	0.0
57655	706.0	4385.0
100418708	0.0	0.0
100188954	149.0	168.0
57657	120.0	77.0
57658	4902.0	6190.0
100418709	0.0	0.0
100418706	1.0	1.0
57654	232.0	278.0
100113379	0.0	0.0
729250	0.0	0.0
730239	4.0	1.0
57659	12022.0	17091.0
644815	586.0	3030.0
100188953	419.0	375.0
729201	0.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	1039.0	2804.0
55003	637.0	984.0
57666	787.0	2267.0
55002	907.0	1635.0
100418718	0.0	0.0
55001	577.0	1517.0
57669	3888.0	3065.0
55000	11103.0	8614.0
57662	589.0	2027.0
55007	1251.0	1046.0
100418715	0.0	0.0
57663	0.0	0.0
55006	489.0	632.0
57664	568.0	2840.0
55005	2046.0	2017.0
55004	4395.0	12726.0
57665	865.0	1135.0
55009	251.0	2622.0
644820	31.0	50.0
55008	1316.0	1141.0
57670	181.0	543.0
390201	0.0	0.0
392862	48.0	60.0
100418724	0.0	0.0
390203	0.0	0.0
55010	55.0	53.0
390205	5.0	47.0
100418720	1.0	0.0
55014	1319.0	1243.0
57677	1493.0	917.0
55013	153.0	429.0
57678	5480.0	4742.0
57679	1582.0	1475.0
55012	541.0	975.0
55011	1758.0	3748.0
55018	0.0	0.0
57673	185.0	284.0
57674	6978.0	10106.0
55017	2038.0	3030.0
55016	245.0	239.0
100418728	1.0	0.0
55015	1527.0	955.0
106479718	0.0	0.0
106479717	0.0	0.0
730211	9.0	1.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	1.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	2.0	0.0
57680	4991.0	4088.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	0.0
57683	899.0	794.0
353267	0.0	1.0
55020	915.0	2266.0
100418731	0.0	0.0
57688	1083.0	872.0
57689	1068.0	260.0
55024	1691.0	2409.0
55023	4549.0	2135.0
389217	2.0	2.0
55022	183.0	83.0
57684	1321.0	951.0
100418737	17.0	16.0
55028	2336.0	1971.0
57685	1609.0	890.0
343819	0.0	0.0
100418736	2.0	0.0
55027	302.0	777.0
100418739	0.0	0.0
55026	11.0	14.0
57687	253.0	230.0
353274	1627.0	1079.0
644844	1.0	0.0
100127983	242.0	48.0
149708	0.0	2.0
106479709	1.0	0.0
106479708	0.0	0.0
106479707	1.0	0.0
137735	2.0	0.0
106479706	1.0	0.0
729211	1.0	2.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	1.0
106479702	0.0	0.0
106479701	0.0	1.0
644861	0.0	0.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	402.0	297.0
100418744	8.0	4.0
57692	440.0	493.0
100418743	3.0	1.0
57693	1525.0	1591.0
150709	218.0	133.0
392843	0.0	0.0
100418745	0.0	0.0
55032	3902.0	3266.0
100418740	17.0	1.0
55031	5426.0	5098.0
573971	2.0	13.0
729215	0.0	0.0
55030	5331.0	4394.0
57690	1479.0	819.0
57699	56.0	752.0
55036	368.0	505.0
389208	1.0	0.0
55035	2253.0	1765.0
55034	28.0	240.0
389206	1.0	8.0
55033	429.0	811.0
389207	1.0	1.0
57695	732.0	321.0
100418748	19.0	6.0
57696	730.0	845.0
55039	773.0	1022.0
100418747	3.0	5.0
55038	321.0	345.0
57697	320.0	184.0
55037	2845.0	2790.0
123103	6.0	3.0
57698	3386.0	4411.0
389203	1374.0	2243.0
113791	5636.0	11544.0
390231	0.0	0.0
353288	0.0	0.0
390233	6.0	2.0
100418754	0.0	0.0
147150	5.0	8.0
100418756	0.0	0.0
389240	106.0	160.0
100418751	0.0	0.0
102465803	0.0	0.0
100418750	1.0	1.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	11.0	13.0
353299	0.0	0.0
390245	10.0	0.0
147166	255.0	548.0
100418763	0.0	0.0
100233209	102.0	427.0
100418769	2.0	1.0
123169	1014.0	1428.0
104266962	0.0	0.0
104266963	0.0	0.0
100418770	0.0	0.0
392872	2.0	1.0
390211	3.0	1.0
390212	0.0	0.0
390213	25.0	14.0
100418779	0.0	0.0
147172	490.0	498.0
147179	3146.0	3819.0
104266960	0.0	0.0
390215	0.0	1.0
104266961	0.0	0.0
160140	139.0	137.0
390218	1.0	1.0
100418774	0.0	0.0
389257	1.0	1.0
159162	0.0	0.0
104266959	0.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	7.0	2.0
104266957	2.0	3.0
104266958	0.0	0.0
104266956	0.0	1.0
102465839	0.0	0.0
147184	846.0	1330.0
390224	0.0	0.0
102465838	0.0	0.0
147183	0.0	0.0
390225	0.0	0.0
102465837	0.0	0.0
390226	0.0	1.0
102465836	0.0	0.0
102465835	0.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	0.0	1.0
729288	93.0	39.0
102465842	1.0	0.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	0.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	2.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	0.0
389289	26.0	74.0
149773	1.0	1.0
221400	985.0	69.0
149775	24.0	36.0
102524628	2.0	2.0
147111	0.0	8.0
150759	83.0	65.0
729277	0.0	1.0
137797	0.0	2.0
730262	1.0	0.0
135138	158.0	103.0
102465857	0.0	0.0
102465856	0.0	0.0
150763	58.0	34.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	2.0	0.0
102465860	0.0	0.0
159119	0.0	0.0
730291	0.0	0.0
221421	46.0	61.0
390259	0.0	0.0
221424	39.0	71.0
102465869	0.0	0.0
102465868	0.0	0.0
102465867	0.0	0.0
102465866	1.0	0.0
57600	2538.0	3253.0
57602	2059.0	3546.0
57608	2447.0	6409.0
57609	1989.0	3040.0
135154	541.0	830.0
150771	26.0	64.0
57604	7845.0	7246.0
57605	416.0	585.0
159125	0.0	0.0
57606	3138.0	4362.0
135152	45.0	27.0
102465876	0.0	0.0
221416	38.0	31.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	0.0	0.0
102465871	2.0	19.0
729298	2.0	1.0
390264	0.0	0.0
102465870	0.0	0.0
390265	0.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	1.0	0.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	12.0	58.0
147138	113.0	541.0
57613	2108.0	1855.0
57614	1880.0	1722.0
57610	1667.0	1533.0
57619	1488.0	1781.0
57615	10.0	9.0
57616	1905.0	1205.0
57617	1424.0	3761.0
390195	0.0	0.0
390197	0.0	0.0
102465882	0.0	0.0
102465881	0.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	438.0	166.0
221443	2535.0	2778.0
400084	3.0	2.0
221438	0.0	0.0
196051	17.0	14.0
389197	8.0	5.0
400073	888.0	1147.0
159090	1941.0	2120.0
159091	134.0	160.0
257407	22.0	5.0
196047	12.0	18.0
390174	0.0	0.0
221468	46.0	178.0
400064	4.0	5.0
221472	335.0	344.0
100233198	136.0	147.0
390181	0.0	0.0
390183	5.0	5.0
390186	0.0	0.0
400058	4.0	0.0
221458	301.0	160.0
654170	0.0	0.0
390190	0.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	466.0	3464.0
9311	19.0	7.0
9312	0.0	0.0
9310	339.0	123.0
9315	1125.0	1219.0
162699	0.0	0.0
9313	0.0	1.0
147081	1018.0	697.0
9314	1391.0	2621.0
221477	11743.0	12173.0
221476	177.0	647.0
221481	7.0	11.0
9308	612.0	950.0
9306	2252.0	1838.0
9322	2037.0	2726.0
9320	11255.0	11780.0
9321	4189.0	3870.0
9326	1467.0	1998.0
147093	0.0	0.0
9324	4288.0	4192.0
9325	2569.0	3136.0
160065	0.0	0.0
257415	379.0	342.0
9319	31.0	42.0
9317	1731.0	1915.0
9318	5403.0	5806.0
9333	0.0	6.0
9334	1504.0	1846.0
400094	7.0	9.0
9331	154.0	95.0
9332	347.0	1044.0
9337	2958.0	4495.0
9338	1336.0	1719.0
100233146	0.0	0.0
221496	1537.0	3149.0
9330	1645.0	2036.0
9328	1475.0	2633.0
9329	3779.0	2757.0
9344	1579.0	4645.0
9342	1313.0	2082.0
9343	3247.0	5609.0
9348	59.0	48.0
9349	31337.0	55131.0
402665	0.0	2.0
106479699	0.0	0.0
106480688	0.0	0.0
57582	3.0	4.0
106479698	0.0	0.0
106480687	0.0	0.0
57583	2469.0	3038.0
106479697	0.0	0.0
57584	2709.0	3000.0
106479696	0.0	0.0
106480689	0.0	0.0
9340	6.0	2.0
106479695	0.0	0.0
9341	4693.0	6916.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	808.0	4468.0
106479692	0.0	0.0
57589	1437.0	1535.0
106479691	0.0	3.0
106480691	0.0	0.0
106479690	0.0	0.0
106480690	0.0	0.0
106480693	0.0	0.0
106480692	0.0	0.0
57585	889.0	1003.0
106480695	5.0	6.0
57586	365.0	1628.0
106480694	0.0	0.0
57587	3833.0	4333.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	0.0	6.0
100101467	1557.0	1039.0
9356	6.0	5.0
9353	1098.0	390.0
9354	2219.0	1844.0
644761	3.0	2.0
9358	70.0	303.0
106479689	0.0	0.0
57592	1679.0	2903.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	2040.0	1784.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	1105.0	1528.0
57595	28.0	145.0
106479685	0.0	1.0
9351	789.0	8275.0
106479684	0.0	0.0
9352	21987.0	17325.0
106479683	1.0	0.0
57590	3924.0	5425.0
106479682	0.0	0.0
9350	0.0	0.0
57591	1841.0	3565.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	13.0	99.0
57597	1090.0	1002.0
57599	4754.0	4873.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1164.0	1702.0
9364	852.0	1456.0
9365	106.0	338.0
9368	1168.0	4824.0
9369	79.0	33.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	0.0	0.0
106480667	0.0	0.0
9362	4.0	4.0
9363	8.0	41.0
106480669	0.0	0.0
9360	5328.0	4678.0
9361	1779.0	14765.0
106480671	0.0	0.0
106480670	3.0	0.0
106480673	0.0	0.0
106480672	0.0	0.0
402635	0.0	0.0
106480675	0.0	0.0
106480674	2.0	3.0
341277	2.0	0.0
644768	0.0	0.0
341276	1.0	1.0
9377	1981.0	6416.0
9378	21.0	2.0
9375	15196.0	19443.0
9376	1.0	0.0
9379	326.0	613.0
106480677	0.0	0.0
9370	0.0	1.0
106480676	1.0	0.0
106480679	0.0	0.0
106480678	3.0	4.0
9373	1610.0	2801.0
9374	290.0	315.0
9371	5486.0	8198.0
9372	3026.0	3691.0
106480680	0.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	88.0	132.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	1.0	1.0
106480685	0.0	0.0
100101440	0.0	1.0
9388	32110.0	39214.0
9389	4.0	3.0
644790	7.0	4.0
9386	3.0	6.0
106479659	0.0	0.0
106479658	0.0	1.0
113730	16.0	1350.0
106479657	0.0	0.0
106479656	0.0	0.0
9380	2490.0	6548.0
106480644	0.0	0.0
106479655	0.0	0.0
9381	2.0	2.0
106479654	0.0	0.0
106480643	0.0	2.0
106480646	3.0	1.0
106479653	1.0	0.0
106479652	1.0	0.0
106480645	1.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	4.0	0.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	1729.0	2332.0
106480649	0.0	0.0
9383	29.0	8.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	1.0	0.0
106480652	0.0	0.0
100113407	1177.0	498.0
9399	711.0	2403.0
9397	824.0	1017.0
9398	68.0	211.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	3.0	3.0
9391	3491.0	4729.0
106480655	0.0	0.0
106479644	0.0	0.0
9392	2057.0	3566.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	1.0	0.0
9390	2.0	0.0
106479641	1.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	1108.0	1615.0
125704	4.0	24.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	0.0	0.0
106480663	0.0	0.0
105376843	6.0	17.0
100551499	3.0	1.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	1.0	0.0
106480622	0.0	0.0
106479676	0.0	1.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	0.0	0.0
106479674	0.0	0.0
106480623	0.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	26.0	103.0
106479672	1.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	1.0	0.0
106480631	0.0	0.0
106480630	8.0	1.0
106479669	0.0	0.0
196074	959.0	756.0
106479668	1.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	0.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	11.0	9.0
106480634	0.0	0.0
106479663	1.0	1.0
106479662	0.0	0.0
106480637	0.0	0.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	0.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	1.0	0.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	0.0	0.0
106480608	0.0	0.0
729366	0.0	1.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	3.0	8.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	0.0	0.0
106479615	0.0	0.0
106479614	0.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	0.0	0.0
106479611	0.0	0.0
106479610	0.0	0.0
106480602	0.0	0.0
106480601	0.0	0.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	78.0	23.0
284695	1965.0	1135.0
343515	1.0	1.0
106479609	0.0	0.0
115827	4.0	58.0
106479608	0.0	0.0
106480619	0.0	0.0
729355	0.0	0.0
106480618	1.0	1.0
106479607	0.0	0.0
140807	0.0	0.0
106479606	0.0	0.0
729356	0.0	0.0
106479605	2.0	0.0
140809	16.0	89.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	0.0	0.0
106480613	0.0	0.0
106480612	0.0	1.0
729359	22.0	28.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	43.0	55.0
115825	1500.0	2876.0
139818	2283.0	4169.0
106480617	0.0	0.0
106480616	0.0	0.0
343505	0.0	0.0
106480620	1.0	0.0
284688	0.0	1.0
100418804	1.0	0.0
140801	1.0	0.0
57758	712.0	897.0
140803	25.0	107.0
284680	1.0	0.0
115817	1366.0	2476.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	19.0	11.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	1.0	0.0
257068	21.0	22.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	158.0	192.0
106479630	1.0	0.0
100418811	0.0	0.0
257062	1.0	0.0
55102	3008.0	2456.0
55101	1464.0	3423.0
55100	1531.0	1529.0
100418819	0.0	3.0
57761	397.0	18470.0
55106	398.0	388.0
55105	1100.0	943.0
57763	1291.0	1248.0
55103	1923.0	1510.0
284677	138.0	120.0
100418815	0.0	0.0
55109	2466.0	2405.0
55108	4265.0	7932.0
55107	3069.0	5334.0
284672	90.0	131.0
106479629	0.0	0.0
140828	6.0	18.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	53.0	48.0
106479623	0.0	0.0
106479622	0.0	0.0
106479621	1.0	0.0
100418820	2.0	0.0
106479620	0.0	0.0
55113	507.0	907.0
100418829	0.0	0.0
55112	1347.0	1190.0
100418828	0.0	0.0
55111	1181.0	4682.0
55110	480.0	586.0
55117	299.0	2.0
55116	772.0	1353.0
55114	1334.0	2419.0
100127893	0.0	1.0
55119	2500.0	2036.0
55118	753.0	577.0
140823	795.0	2700.0
140825	31.0	58.0
100127889	2.0	28.0
729321	0.0	0.0
729323	0.0	0.0
100874201	1.0	0.0
100874200	0.0	0.0
100127888	0.0	1.0
55120	997.0	788.0
729327	2.0	3.0
57787	966.0	2479.0
55124	115.0	37.0
55122	1287.0	2028.0
55128	1825.0	1989.0
55127	1519.0	1391.0
55125	1944.0	1206.0
57786	1533.0	766.0
100418837	0.0	0.0
100874205	0.0	0.0
100874204	1.0	0.0
113220	1037.0	1780.0
100874203	4.0	2.0
55129	2240.0	4153.0
100874202	44.0	16.0
100874208	0.0	0.0
100874207	2.0	10.0
100874206	0.0	1.0
729310	0.0	0.0
100101268	17.0	41.0
113201	13043.0	13481.0
100101267	1316.0	2621.0
100418843	0.0	0.0
55131	1196.0	1176.0
55130	63.0	51.0
392505	0.0	0.0
55135	297.0	425.0
57798	3191.0	4015.0
57799	429.0	1227.0
55133	1378.0	1679.0
55132	1043.0	1597.0
392509	23.0	4.0
57794	1047.0	1913.0
55139	1018.0	1411.0
127845	11.0	64.0
55138	100.0	116.0
57795	0.0	1.0
55137	182.0	50.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	45.0	19.0
729344	3.0	1.0
100874223	36.0	19.0
644731	4.0	29.0
100874222	1.0	3.0
729342	2.0	2.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	0.0	0.0
55142	876.0	1223.0
55140	2645.0	2854.0
55146	2862.0	3987.0
55145	872.0	770.0
55144	2184.0	2383.0
55143	73.0	109.0
55149	1445.0	1538.0
127833	13.0	10.0
55148	2636.0	2985.0
115861	3.0	8.0
55147	5812.0	6496.0
100874227	0.0	0.0
100874226	0.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	1.0	1.0
100874212	24.0	37.0
100874211	23.0	22.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	1.0	0.0
55153	2248.0	2763.0
100418861	0.0	0.0
55152	1534.0	2702.0
55151	2025.0	4968.0
79100	7.0	3.0
100526694	6.0	2.0
55150	12.0	92.0
729338	25.0	48.0
100526693	3.0	7.0
55157	858.0	1292.0
79102	1624.0	2765.0
100996684	0.0	0.0
55156	1714.0	1948.0
79101	1666.0	1937.0
100996686	2.0	0.0
79104	1.0	0.0
55154	305.0	771.0
55159	1395.0	1271.0
100874216	0.0	0.0
79109	4855.0	8987.0
100874214	21.0	18.0
100874213	1.0	2.0
644739	1.0	3.0
100874219	0.0	0.0
127829	1638.0	4439.0
100874218	0.0	0.0
100874217	8.0	0.0
125242	1.0	2.0
100526664	4.0	2.0
100418877	4.0	1.0
140870	7.0	0.0
140871	0.0	0.0
140873	0.0	0.0
140875	0.0	0.0
140876	274.0	256.0
113263	7335.0	3285.0
392540	0.0	0.0
113246	1634.0	6478.0
164832	1045.0	2568.0
100418887	2.0	5.0
149224	8.0	6.0
392545	0.0	0.0
392547	0.0	0.0
150209	26.0	25.0
125228	869.0	1135.0
140880	0.0	0.0
140881	0.0	0.0
140883	512.0	341.0
140885	798.0	951.0
140886	176.0	36.0
113251	2339.0	3066.0
113235	769.0	419.0
149233	2.0	1.0
392517	1.0	1.0
392516	0.0	0.0
140890	5085.0	3692.0
140893	234.0	383.0
152877	68.0	265.0
100526648	0.0	0.0
140894	14.0	24.0
140895	0.0	0.0
392520	0.0	0.0
100526656	1.0	0.0
392522	0.0	0.0
392525	0.0	0.0
125208	35.0	115.0
125206	3.0	3.0
150223	332.0	1238.0
150221	7.0	8.0
140838	499.0	383.0
152816	0.0	3.0
57700	1930.0	1831.0
152815	1228.0	1335.0
57701	486.0	1443.0
57707	923.0	1220.0
140831	228.0	201.0
57708	2788.0	2279.0
57709	0.0	0.0
140832	1.0	0.0
57703	2622.0	1768.0
140834	2.0	0.0
57704	2803.0	5585.0
140836	7.0	18.0
57705	133.0	440.0
57706	1469.0	3157.0
140849	1.0	0.0
729399	97.0	27.0
729396	0.0	0.0
57710	716.0	1655.0
57711	1012.0	774.0
57713	889.0	2184.0
57718	32.0	17.0
729391	4.0	0.0
57719	159.0	462.0
729392	0.0	0.0
57715	599.0	240.0
140846	3.0	5.0
57716	420.0	1672.0
140848	0.0	0.0
57717	313.0	44.0
137209	290.0	225.0
113278	6.0	150.0
392552	0.0	0.0
392557	5.0	2.0
57721	2117.0	1725.0
57722	631.0	1511.0
57724	3539.0	3343.0
140850	0.0	0.0
152831	9.0	4.0
57720	9354.0	11457.0
140851	5.0	8.0
140856	0.0	0.0
100125288	51.0	34.0
140857	0.0	0.0
57727	2244.0	2271.0
57728	3383.0	2288.0
392561	0.0	0.0
57732	378.0	1312.0
57733	97.0	146.0
57730	63.0	30.0
140862	1896.0	4061.0
57731	107.0	208.0
140863	0.0	0.0
113277	661.0	1125.0
139886	443.0	213.0
140865	0.0	0.0
402381	0.0	0.0
150160	0.0	0.0
79090	892.0	2587.0
79092	15.0	20.0
79091	361.0	596.0
79094	8.0	1068.0
79096	1502.0	3286.0
79095	197.0	3154.0
79098	504.0	307.0
79097	0.0	0.0
149175	205.0	1691.0
150159	59.0	49.0
137196	1.0	1.0
80086	7.0	10.0
79081	135.0	126.0
79080	373.0	1360.0
79083	3464.0	12202.0
79085	10568.0	12643.0
79084	635.0	1310.0
79087	797.0	1705.0
402375	1.0	5.0
402374	0.0	0.0
79086	3456.0	5262.0
79089	1679.0	2556.0
79088	1519.0	1214.0
80072	38.0	42.0
80071	140.0	79.0
150165	0.0	0.0
80070	0.0	1.0
402360	1.0	0.0
9400	1742.0	3759.0
9404	712.0	974.0
9401	113.0	426.0
9402	57.0	144.0
392479	1.0	0.0
92086	48.0	69.0
402359	0.0	0.0
9410	1569.0	2135.0
125170	884.0	1903.0
9411	5841.0	4654.0
9414	6936.0	7894.0
9415	190.0	1006.0
9412	1650.0	1804.0
9413	7450.0	6274.0
92070	1009.0	1497.0
80099	0.0	0.0
9407	4.0	0.0
9406	5042.0	3758.0
150185	0.0	0.0
80097	975.0	7766.0
9409	691.0	2331.0
80095	1415.0	994.0
9421	0.0	0.0
9422	3003.0	1908.0
9420	701.0	293.0
414328	367.0	568.0
9425	1059.0	1415.0
9426	1.0	0.0
9423	108.0	112.0
9424	83.0	276.0
149134	23.0	2.0
9419	903.0	1270.0
9416	4293.0	5709.0
414332	21.0	51.0
9432	0.0	0.0
9430	0.0	0.0
9431	4.0	2.0
9436	1.0	0.0
9437	2.0	20.0
9435	717.0	2765.0
441933	0.0	0.0
441932	0.0	0.0
441931	0.0	0.0
92092	196.0	229.0
152789	71.0	84.0
221120	690.0	1223.0
9429	315.0	861.0
9427	50.0	169.0
9443	934.0	1011.0
9444	4241.0	3999.0
9441	252.0	431.0
9442	553.0	1271.0
9447	7.0	48.0
9448	2387.0	6169.0
9445	52004.0	56428.0
9446	2799.0	6584.0
106480589	1.0	0.0
106480588	1.0	0.0
9440	1659.0	2208.0
164781	5.0	8.0
106480592	0.0	0.0
106480591	0.0	0.0
221150	6.0	25.0
106480594	0.0	0.0
106480593	0.0	0.0
106480596	0.0	0.0
106480595	0.0	0.0
221154	2957.0	3702.0
106480598	0.0	0.0
106480597	0.0	0.0
150135	0.0	0.0
9439	2840.0	1929.0
106480590	0.0	0.0
414351	0.0	0.0
9454	1157.0	5905.0
9455	3482.0	5658.0
9452	6081.0	5697.0
9453	2176.0	2806.0
441958	0.0	0.0
9459	422.0	859.0
441957	0.0	0.0
9456	2580.0	2557.0
9457	55.0	205.0
106480599	0.0	0.0
441951	3733.0	5224.0
9450	83.0	294.0
9451	1628.0	3592.0
221143	415.0	556.0
150147	0.0	1.0
150142	1.0	6.0
9465	600.0	503.0
100874241	32.0	17.0
9466	501.0	736.0
100127967	0.0	0.0
9463	663.0	2017.0
9464	40.0	123.0
100127969	0.0	0.0
9469	1105.0	2306.0
100874245	0.0	0.0
644632	0.0	0.0
100874244	1.0	0.0
9467	356.0	1417.0
100874243	2.0	4.0
9468	1.0	1.0
106479579	2.0	11.0
100874242	1.0	0.0
441900	2.0	0.0
106479578	0.0	0.0
106480567	0.0	0.0
106479577	0.0	0.0
729406	3.0	1.0
106480566	0.0	0.0
106479576	0.0	0.0
106480569	0.0	0.0
729409	4.0	2.0
106479575	4.0	5.0
106480568	0.0	0.0
106479574	2.0	0.0
729403	2.0	0.0
9462	640.0	756.0
106479573	1.0	0.0
55041	6692.0	14843.0
79012	7.0	1.0
106479572	0.0	0.0
55040	180.0	706.0
106479571	0.0	0.0
80003	990.0	1040.0
284739	9.0	9.0
106479570	0.0	0.0
106480570	0.0	0.0
79016	758.0	2242.0
106480572	0.0	0.0
79015	4.0	6.0
80000	754.0	457.0
106480571	0.0	0.0
104472519	0.0	0.0
80007	551.0	474.0
79018	1171.0	1404.0
106480574	0.0	0.0
79017	735.0	1955.0
80006	1193.0	1908.0
106480573	0.0	0.0
55049	147.0	997.0
80005	2731.0	2055.0
106480576	0.0	0.0
79019	16.0	104.0
80004	1604.0	1995.0
55048	837.0	1885.0
106480575	0.0	0.0
100874249	0.0	3.0
644625	0.0	0.0
100874248	0.0	0.0
100874247	0.0	0.0
100127960	0.0	1.0
100874246	46.0	33.0
644623	0.0	4.0
644627	2.0	0.0
9476	60.0	35.0
9477	1154.0	1636.0
9474	2808.0	3039.0
9475	2983.0	2619.0
100127958	0.0	0.0
100874234	0.0	0.0
100874233	0.0	0.0
100127952	4.0	13.0
9478	10.0	24.0
106479569	1.0	0.0
100874232	3.0	0.0
9479	609.0	1194.0
106479568	6.0	5.0
100874231	0.0	0.0
106480578	0.0	0.0
106479567	0.0	0.0
106479566	0.0	0.0
106480577	0.0	1.0
100996669	0.0	0.0
106479565	0.0	0.0
106479564	0.0	0.0
106480579	0.0	0.0
55054	1696.0	2314.0
9472	1572.0	1004.0
106479563	0.0	0.0
9473	728.0	2340.0
106479562	0.0	0.0
100996665	0.0	0.0
9470	2697.0	3263.0
79001	1087.0	1505.0
55052	2861.0	5526.0
106479561	0.0	0.0
55051	1298.0	1445.0
79000	40.0	37.0
106479560	0.0	1.0
284729	1.0	1.0
79003	1253.0	1073.0
106480581	0.0	0.0
79002	2287.0	5379.0
55057	6.0	26.0
106480580	0.0	0.0
79005	679.0	1258.0
106480583	0.0	0.0
79004	1552.0	4212.0
55055	334.0	440.0
106480582	0.0	0.0
79007	298.0	604.0
