id	cdcc3039-166f-4f56-a4e3-7f4e5846c682	4a57d94c-6cce-43a6-97c5-7733da607c42
730052	5.0	1.0
730051	2009.0	2476.0
221662	105.0	13.0
150538	5.0	2.0
162515	1202.0	1308.0
162517	2.0	5.0
729059	0.0	2.0
162514	28.0	67.0
730041	20.0	1.0
149563	49.0	19.0
221656	5810.0	1529.0
729050	1.0	0.0
221687	247.0	209.0
221692	392.0	116.0
162494	30.0	10.0
654391	0.0	0.0
198437	4.0	9.0
257629	1.0	1.0
267004	6.0	1.0
149499	9.0	18.0
162466	26.0	8.0
255022	2.0	2.0
162461	0.0	0.0
267010	0.0	0.0
267012	0.0	1.0
267013	2.0	0.0
150472	1391.0	1277.0
255031	489.0	239.0
255025	0.0	1.0
101101692	53.0	41.0
255027	1202.0	2050.0
267002	932.0	591.0
150483	52.0	105.0
282617	0.0	0.0
282618	2.0	0.0
282616	0.0	0.0
644990	72.0	77.0
9103	70.0	8.0
9100	5240.0	2212.0
9101	5294.0	2299.0
644994	1.0	0.0
9107	3267.0	929.0
9104	2675.0	1426.0
400242	644.0	1042.0
84959	253.0	244.0
255061	16.0	17.0
84958	1435.0	2033.0
654319	5.0	1.0
100996315	6.0	5.0
84966	42.0	12.0
57348	16.0	5.0
282679	315.0	118.0
84968	226.0	493.0
84967	1886.0	1550.0
84962	2578.0	1190.0
57343	1498.0	775.0
654320	0.0	0.0
255057	47.0	50.0
84961	1846.0	1232.0
654321	12.0	8.0
400238	0.0	1.0
654322	10.0	5.0
84964	394.0	349.0
400236	232.0	460.0
644988	4.0	1.0
84960	268.0	331.0
642326	0.0	0.0
9113	2780.0	1483.0
9114	9706.0	3407.0
9111	1294.0	432.0
9112	6072.0	5155.0
9117	4031.0	1739.0
9118	21.0	20.0
414899	1.0	0.0
100996307	146.0	781.0
100996306	0.0	0.0
84948	1226.0	1279.0
9110	6151.0	3721.0
84947	900.0	397.0
84955	1425.0	595.0
84954	1245.0	1598.0
84957	127.0	83.0
100996301	1.0	0.0
84951	1982.0	9610.0
84950	5328.0	2653.0
84953	74.0	60.0
400224	927.0	29.0
84952	14394.0	3883.0
644998	1.0	1.0
9108	376.0	95.0
642337	4.0	0.0
644997	2.0	0.0
9124	10857.0	8813.0
9125	2514.0	2553.0
9122	1292.0	298.0
9123	1046.0	3747.0
9128	1924.0	1110.0
9129	4231.0	3472.0
9126	4361.0	1754.0
9127	7.0	5.0
94304	1.0	0.0
255043	135.0	357.0
9120	361.0	184.0
9121	1867.0	1371.0
57369	1.0	1.0
84988	2762.0	3382.0
84987	3514.0	3440.0
84989	171.0	220.0
84984	508.0	154.0
84983	2.0	10.0
84986	635.0	271.0
84985	180.0	136.0
642345	32.0	32.0
9119	0.0	0.0
84981	2672.0	2595.0
9135	4500.0	2901.0
9136	1289.0	1249.0
9133	68.0	168.0
9134	111.0	160.0
9139	4129.0	2566.0
267014	0.0	0.0
267015	2.0	1.0
9138	5784.0	4942.0
267017	1.0	0.0
9131	2832.0	3136.0
9132	47.0	104.0
84969	203.0	295.0
9130	5175.0	7216.0
400208	11.0	0.0
84976	1535.0	2410.0
400209	70.0	54.0
400206	5.0	2.0
84978	116.0	33.0
84973	2988.0	3576.0
84975	1970.0	1808.0
57379	6.0	2.0
642357	43.0	38.0
84971	1108.0	968.0
84970	1.0	0.0
267020	1.0	0.0
9146	4944.0	3111.0
9147	3346.0	1463.0
9144	6517.0	5862.0
9145	1854.0	212.0
9148	29.0	5.0
106479899	0.0	0.0
9149	2564.0	2098.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	2.0	0.0
106479895	0.0	1.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	0.0	0.0
57380	2901.0	1979.0
9143	17.0	9.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1227.0	1177.0
9140	2683.0	2553.0
106479891	0.0	0.0
9141	2568.0	4532.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	55.0	68.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	2.0	2.0
9158	3934.0	4655.0
9156	39.0	24.0
106479889	0.0	0.0
9159	1666.0	435.0
106479888	0.0	0.0
106479887	1.0	0.0
654346	0.0	1.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1917.0	1637.0
106480896	0.0	0.0
106479885	1.0	0.0
57396	2987.0	2744.0
106480899	2.0	0.0
106479884	0.0	0.0
106479883	0.0	0.0
106480898	0.0	0.0
9153	19.0	17.0
106479882	0.0	0.0
9154	2.0	9.0
106479881	0.0	0.0
106479880	0.0	0.0
57393	234.0	215.0
9152	0.0	0.0
654350	0.0	0.0
84996	795.0	737.0
84991	5731.0	4849.0
84993	3591.0	3049.0
84992	0.0	0.0
9168	22133.0	47449.0
9169	8579.0	3849.0
9166	4882.0	3477.0
642395	8.0	12.0
9167	5112.0	3875.0
642394	0.0	0.0
106480864	0.0	0.0
106480863	0.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	2.0	0.0
255082	873.0	568.0
106480867	0.0	0.0
9162	6043.0	4186.0
106480869	0.0	0.0
654383	1.0	0.0
106480871	1.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	2.0	14.0
400258	115.0	14.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1482.0	1183.0
9177	0.0	0.0
106480875	0.0	0.0
9172	257.0	412.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1455.0	1391.0
106480876	0.0	0.0
9175	4036.0	2101.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	94.0	17.0
106480880	20.0	7.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	2.0	0.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	3.0	2.0
137868	3.0	2.0
730112	23.0	42.0
106480849	0.0	0.0
729123	2.0	1.0
9188	3577.0	1415.0
106479859	0.0	0.0
106479858	6.0	2.0
9189	3252.0	2270.0
106479857	0.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	1.0	0.0
9182	1737.0	65.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1047.0	465.0
106479852	0.0	2.0
106480841	0.0	0.0
9180	1625.0	200.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	5826.0	10194.0
106479850	1.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1482.0	771.0
106480845	2.0	0.0
9184	4276.0	3852.0
106480848	0.0	0.0
9185	635.0	1788.0
106480847	0.0	0.0
57501	43.0	38.0
57502	55.0	107.0
57504	2414.0	1832.0
125875	104.0	316.0
106480851	0.0	0.0
106480850	0.0	0.0
57509	4390.0	2801.0
730109	2.0	3.0
137872	1108.0	1503.0
102546175	0.0	0.0
57505	1813.0	807.0
644903	27.0	6.0
57506	8241.0	8282.0
57507	1691.0	1168.0
57508	1073.0	411.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	485.0	1515.0
106479841	0.0	0.0
106480852	1.0	1.0
9191	2407.0	2284.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	0.0
9197	6315.0	3069.0
106480857	0.0	0.0
106480856	1.0	0.0
106480859	1.0	0.0
729119	4.0	10.0
9196	157.0	184.0
106480858	0.0	0.0
57512	56.0	5.0
57513	3318.0	3264.0
57514	5881.0	3556.0
123207	2329.0	1580.0
57515	27293.0	8830.0
106480860	0.0	0.0
57510	3242.0	1798.0
106480862	0.0	0.0
57511	2670.0	1517.0
106480861	0.0	0.0
644911	3.0	1.0
644914	13.0	1.0
57519	561.0	293.0
729146	3.0	2.0
106480828	0.0	0.0
113878	741.0	813.0
135228	247.0	113.0
106480827	0.0	0.0
729148	124.0	4.0
106480829	0.0	0.0
137886	3533.0	1307.0
106479879	0.0	0.0
730130	15.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	15.0	3.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	0.0	0.0
106479873	0.0	1.0
106480822	1.0	0.0
106479872	1.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	1.0	1.0
106479870	5.0	3.0
106480823	0.0	0.0
106480826	0.0	2.0
106480825	0.0	0.0
57523	4555.0	1332.0
57524	126.0	72.0
57526	71.0	19.0
644928	9.0	8.0
57520	1411.0	1315.0
57521	3011.0	1482.0
57522	2699.0	874.0
57528	1000.0	4.0
57529	62.0	12.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	13.0	8.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	2.0	8.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	1.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	2520.0	1425.0
106479860	4.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	15.0	2.0
106480836	0.0	0.0
57534	4895.0	1873.0
57535	1869.0	77.0
343727	0.0	0.0
57536	798.0	274.0
57537	1908.0	59.0
150864	1103.0	569.0
57530	3323.0	239.0
57531	1061.0	264.0
57532	5568.0	3900.0
106480840	0.0	0.0
57533	2124.0	157.0
57538	1416.0	2336.0
57539	2722.0	1093.0
106479817	1.0	2.0
106480806	6.0	13.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	1.0	2.0
106479812	0.0	3.0
106479811	0.0	0.0
106479810	0.0	1.0
123263	746.0	405.0
106480800	0.0	0.0
123264	11.0	8.0
57540	11.0	5.0
106480802	1.0	0.0
106480801	0.0	0.0
106480804	0.0	0.0
106480803	0.0	0.0
57545	1631.0	527.0
57546	2558.0	890.0
57547	500.0	394.0
57541	1035.0	618.0
57542	2480.0	1719.0
353132	0.0	0.0
57544	688.0	714.0
353131	0.0	0.0
644943	29.0	19.0
57549	605.0	524.0
106479809	0.0	0.0
106479808	0.0	0.0
644945	0.0	0.0
100101490	89.0	26.0
106479807	0.0	0.0
137835	89.0	24.0
106479806	1.0	0.0
106480817	0.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	1.0	1.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	2.0
644961	26.0	2.0
106479802	7.0	1.0
106479801	0.0	0.0
644962	2.0	1.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	0.0
106480811	0.0	0.0
57551	6373.0	4706.0
353135	0.0	0.0
106480810	0.0	0.0
106480813	0.0	0.0
106480812	12.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	1795.0	1169.0
57558	966.0	2262.0
57559	198.0	68.0
57552	1122.0	440.0
353141	1.0	0.0
353140	0.0	0.0
57553	2905.0	604.0
57554	980.0	52.0
353143	0.0	0.0
57555	1028.0	285.0
353142	0.0	0.0
343702	2.0	1.0
729102	4.0	1.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	0.0	3.0
106479837	0.0	0.0
106479836	7.0	0.0
106479835	7.0	8.0
644972	115.0	32.0
106479834	4.0	0.0
106479833	0.0	0.0
642311	1.0	1.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	5.0	3.0
102465906	0.0	0.0
57560	2125.0	2152.0
106479830	0.0	0.0
353144	0.0	0.0
57561	23342.0	6710.0
57562	1437.0	196.0
149830	0.0	0.0
57567	2488.0	864.0
57568	1761.0	2358.0
57569	2487.0	442.0
57563	4198.0	1339.0
57565	5639.0	2742.0
106479829	1.0	0.0
106479828	1.0	1.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	3.0	0.0
106479824	2.0	3.0
106479823	0.0	0.0
106479822	2.0	0.0
106479821	0.0	0.0
57570	1452.0	1153.0
125893	559.0	316.0
106479820	1.0	0.0
57571	757.0	2814.0
57572	3763.0	3612.0
149840	459.0	318.0
57573	1812.0	1138.0
102465910	0.0	0.0
57578	97.0	59.0
57579	854.0	381.0
149837	378.0	14.0
123228	908.0	421.0
57574	5.0	30.0
353163	0.0	1.0
57575	113.0	14.0
102465909	2.0	0.0
57576	284.0	93.0
102465908	0.0	0.0
57577	1937.0	1067.0
353164	2.0	1.0
102465907	0.0	0.0
644974	31.0	35.0
642317	0.0	0.0
106479819	0.0	0.0
106479818	0.0	0.0
730198	2.0	2.0
730196	0.0	0.0
390110	0.0	0.0
389123	0.0	1.0
389124	0.0	0.0
730190	2.0	1.0
390116	0.0	0.0
389120	0.0	0.0
390117	0.0	0.0
147276	1.0	1.0
389118	4.0	3.0
389119	97.0	351.0
353174	32.0	63.0
389114	1053.0	561.0
135293	3629.0	1205.0
135295	203.0	99.0
729196	0.0	0.0
729198	1.0	0.0
730180	0.0	0.0
353189	19.0	18.0
392752	29.0	6.0
389144	0.0	0.0
389141	5.0	0.0
123283	1461.0	1015.0
102465944	0.0	0.0
353194	0.0	0.0
353196	0.0	0.0
389136	285.0	121.0
389137	8.0	0.0
390102	1.0	0.0
100526416	1.0	5.0
389125	7.0	0.0
389160	2.0	7.0
390151	0.0	0.0
390152	0.0	0.0
729163	2.0	0.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	31.0	3.0
390158	5.0	5.0
389161	0.0	1.0
147226	4.0	4.0
389158	0.0	0.0
147228	1.0	0.0
135250	15.0	24.0
102465975	0.0	0.0
729156	8.0	3.0
102465974	1.0	0.0
730144	6.0	1.0
390162	0.0	0.0
390166	0.0	0.0
389156	5.0	1.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	1.0	0.0
389151	0.0	0.0
102465976	0.0	0.0
729150	3.0	2.0
730138	10.0	3.0
102465985	0.0	0.0
730174	2.0	0.0
390131	0.0	0.0
390133	0.0	0.0
390134	0.0	0.0
221301	3.0	1.0
390136	0.0	0.0
390137	0.0	0.0
221303	253.0	191.0
390138	0.0	0.0
221302	518.0	384.0
390139	0.0	0.0
729182	3.0	4.0
135270	0.0	0.0
389170	232.0	165.0
729178	75.0	281.0
102465995	0.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	9.0	1.0
390144	0.0	0.0
729176	2.0	0.0
389179	37.0	3.0
389177	1.0	0.0
390148	0.0	0.0
729171	76.0	98.0
390072	5.0	3.0
390073	0.0	0.0
390075	0.0	0.0
390077	0.0	0.0
390078	0.0	0.0
390079	0.0	0.0
221322	701.0	156.0
642290	13.0	11.0
389084	27.0	76.0
390081	0.0	0.0
390082	0.0	0.0
389072	472.0	75.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	1.0	0.0
390091	14.0	17.0
105616982	0.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	1.0	0.0
390059	0.0	0.0
390061	0.0	0.0
390063	0.0	0.0
390064	0.0	0.0
389090	0.0	0.0
390066	0.0	0.0
390067	0.0	0.0
221336	107.0	9.0
147199	0.0	0.0
257313	13.0	7.0
221357	1.0	0.0
196120	0.0	0.0
9201	637.0	116.0
9202	5199.0	3756.0
9200	356.0	285.0
9205	1389.0	909.0
9206	1.0	0.0
9203	5304.0	2449.0
9204	1330.0	1348.0
221391	1.0	0.0
221393	1.0	3.0
221395	4180.0	4943.0
9212	24.0	101.0
9213	3249.0	3079.0
9210	0.0	0.0
9211	6.0	0.0
9217	7549.0	10641.0
9214	236.0	25.0
9215	1081.0	263.0
284904	7.0	3.0
284900	904.0	830.0
9209	5631.0	3757.0
159195	13624.0	7971.0
9207	6.0	0.0
9208	11201.0	4184.0
9223	6207.0	2887.0
9221	7262.0	2960.0
9227	1317.0	247.0
644873	2059.0	1909.0
9228	478.0	23.0
644871	0.0	0.0
57460	946.0	556.0
57461	1626.0	2269.0
57462	620.0	278.0
257364	3464.0	1954.0
57463	1927.0	1104.0
9220	141.0	135.0
57468	11.0	20.0
57469	316.0	307.0
57464	74.0	92.0
257358	5.0	7.0
57465	2665.0	3401.0
57466	2746.0	1854.0
57467	2161.0	1437.0
9218	11725.0	7187.0
9219	3404.0	3143.0
113802	286.0	251.0
9235	1314.0	531.0
644881	2.0	0.0
9232	2936.0	1753.0
9238	2423.0	2220.0
9236	2149.0	1730.0
57471	11.0	6.0
101101773	48.0	4.0
57472	2961.0	1783.0
101101772	0.0	0.0
57473	5107.0	2567.0
57474	113.0	35.0
9230	20300.0	15153.0
9231	10047.0	3062.0
101101776	0.0	0.0
101101775	164.0	135.0
57470	5589.0	3238.0
57479	5044.0	2085.0
791114	215.0	628.0
791115	1.0	2.0
57475	20870.0	12206.0
105616916	0.0	0.0
57476	1270.0	2527.0
57477	970.0	551.0
57478	670.0	304.0
644877	6.0	6.0
9229	150.0	100.0
9245	104.0	9.0
9246	3305.0	689.0
9244	404.0	166.0
644890	32.0	62.0
9249	10386.0	5339.0
644896	1.0	0.0
9247	4.0	0.0
9248	0.0	0.0
57482	14.0	5.0
106480787	0.0	0.0
106480786	0.0	0.0
57484	2786.0	1519.0
106480789	4.0	1.0
106480788	0.0	0.0
9241	63.0	784.0
9242	249.0	10.0
57480	634.0	407.0
9240	2869.0	1296.0
57481	3.0	2.0
106480790	0.0	0.0
284958	5.0	0.0
106480792	0.0	0.0
106480791	2.0	0.0
57486	1437.0	2136.0
106480794	0.0	0.0
106480793	0.0	0.0
57488	9923.0	4858.0
106480796	34660.0	82386.0
57489	2825.0	2215.0
106480795	27.0	17.0
9256	4751.0	2653.0
9254	824.0	170.0
9255	4556.0	3167.0
137814	0.0	0.0
341152	0.0	0.0
9258	1992.0	967.0
57493	12619.0	5162.0
106480798	0.0	0.0
57494	4699.0	5406.0
106480797	0.0	0.0
57495	434.0	83.0
57496	5118.0	2204.0
106480799	0.0	0.0
9252	1334.0	305.0
9253	1276.0	814.0
57491	56.0	103.0
57492	11581.0	5003.0
284948	409.0	250.0
57497	12.0	194.0
57498	7207.0	2902.0
284942	539.0	384.0
642236	215.0	213.0
402509	0.0	0.0
341148	3.0	0.0
9267	6658.0	3084.0
9265	9742.0	3359.0
9266	9457.0	6796.0
106479779	26.0	9.0
106479778	0.0	0.0
106479777	4.0	1.0
106480765	1.0	0.0
106479776	0.0	0.0
9260	1706.0	1653.0
106480764	2.0	0.0
106479775	0.0	0.0
106480767	1.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	886.0	415.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	0.0	0.0
106479771	0.0	0.0
9261	6949.0	5181.0
106479770	0.0	0.0
9262	770.0	541.0
106480770	5.0	0.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	13.0
106480773	1.0	0.0
9278	3719.0	1592.0
9276	11265.0	6108.0
9277	3013.0	2285.0
106479769	6.0	2.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	1.0
9270	2793.0	2750.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	63.0	172.0
106480775	11.0	2.0
106479764	0.0	0.0
106480778	4.0	0.0
106479763	0.0	0.0
106479762	4.0	0.0
106480777	0.0	0.0
9274	3544.0	3810.0
402573	9.0	29.0
106479761	0.0	0.0
9275	3446.0	3987.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	0.0	0.0
654231	14.0	18.0
106480780	0.0	0.0
106480783	0.0	0.0
402569	1.0	1.0
106480782	0.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	3.0	0.0
341128	1.0	7.0
113835	338.0	151.0
9289	30928.0	46602.0
9287	0.0	0.0
9288	0.0	0.0
642273	1159.0	360.0
106479799	0.0	0.0
106480743	5.0	0.0
106479798	0.0	0.0
9282	3999.0	2972.0
106479797	0.0	0.0
106480742	0.0	0.0
106479796	0.0	0.0
106480745	1.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	35.0	70.0
106480747	0.0	0.0
402562	8.0	5.0
106479793	0.0	0.0
106480746	0.0	1.0
9283	154.0	10.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	244.0	164.0
106479791	0.0	0.0
106480748	3.0	5.0
106479790	0.0	0.0
106480750	0.0	1.0
284998	0.0	0.0
106480752	0.0	0.0
284996	2455.0	1293.0
106480751	0.0	0.0
341112	0.0	0.0
284992	47.0	22.0
341116	2.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	1.0	0.0
9293	0.0	0.0
106480753	0.0	0.0
9290	27.0	8.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	2689.0	1143.0
113829	7894.0	7741.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	4944.0	6603.0
113828	4716.0	4143.0
106479783	0.0	0.0
106480758	0.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	1.0	0.0
9294	219.0	98.0
9295	19366.0	13641.0
642280	89.0	41.0
106479780	2.0	2.0
106480759	1.0	0.0
654254	22.0	18.0
106480761	3.0	0.0
284988	6.0	1.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	0.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	3.0	3.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	2.0	2.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	1.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	8.0	1.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	588.0	36.0
57622	228.0	144.0
57623	825.0	320.0
57624	2.0	2.0
57620	2204.0	2649.0
106480730	0.0	0.0
57621	3311.0	4278.0
57626	2.0	2.0
100125387	2.0	0.0
730227	6.0	3.0
57628	28.0	0.0
353219	10.0	5.0
729234	95.0	49.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	6.0	0.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	70.0	64.0
106479726	0.0	0.0
729230	239.0	2.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	1101.0	420.0
106479723	1.0	4.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	0.0
106480731	0.0	0.0
106479720	1.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	2.0	13.0
106480736	58.0	23.0
106480735	1.0	2.0
100113391	0.0	0.0
106480738	0.0	2.0
100113392	0.0	0.0
100113393	9.0	2.0
106480737	2.0	0.0
57633	1378.0	1796.0
341208	127.0	33.0
150726	250.0	29.0
57634	5631.0	3039.0
57636	1169.0	1915.0
57630	5590.0	1900.0
57631	656.0	89.0
106480741	30.0	8.0
106480740	4.0	0.0
57639	4814.0	2056.0
106479719	7.0	0.0
730213	12.0	1.0
106480707	0.0	0.0
106480706	0.0	3.0
106480709	0.0	0.0
106480708	0.0	0.0
106479759	0.0	1.0
106479758	0.0	0.0
729262	34.0	29.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	3.0	7.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	0.0	0.0
106479753	1.0	0.0
100113384	0.0	1.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	0.0	0.0
106480700	0.0	0.0
100113386	101.0	22.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	0.0	0.0
100113382	0.0	0.0
57644	425.0	1095.0
57645	3851.0	2038.0
644809	419.0	387.0
150737	1859.0	888.0
57646	2034.0	856.0
57647	1531.0	656.0
100188945	9.0	2.0
57642	23.0	0.0
100113389	0.0	0.0
57643	1994.0	691.0
100188949	79.0	6.0
135112	1409.0	824.0
730249	0.0	0.0
57648	11304.0	8219.0
57649	5206.0	3863.0
730246	38.0	4.0
106480718	0.0	0.0
113746	0.0	0.0
106480717	0.0	0.0
106479749	0.0	0.0
729258	43.0	31.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	2.0	0.0
135114	3149.0	1337.0
106479746	0.0	0.0
106479745	1.0	1.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	138.0	54.0
106480712	1.0	0.0
106479741	0.0	0.0
57650	276.0	123.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	6.0	3.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	1.0	0.0
57655	3021.0	2731.0
100418708	0.0	0.0
100188954	192.0	171.0
57657	423.0	305.0
57658	8879.0	4275.0
100418709	0.0	0.0
100418706	0.0	0.0
57654	1639.0	831.0
100113379	0.0	0.0
729250	0.0	0.0
730239	7.0	0.0
57659	19402.0	12523.0
644815	1206.0	971.0
100188953	271.0	851.0
729201	1.0	1.0
729209	0.0	0.0
100418711	0.0	0.0
57661	3596.0	2309.0
55003	1104.0	684.0
57666	3562.0	3322.0
55002	2375.0	285.0
100418718	0.0	0.0
55001	1214.0	723.0
57669	5176.0	2459.0
55000	12501.0	11887.0
57662	2499.0	1890.0
55007	3966.0	2145.0
100418715	0.0	0.0
57663	1.0	0.0
55006	913.0	331.0
57664	3413.0	896.0
55005	2375.0	2669.0
55004	10189.0	6411.0
57665	1455.0	705.0
55009	2245.0	3964.0
644820	93.0	116.0
55008	1150.0	380.0
57670	603.0	138.0
390201	0.0	0.0
392862	116.0	10.0
100418724	0.0	0.0
390203	0.0	0.0
55010	97.0	75.0
390205	23.0	81.0
100418720	0.0	0.0
55014	1428.0	466.0
57677	1753.0	948.0
55013	374.0	85.0
57678	3051.0	3812.0
57679	1989.0	901.0
55012	823.0	493.0
55011	4352.0	2674.0
55018	5.0	0.0
57673	290.0	177.0
57674	11623.0	5673.0
55017	3751.0	3300.0
55016	298.0	178.0
100418728	1.0	1.0
55015	2571.0	2564.0
106479718	1.0	0.0
106479717	1.0	0.0
730211	11.0	8.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	3.0	2.0
57680	6375.0	3143.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	0.0	1.0
57683	1017.0	175.0
353267	1.0	0.0
55020	2140.0	1372.0
100418731	1.0	1.0
57688	1863.0	1108.0
57689	774.0	394.0
55024	2637.0	582.0
55023	4941.0	3983.0
389217	8.0	2.0
55022	1009.0	12.0
57684	1728.0	706.0
100418737	40.0	20.0
55028	2592.0	1791.0
57685	2321.0	976.0
343819	0.0	0.0
100418736	0.0	0.0
55027	1016.0	655.0
100418739	0.0	0.0
55026	76.0	6.0
57687	479.0	4.0
353274	2100.0	873.0
644844	6.0	1.0
100127983	340.0	14.0
149708	0.0	3.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	0.0
137735	3.0	0.0
106479706	15.0	9.0
729211	1.0	1.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	0.0	2.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	608.0	298.0
100418744	22.0	1.0
57692	790.0	278.0
100418743	5.0	0.0
57693	2253.0	1317.0
150709	414.0	279.0
392843	1.0	0.0
100418745	0.0	0.0
55032	4346.0	1687.0
