id	a69e1384-d0ce-4ad7-b1b1-fe5c38aa6cb8	108c8f50-ed04-436c-b49e-dcdb1da0b827
693167	0.0	0.0
25827	1740.0	1953.0
693168	0.0	0.0
693169	0.0	0.0
25829	6242.0	6247.0
441669	0.0	0.0
392214	2.0	3.0
25820	5522.0	3503.0
127343	0.0	6.0
25822	1393.0	1573.0
25821	2144.0	1912.0
25824	28894.0	36597.0
441662	0.0	0.0
106479099	0.0	0.0
25823	17.0	2.0
106479098	0.0	0.0
106480097	1.0	0.0
106479097	0.0	0.0
115361	2403.0	1402.0
441670	0.0	0.0
106480096	0.0	0.0
106479096	0.0	0.0
130916	3843.0	2221.0
115362	386.0	288.0
106479095	0.0	0.0
106480099	0.0	0.0
106480098	0.0	0.0
106479094	0.0	0.0
106479093	0.0	0.0
106479092	0.0	0.0
106479091	0.0	0.0
106479090	0.0	0.0
693170	0.0	0.0
106480091	0.0	0.0
693171	0.0	0.0
106480090	0.0	0.0
414059	5.0	13.0
106480093	0.0	0.0
693172	1.0	0.0
693173	0.0	0.0
106480092	0.0	0.0
106480095	0.0	0.0
693174	2.0	1.0
693175	9.0	2.0
106480094	0.0	0.0
84191	3193.0	3554.0
25837	180.0	78.0
693154	0.0	0.0
84190	619.0	564.0
25836	7702.0	4128.0
693155	43.0	8.0
25839	6193.0	9576.0
84193	8618.0	5701.0
693156	0.0	0.0
693157	0.0	0.0
693158	15.0	8.0
693159	1.0	0.0
392225	0.0	0.0
25831	16382.0	8373.0
25830	0.0	7.0
441654	0.0	0.0
25833	157.0	560.0
100379250	0.0	0.0
106479089	7.0	11.0
25832	571.0	611.0
106479088	0.0	0.0
25834	2980.0	2776.0
106479087	0.0	0.0
100379251	49.0	80.0
106479086	0.0	0.0
115350	11.0	0.0
106479085	4.0	6.0
414061	0.0	0.0
106479084	0.0	0.0
115352	56.0	22.0
106479083	0.0	0.0
414062	115.0	56.0
115353	2967.0	2929.0
106479082	0.0	0.0
106479081	0.0	0.0
414060	0.0	0.0
106479080	0.0	0.0
693160	0.0	0.0
693161	0.0	0.0
693162	0.0	0.0
84197	180.0	21.0
693163	0.0	1.0
84196	4886.0	4160.0
693164	0.0	0.0
25804	4389.0	5970.0
693143	0.0	0.0
25803	2.0	11.0
693144	7.0	4.0
25806	1.0	17.0
25805	127.0	31.0
693146	0.0	0.0
693147	0.0	0.0
25807	1395.0	1957.0
693148	0.0	0.0
693149	0.0	0.0
100130996	0.0	0.0
25809	987.0	1121.0
100130995	0.0	0.0
100379287	0.0	1.0
100130994	11.0	0.0
441687	36.0	22.0
25800	5884.0	6254.0
25802	11355.0	2016.0
25801	1550.0	1343.0
154907	0.0	0.0
106480075	0.0	0.0
106480074	0.0	0.0
106480077	1.0	0.0
106480076	0.0	0.0
106480079	2.0	1.0
106480078	0.0	0.0
142910	33.0	6.0
106480071	0.0	0.0
100380272	0.0	0.0
693151	0.0	0.0
142913	50.0	67.0
106480070	0.0	0.0
106480073	0.0	0.0
693152	2.0	0.0
693153	222.0	122.0
106480072	0.0	0.0
693132	0.0	0.0
25814	9088.0	8559.0
693133	0.0	0.0
693134	0.0	0.0
25817	88.0	211.0
25816	2338.0	1956.0
100130988	0.0	0.0
693135	0.0	0.0
25819	304.0	99.0
693136	0.0	0.0
100129998	1.0	1.0
130940	169.0	328.0
25818	4.0	16.0
693137	0.0	0.0
693138	4.0	0.0
693139	0.0	0.0
100130980	4.0	10.0
25813	3210.0	3051.0
392209	9.0	4.0
25812	11.0	0.0
106480086	0.0	0.0
106480085	0.0	0.0
106480088	0.0	0.0
115330	60.0	39.0
106480087	0.0	0.0
106480089	0.0	0.0
100129994	0.0	0.0
106480080	0.0	0.0
100129995	4.0	18.0
106480082	0.0	0.0
693140	0.0	0.0
106480081	1.0	0.0
106480084	0.0	0.0
693141	1.0	0.0
693142	0.0	0.0
106480083	0.0	0.0
11180	13776.0	19161.0
154881	1897.0	1770.0
11182	69.0	105.0
11181	44.0	11.0
646770	0.0	0.0
11184	252.0	266.0
392133	0.0	0.0
11183	3939.0	2069.0
392132	0.0	0.0
11186	1686.0	1677.0
139249	0.0	0.0
11185	2384.0	855.0
23166	1852.0	2553.0
23167	9677.0	7476.0
106480049	0.0	0.0
23168	7143.0	4699.0
106479059	0.0	0.0
23169	2380.0	1435.0
166863	4.0	49.0
392138	3.0	0.0
106479058	0.0	0.0
729920	118.0	58.0
106479057	0.0	0.0
106479056	0.0	0.0
106479055	1.0	0.0
127262	7327.0	7443.0
106479054	0.0	2.0
142891	2350.0	1642.0
106480053	0.0	0.0
106479053	0.0	0.0
106480052	0.0	0.0
106479052	0.0	0.0
23160	2808.0	1751.0
106480055	0.0	0.0
106479051	0.0	1.0
23161	4713.0	2482.0
115286	1810.0	1979.0
106480054	0.0	0.0
106479050	0.0	0.0
23162	2760.0	3620.0
106480057	0.0	0.0
23163	2568.0	2901.0
106480056	0.0	0.0
152217	872.0	1072.0
23164	16142.0	12744.0
106480059	0.0	0.0
23165	3112.0	2640.0
106480058	0.0	0.0
11188	8878.0	10136.0
11187	1384.0	2595.0
11189	1.0	3.0
106480051	0.0	0.0
644109	0.0	0.0
106480050	0.0	0.0
646784	4.0	3.0
11191	64.0	41.0
392140	30.0	14.0
11190	2336.0	2493.0
404672	2426.0	2579.0
11193	1825.0	1348.0
154872	1.0	5.0
11194	3558.0	3816.0
11197	1.0	20.0
11196	4444.0	2748.0
23177	4491.0	1571.0
402016	7.0	439.0
23178	1258.0	3035.0
106479049	0.0	0.0
23179	2106.0	1298.0
106479048	0.0	0.0
127255	371.0	93.0
106479047	0.0	0.0
127254	24.0	11.0
106479046	0.0	0.0
646780	16.0	8.0
127253	3235.0	2182.0
106479045	5.0	0.0
106479044	0.0	0.0
729911	0.0	0.0
106479043	0.0	1.0
106480064	0.0	0.0
106479042	10.0	3.0
23170	1788.0	1577.0
115273	69.0	36.0
106480063	0.0	0.0
729909	2.0	2.0
106479041	0.0	0.0
23171	9636.0	6436.0
106479040	0.0	0.0
106480066	3.0	5.0
23172	2145.0	1668.0
106480065	0.0	0.0
23173	2358.0	1687.0
106480068	0.0	0.0
23174	6300.0	4179.0
106480067	0.0	1.0
23175	2604.0	1840.0
23176	5059.0	6502.0
106480069	0.0	1.0
11199	1.0	0.0
11198	9838.0	8032.0
106480060	0.0	0.0
106480062	0.0	0.0
106480061	0.0	0.0
11160	12671.0	7826.0
644131	41.0	75.0
404663	1.0	0.0
11162	276.0	218.0
646799	0.0	0.0
11161	3848.0	4589.0
404665	9.0	13.0
11164	2964.0	2911.0
11163	4125.0	2363.0
23144	1663.0	1511.0
127247	0.0	0.0
106480028	0.0	0.0
23145	339.0	140.0
106480027	1.0	0.0
106480029	0.0	0.0
23148	177.0	85.0
106479079	0.0	0.0
646791	1.0	2.0
23149	76.0	181.0
441641	0.0	0.0
106479078	0.0	0.0
106479077	2.0	1.0
106479076	0.0	0.0
84108	355.0	285.0
106480031	0.0	0.0
106479075	0.0	0.0
84107	0.0	1.0
106479074	0.0	0.0
106480030	0.0	0.0
106479073	0.0	0.0
106480033	4.0	0.0
84109	37.0	22.0
106480032	0.0	0.0
106479072	0.0	0.0
23140	5852.0	3242.0
115265	126.0	20.0
106480035	0.0	0.0
106479071	6.0	2.0
84103	0.0	0.0
23141	4879.0	6485.0
106480034	0.0	0.0
106479070	0.0	0.0
23142	2833.0	1698.0
84106	84.0	196.0
106480037	0.0	0.0
84105	997.0	561.0
23143	1433.0	990.0
106480036	0.0	1.0
84100	368.0	181.0
11166	10.0	1.0
140258	0.0	0.0
644129	1.0	0.0
11165	2588.0	2370.0
84102	1844.0	1349.0
11168	6451.0	4397.0
84101	245.0	93.0
11167	13171.0	6170.0
644128	94.0	64.0
11169	246.0	336.0
11171	9114.0	7186.0
11170	5254.0	5189.0
11173	175.0	320.0
441639	0.0	0.0
11172	1.0	0.0
343296	0.0	0.0
11174	73.0	26.0
644146	3.0	6.0
23155	2009.0	1439.0
106480039	0.0	0.0
106480038	0.0	0.0
23157	1637.0	1308.0
23158	1480.0	996.0
106479069	1.0	0.0
441631	763.0	111.0
106479068	1.0	0.0
106479067	0.0	0.0
106479066	0.0	0.0
106479065	0.0	0.0
106480042	0.0	0.0
106479064	0.0	0.0
106480041	0.0	0.0
106479063	1.0	0.0
106479062	0.0	0.0
106480044	0.0	0.0
23150	7079.0	8858.0
106480043	1.0	1.0
106479061	0.0	0.0
23151	4557.0	3201.0
106479060	0.0	0.0
106480046	0.0	0.0
23152	7468.0	8157.0
106480045	0.0	0.0
106480048	0.0	0.0
23154	2889.0	4574.0
106480047	0.0	0.0
11177	1288.0	1499.0
11176	8198.0	6069.0
11179	1611.0	1740.0
644138	5.0	3.0
11178	308.0	1172.0
644139	0.0	2.0
139285	639.0	426.0
106480040	4.0	2.0
103695364	7.0	1.0
103695363	1.0	0.0
644153	0.0	0.0
11140	9517.0	13242.0
644159	1.0	0.0
103695365	0.0	0.0
11142	4528.0	5667.0
166824	2300.0	69.0
106479019	0.0	0.0
11141	5.0	2.0
130872	2441.0	3100.0
106479018	0.0	0.0
644157	56.0	113.0
23122	3364.0	1636.0
106480006	0.0	0.0
106479017	2.0	0.0
106479016	0.0	0.0
106480005	0.0	0.0
25784	8.0	4.0
106479015	0.0	0.0
106480008	0.0	0.0
25787	12.0	46.0
23125	4346.0	3774.0
106480007	0.0	0.0
25786	83.0	64.0
106479014	0.0	0.0
25789	62.0	111.0
644150	860.0	1282.0
23126	9024.0	6884.0
106479013	1.0	1.0
25788	88.0	77.0
23127	533.0	510.0
106479012	0.0	0.0
106480009	0.0	0.0
106479011	0.0	0.0
23129	5485.0	10693.0
106479010	0.0	0.0
84129	65.0	42.0
106480011	6.0	0.0
106480010	0.0	0.0
84126	9.0	10.0
106480013	0.0	0.0
84125	362.0	171.0
25780	1195.0	1075.0
106480012	0.0	0.0
84128	2029.0	1913.0
23120	5.0	13.0
106480015	0.0	0.0
25782	4086.0	2064.0
106480014	1.0	0.0
11144	38.0	24.0
11143	5880.0	4754.0
139212	12.0	4.0
84124	1527.0	1467.0
11146	490.0	460.0
11145	3320.0	6903.0
11148	6.0	2.0
86781	19.0	44.0
11147	770.0	1003.0
11149	229.0	52.0
392181	2.0	1.0
127294	36.0	42.0
644165	181.0	554.0
11151	1325.0	2035.0
166815	892.0	827.0
392188	0.0	0.0
106479009	0.0	0.0
11153	1268.0	656.0
106479008	0.0	0.0
644168	0.0	1.0
11152	4399.0	4756.0
106479007	0.0	1.0
25796	1917.0	3558.0
130888	1165.0	556.0
23133	3063.0	2399.0
106479006	0.0	0.0
106480017	0.0	0.0
106480016	0.0	0.0
106479005	0.0	0.0
23135	3990.0	2998.0
25798	4158.0	5546.0
106479004	0.0	0.0
106480019	0.0	0.0
23136	1293.0	326.0
25797	646.0	7722.0
106479003	0.0	0.0
106480018	0.0	0.0
23137	3550.0	1894.0
106479002	0.0	0.0
25799	1143.0	912.0
402055	2720.0	1353.0
23138	347.0	875.0
106479001	0.0	0.0
23139	2230.0	3103.0
106479000	0.0	0.0
644160	2.0	4.0
106480020	0.0	0.0
25790	134.0	55.0
106480022	0.0	0.0
106480021	0.0	0.0
25792	6534.0	6832.0
106480024	0.0	0.0
25791	77.0	4654.0
23130	2653.0	3072.0
106480023	0.0	0.0
23131	4959.0	3227.0
25794	462.0	789.0
106480026	0.0	0.0
25793	21241.0	21071.0
23132	1816.0	1707.0
106480025	0.0	0.0
11155	783.0	158.0
11154	1542.0	1009.0
11157	774.0	699.0
11156	624.0	4575.0
11159	894.0	945.0
139221	1508.0	281.0
11158	1784.0	1707.0
392193	0.0	1.0
23108	1514.0	1887.0
23109	2.0	2.0
127281	1427.0	1194.0
441608	0.0	0.0
154860	1.0	2.0
11120	1896.0	2076.0
343263	9.0	56.0
154865	273.0	280.0
25763	0.0	0.0
106479039	0.0	0.0
23101	21.0	41.0
106479038	18.0	20.0
23102	4540.0	3546.0
106479037	23.0	24.0
25764	166.0	134.0
106479036	0.0	0.0
106479035	1.0	1.0
23105	18.0	44.0
25766	1736.0	1752.0
106479034	0.0	0.0
25769	39.0	4.0
106479033	0.0	0.0
23107	5368.0	5170.0
106479032	0.0	0.0
106479031	0.0	0.0
11129	1968.0	2536.0
106479030	0.0	0.0
84148	4666.0	5041.0
84144	774.0	194.0
11122	8.0	10.0
84146	3769.0	1958.0
11124	4384.0	6197.0
11123	2587.0	2532.0
11126	34.0	13.0
84140	891.0	545.0
11128	2388.0	1726.0
84142	988.0	492.0
84141	202.0	1471.0
139231	6679.0	3365.0
11127	1294.0	975.0
23119	870.0	635.0
644186	18.0	55.0
11131	24.0	68.0
11130	387.0	494.0
106479029	0.0	0.0
23111	7713.0	2822.0
106479028	0.0	0.0
25774	0.0	0.0
23112	3809.0	2215.0
106479027	0.0	0.0
25776	2373.0	2992.0
23113	4156.0	3486.0
106479026	0.0	0.0
25775	7.0	0.0
23114	952.0	191.0
106479025	0.0	0.0
25778	3920.0	3417.0
106479024	0.0	0.0
25777	9023.0	7764.0
23116	3152.0	1452.0
106479023	0.0	0.0
23117	58.0	35.0
106479022	0.0	0.0
23118	7731.0	5433.0
106479021	0.0	0.0
115294	12887.0	3043.0
106479020	5.0	2.0
106480000	0.0	0.0
25770	0.0	0.0
106480002	1.0	0.0
106480001	0.0	0.0
152206	379.0	232.0
106480004	0.0	0.0
25771	3299.0	3754.0
84138	372.0	335.0
106480003	0.0	0.0
11133	349.0	415.0
84133	13.0	10.0
84132	1571.0	841.0
11132	1296.0	1700.0
11135	2578.0	9916.0
84135	1125.0	745.0
84134	1069.0	1194.0
11137	3559.0	3197.0
115290	334.0	36.0
11136	31.0	41.0
84131	1340.0	892.0
11138	1089.0	334.0
730993	0.0	2.0
102465249	0.0	0.0
102465248	0.0	0.0
102465247	0.0	0.0
102465246	0.0	0.0
100272147	0.0	0.0
345895	162.0	83.0
729993	19.0	2.0
50717	7416.0	7220.0
102465257	2.0	2.0
102465256	0.0	0.0
102465255	0.0	2.0
729991	1340.0	1187.0
102465254	0.0	0.0
102465253	0.0	0.0
164284	8.0	9.0
100884155	1.0	0.0
102465252	0.0	0.0
730978	0.0	0.0
102465251	0.0	0.0
102465250	0.0	0.0
730974	0.0	0.0
392194	8.0	6.0
392197	0.0	0.0
646702	0.0	1.0
646701	7.0	0.0
646721	0.0	0.0
729962	1.0	0.0
729967	1726.0	1609.0
2504	11.0	19.0
2503	18.0	43.0
284418	0.0	0.0
2502	5.0	17.0
284417	11.0	17.0
2501	40.0	77.0
2500	73.0	116.0
284415	7.0	11.0
404635	0.0	0.0
619190	0.0	2.0
404636	1339.0	1035.0
2509	11.0	16.0
646723	2.0	2.0
2508	31.0	58.0
2507	5.0	15.0
619189	1.0	0.0
164237	1.0	0.0
729956	2.0	0.0
140290	46.0	46.0
729952	1.0	1.0
2515	0.0	0.0
284408	309.0	249.0
2512	95904.0	76368.0
284406	872.0	629.0
2510	0.0	0.0
284403	87.0	135.0
284402	82.0	39.0
2519	4044.0	4556.0
2518	0.0	0.0
2517	9437.0	15640.0
2516	1.0	0.0
646755	11.0	5.0
646754	0.0	0.0
646753	2.0	2.0
260434	0.0	4.0
23189	5653.0	4741.0
260436	5.0	2.0
23180	9867.0	7033.0
2526	447.0	300.0
23181	2719.0	1773.0
2525	1.0	26.0
2524	66.0	191.0
2523	208.0	538.0
23184	10926.0	13656.0
2521	17711.0	23494.0
23185	6783.0	4048.0
23186	1995.0	1137.0
2520	4.0	0.0
23187	6190.0	6715.0
2529	12.0	32.0
2528	2.0	1.0
2527	0.0	0.0
152273	2711.0	1358.0
644100	0.0	3.0
646766	7.0	22.0
644101	6.0	7.0
23199	8104.0	6272.0
260425	4628.0	3793.0
729974	0.0	0.0
260429	0.0	1.0
2537	3510.0	11110.0
23191	9076.0	7923.0
23192	3899.0	4008.0
23193	37059.0	34298.0
2535	439.0	446.0
2534	6444.0	7742.0
23194	1010.0	430.0
2533	479.0	374.0
23195	8676.0	4354.0
23196	14759.0	9198.0
2532	1756.0	581.0
23197	5206.0	4352.0
2531	5786.0	4066.0
2530	2050.0	1923.0
23198	5780.0	3090.0
345829	1.0	1.0
646759	0.0	0.0
646758	3.0	5.0
2539	6408.0	6440.0
2538	5.0	1.0
23190	13179.0	8099.0
25903	2608.0	954.0
25902	669.0	1791.0
25904	2015.0	1976.0
100129866	1.0	2.0
25907	30.0	19.0
100130855	351.0	142.0
25906	1565.0	1245.0
25909	4664.0	2341.0
100127206	1.0	1.0
100129867	2.0	0.0
2551	4448.0	1442.0
2550	845.0	1226.0
25901	4451.0	4666.0
25900	554.0	543.0
2548	9190.0	9701.0
223075	0.0	1.0
2547	20060.0	25511.0
100874409	0.0	0.0
100874408	0.0	0.0
2543	0.0	0.0
100379345	80.0	496.0
2542	1579.0	2081.0
100874403	0.0	0.0
100874402	0.0	0.0
100874401	1.0	0.0
100874400	0.0	0.0
100129863	0.0	0.0
100874407	0.0	0.0
100874406	1.0	0.0
100874405	0.0	0.0
2549	1572.0	759.0
100874404	0.0	0.0
25914	797.0	503.0
100130848	0.0	0.0
25913	1972.0	1680.0
100129858	103.0	85.0
25915	4779.0	5123.0
25917	3220.0	2480.0
2562	866.0	799.0
2561	36.0	4677.0
2560	5.0	1.0
25912	13138.0	14064.0
25911	1635.0	1529.0
2559	0.0	9.0
2558	32.0	4.0
2557	3.0	0.0
2556	0.0	2.0
2555	18.0	1.0
2554	0.0	1.0
2553	2759.0	2831.0
100129853	0.0	0.0
100874421	1.0	0.0
100874420	0.0	0.0
100129845	34.0	18.0
2572	0.0	0.0
2571	21.0	4.0
2570	31.0	8.0
2569	1.0	2.0
2568	6.0	3.0
2567	15.0	54.0
2566	0.0	1.0
2565	27.0	9.0
2564	468.0	434.0
2563	44.0	751.0
100874425	0.0	0.0
100874424	0.0	0.0
100874423	0.0	0.0
100129842	2509.0	888.0
100874422	0.0	0.0
100874429	0.0	0.0
100874428	0.0	0.0
100874427	0.0	0.0
100874426	0.0	0.0
100130827	12.0	9.0
100129836	3.0	1.0
100874410	0.0	1.0
286676	1484.0	1762.0
100130821	0.0	0.0
100130820	0.0	0.0
2584	643.0	898.0
2583	108.0	139.0
2582	627.0	6339.0
2581	4721.0	2402.0
2580	5549.0	6685.0
100874419	0.0	0.0
100874414	2.0	1.0
100874413	3.0	0.0
100874412	0.0	0.0
100874411	0.0	0.0
100874418	1.0	0.0
223082	1325.0	1973.0
100874417	11.0	8.0
100874416	0.0	0.0
100874415	0.0	0.0
100129827	1.0	2.0
100874443	5.0	1.0
100874442	0.0	0.0
100129824	0.0	0.0
100874441	0.0	0.0
100874440	1.0	0.0
2595	1345.0	1914.0
2593	1408.0	1935.0
100379300	0.0	0.0
2592	2353.0	2697.0
2591	2634.0	2960.0
441389	15.0	6.0
2590	6753.0	7516.0
441386	5.0	11.0
127617	0.0	1.0
2589	6307.0	3380.0
2588	1337.0	1302.0
2587	7.0	1.0
441391	12.0	8.0
284018	978.0	1115.0
2585	1817.0	1164.0
100874447	0.0	0.0
100874446	0.0	0.0
100874445	0.0	0.0
284013	44.0	55.0
100874444	0.0	0.0
100874449	0.0	0.0
100874448	4.0	7.0
100129815	0.0	0.0
100130803	0.0	0.0
100874432	0.0	0.0
100874431	6.0	0.0
100874430	0.0	0.0
100129813	2.0	3.0
441377	0.0	2.0
441376	2.0	9.0
441381	0.0	0.0
127602	430.0	501.0
2597	69398.0	100967.0
2596	8.0	760.0
100874436	0.0	0.0
284004	2056.0	4173.0
100874435	0.0	0.0
100874434	7.0	1.0
100874433	2.0	0.0
284001	2264.0	2468.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	7.0	3.0
100874464	0.0	0.0
100874462	2.0	6.0
100129801	2.0	2.0
100874469	0.0	1.0
100874468	0.0	0.0
100874467	0.0	2.0
100874466	5.0	2.0
100874450	0.0	0.0
50937	5753.0	1030.0
100874454	0.0	0.0
50939	14.0	14.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	0.0	0.0
100874457	0.0	0.0
100874456	1.0	4.0
50940	730.0	44.0
100874455	3.0	1.0
50943	75.0	147.0
50945	404.0	37.0
50944	31.0	17.0
100874459	0.0	0.0
23328	19892.0	3685.0
23329	286.0	203.0
84281	311.0	111.0
84280	1622.0	1737.0
644076	0.0	0.0
11340	1271.0	1418.0
644079	1.0	0.0
25983	2513.0	2582.0
127665	5.0	0.0
23321	19811.0	5454.0
115677	941.0	630.0
644070	0.0	0.0
23322	907.0	582.0
25984	1.0	0.0
23324	8248.0	6838.0
25987	4280.0	3288.0
23325	2769.0	1687.0
23326	18542.0	16223.0
25989	2214.0	3511.0
23327	4536.0	5825.0
25988	1262.0	1886.0
25981	930.0	706.0
25980	3826.0	3963.0
11342	6323.0	5794.0
84287	1541.0	1997.0
84286	1700.0	1910.0
11341	65.0	3.0
284058	6954.0	3778.0
84289	3183.0	2598.0
11344	1893.0	4009.0
11343	2579.0	2075.0
84288	1543.0	778.0
84283	322.0	1538.0
11346	7028.0	9137.0
11345	8875.0	8087.0
84282	1931.0	2042.0
84285	1729.0	1967.0
84284	3962.0	3483.0
23339	7717.0	6139.0
84270	1013.0	1516.0
23331	3613.0	2190.0
25994	4477.0	3347.0
23332	5697.0	3868.0
25996	1818.0	1819.0
23333	1487.0	2114.0
23334	4770.0	3774.0
25998	5430.0	3018.0
23335	2805.0	1659.0
23336	2896.0	638.0
441332	0.0	0.0
644082	1.0	1.0
23338	7720.0	4816.0
25999	488.0	757.0
441331	0.0	0.0
84279	1412.0	1008.0
25992	4864.0	1607.0
84276	2706.0	2126.0
84275	1006.0	339.0
284047	20.0	10.0
84278	243.0	96.0
84277	2124.0	1993.0
84272	6067.0	3763.0
84271	10900.0	11046.0
84274	2667.0	2621.0
84273	1732.0	1832.0
23306	1333.0	1229.0
23307	3304.0	3131.0
284040	56.0	63.0
23308	14.0	28.0
23309	3871.0	3587.0
25961	209.0	122.0
25960	2808.0	826.0
25963	10361.0	21455.0
23300	6415.0	3967.0
23301	4862.0	2918.0
25962	4547.0	3157.0
23302	206.0	671.0
23303	5177.0	6026.0
644096	856.0	1123.0
23304	5194.0	3540.0
25966	1867.0	1192.0
23305	100.0	8.0
644094	0.0	0.0
11328	6289.0	5163.0
11329	1593.0	1937.0
11320	2312.0	1612.0
137012	0.0	8.0
113000	755.0	1082.0
11322	759.0	6043.0
11321	2482.0	2544.0
284034	6.0	0.0
11326	464.0	615.0
11325	9927.0	8354.0
23317	6357.0	2962.0
84290	6.0	5.0
25979	2629.0	2977.0
23318	4294.0	2372.0
84292	684.0	804.0
25972	4301.0	3745.0
23310	2340.0	1291.0
441359	0.0	0.0
25974	702.0	547.0
23312	1652.0	880.0
25973	516.0	506.0
23313	3152.0	1604.0
25976	2777.0	4909.0
23314	155.0	53.0
25975	3.0	13.0
441355	0.0	0.0
25978	5964.0	4418.0
23315	3178.0	2551.0
25977	3085.0	1943.0
23316	877.0	0.0
11339	15.0	15.0
11338	10247.0	11742.0
441362	0.0	0.0
441361	0.0	0.0
140660	4.0	5.0
115650	50.0	23.0
127623	3.0	0.0
25970	7205.0	8675.0
284029	263.0	397.0
115653	0.0	0.0
84298	1637.0	1487.0
11331	11503.0	14453.0
11330	4.0	35.0
11333	6925.0	7757.0
152641	166.0	89.0
11332	437.0	1112.0
84299	2449.0	3328.0
11335	6958.0	9633.0
84294	2359.0	1157.0
11334	3338.0	3681.0
84293	7319.0	6174.0
84296	193.0	159.0
11337	7391.0	7578.0
284021	67.0	377.0
84295	2611.0	1555.0
11336	5375.0	5257.0
25946	3275.0	4334.0
25949	5926.0	8048.0
25948	3498.0	3679.0
441308	0.0	0.0
139604	1.0	0.0
100130898	0.0	0.0
100130894	1.0	26.0
25941	3943.0	4476.0
25940	3627.0	2295.0
100130892	13.0	17.0
25943	3713.0	2786.0
25942	8015.0	5780.0
100130890	182.0	200.0
25945	3807.0	2692.0
11309	1608.0	1464.0
284099	1.0	1.0
284098	649.0	383.0
25957	10538.0	8122.0
140609	4932.0	1606.0
25959	9256.0	8398.0
100130889	2.0	1.0
100130887	0.0	2.0
25950	443.0	575.0
25953	7279.0	6810.0
25956	338.0	421.0
11317	0.0	1.0
11316	9357.0	11136.0
11319	2553.0	2298.0
11318	75.0	12.0
100379378	0.0	0.0
11311	3493.0	3161.0
11313	3634.0	7444.0
140603	0.0	0.0
11315	17333.0	18204.0
284086	1560.0	1763.0
11314	175.0	206.0
25925	1221.0	504.0
284085	5.0	8.0
25924	206.0	39.0
25927	623.0	302.0
284083	8.0	2.0
100130879	0.0	1.0
25926	2895.0	2755.0
139628	0.0	1.0
25929	2235.0	1583.0
25928	185.0	5.0
441328	0.0	0.0
127687	1440.0	2163.0
100130873	0.0	1.0
441327	0.0	0.0
441326	0.0	0.0
100130871	11.0	0.0
441324	0.0	0.0
25921	11102.0	10579.0
441323	0.0	0.0
25920	4882.0	7018.0
25923	7798.0	5625.0
140612	866.0	546.0
100129880	0.0	0.0
284076	13.0	0.0
100129882	3.0	6.0
25936	2001.0	1341.0
25938	1696.0	715.0
25937	7751.0	3624.0
284071	23.0	8.0
100130866	0.0	0.0
25939	4573.0	3153.0
113026	846.0	10826.0
441317	0.0	0.0
441315	0.0	0.0
25930	4768.0	4614.0
441314	0.0	0.0
441313	0.0	0.0
25932	7514.0	3277.0
127671	0.0	0.0
25934	1643.0	1023.0
127670	7.0	2.0
284069	295.0	1356.0
140623	12.0	22.0
140625	0.0	0.0
284067	2.0	1.0
100129871	0.0	1.0
140628	29.0	1.0
406982	0.0	0.0
406981	0.0	0.0
406984	0.0	1.0
406983	2.0	2.0
406986	0.0	0.0
406985	4.0	0.0
406988	1.0	0.0
406987	0.0	0.0
23287	1110.0	614.0
23288	4455.0	3349.0
406980	0.0	0.0
84206	81.0	69.0
23281	62.0	162.0
84203	2.0	0.0
23283	3704.0	2071.0
23284	239.0	7.0
140596	0.0	0.0
23285	643.0	387.0
152579	1335.0	1025.0
140597	3430.0	433.0
23286	8236.0	7103.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	0.0
152573	359.0	101.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	0.0	0.0
406974	0.0	0.0
406977	1.0	0.0
406976	0.0	0.0
23299	3192.0	2342.0
201725	918.0	360.0
23291	5036.0	3329.0
23293	2968.0	2428.0
23294	5386.0	3051.0
23295	5506.0	8640.0
406968	0.0	0.0
406967	0.0	0.0
646658	10.0	110.0
152586	1.0	0.0
406969	0.0	0.0
406960	0.0	0.0
11281	4.0	2.0
406962	24.0	4.0
646672	3.0	9.0
11280	56.0	28.0
406961	0.0	0.0
11283	0.0	0.0
406964	0.0	2.0
11282	5397.0	13702.0
406963	0.0	0.0
644016	5.0	1.0
11285	2401.0	2898.0
406966	0.0	0.0
11284	1716.0	3075.0
406965	0.0	0.0
23265	6415.0	6954.0
23266	9138.0	5398.0
23268	2192.0	1722.0
23269	4470.0	2852.0
84229	16.0	11.0
164592	20.0	20.0
59269	2132.0	1310.0
84225	109.0	362.0
23261	2392.0	2742.0
84224	842.0	324.0
23262	3523.0	1650.0
23263	2351.0	1934.0
23264	16754.0	13196.0
84226	151.0	196.0
84221	250.0	403.0
406957	0.0	0.0
84220	1.0	0.0
406956	2.0	1.0
84223	1519.0	817.0
406959	0.0	0.0
406958	0.0	0.0
84222	126.0	127.0
646685	0.0	0.0
644022	0.0	2.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	3.0	11.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	1.0
23276	2149.0	1842.0
23277	3383.0	2550.0
23279	5108.0	3199.0
59277	2253.0	545.0
59272	218.0	72.0
