id	47807887-8bda-45be-a466-4970f198ce4d	5d2510c8-c5a0-439d-8111-357824c00c2b
84844	1431.0	478.0
84847	5.0	5.0
57228	262.0	180.0
57222	16074.0	5669.0
402779	0.0	0.0
402778	137.0	315.0
57223	8745.0	2683.0
57224	377.0	227.0
84842	35.0	98.0
414776	0.0	0.0
642446	0.0	0.0
414771	0.0	0.0
642448	2.0	1.0
642461	0.0	0.0
642460	1.0	3.0
414777	3347.0	888.0
414778	13.0	10.0
57231	4766.0	2828.0
400110	3.0	1.0
57232	492.0	261.0
654427	19.0	10.0
84826	0.0	0.0
654429	6.0	2.0
84833	2252.0	2442.0
84836	7293.0	6172.0
84830	40.0	237.0
57234	114.0	389.0
84832	0.0	0.0
654433	980.0	185.0
9001	598.0	11.0
9002	1429.0	2749.0
642475	130.0	726.0
84859	2750.0	1112.0
84867	58.0	28.0
84866	2431.0	1596.0
84869	2718.0	1428.0
84868	519.0	164.0
654463	251.0	3.0
84865	431.0	154.0
84864	4640.0	1094.0
84861	2421.0	845.0
9014	1421.0	383.0
9015	543.0	98.0
9013	3171.0	2059.0
9019	5067.0	1890.0
9016	828.0	383.0
341392	2.0	2.0
84848	274.0	259.0
84856	17.0	6.0
84858	780.0	1134.0
84852	386.0	94.0
102725176	0.0	0.0
84851	1986.0	870.0
642477	0.0	16.0
84850	8.0	12.0
105376946	0.0	0.0
9025	992.0	526.0
9026	3965.0	3691.0
9023	250.0	41.0
113612	512.0	198.0
9024	96.0	38.0
642493	0.0	0.0
9027	8.0	3.0
9028	18.0	48.0
400165	2.0	1.0
9021	14834.0	2077.0
9022	4701.0	11722.0
9020	3124.0	1209.0
84889	4.0	3.0
84888	4149.0	1443.0
654483	6.0	9.0
84885	830.0	778.0
654486	0.0	1.0
84886	7208.0	2475.0
84881	1749.0	617.0
642489	34.0	13.0
84883	2164.0	763.0
654480	2.0	1.0
9037	506.0	831.0
9034	84.0	45.0
9038	0.0	0.0
9039	2859.0	1342.0
400156	9.0	12.0
9032	0.0	0.0
9033	16.0	4.0
9031	8334.0	3307.0
84878	959.0	664.0
84879	2286.0	781.0
84874	2434.0	1591.0
84873	1387.0	396.0
84876	922.0	795.0
84875	2648.0	2698.0
84870	348.0	21.0
84872	1017.0	545.0
84871	184.0	46.0
9047	89.0	29.0
9048	43.0	59.0
9045	36641.0	30057.0
9046	195.0	74.0
9049	4620.0	5618.0
106480985	1.0	3.0
9040	3696.0	2865.0
106480984	0.0	0.0
106480987	0.0	0.0
106480986	4.0	0.0
9043	12943.0	2845.0
400141	1.0	2.0
106480989	1.0	0.0
9044	4378.0	1661.0
106480988	0.0	0.0
57282	4.0	1.0
106480990	7.0	2.0
106480992	0.0	0.0
106480991	0.0	0.0
106480994	0.0	0.0
106480993	2.0	1.0
414753	0.0	0.0
414754	0.0	0.0
414751	0.0	0.0
414752	0.0	0.0
341359	2.0	0.0
341356	0.0	0.0
9058	4.0	0.0
9056	1365.0	226.0
9057	2473.0	250.0
341350	16.0	1.0
9050	464.0	193.0
106480996	0.0	0.0
9051	168.0	33.0
106480995	2.0	0.0
106480998	0.0	1.0
106480997	0.0	0.0
57291	3257.0	1200.0
9054	1480.0	760.0
9055	367.0	312.0
106480999	0.0	0.0
9052	38414.0	10537.0
9053	4544.0	1351.0
84899	1019.0	496.0
282569	0.0	0.0
400129	6.0	0.0
84896	4503.0	1695.0
84895	2373.0	1401.0
400128	2.0	2.0
84898	5537.0	2205.0
84897	2623.0	1336.0
400126	18.0	17.0
654499	0.0	0.0
84892	2031.0	775.0
414764	38.0	27.0
84891	0.0	2.0
414765	59.0	29.0
84894	67.0	327.0
84893	4575.0	1560.0
414760	24.0	21.0
414761	129.0	16.0
84890	1988.0	666.0
341346	2.0	10.0
9069	2798.0	898.0
414926	0.0	0.0
9068	5008.0	203.0
106479979	1.0	0.0
729004	9.0	3.0
106479978	0.0	0.0
106479977	0.0	0.0
106479976	1.0	0.0
106479975	21.0	25.0
9061	2425.0	2726.0
106480963	0.0	0.0
106479974	0.0	0.0
106479973	0.0	0.0
106480962	0.0	0.0
106480965	0.0	0.0
106479972	0.0	0.0
9060	5880.0	301.0
106480964	1.0	0.0
106479971	1.0	0.0
106479970	3.0	0.0
106480967	2.0	2.0
9066	1810.0	491.0
106480966	0.0	0.0
9063	3448.0	1382.0
729009	150.0	78.0
106480969	0.0	0.0
9064	1689.0	2750.0
106480968	0.0	0.0
106480970	0.0	5.0
106480972	0.0	0.0
106480971	0.0	0.0
113540	36.0	27.0
106479969	8.0	0.0
9079	2002.0	2052.0
106479968	2.0	0.0
106479967	0.0	0.0
106479966	0.0	0.0
106479965	0.0	0.0
106479964	0.0	0.0
106479963	0.0	0.0
106480974	1.0	3.0
9073	2218.0	434.0
106479962	0.0	0.0
106480973	0.0	0.0
9070	3444.0	1369.0
106479961	0.0	0.0
106480976	0.0	2.0
9071	19.0	53.0
106479960	1.0	2.0
106480975	0.0	0.0
9076	6207.0	8584.0
390402	0.0	0.0
106480978	4.0	2.0
9077	638.0	994.0
390403	0.0	0.0
106480977	1.0	0.0
9074	86.0	23.0
9075	39.0	197.0
106480979	2.0	1.0
100996387	0.0	1.0
390407	0.0	1.0
106480981	0.0	0.0
106480980	4.0	0.0
106480983	0.0	0.0
106480982	5.0	2.0
729025	3.0	1.0
106480949	0.0	0.0
106480948	1.0	0.0
730013	26.0	56.0
137529	2.0	0.0
730010	15.0	6.0
106479999	1.0	0.0
729020	6.0	1.0
113510	1852.0	570.0
106479998	0.0	0.0
729023	7.0	5.0
106479997	0.0	0.0
9083	0.0	0.0
106479996	1.0	0.0
106480941	0.0	0.0
9084	0.0	0.0
389421	2.0	0.0
106479995	0.0	0.0
106480940	0.0	0.0
9081	0.0	0.0
106479994	1.0	0.0
106480943	1.0	0.0
106479993	0.0	0.0
9082	0.0	0.0
106480942	0.0	0.0
9087	0.0	1.0
106479992	1.0	0.0
106480945	0.0	0.0
9088	21.0	193.0
106479991	0.0	0.0
106480944	1.0	1.0
9085	0.0	0.0
106479990	0.0	0.0
106480947	0.0	0.0
9086	0.0	2.0
106480946	0.0	0.0
57402	7071.0	5402.0
57403	4562.0	1933.0
57404	4233.0	1538.0
57405	18.0	30.0
389416	9.0	8.0
149501	202.0	22.0
9080	322.0	1156.0
106480950	0.0	0.0
57406	656.0	265.0
57407	2097.0	1655.0
57408	7.0	0.0
730005	16.0	49.0
57409	804.0	657.0
106480959	0.0	0.0
729013	1083.0	346.0
106479989	0.0	0.0
106479988	1.0	0.0
106479987	0.0	0.0
729012	2.0	2.0
106479986	0.0	0.0
9094	1080.0	643.0
106479985	0.0	0.0
106480952	0.0	0.0
9095	151.0	132.0
106479984	5.0	4.0
106480951	5.0	5.0
9092	5540.0	4505.0
106479983	1.0	1.0
106480954	0.0	0.0
9093	3648.0	1801.0
106479982	0.0	0.0
106480953	0.0	0.0
9098	233.0	137.0
106479981	0.0	0.0
106480956	2.0	0.0
9099	929.0	212.0
106479980	0.0	0.0
106480955	0.0	1.0
9096	106.0	45.0
106480958	0.0	0.0
9097	4094.0	1712.0
106480957	0.0	0.0
57413	250.0	140.0
57414	10063.0	13330.0
57415	456.0	322.0
389404	6.0	4.0
9091	5397.0	4237.0
57410	7449.0	4974.0
389400	0.0	0.0
106480961	0.0	0.0
57412	42.0	12.0
106480960	0.0	0.0
57418	1057.0	1612.0
57419	1265.0	58.0
106480927	0.0	0.0
106479938	0.0	1.0
106479937	0.0	0.0
106480926	0.0	0.0
106479936	0.0	0.0
106480929	0.0	0.0
106479935	2.0	1.0
106480928	0.0	0.0
106479934	0.0	0.0
106479933	0.0	0.0
106479932	4.0	0.0
106479931	0.0	0.0
390431	0.0	0.0
106479930	0.0	0.0
390432	0.0	0.0
400322	2132.0	2068.0
390433	0.0	0.0
106480921	8.0	2.0
106480920	5.0	0.0
390434	0.0	0.0
106480923	0.0	0.0
390435	0.0	0.0
390436	0.0	0.0
106480922	0.0	1.0
390437	0.0	0.0
106480925	1.0	0.0
106480924	0.0	0.0
390438	0.0	0.0
390439	0.0	0.0
341418	0.0	0.0
341416	0.0	0.0
100996350	7.0	3.0
389434	101631.0	3237.0
642402	4.0	2.0
106479929	0.0	0.0
106479928	0.0	0.0
106479927	3.0	2.0
106480938	0.0	0.0
106479926	0.0	0.0
106480937	0.0	0.0
106479925	0.0	0.0
106479924	0.0	0.0
106480939	0.0	0.0
106479923	2.0	1.0
106479922	1.0	0.0
106479921	0.0	0.0
390440	0.0	0.0
106479920	0.0	0.0
390441	4.0	3.0
353497	73.0	66.0
390442	0.0	0.0
106480930	2.0	4.0
390443	0.0	0.0
389432	497.0	51.0
106480932	0.0	0.0
390445	0.0	0.0
106480931	0.0	0.0
106480934	0.0	1.0
106480933	0.0	0.0
106480936	0.0	0.0
100996348	18.0	14.0
106480935	7.0	1.0
389428	8.0	6.0
341405	0.0	5.0
389422	14.0	4.0
642413	1.0	0.0
106479919	1.0	0.0
106479918	0.0	0.0
106479917	0.0	0.0
106480905	0.0	0.0
106479959	1.0	1.0
106480904	0.0	0.0
106480907	16.0	9.0
106479958	0.0	0.0
106479957	4.0	0.0
106480906	0.0	0.0
106480909	4.0	0.0
106479956	0.0	0.0
106479955	0.0	0.0
106480908	0.0	0.0
106479954	1.0	0.0
106479953	4.0	0.0
106479952	0.0	0.0
654412	0.0	0.0
106479951	0.0	0.0
390411	2.0	1.0
106479950	0.0	0.0
106480901	0.0	0.0
390413	7.0	3.0
106480900	0.0	0.0
106480903	0.0	0.0
390415	0.0	1.0
106480902	0.0	0.0
57446	2381.0	1492.0
57447	7614.0	2429.0
390418	2.0	3.0
100996331	0.0	0.0
57448	7888.0	2328.0
390419	1.0	0.0
57449	658.0	1393.0
389458	2.0	0.0
642425	0.0	0.0
642424	0.0	0.0
100125556	211.0	76.0
106479949	0.0	0.0
106480916	1.0	0.0
106479948	0.0	0.0
106480915	2.0	1.0
106480918	0.0	0.0
106479947	0.0	0.0
106480917	0.0	0.0
106479946	0.0	0.0
106479945	0.0	0.0
106479944	0.0	0.0
106480919	0.0	0.0
106479943	8.0	2.0
642443	5.0	2.0
106479942	0.0	0.0
106479941	0.0	0.0
106479940	0.0	1.0
390421	4.0	0.0
57451	228.0	7.0
106480910	1.0	0.0
57452	719.0	576.0
390423	0.0	0.0
414919	1770.0	1133.0
390424	0.0	0.0
106480912	0.0	0.0
106480911	0.0	0.0
106480914	0.0	0.0
414918	1119.0	776.0
106480913	1.0	0.0
57458	4997.0	2939.0
390429	0.0	0.0
57459	3550.0	2273.0
57453	358.0	42.0
57455	1953.0	1558.0
57456	2749.0	1002.0
106479939	8.0	0.0
390472	0.0	1.0
162540	1.0	0.0
150554	23.0	6.0
729082	4755.0	2630.0
729085	342.0	31.0
729079	2.0	0.0
390483	0.0	0.0
730061	4.0	2.0
150568	4.0	1.0
729073	18.0	10.0
497258	618.0	278.0
106479916	0.0	0.0
106479915	0.0	1.0
106479914	1.0	0.0
106479913	0.0	0.0
106479912	0.0	1.0
106479911	0.0	0.0
106479910	0.0	0.0
730094	1661.0	588.0
730092	1168.0	755.0
730091	628.0	231.0
150577	0.0	0.0
150572	0.0	0.0
106479909	0.0	0.0
106479908	0.0	0.0
106479907	0.0	0.0
106479906	0.0	0.0
106479905	0.0	0.0
106479904	0.0	0.0
106479903	4.0	6.0
102546227	0.0	0.0
106479902	0.0	1.0
730087	114.0	148.0
106479901	2.0	0.0
106479900	0.0	0.0
730086	0.0	1.0
729097	24.0	5.0
389493	326.0	126.0
221613	0.0	0.0
729096	35.0	8.0
729092	18.0	22.0
729046	25.0	29.0
729042	4.0	1.0
729041	313.0	54.0
730029	97.0	25.0
730023	23.0	5.0
729032	1.0	0.0
730016	0.0	0.0
730058	1.0	0.0
730052	3.0	0.0
730051	1922.0	1234.0
221662	504.0	16.0
150538	2.0	1.0
162515	672.0	1791.0
162517	2.0	6.0
729059	1.0	0.0
162514	26.0	40.0
730041	15.0	3.0
149563	64.0	2.0
221656	3726.0	948.0
729050	1.0	0.0
221687	294.0	16.0
221692	353.0	184.0
162494	27.0	32.0
654391	4.0	0.0
198437	0.0	34.0
257629	1.0	0.0
267004	10.0	3.0
149499	9.0	7.0
162466	23.0	29.0
255022	2.0	7.0
162461	3.0	150.0
267010	0.0	0.0
267012	0.0	0.0
267013	1.0	1.0
150472	1389.0	547.0
255031	332.0	163.0
255025	0.0	0.0
101101692	36.0	21.0
255027	1175.0	602.0
267002	1011.0	335.0
150483	103.0	17.0
282617	0.0	1.0
282618	1.0	1.0
282616	0.0	1.0
644990	49.0	12.0
9103	157.0	80.0
9100	5080.0	1801.0
9101	5986.0	1678.0
644994	2.0	1.0
9107	3107.0	912.0
9104	2115.0	625.0
400242	553.0	358.0
84959	724.0	125.0
255061	26.0	4.0
84958	655.0	2811.0
654319	4.0	1.0
100996315	5.0	0.0
84966	58.0	83.0
57348	13.0	31.0
282679	151.0	45.0
84968	300.0	192.0
84967	1060.0	1029.0
84962	4042.0	1684.0
57343	1369.0	529.0
654320	0.0	0.0
255057	37.0	99.0
84961	1978.0	1254.0
654321	5.0	15.0
400238	0.0	0.0
654322	2.0	6.0
84964	254.0	279.0
400236	292.0	114.0
644988	0.0	5.0
84960	221.0	111.0
642326	0.0	0.0
9113	3613.0	1313.0
9114	7903.0	2358.0
9111	1241.0	596.0
9112	4591.0	3536.0
9117	4194.0	1312.0
9118	2.0	7.0
414899	1.0	1.0
100996307	116.0	119.0
100996306	0.0	0.0
84948	709.0	836.0
9110	2604.0	951.0
84947	957.0	494.0
84955	1463.0	467.0
84954	1091.0	672.0
84957	261.0	219.0
100996301	2.0	0.0
84951	1875.0	1298.0
84950	6597.0	2423.0
84953	113.0	44.0
400224	348.0	8.0
84952	9347.0	1014.0
644998	0.0	0.0
9108	352.0	322.0
642337	2.0	0.0
644997	2.0	1.0
9124	13752.0	12929.0
9125	2302.0	1698.0
9122	1158.0	631.0
9123	1570.0	1311.0
9128	2488.0	927.0
9129	4576.0	1806.0
9126	5942.0	1830.0
9127	14.0	1.0
94304	0.0	0.0
255043	150.0	217.0
9120	148.0	204.0
9121	1523.0	236.0
57369	0.0	0.0
84988	1088.0	2365.0
84987	2401.0	1712.0
84989	94.0	51.0
84984	303.0	111.0
84983	5.0	6.0
84986	753.0	930.0
84985	185.0	23.0
642345	25.0	0.0
9119	0.0	0.0
84981	5354.0	809.0
9135	5046.0	2025.0
9136	1119.0	1141.0
9133	91.0	111.0
9134	86.0	95.0
9139	3634.0	1557.0
267014	0.0	0.0
267015	4.0	0.0
9138	4936.0	3955.0
267017	1.0	0.0
9131	1894.0	918.0
9132	55.0	6.0
84969	390.0	842.0
9130	5171.0	5833.0
400208	9.0	13.0
84976	847.0	805.0
400209	91.0	51.0
400206	3.0	0.0
84978	59.0	187.0
84973	4796.0	6266.0
84975	1479.0	974.0
57379	4.0	1.0
642357	13.0	8.0
84971	1221.0	816.0
84970	0.0	0.0
267020	2.0	1.0
9146	3693.0	3120.0
9147	3278.0	1029.0
9144	5411.0	5391.0
9145	1990.0	178.0
9148	9.0	54.0
106479899	0.0	0.0
9149	2764.0	2425.0
106479898	0.0	0.0
106479897	0.0	0.0
106480886	0.0	0.0
106479896	0.0	0.0
106480885	0.0	0.0
106480888	0.0	0.0
106479895	1.0	0.0
106480887	0.0	0.0
106479894	0.0	0.0
106479893	0.0	0.0
9142	1.0	0.0
57380	2384.0	1170.0
9143	15.0	25.0
106479892	0.0	0.0
106480889	0.0	0.0
57381	1434.0	813.0
9140	2952.0	1671.0
106479891	1.0	0.0
9141	2097.0	1986.0
106479890	0.0	0.0
106480891	0.0	0.0
106480890	0.0	0.0
654364	38.0	33.0
106480893	0.0	0.0
106480892	0.0	0.0
106480895	0.0	0.0
106480894	1.0	2.0
9158	3011.0	2530.0
9156	50.0	30.0
106479889	0.0	0.0
9159	1660.0	476.0
106479888	0.0	0.0
106479887	2.0	0.0
654346	1.0	1.0
106479886	0.0	0.0
106480897	0.0	0.0
9150	1574.0	999.0
106480896	0.0	0.0
106479885	0.0	1.0
57396	4170.0	2573.0
106480899	0.0	0.0
106479884	0.0	0.0
106479883	1.0	0.0
106480898	0.0	0.0
9153	25.0	21.0
106479882	0.0	0.0
9154	1.0	1.0
106479881	0.0	1.0
106479880	0.0	0.0
57393	464.0	182.0
9152	0.0	0.0
654350	0.0	0.0
84996	696.0	304.0
84991	6083.0	3569.0
84993	3461.0	1729.0
84992	0.0	0.0
9168	20609.0	49473.0
9169	9777.0	3034.0
9166	4899.0	1455.0
642395	16.0	9.0
9167	6386.0	3064.0
642394	2.0	0.0
106480864	0.0	0.0
106480863	1.0	0.0
106480866	0.0	0.0
106480865	0.0	0.0
106480868	1.0	0.0
255082	970.0	217.0
106480867	0.0	0.0
9162	4051.0	291.0
106480869	0.0	0.0
654383	1.0	0.0
106480871	3.0	0.0
106480870	0.0	0.0
106480873	0.0	0.0
282697	1.0	0.0
400258	30.0	0.0
106480872	0.0	0.0
642389	0.0	0.0
654381	0.0	0.0
9179	1412.0	1028.0
9177	0.0	0.0
106480875	0.0	0.0
9172	446.0	230.0
106480874	0.0	0.0
106480877	0.0	0.0
9170	1061.0	614.0
106480876	0.0	0.0
9175	4920.0	1678.0
106480879	0.0	0.0
106480878	0.0	0.0
9173	3314.0	289.0
106480880	13.0	15.0
106480882	0.0	0.0
106480881	0.0	0.0
654376	1.0	0.0
106480884	0.0	0.0
106480883	0.0	0.0
654370	3.0	4.0
137868	3.0	2.0
730112	36.0	26.0
106480849	0.0	1.0
729123	2.0	0.0
9188	5518.0	1275.0
106479859	0.0	0.0
106479858	6.0	1.0
9189	3008.0	1490.0
106479857	1.0	0.0
106479856	0.0	0.0
106479855	0.0	0.0
106479854	0.0	0.0
729121	0.0	0.0
9182	1851.0	49.0
106479853	0.0	0.0
106480842	0.0	0.0
9183	1060.0	378.0
106479852	0.0	2.0
106480841	0.0	0.0
9180	2242.0	769.0
106480844	0.0	0.0
106479851	0.0	0.0
9181	2944.0	4726.0
106479850	0.0	0.0
106480843	0.0	0.0
106480846	0.0	0.0
9187	1636.0	504.0
106480845	0.0	0.0
9184	4047.0	2382.0
106480848	0.0	0.0
9185	666.0	141.0
106480847	0.0	0.0
57501	25.0	24.0
57502	168.0	246.0
57504	2592.0	1403.0
125875	64.0	63.0
106480851	0.0	1.0
106480850	0.0	0.0
57509	5453.0	8495.0
730109	0.0	0.0
137872	1138.0	524.0
102546175	0.0	0.0
57505	1432.0	716.0
644903	25.0	14.0
57506	10081.0	4368.0
57507	2179.0	1597.0
57508	1327.0	318.0
106479849	0.0	0.0
106479848	0.0	0.0
106479847	0.0	0.0
106479846	0.0	0.0
106479845	0.0	0.0
106479844	0.0	0.0
106479843	0.0	0.0
106479842	0.0	0.0
106480853	0.0	0.0
9194	381.0	98.0
106479841	0.0	0.0
106480852	0.0	1.0
9191	2638.0	1446.0
106479840	0.0	0.0
106480855	0.0	0.0
106480854	0.0	3.0
9197	3920.0	1015.0
106480857	0.0	0.0
106480856	1.0	0.0
106480859	0.0	0.0
729119	2.0	6.0
9196	121.0	130.0
106480858	0.0	0.0
57512	96.0	9.0
57513	2705.0	2636.0
57514	5079.0	2474.0
123207	1532.0	778.0
57515	36293.0	7853.0
106480860	0.0	0.0
57510	3362.0	1457.0
106480862	0.0	1.0
57511	2357.0	782.0
106480861	0.0	0.0
644911	2.0	0.0
644914	13.0	9.0
57519	545.0	465.0
729146	6.0	7.0
106480828	0.0	0.0
113878	740.0	561.0
135228	432.0	610.0
106480827	0.0	0.0
729148	84.0	5.0
106480829	0.0	0.0
137886	3332.0	1162.0
106479879	0.0	0.0
730130	1.0	0.0
106479878	0.0	0.0
106479877	0.0	0.0
106479876	9.0	2.0
106480820	0.0	0.0
106479875	0.0	0.0
106479874	1.0	0.0
106479873	0.0	1.0
106480822	0.0	0.0
106479872	0.0	0.0
106480821	0.0	0.0
106479871	0.0	0.0
106480824	2.0	0.0
106479870	11.0	0.0
106480823	0.0	0.0
106480826	1.0	0.0
106480825	0.0	0.0
57523	3868.0	4832.0
57524	110.0	45.0
57526	94.0	38.0
644928	5.0	6.0
57520	718.0	1085.0
57521	3105.0	1225.0
57522	3548.0	1225.0
57528	430.0	21.0
57529	58.0	6.0
106480839	0.0	0.0
106480838	0.0	0.0
106479869	0.0	0.0
729131	24.0	4.0
106479868	0.0	0.0
106479867	0.0	0.0
106479866	0.0	0.0
106479865	5.0	2.0
106479864	0.0	0.0
106480831	0.0	0.0
106479863	0.0	0.0
106480830	0.0	0.0
106480833	0.0	0.0
106479862	0.0	0.0
106479861	0.0	0.0
106480832	0.0	0.0
353116	2548.0	607.0
106479860	0.0	0.0
106480835	0.0	0.0
106480834	0.0	0.0
106480837	21.0	5.0
106480836	0.0	0.0
57534	6457.0	2239.0
57535	5554.0	49.0
343727	0.0	0.0
57536	1091.0	260.0
57537	2648.0	1025.0
150864	1281.0	765.0
57530	1440.0	1535.0
57531	1284.0	435.0
57532	7387.0	3013.0
106480840	0.0	0.0
57533	1599.0	203.0
57538	1702.0	793.0
57539	3301.0	956.0
106479817	1.0	0.0
106480806	2.0	7.0
106479816	0.0	0.0
106480805	0.0	0.0
106479815	0.0	0.0
106480808	0.0	0.0
106480807	0.0	0.0
106479814	0.0	0.0
106479813	0.0	0.0
106480809	0.0	0.0
106479812	0.0	0.0
106479811	0.0	0.0
106479810	0.0	2.0
123263	727.0	343.0
106480800	0.0	0.0
123264	10.0	11.0
57540	7.0	2.0
106480802	0.0	0.0
106480801	0.0	0.0
106480804	5.0	0.0
106480803	0.0	0.0
57545	1268.0	442.0
57546	2162.0	798.0
57547	211.0	178.0
57541	935.0	416.0
57542	1959.0	886.0
353132	0.0	0.0
57544	1100.0	232.0
353131	0.0	0.0
644943	3.0	1.0
57549	493.0	386.0
106479809	0.0	0.0
106479808	1.0	1.0
644945	1.0	1.0
100101490	44.0	7.0
106479807	0.0	0.0
137835	132.0	89.0
106479806	2.0	1.0
106480817	1.0	0.0
106480816	0.0	0.0
106479805	0.0	0.0
106480819	0.0	0.0
106479804	0.0	0.0
106479803	0.0	0.0
106480818	0.0	0.0
644961	17.0	7.0
106479802	12.0	0.0
106479801	0.0	0.0
644962	5.0	1.0
106479800	0.0	0.0
353134	0.0	0.0
353133	0.0	0.0
106480811	1.0	1.0
57551	6156.0	2523.0
353135	0.0	0.0
106480810	0.0	1.0
106480813	0.0	1.0
106480812	2.0	0.0
353137	0.0	0.0
106480815	0.0	0.0
353139	0.0	0.0
106480814	0.0	0.0
57556	1749.0	677.0
57558	626.0	556.0
57559	106.0	40.0
57552	1363.0	363.0
353141	0.0	0.0
353140	0.0	0.0
57553	2369.0	254.0
57554	880.0	37.0
353143	0.0	0.0
57555	1562.0	1311.0
353142	0.0	0.0
343702	1.0	17.0
729102	2.0	1.0
106479839	0.0	0.0
106479838	0.0	0.0
729101	3.0	1.0
106479837	0.0	0.0
106479836	6.0	1.0
106479835	7.0	6.0
644972	156.0	71.0
106479834	2.0	0.0
106479833	0.0	0.0
642311	0.0	0.0
106479832	0.0	0.0
353145	0.0	0.0
106479831	0.0	0.0
389101	10.0	6.0
102465906	0.0	0.0
57560	2065.0	1090.0
106479830	0.0	0.0
353144	0.0	0.0
57561	27185.0	7244.0
57562	1595.0	429.0
149830	0.0	0.0
57567	1294.0	1120.0
57568	2609.0	2991.0
57569	910.0	80.0
57563	3998.0	526.0
57565	1790.0	1014.0
106479829	4.0	3.0
106479828	4.0	0.0
106479827	0.0	0.0
106479826	0.0	0.0
106479825	3.0	2.0
106479824	0.0	1.0
106479823	0.0	0.0
106479822	2.0	0.0
106479821	0.0	0.0
57570	1552.0	586.0
125893	339.0	186.0
106479820	4.0	3.0
57571	1179.0	4880.0
57572	3799.0	4631.0
149840	354.0	222.0
57573	2073.0	843.0
102465910	0.0	0.0
57578	104.0	39.0
57579	1068.0	454.0
149837	316.0	34.0
123228	729.0	185.0
57574	0.0	24.0
353163	7.0	0.0
57575	67.0	6.0
102465909	0.0	0.0
57576	361.0	98.0
102465908	0.0	0.0
57577	2364.0	815.0
353164	0.0	1.0
102465907	0.0	0.0
644974	41.0	24.0
642317	0.0	2.0
106479819	0.0	1.0
106479818	0.0	0.0
730198	0.0	0.0
730196	0.0	0.0
390110	0.0	0.0
389123	0.0	0.0
389124	0.0	0.0
730190	1.0	1.0
390116	0.0	0.0
389120	6.0	1.0
390117	0.0	0.0
147276	0.0	0.0
389118	4.0	1.0
389119	31.0	302.0
353174	32.0	35.0
389114	1155.0	463.0
135293	3281.0	1215.0
135295	164.0	90.0
729196	2.0	0.0
729198	2.0	1.0
730180	1.0	1.0
353189	11.0	58.0
392752	22.0	16.0
389144	0.0	0.0
389141	3.0	4.0
123283	1996.0	715.0
102465944	0.0	0.0
353194	0.0	1.0
353196	0.0	0.0
389136	452.0	92.0
389137	3.0	3.0
390102	0.0	2.0
100526416	0.0	0.0
389125	4.0	2.0
389160	0.0	2.0
390151	0.0	0.0
390152	0.0	0.0
729163	1.0	0.0
730152	0.0	0.0
390154	0.0	0.0
390155	0.0	0.0
390157	0.0	0.0
389168	28.0	7.0
390158	18.0	6.0
389161	5.0	2.0
147226	4.0	2.0
389158	0.0	0.0
147228	0.0	1.0
135250	18.0	23.0
102465975	3.0	0.0
729156	7.0	2.0
102465974	4.0	2.0
730144	8.0	1.0
390162	0.0	0.0
390166	0.0	0.0
389156	8.0	2.0
390167	0.0	0.0
390168	0.0	0.0
389152	0.0	0.0
102465978	0.0	0.0
102465977	0.0	1.0
389151	1.0	0.0
102465976	0.0	0.0
729150	7.0	1.0
730138	6.0	12.0
102465985	0.0	0.0
730174	0.0	0.0
390131	0.0	0.0
390133	0.0	2.0
390134	0.0	0.0
221301	1.0	0.0
390136	0.0	0.0
390137	0.0	0.0
221303	83.0	182.0
390138	0.0	0.0
221302	575.0	351.0
390139	0.0	0.0
729182	4.0	0.0
135270	0.0	0.0
389170	294.0	103.0
729178	86.0	48.0
102465995	1.0	0.0
102465993	0.0	0.0
390142	0.0	0.0
729177	8.0	1.0
390144	0.0	0.0
729176	1.0	0.0
389179	35.0	11.0
389177	1.0	0.0
390148	0.0	0.0
729171	77.0	6.0
390072	3.0	10.0
390073	1.0	0.0
390075	1.0	0.0
390077	0.0	0.0
390078	0.0	0.0
390079	0.0	307.0
221322	694.0	144.0
642290	3.0	3.0
389084	20.0	96.0
390081	0.0	0.0
390082	0.0	0.0
389072	561.0	56.0
390083	0.0	0.0
390084	0.0	0.0
389075	0.0	0.0
389073	0.0	0.0
390091	7.0	2.0
105616982	1.0	0.0
390053	0.0	0.0
390054	0.0	0.0
390058	0.0	0.0
390059	0.0	2.0
390061	0.0	0.0
390063	0.0	0.0
390064	0.0	0.0
389090	3.0	0.0
390066	0.0	0.0
390067	1.0	0.0
221336	96.0	30.0
147199	0.0	0.0
257313	11.0	2.0
221357	0.0	1.0
196120	0.0	0.0
9201	851.0	114.0
9202	5483.0	2252.0
9200	353.0	357.0
9205	2127.0	952.0
9206	3.0	0.0
9203	3798.0	2405.0
9204	1455.0	695.0
221391	0.0	5.0
221393	9.0	21.0
221395	5853.0	3998.0
9212	27.0	112.0
9213	3339.0	3062.0
9210	0.0	0.0
9211	10.0	2.0
9217	9837.0	1833.0
9214	380.0	89.0
9215	1386.0	348.0
284904	7.0	2.0
284900	1261.0	485.0
9209	7196.0	1443.0
159195	26379.0	2459.0
9207	12.0	1.0
9208	13578.0	4027.0
9223	9042.0	2393.0
9221	8115.0	1775.0
9227	1657.0	235.0
644873	1821.0	1104.0
9228	339.0	140.0
644871	0.0	0.0
57460	620.0	169.0
57461	1778.0	1189.0
57462	241.0	290.0
257364	3677.0	1735.0
57463	1226.0	459.0
9220	69.0	37.0
