id	1ab1536f-cc6c-499c-b555-96c62327471d	1789335d-a47c-438f-baf3-09aa990bdf7e
2702	560.0	112.0
2701	1518.0	1114.0
2700	5.0	11.0
2709	5.0	4.0
2707	4.0	53.0
2706	103.0	96.0
2705	19.0	16.0
2703	0.0	0.0
345651	1.0	0.0
2712	0.0	0.0
106866981	0.0	0.0
2710	197.0	171.0
106866980	0.0	0.0
2719	81.0	419.0
2717	843.0	812.0
50964	0.0	1.0
345643	42.0	22.0
345645	0.0	0.0
286826	84.0	152.0
286827	118.0	313.0
286828	0.0	0.0
59307	2782.0	3928.0
2720	4777.0	2767.0
2729	1152.0	749.0
100500737	0.0	0.0
345630	16.0	14.0
2735	7.0	47.0
2734	7326.0	8316.0
2733	1141.0	1410.0
2732	0.0	0.0
2731	60.0	99.0
2730	595.0	588.0
2739	2781.0	2497.0
2738	652.0	771.0
2737	110.0	266.0
2736	3.0	37.0
106144534	0.0	0.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	17.0	20.0
106144533	0.0	0.0
2746	3492.0	3936.0
2745	1340.0	1855.0
2744	1913.0	2768.0
2743	44.0	15.0
60314	2911.0	2892.0
2742	0.0	0.0
60313	2768.0	3261.0
106144527	0.0	0.0
2741	0.0	0.0
259217	174.0	192.0
60312	515.0	504.0
106144528	1.0	3.0
2740	1.0	0.0
106144529	3.0	1.0
259215	0.0	4.0
2749	29.0	37.0
345611	0.0	11.0
50999	2443.0	2035.0
2747	20.0	15.0
259236	34.0	96.0
2760	5629.0	4161.0
106144524	0.0	0.0
259234	0.0	0.0
106144526	3.0	5.0
259232	14.0	4.0
259230	770.0	920.0
59339	1237.0	3907.0
59338	554.0	603.0
59335	2.0	3.0
2752	23428.0	25554.0
59336	0.0	0.0
2750	0.0	0.0
2771	14223.0	20819.0
59342	13289.0	6002.0
59341	227.0	95.0
2770	574.0	269.0
59344	2.0	4.0
59343	1160.0	914.0
59340	2.0	4.0
84306	221.0	256.0
2768	1114.0	1653.0
2767	3353.0	2448.0
59349	1280.0	1246.0
84305	1655.0	2086.0
2766	617.0	321.0
2765	0.0	0.0
84307	638.0	1103.0
84302	19.0	208.0
2764	974.0	973.0
59345	691.0	829.0
84301	810.0	885.0
2762	1562.0	1371.0
84304	2203.0	1695.0
59348	349.0	424.0
84303	823.0	672.0
59347	0.0	1.0
2761	1.0	0.0
84300	2440.0	1706.0
646508	0.0	0.0
2769	374.0	469.0
646507	0.0	1.0
646520	1.0	0.0
2782	10294.0	11090.0
59353	22.0	16.0
2781	190.0	172.0
59352	102.0	540.0
2780	0.0	0.0
59351	0.0	0.0
59350	19.0	40.0
2779	1.0	0.0
2778	415347.0	82555.0
2777	0.0	0.0
2776	1578.0	1570.0
2775	253.0	257.0
2774	108.0	403.0
2773	1821.0	2364.0
60343	4199.0	3112.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	185.0	360.0
100379584	0.0	0.0
2792	0.0	0.0
2791	1301.0	1649.0
2790	269.0	150.0
105369316	0.0	1.0
2789	0.0	0.0
2788	1179.0	1949.0
2787	6194.0	4454.0
2786	91.0	323.0
441194	81.0	83.0
2785	5.0	10.0
2784	25.0	66.0
2783	13064.0	11043.0
441191	339.0	529.0
100129622	0.0	0.0
100130606	0.0	0.0
286410	257.0	572.0
100130603	0.0	0.0
286411	0.0	2.0
100130600	13.0	28.0
100379571	142.0	164.0
441177	1.0	3.0
2799	8735.0	5401.0
2798	2.0	4.0
2797	4.0	4.0
2796	17.0	48.0
2794	4193.0	5187.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	1.0	2.0
100129604	0.0	0.0
286430	1.0	1.0
105369343	0.0	0.0
286436	0.0	0.0
100379592	1.0	8.0
441154	1.0	11.0
441151	0.0	1.0
441150	359.0	363.0
191585	2.0	5.0
105370357	0.0	0.0
441133	2.0	1.0
100142659	7.0	6.0
100379564	0.0	0.0
441168	907.0	1970.0
441166	2.0	5.0
101730217	0.0	1.0
441161	1.0	10.0
441160	1.0	0.0
646498	1.0	0.0
441108	394.0	785.0
23562	17.0	6.0
23563	0.0	1.0
359948	4059.0	4696.0
23564	4674.0	4886.0
23566	7.0	4.0
100130693	1.0	0.0
23567	640.0	800.0
23568	52.0	47.0
23569	7.0	66.0
23560	1158.0	1295.0
286494	1.0	2.0
286495	51.0	25.0
286499	0.0	4.0
100130687	0.0	0.0
23576	2154.0	1208.0
117608	102.0	162.0
100129690	0.0	0.0
100129696	2.0	10.0
100129692	0.0	2.0
100129694	0.0	0.0
23548	181.0	226.0
23549	2641.0	2126.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	568.0	362.0
23542	112.0	161.0
23543	1487.0	1353.0
130612	180.0	163.0
23544	7.0	16.0
130617	4011.0	3254.0
100130671	0.0	0.0
23545	566.0	701.0
441124	150.0	289.0
23546	4.0	7.0
441123	0.0	0.0
23547	15.0	215.0
441131	1.0	0.0
23559	694.0	561.0
23551	151.0	210.0
23552	441.0	276.0
23553	0.0	0.0
23554	437.0	570.0
23555	740.0	863.0
100130660	0.0	0.0
23556	485.0	500.0
23557	1501.0	1317.0
23558	11708.0	6702.0
23550	3944.0	5445.0
23526	2696.0	12270.0
23527	972.0	1281.0
23528	202.0	402.0
286442	19.0	125.0
23529	102.0	188.0
129642	311.0	502.0
286444	30.0	80.0
100129669	0.0	0.0
100463482	13.0	5.0
23520	0.0	1.0
23521	107865.0	180487.0
23522	620.0	654.0
23523	4695.0	4706.0
23524	9454.0	12716.0
359996	0.0	0.0
115004	214.0	332.0
100129664	0.0	0.0
100463487	3.0	3.0
100463486	23.0	25.0
100463489	0.0	1.0
100463488	14.0	7.0
100129662	0.0	4.0
286451	1931.0	1138.0
23538	0.0	0.0
23539	11.0	24.0
23530	2118.0	1482.0
23531	229.0	514.0
100130640	0.0	0.0
23532	2.0	17.0
23533	533.0	1006.0
359997	0.0	0.0
23534	1923.0	2068.0
23536	515.0	472.0
100463498	80.0	36.0
100129654	0.0	0.0
286460	55.0	7.0
100129650	0.0	3.0
23504	168.0	63.0
100499416	0.0	0.0
23505	1362.0	1898.0
100499417	0.0	0.0
23506	510.0	861.0
286464	1.0	4.0
100130637	0.0	0.0
23507	356.0	354.0
100130636	0.0	0.0
23508	1056.0	1487.0
23509	1448.0	1640.0
286467	1.0	4.0
100129647	0.0	3.0
100130631	0.0	0.0
23500	164.0	236.0
100499418	0.0	0.0
23503	909.0	857.0
100129641	0.0	2.0
100129640	0.0	0.0
286472	0.0	0.0
23515	390.0	674.0
345275	3.0	8.0
100499405	30.0	52.0
23516	4146.0	2728.0
23517	1396.0	1449.0
100130626	0.0	0.0
23518	656.0	909.0
102465752	0.0	0.0
23519	2.0	0.0
345274	2.0	1.0
100130621	5.0	6.0
23510	2127.0	2852.0
23511	1417.0	1811.0
23512	880.0	1191.0
23513	3043.0	2353.0
23514	1307.0	1396.0
100129631	1.0	3.0
129607	250.0	208.0
129563	646.0	1072.0
431704	0.0	0.0
117579	0.0	1.0
130557	589.0	611.0
431705	1.0	3.0
431707	0.0	11.0
129560	0.0	0.0
117583	322.0	330.0
84449	146.0	264.0
84448	1300.0	660.0
117584	666.0	504.0
84445	4997.0	2858.0
84444	635.0	1032.0
84447	7076.0	6547.0
84446	67.0	116.0
84441	241.0	595.0
84440	1096.0	1579.0
84443	192.0	377.0
646405	106.0	61.0
646409	0.0	4.0
117581	6.0	97.0
130560	0.0	0.0
646424	0.0	2.0
84437	426.0	499.0
84439	92.0	126.0
60489	1900.0	2799.0
60488	1714.0	1609.0
84433	405.0	2960.0
60487	286.0	219.0
84436	298.0	490.0
84435	0.0	2.0
60485	1212.0	1026.0
60484	4.0	7.0
84432	3.0	3.0
60482	48.0	54.0
60481	1367.0	2582.0
130576	12.0	17.0
130574	1.0	6.0
84467	65.0	193.0
84466	4.0	10.0
60496	624.0	656.0
60495	2.0	7.0
60494	13.0	29.0
84465	9.0	12.0
84464	196.0	405.0
60493	434.0	482.0
60492	1552.0	1509.0
60491	558.0	689.0
60490	813.0	825.0
84461	674.0	944.0
84460	219.0	547.0
646442	0.0	0.0
129530	16.0	65.0
129531	375.0	914.0
130589	2070.0	1682.0
201501	2425.0	1344.0
84456	145.0	385.0
84455	61.0	148.0
84458	276.0	353.0
84457	0.0	9.0
84450	1148.0	1508.0
646457	4.0	10.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	291.0	275.0
201516	2.0	2.0
646450	112.0	163.0
23480	4016.0	3247.0
105416157	74.0	71.0
23481	4294.0	4475.0
23483	350.0	419.0
23484	1862.0	2267.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	0.0
646467	0.0	3.0
100500860	0.0	0.0
96459	608.0	447.0
100500861	0.0	0.0
23498	960.0	737.0
23499	3994.0	4717.0
23491	221.0	57.0
23492	3250.0	3619.0
23493	427.0	92.0
23495	134.0	1051.0
100500862	0.0	0.0
100500863	0.0	0.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	11.0	9.0
100500866	0.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	3078.0	2631.0
394217	0.0	0.0
23464	2879.0	1241.0
130535	473.0	471.0
23466	5040.0	4416.0
23467	821.0	542.0
23468	4066.0	4481.0
23469	1372.0	1770.0
2801	2464.0	1615.0
2800	511.0	608.0
23460	12.0	180.0
23461	376.0	426.0
23462	415.0	198.0
100500895	4.0	2.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	4295.0	2911.0
100500898	0.0	0.0
2805	2990.0	1375.0
100500899	0.0	0.0
2804	4310.0	3321.0
2803	2889.0	1708.0
2802	2783.0	3442.0
130540	4.0	12.0
646486	0.0	0.0
100500881	0.0	0.0
100500882	0.0	1.0
23474	1815.0	1706.0
23475	3127.0	586.0
23476	2241.0	3325.0
23478	6307.0	5447.0
23479	9299.0	6569.0
646480	0.0	0.0
2812	0.0	0.0
2811	28.0	666.0
2810	154.0	115.0
23471	6635.0	6888.0
23473	934.0	867.0
100500884	0.0	0.0
2819	346.0	61.0
100500885	0.0	0.0
84498	1114.0	1139.0
100500886	0.0	0.0
2817	2606.0	1079.0
100500888	0.0	0.0
2815	0.0	1.0
100500889	0.0	0.0
2814	6.0	10.0
2813	5.0	0.0
2823	76.0	185.0
2822	40.0	17.0
2821	15991.0	9611.0
100500839	0.0	0.0
2820	753.0	571.0
201562	491.0	855.0
100379623	0.0	0.0
2829	167.0	441.0
100500831	0.0	0.0
2828	695.0	177.0
2827	111.0	14.0
100500833	0.0	0.0
2826	41.0	61.0
100500834	0.0	0.0
2825	1.0	11.0
100500835	0.0	4.0
2824	78.0	174.0
100500836	0.0	0.0
727699	1.0	4.0
2834	29.0	11.0
100500826	0.0	0.0
2833	783.0	1736.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	0.0	5.0
100500829	0.0	0.0
60401	125.0	39.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	0.0	3.0
100500822	0.0	0.0
2837	14.0	7.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	0.0	4.0
100500825	0.0	0.0
100500850	37.0	25.0
2845	0.0	3.0
100500859	0.0	0.0
2844	0.0	0.0
2843	3.0	1.0
2842	22.0	40.0
2841	62.0	609.0
60412	2498.0	2340.0
2840	4.0	9.0
100500851	0.0	0.0
100500854	2.0	9.0
2849	1.0	0.0
100500855	0.0	0.0
2848	66.0	30.0
394261	22.0	9.0
2847	2.0	7.0
347933	1.0	0.0
100500857	0.0	0.0
2846	1.0	4.0
100500858	0.0	0.0
394263	9.0	0.0
2856	1.0	0.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	14.0	11.0
201595	4791.0	4978.0
2852	1076.0	823.0
2850	284.0	127.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	31.0	95.0
100500846	0.0	0.0
2857	170.0	342.0
100500847	0.0	0.0
2870	1720.0	4868.0
107105261	0.0	0.0
2867	9.0	6.0
107105265	0.0	0.0
60437	11.0	19.0
2866	1.0	5.0
107105264	0.0	0.0
60436	1058.0	1590.0
2865	0.0	3.0
107105263	0.0	0.0
2864	2.0	19.0
107105262	0.0	0.0
2863	15.0	85.0
2862	1.0	0.0
2861	0.0	3.0
347918	163.0	384.0
107105266	0.0	0.0
2869	903.0	1407.0
2868	217.0	173.0
2880	0.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	77320.0	105427.0
2877	2.0	4.0
107105253	3.0	9.0
2876	19734.0	14372.0
2875	67.0	37.0
2874	72.0	227.0
2873	5921.0	5542.0
2872	7222.0	10496.0
107105256	0.0	0.0
2871	2.0	3.0
347902	187.0	379.0
107105259	0.0	0.0
2879	20299.0	14707.0
727682	0.0	0.0
727684	2.0	2.0
2892	1.0	30.0
2891	0.0	0.0
2890	0.0	3.0
727686	0.0	0.0
84419	1204.0	523.0
2889	2749.0	3919.0
100500815	0.0	0.0
2888	132.0	71.0
100500816	0.0	0.0
2887	1461.0	680.0
100500817	0.0	0.0
2886	381.0	183.0
100500818	0.0	0.0
2885	6217.0	8633.0
100500819	0.0	4.0
2884	8.0	6.0
2882	448.0	767.0
100642175	0.0	0.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	0.0	2.0
100500813	0.0	0.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	0.0	1.0
2899	52.0	35.0
84418	8727.0	3198.0
2898	21.0	96.0
60468	33.0	938.0
84417	2923.0	2601.0
2897	2.0	5.0
2896	29393.0	22110.0
60467	0.0	0.0
100500808	0.0	0.0
2895	0.0	1.0
100500809	0.0	0.0
2894	89.0	1059.0
2893	1.0	2.0
100500801	0.0	0.0
100500802	0.0	4.0
100500803	0.0	0.0
23603	1898.0	1545.0
100129507	0.0	0.0
23604	3246.0	1329.0
23605	0.0	0.0
23606	0.0	2.0
23607	942.0	1053.0
23608	3747.0	4086.0
23609	1005.0	1081.0
286527	1.0	8.0
286528	0.0	0.0
23600	221.0	86.0
23601	65.0	56.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	0.0
23614	1.0	0.0
23615	37.0	29.0
23616	777.0	2102.0
286530	943.0	3318.0
23617	0.0	0.0
23619	1.0	0.0
23612	2094.0	994.0
23613	756.0	1063.0
286544	7.0	4.0
286550	0.0	0.0
286554	0.0	0.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	0.0
105370445	0.0	0.0
441273	1.0	4.0
100463528	0.0	0.0
441272	210.0	261.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	4.0	15.0
441261	0.0	3.0
100288984	0.0	0.0
441295	17.0	17.0
441294	0.0	0.0
100463500	0.0	1.0
100288979	0.0	0.0
286512	4.0	2.0
286514	0.0	0.0
60625	285.0	357.0
441282	0.0	4.0
646377	0.0	0.0
100130579	1.0	0.0
646379	7.0	2.0
646378	0.0	0.0
23683	557.0	1205.0
404281	6.0	7.0
100130572	0.0	0.0
646370	4.0	5.0
23682	460.0	140.0
100129587	0.0	0.0
100129583	187.0	159.0
100129584	0.0	0.0
441218	0.0	1.0
100130566	0.0	0.0
100130564	0.0	1.0
100130562	1643.0	3105.0
100130561	22.0	26.0
441212	130.0	157.0
646382	0.0	0.0
100129570	0.0	1.0
404266	3.0	0.0
100130557	12.0	16.0
100130555	0.0	0.0
646390	0.0	0.0
441246	13.0	75.0
23666	393.0	336.0
23667	0.0	0.0
646392	0.0	0.0
23668	2.0	1.0
441251	0.0	0.0
441250	54.0	90.0
23660	413.0	551.0
100129564	0.0	0.0
100129566	0.0	1.0
100129561	4.0	1.0
100130549	0.0	0.0
130500	0.0	0.0
100129557	1.0	1.0
23673	4244.0	2615.0
441238	0.0	3.0
130502	142.0	172.0
23676	0.0	0.0
130507	1104.0	908.0
23677	571.0	568.0
441234	0.0	0.0
23678	601.0	357.0
23679	0.0	0.0
23670	1056.0	969.0
23671	30.0	9.0
100129556	0.0	2.0
100129555	0.0	0.0
23647	2638.0	2271.0
23648	961.0	2878.0
100130539	0.0	7.0
23649	825.0	1339.0
129521	1.0	1.0
100130535	0.0	0.0
23640	2737.0	3005.0
23641	3675.0	1959.0
23642	413.0	1603.0
23643	357.0	637.0
23644	751.0	912.0
23645	1344.0	1647.0
23646	17702.0	11109.0
100129543	1.0	3.0
23658	1136.0	1669.0
23659	1558.0	1435.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	1.0	7.0
100130522	39.0	36.0
23650	9.0	8.0
23654	13400.0	10273.0
23657	159.0	79.0
117532	1.0	0.0
117531	0.0	2.0
100130519	66.0	77.0
23625	1004.0	1421.0
23626	0.0	0.0
23627	0.0	5.0
100130514	0.0	0.0
441208	2.0	0.0
23620	0.0	0.0
23621	599.0	456.0
23623	729.0	755.0
23624	70.0	68.0
23636	1677.0	2553.0
23637	1866.0	1840.0
23639	107.0	85.0
100129515	0.0	0.0
23630	5.0	13.0
23632	261.0	60.0
23633	2118.0	1880.0
23635	485.0	975.0
100129512	0.0	0.0
404201	204.0	137.0
404203	1.0	0.0
129446	0.0	0.0
404204	0.0	0.0
84569	0.0	0.0
60598	415.0	75.0
84561	2600.0	1487.0
60592	1636.0	1401.0
84560	0.0	0.0
648947	0.0	1.0
646300	3.0	13.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	86.0	66.0
727736	0.0	0.0
84559	0.0	0.0
84557	2190.0	2577.0
84553	49.0	19.0
84552	951.0	852.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	0.0
201617	0.0	4.0
100499457	0.0	0.0
727764	2.0	0.0
102465669	0.0	0.0
102465668	0.0	12.0
646309	30.0	18.0
201627	637.0	917.0
646324	10.0	12.0
201626	786.0	806.0
727758	12.0	13.0
201625	4.0	5.0
648980	1.0	0.0
84572	3887.0	3759.0
646316	0.0	0.0
84570	31.0	18.0
345462	91.0	160.0
102465689	0.0	1.0
102465688	0.0	0.0
646330	0.0	24.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	2562.0	2243.0
727701	14.0	0.0
727703	0.0	0.0
727704	0.0	0.0
201633	541.0	2020.0
2900	390.0	283.0
2908	1011.0	2113.0
2907	25036.0	11243.0
2906	78.0	101.0
2905	4049.0	2509.0
2904	1.0	3.0
2903	1.0	23.0
345456	1.0	0.0
2902	14.0	23.0
2901	1151.0	762.0
406894	0.0	0.0
406893	0.0	0.0
406896	11.0	4.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	3.0	3.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	0.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	2.0	2.0
2911	2.0	5.0
201651	1.0	23.0
2919	5.0	12.0
2918	13.0	12.0
102465691	0.0	0.0
2917	2.0	7.0
2916	7.0	8.0
2915	2.0	0.0
2914	44.0	14.0
2913	5.0	5.0
2912	5.0	4.0
404220	3.0	4.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	4.0	19.0
406889	0.0	0.0
406888	0.0	1.0
23584	1485.0	1852.0
23585	4140.0	3869.0
23586	344.0	571.0
23587	1265.0	1779.0
23588	1513.0	1049.0
23589	1953.0	2977.0
406881	1.0	2.0
2922	4.0	1.0
2921	3.0	8.0
2920	22.0	49.0
23580	2957.0	3829.0
23581	0.0	0.0
23582	2947.0	2514.0
23583	1190.0	1082.0
404217	166.0	137.0
2928	0.0	0.0
2926	2772.0	3063.0
2925	4.0	0.0
2923	46682.0	34351.0
646366	0.0	0.0
345430	0.0	0.0
406875	0.0	0.0
404216	0.0	0.0
23595	662.0	733.0
23596	63.0	59.0
23597	942.0	951.0
96597	5.0	197.0
23598	2724.0	3005.0
100130584	0.0	0.0
100130581	125.0	149.0
646360	0.0	0.0
129450	140.0	165.0
130429	0.0	0.0
2932	1211.0	1235.0
2931	2869.0	2757.0
23590	73.0	122.0
100129591	0.0	3.0
23591	13.0	14.0
23592	403.0	616.0
23593	2373.0	1946.0
23594	31.0	155.0
727708	0.0	1.0
100499485	0.0	0.0
100129597	1.0	0.0
100499483	15.0	31.0
2939	0.0	0.0
2938	1.0	1.0
2937	3263.0	1865.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	1594.0	1520.0
2935	4300.0	3447.0
2934	22462.0	33666.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	1851.0	1147.0
60506	0.0	1.0
2944	857.0	736.0
2942	0.0	0.0
2941	535.0	474.0
2940	0.0	0.0
2949	29.0	424.0
2948	2617.0	1573.0
2947	2700.0	3139.0
2946	661.0	918.0
60526	491.0	537.0
2954	2337.0	1305.0
2953	1.0	1.0
2951	1.0	1.0
2950	32989.0	31098.0
2959	1173.0	1224.0
2958	1657.0	1684.0
2957	1273.0	1244.0
2956	1247.0	2012.0
100288948	0.0	0.0
60529	0.0	27.0
60528	3116.0	2753.0
2966	34.0	41.0
84504	0.0	0.0
2965	1000.0	1154.0
84503	124.0	166.0
2964	0.0	0.0
2963	1052.0	1061.0
2962	5469.0	5700.0
2961	1416.0	1672.0
84502	16.0	34.0
2960	200.0	383.0
84501	480.0	591.0
2969	424.0	224.0
2968	45.0	77.0
2967	415.0	494.0
2980	0.0	1.0
2977	89.0	79.0
2976	1605.0	1531.0
2975	6256.0	4375.0
2974	1.0	7.0
2972	1331.0	1713.0
2971	3738.0	6299.0
2970	43.0	23.0
2979	6.0	23.0
2978	0.0	2.0
154442	1.0	2.0
2990	4962.0	3989.0
225689	264.0	331.0
84519	142.0	230.0
84518	169.0	58.0
60559	6384.0	5190.0
100500914	0.0	0.0
2987	10181.0	9061.0
60558	664.0	776.0
84525	10477.0	5128.0
100500915	0.0	0.0
2986	0.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	232.0	583.0
100500917	0.0	0.0
2984	21.0	25.0
84522	1659.0	1807.0
100500918	0.0	0.0
2983	146.0	266.0
100500919	0.0	0.0
84524	234.0	393.0
2982	139.0	403.0
2981	0.0	0.0
84520	440.0	548.0
100500910	0.0	0.0
100500911	0.0	0.0
2989	2.0	1.0
100500913	0.0	0.0
2999	687.0	451.0
84515	98.0	274.0
100500903	0.0	0.0
2998	0.0	3.0
84514	5523.0	3373.0
100500904	0.0	1.0
2997	2222.0	1820.0
84517	59.0	63.0
100500905	0.0	0.0
84516	2383.0	2718.0
2996	6.0	36.0
100500906	0.0	0.0
2995	1488.0	4725.0
2994	0.0	0.0
100500908	0.0	0.0
84513	2056.0	1604.0
2993	0.0	2.0
100500909	0.0	0.0
2992	1581.0	1288.0
60561	313.0	439.0
60560	477.0	380.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	0.0
154467	1291.0	1581.0
130497	15.0	171.0
84548	201.0	268.0
84547	44.0	89.0
100500938	0.0	0.0
84549	416.0	560.0
84546	0.0	0.0
84545	3604.0	2943.0
84542	166.0	142.0
84541	41.0	444.0
727795	14.0	51.0
84529	57.0	107.0
84536	92.0	126.0
84539	0.0	0.0
84532	3526.0	3047.0
84530	1.0	31.0
23729	267.0	209.0
201288	0.0	0.0
201283	216.0	407.0
23738	1.0	1.0
23731	2931.0	2638.0
23732	0.0	2.0
201299	5.0	31.0
201292	1190.0	1325.0
201294	920.0	3027.0
23704	323.0	424.0
23705	2365.0	2709.0
23708	307.0	557.0
252840	0.0	0.0
252841	0.0	0.0
100288897	0.0	2.0
23710	2959.0	1851.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	1.0	2.0
100288861	0.0	0.0
84701	377.0	261.0
252884	125.0	172.0
84700	3.0	8.0
129841	1.0	0.0
94086	15.0	11.0
117854	73.0	92.0
100130450	2.0	2.0
154807	983.0	952.0
100129460	39.0	43.0
359710	0.0	0.0
94081	798.0	1442.0
115201	808.0	609.0
100129468	0.0	0.0
100129464	6.0	4.0
286256	4212.0	2235.0
286257	2559.0	3408.0
100129459	0.0	0.0
100130447	0.0	0.0
129831	325.0	387.0
646269	1.0	10.0
646262	0.0	0.0
286262	802.0	938.0
142827	19.0	17.0
100129452	0.0	0.0
646278	124.0	31.0
100130435	0.0	0.0
727800	795.0	631.0
646270	1.0	4.0
154822	1.0	17.0
23782	0.0	0.0
23783	0.0	1.0
23784	0.0	0.0
23786	1771.0	1268.0
23787	32725.0	18055.0
646273	0.0	0.0
23788	3229.0	2306.0
359730	0.0	1.0
359731	0.0	0.0
23780	3217.0	3434.0
23781	0.0	0.0
345079	69.0	25.0
154810	724.0	846.0
100129438	0.0	0.0
94097	678.0	677.0
359737	0.0	0.0
359738	0.0	0.0
359739	0.0	0.0
646282	4.0	0.0
359736	0.0	0.0
359740	0.0	0.0
359741	0.0	0.0
359742	0.0	0.0
359743	1.0	0.0
139201	4.0	11.0
129804	727.0	1262.0
129807	19.0	17.0
129880	321.0	254.0
23768	27.0	526.0
23769	111.0	93.0
129881	12.0	21.0
100130418	181.0	82.0
345062	0.0	0.0
286204	3.0	76.0
100129428	0.0	0.0
286205	176.0	366.0
100129427	0.0	0.0
23760	1304.0	1622.0
359748	0.0	0.0
100862854	0.0	0.0
286207	35.0	31.0
359749	0.0	1.0
23761	1511.0	1531.0
100862855	0.0	0.0
23762	347.0	163.0
23764	568.0	239.0
359744	0.0	0.0
100862850	0.0	0.0
23765	1042.0	1580.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	193.0	106.0
100862853	0.0	1.0
359747	0.0	0.0
359751	0.0	0.0
359752	0.0	1.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	58.0	23.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	0.0
23772	0.0	0.0
23774	710.0	1165.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	18853.0	18867.0
359761	0.0	0.0
129868	2.0	0.0
23746	1.0	1.0
102465502	1.0	0.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	5.0	8.0
23749	0.0	0.0
100129403	0.0	2.0
345041	1.0	2.0
100129405	42.0	62.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	7062.0	7670.0
102465507	0.0	0.0
23742	2.0	4.0
359766	0.0	2.0
23743	472.0	172.0
359767	1.0	2.0
102465505	0.0	0.0
130813	0.0	13.0
23744	0.0	0.0
102465504	0.0	0.0
130814	674.0	1018.0
102465503	0.0	0.0
359774	0.0	2.0
359775	0.0	0.0
359776	0.0	0.0
359770	1.0	1.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	0.0
100129401	0.0	0.0
23757	0.0	0.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	1905.0	2019.0
102465511	0.0	0.0
286234	1.0	0.0
102465510	0.0	0.0
129852	18.0	21.0
347694	0.0	10.0
286239	0.0	0.0
23751	0.0	2.0
102465519	0.0	0.0
23752	9.0	6.0
23753	8531.0	4695.0
115207	1392.0	3951.0
359777	0.0	0.0
102465517	0.0	0.0
130827	154.0	104.0
359778	0.0	0.0
102465516	0.0	0.0
115209	395.0	757.0
23755	1.0	0.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	0.0	2.0
