id	c739af4b-e4b6-46c4-8131-a9fe926468c6	99946511-4d29-4d85-9789-6b326261eb0c
9252	1987.0	107.0
9253	1728.0	633.0
57491	88.0	14.0
57492	10861.0	2359.0
284948	466.0	27.0
57497	4.0	16.0
57498	8772.0	1015.0
284942	616.0	244.0
642236	142.0	40.0
402509	0.0	0.0
341148	1.0	0.0
9267	7921.0	2101.0
9265	8514.0	433.0
9266	13145.0	5024.0
106479779	21.0	5.0
106479778	0.0	0.0
106479777	4.0	0.0
106480765	0.0	0.0
106479776	0.0	0.0
9260	2362.0	3132.0
106480764	2.0	0.0
106479775	0.0	0.0
106480767	1.0	0.0
106479774	0.0	0.0
106480766	0.0	0.0
106479773	0.0	0.0
9263	2200.0	479.0
106480769	0.0	0.0
106479772	0.0	0.0
106480768	9.0	0.0
106479771	0.0	0.0
9261	11463.0	7978.0
106479770	0.0	0.0
9262	1872.0	619.0
106480770	3.0	1.0
106480772	0.0	0.0
106480771	0.0	0.0
106480774	0.0	0.0
106480773	0.0	0.0
9278	3545.0	2103.0
9276	11982.0	3132.0
9277	3023.0	6035.0
106479769	1.0	0.0
106479768	0.0	0.0
106479767	0.0	0.0
106479766	0.0	0.0
9270	2940.0	4015.0
106479765	0.0	0.0
106480776	0.0	0.0
9271	74.0	90.0
106480775	5.0	0.0
106479764	0.0	0.0
106480778	1.0	0.0
106479763	0.0	0.0
106479762	2.0	0.0
106480777	0.0	0.0
9274	3737.0	16993.0
402573	79.0	101.0
106479761	0.0	0.0
9275	5839.0	3129.0
106479760	0.0	0.0
106480779	0.0	0.0
106480781	0.0	0.0
654231	14.0	1.0
106480780	0.0	0.0
106480783	1.0	0.0
402569	3.0	5.0
106480782	4.0	0.0
106480785	0.0	0.0
106480784	0.0	0.0
642259	2.0	0.0
341128	3.0	0.0
113835	253.0	29.0
9289	29551.0	32806.0
9287	0.0	0.0
9288	0.0	0.0
642273	1504.0	945.0
106479799	0.0	0.0
106480743	1.0	0.0
106479798	0.0	0.0
9282	6245.0	584.0
106479797	0.0	0.0
106480742	0.0	0.0
106479796	0.0	0.0
106480745	0.0	0.0
106479795	0.0	0.0
106480744	0.0	0.0
106479794	33.0	21.0
106480747	0.0	0.0
402562	17.0	19.0
106479793	1.0	0.0
106480746	0.0	0.0
9283	265.0	10.0
106479792	0.0	0.0
106480749	0.0	0.0
9284	299.0	21.0
106479791	0.0	0.0
106480748	2.0	0.0
106479790	0.0	0.0
106480750	0.0	0.0
284998	0.0	0.0
106480752	0.0	0.0
284996	2773.0	2082.0
106480751	0.0	0.0
341112	0.0	0.0
284992	41.0	6.0
341116	1.0	0.0
9299	0.0	0.0
106479789	0.0	0.0
106479788	0.0	0.0
106479787	0.0	0.0
9292	0.0	0.0
106480754	0.0	0.0
106479786	1.0	0.0
9293	3.0	0.0
106480753	0.0	0.0
9290	27.0	56.0
106480756	0.0	0.0
106479785	0.0	0.0
257397	3535.0	379.0
113829	7394.0	3020.0
106480755	0.0	0.0
106479784	0.0	0.0
9296	4321.0	3633.0
113828	2283.0	1207.0
106479783	0.0	0.0
106480758	2.0	0.0
106480757	0.0	0.0
106479782	0.0	0.0
106479781	0.0	0.0
9294	366.0	1243.0
9295	17929.0	2482.0
642280	102.0	32.0
106479780	0.0	0.0
106480759	0.0	0.0
654254	12.0	14.0
106480761	0.0	0.0
284988	9.0	0.0
106480760	0.0	0.0
106480763	0.0	0.0
106480762	0.0	0.0
106480729	0.0	0.0
106479739	0.0	0.0
106480728	0.0	0.0
730232	0.0	0.0
106479738	0.0	0.0
729246	0.0	0.0
106479737	4.0	0.0
106479736	0.0	0.0
106479735	0.0	0.0
729240	0.0	0.0
106479734	0.0	0.0
106479733	2.0	0.0
106479732	0.0	0.0
106480721	0.0	0.0
106479731	0.0	0.0
106480720	0.0	0.0
106479730	0.0	0.0
106480723	0.0	0.0
106480722	0.0	0.0
106480725	0.0	0.0
729249	3.0	0.0
729248	0.0	0.0
106480724	0.0	0.0
106480727	0.0	0.0
106480726	0.0	0.0
104457406	3351.0	84.0
57622	128.0	25.0
57623	509.0	176.0
57624	3.0	0.0
57620	2102.0	832.0
106480730	0.0	0.0
57621	2696.0	496.0
57626	0.0	1.0
100125387	0.0	0.0
730227	64.0	3.0
57628	60.0	15.0
353219	78.0	28.0
729234	143.0	34.0
106479729	0.0	0.0
729233	0.0	0.0
106480739	6.0	0.0
106479728	0.0	0.0
106479727	0.0	0.0
729236	82.0	49.0
106479726	0.0	0.0
729230	158.0	232.0
106479725	0.0	0.0
106479724	0.0	0.0
113763	923.0	256.0
106479723	3.0	0.0
106479722	0.0	0.0
106479721	0.0	0.0
106480732	1.0	1.0
106480731	0.0	0.0
106479720	0.0	0.0
106480734	0.0	0.0
106480733	0.0	0.0
729238	6.0	1.0
106480736	16.0	0.0
106480735	2.0	0.0
100113391	1.0	0.0
106480738	5.0	3.0
100113392	0.0	0.0
100113393	1.0	0.0
106480737	0.0	1.0
57633	1394.0	141.0
341208	97.0	6.0
150726	500.0	206.0
57634	5541.0	1211.0
57636	1580.0	788.0
57630	5169.0	447.0
57631	872.0	144.0
106480741	19.0	2.0
106480740	1.0	1.0
57639	3098.0	103.0
106479719	7.0	0.0
730213	2.0	4.0
106480707	0.0	0.0
106480706	1.0	1.0
106480709	0.0	0.0
106480708	1.0	0.0
106479759	1.0	0.0
106479758	0.0	0.0
729262	45.0	29.0
106479757	0.0	0.0
106479756	0.0	0.0
729264	4.0	0.0
106479755	0.0	0.0
106479754	0.0	0.0
100113383	1.0	0.0
106479753	0.0	0.0
100113384	0.0	0.0
106480701	0.0	0.0
106479752	0.0	0.0
106479751	1.0	0.0
106480700	0.0	0.0
100113386	84.0	0.0
106480703	0.0	0.0
106479750	0.0	0.0
106480702	0.0	0.0
100113380	0.0	0.0
106480705	0.0	0.0
100113381	0.0	0.0
106480704	1.0	0.0
100113382	0.0	0.0
57644	499.0	93.0
57645	3670.0	966.0
644809	290.0	115.0
150737	667.0	158.0
57646	2021.0	436.0
57647	1293.0	707.0
100188945	10.0	0.0
57642	19.0	6.0
100113389	1.0	0.0
57643	1454.0	216.0
100188949	97.0	25.0
135112	12578.0	1753.0
730249	0.0	1.0
57648	11461.0	8285.0
57649	4155.0	758.0
730246	22.0	2.0
106480718	0.0	0.0
113746	18.0	0.0
106480717	0.0	0.0
106479749	1.0	0.0
729258	51.0	17.0
106479748	0.0	0.0
106480719	0.0	0.0
106479747	0.0	0.0
729252	4.0	0.0
135114	4008.0	1221.0
106479746	0.0	0.0
106479745	1.0	0.0
106479744	0.0	0.0
106480710	0.0	0.0
106479743	0.0	0.0
106479742	0.0	0.0
100113373	149.0	131.0
106480712	0.0	0.0
106479741	0.0	0.0
57650	393.0	24.0
106479740	0.0	0.0
106480711	0.0	0.0
106480714	0.0	0.0
729259	3.0	19.0
106480713	0.0	0.0
106480716	0.0	0.0
106480715	0.0	0.0
353238	2.0	2.0
57655	4159.0	1786.0
100418708	0.0	0.0
100188954	141.0	9.0
57657	501.0	94.0
57658	11825.0	1651.0
100418709	0.0	0.0
100418706	1.0	0.0
57654	2429.0	142.0
100113379	1.0	0.0
729250	0.0	0.0
730239	5.0	0.0
57659	20293.0	8465.0
644815	2929.0	2559.0
100188953	387.0	37.0
729201	1.0	0.0
729209	0.0	0.0
100418711	0.0	0.0
57661	3792.0	1224.0
55003	1090.0	406.0
57666	3264.0	1512.0
55002	2203.0	279.0
100418718	0.0	0.0
55001	788.0	315.0
57669	8467.0	439.0
55000	13259.0	3595.0
57662	1924.0	1645.0
55007	5102.0	1024.0
100418715	0.0	0.0
57663	1.0	0.0
55006	910.0	80.0
57664	4125.0	13038.0
55005	2080.0	1116.0
55004	8888.0	9229.0
57665	1072.0	569.0
55009	2328.0	10864.0
644820	91.0	218.0
55008	1300.0	298.0
57670	416.0	232.0
390201	0.0	0.0
392862	148.0	65.0
100418724	2.0	0.0
390203	0.0	0.0
55010	96.0	31.0
390205	34.0	33.0
100418720	2.0	1.0
55014	1498.0	133.0
57677	1202.0	520.0
55013	469.0	287.0
57678	3797.0	489.0
57679	2271.0	322.0
55012	1368.0	585.0
55011	4513.0	6949.0
55018	2.0	0.0
57673	233.0	156.0
57674	13712.0	3631.0
55017	4449.0	3713.0
55016	217.0	142.0
100418728	0.0	0.0
55015	2155.0	510.0
106479718	1.0	0.0
106479717	0.0	0.0
730211	30.0	0.0
100127989	0.0	0.0
106479716	0.0	0.0
106479715	0.0	0.0
106479714	0.0	0.0
106479713	0.0	0.0
106479712	0.0	0.0
106479711	0.0	0.0
644850	14.0	0.0
57680	5998.0	1648.0
106479710	0.0	0.0
100418733	0.0	0.0
100418735	1.0	0.0
57683	1218.0	186.0
353267	4.0	0.0
55020	1734.0	1421.0
100418731	0.0	0.0
57688	1768.0	155.0
57689	902.0	74.0
55024	2956.0	188.0
55023	5360.0	1543.0
389217	9.0	0.0
55022	1230.0	53.0
57684	958.0	199.0
100418737	84.0	25.0
55028	3066.0	517.0
57685	2715.0	396.0
343819	0.0	0.0
100418736	3.0	0.0
55027	492.0	249.0
100418739	0.0	0.0
55026	107.0	26.0
57687	1124.0	430.0
353274	1758.0	305.0
644844	0.0	0.0
100127983	334.0	3.0
149708	0.0	0.0
106479709	0.0	0.0
106479708	0.0	0.0
106479707	0.0	0.0
137735	3.0	0.0
106479706	2.0	0.0
729211	9.0	4.0
100127979	0.0	0.0
106479705	0.0	0.0
106479704	0.0	0.0
106479703	0.0	0.0
106479702	0.0	0.0
106479701	0.0	0.0
644861	1.0	0.0
106479700	0.0	0.0
100127976	0.0	0.0
57691	408.0	189.0
100418744	45.0	4.0
57692	669.0	137.0
100418743	4.0	0.0
57693	1986.0	893.0
150709	504.0	71.0
392843	11.0	0.0
100418745	0.0	0.0
55032	3602.0	1048.0
100418740	27.0	1.0
55031	7364.0	1679.0
573971	17.0	0.0
729215	0.0	0.0
55030	3889.0	827.0
57690	2006.0	955.0
57699	504.0	412.0
55036	1458.0	175.0
389208	1.0	0.0
55035	2225.0	605.0
55034	159.0	86.0
389206	25.0	0.0
55033	865.0	147.0
389207	1.0	2.0
57695	608.0	18.0
100418748	28.0	18.0
57696	1607.0	243.0
55039	945.0	566.0
100418747	3.0	0.0
55038	505.0	361.0
57697	567.0	46.0
55037	4481.0	997.0
123103	31.0	0.0
57698	5603.0	925.0
389203	1766.0	2013.0
113791	4471.0	3227.0
390231	0.0	0.0
353288	0.0	0.0
390233	3.0	0.0
100418754	0.0	0.0
147150	88.0	4.0
100418756	0.0	0.0
389240	190.0	358.0
100418751	0.0	4.0
102465803	0.0	0.0
100418750	17.0	3.0
102465802	0.0	0.0
390239	0.0	0.0
102465801	0.0	0.0
102465800	0.0	0.0
390243	28.0	1.0
353299	2.0	3.0
390245	2.0	5.0
147166	665.0	117.0
100418763	0.0	0.0
100233209	368.0	598.0
100418769	1.0	4.0
123169	1682.0	753.0
104266962	0.0	0.0
104266963	0.0	2.0
100418770	0.0	1.0
392872	7.0	6.0
390211	17.0	3.0
390212	7.0	0.0
390213	147.0	46.0
100418779	0.0	0.0
147172	835.0	292.0
147179	4878.0	1383.0
104266960	0.0	5.0
390215	0.0	0.0
104266961	0.0	0.0
160140	122.0	19.0
390218	0.0	4.0
100418774	0.0	0.0
389257	10.0	0.0
159162	0.0	0.0
104266959	1.0	0.0
159163	0.0	0.0
102465832	0.0	0.0
100418781	9.0	4.0
104266957	15.0	0.0
104266958	0.0	0.0
104266956	0.0	2.0
102465839	0.0	0.0
147184	1087.0	534.0
390224	0.0	0.0
102465838	1.0	0.0
147183	1.0	0.0
390225	0.0	0.0
102465837	1.0	0.0
390226	1.0	2.0
102465836	0.0	0.0
102465835	1.0	0.0
102465834	0.0	0.0
102465833	0.0	0.0
389246	3.0	0.0
729288	103.0	18.0
102465842	5.0	0.0
390271	0.0	0.0
102465841	0.0	0.0
100418792	0.0	1.0
102465840	0.0	0.0
390273	0.0	0.0
221409	0.0	0.0
390274	0.0	0.0
390275	0.0	0.0
100418799	0.0	1.0
389289	106.0	121.0
149773	14.0	2.0
221400	1007.0	40.0
149775	92.0	35.0
102524628	15.0	0.0
147111	1.0	0.0
150759	470.0	53.0
729277	3.0	0.0
137797	9.0	4.0
730262	0.0	1.0
135138	270.0	104.0
102465857	0.0	0.0
102465856	3.0	0.0
150763	112.0	31.0
102465865	0.0	0.0
102465864	0.0	0.0
102465863	0.0	0.0
102465862	0.0	0.0
102465861	1.0	0.0
102465860	0.0	0.0
159119	0.0	1.0
730291	1.0	0.0
221421	100.0	206.0
390259	0.0	1.0
221424	136.0	298.0
102465869	0.0	3.0
102465868	2.0	0.0
102465867	0.0	0.0
102465866	0.0	0.0
57600	2662.0	480.0
57602	4061.0	1388.0
57608	5882.0	5848.0
57609	2791.0	379.0
135154	869.0	627.0
150771	90.0	78.0
57604	11484.0	478.0
57605	1538.0	90.0
159125	0.0	0.0
57606	4192.0	1188.0
135152	72.0	6.0
102465876	0.0	0.0
221416	147.0	26.0
102465875	0.0	0.0
390260	0.0	0.0
102465874	0.0	0.0
390261	0.0	0.0
102465873	0.0	0.0
102465872	2.0	0.0
102465871	15.0	10.0
729298	1.0	2.0
390264	0.0	0.0
102465870	0.0	0.0
390265	1.0	0.0
390266	0.0	0.0
390267	0.0	0.0
390269	0.0	0.0
102465879	0.0	0.0
389293	0.0	0.0
102465878	0.0	0.0
102465877	0.0	0.0
57611	225.0	30.0
147138	904.0	1811.0
57613	1268.0	143.0
57614	3175.0	522.0
57610	2278.0	305.0
57619	3067.0	723.0
57615	14.0	2.0
57616	2530.0	220.0
57617	1835.0	4017.0
390195	0.0	0.0
390197	0.0	7.0
102465882	0.0	0.0
102465881	2.0	0.0
390199	0.0	0.0
102465880	0.0	0.0
221442	1287.0	132.0
221443	3413.0	1558.0
400084	12.0	1.0
221438	0.0	0.0
196051	16.0	3.0
389197	10.0	0.0
400073	976.0	814.0
159090	4019.0	872.0
159091	273.0	31.0
257407	1.0	1.0
196047	59.0	34.0
390174	0.0	0.0
221468	727.0	106.0
400064	20.0	13.0
221472	821.0	103.0
100233198	77.0	0.0
390181	0.0	0.0
390183	6.0	19.0
390186	0.0	0.0
400058	3.0	32.0
221458	506.0	69.0
654170	0.0	0.0
390190	1.0	0.0
390191	0.0	0.0
9300	0.0	0.0
9301	0.0	0.0
9304	0.0	0.0
9302	0.0	0.0
9303	0.0	0.0
221491	1564.0	4942.0
9311	204.0	24.0
9312	1.0	1.0
9310	386.0	60.0
9315	2054.0	168.0
162699	0.0	0.0
9313	0.0	0.0
147081	1222.0	327.0
9314	9151.0	674.0
221477	13462.0	5379.0
221476	5424.0	57.0
221481	50.0	24.0
9308	2251.0	1036.0
9306	1834.0	481.0
9322	6541.0	3857.0
9320	12217.0	3873.0
9321	5376.0	894.0
9326	2016.0	1269.0
147093	1.0	4.0
9324	9091.0	5075.0
9325	3306.0	725.0
160065	0.0	0.0
257415	1161.0	191.0
9319	80.0	8.0
9317	1642.0	253.0
9318	5177.0	1638.0
9333	0.0	0.0
9334	3103.0	948.0
400094	2.0	0.0
9331	345.0	296.0
9332	584.0	455.0
9337	3589.0	1358.0
9338	2466.0	685.0
100233146	0.0	0.0
221496	3803.0	1827.0
9330	2214.0	444.0
9328	3643.0	3112.0
9329	2911.0	782.0
9344	4444.0	2369.0
9342	2577.0	1642.0
9343	4465.0	2987.0
9348	33.0	22.0
9349	54056.0	71849.0
402665	3.0	0.0
106479699	0.0	0.0
106480688	1.0	0.0
57582	10.0	0.0
106479698	0.0	0.0
106480687	3.0	0.0
57583	2780.0	1039.0
106479697	0.0	0.0
57584	5983.0	313.0
106479696	0.0	0.0
106480689	0.0	1.0
9340	15.0	12.0
106479695	0.0	0.0
9341	6856.0	3426.0
106479694	0.0	0.0
106479693	0.0	0.0
57580	2841.0	1239.0
106479692	0.0	0.0
57589	1615.0	253.0
106479691	3.0	0.0
106480691	1.0	0.0
106479690	0.0	0.0
106480690	2.0	0.0
106480693	1.0	0.0
106480692	0.0	1.0
57585	1673.0	327.0
106480695	8.0	0.0
57586	674.0	91.0
106480694	1.0	0.0
57587	4385.0	958.0
106480697	0.0	0.0
106480696	0.0	0.0
644743	0.0	0.0
9355	7.0	3.0
100101467	2009.0	318.0
9356	0.0	0.0
9353	4421.0	2981.0
9354	2800.0	1101.0
644761	15.0	0.0
9358	464.0	5.0
106479689	0.0	0.0
57592	2134.0	614.0
106480699	0.0	0.0
106479688	0.0	0.0
57593	3973.0	231.0
106480698	0.0	0.0
106479687	0.0	0.0
106479686	0.0	0.0
57594	1471.0	659.0
57595	355.0	222.0
106479685	0.0	0.0
9351	6381.0	5891.0
106479684	0.0	0.0
9352	14010.0	4759.0
106479683	1.0	0.0
57590	3292.0	1370.0
106479682	1.0	0.0
9350	1.0	0.0
57591	2981.0	1703.0
106479681	0.0	0.0
106479680	0.0	0.0
57596	62.0	32.0
57597	3289.0	1008.0
57599	5729.0	1494.0
644754	0.0	0.0
644758	0.0	0.0
644759	0.0	0.0
9366	0.0	0.0
9367	1883.0	814.0
9364	1909.0	418.0
9365	267.0	104.0
9368	3661.0	1015.0
9369	80.0	8.0
644773	0.0	0.0
402643	0.0	0.0
106480666	0.0	0.0
106480665	0.0	0.0
106480668	1.0	0.0
106480667	1.0	0.0
9362	52.0	21.0
9363	26.0	34.0
106480669	0.0	0.0
9360	9716.0	1799.0
9361	5106.0	5721.0
106480671	0.0	0.0
106480670	0.0	0.0
106480673	0.0	0.0
106480672	3.0	0.0
402635	0.0	0.0
106480675	0.0	0.0
106480674	4.0	2.0
341277	7.0	0.0
644768	0.0	0.0
341276	0.0	0.0
9377	4252.0	4684.0
9378	88.0	0.0
9375	19765.0	6358.0
9376	0.0	0.0
9379	736.0	129.0
106480677	0.0	0.0
9370	509.0	0.0
106480676	2.0	0.0
106480679	0.0	0.0
106480678	17.0	0.0
9373	2437.0	549.0
9374	518.0	122.0
9371	5318.0	2091.0
9372	4054.0	333.0
106480680	1.0	0.0
106480682	0.0	0.0
106480681	0.0	0.0
257468	152.0	1.0
106480684	0.0	0.0
106480683	0.0	0.0
106480686	2.0	14.0
106480685	0.0	0.0
100101440	10.0	0.0
9388	26222.0	1612.0
9389	7.0	1.0
644790	12.0	21.0
9386	9.0	11.0
106479659	0.0	0.0
106479658	1.0	0.0
113730	34.0	100.0
106479657	0.0	0.0
106479656	2.0	0.0
9380	6115.0	4446.0
106480644	1.0	0.0
106479655	0.0	0.0
9381	23.0	1.0
106479654	0.0	0.0
106480643	2.0	7.0
106480646	24.0	0.0
106479653	0.0	0.0
106479652	5.0	0.0
106480645	0.0	0.0
106480648	0.0	0.0
106479651	0.0	0.0
9384	9.0	0.0
106480647	0.0	0.0
106479650	0.0	0.0
9382	3144.0	1092.0
106480649	0.0	0.0
9383	139.0	3.0
100113402	0.0	0.0
100113403	0.0	0.0
100113404	0.0	0.0
106480651	0.0	0.0
106480650	0.0	0.0
106480653	1.0	0.0
106480652	0.0	0.0
100113407	733.0	102.0
9399	1815.0	1855.0
9397	1216.0	403.0
9398	110.0	38.0
106479649	0.0	0.0
106479648	0.0	0.0
106479647	0.0	0.0
106479646	0.0	0.0
106479645	2.0	0.0
9391	5424.0	1733.0
106480655	0.0	0.0
106479644	1.0	0.0
9392	3006.0	966.0
106479643	0.0	0.0
106480654	0.0	0.0
106480657	0.0	0.0
106479642	1.0	0.0
9390	7.0	0.0
106479641	0.0	0.0
106480656	0.0	0.0
106480659	0.0	0.0
106479640	0.0	0.0
106480658	0.0	0.0
9394	2166.0	592.0
125704	11.0	8.0
106480660	0.0	0.0
106480662	0.0	0.0
106480661	0.0	0.0
106480664	2.0	0.0
106480663	0.0	0.0
105376843	46.0	76.0
100551499	3.0	4.0
106480629	0.0	0.0
106479679	0.0	0.0
106479678	0.0	0.0
106479677	0.0	0.0
106480622	0.0	0.0
106479676	2.0	0.0
106480621	0.0	0.0
106479675	0.0	0.0
106480624	1.0	0.0
106479674	0.0	0.0
106480623	0.0	0.0
106479673	0.0	0.0
106480626	0.0	0.0
402682	71.0	259.0
106479672	1.0	0.0
106480625	0.0	0.0
106479671	0.0	0.0
106480628	0.0	0.0
106480627	0.0	0.0
106479670	0.0	0.0
402679	0.0	1.0
106480631	0.0	1.0
106480630	17.0	0.0
106479669	1.0	0.0
196074	1487.0	365.0
106479668	2.0	0.0
106479667	0.0	0.0
106479666	0.0	0.0
106480633	0.0	0.0
402676	1.0	0.0
106479665	0.0	0.0
106480632	0.0	0.0
106479664	0.0	0.0
106480635	0.0	0.0
400011	21.0	0.0
106480634	0.0	0.0
106479663	0.0	0.0
106479662	6.0	0.0
106480637	2.0	0.0
106479661	0.0	0.0
106480636	0.0	0.0
100101405	1.0	0.0
106480639	0.0	0.0
106479660	0.0	0.0
100101407	2.0	3.0
106480638	0.0	0.0
106480640	0.0	0.0
106480642	0.0	0.0
106480641	0.0	0.0
106480608	0.0	0.0
729366	0.0	0.0
106479619	0.0	0.0
106480607	0.0	0.0
106479618	3.0	3.0
106479617	0.0	0.0
139804	0.0	0.0
106480609	0.0	0.0
106479616	1.0	0.0
106479615	1.0	0.0
106479614	0.0	0.0
106479613	0.0	0.0
106479612	0.0	0.0
106480600	1.0	0.0
106479611	0.0	0.0
106479610	0.0	0.0
106480602	1.0	0.0
106480601	0.0	0.0
106480604	0.0	0.0
106480603	0.0	0.0
106480606	0.0	0.0
106480605	0.0	0.0
100188847	0.0	0.0
284697	90.0	7.0
284695	3631.0	365.0
343515	0.0	1.0
106479609	0.0	0.0
115827	45.0	10.0
106479608	0.0	0.0
106480619	1.0	0.0
729355	0.0	0.0
106480618	1.0	0.0
106479607	0.0	0.0
140807	0.0	2.0
106479606	2.0	0.0
729356	0.0	0.0
106479605	6.0	0.0
140809	313.0	15.0
106479604	0.0	0.0
106479603	0.0	0.0
106479602	0.0	0.0
106479601	0.0	0.0
106479600	0.0	0.0
106480611	0.0	0.0
106480610	1.0	0.0
106480613	0.0	0.0
106480612	0.0	0.0
729359	770.0	19.0
106480615	0.0	0.0
106480614	0.0	0.0
101752400	157.0	26.0
115825	2259.0	884.0
139818	3184.0	917.0
106480617	1.0	0.0
106480616	0.0	0.0
343505	0.0	0.0
106480620	1.0	0.0
284688	4.0	0.0
100418804	3.0	2.0
140801	0.0	0.0
57758	337.0	31.0
140803	58.0	13.0
284680	0.0	0.0
115817	2955.0	2365.0
106479639	0.0	0.0
106479638	0.0	0.0
729389	27.0	34.0
106479637	0.0	0.0
729384	0.0	0.0
106479636	0.0	0.0
106479635	0.0	0.0
106479634	0.0	0.0
106479633	0.0	0.0
257068	130.0	12.0
106479632	0.0	0.0
106479631	0.0	0.0
115811	471.0	402.0
106479630	0.0	0.0
100418811	0.0	1.0
257062	3.0	0.0
55102	5140.0	558.0
55101	3162.0	944.0
55100	2115.0	1593.0
100418819	3.0	0.0
57761	485.0	211.0
55106	513.0	163.0
55105	2043.0	353.0
57763	1962.0	237.0
55103	1892.0	320.0
284677	274.0	46.0
100418815	0.0	0.0
55109	2714.0	684.0
55108	9160.0	2766.0
55107	3265.0	535.0
284672	759.0	42.0
106479629	0.0	0.0
140828	113.0	0.0
106479628	0.0	0.0
106479627	0.0	0.0
106479626	0.0	0.0
106479625	0.0	0.0
106479624	0.0	0.0
729375	219.0	27.0
106479623	0.0	0.0
106479622	1.0	0.0
106479621	2.0	0.0
100418820	12.0	0.0
106479620	0.0	0.0
55113	794.0	468.0
100418829	1.0	1.0
55112	2707.0	328.0
100418828	0.0	0.0
55111	4106.0	2759.0
55110	752.0	477.0
55117	150.0	1.0
55116	1627.0	1429.0
55114	5083.0	1374.0
100127893	3.0	3.0
55119	8794.0	734.0
55118	2236.0	40.0
140823	3185.0	15025.0
140825	62.0	145.0
100127889	15.0	4.0
729321	0.0	0.0
729323	0.0	0.0
100874201	4.0	0.0
100874200	0.0	0.0
100127888	2.0	0.0
55120	1884.0	576.0
729327	2.0	0.0
57787	2276.0	957.0
55124	141.0	2.0
55122	2480.0	1415.0
55128	1832.0	322.0
55127	1796.0	118.0
55125	2616.0	377.0
57786	1206.0	204.0
100418837	16.0	3.0
100874205	1.0	3.0
100874204	4.0	0.0
113220	3652.0	991.0
100874203	18.0	0.0
55129	3414.0	1675.0
100874202	46.0	12.0
100874208	0.0	0.0
100874207	36.0	7.0
100874206	4.0	0.0
729310	0.0	0.0
100101268	35.0	23.0
113201	15209.0	2742.0
100101267	3374.0	1261.0
100418843	8.0	0.0
55131	2603.0	642.0
55130	84.0	58.0
392505	0.0	1.0
55135	749.0	1035.0
57798	7277.0	767.0
57799	1116.0	765.0
55133	1217.0	248.0
55132	2510.0	222.0
392509	20.0	0.0
57794	2492.0	2118.0
55139	3052.0	1516.0
127845	74.0	1798.0
55138	108.0	13.0
57795	10.0	109.0
55137	306.0	85.0
100188891	0.0	0.0
100188893	0.0	0.0
644716	0.0	0.0
644717	0.0	0.0
644714	34.0	1.0
729344	17.0	4.0
100874223	57.0	6.0
644731	3.0	4.0
100874222	2.0	0.0
729342	4.0	1.0
100874221	0.0	0.0
100874220	0.0	0.0
127841	3.0	2.0
55142	1751.0	189.0
55140	2813.0	1578.0
55146	3887.0	1706.0
55145	878.0	455.0
55144	2467.0	585.0
55143	110.0	17.0
55149	1370.0	344.0
127833	87.0	8.0
55148	2875.0	889.0
115861	9.0	0.0
55147	9506.0	2398.0
100874227	2.0	0.0
100874226	0.0	0.0
100874225	0.0	0.0
100874224	0.0	0.0
100874229	3.0	0.0
100874212	38.0	4.0
100874211	36.0	8.0
100874210	0.0	0.0
729330	0.0	0.0
100418865	0.0	1.0
55153	2327.0	115.0
100418861	1.0	0.0
55152	2694.0	1155.0
55151	2162.0	680.0
79100	7.0	6.0
100526694	6.0	0.0
55150	74.0	96.0
729338	37.0	0.0
100526693	41.0	0.0
55157	1293.0	228.0
79102	2696.0	996.0
100996684	0.0	0.0
55156	2252.0	514.0
79101	2948.0	1776.0
100996686	1.0	1.0
79104	3.0	0.0
55154	738.0	594.0
55159	1650.0	355.0
100874216	0.0	0.0
79109	7610.0	2424.0
100874214	48.0	21.0
100874213	3.0	0.0
644739	6.0	0.0
100874219	0.0	0.0
127829	3450.0	1220.0
100874218	2.0	0.0
100874217	7.0	0.0
125242	6.0	28.0
100526664	15.0	0.0
100418877	6.0	0.0
140870	6.0	0.0
140871	1.0	0.0
140873	0.0	2.0
140875	1.0	0.0
140876	726.0	111.0
113263	7640.0	946.0
392540	0.0	0.0
113246	5112.0	15456.0
164832	8408.0	4768.0
100418887	7.0	3.0
149224	7.0	17.0
392545	0.0	0.0
392547	7.0	0.0
150209	110.0	155.0
125228	1044.0	467.0
140880	0.0	0.0
140881	0.0	0.0
140883	438.0	53.0
140885	1749.0	587.0
140886	191.0	9.0
113251	3744.0	895.0
113235	1338.0	341.0
149233	3.0	0.0
392517	1.0	0.0
392516	1.0	1.0
140890	9967.0	1032.0
140893	565.0	315.0
152877	245.0	82.0
100526648	0.0	0.0
140894	33.0	12.0
140895	0.0	0.0
392520	0.0	0.0
100526656	1.0	0.0
392522	1.0	1.0
392525	0.0	0.0
125208	244.0	189.0
125206	19.0	5.0
150223	1002.0	1805.0
150221	0.0	3.0
140838	582.0	113.0
152816	17.0	0.0
57700	1987.0	883.0
152815	2018.0	329.0
57701	2108.0	436.0
57707	1055.0	357.0
140831	422.0	294.0
57708	2987.0	588.0
57709	6.0	0.0
140832	0.0	0.0
57703	3867.0	641.0
140834	3.0	0.0
57704	7305.0	1601.0
140836	19.0	4.0
57705	458.0	280.0
57706	2381.0	1958.0
140849	4.0	0.0
729399	25.0	0.0
729396	0.0	0.0
57710	1241.0	82.0
57711	1249.0	333.0
57713	1351.0	179.0
57718	83.0	7.0
729391	3.0	1.0
57719	1137.0	97.0
