id	4bc9290d-823f-4c98-8cca-f683588cbd49	1590bb02-832b-4594-a1a8-ffc0dc3b0c96
100419062	0.0	3.0
677778	30.0	99.0
677779	0.0	0.0
677776	1.0	1.0
677777	9.0	15.0
90060	676.0	1299.0
146760	560.0	43.0
100419069	1.0	0.0
146754	771.0	47.0
122742	0.0	0.0
122740	0.0	0.0
100419070	9.0	3.0
677784	0.0	0.0
677781	0.0	0.0
100420058	0.0	0.0
388605	9.0	51.0
122748	0.0	0.0
677780	0.0	0.0
100420063	1.0	10.0
100419075	11.0	8.0
100419074	3.0	0.0
90050	63.0	1.0
144110	856.0	184.0
146771	4.0	20.0
144100	1362.0	4395.0
144106	13.0	23.0
677796	15.0	32.0
677797	3.0	6.0
144108	2112.0	3544.0
677794	3.0	2.0
677795	0.0	0.0
677792	0.0	0.0
677793	5.0	6.0
677790	0.0	9.0
100420075	0.0	0.0
100420072	0.0	0.0
100505483	121.0	141.0
120146	0.0	0.0
100505477	3.0	0.0
100419098	0.0	0.0
100505474	54.0	2.0
100505475	3.0	0.0
100419095	0.0	0.0
100420080	0.0	1.0
90070	0.0	0.0
90075	375.0	213.0
134728	807.0	183.0
388610	465.0	89.0
388611	166.0	35.0
146705	1058.0	878.0
388650	1047.0	566.0
122786	1425.0	9667.0
120126	0.0	0.0
388646	14.0	7.0
146713	27.0	6.0
146712	418.0	245.0
388649	3.0	0.0
349075	176.0	159.0
100505494	777.0	361.0
100505495	1085.0	80.0
120114	134.0	63.0
388633	959.0	1.0
146723	0.0	1.0
388630	145.0	48.0
146722	2316.0	156.0
122773	426.0	152.0
219902	465.0	813.0
65244	1586.0	2532.0
100505683	26.0	19.0
65243	118.0	250.0
90204	838.0	791.0
100505687	347.0	278.0
90203	965.0	786.0
65249	689.0	1114.0
102723626	2.0	0.0
79890	3104.0	2589.0
100505681	112.0	149.0
79892	3983.0	8739.0
79891	1150.0	119.0
120071	591.0	3302.0
79894	2887.0	3307.0
79893	4861.0	4732.0
79896	388.0	846.0
79895	414.0	163.0
388789	1325.0	1344.0
79898	418.0	372.0
120065	4.0	0.0
120066	0.0	0.0
79897	335.0	695.0
28299	19120.0	6523.0
79899	1079.0	751.0
92856	2732.0	4276.0
219931	1274.0	841.0
100505678	232.0	214.0
100505679	2.0	1.0
100505676	4.0	8.0
220906	1461.0	2063.0
65258	1674.0	1675.0
80868	81.0	43.0
168002	223.0	12.0
653737	26.0	8.0
79883	63.0	270.0
79882	2932.0	3168.0
79885	1007.0	863.0
79884	1077.0	1453.0
79887	6243.0	1215.0
79886	1280.0	967.0
79888	40033.0	8933.0
219927	905.0	1141.0
65251	549.0	568.0
65250	1238.0	4329.0
65264	6352.0	10045.0
65263	482.0	1327.0
65266	16.0	17.0
65265	2082.0	4768.0
65268	138.0	78.0
65267	104.0	21.0
90226	0.0	25.0
102723605	0.0	1.0
220930	293.0	288.0
641776	0.0	0.0
219938	1.0	3.0
65260	923.0	1954.0
100505696	1284.0	187.0
219954	0.0	0.0
349158	0.0	0.0
219952	0.0	0.0
349152	228.0	23.0
653753	0.0	0.0
100505692	61.0	24.0
653758	78.0	57.0
388799	19.0	2.0
80896	2669.0	2558.0
388795	19.0	0.0
80895	1651.0	989.0
388796	829.0	2446.0
220929	1006.0	725.0
132014	815.0	559.0
349149	12.0	3.0
100505641	9274.0	5548.0
219965	0.0	0.0
219960	1.0	2.0
653789	5.0	1.0
653794	0.0	0.0
677763	4.0	5.0
100505648	611.0	335.0
219958	0.0	0.0
219957	0.0	0.0
219956	2.0	0.0
90231	3102.0	5075.0
349136	150.0	156.0
90233	802.0	1485.0
677769	0.0	0.0
677767	3.0	2.0
219972	11413.0	1130.0
677768	28.0	33.0
677765	2.0	0.0
219970	28.0	3.0
100505633	25.0	774.0
677766	0.0	0.0
205327	1180.0	1622.0
146664	32.0	3.0
653781	1.0	1.0
653784	1019.0	3013.0
677774	0.0	1.0
677775	0.0	3.0
100505636	182.0	63.0
677772	4.0	6.0
677773	0.0	1.0
677770	1.0	8.0
677771	0.0	0.0
219968	1.0	0.0
219988	3395.0	7055.0
100505663	0.0	0.0
408029	0.0	0.0
220979	260.0	45.0
219986	0.0	0.0
90268	2191.0	6400.0
219983	0.0	0.0
219982	0.0	0.0
219981	0.0	0.0
220972	3349.0	2154.0
220974	0.0	0.0
28231	313.0	1975.0
28232	2760.0	2509.0
28234	2.0	4.0
158674	9.0	0.0
340784	0.0	0.0
220965	443.0	49.0
349114	347.0	401.0
219995	2200.0	13.0
146691	4615.0	14694.0
219990	0.0	0.0
339799	237.0	213.0
220963	247.0	344.0
501	1896.0	407.0
651144	1.0	0.0
90249	68.0	3.0
504	1.0	2.0
506	22868.0	36316.0
100505659	0.0	0.0
507	0.0	0.0
509	6403.0	8871.0
101927195	0.0	0.0
168090	199.0	0.0
100505601	1.0	22.0
101978785	9.0	0.0
339781	0.0	0.0
594840	0.0	0.0
594842	34.0	78.0
220992	226.0	682.0
339788	1.0	3.0
339789	40.0	24.0
339779	0.0	0.0
79810	758.0	564.0
55843	2946.0	166.0
55841	6012.0	4513.0
79812	2495.0	498.0
513	1828.0	1211.0
79811	6323.0	7897.0
55840	978.0	236.0
79814	341.0	148.0
55847	987.0	1222.0
514	12369.0	10313.0
55846	2574.0	1366.0
515	7216.0	3876.0
79813	4141.0	6032.0
79816	146.0	90.0
516	1980.0	3048.0
55845	8333.0	3670.0
79815	2541.0	2717.0
517	10228.0	10259.0
55844	1650.0	2517.0
518	6529.0	6852.0
79818	717.0	632.0
79817	2244.0	770.0
256949	1272.0	84.0
55848	1231.0	382.0
79819	726.0	26.0
220988	15231.0	16641.0
594837	9.0	6.0
594838	6.0	3.0
594839	30.0	23.0
220980	14.0	1.0
339778	23.0	0.0
55850	1111.0	1285.0
339768	247.0	4.0
520	2.0	0.0
55854	3558.0	5057.0
521	2840.0	4602.0
522	3419.0	5779.0
55853	15.0	9.0
523	6296.0	10276.0
55852	3362.0	5072.0
79801	824.0	1159.0
79800	1146.0	417.0
55851	1665.0	2505.0
525	90.0	26.0
55858	5287.0	10174.0
79803	1500.0	2401.0
55857	1241.0	1573.0
79802	16.0	4.0
526	11383.0	3854.0
55856	1554.0	1272.0
79805	425.0	86.0
527	2076.0	2224.0
528	4134.0	3797.0
55855	4.0	11.0
79804	2.0	0.0
529	6079.0	7120.0
79807	655.0	1022.0
79809	1728.0	829.0
256957	17.0	8.0
55859	30.0	1.0
100505624	18.0	27.0
100505621	2.0	9.0
7500	0.0	0.0
339761	51.0	443.0
80818	1314.0	3289.0
80817	1524.0	1805.0
80816	65.0	19.0
339766	29.0	3.0
55861	231.0	158.0
55860	3293.0	2223.0
79830	958.0	1231.0
105377240	0.0	0.0
340745	3.0	3.0
79832	2180.0	7534.0
80821	2988.0	571.0
533	6330.0	5112.0
80820	491.0	860.0
79831	360.0	183.0
102723680	0.0	0.0
55863	2082.0	1293.0
79834	5880.0	1505.0
534	129.0	24.0
535	4457.0	2557.0
55862	5593.0	2152.0
79833	779.0	1365.0
340749	1.0	2.0
105377243	0.0	0.0
55869	839.0	1105.0
79836	682.0	47.0
537	11366.0	8728.0
79838	2615.0	958.0
538	1605.0	1204.0
55867	4.0	0.0
79837	2733.0	5831.0
539	3238.0	2386.0
79839	608.0	222.0
594855	0.0	0.0
7512	136.0	13.0
594857	0.0	0.0
7511	3207.0	6224.0
339751	11.0	8.0
55872	226.0	569.0
256933	2.0	1.0
540	360.0	252.0
55871	393.0	207.0
55870	5330.0	13245.0
541	2.0	0.0
542	0.0	0.0
55876	1643.0	2028.0
543	0.0	0.0
79820	53.0	38.0
544	0.0	0.0
79823	229.0	132.0
545	2520.0	3301.0
546	6005.0	5735.0
79822	412.0	58.0
79825	655.0	39.0
547	14.0	21.0
7503	14578.0	23877.0
100505616	64.0	110.0
55879	12.0	411.0
549	804.0	689.0
79827	1363.0	1248.0
7504	177.0	39.0
79829	1979.0	2340.0
7507	917.0	569.0
79828	1207.0	1451.0
641700	590.0	60.0
7508	3473.0	1677.0
100505619	0.0	0.0
101927150	8.0	2.0
653707	0.0	0.0
101927152	0.0	0.0
101927155	21.0	9.0
7520	15356.0	16951.0
92822	1994.0	1724.0
80835	12.0	2.0
101927158	2.0	21.0
80834	0.0	0.0
80833	5813.0	2573.0
339742	1.0	3.0
653702	173.0	163.0
339745	2781.0	2829.0
550	6207.0	9618.0
79850	466.0	2317.0
551	0.0	0.0
339736	1.0	0.0
79852	196.0	994.0
552	176.0	50.0
256987	4095.0	4038.0
553	3.0	1.0
554	160.0	10.0
79854	24.0	29.0
79853	6.0	0.0
55885	5570.0	210.0
79856	1496.0	183.0
55884	4269.0	4821.0
100652885	10.0	0.0
7514	12090.0	17776.0
79858	566.0	442.0
558	4038.0	2599.0
92815	170.0	11.0
7516	212.0	702.0
55889	1.0	0.0
7515	2266.0	2402.0
55888	319.0	139.0
7518	495.0	341.0
7517	997.0	1383.0
7532	8753.0	28871.0
100422821	1.0	0.0
7531	19557.0	23562.0
7534	35334.0	63482.0
100422823	0.0	0.0
7533	9516.0	8085.0
101927167	243.0	601.0
100422824	0.0	1.0
65217	380.0	44.0
80824	3366.0	3142.0
100422826	0.0	0.0
340719	57.0	146.0
80823	290.0	369.0
100422827	0.0	0.0
100422828	0.0	0.0
55890	2029.0	5743.0
80829	4246.0	7599.0
100422829	0.0	0.0
144097	1055.0	2622.0
55894	0.0	0.0
55893	3622.0	5181.0
55892	1228.0	1847.0
563	1284.0	24.0
79841	370.0	120.0
55891	0.0	14.0
79840	60.0	28.0
80832	2707.0	5804.0
79843	204.0	30.0
55898	4320.0	7074.0
80831	1.0	0.0
55897	59.0	101.0
566	40.0	3.0
79842	474.0	372.0
79845	757.0	483.0
567	337631.0	309374.0
80830	7567.0	9154.0
79844	286.0	337.0
79847	1002.0	466.0
7525	1958.0	7122.0
79846	347.0	128.0
79849	9.0	2.0
79848	1223.0	453.0
7526	31.0	2.0
7529	21047.0	21476.0
7528	7347.0	9424.0
101927171	11.0	0.0
92806	322.0	603.0
65220	5489.0	3494.0
92840	196.0	610.0
7541	1801.0	1391.0
100422830	0.0	0.0
100422831	0.0	0.0
7543	3765.0	6111.0
7542	377.0	461.0
101927176	0.0	0.0
100422833	1.0	0.0
7545	2.0	0.0
100422834	0.0	0.0
7544	0.0	0.0
100422835	1.0	1.0
102723647	9.0	8.0
653720	28.0	8.0
100422837	0.0	0.0
80856	2146.0	4306.0
100422838	0.0	0.0
100422839	0.0	0.0
102723644	0.0	1.0
570	26.0	3.0
79870	321.0	81.0
571	3879.0	6872.0
572	1441.0	1663.0
79872	1933.0	2335.0
573	3825.0	6236.0
79871	1398.0	785.0
79874	2399.0	1621.0
102723641	55.0	1.0
575	132.0	30.0
79873	772.0	340.0
79876	2248.0	3725.0
576	141.0	661.0
340706	328.0	819.0
577	63.0	3.0
79875	1717.0	2107.0
80864	107.0	58.0
578	1393.0	1960.0
80863	106.0	77.0
579	2.0	12.0
79877	1390.0	2226.0
80862	823.0	514.0
7536	14869.0	14649.0
79879	269.0	330.0
7535	2767.0	305.0
7538	6134.0	4613.0
7539	330.0	27.0
7552	433.0	93.0
101927186	1.0	0.0
100422841	0.0	4.0
7551	1675.0	3401.0
100422842	0.0	0.0
100422843	0.0	0.0
7554	611.0	920.0
7553	1237.0	3181.0
100422844	0.0	0.0
100422845	0.0	0.0
7556	735.0	382.0
7555	19471.0	29234.0
100422846	2.0	6.0
100422847	0.0	0.0
100422848	0.0	0.0
100422849	0.0	0.0
580	639.0	758.0
581	3552.0	2564.0
582	203.0	148.0
583	2550.0	2288.0
79861	22.0	3.0
79863	873.0	1636.0
585	1570.0	1091.0
100652899	0.0	0.0
586	4685.0	889.0
79862	331.0	477.0
102723631	0.0	0.0
587	1958.0	3271.0
79865	898.0	28.0
80854	5155.0	8249.0
80853	2943.0	3539.0
79864	468.0	238.0
80852	109.0	46.0
79867	1279.0	1236.0
254312	3.0	0.0
79866	430.0	586.0
80851	2546.0	4099.0
79869	5784.0	8258.0
7547	1.0	0.0
7546	13.0	122.0
79868	2648.0	981.0
7549	446.0	520.0
256979	5.0	5.0
101927193	2.0	9.0
7561	976.0	545.0
7562	1001.0	562.0
7565	415.0	438.0
101927111	64.0	15.0
7564	434.0	786.0
7567	300.0	173.0
7566	641.0	562.0
101927112	0.0	1.0
101927117	14.0	7.0
590	187.0	137.0
339822	1.0	0.0
593	327.0	615.0
594	1044.0	592.0
595	7100.0	5854.0
596	4687.0	901.0
597	2165.0	349.0
598	4372.0	4110.0
599	3129.0	3948.0
7559	2375.0	2684.0
7572	6923.0	5702.0
7571	164.0	127.0
7574	1116.0	934.0
101929780	86.0	58.0
7576	974.0	1521.0
7577	0.0	5.0
101927126	2.0	82.0
101927125	4.0	8.0
101927129	0.0	0.0
7570	1763.0	916.0
339804	284.0	91.0
7569	968.0	627.0
7568	40.0	33.0
101978719	2.0	1.0
7582	2662.0	1445.0
7584	332.0	348.0
7587	1839.0	1662.0
7586	5430.0	10124.0
7589	310.0	373.0
101927134	0.0	0.0
7581	3866.0	2495.0
7580	1484.0	2076.0
100652988	250.0	30.0
7579	221.0	391.0
7594	1099.0	365.0
7593	1854.0	1160.0
7596	1060.0	1860.0
7597	1998.0	1216.0
101927149	0.0	0.0
7592	1120.0	892.0
100652974	0.0	0.0
254359	1415.0	1188.0
100133005	28.0	19.0
101929730	63.0	2.0
101929736	32.0	5.0
55803	1172.0	399.0
55802	2676.0	1561.0
55801	16.0	7.0
55800	125.0	57.0
55806	120.0	1295.0
100420113	0.0	0.0
55805	693.0	65.0
55809	1354.0	1386.0
55808	793.0	1636.0
100652909	0.0	0.0
101929746	2.0	5.0
101929743	3.0	0.0
100133024	3.0	0.0
55810	2447.0	4126.0
55814	3187.0	1804.0
55813	2852.0	3180.0
55812	457.0	472.0
100652918	0.0	0.0
55811	5.0	10.0
55818	4055.0	8342.0
55816	73.0	37.0
55815	199.0	78.0
55819	6214.0	1853.0
254394	1254.0	972.0
100419149	0.0	0.0
100133036	6.0	3.0
55821	3.0	0.0
101930749	0.0	0.0
100133037	2.0	3.0
100133038	29.0	1.0
55825	946.0	331.0
101930745	0.0	0.0
55824	5784.0	2094.0
101930746	1.0	0.0
55823	4309.0	2965.0
101930747	0.0	0.0
55829	3693.0	3433.0
55827	3824.0	7210.0
101930744	0.0	0.0
100420143	1.0	5.0
101929760	33.0	17.0
101927102	11.0	5.0
101927101	0.0	0.0
101929768	9.0	57.0
101929765	2.0	3.0
100133040	0.0	1.0
100419158	7.0	1.0
101929769	16.0	24.0
100133044	0.0	1.0
55832	7413.0	15475.0
254398	0.0	0.0
55831	3432.0	2350.0
55830	2772.0	2105.0
55835	705.0	1406.0
100652939	3030.0	3124.0
100420149	0.0	0.0
55833	2123.0	2680.0
55839	365.0	891.0
55837	2261.0	2119.0
90167	0.0	11.0
677679	0.0	0.0
90161	311.0	1960.0
134637	1056.0	436.0
388701	76.0	3.0
100420159	21.0	18.0
100420158	0.0	0.0
388707	23.0	11.0
100420155	1.0	0.0
677681	4.0	1.0
100419178	0.0	0.0
43847	27.0	19.0
101929701	0.0	0.0
43849	12.0	3.0
28227	625.0	1713.0
122631	0.0	0.0
90187	29.0	3.0
100419187	1.0	1.0
100419185	32.0	15.0
101929716	7.0	0.0
122622	310.0	6040.0
388722	77.0	87.0
100420178	0.0	0.0
132001	634.0	289.0
388714	26.0	9.0
122618	2072.0	46.0
388719	1.0	2.0
122616	706.0	1613.0
100420190	0.0	17.0
100037280	15.0	20.0
388743	2875.0	216.0
768097	3.0	0.0
768096	58.0	8.0
90199	0.0	0.0
90193	14.0	17.0
90196	3958.0	1491.0
100505591	1.0	0.0
100505592	114.0	25.0
388730	114.0	108.0
768086	8.0	0.0
119032	1838.0	769.0
122665	1.0	0.0
388762	0.0	0.0
122664	1.0	1.0
388761	0.0	0.0
104413892	0.0	1.0
104413890	2.0	0.0
104413891	7.0	2.0
388753	917.0	1155.0
122651	0.0	0.0
119016	186.0	204.0
388759	22.0	7.0
90321	1585.0	2000.0
90324	3117.0	2575.0
100270916	0.0	0.0
100270917	0.0	1.0
100270918	3.0	4.0
100270919	2.0	0.0
100270912	0.0	1.0
124790	154.0	144.0
100270913	0.0	0.0
100270914	0.0	1.0
100270915	0.0	0.0
388428	2.0	0.0
100270920	4.0	3.0
641638	3026.0	1527.0
401967	0.0	0.0
100270921	0.0	0.0
100270922	0.0	0.0
148753	145.0	4.0
148756	1.0	0.0
92979	1526.0	1766.0
90316	0.0	0.0
340485	249.0	145.0
134121	470.0	11.0
90317	768.0	897.0
653619	0.0	0.0
161725	121.0	33.0
340481	2782.0	1975.0
100270909	0.0	0.0
92973	126.0	12.0
90313	1918.0	1741.0
100270905	1.0	2.0
124783	43.0	24.0
100270906	0.0	0.0
401960	2.0	1.0
100270907	1.0	0.0
100270908	0.0	0.0
146110	8.0	10.0
100270903	0.0	0.0
641649	517.0	1581.0
124773	10.0	0.0
641648	0.0	0.0
388419	0.0	0.0
401959	11.0	1.0
158104	7.0	3.0
90342	53.0	6.0
161753	71.0	229.0
339483	715.0	179.0
653643	0.0	0.0
339487	1476.0	1335.0
339488	166.0	35.0
653645	0.0	0.0
28396	1958.0	202.0
28394	13073.0	3041.0
401944	143.0	226.0
28395	5268.0	1790.0
653650	18.0	8.0
90338	2287.0	2422.0
92999	1048.0	906.0
641654	0.0	0.0
28392	9048.0	1481.0
28393	249.0	68.0
28391	180.0	23.0
653639	4.0	5.0
90332	248.0	84.0
134145	502.0	1288.0
161742	4416.0	1760.0
90333	1247.0	1406.0
340460	0.0	0.0
134147	738.0	2359.0
339476	0.0	0.0
653635	97.0	103.0
339479	58.0	6.0
401934	51.0	37.0
124751	71.0	26.0
148789	423.0	1016.0
653641	1.0	0.0
90326	813.0	712.0
90362	361.0	57.0
100505761	1373.0	812.0
100505767	12.0	5.0
388474	30.0	34.0
148713	42.0	10.0
28374	2.0	0.0
28373	0.0	0.0
28378	23.0	10.0
388468	0.0	0.0
28376	0.0	0.0
28377	0.0	0.0
102216268	0.0	0.0
340441	0.0	0.0
100505768	2.0	0.0
28370	0.0	0.0
28371	1.0	0.0
90352	4.0	0.0
90353	143.0	312.0
100505755	13.0	5.0
90355	440.0	1285.0
100505753	1.0	1.0
339451	407.0	608.0
339453	44.0	11.0
653656	0.0	0.0
339456	24.0	81.0
653657	0.0	0.0
653658	49.0	18.0
28385	125.0	15.0
28383	8.0	0.0
600	10.0	6.0
28387	305.0	9.0
28388	13049.0	3166.0
601	0.0	0.0
602	2231.0	4087.0
604	4636.0	4779.0
605	1797.0	1346.0
100505758	19.0	34.0
28381	1.0	0.0
606	6.0	6.0
607	1438.0	4338.0
28382	7.0	1.0
608	588.0	37.0
28380	31.0	13.0
100505785	0.0	1.0
219623	129.0	85.0
100505783	520.0	327.0
219621	316.0	2.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	32.0	15.0
148741	178.0	110.0
28359	0.0	1.0
90381	194.0	1380.0
339448	1790.0	1956.0
28352	6.0	0.0
28353	1.0	0.0
653691	4.0	17.0
148738	0.0	1.0
28351	0.0	0.0
122145	0.0	0.0
28356	3.0	1.0
610	31.0	16.0
28357	0.0	0.0
611	97.0	49.0
28354	0.0	0.0
28355	2.0	1.0
613	3999.0	13484.0
616	0.0	0.0
617	1086.0	1274.0
618	78.0	85.0
90378	1473.0	4628.0
376497	1809.0	1364.0
90379	1882.0	1727.0
100505776	0.0	0.0
401983	2.0	0.0
401982	0.0	0.0
401981	3.0	5.0
653677	44.0	20.0
28369	0.0	0.0
28363	5.0	0.0
28364	0.0	0.0
28361	5.0	0.0
28362	0.0	0.0
388478	3.0	0.0
28368	1.0	0.0
622	855.0	1539.0
28365	0.0	0.0
623	10.0	175.0
340419	221.0	1.0
401973	0.0	0.0
28366	0.0	0.0
624	234.0	1718.0
627	233.0	62.0
134111	68.0	20.0
629	576.0	1637.0
28360	0.0	0.0
101927074	0.0	53.0
101927075	4.0	0.0
146183	36.0	6.0
339416	139.0	14.0
79931	241.0	108.0
55964	100.0	524.0
631	149.0	102.0
79930	4748.0	410.0
632	49.0	36.0
79933	71.0	3.0
633	9008.0	13376.0
634	1199.0	1108.0
79932	5755.0	5136.0
55968	4178.0	5765.0
79935	10.0	27.0
635	1.0	0.0
79934	1625.0	2763.0
636	1126.0	687.0
55967	1770.0	1929.0
637	1727.0	3071.0
79937	99.0	551.0
100505724	0.0	0.0
55966	129.0	4.0
158172	2.0	3.0
638	219.0	609.0
639	1461.0	1480.0
79939	3755.0	9433.0
101927081	0.0	0.0
55969	922.0	1893.0
101927084	51.0	15.0
158158	1332.0	4659.0
219654	2773.0	1006.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	1.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	2206.0	1567.0
100422908	0.0	0.0
100422909	0.0	0.0
55971	1909.0	9484.0
55970	5432.0	6885.0
640	4051.0	15.0
100270998	4.0	6.0
641	626.0	844.0
642	2154.0	1004.0
55975	1613.0	1737.0
100270992	0.0	0.0
158160	238.0	76.0
643	593.0	8.0
55974	2406.0	6509.0
122199	17.0	7.0
55973	3926.0	2225.0
644	3886.0	2886.0
100270994	0.0	0.0
79922	403.0	638.0
55972	1858.0	1949.0
645	3056.0	3548.0
79921	3183.0	3453.0
388499	0.0	4.0
79924	641.0	534.0
646	72.0	8521.0
79923	5.0	1.0
648	3076.0	1938.0
79925	1051.0	230.0
649	1487.0	3106.0
79927	251.0	33.0
79929	74.0	229.0
100505718	1.0	1.0
100505741	65.0	21.0
7620	342.0	24.0
100422911	0.0	0.0
7621	462.0	461.0
100422913	15.0	6.0
100422914	0.0	0.0
102725509	257.0	377.0
339400	93.0	44.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	4.0	1.0
100422918	0.0	0.0
339403	3.0	2.0
100422919	0.0	0.0
650	1218.0	5044.0
100270986	0.0	0.0
651	1484.0	748.0
652	1261.0	62.0
79953	160.0	21.0
653	991.0	26.0
100270981	0.0	0.0
654	526.0	75.0
100270982	0.0	0.0
655	202.0	2699.0
79955	71.0	44.0
100270983	0.0	0.0
79954	1301.0	4004.0
656	280.0	688.0
100270984	0.0	0.0
657	1592.0	2317.0
79957	90.0	196.0
79956	2850.0	4507.0
658	198.0	806.0
79959	446.0	518.0
659	7719.0	3925.0
100505746	899.0	53.0
92912	3100.0	5085.0
79958	4616.0	654.0
100270980	0.0	0.0
7617	69.0	31.0
100422920	0.0	0.0
7633	461.0	388.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	6.0	0.0
219670	575.0	76.0
100422926	0.0	1.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	255.0	14.0
100270974	4.0	2.0
661	1377.0	1994.0
100270975	0.0	0.0
662	427.0	236.0
79940	75.0	12.0
100270976	1.0	6.0
663	6447.0	6835.0
100270977	0.0	0.0
55997	0.0	0.0
664	1706.0	8235.0
665	9103.0	6165.0
53335	2299.0	2112.0
79944	463.0	977.0
666	2169.0	648.0
100270972	3.0	0.0
667	10030.0	27764.0
79943	367.0	1005.0
79946	280.0	48.0
668	2.0	0.0
53339	4188.0	4644.0
669	1177.0	1224.0
100505738	165.0	303.0
79948	158.0	1.0
53336	3.0	1.0
7626	1750.0	524.0
55999	1.0	0.0
79947	1940.0	2337.0
55998	7.0	0.0
7625	687.0	1297.0
92906	2090.0	2438.0
7628	0.0	0.0
79949	796.0	71.0
7627	1398.0	1714.0
100505739	1.0	0.0
7629	2651.0	1273.0
161779	395.0	489.0
101929693	197.0	178.0
104533120	6.0	13.0
100422930	0.0	0.0
101927034	5.0	7.0
100422931	0.0	0.0
7644	1504.0	1280.0
106903081	124.0	104.0
7643	195.0	10.0
100422934	1.0	1.0
100422935	0.0	0.0
100422936	4.0	14.0
219681	583.0	1.0
100422938	0.0	0.0
100422939	0.0	0.0
670	568.0	889.0
671	26.0	3.0
79971	4322.0	1208.0
100270963	2.0	1.0
672	845.0	2398.0
79970	1066.0	771.0
53342	100.0	11.0
100270964	28.0	27.0
673	2108.0	1954.0
79973	198.0	56.0
53340	706.0	351.0
675	546.0	816.0
53345	8.0	9.0
79974	1603.0	148.0
53346	629.0	95.0
676	2.0	0.0
79977	1170.0	9069.0
53343	2154.0	1532.0
677	23930.0	26693.0
100270961	0.0	0.0
678	13047.0	10218.0
53344	1013.0	749.0
100270962	0.0	0.0
53349	1673.0	1868.0
79979	1588.0	1023.0
92935	627.0	829.0
158131	0.0	0.0
7634	77.0	16.0
53347	828.0	124.0
7637	2252.0	1378.0
7639	380.0	318.0
7638	54.0	146.0
158135	261.0	181.0
100422940	0.0	0.0
219699	2707.0	4038.0
100422942	1.0	0.0
7652	11.0	0.0
100422943	18.0	0.0
100422944	5.0	2.0
100422945	5.0	5.0
101927049	2.0	1.0
100422947	0.0	1.0
100422948	0.0	6.0
100422949	0.0	0.0
105375192	0.0	0.0
680	1.0	0.0
79960	2915.0	1996.0
682	20446.0	22830.0
401914	6.0	2.0
683	984.0	453.0
53353	8.0	35.0
100270953	1.0	0.0
684	7026.0	13273.0
79962	40.0	56.0
79961	7060.0	1252.0
685	502.0	603.0
401911	5.0	2.0
686	1425.0	470.0
687	2376.0	1378.0
79963	108.0	54.0
688	2723.0	27367.0
79966	1540.0	226.0
53354	393.0	858.0
100270950	0.0	0.0
689	20479.0	17370.0
100270951	0.0	0.0
79968	806.0	2193.0
92922	691.0	516.0
53358	1543.0	61.0
79969	521.0	1232.0
92960	219.0	180.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	1851.0	1878.0
7661	3.0	2.0
100422952	0.0	0.0
5001	837.0	1267.0
100422953	0.0	0.0
5002	783.0	1666.0
100422954	0.0	0.0
5003	26.0	396.0
100422955	0.0	0.0
5004	112.0	10.0
100270938	0.0	0.0
100422957	0.0	0.0
100422959	0.0	0.0
146167	0.0	0.0
690	0.0	1.0
79991	1734.0	1509.0
653604	0.0	4.0
79990	905.0	4140.0
100270937	0.0	0.0
79993	470.0	322.0
401903	0.0	0.0
694	16348.0	18229.0
641616	3.0	1.0
79992	32.0	23.0
695	6244.0	260.0
100270943	0.0	0.0
696	96.0	5.0
699	1176.0	1976.0
79998	58.0	25.0
100505704	0.0	37.0
134187	1.0	1.0
100505702	396.0	158.0
641613	2.0	4.0
401904	22.0	25.0
641614	0.0	1.0
100422960	0.0	0.0
5010	687.0	340.0
7673	222.0	259.0
100422962	0.0	0.0
100422963	0.0	0.0
7675	1726.0	4310.0
101927067	16.0	69.0
100422964	0.0	0.0
5013	42.0	177.0
100422965	7.0	14.0
100422966	0.0	1.0
5015	0.0	1.0
100422967	0.0	0.0
100422969	0.0	1.0
100270923	0.0	1.0
53371	2182.0	2801.0
146177	458.0	1.0
100270924	0.0	0.0
79980	1070.0	2085.0
100270925	0.0	0.0
100270926	7.0	7.0
79982	4527.0	4160.0
79981	7.0	0.0
79983	316.0	931.0
53373	4780.0	1296.0
80975	26.0	20.0
79986	246.0	77.0
100420308	5.0	11.0
100420307	39.0	41.0
79987	4519.0	616.0
5005	47.0	4.0
79989	593.0	919.0
5007	4103.0	5429.0
100420303	0.0	0.0
5008	109.0	148.0
5009	161.0	2.0
100420300	66.0	41.0
92949	308.0	39.0
7682	2.0	14.0
100422850	1.0	1.0
5020	5.0	0.0
7681	31.0	1.0
100422851	0.0	0.0
5021	122.0	14.0
100422852	0.0	0.0
7683	2.0	1.0
100422853	0.0	0.0
5023	862.0	63.0
100422854	0.0	0.0
5024	7.0	1.0
100422855	0.0	0.0
5025	2602.0	762.0
101929651	1.0	1.0
