id	fc2fcb44-c5cb-4b1a-822d-552f32866fe3	a80301cb-eca4-4d79-99f9-d32a29c39b6b
5094	12371.0	32235.0
5095	776.0	837.0
100270899	0.0	1.0
100270895	1.0	4.0
79902	1199.0	7159.0
55957	154.0	290.0
79901	13799.0	5165.0
100270891	0.0	3.0
55954	703.0	1670.0
79903	2684.0	4001.0
100420269	0.0	0.0
79906	573.0	517.0
79905	274.0	350.0
79908	137.0	10.0
55959	1630.0	2186.0
55958	1592.0	2876.0
112724	597.0	1240.0
100420275	1.0	1.0
90288	858.0	68.0
28338	0.0	0.0
28339	3.0	1.0
254099	3.0	19.0
28337	0.0	0.0
106736475	0.0	0.0
653590	0.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	0.0
28349	0.0	0.0
28347	0.0	0.0
653579	1.0	7.0
28348	0.0	0.0
90271	280.0	864.0
90273	388.0	24.0
112714	0.0	3366.0
28341	0.0	0.0
28342	0.0	0.0
28340	0.0	0.0
653583	327.0	3983.0
28345	0.0	0.0
28346	1.0	0.0
28343	0.0	1.0
28344	0.0	0.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	1.0	1.0
28316	5.0	7.0
28317	0.0	3.0
28314	0.0	0.0
28315	0.0	0.0
28318	1.0	0.0
112703	170.0	436.0
28312	1.0	0.0
28313	1.0	0.0
101929602	1.0	2.0
653598	2.0	1.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	243.0	2273.0
28329	0.0	0.0
28320	0.0	1.0
401898	0.0	0.0
112770	1561.0	4870.0
105377820	0.0	1.0
112755	27.0	72.0
112752	1308.0	3044.0
28305	1.0	0.0
28306	1.0	0.0
28304	1.0	0.0
28309	2.0	0.0
28307	8.0	1.0
28301	0.0	0.0
28300	0.0	0.0
124739	495.0	899.0
112744	0.0	0.0
388403	1053.0	1415.0
388401	1.0	2.0
388407	61.0	410.0
376412	15.0	1.0
653509	1027408.0	108698.0
90441	1428.0	2351.0
388551	4.0	1.0
388552	749.0	3081.0
122011	1.0	0.0
148641	22.0	1250.0
102216342	127.0	20.0
388550	8.0	1.0
102216341	0.0	0.0
653505	0.0	4.0
641518	3.0	24.0
641517	0.0	0.0
641515	1.0	6.0
388536	157.0	246.0
388533	26.0	166.0
388531	37.0	22.0
148645	2.0	184.0
388532	1.0	5.0
340595	0.0	0.0
340596	5.0	193.0
90427	651.0	927.0
340598	0.0	1.0
161635	0.0	5.0
340591	236.0	837.0
388574	3.0	20.0
388569	265.0	427.0
388566	361.0	882.0
388567	153.0	600.0
388564	223.0	388.0
124641	0.0	0.0
90459	751.0	1501.0
653519	128.0	296.0
388561	502.0	1773.0
388559	27.0	23.0
124637	143.0	227.0
388558	420.0	1183.0
388555	1.0	10.0
388553	1.0	3.0
701	47.0	4325.0
340571	0.0	0.0
705	870.0	4608.0
706	8995.0	9724.0
340578	1.0	1645.0
708	2592.0	13465.0
100505881	1344.0	202.0
90485	103.0	20.0
90488	1734.0	3168.0
220717	112.0	279.0
100529855	3.0	3.0
388595	0.0	1.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	294.0	484.0
90480	2248.0	5651.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	1.0
28493	0.0	0.0
28494	0.0	0.0
122046	30.0	0.0
653550	0.0	0.0
28499	0.0	0.0
388588	100.0	230.0
710	40561.0	7216.0
28497	0.0	0.0
28498	1.0	0.0
653553	35.0	145.0
711	0.0	0.0
712	20404.0	3867.0
340562	0.0	3.0
713	26964.0	4075.0
714	13242.0	2743.0
641556	0.0	0.0
715	11953.0	15814.0
716	8671.0	14989.0
28491	0.0	0.0
717	9001.0	1553.0
28492	0.0	0.0
718	61720.0	14187.0
719	986.0	107.0
28490	0.0	0.0
100505876	1510.0	12521.0
219731	25.0	67.0
100505877	1.0	0.0
100505875	49.0	27.0
122042	9.0	1.0
388585	5.0	14.0
388581	14.0	299.0
122038	0.0	0.0
388579	4.0	4.0
720	1095.0	298.0
721	1367.0	316.0
722	16966.0	1080.0
724	0.0	1.0
725	132.0	18.0
726	782.0	1773.0
100505879	5.0	4.0
727	2012.0	542.0
728	3809.0	1063.0
729	1993.0	2.0
340554	175.0	34.0
219743	766.0	4148.0
339562	0.0	0.0
653566	27.0	63.0
653567	167.0	8.0
28479	2.0	18.0
339559	131.0	668.0
28473	4.0	46.0
28474	92.0	110.0
28471	5.0	19.0
340547	138.0	293.0
730	7312.0	1228.0
28477	0.0	0.0
731	19.0	1.0
28478	3.0	2.0
732	136.0	4.0
28475	0.0	0.0
124685	1.0	2.0
733	18.0	44.0
28476	0.0	0.0
734	2254.0	1272.0
735	2.0	1.0
738	4172.0	4727.0
340544	25.0	74.0
219738	344.0	1560.0
28470	0.0	0.0
340542	124.0	1207.0
219736	476.0	288.0
340543	12.0	6.0
136647	864.0	3868.0
100505894	200.0	297.0
100505892	0.0	0.0
100505893	1.0	18.0
219752	0.0	0.0
7710	127.0	96.0
653557	0.0	7.0
100505890	0.0	0.0
7709	1360.0	2149.0
28484	0.0	0.0
28485	0.0	0.0
28482	0.0	0.0
740	3042.0	3580.0
28483	1.0	7.0
741	765.0	1112.0
28488	0.0	0.0
28489	0.0	0.0
28486	0.0	0.0
744	19.0	414.0
28487	0.0	0.0
7701	1238.0	2644.0
745	8358.0	925.0
7700	215.0	512.0
746	2913.0	5722.0
747	573.0	226.0
7703	2131.0	5673.0
7702	462.0	1661.0
340533	73.0	106.0
7705	2658.0	9572.0
28480	0.0	1.0
7704	1634.0	87.0
219749	627.0	287.0
28481	14.0	0.0
7707	1739.0	6851.0
7706	2725.0	4660.0
339541	304.0	107.0
100270879	0.0	0.0
171017	783.0	3686.0
768215	0.0	0.0
340526	764.0	931.0
340527	57.0	17.0
100270887	1.0	0.0
146059	432.0	2860.0
768217	0.0	0.0
750	9.0	7.0
768216	0.0	1.0
768211	385.0	738.0
752	2434.0	2521.0
753	1137.0	329.0
171019	4.0	12.0
754	16871.0	20332.0
768213	0.0	0.0
755	1426.0	1214.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	0.0
7712	14.0	6.0
757	3383.0	2076.0
7711	115.0	119.0
758	4.0	1445.0
100270880	0.0	0.0
100505845	0.0	1.0
759	27.0	1.0
7716	4082.0	4720.0
134082	0.0	0.0
134083	0.0	0.0
158055	9.0	43.0
7718	477.0	547.0
158056	148.0	584.0
158038	3.0	0.0
7730	2.0	1.0
100505832	3.0	6.0
7732	43.0	223.0
219771	4771.0	4795.0
219770	0.0	1.0
100270868	0.0	0.0
100270869	2.0	0.0
339535	32.0	8.0
340515	0.0	2.0
100270875	0.0	0.0
760	3091.0	249.0
256714	78.0	1264.0
100270876	0.0	0.0
761	458.0	26.0
768206	127.0	155.0
762	3084.0	157.0
763	1.0	5.0
100270871	0.0	1.0
256710	16.0	43.0
100270872	2.0	6.0
764	1.0	0.0
765	1.0	13.0
100270873	5.0	3.0
766	4.0	0.0
100270874	1.0	4.0
767	544.0	738.0
768	13.0	187.0
732275	0.0	0.0
100270870	0.0	2.0
100505835	0.0	15.0
7727	394.0	1372.0
158046	28.0	40.0
7726	3535.0	8157.0
7728	426.0	752.0
100505839	12.0	881.0
7741	412.0	1710.0
100505865	61.0	54.0
7743	1203.0	2972.0
339521	0.0	0.0
100270857	0.0	1.0
339524	47.0	90.0
770	755.0	1307.0
100270864	0.0	0.0
771	1178.0	2790.0
205147	0.0	5.0
773	46.0	16.0
100270867	0.0	8.0
774	44.0	2352.0
340508	4.0	0.0
775	644.0	270.0
776	350.0	94.0
777	9.0	9.0
778	70.0	37.0
100505869	14.0	28.0
779	44.0	2.0
7733	340.0	788.0
7738	249.0	1325.0
7737	513.0	2267.0
340501	0.0	0.0
7739	2542.0	3938.0
158078	4314.0	1941.0
7750	2061.0	6349.0
7752	380.0	913.0
100505854	382.0	734.0
100505855	1.0	1.0
100505852	0.0	0.0
7754	1157.0	272.0
7753	605.0	1926.0
219793	0.0	0.0
219790	4627.0	1036.0
122060	605.0	819.0
100270846	0.0	0.0
339512	273.0	21.0
100270847	1.0	2.0
100270848	5.0	2.0
780	15607.0	73357.0
781	358.0	3838.0
100270853	2.0	4.0
782	782.0	1775.0
339505	1.0	1.0
783	113.0	65.0
103689912	280.0	606.0
784	1049.0	2488.0
103689911	11.0	1.0
785	249.0	111.0
786	25.0	2.0
100270850	4.0	70.0
100270851	0.0	2.0
788	743.0	504.0
100270852	9.0	2.0
7745	1447.0	5527.0
789	0.0	0.0
103689918	2.0	1.0
103689917	2.0	4.0
732253	0.0	0.0
158062	50.0	6.0
7746	511.0	920.0
171024	1741.0	369.0
7748	812.0	3975.0
171023	3928.0	4774.0
103689913	0.0	0.0
171022	307.0	117.0
158067	732.0	248.0
103689915	0.0	3.0
7761	115.0	44.0
7760	804.0	1889.0
7763	15871.0	17630.0
5100	0.0	0.0
7762	14.0	24.0
5101	739.0	50.0
7764	1151.0	13252.0
100270839	3.0	13.0
339500	326.0	626.0
100270835	5.0	1.0
339501	2.0	0.0
100270836	0.0	0.0
790	1274.0	10749.0
100270837	0.0	0.0
100270838	0.0	0.0
793	19.0	100.0
794	97.0	2085.0
100270844	0.0	0.0
795	0.0	1.0
796	8.0	4.0
797	1.0	108.0
100270840	15.0	36.0
798	0.0	0.0
799	2.0	60.0
100270841	0.0	10.0
7756	5070.0	21105.0
7755	810.0	1741.0
7757	9.0	1.0
101929580	22.0	76.0
158011	0.0	0.0
100505806	417.0	146.0
7770	333.0	977.0
101929581	3.0	5.0
7772	89.0	97.0
7771	193.0	367.0
5110	2902.0	2994.0
101929582	0.0	0.0
5111	1718.0	21509.0
7773	203.0	360.0
7776	446.0	1746.0
7775	402.0	1098.0
101929589	0.0	0.0
100419416	0.0	0.0
100270832	12.0	6.0
100270833	5.0	5.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	25.0	3.0
7767	421.0	832.0
5105	1.0	0.0
7766	46.0	117.0
5106	2345.0	5972.0
7769	577.0	1062.0
100420401	1.0	11.0
7768	227.0	427.0
5108	6560.0	11225.0
101929590	0.0	0.0
101929591	2.0	15.0
7781	9.0	1804.0
7780	8.0	6.0
7783	4.0	0.0
7782	342.0	1664.0
5121	8.0	11.0
5122	7.0	268.0
7784	67.0	755.0
5125	944.0	555.0
7786	488.0	1144.0
90423	215.0	1825.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	1.0	1.0
100270823	2.0	0.0
100420415	47.0	135.0
5116	1396.0	2397.0
100420414	2.0	0.0
100505826	7.0	44.0
90417	312.0	4953.0
5118	1730.0	1339.0
90416	638.0	1183.0
7779	1340.0	1487.0
100420412	0.0	0.0
5119	4744.0	6101.0
158035	13.0	4.0
100420410	0.0	0.0
7791	15075.0	9563.0
5130	3203.0	17579.0
5132	5.0	2.0
90411	5638.0	12646.0
5133	24.0	36.0
5134	1831.0	3355.0
90410	1046.0	2815.0
7798	1454.0	3065.0
5136	194.0	146.0
146053	27.0	39.0
146050	927.0	3623.0
146057	801.0	2577.0
103091864	37.0	30.0
103091863	0.0	0.0
5126	959.0	65.0
7789	157.0	447.0
5127	4504.0	17064.0
5128	1572.0	2214.0
100505812	149.0	50.0
5129	2200.0	1955.0
90407	2176.0	14714.0
5140	751.0	681.0
100422971	1.0	4.0
5141	2504.0	638.0
100422972	0.0	0.0
5142	559.0	11504.0
100422973	0.0	0.0
5143	599.0	253.0
100422974	3.0	2.0
5144	3435.0	2177.0
100422975	0.0	0.0
5145	28.0	7.0
5146	25.0	36.0
100422977	0.0	0.0
101929530	0.0	1.0
5147	669.0	1654.0
100422978	0.0	0.0
100422979	0.0	1.0
101929539	24.0	12.0
100419324	6.0	2.0
254128	231.0	866.0
254122	21.0	29.0
5137	369.0	37.0
7799	2464.0	3270.0
5138	1028.0	152.0
5139	375.0	96.0
100422970	0.0	0.0
5151	1529.0	2099.0
100422982	0.0	0.0
5152	616.0	1130.0
100422983	0.0	0.0
5153	386.0	136.0
100422984	0.0	0.0
5154	3883.0	2411.0
100422985	0.0	0.0
5155	3737.0	3421.0
100422986	3.0	7.0
5156	1516.0	1953.0
100422987	0.0	0.0
5157	319.0	410.0
100422988	0.0	0.0
5158	391.0	1144.0
100422989	0.0	2.0
100419337	0.0	0.0
101929548	0.0	9.0
5150	897.0	1290.0
100049076	0.0	13.0
5148	60.0	17.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	2293.0	3457.0
100422993	0.0	0.0
5163	347.0	3182.0
100422994	0.0	0.0
5164	1089.0	1761.0
100422995	0.0	0.0
5165	233.0	1036.0
100422996	0.0	0.0
5166	3688.0	435.0
100422997	3.0	1.0
5167	133.0	534.0
5168	2170.0	1033.0
5169	53.0	23.0
101929559	5.0	0.0
101929557	1.0	2.0
5160	2282.0	5808.0
5161	0.0	0.0
256764	69.0	5533.0
254100	60.0	248.0
254102	4523.0	5455.0
5159	5606.0	2692.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	0.0	0.0
5173	5.0	0.0
100420341	16.0	40.0
5174	14.0	10.0
5175	33286.0	5927.0
5176	3972.0	13538.0
5178	206.0	20.0
5179	102.0	6.0
5170	1718.0	1496.0
5172	157.0	56.0
100420342	0.0	0.0
5184	3590.0	4856.0
5187	12362.0	7456.0
5188	685.0	1415.0
5189	818.0	2126.0
254173	428.0	63.0
254170	1111.0	1359.0
100420359	0.0	1.0
100420358	4.0	11.0
100420356	0.0	0.0
100420354	0.0	0.0
5195	1598.0	1954.0
5196	20.0	11.0
5197	5.0	3.0
5198	671.0	3884.0
5199	629.0	108.0
254187	9.0	2.0
5190	2108.0	4986.0
5191	489.0	819.0
5192	680.0	2210.0
5193	370.0	1382.0
5194	1402.0	3863.0
100270790	0.0	1.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	27.0	5.0
105375380	0.0	1.0
53400	1.0	1.0
53405	18114.0	1174.0
100420377	0.0	0.0
53409	0.0	0.0
100420376	0.0	0.0
53407	1450.0	1877.0
100419392	5.0	10.0
100419391	4.0	3.0
101929520	0.0	0.0
768219	0.0	0.0
768218	0.0	0.0
768222	0.0	0.0
254158	16.0	12.0
53410	1.0	2.0
768220	2.0	12.0
100420393	0.0	0.0
100420392	0.0	0.0
112609	199.0	3659.0
28457	14.0	17.0
28458	100.0	342.0
28452	5.0	15.0
28450	68.0	148.0
28455	27.0	10.0
28453	1.0	2.0
28454	19.0	177.0
90390	356.0	1111.0
28468	158.0	298.0
653458	0.0	0.0
28469	2.0	1.0
101340251	2.0	10.0
101340250	0.0	0.0
101340252	0.0	0.0
28462	0.0	0.0
28463	2.0	10.0
28461	52.0	198.0
28466	3.0	1.0
28467	35.0	86.0
653464	435.0	200.0
28464	13.0	198.0
28465	62.0	74.0
653489	15.0	22.0
28438	0.0	0.0
28435	0.0	0.0
28439	147.0	108.0
653492	0.0	0.0
28430	7.0	1.0
28433	0.0	0.0
28434	79.0	50.0
28431	1.0	0.0
28432	1.0	2.0
28448	182.0	280.0
28449	16.0	32.0
28446	3.0	2.0
28447	0.0	1.0
28440	0.0	0.0
28441	2.0	0.0
653483	44.0	58.0
28444	69.0	69.0
28445	8.0	363.0
28442	409.0	462.0
653486	0.0	0.0
28443	1.0	1.0
28415	1.0	4.0
28416	0.0	0.0
28413	0.0	0.0
28414	3.0	2.0
28419	0.0	2.0
28417	1.0	2.0
28418	0.0	0.0
124626	0.0	0.0
388503	0.0	0.0
28411	8.0	11.0
28412	7.0	7.0
28410	58.0	6.0
388507	157.0	48.0
653499	15.0	1076.0
28426	11.0	3.0
28427	1.0	0.0
28424	48.0	57.0
28425	1.0	2.0
28428	2.0	1.0
28429	1.0	3.0
28422	0.0	0.0
28423	63.0	92.0
28420	47.0	24.0
28421	3.0	2.0
102723099	7.0	119.0
388524	0.0	2.0
124602	1353.0	59.0
388523	0.0	0.0
112611	334.0	986.0
28405	0.0	0.0
28408	131.0	220.0
28409	30.0	10.0
112616	1854.0	3628.0
28406	0.0	0.0
28407	2.0	0.0
388514	34.0	3.0
28400	25.0	564.0
388512	3.0	4.0
28401	10.0	7.0
134359	295.0	809.0
158326	177.0	693.0
339263	226.0	1242.0
401730	0.0	6.0
146336	0.0	2.0
401725	1.0	2.0
401720	5.0	40.0
90557	722.0	458.0
90550	2762.0	2449.0
158314	44.0	15.0
106478999	1.0	0.0
106478998	0.0	0.0
106478997	0.0	0.0
106478996	0.0	0.0
106478995	0.0	0.0
106478994	0.0	0.0
391850	0.0	1.0
106478993	0.0	2.0
339256	0.0	12.0
106478992	0.0	0.0
339257	0.0	3.0
106478991	1.0	8.0
339258	0.0	23.0
106478990	1.0	1.0
800	8620.0	5851.0
801	30276.0	27754.0
802	0.0	0.0
342892	72.0	318.0
804	0.0	0.0
805	34506.0	46234.0
342898	1.0	0.0
342897	205.0	4254.0
806	34.0	42.0
401718	6.0	7.0
807	0.0	3.0
401717	8.0	5.0
808	12166.0	18837.0
158345	29.0	66.0
339240	1.0	22.0
90586	42.0	11.0
339241	0.0	34.0
90589	16.0	33.0
378884	49.0	233.0
339244	0.0	3.0
653404	0.0	0.0
90580	531.0	1788.0
391825	0.0	0.0
391827	4.0	5.0
810	245.0	1947.0
811	38826.0	87187.0
340221	0.0	3.0
813	5374.0	13981.0
814	97.0	86.0
815	58.0	19.0
816	9.0	275.0
401708	1.0	1.0
817	2465.0	3431.0
818	1753.0	2375.0
819	1428.0	2302.0
90576	187.0	265.0
339230	1157.0	4953.0
339231	751.0	2842.0
339229	708.0	4553.0
122335	0.0	0.0
124997	2559.0	2960.0
340217	0.0	0.0
124995	1814.0	7076.0
378881	0.0	0.0
820	188.0	6.0
821	27654.0	33705.0
822	13932.0	8144.0
823	12487.0	22792.0
824	30597.0	17849.0
825	191.0	150.0
826	27828.0	22733.0
827	93.0	16.0
134391	0.0	5.0
829	5456.0	12665.0
106478969	0.0	0.0
106478968	0.0	0.0
106478967	0.0	7.0
106478966	1.0	7.0
106478965	3.0	2.0
161931	5.0	177.0
106478964	0.0	0.0
106478963	0.0	0.0
339221	6.0	0.0
106478962	6.0	18.0
653423	0.0	2.0
106478961	0.0	0.0
106478960	0.0	0.0
653427	1.0	0.0
340205	29.0	12.0
340206	33.0	394.0
388228	221.0	4619.0
830	5874.0	5008.0
831	16626.0	16453.0
832	11748.0	12111.0
833	2087.0	9387.0
834	1570.0	1685.0
835	1481.0	4965.0
836	974.0	3954.0
837	3824.0	3311.0
838	59.0	13.0
342865	0.0	0.0
340204	0.0	5.0
839	527.0	1674.0
90594	294.0	151.0
100505993	1.0	3.0
106478959	0.0	0.0
106478958	13.0	106.0
100505994	21.0	392.0
106478957	0.0	18.0
106478956	0.0	9.0
641451	0.0	1.0
106478955	0.0	0.0
106478954	2.0	13.0
106478953	0.0	0.0
100505996	0.0	0.0
106478952	0.0	0.0
339210	71.0	215.0
106478951	0.0	0.0
106478950	0.0	0.0
146310	2.0	3.0
90592	380.0	1261.0
7809	5.0	2.0
840	2076.0	3282.0
841	1179.0	2227.0
842	958.0	1637.0
843	2831.0	585.0
844	19.0	18.0
136991	2.0	0.0
845	391.0	30.0
342850	3.0	109.0
846	0.0	4.0
7802	4443.0	250.0
847	12703.0	6935.0
7804	245.0	4889.0
7803	11990.0	20418.0
7805	23661.0	2954.0
106478949	0.0	0.0
106478989	0.0	0.0
106478988	0.0	5.0
106478987	3.0	0.0
376267	1119.0	5156.0
106478986	0.0	0.0
106478985	6.0	12.0
106478984	0.0	0.0
388254	0.0	7.0
106478983	0.0	0.0
388255	2.0	0.0
106478982	1.0	3.0
339201	310.0	2060.0
653447	232.0	931.0
106478981	0.0	0.0
106478980	0.0	0.0
28594	1.0	0.0
7818	3081.0	10551.0
28595	0.0	0.0
148979	20.0	42.0
28592	2.0	1.0
28593	0.0	0.0
28599	0.0	0.0
401744	0.0	3.0
28597	1.0	0.0
401742	0.0	0.0
641455	0.0	0.0
7813	1418.0	1433.0
857	60502.0	6748.0
641457	1.0	0.0
7812	25275.0	29832.0
858	18724.0	9015.0
641456	1.0	0.0
859	15.0	2.0
28591	0.0	0.0
106478979	0.0	1.0
106478978	5.0	1.0
106478977	4.0	18.0
106478976	2.0	2.0
106478975	0.0	3.0
106478974	3.0	1.0
106478973	9.0	24.0
106478972	3.0	9.0
653435	1.0	0.0
106478971	5.0	17.0
653436	2.0	0.0
106478970	0.0	1.0
653437	0.0	0.0
146330	181.0	320.0
146325	0.0	1.0
860	188.0	366.0
861	5598.0	9951.0
862	361.0	26.0
653440	357.0	739.0
863	734.0	215.0
653441	36.0	102.0
864	582.0	2035.0
865	2038.0	5317.0
866	166.0	5.0
867	1409.0	3624.0
868	1076.0	4650.0
869	4.0	6.0
134353	177.0	661.0
641467	22.0	47.0
7827	0.0	0.0
106478926	0.0	0.0
101929495	0.0	1.0
106478925	0.0	0.0
106478924	5.0	14.0
219402	1313.0	2052.0
106478923	0.0	1.0
7840	1480.0	7010.0
106478922	0.0	0.0
100505964	0.0	0.0
106478921	0.0	0.0
106478920	5.0	15.0
7841	3065.0	23751.0
388276	0.0	0.0
388275	4.0	5.0
388272	225.0	914.0
871	6103.0	24902.0
873	3114.0	2889.0
874	217.0	14645.0
875	41.0	145.0
7832	8391.0	8905.0
100505967	0.0	1.0
7837	2981.0	5101.0
106478919	0.0	1.0
106478918	0.0	0.0
106478917	0.0	0.0
106478916	0.0	0.0
106478915	0.0	0.0
106478914	0.0	0.0
106478913	1.0	2.0
106478912	0.0	0.0
7851	1168.0	407.0
106478911	0.0	0.0
100505953	0.0	0.0
7850	357.0	482.0
106478910	1.0	1.0
7852	1553.0	831.0
100270754	0.0	0.0
881	35.0	11.0
100270755	1.0	1.0
883	229.0	772.0
885	26.0	5.0
886	0.0	0.0
887	6.0	9.0
100270753	0.0	0.0
7844	1604.0	3874.0
889	1138.0	3372.0
7846	16029.0	16533.0
106478909	0.0	0.0
219409	1.0	0.0
7849	151.0	72.0
220416	30.0	3.0
106478948	0.0	0.0
106478947	0.0	1.0
106478946	0.0	0.0
106478945	0.0	0.0
7862	1470.0	1952.0
106478944	0.0	0.0
100174857	11.0	1933.0
106478943	36.0	9.0
5201	2804.0	5037.0
106478942	9.0	1.0
5202	1782.0	6898.0
106478941	0.0	0.0
106478940	0.0	0.0
890	92.0	3051.0
891	237.0	6047.0
892	2283.0	10207.0
894	6575.0	62062.0
342808	0.0	0.0
895	0.0	11.0
896	12768.0	3791.0
388289	0.0	1.0
897	6.0	2.0
898	72.0	1396.0
899	216.0	2098.0
7855	4579.0	1280.0
7857	46.0	34083.0
171392	153.0	437.0
100505989	96.0	60.0
106478939	0.0	3.0
219417	0.0	0.0
106478938	0.0	0.0
219438	0.0	2.0
106478937	0.0	0.0
219437	0.0	0.0
106478936	0.0	0.0
7871	2308.0	3844.0
219436	0.0	0.0
106478935	0.0	0.0
106478934	0.0	0.0
100505970	11.0	32.0
5210	315.0	1006.0
7873	1882.0	4399.0
100505975	5.0	28.0
106478933	0.0	0.0
5211	7300.0	13698.0
106478932	0.0	0.0
219432	0.0	0.0
5212	20.0	712.0
106478931	0.0	0.0
5213	1735.0	1905.0
219431	0.0	0.0
7874	5574.0	14803.0
106478930	0.0	0.0
388284	129.0	36.0
171389	29.0	19.0
100420508	0.0	0.0
100420505	40.0	38.0
105377595	38.0	106.0
5203	463.0	1897.0
7866	2244.0	2821.0
100420503	0.0	2.0
5204	13798.0	19493.0
100420502	10.0	18.0
5205	2260.0	6083.0
100420501	1.0	0.0
7867	3582.0	3073.0
5207	11.0	109.0
7869	6610.0	2958.0
5208	3750.0	2392.0
106478929	0.0	0.0
5209	8123.0	3283.0
219429	0.0	0.0
106478928	0.0	0.0
219428	0.0	0.0
106478927	0.0	0.0
219447	0.0	0.0
7881	404.0	233.0
7884	1477.0	5546.0
219445	0.0	48.0
5222	0.0	1.0
90523	9.0	88.0
5223	1219.0	3197.0
5224	0.0	0.0
90522	1207.0	2928.0
100419521	1.0	7.0
220433	7.0	77.0
146378	0.0	2.0
100420519	3.0	0.0
5214	2126.0	9532.0
158373	121.0	243.0
7879	12911.0	45923.0
5216	27404.0	48041.0
100420512	0.0	0.0
5217	2322.0	41371.0
5218	1086.0	223.0
158376	224.0	101.0
100505929	2.0	2.0
158358	1175.0	1925.0
5230	13175.0	52328.0
220429	0.0	0.0
5232	0.0	0.0
5233	1.0	13.0
101929467	3.0	4.0
219453	0.0	0.0
100270709	0.0	0.0
146395	27.0	14.0
100505919	0.0	0.0
100420527	4.0	9.0
100420526	2.0	2.0
5225	21620.0	1604.0
5226	9504.0	117230.0
100505911	26.0	135.0
5228	257.0	778.0
90507	1211.0	4262.0
5229	1357.0	1485.0
90506	3347.0	352.0
5241	240.0	25.0
219469	0.0	0.0
101929471	0.0	0.0
5243	258.0	56.0
5244	11.0	17.0
101929478	0.0	0.0
5245	4239.0	14491.0
219464	0.0	1.0
5246	0.0	1.0
5236	7541.0	3939.0
5238	1888.0	6107.0
5239	1672.0	150.0
100505945	1.0	10.0
158399	84.0	59.0
5250	15144.0	19827.0
101929484	3.0	19.0
5251	91.0	277.0
5252	3337.0	6039.0
219479	0.0	0.0
5253	3670.0	5331.0
5255	419.0	2130.0
219477	0.0	0.0
5256	1387.0	5874.0
5257	3558.0	5821.0
220441	491.0	1564.0
100419558	0.0	0.0
100419554	0.0	0.0
90525	234.0	853.0
158383	4.0	25.0
100420546	4.0	21.0
90527	3937.0	2580.0
158381	375.0	30.0
100505933	22.0	155.0
90529	1277.0	1399.0
5261	1664.0	3425.0
5264	1532.0	1966.0
5265	83098.0	22410.0
5266	1745.0	24087.0
5267	0.0	0.0
219487	0.0	38.0
5268	192.0	12095.0
101929410	9.0	20.0
219484	0.0	0.0
219482	0.0	0.0
5260	93.0	77.0
5258	0.0	0.0
5259	0.0	0.0
5272	977.0	874.0
5273	10.0	9.0
5274	241.0	6268.0
28509	0.0	0.0
5275	76.0	13213.0
5276	91.0	8.0
5277	1686.0	2192.0
101929423	42.0	3.0
5279	1135.0	3925.0
28503	0.0	0.0
28504	0.0	0.0
28501	0.0	0.0
28502	0.0	0.0
219493	0.0	0.0
28507	0.0	0.0
28508	0.0	0.0
5270	230.0	4705.0
28505	0.0	0.0
101929428	3.0	0.0
5271	1492.0	3833.0
28506	0.0	0.0
256435	231.0	57.0
28500	0.0	0.0
5269	11385.0	6671.0
105377617	0.0	0.0
5283	635.0	1642.0
5284	45070.0	3091.0
100420450	1.0	9.0
5286	2372.0	7040.0
5287	1154.0	1816.0
5288	170.0	127.0
5289	1430.0	12540.0
101929437	0.0	0.0
5280	56.0	155.0
5281	481.0	1875.0
5282	2.0	10.0
102723166	15.0	35.0
102723167	1.0	19.0
102723165	14.0	0.0
100420458	2.0	3.0
5294	186.0	29.0
100420462	1.0	0.0
5295	2702.0	2001.0
100419472	0.0	0.0
5296	31.0	102.0
5297	4016.0	9728.0
5298	4319.0	7633.0
100419471	1.0	0.0
5290	1052.0	4785.0
100419477	0.0	0.0
5291	1672.0	4263.0
5292	2194.0	8952.0
5293	1065.0	3217.0
100420473	0.0	0.0
100101932	0.0	0.0
100101938	0.0	0.0
256472	17.0	4.0
256471	632.0	1350.0
100419489	1.0	5.0
100101935	0.0	0.0
100270680	2.0	13.0
100420477	2.0	2.0
100420476	0.0	0.0
100420484	3.0	2.0
100270679	0.0	0.0
100270673	0.0	0.0
106614088	3.0	85.0
101929402	18.0	404.0
100270648	0.0	0.0
101929407	18.0	237.0
105375013	5.0	2.0
641365	0.0	8.0
641364	10.0	683.0
401696	0.0	0.0
28578	0.0	0.0
28579	0.0	0.0
401692	0.0	0.0
124944	114.0	299.0
28572	0.0	0.0
28573	5.0	1.0
28570	0.0	0.0
