id	f490e7cb-8d67-47af-85c0-5dd5c7139efd	a998a5b1-397d-4497-a58c-9b9e1c7f491e
100874435	0.0	0.0
100874434	2.0	2.0
100874433	4.0	3.0
284001	1746.0	1173.0
100874439	0.0	0.0
100874438	0.0	0.0
127608	0.0	0.0
100874465	0.0	0.0
100129800	1.0	0.0
100874464	1.0	0.0
100874462	2.0	1.0
100129801	0.0	0.0
100874469	0.0	3.0
100874468	0.0	1.0
100874467	3.0	2.0
100874466	4.0	0.0
100874450	0.0	0.0
50937	1150.0	66.0
100874454	0.0	0.0
50939	25.0	17.0
100874453	0.0	0.0
100874452	0.0	0.0
100874451	1.0	0.0
100874457	0.0	0.0
100874456	1.0	0.0
50940	37.0	2.0
100874455	4.0	2.0
50943	57.0	130.0
50945	0.0	0.0
50944	7.0	8.0
100874459	0.0	0.0
23328	6865.0	2055.0
23329	627.0	428.0
84281	358.0	16.0
84280	1802.0	1484.0
644076	0.0	0.0
11340	1115.0	744.0
644079	0.0	3.0
25983	1505.0	2551.0
127665	1.0	1.0
23321	2454.0	6444.0
115677	2009.0	96.0
644070	0.0	0.0
23322	825.0	273.0
25984	109.0	1713.0
23324	5674.0	2101.0
25987	1207.0	10860.0
23325	3735.0	1953.0
23326	9655.0	13004.0
25989	1439.0	3267.0
23327	11684.0	9520.0
25988	1014.0	1076.0
25981	2179.0	88.0
25980	2719.0	1988.0
11342	6285.0	2362.0
84287	2020.0	2260.0
84286	1202.0	716.0
11341	24.0	5.0
284058	3595.0	2298.0
84289	1276.0	1033.0
11344	2260.0	1133.0
11343	17250.0	4910.0
84288	1387.0	139.0
84283	233.0	6161.0
11346	20467.0	2541.0
11345	5673.0	2439.0
84282	1695.0	1180.0
84285	1297.0	2426.0
84284	1913.0	2020.0
23339	5602.0	4043.0
84270	974.0	1169.0
23331	3607.0	799.0
25994	2640.0	1714.0
23332	3286.0	4393.0
25996	2300.0	3166.0
23333	2943.0	4308.0
23334	2971.0	2006.0
25998	3886.0	2495.0
23335	1892.0	1229.0
23336	3432.0	989.0
441332	0.0	0.0
644082	1.0	0.0
23338	2921.0	2055.0
25999	533.0	265.0
441331	1.0	0.0
84279	588.0	1467.0
25992	1459.0	338.0
84276	1391.0	314.0
84275	585.0	1488.0
284047	89.0	3.0
84278	164.0	130.0
84277	698.0	1286.0
84272	4173.0	5573.0
84271	5788.0	4376.0
84274	1534.0	1347.0
84273	1011.0	2398.0
23306	1119.0	1415.0
23307	6097.0	3137.0
284040	48.0	5.0
23308	9.0	23.0
23309	2812.0	3432.0
25961	195.0	84.0
25960	1855.0	905.0
25963	7216.0	4699.0
23300	2776.0	3907.0
23301	2771.0	6456.0
25962	3355.0	3340.0
23302	225.0	15.0
23303	3287.0	176.0
644096	402.0	331.0
23304	4892.0	1866.0
25966	1675.0	882.0
23305	81.0	10.0
644094	0.0	0.0
11328	6992.0	5199.0
11329	4476.0	3416.0
11320	3820.0	407.0
137012	2.0	3.0
113000	488.0	2361.0
11322	4168.0	3331.0
11321	1874.0	3396.0
284034	10.0	0.0
11326	14932.0	748.0
11325	7084.0	6890.0
23317	3598.0	2750.0
84290	19.0	1962.0
25979	1519.0	1619.0
23318	2382.0	1265.0
84292	299.0	227.0
25972	2008.0	1512.0
23310	1167.0	4005.0
441359	0.0	0.0
25974	322.0	793.0
23312	3275.0	596.0
25973	203.0	461.0
23313	4872.0	15752.0
25976	5372.0	595.0
23314	188.0	116.0
25975	2355.0	949.0
441355	2.0	40.0
25978	3261.0	1113.0
23315	1696.0	1445.0
25977	2338.0	1400.0
23316	13.0	3.0
11339	28.0	424.0
11338	4924.0	6090.0
441362	0.0	0.0
441361	0.0	0.0
140660	5.0	1.0
115650	45.0	234.0
127623	0.0	0.0
25970	2188.0	1449.0
284029	175.0	121.0
115653	0.0	0.0
84298	1091.0	692.0
11331	6238.0	6874.0
11330	7.0	1.0
11333	3881.0	10356.0
152641	85.0	4.0
11332	1704.0	5127.0
84299	1694.0	2780.0
11335	6305.0	9516.0
84294	1044.0	913.0
11334	1547.0	912.0
84293	2379.0	9276.0
84296	70.0	1841.0
11337	3629.0	1556.0
284021	460.0	105.0
84295	1386.0	1276.0
11336	3155.0	3401.0
25946	2031.0	3602.0
25949	3272.0	1840.0
25948	4666.0	2615.0
441308	0.0	0.0
139604	0.0	0.0
100130898	0.0	0.0
100130894	17.0	6.0
25941	3713.0	3535.0
25940	1658.0	3540.0
100130892	9.0	7.0
25943	3326.0	1395.0
25942	5010.0	5297.0
100130890	111.0	64.0
25945	955.0	28.0
11309	10369.0	1597.0
284099	4.0	0.0
284098	347.0	1039.0
25957	5850.0	1866.0
140609	9957.0	2392.0
25959	12577.0	1188.0
100130889	2.0	1.0
100130887	13.0	5.0
25950	364.0	460.0
25953	4404.0	1584.0
25956	713.0	65.0
11317	5.0	0.0
11316	4179.0	3760.0
11319	1789.0	1666.0
11318	73.0	4.0
100379378	1.0	0.0
11311	2209.0	1601.0
11313	3092.0	4057.0
140603	0.0	0.0
11315	7637.0	7068.0
284086	442.0	131.0
11314	1349.0	545.0
25925	638.0	167.0
284085	0.0	0.0
25924	200.0	5.0
25927	969.0	185.0
284083	8.0	0.0
100130879	2.0	0.0
25926	2087.0	5864.0
139628	0.0	0.0
25929	1407.0	1443.0
25928	2841.0	128.0
441328	0.0	0.0
127687	850.0	1527.0
100130873	1.0	0.0
441327	0.0	0.0
441326	0.0	0.0
100130871	0.0	0.0
441324	0.0	0.0
25921	6481.0	11890.0
441323	0.0	0.0
25920	3056.0	4372.0
25923	6675.0	5125.0
140612	590.0	165.0
100129880	2.0	0.0
284076	434.0	0.0
100129882	2.0	3.0
25936	1467.0	960.0
25938	2104.0	1510.0
25937	9349.0	2524.0
284071	9.0	9.0
100130866	0.0	0.0
25939	19744.0	3104.0
113026	1207.0	980.0
441317	0.0	0.0
441315	0.0	0.0
25930	3740.0	3159.0
441314	0.0	0.0
441313	0.0	0.0
25932	19987.0	11558.0
127671	0.0	5.0
25934	2174.0	355.0
127670	5.0	8.0
284069	65.0	214.0
140623	13.0	10.0
140625	2.0	0.0
284067	1.0	0.0
100129871	0.0	1.0
140628	115.0	5.0
406982	0.0	0.0
406981	0.0	0.0
406984	1.0	0.0
406983	1.0	0.0
406986	0.0	2.0
406985	0.0	0.0
406988	2.0	3.0
406987	0.0	0.0
23287	2801.0	901.0
23288	2030.0	967.0
406980	0.0	0.0
84206	82.0	112.0
23281	29.0	13.0
84203	0.0	3.0
23283	2096.0	1721.0
23284	463.0	58.0
140596	0.0	0.0
23285	386.0	45.0
152579	702.0	2332.0
140597	317.0	2.0
23286	5102.0	3672.0
152578	0.0	0.0
406979	0.0	0.0
406978	0.0	1.0
152573	523.0	3.0
644000	0.0	0.0
646663	0.0	0.0
406971	0.0	0.0
406970	0.0	0.0
406973	0.0	0.0
406972	1.0	0.0
406974	0.0	0.0
406977	0.0	0.0
406976	2.0	0.0
23299	3666.0	13914.0
201725	396.0	880.0
23291	3799.0	2370.0
23293	1745.0	1110.0
23294	6060.0	2336.0
23295	5279.0	2844.0
406968	0.0	0.0
406967	0.0	0.0
646658	427.0	4.0
152586	6.0	0.0
406969	3.0	0.0
406960	0.0	0.0
11281	3.0	133.0
406962	22.0	1.0
646672	0.0	7.0
11280	20.0	69.0
406961	0.0	0.0
11283	1.0	10.0
406964	0.0	0.0
11282	5242.0	3953.0
406963	0.0	1.0
644016	4.0	3.0
11285	948.0	1342.0
406966	0.0	0.0
11284	1254.0	1061.0
406965	0.0	0.0
23265	4127.0	4646.0
23266	10649.0	2747.0
23268	1719.0	2815.0
23269	2500.0	2552.0
84229	772.0	3.0
164592	28.0	6.0
59269	1376.0	506.0
84225	842.0	120.0
23261	2053.0	1444.0
84224	452.0	563.0
23262	2423.0	1486.0
23263	953.0	1027.0
23264	6393.0	6803.0
84226	63.0	130.0
84221	234.0	705.0
406957	1.0	0.0
84220	1.0	0.0
406956	0.0	0.0
84223	2443.0	1954.0
406959	0.0	0.0
406958	0.0	0.0
84222	97.0	256.0
646685	0.0	0.0
644022	0.0	1.0
406951	0.0	0.0
406950	0.0	0.0
406953	0.0	0.0
646688	1.0	4.0
406952	0.0	0.0
406955	0.0	0.0
406954	0.0	0.0
23276	1286.0	1221.0
23277	2403.0	5561.0
23279	3200.0	4453.0
59277	9702.0	133.0
59272	111.0	35.0
59271	1881.0	687.0
59274	2325.0	1302.0
84218	0.0	0.0
84217	490.0	26.0
23270	1776.0	858.0
23271	3855.0	5515.0
84219	536.0	870.0
23272	4695.0	1935.0
23274	2476.0	1834.0
84216	103.0	608.0
84215	44.0	3.0
23275	1748.0	649.0
406946	0.0	0.0
84210	2.0	0.0
406945	0.0	0.0
644017	0.0	0.0
406948	0.0	0.0
406947	0.0	0.0
406949	0.0	0.0
644032	0.0	0.0
646693	0.0	0.0
11261	11161.0	11464.0
644037	11.0	6.0
11260	3561.0	4733.0
646698	16.0	1.0
11262	507.0	71.0
23243	3692.0	1348.0
23244	7593.0	5604.0
59286	5407.0	4386.0
23245	278.0	943.0
23246	799.0	9418.0
23247	2184.0	1025.0
59283	9.0	2.0
23248	3433.0	3390.0
644030	0.0	0.0
59285	416.0	0.0
59284	0.0	0.0
84247	2334.0	1720.0
23240	1922.0	1378.0
84246	1275.0	1848.0
84249	10.0	4.0
23241	3986.0	3579.0
23242	4253.0	23.0
84248	4742.0	15685.0
84243	2001.0	5502.0
11264	3099.0	1383.0
84245	886.0	687.0
11267	2415.0	3758.0
11266	606.0	831.0
11269	1194.0	521.0
84240	995.0	1055.0
11270	756.0	1759.0
644042	0.0	2.0
11272	47.0	19.0
11274	364.0	413.0
11273	5534.0	8157.0
23254	1430.0	3589.0
23255	377.0	3103.0
23256	2894.0	3104.0
23258	7188.0	1811.0
23259	2985.0	4217.0
644041	21.0	0.0
84239	5178.0	1555.0
23250	16130.0	1675.0
84236	1830.0	871.0
23251	18.0	68.0
23252	1068.0	681.0
140564	437.0	179.0
23253	4316.0	2623.0
84232	5202.0	7837.0
11276	3542.0	2693.0
11275	2363.0	505.0
84231	3035.0	7741.0
49861	18.0	17.0
11278	1177.0	144.0
49860	0.0	1154.0
84233	726.0	1006.0
11277	0.0	0.0
11279	894.0	680.0
84230	2157.0	1190.0
23229	1366.0	135.0
49856	939.0	1762.0
644054	0.0	2.0
49855	1471.0	1056.0
644059	0.0	0.0
49854	1955.0	666.0
11240	519.0	225.0
23221	6686.0	352.0
25884	73.0	27.0
23223	1892.0	5144.0
25886	154.0	711.0
23224	13932.0	5714.0
25885	2272.0	5448.0
23225	3245.0	6165.0
25888	899.0	297.0
23228	1110.0	103.0
644050	2.0	0.0
201780	60.0	3.0
84269	897.0	1217.0
152559	801.0	2308.0
25880	449.0	725.0
84268	1565.0	713.0
23220	6158.0	1579.0
140576	5342.0	30912.0
84265	1772.0	591.0
11243	1382.0	992.0
139599	17.0	1.0
84264	157.0	247.0
140578	26.0	219.0
84267	1229.0	493.0
11245	631.0	910.0
84266	1117.0	825.0
11244	2541.0	3638.0
84261	638.0	321.0
11247	23.0	484.0
139596	880.0	273.0
84260	921.0	1587.0
84263	5139.0	2545.0
11249	1.0	0.0
84262	912.0	3687.0
11248	540.0	12.0
345557	582.0	3.0
406993	0.0	0.0
406992	1.0	0.0
406995	0.0	0.0
406994	0.0	0.0
11250	6.0	2.0
406997	0.0	0.0
406996	0.0	0.0
11252	6847.0	3883.0
406999	0.0	0.0
11251	30.0	13.0
406998	0.0	0.0
23232	880.0	693.0
25895	353.0	364.0
23233	1813.0	4282.0
25894	484.0	3475.0
25897	6777.0	1391.0
23234	460.0	1143.0
25896	1018.0	1794.0
23235	5823.0	1958.0
23236	841.0	381.0
25898	1578.0	944.0
23237	163.0	89.0
644063	26.0	53.0
406991	0.0	0.0
23239	1409.0	2208.0
406990	0.0	0.0
25891	311.0	96.0
84258	12.0	2.0
25890	10632.0	124.0
25893	238.0	2.0
23230	3080.0	858.0
23231	6685.0	403.0
84259	798.0	1778.0
84254	517.0	809.0
11254	8346.0	206.0
84253	302.0	478.0
11253	3569.0	4659.0
406989	0.0	0.0
84256	1682.0	2249.0
11255	1.0	5.0
84255	1862.0	2715.0
84250	482.0	394.0
11258	2178.0	1645.0
11257	605.0	932.0
84251	637.0	147.0
11259	5628.0	798.0
100874483	0.0	4.0
100874482	4.0	0.0
100874480	0.0	0.0
406900	2.0	1.0
100874484	0.0	0.0
201799	1075.0	15075.0
201798	72.0	27.0
50831	0.0	0.0
100874489	2.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	34.0	18.0
50835	0.0	0.0
50834	0.0	0.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	1.0
100874471	0.0	1.0
102465138	3.0	0.0
50839	8.0	1.0
100874470	0.0	0.0
102465137	4.0	0.0
50838	0.0	0.0
102465136	3.0	5.0
100874476	1.0	1.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	94.0	7.0
100874479	2.0	3.0
100874478	0.0	0.0
100874477	0.0	1.0
50846	20.0	13.0
100499183	237.0	28.0
50848	13339.0	13103.0
2601	8.0	8.0
100499177	1256.0	1524.0
102465141	0.0	0.0
50853	1163.0	43.0
2609	0.0	0.0
102465140	0.0	0.0
50852	233.0	7.0
50855	182.0	284.0
50854	3257.0	2090.0
100499171	0.0	0.0
50856	499.0	206.0
50859	96.0	11.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	0.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	10.0	42.0
100874497	16.0	0.0
100874495	0.0	0.0
100874490	0.0	0.0
223117	611.0	57.0
2613	0.0	1.0
2611	5.0	5.0
50862	4611.0	2482.0
50861	783.0	1171.0
2619	215.0	219.0
50863	3476.0	257.0
100874499	0.0	0.0
2618	2625.0	3183.0
50865	3312.0	1213.0
2617	3786.0	11422.0
2616	286.0	1062.0
2615	10338.0	755.0
406940	1.0	0.0
406942	0.0	0.0
646612	13.0	16.0
406941	0.0	0.0
406944	0.0	0.0
406943	1.0	0.0
100996876	2.0	0.0
2625	601.0	18.0
2624	3309.0	110.0
2623	82.0	3.0
2622	1645.0	453.0
2621	16334.0	1721.0
2620	117.0	2.0
406935	8.0	0.0
406934	0.0	0.0
646603	0.0	39.0
406937	0.0	0.0
406936	0.0	0.0
2629	2504.0	2547.0
406939	0.0	0.0
646609	1.0	2.0
2628	675.0	5748.0
406938	0.0	0.0
2627	2883.0	39.0
2626	6.0	4.0
406931	0.0	0.0
406930	0.0	0.0
406933	1.0	0.0
406932	0.0	0.0
646620	0.0	1.0
2636	2.0	0.0
2635	7344.0	836.0
2634	8655.0	1803.0
2633	11075.0	718.0
2632	2189.0	752.0
2631	4635.0	2996.0
2630	58.0	95.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	0.0	0.0
406925	1.0	0.0
406928	0.0	0.0
2639	736.0	1153.0
406927	0.0	0.0
646619	2.0	0.0
2638	0.0	0.0
2637	2.0	4.0
406929	0.0	0.0
646630	0.0	2.0
406920	0.0	0.0
406922	0.0	0.0
406921	0.0	0.0
2650	1117.0	74.0
2647	1738.0	673.0
2646	8.0	16.0
2645	9.0	17.0
2644	750.0	88.0
2643	1971.0	1898.0
2642	3.0	9.0
2641	0.0	0.0
406913	14.0	0.0
646627	0.0	80.0
406912	0.0	0.0
646625	0.0	0.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	322.0	453.0
406919	0.0	0.0
2648	1499.0	7018.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	1.0
646643	0.0	0.0
406911	0.0	0.0
406910	0.0	0.0
2661	38.0	42.0
2660	6.0	2.0
2658	1.0	1.0
2657	0.0	0.0
406909	0.0	0.0
2653	127.0	325.0
2652	0.0	0.0
2651	1856.0	930.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	2.0	0.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	1.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	25.0	11.0
2672	289.0	26.0
106144578	0.0	0.0
2671	507.0	522.0
2670	3.0	6.0
106144575	2.0	1.0
2669	1532.0	196.0
2668	1.0	6.0
2667	0.0	1.0
100874529	5.0	3.0
2665	12146.0	14473.0
2664	8089.0	7669.0
2662	908.0	0.0
100874524	22.0	6.0
100874523	0.0	0.0
100129743	0.0	2.0
100874522	0.0	0.0
100874528	3.0	10.0
100129738	5.0	1.0
100129739	2.0	4.0
100129736	0.0	0.0
100130721	0.0	0.0
2683	11523.0	5512.0
106144568	0.0	0.0
2681	1058.0	168.0
2679	22.0	0.0
2678	1928.0	200.0
100874519	0.0	0.0
2677	3225.0	2733.0
100874518	0.0	1.0
2676	53.0	4.0
2675	265.0	14.0
2674	573.0	11.0
2673	5254.0	6648.0
101056700	3.0	7.0
100874512	3.0	0.0
100874511	0.0	7.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	1.0	0.0
100130718	0.0	0.0
100874515	2.0	5.0
100130717	8.0	0.0
100874514	0.0	0.0
100129727	78.0	1.0
100129726	19.0	24.0
100129723	0.0	0.0
100129722	9.0	5.0
2694	0.0	0.0
2693	0.0	0.0
2692	3.0	0.0
2691	0.0	4.0
2690	579.0	137.0
2689	0.0	0.0
2688	0.0	1.0
2687	415.0	819.0
2686	1181.0	1039.0
100130708	0.0	0.0
100129716	63.0	29.0
106144540	0.0	0.0
100874531	1.0	0.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	1.0	0.0
106144542	0.0	2.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	4.0	0.0
106144538	3.0	6.0
2697	12857.0	8055.0
106144539	0.0	0.0
2696	374.0	108.0
2695	0.0	0.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	885.0	404.0
115509	600.0	593.0
259197	91.0	3.0
284129	902.0	1386.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	7.0	7.0
106144595	0.0	0.0
286749	7.0	3.0
106144598	0.0	2.0
106144599	0.0	0.0
284119	35049.0	6213.0
284116	45.0	822.0
284114	422.0	507.0
284111	8.0	191.0
284110	4.0	770.0
259173	4955.0	788.0
106144584	92.0	14.0
286753	3.0	0.0
106144585	0.0	0.0
106144586	5.0	0.0
284106	1284.0	2486.0
284100	4.0	0.0
284184	385.0	2456.0
127544	3802.0	2243.0
23443	3007.0	1844.0
115557	631.0	316.0
127540	0.0	0.0
23446	7287.0	8202.0
115560	302.0	160.0
23440	0.0	0.0
127534	22.0	779.0
139538	0.0	0.0
23452	2190.0	1459.0
441459	25.0	3.0
441457	14.0	17.0
23456	1592.0	1630.0
115548	4616.0	1384.0
23457	182.0	848.0
441452	0.0	0.0
441461	13.0	18.0
152503	7203.0	7559.0
23450	7437.0	13716.0
23451	19000.0	14962.0
139542	0.0	0.0
284167	35.0	7.0
23428	2766.0	11281.0
284161	265.0	34.0
23429	4681.0	1671.0
100130799	0.0	5.0
23420	1668.0	3887.0
23421	432.0	475.0
23423	2599.0	5651.0
23424	2179.0	859.0
23426	79.0	126.0
152519	177.0	652.0
152518	429.0	610.0
441490	0.0	0.0
23438	1667.0	2416.0
23439	2.0	2.0
100130786	0.0	0.0
23430	171.0	30.0
100130785	0.0	0.0
23431	1094.0	1438.0
23432	1354.0	917.0
23433	3589.0	3982.0
441478	243.0	1710.0
23434	1.0	0.0
23435	6654.0	7201.0
441476	8.0	3.0
23436	0.0	0.0
441484	0.0	0.0
441481	23.0	17.0
140545	164.0	165.0
100129795	1.0	1.0
139562	0.0	0.0
100129792	201.0	10.0
100129794	141.0	5.0
100129793	0.0	0.0
23405	4820.0	3928.0
23406	16699.0	4581.0
23408	976.0	576.0
23409	44.0	29.0
100130776	189.0	321.0
100130775	0.0	3.0
441425	1.0	0.0
23400	2212.0	6394.0
100130771	584.0	41.0
23401	661.0	717.0
23403	894.0	702.0
441420	0.0	0.0
23404	948.0	2482.0
127579	46.0	67.0
100129784	1.0	4.0
100129781	11.0	12.0
100129782	0.0	0.0
23416	366.0	3.0
23417	898.0	269.0
23418	36.0	1.0
100129777	0.0	0.0
441416	17.0	2.0
23410	1217.0	693.0
23411	1790.0	992.0
23412	1145.0	708.0
23413	834.0	2772.0
441410	0.0	0.0
23414	436.0	40.0
23415	9.0	14.0
100129772	0.0	0.0
100130758	35.0	22.0
100130756	0.0	0.0
100129769	1.0	0.0
441442	0.0	0.0
100874509	9.0	2.0
100874508	1.0	0.0
100874507	0.0	5.0
115584	4.0	2.0
379024	0.0	0.0
379025	3187.0	1245.0
100874502	1.0	0.0
100874501	0.0	0.0
100874500	0.0	2.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	3.0
100874504	0.0	0.0
100874503	1.0	1.0
284196	0.0	24.0
284194	7.0	70.0
139516	0.0	0.0
100129755	0.0	0.0
100130742	41.0	19.0
379005	0.0	0.0
379006	0.0	0.0
379008	0.0	0.0
379009	1.0	0.0
127550	3.0	1.0
441432	0.0	0.0
441430	1.0	0.0
115572	2071.0	546.0
379011	0.0	0.0
379012	0.0	0.0
379013	0.0	4.0
284186	34.0	142.0
284185	53.0	39.0
646531	21.0	34.0
100463285	3.0	0.0
84328	1266.0	2208.0
84327	1297.0	128.0
84329	961.0	149.0
84324	153.0	67.0
84326	1306.0	2015.0
84320	1388.0	1673.0
100500797	0.0	0.0
646527	6.0	8.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	179.0	612.0
100499227	134.0	101.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	4.0	2.0
127495	44.0	40.0
84309	974.0	1227.0
84317	2789.0	2665.0
84316	1536.0	1055.0
84319	614.0	1511.0
84318	383.0	378.0
84313	2010.0	3628.0
84312	532.0	909.0
84315	438.0	593.0
84314	950.0	243.0
646538	0.0	0.0
343069	1.0	0.0
84311	1243.0	2285.0
84310	2102.0	2868.0
343068	0.0	0.0
343066	1.0	0.0
100996939	137.0	211.0
23386	5287.0	6520.0
23387	2779.0	2036.0
23389	6934.0	5686.0
441400	5.0	2.0
100996930	4.0	0.0
201853	43.0	215.0
23380	3395.0	1746.0
23381	4981.0	6368.0
23382	10328.0	1953.0
23383	3374.0	1940.0
23384	2688.0	2526.0
23385	8303.0	7740.0
106866914	0.0	0.0
84342	887.0	1093.0
106866913	6.0	3.0
84343	1771.0	604.0
60370	1442.0	802.0
84340	1617.0	1309.0
106866915	0.0	0.0
646567	3.0	1.0
100996928	0.0	1.0
23397	112.0	2021.0
23398	1675.0	931.0
23399	5441.0	3966.0
23390	2382.0	891.0
23392	7039.0	5155.0
84335	1495.0	1915.0
23394	5146.0	5575.0
84334	856.0	1102.0
23395	1108.0	1450.0
84337	1956.0	1842.0
84336	1779.0	1837.0
23396	3182.0	1935.0
60386	518.0	1054.0
84331	581.0	1123.0
60385	6.0	12.0
84330	525.0	268.0
84333	5251.0	1791.0
84332	911.0	8.0
152485	1069.0	1729.0
646575	0.0	0.0
646572	7.0	9.0
343045	0.0	0.0
646577	0.0	0.0
646576	443.0	82.0
23365	17281.0	9710.0
23366	613.0	536.0
23367	8616.0	10761.0
23368	3320.0	3752.0
23369	8850.0	9031.0
23360	4068.0	3093.0
23361	1587.0	1405.0
140432	1.0	0.0
23362	1491.0	1696.0
23363	2839.0	282.0
84364	5517.0	6539.0
84366	0.0	0.0
84365	1445.0	3921.0
343035	4.0	1.0
139452	0.0	1.0
646583	0.0	2.0
23376	2416.0	1811.0
23378	1223.0	596.0
23379	2761.0	3078.0
646581	6.0	0.0
23370	406.0	260.0
23371	8966.0	925.0
23373	786.0	341.0
100499261	0.0	0.0
646597	0.0	0.0
646595	3.0	10.0
100499258	0.0	0.0
23344	9880.0	3801.0
23345	15428.0	430.0
201895	9480.0	2309.0
23347	4232.0	2614.0
646592	0.0	1.0
23348	8401.0	5122.0
23349	46.0	905.0
140453	0.0	0.0
23341	1728.0	1819.0
140456	10.0	0.0
140458	18.0	0.0
100499252	9.0	7.0
140459	1172.0	1999.0
100499251	0.0	0.0
23353	7080.0	11337.0
23354	717.0	828.0
23355	2156.0	4978.0
23357	1765.0	2281.0
23358	4583.0	2977.0
23359	173.0	2.0
140460	944.0	1101.0
140461	1866.0	995.0
140462	395.0	22.0
23350	4711.0	4407.0
140464	0.0	0.0
23351	3467.0	4228.0
140465	778.0	749.0
23352	8855.0	10012.0
140467	1625.0	961.0
140468	0.0	0.0
140469	16.0	59.0
84376	4709.0	5544.0
2702	6381.0	789.0
2701	1272.0	566.0
2700	13.0	569.0
2709	67.0	2852.0
2707	71.0	2937.0
2706	91.0	22425.0
2705	231.0	1.0
2703	0.0	0.0
345651	7.0	2.0
2712	0.0	0.0
106866981	0.0	0.0
2710	1758.0	455.0
106866980	0.0	0.0
2719	10416.0	2508.0
2717	1479.0	2016.0
50964	27.0	62.0
345643	26.0	120.0
345645	0.0	1.0
286826	320.0	654.0
286827	256.0	478.0
286828	0.0	0.0
59307	2181.0	265.0
2720	4776.0	1579.0
2729	2234.0	15405.0
100500737	4.0	1.0
345630	0.0	1.0
2735	81.0	16.0
2734	10653.0	7385.0
2733	2154.0	2898.0
2732	0.0	0.0
2731	31.0	227.0
2730	2004.0	8723.0
2739	7617.0	5364.0
2738	384.0	838.0
2737	765.0	155.0
2736	143.0	2451.0
106144534	6.0	0.0
106144535	0.0	0.0
106144536	0.0	0.0
106144537	0.0	0.0
106144530	0.0	0.0
106144531	0.0	0.0
106144532	13.0	7.0
106144533	0.0	0.0
2746	9601.0	8785.0
2745	3063.0	366.0
2744	11915.0	4542.0
2743	234.0	7.0
60314	1554.0	1131.0
2742	1.0	0.0
60313	7646.0	5678.0
106144527	0.0	0.0
2741	0.0	1.0
259217	338.0	631.0
60312	2199.0	1862.0
106144528	4.0	4.0
2740	48.0	9.0
106144529	14.0	2.0
259215	46.0	2.0
2749	74.0	38.0
345611	3.0	1.0
50999	6980.0	4709.0
2747	100.0	50.0
259236	70.0	12.0
2760	7604.0	19472.0
106144524	2.0	0.0
259234	0.0	0.0
106144526	8.0	1.0
259232	95.0	9.0
259230	3711.0	2214.0
59339	4018.0	2552.0
59338	6373.0	4476.0
59335	0.0	13.0
2752	48800.0	97252.0
59336	2.0	3.0
2750	0.0	0.0
2771	28844.0	10160.0
59342	10751.0	11065.0
59341	776.0	1646.0
2770	2123.0	1924.0
59344	11.0	516.0
59343	2636.0	11677.0
59340	4.0	1.0
84306	166.0	289.0
2768	3589.0	6095.0
2767	4392.0	2450.0
59349	2086.0	3043.0
84305	1378.0	1003.0
2766	1032.0	104.0
2765	0.0	0.0
84307	2040.0	1126.0
84302	1058.0	455.0
2764	5495.0	2630.0
59345	3627.0	1223.0
84301	2984.0	3438.0
2762	542.0	725.0
84304	778.0	1314.0
59348	589.0	206.0
84303	784.0	705.0
59347	0.0	0.0
2761	0.0	0.0
84300	1019.0	1752.0
646508	0.0	0.0
2769	1487.0	3385.0
646507	0.0	0.0
646520	0.0	0.0
2782	25514.0	17091.0
59353	252.0	2.0
2781	316.0	309.0
59352	359.0	5.0
2780	0.0	0.0
59351	3.0	0.0
59350	756.0	10.0
2779	0.0	0.0
2778	47294.0	25696.0
2777	9.0	3.0
2776	11680.0	1395.0
2775	187.0	121.0
2774	412.0	126.0
2773	5729.0	9221.0
60343	1780.0	3790.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	3.0	1.0
105370308	0.0	0.0
2793	331.0	70.0
100379584	0.0	0.0
2792	0.0	292.0
2791	7461.0	524.0
2790	580.0	432.0
105369316	18.0	0.0
2789	0.0	0.0
2788	929.0	66.0
2787	5278.0	2852.0
